Date,CLDX
2013-05-17,190.35000610351562
2013-05-20,186.4499969482422
2013-05-21,189.14999389648438
2013-05-22,187.9499969482422
2013-05-23,184.5
2013-05-24,186.14999389648438
2013-05-28,191.39999389648438
2013-05-29,189.3000030517578
2013-05-30,192.89999389648438
2013-05-31,191.85000610351562
2013-06-03,201.60000610351562
2013-06-04,202.0500030517578
2013-06-05,200.25
2013-06-06,202.5
2013-06-07,218.5500030517578
2013-06-10,230.6999969482422
2013-06-11,232.9499969482422
2013-06-12,237.60000610351562
2013-06-13,241.35000610351562
2013-06-14,240.75
2013-06-17,237.14999389648438
2013-06-18,231.0
2013-06-19,228.0
2013-06-20,214.35000610351562
2013-06-21,210.89999389648438
2013-06-24,206.39999389648438
2013-06-25,217.0500030517578
2013-06-26,226.1999969482422
2013-06-27,227.39999389648438
2013-06-28,234.14999389648438
2013-07-01,245.39999389648438
2013-07-02,275.54998779296875
2013-07-03,279.75
2013-07-05,319.04998779296875
2013-07-08,293.70001220703125
2013-07-09,298.95001220703125
2013-07-10,299.25
2013-07-11,293.25
2013-07-12,304.95001220703125
2013-07-15,316.04998779296875
2013-07-16,303.1499938964844
2013-07-17,311.54998779296875
2013-07-18,310.3500061035156
2013-07-19,316.20001220703125
2013-07-22,321.29998779296875
2013-07-23,307.5
2013-07-24,296.70001220703125
2013-07-25,305.54998779296875
2013-07-26,304.04998779296875
2013-07-29,298.6499938964844
2013-07-30,308.8500061035156
2013-07-31,307.20001220703125
2013-08-01,313.04998779296875
2013-08-02,323.54998779296875
2013-08-05,320.54998779296875
2013-08-06,305.3999938964844
2013-08-07,298.95001220703125
2013-08-08,284.1000061035156
2013-08-09,284.25
2013-08-12,305.3999938964844
2013-08-13,304.6499938964844
2013-08-14,306.29998779296875
2013-08-15,303.0
2013-08-16,301.79998779296875
2013-08-19,300.0
2013-08-20,315.8999938964844
2013-08-21,333.8999938964844
2013-08-22,348.8999938964844
2013-08-23,353.8500061035156
2013-08-26,354.6000061035156
2013-08-27,329.3999938964844
2013-08-28,328.20001220703125
2013-08-29,336.1499938964844
2013-08-30,325.79998779296875
2013-09-03,336.0
2013-09-04,358.5
2013-09-05,359.8500061035156
2013-09-06,356.8500061035156
2013-09-09,368.1000061035156
2013-09-10,368.70001220703125
2013-09-11,348.75
2013-09-12,356.1000061035156
2013-09-13,358.5
2013-09-16,373.6499938964844
2013-09-17,385.95001220703125
2013-09-18,401.3999938964844
2013-09-19,429.0
2013-09-20,434.3999938964844
2013-09-23,490.20001220703125
2013-09-24,514.0499877929688
2013-09-25,502.20001220703125
2013-09-26,536.8499755859375
2013-09-27,540.1500244140625
2013-09-30,531.4500122070312
2013-10-01,567.4500122070312
2013-10-02,550.6500244140625
2013-10-03,506.3999938964844
2013-10-04,488.25
2013-10-07,477.45001220703125
2013-10-08,434.25
2013-10-09,385.5
2013-10-10,425.25
2013-10-11,408.29998779296875
2013-10-14,422.8500061035156
2013-10-15,392.8500061035156
2013-10-16,416.70001220703125
2013-10-17,405.0
2013-10-18,387.0
2013-10-21,351.8999938964844
2013-10-22,364.04998779296875
2013-10-23,382.04998779296875
2013-10-24,370.95001220703125
2013-10-25,369.75
2013-10-28,353.25
2013-10-29,365.8500061035156
2013-10-30,341.8500061035156
2013-10-31,343.5
2013-11-01,339.29998779296875
2013-11-04,353.25
2013-11-05,351.45001220703125
2013-11-06,322.6499938964844
2013-11-07,371.54998779296875
2013-11-08,384.75
2013-11-11,387.29998779296875
2013-11-12,387.1499938964844
2013-11-13,384.0
2013-11-14,373.04998779296875
2013-11-15,372.6000061035156
2013-11-18,363.0
2013-11-19,362.25
2013-11-20,370.6499938964844
2013-11-21,391.3500061035156
2013-11-22,424.6499938964844
2013-11-25,383.25
2013-11-26,406.79998779296875
2013-11-27,410.3999938964844
2013-11-29,416.3999938964844
2013-12-02,407.70001220703125
