Date,SPOK
2010-05-18,5.65125846862793
2010-05-19,5.658905982971191
2010-05-20,5.463903427124023
2010-05-21,5.364490985870361
2010-05-24,5.219193458557129
2010-05-25,5.203899383544922
2010-05-26,5.158016681671143
2010-05-27,5.463903427124023
2010-05-28,5.38360595703125
2010-06-01,5.138897895812988
2010-06-02,5.173311710357666
2010-06-03,5.203899383544922
2010-06-04,4.970660209655762
2010-06-07,4.783305644989014
2010-06-08,4.775658130645752
2010-06-09,4.775658130645752
2010-06-10,4.92095422744751
2010-06-11,5.005073070526123
2010-06-14,5.115956783294678
2010-06-15,5.184782981872559
2010-06-16,5.1771345138549805
2010-06-17,5.14654541015625
2010-06-18,5.19625186920166
2010-06-21,5.1771345138549805
2010-06-22,5.066249847412109
2010-06-23,5.024190425872803
2010-06-24,4.951545715332031
2010-06-25,5.058603763580322
2010-06-28,5.14654541015625
2010-06-29,5.008896350860596
2010-06-30,4.940071105957031
2010-07-01,4.886541843414307
2010-07-02,4.859777450561523
2010-07-06,4.768012523651123
2010-07-07,4.8903656005859375
2010-07-08,4.970660209655762
2010-07-09,5.020369052886963
2010-07-12,4.936246871948242
2010-07-13,5.2574310302734375
2010-07-14,5.188602924346924
2010-07-15,5.0891923904418945
2010-07-16,4.875070571899414
2010-07-19,5.073897361755371
2010-07-20,5.050955772399902
2010-07-21,4.974485397338867
2010-07-22,5.058603763580322
2010-07-23,5.226841449737549
2010-07-26,5.318606376647949
2010-07-27,5.3147807121276855
2010-07-28,5.261253356933594
2010-07-29,5.605373859405518
2010-07-30,5.670375823974609
2010-08-02,5.65125846862793
2010-08-03,5.590081691741943
2010-08-04,5.578612327575684
2010-08-05,5.521256923675537
2010-08-06,5.433314323425293
2010-08-09,5.502139568328857
2010-08-10,5.410375118255615
2010-08-11,5.180957794189453
2010-08-12,5.115956783294678
2010-08-13,5.016543388366699
2010-08-16,5.425666332244873
2010-08-17,5.651413440704346
2010-08-18,5.713687419891357
2010-08-19,5.522971153259277
2010-08-20,5.522971153259277
2010-08-23,5.468482494354248
2010-08-24,5.48405122756958
2010-08-25,5.631954193115234
2010-08-26,5.538541316986084
2010-08-27,5.674765110015869
2010-08-30,5.425666332244873
2010-08-31,5.589137554168701
2010-09-01,5.818775177001953
2010-09-02,5.822667598724365
2010-09-03,5.923862934112549
2010-09-07,5.834342002868652
2010-09-08,5.846022605895996
2010-09-09,5.939431667327881
2010-09-10,5.884943008422852
2010-09-13,6.001706600189209
2010-09-14,6.056197166442871
2010-09-15,6.15350341796875
2010-09-16,5.986140251159668
2010-09-17,5.931648254394531
2010-09-20,6.204098701477051
2010-09-21,6.1301493644714355
2010-09-22,6.048410892486572
2010-09-23,6.001706600189209
2010-09-24,6.285836219787598
2010-09-27,6.320863246917725
2010-09-28,6.507687568664551
2010-09-29,6.3364338874816895
2010-09-30,6.239129543304443
2010-10-01,6.348108291625977
2010-10-04,6.227452278137207
2010-10-05,6.441520690917969
2010-10-06,6.239129543304443
2010-10-07,6.239129543304443
2010-10-08,6.246913909912109
2010-10-11,6.20020866394043
2010-10-12,6.196315288543701
2010-10-13,6.266374588012695
2010-10-14,6.2079901695251465
2010-10-15,6.25858736038208
2010-10-18,6.246913909912109
2010-10-19,6.099009990692139
2010-10-20,6.2741570472717285
2010-10-21,5.9978156089782715
2010-10-22,6.091228008270264
2010-10-25,6.095118522644043
2010-10-26,6.114579200744629
2010-10-27,6.067874431610107
2010-10-28,6.581639766693115
2010-10-29,6.558285236358643
2010-11-01,6.5115790367126465
2010-11-02,6.690620422363281
2010-11-03,6.6555914878845215
2010-11-04,6.7295379638671875
2010-11-05,6.784033298492432
2010-11-08,6.780139446258545
2010-11-09,6.643911361694336
2010-11-10,6.811275005340576
2010-11-11,6.795705795288086
2010-11-12,6.671159267425537
2010-11-15,6.624453067779541
2010-11-16,6.645456314086914
2010-11-17,6.817682266235352
2010-11-18,6.952105522155762
2010-11-19,6.9142985343933105
2010-11-22,6.981510162353516
2010-11-23,6.931098937988281
2010-11-24,7.0739240646362305
2010-11-26,7.015113353729248
2010-11-29,7.145334720611572
2010-11-30,7.149537086486816
2010-12-01,7.338563442230225
2010-12-02,7.4393815994262695
2010-12-03,7.590607643127441
2010-12-06,7.472988605499268
2010-12-07,7.905655384063721
2010-12-08,7.788039207458496
2010-12-09,7.893056392669678
2010-12-10,8.031676292419434
2010-12-13,7.855248928070068
2010-12-14,7.662015914916992
2010-12-15,7.620009899139404
2010-12-16,7.788039207458496
2010-12-17,7.5864057540893555
2010-12-20,7.599008560180664
2010-12-21,7.632612228393555
2010-12-22,7.573801040649414
2010-12-23,7.523395538330078
2010-12-27,7.691421031951904
2010-12-28,7.569601535797119
2010-12-29,7.557002067565918
2010-12-30,7.372170925140381
2010-12-31,7.4645867347717285
2011-01-03,7.720824241638184
2011-01-04,7.716626167297363
2011-01-05,7.76703405380249
2011-01-06,7.67881965637207
2011-01-07,7.699825286865234
2011-01-10,7.7502288818359375
2011-01-11,7.842646598815918
2011-01-12,7.788039207458496
2011-01-13,7.76703405380249
2011-01-14,7.7964396476745605
2011-01-18,7.687220096588135
2011-01-19,7.3931732177734375
2011-01-20,7.267151832580566
2011-01-21,7.157938003540039
2011-01-24,7.191544055938721
2011-01-25,7.237752437591553
2011-01-26,7.338563442230225
2011-01-27,7.359572410583496
2011-01-28,7.082326889038086
2011-01-31,7.174740791320801
2011-02-01,7.351168632507324
2011-02-02,7.2881550788879395
2011-02-03,7.208343029022217
2011-02-04,7.195742130279541
2011-02-07,7.292361259460449
2011-02-08,7.283957004547119
2011-02-09,7.195742130279541
2011-02-10,7.141135215759277
2011-02-11,7.258753776550293
2011-02-14,7.376372337341309
2011-02-15,7.300755977630615
2011-02-16,7.380568981170654
2011-02-17,7.338563442230225
2011-02-18,7.262951850891113
2011-02-22,7.21254301071167
2011-02-23,6.5110321044921875
2011-02-24,6.532039165496826
2011-02-25,6.38921594619751
2011-02-28,6.267395973205566
2011-03-01,6.074165344238281
2011-03-02,5.914538383483887
2011-03-03,6.002755165100098
2011-03-04,5.641495704650879
2011-03-07,5.523879051208496
2011-03-08,5.519675254821777
2011-03-09,5.553282260894775
2011-03-10,5.486071586608887
2011-03-11,5.708706855773926
2011-03-14,5.7759175300598145
2011-03-15,5.557716369628906
2011-03-16,5.502096176147461
2011-03-17,5.651841163635254
2011-03-18,5.728854656219482
2011-03-21,5.8486504554748535
2011-03-22,5.925663948059082
2011-03-23,6.165257930755615
2011-03-24,6.250826358795166
2011-03-25,6.332115650177002
2011-03-28,6.190930366516113
2011-03-29,6.246547222137451
2011-03-30,6.344952583312988
2011-03-31,6.1952080726623535
2011-04-01,6.315001964569092
2011-04-04,6.443357467651367
2011-04-05,6.571706771850586
2011-04-06,6.593103408813477
2011-04-07,6.708617210388184
2011-04-08,6.498977184295654
2011-04-11,6.434798240661621
2011-04-12,6.267940044403076
2011-04-13,6.293612480163574
2011-04-14,6.280775547027588
2011-04-15,6.588822364807129
2011-04-18,6.212320804595947
2011-04-19,6.242269992828369
2011-04-20,6.323559284210205
2011-04-21,6.332115650177002
2011-04-25,6.315001964569092
2011-04-26,6.430521488189697
2011-04-27,6.558875560760498
2011-04-28,6.618775367736816
2011-04-29,6.610217094421387
2011-05-02,6.42624568939209
2011-05-03,6.447633743286133
2011-05-04,6.464748859405518
2011-05-05,6.6743950843811035
2011-05-06,6.618775367736816
2011-05-09,6.434798240661621
2011-05-10,6.610217094421387
2011-05-11,6.610217094421387
2011-05-12,6.588822364807129
2011-05-13,6.712901592254639
2011-05-16,6.6144938468933105
2011-05-17,6.593103408813477
2011-05-18,6.762714385986328
2011-05-19,6.675734996795654
2011-05-20,6.706179141998291
2011-05-23,6.740968227386475
2011-05-24,6.671385288238525
2011-05-25,6.77576208114624
2011-05-26,6.767062187194824
2011-05-27,6.793160438537598
2011-05-31,7.071494102478027
2011-06-01,6.797504425048828
2011-06-02,6.536565780639648
2011-06-03,6.567010402679443
2011-06-06,6.649638652801514
2011-06-07,6.645290374755859
2011-06-08,6.671385288238525
2011-06-09,6.671385288238525
2011-06-10,6.580058574676514
2011-06-13,6.649638652801514
2011-06-14,6.693130970001221
2011-06-15,6.671385288238525
2011-06-16,6.693130970001221
2011-06-17,6.675734996795654
2011-06-20,6.771412372589111
2011-06-21,6.849693298339844
2011-06-22,6.823602676391602
2011-06-23,6.936674118041992
2011-06-24,6.675734996795654
2011-06-27,6.8540425300598145
2011-06-28,6.814901351928711
2011-06-29,6.645290374755859
2011-06-30,6.636593341827393
2011-07-01,6.714874267578125
2011-07-05,6.784460067749023
2011-07-06,6.784460067749023
2011-07-07,6.832298278808594
2011-07-08,6.793160438537598
2011-07-11,6.754017353057861
2011-07-12,6.732272624969482
2011-07-13,6.87144136428833
2011-07-14,6.771412372589111
2011-07-15,6.762714385986328
2011-07-18,6.732272624969482
2011-07-19,6.758365631103516
2011-07-20,6.74531888961792
2011-07-21,6.8105549812316895
2011-07-22,6.832298278808594
2011-07-25,6.706179141998291
2011-07-26,6.701828479766846
2011-07-27,6.7192254066467285
2011-07-28,7.519441604614258
2011-07-29,7.180219650268555
2011-08-01,7.245454788208008
2011-08-02,7.101938247680664
2011-08-03,7.067147254943848
2011-08-04,6.767062187194824
2011-08-05,6.6974778175354
2011-08-08,6.236483573913574
2011-08-09,6.675734996795654
2011-08-10,6.384350776672363
2011-08-11,6.858395099639893
2011-08-12,6.610497951507568
2011-08-15,6.680078983306885
2011-08-16,6.636593341827393
2011-08-17,6.8399810791015625
2011-08-18,6.548162937164307
2011-08-19,6.508371829986572
2011-08-22,6.521636009216309
2011-08-23,6.769236087799072
2011-08-24,6.946094036102295
2011-08-25,6.6321702003479
2011-08-26,6.641016006469727
2011-08-29,6.862087726593018
2011-08-30,6.804609298706055
2011-08-31,6.707337379455566
2011-09-01,6.667541980743408
2011-09-02,6.512791633605957
2011-09-06,6.424363613128662
2011-09-07,6.817874908447266
2011-09-08,6.755971908569336
2011-09-09,6.565850257873535
2011-09-12,6.557007789611816
2011-09-13,6.68522834777832
2011-09-14,6.671964645385742
2011-09-15,6.565850257873535
2011-09-16,6.539322376251221
2011-09-19,6.446471214294434
2011-09-20,6.30056619644165
2011-09-21,6.101598739624023
2011-09-22,5.884946823120117
2011-09-23,5.96453332901001
2011-09-26,6.141391754150391
2011-09-27,6.181183815002441
2011-09-28,5.986639976501465
2011-09-29,6.070650100708008
2011-09-30,5.836309432983398
2011-10-03,5.628503322601318
2011-10-04,6.039698123931885
2011-10-05,5.96453332901001
2011-10-06,6.022014141082764
2011-10-07,5.82304573059082
2011-10-10,6.088334083557129
2011-10-11,6.079491138458252
2011-10-12,6.304986000061035
2011-10-13,6.331512451171875
2011-10-14,6.490686416625977
2011-10-17,6.4287848472595215
2011-10-18,6.605644702911377
2011-10-19,6.570272445678711
2011-10-20,6.521636009216309
2011-10-21,6.6321702003479
2011-10-24,6.689653396606445
2011-10-25,6.707337379455566
2011-10-26,7.0698957443237305
2011-10-27,6.004325866699219
2011-10-28,5.849573612213135
2011-10-31,5.76999044418335
2011-11-01,5.840731620788574
2011-11-02,5.920318603515625
2011-11-03,6.12370491027832
2011-11-04,6.190028667449951
2011-11-07,6.066226482391357
2011-11-08,6.282876491546631
2011-11-09,6.181183815002441
2011-11-10,6.304986000061035
2011-11-11,6.406676769256592
2011-11-14,6.402257919311523
2011-11-15,6.415521144866943
2011-11-16,6.39302396774292
2011-11-17,6.3255414962768555
2011-11-18,6.2400617599487305
2011-11-21,6.127587795257568
2011-11-22,6.037608623504639
2011-11-23,5.9566264152526855
2011-11-25,5.880143165588379
2011-11-28,6.087097644805908
2011-11-29,6.06010103225708
2011-11-30,6.307546138763428
2011-12-01,6.388526916503906
2011-12-02,6.289549827575684
2011-12-05,6.2400617599487305
2011-12-06,6.226563453674316
2011-12-07,6.235561370849609
2011-12-08,6.118590354919434
2011-12-09,6.1905717849731445
2011-12-12,6.208568572998047
2011-12-13,6.1005940437316895
2011-12-14,6.235561370849609
2011-12-15,6.39302396774292
2011-12-16,6.415521144866943
2011-12-19,6.276052474975586
2011-12-20,6.424516677856445
2011-12-21,6.4470133781433105
2011-12-22,6.370530128479004
2011-12-23,6.36603307723999
2011-12-27,6.352532386779785
2011-12-28,6.280552864074707
2011-12-29,6.357035160064697
2011-12-30,6.2400617599487305
2012-01-03,6.343536853790283
2012-01-04,6.186074733734131
2012-01-05,6.2040696144104
2012-01-06,6.244560241699219
2012-01-09,6.289549827575684
2012-01-10,6.258057117462158
2012-01-11,6.253555774688721
2012-01-12,6.3165435791015625
2012-01-13,6.307546138763428
2012-01-17,6.460509777069092
2012-01-18,6.442512512207031
2012-01-19,6.411023139953613
2012-01-20,6.429015636444092
2012-01-23,6.406523704528809
2012-01-24,6.397523403167725
2012-01-25,6.361533164978027
2012-01-26,6.39302396774292
2012-01-27,6.420020580291748
2012-01-30,6.388526916503906
2012-01-31,6.36603307723999
2012-02-01,6.4470133781433105
2012-02-02,6.5324931144714355
2012-02-03,6.725948810577393
2012-02-06,6.6944580078125
2012-02-07,6.671960830688477
2012-02-08,6.6449689865112305
2012-02-09,6.563985824584961
2012-02-10,6.626969814300537
2012-02-13,6.707953453063965
2012-02-14,6.635969638824463
2012-02-15,6.640469074249268
2012-02-16,6.658463001251221
2012-02-17,6.65396785736084
2012-02-21,6.671960830688477
2012-02-22,6.635969638824463
2012-02-23,6.339038848876953
2012-02-24,6.343536853790283
2012-02-27,6.2400617599487305
2012-02-28,6.231063365936279
2012-02-29,6.172576427459717
2012-03-01,6.168078899383545
2012-03-02,6.087097644805908
2012-03-05,6.1320881843566895
2012-03-06,5.9566264152526855
2012-03-07,6.069101333618164
2012-03-08,6.037608623504639
2012-03-09,6.051105976104736
2012-03-12,6.078097343444824
2012-03-13,6.18157434463501
2012-03-14,6.149497985839844
2012-03-15,6.264057159423828
2012-03-16,6.199902534484863
2012-03-19,6.176990509033203
2012-03-20,6.195321559906006
2012-03-21,6.213650226593018
2012-03-22,6.1265869140625
2012-03-23,6.176990509033203
2012-03-26,6.218233585357666
2012-03-27,6.167826175689697
2012-03-28,6.099092483520508
2012-03-29,6.30071496963501
2012-03-30,6.383197784423828
2012-04-02,6.543579578399658
2012-04-03,6.520668983459473
2012-04-04,6.369451522827148
2012-04-05,6.291550636291504
2012-04-09,6.259472846984863
2012-04-10,6.053269386291504
2012-04-11,6.131169319152832
2012-04-12,6.10825777053833
2012-04-13,6.021193027496338
2012-04-16,6.016610145568848
2012-04-17,6.0486860275268555
2012-04-18,6.034938812255859
2012-04-19,5.8974690437316895
2012-04-20,5.90663480758667
2012-04-23,5.814986705780029
2012-04-24,5.90663480758667
2012-04-25,5.929546356201172
2012-04-26,5.879138946533203
2012-04-27,5.8699774742126465
2012-04-30,5.920380115509033
2012-05-01,5.842480659484863
2012-05-02,5.856229782104492
2012-05-03,5.879138946533203
2012-05-04,5.86539363861084
2012-05-07,5.888304233551025
2012-05-08,5.9020514488220215
2012-05-09,5.911219120025635
2012-05-10,5.96620512008667
2012-05-11,6.021193027496338
2012-05-14,5.989116191864014
2012-05-15,6.057851314544678
2012-05-16,6.006472587585449
2012-05-17,6.071862697601318
2012-05-18,6.0204854011535645
2012-05-21,5.978450775146484
2012-05-22,5.871024131774902
2012-05-23,5.913060188293457
2012-05-24,5.941084861755371
2012-05-25,5.9224042892456055
2012-05-29,5.894379138946533
2012-05-30,5.800965309143066
2012-05-31,5.800965309143066
2012-06-01,5.4366536140441895
2012-06-04,5.520724773406982
2012-06-05,5.5347371101379395
2012-06-06,5.7495880126953125
2012-06-07,5.847671031951904
2012-06-08,6.0204854011535645
2012-06-11,5.8523430824279785
2012-06-12,5.908390045166016
2012-06-13,5.8523430824279785
2012-06-14,5.8990478515625
2012-06-15,5.945754528045654
2012-06-18,5.875695705413818
2012-06-19,6.015817165374756
2012-06-20,5.88503885269165
2012-06-21,5.7729411125183105
2012-06-22,5.913060188293457
2012-06-25,5.875695705413818
2012-06-26,5.833659648895264
2012-06-27,5.8523430824279785
2012-06-28,5.843000888824463
2012-06-29,6.006472587585449
2012-07-02,6.193300724029541
2012-07-03,6.366117477416992
2012-07-05,6.277373313903809
2012-07-06,6.249348163604736
2012-07-09,6.123241424560547
2012-07-10,6.286715984344482
2012-07-11,6.412820816040039
2012-07-12,6.370786666870117
2012-07-13,6.543601989746094
2012-07-16,6.538928985595703
2012-07-17,6.580965518951416
2012-07-18,6.478210926055908
2012-07-19,6.5015645027160645
2012-07-20,6.464200496673584
2012-07-23,6.4221649169921875
2012-07-24,6.113897323608398
2012-07-25,6.1465959548950195
2012-07-26,6.183960914611816
2012-07-27,6.277373313903809
2012-07-30,6.3240790367126465
2012-07-31,5.203122138977051
2012-08-01,5.310544967651367
2012-08-02,5.207790851593018
2012-08-03,5.1891069412231445
2012-08-06,5.133059501647949
2012-08-07,5.030306339263916
2012-08-08,5.109708309173584
2012-08-09,5.123718738555908
2012-08-10,5.114376544952393
2012-08-13,5.086353778839111
2012-08-14,5.0910234451293945
2012-08-15,5.20678186416626
2012-08-16,5.183157920837402
2012-08-17,5.244582653045654
2012-08-20,5.324904441833496
2012-08-21,5.254031181335449
2012-08-22,5.202056407928467
2012-08-23,5.168985366821289
2012-08-24,5.197332382202148
2012-08-27,5.168985366821289
2012-08-28,5.244582653045654
2012-08-29,5.310729503631592
2012-08-30,5.320178985595703
2012-08-31,5.391050338745117
2012-09-04,5.310729503631592
2012-09-05,5.324904441833496
2012-09-06,5.329628944396973
2012-09-07,5.400501251220703
2012-09-10,5.570597171783447
2012-09-11,5.551697254180908
2012-09-12,5.598943710327148
2012-09-13,5.5942206382751465
2012-09-14,5.5942206382751465
2012-09-17,5.466648578643799
2012-09-18,5.598943710327148
2012-09-19,5.669818878173828
2012-09-20,5.863536834716797
2012-09-21,5.660367965698242
2012-09-24,5.627295017242432
2012-09-25,5.627295017242432
2012-09-26,5.674543380737305
2012-09-27,5.669818878173828
2012-09-28,5.608394622802734
2012-10-01,5.674543380737305
2012-10-02,5.646193981170654
2012-10-03,5.466648578643799
2012-10-04,5.424124717712402
2012-10-05,5.485549449920654
2012-10-08,5.433575630187988
2012-10-09,5.391050338745117
2012-10-10,5.31545352935791
2012-10-11,5.438302040100098
2012-10-12,5.509172439575195
2012-10-15,5.339078426361084
2012-10-16,5.287106037139893
2012-10-17,5.348528861999512
2012-10-18,5.329628944396973
2012-10-19,5.272932052612305
2012-10-22,5.287106037139893
2012-10-23,5.235132217407227
2012-10-24,5.282379150390625
2012-10-25,5.20678186416626
2012-10-26,5.272932052612305
2012-10-31,5.2209577560424805
2012-11-01,5.254031181335449
2012-11-02,5.211508750915527
2012-11-05,5.249305725097656
2012-11-06,5.334354400634766
2012-11-07,5.239858627319336
2012-11-08,5.230406761169434
2012-11-09,5.254031181335449
2012-11-12,5.244582653045654
2012-11-13,5.131186008453369
2012-11-14,5.152693748474121
2012-11-15,4.99495792388916
2012-11-16,5.195713043212891
2012-11-19,5.272192478179932
2012-11-20,5.1622538566589355
2012-11-21,5.1622538566589355
2012-11-23,5.219614028930664
2012-11-26,5.305649280548096
2012-11-27,5.272192478179932
2012-11-28,5.272192478179932
2012-11-29,5.444265842437744
2012-11-30,5.525525093078613
2012-12-03,5.463385581970215
2012-12-04,5.367788314819336
2012-12-05,5.3725690841674805
2012-12-06,5.334329128265381
2012-12-07,5.2960920333862305
2012-12-10,5.353447437286377
2012-12-11,5.453824996948242
2012-12-12,5.49684476852417
2012-12-13,5.386909484863281
2012-12-14,5.43470573425293
2012-12-17,5.88401460647583
2012-12-18,5.936592102050781
2012-12-19,5.8362135887146
2012-12-20,5.888794898986816
2012-12-21,5.702378749847412
2012-12-24,5.492063999176025
2012-12-26,5.425147533416748
2012-12-27,5.353447437286377
2012-12-28,5.367788314819336
2012-12-31,5.582881450653076
2013-01-02,5.625901699066162
2013-01-03,5.654581069946289
2013-01-04,5.568540096282959
2013-01-07,5.530303478240967
2013-01-08,5.5494232177734375
2013-01-09,5.5494232177734375
2013-01-10,5.56376314163208
2013-01-11,5.587662220001221
2013-01-14,5.391688346862793
2013-01-15,5.4729461669921875
2013-01-16,5.453824996948242
2013-01-17,5.49684476852417
2013-01-18,5.511183261871338
2013-01-22,5.363007545471191
2013-01-23,5.363007545471191
2013-01-24,5.492063999176025
2013-01-25,5.439487457275391
2013-01-28,5.501626014709473
2013-01-29,5.530303478240967
2013-01-30,5.449047088623047
2013-01-31,5.525525093078613
2013-02-01,5.630681991577148
2013-02-04,5.415586471557617
2013-02-05,5.3725690841674805
2013-02-06,5.401247024536133
2013-02-07,5.324770450592041
2013-02-08,5.401247024536133
2013-02-11,5.348669052124023
2013-02-12,5.353447437286377
2013-02-13,5.4729461669921875
2013-02-14,5.3725690841674805
2013-02-15,5.525525093078613
2013-02-19,5.56376314163208
2013-02-20,5.449047088623047
2013-02-21,5.386909484863281
2013-02-22,5.57332181930542
2013-02-25,5.35822868347168
2013-02-26,5.415586471557617
2013-02-27,5.444265842437744
2013-02-28,5.554204940795898
2013-03-01,5.458606719970703
2013-03-04,5.4203667640686035
2013-03-05,5.319989204406738
2013-03-06,5.339109897613525
2013-03-07,5.43470573425293
2013-03-08,5.568540096282959
2013-03-11,5.707159996032715
2013-03-12,5.831435203552246
2013-03-13,5.9497551918029785
2013-03-14,6.070486545562744
2013-03-15,6.0849785804748535
2013-03-18,6.152587890625
2013-03-19,5.969072341918945
2013-03-20,5.998047351837158
2013-03-21,5.98838996887207
2013-03-22,6.060830116271973
2013-03-25,6.210539817810059
2013-03-26,6.30229377746582
2013-03-27,6.229856967926025
2013-03-28,6.408544063568115
2013-04-01,6.3795671463012695
2013-04-02,6.09946346282959
2013-04-03,6.070486545562744
2013-04-04,6.027024745941162
2013-04-05,6.118781089782715
2013-04-08,6.142928123474121
2013-04-09,5.993218898773193
2013-04-10,6.249172210693359
2013-04-11,6.249172210693359
2013-04-12,6.336100101470947
2013-04-15,6.0849785804748535
2013-04-16,6.239516258239746
2013-04-17,6.012535095214844
2013-04-18,6.273323059082031
2013-04-19,6.307127475738525
2013-04-22,6.162248134613037
2013-04-23,6.239516258239746
2013-04-24,6.30229377746582
2013-04-25,6.3554205894470215
2013-04-26,6.369907379150391
2013-04-29,6.389223575592041
2013-04-30,6.553422451019287
2013-05-01,6.326444149017334
2013-05-02,6.505128383636475
2013-05-03,6.538932800292969
2013-05-06,6.548593521118164
2013-05-07,6.587229251861572
2013-05-08,6.688644886016846
2013-05-09,6.563082695007324
2013-05-10,6.659668922424316
2013-05-13,6.558252334594727
2013-05-14,6.5727386474609375
2013-05-15,6.621034145355225
2013-05-16,6.608848571777344
2013-05-17,6.686829566955566
2013-05-20,6.73556661605835
2013-05-21,6.842788219451904
2013-05-22,6.818421840667725
2013-05-23,6.784305095672607
2013-05-24,6.74044132232666
2013-05-28,6.60397481918335
2013-05-29,6.4187703132629395
2013-05-30,6.555237770080566
2013-05-31,6.569858551025391
2013-06-03,6.686829566955566
2013-06-04,6.540616512298584
2013-06-05,6.62834358215332
2013-06-06,6.725821495056152
2013-06-07,6.61859655380249
2013-06-10,6.750189781188965
2013-06-11,6.579605579376221
2013-06-12,6.555237770080566
2013-06-13,6.61859655380249
2013-06-14,6.677082061767578
2013-06-17,6.374907970428467
2013-06-18,6.491880893707275
2013-06-19,6.389527797698975
2013-06-20,6.292052745819092
2013-06-21,6.331044673919678
2013-06-24,6.2676849365234375
2013-06-25,6.326171398162842
2013-06-26,6.272558212280273
2013-06-27,6.61859655380249
2013-06-28,6.6137237548828125
2013-07-01,6.750189781188965
2013-07-02,6.725821495056152
2013-07-03,6.584479808807373
2013-07-05,6.623473644256592
2013-07-08,6.681957721710205
2013-07-09,6.711199760437012
2013-07-10,6.750189781188965
2013-07-11,6.92077112197876
2013-07-12,6.959763526916504
2013-07-15,7.091352939605713
2013-07-16,7.286301612854004
2013-07-17,7.310673236846924
2013-07-18,7.0572381019592285
2013-07-19,7.310673236846924
2013-07-22,7.364284038543701
2013-07-23,7.529994964599609
2013-07-24,7.5348663330078125
2013-07-25,7.627469062805176
2013-07-26,7.452014923095703
2013-07-29,7.568984031677246
2013-07-30,7.505626201629639
2013-07-31,7.612847805023193
2013-08-01,7.486130714416504
2013-08-02,7.491006374359131
2013-08-05,7.5348663330078125
2013-08-06,7.403275489807129
2013-08-07,7.339916229248047
2013-08-08,7.315546989440918
2013-08-09,7.310673236846924
2013-08-12,7.3984055519104
2013-08-13,7.1693339347839355
2013-08-14,7.149838924407959
2013-08-15,6.985165119171143
2013-08-16,6.990078449249268
2013-08-19,6.999914646148682
2013-08-20,7.024489402770996
2013-08-21,6.906511306762695
2013-08-22,6.990078449249268
2013-08-23,6.975334644317627
2013-08-26,6.98024845123291
2013-08-27,6.8819355964660645
2013-08-28,6.847524642944336
2013-08-29,7.063814640045166
2013-08-30,6.940922737121582
2013-09-03,6.84260892868042
2013-09-04,6.714801788330078
