Date,RICK
2010-01-04,8.664113998413086
2010-01-05,8.872434616088867
2010-01-06,8.844026565551758
2010-01-07,9.194375991821289
2010-01-08,9.857205390930176
2010-01-11,10.472692489624023
2010-01-12,10.387471199035645
2010-01-13,10.444283485412598
2010-01-14,11.154455184936523
2010-01-15,10.927202224731445
2010-01-19,11.315430641174316
2010-01-20,11.362775802612305
2010-01-21,10.633658409118652
2010-01-22,10.860919952392578
2010-01-25,10.794634819030762
2010-01-26,10.93667221069336
2010-01-27,10.898794174194336
2010-01-28,10.557912826538086
2010-01-29,10.548442840576172
2010-02-01,10.330656051635742
2010-02-02,10.501100540161133
2010-02-03,11.040827751159668
2010-02-04,10.80410385131836
2010-02-05,10.538973808288574
2010-02-08,10.510566711425781
2010-02-09,10.538973808288574
2010-02-10,10.82304573059082
2010-02-11,11.135516166687012
2010-02-12,11.268083572387695
2010-02-16,12.20551586151123
2010-02-17,11.315430641174316
2010-02-18,12.091888427734375
2010-02-19,11.902505874633789
2010-02-22,13.171351432800293
2010-02-23,13.27550983428955
2010-02-24,13.730019569396973
2010-02-25,14.203474044799805
2010-02-26,14.629573822021484
2010-03-01,13.862585067749023
2010-03-02,14.184528350830078
2010-03-03,13.550107955932617
2010-03-04,13.49329662322998
2010-03-05,13.597455978393555
2010-03-08,13.635329246520996
2010-03-09,13.37966537475586
2010-03-10,13.464885711669922
2010-03-11,13.474357604980469
2010-03-12,13.464885711669922
2010-03-15,13.22816276550293
2010-03-16,13.474357604980469
2010-03-17,13.654268264770508
2010-03-18,14.051965713500977
2010-03-19,13.71108341217041
2010-03-22,13.54063892364502
2010-03-23,13.22816276550293
2010-03-24,12.546399116516113
2010-03-25,12.745246887207031
2010-03-26,12.432769775390625
2010-03-29,12.338082313537598
2010-03-30,11.949851036071777
2010-03-31,12.120290756225586
2010-04-01,12.319140434265137
2010-04-05,12.1297607421875
2010-04-06,12.394893646240234
2010-04-07,12.214981079101562
2010-04-08,12.451708793640137
2010-04-09,12.300204277038574
2010-04-12,12.16763687133789
2010-04-13,11.8551607131958
2010-04-14,12.044540405273438
2010-04-15,12.139230728149414
2010-04-16,11.864630699157715
2010-04-19,11.618439674377441
2010-04-20,11.845693588256836
2010-04-21,11.722597122192383
2010-04-22,12.281265258789062
2010-04-23,12.394893646240234
2010-04-26,12.101358413696289
2010-04-27,11.466933250427246
2010-04-28,11.419587135314941
2010-04-29,12.214981079101562
2010-04-30,11.732068061828613
2010-05-03,11.722597122192383
2010-05-04,11.410117149353027
2010-05-05,10.908263206481934
2010-05-06,10.406408309936523
2010-05-07,9.932957649230957
2010-05-10,10.501100540161133
2010-05-11,10.794634819030762
2010-05-12,10.501100540161133
2010-05-13,10.472692489624023
2010-05-14,10.074991226196289
2010-05-17,9.828803062438965
2010-05-18,9.648889541625977
2010-05-19,9.30800724029541
2010-05-20,8.825087547302246
2010-05-21,8.872434616088867
2010-05-24,8.749333381652832
2010-05-25,8.55048942565918
2010-05-26,8.512611389160156
2010-05-27,8.95765495300293
2010-05-28,8.730399131774902
2010-06-01,8.427393913269043
2010-06-02,8.54101848602295
2010-06-03,8.503143310546875
2010-06-04,8.18120002746582
2010-06-07,7.736156940460205
2010-06-08,7.6982808113098145
2010-06-09,7.7740325927734375
2010-06-10,7.461555480957031
2010-06-11,7.688811302185059
2010-06-14,8.285355567932129
2010-06-15,8.881901741027832
2010-06-16,8.673588752746582
2010-06-17,8.607305526733398
2010-06-18,8.408452987670898
2010-06-21,8.398984909057617
2010-06-22,8.200138092041016
2010-06-23,8.228544235229492
2010-06-24,8.18120002746582
2010-06-25,8.266416549682617
2010-06-28,8.124383926391602
2010-06-29,7.622528553009033
2010-06-30,7.4710235595703125
2010-07-01,7.414211273193359
2010-07-02,7.622528553009033
2010-07-06,7.291113376617432
2010-07-07,7.310050010681152
2010-07-08,7.16801643371582
2010-07-09,7.4710235595703125
2010-07-12,7.395273685455322
2010-07-13,7.717217922210693
2010-07-14,8.124383926391602
2010-07-15,8.323235511779785
2010-07-16,7.8497819900512695
2010-07-19,7.8024396896362305
2010-07-20,7.963411331176758
2010-07-21,7.404741287231445
2010-07-22,7.48049259185791
2010-07-23,7.442615985870361
2010-07-26,7.376336097717285
2010-07-27,7.3668670654296875
2010-07-28,7.357397556304932
2010-07-29,7.310050010681152
2010-07-30,7.281644344329834
2010-08-02,7.291113376617432
2010-08-03,7.253236770629883
2010-08-04,7.281644344329834
2010-08-05,7.196425437927246
2010-08-06,7.186954975128174
2010-08-09,7.177485942840576
2010-08-10,7.025982856750488
2010-08-11,6.959697723388672
2010-08-12,6.969168186187744
2010-08-13,6.883948802947998
2010-08-16,6.741913795471191
2010-08-17,6.429436206817627
2010-08-18,6.571470737457275
2010-08-19,6.410499095916748
2010-08-20,6.467311859130859
2010-08-23,6.164305686950684
2010-08-24,5.747670650482178
2010-08-25,6.0506792068481445
2010-08-26,5.965457439422607
2010-08-27,5.908642292022705
2010-08-30,5.813952445983887
2010-08-31,5.728732109069824
2010-09-01,6.060145378112793
2010-09-02,6.098023414611816
2010-09-03,6.164305686950684
2010-09-07,6.116960525512695
2010-09-08,6.069615364074707
2010-09-09,6.221119403839111
2010-09-10,6.154835224151611
2010-09-13,6.135898113250732
2010-09-14,6.164305686950684
2010-09-15,6.372623443603516
2010-09-16,6.533595085144043
2010-09-17,6.467311859130859
2010-09-20,6.514658451080322
2010-09-21,6.732442855834961
2010-09-22,6.628286361694336
2010-09-23,6.628286361694336
2010-09-24,6.751381874084473
2010-09-27,6.71350622177124
2010-09-28,6.72297477722168
2010-09-29,6.817664623260498
2010-09-30,6.893416881561279
2010-10-01,6.912353515625
2010-10-04,6.77031946182251
2010-10-05,6.704037189483643
2010-10-06,6.637754917144775
2010-10-07,6.628286361694336
2010-10-08,6.618816375732422
2010-10-11,6.940760135650635
2010-10-12,6.99757719039917
2010-10-13,6.99757719039917
2010-10-14,7.016512870788574
2010-10-15,7.092264175415039
2010-10-18,7.007043838500977
2010-10-19,6.99757719039917
2010-10-20,6.921823024749756
2010-10-21,6.988106727600098
2010-10-22,6.883948802947998
2010-10-25,6.99757719039917
2010-10-26,7.215363025665283
2010-10-27,7.3668670654296875
2010-10-28,7.395273685455322
2010-10-29,7.186954975128174
2010-11-01,7.0733256340026855
2010-11-02,7.044919967651367
2010-11-03,7.035451412200928
2010-11-04,7.082798004150391
2010-11-05,7.158548831939697
2010-11-08,7.092264175415039
2010-11-09,6.988106727600098
2010-11-10,7.007043838500977
2010-11-11,7.082798004150391
2010-11-12,7.044919967651367
2010-11-15,6.912353515625
2010-11-16,6.836602687835693
2010-11-17,6.8744797706604
2010-11-18,6.827134132385254
2010-11-19,6.855541706085205
2010-11-22,6.817664623260498
2010-11-23,6.76085090637207
2010-11-24,6.789258003234863
2010-11-26,6.789258003234863
2010-11-29,6.694567680358887
2010-11-30,6.580940246582031
2010-12-01,6.609347343444824
2010-12-02,6.798727989196777
2010-12-03,6.836602687835693
2010-12-06,6.789258003234863
2010-12-07,6.77031946182251
2010-12-08,6.817664623260498
2010-12-09,6.836602687835693
2010-12-10,6.959697723388672
2010-12-13,6.8744797706604
2010-12-14,6.912353515625
2010-12-15,7.423678398132324
2010-12-16,7.338458061218262
2010-12-17,7.442615985870361
2010-12-20,7.8781890869140625
2010-12-21,8.048633575439453
2010-12-22,7.963411331176758
2010-12-23,7.859254360198975
2010-12-27,7.811906814575195
2010-12-28,7.830848693847656
2010-12-29,7.717217922210693
2010-12-30,7.518369197845459
2010-12-31,7.414211273193359
2011-01-03,7.537306785583496
2011-01-04,7.594120979309082
2011-01-05,7.6414642333984375
2011-01-06,7.622528553009033
2011-01-07,7.631997108459473
2011-01-10,7.707748889923096
2011-01-11,7.736156940460205
2011-01-12,7.925535202026367
2011-01-13,8.010751724243164
2011-01-14,8.029693603515625
2011-01-18,8.10544490814209
2011-01-19,8.048633575439453
2011-01-20,8.152789115905762
2011-01-21,8.077041625976562
2011-01-24,8.45579719543457
2011-01-25,8.569428443908691
2011-01-26,8.427393913269043
2011-01-27,8.446331024169922
2011-01-28,8.351639747619629
2011-01-31,8.275890350341797
2011-02-01,8.219075202941895
2011-02-02,8.398984909057617
2011-02-03,8.607305526733398
2011-02-04,8.597833633422852
2011-02-07,8.559957504272461
2011-02-08,8.607305526733398
2011-02-09,8.862963676452637
2011-02-10,9.970833778381348
2011-02-11,10.368531227111816
2011-02-14,10.501100540161133
2011-02-15,10.699946403503418
2011-02-16,10.80410385131836
2011-02-17,10.605259895324707
2011-02-18,10.605259895324707
2011-02-22,10.302249908447266
2011-02-23,9.724641799926758
2011-02-24,10.179156303405762
2011-02-25,10.273845672607422
2011-02-28,10.302249908447266
2011-03-01,10.131808280944824
2011-03-02,10.046585083007812
2011-03-03,10.292780876159668
2011-03-04,9.970833778381348
2011-03-07,9.468978881835938
2011-03-08,9.961366653442383
2011-03-09,9.885613441467285
2011-03-10,9.468978881835938
2011-03-11,9.639421463012695
2011-03-14,9.36482048034668
2011-03-15,9.317475318908691
2011-03-16,9.052345275878906
2011-03-17,9.232254981994629
2011-03-18,9.611017227172852
2011-03-21,9.724641799926758
2011-03-22,9.658357620239258
2011-03-23,9.582602500915527
2011-03-24,9.743579864501953
2011-03-25,9.734112739562988
2011-03-28,9.629950523376465
2011-03-29,9.847738265991211
2011-03-30,10.264370918273926
2011-03-31,10.321189880371094
2011-04-01,10.406408309936523
2011-04-04,10.453753471374512
2011-04-05,10.501100540161133
2011-04-06,10.624194145202637
2011-04-07,10.662071228027344
2011-04-08,10.482161521911621
2011-04-11,10.207558631896973
2011-04-12,9.980302810668945
2011-04-13,10.207558631896973
2011-04-14,10.217029571533203
2011-04-15,10.2264986038208
2011-04-18,10.16968059539795
2011-04-19,10.093931198120117
2011-04-20,10.264370918273926
2011-04-21,10.245433807373047
2011-04-25,10.141278266906738
2011-04-26,9.980302810668945
2011-04-27,10.018182754516602
2011-04-28,9.942429542541504
2011-04-29,9.90455436706543
2011-05-02,9.705702781677246
2011-05-03,9.658357620239258
2011-05-04,9.544729232788086
2011-05-05,9.535261154174805
2011-05-06,9.592074394226074
2011-05-09,9.734112739562988
2011-05-10,9.866676330566406
2011-05-11,9.951898574829102
2011-05-12,9.895081520080566
2011-05-13,9.648889541625977
2011-05-16,9.506857872009277
2011-05-17,9.412163734436035
2011-05-18,9.582602500915527
2011-05-19,9.554203033447266
2011-05-20,9.468978881835938
2011-05-23,9.317475318908691
2011-05-24,9.36482048034668
2011-05-25,9.090219497680664
2011-05-26,9.109156608581543
2011-05-27,9.02393913269043
2011-05-31,9.080750465393066
2011-06-01,8.825087547302246
2011-06-02,8.787210464477539
2011-06-03,8.417922973632812
2011-06-06,7.9160661697387695
2011-06-07,7.518369197845459
2011-06-08,7.433148384094238
2011-06-09,7.565713882446289
2011-06-10,7.650936126708984
2011-06-13,7.584653377532959
2011-06-14,7.565713882446289
2011-06-15,7.575182914733887
2011-06-16,7.49943208694458
2011-06-17,7.575182914733887
2011-06-20,7.546777248382568
2011-06-21,7.660404682159424
2011-06-22,7.518369197845459
2011-06-23,7.527836799621582
2011-06-24,7.433148384094238
2011-06-27,7.385804176330566
2011-06-28,7.48049259185791
2011-06-29,7.707748889923096
2011-06-30,7.991816520690918
2011-07-01,8.077041625976562
2011-07-05,8.38951587677002
2011-07-06,8.427393913269043
2011-07-07,8.654647827148438
2011-07-08,8.569428443908691
2011-07-11,8.285355567932129
2011-07-12,8.256952285766602
2011-07-13,8.361109733581543
2011-07-14,8.124383926391602
2011-07-15,8.048633575439453
2011-07-18,7.935004234313965
2011-07-19,8.200138092041016
2011-07-20,8.171730041503906
2011-07-21,8.247479438781738
2011-07-22,8.143322944641113
2011-07-25,8.029693603515625
2011-07-26,7.783501625061035
2011-07-27,7.7740325927734375
2011-07-28,7.60359001159668
2011-07-29,7.764564514160156
2011-08-01,7.868722915649414
2011-08-02,7.6130595207214355
2011-08-03,7.6414642333984375
2011-08-04,7.272173881530762
2011-08-05,7.158548831939697
2011-08-08,6.72297477722168
2011-08-09,6.902884006500244
2011-08-10,6.71350622177124
2011-08-11,7.035451412200928
2011-08-12,7.319519519805908
2011-08-15,7.546777248382568
2011-08-16,7.3668670654296875
2011-08-17,7.291113376617432
2011-08-18,6.77031946182251
2011-08-19,6.694567680358887
2011-08-22,6.67563009262085
2011-08-23,6.798727989196777
2011-08-24,7.120672702789307
2011-08-25,6.912353515625
2011-08-26,6.618816375732422
2011-08-29,6.921823024749756
2011-08-30,6.921823024749756
2011-08-31,6.77031946182251
2011-09-01,6.66616153717041
2011-09-02,6.533595085144043
2011-09-06,6.580940246582031
2011-09-07,6.599879264831543
2011-09-08,6.495719909667969
2011-09-09,6.33474588394165
2011-09-12,6.533595085144043
2011-09-13,6.618816375732422
2011-09-14,6.609347343444824
2011-09-15,6.599879264831543
2011-09-16,6.552532196044922
2011-09-19,6.410499095916748
2011-09-20,6.438905715942383
2011-09-21,6.372623443603516
2011-09-22,6.041208267211914
2011-09-23,6.0128021240234375
2011-09-26,6.022270202636719
2011-09-27,6.438905715942383
2011-09-28,6.429436206817627
2011-09-29,6.419968128204346
2011-09-30,6.296870708465576
2011-10-03,6.183243274688721
2011-10-04,5.908642292022705
2011-10-05,5.965457439422607
2011-10-06,6.107490539550781
2011-10-07,5.937049865722656
2011-10-10,6.164305686950684
2011-10-11,6.99757719039917
