Date,POOL
2010-09-16,15.530814170837402
2010-09-17,15.85129451751709
2010-09-20,16.229286193847656
2010-09-21,16.03207015991211
2010-09-22,15.990995407104492
2010-09-23,15.801987648010254
2010-09-24,16.574426651000977
2010-09-27,16.54977035522461
2010-09-28,16.697673797607422
2010-09-29,16.845590591430664
2010-09-30,16.49224281311035
2010-10-01,16.631948471069336
2010-10-04,16.2457218170166
2010-10-05,16.919544219970703
2010-10-06,16.93598175048828
2010-10-07,16.993497848510742
2010-10-08,17.133195877075195
2010-10-11,17.223590850830078
2010-10-12,16.796283721923828
2010-10-13,16.853809356689453
2010-10-14,17.067466735839844
2010-10-15,17.059240341186523
2010-10-18,17.190719604492188
2010-10-19,17.133195877075195
2010-10-20,17.182506561279297
2010-10-21,16.886680603027344
2010-10-22,16.886680603027344
2010-10-25,16.656591415405273
2010-10-26,16.54977035522461
2010-10-27,16.590858459472656
2010-10-28,16.566204071044922
2010-10-29,16.54977035522461
2010-11-01,16.467594146728516
2010-11-02,16.837371826171875
2010-11-03,16.820938110351562
2010-11-04,17.626239776611328
2010-11-05,17.86454200744629
2010-11-08,17.979589462280273
2010-11-09,17.782367706298828
2010-11-10,17.790586471557617
2010-11-11,17.765932083129883
2010-11-12,17.535850524902344
2010-11-15,17.5687198638916
2010-11-16,17.527631759643555
2010-11-17,17.552291870117188
2010-11-18,17.5687198638916
2010-11-19,17.552291870117188
2010-11-22,17.519210815429688
2010-11-23,17.477876663208008
2010-11-24,17.42827033996582
2010-11-26,17.2546443939209
2010-11-29,17.56055450439453
2010-11-30,17.519210815429688
2010-12-01,17.758975982666016
2010-12-02,17.858190536499023
2010-12-03,17.9574031829834
2010-12-06,18.106216430664062
2010-12-07,18.304643630981445
2010-12-08,18.263303756713867
2010-12-09,18.436927795410156
2010-12-10,18.80896759033203
2010-12-13,18.70976448059082
2010-12-14,18.77589988708496
2010-12-15,18.718029022216797
2010-12-16,18.80896759033203
2010-12-17,18.833772659301758
2010-12-20,18.88338851928711
2010-12-21,19.07353973388672
2010-12-22,19.139678955078125
2010-12-23,19.114885330200195
2010-12-27,19.230621337890625
2010-12-28,19.296762466430664
2010-12-29,19.230621337890625
2010-12-30,19.17275619506836
2010-12-31,18.635351181030273
2011-01-03,19.238895416259766
2011-01-04,18.88338851928711
2011-01-05,19.123144149780273
2011-01-06,18.72629737854004
2011-01-07,18.833772659301758
2011-01-10,19.123144149780273
2011-01-11,19.098342895507812
2011-01-12,19.26369285583496
2011-01-13,19.34637451171875
2011-01-14,19.445587158203125
2011-01-18,19.47039222717285
2011-01-19,19.222360610961914
2011-01-20,19.404251098632812
2011-01-21,19.429058074951172
2011-01-24,19.743223190307617
2011-01-25,19.982986450195312
2011-01-26,20.346763610839844
2011-01-27,20.470779418945312
2011-01-28,20.131803512573242
2011-01-31,20.15660858154297
2011-02-01,20.487314224243164
2011-02-02,20.131803512573242
2011-02-03,20.19793701171875
2011-02-04,20.305423736572266
2011-02-07,20.619590759277344
2011-02-08,20.74361228942871
2011-02-09,20.793214797973633
2011-02-10,20.834566116333008
2011-02-11,20.867616653442383
2011-02-14,20.908960342407227
2011-02-15,20.93376350402832
2011-02-16,21.289281845092773
2011-02-17,21.4959659576416
2011-02-18,21.57037925720215
2011-02-22,20.85935401916504
2011-02-23,20.503841400146484
2011-02-24,20.652666091918945
2011-02-25,20.727073669433594
2011-02-28,20.63612937927246
2011-03-01,20.131803512573242
2011-03-02,20.255813598632812
2011-03-03,20.63612937927246
2011-03-04,20.545183181762695
2011-03-07,20.288888931274414
2011-03-08,20.644397735595703
2011-03-09,20.652666091918945
2011-03-10,20.461511611938477
2011-03-11,20.361783981323242
2011-03-14,20.453203201293945
2011-03-15,19.89636993408203
2011-03-16,19.655351638793945
2011-03-17,19.64704704284668
2011-03-18,19.79663848876953
2011-03-21,19.946237564086914
2011-03-22,19.904678344726562
2011-03-23,19.92130470275879
2011-03-24,19.92962074279785
2011-03-25,19.904678344726562
2011-03-28,19.904678344726562
2011-03-29,19.92962074279785
2011-03-30,20.021038055419922
2011-03-31,20.037654876708984
2011-04-01,20.2786808013916
2011-04-04,20.41995620727539
2011-04-05,20.345163345336914
2011-04-06,20.49476432800293
2011-04-07,20.660974502563477
2011-04-08,20.428266525268555
2011-04-11,20.619422912597656
2011-04-12,20.86874771118164
2011-04-13,20.993410110473633
2011-04-14,21.192880630493164
2011-04-15,21.541929244995117
2011-04-18,21.34247398376465
2011-04-19,21.566869735717773
2011-04-20,22.33146858215332
2011-04-21,23.910551071166992
2011-04-25,23.90223503112793
2011-04-26,24.425832748413086
2011-04-27,24.517250061035156
2011-04-28,25.090700149536133
2011-04-29,25.148887634277344
2011-05-02,24.83306312561035
2011-05-03,24.592052459716797
2011-05-04,24.467384338378906
2011-05-05,24.334409713745117
2011-05-06,24.990968704223633
2011-05-09,24.957731246948242
2011-05-10,25.41483497619629
2011-05-11,25.1904296875
2011-05-12,25.866741180419922
2011-05-13,25.390825271606445
2011-05-16,25.048492431640625
2011-05-17,24.522478103637695
2011-05-18,24.572572708129883
2011-05-19,24.78131103515625
2011-05-20,24.48072624206543
2011-05-23,24.238597869873047
2011-05-24,24.004810333251953
2011-05-25,24.238597869873047
2011-05-26,24.48072624206543
2011-05-27,24.572572708129883
2011-05-31,25.248882293701172
2011-06-01,23.65412712097168
2011-06-02,23.58733367919922
2011-06-03,23.1615047454834
2011-06-06,22.9694766998291
2011-06-07,22.785781860351562
2011-06-08,22.543642044067383
2011-06-09,22.551992416381836
2011-06-10,22.042673110961914
2011-06-13,22.368303298950195
2011-06-14,23.16985511779785
2011-06-15,22.77742576599121
2011-06-16,23.094707489013672
2011-06-17,23.027921676635742
2011-06-20,23.370241165161133
2011-06-21,23.971405029296875
2011-06-22,23.629077911376953
2011-06-23,23.862869262695312
2011-06-24,23.92131233215332
2011-06-27,24.20519256591797
2011-06-28,24.873151779174805
2011-06-29,24.622671127319336
2011-06-30,24.889850616455078
2011-07-01,25.57451820373535
2011-07-05,25.507707595825195
2011-07-06,25.382471084594727
2011-07-07,25.424222946166992
2011-07-08,25.040149688720703
2011-07-11,24.32209587097168
2011-07-12,24.021503448486328
2011-07-13,24.238597869873047
2011-07-14,23.36189842224121
2011-07-15,24.02985382080078
2011-07-18,23.695873260498047
2011-07-19,24.51412582397461
2011-07-20,24.956642150878906
2011-07-21,23.42034149169922
2011-07-22,23.27005386352539
2011-07-25,22.902667999267578
2011-07-26,22.526954650878906
2011-07-27,22.25141143798828
2011-07-28,22.084426879882812
2011-07-29,22.334903717041016
2011-08-01,22.209665298461914
2011-08-02,22.159574508666992
2011-08-03,23.027921676635742
2011-08-04,21.30792236328125
2011-08-05,20.765201568603516
2011-08-08,18.869869232177734
2011-08-09,20.798593521118164
2011-08-10,19.67142105102539
2011-08-11,20.486156463623047
2011-08-12,20.696149826049805
2011-08-15,21.20850944519043
2011-08-16,21.41009521484375
2011-08-17,21.267311096191406
2011-08-18,19.763811111450195
2011-08-19,19.621021270751953
2011-08-22,20.108192443847656
2011-08-23,21.233707427978516
2011-08-24,21.267311096191406
2011-08-25,20.67093849182129
2011-08-26,21.342891693115234
2011-08-29,21.9560546875
2011-08-30,21.92245864868164
2011-08-31,21.779664993286133
2011-09-01,21.435298919677734
2011-09-02,20.939725875854492
2011-09-06,20.44415283203125
2011-09-07,21.342891693115234
2011-09-08,20.99012565612793
2011-09-09,20.410566329956055
2011-09-12,20.6877498626709
2011-09-13,21.502490997314453
2011-09-14,22.266836166381836
2011-09-15,23.039579391479492
2011-09-16,23.299964904785156
2011-09-19,23.266359329223633
2011-09-20,23.03118133544922
2011-09-21,22.518815994262695
2011-09-22,21.426897048950195
2011-09-23,21.57808494567871
2011-09-26,21.93085479736328
2011-09-27,22.93038558959961
2011-09-28,22.577608108520508
2011-09-29,22.812795639038086
2011-09-30,21.989648818969727
2011-10-03,20.948118209838867
2011-10-04,22.460018157958984
2011-10-05,22.980785369873047
2011-10-06,23.577144622802734
2011-10-07,22.972383499145508
2011-10-10,24.5346736907959
2011-10-11,24.6270694732666
2011-10-12,24.72785758972168
2011-10-13,24.349884033203125
2011-10-14,24.811851501464844
2011-10-17,24.10629653930664
2011-10-18,24.35829734802246
2011-10-19,24.139904022216797
2011-10-20,24.963045120239258
2011-10-21,24.685861587524414
2011-10-24,25.105833053588867
2011-10-25,24.492673873901367
2011-10-26,24.475873947143555
2011-10-27,25.19822883605957
2011-10-28,24.887449264526367
2011-10-31,24.543071746826172
2011-11-01,23.669538497924805
2011-11-02,24.442279815673828
2011-11-03,25.05544090270996
2011-11-04,24.778261184692383
2011-11-07,24.375085830688477
2011-11-08,24.702655792236328
2011-11-09,23.55194854736328
2011-11-10,23.677932739257812
2011-11-11,24.35829734802246
2011-11-14,23.97191047668457
2011-11-15,24.509477615356445
2011-11-16,23.89632225036621
2011-11-17,23.600881576538086
2011-11-18,24.09046173095703
2011-11-21,23.626203536987305
2011-11-22,23.74437713623047
2011-11-23,23.085987091064453
2011-11-25,22.91716766357422
2011-11-28,25.111814498901367
2011-11-29,24.95143699645996
2011-11-30,25.74488639831543
2011-12-01,25.398805618286133
2011-12-02,25.550745010375977
2011-12-05,25.694238662719727
2011-12-06,25.466339111328125
2011-12-07,25.424121856689453
2011-12-08,24.605361938476562
2011-12-09,24.867033004760742
2011-12-12,24.95143699645996
2011-12-13,24.385894775390625
2011-12-14,23.94696807861328
2011-12-15,24.13266372680664
2011-12-16,24.031373977661133
2011-12-19,23.63465118408203
2011-12-20,24.461864471435547
2011-12-21,24.858583450317383
2011-12-22,24.993642807006836
2011-12-23,25.348159790039062
2011-12-27,25.77020263671875
2011-12-28,25.238428115844727
2011-12-29,25.80396842956543
2011-12-30,25.407249450683594
2012-01-03,25.424121856689453
2012-01-04,25.533863067626953
2012-01-05,26.00655746459961
2012-01-06,26.040315628051758
2012-01-09,26.141603469848633
2012-01-10,26.96882438659668
2012-01-11,27.492164611816406
2012-01-12,27.509044647216797
2012-01-13,27.230493545532227
2012-01-17,27.247373580932617
2012-01-18,27.829801559448242
2012-01-19,28.02393913269043
2012-01-20,28.226524353027344
2012-01-23,28.234968185424805
2012-01-24,28.673898696899414
2012-01-25,28.944015502929688
2012-01-26,29.003101348876953
2012-01-27,28.994657516479492
2012-01-30,28.623249053955078
2012-01-31,28.707651138305664
2012-02-01,29.45891571044922
2012-02-02,29.47578239440918
2012-02-03,29.6699275970459
2012-02-06,29.585519790649414
2012-02-07,29.416702270507812
2012-02-08,29.37449073791504
2012-02-09,29.34917640686035
2012-02-10,28.986209869384766
2012-02-13,29.34917640686035
2012-02-14,29.087493896484375
2012-02-15,28.952442169189453
2012-02-16,31.13865089416504
2012-02-17,31.822364807128906
2012-02-21,31.645118713378906
2012-02-22,31.72951889038086
2012-02-23,32.3372688293457
2012-02-24,32.03339385986328
2012-02-27,31.653560638427734
2012-02-28,31.341238021850586
2012-02-29,30.725046157836914
2012-03-01,31.05422592163086
2012-03-02,30.252351760864258
2012-03-05,30.210153579711914
2012-03-06,29.51799201965332
2012-03-07,29.64459991455078
2012-03-08,30.33953094482422
2012-03-09,30.373430252075195
2012-03-12,30.52597427368164
2012-03-13,30.805641174316406
2012-03-14,30.71243667602539
2012-03-15,31.051401138305664
2012-03-16,30.915809631347656
2012-03-19,31.102264404296875
2012-03-20,30.93276596069336
2012-03-21,31.034460067749023
2012-03-22,30.805641174316406
2012-03-23,30.941240310668945
2012-03-26,32.085323333740234
2012-03-27,32.17854690551758
2012-03-28,32.34804916381836
2012-03-29,31.992103576660156
2012-03-30,31.71244239807129
2012-04-02,31.96668243408203
2012-04-03,31.788705825805664
2012-04-04,31.314132690429688
2012-04-05,31.314132690429688
2012-04-09,30.576820373535156
2012-04-10,30.432758331298828
2012-04-11,30.9666690826416
2012-04-12,31.72089195251465
2012-04-13,32.35649871826172
2012-04-16,32.754825592041016
2012-04-17,32.627708435058594
2012-04-18,32.89889907836914
2012-04-19,32.059898376464844
2012-04-20,31.55141830444336
2012-04-23,30.95817756652832
2012-04-24,31.280242919921875
2012-04-25,31.534460067749023
2012-04-26,31.74633026123047
2012-04-27,32.119224548339844
2012-04-30,31.280242919921875
2012-05-01,31.144636154174805
2012-05-02,31.475141525268555
2012-05-03,31.144636154174805
2012-05-04,30.593759536743164
2012-05-07,30.644620895385742
2012-05-08,30.636146545410156
2012-05-09,30.56835174560547
2012-05-10,31.419593811035156
2012-05-11,31.249345779418945
2012-05-14,30.90033721923828
2012-05-15,31.283401489257812
2012-05-16,31.172746658325195
2012-05-17,29.77668571472168
2012-05-18,29.91289520263672
2012-05-21,30.457693099975586
2012-05-22,30.76413345336914
2012-05-23,31.028026580810547
2012-05-24,31.325956344604492
2012-05-25,31.104652404785156
2012-05-29,31.768604278564453
2012-05-30,31.436635971069336
2012-05-31,31.47068214416504
2012-06-01,30.721586227416992
2012-06-04,30.083141326904297
2012-06-05,29.870332717895508
2012-06-06,30.415115356445312
2012-06-07,30.483230590820312
2012-06-08,31.070581436157227
2012-06-11,30.576854705810547
2012-06-12,30.772645950317383
2012-06-13,30.976945877075195
2012-06-14,31.81117057800293
2012-06-15,32.32192611694336
2012-06-18,32.56028747558594
2012-06-19,33.13911437988281
2012-06-20,33.23276138305664
2012-06-21,32.398536682128906
2012-06-22,32.90077590942383
2012-06-25,32.364479064941406
2012-06-26,32.883758544921875
2012-06-27,33.411521911621094
2012-06-28,34.06698989868164
2012-06-29,34.4415283203125
2012-07-02,34.39046859741211
2012-07-03,34.884185791015625
2012-07-05,34.73946762084961
2012-07-06,34.926734924316406
2012-07-09,34.603271484375
2012-07-10,34.28831100463867
2012-07-11,33.6754035949707
2012-07-12,33.65839385986328
2012-07-13,34.313846588134766
2012-07-16,33.47962951660156
2012-07-17,34.143577575683594
2012-07-18,34.49261474609375
2012-07-19,31.385547637939453
2012-07-20,31.342992782592773
2012-07-23,31.334470748901367
2012-07-24,31.189760208129883
2012-07-25,31.240833282470703
2012-07-26,31.436635971069336
2012-07-27,32.219783782958984
2012-07-30,31.70050621032715
2012-07-31,31.377038955688477
2012-08-01,31.240833282470703
2012-08-02,31.325956344604492
2012-08-03,32.3900260925293
2012-08-06,32.313411712646484
2012-08-07,32.338951110839844
2012-08-08,31.938865661621094
2012-08-09,31.690933227539062
2012-08-10,31.340436935424805
2012-08-13,31.36608123779297
2012-08-14,31.571271896362305
2012-08-15,31.631093978881836
2012-08-16,32.07564163208008
2012-08-17,32.537296295166016
2012-08-20,31.802074432373047
2012-08-21,32.50307846069336
2012-08-22,32.48598861694336
2012-08-23,32.50307846069336
2012-08-24,32.60568618774414
2012-08-27,32.52019500732422
2012-08-28,33.229740142822266
2012-08-29,33.36653137207031
2012-08-30,33.06732177734375
2012-08-31,33.67430114746094
2012-09-04,34.093196868896484
2012-09-05,34.161582946777344
2012-09-06,34.68307876586914
2012-09-07,34.34965515136719
2012-09-10,34.19578170776367
2012-09-11,34.135948181152344
2012-09-12,34.2043342590332
2012-09-13,34.39241027832031
2012-09-14,34.81130599975586
2012-09-17,34.81130599975586
2012-09-18,34.725826263427734
2012-09-19,35.2302131652832
2012-09-20,35.119075775146484
2012-09-21,35.101966857910156
2012-09-24,35.264404296875
2012-09-25,35.221656799316406
2012-09-26,35.0164794921875
2012-09-27,35.58926010131836
2012-09-28,35.54652404785156
2012-10-01,35.51231384277344
2012-10-02,35.452476501464844
2012-10-03,36.0252685546875
2012-10-04,36.615135192871094
2012-10-05,36.760459899902344
2012-10-08,36.649330139160156
2012-10-09,36.21334457397461
2012-10-10,35.86283493041992
2012-10-11,35.75169372558594
2012-10-12,35.315696716308594
2012-10-15,35.12763977050781
2012-10-16,35.57215881347656
2012-10-17,35.71748733520508
2012-10-18,36.05091094970703
2012-10-19,36.70917892456055
2012-10-22,36.05091094970703
2012-10-23,35.691856384277344
2012-10-24,35.51231384277344
2012-10-25,35.760250091552734
2012-10-26,35.61491012573242
2012-10-31,35.95686340332031
2012-11-01,36.521095275878906
2012-11-02,35.57215881347656
2012-11-05,35.83717346191406
2012-11-06,36.503997802734375
2012-11-07,35.42682647705078
2012-11-08,35.281497955322266
2012-11-09,35.169921875
2012-11-12,34.7236442565918
2012-11-13,34.620662689208984
2012-11-14,34.67217254638672
2012-11-15,34.22588348388672
2012-11-16,34.157230377197266
2012-11-19,34.75798797607422
2012-11-20,35.33298110961914
2012-11-21,35.470306396484375
2012-11-23,36.05390167236328
2012-11-26,36.062477111816406
2012-11-27,35.86509704589844
2012-11-28,36.1740608215332
2012-11-29,36.21696090698242
2012-11-30,35.9509162902832
2012-12-03,35.74496841430664
2012-12-04,35.4188232421875
2012-12-05,35.4445686340332
2012-12-06,35.48746871948242
2012-12-07,35.65053176879883
2012-12-10,35.58189010620117
2012-12-11,35.54755401611328
2012-12-12,35.358741760253906
2012-12-13,34.84380340576172
2012-12-14,34.41469192504883
2012-12-17,35.17852020263672
2012-12-18,35.38447570800781
2012-12-19,35.35016632080078
2012-12-20,35.54755401611328
2012-12-21,35.89083480834961
2012-12-24,35.91659927368164
2012-12-26,35.81360626220703
2012-12-27,35.88227081298828
2012-12-28,35.65053176879883
2012-12-31,36.3199577331543
2013-01-02,37.19532775878906
2013-01-03,37.21250915527344
2013-01-04,37.1352653503418
2013-01-07,37.27256393432617
2013-01-08,37.61586380004883
2013-01-09,38.16511535644531
2013-01-10,38.01063919067383
2013-01-11,37.7789306640625
2013-01-14,37.512882232666016
2013-01-15,37.959163665771484
2013-01-16,38.14795684814453
2013-01-17,38.5942497253418
2013-01-18,38.47409439086914
2013-01-22,38.783050537109375
2013-01-23,38.61140060424805
2013-01-24,39.19498825073242
2013-01-25,39.3494758605957
2013-01-28,39.529701232910156
2013-01-29,39.78716278076172
2013-01-30,39.13490295410156
2013-01-31,39.32372283935547
2013-02-01,39.40095520019531
2013-02-04,38.51699447631836
2013-02-05,38.928951263427734
2013-02-06,38.7916259765625
2013-02-07,38.60281753540039
2013-02-08,38.80879211425781
2013-02-11,38.99760055541992
2013-02-12,38.783050537109375
2013-02-13,39.11774826049805
2013-02-14,39.5554313659668
2013-02-15,40.01030349731445
2013-02-19,40.04462814331055
2013-02-20,39.97597122192383
2013-02-21,39.46962356567383
2013-02-22,39.46962356567383
2013-02-25,38.83454513549805
2013-02-26,39.16065979003906
2013-02-27,39.143497467041016
2013-02-28,39.23790740966797
2013-03-01,39.495357513427734
2013-03-04,39.332313537597656
2013-03-05,40.4479866027832
2013-03-06,40.430824279785156
2013-03-07,40.413665771484375
2013-03-08,41.28904724121094
2013-03-11,40.789615631103516
2013-03-12,40.600181579589844
2013-03-13,40.565738677978516
2013-03-14,40.910186767578125
2013-03-15,40.19545364379883
2013-03-18,40.00603103637695
2013-03-19,40.565738677978516
2013-03-20,40.789615631103516
2013-03-21,39.919921875
2013-03-22,40.64324188232422
2013-03-25,40.2729606628418
2013-03-26,40.936012268066406
2013-03-27,40.90156936645508
2013-03-28,41.33209991455078
2013-04-01,40.7810173034668
2013-04-02,41.34933853149414
2013-04-03,41.02212142944336
2013-04-04,41.865970611572266
2013-04-05,41.98653030395508
2013-04-08,42.141517639160156
2013-04-09,41.78847885131836
2013-04-10,42.5806770324707
2013-04-11,42.21042251586914
2013-04-12,42.02959060668945
2013-04-15,40.25574493408203
2013-04-16,40.5399169921875
2013-04-17,40.5399169921875
2013-04-18,41.40099334716797
2013-04-19,41.20293426513672
2013-04-22,41.030723571777344
2013-04-23,41.909027099609375
2013-04-24,42.07263946533203
2013-04-25,42.30513000488281
2013-04-26,42.132904052734375
2013-04-29,42.279300689697266
2013-04-30,42.21042251586914
2013-05-01,41.05654525756836
2013-05-02,41.4354362487793
2013-05-03,43.476226806640625
2013-05-06,43.174835205078125
2013-05-07,43.975643157958984
2013-05-08,44.32868957519531
2013-05-09,44.07034683227539
2013-05-10,44.70756530761719
2013-05-13,44.59522247314453
2013-05-14,45.68416213989258
2013-05-15,45.494022369384766
2013-05-16,45.390323638916016
2013-05-17,45.81380081176758
2013-05-20,45.50267028808594
2013-05-21,45.73601150512695
2013-05-22,44.984134674072266
2013-05-23,45.16560745239258
2013-05-24,44.67300796508789
2013-05-28,45.796512603759766
2013-05-29,44.785343170166016
2013-05-30,44.992767333984375
2013-05-31,44.465576171875
2013-06-03,44.292724609375
2013-06-04,43.86060333251953
2013-06-05,43.584041595458984
2013-06-06,45.32118225097656
2013-06-07,46.029869079589844
2013-06-10,46.3582878112793
2013-06-11,45.72737121582031
2013-06-12,45.52861022949219
2013-06-13,46.2805061340332
2013-06-14,45.882957458496094
2013-06-17,46.10763168334961
2013-06-18,47.29166793823242
2013-06-19,44.56927490234375
2013-06-20,43.69639205932617
2013-06-21,44.32729721069336
2013-06-24,44.344566345214844
2013-06-25,44.87178039550781
2013-06-26,44.690269470214844
2013-06-27,45.070552825927734
2013-06-28,45.29524230957031
2013-07-01,46.34962463378906
2013-07-02,46.5311164855957
2013-07-03,46.366912841796875
2013-07-05,46.6607551574707
2013-07-08,46.66940689086914
2013-07-09,46.90274429321289
2013-07-10,46.9632453918457
2013-07-11,47.464515686035156
2013-07-12,47.42130661010742
2013-07-15,47.1274528503418
2013-07-16,46.34962463378906
2013-07-17,46.185428619384766
2013-07-18,46.064430236816406
2013-07-19,45.5372314453125
2013-07-22,45.38167190551758
2013-07-23,45.10511016845703
2013-07-24,45.13104248046875
2013-07-25,45.51997375488281
2013-07-26,45.69280242919922
2013-07-29,45.52861022949219
2013-07-30,45.72737121582031
2013-07-31,45.61503601074219
2013-08-01,46.5743293762207
2013-08-02,47.058319091796875
2013-08-05,47.4731559753418
2013-08-06,47.28302764892578
2013-08-07,46.496551513671875
2013-08-08,46.38420104980469
2013-08-09,46.271846771240234
2013-08-12,46.46266555786133
2013-08-13,46.84429931640625
2013-08-14,46.82693862915039
2013-08-15,45.28310012817383
2013-08-16,45.23973846435547
2013-08-19,45.94226837158203
2013-08-20,46.280521392822266
2013-08-21,46.14173889160156
2013-08-22,46.618778228759766
2013-08-23,46.68817138671875
2013-08-26,46.68817138671875
2013-08-27,45.708091735839844
2013-08-28,45.491275787353516
2013-08-29,45.95095443725586
2013-08-30,45.179019927978516
2013-09-03,45.630027770996094
2013-09-04,46.1070556640625
2013-09-05,46.23716735839844
2013-09-06,46.15910339355469
2013-09-09,46.905006408691406
2013-09-10,47.68558883666992
2013-09-11,47.85037612915039
2013-09-12,47.503440856933594
2013-09-13,47.85037612915039
2013-09-16,48.08456802368164
2013-09-17,48.67435836791992
