Date,AGYS
2010-11-08,5.730000019073486
2010-11-09,5.349999904632568
2010-11-10,5.760000228881836
2010-11-11,5.71999979019165
2010-11-12,5.460000038146973
2010-11-15,5.519999980926514
2010-11-16,5.179999828338623
2010-11-17,5.099999904632568
2010-11-18,5.309999942779541
2010-11-19,5.210000038146973
2010-11-22,5.159999847412109
2010-11-23,4.96999979019165
2010-11-24,5.099999904632568
2010-11-26,5.099999904632568
2010-11-29,5.179999828338623
2010-11-30,5.130000114440918
2010-12-01,4.889999866485596
2010-12-02,4.889999866485596
2010-12-03,4.849999904632568
2010-12-06,5.019999980926514
2010-12-07,5.079999923706055
2010-12-08,5.019999980926514
2010-12-09,5.099999904632568
2010-12-10,6.0
2010-12-13,5.650000095367432
2010-12-14,5.400000095367432
2010-12-15,5.460000038146973
2010-12-16,5.800000190734863
2010-12-17,5.96999979019165
2010-12-20,6.019999980926514
2010-12-21,6.159999847412109
2010-12-22,6.010000228881836
2010-12-23,6.070000171661377
2010-12-27,6.039999961853027
2010-12-28,5.929999828338623
2010-12-29,5.949999809265137
2010-12-30,5.900000095367432
2010-12-31,5.630000114440918
2011-01-03,5.789999961853027
2011-01-04,5.670000076293945
2011-01-05,5.559999942779541
2011-01-06,5.400000095367432
2011-01-07,5.300000190734863
2011-01-10,5.260000228881836
2011-01-11,5.340000152587891
2011-01-12,5.590000152587891
2011-01-13,5.369999885559082
2011-01-14,5.480000019073486
2011-01-18,5.650000095367432
2011-01-19,5.75
2011-01-20,5.659999847412109
2011-01-21,5.329999923706055
2011-01-24,5.539999961853027
2011-01-25,5.739999771118164
2011-01-26,5.710000038146973
2011-01-27,5.769999980926514
2011-01-28,5.559999942779541
2011-01-31,5.730000019073486
2011-02-01,5.71999979019165
2011-02-02,5.590000152587891
2011-02-03,5.909999847412109
2011-02-04,5.730000019073486
2011-02-07,5.849999904632568
2011-02-08,5.929999828338623
2011-02-09,5.829999923706055
2011-02-10,6.400000095367432
2011-02-11,6.489999771118164
2011-02-14,6.019999980926514
2011-02-15,5.860000133514404
2011-02-16,5.820000171661377
2011-02-17,5.739999771118164
2011-02-18,5.679999828338623
2011-02-22,5.429999828338623
2011-02-23,5.289999961853027
2011-02-24,5.380000114440918
2011-02-25,5.559999942779541
2011-02-28,5.019999980926514
2011-03-01,5.099999904632568
2011-03-02,5.130000114440918
2011-03-03,5.340000152587891
2011-03-04,5.309999942779541
2011-03-07,5.110000133514404
2011-03-08,5.179999828338623
2011-03-09,5.03000020980835
2011-03-10,4.96999979019165
2011-03-11,4.929999828338623
2011-03-14,5.110000133514404
2011-03-15,4.96999979019165
2011-03-16,4.809999942779541
2011-03-17,4.960000038146973
2011-03-18,5.139999866485596
2011-03-21,5.179999828338623
2011-03-22,5.289999961853027
2011-03-23,5.340000152587891
2011-03-24,5.480000019073486
2011-03-25,5.5
2011-03-28,5.590000152587891
2011-03-29,5.610000133514404
2011-03-30,5.730000019073486
2011-03-31,5.739999771118164
2011-04-01,5.789999961853027
2011-04-04,5.800000190734863
2011-04-05,5.699999809265137
2011-04-06,5.679999828338623
2011-04-07,5.389999866485596
2011-04-08,5.179999828338623
2011-04-11,5.150000095367432
2011-04-12,5.0
2011-04-13,5.0
2011-04-14,5.039999961853027
2011-04-15,5.099999904632568
2011-04-18,5.039999961853027
2011-04-19,4.980000019073486
2011-04-20,5.059999942779541
2011-04-21,4.989999771118164
2011-04-25,5.119999885559082
2011-04-26,5.190000057220459
2011-04-27,5.090000152587891
2011-04-28,5.190000057220459
2011-04-29,5.199999809265137
2011-05-02,4.980000019073486
2011-05-03,4.949999809265137
2011-05-04,4.909999847412109
2011-05-05,4.96999979019165
2011-05-06,5.0
2011-05-09,4.909999847412109
2011-05-10,5.349999904632568
2011-05-11,5.050000190734863
2011-05-12,5.179999828338623
2011-05-13,5.150000095367432
2011-05-16,4.820000171661377
2011-05-17,4.730000019073486
2011-05-18,4.760000228881836
2011-05-19,4.599999904632568
2011-05-20,4.679999828338623
2011-05-23,4.639999866485596
2011-05-24,4.610000133514404
2011-05-25,4.639999866485596
2011-05-26,4.75
2011-05-27,4.78000020980835
2011-05-31,6.809999942779541
2011-06-01,6.989999771118164
2011-06-02,7.989999771118164
2011-06-03,7.699999809265137
2011-06-06,7.400000095367432
2011-06-07,7.849999904632568
2011-06-08,7.840000152587891
2011-06-09,7.570000171661377
2011-06-10,7.329999923706055
2011-06-13,7.5
2011-06-14,7.699999809265137
2011-06-15,7.710000038146973
2011-06-16,7.869999885559082
2011-06-17,7.690000057220459
2011-06-20,7.989999771118164
2011-06-21,8.359999656677246
2011-06-22,8.079999923706055
2011-06-23,8.130000114440918
2011-06-24,8.140000343322754
2011-06-27,8.270000457763672
2011-06-28,8.289999961853027
2011-06-29,8.3100004196167
2011-06-30,8.34000015258789
2011-07-01,8.329999923706055
2011-07-05,8.34000015258789
2011-07-06,8.359999656677246
2011-07-07,8.430000305175781
2011-07-08,8.5
2011-07-11,8.729999542236328
2011-07-12,8.75
2011-07-13,9.390000343322754
2011-07-14,9.670000076293945
2011-07-15,9.4399995803833
2011-07-18,9.390000343322754
2011-07-19,9.779999732971191
2011-07-20,9.829999923706055
2011-07-21,9.710000038146973
2011-07-22,9.619999885559082
2011-07-25,9.609999656677246
2011-07-26,9.619999885559082
2011-07-27,9.1899995803833
2011-07-28,9.350000381469727
2011-07-29,9.569999694824219
2011-08-01,9.760000228881836
2011-08-02,9.050000190734863
2011-08-03,9.5
2011-08-04,8.869999885559082
2011-08-05,8.5
2011-08-08,7.989999771118164
2011-08-09,7.099999904632568
2011-08-10,6.739999771118164
2011-08-11,7.420000076293945
2011-08-12,7.5
2011-08-15,8.329999923706055
2011-08-16,8.050000190734863
2011-08-17,8.140000343322754
2011-08-18,7.75
2011-08-19,7.739999771118164
2011-08-22,7.949999809265137
2011-08-23,8.420000076293945
2011-08-24,8.5600004196167
2011-08-25,8.579999923706055
2011-08-26,8.869999885559082
2011-08-29,9.5
2011-08-30,9.359999656677246
2011-08-31,9.050000190734863
2011-09-01,8.6899995803833
2011-09-02,8.109999656677246
2011-09-06,8.199999809265137
2011-09-07,8.710000038146973
2011-09-08,8.670000076293945
2011-09-09,8.25
2011-09-12,8.449999809265137
2011-09-13,8.8100004196167
2011-09-14,8.859999656677246
2011-09-15,9.109999656677246
2011-09-16,9.140000343322754
2011-09-19,9.029999732971191
2011-09-20,8.609999656677246
2011-09-21,8.329999923706055
2011-09-22,7.639999866485596
2011-09-23,7.71999979019165
2011-09-26,7.869999885559082
2011-09-27,7.809999942779541
2011-09-28,7.289999961853027
2011-09-29,7.340000152587891
2011-09-30,7.130000114440918
2011-10-03,6.559999942779541
2011-10-04,7.539999961853027
2011-10-05,7.829999923706055
2011-10-06,7.920000076293945
2011-10-07,7.619999885559082
2011-10-10,8.140000343322754
2011-10-11,8.020000457763672
2011-10-12,8.640000343322754
2011-10-13,8.569999694824219
2011-10-14,8.880000114440918
2011-10-17,8.59000015258789
2011-10-18,8.729999542236328
2011-10-19,8.380000114440918
2011-10-20,8.199999809265137
2011-10-21,8.59000015258789
2011-10-24,8.8100004196167
2011-10-25,8.369999885559082
2011-10-26,8.949999809265137
2011-10-27,9.0
2011-10-28,8.65999984741211
2011-10-31,8.489999771118164
2011-11-01,8.029999732971191
2011-11-02,8.5600004196167
2011-11-03,8.869999885559082
2011-11-04,8.600000381469727
2011-11-07,8.3100004196167
2011-11-08,8.140000343322754
2011-11-09,8.020000457763672
2011-11-10,8.229999542236328
2011-11-11,8.65999984741211
2011-11-14,8.649999618530273
2011-11-15,8.899999618530273
2011-11-16,8.59000015258789
2011-11-17,8.680000305175781
2011-11-18,8.470000267028809
2011-11-21,7.980000019073486
2011-11-22,7.579999923706055
2011-11-23,7.260000228881836
2011-11-25,7.300000190734863
2011-11-28,7.760000228881836
2011-11-29,7.320000171661377
2011-11-30,8.130000114440918
2011-12-01,7.929999828338623
2011-12-02,8.109999656677246
2011-12-05,8.319999694824219
2011-12-06,8.199999809265137
2011-12-07,8.449999809265137
2011-12-08,8.029999732971191
2011-12-09,8.25
2011-12-12,8.069999694824219
2011-12-13,7.869999885559082
2011-12-14,7.849999904632568
2011-12-15,7.730000019073486
2011-12-16,7.480000019073486
2011-12-19,7.119999885559082
2011-12-20,7.760000228881836
2011-12-21,7.679999828338623
2011-12-22,7.929999828338623
2011-12-23,7.840000152587891
2011-12-27,7.940000057220459
2011-12-28,7.760000228881836
2011-12-29,8.039999961853027
2011-12-30,7.949999809265137
2012-01-03,8.0600004196167
2012-01-04,8.010000228881836
2012-01-05,8.020000457763672
2012-01-06,7.800000190734863
2012-01-09,7.789999961853027
2012-01-10,8.069999694824219
2012-01-11,8.149999618530273
2012-01-12,8.649999618530273
2012-01-13,8.279999732971191
2012-01-17,7.929999828338623
2012-01-18,8.319999694824219
2012-01-19,8.229999542236328
2012-01-20,8.3100004196167
2012-01-23,8.319999694824219
2012-01-24,8.380000114440918
2012-01-25,8.369999885559082
2012-01-26,8.460000038146973
2012-01-27,8.380000114440918
2012-01-30,8.239999771118164
2012-01-31,8.140000343322754
2012-02-01,8.4399995803833
2012-02-02,8.59000015258789
2012-02-03,8.739999771118164
2012-02-06,8.739999771118164
2012-02-07,8.65999984741211
2012-02-08,8.65999984741211
2012-02-09,7.409999847412109
2012-02-10,7.150000095367432
2012-02-13,7.320000171661377
2012-02-14,7.300000190734863
2012-02-15,7.170000076293945
2012-02-16,7.71999979019165
2012-02-17,7.769999980926514
2012-02-21,8.119999885559082
2012-02-22,8.0600004196167
2012-02-23,8.329999923706055
2012-02-24,8.220000267028809
2012-02-27,8.380000114440918
2012-02-28,8.210000038146973
2012-02-29,8.050000190734863
2012-03-01,8.020000457763672
2012-03-02,8.0600004196167
2012-03-05,8.220000267028809
2012-03-06,7.880000114440918
2012-03-07,7.829999923706055
2012-03-08,7.960000038146973
2012-03-09,8.229999542236328
2012-03-12,8.260000228881836
2012-03-13,9.329999923706055
2012-03-14,9.100000381469727
2012-03-15,9.140000343322754
2012-03-16,9.020000457763672
2012-03-19,9.329999923706055
2012-03-20,9.210000038146973
2012-03-21,9.130000114440918
2012-03-22,9.239999771118164
2012-03-23,9.34000015258789
2012-03-26,9.300000190734863
2012-03-27,9.210000038146973
2012-03-28,9.109999656677246
2012-03-29,9.140000343322754
2012-03-30,8.989999771118164
2012-04-02,9.130000114440918
2012-04-03,9.039999961853027
2012-04-04,8.699999809265137
2012-04-05,8.84000015258789
2012-04-09,8.649999618530273
2012-04-10,8.5
2012-04-11,8.680000305175781
2012-04-12,8.90999984741211
2012-04-13,8.619999885559082
2012-04-16,8.520000457763672
2012-04-17,8.760000228881836
2012-04-18,8.619999885559082
2012-04-19,8.760000228881836
2012-04-20,8.729999542236328
2012-04-23,8.5
2012-04-24,8.75
2012-04-25,8.789999961853027
2012-04-26,8.890000343322754
2012-04-27,9.09000015258789
2012-04-30,8.760000228881836
2012-05-01,8.789999961853027
2012-05-02,8.720000267028809
2012-05-03,8.59000015258789
2012-05-04,8.449999809265137
2012-05-07,8.699999809265137
2012-05-08,8.720000267028809
2012-05-09,8.640000343322754
2012-05-10,8.6899995803833
2012-05-11,8.729999542236328
2012-05-14,8.65999984741211
2012-05-15,8.75
2012-05-16,8.65999984741211
2012-05-17,8.609999656677246
2012-05-18,8.029999732971191
2012-05-21,7.920000076293945
2012-05-22,7.369999885559082
2012-05-23,7.440000057220459
2012-05-24,7.320000171661377
2012-05-25,7.190000057220459
2012-05-29,7.039999961853027
2012-05-30,7.090000152587891
2012-05-31,7.28000020980835
2012-06-01,7.25
2012-06-04,7.320000171661377
2012-06-05,7.400000095367432
2012-06-06,7.860000133514404
2012-06-07,7.53000020980835
2012-06-08,7.260000228881836
2012-06-11,7.300000190734863
2012-06-12,7.460000038146973
2012-06-13,7.28000020980835
2012-06-14,7.369999885559082
2012-06-15,7.869999885559082
2012-06-18,7.690000057220459
2012-06-19,7.670000076293945
2012-06-20,7.800000190734863
2012-06-21,7.679999828338623
2012-06-22,8.199999809265137
2012-06-25,7.840000152587891
2012-06-26,7.980000019073486
2012-06-27,8.0600004196167
2012-06-28,8.09000015258789
2012-06-29,8.670000076293945
2012-07-02,8.520000457763672
2012-07-03,8.729999542236328
2012-07-05,8.569999694824219
2012-07-06,8.350000381469727
2012-07-09,8.399999618530273
2012-07-10,8.279999732971191
2012-07-11,8.40999984741211
2012-07-12,8.569999694824219
2012-07-13,8.579999923706055
2012-07-16,8.8100004196167
2012-07-17,8.6899995803833
2012-07-18,8.779999732971191
2012-07-19,8.550000190734863
2012-07-20,8.199999809265137
2012-07-23,8.649999618530273
2012-07-24,8.260000228881836
2012-07-25,8.460000038146973
2012-07-26,8.260000228881836
2012-07-27,8.789999961853027
2012-07-30,8.619999885559082
2012-07-31,8.6899995803833
2012-08-01,8.420000076293945
2012-08-02,8.470000267028809
2012-08-03,8.5
2012-08-06,8.510000228881836
2012-08-07,8.5
2012-08-08,8.59000015258789
2012-08-09,8.369999885559082
2012-08-10,8.350000381469727
2012-08-13,8.270000457763672
2012-08-14,8.300000190734863
2012-08-15,8.529999732971191
2012-08-16,8.4399995803833
2012-08-17,8.59000015258789
2012-08-20,8.609999656677246
2012-08-21,8.5600004196167
2012-08-22,8.4399995803833
2012-08-23,8.520000457763672
2012-08-24,8.569999694824219
2012-08-27,8.510000228881836
2012-08-28,8.649999618530273
2012-08-29,8.579999923706055
2012-08-30,8.319999694824219
2012-08-31,8.289999961853027
2012-09-04,8.319999694824219
2012-09-05,8.270000457763672
2012-09-06,8.649999618530273
2012-09-07,8.510000228881836
2012-09-10,8.569999694824219
2012-09-11,8.699999809265137
2012-09-12,8.59000015258789
2012-09-13,8.65999984741211
2012-09-14,8.670000076293945
2012-09-17,8.65999984741211
2012-09-18,8.670000076293945
2012-09-19,8.6899995803833
2012-09-20,8.670000076293945
2012-09-21,8.640000343322754
2012-09-24,8.6899995803833
2012-09-25,8.600000381469727
2012-09-26,8.569999694824219
2012-09-27,8.65999984741211
2012-09-28,8.600000381469727
2012-10-01,8.609999656677246
2012-10-02,8.670000076293945
2012-10-03,8.579999923706055
2012-10-04,8.720000267028809
2012-10-05,8.520000457763672
2012-10-08,8.5600004196167
2012-10-09,8.670000076293945
2012-10-10,8.6899995803833
2012-10-11,8.640000343322754
2012-10-12,8.59000015258789
2012-10-15,8.649999618530273
2012-10-16,8.600000381469727
2012-10-17,8.649999618530273
2012-10-18,8.229999542236328
2012-10-19,8.0
2012-10-22,8.010000228881836
2012-10-23,7.829999923706055
2012-10-24,7.909999847412109
2012-10-25,8.149999618530273
2012-10-26,8.079999923706055
2012-10-31,8.170000076293945
2012-11-01,8.09000015258789
2012-11-02,8.050000190734863
2012-11-05,8.0600004196167
2012-11-06,8.149999618530273
2012-11-07,8.0
2012-11-08,7.889999866485596
2012-11-09,7.929999828338623
2012-11-12,7.880000114440918
2012-11-13,7.849999904632568
2012-11-14,7.619999885559082
2012-11-15,7.670000076293945
2012-11-16,7.599999904632568
2012-11-19,7.820000171661377
2012-11-20,7.800000190734863
2012-11-21,7.769999980926514
2012-11-23,7.889999866485596
2012-11-26,8.199999809265137
2012-11-27,8.239999771118164
2012-11-28,8.199999809265137
2012-11-29,8.15999984741211
2012-11-30,8.15999984741211
2012-12-03,8.1899995803833
2012-12-04,8.210000038146973
2012-12-05,8.229999542236328
2012-12-06,8.210000038146973
2012-12-07,8.170000076293945
2012-12-10,8.25
2012-12-11,8.4399995803833
2012-12-12,8.119999885559082
2012-12-13,8.239999771118164
2012-12-14,8.260000228881836
2012-12-17,8.369999885559082
2012-12-18,8.489999771118164
2012-12-19,8.479999542236328
2012-12-20,8.5
2012-12-21,8.449999809265137
2012-12-24,8.380000114440918
2012-12-26,8.380000114440918
2012-12-27,8.229999542236328
2012-12-28,8.100000381469727
2012-12-31,8.369999885559082
2013-01-02,8.550000190734863
2013-01-03,8.510000228881836
2013-01-04,8.59000015258789
2013-01-07,8.569999694824219
2013-01-08,8.489999771118164
2013-01-09,8.5600004196167
2013-01-10,8.6899995803833
2013-01-11,8.600000381469727
2013-01-14,8.6899995803833
2013-01-15,8.65999984741211
2013-01-16,8.399999618530273
2013-01-17,8.470000267028809
2013-01-18,8.40999984741211
2013-01-22,8.520000457763672
2013-01-23,8.399999618530273
2013-01-24,8.3100004196167
2013-01-25,8.25
2013-01-28,8.5
2013-01-29,8.4399995803833
2013-01-30,8.399999618530273
2013-01-31,8.510000228881836
2013-02-01,8.84000015258789
2013-02-04,8.9399995803833
2013-02-05,9.0
2013-02-06,9.199999809265137
2013-02-07,9.1899995803833
2013-02-08,9.539999961853027
2013-02-11,9.40999984741211
2013-02-12,9.539999961853027
2013-02-13,9.859999656677246
2013-02-14,9.479999542236328
2013-02-15,9.649999618530273
2013-02-19,9.729999542236328
2013-02-20,9.600000381469727
2013-02-21,9.430000305175781
2013-02-22,9.619999885559082
2013-02-25,9.489999771118164
2013-02-26,9.300000190734863
2013-02-27,9.369999885559082
2013-02-28,9.210000038146973
2013-03-01,9.279999732971191
2013-03-04,9.329999923706055
2013-03-05,9.75
2013-03-06,9.600000381469727
2013-03-07,9.640000343322754
2013-03-08,9.609999656677246
2013-03-11,9.5
2013-03-12,9.390000343322754
2013-03-13,9.369999885559082
2013-03-14,9.489999771118164
2013-03-15,9.59000015258789
2013-03-18,9.680000305175781
2013-03-19,9.510000228881836
2013-03-20,9.550000190734863
2013-03-21,9.4399995803833
2013-03-22,9.609999656677246
2013-03-25,9.640000343322754
2013-03-26,9.630000114440918
2013-03-27,9.84000015258789
2013-03-28,9.9399995803833
2013-04-01,9.9399995803833
2013-04-02,9.949999809265137
2013-04-03,10.069999694824219
2013-04-04,10.140000343322754
2013-04-05,10.529999732971191
2013-04-08,10.6899995803833
2013-04-09,10.420000076293945
2013-04-10,10.890000343322754
2013-04-11,10.729999542236328
2013-04-12,10.59000015258789
2013-04-15,10.210000038146973
2013-04-16,10.359999656677246
2013-04-17,10.390000343322754
2013-04-18,10.579999923706055
2013-04-19,10.649999618530273
2013-04-22,10.90999984741211
2013-04-23,11.550000190734863
2013-04-24,11.609999656677246
2013-04-25,11.649999618530273
2013-04-26,11.510000228881836
2013-04-29,11.479999542236328
2013-04-30,11.680000305175781
2013-05-01,10.829999923706055
2013-05-02,11.100000381469727
2013-05-03,11.260000228881836
2013-05-06,11.170000076293945
2013-05-07,11.319999694824219
2013-05-08,11.319999694824219
2013-05-09,11.65999984741211
2013-05-10,11.729999542236328
2013-05-13,11.680000305175781
2013-05-14,11.75
2013-05-15,11.649999618530273
2013-05-16,11.729999542236328
2013-05-17,11.720000267028809
2013-05-20,11.770000457763672
2013-05-21,11.65999984741211
2013-05-22,11.199999809265137
2013-05-23,11.34000015258789
2013-05-24,11.300000190734863
2013-05-28,11.819999694824219
2013-05-29,11.430000305175781
2013-05-30,11.680000305175781
2013-05-31,11.460000038146973
2013-06-03,12.649999618530273
2013-06-04,12.380000114440918
2013-06-05,12.319999694824219
2013-06-06,12.5600004196167
2013-06-07,12.670000076293945
2013-06-10,12.489999771118164
2013-06-11,12.779999732971191
2013-06-12,13.949999809265137
2013-06-13,13.819999694824219
2013-06-14,13.609999656677246
2013-06-17,13.65999984741211
2013-06-18,13.649999618530273
2013-06-19,13.319999694824219
2013-06-20,12.789999961853027
2013-06-21,12.720000267028809
2013-06-24,12.619999885559082
2013-06-25,12.270000457763672
2013-06-26,12.0600004196167
2013-06-27,11.9399995803833
2013-06-28,11.289999961853027
2013-07-01,11.329999923706055
2013-07-02,11.220000267028809
2013-07-03,11.350000381469727
2013-07-05,11.449999809265137
2013-07-08,11.649999618530273
2013-07-09,11.670000076293945
2013-07-10,11.6899995803833
2013-07-11,11.569999694824219
2013-07-12,11.59000015258789
2013-07-15,11.619999885559082
2013-07-16,11.880000114440918
2013-07-17,11.890000343322754
2013-07-18,11.829999923706055
2013-07-19,11.949999809265137
2013-07-22,12.029999732971191
2013-07-23,11.710000038146973
2013-07-24,11.739999771118164
2013-07-25,11.699999809265137
2013-07-26,11.6899995803833
2013-07-29,11.710000038146973
2013-07-30,11.640000343322754
2013-07-31,11.59000015258789
2013-08-01,11.6899995803833
2013-08-02,11.739999771118164
2013-08-05,11.699999809265137
2013-08-06,11.359999656677246
2013-08-07,11.399999618530273
2013-08-08,11.90999984741211
2013-08-09,11.510000228881836
2013-08-12,11.40999984741211
2013-08-13,11.390000343322754
2013-08-14,11.420000076293945
2013-08-15,11.279999732971191
2013-08-16,11.3100004196167
2013-08-19,11.300000190734863
2013-08-20,11.399999618530273
2013-08-21,11.3100004196167
2013-08-22,11.420000076293945
2013-08-23,11.420000076293945
2013-08-26,11.279999732971191
2013-08-27,11.109999656677246
2013-08-28,11.279999732971191
2013-08-29,11.329999923706055
2013-08-30,11.289999961853027
2013-09-03,11.359999656677246
2013-09-04,11.489999771118164
2013-09-05,11.539999961853027
2013-09-06,11.640000343322754
2013-09-09,11.979999542236328
2013-09-10,12.210000038146973
2013-09-11,12.1899995803833
2013-09-12,12.0
2013-09-13,11.989999771118164
2013-09-16,11.869999885559082
2013-09-17,12.0
2013-09-18,12.319999694824219
2013-09-19,12.329999923706055
2013-09-20,12.289999961853027
2013-09-23,12.289999961853027
2013-09-24,12.520000457763672
2013-09-25,12.4399995803833
2013-09-26,12.279999732971191
2013-09-27,12.149999618530273
2013-09-30,11.920000076293945
2013-10-01,11.899999618530273
