Date,BIRK
2024-07-30,58.91999816894531
2024-07-31,59.11000061035156
2024-08-01,58.119998931884766
2024-08-02,55.95000076293945
2024-08-05,54.369998931884766
2024-08-06,56.02000045776367
2024-08-07,55.25
2024-08-08,57.310001373291016
2024-08-09,58.470001220703125
2024-08-12,58.65999984741211
2024-08-13,60.310001373291016
2024-08-14,59.560001373291016
2024-08-15,62.380001068115234
2024-08-16,62.88999938964844
2024-08-19,61.95000076293945
2024-08-20,61.599998474121094
2024-08-21,63.029998779296875
2024-08-22,62.220001220703125
2024-08-23,63.56999969482422
2024-08-26,62.400001525878906
2024-08-27,61.970001220703125
2024-08-28,60.70000076293945
2024-08-29,50.900001525878906
2024-08-30,49.900001525878906
2024-09-03,49.849998474121094
2024-09-04,48.209999084472656
2024-09-05,47.5
2024-09-06,45.40999984741211
2024-09-09,44.58000183105469
2024-09-10,43.880001068115234
2024-09-11,44.790000915527344
2024-09-12,46.43000030517578
2024-09-13,46.2400016784668
2024-09-16,48.2400016784668
2024-09-17,48.2400016784668
2024-09-18,48.2400016784668
2024-09-19,47.86000061035156
2024-09-20,47.83000183105469
2024-09-23,49.16999816894531
2024-09-24,50.16999816894531
2024-09-25,49.349998474121094
2024-09-26,49.83000183105469
2024-09-27,49.25
2024-09-30,49.290000915527344
2024-10-01,47.970001220703125
2024-10-02,47.45000076293945
2024-10-03,47.439998626708984
2024-10-04,48.810001373291016
2024-10-07,47.27000045776367
2024-10-08,47.790000915527344
2024-10-09,48.83000183105469
2024-10-10,49.84000015258789
2024-10-11,50.02000045776367
2024-10-14,51.77000045776367
2024-10-15,50.439998626708984
2024-10-16,50.36000061035156
2024-10-17,50.47999954223633
2024-10-18,51.779998779296875
2024-10-21,51.060001373291016
2024-10-22,50.689998626708984
2024-10-23,50.31999969482422
2024-10-24,49.5099983215332
2024-10-25,49.400001525878906
2024-10-28,48.52000045776367
2024-10-29,47.689998626708984
2024-10-30,46.72999954223633
2024-10-31,46.0
2024-11-01,45.84000015258789
2024-11-04,46.13999938964844
2024-11-05,46.2599983215332
2024-11-06,46.400001525878906
2024-11-07,47.04999923706055
2024-11-08,46.619998931884766
2024-11-11,46.709999084472656
2024-11-12,45.52000045776367
2024-11-13,44.86000061035156
2024-11-14,44.790000915527344
2024-11-15,45.58000183105469
2024-11-18,46.459999084472656
2024-11-19,46.61000061035156
2024-11-20,46.22999954223633
2024-11-21,47.40999984741211
2024-11-22,47.599998474121094
2024-11-25,50.81999969482422
2024-11-26,50.060001373291016
2024-11-27,50.5099983215332
2024-11-29,51.65999984741211
2024-12-02,51.5099983215332
2024-12-03,52.34000015258789
2024-12-04,52.25
2024-12-05,52.310001373291016
2024-12-06,53.54999923706055
2024-12-09,54.31999969482422
2024-12-10,54.369998931884766
2024-12-11,54.150001525878906
2024-12-12,53.59000015258789
2024-12-13,55.060001373291016
2024-12-16,55.72999954223633
2024-12-17,56.060001373291016
2024-12-18,57.15999984741211
2024-12-19,57.59000015258789
2024-12-20,60.400001525878906
2024-12-23,59.93000030517578
2024-12-24,60.150001525878906
2024-12-26,60.2400016784668
2024-12-27,59.119998931884766
2024-12-30,57.689998626708984
2024-12-31,56.65999984741211
2025-01-02,57.290000915527344
2025-01-03,56.290000915527344
2025-01-06,57.560001373291016
2025-01-07,57.5
2025-01-08,57.7400016784668
2025-01-10,56.599998474121094
2025-01-13,56.65999984741211
2025-01-14,56.47999954223633
2025-01-15,58.130001068115234
2025-01-16,57.849998474121094
2025-01-17,59.93000030517578
2025-01-21,58.97999954223633
2025-01-22,58.5
2025-01-23,58.650001525878906
2025-01-24,59.84000015258789
2025-01-27,58.189998626708984
2025-01-28,60.79999923706055
2025-01-29,61.310001373291016
2025-01-30,62.16999816894531
2025-01-31,59.13999938964844
2025-02-03,55.720001220703125
2025-02-04,56.5099983215332
2025-02-05,56.43000030517578
2025-02-06,56.869998931884766
2025-02-07,55.58000183105469
2025-02-10,56.47999954223633
2025-02-11,55.209999084472656
2025-02-12,56.119998931884766
2025-02-13,56.91999816894531
2025-02-14,55.25
2025-02-18,54.970001220703125
2025-02-19,54.689998626708984
2025-02-20,54.02000045776367
2025-02-21,51.79999923706055
2025-02-24,51.58000183105469
2025-02-25,50.849998474121094
2025-02-26,50.7400016784668
2025-02-27,49.15999984741211
2025-02-28,49.47999954223633
2025-03-03,48.060001373291016
2025-03-04,46.939998626708984
2025-03-05,47.810001373291016
2025-03-06,46.959999084472656
2025-03-07,45.650001525878906
2025-03-10,43.5099983215332
2025-03-11,44.880001068115234
2025-03-12,46.38999938964844
2025-03-13,43.900001525878906
2025-03-14,43.63999938964844
2025-03-17,44.27000045776367
2025-03-18,43.66999816894531
2025-03-19,46.0099983215332
2025-03-20,45.15999984741211
2025-03-21,45.27000045776367
2025-03-24,47.43000030517578
2025-03-25,47.16999816894531
2025-03-26,46.81999969482422
2025-03-27,47.189998626708984
2025-03-28,45.7400016784668
2025-03-31,45.849998474121094
2025-04-01,46.31999969482422
2025-04-02,47.20000076293945
2025-04-03,44.630001068115234
2025-04-04,43.869998931884766
2025-04-07,43.97999954223633
2025-04-08,42.029998779296875
2025-04-09,48.099998474121094
2025-04-10,47.25
2025-04-11,48.0099983215332
2025-04-14,48.40999984741211
2025-04-15,47.36000061035156
2025-04-16,47.16999816894531
2025-04-17,47.54999923706055
2025-04-21,46.63999938964844
2025-04-22,48.119998931884766
2025-04-23,48.95000076293945
2025-04-24,50.220001220703125
2025-04-25,50.68000030517578
2025-04-28,51.380001068115234
2025-04-29,50.93000030517578
2025-04-30,51.43000030517578
2025-05-01,50.52000045776367
2025-05-02,51.459999084472656
2025-05-05,52.529998779296875
2025-05-06,51.7400016784668
2025-05-07,51.849998474121094
2025-05-08,52.470001220703125
2025-05-09,52.59000015258789
2025-05-12,53.279998779296875
2025-05-13,54.08000183105469
2025-05-14,54.4900016784668
2025-05-15,57.70000076293945
2025-05-16,56.689998626708984
2025-05-19,56.08000183105469
2025-05-20,56.439998626708984
2025-05-21,55.0099983215332
2025-05-22,55.04999923706055
2025-05-23,53.220001220703125
2025-05-27,54.18000030517578
2025-05-28,54.29999923706055
2025-05-29,53.43000030517578
2025-05-30,53.779998779296875
2025-06-02,54.56999969482422
2025-06-03,55.20000076293945
2025-06-04,55.81999969482422
2025-06-05,55.25
2025-06-06,54.7599983215332
2025-06-09,56.099998474121094
2025-06-10,55.84000015258789
2025-06-11,53.93000030517578
2025-06-12,53.529998779296875
2025-06-13,51.5099983215332
2025-06-16,52.849998474121094
2025-06-17,51.7599983215332
2025-06-18,52.560001373291016
2025-06-20,52.11000061035156
2025-06-23,52.13999938964844
2025-06-24,50.41999816894531
2025-06-25,49.5
2025-06-26,49.27000045776367
2025-06-27,49.439998626708984
2025-06-30,49.18000030517578
2025-07-01,49.029998779296875
2025-07-02,49.04999923706055
2025-07-03,48.81999969482422
2025-07-07,48.81999969482422
2025-07-08,48.34000015258789
2025-07-09,48.47999954223633
2025-07-10,47.790000915527344
2025-07-11,47.5099983215332
2025-07-14,47.93000030517578
2025-07-15,46.47999954223633
2025-07-16,47.7400016784668
2025-07-17,49.630001068115234
2025-07-18,49.70000076293945
2025-07-21,49.27000045776367
2025-07-22,49.72999954223633
2025-07-23,51.060001373291016
2025-07-24,51.869998931884766
2025-07-25,52.709999084472656
2025-07-28,51.150001525878906
2025-07-29,51.709999084472656
2025-07-30,52.099998474121094
2025-07-31,50.09000015258789
2025-08-01,49.13999938964844
2025-08-04,50.27000045776367
2025-08-05,49.709999084472656
2025-08-06,49.349998474121094
2025-08-07,48.5099983215332
2025-08-08,48.20000076293945
2025-08-11,47.540000915527344
2025-08-12,49.13999938964844
2025-08-13,50.22999954223633
2025-08-14,48.40999984741211
2025-08-15,49.79999923706055
2025-08-18,50.5099983215332
2025-08-19,50.130001068115234
2025-08-20,50.08000183105469
2025-08-21,50.63999938964844
2025-08-22,53.400001525878906
2025-08-25,52.63999938964844
2025-08-26,51.880001068115234
2025-08-27,52.130001068115234
2025-08-28,52.45000076293945
2025-08-29,52.130001068115234
2025-09-02,50.459999084472656
2025-09-03,49.650001525878906
2025-09-04,50.619998931884766
2025-09-05,50.189998626708984
2025-09-08,48.880001068115234
2025-09-09,47.369998931884766
2025-09-10,46.880001068115234
2025-09-11,47.400001525878906
2025-09-12,46.2599983215332
2025-09-15,46.09000015258789
2025-09-16,45.65999984741211
2025-09-17,45.63999938964844
2025-09-18,45.9900016784668
2025-09-19,47.65999984741211
