Date,HOMB
2010-05-21,4.3912200927734375
2010-05-24,4.207036018371582
2010-05-25,4.214330673217773
2010-05-26,4.2252702713012695
2010-05-27,4.358394622802734
2010-05-28,4.3000407218933105
2010-06-01,4.179681777954102
2010-06-02,4.347452640533447
2010-06-03,4.403984069824219
2010-06-04,4.16509485244751
2010-06-07,4.103091716766357
2010-06-08,4.092151165008545
2010-06-09,4.103091716766357
2010-06-10,4.221624851226807
2010-06-11,4.276332855224609
2010-06-14,4.26356840133667
2010-06-15,4.352924823760986
2010-06-16,4.347452640533447
2010-06-17,4.314629077911377
2010-06-18,4.327393531799316
2010-06-21,4.318276882171631
2010-06-22,4.250801086425781
2010-06-23,4.238038063049316
2010-06-24,4.207036018371582
2010-06-25,4.3000407218933105
2010-06-28,4.307332992553711
2010-06-29,4.199741840362549
2010-06-30,4.159622669219971
2010-07-01,4.095797538757324
2010-07-02,4.066619396209717
2010-07-06,4.019206523895264
2010-07-07,4.152327537536621
2010-07-08,4.194270133972168
2010-07-09,4.318276882171631
2010-07-12,4.261743545532227
2010-07-13,4.394867420196533
2010-07-14,4.343806743621826
2010-07-15,4.29639196395874
2010-07-16,4.106738090515137
2010-07-19,4.084855556488037
2010-07-20,4.117680549621582
2010-07-21,3.9754388332366943
2010-07-22,4.117680549621582
2010-07-23,4.103091716766357
2010-07-26,4.274509429931641
2010-07-27,4.393042087554932
2010-07-28,4.369335651397705
2010-07-29,4.4003376960754395
2010-07-30,4.3821001052856445
2010-08-02,4.480574607849121
2010-08-03,4.407631874084473
2010-08-04,4.438632488250732
2010-08-05,4.358394622802734
2010-08-06,4.283626556396484
2010-08-09,4.383059978485107
2010-08-10,4.302634239196777
2010-08-11,4.107061862945557
2010-08-12,4.075990676879883
2010-08-13,4.05588436126709
2010-08-16,4.143618106842041
2010-08-17,4.205761909484863
2010-08-18,4.15824031829834
2010-08-19,4.006532192230225
2010-08-20,4.001048564910889
2010-08-23,3.9480433464050293
2010-08-24,3.977287769317627
2010-08-25,3.999220848083496
2010-08-26,3.9425594806671143
2010-08-27,4.015671253204346
2010-08-30,3.8840696811676025
2010-08-31,3.937077045440674
2010-09-01,4.013845920562744
2010-09-02,4.057713031768799
2010-09-03,4.1034064292907715
2010-09-07,3.9590110778808594
2010-09-08,3.9663214683532715
2010-09-09,3.982771396636963
2010-09-10,3.975461006164551
2010-09-13,4.079646110534668
2010-09-14,4.008362770080566
2010-09-15,3.9663214683532715
2010-09-16,3.9060044288635254
2010-09-17,3.9060044288635254
2010-09-20,3.938904047012329
2010-09-21,3.8511698246002197
2010-09-22,3.801818609237671
2010-09-23,3.748814582824707
2010-09-24,3.8237526416778564
2010-09-27,3.746985673904419
2010-09-28,3.737847089767456
2010-09-29,3.721395969390869
2010-09-30,3.714085102081299
2010-10-01,3.7396748065948486
2010-10-04,3.7360191345214844
2010-10-05,3.7725751399993896
2010-10-06,3.748814582824707
2010-10-07,3.7305350303649902
2010-10-08,3.7451589107513428
2010-10-11,3.699462890625
2010-10-12,3.6976356506347656
2010-10-13,3.809133291244507
2010-10-14,3.809133291244507
2010-10-15,3.779886245727539
2010-10-18,3.8383755683898926
2010-10-19,3.818270444869995
2010-10-20,3.8621363639831543
2010-10-21,3.8785862922668457
2010-10-22,3.895035982131958
2010-10-25,3.8365471363067627
2010-10-26,3.8402011394500732
2010-10-27,3.8292365074157715
2010-10-28,3.7908530235290527
2010-10-29,3.7597806453704834
2010-11-01,3.672046422958374
2010-11-02,3.767091751098633
2010-11-03,3.889554977416992
2010-11-04,3.988255262374878
2010-11-05,4.019328594207764
2010-11-08,3.968757152557373
2010-11-09,3.8936314582824707
2010-11-10,3.9815824031829834
2010-11-11,3.939439296722412
2010-11-12,3.8936314582824707
2010-11-15,3.8917999267578125
2010-11-16,3.7983527183532715
2010-11-17,3.7213947772979736
2010-11-18,3.8404953479766846
2010-11-19,3.800184726715088
2010-11-22,3.7910239696502686
2010-11-23,3.792856454849243
2010-11-24,3.86614727973938
2010-11-26,3.8130099773406982
2010-11-29,3.829501152038574
2010-11-30,3.792856454849243
2010-12-01,3.924781084060669
2010-12-02,3.9705893993377686
2010-12-03,4.01456356048584
2010-12-06,4.018229007720947
2010-12-07,4.047544956207275
2010-12-08,4.0658698081970215
2010-12-09,4.093352794647217
2010-12-10,4.142824649810791
2010-12-13,4.098846912384033
2010-12-14,4.1299967765808105
2010-12-15,4.111674785614014
2010-12-16,4.157483100891113
2010-12-17,4.155651569366455
2010-12-20,4.122670650482178
2010-12-21,4.111674785614014
2010-12-22,4.091521263122559
2010-12-23,4.082360744476318
2010-12-27,4.140989780426025
2010-12-28,4.069532871246338
2010-12-29,4.062203407287598
2010-12-30,4.064035415649414
2010-12-31,4.0365519523620605
2011-01-03,4.208786487579346
2011-01-04,3.706737756729126
2011-01-05,3.8441596031188965
2011-01-06,3.8789737224578857
2011-01-07,3.822171926498413
2011-01-10,3.8551530838012695
2011-01-11,3.794686794281006
2011-01-12,3.800184726715088
2011-01-13,3.7727010250091553
2011-01-14,3.785526990890503
2011-01-18,3.781862497329712
2011-01-19,3.684751033782959
2011-01-20,3.7433838844299316
2011-01-21,3.822171926498413
2011-01-24,3.816673994064331
2011-01-25,3.8020169734954834
2011-01-26,3.814844846725464
2011-01-27,3.794686794281006
2011-01-28,3.7598745822906494
2011-01-31,3.7488796710968018
2011-02-01,3.858818292617798
2011-02-02,3.9027950763702393
2011-02-03,3.917450428009033
2011-02-04,3.906458854675293
2011-02-07,3.912705183029175
2011-02-08,3.9292359352111816
2011-02-09,3.8961713314056396
2011-02-10,3.894334316253662
2011-02-11,4.006387710571289
2011-02-14,4.01740837097168
2011-02-15,3.9825077056884766
2011-02-16,4.006387710571289
2011-02-17,4.0449628829956055
2011-02-18,4.190083026885986
2011-02-22,4.20477819442749
2011-02-23,4.074355125427246
2011-02-24,4.092726707458496
2011-02-25,4.175387859344482
2011-02-28,4.138647556304932
2011-03-01,4.074355125427246
2011-03-02,4.114769458770752
2011-03-03,4.210288047790527
2011-03-04,4.155180931091309
2011-03-07,4.08721399307251
2011-03-08,4.179060935974121
2011-03-09,4.125789642333984
2011-03-10,3.9990389347076416
2011-03-11,3.9935290813446045
2011-03-14,3.9567902088165283
2011-03-15,3.931072950363159
2011-03-16,3.901681900024414
2011-03-17,3.914539098739624
2011-03-18,4.010060787200928
2011-03-21,4.033943176269531
2011-03-22,4.043126583099365
2011-03-23,4.050474643707275
2011-03-24,4.041288375854492
2011-03-25,4.085376739501953
2011-03-28,4.098237037658691
2011-03-29,4.114769458770752
2011-03-30,4.158854007720947
2011-03-31,4.179060935974121
2011-04-01,4.168041229248047
2011-04-04,4.173549652099609
2011-04-05,4.155180931091309
2011-04-06,4.164365768432617
2011-04-07,4.096399784088135
2011-04-08,4.070680141448975
2011-04-11,4.022919654846191
2011-04-12,4.08721399307251
2011-04-13,4.052312850952148
2011-04-14,4.116605758666992
2011-04-15,4.142322063446045
2011-04-18,4.08170223236084
2011-04-19,4.021082401275635
2011-04-20,4.070680141448975
2011-04-21,4.076192855834961
2011-04-25,4.19743013381958
2011-04-26,4.364593505859375
2011-04-27,4.351734161376953
2011-04-28,4.397658824920654
2011-04-29,4.403168201446533
2011-05-02,4.337037563323975
2011-05-03,4.403168201446533
2011-05-04,4.309484004974365
2011-05-05,4.318669319152832
2011-05-06,4.291117191314697
2011-05-09,4.3489298820495605
2011-05-10,4.406005859375
2011-05-11,4.339724063873291
2011-05-12,4.372866153717041
2011-05-13,4.354452610015869
2011-05-16,4.308422088623047
2011-05-17,4.3636603355407715
2011-05-18,4.3636603355407715
2011-05-19,4.334200382232666
2011-05-20,4.2771220207214355
2011-05-23,4.236614227294922
2011-05-24,4.260551929473877
2011-05-25,4.299215793609619
2011-05-26,4.323153495788574
2011-05-27,4.3636603355407715
2011-05-31,4.415212631225586
2011-06-01,4.288169860839844
2011-06-02,4.304739952087402
2011-06-03,4.260551929473877
2011-06-06,4.245821952819824
2011-06-07,4.258709907531738
2011-06-08,4.334200382232666
2011-06-09,4.3452467918396
2011-06-10,4.299215793609619
2011-06-13,4.284488201141357
2011-06-14,4.372866153717041
2011-06-15,4.2808051109313965
2011-06-16,4.378390312194824
2011-06-17,4.3526129722595215
2011-06-20,4.411530494689941
2011-06-21,4.4999098777771
2011-06-22,4.406005859375
2011-06-23,4.378390312194824
2011-06-24,4.343405723571777
2011-06-27,4.354452610015869
2011-06-28,4.383911609649658
2011-06-29,4.328675746917725
2011-06-30,4.3526129722595215
2011-07-01,4.444671630859375
2011-07-05,4.466766357421875
2011-07-06,4.496225833892822
2011-07-07,4.536733627319336
2011-07-08,4.544098377227783
2011-07-11,4.461243629455566
2011-07-12,4.5035905838012695
2011-07-13,4.5606689453125
2011-07-14,4.514638423919678
2011-07-15,4.527526378631592
2011-07-18,4.477815628051758
2011-07-19,4.6030168533325195
2011-07-20,4.516479015350342
2011-07-21,4.601174831390381
2011-07-22,4.566190242767334
2011-07-25,4.536733627319336
2011-07-26,4.393117427825928
2011-07-27,4.332358360290527
2011-07-28,4.332358360290527
2011-07-29,4.339724063873291
2011-08-01,4.334200382232666
2011-08-02,4.341564655303955
2011-08-03,4.417055130004883
2011-08-04,4.301059246063232
2011-08-05,4.3194684982299805
2011-08-08,4.111415386199951
2011-08-09,4.326834678649902
2011-08-10,4.089320182800293
2011-08-11,4.260551929473877
2011-08-12,4.2808051109313965
2011-08-15,4.290043354034424
2011-08-16,4.28080415725708
2011-08-17,4.3251471519470215
2011-08-18,4.2050557136535645
2011-08-19,4.121914386749268
2011-08-22,4.070181369781494
2011-08-23,4.203207015991211
2011-08-24,4.251244068145752
2011-08-25,4.108980655670166
2011-08-26,4.125609397888184
2011-08-29,4.321450233459473
2011-08-30,4.319602012634277
2011-08-31,4.338078022003174
2011-09-01,4.278957843780518
2011-09-02,4.108980655670166
2011-09-06,4.132997989654541
2011-09-07,4.3048224449157715
2011-09-08,4.192122459411621
2011-09-09,4.0794196128845215
2011-09-12,4.116372585296631
2011-09-13,4.164405822753906
2011-09-14,4.24385404586792
2011-09-15,4.258634567260742
2011-09-16,4.258634567260742
2011-09-19,4.110828399658203
2011-09-20,4.011058807373047
2011-09-21,3.8244569301605225
2011-09-22,3.746859312057495
2011-09-23,3.745011568069458
2011-09-26,3.9205291271209717
2011-09-27,3.972261905670166
2011-09-28,3.8263039588928223
2011-09-29,3.9463958740234375
2011-09-30,3.9205291271209717
2011-10-03,3.776419162750244
2011-10-04,4.014756202697754
2011-10-05,4.005517959594727
2011-10-06,4.070181369781494
2011-10-07,3.9316165447235107
2011-10-10,4.0794196128845215
2011-10-11,4.0905070304870605
2011-10-12,4.190274238586426
2011-10-13,4.164405822753906
2011-10-14,4.179189682006836
2011-10-17,4.066488265991211
2011-10-18,4.219836711883545
2011-10-19,4.256786346435547
2011-10-20,4.277109622955322
2011-10-21,4.253089427947998
2011-10-24,4.397202491760254
2011-10-25,4.271565914154053
2011-10-26,4.376878261566162
2011-10-27,4.467408657073975
2011-10-28,4.404589653015137
2011-10-31,4.332536220550537
2011-11-01,4.169951915740967
2011-11-02,4.349166393280029
2011-11-03,4.406437873840332
2011-11-04,4.358400821685791
2011-11-07,4.480341911315918
2011-11-08,4.528377532958984
2011-11-09,4.376878261566162
2011-11-10,4.408287525177002
2011-11-11,4.489579200744629
2011-11-14,4.396895885467529
2011-11-15,4.484019756317139
2011-11-16,4.385773181915283
2011-11-17,4.469189643859863
2011-11-18,4.5488972663879395
2011-11-21,4.454359531402588
2011-11-22,4.469189643859863
2011-11-23,4.344992637634277
2011-11-25,4.328310489654541
2011-11-28,4.408016681671143
2011-11-29,4.348700523376465
2011-11-30,4.608214855194092
2011-12-01,4.517383575439453
2011-12-02,4.611921310424805
2011-12-05,4.636019229888916
2011-12-06,4.6323113441467285
2011-12-07,4.61377477645874
2011-12-08,4.413580417633057
2011-12-09,4.611921310424805
2011-12-12,4.534067630767822
2011-12-13,4.474750518798828
2011-12-14,4.448798179626465
2011-12-15,4.4969940185546875
2011-12-16,4.535919666290283
2011-12-19,4.474750518798828
2011-12-20,4.6323113441467285
2011-12-21,4.689775466918945
2011-12-22,4.773190498352051
2011-12-23,4.784313201904297
2011-12-27,4.843630313873291
2011-12-28,4.832507610321045
2011-12-29,4.912214756011963
2011-12-30,4.802849769592285
2012-01-03,4.851043701171875
2012-01-04,4.8102641105651855
2012-01-05,4.841777324676514
2012-01-06,4.8102641105651855
2012-01-09,4.815824031829834
2012-01-10,4.865872859954834
2012-01-11,4.806556224822998
2012-01-12,4.7824578285217285
2012-01-13,4.77689790725708
2012-01-17,4.762068271636963
2012-01-18,4.843630313873291
2012-01-19,4.839921474456787
2012-01-20,4.865872859954834
2012-01-23,4.788020133972168
2012-01-24,4.864020347595215
2012-01-25,4.8899712562561035
2012-01-26,4.873289108276367
2012-01-27,4.891825199127197
2012-01-30,4.893678188323975
2012-01-31,4.830653667449951
2012-02-01,4.893678188323975
2012-02-02,4.940020561218262
2012-02-03,4.999338626861572
2012-02-06,4.91963005065918
2012-02-07,4.901094436645508
2012-02-08,4.915920734405518
2012-02-09,4.851043701171875
2012-02-10,4.767630100250244
2012-02-13,4.808569431304932
2012-02-14,4.745298385620117
2012-02-15,4.689472675323486
2012-02-16,4.756463050842285
2012-02-17,4.819733142852783
2012-02-21,4.750882148742676
2012-02-22,4.678305149078369
2012-02-23,4.750882148742676
2012-02-24,4.689472675323486
2012-02-27,4.754602432250977
2012-02-28,4.728551864624023
2012-02-29,4.689472675323486
2012-03-01,4.663418769836426
2012-03-02,4.600146770477295
2012-03-05,4.689472675323486
2012-03-06,4.605731964111328
2012-03-07,4.661559104919434
2012-03-08,4.687609672546387
2012-03-09,4.726688861846924
2012-03-12,4.743435382843018
2012-03-13,4.817873954772949
2012-03-14,4.868118762969971
2012-03-15,4.907196044921875
2012-03-16,4.918360710144043
2012-03-19,4.976047992706299
2012-03-20,4.935110569000244
2012-03-21,4.927666664123535
2012-03-22,4.868118762969971
2012-03-23,4.922083377838135
2012-03-26,5.003962516784668
2012-03-27,4.989077568054199
2012-03-28,5.022572040557861
2012-03-29,5.015128135681152
2012-03-30,4.951857089996338
2012-04-02,5.069095134735107
2012-04-03,5.063512325286865
2012-04-04,5.0169901847839355
2012-04-05,5.003962516784668
2012-04-09,4.9481353759765625
2012-04-10,4.918360710144043
2012-04-11,4.970467567443848
2012-04-12,4.970467567443848
2012-04-13,4.840203762054443
2012-04-16,4.892308712005615
2012-04-17,4.970467567443848
2012-04-18,4.931389331817627
2012-04-19,5.035599231719971
2012-04-20,5.337066173553467
2012-04-23,5.286820411682129
2012-04-24,5.3687005043029785
2012-04-25,5.4673261642456055
2012-04-26,5.444998741149902
2012-04-27,5.51943302154541
2012-04-30,5.422667026519775
2012-05-01,5.361257553100586
2012-05-02,5.4356913566589355
2012-05-03,5.3761444091796875
2012-05-04,5.273794651031494
2012-05-07,5.318456172943115
2012-05-08,5.346370220184326
2012-05-09,5.286820411682129
2012-05-10,5.329623699188232
2012-05-11,5.296124458312988
2012-05-14,5.234498023986816
2012-05-15,5.28305196762085
2012-05-16,5.245704174041748
2012-05-17,5.228898525238037
2012-05-18,5.2401018142700195
2012-05-21,5.301728248596191
2012-05-22,5.256908893585205
2012-05-23,5.320401668548584
2012-05-24,5.339078426361084
2012-05-25,5.339078426361084
2012-05-29,5.324136734008789
2012-05-30,5.223294258117676
2012-05-31,5.253173351287842
2012-06-01,5.154198169708252
2012-06-04,5.208353519439697
2012-06-05,5.191547870635986
2012-06-06,5.320401668548584
2012-06-07,5.398835182189941
2012-06-08,5.488474369049072
2012-06-11,5.314800262451172
2012-06-12,5.329740047454834
2012-06-13,5.29052209854126
2012-06-14,5.339078426361084
2012-06-15,5.374558448791504
2012-06-18,5.368955135345459
2012-06-19,5.495944023132324
2012-06-20,5.473534107208252
2012-06-21,5.316667556762695
2012-06-22,5.471665382385254
2012-06-25,5.434316635131836
2012-06-26,5.479135990142822
2012-06-27,5.572509765625
2012-06-28,5.643472194671631
2012-06-29,5.710702419281006
2012-07-02,5.768592834472656
2012-07-03,5.884377479553223
2012-07-05,5.908651828765869
2012-07-06,5.811546325683594
2012-07-09,5.815278053283691
2012-07-10,5.791003227233887
2012-07-11,5.7592573165893555
2012-07-12,5.742448806762695
2012-07-13,5.826486110687256
2012-07-16,5.800339221954346
2012-07-17,5.813412189483643
2012-07-18,5.826486110687256
2012-07-19,5.602388858795166
2012-07-20,5.572509765625
2012-07-23,5.607990741729736
2012-07-24,5.636004447937012
2012-07-25,5.637871265411377
2012-07-26,5.636004447937012
2012-07-27,5.749917984008789
2012-07-30,5.6247992515563965
2012-07-31,5.630400657653809
2012-08-01,5.600520610809326
2012-08-02,5.5202202796936035
2012-08-03,5.746185302734375
2012-08-06,5.671485424041748
2012-08-07,5.6920270919799805
2012-08-08,5.733111381530762
2012-08-09,5.6920270919799805
2012-08-10,5.669619560241699
2012-08-13,5.729612350463867
2012-08-14,5.725863933563232
2012-08-15,5.774610996246338
2012-08-16,5.806484222412109
2012-08-17,5.887101650238037
2012-08-20,5.903977394104004
2012-08-21,5.900227069854736
2012-08-22,5.821481227874756
2012-08-23,5.802734851837158
2012-08-24,5.821481227874756
2012-08-27,5.902101993560791
2012-08-28,5.958349227905273
2012-08-29,6.008971214294434
2012-08-30,5.930225372314453
2012-08-31,5.9077277183532715
2012-09-04,5.969597339630127
2012-09-05,6.040842056274414
2012-09-06,6.222704887390137
2012-09-07,6.26582670211792
2012-09-10,6.228329658508301
2012-09-11,6.224582672119141
2012-09-12,6.168336391448975
2012-09-13,6.211455821990967
2012-09-14,6.425191879272461
2012-09-17,6.3951945304870605
2012-09-18,6.460814952850342
2012-09-19,6.425191879272461
2012-09-20,6.3933186531066895
2012-09-21,6.440191745758057
2012-09-24,6.580805778503418
2012-09-25,6.43081521987915
2012-09-26,6.41206693649292
2012-09-27,6.421443462371826
2012-09-28,6.391444206237793
2012-10-01,6.526434898376465
2012-10-02,6.473937511444092
2012-10-03,6.427067279815674
2012-10-04,6.43081521987915
2012-10-05,6.434563636779785
2012-10-08,6.397068023681641
2012-10-09,6.301450729370117
2012-10-10,6.3426971435546875
2012-10-11,6.432692050933838
2012-10-12,6.258328437805176
2012-10-15,6.2695770263671875
2012-10-16,6.145835876464844
2012-10-17,6.267703533172607
2012-10-18,6.580805778503418
2012-10-19,6.57518196105957
2012-10-22,6.558305740356445
2012-10-23,6.616429328918457
2012-10-24,6.597679615020752
2012-10-25,6.638927459716797
2012-10-26,6.4495649337768555
2012-10-31,6.494560718536377
2012-11-01,6.389571189880371
2012-11-02,6.3220744132995605
2012-11-05,6.378322124481201
2012-11-06,6.438316822052002
2012-11-07,6.263949871063232
2012-11-08,6.230205059051514
2012-11-09,6.235852241516113
2012-11-12,6.297966480255127
2012-11-13,6.294200897216797
2012-11-14,6.179384708404541
2012-11-15,6.087154388427734
2012-11-16,6.166208267211914
2012-11-19,6.211381435394287
2012-11-20,6.209501266479492
2012-11-21,6.175621032714844
2012-11-23,6.211381435394287
2012-11-26,6.239616394042969
2012-11-27,6.2170305252075195
2012-11-28,6.260321617126465
2012-11-29,6.2772603034973145
2012-11-30,6.241499423980713
2012-12-03,6.346904277801514
2012-12-04,6.2772603034973145
2012-12-05,6.273496627807617
2012-12-06,6.211381435394287
2012-12-07,6.207618713378906
2012-12-10,6.164324760437012
2012-12-11,6.241499423980713
2012-12-12,6.173737049102783
2012-12-13,6.1229166984558105
2012-12-14,6.0363335609436035
2012-12-17,6.22267484664917
2012-12-18,6.245265483856201
2012-12-19,6.290435791015625
2012-12-20,6.252791404724121
2012-12-21,6.27914571762085
2012-12-24,6.292320251464844
2012-12-26,6.232088088989258
2012-12-27,6.186913967132568
2012-12-28,6.149269104003906
2012-12-31,6.215145587921143
2013-01-02,6.360082149505615
2013-01-03,6.343137741088867
2013-01-04,6.422192573547363
2013-01-07,6.360082149505615
2013-01-08,6.290435791015625
2013-01-09,6.356315612792969
2013-01-10,6.360082149505615
2013-01-11,6.309260368347168
2013-01-14,6.363844871520996
2013-01-15,6.356315612792969
2013-01-16,6.418428421020508
2013-01-17,6.446663856506348
2013-01-18,6.493715763092041
2013-01-22,6.644296169281006
2013-01-23,6.546419620513916
2013-01-24,6.602885723114014
2013-01-25,6.591594696044922
2013-01-28,6.674413681030273
2013-01-29,6.680059909820557
2013-01-30,6.565244197845459
2013-01-31,6.535124778747559
2013-02-01,6.64053201675415
2013-02-04,6.542656898498535
2013-02-05,6.5727715492248535
2013-02-06,6.587831020355225
2013-02-07,6.582183361053467
2013-02-08,6.570892333984375
2013-02-11,6.586004734039307
2013-02-12,6.553888320922852
2013-02-13,6.589782238006592
2013-02-14,6.55199670791626
2013-02-15,6.53499174118042
2013-02-19,6.565222263336182
2013-02-20,6.517988681793213
2013-02-21,6.472648620605469
2013-02-22,6.5482177734375
2013-02-25,6.355512619018555
2013-02-26,6.3857421875
2013-02-27,6.359291076660156
2013-02-28,6.395187854766846
2013-03-01,6.480203151702881
2013-03-04,6.408411026000977
2013-03-05,6.465092182159424
2013-03-06,6.480203151702881
2013-03-07,6.55199670791626
2013-03-08,6.574667930603027
2013-03-11,6.531214714050293
2013-03-12,6.635124206542969
2013-03-13,6.742813587188721
2013-03-14,6.8278303146362305
2013-03-15,6.961967945098877
2013-03-18,6.975194454193115
2013-03-19,6.9241838455200195
2013-03-20,6.963860511779785
2013-03-21,6.992198944091797
2013-03-22,6.958190441131592
2013-03-25,7.041320323944092
2013-03-26,7.0602126121521
2013-03-27,7.097996711730957
2013-03-28,7.116891860961914
2013-04-01,7.035651206970215
2013-04-02,7.0885515213012695
2013-04-03,7.084772109985352
2013-04-04,7.122558116912842
2013-04-05,7.1282267570495605
2013-04-08,7.194352149963379
2013-04-09,7.192461013793945
2013-04-10,7.381387710571289
2013-04-11,7.247251033782959
2013-04-12,7.294480800628662
2013-04-15,7.058321952819824
2013-04-16,7.251030921936035
2013-04-17,7.1773481369018555
2013-04-18,7.207575798034668
2013-04-19,7.443734645843506
2013-04-22,7.530641555786133
2013-04-23,7.791359901428223
2013-04-24,7.642107963562012
2013-04-25,7.564650058746338
2013-04-26,7.456958770751953
2013-04-29,7.456958770751953
2013-04-30,7.504189491271973
2013-05-01,7.309594631195068
2013-05-02,7.479629039764404
2013-05-03,7.596765995025635
2013-05-06,7.623215198516846
2013-05-07,7.710122585296631
2013-05-08,7.793247222900391
2013-05-09,7.687448501586914
2013-05-10,7.687448501586914
2013-05-13,7.691243648529053
2013-05-14,7.87897253036499
2013-05-15,7.871386528015137
2013-05-16,7.803121089935303
2013-05-17,8.061012268066406
2013-05-20,8.026884078979492
2013-05-21,8.081873893737793
2013-05-22,7.962407112121582
2013-05-23,7.983264923095703
2013-05-24,8.059117317199707
2013-05-28,8.216509819030762
2013-05-29,7.941544055938721
2013-05-30,8.078082084655762
2013-05-31,7.983264923095703
2013-06-03,7.975684642791748
2013-06-04,7.969992160797119
2013-06-05,7.954823017120361
2013-06-06,8.009810447692871
2013-06-07,8.140658378601074
2013-06-10,8.152034759521484
2013-06-11,8.002227783203125
2013-06-12,7.808810710906982
2013-06-13,7.937755584716797
2013-06-14,7.816396713256836
2013-06-17,7.95672082901001
2013-06-18,8.009810447692871
2013-06-19,8.070496559143066
2013-06-20,7.95672082901001
2013-06-21,7.92258358001709
2013-06-24,8.024983406066895
2013-06-25,8.654541969299316
2013-06-26,9.712660789489746
2013-06-27,9.981928825378418
2013-06-28,9.849191665649414
2013-07-01,9.84539794921875
2013-07-02,9.947795867919922
2013-07-03,10.004682540893555
2013-07-05,10.24740982055664
2013-07-08,10.148802757263184
2013-07-09,10.065363883972168
2013-07-10,9.989513397216797
2013-07-11,9.837812423706055
2013-07-12,10.137417793273926
2013-07-15,10.296708106994629
2013-07-16,10.334633827209473
2013-07-17,10.327048301696777
2013-07-18,10.107081413269043
2013-07-19,10.194310188293457
2013-07-22,10.406693458557129
2013-07-23,10.353595733642578
2013-07-24,10.437033653259277
2013-07-25,10.448408126831055
2013-07-26,10.425653457641602
2013-07-29,10.243610382080078
2013-07-30,10.296708106994629
2013-07-31,10.36117935180664
2013-08-01,10.152592658996582
2013-08-02,10.338425636291504
2013-08-05,10.395315170288086
2013-08-06,10.380143165588379
2013-08-07,10.364973068237305
2013-08-08,10.319466590881348
2013-08-09,10.30429458618164
2013-08-12,10.370845794677734
2013-08-13,10.397466659545898
2013-08-14,10.302388191223145
2013-08-15,10.32140827178955
2013-08-16,10.264361381530762
2013-08-19,10.154074668884277
2013-08-20,10.446905136108398
2013-08-21,10.298590660095215
2013-08-22,10.60283374786377
2013-08-23,10.469724655151367
2013-08-26,10.313798904418945
2013-08-27,9.876455307006836
2013-08-28,9.906878471374512
2013-08-29,9.998148918151855
2013-08-30,9.667287826538086
