Date,HRL
2010-10-21,8.1116943359375
2010-10-22,8.166071891784668
2010-10-25,8.17151165008545
2010-10-26,8.175140380859375
2010-10-27,8.155197143554688
2010-10-28,8.187823295593262
2010-10-29,8.323775291442871
2010-11-01,8.2802734375
2010-11-02,8.291149139404297
2010-11-03,8.303837776184082
2010-11-04,8.314712524414062
2010-11-05,8.327399253845215
2010-11-08,8.292960166931152
2010-11-09,8.291149139404297
2010-11-10,8.314712524414062
2010-11-11,8.305648803710938
2010-11-12,8.2802734375
2010-11-15,8.356402397155762
2010-11-16,8.265768051147461
2010-11-17,8.318338394165039
2010-11-18,8.501419067382812
2010-11-19,8.635555267333984
2010-11-22,8.688124656677246
2010-11-23,8.909271240234375
2010-11-24,8.87845516204834
2010-11-26,8.981773376464844
2010-11-29,8.905644416809082
2010-11-30,8.896578788757324
2010-12-01,9.03796672821045
2010-12-02,9.021655082702637
2010-12-03,9.005338668823242
2010-12-06,9.00715446472168
2010-12-07,9.048844337463379
2010-12-08,9.039778709411621
2010-12-09,9.105035781860352
2010-12-10,9.181167602539062
2010-12-13,9.260924339294434
2010-12-14,9.298991203308105
2010-12-15,9.3569974899292
2010-12-16,9.313491821289062
2010-12-17,9.34430980682373
2010-12-20,9.378747940063477
2010-12-21,9.327996253967285
2010-12-22,9.351557731628418
2010-12-23,9.391437530517578
2010-12-27,9.338872909545898
2010-12-28,9.366059303283691
2010-12-29,9.358808517456055
2010-12-30,9.286304473876953
2010-12-31,9.29173755645752
2011-01-03,9.277237892150879
2011-01-04,9.186607360839844
2011-01-05,9.036153793334961
2011-01-06,9.021655082702637
2011-01-07,9.00715446472168
2011-01-10,9.03796672821045
2011-01-11,9.161230087280273
2011-01-12,9.146728515625
2011-01-13,9.13585376739502
2011-01-14,9.132225036621094
2011-01-18,9.21017074584961
2011-01-19,9.218368530273438
2011-01-20,9.236589431762695
2011-01-21,9.247517585754395
2011-01-24,9.251164436340332
2011-01-25,9.165535926818848
2011-01-26,9.252983093261719
2011-01-27,9.192863464355469
2011-01-28,9.050762176513672
2011-01-31,8.99975299835205
2011-02-01,9.050762176513672
2011-02-02,8.992465019226074
2011-02-03,9.143674850463867
2011-02-04,9.218368530273438
2011-02-07,9.201973915100098
2011-02-08,9.276664733886719
2011-02-09,9.287596702575684
2011-02-10,9.267559051513672
2011-02-11,9.345894813537598
2011-02-14,9.407837867736816
2011-02-15,9.422410011291504
2011-02-16,9.531722068786621
2011-02-17,9.662895202636719
2011-02-18,9.808634757995605
2011-02-22,9.961668968200684
2011-02-23,9.74669361114502
2011-02-24,9.772196769714355
2011-02-25,9.892434120178223
2011-02-28,9.98353099822998
2011-03-01,9.86329174041748
2011-03-02,9.914299964904785
2011-03-03,10.06004810333252
2011-03-04,9.990815162658691
2011-03-07,9.885149955749512
2011-03-08,10.038183212280273
2011-03-09,10.118345260620117
2011-03-10,10.045470237731934
2011-03-11,10.10741138458252
2011-03-14,10.038183212280273
2011-03-15,9.917943954467773
2011-03-16,9.808634757995605
2011-03-17,9.856005668640137
2011-03-18,10.074621200561523
2011-03-21,10.176641464233398
2011-03-22,10.041830062866211
2011-03-23,9.990815162658691
2011-03-24,10.041830062866211
2011-03-25,10.220368385314941
2011-03-28,10.147492408752441
2011-03-29,10.2385835647583
2011-03-30,10.183927536010742
2011-03-31,10.143853187561035
2011-04-01,10.285947799682617
2011-04-04,10.227653503417969
2011-04-05,10.205790519714355
2011-04-06,10.183927536010742
2011-04-07,10.143853187561035
2011-04-08,10.103769302368164
2011-04-11,10.056402206420898
2011-04-12,10.063690185546875
2011-04-13,10.347890853881836
2011-04-14,10.340603828430176
2011-04-15,10.413475036621094
2011-04-18,10.307811737060547
2011-04-19,10.361983299255371
2011-04-20,10.41688346862793
2011-04-21,10.413223266601562
2011-04-25,10.369302749633789
2011-04-26,10.526688575744629
2011-04-27,10.618196487426758
2011-04-28,10.70604133605957
2011-04-29,10.764603614807129
2011-05-02,10.757280349731445
2011-05-03,10.757280349731445
2011-05-04,10.665779113769531
2011-05-05,10.563294410705566
2011-05-06,10.610875129699707
2011-05-09,10.640159606933594
2011-05-10,10.695058822631836
2011-05-11,10.614537239074707
2011-05-12,10.90735149383545
2011-05-13,10.92199420928955
2011-05-16,10.830486297607422
2011-05-17,10.914670944213867
2011-05-18,11.013496398925781
2011-05-19,11.07571792602539
2011-05-20,11.009839057922363
2011-05-23,10.998857498168945
2011-05-24,10.987875938415527
2011-05-25,10.464468955993652
2011-05-26,10.596236228942871
2011-05-27,10.625516891479492
2011-05-31,10.735322952270508
2011-06-01,10.720681190490723
2011-06-02,10.570612907409668
2011-06-03,10.37662410736084
2011-06-06,10.409564971923828
2011-06-07,10.39492416381836
2011-06-08,10.559635162353516
2011-06-09,10.544992446899414
2011-06-10,10.39492416381836
2011-06-13,10.449830055236816
2011-06-14,10.58525276184082
2011-06-15,10.424206733703613
2011-06-16,10.577935218811035
2011-06-17,10.599897384643555
2011-06-20,10.662117958068848
2011-06-21,10.797544479370117
2011-06-22,10.768267631530762
2011-06-23,10.669434547424316
2011-06-24,10.662117958068848
2011-06-27,10.720681190490723
2011-06-28,10.7938871383667
2011-06-29,10.881731986999512
2011-06-30,10.911011695861816
2011-07-01,11.006175994873047
2011-07-05,11.002518653869629
2011-07-06,11.086700439453125
2011-07-07,10.925653457641602
2011-07-08,10.951272010803223
2011-07-11,10.72800350189209
2011-07-12,10.7938871383667
2011-07-13,10.786565780639648
2011-07-14,10.830486297607422
2011-07-15,10.889047622680664
2011-07-18,10.790223121643066
2011-07-19,11.031800270080566
2011-07-20,10.983277320861816
2011-07-21,11.163390159606934
2011-07-22,11.133984565734863
2011-07-25,11.097225189208984
2011-07-26,11.005329132080078
2011-07-27,10.770081520080566
2011-07-28,10.736997604370117
2011-07-29,10.64877986907959
2011-08-01,10.534830093383789
2011-08-02,10.39882755279541
2011-08-03,10.520124435424805
2011-08-04,10.020216941833496
2011-08-05,10.26282024383545
2011-08-08,9.83642578125
2011-08-09,10.034920692443848
2011-08-10,9.821728706359863
2011-08-11,10.01286506652832
2011-08-12,10.174600601196289
2011-08-15,10.358391761779785
2011-08-16,10.43190860748291
2011-08-17,10.509099006652832
2011-08-18,10.306930541992188
2011-08-19,10.181953430175781
2011-08-22,10.284873008728027
2011-08-23,10.413528442382812
2011-08-24,10.453960418701172
2011-08-25,9.689395904541016
2011-08-26,9.840103149414062
2011-08-29,10.119463920593262
2011-08-30,10.104764938354492
2011-08-31,10.148871421813965
2011-09-01,10.060652732849121
2011-09-02,9.968758583068848
2011-09-06,9.840103149414062
2011-09-07,10.049626350402832
2011-09-08,10.126818656921387
2011-09-09,9.840103149414062
2011-09-12,9.887887001037598
2011-09-13,9.950377464294434
2011-09-14,10.178277969360352
2011-09-15,10.189305305480957
2011-09-16,10.292226791381836
2011-09-19,10.192980766296387
2011-09-20,10.229738235473633
2011-09-21,9.994489669799805
2011-09-22,9.832754135131836
2011-09-23,9.880537986755371
2011-09-26,10.06432819366455
2011-09-27,10.185629844665527
2011-09-28,9.799670219421387
2011-09-29,9.998163223266602
2011-09-30,9.931999206542969
2011-10-03,9.751886367797852
2011-10-04,10.001837730407715
2011-10-05,10.071678161621094
2011-10-06,10.336336135864258
2011-10-07,10.354714393615723
2011-10-10,10.494394302368164
2011-10-11,10.538508415222168
2011-10-12,10.582616806030273
2011-10-13,10.58629035949707
2011-10-14,10.608344078063965
2011-10-17,10.46498966217041
2011-10-18,10.65980339050293
2011-10-19,10.489232063293457
2011-10-20,10.559380531311035
2011-10-21,10.891668319702148
2011-10-24,10.795674324035645
2011-10-25,10.647994041442871
2011-10-26,10.718144416809082
2011-10-27,11.046737670898438
2011-10-28,11.057815551757812
2011-10-31,10.880590438842773
2011-11-01,10.640602111816406
2011-11-02,10.791983604431152
2011-11-03,10.961819648742676
2011-11-04,10.895362854003906
2011-11-07,11.002434730529785
2011-11-08,11.057815551757812
2011-11-09,10.703371047973633
2011-11-10,10.836286544799805
2011-11-11,10.924898147583008
2011-11-14,10.869518280029297
2011-11-15,11.05042839050293
2011-11-16,10.9212064743042
2011-11-17,10.810444831848145
2011-11-18,10.803058624267578
2011-11-21,10.64429759979248
2011-11-22,10.640602111816406
2011-11-23,10.433852195739746
2011-11-25,10.592608451843262
2011-11-28,10.651684761047363
2011-11-29,10.806753158569336
2011-11-30,11.1168851852417
2011-12-01,11.05042839050293
2011-12-02,10.703371047973633
2011-12-05,10.784599304199219
2011-12-06,10.928593635559082
2011-12-07,10.891668319702148
2011-12-08,10.740294456481934
2011-12-09,10.9212064743042
2011-12-12,10.721833229064941
2011-12-13,10.673837661743164
2011-12-14,10.559380531311035
2011-12-15,10.651684761047363
2011-12-16,10.555685997009277
2011-12-19,10.577841758728027
2011-12-20,10.677531242370605
2011-12-21,10.806753158569336
2011-12-22,10.810444831848145
2011-12-23,10.880590438842773
2011-12-27,10.902746200561523
2011-12-28,10.788290023803711
2011-12-29,10.865826606750488
2011-12-30,10.81413459777832
2012-01-03,10.773520469665527
2012-01-04,10.73291301727295
2012-01-05,10.651684761047363
2012-01-06,10.707062721252441
2012-01-09,10.707062721252441
2012-01-10,10.81413459777832
2012-01-11,10.773520469665527
2012-01-12,10.821520805358887
2012-01-13,10.695989608764648
2012-01-17,10.795674324035645
2012-01-18,10.799368858337402
2012-01-19,10.869876861572266
2012-01-20,10.855036735534668
2012-01-23,10.921836853027344
2012-01-24,10.966368675231934
2012-01-25,10.984925270080566
2012-01-26,10.97750186920166
2012-01-27,10.773393630981445
2012-01-30,10.654631614685059
2012-01-31,10.680611610412598
2012-02-01,10.751124382019043
2012-02-02,10.76968002319336
2012-02-03,10.843900680541992
2012-02-06,10.78080940246582
2012-02-07,10.791946411132812
2012-02-08,10.806791305541992
2012-02-09,10.910699844360352
2012-02-10,10.754836082458496
2012-02-13,10.70659065246582
2012-02-14,10.736276626586914
2012-02-15,10.751124382019043
2012-02-16,10.810501098632812
2012-02-17,10.829054832458496
2012-02-21,10.810501098632812
2012-02-22,10.777100563049316
2012-02-23,10.53587818145752
2012-02-24,10.676898956298828
2012-02-27,10.628655433654785
2012-02-28,10.569276809692383
2012-02-29,10.565567970275879
2012-03-01,10.524744987487793
2012-03-02,10.53587818145752
2012-03-05,10.576699256896973
2012-03-06,10.480210304260254
2012-03-07,10.558143615722656
2012-03-08,10.587835311889648
2012-03-09,10.665767669677734
2012-03-12,10.665767669677734
2012-03-13,10.773393630981445
2012-03-14,10.632367134094238
2012-03-15,10.650921821594238
2012-03-16,10.669480323791504
2012-03-19,10.721433639526367
2012-03-20,10.732569694519043
2012-03-21,10.754836082458496
2012-03-22,10.76596736907959
2012-03-23,10.799368858337402
2012-03-26,10.903280258178711
2012-03-27,10.921836853027344
2012-03-28,10.932967185974121
2012-03-29,10.970080375671387
2012-03-30,10.955236434936523
2012-04-02,10.988636016845703
2012-04-03,10.936676025390625
2012-04-04,10.810501098632812
2012-04-05,10.832769393920898
2012-04-09,10.714009284973145
2012-04-10,10.53587818145752
2012-04-11,10.528457641601562
2012-04-12,10.483922958374023
2012-04-13,10.394859313964844
2012-04-16,10.454232215881348
2012-04-17,10.554433822631836
2012-04-18,10.502477645874023
2012-04-19,10.573365211486816
2012-04-20,10.666635513305664
2012-04-23,10.524863243103027
2012-04-24,10.58829116821289
2012-04-25,10.64425277709961
2012-04-26,10.77483081817627
2012-04-27,10.827066421508789
2012-04-30,10.841987609863281
2012-05-01,10.80841064453125
2012-05-02,10.797218322753906
2012-05-03,10.718868255615234
2012-05-04,10.711408615112305
2012-05-07,10.793486595153809
2012-05-08,10.841987609863281
2012-05-09,10.927802085876465
2012-05-10,10.909144401550293
2012-05-11,10.86064624786377
2012-05-14,10.90168285369873
2012-05-15,10.98003101348877
2012-05-16,11.058377265930176
2012-05-17,10.98376178741455
2012-05-18,10.957648277282715
2012-05-21,10.924070358276367
2012-05-22,10.890493392944336
2012-05-23,11.009881019592285
2012-05-24,11.077035903930664
2012-05-25,11.24866008758545
2012-05-29,11.289698600769043
2012-05-30,11.207618713378906
2012-05-31,11.1591157913208
2012-06-01,10.950182914733887
2012-06-04,10.965110778808594
2012-06-05,10.924070358276367
2012-06-06,11.058377265930176
2012-06-07,11.024802207946777
2012-06-08,11.103154182434082
2012-06-11,11.04345703125
2012-06-12,11.05465030670166
2012-06-13,11.013609886169434
2012-06-14,10.994955062866211
2012-06-15,11.077035903930664
2012-06-18,11.233733177185059
2012-06-19,11.285964012145996
2012-06-20,11.106879234313965
2012-06-21,10.912875175476074
2012-06-22,10.916605949401855
2012-06-25,10.864376068115234
2012-06-26,10.845723152160645
2012-06-27,11.00615119934082
2012-06-28,11.073304176330566
2012-06-29,11.349390983581543
2012-07-02,11.446393013000488
2012-07-03,11.405349731445312
2012-07-05,11.308351516723633
2012-07-06,11.174038887023926
2012-07-09,10.961380958557129
2012-07-10,10.793486595153809
2012-07-11,10.849449157714844
2012-07-12,10.685288429260254
2012-07-13,10.75991153717041
2012-07-16,10.689023971557617
2012-07-17,10.670367240905762
2012-07-18,10.74498462677002
2012-07-19,10.741232872009277
2012-07-20,10.613722801208496
2012-07-23,10.527459144592285
2012-07-24,10.46745491027832
2012-07-25,10.452457427978516
2012-07-26,10.493705749511719
2012-07-27,10.651227951049805
2012-07-30,10.583715438842773
2012-07-31,10.46745491027832
2012-08-01,10.373695373535156
2012-08-02,10.30618667602539
2012-08-03,10.501208305358887
2012-08-06,10.403694152832031
2012-08-07,10.414944648742676
2012-08-08,10.564966201782227
2012-08-09,10.59871768951416
2012-08-10,10.613722801208496
2012-08-13,10.57996654510498
2012-08-14,10.647477149963379
2012-08-15,10.707480430603027
2012-08-16,10.647477149963379
2012-08-17,10.741232872009277
2012-08-20,10.677477836608887
2012-08-21,10.692480087280273
2012-08-22,10.658723831176758
2012-08-23,10.80874252319336
2012-08-24,10.793742179870605
2012-08-27,10.741232872009277
2012-08-28,10.78998851776123
2012-08-29,10.771235466003418
2012-08-30,10.692480087280273
2012-08-31,10.771235466003418
2012-09-04,10.846245765686035
2012-09-05,10.722481727600098
2012-09-06,10.865001678466797
2012-09-07,10.891253471374512
2012-09-10,10.895003318786621
2012-09-11,10.902504920959473
2012-09-12,10.887503623962402
2012-09-13,10.951261520385742
2012-09-14,10.86875057220459
2012-09-17,10.943758010864258
2012-09-18,10.962509155273438
2012-09-19,11.015012741088867
2012-09-20,11.037517547607422
2012-09-21,10.96626091003418
2012-09-24,11.007514953613281
2012-09-25,10.887503623962402
2012-09-26,10.902504920959473
2012-09-27,10.958758354187012
2012-09-28,10.96626091003418
2012-10-01,11.078774452209473
2012-10-02,11.157532691955566
2012-10-03,11.086276054382324
2012-10-04,11.022514343261719
2012-10-05,11.045022010803223
2012-10-08,11.000015258789062
2012-10-09,10.891253471374512
2012-10-10,10.887503623962402
2012-10-11,10.921257019042969
2012-10-12,10.812493324279785
2012-10-15,10.898750305175781
2012-10-16,11.015012741088867
2012-10-17,11.120031356811523
2012-10-18,11.12002944946289
2012-10-19,10.893857955932617
2012-10-22,10.905168533325195
2012-10-23,10.792080879211426
2012-10-24,10.780771255493164
2012-10-25,11.040870666503906
2012-10-26,11.059715270996094
2012-10-31,11.13133716583252
2012-11-01,11.327350616455078
2012-11-02,11.214265823364258
2012-11-05,11.259500503540039
2012-11-06,11.33488941192627
2012-11-07,11.214265823364258
2012-11-08,11.15395450592041
2012-11-09,11.161494255065918
2012-11-12,11.285883903503418
2012-11-13,11.414051055908203
2012-11-14,11.406510353088379
2012-11-15,11.538444519042969
2012-11-16,11.63645076751709
2012-11-19,11.798538208007812
2012-11-20,11.327350616455078
2012-11-21,11.47436237335205
2012-11-23,11.549752235412598
2012-11-26,11.49321174621582
2012-11-27,11.515824317932129
2012-11-28,11.576138496398926
2012-11-29,11.625141143798828
2012-11-30,11.689223289489746
2012-12-03,11.689223289489746
2012-12-04,11.6779146194458
2012-12-05,11.692991256713867
2012-12-06,11.692991256713867
2012-12-07,11.696758270263672
2012-12-10,11.625141143798828
2012-12-11,11.708069801330566
2012-12-12,11.704304695129395
2012-12-13,11.74576187133789
2012-12-14,11.723145484924316
2012-12-17,11.832460403442383
2012-12-18,11.889008522033691
2012-12-19,11.809847831726074
2012-12-20,11.817386627197266
2012-12-21,11.681684494018555
2012-12-24,11.704304695129395
2012-12-26,11.576138496398926
2012-12-27,11.579907417297363
2012-12-28,11.564826011657715
2012-12-31,11.764612197875977
2013-01-02,12.06617546081543
2013-01-03,12.514749526977539
2013-01-04,12.933161735534668
2013-01-07,12.872846603393555
2013-01-08,12.933161735534668
2013-01-09,13.008544921875
2013-01-10,13.004783630371094
2013-01-11,13.001008033752441
2013-01-14,12.952012062072754
2013-01-15,12.985931396484375
2013-01-16,12.97462272644043
2013-01-17,13.061756134033203
2013-01-18,13.141307830810547
2013-01-22,13.21328353881836
2013-01-23,13.228434562683105
2013-01-24,13.361021041870117
2013-01-25,13.387534141540527
2013-01-28,13.315561294555664
2013-01-29,13.262527465820312
2013-01-30,13.21706485748291
2013-01-31,13.111000061035156
2013-02-01,13.417840957641602
2013-02-04,13.29662036895752
2013-02-05,13.421632766723633
2013-02-06,13.463303565979004
2013-02-07,13.47845458984375
2013-02-08,13.573159217834473
2013-02-11,13.49739933013916
2013-02-12,13.49739933013916
2013-02-13,13.576949119567871
2013-02-14,13.603464126586914
2013-02-15,13.66787052154541
2013-02-19,13.842122077941895
2013-02-20,13.683015823364258
2013-02-21,13.830760955810547
2013-02-22,14.065622329711914
2013-02-25,13.849701881408691
2013-02-26,14.016382217407227
2013-02-27,14.14896297454834
2013-02-28,14.171698570251465
2013-03-01,14.194425582885742
2013-03-04,14.387621879577637
2013-03-05,14.459595680236816
2013-03-06,14.425503730773926
2013-03-07,14.497480392456055
2013-03-08,14.603550910949707
2013-03-11,14.595974922180176
2013-03-12,14.614916801452637
2013-03-13,14.933127403259277
2013-03-14,14.766447067260742
2013-03-15,14.880097389221191
2013-03-18,14.774025917053223
2013-03-19,14.974794387817383
2013-03-20,15.073291778564453
2013-03-21,14.910398483276367
2013-03-22,15.024048805236816
2013-03-25,15.024048805236816
2013-03-26,15.20966625213623
2013-03-27,15.20966625213623
2013-03-28,15.652887344360352
2013-04-01,15.425601959228516
2013-04-02,15.527874946594238
2013-04-03,15.32331371307373
2013-04-04,15.32331371307373
2013-04-05,15.186935424804688
2013-04-08,15.26648998260498
2013-04-09,15.221031188964844
2013-04-10,15.395288467407227
2013-04-11,15.440749168395996
2013-04-12,15.505143165588379
2013-04-15,15.300583839416504
2013-04-16,15.554398536682129
2013-04-17,15.497573852539062
2013-04-18,15.497573852539062
2013-04-19,15.676362037658691
2013-04-22,15.65354061126709
2013-04-23,15.919821739196777
2013-04-24,15.687769889831543
2013-04-25,15.748636245727539
2013-04-26,15.676362037658691
2013-04-29,15.687769889831543
2013-04-30,15.69918155670166
2013-05-01,15.661147117614746
2013-05-02,15.984480857849121
2013-05-03,15.877976417541504
2013-05-06,15.752429962158203
2013-05-07,15.858949661254883
2013-05-08,15.744833946228027
2013-05-09,15.695383071899414
2013-05-10,15.779075622558594
2013-05-13,15.999702453613281
2013-05-14,16.31543731689453
2013-05-15,16.36869239807129
2013-05-16,16.216533660888672
2013-05-17,16.24315643310547
2013-05-20,16.174686431884766
2013-05-21,16.208925247192383
2013-05-22,16.1290340423584
2013-05-23,15.695383071899414
2013-05-24,15.798084259033203
2013-05-28,15.855154037475586
2013-05-29,15.53181266784668
2013-05-30,15.41768741607666
2013-05-31,15.14759635925293
2013-06-03,15.132384300231934
2013-06-04,15.139993667602539
2013-06-05,14.858499526977539
2013-06-06,14.790024757385254
2013-06-07,15.063912391662598
2013-06-10,15.067720413208008
2013-06-11,15.079127311706543
2013-06-12,15.025872230529785
2013-06-13,15.14759635925293
2013-06-14,15.26552963256836
2013-06-17,15.463333129882812
2013-06-18,14.907946586608887
2013-06-19,14.786222457885742
2013-06-20,14.310717582702637
2013-06-21,14.417230606079102
2013-06-24,14.447662353515625
2013-06-25,14.493309020996094
2013-06-26,14.656886100769043
2013-06-27,14.698729515075684
2013-06-28,14.6759033203125
2013-07-01,14.945990562438965
2013-07-02,14.83947467803955
2013-07-03,14.672100067138672
2013-07-05,14.877524375915527
2013-07-08,15.052502632141113
2013-07-09,15.128586769104004
2013-07-10,15.136190414428711
2013-07-11,15.44812297821045
2013-07-12,15.588868141174316
2013-07-15,15.676362037658691
2013-07-16,15.752429962158203
2013-07-17,15.657334327697754
2013-07-18,15.70699691772461
2013-07-19,15.80248737335205
2013-07-22,15.768111228942871
2013-07-23,15.817767143249512
2013-07-24,15.722280502319336
2013-07-25,15.779580116271973
2013-07-26,15.829231262207031
2013-07-29,16.134811401367188
2013-07-30,16.069875717163086
2013-07-31,16.176834106445312
2013-08-01,16.413658142089844
2013-08-02,16.436574935913086
2013-08-05,16.501510620117188
2013-08-06,16.570268630981445
2013-08-07,16.467140197753906
2013-08-08,16.501510620117188
2013-08-09,16.497697830200195
2013-08-12,16.57408905029297
2013-08-13,16.734519958496094
2013-08-14,16.58555030822754
2013-08-15,16.321985244750977
2013-08-16,16.34490203857422
2013-08-19,16.226486206054688
2013-08-20,16.341083526611328
2013-08-21,16.085155487060547
2013-08-22,16.329627990722656
2013-08-23,16.31435203552246
2013-08-26,16.03168296813965
2013-08-27,15.779580116271973
2013-08-28,15.634425163269043
2013-08-29,15.787212371826172
2013-08-30,15.82540512084961
2013-09-03,15.760469436645508
2013-09-04,16.016399383544922
2013-09-05,15.970561981201172
2013-09-06,16.12335968017578
2013-09-09,16.13863182067871
2013-09-10,16.211212158203125
2013-09-11,16.34490203857422
2013-09-12,16.310527801513672
2013-09-13,16.33726692199707
