Date,TGNA
2010-05-05,5.766017436981201
2010-05-06,5.514707088470459
2010-05-07,5.327108383178711
2010-05-10,5.677530765533447
2010-05-11,5.872206687927246
2010-05-12,6.042108535766602
2010-05-13,5.819113254547119
2010-05-14,5.578420162200928
2010-05-17,5.730621814727783
2010-05-18,5.507627487182617
2010-05-19,5.4155988693237305
2010-05-20,5.266936302185059
2010-05-21,5.160747051239014
2010-05-24,5.181982517242432
2010-05-25,5.203221321105957
2010-05-26,5.277554512023926
2010-05-27,5.613814830780029
2010-05-28,5.500550270080566
2010-06-01,5.14658784866333
2010-06-02,5.253069877624512
2010-06-03,5.270817279815674
2010-06-04,4.87328577041626
2010-06-07,5.07205057144165
2010-06-08,5.153686046600342
2010-06-09,5.157235622406006
2010-06-10,5.473130702972412
2010-06-11,5.693192005157471
2010-06-14,5.600905895233154
2010-06-15,5.8955078125
2010-06-16,5.845815658569336
2010-06-17,5.824516773223877
2010-06-18,5.909703254699707
2010-06-21,5.8777594566345215
2010-06-22,5.799672603607178
2010-06-23,5.636401653289795
2010-06-24,5.302762985229492
2010-06-25,5.281463146209717
2010-06-28,5.306308269500732
2010-06-29,4.983316421508789
2010-06-30,4.777453422546387
2010-07-01,4.741960048675537
2010-07-02,4.660325050354004
2010-07-06,4.660325050354004
2010-07-07,5.025909423828125
2010-07-08,5.143038749694824
2010-07-09,5.267267227172852
2010-07-12,5.189180850982666
2010-07-13,5.2282233238220215
2010-07-14,5.242419719696045
2010-07-15,5.363098621368408
2010-07-16,4.791649341583252
2010-07-19,4.965570449829102
2010-07-20,5.011712551116943
2010-07-21,4.777453422546387
2010-07-22,4.784552097320557
2010-07-23,4.990415096282959
2010-07-26,5.153686046600342
2010-07-27,5.050754547119141
2010-07-28,4.933625221252441
2010-07-29,4.702915191650391
2010-07-30,4.678070068359375
2010-08-02,4.859089374542236
2010-08-03,4.688718318939209
2010-08-04,4.759706974029541
2010-08-05,4.724213600158691
2010-08-06,4.667422771453857
2010-08-09,4.788101673126221
2010-08-10,4.717113018035889
2010-08-11,4.571587085723877
2010-08-12,4.536095142364502
2010-08-13,4.493504047393799
2010-08-16,4.472208023071289
2010-08-17,4.518350124359131
2010-08-18,4.553841590881348
2010-08-19,4.450911045074463
2010-08-20,4.372824192047119
2010-08-23,4.3266825675964355
2010-08-24,4.252146244049072
2010-08-25,4.433165073394775
2010-08-26,4.323133945465088
2010-08-27,4.440263271331787
2010-08-30,4.319584846496582
2010-08-31,4.291187286376953
2010-09-01,4.52899694442749
2010-09-02,4.784552097320557
2010-09-03,4.901679039001465
2010-09-07,4.670971870422363
2010-09-08,4.667412281036377
2010-09-09,4.706574440002441
2010-09-10,4.7350568771362305
2010-09-13,4.848981857299805
2010-09-14,4.792019844055176
2010-09-15,4.770658016204834
2010-09-16,4.7350568771362305
2010-09-17,4.699453353881836
2010-09-20,4.806260108947754
2010-09-21,4.688771724700928
2010-09-22,4.400397777557373
2010-09-23,4.300713062286377
2010-09-24,4.393276691436768
2010-09-27,4.396835803985596
2010-09-28,4.450238227844238
2010-09-29,4.403957843780518
2010-09-30,4.354115962982178
2010-10-01,4.48228120803833
2010-10-04,4.375475883483887
2010-10-05,4.485843181610107
2010-10-06,4.432439804077148
2010-10-07,4.48228120803833
2010-10-08,4.841861724853516
2010-10-11,4.905943870544434
2010-10-12,4.902386665344238
2010-10-13,5.005631446838379
2010-10-14,5.0163092613220215
2010-10-15,4.5748467445373535
2010-10-18,4.439557075500488
2010-10-19,4.318511962890625
2010-10-20,4.3790364265441895
2010-10-21,4.396835803985596
2010-10-22,4.336313724517822
2010-10-25,4.325632095336914
2010-10-26,4.3719162940979
2010-10-27,4.257989406585693
2010-10-28,4.229507923126221
2010-10-29,4.218826770782471
2010-11-01,4.186784267425537
2010-11-02,4.290032386779785
2010-11-03,4.28291130065918
2010-11-04,4.514322757720947
2010-11-05,4.435998439788818
2010-11-08,4.571286678314209
2010-11-09,4.5036420822143555
2010-11-10,4.453799247741699
2010-11-11,4.589087009429932
2010-11-12,4.510763645172119
2010-11-15,4.510763645172119
2010-11-16,4.428877353668213
2010-11-17,4.396835803985596
2010-11-18,4.549925327301025
2010-11-19,4.5321245193481445
2010-11-22,4.592644691467285
2010-11-23,4.475162029266357
2010-11-24,4.59976863861084
2010-11-26,4.585527420043945
2010-11-29,4.717254161834717
2010-11-30,4.667412281036377
2010-12-01,4.845419406890869
2010-12-02,5.023430347442627
2010-12-03,5.215681552886963
2010-12-06,5.322488307952881
2010-12-07,5.468456268310547
2010-12-08,5.6326494216918945
2010-12-09,5.543412685394287
2010-12-10,5.60052490234375
2010-12-13,5.550553798675537
2010-12-14,5.50771951675415
2010-12-15,5.454177379608154
2010-12-16,5.561262607574463
2010-12-17,5.525564670562744
2010-12-20,5.4648847579956055
2010-12-21,5.418481349945068
2010-12-22,5.525564670562744
2010-12-23,5.50771951675415
2010-12-27,5.475593566894531
2010-12-28,5.414913654327393
2010-12-29,5.436329364776611
2010-12-30,5.354231834411621
2010-12-31,5.38635778427124
2011-01-03,5.504148960113525
2011-01-04,5.404204368591309
2011-01-05,5.4648847579956055
2011-01-06,5.436329364776611
2011-01-07,5.38635778427124
2011-01-10,5.300689220428467
2011-01-11,5.27213191986084
2011-01-12,5.282840728759766
2011-01-13,5.268563747406006
2011-01-14,5.311397075653076
2011-01-18,5.275702953338623
2011-01-19,5.1721882820129395
2011-01-20,5.193603992462158
2011-01-21,5.2328691482543945
2011-01-24,5.304257869720459
2011-01-25,5.297117710113525
2011-01-26,5.354231834411621
2011-01-27,5.364939212799072
2011-01-28,5.422051906585693
2011-01-31,5.261425971984863
2011-02-01,5.425621032714844
2011-02-02,5.796847820281982
2011-02-03,5.978891372680664
2011-02-04,5.946764945983887
2011-02-07,6.110963344573975
2011-02-08,6.0681281089782715
2011-02-09,6.093114852905273
2011-02-10,6.132381916046143
2011-02-11,6.089544773101807
2011-02-14,6.135950088500977
2011-02-15,6.046710968017578
2011-02-16,6.057419776916504
2011-02-17,6.096682548522949
2011-02-18,6.060988426208496
2011-02-22,5.907504081726074
2011-02-23,5.793277740478516
2011-02-24,5.76829195022583
2011-02-25,5.832543849945068
2011-02-28,5.893223285675049
2011-03-01,5.750442981719971
2011-03-02,5.861374855041504
2011-03-03,5.965148448944092
2011-03-04,5.811276435852051
2011-03-07,5.743287563323975
2011-03-08,5.868528366088867
2011-03-09,5.800543785095215
2011-03-10,5.5464768409729
2011-03-11,5.578683376312256
2011-03-14,5.5142717361450195
2011-03-15,5.410498142242432
2011-03-16,5.32103967666626
2011-03-17,5.374714374542236
2011-03-18,5.4534406661987305
2011-03-21,5.550055503845215
2011-03-22,5.435547828674316
2011-03-23,5.503537178039551
2011-03-24,5.342509746551514
2011-03-25,5.417655944824219
2011-03-28,5.4248127937316895
2011-03-29,5.567946910858154
2011-03-30,5.571527004241943
2011-03-31,5.449860572814941
2011-04-01,5.5106940269470215
2011-04-04,5.557210922241211
2011-04-05,5.557210922241211
2011-04-06,5.439126014709473
2011-04-07,5.381872177124023
2011-04-08,5.303147792816162
2011-04-11,5.353243827819824
2011-04-12,5.235158920288086
2011-04-13,5.303147792816162
2011-04-14,5.177905559539795
2011-04-15,5.295989990234375
2011-04-18,5.507115364074707
2011-04-19,5.428391456604004
2011-04-20,5.474909782409668
2011-04-21,5.449860572814941
2011-04-25,5.421233654022217
2011-04-26,5.499958038330078
2011-04-27,5.5142717361450195
2011-04-28,5.4677534103393555
2011-04-29,5.389028549194336
2011-05-02,5.5751051902771
2011-05-03,5.442704677581787
2011-05-04,5.596574306488037
2011-05-05,5.4534406661987305
2011-05-06,5.421233654022217
2011-05-09,5.360400676727295
2011-05-10,5.292412757873535
2011-05-11,5.2637858390808105
2011-05-12,5.281677722930908
2011-05-13,5.228002548217773
2011-05-16,5.152856349945068
2011-05-17,5.152856349945068
2011-05-18,5.174326419830322
2011-05-19,5.242313861846924
2011-05-20,5.253050804138184
2011-05-23,5.084867477416992
2011-05-24,4.99898624420166
2011-05-25,5.027613162994385
2011-05-26,4.988250255584717
2011-05-27,5.038347244262695
2011-05-31,5.102757930755615
2011-06-01,4.966396808624268
2011-06-02,4.980752944946289
2011-06-03,4.948454856872559
2011-06-06,4.873097896575928
2011-06-07,4.869511127471924
2011-06-08,4.85156774520874
2011-06-09,4.966396808624268
2011-06-10,4.804919242858887
2011-06-13,4.772623062133789
2011-06-14,4.887451171875
2011-06-15,4.808506965637207
2011-06-16,4.873097896575928
2011-06-17,4.919748783111572
2011-06-20,4.937690258026123
2011-06-21,5.081228256225586
2011-06-22,4.88386344909668
2011-06-23,4.894630432128906
2011-06-24,4.855154991149902
2011-06-27,4.919748783111572
2011-06-28,4.955631256103516
2011-06-29,5.081228256225586
2011-06-30,5.138643741607666
2011-07-01,5.217589378356934
2011-07-05,5.206822395324707
2011-07-06,5.1601738929748535
2011-07-07,5.2391204833984375
2011-07-08,5.088403701782227
2011-07-11,4.898216247558594
2011-07-12,4.887451171875
2011-07-13,4.869511127471924
2011-07-14,4.779799938201904
2011-07-15,4.83721399307251
2011-07-18,4.6685566902160645
2011-07-19,4.847978591918945
2011-07-20,4.786975383758545
2011-07-21,4.937690258026123
2011-07-22,4.9018049240112305
2011-07-25,4.858743190765381
2011-07-26,4.88386344909668
2011-07-27,4.704442501068115
2011-07-28,4.661381244659424
2011-07-29,4.578846454620361
2011-08-01,4.510666370391846
2011-08-02,4.313302040100098
2011-08-03,4.302536487579346
2011-08-04,4.062111854553223
2011-08-05,3.8755135536193848
2011-08-08,3.6099674701690674
2011-08-09,3.7427401542663574
2011-08-10,3.4018380641937256
2011-08-11,3.6027915477752686
2011-08-12,3.660205841064453
2011-08-15,3.8539798259735107
2011-08-16,3.950868844985962
2011-08-17,3.9185731410980225
2011-08-18,3.584850549697876
2011-08-19,3.606379747390747
2011-08-22,3.584850549697876
2011-08-23,3.714031934738159
2011-08-24,3.7929787635803223
2011-08-25,3.6745595932006836
2011-08-26,3.836040735244751
2011-08-29,4.148233890533447
2011-08-30,4.169764518737793
2011-08-31,4.144646167755127
2011-09-01,4.011871814727783
2011-09-02,3.746328830718994
2011-09-06,3.5776727199554443
2011-09-07,3.816425323486328
2011-09-08,3.570436477661133
2011-09-09,3.559584617614746
2011-09-12,3.4438254833221436
2011-09-13,3.5740559101104736
2011-09-14,3.6102309226989746
2011-09-15,3.646404981613159
2011-09-16,3.642786979675293
2011-09-19,3.599376678466797
2011-09-20,3.440208911895752
2011-09-21,3.23763108253479
2011-09-22,3.0929315090179443
2011-09-23,3.2882745265960693
2011-09-26,3.4365904331207275
2011-09-27,3.537879467010498
2011-09-28,3.40403413772583
2011-09-29,3.5740559101104736
2011-09-30,3.447444438934326
2011-10-03,3.3135976791381836
2011-10-04,3.548733949661255
2011-10-05,3.7838680744171143
2011-10-06,3.7802507877349854
2011-10-07,3.769397497177124
2011-10-10,3.877922773361206
2011-10-11,3.9213314056396484
2011-10-12,3.968357801437378
2011-10-13,3.899627447128296
2011-10-14,3.9575064182281494
2011-10-17,3.6138477325439453
2011-10-18,3.877922773361206
2011-10-19,3.7404565811157227
2011-10-20,3.8345119953155518
2011-10-21,4.037092208862305
2011-10-24,4.250520706176758
2011-10-25,4.098587512969971
2011-10-26,4.250520706176758
2011-10-27,4.413305759429932
2011-10-28,4.402453899383545
2011-10-31,4.228815078735352
2011-11-01,4.008150100708008
2011-11-02,4.098587512969971
2011-11-03,4.210728168487549
2011-11-04,4.094970226287842
2011-11-07,4.116675853729248
2011-11-08,4.228815078735352
2011-11-09,3.9900624752044678
2011-11-10,4.084117889404297
2011-11-11,4.185407638549805
2011-11-14,4.094970226287842
2011-11-15,4.116675853729248
2011-11-16,4.0587944984436035
2011-11-17,3.968357801437378
2011-11-18,3.9755947589874268
2011-11-21,3.9068620204925537
2011-11-22,3.820042133331299
2011-11-23,3.7766330242156982
2011-11-25,3.7983388900756836
2011-11-28,3.8055715560913086
2011-11-29,3.7296066284179688
2011-11-30,3.9285664558410645
2011-12-01,4.073264122009277
2011-12-02,4.308399200439453
2011-12-05,4.749732494354248
2011-12-06,4.706319808959961
2011-12-07,4.939271926879883
2011-12-08,4.626245498657227
2011-12-09,4.855554580688477
2011-12-12,4.8264360427856445
2011-12-13,4.7281599044799805
2011-12-14,4.695401668548584
2011-12-15,4.626245498657227
2011-12-16,4.702682018280029
2011-12-19,4.611685276031494
2011-12-20,4.779120445251465
2011-12-21,4.830076217651367
2011-12-22,4.873754501342773
2011-12-23,4.931992530822754
2011-12-27,4.928350925445557
2011-12-28,4.862834930419922
2011-12-29,4.910153388977051
2011-12-30,4.86647367477417
2012-01-03,5.026627540588379
2012-01-04,4.997508525848389
2012-01-05,4.997508525848389
2012-01-06,4.993868827819824
2012-01-09,5.0411882400512695
2012-01-10,5.2159013748168945
2012-01-11,5.361494064331055
2012-01-12,5.368772983551025
2012-01-13,5.336015224456787
2012-01-17,5.386972427368164
2012-01-18,5.514366626739502
2012-01-19,5.463410377502441
2012-01-20,5.601724147796631
2012-01-23,5.572603225708008
2012-01-24,5.609004974365234
2012-01-25,5.645402431488037
2012-01-26,5.587163925170898
2012-01-27,5.5398454666137695
2012-01-30,5.157662391662598
2012-01-31,5.157662391662598
2012-02-01,5.1867804527282715
2012-02-02,5.241377830505371
2012-02-03,5.427010536193848
2012-02-06,5.510726451873779
2012-02-07,5.357852458953857
2012-02-08,5.510726451873779
2012-02-09,5.4706878662109375
2012-02-10,5.317815780639648
2012-02-13,5.4233717918396
2012-02-14,5.390613555908203
2012-02-15,5.336015224456787
2012-02-16,5.4816083908081055
2012-02-17,5.441569805145264
2012-02-21,5.452490329742432
2012-02-22,5.68179988861084
2012-02-23,5.612643241882324
2012-02-24,5.536205768585205
2012-02-27,5.5398454666137695
2012-02-28,5.488889217376709
2012-02-29,5.401530742645264
2012-03-01,5.383333206176758
2012-03-02,5.295976161956787
2012-03-05,5.477969169616699
2012-03-06,5.317815780639648
2012-03-07,5.317816734313965
2012-03-08,5.30674409866333
2012-03-09,5.2919816970825195
2012-03-12,5.369479179382324
2012-03-13,5.509714126586914
2012-03-14,5.509714126586914
2012-03-15,5.638876914978027
2012-03-16,5.613044261932373
2012-03-19,5.6610188484191895
2012-03-20,5.701612949371338
2012-03-21,5.727445602416992
2012-03-22,5.672089576721191
2012-03-23,5.727445602416992
2012-03-26,5.808633804321289
2012-03-27,5.731135368347168
2012-03-28,5.579829692840576
2012-03-29,5.587210655212402
2012-03-30,5.6573286056518555
2012-04-02,5.68316125869751
2012-04-03,5.624115467071533
2012-04-04,5.528166770935059
2012-04-05,5.469120979309082
2012-04-09,5.446978569030762
2012-04-10,5.277222156524658
2012-04-11,5.402693271636963
2012-04-12,5.561380863189697
2012-04-13,5.550308704376221
2012-04-16,5.125914573669434
2012-04-17,5.173891067504883
2012-04-18,5.096391677856445
2012-04-19,5.070560455322266
2012-04-20,5.074250221252441
2012-04-23,4.99675178527832
2012-04-24,4.99675178527832
2012-04-25,5.081631660461426
2012-04-26,5.0557990074157715
2012-04-27,5.177582263946533
2012-04-30,5.100083827972412
2012-05-01,5.133297443389893
2012-05-02,5.173891067504883
2012-05-03,5.085322380065918
2012-05-04,4.926638126373291
2012-05-07,4.985682010650635
2012-05-08,5.000444412231445
2012-05-09,5.026276111602783
2012-05-10,4.9155659675598145
2012-05-11,4.934017181396484
2012-05-14,4.941397666931152
2012-05-15,4.934017181396484
2012-05-16,4.926638126373291
2012-05-17,4.826996803283691
2012-05-18,4.782713890075684
2012-05-21,4.749499320983887
2012-05-22,4.749499320983887
2012-05-23,4.731048583984375
2012-05-24,4.834377765655518
2012-05-25,4.790092468261719
2012-05-29,4.8565192222595215
2012-05-30,4.767951011657715
2012-05-31,4.819617748260498
2012-06-01,4.550219535827637
2012-06-04,4.568671703338623
2012-06-05,4.63140869140625
2012-06-06,4.81891393661499
2012-06-07,4.762661933898926
2012-06-08,4.770162105560303
2012-06-11,4.725161075592041
2012-06-12,4.796412944793701
2012-06-13,4.721410274505615
2012-06-14,4.81891393661499
2012-06-15,4.863914966583252
2012-06-18,4.8376641273498535
2012-06-19,4.912668228149414
2012-06-20,4.893916606903076
2012-06-21,5.051420211791992
2012-06-22,5.062671184539795
2012-06-25,4.950167655944824
2012-06-26,5.26517915725708
2012-06-27,5.403934955596924
2012-06-28,5.497685432434082
2012-06-29,5.523937225341797
2012-07-02,5.568939208984375
2012-07-03,5.5576887130737305
2012-07-05,5.527688026428223
2012-07-06,5.523937225341797
2012-07-09,5.497685432434082
2012-07-10,5.452685832977295
2012-07-11,5.358931064605713
2012-07-12,5.340182781219482
2012-07-13,5.366430282592773
2012-07-16,5.508935451507568
2012-07-17,5.4939374923706055
2012-07-18,5.542688369750977
2012-07-19,5.572688579559326
2012-07-20,5.553939342498779
2012-07-23,5.362683296203613
2012-07-24,5.272680282592773
2012-07-25,5.26517915725708
2012-07-26,5.306429862976074
2012-07-27,5.392683029174805
2012-07-30,5.310179710388184
2012-07-31,5.291429042816162
2012-08-01,5.310179710388184
2012-08-02,5.250176906585693
2012-08-03,5.4226837158203125
2012-08-06,5.471434593200684
2012-08-07,5.523937225341797
2012-08-08,5.613942623138428
2012-08-09,5.655192852020264
2012-08-10,5.655192852020264
2012-08-13,5.722693920135498
2012-08-14,5.756445407867432
2012-08-15,5.662693023681641
2012-08-16,5.820196151733398
2012-08-17,5.880200386047363
2012-08-20,5.842698097229004
2012-08-21,5.808948516845703
2012-08-22,5.745195388793945
2012-08-23,5.760195732116699
2012-08-24,5.7789483070373535
2012-08-27,5.651443004608154
2012-08-28,5.636440277099609
2012-08-29,5.692694187164307
2012-08-30,5.6776933670043945
2012-08-31,5.722693920135498
2012-09-04,5.883950710296631
2012-09-05,5.9105401039123535
2012-09-06,6.100464820861816
2012-09-07,6.100464820861816
2012-09-10,6.191629409790039
2012-09-11,6.4575300216674805
2012-09-12,6.506911754608154
2012-09-13,6.632263660430908
2012-09-14,6.677847862243652
2012-09-17,6.7310261726379395
2012-09-18,6.6588521003723145
2012-09-19,6.947543144226074
2012-09-20,7.1184773445129395
2012-09-21,7.122276782989502
2012-09-24,6.985527515411377
2012-09-25,6.894362449645996
2012-09-26,6.803196430206299
2012-09-27,6.867772102355957
2012-09-28,6.742422103881836
2012-10-01,6.825988292694092
2012-10-02,6.856374740600586
2012-10-03,6.875370979309082
2012-10-04,6.962737083435059
2012-10-05,6.993126392364502
2012-10-08,6.8981614112854
2012-10-09,6.795600891113281
2012-10-10,6.7310261726379395
2012-10-11,6.73862361907959
2012-10-12,6.7993998527526855
2012-10-15,6.7804083824157715
2012-10-16,7.076693534851074
2012-10-17,7.103283405303955
2012-10-18,7.072894096374512
2012-10-19,6.928553104400635
2012-10-22,6.88676643371582
2012-10-23,6.776607513427734
2012-10-24,6.746217727661133
2012-10-25,6.396751880645752
2012-10-26,6.362567901611328
2012-10-31,6.419544219970703
2012-11-01,6.556291103363037
2012-11-02,6.5145087242126465
2012-11-05,6.472723007202148
2012-11-06,6.696840763092041
2012-11-07,6.411946773529053
2012-11-08,6.316985607147217
2012-11-09,6.49931526184082
2012-11-12,6.377762317657471
2012-11-13,6.472723007202148
2012-11-14,6.366361618041992
2012-11-15,6.396751880645752
2012-11-16,6.449930667877197
2012-11-19,6.598075866699219
2012-11-20,6.6626505851745605
2012-11-21,6.681648254394531
2012-11-23,6.77280855178833
2012-11-26,6.708235263824463
2012-11-27,6.674047946929932
2012-11-28,6.757614612579346
2012-11-29,6.901961803436279
2012-11-30,6.7993998527526855
2012-12-03,6.852578163146973
2012-12-04,6.700636863708496
2012-12-05,6.911952018737793
2012-12-06,6.869689464569092
2012-12-07,6.877372741699219
2012-12-10,6.858165740966797
2012-12-11,6.904270172119141
2012-12-12,6.946531772613525
2012-12-13,6.796690464019775
2012-12-14,6.762111186981201
2012-12-17,6.935004234313965
2012-12-18,7.169374942779541
2012-12-19,7.177061557769775
2012-12-20,7.288479804992676
2012-12-21,7.127110481262207
2012-12-24,7.057952880859375
2012-12-26,6.977270603179932
2012-12-27,6.881216049194336
2012-12-28,6.765952110290527
2012-12-31,6.91963529586792
2013-01-02,7.104057788848877
2013-01-03,7.100216388702393
2013-01-04,7.230846405029297
2013-01-07,7.219320774078369
2013-01-08,7.18858528137207
2013-01-09,7.211637020111084
2013-01-10,7.296162128448486
2013-01-11,7.276954650878906
2013-01-14,7.349955081939697
2013-01-15,7.4536895751953125
2013-01-16,7.373006820678711
2013-01-17,7.561269283294678
2013-01-18,7.622745990753174
2013-01-22,7.699586391448975
2013-01-23,7.799480438232422
2013-01-24,7.803323268890381
2013-01-25,7.741847515106201
2013-01-28,7.72264289855957
2013-01-29,7.615062236785889
2013-01-30,7.519004821777344
2013-01-31,7.5420613288879395
2013-02-01,7.622745990753174
2013-02-04,7.111743927001953
2013-02-05,7.177061557769775
2013-02-06,7.41910982131958
2013-02-07,7.392216205596924
2013-02-08,7.4921135902404785
2013-02-11,7.5305328369140625
2013-02-12,7.6342668533325195
2013-02-13,7.607375621795654
2013-02-14,7.695739269256592
2013-02-15,7.74569034576416
2013-02-19,7.895532131195068
2013-02-20,7.74569034576416
2013-02-21,7.572794437408447
2013-02-22,7.630429744720459
2013-02-25,7.346112251281738
2013-02-26,7.384529113769531
2013-02-27,7.626585960388184
2013-02-28,7.711112022399902
2013-03-01,7.764900207519531
2013-03-04,7.860955238342285
2013-03-05,8.010796546936035
2013-03-06,7.956485748291016
2013-03-07,8.181486129760742
2013-03-08,8.375452995300293
2013-03-11,8.359935760498047
2013-03-12,8.359935760498047
2013-03-13,8.441400527954102
2013-03-14,8.499588012695312
2013-03-15,8.441400527954102
2013-03-18,8.41812515258789
2013-03-19,8.49183177947998
2013-03-20,8.561659812927246
2013-03-21,8.441400527954102
2013-03-22,8.398730278015137
2013-03-25,8.402606964111328
2013-03-26,8.503470420837402
2013-03-27,8.484070777893066
2013-03-28,8.484070777893066
2013-04-01,8.228039741516113
2013-04-02,8.24743366241455
2013-04-03,8.049592018127441
2013-04-04,8.014676094055176
2013-04-05,7.948729038238525
2013-04-08,8.115538597106934
2013-04-09,8.061225891113281
2013-04-10,8.414244651794434
2013-04-11,8.503470420837402
2013-04-12,8.49183177947998
2013-04-15,8.169851303100586
2013-04-16,8.255191802978516
2013-04-17,7.995281219482422
2013-04-18,7.797438144683838
2013-04-19,7.9176926612854
2013-04-22,8.158206939697266
2013-04-23,7.750879287719727
2013-04-24,7.836223125457764
2013-04-25,7.968122959136963
2013-04-26,7.968122959136963
2013-04-29,7.758642196655273
2013-04-30,7.820708751678467
2013-05-01,7.735362529754639
2013-05-02,7.8750200271606445
2013-05-03,7.960366725921631
2013-05-06,7.913812637329102
2013-05-07,7.944848537445068
2013-05-08,8.030191421508789
2013-05-09,8.193120002746582
2013-05-10,8.518985748291016
2013-05-13,8.429763793945312
2013-05-14,8.476317405700684
2013-05-15,8.387091636657715
2013-05-16,8.080625534057617
2013-05-17,8.363813400268555
2013-05-20,8.437521934509277
2013-05-21,8.35605525970459
2013-05-22,8.20475959777832
2013-05-23,8.200881958007812
2013-05-24,8.20864200592041
2013-05-28,8.363813400268555
2013-05-29,8.363813400268555
2013-05-30,8.398730278015137
2013-05-31,8.34053897857666
2013-06-03,8.068985939025879
2013-06-04,8.061225891113281
2013-06-05,7.775284767150879
2013-06-06,7.959384441375732
2013-06-07,8.143484115600586
2013-06-10,8.002470970153809
2013-06-11,7.9006242752075195
2013-06-12,7.775284767150879
2013-06-13,10.419273376464844
2013-06-14,9.788633346557617
2013-06-17,9.77687931060791
2013-06-18,9.77687931060791
2013-06-19,9.471356391906738
2013-06-20,9.349925994873047
2013-06-21,9.365592956542969
2013-06-24,9.236331939697266
2013-06-25,9.365592956542969
2013-06-26,9.631954193115234
2013-06-27,9.659370422363281
2013-06-28,9.581031799316406
2013-07-01,9.87480640411377
2013-07-02,10.027573585510254
2013-07-03,9.98840045928955
2013-07-05,10.207751274108887
2013-07-08,10.219504356384277
2013-07-09,10.168582916259766
2013-07-10,10.207751274108887
2013-07-11,10.34876537322998
2013-07-12,10.442778587341309
2013-07-15,10.391854286193848
2013-07-16,10.270427703857422
2013-07-17,10.329178810119629
2013-07-18,10.32526683807373
2013-07-19,10.32526683807373
2013-07-22,10.133331298828125
2013-07-23,10.164667129516602
2013-07-24,10.243009567260742
2013-07-25,10.137246131896973
2013-07-26,10.0549898147583
2013-07-29,9.949234008789062
2013-07-30,10.004068374633789
2013-07-31,10.090243339538574
2013-08-01,10.243009567260742
2013-08-02,10.290011405944824
2013-08-05,10.10982894897461
2013-08-06,10.027573585510254
2013-08-07,9.964896202087402
2013-08-08,10.125495910644531
2013-08-09,10.094160079956055
2013-08-12,10.168582916259766
2013-08-13,10.14116382598877
2013-08-14,10.023651123046875
2013-08-15,9.514440536499023
2013-08-16,9.581031799316406
2013-08-19,9.42435073852539
2013-08-20,9.765130043029785
2013-08-21,9.675037384033203
2013-08-22,9.886558532714844
2013-08-23,9.85130786895752
2013-08-26,9.812135696411133
2013-08-27,9.545778274536133
2013-08-28,9.506606101989746
2013-08-29,9.545778274536133
2013-08-30,9.4360990524292
2013-09-03,9.588865280151367
2013-09-04,9.82187271118164
