Date,EFSC
2010-11-03,7.599166393280029
2010-11-04,8.218066215515137
2010-11-05,8.233735084533691
2010-11-08,8.413923263549805
2010-11-09,8.413923263549805
2010-11-10,8.421753883361816
2010-11-11,8.515766143798828
2010-11-12,8.304240226745605
2010-11-15,8.312077522277832
2010-11-16,8.421753883361816
2010-11-17,8.421753883361816
2010-11-18,8.359082221984863
2010-11-19,8.421753883361816
2010-11-22,8.178894996643066
2010-11-23,8.01437759399414
2010-11-24,8.233735084533691
2010-11-26,8.053544044494629
2010-11-29,8.233735084533691
2010-11-30,7.8106865882873535
2010-12-01,8.092719078063965
2010-12-02,8.045714378356934
2010-12-03,8.03787899017334
2010-12-06,7.959536075592041
2010-12-07,8.265069007873535
2010-12-08,8.366918563842773
2010-12-09,8.476593971252441
2010-12-10,8.476593971252441
2010-12-13,8.343415260314941
2010-12-14,8.241570472717285
2010-12-15,8.417159080505371
2010-12-16,8.61400032043457
2010-12-17,8.61400032043457
2010-12-20,8.543137550354004
2010-12-21,8.621875762939453
2010-12-22,8.574633598327637
2010-12-23,8.51164722442627
2010-12-27,8.574633598327637
2010-12-28,8.409283638000488
2010-12-29,8.503768920898438
2010-12-30,8.393537521362305
2010-12-31,8.236055374145508
2011-01-03,8.582505226135254
2011-01-04,8.29117202758789
2011-01-05,8.732110977172852
2011-01-06,8.661250114440918
2011-01-07,8.63762378692627
2011-01-10,8.763607025146484
2011-01-11,8.7951021194458
2011-01-12,9.51162338256836
2011-01-13,9.448633193969727
2011-01-14,9.45650577545166
2011-01-18,9.45650577545166
2011-01-19,9.180923461914062
2011-01-20,9.054935455322266
2011-01-21,9.094305038452148
2011-01-24,9.212414741516113
2011-01-25,9.747840881347656
2011-01-26,10.629707336425781
2011-01-27,10.448615074157715
2011-01-28,10.070666313171387
2011-01-31,10.220271110534668
2011-02-01,10.236019134521484
2011-02-02,10.188776016235352
2011-02-03,10.078543663024902
2011-02-04,9.944684982299805
2011-02-07,10.05491828918457
2011-02-08,10.149409294128418
2011-02-09,9.936807632446289
2011-02-10,9.76358699798584
2011-02-11,9.881691932678223
2011-02-14,9.865951538085938
2011-02-15,10.015546798706055
2011-02-16,10.062792778015137
2011-02-17,10.3620023727417
2011-02-18,10.432867050170898
2011-02-22,10.267512321472168
2011-02-23,10.275386810302734
2011-02-24,10.291133880615234
2011-02-25,10.440736770629883
2011-02-28,10.4092435836792
2011-03-01,10.086414337158203
2011-03-02,9.96043586730957
2011-03-03,10.196649551391602
2011-03-04,10.10215950012207
2011-03-07,9.905315399169922
2011-03-08,10.33837890625
2011-03-09,10.236019134521484
2011-03-10,9.944684982299805
2011-03-11,10.010315895080566
2011-03-14,9.844268798828125
2011-03-15,9.72566032409668
2011-03-16,9.622868537902832
2011-03-17,9.527982711791992
2011-03-18,9.551703453063965
2011-03-21,10.168456077575684
2011-03-22,10.026126861572266
2011-03-23,10.532181739807129
2011-03-24,10.808924674987793
2011-03-25,10.69031810760498
2011-03-28,10.5005464553833
2011-03-29,10.808924674987793
2011-03-30,11.061949729919434
2011-03-31,11.125202178955078
2011-04-01,11.21218490600586
2011-04-04,11.259625434875488
2011-04-05,11.299163818359375
2011-04-06,11.56009578704834
2011-04-07,11.536373138427734
2011-04-08,11.370323181152344
2011-04-11,10.974974632263184
2011-04-12,10.75357437133789
2011-04-13,10.65078353881836
2011-04-14,10.492645263671875
2011-04-15,10.658690452575684
2011-04-18,10.334501266479492
2011-04-19,10.563807487487793
2011-04-20,10.737760543823242
2011-04-21,10.90380859375
2011-04-25,11.030322074890137
2011-04-26,11.227997779846191
2011-04-27,11.227997779846191
2011-04-28,11.346603393554688
2011-04-29,11.781490325927734
2011-05-02,11.101484298706055
2011-05-03,10.943343162536621
2011-05-04,10.5005464553833
2011-05-05,10.437294960021973
2011-05-06,10.524273872375488
2011-05-09,10.516364097595215
2011-05-10,10.737760543823242
2011-05-11,10.468925476074219
2011-05-12,10.895905494689941
2011-05-13,10.990788459777832
2011-05-16,10.824739456176758
2011-05-17,10.64287281036377
2011-05-18,10.72194766998291
2011-05-19,10.5005464553833
2011-05-20,10.42148208618164
2011-05-23,10.437294960021973
2011-05-24,10.279155731201172
2011-05-25,10.516364097595215
2011-05-26,10.824739456176758
2011-05-27,11.069857597351074
2011-05-31,11.117300987243652
2011-06-01,10.31078052520752
2011-06-02,10.326598167419434
2011-06-03,10.152643203735352
2011-06-06,10.105198860168457
2011-06-07,10.279155731201172
2011-06-08,9.828451156616211
2011-06-09,10.081476211547852
2011-06-10,9.986590385437012
2011-06-13,10.036613464355469
2011-06-14,10.11601448059082
2011-06-15,10.15572452545166
2011-06-16,10.211305618286133
2011-06-17,10.378047943115234
2011-06-20,10.655967712402344
2011-06-21,10.711546897888184
2011-06-22,10.203362464904785
2011-06-23,10.338350296020508
2011-06-24,10.560681343078613
2011-06-27,10.989460945129395
2011-06-28,10.925941467285156
2011-06-29,10.560681343078613
2011-06-30,10.743311882019043
2011-07-01,10.66390609741211
2011-07-05,10.481279373168945
2011-07-06,10.814773559570312
2011-07-07,11.005337715148926
2011-07-08,10.886237144470215
2011-07-11,10.61626148223877
2011-07-12,10.481279373168945
2011-07-13,10.679787635803223
2011-07-14,10.560681343078613
2011-07-15,10.61626148223877
2011-07-18,10.401874542236328
2011-07-19,10.7988920211792
2011-07-20,10.783011436462402
2011-07-21,11.140326499938965
2011-07-22,10.91005802154541
2011-07-25,10.743311882019043
2011-07-26,10.576563835144043
2011-07-27,10.322470664978027
2011-07-28,10.989460945129395
2011-07-29,11.076807022094727
2011-08-01,11.076807022094727
2011-08-02,10.838593482971191
2011-08-03,11.38647747039795
2011-08-04,10.957698822021484
2011-08-05,11.005337715148926
2011-08-08,10.25894546508789
2011-08-09,11.108564376831055
2011-08-10,10.322470664978027
2011-08-11,10.854475021362305
2011-08-12,10.385991096496582
2011-08-15,10.973580360412598
2011-08-16,11.029163360595703
2011-08-17,11.021224021911621
2011-08-18,10.655967712402344
2011-08-19,10.497159004211426
2011-08-22,10.544798851013184
2011-08-23,11.315016746520996
2011-08-24,11.426180839538574
2011-08-25,11.060922622680664
2011-08-26,11.43411922454834
2011-08-29,12.037589073181152
2011-08-30,11.926423072814941
2011-08-31,11.751737594604492
2011-09-01,11.25149154663086
2011-09-02,10.640080451965332
2011-09-06,10.775071144104004
2011-09-07,11.497642517089844
2011-09-08,11.076807022094727
2011-09-09,10.655967712402344
2011-09-12,10.655967712402344
2011-09-13,10.865625381469727
2011-09-14,11.359880447387695
2011-09-15,11.479456901550293
2011-09-16,11.431625366210938
2011-09-19,10.921427726745605
2011-09-20,10.506889343261719
2011-09-21,10.347452163696289
2011-09-22,10.243820190429688
2011-09-23,10.235847473144531
2011-09-26,10.43514347076416
2011-09-27,10.73807430267334
2011-09-28,10.251794815063477
2011-09-29,10.62646770477295
2011-09-30,10.833738327026367
2011-10-03,10.036553382873535
2011-10-04,11.256244659423828
2011-10-05,11.152609825134277
2011-10-06,11.192469596862793
2011-10-07,10.690240859985352
2011-10-10,11.160584449768066
2011-10-11,11.367854118347168
2011-10-12,11.479456901550293
2011-10-13,11.559176445007324
2011-10-14,11.774415016174316
2011-10-17,11.383794784545898
2011-10-18,12.093289375305176
2011-10-19,12.06937026977539
2011-10-20,12.204895973205566
2011-10-21,12.332443237304688
2011-10-24,12.643342971801758
2011-10-25,12.340415000915527
2011-10-26,12.515800476074219
2011-10-27,12.94627571105957
2011-10-28,12.539711952209473
2011-10-31,12.300557136535645
2011-11-01,11.87804889678955
2011-11-02,12.268668174743652
2011-11-03,12.762922286987305
2011-11-04,12.683206558227539
2011-11-07,12.396217346191406
2011-11-08,12.52376937866211
2011-11-09,11.822246551513672
2011-11-10,12.109232902526855
2011-11-11,12.284613609313965
2011-11-14,11.933853149414062
2011-11-15,12.380277633666992
2011-11-16,12.0215425491333
2011-11-17,11.59903621673584
2011-11-18,11.686724662780762
2011-11-21,11.224360466003418
2011-11-22,11.112751960754395
2011-11-23,10.56269359588623
2011-11-25,10.514861106872559
2011-11-28,10.88156795501709
2011-11-29,10.801847457885742
2011-11-30,11.511343955993652
2011-12-01,11.367854118347168
2011-12-02,11.535260200500488
2011-12-05,11.694698333740234
2011-12-06,11.846163749694824
2011-12-07,11.87804889678955
2011-12-08,11.216385841369629
2011-12-09,11.75847053527832
2011-12-12,11.431625366210938
2011-12-13,11.217988967895508
2011-12-14,11.826096534729004
2011-12-15,12.002127647399902
2011-12-16,11.946115493774414
2011-12-19,11.84210205078125
2011-12-20,12.642240524291992
2011-12-21,12.522220611572266
2011-12-22,12.290175437927246
2011-12-23,12.26617431640625
2011-12-27,12.178160667419434
2011-12-28,11.84210205078125
2011-12-29,12.034132957458496
2011-12-30,11.84210205078125
2012-01-03,12.218164443969727
2012-01-04,12.170156478881836
2012-01-05,12.28217887878418
2012-01-06,12.122145652770996
2012-01-09,12.018131256103516
2012-01-10,12.114144325256348
2012-01-11,12.138152122497559
2012-01-12,12.082138061523438
2012-01-13,11.986122131347656
2012-01-17,11.738082885742188
2012-01-18,11.882102966308594
2012-01-19,11.818095207214355
2012-01-20,12.042131423950195
2012-01-23,11.778090476989746
2012-01-24,12.018131256103516
2012-01-25,12.378192901611328
2012-01-26,10.041777610778809
2012-01-27,9.881753921508789
2012-01-30,9.873749732971191
2012-01-31,9.913759231567383
2012-02-01,10.18580150604248
2012-02-02,10.18580150604248
2012-02-03,10.201807975769043
2012-02-06,10.033780097961426
2012-02-07,9.905756950378418
2012-02-08,9.857748031616211
2012-02-09,9.529685020446777
2012-02-10,9.233634948730469
2012-02-13,9.633708953857422
2012-02-14,9.625707626342773
2012-02-15,9.281645774841309
2012-02-16,9.713724136352539
2012-02-17,9.697714805603027
2012-02-21,9.465679168701172
2012-02-22,9.209634780883789
2012-02-23,9.601698875427246
2012-02-24,9.473679542541504
2012-02-27,9.233634948730469
2012-02-28,9.153624534606934
2012-02-29,9.281645774841309
2012-03-01,9.11361312866211
2012-03-02,8.93758487701416
2012-03-05,9.137618064880371
2012-03-06,9.049604415893555
2012-03-07,9.129616737365723
2012-03-08,9.129616737365723
2012-03-09,9.361659049987793
2012-03-12,9.385663032531738
2012-03-13,9.69350814819336
2012-03-14,9.653319358825684
2012-03-15,9.79800033569336
2012-03-16,9.677434921264648
2012-03-19,9.79800033569336
2012-03-20,9.54883098602295
2012-03-21,9.51667594909668
2012-03-22,9.412188529968262
2012-03-23,9.677434921264648
2012-03-26,9.765849113464355
2012-03-27,9.63724136352539
2012-03-28,9.532753944396973
2012-03-29,9.613131523132324
2012-03-30,9.436305046081543
2012-04-02,9.709585189819336
2012-04-03,9.717620849609375
2012-04-04,9.33181095123291
2012-04-05,9.17105484008789
2012-04-09,8.9540376663208
2012-04-10,8.881699562072754
2012-04-11,9.114791870117188
2012-04-12,9.460413932800293
2012-04-13,9.251435279846191
2012-04-16,9.412188529968262
2012-04-17,9.51667594909668
2012-04-18,9.243393898010254
2012-04-19,9.074601173400879
2012-04-20,9.106752395629883
2012-04-23,9.556867599487305
2012-04-24,9.741735458374023
2012-04-25,9.733695983886719
2012-04-26,9.605093002319336
2012-04-27,9.878375053405762
2012-04-30,9.717620849609375
2012-05-01,9.40414810180664
2012-05-02,9.460413932800293
2012-05-03,9.500601768493652
2012-05-04,9.251435279846191
2012-05-07,9.251435279846191
2012-05-08,9.363964080810547
2012-05-09,9.267509460449219
2012-05-10,9.339845657348633
2012-05-11,9.203207015991211
2012-05-14,8.905808448791504
2012-05-15,8.889734268188477
2012-05-16,9.195170402526855
2012-05-17,9.163019180297852
2012-05-18,8.986185073852539
2012-05-21,8.986185073852539
2012-05-22,8.70487117767334
2012-05-23,8.696826934814453
2012-05-24,8.825432777404785
2012-05-25,8.897769927978516
2012-05-29,8.881699562072754
2012-05-30,8.68075180053711
2012-05-31,8.68879222869873
2012-06-01,8.270829200744629
2012-06-04,8.14222240447998
2012-06-05,8.166337013244629
2012-06-06,8.560187339782715
2012-06-07,8.576262474060059
2012-06-08,8.753092765808105
2012-06-11,8.439621925354004
2012-06-12,8.66468334197998
2012-06-13,8.473240852355957
2012-06-14,8.699411392211914
2012-06-15,8.869036674499512
2012-06-18,8.73172378540039
2012-06-19,8.820574760437012
2012-06-20,8.852884292602539
2012-06-21,8.683259963989258
2012-06-22,8.780183792114258
2012-06-25,8.537859916687012
2012-06-26,8.570174217224121
2012-06-27,8.73172378540039
2012-06-28,8.634793281555176
2012-06-29,8.852884292602539
2012-07-02,9.07905101776123
2012-07-03,9.280986785888672
2012-07-05,9.095205307006836
2012-07-06,9.135594367980957
2012-07-09,9.07905101776123
2012-07-10,9.143670082092285
2012-07-11,9.272907257080078
2012-07-12,9.070974349975586
2012-07-13,9.434455871582031
2012-07-16,9.450613021850586
2012-07-17,9.684857368469238
2012-07-18,9.87064266204834
2012-07-19,9.692937850952148
2012-07-20,9.482926368713379
2012-07-23,9.264832496643066
2012-07-24,9.014433860778809
2012-07-25,9.175978660583496
2012-07-26,9.757558822631836
2012-07-27,10.024114608764648
2012-07-30,10.282587051391602
2012-07-31,10.137198448181152
2012-08-01,9.684857368469238
2012-08-02,9.555621147155762
2012-08-03,9.943339347839355
2012-08-06,9.89487361907959
2012-08-07,9.757558822631836
2012-08-08,9.701013565063477
2012-08-09,9.434455871582031
2012-08-10,9.321375846862793
2012-08-13,9.499075889587402
2012-08-14,9.450613021850586
2012-08-15,9.612162590026855
2012-08-16,9.612162590026855
2012-08-17,9.999881744384766
2012-08-20,9.991804122924805
2012-08-21,9.919106483459473
2012-08-22,9.781786918640137
2012-08-23,9.684857368469238
2012-08-24,9.741402626037598
2012-08-27,9.757558822631836
2012-08-28,9.806022644042969
2012-08-29,9.999881744384766
2012-08-30,9.902948379516602
2012-08-31,9.991804122924805
2012-09-04,10.153349876403809
2012-09-05,10.137198448181152
2012-09-06,10.508760452270508
2012-09-07,10.460293769836426
2012-09-10,10.395673751831055
2012-09-11,10.234122276306152
2012-09-12,10.260893821716309
2012-09-13,10.439346313476562
2012-09-14,10.52045726776123
2012-09-17,10.544792175292969
2012-09-18,10.634016990661621
2012-09-19,10.536680221557617
2012-09-20,10.601571083068848
2012-09-21,11.136922836303711
2012-09-24,11.388376235961914
2012-09-25,11.218039512634277
2012-09-26,11.112589836120605
2012-09-27,11.234259605407715
2012-09-28,11.031475067138672
2012-10-01,11.112589836120605
2012-10-02,11.291036605834961
2012-10-03,11.44515323638916
2012-10-04,11.4045991897583
2012-10-05,11.364043235778809
2012-10-08,11.153144836425781
2012-10-09,10.877358436584473
2012-10-10,11.14503288269043
2012-10-11,11.185592651367188
2012-10-12,11.14503288269043
2012-10-15,11.226149559020996
2012-10-16,11.136922836303711
2012-10-17,11.234259605407715
2012-10-18,11.0882568359375
2012-10-19,10.86113452911377
2012-10-22,10.877358436584473
2012-10-23,10.86113452911377
2012-10-24,10.934136390686035
2012-10-25,11.347819328308105
2012-10-26,11.388376235961914
2012-10-31,11.355931282043457
2012-11-01,11.201814651489258
2012-11-02,11.055808067321777
2012-11-05,11.015251159667969
2012-11-06,11.16125774383545
2012-11-07,10.707018852233887
2012-11-08,10.447455406188965
2012-11-09,10.382564544677734
2012-11-12,10.374455451965332
2012-11-13,10.252779960632324
2012-11-14,10.163555145263672
2012-11-15,10.049999237060547
2012-11-16,10.08244514465332
2012-11-19,10.398786544799805
2012-11-20,10.471789360046387
2012-11-21,10.544792175292969
2012-11-23,10.52856731414795
2012-11-26,10.561016082763672
2012-11-27,10.455571174621582
2012-11-28,10.536680221557617
2012-11-29,10.698909759521484
2012-11-30,10.723245620727539
2012-12-03,10.723245620727539
2012-12-04,10.634016990661621
2012-12-05,10.617793083190918
2012-12-06,10.593460083007812
2012-12-07,10.544792175292969
2012-12-10,10.52856731414795
2012-12-11,10.6907958984375
2012-12-12,10.643564224243164
2012-12-13,10.553987503051758
2012-12-14,10.505125999450684
2012-12-17,10.708710670471191
2012-12-18,10.84715747833252
2012-12-19,10.830865859985352
2012-12-20,10.692424774169922
2012-12-21,10.676136016845703
2012-12-24,10.58656120300293
2012-12-26,10.594701766967773
2012-12-27,10.635422706604004
2012-12-28,10.513265609741211
2012-12-31,10.643564224243164
2013-01-02,11.270614624023438
2013-01-03,11.205466270446777
2013-01-04,11.311331748962402
2013-01-07,10.985590934753418
2013-01-08,10.88786792755127
2013-01-09,10.953017234802246
2013-01-10,11.042594909667969
2013-01-11,11.0263090133667
2013-01-14,11.099600791931152
2013-01-15,11.213611602783203
2013-01-16,11.0263090133667
2013-01-17,11.189179420471191
2013-01-18,11.352048873901367
2013-01-22,11.742937088012695
2013-01-23,11.580069541931152
2013-01-24,11.107746124267578
2013-01-25,10.904158592224121
2013-01-28,10.961160659790039
2013-01-29,10.953017234802246
2013-01-30,10.74128532409668
2013-01-31,10.920443534851074
2013-02-01,11.067028045654297
2013-02-04,10.896011352539062
2013-02-05,10.912302017211914
2013-02-06,10.855298042297363
2013-02-07,10.814579010009766
2013-02-08,10.94487476348877
2013-02-11,10.904158592224121
2013-02-12,10.93673324584961
2013-02-13,10.93673324584961
2013-02-14,10.896011352539062
2013-02-15,10.985590934753418
2013-02-19,11.156604766845703
2013-02-20,11.099600791931152
2013-02-21,11.17288875579834
2013-02-22,11.441627502441406
2013-02-25,11.181037902832031
2013-02-26,11.229897499084473
2013-02-27,11.360193252563477
2013-02-28,11.384624481201172
2013-03-01,11.384624481201172
2013-03-04,11.409053802490234
2013-03-05,11.604498863220215
2013-03-06,11.79179573059082
2013-03-07,12.011672019958496
2013-03-08,11.824376106262207
2013-03-11,11.824376106262207
2013-03-12,11.669646263122559
2013-03-13,11.761184692382812
2013-03-14,12.030900955200195
2013-03-15,12.210707664489746
2013-03-18,12.022727012634277
2013-03-19,11.81839656829834
2013-03-20,11.932821273803711
2013-03-21,11.875612258911133
2013-03-22,11.573203086853027
2013-03-25,11.687627792358398
2013-03-26,11.777531623840332
2013-03-27,11.826571464538574
2013-03-28,11.720318794250488
2013-04-01,11.458782196044922
2013-04-02,11.29531478881836
2013-04-03,11.189061164855957
2013-04-04,11.336181640625
2013-04-05,11.311661720275879
2013-04-08,11.581377983093262
2013-04-09,11.491472244262695
2013-04-10,11.736668586730957
2013-04-11,11.638586044311523
2013-04-12,11.60589599609375
2013-04-15,11.033774375915527
2013-04-16,11.246274948120117
2013-04-17,11.025601387023926
2013-04-18,10.75588607788086
2013-04-19,11.041945457458496
2013-04-22,11.090984344482422
2013-04-23,11.344351768493652
2013-04-24,11.262619972229004
2013-04-25,11.769359588623047
2013-04-26,11.728492736816406
2013-04-29,11.64676284790039
2013-04-30,11.753010749816895
2013-05-01,11.466951370239258
2013-05-02,11.630414009094238
2013-05-03,11.826571464538574
2013-05-06,11.973685264587402
2013-05-07,12.292440414428711
2013-05-08,12.28426456451416
2013-05-09,12.28426456451416
2013-05-10,12.20253849029541
2013-05-13,12.267921447753906
2013-05-14,12.37417221069336
2013-05-15,12.504941940307617
2013-05-16,12.4967679977417
2013-05-17,12.684755325317383
2013-05-20,12.79100227355957
2013-05-21,12.684755325317383
2013-05-22,12.537633895874023
2013-05-23,12.594847679138184
2013-05-24,12.831871032714844
2013-05-28,12.831871032714844
2013-05-29,12.676578521728516
2013-05-30,12.603022575378418
2013-05-31,12.480426788330078
2013-06-03,12.766485214233398
2013-06-04,12.643884658813477
2013-06-05,12.709270477294922
2013-06-06,12.962640762329102
2013-06-07,12.954466819763184
2013-06-10,13.019853591918945
2013-06-11,12.823698043823242
2013-06-12,12.726934432983398
2013-06-13,12.899138450622559
2013-06-14,12.612128257751465
2013-06-17,12.84993839263916
2013-06-18,12.907341957092285
2013-06-19,12.726934432983398
2013-06-20,12.587525367736816
2013-06-21,12.718730926513672
2013-06-24,12.669532775878906
2013-06-25,12.84173583984375
2013-06-26,12.759737014770508
2013-06-27,12.972943305969238
2013-06-28,13.087747573852539
2013-07-01,13.456761360168457
2013-07-02,13.67817211151123
2013-07-03,13.874979019165039
2013-07-05,14.252199172973633
2013-07-08,14.30139446258545
2013-07-09,14.350601196289062
2013-07-10,13.932387351989746
2013-07-11,13.940581321716309
2013-07-12,14.022589683532715
2013-07-15,14.10459041595459
2013-07-16,14.465402603149414
2013-07-17,14.366999626159668
2013-07-18,14.227591514587402
2013-07-19,14.440807342529297
2013-07-22,14.572013854980469
2013-07-23,14.514608383178711
2013-07-24,14.531007766723633
2013-07-25,15.531450271606445
2013-07-26,15.236236572265625
2013-07-29,15.047629356384277
2013-07-30,14.973827362060547
2013-07-31,15.195237159729004
2013-08-01,15.269039154052734
2013-08-02,15.162432670593262
2013-08-05,15.11323356628418
2013-08-06,15.096835136413574
2013-08-07,15.1542329788208
2013-08-08,15.006629943847656
2013-08-09,14.64581298828125
2013-08-12,14.695013999938965
2013-08-13,14.678613662719727
2013-08-14,14.481805801391602
2013-08-15,14.309598922729492
2013-08-16,14.276798248291016
2013-08-19,14.186590194702148
2013-08-20,14.539207458496094
2013-08-21,14.284997940063477
2013-08-22,14.39159870147705
2013-08-23,14.342397689819336
2013-08-26,14.161996841430664
2013-08-27,13.67817211151123
2013-08-28,13.694575309753418
2013-08-29,13.735572814941406
2013-08-30,13.555168151855469
2013-09-03,13.538766860961914
2013-09-04,13.366559982299805
2013-09-05,13.514162063598633
2013-09-06,13.53056812286377
2013-09-09,13.735572814941406
2013-09-10,13.727375030517578
2013-09-11,13.68870735168457
2013-09-12,13.507730484008789
