Date,OVV
2010-06-02,111.36380767822266
2010-06-03,114.36627197265625
2010-06-04,112.01204681396484
2010-06-07,111.94380187988281
2010-06-08,112.96739959716797
2010-06-09,111.26145935058594
2010-06-10,114.36627197265625
2010-06-11,115.08705139160156
2010-06-14,115.32731628417969
2010-06-15,118.4508056640625
2010-06-16,117.52407836914062
2010-06-17,119.20589447021484
2010-06-18,118.27922058105469
2010-06-21,117.79864501953125
2010-06-22,114.12598419189453
2010-06-23,112.37553405761719
2010-06-24,109.56095886230469
2010-06-25,113.09622955322266
2010-06-28,109.90422058105469
2010-06-29,105.33916473388672
2010-06-30,104.1378173828125
2010-07-01,104.58403778076172
2010-07-02,104.89295196533203
2010-07-06,104.99591064453125
2010-07-07,108.53125762939453
2010-07-08,111.89495849609375
2010-07-09,113.13064575195312
2010-07-12,113.7484359741211
2010-07-13,114.22897338867188
2010-07-14,113.61107635498047
2010-07-15,113.47384643554688
2010-07-16,109.28636169433594
2010-07-19,109.76689147949219
2010-07-20,112.9590072631836
2010-07-21,107.63884735107422
2010-07-22,108.49690246582031
2010-07-23,106.81510925292969
2010-07-26,108.08501434326172
2010-07-27,105.8196792602539
2010-07-28,104.00054168701172
2010-07-29,104.17214965820312
2010-07-30,104.78999328613281
2010-08-02,107.53583526611328
2010-08-03,105.64806365966797
2010-08-04,108.01638793945312
2010-08-05,109.28636169433594
2010-08-06,107.05532836914062
2010-08-09,106.09425354003906
2010-08-10,104.7556381225586
2010-08-11,100.39655303955078
2010-08-12,98.81765747070312
2010-08-13,98.19983673095703
2010-08-16,97.27311706542969
2010-08-17,98.44007110595703
2010-08-18,96.86122131347656
2010-08-19,96.6209716796875
2010-08-20,95.07638549804688
2010-08-23,94.90476989746094
2010-08-24,91.26647186279297
2010-08-25,90.95756530761719
2010-08-26,91.78131866455078
2010-08-27,95.52262115478516
2010-08-30,94.97341918945312
2010-08-31,94.35559844970703
2010-09-01,96.4836654663086
2010-09-02,96.75827026367188
2010-09-03,98.23416900634766
2010-09-07,96.99851989746094
2010-09-08,98.3371353149414
2010-09-09,99.33251190185547
2010-09-10,99.95033264160156
2010-09-13,101.0217056274414
2010-09-14,99.88121795654297
2010-09-15,97.87667846679688
2010-09-16,97.66932678222656
2010-09-17,97.3582992553711
2010-09-20,98.32595825195312
2010-09-21,97.73844146728516
2010-09-22,96.49425506591797
2010-09-23,96.83989715576172
2010-09-24,98.187744140625
2010-09-27,98.87895965576172
2010-09-28,98.2223129272461
2010-09-29,99.74298095703125
2010-09-30,104.47781372070312
2010-10-01,104.58149719238281
2010-10-04,102.71519470214844
2010-10-05,103.544677734375
2010-10-06,104.40874481201172
2010-10-07,103.95940399169922
2010-10-08,105.3763656616211
2010-10-11,105.65293884277344
2010-10-12,105.03083801269531
2010-10-13,106.1367416381836
2010-10-14,105.3763656616211
2010-10-15,104.51238250732422
2010-10-18,104.3395767211914
2010-10-19,101.09085845947266
2010-10-20,98.4642105102539
2010-10-21,95.56108856201172
2010-10-22,95.21546936035156
2010-10-25,95.69933319091797
2010-10-26,95.63021087646484
2010-10-27,95.21546936035156
2010-10-28,95.52652740478516
2010-10-29,97.53108215332031
2010-11-01,97.73844146728516
2010-11-02,98.32595825195312
2010-11-03,97.9458236694336
2010-11-04,101.29824829101562
2010-11-05,100.33052825927734
2010-11-08,102.02397918701172
2010-11-09,103.44100189208984
2010-11-10,103.57927703857422
2010-11-11,103.855712890625
2010-11-12,100.84892272949219
2010-11-15,99.2591323852539
2010-11-16,96.52881622314453
2010-11-17,96.01040649414062
2010-11-18,96.49425506591797
2010-11-19,99.1208724975586
2010-11-22,98.39509582519531
2010-11-23,96.45966339111328
2010-11-24,97.70384979248047
2010-11-26,96.77073669433594
2010-11-29,96.8744125366211
2010-11-30,95.73391723632812
2010-12-01,97.01261901855469
2010-12-02,98.04949951171875
2010-12-03,98.6716079711914
2010-12-06,99.70836639404297
2010-12-07,99.57017517089844
2010-12-08,99.2591323852539
2010-12-09,98.94805145263672
2010-12-10,99.29366302490234
2010-12-13,99.64169311523438
2010-12-14,98.1451644897461
2010-12-15,97.58833312988281
2010-12-16,97.24024200439453
2010-12-17,97.20548248291016
2010-12-20,97.62313842773438
2010-12-21,99.81571197509766
2010-12-22,100.47699737548828
2010-12-23,99.7113037109375
2010-12-27,99.74614715576172
2010-12-28,100.0941390991211
2010-12-29,100.99906921386719
2010-12-30,100.68577575683594
2010-12-31,101.34706115722656
2011-01-03,103.99210357666016
2011-01-04,102.32160186767578
2011-01-05,101.869140625
2011-01-06,100.54661560058594
2011-01-07,99.8853530883789
2011-01-10,100.61618041992188
2011-01-11,100.89462280273438
2011-01-12,103.15686798095703
2011-01-13,106.81121826171875
2011-01-14,109.66510772705078
2011-01-18,111.68367004394531
2011-01-19,109.52584838867188
2011-01-20,111.30079650878906
2011-01-21,112.17086791992188
2011-01-24,113.35420989990234
2011-01-25,112.17086791992188
2011-01-26,112.76258087158203
2011-01-27,112.58851623535156
2011-01-28,110.95274353027344
2011-01-31,112.3100814819336
2011-02-01,112.76258087158203
2011-02-02,112.13609313964844
2011-02-03,111.96207427978516
2011-02-04,111.61406707763672
2011-02-07,111.2659912109375
2011-02-08,109.3866195678711
2011-02-09,107.2984390258789
2011-02-10,111.8924331665039
2011-02-11,109.4561996459961
2011-02-14,108.13372802734375
2011-02-15,106.98519134521484
2011-02-16,107.78571319580078
2011-02-17,107.68122100830078
2011-02-18,107.78571319580078
2011-02-22,107.4376449584961
2011-02-23,111.40521240234375
2011-02-24,111.30079650878906
2011-02-25,112.37968444824219
2011-02-28,113.24976348876953
2011-03-01,111.02235412597656
2011-03-02,112.27531433105469
2011-03-03,112.51893615722656
2011-03-04,112.44930267333984
2011-03-07,111.78807067871094
2011-03-08,109.56066131591797
2011-03-09,110.50031280517578
2011-03-10,106.74156188964844
2011-03-11,107.58234405517578
2011-03-14,111.96133422851562
2011-03-15,112.06642150878906
2011-03-16,113.57276916503906
2011-03-17,117.32115173339844
2011-03-18,119.52814483642578
2011-03-21,121.66509246826172
2011-03-22,120.71927642822266
2011-03-23,120.47399139404297
2011-03-24,120.22880554199219
2011-03-25,121.34980773925781
2011-03-28,119.84342193603516
2011-03-29,119.73831939697266
2011-03-30,121.56002807617188
2011-03-31,120.96449279785156
2011-04-01,121.63004302978516
2011-04-04,122.26065063476562
2011-04-05,121.20970916748047
2011-04-06,120.22880554199219
2011-04-07,120.15872192382812
2011-04-08,120.47399139404297
2011-04-11,116.69055938720703
2011-04-12,115.0791015625
2011-04-13,115.46448516845703
2011-04-14,115.77977752685547
2011-04-15,115.42941284179688
2011-04-18,113.88803100585938
2011-04-19,114.41352844238281
2011-04-20,114.8338851928711
2011-04-21,114.06320190429688
2011-04-25,112.97720336914062
2011-04-26,113.22246551513672
2011-04-27,113.4676742553711
2011-04-28,115.77977752685547
2011-04-29,117.46127319335938
2011-05-02,118.12689971923828
2011-05-03,115.3593521118164
2011-05-04,114.27340698242188
2011-05-05,112.55683898925781
2011-05-06,113.53772735595703
2011-05-09,114.37850189208984
2011-05-10,115.39436340332031
2011-05-11,114.1683349609375
2011-05-12,115.39436340332031
2011-05-13,114.34346771240234
2011-05-16,113.71285247802734
2011-05-17,113.6427993774414
2011-05-18,115.25430297851562
2011-05-19,115.11418151855469
2011-05-20,117.32115173339844
2011-05-23,114.62366485595703
2011-05-24,116.65556335449219
2011-05-25,119.24787902832031
2011-05-26,118.96765899658203
2011-05-27,119.07274627685547
2011-05-31,119.45804595947266
2011-06-01,115.77977752685547
2011-06-02,116.83069610595703
2011-06-03,116.51541137695312
2011-06-06,114.5536880493164
2011-06-07,115.00906372070312
2011-06-08,114.5536880493164
2011-06-09,115.3593521118164
2011-06-10,113.9581298828125
2011-06-13,111.24397277832031
2011-06-14,112.72444152832031
2011-06-15,110.04554748535156
2011-06-16,107.8953628540039
2011-06-17,107.40190124511719
2011-06-20,106.09770965576172
2011-06-21,105.25179290771484
2011-06-22,103.48928833007812
2011-06-23,102.85486602783203
2011-06-24,102.04414367675781
2011-06-27,102.81961059570312
2011-06-28,105.04031372070312
2011-06-29,106.97895050048828
2011-06-30,108.52985382080078
2011-07-01,108.67085266113281
2011-07-05,109.34056854248047
2011-07-06,107.75440979003906
2011-07-07,108.00109100341797
2011-07-08,107.57815551757812
2011-07-11,105.42800903320312
2011-07-12,106.13291931152344
2011-07-13,106.80265045166016
2011-07-14,105.53372192382812
2011-07-15,108.67085266113281
2011-07-18,107.86015319824219
2011-07-19,109.19959259033203
2011-07-20,111.20870208740234
2011-07-21,110.64472961425781
2011-07-22,107.47238159179688
2011-07-25,107.19041442871094
2011-07-26,106.76746368408203
2011-07-27,104.6877670288086
2011-07-28,104.54679870605469
2011-07-29,103.24259185791016
2011-08-01,102.81961059570312
2011-08-02,99.75296020507812
2011-08-03,99.47103881835938
2011-08-04,92.59757232666016
2011-08-05,90.16545867919922
2011-08-08,82.12877655029297
2011-08-09,86.2880859375
2011-08-10,85.93561553955078
2011-08-11,91.64584350585938
2011-08-12,90.09494018554688
2011-08-15,92.63280487060547
2011-08-16,89.60144805908203
2011-08-17,91.11713409423828
2011-08-18,84.66666412353516
2011-08-19,82.44601440429688
2011-08-22,83.46823120117188
2011-08-23,86.60530853271484
2011-08-24,88.82599639892578
2011-08-25,85.61837768554688
2011-08-26,85.72415924072266
2011-08-29,86.8873062133789
2011-08-30,87.73330688476562
2011-08-31,89.56620788574219
2011-09-01,90.09494018554688
2011-09-02,87.83901977539062
2011-09-06,83.36247253417969
2011-09-07,85.72415924072266
2011-09-08,84.24368286132812
2011-09-09,80.68359375
2011-09-12,80.22538757324219
2011-09-13,81.7900619506836
2011-09-14,83.39030456542969
2011-09-15,85.27503204345703
2011-09-16,84.81272888183594
2011-09-19,81.61225891113281
2011-09-20,81.2210693359375
2011-09-21,76.95377349853516
2011-09-22,72.15303039550781
2011-09-23,71.4773941040039
2011-09-26,72.22418212890625
2011-09-27,73.43323516845703
2011-09-28,69.66378784179688
2011-09-29,69.7704849243164
2011-09-30,68.31248474121094
2011-10-03,66.07213592529297
2011-10-04,66.92558288574219
2011-10-05,67.10342407226562
2011-10-06,70.76616668701172
2011-10-07,67.5301513671875
2011-10-10,69.8415756225586
2011-10-11,69.27261352539062
2011-10-12,72.4019546508789
2011-10-13,72.36642456054688
2011-10-14,74.07333374023438
2011-10-17,70.375
2011-10-18,73.11321258544922
2011-10-19,71.90413665771484
2011-10-20,71.76188659667969
2011-10-21,74.35783386230469
2011-10-24,74.82012939453125
2011-10-25,72.7220687866211
2011-10-26,74.50009155273438
2011-10-27,78.69627380371094
2011-10-28,79.8342056274414
2011-10-31,77.16715240478516
2011-11-01,72.4019546508789
2011-11-02,73.8244400024414
2011-11-03,76.5625991821289
2011-11-04,75.49578857421875
2011-11-07,75.85138702392578
2011-11-08,75.53133392333984
2011-11-09,71.5129623413086
2011-11-10,71.61964416503906
2011-11-11,72.25973510742188
2011-11-14,70.83731079101562
2011-11-15,69.450439453125
2011-11-16,68.31248474121094
2011-11-17,68.45472717285156
2011-11-18,69.16593170166016
2011-11-21,67.38790130615234
2011-11-22,66.9967269897461
2011-11-23,64.11631774902344
2011-11-25,63.298397064208984
2011-11-28,66.03656005859375
2011-11-29,68.17024230957031
2011-11-30,71.29961395263672
2011-12-01,71.19288635253906
2011-12-02,71.97526550292969
2011-12-05,71.0151138305664
2011-12-06,70.90841674804688
2011-12-07,72.11750793457031
2011-12-08,67.74349975585938
2011-12-09,68.17024230957031
2011-12-12,65.82322692871094
2011-12-13,66.61408996582031
2011-12-14,65.10424041748047
2011-12-15,64.85256958007812
2011-12-16,66.14676666259766
2011-12-19,64.20549774169922
2011-12-20,65.64347839355469
2011-12-21,67.51282501220703
2011-12-22,67.26118469238281
2011-12-23,67.47692108154297
2011-12-27,67.18930053710938
2011-12-28,66.03890228271484
2011-12-29,65.96700286865234
2011-12-30,66.61408996582031
2012-01-03,69.20246887207031
2012-01-04,69.66979217529297
2012-01-05,69.0946044921875
2012-01-06,67.47692108154297
2012-01-09,67.2252426147461
2012-01-10,66.68598937988281
2012-01-11,65.67940521240234
2012-01-12,64.34928894042969
2012-01-13,62.87534713745117
2012-01-17,62.19232177734375
2012-01-18,63.01918029785156
2012-01-19,62.69560623168945
2012-01-20,62.87534713745117
2012-01-23,67.90828704833984
2012-01-24,67.11738586425781
2012-01-25,74.23535919189453
2012-01-26,70.74829864501953
2012-01-27,70.4606704711914
2012-01-30,69.74170684814453
2012-01-31,68.77107238769531
2012-02-01,67.9442367553711
2012-02-02,71.50320434570312
2012-02-03,71.35941314697266
2012-02-06,72.97714233398438
2012-02-07,71.64701080322266
2012-02-08,70.28092956542969
2012-02-09,69.56194305419922
2012-02-10,68.2318115234375
2012-02-13,68.69914245605469
2012-02-14,69.59788513183594
2012-02-15,69.59788513183594
2012-02-16,72.72547149658203
2012-02-17,72.25814819335938
2012-02-21,71.93460083007812
2012-02-22,71.43131256103516
2012-02-23,71.64701080322266
2012-02-24,70.78423309326172
2012-02-27,71.14371490478516
2012-02-28,72.22218322753906
2012-02-29,73.33662414550781
2012-03-01,73.15689086914062
2012-03-02,73.7320785522461
2012-03-05,72.36600494384766
2012-03-06,70.06523132324219
2012-03-07,70.4606704711914
2012-03-08,71.43131256103516
2012-03-09,71.43131256103516
2012-03-12,70.56851196289062
2012-03-13,72.38451385498047
2012-03-14,71.62176513671875
2012-03-15,72.09392547607422
2012-03-16,74.2730941772461
2012-03-19,76.7065200805664
2012-03-20,75.21739959716797
2012-03-21,76.3069839477539
2012-03-22,73.32879638671875
2012-03-23,74.41837310791016
2012-03-26,74.70893096923828
2012-03-27,73.72830200195312
2012-03-28,73.29248046875
2012-03-29,71.83969116210938
2012-03-30,71.36754608154297
2012-04-02,71.76707458496094
2012-04-03,70.85909271240234
2012-04-04,69.00678253173828
2012-04-05,68.31671142578125
2012-04-09,67.44503784179688
2012-04-10,65.738037109375
2012-04-11,65.22958374023438
2012-04-12,66.17387390136719
2012-04-13,64.13996887207031
2012-04-16,63.55888366699219
2012-04-17,64.68478393554688
2012-04-18,65.44750213623047
2012-04-19,65.62908935546875
2012-04-20,65.44750213623047
2012-04-23,64.61216735839844
2012-04-24,64.64846801757812
2012-04-25,67.7356185913086
2012-04-26,71.69441986083984
2012-04-27,74.63629150390625
2012-04-30,76.05274200439453
2012-05-01,78.3771743774414
2012-05-02,75.79851531982422
2012-05-03,75.79851531982422
2012-05-04,75.87117767333984
2012-05-07,78.23189544677734
2012-05-08,78.0503158569336
2012-05-09,80.7016372680664
2012-05-10,78.66773986816406
2012-05-11,76.99706268310547
2012-05-14,74.49103546142578
2012-05-15,72.63874816894531
2012-05-16,72.31183624267578
2012-05-17,70.93170166015625
2012-05-18,71.294921875
2012-05-21,73.87360382080078
2012-05-22,74.41837310791016
2012-05-23,74.7815933227539
2012-05-24,73.58304595947266
2012-05-25,74.45467376708984
2012-05-29,75.47164154052734
2012-05-30,72.09392547607422
2012-05-31,72.23921966552734
2012-06-01,69.62422180175781
2012-06-04,68.82521057128906
2012-06-05,73.4377670288086
2012-06-06,75.5805892944336
2012-06-07,73.98255157470703
2012-06-08,73.6919937133789
2012-06-11,72.92927551269531
2012-06-12,74.63629150390625
2012-06-13,73.90275573730469
2012-06-14,76.69017791748047
2012-06-15,81.09131622314453
2012-06-18,82.00823211669922
2012-06-19,81.97156524658203
2012-06-20,79.51426696777344
2012-06-21,72.72911834716797
2012-06-22,72.8391342163086
2012-06-25,69.8316879272461
2012-06-26,68.32794952392578
2012-06-27,70.63858795166016
2012-06-28,74.67298126220703
2012-06-29,76.39675903320312
2012-07-02,75.07638549804688
2012-07-03,76.94690704345703
2012-07-05,75.11308288574219
2012-07-06,73.75605773925781
2012-07-09,74.12281799316406
2012-07-10,71.8122329711914
2012-07-11,72.2156753540039
2012-07-12,71.99559020996094
2012-07-13,72.17898559570312
2012-07-16,72.25235748291016
2012-07-17,74.70965576171875
2012-07-18,75.2231216430664
2012-07-19,75.9932861328125
2012-07-20,75.33313751220703
2012-07-23,77.42371368408203
2012-07-24,74.74633026123047
2012-07-25,72.54576110839844
2012-07-26,73.93944549560547
2012-07-27,77.82714080810547
2012-07-30,79.84432220458984
2012-07-31,81.60478973388672
2012-08-01,81.89820098876953
2012-08-02,78.2305908203125
2012-08-03,79.33084106445312
2012-08-06,80.35779571533203
2012-08-07,82.96182250976562
2012-08-08,82.81510925292969
2012-08-09,83.58529663085938
2012-08-10,83.5119857788086
2012-08-13,81.23802185058594
2012-08-14,82.8884506225586
2012-08-15,82.00823211669922
2012-08-16,83.25523376464844
2012-08-17,82.11827087402344
2012-08-20,81.97156524658203
2012-08-21,81.53145599365234
2012-08-22,81.568115234375
2012-08-23,79.77098083496094
2012-08-24,79.58760070800781
2012-08-27,81.64148712158203
2012-08-28,81.12799835205078
2012-08-29,80.24778747558594
2012-08-30,79.4775619506836
2012-08-31,81.42141723632812
2012-09-04,80.21109771728516
2012-09-05,79.07413482666016
2012-09-06,81.16468048095703
2012-09-07,83.14517211914062
2012-09-10,82.85179901123047
2012-09-11,84.24547576904297
2012-09-12,84.39348602294922
2012-09-13,86.3174057006836
2012-09-14,86.61341094970703
2012-09-17,84.83745574951172
2012-09-18,83.5055160522461
2012-09-19,83.3945083618164
2012-09-20,84.1344985961914
2012-09-21,85.0224609375
2012-09-24,82.72855377197266
2012-09-25,80.91563415527344
2012-09-26,80.84163665771484
2012-09-27,80.80463409423828
2012-09-28,81.1006088256836
2012-10-01,84.24547576904297
2012-10-02,84.61547088623047
2012-10-03,83.28351593017578
2012-10-04,82.39556884765625
2012-10-05,80.54564666748047
2012-10-08,80.39765930175781
2012-10-09,80.47163391113281
2012-10-10,79.99065399169922
2012-10-11,82.35858154296875
2012-10-12,82.58056640625
2012-10-15,82.54357147216797
2012-10-16,83.43148803710938
2012-10-17,86.05842590332031
2012-10-18,88.7223129272461
2012-10-19,88.46332550048828
2012-10-22,85.17044067382812
2012-10-23,83.83849334716797
2012-10-24,81.47061920166016
2012-10-25,82.9505386352539
2012-10-26,83.3205337524414
2012-10-31,83.43148803710938
2012-11-01,83.6164779663086
2012-11-02,81.76655578613281
2012-11-05,82.46954345703125
2012-11-06,83.1355209350586
2012-11-07,81.0636215209961
2012-11-08,78.06673431396484
2012-11-09,77.06777954101562
2012-11-12,76.88280487060547
2012-11-13,76.73480224609375
2012-11-14,76.5127944946289
2012-11-15,75.84685516357422
2012-11-16,77.62274169921875
2012-11-19,78.14076232910156
2012-11-20,77.2527847290039
2012-11-21,77.6597671508789
2012-11-23,80.10166931152344
2012-11-26,78.80671691894531
2012-11-27,78.02974700927734
2012-11-28,80.87862396240234
2012-11-29,80.21267700195312
2012-11-30,80.61962890625
2012-12-03,80.28665161132812
2012-12-04,78.8437271118164
2012-12-05,80.43461608886719
2012-12-06,79.2507095336914
2012-12-07,78.6957015991211
2012-12-10,78.65875244140625
2012-12-11,77.88178253173828
2012-12-12,77.50820922851562
2012-12-13,78.74088287353516
2012-12-14,75.26704406738281
2012-12-17,75.0802230834961
2012-12-18,75.90202331542969
2012-12-19,75.49111938476562
2012-12-20,76.20085906982422
2012-12-21,75.64054107666016
2012-12-24,74.03433990478516
2012-12-26,73.66080474853516
2012-12-27,73.77287292480469
2012-12-28,73.17521667480469
2012-12-31,73.81023406982422
2013-01-02,73.28730010986328
2013-01-03,74.29584503173828
2013-01-04,76.20085906982422
2013-01-07,75.41641235351562
2013-01-08,73.88493347167969
2013-01-09,73.28730010986328
2013-01-10,73.81023406982422
2013-01-11,73.88493347167969
2013-01-14,72.31610107421875
2013-01-15,72.6148910522461
2013-01-16,72.54020690917969
2013-01-17,72.76434326171875
2013-01-18,72.42814636230469
2013-01-22,72.16666412353516
2013-01-23,72.35345458984375
2013-01-24,73.06316375732422
2013-01-25,73.13786315917969
2013-01-28,72.42814636230469
2013-01-29,73.28730010986328
2013-01-30,73.81023406982422
2013-01-31,72.31610107421875
2013-02-01,71.97992706298828
2013-02-04,71.23284912109375
2013-02-05,72.72700500488281
2013-02-06,74.07170104980469
2013-02-07,72.20403289794922
2013-02-08,72.6148910522461
2013-02-11,72.39081573486328
2013-02-12,72.83903503417969
2013-02-13,72.72700500488281
2013-02-14,67.9084243774414
2013-02-15,67.04925537109375
2013-02-19,68.31928253173828
2013-02-20,67.60958862304688
2013-02-21,67.46015930175781
2013-02-22,68.43135070800781
2013-02-25,67.12397766113281
2013-02-26,67.31074523925781
2013-02-27,68.09515380859375
2013-02-28,67.16133117675781
2013-03-01,66.63836669921875
2013-03-04,65.51777648925781
2013-03-05,66.30223083496094
2013-03-06,68.28192901611328
2013-03-07,71.12076568603516
2013-03-08,72.24140167236328
2013-03-11,72.72700500488281
2013-03-12,72.57756805419922
2013-03-13,71.5962905883789
2013-03-14,75.48371124267578
2013-03-15,76.76692199707031
2013-03-18,75.33271789550781
2013-03-19,74.23821258544922
2013-03-20,73.25691223144531
2013-03-21,71.89820861816406
2013-03-22,71.8227310180664
2013-03-25,71.97372436523438
2013-03-26,72.50209045410156
2013-03-27,72.95500183105469
2013-03-28,73.4456558227539
2013-04-01,72.57756805419922
2013-04-02,72.23790740966797
2013-04-03,69.40726470947266
2013-04-04,69.06758880615234
2013-04-05,70.91693878173828
2013-04-08,70.162109375
2013-04-09,71.89820861816406
2013-04-10,73.2946548461914
2013-04-11,73.40789794921875
2013-04-12,73.70980834960938
2013-04-15,70.72821807861328
2013-04-16,71.33209228515625
2013-04-17,69.48274230957031
2013-04-18,71.52081298828125
2013-04-19,70.57723999023438
2013-04-22,70.91693878173828
2013-04-23,69.78467559814453
2013-04-24,69.02984619140625
2013-04-25,70.38853454589844
2013-04-26,69.70919799804688
2013-04-29,70.87918853759766
2013-04-30,69.63371276855469
2013-05-01,68.27498626708984
2013-05-02,68.23725891113281
2013-05-03,68.69017791748047
2013-05-06,68.91661071777344
2013-05-07,68.65242004394531
2013-05-08,69.25630187988281
2013-05-09,70.42630004882812
2013-05-10,72.08692932128906
2013-05-13,69.89789581298828
2013-05-14,70.23758697509766
2013-05-15,70.31305694580078
2013-05-16,69.59598541259766
2013-05-17,71.2943344116211
2013-05-20,74.46466827392578
2013-05-21,74.12496948242188
2013-05-22,72.87950897216797
2013-05-23,74.84209442138672
2013-05-24,74.20046997070312
2013-05-28,73.4456558227539
2013-05-29,73.03045654296875
2013-05-30,73.14371490478516
2013-05-31,71.8227310180664
2013-06-03,71.33209228515625
2013-06-04,70.42630004882812
2013-06-05,69.78467559814453
2013-06-06,69.82241821289062
2013-06-07,69.86014556884766
2013-06-10,70.04888916015625
2013-06-11,68.65242004394531
2013-06-12,67.20228576660156
2013-06-13,67.69837951660156
2013-06-14,66.66802978515625
2013-06-17,67.54576110839844
2013-06-18,69.07218933105469
2013-06-19,69.14851379394531
2013-06-20,66.70616912841797
2013-06-21,65.82847595214844
2013-06-24,64.53099060058594
2013-06-25,65.2178955078125
2013-06-26,65.63768768310547
2013-06-27,64.79811096191406
2013-06-28,64.64547729492188
2013-07-01,64.4928207397461
2013-07-02,64.87442779541016
2013-07-03,64.37833404541016
2013-07-05,63.500614166259766
2013-07-08,64.75994110107422
2013-07-09,65.1033935546875
2013-07-10,65.25602722167969
2013-07-11,66.5916976928711
2013-07-12,65.33241271972656
2013-07-15,65.40869903564453
2013-07-16,65.40869903564453
2013-07-17,65.2178955078125
2013-07-18,66.40087890625
2013-07-19,66.40087890625
2013-07-22,66.51537322998047
2013-07-23,67.20228576660156
2013-07-24,65.7139892578125
2013-07-25,67.27861022949219
2013-07-26,68.88140106201172
2013-07-29,67.08778381347656
2013-07-30,67.20228576660156
2013-07-31,66.85883331298828
2013-08-01,66.78252410888672
2013-08-02,67.24044799804688
2013-08-05,68.61427307128906
2013-08-06,67.62208557128906
2013-08-07,66.17192077636719
2013-08-08,66.55352783203125
2013-08-09,66.78252410888672
2013-08-12,66.5916976928711
2013-08-13,66.36274719238281
2013-08-14,66.89698791503906
2013-08-15,67.73653411865234
2013-08-16,67.46943664550781
2013-08-19,66.93516540527344
2013-08-20,66.8206787109375
2013-08-21,66.36274719238281
2013-08-22,67.04962921142578
2013-08-23,66.66802978515625
2013-08-26,66.32455444335938
2013-08-27,65.67583465576172
2013-08-28,65.67583465576172
2013-08-29,65.14157104492188
2013-08-30,65.25602722167969
2013-09-03,65.17973327636719
2013-09-04,65.82847595214844
2013-09-05,66.70616912841797
2013-09-06,66.78252410888672
2013-09-09,66.93516540527344
2013-09-10,66.51537322998047
2013-09-11,67.21027374267578
2013-09-12,69.56512451171875
2013-09-13,69.52650451660156
2013-09-16,68.368408203125
2013-09-17,68.21398162841797
2013-09-18,68.60001373291016
