Date,UI
2012-03-15,24.861845016479492
2012-03-16,24.63308334350586
2012-03-19,24.79779052734375
2012-03-20,24.74288558959961
2012-03-21,26.289316177368164
2012-03-22,26.280166625976562
2012-03-23,27.79914665222168
2012-03-26,29.967809677124023
2012-03-27,29.373022079467773
2012-03-28,28.320720672607422
2012-03-29,28.503734588623047
2012-03-30,28.94295310974121
2012-04-02,29.58349609375
2012-04-03,30.150814056396484
2012-04-04,28.375625610351562
2012-04-05,28.32987403869629
2012-04-09,27.908946990966797
2012-04-10,28.586088180541992
2012-04-11,29.665843963623047
2012-04-12,31.001815795898438
2012-04-13,31.431884765625
2012-04-16,30.16912269592285
2012-04-17,30.37042808532715
2012-04-18,29.556039810180664
2012-04-19,30.461938858032227
2012-04-20,29.409629821777344
2012-04-23,29.162569046020508
2012-04-24,29.455379486083984
2012-04-25,29.217470169067383
2012-04-26,29.95865821838379
2012-04-27,30.88286018371582
2012-04-30,30.214872360229492
2012-05-01,32.02666091918945
2012-05-02,26.44487762451172
2012-05-03,26.335071563720703
2012-05-04,24.697132110595703
2012-05-07,22.793838500976562
2012-05-08,22.8029842376709
2012-05-09,23.82784080505371
2012-05-10,22.638275146484375
2012-05-11,20.643474578857422
2012-05-14,20.487916946411133
2012-05-15,20.414710998535156
2012-05-16,19.124494552612305
2012-05-17,18.785932540893555
2012-05-18,17.385906219482422
2012-05-21,18.776777267456055
2012-05-22,18.117942810058594
2012-05-23,18.209447860717773
2012-05-24,18.712722778320312
2012-05-25,18.538862228393555
2012-05-29,17.870878219604492
2012-05-30,15.592414855957031
2012-05-31,17.065635681152344
2012-06-01,16.15974235534668
2012-06-04,15.262992858886719
2012-06-05,14.43030071258545
2012-06-06,14.549254417419434
2012-06-07,12.472097396850586
2012-06-08,12.334840774536133
2012-06-11,10.825014114379883
2012-06-12,11.840715408325195
2012-06-13,11.822415351867676
2012-06-14,12.362293243408203
2012-06-15,11.987123489379883
2012-06-18,11.886468887329102
2012-06-19,12.398895263671875
2012-06-20,12.499552726745605
2012-06-21,12.2341890335083
2012-06-22,12.50870132446289
2012-06-25,12.636809349060059
2012-06-26,12.417194366455078
2012-06-27,12.71001148223877
2012-06-28,12.865571022033691
2012-06-29,13.039427757263184
2012-07-02,12.4446439743042
2012-07-03,13.643357276916504
2012-07-05,12.90217113494873
2012-07-06,12.417194366455078
2012-07-09,12.938775062561035
2012-07-10,12.865571022033691
2012-07-11,12.289088249206543
2012-07-12,11.968820571899414
2012-07-13,12.481246948242188
2012-07-16,11.877317428588867
2012-07-17,11.355740547180176
2012-07-18,11.95052433013916
2012-07-19,11.374040603637695
2012-07-20,11.438092231750488
2012-07-23,11.209332466125488
2012-07-24,11.392343521118164
2012-07-25,11.685154914855957
2012-07-26,9.955717086791992
2012-07-27,11.730910301208496
2012-07-30,11.996272087097168
2012-07-31,12.938775062561035
2012-08-01,12.6917085647583
2012-08-02,11.172731399536133
2012-08-03,11.355740547180176
2012-08-06,11.447245597839355
2012-08-07,12.819815635681152
2012-08-08,12.90217113494873
2012-08-09,13.734865188598633
2012-08-10,7.970063209533691
2012-08-13,7.631496429443359
2012-08-14,7.210574626922607
2012-08-15,7.503390312194824
2012-08-16,7.5308427810668945
2012-08-17,7.915162563323975
2012-08-20,8.409287452697754
2012-08-21,8.326932907104492
2012-08-22,8.12562370300293
2012-08-23,8.226275444030762
2012-08-24,9.672052383422852
2012-08-27,9.626300811767578
2012-08-28,10.45899486541748
2012-08-29,11.081226348876953
2012-08-30,10.88906478881836
2012-08-31,10.998872756958008
2012-09-04,10.980567932128906
2012-09-05,10.843315124511719
2012-09-06,10.971421241760254
2012-09-07,11.008020401000977
2012-09-10,11.895620346069336
2012-09-11,11.987123489379883
2012-09-12,12.069477081298828
2012-09-13,11.831565856933594
2012-09-14,11.71260929107666
2012-09-17,11.987123489379883
2012-09-18,11.383193969726562
2012-09-19,11.40149211883545
2012-09-20,10.953119277954102
2012-09-21,10.980567932128906
2012-09-24,10.980567932128906
2012-09-25,10.797562599182129
2012-09-26,10.870766639709473
2012-09-27,10.541349411010742
2012-09-28,10.88906478881836
2012-10-01,10.971421241760254
2012-10-02,11.181877136230469
2012-10-03,11.181877136230469
2012-10-04,11.566203117370605
2012-10-05,11.383193969726562
2012-10-08,11.355740547180176
2012-10-09,11.090377807617188
2012-10-10,11.255086898803711
2012-10-11,11.5204496383667
2012-10-12,11.511298179626465
2012-10-15,11.511298179626465
2012-10-16,11.685154914855957
2012-10-17,11.666858673095703
2012-10-18,11.29168701171875
2012-10-19,10.93481731414795
2012-10-22,10.93481731414795
2012-10-23,10.779258728027344
2012-10-24,11.145279884338379
2012-10-25,10.998872756958008
2012-10-26,10.953119277954102
2012-10-31,10.797562599182129
2012-11-01,11.126978874206543
2012-11-02,10.605401992797852
2012-11-05,10.440692901611328
2012-11-06,10.147879600524902
2012-11-07,9.397540092468262
2012-11-08,9.287731170654297
2012-11-09,10.257683753967285
2012-11-12,9.855062484741211
2012-11-13,9.845913887023926
2012-11-14,9.763557434082031
2012-11-15,9.955717086791992
2012-11-16,10.962270736694336
2012-11-19,10.733508110046387
2012-11-20,10.971421241760254
2012-11-21,11.081226348876953
2012-11-23,11.053777694702148
2012-11-26,11.008020401000977
2012-11-27,10.742657661437988
2012-11-28,11.072073936462402
2012-11-29,10.623703956604004
2012-11-30,10.751808166503906
2012-12-03,10.980567932128906
2012-12-04,11.117826461791992
2012-12-05,11.136130332946777
2012-12-06,10.91651725769043
2012-12-07,10.971421241760254
2012-12-10,10.980567932128906
2012-12-11,10.971421241760254
2012-12-12,10.898215293884277
2012-12-13,10.980567932128906
2012-12-14,10.943970680236816
2012-12-17,10.998872756958008
2012-12-18,11.62110424041748
2012-12-19,11.977972984313965
2012-12-20,11.430566787719727
2012-12-21,11.272839546203613
2012-12-24,11.365623474121094
2012-12-26,11.309951782226562
2012-12-27,11.57901668548584
2012-12-28,11.504793167114258
2012-12-31,11.263565063476562
2013-01-02,11.801691055297852
2013-01-03,11.950139045715332
2013-01-04,11.838801383972168
2013-01-07,11.467679977416992
2013-01-08,11.328509330749512
2013-01-09,11.161502838134766
2013-01-10,10.994498252868652
2013-01-11,11.189337730407715
2013-01-14,10.948107719421387
2013-01-15,11.00377368927002
2013-01-16,10.975942611694336
2013-01-17,11.040889739990234
2013-01-18,11.00377368927002
2013-01-22,10.985221862792969
2013-01-23,10.892438888549805
2013-01-24,10.836772918701172
2013-01-25,10.873886108398438
2013-01-28,11.096555709838867
2013-01-29,11.096555709838867
2013-01-30,11.588294982910156
2013-01-31,11.950139045715332
2013-02-01,12.942890167236328
2013-02-04,12.868666648864746
2013-02-05,12.83155345916748
2013-02-06,13.731527328491211
2013-02-07,13.796472549438477
2013-02-08,14.603666305541992
2013-02-11,14.288207054138184
2013-02-12,14.510884284973145
2013-02-13,14.353157043457031
2013-02-14,14.10265064239502
2013-02-15,13.499576568603516
2013-02-19,13.15628719329834
2013-02-20,12.905777931213379
2013-02-21,12.414043426513672
2013-02-22,12.590322494506836
2013-02-25,12.54393482208252
2013-02-26,12.534658432006836
2013-02-27,12.840832710266113
2013-02-28,12.775888442993164
2013-03-01,12.87794303894043
2013-03-04,12.794443130493164
2013-03-05,11.913026809692383
2013-03-06,12.098586082458496
2013-03-07,12.386207580566406
2013-03-08,12.423323631286621
2013-03-11,12.451155662536621
2013-03-12,12.460433959960938
2013-03-13,12.441875457763672
2013-03-14,12.441875457763672
2013-03-15,12.321258544921875
2013-03-18,12.182092666625977
2013-03-19,12.209925651550293
2013-03-20,12.404766082763672
2013-03-21,12.339818000793457
2013-03-22,12.478988647460938
2013-03-25,12.247037887573242
2013-03-26,12.71094036102295
2013-03-27,12.794443130493164
2013-03-28,12.729496002197266
2013-04-01,12.571769714355469
2013-04-02,12.738776206970215
2013-04-03,12.571769714355469
2013-04-04,12.089308738708496
2013-04-05,12.182092666625977
2013-04-08,12.293426513671875
2013-04-09,12.54393482208252
2013-04-10,13.499576568603516
2013-04-11,13.416072845458984
2013-04-12,13.824305534362793
2013-04-15,12.71094036102295
2013-04-16,13.490299224853516
2013-04-17,12.924335479736328
2013-04-18,13.06350326538086
2013-04-19,13.072782516479492
2013-04-22,13.17484188079834
2013-04-23,13.78719425201416
2013-04-24,13.583073616027832
2013-04-25,14.22326374053955
2013-04-26,14.956230163574219
2013-04-29,14.594382286071777
2013-04-30,14.334601402282715
2013-05-01,13.972758293151855
2013-05-02,14.89128303527832
2013-05-03,15.243850708007812
2013-05-06,15.410853385925293
2013-05-07,15.336634635925293
2013-05-08,15.178903579711914
2013-05-09,14.94694995880127
2013-05-10,17.730361938476562
2013-05-13,18.426225662231445
2013-05-14,18.9829044342041
2013-05-15,19.057130813598633
2013-05-16,18.955076217651367
2013-05-17,18.92723846435547
2013-05-20,18.32416343688965
2013-05-21,18.416942596435547
2013-05-22,18.008710861206055
2013-05-23,17.90665054321289
2013-05-24,18.017988204956055
2013-05-28,17.823144912719727
2013-05-29,17.619029998779297
2013-05-30,17.220083236694336
2013-05-31,17.54480743408203
2013-06-03,16.876792907714844
2013-06-04,15.522192001342773
2013-06-05,14.009869575500488
2013-06-06,14.779946327209473
2013-06-07,14.86345100402832
2013-06-10,14.872725486755371
2013-06-11,15.076844215393066
2013-06-12,15.141788482666016
2013-06-13,15.113961219787598
2013-06-14,14.752111434936523
2013-06-17,15.512917518615723
2013-06-18,15.921149253845215
2013-06-19,15.809814453125
2013-06-20,15.550023078918457
2013-06-21,15.735586166381836
2013-06-24,15.846929550170898
2013-06-25,15.80053424835205
2013-06-26,15.976816177368164
2013-06-27,16.171653747558594
2013-06-28,16.27371597290039
2013-07-01,16.171653747558594
2013-07-02,16.58916664123535
2013-07-03,16.802560806274414
2013-07-05,17.108739852905273
2013-07-08,17.424190521240234
2013-07-09,17.55408477783203
2013-07-10,17.841711044311523
2013-07-11,17.869543075561523
2013-07-12,18.444780349731445
2013-07-15,18.565399169921875
2013-07-16,18.62105941772461
2013-07-17,19.0942440032959
2013-07-18,19.409700393676758
2013-07-19,19.187021255493164
2013-07-22,19.45608901977539
2013-07-23,19.678760528564453
2013-07-24,19.19630241394043
2013-07-25,19.37259292602539
2013-07-26,19.68803596496582
2013-07-29,19.521034240722656
2013-07-30,19.47464942932129
2013-07-31,19.502479553222656
2013-08-01,19.595260620117188
2013-08-02,19.335474014282227
2013-08-05,19.752988815307617
2013-08-06,19.47464942932129
2013-08-07,19.084964752197266
2013-08-08,19.66948699951172
2013-08-09,24.494075775146484
2013-08-12,24.73529815673828
2013-08-13,26.720802307128906
2013-08-14,26.024948120117188
2013-08-15,26.191959381103516
2013-08-16,27.342435836791992
2013-08-19,26.23834991455078
2013-08-20,27.101211547851562
2013-08-21,27.425933837890625
2013-08-22,28.576414108276367
2013-08-23,29.45783233642578
2013-08-26,30.49697494506836
2013-08-27,31.563955307006836
2013-08-28,33.716461181640625
2013-08-29,33.5030632019043
2013-08-30,32.52887725830078
2013-09-03,31.675281524658203
2013-09-04,30.172245025634766
2013-09-05,30.849546432495117
2013-09-06,30.62686538696289
2013-09-09,31.146438598632812
2013-09-10,31.962915420532227
2013-09-11,32.28764724731445
2013-09-12,29.160940170288086
2013-09-13,30.051626205444336
2013-09-16,29.903181076049805
2013-09-17,30.218637466430664
2013-09-18,30.784595489501953
2013-09-19,30.246463775634766
2013-09-20,28.585695266723633
2013-09-23,28.557859420776367
2013-09-24,29.25371742248535
2013-09-25,31.359840393066406
2013-09-26,32.16701126098633
2013-09-27,31.57322120666504
2013-09-30,31.16499900817871
2013-10-01,32.67732238769531
2013-10-02,32.28764724731445
2013-10-03,32.70515441894531
2013-10-04,33.90202331542969
2013-10-07,33.5308952331543
2013-10-08,32.000022888183594
2013-10-09,33.32677459716797
2013-10-10,32.51960372924805
2013-10-11,34.41232681274414
2013-10-14,35.66484451293945
2013-10-15,35.08034896850586
2013-10-16,36.6483268737793
2013-10-17,37.214298248291016
2013-10-18,38.1421012878418
2013-10-21,38.13282012939453
2013-10-22,36.60194396972656
2013-10-23,35.88753890991211
2013-10-24,36.908111572265625
2013-10-25,35.74835205078125
2013-10-28,35.015403747558594
2013-10-29,35.91536331176758
2013-10-30,34.904052734375
2013-10-31,35.79475402832031
2013-11-01,35.228782653808594
2013-11-04,36.666893005371094
2013-11-05,37.23284912109375
2013-11-06,35.98031997680664
2013-11-07,34.49582290649414
2013-11-08,38.2719841003418
2013-11-11,37.372013092041016
2013-11-12,38.67094802856445
2013-11-13,38.96784210205078
2013-11-14,40.322444915771484
2013-11-15,40.860572814941406
2013-11-18,39.29258346557617
2013-11-19,38.95856475830078
2013-11-20,38.75443649291992
2013-11-21,39.16267395019531
2013-11-22,38.92145538330078
2013-11-25,35.20094680786133
2013-11-26,36.453487396240234
2013-11-27,36.68544387817383
2013-11-29,36.55554962158203
2013-12-02,37.11224365234375
2013-12-03,37.11224365234375
2013-12-04,37.09367752075195
2013-12-05,37.065834045410156
2013-12-06,33.83708190917969
2013-12-09,35.15457534790039
2013-12-10,36.06381607055664
2013-12-11,35.31229019165039
2013-12-12,35.878257751464844
2013-12-13,37.26995849609375
2013-12-16,36.991615295410156
2013-12-17,37.32563018798828
2013-12-18,37.99365234375
2013-12-19,38.522499084472656
2013-12-20,40.35028076171875
2013-12-23,41.250247955322266
2013-12-24,41.32447814941406
2013-12-26,42.270835876464844
2013-12-27,41.66775131225586
2013-12-30,41.51004409790039
2013-12-31,42.64196014404297
2014-01-02,42.400726318359375
2014-01-03,42.799686431884766
2014-01-06,43.53264236450195
2014-01-07,43.0037956237793
2014-01-08,43.60688018798828
2014-01-09,41.16673278808594
2014-01-10,42.41926956176758
2014-01-13,40.52655029296875
2014-01-14,41.53786849975586
2014-01-15,41.51931381225586
2014-01-16,40.61006164550781
2014-01-17,41.129634857177734
2014-01-21,39.94204330444336
2014-01-22,40.59150314331055
2014-01-23,40.54511642456055
2014-01-24,37.733856201171875
2014-01-27,37.863765716552734
2014-01-28,38.76372528076172
2014-01-29,37.93798828125
2014-01-30,38.940006256103516
2014-01-31,38.22560119628906
2014-02-03,36.68544387817383
2014-02-04,36.574092864990234
2014-02-05,36.19369888305664
2014-02-06,37.984378814697266
2014-02-07,39.39463424682617
2014-02-10,40.842002868652344
2014-02-11,40.63789749145508
2014-02-12,41.138912200927734
2014-02-13,42.43783950805664
2014-02-14,42.07598876953125
2014-02-18,46.390289306640625
2014-02-19,45.8892707824707
2014-02-20,46.90986251831055
2014-02-21,46.93769836425781
2014-02-24,48.032508850097656
2014-02-25,48.06961441040039
2014-02-26,48.14385223388672
2014-02-27,48.24591064453125
2014-02-28,45.842891693115234
2014-03-03,44.65529251098633
2014-03-04,45.85215377807617
2014-03-05,45.79649353027344
2014-03-06,46.13050842285156
2014-03-07,45.00786590576172
2014-03-10,43.78315353393555
2014-03-11,45.62949752807617
2014-03-12,48.672691345214844
2014-03-13,48.34796905517578
2014-03-14,48.904640197753906
2014-03-17,50.55614471435547
2014-03-18,50.99220657348633
2014-03-19,50.89014434814453
2014-03-20,52.14268493652344
2014-03-21,50.778812408447266
2014-03-24,46.56657791137695
2014-03-25,45.657325744628906
2014-03-26,40.990455627441406
2014-03-27,42.26155471801758
2014-03-28,41.213134765625
2014-03-31,42.16878128051758
2014-04-01,42.9759635925293
2014-04-02,42.270835876464844
2014-04-03,39.96987533569336
2014-04-04,37.59468078613281
2014-04-07,35.998870849609375
2014-04-08,37.26067352294922
2014-04-09,38.95856475830078
2014-04-10,34.913330078125
2014-04-11,34.514373779296875
2014-04-14,33.660797119140625
2014-04-15,35.68342208862305
2014-04-16,37.62253189086914
2014-04-17,38.0957145690918
2014-04-21,37.67819595336914
2014-04-22,39.7564811706543
2014-04-23,37.76169967651367
2014-04-24,37.603973388671875
2014-04-25,35.24734878540039
2014-04-28,35.04322052001953
2014-04-29,36.14731979370117
2014-04-30,35.93390655517578
2014-05-01,37.35346221923828
2014-05-02,37.947269439697266
2014-05-05,37.78953552246094
2014-05-06,39.32969284057617
2014-05-07,37.910152435302734
2014-05-08,38.38331985473633
2014-05-09,29.114545822143555
2014-05-12,29.290830612182617
2014-05-13,31.610342025756836
2014-05-14,31.795894622802734
2014-05-15,31.860849380493164
2014-05-16,31.935073852539062
2014-05-19,32.380435943603516
2014-05-20,30.459869384765625
2014-05-21,30.060916900634766
2014-05-22,31.387676239013672
2014-05-23,31.703121185302734
2014-05-27,31.85157585144043
2014-05-28,31.71240234375
2014-05-29,33.234004974365234
2014-05-30,32.43608474731445
2014-06-02,31.768083572387695
2014-06-03,31.87941551208496
2014-06-04,32.37114715576172
2014-06-05,34.20819854736328
2014-06-06,34.328819274902344
2014-06-09,35.998870849609375
2014-06-10,37.010169982910156
2014-06-11,37.71531295776367
2014-06-12,38.65239334106445
2014-06-13,39.069908142089844
2014-06-16,40.842002868652344
2014-06-17,41.57497787475586
2014-06-18,42.020320892333984
2014-06-19,41.138912200927734
2014-06-20,41.305904388427734
2014-06-23,42.734745025634766
2014-06-24,42.16878128051758
2014-06-25,41.38013458251953
2014-06-26,41.58425521850586
2014-06-27,41.37086868286133
2014-06-30,41.92753982543945
2014-07-01,42.66050720214844
2014-07-02,42.7903938293457
2014-07-03,43.040916442871094
2014-07-07,42.13166809082031
2014-07-08,39.33897399902344
2014-07-09,39.11628341674805
2014-07-10,37.78953552246094
2014-07-11,37.84519577026367
2014-07-14,37.984378814697266
2014-07-15,37.08440399169922
2014-07-16,36.3514289855957
2014-07-17,36.100921630859375
2014-07-18,37.02873229980469
2014-07-21,36.128746032714844
2014-07-22,37.17716979980469
2014-07-23,37.149349212646484
2014-07-24,37.650352478027344
2014-07-25,37.205020904541016
2014-07-28,36.38854217529297
2014-07-29,36.51844787597656
2014-07-30,37.056556701660156
2014-07-31,35.44218826293945
2014-08-01,36.295753479003906
2014-08-04,36.796775817871094
2014-08-05,35.79475402832031
2014-08-06,36.453487396240234
2014-08-07,36.48133850097656
2014-08-08,39.05134201049805
2014-08-11,40.35028076171875
2014-08-12,39.997703552246094
2014-08-13,40.02554702758789
2014-08-14,39.311126708984375
2014-08-15,39.227638244628906
2014-08-18,41.305904388427734
2014-08-19,42.36362075805664
2014-08-20,42.29866027832031
2014-08-21,41.98321533203125
2014-08-22,42.020320892333984
2014-08-25,42.63267517089844
2014-08-26,42.7068977355957
2014-08-27,42.52134323120117
2014-08-28,42.19660949707031
2014-08-29,42.08527755737305
2014-09-02,43.309974670410156
2014-09-03,42.33576965332031
2014-09-04,42.25227737426758
2014-09-05,42.9574089050293
2014-09-08,43.579044342041016
2014-09-09,42.929588317871094
2014-09-10,43.866661071777344
2014-09-11,46.01917266845703
2014-09-12,43.13369369506836
2014-09-15,39.923484802246094
2014-09-16,40.814186096191406
2014-09-17,40.507999420166016
2014-09-18,40.22966384887695
2014-09-19,38.97712707519531
2014-09-22,35.19167709350586
2014-09-23,35.44218826293945
2014-09-24,36.65760040283203
2014-09-25,35.81330108642578
2014-09-26,35.76691818237305
2014-09-29,35.210235595703125
2014-09-30,34.8205451965332
2014-10-01,34.05046463012695
2014-10-02,34.7556037902832
2014-10-03,33.271114349365234
2014-10-06,32.361873626708984
2014-10-07,31.35055923461914
2014-10-08,32.37114715576172
2014-10-09,31.55467987060547
2014-10-10,30.385643005371094
2014-10-13,29.476394653320312
2014-10-14,29.40216636657715
2014-10-15,30.792049407958984
2014-10-16,31.64090919494629
2014-10-17,31.864797592163086
2014-10-20,32.070003509521484
2014-10-21,33.37594223022461
2014-10-22,32.47111511230469
2014-10-23,32.40582275390625
2014-10-24,32.15394973754883
2014-10-27,32.51774978637695
2014-10-28,32.84423065185547
2014-10-29,32.60170364379883
2014-10-30,32.82558059692383
2014-10-31,33.366607666015625
2014-11-03,33.674434661865234
2014-11-04,32.88154602050781
2014-11-05,33.04012680053711
2014-11-06,32.29387283325195
2014-11-07,26.846269607543945
2014-11-10,27.23805046081543
2014-11-11,26.846269607543945
2014-11-12,27.05148696899414
2014-11-13,26.790300369262695
2014-11-14,27.732439041137695
2014-11-17,27.499235153198242
2014-11-18,27.601844787597656
2014-11-19,27.573854446411133
2014-11-20,27.881685256958008
2014-11-21,27.909669876098633
2014-11-24,28.021608352661133
2014-11-25,27.69512367248535
2014-11-26,27.657808303833008
2014-11-28,26.958202362060547
2014-12-01,26.267921447753906
2014-12-02,26.66902732849121
2014-12-03,26.687692642211914
2014-12-04,26.044055938720703
2014-12-05,26.35188102722168
2014-12-08,26.08136558532715
2014-12-09,27.126117706298828
2014-12-10,26.75299072265625
2014-12-11,27.471254348754883
2014-12-12,27.91900062561035
2014-12-15,27.85370445251465
2014-12-16,29.840585708618164
2014-12-17,31.39838409423828
2014-12-18,31.39838409423828
2014-12-19,28.74920082092285
2014-12-22,29.09433937072754
2014-12-23,29.066356658935547
2014-12-24,29.196949005126953
2014-12-26,29.029043197631836
2014-12-29,28.4693603515625
2014-12-30,27.86302947998047
2014-12-31,27.64848518371582
2015-01-02,27.70445442199707
2015-01-05,27.27535629272461
2015-01-06,25.988082885742188
2015-01-07,26.379863739013672
2015-01-08,27.00484275817871
2015-01-09,27.611173629760742
2015-01-12,26.29591178894043
2015-01-13,27.312665939331055
2015-01-14,27.060813903808594
2015-01-15,26.454486846923828
2015-01-16,26.75299072265625
2015-01-20,27.098129272460938
2015-01-21,27.014175415039062
2015-01-22,27.17275047302246
2015-01-23,26.790300369262695
2015-01-26,25.698911666870117
2015-01-27,25.80152130126953
2015-01-28,24.71946144104004
2015-01-29,24.48626136779785
2015-01-30,24.532899856567383
2015-02-02,26.006736755371094
2015-02-03,25.77353286743164
2015-02-04,25.475034713745117
2015-02-05,24.467601776123047
2015-02-06,27.97496223449707
2015-02-09,27.74176597595215
2015-02-10,27.19140625
2015-02-11,26.958202362060547
2015-02-12,28.599950790405273
2015-02-13,26.846269607543945
2015-02-17,27.46192169189453
2015-02-18,27.135440826416016
2015-02-19,28.068248748779297
2015-02-20,29.252918243408203
2015-02-23,28.534652709960938
2015-02-24,28.69322395324707
2015-02-25,29.262248992919922
2015-02-26,29.430147171020508
2015-02-27,29.51410675048828
2015-03-02,30.530866622924805
2015-03-03,29.579397201538086
2015-03-04,29.588729858398438
2015-03-05,29.83125877380371
2015-03-06,29.271574020385742
2015-03-09,28.05891990661621
2015-03-10,28.05891990661621
2015-03-11,28.609275817871094
2015-03-12,28.441373825073242
2015-03-13,28.42271614074707
2015-03-16,29.262248992919922
2015-03-17,28.917104721069336
2015-03-18,29.08501434326172
2015-03-19,28.898441314697266
2015-03-20,28.917104721069336
2015-03-23,28.571958541870117
2015-03-24,28.571958541870117
2015-03-25,27.74176597595215
2015-03-26,27.116783142089844
2015-03-27,27.210065841674805
2015-03-30,27.97496223449707
2015-03-31,27.564531326293945
2015-04-01,26.072038650512695
2015-04-02,26.361209869384766
2015-04-06,27.200733184814453
2015-04-07,26.902236938476562
2015-04-08,27.6391544342041
2015-04-09,27.508562088012695
2015-04-10,28.05891990661621
2015-04-13,28.49734115600586
2015-04-14,28.133544921875
2015-04-15,29.122329711914062
2015-04-16,29.262248992919922
2015-04-17,29.057025909423828
2015-04-20,29.178293228149414
2015-04-21,29.486122131347656
2015-04-22,29.103670120239258
2015-04-23,29.318218231201172
2015-04-24,29.1876220703125
2015-04-27,27.891016006469727
2015-04-28,27.86302947998047
2015-04-29,27.098129272460938
2015-04-30,26.650375366210938
2015-05-01,26.678363800048828
2015-05-04,26.51978302001953
2015-05-05,26.08136558532715
2015-05-06,26.29591178894043
2015-05-07,26.445161819458008
2015-05-08,26.49180030822754
2015-05-11,28.236154556274414
2015-05-12,28.19884490966797
2015-05-13,27.97496223449707
2015-05-14,28.002952575683594
2015-05-15,28.002952575683594
2015-05-18,27.984298706054688
2015-05-19,28.105560302734375
2015-05-20,27.94698143005371
2015-05-21,28.217500686645508
2015-05-22,28.413387298583984
2015-05-26,28.217500686645508
2015-05-27,28.683902740478516
2015-05-28,29.448808670043945
2015-05-29,29.66335105895996
2015-06-01,28.879791259765625
2015-06-02,29.103670120239258
2015-06-03,29.215608596801758
2015-06-04,28.814495086669922
2015-06-05,29.588729858398438
2015-06-08,29.607383728027344
2015-06-09,29.374181747436523
2015-06-10,30.176395416259766
2015-06-11,30.306991577148438
2015-06-12,30.51221466064453
2015-06-15,30.418926239013672
2015-06-16,30.306991577148438
2015-06-17,30.465566635131836
2015-06-18,30.446908950805664
2015-06-19,31.109201431274414
2015-06-22,31.47300148010254
2015-06-23,31.454355239868164
2015-06-24,30.52153778076172
2015-06-25,30.409597396850586
2015-06-26,30.13909149169922
2015-06-29,29.915212631225586
2015-06-30,29.77528953552246
2015-07-01,30.23236846923828
