Date,EFC
2021-09-28,11.160725593566895
2021-09-29,11.18506908416748
2021-09-30,11.130302429199219
2021-10-01,11.288519859313965
2021-10-04,11.300695419311523
2021-10-05,11.349381446838379
2021-10-06,11.33720588684082
2021-10-07,11.33720588684082
2021-10-08,11.398058891296387
2021-10-11,11.428488731384277
2021-10-12,11.489341735839844
2021-10-13,11.039019584655762
2021-10-14,11.16072940826416
2021-10-15,11.09378719329834
2021-10-18,11.197239875793457
2021-10-19,11.166812896728516
2021-10-20,11.221582412719727
2021-10-21,11.24592399597168
2021-10-22,11.20941162109375
2021-10-25,11.312865257263184
2021-10-26,11.233755111694336
2021-10-27,11.221582412719727
2021-10-28,11.295207977294922
2021-10-29,11.154093742370605
2021-11-01,11.27066707611084
2021-11-02,11.098875999450684
2021-11-03,11.221583366394043
2021-11-04,11.203180313110352
2021-11-05,11.307478904724121
2021-11-08,11.141823768615723
2021-11-09,11.172503471374512
2021-11-10,11.092740058898926
2021-11-11,11.098875999450684
2021-11-12,10.988442420959473
2021-11-15,11.03752326965332
2021-11-16,10.970030784606934
2021-11-17,10.920950889587402
2021-11-18,10.865731239318848
2021-11-19,10.853458404541016
2021-11-22,10.841187477111816
2021-11-23,10.835054397583008
2021-11-24,10.847326278686523
2021-11-26,10.626455307006836
2021-11-29,10.62026309967041
2021-11-30,10.255114555358887
2021-12-01,10.20560359954834
2021-12-02,10.52742862701416
2021-12-03,10.570755004882812
2021-12-06,10.651208877563477
2021-12-07,10.82449722290039
2021-12-08,10.87401008605957
2021-12-09,10.861634254455566
2021-12-10,10.781174659729004
2021-12-13,10.59550952911377
2021-12-14,10.3665189743042
2021-12-15,10.385083198547363
2021-12-16,10.29224967956543
2021-12-17,10.187034606933594
2021-12-20,9.83426284790039
2021-12-21,10.360326766967773
2021-12-22,10.502673149108887
2021-12-23,10.53980827331543
2021-12-27,10.682150840759277
2021-12-28,10.69453239440918
2021-12-29,10.694530487060547
2021-12-30,10.607125282287598
2021-12-31,10.6695556640625
2022-01-03,10.888067245483398
2022-01-04,10.85060977935791
2022-01-05,10.750720024108887
2022-01-06,10.794422149658203
2022-01-07,10.844368934631348
2022-01-10,10.881828308105469
2022-01-11,10.9942045211792
2022-01-12,11.031662940979004
2022-01-13,10.9942045211792
2022-01-14,11.05039119720459
2022-01-18,11.169013023376465
2022-01-19,11.05039119720459
2022-01-20,11.012933731079102
2022-01-21,10.913041114807129
2022-01-24,10.644585609436035
2022-01-25,11.075360298156738
2022-01-26,11.012933731079102
2022-01-27,11.000445365905762
2022-01-28,11.050822257995605
2022-01-31,11.189349174499512
2022-02-01,11.145273208618164
2022-02-02,11.113788604736328
2022-02-03,11.01933479309082
2022-02-04,10.975261688232422
2022-02-07,10.950071334838867
2022-02-08,11.094898223876953
2022-02-09,11.157862663269043
2022-02-10,11.038226127624512
2022-02-11,11.02563190460205
2022-02-14,11.006745338439941
2022-02-15,11.113788604736328
2022-02-16,11.176756858825684
2022-02-17,11.031930923461914
2022-02-18,11.044523239135742
2022-02-22,10.798948287963867
2022-02-23,10.597453117370605
2022-02-24,10.887102127075195
2022-02-25,11.147533416748047
2022-02-28,11.22375202178955
2022-03-01,11.147533416748047
2022-03-02,11.29362678527832
2022-03-03,11.312676429748535
2022-03-04,11.236457824707031
2022-03-07,11.04590129852295
2022-03-08,11.198343276977539
2022-03-09,11.21104907989502
2022-03-10,11.30632495880127
2022-03-11,11.287272453308105
2022-03-14,11.191994667053223
2022-03-15,11.22375202178955
2022-03-16,11.319031715393066
2022-03-17,11.198343276977539
2022-03-18,11.191994667053223
2022-03-21,11.217400550842285
2022-03-22,11.287272453308105
2022-03-23,11.28092098236084
2022-03-24,11.325383186340332
2022-03-25,11.395255088806152
2022-03-28,11.427011489868164
2022-03-29,11.439717292785645
2022-03-30,11.446121215820312
2022-03-31,11.36925983428955
2022-04-01,11.343640327453613
2022-04-04,11.29880142211914
2022-04-05,11.151480674743652
