Date,BRSL
2010-05-25,9.717108726501465
2010-05-26,9.701574325561523
2010-05-27,10.333160400390625
2010-05-28,10.13125991821289
2010-06-01,9.898299217224121
2010-06-02,9.991484642028809
2010-06-03,10.28657054901123
2010-06-04,9.846529960632324
2010-06-07,9.665336608886719
2010-06-08,9.649808883666992
2010-06-09,9.484145164489746
2010-06-10,9.908650398254395
2010-06-11,9.950071334838867
2010-06-14,9.95524787902832
2010-06-15,10.141613960266113
2010-06-16,9.598037719726562
2010-06-17,9.58768367767334
2010-06-18,9.530556678771973
2010-06-21,9.405902862548828
2010-06-22,9.182571411132812
2010-06-23,9.068305969238281
2010-06-24,8.704743385314941
2010-06-25,8.876139640808105
2010-06-28,8.668386459350586
2010-06-29,8.37753963470459
2010-06-30,8.154204368591309
2010-07-01,8.29443645477295
2010-07-02,8.024360656738281
2010-07-06,8.024360656738281
2010-07-07,8.330794334411621
2010-07-08,8.278857231140137
2010-07-09,8.237305641174316
2010-07-12,8.076299667358398
2010-07-13,8.387923240661621
2010-07-14,8.460638046264648
2010-07-15,8.185369491577148
2010-07-16,7.77506160736084
2010-07-19,7.889322280883789
2010-07-20,7.9412617683410645
2010-07-21,7.852969646453857
2010-07-22,8.149011611938477
2010-07-23,8.289240837097168
2010-07-26,8.694355010986328
2010-07-27,8.673583030700684
2010-07-28,7.801030158996582
2010-07-29,7.7802581787109375
2010-07-30,7.915291786193848
2010-08-02,8.15939998626709
2010-08-03,8.107460975646973
2010-08-04,8.1282377243042
2010-08-05,8.097076416015625
2010-08-06,8.050329208374023
2010-08-09,8.180174827575684
2010-08-10,8.091878890991211
2010-08-11,7.9724249839782715
2010-08-12,7.925677299499512
2010-08-13,7.904904365539551
2010-08-16,7.904904365539551
2010-08-17,8.117847442626953
2010-08-18,8.13862419128418
2010-08-19,7.9776201248168945
2010-08-20,7.962037563323975
2010-08-23,7.9412617683410645
2010-08-24,7.712735652923584
2010-08-25,7.764673709869385
2010-08-26,7.826998233795166
2010-08-27,7.899710178375244
2010-08-30,7.702348232269287
2010-08-31,7.582892417907715
2010-09-01,7.842581272125244
2010-09-02,8.014660835266113
2010-09-03,8.134591102600098
2010-09-07,7.8842973709106445
2010-09-08,7.894723415374756
2010-09-09,8.07201862335205
2010-09-10,8.098090171813965
2010-09-13,8.207592964172363
2010-09-14,8.113733291625977
2010-09-15,7.978159427642822
2010-09-16,7.873867034912109
2010-09-17,7.847794055938721
2010-09-20,7.952086448669434
2010-09-21,7.806078910827637
2010-09-22,7.55578088760376
2010-09-23,7.394136905670166
2010-09-24,7.206413745880127
2010-09-27,7.420206546783447
2010-09-28,7.508854389190674
2010-09-29,7.493208885192871
2010-09-30,7.534924030303955
2010-10-01,7.4619245529174805
2010-10-04,7.305487632751465
2010-10-05,7.425422191619873
2010-10-06,7.40977668762207
2010-10-07,7.414993762969971
2010-10-08,7.660070419311523
2010-10-11,7.832152843475342
2010-10-12,7.738290786743164
2010-10-13,7.842581272125244
2010-10-14,7.680929660797119
2010-10-15,7.581854820251465
2010-10-18,7.529710292816162
2010-10-19,7.425422191619873
2010-10-20,7.487997055053711
2010-10-21,7.503639221191406
2010-10-22,7.722650051116943
2010-10-25,7.8895087242126465
2010-10-26,7.983372211456299
2010-10-27,7.873867034912109
2010-10-28,8.171090126037598
2010-10-29,8.129377365112305
2010-11-01,8.077229499816895
2010-11-02,8.426603317260742
2010-11-03,8.572608947753906
2010-11-04,8.5413179397583
2010-11-05,8.629965782165527
2010-11-08,8.525677680969238
2010-11-09,8.510032653808594
2010-11-10,8.478747367858887
2010-11-11,8.468317985534668
2010-11-12,8.499603271484375
2010-11-15,8.499603271484375
2010-11-16,8.280594825744629
2010-11-17,8.18152141571045
2010-11-18,8.306669235229492
2010-11-19,8.317097663879395
2010-11-22,8.29102611541748
2010-11-23,8.08244514465332
2010-11-24,8.160661697387695
2010-11-26,8.0615873336792
2010-11-29,8.103304862976074
2010-11-30,8.07201862335205
2010-12-01,8.139805793762207
2010-12-02,8.113733291625977
2010-12-03,8.515247344970703
2010-12-06,8.927190780639648
2010-12-07,8.932405471801758
2010-12-08,8.682112693786621
2010-12-09,8.802043914794922
2010-12-10,8.796832084655762
2010-12-13,8.588250160217285
2010-12-14,8.702967643737793
2010-12-15,8.583035469055176
2010-12-16,8.525677680969238
2010-12-17,8.81247329711914
2010-12-20,9.03148365020752
2010-12-21,9.073197364807129
2010-12-22,9.03148365020752
2010-12-23,9.136131286621094
2010-12-27,9.130903244018555
2010-12-28,9.12567138671875
2010-12-29,9.183225631713867
2010-12-30,9.157064437866211
2010-12-31,9.256485939025879
2011-01-03,9.41346263885498
2011-01-04,9.397765159606934
2011-01-05,9.737878799438477
2011-01-06,9.826839447021484
2011-01-07,9.638465881347656
2011-01-10,9.675091743469238
2011-01-11,9.69601821899414
2011-01-12,9.837307929992676
2011-01-13,9.87916374206543
2011-01-14,9.837307929992676
2011-01-18,9.811139106750488
2011-01-19,9.627995491027832
2011-01-20,9.586135864257812
2011-01-21,9.565207481384277
2011-01-24,9.596603393554688
2011-01-25,9.465786933898926
2011-01-26,9.151834487915039
2011-01-27,9.141366004943848
2011-01-28,9.089042663574219
2011-01-31,8.98438835144043
2011-02-01,9.177994728088379
2011-02-02,9.005317687988281
2011-02-03,9.157064437866211
2011-02-04,9.162299156188965
2011-02-07,9.204160690307617
2011-02-08,9.28787899017334
2011-02-09,9.31927490234375
2011-02-10,9.314042091369629
2011-02-11,9.167527198791504
2011-02-14,9.031484603881836
2011-02-15,8.963457107543945
2011-02-16,8.95299243927002
2011-02-17,8.884968757629395
2011-02-18,8.858806610107422
2011-02-22,8.571012496948242
2011-02-23,8.508220672607422
2011-02-24,8.31984806060791
2011-02-25,8.508220672607422
2011-02-28,8.612872123718262
2011-03-01,8.461126327514648
2011-03-02,8.581478118896484
2011-03-03,8.858806610107422
2011-03-04,8.733222961425781
2011-03-07,8.492522239685059
2011-03-08,8.743687629699707
2011-03-09,8.649500846862793
2011-03-10,8.393105506896973
2011-03-11,8.377406120300293
2011-03-14,8.25705623626709
2011-03-15,8.16810131072998
2011-03-16,7.990193843841553
2011-03-17,8.184561729431152
2011-03-18,8.36317253112793
2011-03-21,8.541786193847656
2011-03-22,8.38943862915039
2011-03-23,8.242348670959473
2011-03-24,8.657352447509766
2011-03-25,8.66786003112793
2011-03-28,8.478744506835938
2011-03-29,8.515517234802246
2011-03-30,8.662607192993164
2011-03-31,8.526023864746094
2011-04-01,8.568047523498535
2011-04-04,8.662607192993164
2011-04-05,8.615328788757324
2011-04-06,8.92001724243164
2011-04-07,8.615328788757324
2011-04-08,8.431466102600098
2011-04-11,8.34741497039795
2011-04-12,8.079499244689941
2011-04-13,8.289628982543945
2011-04-14,8.17930793762207
2011-04-15,8.28437328338623
2011-04-18,8.336908340454102
2011-04-19,8.294878959655762
2011-04-20,8.410449981689453
2011-04-21,8.578558921813965
2011-04-25,9.371797561645508
2011-04-26,9.256229400634766
2011-04-27,9.303505897521973
2011-04-28,9.219453811645508
2011-04-29,9.292999267578125
2011-05-02,9.1774263381958
2011-05-03,9.119643211364746
2011-05-04,9.208948135375977
2011-05-05,9.314010620117188
2011-05-06,9.298249244689941
2011-05-09,9.466357231140137
2011-05-10,9.655468940734863
2011-05-11,9.686990737915039
2011-05-12,9.739524841308594
2011-05-13,9.63446044921875
2011-05-16,9.387557029724121
2011-05-17,9.4033203125
2011-05-18,9.429582595825195
2011-05-19,9.419078826904297
2011-05-20,9.361289978027344
2011-05-23,9.250971794128418
2011-05-24,9.16691780090332
2011-05-25,9.103883743286133
2011-05-26,9.07761287689209
2011-05-27,9.035587310791016
2011-05-31,9.056602478027344
2011-06-01,8.95678997039795
2011-06-02,8.93052864074707
2011-06-03,8.704635620117188
2011-06-06,8.547037124633789
2011-06-07,8.457730293273926
2011-06-08,8.38943862915039
2011-06-09,8.410449981689453
2011-06-10,8.336908340454102
2011-06-13,8.420961380004883
2011-06-14,8.730902671813965
2011-06-15,8.625837326049805
2011-06-16,8.588929176330566
2011-06-17,8.615291595458984
2011-06-20,8.731287002563477
2011-06-21,8.952731132507324
2011-06-22,8.852553367614746
2011-06-23,8.942184448242188
2011-06-24,8.820918083190918
2011-06-27,9.026545524597168
2011-06-28,9.23217487335205
2011-06-29,9.200536727905273
2011-06-30,9.269083976745605
2011-07-01,9.485252380371094
2011-07-05,9.311263084411621
2011-07-06,9.448348999023438
2011-07-07,9.56434440612793
2011-07-08,9.632884979248047
2011-07-11,9.253264427185059
2011-07-12,9.559074401855469
2011-07-13,9.653980255126953
2011-07-14,9.527434349060059
2011-07-15,9.495800018310547
2011-07-18,9.353442192077637
2011-07-19,9.527434349060059
2011-07-20,9.590704917907715
2011-07-21,9.675068855285645
2011-07-22,9.622342109680176
2011-07-25,9.70670223236084
2011-07-26,9.537982940673828
2011-07-27,9.912328720092773
2011-07-28,9.991418838500977
2011-07-29,9.801606178283691
2011-08-01,9.775245666503906
2011-08-02,9.305992126464844
2011-08-03,9.290175437927246
2011-08-04,8.610020637512207
2011-08-05,8.536201477050781
2011-08-08,7.37097692489624
2011-08-09,7.903500556945801
2011-08-10,7.75059700012207
2011-08-11,8.251487731933594
2011-08-12,8.17767333984375
2011-08-15,8.404388427734375
2011-08-16,8.33057689666748
2011-08-17,8.235668182373047
2011-08-18,7.439520835876465
2011-08-19,7.37624979019165
2011-08-22,7.328794002532959
2011-08-23,7.597696304321289
2011-08-24,7.634598731994629
2011-08-25,7.450064659118652
2011-08-26,7.740055084228516
2011-08-29,8.130220413208008
2011-08-30,8.219852447509766
2011-08-31,8.045860290527344
2011-09-01,7.998407363891602
2011-09-02,7.671509742736816
2011-09-06,7.492243766784668
2011-09-07,7.808594226837158
2011-09-08,7.755867958068848
2011-09-09,7.360434055328369
2011-09-12,7.418426990509033
2011-09-13,7.713690757751465
2011-09-14,7.850775241851807
2011-09-15,7.935139179229736
2011-09-16,8.082767486572266
2011-09-19,8.02476692199707
2011-09-20,7.955956935882568
2011-09-21,7.7177534103393555
2011-09-22,7.230759143829346
2011-09-23,7.167239189147949
2011-09-26,7.601299285888672
2011-09-27,7.828916549682617
2011-09-28,7.786566734313965
2011-09-29,7.881845951080322
2011-09-30,7.691285133361816
2011-10-03,7.2678141593933105
2011-10-04,7.7018723487854
2011-10-05,7.744219779968262
2011-10-06,8.220623970031738
2011-10-07,8.16769027709961
2011-10-10,8.607043266296387
2011-10-11,8.448238372802734
2011-10-12,8.681146621704102
2011-10-13,8.427063941955566
2011-10-14,8.628211975097656
2011-10-17,8.511759757995605
2011-10-18,8.649388313293457
2011-10-19,8.421772956848145
2011-10-20,8.400598526000977
2011-10-21,8.6017484664917
2011-10-24,9.072858810424805
2011-10-25,8.654681205749512
2011-10-26,8.76054859161377
2011-10-27,9.348112106323242
2011-10-28,9.379874229431152
2011-10-31,9.311059951782227
2011-11-01,8.945816993713379
2011-11-02,9.221076011657715
2011-11-03,9.416930198669434
2011-11-04,9.35870361328125
2011-11-07,9.305768966674805
2011-11-08,9.35870361328125
2011-11-09,9.05168628692627
2011-11-10,8.903470993041992
2011-11-11,9.189311981201172
2011-11-14,9.131087303161621
2011-11-15,9.268712043762207
2011-11-16,9.014630317687988
2011-11-17,8.781722068786621
2011-11-18,8.845242500305176
2011-11-21,8.76054859161377
2011-11-22,8.787013053894043
2011-11-23,8.580573081970215
2011-11-25,8.633505821228027
2011-11-28,8.755255699157715
2011-11-29,8.808194160461426
2011-11-30,9.030510902404785
2011-12-01,8.940524101257324
2011-12-02,8.99345874786377
2011-12-05,9.263421058654785
2011-12-06,9.17872428894043
2011-12-07,8.935230255126953
2011-12-08,8.543519973754883
2011-12-09,8.871710777282715
2011-12-12,8.749963760375977
2011-12-13,8.559399604797363
2011-12-14,8.321199417114258
2011-12-15,8.400598526000977
2011-12-16,8.310612678527832
2011-12-19,8.183570861816406
2011-12-20,8.44395637512207
2011-12-21,8.518354415893555
2011-12-22,8.481155395507812
2011-12-23,8.794678688049316
2011-12-27,9.230430603027344
2011-12-28,9.071009635925293
2011-12-29,9.124151229858398
2011-12-30,9.140090942382812
2012-01-03,9.267629623413086
2012-01-04,9.17197322845459
2012-01-05,9.214486122131348
2012-01-06,9.209174156188965
2012-01-09,8.991299629211426
2012-01-10,9.193231582641602
2012-01-11,9.17197322845459
2012-01-12,9.4483003616333
2012-01-13,9.288887023925781
2012-01-17,8.916905403137207
2012-01-18,9.028498649597168
2012-01-19,9.012556076049805
2012-01-20,8.885018348693848
2012-01-23,8.571492195129395
2012-01-24,8.433328628540039
2012-01-25,8.412073135375977
2012-01-26,8.534296035766602
2012-01-27,8.550236701965332
2012-01-30,8.24733829498291
2012-01-31,8.465211868286133
2012-02-01,8.61400318145752
2012-02-02,8.677774429321289
2012-02-03,8.284537315368652
2012-02-06,8.220769882202148
2012-02-07,8.422698974609375
2012-02-08,8.36955738067627
2012-02-09,8.284537315368652
2012-02-10,8.242024421691895
2012-02-13,8.151687622070312
2012-02-14,8.040094375610352
2012-02-15,7.981639385223389
2012-02-16,7.816903114318848
2012-02-17,7.854100227355957
2012-02-21,7.816903114318848
2012-02-22,7.646856784820557
2012-02-23,8.029462814331055
2012-02-24,8.103858947753906
2012-02-27,7.971010684967041
2012-02-28,7.9072394371032715
2012-02-29,7.981639385223389
2012-03-01,7.885983943939209
2012-03-02,8.263279914855957
2012-03-05,8.109174728393555
2012-03-06,7.880672454833984
2012-03-07,7.880672454833984
2012-03-08,8.263279914855957
2012-03-09,8.316420555114746
2012-03-12,8.156999588012695
2012-03-13,8.71496868133545
2012-03-14,8.693716049194336
2012-03-15,8.810626029968262
2012-03-16,8.746854782104492
2012-03-19,8.90627670288086
2012-03-20,8.799612998962402
2012-03-21,8.746280670166016
2012-03-22,8.692948341369629
2012-03-23,8.906275749206543
2012-03-26,9.178265571594238
2012-03-27,9.124931335449219
2012-03-28,9.082265853881836
2012-03-29,9.012935638427734
2012-03-30,8.954273223876953
2012-04-02,9.151598930358887
2012-04-03,9.028934478759766
2012-04-04,8.95960521697998
2012-04-05,8.943610191345215
2012-04-09,8.746280670166016
2012-04-10,8.516959190368652
2012-04-11,8.591623306274414
2012-04-12,8.890276908874512
2012-04-13,8.724950790405273
2012-04-16,8.591623306274414
2012-04-17,8.794280052185059
2012-04-18,8.756950378417969
2012-04-19,8.607620239257812
2012-04-20,8.836945533752441
2012-04-23,8.634284973144531
2012-04-24,8.47962760925293
2012-04-25,8.655620574951172
2012-04-26,8.500958442687988
2012-04-27,8.420961380004883
2012-04-30,8.308967590332031
2012-05-01,8.330301284790039
2012-05-02,8.394298553466797
2012-05-03,8.19163990020752
2012-05-04,8.170307159423828
2012-05-07,8.063644409179688
2012-05-08,7.967650890350342
2012-05-09,7.930317401885986
2012-05-10,7.946316719055176
2012-05-11,8.06898021697998
2012-05-14,7.839654445648193
2012-05-15,7.684996128082275
2012-05-16,7.802323341369629
2012-05-17,7.541004180908203
2012-05-18,7.466338634490967
2012-05-21,7.727660655975342
2012-05-22,7.583667755126953
2012-05-23,7.461004734039307
2012-05-24,7.530334949493408
2012-05-25,7.535669326782227
2012-05-29,7.636998176574707
2012-05-30,7.386343479156494
2012-05-31,7.626331329345703
2012-06-01,7.151686668395996
2012-06-04,7.135685920715332
2012-06-05,7.27434778213501
2012-06-06,7.375675678253174
2012-06-07,7.402342796325684
2012-06-08,7.381006717681885
2012-06-11,7.135685920715332
2012-06-12,7.215682029724121
2012-06-13,7.050356388092041
2012-06-14,8.063644409179688
2012-06-15,7.93565034866333
2012-06-18,8.042314529418945
2012-06-19,8.026251792907715
2012-06-20,7.9994797706604
2012-06-21,7.988769054412842
2012-06-22,8.074440956115723
2012-06-25,8.074440956115723
2012-06-26,8.079793930053711
2012-06-27,8.235074043273926
2012-06-28,8.245780944824219
2012-06-29,8.433181762695312
2012-07-02,8.368929862976074
2012-07-03,8.567044258117676
2012-07-05,8.502793312072754
2012-07-06,8.502793312072754
2012-07-09,8.481372833251953
2012-07-10,8.427830696105957
2012-07-11,8.261844635009766
2012-07-12,8.085147857666016
2012-07-13,8.197592735290527
2012-07-16,8.342161178588867
2012-07-17,8.261844635009766
2012-07-18,8.347516059875488
2012-07-19,8.368929862976074
2012-07-20,8.181527137756348
2012-07-23,7.967352390289307
2012-07-24,7.8656182289123535
2012-07-25,6.296778202056885
2012-07-26,5.964804649353027
2012-07-27,6.077247619628906
2012-07-30,6.130789756774902
2012-07-31,6.061182498931885
2012-08-01,6.039765357971191
2012-08-02,5.943388938903809
2012-08-03,5.9969305992126465
2012-08-06,5.9969305992126465
2012-08-07,6.071892261505127
2012-08-08,6.012995719909668
2012-08-09,5.9540934562683105
2012-08-10,6.087955951690674
2012-08-13,6.104018211364746
2012-08-14,6.130789756774902
2012-08-15,6.168272495269775
2012-08-16,6.31819486618042
2012-08-17,6.296778202056885
2012-08-20,6.29142427444458
2012-08-21,6.31819486618042
2012-08-22,6.398512363433838
2012-08-23,6.414574146270752
2012-08-24,6.435995578765869
2012-08-27,6.521664142608643
2012-08-28,6.510952949523926
2012-08-29,6.543078899383545
2012-08-30,6.543078899383545
2012-08-31,6.580560207366943
2012-09-04,6.489536762237549
2012-09-05,6.473474502563477
2012-09-06,6.703713417053223
2012-09-07,6.698358535766602
2012-09-10,6.623398780822754
2012-09-11,6.8108015060424805
2012-09-12,6.832218647003174
2012-09-13,6.912532806396484
2012-09-14,7.078518867492676
2012-09-17,7.0035624504089355
2012-09-18,6.9174933433532715
2012-09-19,7.030453205108643
2012-09-20,6.777640342712402
2012-09-21,6.895977973937988
2012-09-24,6.869081974029541
2012-09-25,6.86370325088501
2012-09-26,6.912115573883057
2012-09-27,7.046594619750977
2012-09-28,7.04121208190918
2012-10-01,7.01969575881958
2012-10-02,7.111140251159668
2012-10-03,7.04121208190918
2012-10-04,7.095001697540283
2012-10-05,6.944387435913086
2012-10-08,6.949769496917725
2012-10-09,6.885220050811768
2012-10-10,6.842189311981201
2012-10-11,6.928249835968018
2012-10-12,6.86370325088501
2012-10-15,6.944387435913086
2012-10-16,7.170309066772461
2012-10-17,7.229480743408203
2012-10-18,7.2456207275390625
2012-10-19,6.992801189422607
2012-10-22,6.922874450683594
2012-10-23,6.820672512054443
2012-10-24,6.7991557121276855
2012-10-25,6.87984037399292
2012-10-26,6.815290927886963
2012-10-31,6.906735897064209
2012-11-01,7.164932727813721
2012-11-02,6.955148696899414
2012-11-05,6.987421989440918
2012-11-06,6.987421989440918
2012-11-07,6.933633327484131
2012-11-08,6.901357173919678
2012-11-09,7.26175594329834
2012-11-12,7.0896220207214355
2012-11-13,6.987421989440918
2012-11-14,6.777640342712402
2012-11-15,6.761501312255859
2012-11-16,6.847568511962891
2012-11-19,6.998178958892822
2012-11-20,7.138037204742432
2012-11-21,7.095001697540283
2012-11-23,7.062731742858887
2012-11-26,6.98204231262207
2012-11-27,7.186446189880371
2012-11-28,7.390854358673096
2012-11-29,7.498435020446777
2012-11-30,7.460779666900635
2012-12-03,7.702840328216553
2012-12-04,7.681321620941162
2012-12-05,7.896487712860107
2012-12-06,7.772766590118408
2012-12-07,7.745872974395752
2012-12-10,7.729734897613525
2012-12-11,7.724356651306152
2012-12-12,7.772766590118408
2012-12-13,7.810420989990234
2012-12-14,7.762009620666504
2012-12-17,7.762009620666504
2012-12-18,7.880927562713623
2012-12-19,7.697144508361816
2012-12-20,7.702551364898682
2012-12-21,7.6593098640441895
2012-12-24,7.545797348022461
2012-12-26,7.432285785675049
2012-12-27,7.421473979949951
2012-12-28,7.378232479095459
2012-12-31,7.6593098640441895
2013-01-02,7.891735553741455
2013-01-03,7.9457902908325195
2013-01-04,8.070109367370605
2013-01-07,7.934978485107422
2013-01-08,7.994437217712402
2013-01-09,7.967411041259766
2013-01-10,8.091732025146484
2013-01-11,8.09713363647461
2013-01-14,8.048490524291992
2013-01-15,8.19983959197998
2013-01-16,8.102544784545898
2013-01-17,8.210647583007812
2013-01-18,8.113353729248047
2013-01-22,8.226865768432617
2013-01-23,8.032275199890137
2013-01-24,8.194432258605957
2013-01-25,8.172808647155762
2013-01-28,8.253894805908203
2013-01-29,8.102544784545898
2013-01-30,8.124164581298828
2013-01-31,8.307944297790527
2013-02-01,8.405238151550293
2013-02-04,8.23767375946045
2013-02-05,8.453888893127441
2013-02-06,8.616045951843262
2013-02-07,8.794424057006836
2013-02-08,9.0754976272583
2013-02-11,8.967390060424805
2013-02-12,8.89712142944336
2013-02-13,8.875500679016113
2013-02-14,8.907931327819824
2013-02-15,8.794424057006836
2013-02-19,8.972796440124512
2013-02-20,8.76198959350586
2013-02-21,8.556589126586914
2013-02-22,8.589019775390625
2013-02-25,8.47551155090332
2013-02-26,8.589019775390625
2013-02-27,8.680910110473633
2013-02-28,8.616045951843262
2013-03-01,8.778206825256348
2013-03-04,8.924150466918945
2013-03-05,9.113332748413086
2013-03-06,9.102522850036621
2013-03-07,9.129547119140625
2013-03-08,9.189008712768555
2013-03-11,9.313331604003906
2013-03-12,9.243063926696777
2013-03-13,9.237656593322754
2013-03-14,9.356573104858398
2013-03-15,9.199819564819336
2013-03-18,9.329546928405762
2013-03-19,9.22093677520752
2013-03-20,9.1937837600708
2013-03-21,9.112327575683594
2013-03-22,9.052591323852539
2013-03-25,9.047160148620605
2013-03-26,9.079744338989258
2013-03-27,8.960275650024414
2013-03-28,8.960275650024414
2013-04-01,8.933123588562012
2013-04-02,8.94398307800293
2013-04-03,8.688749313354492
2013-04-04,8.824514389038086
2013-04-05,8.748485565185547
2013-04-08,8.808218955993652
2013-04-09,8.846235275268555
2013-04-10,9.041728973388672
2013-04-11,9.22093677520752
2013-04-12,9.199214935302734
2013-04-15,8.922262191772461
2013-04-16,8.933123588562012
2013-04-17,8.802790641784668
2013-04-18,8.650737762451172
2013-04-19,8.726761817932129
2013-04-22,8.813652992248535
2013-04-23,9.079744338989258
2013-04-24,9.07431411743164
2013-04-25,9.394709587097168
2013-04-26,9.210075378417969
2013-04-29,9.2046480178833
2013-04-30,9.2046480178833
2013-05-01,9.26438045501709
2013-05-02,9.378423690795898
2013-05-03,9.476165771484375
2013-05-06,9.421859741210938
2013-05-07,9.432724952697754
2013-05-08,9.416431427001953
2013-05-09,9.525044441223145
2013-05-10,9.850869178771973
2013-05-13,9.81828784942627
2013-05-14,9.76941204071045
2013-05-15,9.78570556640625
2013-05-16,9.49788761138916
2013-05-17,9.905177116394043
2013-05-20,10.013784408569336
2013-05-21,10.06808853149414
2013-05-22,9.861730575561523
2013-05-23,9.7748441696167
2013-05-24,9.910604476928711
2013-05-28,10.214712142944336
2013-05-29,9.905177116394043
2013-05-30,9.888882637023926
2013-05-31,9.70967960357666
2013-06-03,9.481597900390625
2013-06-04,9.50875186920166
2013-06-05,9.30239200592041
2013-06-06,9.438153266906738
2013-06-07,9.476165771484375
2013-06-10,9.584779739379883
2013-06-11,9.530472755432129
2013-06-12,9.378423690795898
2013-06-13,9.476165771484375
2013-06-14,9.367560386657715
2013-06-17,9.438153266906738
2013-06-18,9.356276512145996
2013-06-19,9.258016586303711
2013-06-20,8.9031982421875
2013-06-21,8.864991188049316
2013-06-24,8.641179084777832
2013-06-25,8.957784652709961
2013-06-26,8.952324867248535
2013-06-27,9.137928009033203
2013-06-28,9.121548652648926
2013-07-01,9.279853820800781
2013-07-02,9.11063003540039
2013-07-03,9.045126914978027
2013-07-05,9.14338207244873
2013-07-08,9.372649192810059
2013-07-09,9.394488334655762
2013-07-10,9.421777725219727
2013-07-11,9.68380069732666
2013-07-12,9.640127182006836
2013-07-15,9.853019714355469
2013-07-16,10.180543899536133
2013-07-17,10.393430709838867
2013-07-18,11.010272979736328
2013-07-19,10.202376365661621
2013-07-22,10.311553001403809
2013-07-23,9.98948860168457
2013-07-24,10.278799057006836
2013-07-25,10.131417274475098
2013-07-26,10.0549955368042
2013-07-29,10.038615226745605
2013-07-30,10.098661422729492
2013-07-31,10.082286834716797
2013-08-01,10.360677719116211
2013-08-02,10.52990436553955
2013-08-05,10.508066177368164
2013-08-06,10.235132217407227
2013-08-07,10.333390235900879
2013-08-08,10.486231803894043
2013-08-09,10.540820121765137
2013-08-12,10.4425630569458
2013-08-13,10.562657356262207
2013-08-14,10.382514953613281
2013-08-15,10.267881393432617
2013-08-16,10.191460609436035
2013-08-19,10.235132217407227
2013-08-20,10.502608299255371
2013-08-21,10.404351234436035
2013-08-22,10.57903003692627
2013-08-23,10.557195663452148
2013-08-26,10.699127197265625
2013-08-27,10.355223655700684
2013-08-28,10.235132217407227
2013-08-29,10.382514953613281
2013-08-30,10.311553001403809
2013-09-03,10.377058982849121
2013-09-04,10.409812927246094
2013-09-05,10.540820121765137
2013-09-06,10.56811237335205
2013-09-09,10.666370391845703
2013-09-10,10.93385124206543
2013-09-11,10.91201400756836
2013-09-12,10.901094436645508
