Date,GENI
2021-03-01,19.420000076293945
2021-03-02,19.459999084472656
2021-03-03,16.770000457763672
2021-03-04,14.5
2021-03-05,15.869999885559082
2021-03-08,15.550000190734863
2021-03-09,16.299999237060547
2021-03-10,16.25
2021-03-11,17.610000610351562
2021-03-12,17.18000030517578
2021-03-15,16.959999084472656
2021-03-16,17.420000076293945
2021-03-17,16.790000915527344
2021-03-18,15.770000457763672
2021-03-19,16.200000762939453
2021-03-22,16.81999969482422
2021-03-23,16.100000381469727
2021-03-24,16.059999465942383
2021-03-25,15.75
2021-03-26,15.449999809265137
2021-03-29,14.359999656677246
2021-03-30,14.350000381469727
2021-03-31,14.710000038146973
2021-04-01,15.630000114440918
2021-04-05,22.0
2021-04-06,22.149999618530273
2021-04-07,21.280000686645508
2021-04-08,19.860000610351562
2021-04-09,19.649999618530273
2021-04-12,19.309999465942383
2021-04-13,19.270000457763672
2021-04-14,19.450000762939453
2021-04-15,19.3799991607666
2021-04-16,19.809999465942383
2021-04-19,18.260000228881836
2021-04-20,16.209999084472656
2021-04-21,19.780000686645508
2021-04-22,20.18000030517578
2021-04-23,21.600000381469727
2021-04-26,21.559999465942383
2021-04-27,21.010000228881836
2021-04-28,21.6200008392334
2021-04-29,21.239999771118164
2021-04-30,21.100000381469727
2021-05-03,20.889999389648438
2021-05-04,20.100000381469727
2021-05-05,19.360000610351562
2021-05-06,17.940000534057617
2021-05-07,18.790000915527344
2021-05-10,18.690000534057617
2021-05-11,18.6299991607666
2021-05-12,17.399999618530273
2021-05-13,17.229999542236328
2021-05-14,18.350000381469727
2021-05-17,19.139999389648438
2021-05-18,19.440000534057617
2021-05-19,19.56999969482422
2021-05-20,21.489999771118164
2021-05-21,20.209999084472656
2021-05-24,20.40999984741211
2021-05-25,21.239999771118164
2021-05-26,22.889999389648438
2021-05-27,24.93000030517578
2021-05-28,24.100000381469727
2021-06-01,23.079999923706055
2021-06-02,21.450000762939453
2021-06-03,20.809999465942383
2021-06-04,21.329999923706055
2021-06-07,19.81999969482422
2021-06-08,18.989999771118164
2021-06-09,19.540000915527344
2021-06-10,19.399999618530273
2021-06-11,18.93000030517578
2021-06-14,18.139999389648438
2021-06-15,17.739999771118164
2021-06-16,17.709999084472656
2021-06-17,18.610000610351562
2021-06-18,18.0
2021-06-21,17.459999084472656
2021-06-22,18.260000228881836
2021-06-23,19.329999923706055
2021-06-24,18.90999984741211
2021-06-25,18.59000015258789
2021-06-28,18.6200008392334
2021-06-29,18.15999984741211
2021-06-30,18.770000457763672
2021-07-01,18.59000015258789
2021-07-02,19.31999969482422
2021-07-06,18.799999237060547
2021-07-07,18.219999313354492
2021-07-08,18.540000915527344
2021-07-09,19.0
2021-07-12,18.219999313354492
2021-07-13,17.239999771118164
2021-07-14,15.739999771118164
2021-07-15,15.5600004196167
2021-07-16,15.760000228881836
2021-07-19,15.149999618530273
2021-07-20,14.510000228881836
2021-07-21,16.280000686645508
2021-07-22,16.25
2021-07-23,16.030000686645508
2021-07-26,16.100000381469727
2021-07-27,16.229999542236328
2021-07-28,17.229999542236328
2021-07-29,17.209999084472656
2021-07-30,17.1200008392334
2021-08-02,17.010000228881836
2021-08-03,16.329999923706055
2021-08-04,15.859999656677246
2021-08-05,16.809999465942383
2021-08-06,17.969999313354492
2021-08-09,18.31999969482422
2021-08-10,18.18000030517578
2021-08-11,17.950000762939453
2021-08-12,18.760000228881836
2021-08-13,18.450000762939453
2021-08-16,17.479999542236328
2021-08-17,16.399999618530273
2021-08-18,17.25
2021-08-19,17.020000457763672
2021-08-20,17.260000228881836
2021-08-23,17.270000457763672
2021-08-24,18.399999618530273
2021-08-25,19.15999984741211
2021-08-26,18.780000686645508
2021-08-27,20.1299991607666
2021-08-30,19.65999984741211
2021-08-31,20.510000228881836
2021-09-01,20.520000457763672
2021-09-02,21.09000015258789
2021-09-03,21.170000076293945
2021-09-07,21.299999237060547
2021-09-08,22.270000457763672
2021-09-09,22.110000610351562
2021-09-10,22.3799991607666
2021-09-13,21.010000228881836
2021-09-14,19.799999237060547
2021-09-15,20.049999237060547
2021-09-16,20.0
2021-09-17,19.989999771118164
2021-09-20,18.459999084472656
2021-09-21,19.31999969482422
2021-09-22,19.549999237060547
2021-09-23,19.770000457763672
2021-09-24,19.219999313354492
2021-09-27,18.489999771118164
2021-09-28,17.440000534057617
2021-09-29,17.139999389648438
2021-09-30,18.65999984741211
2021-10-01,18.299999237060547
2021-10-04,17.329999923706055
2021-10-05,16.989999771118164
2021-10-06,16.739999771118164
2021-10-07,17.81999969482422
2021-10-08,18.020000457763672
2021-10-11,17.329999923706055
2021-10-12,17.549999237060547
2021-10-13,17.540000915527344
2021-10-14,17.979999542236328
2021-10-15,18.34000015258789
2021-10-18,17.5
2021-10-19,17.979999542236328
2021-10-20,19.690000534057617
2021-10-21,18.610000610351562
2021-10-22,18.170000076293945
2021-10-25,18.549999237060547
2021-10-26,18.549999237060547
2021-10-27,17.93000030517578
2021-10-28,18.920000076293945
2021-10-29,18.540000915527344
2021-11-01,18.959999084472656
2021-11-02,18.700000762939453
2021-11-03,19.09000015258789
2021-11-04,19.360000610351562
2021-11-05,17.989999771118164
2021-11-08,17.610000610351562
2021-11-09,17.420000076293945
2021-11-10,16.280000686645508
2021-11-11,16.299999237060547
2021-11-12,15.930000305175781
2021-11-15,15.579999923706055
2021-11-16,15.479999542236328
2021-11-17,14.720000267028809
2021-11-18,14.260000228881836
2021-11-19,13.760000228881836
2021-11-22,13.640000343322754
2021-11-23,10.1899995803833
2021-11-24,9.90999984741211
2021-11-26,9.760000228881836
2021-11-29,10.020000457763672
2021-11-30,9.510000228881836
2021-12-01,8.869999885559082
2021-12-02,8.979999542236328
2021-12-03,8.3100004196167
2021-12-06,8.25
2021-12-07,8.300000190734863
2021-12-08,8.829999923706055
2021-12-09,8.149999618530273
2021-12-10,7.519999980926514
2021-12-13,7.150000095367432
2021-12-14,6.960000038146973
2021-12-15,7.050000190734863
2021-12-16,6.920000076293945
2021-12-17,7.46999979019165
2021-12-20,7.119999885559082
2021-12-21,7.650000095367432
2021-12-22,7.579999923706055
2021-12-23,7.610000133514404
2021-12-27,7.329999923706055
2021-12-28,7.21999979019165
2021-12-29,7.190000057220459
2021-12-30,7.900000095367432
2021-12-31,7.599999904632568
2022-01-03,7.869999885559082
2022-01-04,7.409999847412109
2022-01-05,7.090000152587891
2022-01-06,7.059999942779541
2022-01-07,7.329999923706055
2022-01-10,6.96999979019165
2022-01-11,7.5
2022-01-12,7.179999828338623
2022-01-13,6.630000114440918
2022-01-14,6.53000020980835
2022-01-18,6.21999979019165
2022-01-19,6.570000171661377
2022-01-20,6.679999828338623
2022-01-21,6.349999904632568
2022-01-24,6.03000020980835
2022-01-25,5.849999904632568
2022-01-26,6.260000228881836
2022-01-27,5.849999904632568
2022-01-28,5.880000114440918
2022-01-31,6.480000019073486
2022-02-01,6.96999979019165
2022-02-02,6.460000038146973
2022-02-03,5.900000095367432
2022-02-04,6.170000076293945
2022-02-07,6.039999961853027
2022-02-08,6.190000057220459
2022-02-09,6.590000152587891
2022-02-10,6.090000152587891
2022-02-11,5.929999828338623
2022-02-14,5.789999961853027
2022-02-15,6.289999961853027
2022-02-16,6.070000171661377
2022-02-17,5.789999961853027
2022-02-18,5.300000190734863
2022-02-22,5.300000190734863
2022-02-23,5.170000076293945
2022-02-24,5.710000038146973
2022-02-25,5.610000133514404
2022-02-28,5.650000095367432
2022-03-01,5.300000190734863
2022-03-02,5.320000171661377
2022-03-03,5.0
2022-03-04,4.789999961853027
2022-03-07,4.449999809265137
2022-03-08,4.599999904632568
2022-03-09,4.960000038146973
2022-03-10,4.940000057220459
2022-03-11,4.5
2022-03-14,4.260000228881836
2022-03-15,4.5
2022-03-16,4.800000190734863
2022-03-17,5.190000057220459
2022-03-18,5.25
2022-03-21,4.860000133514404
2022-03-22,4.849999904632568
2022-03-23,4.690000057220459
2022-03-24,4.71999979019165
2022-03-25,4.53000020980835
2022-03-28,4.619999885559082
2022-03-29,4.909999847412109
2022-03-30,4.659999847412109
2022-03-31,4.599999904632568
2022-04-01,4.5
2022-04-04,4.579999923706055
2022-04-05,4.269999980926514
2022-04-06,4.670000076293945
2022-04-07,4.349999904632568
2022-04-08,4.170000076293945
2022-04-11,4.039999961853027
2022-04-12,3.9200000762939453
2022-04-13,3.9800000190734863
2022-04-14,3.930000066757202
2022-04-18,4.079999923706055
2022-04-19,4.110000133514404
2022-04-20,3.9200000762939453
2022-04-21,3.869999885559082
2022-04-22,3.859999895095825
2022-04-25,4.039999961853027
2022-04-26,3.890000104904175
2022-04-27,3.859999895095825
2022-04-28,4.019999980926514
2022-04-29,3.819999933242798
2022-05-02,4.010000228881836
2022-05-03,3.9600000381469727
2022-05-04,4.110000133514404
2022-05-05,3.950000047683716
2022-05-06,3.5399999618530273
2022-05-09,3.119999885559082
2022-05-10,3.0199999809265137
2022-05-11,2.7699999809265137
2022-05-12,2.819999933242798
2022-05-13,3.309999942779541
2022-05-16,3.259999990463257
2022-05-17,3.190000057220459
2022-05-18,3.1700000762939453
2022-05-19,3.0899999141693115
2022-05-20,3.049999952316284
2022-05-23,2.940000057220459
2022-05-24,2.7100000381469727
2022-05-25,2.9600000381469727
2022-05-26,2.940000057220459
2022-05-27,3.1500000953674316
2022-05-31,3.059999942779541
2022-06-01,3.0299999713897705
2022-06-02,3.1600000858306885
2022-06-03,3.069999933242798
2022-06-06,3.5899999141693115
2022-06-07,3.4800000190734863
2022-06-08,3.430000066757202
2022-06-09,3.25
2022-06-10,3.009999990463257
2022-06-13,2.630000114440918
2022-06-14,2.4600000381469727
2022-06-15,2.559999942779541
2022-06-16,2.380000114440918
2022-06-17,2.549999952316284
2022-06-21,2.569999933242798
2022-06-22,2.5299999713897705
2022-06-23,2.680000066757202
2022-06-24,2.7799999713897705
2022-06-27,2.569999933242798
2022-06-28,2.619999885559082
2022-06-29,2.4700000286102295
2022-06-30,2.25
2022-07-01,2.509999990463257
2022-07-05,2.640000104904175
2022-07-06,2.5
2022-07-07,2.619999885559082
2022-07-08,2.5799999237060547
2022-07-11,2.359999895095825
2022-07-12,2.369999885559082
2022-07-13,2.3299999237060547
2022-07-14,2.2899999618530273
2022-07-15,2.440000057220459
2022-07-18,2.369999885559082
2022-07-19,2.5
2022-07-20,2.680000066757202
2022-07-21,2.6700000762939453
2022-07-22,2.569999933242798
2022-07-25,2.609999895095825
2022-07-26,2.4700000286102295
2022-07-27,2.4800000190734863
2022-07-28,2.5
2022-07-29,2.5899999141693115
2022-08-01,2.680000066757202
2022-08-02,3.2300000190734863
2022-08-03,3.319999933242798
2022-08-04,3.4200000762939453
2022-08-05,3.759999990463257
2022-08-08,3.819999933242798
2022-08-09,3.7799999713897705
2022-08-10,4.050000190734863
2022-08-11,4.059999942779541
2022-08-12,4.480000019073486
2022-08-15,4.539999961853027
2022-08-16,4.679999828338623
2022-08-17,4.849999904632568
2022-08-18,4.619999885559082
2022-08-19,4.380000114440918
2022-08-22,4.010000228881836
2022-08-23,3.990000009536743
2022-08-24,4.0
2022-08-25,4.210000038146973
2022-08-26,4.0
2022-08-29,3.950000047683716
2022-08-30,4.119999885559082
2022-08-31,4.099999904632568
2022-09-01,4.099999904632568
2022-09-02,4.380000114440918
2022-09-06,4.199999809265137
2022-09-07,4.5
2022-09-08,4.53000020980835
2022-09-09,4.360000133514404
2022-09-12,4.610000133514404
2022-09-13,4.369999885559082
2022-09-14,4.460000038146973
2022-09-15,4.789999961853027
2022-09-16,4.599999904632568
2022-09-19,4.510000228881836
2022-09-20,4.329999923706055
2022-09-21,4.090000152587891
2022-09-22,3.9600000381469727
2022-09-23,3.7200000286102295
2022-09-26,3.619999885559082
2022-09-27,3.7100000381469727
2022-09-28,3.8499999046325684
2022-09-29,3.799999952316284
2022-09-30,3.6700000762939453
2022-10-03,3.7200000286102295
2022-10-04,4.190000057220459
2022-10-05,4.460000038146973
2022-10-06,4.380000114440918
2022-10-07,4.309999942779541
2022-10-10,4.170000076293945
2022-10-11,3.9000000953674316
2022-10-12,4.039999961853027
2022-10-13,3.940000057220459
2022-10-14,3.930000066757202
2022-10-17,4.300000190734863
2022-10-18,4.510000228881836
2022-10-19,4.110000133514404
2022-10-20,4.170000076293945
2022-10-21,3.809999942779541
2022-10-24,4.070000171661377
2022-10-25,4.380000114440918
2022-10-26,4.409999847412109
2022-10-27,4.699999809265137
2022-10-28,4.880000114440918
2022-10-31,5.139999866485596
2022-11-01,5.25
2022-11-02,5.429999828338623
2022-11-03,5.420000076293945
2022-11-04,4.980000019073486
2022-11-07,5.199999809265137
2022-11-08,4.820000171661377
2022-11-09,4.619999885559082
2022-11-10,4.53000020980835
2022-11-11,4.739999771118164
2022-11-14,4.590000152587891
2022-11-15,4.889999866485596
2022-11-16,4.730000019073486
2022-11-17,4.489999771118164
2022-11-18,4.460000038146973
2022-11-21,4.610000133514404
2022-11-22,4.960000038146973
2022-11-23,4.900000095367432
2022-11-25,4.880000114440918
2022-11-28,4.650000095367432
2022-11-29,4.730000019073486
2022-11-30,5.119999885559082
2022-12-01,5.0
2022-12-02,4.900000095367432
2022-12-05,4.829999923706055
2022-12-06,4.75
2022-12-07,4.519999980926514
2022-12-08,4.639999866485596
2022-12-09,4.489999771118164
2022-12-12,4.570000171661377
2022-12-13,4.679999828338623
2022-12-14,4.380000114440918
2022-12-15,4.199999809265137
2022-12-16,3.9700000286102295
2022-12-19,3.549999952316284
2022-12-20,3.440000057220459
2022-12-21,3.450000047683716
2022-12-22,3.3299999237060547
2022-12-23,3.2699999809265137
2022-12-27,3.180000066757202
2022-12-28,3.140000104904175
2022-12-29,3.2899999618530273
2022-12-30,3.569999933242798
2023-01-03,3.390000104904175
2023-01-04,3.4700000286102295
2023-01-05,3.4200000762939453
2023-01-06,3.6500000953674316
2023-01-09,3.75
2023-01-10,4.070000171661377
2023-01-11,4.139999866485596
2023-01-12,4.480000019073486
2023-01-13,4.389999866485596
2023-01-17,4.260000228881836
2023-01-18,4.289999961853027
2023-01-19,4.150000095367432
2023-01-20,4.139999866485596
2023-01-23,4.449999809265137
2023-01-24,4.829999923706055
2023-01-25,5.139999866485596
2023-01-26,5.429999828338623
2023-01-27,5.679999828338623
2023-01-30,5.369999885559082
2023-01-31,5.489999771118164
2023-02-01,5.440000057220459
2023-02-02,5.489999771118164
2023-02-03,5.460000038146973
2023-02-06,5.079999923706055
2023-02-07,5.25
2023-02-08,5.230000019073486
2023-02-09,5.039999961853027
2023-02-10,4.929999828338623
2023-02-13,5.099999904632568
2023-02-14,5.199999809265137
2023-02-15,5.519999980926514
2023-02-16,5.440000057220459
2023-02-17,5.480000019073486
2023-02-21,5.03000020980835
2023-02-22,5.190000057220459
2023-02-23,5.019999980926514
2023-02-24,4.840000152587891
2023-02-27,4.949999809265137
2023-02-28,4.840000152587891
2023-03-01,4.659999847412109
2023-03-02,4.639999866485596
2023-03-03,4.860000133514404
2023-03-06,5.010000228881836
2023-03-07,5.090000152587891
2023-03-08,4.980000019073486
2023-03-09,5.190000057220459
2023-03-10,4.559999942779541
2023-03-13,4.239999771118164
2023-03-14,4.329999923706055
2023-03-15,4.489999771118164
2023-03-16,4.699999809265137
2023-03-17,4.510000228881836
2023-03-20,3.990000009536743
2023-03-21,4.320000171661377
2023-03-22,4.090000152587891
2023-03-23,4.139999866485596
2023-03-24,4.130000114440918
2023-03-27,4.090000152587891
2023-03-28,4.039999961853027
2023-03-29,4.389999866485596
2023-03-30,4.900000095367432
2023-03-31,4.980000019073486
2023-04-03,4.679999828338623
2023-04-04,4.659999847412109
2023-04-05,4.400000095367432
2023-04-06,4.449999809265137
2023-04-10,4.630000114440918
2023-04-11,4.71999979019165
2023-04-12,4.440000057220459
2023-04-13,4.480000019073486
2023-04-14,4.440000057220459
2023-04-17,4.389999866485596
2023-04-18,4.420000076293945
2023-04-19,4.329999923706055
2023-04-20,4.230000019073486
2023-04-21,4.320000171661377
2023-04-24,4.179999828338623
2023-04-25,3.690000057220459
2023-04-26,3.5899999141693115
2023-04-27,3.700000047683716
2023-04-28,3.7100000381469727
2023-05-01,3.700000047683716
2023-05-02,3.690000057220459
2023-05-03,3.7699999809265137
2023-05-04,3.799999952316284
2023-05-05,4.019999980926514
2023-05-08,4.059999942779541
2023-05-09,4.650000095367432
2023-05-10,4.71999979019165
2023-05-11,4.659999847412109
2023-05-12,4.630000114440918
2023-05-15,4.849999904632568
2023-05-16,4.909999847412109
2023-05-17,5.239999771118164
2023-05-18,5.400000095367432
2023-05-19,5.179999828338623
2023-05-22,5.329999923706055
2023-05-23,5.179999828338623
2023-05-24,5.28000020980835
2023-05-25,5.5
2023-05-26,5.599999904632568
2023-05-30,5.71999979019165
2023-05-31,5.71999979019165
2023-06-01,5.579999923706055
2023-06-02,5.71999979019165
2023-06-05,6.309999942779541
2023-06-06,5.909999847412109
2023-06-07,5.869999885559082
2023-06-08,5.96999979019165
2023-06-09,5.849999904632568
2023-06-12,6.039999961853027
2023-06-13,6.199999809265137
2023-06-14,5.900000095367432
2023-06-15,5.829999923706055
2023-06-16,5.659999847412109
2023-06-20,5.699999809265137
2023-06-21,5.900000095367432
2023-06-22,5.940000057220459
2023-06-23,5.869999885559082
2023-06-26,5.920000076293945
2023-06-27,5.840000152587891
2023-06-28,5.929999828338623
2023-06-29,5.880000114440918
2023-06-30,6.190000057220459
2023-07-03,6.170000076293945
2023-07-05,5.809999942779541
2023-07-06,7.300000190734863
2023-07-07,7.480000019073486
2023-07-10,7.46999979019165
2023-07-11,7.880000114440918
2023-07-12,7.960000038146973
2023-07-13,7.599999904632568
2023-07-14,7.5
2023-07-17,7.579999923706055
2023-07-18,7.539999961853027
2023-07-19,7.690000057220459
2023-07-20,7.349999904632568
2023-07-21,7.519999980926514
2023-07-24,7.75
2023-07-25,7.71999979019165
2023-07-26,7.769999980926514
2023-07-27,7.340000152587891
2023-07-28,7.599999904632568
2023-07-31,7.840000152587891
2023-08-01,7.900000095367432
2023-08-02,7.400000095367432
2023-08-03,7.309999942779541
2023-08-04,7.400000095367432
2023-08-07,7.190000057220459
2023-08-08,6.75
2023-08-09,6.409999847412109
2023-08-10,6.380000114440918
2023-08-11,6.210000038146973
2023-08-14,6.260000228881836
2023-08-15,6.420000076293945
2023-08-16,6.130000114440918
2023-08-17,6.179999828338623
2023-08-18,6.400000095367432
2023-08-21,6.360000133514404
2023-08-22,6.239999771118164
2023-08-23,6.380000114440918
2023-08-24,6.190000057220459
2023-08-25,6.309999942779541
2023-08-28,6.300000190734863
2023-08-29,6.380000114440918
2023-08-30,6.619999885559082
2023-08-31,6.639999866485596
2023-09-01,6.559999942779541
2023-09-05,6.460000038146973
2023-09-06,6.539999961853027
2023-09-07,6.449999809265137
2023-09-08,6.440000057220459
2023-09-11,6.489999771118164
2023-09-12,6.090000152587891
2023-09-13,6.039999961853027
2023-09-14,5.670000076293945
2023-09-15,5.690000057220459
2023-09-18,5.730000019073486
2023-09-19,5.5
2023-09-20,5.409999847412109
2023-09-21,5.340000152587891
2023-09-22,5.349999904632568
2023-09-25,5.289999961853027
2023-09-26,5.360000133514404
2023-09-27,5.519999980926514
2023-09-28,5.269999980926514
2023-09-29,5.329999923706055
2023-10-02,5.090000152587891
2023-10-03,4.909999847412109
2023-10-04,5.050000190734863
2023-10-05,5.050000190734863
2023-10-06,5.21999979019165
2023-10-09,5.199999809265137
2023-10-10,5.400000095367432
2023-10-11,5.190000057220459
2023-10-12,5.150000095367432
2023-10-13,5.03000020980835
2023-10-16,5.119999885559082
2023-10-17,5.289999961853027
2023-10-18,5.170000076293945
2023-10-19,5.050000190734863
2023-10-20,5.0
2023-10-23,4.909999847412109
2023-10-24,5.230000019073486
2023-10-25,4.829999923706055
2023-10-26,4.880000114440918
2023-10-27,4.690000057220459
2023-10-30,4.78000020980835
2023-10-31,4.880000114440918
2023-11-01,4.739999771118164
2023-11-02,5.059999942779541
2023-11-03,5.300000190734863
2023-11-06,5.25
2023-11-07,5.400000095367432
2023-11-08,5.349999904632568
2023-11-09,5.179999828338623
2023-11-10,5.269999980926514
2023-11-13,5.139999866485596
2023-11-14,4.960000038146973
2023-11-15,5.059999942779541
2023-11-16,4.989999771118164
2023-11-17,5.110000133514404
2023-11-20,5.329999923706055
2023-11-21,5.329999923706055
2023-11-22,5.369999885559082
2023-11-24,5.510000228881836
2023-11-27,5.489999771118164
2023-11-28,5.510000228881836
2023-11-29,5.550000190734863
2023-11-30,5.550000190734863
2023-12-01,5.650000095367432
2023-12-04,5.559999942779541
2023-12-05,5.429999828338623
2023-12-06,5.400000095367432
2023-12-07,5.289999961853027
2023-12-08,5.380000114440918
2023-12-11,5.369999885559082
2023-12-12,5.409999847412109
2023-12-13,5.78000020980835
2023-12-14,5.949999809265137
2023-12-15,5.949999809265137
2023-12-18,5.940000057220459
2023-12-19,6.449999809265137
2023-12-20,6.159999847412109
2023-12-21,6.199999809265137
2023-12-22,6.300000190734863
2023-12-26,6.289999961853027
2023-12-27,6.349999904632568
2023-12-28,6.369999885559082
2023-12-29,6.179999828338623
2024-01-02,5.889999866485596
2024-01-03,5.610000133514404
2024-01-04,5.610000133514404
2024-01-05,5.659999847412109
2024-01-08,5.829999923706055
2024-01-09,5.829999923706055
2024-01-10,5.690000057220459
2024-01-11,5.599999904632568
2024-01-12,5.659999847412109
2024-01-16,5.5
2024-01-17,5.440000057220459
2024-01-18,5.920000076293945
2024-01-19,6.079999923706055
2024-01-22,6.309999942779541
2024-01-23,6.389999866485596
2024-01-24,6.400000095367432
2024-01-25,6.489999771118164
2024-01-26,6.699999809265137
2024-01-29,6.789999961853027
2024-01-30,6.71999979019165
2024-01-31,6.710000038146973
2024-02-01,7.059999942779541
2024-02-02,7.25
2024-02-05,7.230000019073486
2024-02-06,7.300000190734863
2024-02-07,7.380000114440918
2024-02-08,7.559999942779541
2024-02-09,7.670000076293945
2024-02-12,7.619999885559082
2024-02-13,7.5
2024-02-14,7.650000095367432
2024-02-15,7.329999923706055
2024-02-16,7.190000057220459
2024-02-20,6.960000038146973
2024-02-21,6.630000114440918
2024-02-22,6.679999828338623
2024-02-23,6.570000171661377
2024-02-26,6.889999866485596
2024-02-27,6.909999847412109
2024-02-28,6.880000114440918
2024-02-29,7.110000133514404
2024-03-01,7.28000020980835
2024-03-04,7.340000152587891
2024-03-05,7.059999942779541
2024-03-06,6.679999828338623
2024-03-07,6.289999961853027
2024-03-08,5.960000038146973
2024-03-11,5.909999847412109
2024-03-12,5.880000114440918
2024-03-13,6.019999980926514
2024-03-14,5.849999904632568
2024-03-15,5.820000171661377
2024-03-18,5.730000019073486
2024-03-19,5.699999809265137
2024-03-20,5.840000152587891
2024-03-21,5.78000020980835
2024-03-22,5.610000133514404
2024-03-25,5.809999942779541
2024-03-26,5.730000019073486
2024-03-27,5.650000095367432
2024-03-28,5.710000038146973
2024-04-01,5.570000171661377
2024-04-02,5.519999980926514
2024-04-03,5.650000095367432
2024-04-04,5.760000228881836
2024-04-05,6.190000057220459
2024-04-08,6.019999980926514
2024-04-09,5.929999828338623
2024-04-10,5.599999904632568
2024-04-11,5.599999904632568
2024-04-12,5.340000152587891
2024-04-15,5.150000095367432
2024-04-16,5.119999885559082
2024-04-17,5.269999980926514
2024-04-18,5.110000133514404
2024-04-19,5.110000133514404
2024-04-22,5.119999885559082
2024-04-23,5.090000152587891
2024-04-24,5.230000019073486
2024-04-25,5.170000076293945
2024-04-26,5.190000057220459
2024-04-29,5.210000038146973
2024-04-30,5.039999961853027
2024-05-01,5.03000020980835
2024-05-02,5.260000228881836
2024-05-03,5.320000171661377
2024-05-06,5.449999809265137
2024-05-07,5.420000076293945
2024-05-08,5.380000114440918
2024-05-09,5.449999809265137
2024-05-10,5.190000057220459
2024-05-13,5.139999866485596
2024-05-14,5.300000190734863
2024-05-15,5.449999809265137
2024-05-16,5.449999809265137
2024-05-17,5.5
2024-05-20,5.5
2024-05-21,5.539999961853027
2024-05-22,5.449999809265137
2024-05-23,5.110000133514404
2024-05-24,5.230000019073486
2024-05-28,5.230000019073486
2024-05-29,5.130000114440918
2024-05-30,5.070000171661377
2024-05-31,5.239999771118164
2024-06-03,5.190000057220459
2024-06-04,5.119999885559082
2024-06-05,5.300000190734863
2024-06-06,5.550000190734863
2024-06-07,5.429999828338623
2024-06-10,5.320000171661377
2024-06-11,5.360000133514404
2024-06-12,5.329999923706055
2024-06-13,5.25
2024-06-14,5.170000076293945
2024-06-17,5.260000228881836
2024-06-18,5.159999847412109
2024-06-20,5.139999866485596
2024-06-21,5.420000076293945
2024-06-24,5.340000152587891
2024-06-25,5.170000076293945
2024-06-26,5.28000020980835
2024-06-27,5.550000190734863
2024-06-28,5.449999809265137
2024-07-01,5.420000076293945
2024-07-02,5.349999904632568
2024-07-03,5.389999866485596
2024-07-05,5.409999847412109
