Date,KNX
2010-05-03,17.305225372314453
2010-05-04,16.648452758789062
2010-05-05,16.379426956176758
2010-05-06,16.062917709350586
2010-05-07,15.746403694152832
2010-05-10,16.482297897338867
2010-05-11,16.545597076416016
2010-05-12,17.0520076751709
2010-05-13,16.870019912719727
2010-05-14,16.64055061340332
2010-05-17,16.695934295654297
2010-05-18,16.672195434570312
2010-05-19,16.870019912719727
2010-05-20,16.02334976196289
2010-05-21,15.714761734008789
2010-05-24,15.730574607849121
2010-05-25,15.509026527404785
2010-05-26,15.342851638793945
2010-05-27,15.72266960144043
2010-05-28,15.730574607849121
2010-06-01,15.374502182006836
2010-06-02,15.771369934082031
2010-06-03,16.08885955810547
2010-06-04,15.541193962097168
2010-06-07,15.136388778686523
2010-06-08,15.517373085021973
2010-06-09,15.755491256713867
2010-06-10,16.509532928466797
2010-06-11,16.739715576171875
2010-06-14,17.112764358520508
2010-06-15,17.438203811645508
2010-06-16,17.247697830200195
2010-06-17,17.120697021484375
2010-06-18,17.263578414916992
2010-06-21,17.168333053588867
2010-06-22,16.55715560913086
2010-06-23,16.65240478515625
2010-06-24,16.684158325195312
2010-06-25,16.89052963256836
2010-06-28,16.771469116210938
2010-06-29,16.120615005493164
2010-06-30,16.06505012512207
2010-07-01,16.049175262451172
2010-07-02,15.803117752075195
2010-07-06,15.5650053024292
2010-07-07,16.38254165649414
2010-07-08,16.57303810119629
2010-07-09,16.684158325195312
2010-07-12,16.747650146484375
2010-07-13,16.906396865844727
2010-07-14,16.795278549194336
2010-07-15,16.50160026550293
2010-07-16,16.588903427124023
2010-07-19,16.707969665527344
2010-07-20,17.184206008911133
2010-07-21,16.771469116210938
2010-07-22,17.112764358520508
2010-07-23,17.390579223632812
2010-07-26,17.60488510131836
2010-07-27,17.152462005615234
2010-07-28,16.89846420288086
2010-07-29,16.636531829833984
2010-07-30,16.604780197143555
2010-08-02,16.89052963256836
2010-08-03,16.628591537475586
2010-08-04,16.85083770751953
2010-08-05,16.453968048095703
2010-08-06,16.025358200073242
2010-08-09,16.263484954833984
2010-08-10,16.025358200073242
2010-08-11,15.382444381713867
2010-08-12,15.549125671386719
2010-08-13,15.461812019348145
2010-08-16,15.37450885772705
2010-08-17,15.66024112701416
2010-08-18,15.525317192077637
2010-08-19,15.303075790405273
2010-08-20,15.350687980651855
2010-08-23,15.128447532653809
2010-08-24,14.937954902648926
2010-08-25,14.787137985229492
2010-08-26,14.89826488494873
2010-08-27,15.326882362365723
2010-08-30,14.945893287658691
2010-08-31,14.953831672668457
2010-09-01,15.375844955444336
2010-09-02,15.47140121459961
2010-09-03,15.558989524841309
2010-09-07,15.558989524841309
2010-09-08,15.574919700622559
2010-09-09,15.479361534118652
2010-09-10,15.415661811828613
2010-09-13,15.574919700622559
2010-09-14,15.566954612731934
2010-09-15,15.535103797912598
2010-09-16,15.59880256652832
2010-09-17,15.82971477508545
2010-09-20,15.742136001586914
2010-09-21,15.75009536743164
2010-09-22,15.423627853393555
2010-09-23,15.01753044128418
2010-09-24,15.351966857910156
2010-09-27,15.22455883026123
2010-09-28,15.35992431640625
2010-09-29,15.495285987854004
2010-09-30,15.391772270202637
2010-10-01,15.192708015441895
2010-10-04,14.810503959655762
2010-10-05,15.24047565460205
2010-10-06,15.216605186462402
2010-10-07,15.184746742248535
2010-10-08,15.272342681884766
2010-10-11,15.296226501464844
2010-10-12,15.192708015441895
2010-10-13,15.511209487915039
2010-10-14,15.288262367248535
2010-10-15,15.375844955444336
2010-10-18,15.288262367248535
2010-10-19,14.595510482788086
2010-10-20,14.420334815979004
2010-10-21,14.476078987121582
2010-10-22,14.507917404174805
2010-10-25,14.436257362365723
2010-10-26,14.412368774414062
2010-10-27,14.332744598388672
2010-10-28,14.149605751037598
2010-10-29,14.221269607543945
2010-11-01,14.277009963989258
2010-11-02,14.515885353088379
2010-11-03,14.468109130859375
2010-11-04,14.730878829956055
2010-11-05,14.818469047546387
2010-11-08,14.539772987365723
2010-11-09,14.380520820617676
2010-11-10,14.555693626403809
2010-11-11,14.491997718811035
2010-11-12,14.651248931884766
2010-11-15,14.587544441223145
2010-11-16,14.691065788269043
2010-11-17,14.555693626403809
2010-11-18,14.635322570800781
2010-11-19,14.953829765319824
2010-11-22,14.98568058013916
2010-11-23,14.842350006103516
2010-11-24,15.200664520263672
2010-11-26,15.129009246826172
2010-11-29,15.415661811828613
2010-11-30,15.351966857910156
2010-12-01,15.875608444213867
2010-12-02,16.307828903198242
2010-12-03,16.382633209228516
2010-12-06,16.39093589782715
2010-12-07,16.698476791381836
2010-12-08,16.548870086669922
2010-12-09,16.41588020324707
2010-12-10,16.723419189453125
2010-12-13,16.498991012573242
2010-12-14,15.95041561126709
2010-12-15,15.784178733825684
2010-12-16,16.10833740234375
2010-12-17,15.917163848876953
2010-12-20,15.875608444213867
2010-12-21,16.158212661743164
2010-12-22,16.10002899169922
2010-12-23,15.983658790588379
2010-12-27,15.858983039855957
2010-12-28,15.867295265197754
2010-12-29,15.900548934936523
2010-12-30,15.991971015930176
2010-12-31,15.792485237121582
2011-01-03,16.133270263671875
2011-01-04,16.10833740234375
2011-01-05,16.19977378845215
2011-01-06,16.075090408325195
2011-01-07,16.183143615722656
2011-01-10,16.174829483032227
2011-01-11,16.149898529052734
2011-01-12,16.191455841064453
2011-01-13,16.174829483032227
2011-01-14,16.565492630004883
2011-01-18,16.41588020324707
2011-01-19,15.784178733825684
2011-01-20,15.742622375488281
2011-01-21,15.717680931091309
2011-01-24,15.800803184509277
2011-01-25,16.133270263671875
2011-01-26,15.85067081451416
2011-01-27,16.124963760375977
2011-01-28,15.8340482711792
2011-01-31,15.842357635498047
2011-02-01,15.7343111038208
2011-02-02,15.642877578735352
2011-02-03,15.55143928527832
2011-02-04,15.493266105651855
2011-02-07,15.293779373168945
2011-02-08,15.351964950561523
2011-02-09,15.327027320861816
2011-02-10,15.11922550201416
2011-02-11,15.360268592834473
2011-02-14,15.609623908996582
2011-02-15,15.800803184509277
2011-02-16,16.174829483032227
2011-02-17,16.008594512939453
2011-02-18,15.875608444213867
2011-02-22,15.343647956848145
2011-02-23,15.152477264404297
2011-02-24,15.277156829833984
2011-02-25,15.584697723388672
2011-02-28,15.468328475952148
2011-03-01,15.144160270690918
2011-03-02,15.602819442749023
2011-03-03,16.061485290527344
2011-03-04,15.953083038330078
2011-03-07,15.827987670898438
2011-03-08,16.169902801513672
2011-03-09,16.228271484375
2011-03-10,16.119869232177734
2011-03-11,16.178241729736328
2011-03-14,16.194917678833008
2011-03-15,15.969751358032227
2011-03-16,15.886364936828613
2011-03-17,16.003114700317383
2011-03-18,15.786294937133789
2011-03-21,16.003114700317383
2011-03-22,16.10318946838379
2011-03-23,16.203256607055664
2011-03-24,16.04481315612793
2011-03-25,15.969751358032227
2011-03-28,15.727912902832031
2011-03-29,15.636189460754395
2011-03-30,15.853012084960938
2011-03-31,16.05314826965332
2011-04-01,16.228271484375
2011-04-04,16.54517364501953
2011-04-05,16.4117431640625
2011-04-06,16.353370666503906
2011-04-07,16.211599349975586
2011-04-08,15.727912902832031
2011-04-11,15.819653511047363
2011-04-12,15.794635772705078
2011-04-13,15.752938270568848
2011-04-14,16.10318946838379
2011-04-15,15.969751358032227
2011-04-18,15.677879333496094
2011-04-19,15.602819442749023
2011-04-20,15.160841941833496
2011-04-21,15.26091194152832
2011-04-25,15.07745361328125
2011-04-26,14.994061470031738
2011-04-27,14.86897087097168
2011-04-28,15.002400398254395
2011-04-29,15.019084930419922
2011-05-02,14.902324676513672
2011-05-03,14.994061470031738
2011-05-04,14.94402027130127
2011-05-05,15.07745361328125
2011-05-06,14.92734432220459
2011-05-09,14.843953132629395
2011-05-10,14.85229206085205
2011-05-11,14.727202415466309
2011-05-12,14.652142524719238
2011-05-13,14.568748474121094
2011-05-16,14.42698860168457
2011-05-17,14.251860618591309
2011-05-18,14.351932525634766
2011-05-19,14.443662643432617
2011-05-20,14.552079200744629
2011-05-23,14.318573951721191
2011-05-24,14.110090255737305
2011-05-25,14.226841926574707
2011-05-26,14.243521690368652
2011-05-27,14.243521690368652
2011-05-31,14.260198593139648
2011-06-01,13.816661834716797
2011-06-02,13.783186912536621
2011-06-03,13.532126426696777
2011-06-06,13.281064987182617
2011-06-07,13.264330863952637
2011-06-08,13.281064987182617
2011-06-09,13.481914520263672
2011-06-10,13.540493965148926
2011-06-13,13.448437690734863
2011-06-14,13.632550239562988
2011-06-15,13.666025161743164
2011-06-16,13.8082914352417
2011-06-17,13.841772079467773
2011-06-20,13.699499130249023
2011-06-21,13.942193031311035
2011-06-22,13.699499130249023
2011-06-23,13.674394607543945
2011-06-24,13.498650550842285
2011-06-27,13.573969841003418
2011-06-28,13.74970817565918
2011-06-29,13.95055866241455
2011-06-30,14.218356132507324
2011-07-01,14.419206619262695
2011-07-05,14.327152252197266
2011-07-06,14.49452018737793
2011-07-07,14.837637901306152
2011-07-08,14.553102493286133
2011-07-11,14.268568992614746
2011-07-12,14.368988037109375
2011-07-13,14.578210830688477
2011-07-14,14.251832962036133
2011-07-15,14.059355735778809
2011-07-18,13.933822631835938
2011-07-19,13.732977867126465
2011-07-20,13.783186912536621
2011-07-21,13.799921989440918
2011-07-22,13.766448974609375
2011-07-25,13.799921989440918
2011-07-26,13.666025161743164
2011-07-27,13.389862060546875
2011-07-28,13.306172370910645
2011-07-29,13.172274589538574
2011-08-01,13.16390609741211
2011-08-02,12.661783218383789
2011-08-03,12.795680046081543
2011-08-04,12.34377670288086
2011-08-05,12.53625774383545
2011-08-08,11.891868591308594
2011-08-09,12.2349853515625
2011-08-10,11.833288192749023
2011-08-11,12.318673133850098
2011-08-12,12.552994728088379
2011-08-15,12.511148452758789
2011-08-16,12.251721382141113
2011-08-17,12.243352890014648
2011-08-18,11.615708351135254
2011-08-19,11.598962783813477
2011-08-22,11.808180809020996
2011-08-23,12.109457015991211
2011-08-24,12.2349853515625
2011-08-25,12.134564399719238
2011-08-26,12.15129566192627
2011-08-29,12.72873306274414
2011-08-30,12.871002197265625
2011-08-31,12.728178024291992
2011-09-01,12.54334545135498
2011-09-02,12.098069190979004
2011-09-06,11.888033866882324
2011-09-07,12.383718490600586
2011-09-08,12.140079498291016
2011-09-09,12.299705505371094
2011-09-12,12.148480415344238
2011-09-13,12.282902717590332
2011-09-14,12.442529678344727
2011-09-15,12.568546295166016
2011-09-16,12.350113868713379
2011-09-19,12.224089622497559
2011-09-20,11.89643669128418
2011-09-21,11.165507316589355
2011-09-22,11.00588321685791
2011-09-23,11.157108306884766
2011-09-26,11.400752067565918
2011-09-27,11.635990142822266
2011-09-28,11.224319458007812
2011-09-29,11.48476505279541
2011-09-30,11.182316780090332
2011-10-03,10.812654495239258
2011-10-04,11.635990142822266
2011-10-05,11.661201477050781
2011-10-06,12.039259910583496
2011-10-07,11.560380935668945
2011-10-10,12.081267356872559
2011-10-11,12.47613525390625
2011-10-12,12.417323112487793
2011-10-13,12.324909210205078
2011-10-14,12.610559463500977
2011-10-17,11.99725341796875
2011-10-18,12.459329605102539
2011-10-19,12.23249340057373
2011-10-20,12.358511924743652
2011-10-21,12.47613525390625
2011-10-24,12.610559463500977
2011-10-25,12.30810832977295
2011-10-26,12.131678581237793
2011-10-27,13.05583381652832
2011-10-28,13.022224426269531
2011-10-31,12.770184516906738
2011-11-01,12.350113868713379
2011-11-02,12.585354804992676
2011-11-03,12.660964012145996
2011-11-04,12.778583526611328
2011-11-07,12.7617826461792
2011-11-08,13.131447792053223
2011-11-09,12.50133991241455
2011-11-10,12.534944534301758
2011-11-11,12.971818923950195
2011-11-14,12.753382682800293
2011-11-15,12.803786277770996
2011-11-16,12.324909210205078
2011-11-17,12.27450180053711
2011-11-18,12.26609992980957
2011-11-21,12.030855178833008
2011-11-22,11.93004035949707
2011-11-23,11.762015342712402
2011-11-25,11.753612518310547
2011-11-28,11.99725341796875
2011-11-29,12.072864532470703
2011-11-30,12.621251106262207
2011-12-01,12.494699478149414
2011-12-02,12.680305480957031
2011-12-05,13.1611967086792
2011-12-06,12.992457389831543
2011-12-07,13.034646987915039
2011-12-08,12.503133773803711
2011-12-09,12.933406829833984
2011-12-12,12.798420906066895
2011-12-13,12.494699478149414
2011-12-14,12.199419021606445
2011-12-15,12.351271629333496
2011-12-16,12.705617904663086
2011-12-19,12.317529678344727
2011-12-20,12.874349594116211
2011-12-21,13.009334564208984
2011-12-22,13.034646987915039
2011-12-23,13.178071022033691
2011-12-27,13.21181869506836
2011-12-28,12.908093452453613
2011-12-29,13.093705177307129
2011-12-30,13.194940567016602
2012-01-03,13.27931022644043
2012-01-04,13.29617691040039
2012-01-05,13.110579490661621
2012-01-06,13.313055038452148
2012-01-09,13.355239868164062
2012-01-10,13.633648872375488
2012-01-11,13.658961296081543
2012-01-12,13.718017578125
2012-01-13,13.810821533203125
2012-01-17,13.83613109588623
2012-01-18,13.996423721313477
2012-01-19,14.14828872680664
2012-01-20,14.021736145019531
2012-01-23,13.83613109588623
2012-01-24,13.616772651672363
2012-01-25,14.013299942016602
2012-01-26,15.017267227172852
2012-01-27,14.966645240783691
2012-01-30,14.907580375671387
2012-01-31,14.85696792602539
2012-02-01,15.042572021484375
2012-02-02,14.899148941040039
2012-02-03,14.975076675415039
2012-02-06,14.840091705322266
2012-02-07,14.789467811584473
2012-02-08,14.848531723022461
2012-02-09,14.747294425964355
2012-02-10,14.823213577270508
2012-02-13,15.034132957458496
2012-02-14,15.101630210876465
2012-02-15,14.975076675415039
2012-02-16,15.413786888122559
2012-02-17,15.152247428894043
2012-02-21,14.806344032287598
2012-02-22,14.671354293823242
2012-02-23,14.865397453308105
2012-02-24,14.70510482788086
2012-02-27,14.646052360534668
2012-02-28,14.49418830871582
2012-02-29,14.502655029296875
2012-03-01,14.875163078308105
2012-03-02,14.655047416687012
2012-03-05,14.849775314331055
2012-03-06,14.705842018127441
2012-03-07,14.765106201171875
2012-03-08,14.993694305419922
2012-03-09,15.171476364135742
2012-03-12,15.171476364135742
2012-03-13,15.391615867614746
2012-03-14,15.34082317352295
2012-03-15,15.45933723449707
2012-03-16,15.25615119934082
2012-03-19,15.408541679382324
2012-03-20,15.3069486618042
2012-03-21,15.38314437866211
2012-03-22,15.019097328186035
2012-03-23,15.146086692810059
2012-03-26,15.298483848571777
2012-03-27,15.298483848571777
2012-03-28,15.290013313293457
2012-03-29,15.230751991271973
2012-03-30,14.95136547088623
2012-04-02,15.10375690460205
2012-04-03,14.976762771606445
2012-04-04,14.714308738708496
2012-04-05,14.790502548217773
2012-04-09,14.443387985229492
2012-04-10,14.223274230957031
2012-04-11,14.299463272094727
2012-04-12,14.392593383789062
2012-04-13,14.130141258239746
2012-04-16,14.274065017700195
2012-04-17,14.553452491760254
2012-04-18,14.316397666931152
2012-04-19,14.020078659057617
2012-04-20,14.096273422241211
2012-04-23,13.96081829071045
2012-04-24,14.079339027404785
2012-04-25,14.05394458770752
2012-04-26,13.994678497314453
2012-04-27,14.00314712524414
2012-04-30,13.901555061340332
2012-05-01,14.1386137008667
2012-05-02,14.621180534362793
2012-05-03,14.477253913879395
2012-05-04,14.206335067749023
2012-05-07,14.214803695678711
2012-05-08,14.206335067749023
2012-05-09,13.901555061340332
2012-05-10,13.69836139678955
2012-05-11,13.774559020996094
2012-05-14,13.7237548828125
2012-05-15,13.96081829071045
2012-05-16,14.392593383789062
2012-05-17,13.901555061340332
2012-05-18,13.7237548828125
2012-05-21,13.935415267944336
2012-05-22,13.554438591003418
2012-05-23,13.977749824523926
2012-05-24,14.40106201171875
2012-05-25,14.367196083068848
2012-05-29,14.468791961669922
2012-05-30,14.08646297454834
2012-05-31,14.23939323425293
2012-06-01,13.644673347473145
2012-06-04,13.712636947631836
2012-06-05,13.704144477844238
2012-06-06,14.145938873291016
2012-06-07,13.967524528503418
2012-06-08,14.196915626525879
2012-06-11,14.035491943359375
2012-06-12,14.196915626525879
2012-06-13,14.2308988571167
2012-06-14,14.37533187866211
2012-06-15,14.264884948730469
2012-06-18,14.39232349395752
2012-06-19,14.494274139404297
2012-06-20,14.256386756896973
2012-06-21,13.984512329101562
2012-06-22,13.7636137008667
2012-06-25,13.253852844238281
2012-06-26,13.151897430419922
2012-06-27,13.17739200592041
2012-06-28,13.364303588867188
2012-06-29,13.585201263427734
2012-07-02,13.585201263427734
2012-07-03,13.661664009094238
2012-07-05,13.695647239685059
2012-07-06,13.423771858215332
2012-07-09,13.389784812927246
2012-07-10,13.17739200592041
2012-07-11,13.083925247192383
2012-07-12,13.185884475708008
2012-07-13,13.423771858215332
2012-07-16,13.185884475708008
2012-07-17,12.786571502685547
2012-07-18,12.939496040344238
2012-07-19,12.786571502685547
2012-07-20,12.744091033935547
2012-07-23,12.701607704162598
2012-07-24,12.854538917541504
2012-07-25,12.820554733276367
2012-07-26,12.633639335632324
2012-07-27,13.066939353942871
2012-07-30,12.94799518585205
2012-07-31,13.024457931518555
2012-08-01,12.489203453063965
2012-08-02,12.599655151367188
2012-08-03,12.744091033935547
2012-08-06,12.829051971435547
2012-08-07,12.846038818359375
2012-08-08,12.735596656799316
2012-08-09,12.56567096710205
2012-08-10,12.489203453063965
2012-08-13,12.51469612121582
2012-08-14,12.650636672973633
2012-08-15,12.854538917541504
2012-08-16,12.94799518585205
2012-08-17,12.888524055480957
2012-08-20,12.718600273132324
2012-08-21,12.914011001586914
2012-08-22,12.837542533874512
2012-08-23,12.684617042541504
2012-08-24,12.55717658996582
2012-08-27,12.480710983276367
2012-08-28,12.46371841430664
2012-08-29,12.36176586151123
2012-08-30,12.25981616973877
2012-08-31,12.149364471435547
2012-09-04,12.336277961730957
2012-09-05,12.097406387329102
2012-09-06,12.378936767578125
2012-09-07,12.361871719360352
2012-09-10,12.651937484741211
2012-09-11,12.814034461975098
2012-09-12,13.052910804748535
2012-09-13,13.087034225463867
2012-09-14,12.395997047424316
2012-09-17,12.293619155883789
2012-09-18,12.233901023864746
2012-09-19,12.541028022766113
2012-09-20,12.250964164733887
2012-09-21,12.242436408996582
2012-09-24,12.353338241577148
2012-09-25,12.148589134216309
2012-09-26,12.310684204101562
2012-09-27,12.285089492797852
2012-09-28,12.199775695800781
2012-10-01,12.046211242675781
2012-10-02,11.952369689941406
2012-10-03,12.225372314453125
2012-10-04,12.327746391296387
2012-10-05,12.327746391296387
2012-10-08,12.438653945922852
2012-10-09,12.276554107666016
2012-10-10,12.259498596191406
2012-10-11,12.259498596191406
2012-10-12,12.285089492797852
2012-10-15,12.515433311462402
2012-10-16,12.805500984191895
2012-10-17,12.762842178344727
2012-10-18,12.651937484741211
2012-10-19,12.430123329162598
2012-10-22,12.33627986907959
2012-10-23,12.617812156677246
2012-10-24,12.523966789245605
2012-10-25,12.532499313354492
2012-10-26,12.506903648376465
2012-10-31,12.899343490600586
2012-11-01,12.839628219604492
2012-11-02,12.745779991149902
2012-11-05,12.890812873840332
2012-11-06,13.283252716064453
2012-11-07,13.061442375183105
2012-11-08,12.814034461975098
2012-11-09,12.779906272888184
2012-11-12,13.112625122070312
2012-11-13,13.018783569335938
2012-11-14,12.711653709411621
2012-11-15,12.68606185913086
2012-11-16,12.566624641418457
2012-11-19,12.890812873840332
2012-11-20,12.822562217712402
2012-11-21,12.865220069885254
2012-11-23,12.959063529968262
2012-11-26,13.069969177246094
2012-11-27,13.095564842224121
2012-11-28,12.993188858032227
2012-11-29,13.001721382141113
2012-11-30,12.822562217712402
2012-12-03,12.634878158569336
2012-12-04,12.600751876831055
2012-12-05,12.893380165100098
2012-12-06,12.795835494995117
2012-12-07,12.804699897766113
2012-12-10,12.875638961791992
2012-12-11,12.831307411193848
2012-12-12,12.450000762939453
2012-12-13,12.458868026733398
2012-12-14,12.55640983581543
2012-12-17,12.591879844665527
2012-12-18,12.76036262512207
2012-12-19,12.76036262512207
2012-12-20,12.937710762023926
2012-12-21,13.052992820739746
2012-12-24,13.026389122009277
2012-12-26,12.990921020507812
2012-12-27,12.96431827545166
2012-12-28,12.813570022583008
2012-12-31,12.973184585571289
2013-01-02,13.443161964416504
2013-01-03,13.398824691772461
2013-01-04,13.514103889465332
2013-01-07,13.460897445678711
2013-01-08,13.434296607971191
2013-01-09,13.522969245910645
2013-01-10,13.549574851989746
2013-01-11,13.478631973266602
2013-01-14,13.398824691772461
2013-01-15,13.469766616821289
2013-01-16,13.611645698547363
2013-01-17,13.868809700012207
2013-01-18,13.859936714172363
2013-01-22,13.984086036682129
2013-01-23,13.842199325561523
2013-01-24,14.640278816223145
2013-01-25,14.666882514953613
2013-01-28,14.746682167053223
2013-01-29,14.516136169433594
2013-01-30,14.223505973815918
2013-01-31,14.143697738647461
2013-02-01,14.223505973815918
2013-02-04,14.090495109558105
2013-02-05,14.108226776123047
2013-02-06,14.125962257385254
2013-02-07,13.966344833374023
2013-02-08,14.063887596130371
2013-02-11,14.21463680267334
2013-02-12,14.250105857849121
2013-02-13,14.196905136108398
2013-02-14,14.391988754272461
2013-02-15,14.285581588745117
2013-02-19,14.454058647155762
2013-02-20,14.07275676727295
2013-02-21,13.806730270385742
2013-02-22,14.001816749572754
2013-02-25,13.638246536254883
2013-02-26,13.691450119018555
2013-02-27,13.82498550415039
2013-02-28,13.940712928771973
2013-03-01,13.887299537658691
2013-03-04,13.922910690307617
2013-03-05,14.225582122802734
2013-03-06,14.189970970153809
2013-03-07,14.136558532714844
2013-03-08,14.359112739562988
2013-03-11,14.385818481445312
2013-03-12,14.323509216308594
2013-03-13,14.768610954284668
2013-03-14,14.741899490356445
2013-03-15,14.697392463684082
2013-03-18,14.750802040100098
2013-03-19,14.546061515808105
2013-03-20,14.643983840942383
2013-03-21,14.189970970153809
2013-03-22,14.465937614440918
2013-03-25,14.296799659729004
2013-03-26,14.270090103149414
2013-03-27,14.270090103149414
2013-03-28,14.332408905029297
2013-04-01,14.056438446044922
2013-04-02,13.940712928771973
2013-04-03,13.851694107055664
2013-04-04,13.940712928771973
2013-04-05,14.145462989807129
2013-04-08,13.878397941589355
2013-04-09,13.744864463806152
2013-04-10,13.985222816467285
2013-04-11,13.976322174072266
2013-04-12,13.807185173034668
2013-04-15,13.495607376098633
2013-04-16,13.753767967224121
2013-04-17,13.513407707214355
2013-04-18,13.549019813537598
2013-04-19,13.602431297302246
2013-04-22,13.575725555419922
2013-04-23,13.638041496276855
2013-04-24,13.58462905883789
2013-04-25,13.887299537658691
2013-04-26,13.842791557312012
2013-04-29,13.949614524841309
2013-04-30,13.905104637145996
2013-05-01,13.575725555419922
2013-05-02,13.807185173034668
2013-05-03,14.172165870666504
2013-05-06,14.421422958374023
2013-05-07,14.599472999572754
2013-05-08,14.62617301940918
2013-05-09,14.474842071533203
2013-05-10,14.68848991394043
2013-05-13,14.679587364196777
2013-05-14,14.84872817993164
2013-05-15,15.213720321655273
2013-05-16,15.124692916870117
2013-05-17,15.409563064575195
2013-05-20,15.38286018371582
2013-05-21,15.49858283996582
2013-05-22,15.551990509033203
2013-05-23,15.462976455688477
2013-05-24,15.284929275512695
2013-05-28,15.276030540466309
2013-05-29,15.213720321655273
2013-05-30,15.347246170043945
2013-05-31,15.258230209350586
2013-06-03,15.267127990722656
2013-06-04,15.160299301147461
2013-06-05,14.901224136352539
2013-06-06,14.811890602111816
2013-06-07,15.106703758239746
2013-06-10,15.169231414794922
2013-06-11,15.062037467956543
2013-06-12,14.928028106689453
2013-06-13,15.151371002197266
2013-06-14,15.008437156677246
2013-06-17,14.999502182006836
2013-06-18,15.213903427124023
2013-06-19,15.142434120178223
2013-06-20,14.945898056030273
2013-06-21,14.919098854064941
2013-06-24,14.677886009216309
2013-06-25,14.874423027038574
2013-06-26,14.785089492797852
2013-06-27,15.026296615600586
2013-06-28,15.026296615600586
2013-07-01,15.04416561126709
2013-07-02,14.945898056030273
2013-07-03,14.776162147521973
2013-07-05,15.053101539611816
2013-07-08,15.008437156677246
2013-07-09,15.401506423950195
2013-07-10,15.365774154663086
2013-07-11,15.589116096496582
2013-07-12,15.437249183654785
2013-07-15,15.455109596252441
2013-07-16,15.374711036682129
2013-07-17,15.347902297973633
2013-07-18,15.553380012512207
2013-07-19,15.481913566589355
2013-07-22,15.553380012512207
2013-07-23,15.097769737243652
2013-07-24,15.053101539611816
2013-07-25,15.258570671081543
2013-07-26,15.276437759399414
2013-07-29,15.053101539611816
2013-07-30,15.04416561126709
2013-07-31,15.160297393798828
2013-08-01,15.651651382446289
2013-08-02,15.472977638244629
2013-08-05,15.419377326965332
2013-08-06,15.079896926879883
2013-08-07,14.794021606445312
2013-08-08,14.88336181640625
2013-08-09,14.740423202514648
2013-08-12,14.936964988708496
2013-08-13,14.874423027038574
2013-08-14,14.811890602111816
2013-08-15,14.66895866394043
2013-08-16,14.70468521118164
2013-08-19,14.686824798583984
2013-08-20,14.794021606445312
2013-08-21,14.70468521118164
2013-08-22,15.079896926879883
2013-08-23,15.035236358642578
2013-08-26,14.919098854064941
2013-08-27,14.75829029083252
2013-08-28,14.75829029083252
2013-08-29,14.73149299621582
2013-08-30,14.543888092041016
2013-09-03,14.534952163696289
2013-09-04,14.660486221313477
2013-09-05,14.723254203796387
2013-09-06,14.64255142211914
2013-09-09,14.812918663024902
2013-09-10,15.037088394165039
2013-09-11,15.126753807067871
2013-09-12,15.046051979064941
2013-09-13,14.965349197387695
2013-09-16,14.750150680541992
