Date,MCBS
2020-03-13,9.942487716674805
2020-03-16,8.817083358764648
2020-03-17,10.38249397277832
2020-03-18,8.732465744018555
2020-03-19,10.314803123474121
2020-03-20,10.086336135864258
2020-03-23,9.358630180358887
2020-03-24,9.680171966552734
2020-03-25,9.722481727600098
2020-03-26,10.145566940307617
2020-03-27,9.307863235473633
2020-03-30,9.400938034057617
2020-03-31,9.934022903442383
2020-04-01,9.037086486816406
2020-04-02,9.240165710449219
2020-04-03,8.927083015441895
2020-04-06,9.587098121643066
2020-04-07,9.265549659729004
2020-04-08,9.443248748779297
2020-04-09,9.443248748779297
2020-04-13,9.147088050842285
2020-04-14,8.994776725769043
2020-04-15,8.34322738647461
2020-04-16,8.114761352539062
2020-04-17,8.630924224853516
2020-04-20,8.52092170715332
2020-04-21,8.487075805664062
2020-04-22,8.360150337219238
2020-04-23,8.14014720916748
2020-04-24,8.546307563781738
2020-04-27,9.189397811889648
2020-04-28,9.400938034057617
2020-04-29,9.832484245300293
2020-04-30,9.042298316955566
2020-05-01,8.499845504760742
2020-05-04,8.371706008911133
2020-05-05,8.008648872375488
2020-05-06,8.123973846435547
2020-05-07,8.021463394165039
2020-05-08,8.07271671295166
2020-05-11,7.918951988220215
2020-05-12,7.594334125518799
2020-05-13,7.517451763153076
2020-05-14,7.201376914978027
2020-05-15,7.432024955749512
2020-05-18,8.51693058013916
2020-05-19,7.7480998039245605
2020-05-20,8.28628158569336
2020-05-21,8.576728820800781
2020-05-22,8.645069122314453
2020-05-26,8.824462890625
2020-05-27,9.781231880187988
2020-05-28,9.934996604919434
2020-05-29,9.875198364257812
2020-06-01,9.388273239135742
2020-06-02,9.422442436218262
2020-06-03,9.61037826538086
2020-06-04,9.977709770202637
2020-06-05,10.669654846191406
2020-06-08,11.78873062133789
2020-06-09,11.814358711242676
2020-06-10,11.72893238067627
2020-06-11,10.28524112701416
2020-06-12,11.199294090270996
2020-06-15,12.326910972595215
2020-06-16,13.172626495361328
2020-06-17,12.924890518188477
2020-06-18,13.582667350769043
2020-06-19,13.275136947631836
2020-06-22,12.326910972595215
2020-06-23,11.92541217803955
2020-06-24,11.353059768676758
2020-06-25,11.600793838500977
2020-06-26,11.464112281799316
2020-06-29,11.916868209838867
2020-06-30,12.241485595703125
2020-07-01,11.78018856048584
2020-07-02,11.652050018310547
2020-07-06,11.617879867553711
2020-07-07,11.233463287353516
2020-07-08,11.13095474243164
2020-07-09,10.507349014282227
2020-07-10,10.943018913269043
2020-07-13,10.98572826385498
2020-07-14,11.01990032196045
2020-07-15,11.506827354431152
2020-07-16,11.353059768676758
2020-07-17,11.2420072555542
2020-07-20,11.045528411865234
2020-07-21,11.720389366149902
2020-07-22,11.634963035583496
2020-07-23,11.617879867553711
2020-07-24,11.532451629638672
2020-07-27,11.609335899353027
2020-07-28,11.677678108215332
2020-07-29,11.891244888305664
2020-07-30,11.805258750915527
2020-07-31,11.590307235717773
2020-08-03,11.624699592590332
2020-08-04,11.607504844665527
2020-08-05,11.874045372009277
2020-08-06,11.942829132080078
2020-08-07,12.33834457397461
2020-08-10,12.604888916015625
2020-08-11,12.561895370483398
2020-08-12,12.699467658996582
2020-08-13,12.536103248596191
2020-08-14,12.725261688232422
2020-08-17,12.579092025756836
2020-08-18,12.355541229248047
2020-08-19,12.321150779724121
2020-08-20,12.217970848083496
2020-08-21,12.42432689666748
2020-08-24,12.346943855285645
2020-08-25,12.312551498413086
2020-08-26,12.046008110046387
2020-08-27,12.157784461975098
2020-08-28,11.977222442626953
2020-08-31,11.727874755859375
2020-09-01,11.538718223571777
2020-09-02,12.028812408447266
2020-09-03,11.194790840148926
2020-09-04,11.435541152954102
2020-09-08,11.30656623840332
2020-09-09,11.21198844909668
2020-09-10,10.96264362335205
2020-09-11,11.057220458984375
2020-09-14,11.33236312866211
2020-09-15,11.065818786621094
2020-09-16,11.065818786621094
2020-09-17,11.272174835205078
2020-09-18,11.358156204223633
2020-09-21,10.782076835632324
2020-09-22,10.661706924438477
2020-09-23,10.575724601745605
2020-09-24,10.592920303344727
2020-09-25,10.790678977966309
2020-09-28,11.272174835205078
2020-09-29,11.289372444152832
2020-09-30,11.32376480102539
2020-10-01,11.659092903137207
2020-10-02,11.590307235717773
2020-10-05,11.813857078552246
2020-10-06,11.839652061462402
2020-10-07,12.252362251281738
2020-10-08,12.415728569030762
2020-10-09,12.38133716583252
2020-10-12,12.553299903869629
2020-10-13,12.54470157623291
2020-10-14,12.286757469177246
2020-10-15,12.536103248596191
2020-10-16,12.639280319213867
2020-10-19,12.467315673828125
2020-10-20,12.656476974487305
2020-10-21,12.59628963470459
2020-10-22,12.570494651794434
2020-10-23,12.604888916015625
2020-10-26,12.252362251281738
2020-10-27,12.252362251281738
2020-10-28,12.046008110046387
2020-10-29,12.123391151428223
2020-10-30,12.011616706848145
2020-11-02,12.200773239135742
2020-11-03,12.408448219299316
2020-11-04,11.837347030639648
2020-11-05,11.984450340270996
2020-11-06,11.794081687927246
2020-11-09,12.555549621582031
2020-11-10,12.71130084991455
2020-11-11,12.719956398010254
2020-11-12,11.681593894958496
2020-11-13,12.027714729309082
2020-11-16,12.75456714630127
2020-11-17,12.66804027557373
2020-11-18,12.572854042053223
2020-11-19,12.66804027557373
2020-11-20,12.546893119812012
2020-11-23,12.520936965942383
2020-11-24,12.546893119812012
2020-11-25,12.546893119812012
2020-11-27,12.408448219299316
2020-11-30,11.984450340270996
2020-12-01,12.330568313598633
2020-12-02,12.382487297058105
2020-12-03,12.399795532226562
2020-12-04,12.41710090637207
2020-12-07,12.512282371520996
2020-12-08,12.41710090637207
2020-12-09,12.2959566116333
2020-12-10,12.330568313598633
2020-12-11,12.244040489196777
2020-12-14,12.2959566116333
2020-12-15,12.365181922912598
2020-12-16,12.261344909667969
2020-12-17,12.321915626525879
2020-12-18,12.806488037109375
2020-12-21,12.443058967590332
2020-12-22,12.140202522277832
2020-12-23,12.391141891479492
2020-12-24,12.408448219299316
2020-12-28,12.512282371520996
2020-12-29,12.35653018951416
2020-12-30,12.330568313598633
2020-12-31,12.477672576904297
2021-01-04,12.269997596740723
2021-01-05,12.494976997375488
2021-01-06,13.07473087310791
2021-01-07,13.152607917785645
2021-01-08,12.875711441040039
2021-01-11,12.93628215789795
2021-01-12,13.100690841674805
2021-01-13,12.89301872253418
2021-01-14,13.040118217468262
2021-01-15,12.927627563476562
2021-01-19,12.979547500610352
2021-01-20,12.763221740722656
2021-01-21,12.642081260681152
2021-01-22,13.014159202575684
2021-01-25,12.858405113220215
2021-01-26,12.590161323547363
2021-01-27,12.34787654876709
2021-01-28,12.910324096679688
2021-01-29,12.321915626525879
2021-02-01,12.546893119812012
2021-02-02,12.642740249633789
2021-02-03,12.721158981323242
2021-02-04,12.999979019165039
2021-02-05,12.982553482055664
2021-02-08,12.938986778259277
2021-02-09,12.886706352233887
2021-02-10,12.869281768798828
2021-02-11,12.877996444702148
2021-02-12,12.92155933380127
2021-02-16,12.712445259094238
2021-02-17,12.546893119812012
2021-02-18,12.616599082946777
2021-02-19,12.764724731445312
2021-02-22,12.886706352233887
2021-02-23,12.851856231689453
2021-02-24,13.060970306396484
2021-02-25,12.808290481567383
2021-02-26,12.45105266571045
2021-03-01,12.956411361694336
2021-03-02,12.782149314880371
2021-03-03,13.017403602600098
2021-03-04,12.895421981811523
2021-03-05,13.226519584655762
2021-03-08,13.601183891296387
2021-03-09,13.723166465759277
2021-03-10,13.940996170043945
2021-03-11,14.097830772399902
2021-03-12,14.603193283081055
2021-03-15,14.263381004333496
2021-03-16,13.993274688720703
2021-03-17,13.82772445678711
2021-03-18,13.83643627166748
2021-03-19,14.080404281616211
2021-03-22,13.583757400512695
2021-03-23,13.104534149169922
2021-03-24,13.121962547302246
2021-03-25,13.383353233337402
2021-03-26,13.705739974975586
2021-03-29,13.261371612548828
2021-03-30,13.461774826049805
2021-03-31,13.40078067779541
2021-04-01,13.479201316833496
2021-04-05,13.505339622497559
2021-04-06,13.444347381591797
2021-04-07,13.07839584350586
2021-04-08,13.20909309387207
2021-04-09,13.017403602600098
2021-04-12,12.703734397888184
2021-04-13,12.60788631439209
2021-04-14,12.7385835647583
2021-04-15,12.999979019165039
2021-04-16,12.999979019165039
2021-04-19,12.764724731445312
2021-04-20,12.546893119812012
2021-04-21,12.834428787231445
2021-04-22,12.904134750366211
2021-04-23,13.470487594604492
2021-04-26,13.662175178527832
2021-04-27,14.080404281616211
2021-04-28,13.609896659851074
2021-04-29,13.949707984924316
2021-04-30,13.949707984924316
2021-05-03,14.221512794494629
2021-05-04,14.186440467834473
2021-05-05,14.309192657470703
2021-05-06,14.405640602111816
2021-05-07,14.3793363571167
2021-05-10,14.467010498046875
2021-05-11,14.317957878112793
2021-05-12,14.142601013183594
2021-05-13,14.317957878112793
2021-05-14,14.510852813720703
2021-05-17,14.624836921691895
2021-05-18,14.475783348083496
2021-05-19,14.475783348083496
2021-05-20,14.756356239318848
2021-05-21,14.870338439941406
2021-05-24,15.03692626953125
2021-05-25,14.616065979003906
2021-05-26,15.028158187866211
2021-05-27,15.107069969177246
2021-05-28,15.089533805847168
2021-06-01,15.23858642578125
2021-06-02,15.282427787780762
2021-06-03,15.308730125427246
2021-06-04,15.343799591064453
2021-06-07,15.738361358642578
2021-06-08,16.04523468017578
2021-06-09,16.010160446166992
2021-06-10,15.808500289916992
2021-06-11,15.992624282836914
2021-06-14,15.782196044921875
2021-06-15,16.04523468017578
2021-06-16,16.167987823486328
2021-06-17,15.659445762634277
2021-06-18,15.755891799926758
2021-06-21,15.957554817199707
2021-06-22,16.00139045715332
2021-06-23,15.940017700195312
2021-06-24,16.054000854492188
2021-06-25,15.326265335083008
2021-06-28,15.738361358642578
2021-06-29,15.466553688049316
2021-06-30,15.352569580078125
2021-07-01,15.790961265563965
2021-07-02,15.589303970336914
2021-07-06,15.37010383605957
2021-07-07,15.387640953063965
2021-07-08,15.247356414794922
2021-07-09,15.519163131713867
2021-07-12,15.738361358642578
2021-07-13,15.633139610290527
2021-07-14,15.712057113647461
2021-07-15,15.861108779907227
2021-07-16,15.580537796020508
2021-07-19,15.405179023742676
2021-07-20,15.764663696289062
2021-07-21,15.96631908416748
2021-07-22,15.83480453491211
2021-07-23,16.036466598510742
2021-07-26,16.413482666015625
2021-07-27,16.992162704467773
2021-07-28,17.07984161376953
2021-07-29,17.61468505859375
2021-07-30,17.50946807861328
2021-08-02,17.61532211303711
2021-08-03,17.71234893798828
2021-08-04,17.818201065063477
2021-08-05,18.382740020751953
2021-08-06,18.40038299560547
2021-08-09,18.550334930419922
2021-08-10,18.691471099853516
2021-08-11,19.097232818603516
2021-08-12,19.44124984741211
2021-08-13,18.867887496948242
2021-08-16,18.814960479736328
2021-08-17,18.6385440826416
2021-08-18,18.40038299560547
2021-08-19,18.50623321533203
2021-08-20,18.444488525390625
2021-08-23,18.488588333129883
2021-08-24,18.329814910888672
2021-08-25,18.911998748779297
2021-08-26,18.39156150817871
2021-08-27,18.673830032348633
2021-08-30,18.241605758666992
2021-08-31,18.268064498901367
2021-09-01,18.11811065673828
2021-09-02,18.241605758666992
2021-09-03,18.15339469909668
2021-09-07,18.02989959716797
2021-09-08,17.871129989624023
2021-09-09,17.60649871826172
2021-09-10,17.55357551574707
2021-09-13,17.5888614654541
2021-09-14,17.165456771850586
2021-09-15,17.280126571655273
2021-09-16,17.324230194091797
2021-09-17,17.88877296447754
2021-09-20,17.341876983642578
2021-09-21,17.315412521362305
2021-09-22,17.668243408203125
2021-09-23,18.303348541259766
2021-09-24,18.34745216369629
2021-09-27,19.009023666381836
2021-09-28,18.294532775878906
2021-09-29,18.735572814941406
2021-09-30,18.497411727905273
2021-10-01,18.594440460205078
2021-10-04,18.444488525390625
2021-10-05,18.744396209716797
2021-10-06,18.682649612426758
2021-10-07,19.009023666381836
2021-10-08,19.02666473388672
2021-10-11,18.911998748779297
2021-10-12,18.92963409423828
2021-10-13,18.691471099853516
2021-10-14,18.8414249420166
2021-10-15,18.964920043945312
2021-10-18,19.05312728881836
2021-10-19,19.167797088623047
2021-10-20,19.15897560119629
2021-10-21,19.264827728271484
2021-10-22,19.935216903686523
2021-10-25,19.899930953979492
2021-10-26,19.864648818969727
2021-10-27,20.129274368286133
2021-10-28,20.482112884521484
2021-10-29,20.72909927368164
2021-11-01,20.658527374267578
2021-11-02,21.08448028564453
2021-11-03,21.980743408203125
2021-11-04,22.175973892211914
2021-11-05,23.0367431640625
2021-11-08,22.974626541137695
2021-11-09,23.356210708618164
2021-11-10,23.58692741394043
2021-11-11,23.87976837158203
2021-11-12,23.791030883789062
2021-11-15,24.012876510620117
2021-11-16,24.190357208251953
2021-11-17,24.154861450195312
2021-11-18,24.32346534729004
2021-11-19,24.119365692138672
2021-11-22,24.829282760620117
2021-11-23,25.734424591064453
2021-11-24,25.37946319580078
2021-11-26,24.687299728393555
2021-11-29,23.933012008666992
2021-11-30,23.87089729309082
2021-12-01,24.32346534729004
2021-12-02,25.255229949951172
2021-12-03,25.068880081176758
2021-12-06,24.909147262573242
2021-12-07,25.352842330932617
2021-12-08,25.911901473999023
2021-12-09,24.74053955078125
2021-12-10,24.829282760620117
2021-12-13,24.625181198120117
2021-12-14,24.45657730102539
2021-12-15,24.83815574645996
2021-12-16,24.891395568847656
2021-12-17,24.46544647216797
2021-12-20,23.90639305114746
2021-12-21,22.566431045532227
2021-12-22,24.279096603393555
2021-12-23,24.500944137573242
2021-12-27,24.571937561035156
2021-12-28,24.483198165893555
2021-12-29,24.705045700073242
2021-12-30,24.713918685913086
2021-12-31,24.429954528808594
2022-01-03,24.74941635131836
2022-01-04,25.326223373413086
2022-01-05,24.669551849365234
2022-01-06,25.769916534423828
2022-01-07,25.956274032592773
2022-01-10,25.423837661743164
2022-01-11,25.07775115966797
2022-01-12,24.651803970336914
2022-01-13,24.767162322998047
2022-01-14,24.829282760620117
2022-01-18,24.172609329223633
2022-01-19,23.533689498901367
2022-01-20,23.001253128051758
2022-01-21,22.504310607910156
2022-01-24,23.382829666137695
2022-01-25,23.533689498901367
2022-01-26,22.823768615722656
2022-01-27,22.539806365966797
2022-01-28,22.557554244995117
2022-01-31,22.885889053344727
2022-02-01,22.34140968322754
2022-02-02,22.073637008666992
2022-02-03,21.93975067138672
2022-02-04,22.18967056274414
2022-02-07,22.19859504699707
2022-02-08,23.019779205322266
2022-02-09,22.34140968322754
2022-02-10,22.41282081604004
2022-02-11,22.41282081604004
2022-02-14,22.323556900024414
2022-02-15,22.680593490600586
2022-02-16,22.6538143157959
2022-02-17,22.323556900024414
2022-02-18,22.582406997680664
2022-02-22,22.41282081604004
2022-02-23,21.65411949157715
2022-02-24,21.430973052978516
2022-02-25,22.162893295288086
2022-02-28,21.698747634887695
2022-03-01,20.904346466064453
2022-03-02,21.93082618713379
2022-03-03,21.850488662719727
2022-03-04,21.20783233642578
2022-03-07,20.52053451538086
2022-03-08,20.12779998779297
2022-03-09,20.83294677734375
2022-03-10,20.35987091064453
2022-03-11,20.154577255249023
2022-03-14,20.19920539855957
2022-03-15,21.100719451904297
2022-03-16,21.529157638549805
2022-03-17,21.413122177124023
2022-03-18,21.77015495300293
2022-03-21,21.54701042175293
2022-03-22,21.966527938842773
2022-03-23,20.984682083129883
2022-03-24,21.3952693939209
2022-03-25,21.74338150024414
2022-03-28,21.54701042175293
2022-03-29,21.77015495300293
2022-03-30,21.20783233642578
2022-03-31,20.957904815673828
2022-04-01,20.788311004638672
2022-04-04,20.797239303588867
2022-04-05,20.636573791503906
2022-04-06,20.23491096496582
2022-04-07,19.958208084106445
2022-04-08,19.351255416870117
2022-04-11,18.994218826293945
2022-04-12,19.003145217895508
2022-04-13,19.369104385375977
2022-04-14,19.244138717651367
2022-04-18,19.3869571685791
2022-04-19,19.958208084106445
2022-04-20,20.10102081298828
2022-04-21,19.922504425048828
2022-04-22,19.645803451538086
2022-04-25,19.422658920288086
2022-04-26,18.779996871948242
2022-04-27,18.610403060913086
2022-04-28,18.771068572998047
2022-04-29,18.190885543823242
2022-05-02,18.3515567779541
2022-05-03,18.44146728515625
2022-05-04,18.666257858276367
2022-05-05,18.036855697631836
2022-05-06,18.090803146362305
2022-05-09,18.05483627319336
2022-05-10,18.072816848754883
2022-05-11,18.09979248046875
2022-05-12,18.252649307250977
2022-05-13,17.857023239135742
2022-05-16,17.875003814697266
2022-05-17,18.198699951171875
2022-05-18,17.973913192749023
2022-05-19,17.704172134399414
2022-05-20,17.883996963500977
2022-05-23,17.973913192749023
2022-05-24,18.14475440979004
2022-05-25,18.14475440979004
2022-05-26,18.315589904785156
2022-05-27,18.648273468017578
2022-05-31,18.261638641357422
2022-06-01,18.243656158447266
2022-06-02,18.62129783630371
2022-06-03,18.405508041381836
2022-06-06,18.306598663330078
2022-06-07,18.567354202270508
2022-06-08,18.072816848754883
2022-06-09,17.81206703186035
2022-06-10,17.26358985900879
2022-06-13,16.903928756713867
2022-06-14,17.35350227355957
2022-06-15,17.659210205078125
2022-06-16,17.5333309173584
2022-06-17,17.857023239135742
2022-06-21,17.982908248901367
2022-06-22,17.776100158691406
2022-06-23,17.928956985473633
2022-06-24,19.28666877746582
2022-06-27,18.270633697509766
2022-06-28,18.27962303161621
2022-06-29,18.189708709716797
2022-06-30,18.261638641357422
2022-07-01,18.450462341308594
2022-07-05,18.855077743530273
2022-07-06,18.801128387451172
2022-07-07,18.801128387451172
2022-07-08,18.630290985107422
2022-07-11,18.468448638916016
2022-07-12,18.549367904663086
2022-07-13,18.08180809020996
2022-07-14,18.08180809020996
2022-07-15,18.62129783630371
2022-07-18,18.58533477783203
2022-07-19,19.295654296875
2022-07-20,19.28666877746582
2022-07-21,19.12482261657715
2022-07-22,18.47743797302246
2022-07-25,18.657264709472656
2022-07-26,18.711212158203125
2022-07-27,18.971967697143555
2022-07-28,18.630290985107422
2022-07-29,18.62129783630371
2022-08-01,18.603317260742188
2022-08-02,18.449344635009766
2022-08-03,18.5399169921875
2022-08-04,18.27726173400879
2022-08-05,18.2138614654541
2022-08-08,18.14140510559082
2022-08-09,18.168577194213867
2022-08-10,18.36783218383789
2022-08-11,18.811628341674805
2022-08-12,19.210142135620117
2022-08-15,19.77168083190918
2022-08-16,20.097740173339844
2022-08-17,19.780744552612305
2022-08-18,20.41474151611328
2022-08-19,20.106800079345703
2022-08-22,19.201086044311523
2022-08-23,18.893142700195312
2022-08-24,18.702943801879883
2022-08-25,19.201086044311523
2022-08-26,18.512746810913086
2022-08-29,18.14140510559082
2022-08-30,18.26820182800293
2022-08-31,18.105175018310547
2022-09-01,17.806293487548828
2022-09-02,17.516462326049805
2022-09-06,17.344379425048828
2022-09-07,17.84251594543457
2022-09-08,17.996488571166992
2022-09-09,18.186687469482422
2022-09-12,18.358776092529297
2022-09-13,17.81534767150879
2022-09-14,17.72477912902832
2022-09-15,17.96025848388672
2022-09-16,18.0780029296875
2022-09-19,18.295377731323242
2022-09-20,18.449344635009766
2022-09-21,18.395000457763672
2022-09-22,18.04177474975586
2022-09-23,17.933088302612305
2022-09-26,18.032716751098633
2022-09-27,17.81534767150879
2022-09-28,18.2138614654541
2022-09-29,17.90591812133789
2022-09-30,17.78817367553711
2022-10-03,18.241029739379883
2022-10-04,18.621427536010742
2022-10-05,18.512746810913086
2022-10-06,18.123287200927734
2022-10-07,17.61609649658203
2022-10-10,18.050830841064453
2022-10-11,17.978376388549805
2022-10-12,17.797231674194336
2022-10-13,19.16485595703125
2022-10-14,19.48185920715332
2022-10-17,20.088685989379883
2022-10-18,20.097740173339844
2022-10-19,20.269824981689453
2022-10-20,19.71734046936035
2022-10-21,20.043394088745117
2022-10-24,19.599599838256836
2022-10-25,19.672056198120117
2022-10-26,19.889429092407227
2022-10-27,19.880367279052734
2022-10-28,20.197368621826172
2022-10-31,20.152080535888672
2022-11-01,19.933237075805664
2022-11-02,19.65056037902832
2022-11-03,19.459068298339844
2022-11-04,19.95147132873535
2022-11-07,20.00618553161621
2022-11-08,20.261505126953125
2022-11-09,20.097370147705078
2022-11-10,21.78430938720703
2022-11-11,21.273666381835938
2022-11-14,20.835979461669922
2022-11-15,21.03658676147461
2022-11-16,20.87244987487793
2022-11-17,20.598894119262695
2022-11-18,20.553302764892578
2022-11-21,20.86333465576172
2022-11-22,20.890689849853516
2022-11-23,20.671842575073242
2022-11-25,20.644485473632812
2022-11-28,19.878522872924805
2022-11-29,19.796457290649414
2022-11-30,20.51682472229004
2022-12-01,20.225034713745117
2022-12-02,20.17032241821289
2022-12-05,19.68703269958496
2022-12-06,19.67791748046875
2022-12-07,19.778223037719727
2022-12-08,20.106491088867188
2022-12-09,19.978832244873047
2022-12-12,19.978832244873047
2022-12-13,20.17032241821289
2022-12-14,19.960590362548828
2022-12-15,19.231107711791992
2022-12-16,19.29493522644043
2022-12-19,19.29493522644043
2022-12-20,19.240224838256836
2022-12-21,19.550256729125977
2022-12-22,19.504663467407227
2022-12-23,19.668800354003906
2022-12-27,19.559377670288086
2022-12-28,19.65056037902832
2022-12-29,19.94235610961914
2022-12-30,19.723512649536133
2023-01-03,19.595849990844727
2023-01-04,19.048734664916992
2023-01-05,18.85724449157715
2023-01-06,19.413480758666992
2023-01-09,19.066970825195312
2023-01-10,19.32229232788086
2023-01-11,19.139917373657227
2023-01-12,19.212867736816406
2023-01-13,19.36788558959961
2023-01-17,19.167274475097656
2023-01-18,18.61104393005371
2023-01-19,18.702224731445312
2023-01-20,18.948427200317383
2023-01-23,19.030500411987305
2023-01-24,18.456024169921875
2023-01-25,18.15511131286621
2023-01-26,18.01833152770996
2023-01-27,17.990978240966797
2023-01-30,18.073041915893555
2023-01-31,18.606767654418945
2023-02-01,18.68958854675293
2023-02-02,19.149696350097656
2023-02-03,18.919641494750977
2023-02-06,18.707992553710938
2023-02-07,18.947250366210938
2023-02-08,18.707992553710938
2023-02-09,18.441131591796875
2023-02-10,18.634376525878906
2023-02-13,18.901241302490234
2023-02-14,18.634376525878906
2023-02-15,18.87363052368164
2023-02-16,18.717191696166992
2023-02-17,18.809221267700195
2023-02-21,18.680387496948242
2023-02-22,18.76320457458496
2023-02-23,18.790813446044922
2023-02-24,18.726398468017578
2023-02-27,18.680387496948242
2023-02-28,18.560760498046875
2023-03-01,18.588367462158203
2023-03-02,18.450332641601562
2023-03-03,18.588367462158203
2023-03-06,18.229482650756836
2023-03-07,17.916603088378906
2023-03-08,17.72336196899414
2023-03-09,16.573095321655273
2023-03-10,16.094581604003906
2023-03-13,15.137557983398438
2023-03-14,15.800113677978516
2023-03-15,15.836918830871582
2023-03-16,16.25101661682129
2023-03-17,15.478036880493164
2023-03-20,15.570056915283203
2023-03-21,16.168197631835938
2023-03-22,15.597663879394531
2023-03-23,15.16516399383545
2023-03-24,15.5240478515625
2023-03-27,15.763299942016602
2023-03-28,15.570056915283203
2023-03-29,15.698885917663574
2023-03-30,15.275590896606445
2023-03-31,15.726493835449219
2023-04-03,15.689688682556152
2023-04-04,15.05473804473877
2023-04-05,14.677447319030762
2023-04-06,14.935107231140137
2023-04-10,15.229575157165527
2023-04-11,15.266386032104492
2023-04-12,15.10995101928711
2023-04-13,15.05473804473877
2023-04-14,14.69585132598877
2023-04-17,15.137557983398438
2023-04-18,14.962713241577148
2023-04-19,15.220376968383789
2023-04-20,14.935107231140137
2023-04-21,14.99952220916748
2023-04-24,14.833885192871094
2023-04-25,14.539414405822754
2023-04-26,14.631434440612793
2023-04-27,14.916704177856445
2023-04-28,15.045533180236816
2023-05-01,14.659043312072754
2023-05-02,13.923766136169434
2023-05-03,13.895842552185059
2023-05-04,13.309479713439941
2023-05-05,13.923766136169434
2023-05-08,13.737616539001465
2023-05-09,13.728309631347656
2023-05-10,13.90514850616455
2023-05-11,13.914456367492676
2023-05-12,14.240213394165039
2023-05-15,14.547354698181152
2023-05-16,14.612505912780762
2023-05-17,15.282635688781738
