Date,WGS
2021-05-25,407.54998779296875
2021-05-26,423.3900146484375
2021-05-27,428.6700134277344
2021-05-28,417.7799987792969
2021-06-01,420.4200134277344
2021-06-02,396.0
2021-06-03,386.42999267578125
2021-06-04,395.3399963378906
2021-06-07,392.0400085449219
2021-06-08,409.20001220703125
2021-06-09,412.5
2021-06-10,417.1199951171875
2021-06-11,429.0
2021-06-14,414.4800109863281
2021-06-15,387.4200134277344
2021-06-16,397.6499938964844
2021-06-17,431.9700012207031
2021-06-18,456.7200012207031
2021-06-21,421.4100036621094
2021-06-22,412.8299865722656
2021-06-23,418.44000244140625
2021-06-24,427.67999267578125
2021-06-25,417.7799987792969
2021-06-28,443.8500061035156
2021-06-29,445.5
2021-06-30,462.3299865722656
2021-07-01,461.6700134277344
2021-07-02,452.1000061035156
2021-07-06,438.8999938964844
2021-07-07,422.3999938964844
2021-07-08,412.5
2021-07-09,424.7099914550781
2021-07-12,420.4200134277344
2021-07-13,405.8999938964844
2021-07-14,382.1400146484375
2021-07-15,379.5
2021-07-16,375.8699951171875
2021-07-19,394.0199890136719
2021-07-20,405.57000732421875
2021-07-21,411.8399963378906
2021-07-22,382.79998779296875
2021-07-23,391.3800048828125
2021-07-26,376.8599853515625
2021-07-27,330.989990234375
2021-07-28,369.2699890136719
2021-07-29,383.4599914550781
2021-07-30,372.239990234375
2021-08-02,373.8900146484375
2021-08-03,372.57000732421875
2021-08-04,373.2300109863281
2021-08-05,392.0400085449219
2021-08-06,382.4700012207031
2021-08-09,396.3299865722656
2021-08-10,403.9200134277344
2021-08-11,404.25
2021-08-12,384.1199951171875
2021-08-13,378.8399963378906
2021-08-16,374.8800048828125
2021-08-17,309.8699951171875
2021-08-18,317.1300048828125
2021-08-19,292.04998779296875
2021-08-20,283.1400146484375
2021-08-23,307.8900146484375
2021-08-24,308.8800048828125
2021-08-25,305.9100036621094
2021-08-26,295.0199890136719
2021-08-27,301.2900085449219
2021-08-30,289.4100036621094
2021-08-31,313.5
2021-09-01,327.3599853515625
2021-09-02,326.3699951171875
2021-09-03,330.0
2021-09-07,305.25
2021-09-08,286.44000244140625
2021-09-09,294.0299987792969
2021-09-10,291.05999755859375
2021-09-13,289.0799865722656
2021-09-14,290.7300109863281
2021-09-15,293.3699951171875
2021-09-16,305.25
2021-09-17,309.8699951171875
2021-09-20,286.7699890136719
2021-09-21,279.510009765625
2021-09-22,259.7099914550781
2021-09-23,265.9800109863281
2021-09-24,269.2799987792969
2021-09-27,260.3699951171875
2021-09-28,259.7099914550781
2021-09-29,245.52000427246094
2021-09-30,250.47000122070312
2021-10-01,251.4600067138672
2021-10-04,236.61000061035156
2021-10-05,228.02999877929688
2021-10-06,239.91000366210938
2021-10-07,260.0400085449219
2021-10-08,269.2799987792969
2021-10-11,265.9800109863281
2021-10-12,268.95001220703125
2021-10-13,270.92999267578125
2021-10-14,271.260009765625
2021-10-15,257.07000732421875
2021-10-18,242.5500030517578
2021-10-19,250.13999938964844
2021-10-20,254.10000610351562
2021-10-21,246.17999267578125
2021-10-22,250.47000122070312
2021-10-25,261.0299987792969
2021-10-26,267.6300048828125
2021-10-27,257.7300109863281
2021-10-28,272.5799865722656
2021-10-29,266.30999755859375
2021-11-01,273.239990234375
2021-11-02,272.5799865722656
2021-11-03,276.5400085449219
2021-11-04,290.3999938964844
2021-11-05,282.4800109863281
2021-11-08,282.1499938964844
2021-11-09,265.6499938964844
2021-11-10,263.3399963378906
2021-11-11,261.0299987792969
2021-11-12,264.6600036621094
2021-11-15,258.05999755859375
2021-11-16,240.57000732421875
2021-11-17,233.30999755859375
2021-11-18,232.97999572753906
2021-11-19,240.24000549316406
2021-11-22,224.07000732421875
2021-11-23,213.50999450683594
2021-11-24,223.0800018310547
2021-11-26,227.3699951171875
2021-11-29,217.47000122070312
2021-11-30,220.11000061035156
2021-12-01,199.64999389648438
2021-12-02,193.3800048828125
2021-12-03,183.14999389648438
2021-12-06,181.1699981689453
2021-12-07,191.07000732421875
2021-12-08,195.02999877929688
2021-12-09,185.4600067138672
2021-12-10,170.61000061035156
2021-12-13,165.0
2021-12-14,159.38999938964844
2021-12-15,160.3800048828125
2021-12-16,154.77000427246094
2021-12-17,158.39999389648438
2021-12-20,149.82000732421875
2021-12-21,152.4600067138672
2021-12-22,154.77000427246094
2021-12-23,154.11000061035156
2021-12-27,146.52000427246094
2021-12-28,148.1699981689453
2021-12-29,145.1999969482422
2021-12-30,151.8000030517578
2021-12-31,147.17999267578125
2022-01-03,150.47999572753906
2022-01-04,145.86000061035156
2022-01-05,138.92999267578125
2022-01-06,135.9600067138672
2022-01-07,135.6300048828125
2022-01-10,154.11000061035156
2022-01-11,143.8800048828125
2022-01-12,139.9199981689453
2022-01-13,132.99000549316406
2022-01-14,133.32000732421875
2022-01-18,113.8499984741211
2022-01-19,105.5999984741211
2022-01-20,101.63999938964844
2022-01-21,104.61000061035156
2022-01-24,105.2699966430664
2022-01-25,100.6500015258789
2022-01-26,100.9800033569336
2022-01-27,96.69000244140625
2022-01-28,101.30999755859375
2022-01-31,112.86000061035156
2022-02-01,108.56999969482422
2022-02-02,108.23999786376953
2022-02-03,104.94000244140625
2022-02-04,108.56999969482422
2022-02-07,114.18000030517578
2022-02-08,119.45999908447266
2022-02-09,123.41999816894531
2022-02-10,120.77999877929688
2022-02-11,118.47000122070312
2022-02-14,113.19000244140625
2022-02-15,122.0999984741211
2022-02-16,123.41999816894531
2022-02-17,115.16999816894531
2022-02-18,112.86000061035156
2022-02-22,107.58000183105469
2022-02-23,104.94000244140625
2022-02-24,111.20999908447266
2022-02-25,113.5199966430664
2022-02-28,115.16999816894531
2022-03-01,113.8499984741211
2022-03-02,107.25
2022-03-03,103.94999694824219
2022-03-04,97.3499984741211
2022-03-07,100.6500015258789
2022-03-08,100.6500015258789
2022-03-09,103.29000091552734
2022-03-10,99.66000366210938
2022-03-11,93.72000122070312
2022-03-14,87.44999694824219
2022-03-15,87.12000274658203
2022-03-16,91.73999786376953
2022-03-17,102.30000305175781
2022-03-18,101.63999938964844
2022-03-21,92.7300033569336
2022-03-22,97.68000030517578
2022-03-23,90.08999633789062
2022-03-24,91.08000183105469
2022-03-25,98.33999633789062
2022-03-28,100.31999969482422
2022-03-29,106.58999633789062
2022-03-30,102.95999908447266
2022-03-31,101.30999755859375
2022-04-01,100.31999969482422
2022-04-04,100.6500015258789
2022-04-05,97.68000030517578
2022-04-06,94.37999725341797
2022-04-07,88.7699966430664
2022-04-08,88.44000244140625
2022-04-11,86.12999725341797
2022-04-12,85.80000305175781
2022-04-13,87.77999877929688
2022-04-14,86.12999725341797
2022-04-18,80.5199966430664
2022-04-19,82.5
2022-04-20,82.16999816894531
2022-04-21,74.58000183105469
2022-04-22,71.27999877929688
2022-04-25,72.5999984741211
2022-04-26,71.94000244140625
2022-04-27,73.91999816894531
2022-04-28,74.58000183105469
2022-04-29,70.94999694824219
2022-05-02,72.5999984741211
2022-05-03,70.94999694824219
2022-05-04,80.5199966430664
2022-05-05,75.9000015258789
2022-05-06,80.8499984741211
2022-05-09,62.70000076293945
2022-05-10,58.7400016784668
2022-05-11,51.47999954223633
2022-05-12,56.7599983215332
2022-05-13,67.6500015258789
2022-05-16,66.0
2022-05-17,67.9800033569336
2022-05-18,64.68000030517578
2022-05-19,66.98999786376953
2022-05-20,63.689998626708984
2022-05-23,60.720001220703125
2022-05-24,56.099998474121094
2022-05-25,65.01000213623047
2022-05-26,65.33999633789062
2022-05-27,71.27999877929688
2022-05-31,67.31999969482422
2022-06-01,61.380001068115234
2022-06-02,63.029998779296875
2022-06-03,60.720001220703125
2022-06-06,67.9800033569336
2022-06-07,69.30000305175781
2022-06-08,69.62999725341797
2022-06-09,60.060001373291016
2022-06-10,52.470001220703125
2022-06-13,47.849998474121094
2022-06-14,48.5099983215332
2022-06-15,47.849998474121094
2022-06-16,47.52000045776367
2022-06-17,52.79999923706055
2022-06-21,52.13999938964844
2022-06-22,51.810001373291016
2022-06-23,56.43000030517578
2022-06-24,56.099998474121094
2022-06-27,50.81999969482422
2022-06-28,43.22999954223633
2022-06-29,40.2599983215332
2022-06-30,41.58000183105469
2022-07-01,42.2400016784668
2022-07-05,47.849998474121094
2022-07-06,48.5099983215332
2022-07-07,55.11000061035156
2022-07-08,58.40999984741211
2022-07-11,52.6349983215332
2022-07-12,51.47999954223633
2022-07-13,52.470001220703125
2022-07-14,50.4900016784668
2022-07-15,52.13999938964844
2022-07-18,52.470001220703125
2022-07-19,52.13999938964844
2022-07-20,54.779998779296875
2022-07-21,58.40999984741211
2022-07-22,53.459999084472656
2022-07-25,51.47999954223633
2022-07-26,49.5
2022-07-27,52.13999938964844
2022-07-28,53.130001068115234
2022-07-29,53.459999084472656
2022-08-01,55.439998626708984
2022-08-02,59.06999969482422
2022-08-03,60.38999938964844
2022-08-04,63.36000061035156
2022-08-05,65.66999816894531
2022-08-08,66.98999786376953
2022-08-09,60.720001220703125
2022-08-10,73.26000213623047
2022-08-11,71.61000061035156
2022-08-12,80.19000244140625
2022-08-15,79.19999694824219
2022-08-16,52.79999923706055
2022-08-17,44.220001220703125
2022-08-18,42.56999969482422
2022-08-19,39.27000045776367
2022-08-22,37.619998931884766
2022-08-23,36.959999084472656
2022-08-24,39.27000045776367
2022-08-25,40.2599983215332
2022-08-26,36.630001068115234
2022-08-29,36.630001068115234
2022-08-30,34.650001525878906
2022-08-31,33.65999984741211
2022-09-01,32.702999114990234
2022-09-02,33.33000183105469
2022-09-06,32.57099914550781
2022-09-07,34.97999954223633
2022-09-08,36.630001068115234
2022-09-09,36.29999923706055
2022-09-12,35.310001373291016
2022-09-13,32.40599822998047
2022-09-14,33.0
2022-09-15,33.0
2022-09-16,34.650001525878906
2022-09-19,33.65999984741211
2022-09-20,33.0
2022-09-21,30.492000579833984
2022-09-22,30.030000686645508
2022-09-23,28.545000076293945
2022-09-26,28.115999221801758
2022-09-27,29.106000900268555
2022-09-28,30.624000549316406
2022-09-29,29.930999755859375
2022-09-30,28.974000930786133
2022-10-03,29.204999923706055
2022-10-04,34.31999969482422
2022-10-05,33.65999984741211
2022-10-06,33.33000183105469
2022-10-07,29.3700008392334
2022-10-10,30.722999572753906
2022-10-11,29.66699981689453
2022-10-12,28.115999221801758
2022-10-13,29.336999893188477
2022-10-14,28.2810001373291
2022-10-17,30.360000610351562
2022-10-18,31.64699935913086
2022-10-19,29.964000701904297
2022-10-20,29.996999740600586
2022-10-21,31.416000366210938
2022-10-24,32.801998138427734
2022-10-25,34.31999969482422
2022-10-26,33.9900016784668
2022-10-27,33.33000183105469
2022-10-28,34.48500061035156
2022-10-31,33.9900016784668
2022-11-01,34.31999969482422
2022-11-02,33.33000183105469
2022-11-03,29.56800079345703
2022-11-04,31.48200035095215
2022-11-07,31.382999420166016
2022-11-08,31.316999435424805
2022-11-09,28.677000045776367
2022-11-10,30.854999542236328
2022-11-11,33.65999984741211
2022-11-14,29.56800079345703
2022-11-15,29.040000915527344
2022-11-16,24.584999084472656
2022-11-17,22.902000427246094
2022-11-18,20.525999069213867
2022-11-21,20.790000915527344
2022-11-22,17.489999771118164
2022-11-23,17.489999771118164
2022-11-25,16.731000900268555
2022-11-28,15.180000305175781
2022-11-29,14.784000396728516
2022-11-30,13.661999702453613
2022-12-01,13.166999816894531
2022-12-02,13.793999671936035
2022-12-05,12.638999938964844
2022-12-06,9.99899959564209
2022-12-07,9.470999717712402
2022-12-08,10.0649995803833
2022-12-09,9.041999816894531
2022-12-12,9.173999786376953
2022-12-13,9.569999694824219
2022-12-14,9.833999633789062
2022-12-15,9.239999771118164
2022-12-16,8.645999908447266
2022-12-19,8.184000015258789
2022-12-20,8.447999954223633
2022-12-21,8.645999908447266
2022-12-22,8.447999954223633
2022-12-23,8.019000053405762
2022-12-27,7.755000114440918
2022-12-28,7.392000198364258
2022-12-29,8.052000045776367
2022-12-30,8.711999893188477
2023-01-03,9.239999771118164
2023-01-04,8.480999946594238
2023-01-05,8.085000038146973
2023-01-06,8.085000038146973
2023-01-09,10.262999534606934
2023-01-10,11.418000221252441
2023-01-11,14.520000457763672
2023-01-12,16.170000076293945
2023-01-13,15.444000244140625
2023-01-17,15.543000221252441
2023-01-18,14.916000366210938
2023-01-19,12.144000053405762
2023-01-20,12.968999862670898
2023-01-23,13.10099983215332
2023-01-24,12.177000045776367
2023-01-25,12.144000053405762
2023-01-26,12.572999954223633
2023-01-27,13.859999656677246
2023-01-30,13.265999794006348
2023-01-31,14.024999618530273
2023-02-01,12.704999923706055
2023-02-02,14.850000381469727
2023-02-03,15.345000267028809
2023-02-06,15.147000312805176
2023-02-07,15.180000305175781
2023-02-08,13.496999740600586
2023-02-09,13.199999809265137
2023-02-10,13.331999778747559
2023-02-13,13.298999786376953
2023-02-14,13.661999702453613
2023-02-15,16.038000106811523
2023-02-16,16.961999893188477
2023-02-17,17.15999984741211
2023-02-21,15.708000183105469
2023-02-22,15.246000289916992
2023-02-23,15.444000244140625
2023-02-24,16.5
2023-02-27,16.038000106811523
2023-02-28,16.5
2023-03-01,15.642000198364258
2023-03-02,15.015000343322754
2023-03-03,15.77400016784668
2023-03-06,14.520000457763672
2023-03-07,14.883000373840332
2023-03-08,14.553000450134277
2023-03-09,12.869999885559082
2023-03-10,11.319000244140625
2023-03-13,12.01200008392334
2023-03-14,11.550000190734863
2023-03-15,11.71500015258789
2023-03-16,11.682000160217285
2023-03-17,11.781000137329102
2023-03-20,16.665000915527344
2023-03-21,15.081000328063965
2023-03-22,12.67199993133545
2023-03-23,10.890000343322754
2023-03-24,10.725000381469727
2023-03-27,10.824000358581543
2023-03-28,9.932999610900879
2023-03-29,9.800999641418457
2023-03-30,10.494000434875488
2023-03-31,12.045000076293945
2023-04-03,11.484000205993652
2023-04-04,10.890000343322754
2023-04-05,10.031999588012695
2023-04-06,10.824000358581543
2023-04-10,10.229999542236328
2023-04-11,10.130999565124512
2023-04-12,9.602999687194824
2023-04-13,9.833999633789062
2023-04-14,9.536999702453613
2023-04-17,10.692000389099121
2023-04-18,10.163999557495117
2023-04-19,9.932999610900879
2023-04-20,9.866999626159668
2023-04-21,9.833999633789062
2023-04-24,9.602999687194824
2023-04-25,9.932999610900879
2023-04-26,9.437999725341797
2023-04-27,8.90999984741211
2023-04-28,9.041999816894531
2023-05-01,8.282999992370605
2023-05-02,8.118000030517578
2023-05-03,8.118000030517578
2023-05-04,7.760000228881836
2023-05-05,8.550000190734863
2023-05-08,8.850000381469727
2023-05-09,8.350000381469727
2023-05-10,8.149999618530273
2023-05-11,7.429999828338623
2023-05-12,6.885000228881836
2023-05-15,7.179999828338623
2023-05-16,6.309999942779541
2023-05-17,6.184999942779541
2023-05-18,6.050000190734863
2023-05-19,6.489999771118164
2023-05-22,7.340000152587891
2023-05-23,7.559999942779541
2023-05-24,7.409999847412109
2023-05-25,7.150000095367432
2023-05-26,7.210000038146973
2023-05-30,7.559999942779541
2023-05-31,7.519999980926514
2023-06-01,7.0
2023-06-02,6.449999809265137
2023-06-05,6.539999961853027
2023-06-06,7.099999904632568
2023-06-07,7.099999904632568
2023-06-08,6.699999809265137
2023-06-09,6.309999942779541
2023-06-12,6.75
2023-06-13,6.869999885559082
2023-06-14,6.840000152587891
2023-06-15,7.320000171661377
2023-06-16,6.710000038146973
2023-06-20,6.300000190734863
2023-06-21,6.159999847412109
2023-06-22,6.090000152587891
2023-06-23,6.130000114440918
2023-06-26,5.829999923706055
2023-06-27,5.550000190734863
2023-06-28,6.190000057220459
2023-06-29,6.380000114440918
2023-06-30,5.960000038146973
2023-07-03,5.909999847412109
2023-07-05,5.820000171661377
2023-07-06,5.53000020980835
2023-07-07,5.480000019073486
2023-07-10,6.119999885559082
2023-07-11,6.349999904632568
2023-07-12,7.090000152587891
2023-07-13,6.949999809265137
2023-07-14,6.71999979019165
2023-07-17,7.449999809265137
2023-07-18,7.409999847412109
2023-07-19,7.889999866485596
2023-07-20,7.599999904632568
2023-07-21,7.889999866485596
2023-07-24,7.78000020980835
2023-07-25,7.429999828338623
2023-07-26,7.340000152587891
2023-07-27,7.230000019073486
2023-07-28,7.139999866485596
2023-07-31,7.409999847412109
2023-08-01,7.619999885559082
2023-08-02,7.550000190734863
2023-08-03,7.28000020980835
2023-08-04,7.139999866485596
2023-08-07,6.690000057220459
2023-08-08,6.650000095367432
2023-08-09,5.809999942779541
2023-08-10,5.320000171661377
2023-08-11,5.269999980926514
2023-08-14,5.21999979019165
2023-08-15,5.130000114440918
2023-08-16,5.0
2023-08-17,5.139999866485596
2023-08-18,4.849999904632568
2023-08-21,4.639999866485596
2023-08-22,4.269999980926514
2023-08-23,4.324999809265137
2023-08-24,4.190000057220459
2023-08-25,4.25
2023-08-28,4.269999980926514
2023-08-29,4.550000190734863
2023-08-30,4.440000057220459
2023-08-31,4.449999809265137
2023-09-01,4.494999885559082
2023-09-05,4.369999885559082
2023-09-06,4.409999847412109
2023-09-07,4.409999847412109
2023-09-08,4.630000114440918
2023-09-11,4.769999980926514
2023-09-12,4.96999979019165
2023-09-13,4.71999979019165
2023-09-14,4.820000171661377
2023-09-15,4.380000114440918
2023-09-18,3.990000009536743
2023-09-19,3.950000047683716
2023-09-20,3.799999952316284
2023-09-21,3.6500000953674316
2023-09-22,3.5899999141693115
2023-09-25,3.569999933242798
2023-09-26,3.569999933242798
2023-09-27,3.4600000381469727
2023-09-28,3.440000057220459
2023-09-29,3.640000104904175
2023-10-02,3.7699999809265137
2023-10-03,3.619999885559082
2023-10-04,3.5
2023-10-05,3.309999942779541
2023-10-06,3.319999933242798
2023-10-09,3.240000009536743
2023-10-10,3.25
2023-10-11,3.430000066757202
2023-10-12,3.309999942779541
2023-10-13,3.2300000190734863
2023-10-16,3.240000009536743
2023-10-17,3.299999952316284
2023-10-18,3.490000009536743
2023-10-19,3.430000066757202
2023-10-20,3.190000057220459
2023-10-23,3.0999999046325684
2023-10-24,3.190000057220459
2023-10-25,3.0299999713897705
2023-10-26,2.9600000381469727
2023-10-27,2.9200000762939453
2023-10-30,2.6700000762939453
2023-10-31,1.8600000143051147
2023-11-01,1.8799999952316284
2023-11-02,1.840000033378601
2023-11-03,1.8200000524520874
2023-11-06,1.6399999856948853
2023-11-07,1.5700000524520874
2023-11-08,1.4600000381469727
2023-11-09,1.4700000286102295
2023-11-10,1.2699999809265137
2023-11-13,1.2400000095367432
2023-11-14,1.2699999809265137
2023-11-15,1.2899999618530273
2023-11-16,1.4700000286102295
2023-11-17,1.600000023841858
2023-11-20,1.3899999856948853
2023-11-21,1.399999976158142
2023-11-22,1.409999966621399
2023-11-24,1.6100000143051147
2023-11-27,1.6399999856948853
2023-11-28,1.850000023841858
2023-11-29,1.7899999618530273
2023-11-30,1.75
2023-12-01,1.7999999523162842
2023-12-04,1.7400000095367432
2023-12-05,1.6299999952316284
2023-12-06,1.600000023841858
2023-12-07,1.5
2023-12-08,1.6100000143051147
2023-12-11,1.6799999475479126
2023-12-12,1.7999999523162842
2023-12-13,1.8799999952316284
2023-12-14,2.0199999809265137
2023-12-15,2.430000066757202
2023-12-18,1.840000033378601
2023-12-19,2.1700000762939453
2023-12-20,2.549999952316284
2023-12-21,2.799999952316284
2023-12-22,2.9800000190734863
2023-12-26,3.0399999618530273
2023-12-27,2.890000104904175
2023-12-28,2.759999990463257
2023-12-29,2.75
2024-01-02,2.640000104904175
2024-01-03,2.7899999618530273
2024-01-04,2.7699999809265137
2024-01-05,2.75
2024-01-08,3.859999895095825
2024-01-09,4.480000019073486
2024-01-10,4.230000019073486
2024-01-11,3.809999942779541
2024-01-12,3.6600000858306885
2024-01-16,3.3299999237060547
2024-01-17,3.6600000858306885
2024-01-18,3.259999990463257
2024-01-19,3.240000009536743
2024-01-22,3.3499999046325684
2024-01-23,3.5299999713897705
2024-01-24,3.369999885559082
2024-01-25,3.0
2024-01-26,3.4200000762939453
2024-01-29,4.059999942779541
2024-01-30,3.7699999809265137
2024-01-31,3.8499999046325684
2024-02-01,3.880000114440918
2024-02-02,3.8399999141693115
2024-02-05,3.740000009536743
2024-02-06,3.7899999618530273
2024-02-07,3.740000009536743
2024-02-08,3.869999885559082
2024-02-09,3.9000000953674316
2024-02-12,4.179999828338623
2024-02-13,4.0
2024-02-14,4.420000076293945
2024-02-15,4.449999809265137
2024-02-16,5.050000190734863
2024-02-20,5.239999771118164
2024-02-21,6.949999809265137
2024-02-22,8.204999923706055
2024-02-23,7.880000114440918
2024-02-26,8.130000114440918
2024-02-27,8.0600004196167
2024-02-28,7.75
2024-02-29,8.149999618530273
2024-03-01,8.520000457763672
2024-03-04,8.960000038146973
2024-03-05,8.729999542236328
2024-03-06,8.050000190734863
2024-03-07,8.210000038146973
2024-03-08,8.390000343322754
2024-03-11,9.279999732971191
2024-03-12,10.194999694824219
2024-03-13,10.699999809265137
2024-03-14,10.869999885559082
2024-03-15,12.010000228881836
2024-03-18,9.65999984741211
2024-03-19,8.420000076293945
2024-03-20,8.510000228881836
2024-03-21,9.180000305175781
2024-03-22,8.609999656677246
2024-03-25,8.479999542236328
2024-03-26,8.739999771118164
2024-03-27,9.460000038146973
2024-03-28,9.130000114440918
2024-04-01,9.029999732971191
2024-04-02,9.329999923706055
2024-04-03,9.449999809265137
2024-04-04,9.050000190734863
2024-04-05,9.989999771118164
2024-04-08,10.4399995803833
2024-04-09,10.84000015258789
2024-04-10,11.5600004196167
2024-04-11,11.1899995803833
2024-04-12,9.619999885559082
2024-04-15,9.880000114440918
2024-04-16,9.609999656677246
2024-04-17,9.199999809265137
2024-04-18,9.569999694824219
2024-04-19,9.640000343322754
2024-04-22,10.390000343322754
2024-04-23,12.0
2024-04-24,11.819999694824219
2024-04-25,11.170000076293945
2024-04-26,11.079999923706055
2024-04-29,11.0
2024-04-30,17.06999969482422
2024-05-01,20.920000076293945
2024-05-02,19.5
2024-05-03,19.65999984741211
2024-05-06,19.520000457763672
2024-05-07,19.290000915527344
2024-05-08,19.270000457763672
2024-05-09,20.31999969482422
2024-05-10,20.75
2024-05-13,23.3799991607666
2024-05-14,21.350000381469727
2024-05-15,21.15999984741211
2024-05-16,24.020000457763672
2024-05-17,22.389999389648438
2024-05-20,21.760000228881836
2024-05-21,20.75
2024-05-22,19.989999771118164
2024-05-23,19.719999313354492
2024-05-24,20.600000381469727
2024-05-28,20.530000686645508
2024-05-29,21.149999618530273
2024-05-30,20.389999389648438
2024-05-31,19.610000610351562
2024-06-03,21.450000762939453
2024-06-04,24.100000381469727
2024-06-05,27.280000686645508
2024-06-06,26.229999542236328
2024-06-07,25.010000228881836
2024-06-10,25.68000030517578
2024-06-11,27.040000915527344
2024-06-12,27.280000686645508
2024-06-13,28.770000457763672
2024-06-14,28.780000686645508
2024-06-17,27.739999771118164
2024-06-18,27.600000381469727
2024-06-20,26.899999618530273
2024-06-21,27.459999084472656
2024-06-24,27.440000534057617
2024-06-25,27.25
2024-06-26,26.190000534057617
2024-06-27,26.639999389648438
2024-06-28,26.139999389648438
2024-07-01,28.690000534057617
2024-07-02,27.760000228881836
2024-07-03,28.0
2024-07-05,28.90999984741211
2024-07-08,28.100000381469727
2024-07-09,29.809999465942383
2024-07-10,31.290000915527344
2024-07-11,34.220001220703125
2024-07-12,32.79999923706055
2024-07-15,34.5
2024-07-16,32.060001373291016
2024-07-17,33.29999923706055
2024-07-18,32.619998931884766
2024-07-19,31.829999923706055
2024-07-22,32.52000045776367
2024-07-23,33.279998779296875
2024-07-24,33.84000015258789
2024-07-25,32.720001220703125
2024-07-26,33.529998779296875
2024-07-29,33.689998626708984
2024-07-30,30.1299991607666
2024-07-31,32.720001220703125
2024-08-01,32.25
2024-08-02,30.06999969482422
2024-08-05,28.184999465942383
2024-08-06,28.81999969482422
2024-08-07,29.100000381469727
