Date,BKH
2010-05-24,16.52739143371582
2010-05-25,16.10213851928711
2010-05-26,16.038925170898438
2010-05-27,16.400964736938477
2010-05-28,16.487157821655273
2010-06-01,16.056163787841797
2010-06-02,16.544628143310547
2010-06-03,16.90666961669922
2010-06-04,16.142364501953125
2010-06-07,15.923990249633789
2010-06-08,15.998698234558105
2010-06-09,15.872271537780762
2010-06-10,16.48141860961914
2010-06-11,16.48141860961914
2010-06-14,16.71127700805664
2010-06-15,17.125038146972656
2010-06-16,17.199750900268555
2010-06-17,17.251466751098633
2010-06-18,17.23422622680664
2010-06-21,17.11928939819336
2010-06-22,16.72852325439453
2010-06-23,16.51589584350586
2010-06-24,16.57910919189453
2010-06-25,16.76874542236328
2010-06-28,16.91815948486328
2010-06-29,16.642314910888672
2010-06-30,16.360736846923828
2010-07-01,16.18833351135254
2010-07-02,16.29752540588379
2010-07-06,16.263032913208008
2010-07-07,16.785985946655273
2010-07-08,17.331928253173828
2010-07-09,17.389387130737305
2010-07-12,17.33766746520996
2010-07-13,17.624996185302734
2010-07-14,17.66522789001465
2010-07-15,17.464096069335938
2010-07-16,16.77449607849121
2010-07-19,16.935394287109375
2010-07-20,17.39513397216797
2010-07-21,17.171018600463867
2010-07-22,17.877851486206055
2010-07-23,18.31460189819336
2010-07-26,18.670896530151367
2010-07-27,19.03293228149414
2010-07-28,18.768592834472656
2010-07-29,18.532974243164062
2010-07-30,18.34333610534668
2010-08-02,18.4525146484375
2010-08-03,18.492748260498047
2010-08-04,18.619173049926758
2010-08-05,18.716861724853516
2010-08-06,18.751346588134766
2010-08-09,18.93524742126465
2010-08-10,18.79157066345215
2010-08-11,18.188173294067383
2010-08-12,17.85486602783203
2010-08-13,17.92957305908203
2010-08-16,17.900503158569336
2010-08-17,18.284212112426758
2010-08-18,18.38886260986328
2010-08-19,17.743532180786133
2010-08-20,17.54586410522461
2010-08-23,17.452842712402344
2010-08-24,17.324941635131836
2010-08-25,17.470285415649414
2010-08-26,17.604005813598633
2010-08-27,17.970272064208984
2010-08-30,17.569122314453125
2010-08-31,17.691211700439453
2010-09-01,18.214447021484375
2010-09-02,18.069101333618164
2010-09-03,18.028404235839844
2010-09-07,17.673763275146484
2010-09-08,17.330753326416016
2010-09-09,17.6505069732666
2010-09-10,17.621442794799805
2010-09-13,17.865619659423828
2010-09-14,18.010967254638672
2010-09-15,17.871431350708008
2010-09-16,17.609817504882812
2010-09-17,17.534242630004883
2010-09-20,17.76678466796875
2010-09-21,17.702836990356445
2010-09-22,17.592376708984375
2010-09-23,17.429594039916992
2010-09-24,17.853992462158203
2010-09-27,18.034223556518555
2010-09-28,18.12724494934082
2010-09-29,18.138870239257812
2010-09-30,18.138870239257812
2010-10-01,18.41792869567871
2010-10-04,18.38886260986328
2010-10-05,18.74931526184082
2010-10-06,18.830705642700195
2010-10-07,18.755123138427734
2010-10-08,18.85977554321289
2010-10-11,18.772567749023438
2010-10-12,18.69117546081543
2010-10-13,18.842330932617188
2010-10-14,18.946977615356445
2010-10-15,18.987680435180664
2010-10-18,19.144643783569336
2010-10-19,18.894649505615234
2010-10-20,19.167898178100586
2010-10-21,18.952787399291992
2010-10-22,19.057443618774414
2010-10-25,18.9411678314209
2010-10-26,18.90628433227539
2010-10-27,18.586524963378906
2010-10-28,18.563278198242188
2010-10-29,18.510950088500977
2010-11-01,18.557458877563477
2010-11-02,18.74931526184082
2010-11-03,18.79000473022461
2010-11-04,19.01092529296875
2010-11-05,19.022558212280273
2010-11-08,18.772567749023438
2010-11-09,18.59815788269043
2010-11-10,18.022602081298828
2010-11-11,17.42377471923828
2010-11-12,17.272619247436523
2010-11-15,17.53156280517578
2010-11-16,17.36090087890625
2010-11-17,17.407978057861328
2010-11-18,17.472713470458984
2010-11-19,17.37266731262207
2010-11-22,17.725770950317383
2010-11-23,17.984704971313477
2010-11-24,18.267194747924805
2010-11-26,18.196575164794922
2010-11-29,18.09064292907715
2010-11-30,17.861129760742188
2010-12-01,18.267194747924805
2010-12-02,17.602174758911133
2010-12-03,17.708112716674805
2010-12-06,17.431516647338867
2010-12-07,17.396207809448242
2010-12-08,17.914093017578125
2010-12-09,18.072982788085938
2010-12-10,18.149492263793945
2010-12-13,18.025909423828125
2010-12-14,18.178918838500977
2010-12-15,17.861129760742188
2010-12-16,18.0200252532959
2010-12-17,17.949399948120117
2010-12-20,17.88467025756836
2010-12-21,17.91997528076172
2010-12-22,17.931745529174805
2010-12-23,18.008251190185547
2010-12-27,17.902320861816406
2010-12-28,17.937623977661133
2010-12-29,17.86701202392578
2010-12-30,17.855239868164062
2010-12-31,17.655147552490234
2011-01-03,17.902320861816406
2011-01-04,18.06121826171875
2011-01-05,18.096525192260742
2011-01-06,18.12595558166504
2011-01-07,18.202455520629883
2011-01-10,18.24365997314453
2011-01-11,18.13772201538086
2011-01-12,18.149492263793945
2011-01-13,18.04356575012207
2011-01-14,18.196575164794922
2011-01-18,18.331926345825195
2011-01-19,18.190690994262695
2011-01-20,18.055335998535156
2011-01-21,17.914093017578125
2011-01-24,18.114185333251953
2011-01-25,18.31427001953125
2011-01-26,18.34958839416504
2011-01-27,18.467283248901367
2011-01-28,18.108295440673828
2011-01-31,18.249536514282227
2011-02-01,18.702686309814453
2011-02-02,18.54967498779297
2011-02-03,18.408437728881836
2011-02-04,17.937623977661133
2011-02-07,17.825815200805664
2011-02-08,17.802284240722656
2011-02-09,17.831695556640625
2011-02-10,18.09064292907715
2011-02-11,18.171045303344727
2011-02-14,18.04597282409668
2011-02-15,18.1472225189209
2011-02-16,18.099578857421875
2011-02-17,18.290157318115234
2011-02-18,18.313980102539062
2011-02-22,18.182958602905273
2011-02-23,17.96259880065918
2011-02-24,17.914945602416992
2011-02-25,18.23655891418457
2011-02-28,18.355670928955078
2011-03-01,18.212739944458008
2011-03-02,18.260387420654297
2011-03-03,18.736845016479492
2011-03-04,18.617733001708984
2011-03-07,18.456920623779297
2011-03-08,19.10015106201172
2011-03-09,19.25499725341797
2011-03-10,19.016767501831055
2011-03-11,19.123964309692383
2011-03-14,18.998897552490234
2011-03-15,18.641542434692383
2011-03-16,18.337804794311523
2011-03-17,18.546255111694336
2011-03-18,18.832134246826172
2011-03-21,19.308591842651367
2011-03-22,19.20139503479004
2011-03-23,19.16566276550293
2011-03-24,19.272865295410156
2011-03-25,19.564693450927734
2011-03-28,19.528966903686523
2011-03-29,19.71954917907715
2011-03-30,19.93395233154297
2011-03-31,19.91608238220215
2011-04-01,20.24960708618164
2011-04-04,20.380638122558594
2011-04-05,20.3568172454834
2011-04-06,20.327037811279297
2011-04-07,20.029245376586914
2011-04-08,19.939908981323242
2011-04-11,19.80887794494629
2011-04-12,19.618295669555664
2011-04-13,19.451539993286133
2011-04-14,19.320510864257812
2011-04-15,19.642127990722656
2011-04-18,19.475357055664062
2011-04-19,19.439620971679688
2011-04-20,19.767192840576172
2011-04-21,19.86843490600586
2011-04-25,19.892271041870117
2011-04-26,20.19601058959961
2011-04-27,20.517623901367188
2011-04-28,20.72607421875
2011-04-29,20.6962833404541
2011-05-02,20.58908462524414
2011-05-03,20.6129150390625
2011-05-04,20.36871910095215
2011-05-05,20.13644790649414
2011-05-06,20.2734317779541
2011-05-09,20.338945388793945
2011-05-10,20.62482261657715
2011-05-11,18.98698616027832
2011-05-12,19.082284927368164
2011-05-13,18.873823165893555
2011-05-16,18.587629318237305
2011-05-17,18.557504653930664
2011-05-18,18.49725341796875
2011-05-19,18.55148696899414
2011-05-20,18.49725341796875
2011-05-23,18.195995330810547
2011-05-24,18.177919387817383
2011-05-25,18.34060287475586
2011-05-26,18.370723724365234
2011-05-27,18.47315216064453
2011-05-31,18.690061569213867
2011-06-01,18.352649688720703
2011-06-02,18.226123809814453
2011-06-03,17.967037200927734
2011-06-06,17.762184143066406
2011-06-07,17.713985443115234
2011-06-08,17.641685485839844
2011-06-09,16.996990203857422
2011-06-10,17.569379806518555
2011-06-13,17.671804428100586
2011-06-14,18.015235900878906
2011-06-15,17.900758743286133
2011-06-16,18.16587257385254
2011-06-17,18.14177703857422
2011-06-20,18.280353546142578
2011-06-21,18.262271881103516
2011-06-22,18.25624656677246
2011-06-23,18.189973831176758
2011-06-24,18.02729606628418
2011-06-27,18.06946563720703
2011-06-28,18.25624656677246
2011-06-29,18.268301010131836
2011-06-30,18.129722595214844
2011-07-01,18.39482879638672
2011-07-05,18.183942794799805
2011-07-06,18.31649398803711
2011-07-07,18.388797760009766
2011-07-08,18.226123809814453
2011-07-11,18.195995330810547
2011-07-12,18.50930404663086
2011-07-13,18.617761611938477
2011-07-14,18.376745223999023
2011-07-15,18.358671188354492
2011-07-18,18.015235900878906
2011-07-19,18.226123809814453
2011-07-20,18.400850296020508
2011-07-21,18.690061569213867
2011-07-22,18.58160400390625
2011-07-25,18.563528060913086
2011-07-26,18.557504653930664
2011-07-27,18.370723724365234
2011-07-28,18.171897888183594
2011-07-29,18.003192901611328
2011-08-01,18.03934669494629
2011-08-02,17.629629135131836
2011-08-03,17.74410629272461
2011-08-04,16.996990203857422
2011-08-05,17.35247802734375
2011-08-08,16.032957077026367
2011-08-09,16.94878387451172
2011-08-10,16.81623649597168
2011-08-11,17.816410064697266
2011-08-12,17.533227920532227
2011-08-15,18.099590301513672
2011-08-16,17.919666290283203
2011-08-17,17.876968383789062
2011-08-18,17.450021743774414
2011-08-19,17.358531951904297
2011-08-22,17.267040252685547
2011-08-23,17.840377807617188
2011-08-24,18.017250061035156
2011-08-25,17.925762176513672
2011-08-26,17.974552154541016
2011-08-29,18.596681594848633
2011-08-30,18.5905818939209
2011-08-31,18.663774490356445
2011-09-01,18.761363983154297
2011-09-02,18.438098907470703
2011-09-06,18.261228561401367
2011-09-07,18.621084213256836
2011-09-08,18.456403732299805
2011-09-09,18.200225830078125
2011-09-12,18.34051513671875
2011-09-13,18.7735595703125
2011-09-14,18.858951568603516
2011-09-15,19.08462142944336
2011-09-16,19.133419036865234
2011-09-19,19.078523635864258
2011-09-20,19.218807220458984
2011-09-21,18.81625747680664
2011-09-22,18.157541275024414
2011-09-23,18.39541244506836
2011-09-26,18.596681594848633
2011-09-27,19.182212829589844
2011-09-28,18.547889709472656
2011-09-29,19.017534255981445
2011-09-30,18.688173294067383
2011-10-03,18.035552978515625
2011-10-04,18.52349090576172
2011-10-05,18.621084213256836
2011-10-06,19.011430740356445
2011-10-07,18.7735595703125
2011-10-10,19.505474090576172
2011-10-11,19.52987289428711
2011-10-12,19.462787628173828
2011-10-13,19.462787628173828
2011-10-14,19.651857376098633
2011-10-17,19.53597068786621
2011-10-18,19.69455337524414
2011-10-19,19.61526107788086
2011-10-20,19.895828247070312
2011-10-21,20.322772979736328
2011-10-24,20.603342056274414
2011-10-25,20.164196014404297
2011-10-26,20.23739242553711
2011-10-27,20.859512329101562
2011-10-28,20.871715545654297
2011-10-31,20.56065559387207
2011-11-01,19.688451766967773
2011-11-02,19.96901512145996
2011-11-03,20.37767219543457
2011-11-04,20.493553161621094
2011-11-07,20.310571670532227
2011-11-08,20.548450469970703
2011-11-09,19.73114776611328
2011-11-10,19.962921142578125
2011-11-11,20.38987159729004
2011-11-14,20.21299934387207
2011-11-15,20.209903717041016
2011-11-16,20.006389617919922
2011-11-17,19.86454200744629
2011-11-18,19.889209747314453
2011-11-21,19.383499145507812
2011-11-22,19.056638717651367
2011-11-23,18.692785263061523
2011-11-25,18.507753372192383
2011-11-28,18.87162208557129
2011-11-29,19.346494674682617
2011-11-30,20.19757652282715
2011-12-01,20.222244262695312
2011-12-02,20.283920288085938
2011-12-05,20.234580993652344
2011-12-06,20.376422882080078
2011-12-07,20.345584869384766
2011-12-08,19.77203941345215
2011-12-09,20.19757652282715
2011-12-12,19.981719970703125
2011-12-13,19.858373641967773
2011-12-14,19.593189239501953
2011-12-15,19.981719970703125
2011-12-16,20.160568237304688
2011-12-19,19.833707809448242
2011-12-20,20.407257080078125
2011-12-21,20.7464599609375
2011-12-22,20.635446548461914
2011-12-23,20.86979866027832
2011-12-27,21.110319137573242
2011-12-28,20.7587890625
2011-12-29,21.06098747253418
2011-12-30,20.709449768066406
2012-01-03,20.431921005249023
2012-01-04,20.48126792907715
2012-01-05,20.75261688232422
2012-01-06,20.764955520629883
2012-01-09,20.863630294799805
2012-01-10,21.128808975219727
2012-01-11,20.7587890625
2012-01-12,20.715614318847656
2012-01-13,20.468931198120117
2012-01-17,20.401086807250977
2012-01-18,20.468931198120117
2012-01-19,20.851295471191406
2012-01-20,21.030147552490234
2012-01-23,20.814285278320312
2012-01-24,20.9129695892334
2012-01-25,21.30150032043457
2012-01-26,21.233661651611328
2012-01-27,21.104150772094727
2012-01-30,20.709449768066406
2012-01-31,20.82045555114746
2012-02-01,21.091812133789062
2012-02-02,20.93147087097168
2012-02-03,21.5975284576416
2012-02-06,21.67152976989746
2012-02-07,21.764041900634766
2012-02-08,21.782546997070312
2012-02-09,21.77020835876465
2012-02-10,21.579023361206055
2012-02-13,21.523521423339844
2012-02-14,21.330286026000977
2012-02-15,21.130823135375977
2012-02-16,21.193151473999023
2012-02-17,21.342754364013672
2012-02-21,21.24925422668457
2012-02-22,21.224321365356445
2012-02-23,21.44248390197754
2012-02-24,21.137052536010742
2012-02-27,20.775527954101562
2012-02-28,20.619693756103516
2012-02-29,20.4700927734375
2012-03-01,20.395296096801758
2012-03-02,20.283100128173828
2012-03-05,20.457630157470703
2012-03-06,20.451391220092773
2012-03-07,20.61345863342285
2012-03-08,20.89395523071289
2012-03-09,20.999921798706055
2012-03-12,21.14952278137207
2012-03-13,21.42378807067871
2012-03-14,20.89395523071289
2012-03-15,20.9625244140625
2012-03-16,20.60099220275879
2012-03-19,20.61345863342285
2012-03-20,20.819164276123047
2012-03-21,20.775527954101562
2012-03-22,20.675790786743164
2012-03-23,20.725656509399414
2012-03-26,20.99369239807129
2012-03-27,21.124588012695312
2012-03-28,20.9625244140625
2012-03-29,20.943822860717773
2012-03-30,20.90019416809082
2012-04-02,21.330286026000977
2012-04-03,21.236783981323242
2012-04-04,21.199390411376953
2012-04-05,20.800453186035156
2012-04-09,20.476327896118164
2012-04-10,20.10856056213379
2012-04-11,20.07740020751953
2012-04-12,20.258163452148438
2012-04-13,20.133502960205078
2012-04-16,20.33296012878418
2012-04-17,20.551124572753906
2012-04-18,20.301795959472656
2012-04-19,20.158428192138672
2012-04-20,20.395296096801758
2012-04-23,20.121030807495117
2012-04-24,20.320497512817383
2012-04-25,20.619693756103516
2012-04-26,20.682024002075195
2012-04-27,20.632164001464844
2012-04-30,20.57605743408203
2012-05-01,20.619693756103516
2012-05-02,20.283100128173828
2012-05-03,20.071170806884766
2012-05-04,20.03376579284668
2012-05-07,19.7782039642334
2012-05-08,20.20829963684082
2012-05-09,20.251930236816406
2012-05-10,20.413999557495117
2012-05-11,20.308029174804688
2012-05-14,20.382829666137695
2012-05-15,20.258163452148438
2012-05-16,20.333826065063477
2012-05-17,20.132062911987305
2012-05-18,19.923995971679688
2012-05-21,20.150978088378906
2012-05-22,20.22663688659668
2012-05-23,20.02487564086914
2012-05-24,19.999658584594727
2012-05-25,20.005964279174805
2012-05-29,20.138364791870117
2012-05-30,20.037490844726562
2012-05-31,20.289684295654297
2012-06-01,20.056400299072266
2012-06-04,20.094236373901367
2012-06-05,20.333826065063477
2012-06-06,20.64908218383789
2012-06-07,20.497753143310547
2012-06-08,20.592330932617188
2012-06-11,20.365352630615234
2012-06-12,20.4725341796875
2012-06-13,20.359046936035156
2012-06-14,20.466232299804688
2012-06-15,20.5292911529541
2012-06-18,20.64908218383789
2012-06-19,20.888673782348633
2012-06-20,20.80039405822754
2012-06-21,20.396873474121094
2012-06-22,20.6175537109375
2012-06-25,20.295997619628906
2012-06-26,20.340126037597656
2012-06-27,20.768875122070312
2012-06-28,20.516674041748047
2012-06-29,20.283382415771484
2012-07-02,20.258167266845703
2012-07-03,20.592330932617188
2012-07-05,20.283382415771484
2012-07-06,20.466232299804688
2012-07-09,20.2203369140625
2012-07-10,19.9492244720459
2012-07-11,19.835723876953125
2012-07-12,19.772672653198242
2012-07-13,19.9492244720459
2012-07-16,19.457422256469727
2012-07-17,20.01856803894043
2012-07-18,20.08162498474121
2012-07-19,20.258167266845703
2012-07-20,20.295997619628906
2012-07-23,20.157285690307617
2012-07-24,19.923995971679688
2012-07-25,19.91769790649414
2012-07-26,19.89246368408203
2012-07-27,20.157285690307617
2012-07-30,20.37165641784668
2012-07-31,20.08162498474121
2012-08-01,19.633962631225586
2012-08-02,19.67178726196289
2012-08-03,19.993350982666016
2012-08-06,20.106842041015625
2012-08-07,19.337629318237305
2012-08-08,19.791587829589844
2012-08-09,19.835723876953125
2012-08-10,19.84833526611328
2012-08-13,20.113142013549805
2012-08-14,20.150978088378906
2012-08-15,20.138219833374023
2012-08-16,20.16373062133789
2012-08-17,20.099945068359375
2012-08-20,20.03615951538086
2012-08-21,20.042530059814453
2012-08-22,19.978750228881836
2012-08-23,19.78099250793457
2012-08-24,21.318313598632812
2012-08-27,21.771217346191406
2012-08-28,21.783985137939453
2012-08-29,22.000856399536133
2012-08-30,21.758455276489258
2012-08-31,21.815872192382812
2012-09-04,21.98172378540039
2012-09-05,21.988101959228516
2012-09-06,22.166719436645508
2012-09-07,22.05189323425293
2012-09-10,21.975343704223633
2012-09-11,22.045509338378906
2012-09-12,22.25601577758789
2012-09-13,22.351696014404297
2012-09-14,22.549442291259766
2012-09-17,22.67702865600586
2012-09-18,22.52393341064453
2012-09-19,22.638750076293945
2012-09-20,22.721677780151367
2012-09-21,22.772706985473633
2012-09-24,22.83650016784668
2012-09-25,22.73442840576172
2012-09-26,22.715295791625977
2012-09-27,22.606855392456055
2012-09-28,22.68977928161621
2012-10-01,22.70891761779785
2012-10-02,22.581340789794922
2012-10-03,22.421863555908203
2012-10-04,22.517549514770508
2012-10-05,22.543066024780273
2012-10-08,22.52393341064453
2012-10-09,22.472900390625
2012-10-10,22.415485382080078
2012-10-11,22.415485382080078
2012-10-12,22.402732849121094
2012-10-15,22.63237953186035
2012-10-16,22.798221588134766
2012-10-17,23.066144943237305
2012-10-18,23.161827087402344
2012-10-19,22.74720001220703
2012-10-22,22.657888412475586
2012-10-23,22.66427230834961
2012-10-24,22.798221588134766
2012-10-25,22.913047790527344
2012-10-26,22.887527465820312
2012-10-31,22.817363739013672
2012-11-01,23.002347946166992
2012-11-02,22.568592071533203
2012-11-05,22.606855392456055
2012-11-06,23.20647621154785
2012-11-07,22.345314025878906
2012-11-08,22.332561492919922
2012-11-09,22.18584632873535
2012-11-12,21.99448585510254
2012-11-13,22.071025848388672
2012-11-14,21.85824966430664
2012-11-15,21.845352172851562
2012-11-16,22.038789749145508
2012-11-19,22.090375900268555
2012-11-20,21.935630798339844
2012-11-21,21.8518009185791
2012-11-23,21.974308013916016
2012-11-26,22.11616325378418
2012-11-27,22.34828758239746
2012-11-28,22.696475982666016
2012-11-29,22.851221084594727
2012-11-30,23.01241683959961
2012-12-03,22.960832595825195
2012-12-04,22.844770431518555
2012-12-05,23.1478271484375
2012-12-06,23.076889038085938
2012-12-07,23.025314331054688
2012-12-10,22.986623764038086
2012-12-11,23.08979034423828
2012-12-12,22.960832595825195
2012-12-13,22.95438575744629
2012-12-14,23.10913848876953
2012-12-17,23.463762283325195
2012-12-18,23.63140869140625
2012-12-19,23.37994384765625
2012-12-20,23.82485008239746
2012-12-21,23.618518829345703
2012-12-24,23.45086669921875
2012-12-26,23.244535446166992
2012-12-27,23.205848693847656
2012-12-28,23.05755615234375
2012-12-31,23.43153190612793
2013-01-02,24.334224700927734
2013-01-03,24.243955612182617
2013-01-04,24.52765655517578
2013-01-07,24.2246150970459
2013-01-08,24.243955612182617
2013-01-09,24.456743240356445
2013-01-10,24.559904098510742
2013-01-11,24.688867568969727
2013-01-14,24.83071517944336
2013-01-15,24.97256851196289
2013-01-16,24.88873863220215
2013-01-17,25.224037170410156
2013-01-18,25.178897857666016
2013-01-22,25.269176483154297
2013-01-23,25.198244094848633
2013-01-24,25.275625228881836
2013-01-25,25.527076721191406
2013-01-28,25.80434226989746
2013-01-29,26.055801391601562
2013-01-30,26.158971786499023
2013-01-31,26.017114639282227
2013-02-01,26.358856201171875
2013-02-04,26.042917251586914
2013-02-05,26.120283126831055
2013-02-06,26.384641647338867
2013-02-07,26.36530876159668
2013-02-08,26.37820053100586
2013-02-11,26.474916458129883
2013-02-12,26.61678123474121
2013-02-13,26.714384078979492
2013-02-14,26.486623764038086
2013-02-15,26.590740203857422
2013-02-19,26.825021743774414
2013-02-20,26.69486427307129
2013-02-21,26.512659072875977
2013-02-22,27.046279907226562
2013-02-25,26.473600387573242
2013-02-26,26.727405548095703
2013-02-27,27.046279907226562
2013-02-28,27.065805435180664
2013-03-01,27.11135482788086
2013-03-04,27.43023681640625
2013-03-05,27.49532127380371
2013-03-06,27.508337020874023
2013-03-07,27.443256378173828
2013-03-08,27.788169860839844
2013-03-11,27.78165626525879
2013-03-12,27.762144088745117
2013-03-13,27.95737075805664
2013-03-14,28.2567195892334
2013-03-15,28.464982986450195
2013-03-18,27.937850952148438
2013-03-19,28.074504852294922
2013-03-20,28.367361068725586
2013-03-21,28.178630828857422
2013-03-22,28.367361068725586
2013-03-25,28.373868942260742
2013-03-26,28.608139038085938
2013-03-27,28.68623924255371
2013-03-28,28.66021156311035
2013-04-01,28.562589645385742
2013-04-02,28.471487045288086
2013-04-03,28.15910530090332
2013-04-04,28.575613021850586
2013-04-05,28.608139038085938
2013-04-08,29.187341690063477
2013-04-09,28.80337905883789
2013-04-10,29.284955978393555
2013-04-11,29.35654640197754
2013-04-12,29.2784481048584
2013-04-15,28.868453979492188
2013-04-16,29.493206024169922
2013-04-17,29.005115509033203
2013-04-18,29.050670623779297
2013-04-19,29.77303123474121
2013-04-22,29.805578231811523
2013-04-23,30.267621994018555
2013-04-24,30.228578567504883
2013-04-25,30.241596221923828
2013-04-26,30.11795997619629
2013-04-29,30.267621994018555
2013-04-30,30.514928817749023
2013-05-01,29.83812141418457
2013-05-02,30.352235794067383
2013-05-03,31.43252182006836
2013-05-06,31.33490753173828
2013-05-07,31.809974670410156
2013-05-08,31.556169509887695
2013-05-09,31.347919464111328
2013-05-10,32.122344970703125
2013-05-13,31.660306930541992
2013-05-14,32.21995544433594
2013-05-15,32.3576774597168
2013-05-16,32.16749954223633
2013-05-17,32.63968276977539
2013-05-20,32.77084732055664
2013-05-21,32.679019927978516
2013-05-22,31.878934860229492
2013-05-23,31.380512237548828
2013-05-24,31.17721939086914
2013-05-28,31.308380126953125
2013-05-29,30.790300369262695
2013-05-30,31.25592613220215
2013-05-31,31.131319046020508
2013-06-03,31.334625244140625
2013-06-04,31.25592613220215
2013-06-05,30.80341911315918
2013-06-06,31.210006713867188
2013-06-07,31.61005401611328
2013-06-10,31.819913864135742
2013-06-11,31.564149856567383
2013-06-12,31.05916976928711
2013-06-13,31.616619110107422
2013-06-14,31.557592391967773
2013-06-17,31.616619110107422
2013-06-18,32.25929641723633
2013-06-19,31.3870849609375
2013-06-20,30.095138549804688
2013-06-21,30.25910186767578
2013-06-24,30.501726150512695
2013-06-25,30.855880737304688
2013-06-26,31.308380126953125
2013-06-27,31.898609161376953
2013-06-28,31.97075653076172
2013-07-01,31.813356399536133
2013-07-02,31.924840927124023
2013-07-03,32.16093063354492
2013-07-05,32.56097412109375
2013-07-08,32.606895446777344
2013-07-09,33.36107635498047
2013-07-10,33.56437683105469
2013-07-11,34.51528549194336
2013-07-12,34.53495788574219
2013-07-15,35.3547248840332
2013-07-16,34.672698974609375
2013-07-17,34.92189025878906
2013-07-18,35.282596588134766
2013-07-19,34.7841796875
2013-07-22,34.659568786621094
2013-07-23,34.528411865234375
2013-07-24,33.905399322509766
2013-07-25,34.436588287353516
2013-07-26,34.56776809692383
2013-07-29,34.44316482543945
2013-07-30,34.60054016113281
2013-07-31,34.79072952270508
2013-08-01,35.95151901245117
2013-08-02,35.93839645385742
2013-08-05,35.81380081176758
2013-08-06,35.44000244140625
2013-08-07,35.05961227416992
2013-08-08,34.90222930908203
2013-08-09,34.62022018432617
2013-08-12,34.87599182128906
2013-08-13,34.580867767333984
2013-08-14,34.098655700683594
2013-08-15,33.576820373535156
2013-08-16,33.418270111083984
2013-08-19,32.975685119628906
2013-08-20,33.305973052978516
2013-08-21,32.81715393066406
2013-08-22,32.63219451904297
2013-08-23,32.68503952026367
2013-08-26,32.4538459777832
2013-08-27,31.872541427612305
2013-08-28,32.083919525146484
2013-08-29,32.24245834350586
2013-08-30,31.720600128173828
2013-09-03,31.165725708007812
2013-09-04,31.462987899780273
2013-09-05,31.086454391479492
2013-09-06,30.974163055419922
2013-09-09,31.601703643798828
2013-09-10,31.984830856323242
2013-09-11,31.852725982666016
2013-09-12,31.661155700683594
2013-09-13,31.865934371948242
2013-09-16,31.595096588134766
