Date,CDP
2010-05-17,20.188312530517578
2010-05-18,19.758563995361328
2010-05-19,19.533451080322266
2010-05-20,18.510223388671875
2010-05-21,18.93997573852539
2010-05-24,18.612545013427734
2010-05-25,18.771146774291992
2010-05-26,18.622774124145508
2010-05-27,19.497636795043945
2010-05-28,19.39531707763672
2010-06-01,18.883695602416992
2010-06-02,19.615304946899414
2010-06-03,19.67159080505371
2010-06-04,18.86324119567871
2010-06-07,18.796720504760742
2010-06-08,18.86835479736328
2010-06-09,18.837656021118164
2010-06-10,19.461822509765625
2010-06-11,19.681812286376953
2010-06-14,19.917152404785156
2010-06-15,20.2855167388916
2010-06-16,20.203670501708984
2010-06-17,20.121809005737305
2010-06-18,20.54644775390625
2010-06-21,20.234363555908203
2010-06-22,19.477174758911133
2010-06-23,19.635772705078125
2010-06-24,19.472061157226562
2010-06-25,20.08087158203125
2010-06-28,19.984237670898438
2010-06-29,19.539794921875
2010-06-30,19.513957977294922
2010-07-01,19.3537540435791
2010-07-02,18.811128616333008
2010-07-06,18.309843063354492
2010-07-07,19.188377380371094
2010-07-08,19.229719161987305
2010-07-09,19.513957977294922
2010-07-12,19.60698699951172
2010-07-13,19.948057174682617
2010-07-14,19.596641540527344
2010-07-15,19.488121032714844
2010-07-16,18.873144149780273
2010-07-19,19.09019660949707
2010-07-20,19.312408447265625
2010-07-21,19.00233268737793
2010-07-22,19.77751922607422
2010-07-23,19.948057174682617
2010-07-26,20.289138793945312
2010-07-27,20.227128982543945
2010-07-28,20.211627960205078
2010-07-29,19.457103729248047
2010-07-30,19.379596710205078
2010-08-02,20.128936767578125
2010-08-03,20.1547794342041
2010-08-04,20.294315338134766
2010-08-05,19.98940658569336
2010-08-06,19.77751922607422
2010-08-09,20.0307559967041
2010-08-10,19.782682418823242
2010-08-11,19.3537540435791
2010-08-12,19.15220832824707
2010-08-13,19.085025787353516
2010-08-16,19.09536361694336
2010-08-17,19.539794921875
2010-08-18,19.4002742767334
2010-08-19,18.77495765686035
2010-08-20,18.630245208740234
2010-08-23,18.480375289916992
2010-08-24,18.480375289916992
2010-08-25,18.79562759399414
2010-08-26,18.635421752929688
2010-08-27,18.883474349975586
2010-08-30,18.728443145751953
2010-08-31,18.656089782714844
2010-09-01,19.188377380371094
2010-09-02,19.286571502685547
2010-09-03,19.601810455322266
2010-09-07,19.19872283935547
2010-09-08,19.322751998901367
2010-09-09,19.426103591918945
2010-09-10,19.43126678466797
2010-09-13,19.663827896118164
2010-09-14,19.643152236938477
2010-09-15,19.519126892089844
2010-09-16,19.4777889251709
2010-09-17,19.57597541809082
2010-09-20,19.896387100219727
2010-09-21,19.700008392333984
2010-09-22,19.565635681152344
2010-09-23,18.94549560546875
2010-09-24,19.178049087524414
2010-09-27,19.333072662353516
2010-09-28,19.648181915283203
2010-09-29,19.569799423217773
2010-09-30,19.49664878845215
2010-10-01,19.648181915283203
2010-10-04,19.737031936645508
2010-10-05,20.008758544921875
2010-10-06,19.611602783203125
2010-10-07,19.60638427734375
2010-10-08,19.737031936645508
2010-10-11,19.528003692626953
2010-10-12,19.601158142089844
2010-10-13,19.721349716186523
2010-10-14,19.663867950439453
2010-10-15,19.658632278442383
2010-10-18,19.909467697143555
2010-10-19,19.810178756713867
2010-10-20,20.1916446685791
2010-10-21,19.993070602416992
2010-10-22,20.060998916625977
2010-10-25,20.139389038085938
2010-10-26,19.982622146606445
2010-10-27,19.627286911010742
2010-10-28,18.55603790283203
2010-10-29,18.545583724975586
2010-11-01,18.744155883789062
2010-11-02,18.79641342163086
2010-11-03,18.650096893310547
2010-11-04,18.671003341674805
2010-11-05,18.984540939331055
2010-11-08,18.77552032470703
2010-11-09,18.258174896240234
2010-11-10,18.66054916381836
2010-11-11,18.61874771118164
2010-11-12,18.529909133911133
2010-11-15,18.29998207092285
2010-11-16,17.90806770324707
2010-11-17,17.934186935424805
2010-11-18,18.00212860107422
2010-11-19,17.97077178955078
2010-11-22,17.876708984375
2010-11-23,17.672924041748047
2010-11-24,17.918519973754883
2010-11-26,17.845365524291992
2010-11-29,17.714723587036133
2010-11-30,17.719945907592773
2010-12-01,17.94987678527832
2010-12-02,18.394046783447266
2010-12-03,18.06483268737793
2010-12-06,17.94464683532715
2010-12-07,17.871484756469727
2010-12-08,17.636337280273438
2010-12-09,17.48479652404785
2010-12-10,17.73040008544922
2010-12-13,17.787878036499023
2010-12-14,17.495248794555664
2010-12-15,17.45344352722168
2010-12-16,17.56318473815918
2010-12-17,17.84012794494629
2010-12-20,18.080509185791016
2010-12-21,17.79310417175293
2010-12-22,18.27385711669922
2010-12-23,18.247726440429688
2010-12-27,18.545583724975586
2010-12-28,18.82777214050293
2010-12-29,18.69719886779785
2010-12-30,18.765920639038086
2010-12-31,18.475173950195312
2011-01-03,18.750064849853516
2011-01-04,18.538612365722656
2011-01-05,18.676057815551758
2011-01-06,18.69719886779785
2011-01-07,18.781782150268555
2011-01-10,18.64434242248535
2011-01-11,18.554473876953125
2011-01-12,18.51746940612793
2011-01-13,18.5333309173584
2011-01-14,18.348310470581055
2011-01-18,18.2373104095459
2011-01-19,18.13158416748047
2011-01-20,18.052297592163086
2011-01-21,18.3060245513916
2011-01-24,18.51746940612793
2011-01-25,18.950937271118164
2011-01-26,18.987939834594727
2011-01-27,19.289257049560547
2011-01-28,19.09366226196289
2011-01-31,19.320968627929688
2011-02-01,19.421403884887695
2011-02-02,19.151813507080078
2011-02-03,19.18352699279785
2011-02-04,18.90865135192871
2011-02-07,18.972084045410156
2011-02-08,18.977367401123047
2011-02-09,19.151813507080078
2011-02-10,18.57033920288086
2011-02-11,18.660202026367188
2011-02-14,18.660202026367188
2011-02-15,18.374744415283203
2011-02-16,18.062864303588867
2011-02-17,18.3060245513916
2011-02-18,18.4646053314209
2011-02-22,18.427610397338867
2011-02-23,18.24787712097168
2011-02-24,18.025850296020508
2011-02-25,18.44875144958496
2011-02-28,18.961503982543945
2011-03-01,18.765920639038086
2011-03-02,18.49632453918457
2011-03-03,18.591476440429688
2011-03-04,18.591476440429688
2011-03-07,18.4117488861084
2011-03-08,18.72364044189453
2011-03-09,18.78706932067871
2011-03-10,18.327167510986328
2011-03-11,18.52803611755371
2011-03-14,18.311309814453125
2011-03-15,18.242591857910156
2011-03-16,17.962419509887695
2011-03-17,17.999425888061523
2011-03-18,18.295455932617188
2011-03-21,18.580909729003906
2011-03-22,18.707775115966797
2011-03-23,18.602048873901367
2011-03-24,18.639047622680664
2011-03-25,18.81877899169922
2011-03-28,18.829355239868164
2011-03-29,18.686559677124023
2011-03-30,19.034194946289062
2011-03-31,19.328336715698242
2011-04-01,19.31229591369629
2011-04-04,19.162548065185547
2011-04-05,19.365772247314453
2011-04-06,19.31765365600586
2011-04-07,18.911176681518555
2011-04-08,18.499378204345703
2011-04-11,18.461938858032227
2011-04-12,18.638423919677734
2011-04-13,18.477975845336914
2011-04-14,18.67585563659668
2011-04-15,18.879093170166016
2011-04-18,18.756084442138672
2011-04-19,18.78817367553711
2011-04-20,19.044897079467773
2011-04-21,19.285552978515625
2011-04-25,19.376474380493164
2011-04-26,19.611793518066406
2011-04-27,19.429960250854492
2011-04-28,19.082317352294922
2011-04-29,18.830965042114258
2011-05-02,18.820262908935547
2011-05-03,18.531457901000977
2011-05-04,18.322879791259766
2011-05-05,18.296140670776367
2011-05-06,18.392406463623047
2011-05-09,18.312183380126953
2011-05-10,18.510068893432617
2011-05-11,18.4084529876709
2011-05-12,18.376361846923828
2011-05-13,18.242660522460938
2011-05-16,18.354969024658203
2011-05-17,18.36566734313965
2011-05-18,18.483327865600586
2011-05-19,18.48868179321289
2011-05-20,18.264055252075195
2011-05-23,18.15708351135254
2011-05-24,18.178476333618164
2011-05-25,18.542160034179688
2011-05-26,18.836305618286133
2011-05-27,18.82560920715332
2011-05-31,18.94327163696289
2011-06-01,18.360321044921875
2011-06-02,18.076866149902344
2011-06-03,18.01268768310547
2011-06-06,17.702489852905273
2011-06-07,17.67040252685547
2011-06-08,17.419036865234375
2011-06-09,17.40299415588379
2011-06-10,16.771913528442383
2011-06-13,16.73447608947754
2011-06-14,16.975141525268555
2011-06-15,16.69168472290039
2011-06-16,16.798656463623047
2011-06-17,16.787952423095703
2011-06-20,16.793298721313477
2011-06-21,17.039321899414062
2011-06-22,17.108840942382812
2011-06-23,16.659597396850586
2011-06-24,16.659597396850586
2011-06-27,16.670291900634766
2011-06-28,16.688180923461914
2011-06-29,16.99712562561035
2011-06-30,16.861623764038086
2011-07-01,17.07841682434082
2011-07-05,16.883296966552734
2011-07-06,17.148883819580078
2011-07-07,17.322317123413086
2011-07-08,17.143457412719727
2011-07-11,16.774898529052734
2011-07-12,16.76948356628418
2011-07-13,16.411760330200195
2011-07-14,15.978158950805664
2011-07-15,16.30335235595703
2011-07-18,16.059457778930664
2011-07-19,16.444272994995117
2011-07-20,17.062162399291992
2011-07-21,17.213918685913086
2011-07-22,17.306060791015625
2011-07-25,17.175979614257812
2011-07-26,17.203081130981445
2011-07-27,16.937503814697266
2011-07-28,16.92124366760254
2011-07-29,16.839937210083008
2011-08-01,16.726123809814453
2011-08-02,15.63127613067627
2011-08-03,15.30066204071045
2011-08-04,14.644840240478516
2011-08-05,14.162460327148438
2011-08-08,12.509363174438477
2011-08-09,13.512054443359375
2011-08-10,13.094718933105469
2011-08-11,13.631300926208496
2011-08-12,13.766800880432129
2011-08-15,14.568962097167969
2011-08-16,14.531020164489746
2011-08-17,14.254596710205078
2011-08-18,13.58251953125
2011-08-19,13.447019577026367
2011-08-22,13.47412395477295
2011-08-23,13.739699363708496
2011-08-24,13.918561935424805
2011-08-25,13.647561073303223
2011-08-26,13.961921691894531
2011-08-29,14.736979484558105
2011-08-30,14.46597671508789
2011-08-31,14.520179748535156
2011-09-01,14.124521255493164
2011-09-02,13.577105522155762
2011-09-06,13.52290153503418
2011-09-07,14.243762016296387
2011-09-08,13.647561073303223
2011-09-09,13.159762382507324
2011-09-12,13.100139617919922
2011-09-13,13.436180114746094
2011-09-14,13.783060073852539
2011-09-15,14.140785217285156
2011-09-16,14.460559844970703
2011-09-19,13.934818267822266
2011-09-20,13.652976989746094
2011-09-21,12.74241828918457
2011-09-22,12.167905807495117
2011-09-23,12.265461921691895
2011-09-26,12.60692024230957
2011-09-27,12.785782814025879
2011-09-28,12.081317901611328
2011-09-29,12.37369155883789
2011-09-30,12.015117645263672
2011-10-03,11.308991432189941
2011-10-04,12.28542709350586
2011-10-05,11.81651782989502
2011-10-06,12.081317901611328
2011-10-07,11.540687561035156
2011-10-10,11.921332359313965
2011-10-11,11.772385597229004
2011-10-12,12.097862243652344
2011-10-13,11.943395614624023
2011-10-14,12.434377670288086
2011-10-17,12.03718090057373
2011-10-18,12.610904693603516
2011-10-19,12.36265754699707
2011-10-20,12.726752281188965
2011-10-21,13.140494346618652
2011-10-24,13.664572715759277
2011-10-25,13.372187614440918
2011-10-26,13.151529312133789
2011-10-27,14.10589599609375
2011-10-28,13.813519477844238
2011-10-31,13.377708435058594
2011-11-01,12.732272148132324
2011-11-02,13.151529312133789
2011-11-03,13.454941749572754
2011-11-04,13.383228302001953
2011-11-07,13.344613075256348
2011-11-08,13.432872772216797
2011-11-09,12.870183944702148
2011-11-10,12.743302345275879
2011-11-11,13.079815864562988
2011-11-14,12.550220489501953
2011-11-15,12.627456665039062
2011-11-16,12.274393081665039
2011-11-17,11.948914527893066
2011-11-18,11.970983505249023
2011-11-21,11.441385269165039
2011-11-22,11.115912437438965
2011-11-23,10.768364906311035
2011-11-25,10.685616493225098
2011-11-28,10.94489860534668
2011-11-29,10.878697395324707
2011-11-30,11.502067565917969
2011-12-01,11.452420234680176
2011-12-02,11.507591247558594
2011-12-05,11.662050247192383
2011-12-06,11.651020050048828
2011-12-07,11.937883377075195
2011-12-08,11.684120178222656
2011-12-09,11.982014656066895
2011-12-12,11.948914527893066
2011-12-13,11.651020050048828
2011-12-14,11.689638137817383
2011-12-15,11.838582992553711
2011-12-16,11.89926528930664
2011-12-19,11.811005592346191
2011-12-20,12.406793594360352
2011-12-21,12.246809005737305
2011-12-22,12.136483192443848
2011-12-23,12.224743843078613
2011-12-27,12.125445365905762
2011-12-28,11.890998840332031
2011-12-29,12.020306587219238
2011-12-30,11.95284652709961
2012-01-03,12.115889549255371
2012-01-04,11.857261657714844
2012-01-05,11.935975074768066
2012-01-06,11.947218894958496
2012-01-09,11.784174919128418
2012-01-10,11.992197036743164
2012-01-11,12.177733421325684
2012-01-12,12.919861793518066
2012-01-13,12.672492980957031
2012-01-17,12.661246299743652
2012-01-18,12.734330177307129
2012-01-19,12.931112289428711
2012-01-20,12.897374153137207
2012-01-23,12.970465660095215
2012-01-24,13.111017227172852
2012-01-25,13.319046020507812
2012-01-26,13.335908889770508
2012-01-27,13.521439552307129
2012-01-30,13.375261306762695
2012-01-31,13.62264347076416
2012-02-01,13.948729515075684
2012-02-02,13.881267547607422
2012-02-03,14.184864044189453
2012-02-06,14.083664894104004
2012-02-07,13.937488555908203
2012-02-08,14.083664894104004
2012-02-09,13.661996841430664
2012-02-10,13.290934562683105
2012-02-13,13.701356887817383
2012-02-14,13.645133972167969
2012-02-15,13.712597846984863
2012-02-16,13.791306495666504
2012-02-17,13.830662727355957
2012-02-21,13.69572925567627
2012-02-22,13.375261306762695
2012-02-23,13.487712860107422
2012-02-24,13.66761589050293
2012-02-27,13.706971168518066
2012-02-28,13.645133972167969
2012-02-29,13.785687446594238
2012-03-01,13.712597846984863
2012-03-02,13.678865432739258
2012-03-05,13.926244735717773
2012-03-06,13.65075397491455
2012-03-07,13.482086181640625
2012-03-08,13.35839557647705
2012-03-09,13.335908889770508
2012-03-12,13.251578330993652
2012-03-13,13.577664375305176
2012-03-14,13.588909149169922
2012-03-15,13.886892318725586
2012-03-16,13.858778953552246
2012-03-19,13.76319408416748
2012-03-20,13.628260612487793
2012-03-21,13.392130851745605
2012-03-22,13.077292442321777
2012-03-23,13.094156265258789
2012-03-26,13.105401039123535
2012-03-27,13.172863006591797
2012-03-28,12.965218544006348
2012-03-29,13.238289833068848
2012-03-30,13.20415210723877
2012-04-02,13.272428512573242
2012-04-03,13.130197525024414
2012-04-04,12.857126235961914
2012-04-05,12.612497329711914
2012-04-09,12.419071197509766
2012-04-10,12.322361946105957
2012-04-11,12.299606323242188
2012-04-12,12.424758911132812
2012-04-13,12.20289134979248
2012-04-16,12.658010482788086
2012-04-17,12.800235748291016
2012-04-18,12.635255813598633
2012-04-19,12.629570007324219
2012-04-20,12.822996139526367
2012-04-23,12.686460494995117
2012-04-24,12.914017677307129
2012-04-25,13.03917407989502
2012-04-26,13.226910591125488
2012-04-27,13.300864219665527
2012-04-30,13.39758014678955
2012-05-01,13.585318565368652
2012-05-02,13.568249702453613
2012-05-03,13.53980827331543
2012-05-04,13.471537590026855
2012-05-07,13.545499801635742
2012-05-08,13.522738456726074
2012-05-09,13.499981880187988
2012-05-10,13.37482738494873
2012-05-11,13.352066993713379
2012-05-14,13.329315185546875
2012-05-15,13.15864372253418
2012-05-16,13.11313247680664
2012-05-17,12.783169746398926
2012-05-18,12.424758911132812
2012-05-21,12.663700103759766
2012-05-22,12.646631240844727
2012-05-23,12.709213256835938
2012-05-24,12.777482032775879
2012-05-25,12.692140579223633
2012-05-29,12.902636528015137
2012-05-30,12.475961685180664
2012-05-31,12.52147388458252
2012-06-01,12.123247146606445
2012-06-04,12.168756484985352
2012-06-05,12.493032455444336
2012-06-06,12.908329963684082
2012-06-07,12.709213256835938
2012-06-08,12.834372520446777
2012-06-11,12.345120429992676
2012-06-12,12.52147388458252
2012-06-13,12.532856941223145
2012-06-14,12.629570007324219
2012-06-15,12.584053993225098
2012-06-18,12.686460494995117
2012-06-19,12.754722595214844
2012-06-20,12.925392150878906
2012-06-21,12.760414123535156
2012-06-22,12.703524589538574
2012-06-25,12.589741706848145
2012-06-26,12.646631240844727
2012-06-27,12.724395751953125
2012-06-28,13.000890731811523
2012-06-29,13.542348861694336
2012-07-02,13.525071144104004
2012-07-03,13.461705207824707
2012-07-05,13.358024597167969
2012-07-06,13.404107093811035
2012-07-09,13.352270126342773
2012-07-10,13.133377075195312
2012-07-11,13.156417846679688
2012-07-12,13.190972328186035
2012-07-13,13.225537300109863
2012-07-16,13.179454803466797
2012-07-17,13.242822647094727
2012-07-18,13.133377075195312
2012-07-19,12.793519973754883
2012-07-20,12.666792869567871
2012-07-23,12.528546333312988
2012-07-24,12.396066665649414
2012-07-25,12.517026901245117
2012-07-26,12.580387115478516
2012-07-27,12.563108444213867
2012-07-30,12.678312301635742
2012-07-31,12.822324752807617
2012-08-01,12.833842277526855
2012-08-02,12.770476341247559
2012-08-03,13.0066499710083
2012-08-06,13.087292671203613
2012-08-07,13.081537246704102
2012-08-08,13.041207313537598
2012-08-09,12.989371299743652
2012-08-10,12.966328620910645
2012-08-13,12.943286895751953
2012-08-14,12.937525749206543
2012-08-15,12.977850914001465
2012-08-16,12.943286895751953
2012-08-17,12.949044227600098
2012-08-20,12.90296459197998
2012-08-21,12.966328620910645
2012-08-22,12.833842277526855
2012-08-23,12.695597648620605
2012-08-24,12.753201484680176
2012-08-27,12.816559791564941
2012-08-28,13.0066499710083
2012-08-29,12.954801559448242
2012-08-30,12.926007270812988
2012-08-31,12.879922866821289
2012-09-04,13.139134407043457
2012-09-05,13.283140182495117
2012-09-06,13.427148818969727
2012-09-07,13.478992462158203
2012-09-10,13.444428443908691
2012-09-11,13.79004192352295
2012-09-12,14.09533405303955
2012-09-13,14.187499046325684
2012-09-14,14.48703384399414
2012-09-17,14.56191635131836
2012-09-18,14.446715354919434
2012-09-19,14.57919692993164
2012-09-20,14.187499046325684
2012-09-21,14.222066879272461
2012-09-24,14.175978660583496
2012-09-25,13.893723487854004
2012-09-26,13.949081420898438
2012-09-27,14.118057250976562
2012-09-28,13.966558456420898
2012-10-01,13.925772666931152
2012-10-02,14.100574493408203
2012-10-03,14.11223030090332
2012-10-04,14.12971019744873
2012-10-05,14.269548416137695
2012-10-08,14.135539054870605
2012-10-09,14.368605613708496
2012-10-10,14.776471138000488
2012-10-11,15.00370979309082
2012-10-12,14.887179374694824
2012-10-15,14.951269149780273
2012-10-16,14.887179374694824
2012-10-17,14.904657363891602
2012-10-18,15.219298362731934
2012-10-19,15.00370979309082
2012-10-22,14.957097053527832
2012-10-23,14.933786392211914
2012-10-24,14.799774169921875
2012-10-25,14.543402671813965
2012-10-26,14.362773895263672
2012-10-31,14.537571907043457
2012-11-01,14.689071655273438
2012-11-02,14.78812313079834
2012-11-05,14.735687255859375
2012-11-06,14.945446014404297
2012-11-07,14.45600414276123
2012-11-08,14.246241569519043
2012-11-09,14.211281776428223
2012-11-12,14.141363143920898
2012-11-13,14.170499801635742
2012-11-14,13.791764259338379
2012-11-15,13.71019172668457
2012-11-16,13.785941123962402
2012-11-19,13.84420108795166
2012-11-20,13.95490550994873
2012-11-21,13.978212356567383
2012-11-23,14.05395793914795
2012-11-26,14.094751358032227
2012-11-27,13.98404312133789
2012-11-28,14.182147979736328
2012-11-29,14.269548416137695
2012-11-30,14.380258560180664
2012-12-03,14.362773895263672
2012-12-04,14.467658042907715
2012-12-05,14.42104721069336
2012-12-06,14.473487854003906
2012-12-07,14.496782302856445
2012-12-10,14.560882568359375
2012-12-11,14.69489860534668
2012-12-12,14.543402671813965
2012-12-13,14.35694694519043
2012-12-14,14.362773895263672
2012-12-17,14.409390449523926
2012-12-18,14.485137939453125
2012-12-19,14.432698249816895
2012-12-20,14.578363418579102
2012-12-21,14.520098686218262
2012-12-24,14.58419418334961
2012-12-26,14.42104721069336
2012-12-27,14.477020263671875
2012-12-28,14.512372016906738
2012-12-31,14.718596458435059
2013-01-02,14.960169792175293
2013-01-03,14.989641189575195
2013-01-04,15.060340881347656
2013-01-07,15.189970016479492
2013-01-08,15.054450035095215
2013-01-09,15.001418113708496
2013-01-10,14.88357925415039
2013-01-11,14.730385780334473
2013-01-14,14.907142639160156
2013-01-15,15.343161582946777
2013-01-16,15.378519058227539
2013-01-17,15.437442779541016
2013-01-18,15.48458194732666
2013-01-22,15.849889755249023
2013-01-23,15.90881061553955
2013-01-24,15.90881061553955
2013-01-25,15.991304397583008
2013-01-28,15.97951602935791
2013-01-29,15.967735290527344
2013-01-30,15.702585220336914
2013-01-31,15.59063720703125
2013-02-01,15.732044219970703
2013-02-04,15.478687286376953
2013-02-05,15.443331718444824
2013-02-06,15.531710624694824
2013-02-07,15.508142471313477
2013-02-08,15.726158142089844
2013-02-11,15.567061424255371
2013-02-12,15.502256393432617
2013-02-13,15.496362686157227
2013-02-14,15.354947090148926
2013-02-15,15.313705444335938
2013-02-19,15.48458194732666
2013-02-20,15.272462844848633
2013-02-21,15.172292709350586
2013-02-22,15.31959342956543
2013-02-25,14.848220825195312
2013-02-26,15.166399002075195
2013-02-27,15.231213569641113
2013-02-28,15.243000030517578
2013-03-01,15.231213569641113
2013-03-04,15.372628211975098
2013-03-05,15.614205360412598
2013-03-06,15.514037132263184
2013-03-07,15.478687286376953
2013-03-08,15.873454093933105
2013-03-11,16.156280517578125
2013-03-12,16.079683303833008
2013-03-13,16.056110382080078
2013-03-14,15.873454093933105
2013-03-15,15.861669540405273
2013-03-18,15.773296356201172
2013-03-19,15.543500900268555
2013-03-20,15.785077095031738
2013-03-21,15.625988960266113
2013-03-22,15.696694374084473
2013-03-25,15.643667221069336
2013-03-26,15.741902351379395
2013-03-27,15.91456413269043
2013-03-28,15.884795188903809
2013-04-01,15.902658462524414
2013-04-02,15.956239700317383
2013-04-03,15.932427406311035
2013-04-04,16.28965950012207
2013-04-05,16.384918212890625
2013-04-08,16.599254608154297
2013-04-09,16.77191162109375
2013-04-10,16.896947860717773
2013-04-11,17.147005081176758
2013-04-12,17.164871215820312
2013-04-15,16.74214744567871
2013-04-16,16.914804458618164
2013-04-17,16.70046615600586
2013-04-18,16.81954574584961
2013-04-19,17.039836883544922
2013-04-22,16.99815559387207
2013-04-23,17.176780700683594
2013-04-24,17.176780700683594
2013-04-25,17.230358123779297
2013-04-26,17.016021728515625
2013-04-29,17.176780700683594
2013-04-30,17.2601318359375
2013-05-01,16.96243667602539
2013-05-02,17.09342384338379
2013-05-03,17.11724090576172
2013-05-06,17.039836883544922
2013-05-07,17.05769920349121
2013-05-08,17.450653076171875
2013-05-09,17.343482971191406
2013-05-10,17.391115188598633
2013-05-13,17.331575393676758
2013-05-14,17.367300033569336
2013-05-15,17.44469451904297
2013-05-16,17.230358123779297
2013-05-17,17.200586318969727
2013-05-20,17.51019287109375
2013-05-21,17.71261978149414
2013-05-22,17.147005081176758
2013-05-23,16.938621520996094
2013-05-24,16.843358993530273
2013-05-28,16.6290225982666
2013-05-29,16.093177795410156
2013-05-30,15.920517921447754
2013-05-31,15.855024337768555
2013-06-03,15.849067687988281
2013-06-04,15.515658378601074
2013-06-05,15.408493995666504
2013-06-06,15.688319206237793
2013-06-07,15.676408767700195
2013-06-10,15.497798919677734
2013-06-11,15.241785049438477
2013-06-12,15.069121360778809
2013-06-13,15.575200080871582
2013-06-14,15.735949516296387
2013-06-17,15.735949516296387
2013-06-18,15.831207275390625
2013-06-19,15.271549224853516
2013-06-20,14.640445709228516
2013-06-21,14.70593547821045
2013-06-24,14.545182228088379
2013-06-25,14.842878341674805
2013-06-26,15.002416610717773
2013-06-27,15.37566089630127
2013-06-28,15.351587295532227
2013-07-01,15.363629341125488
2013-07-02,15.664643287658691
2013-07-03,15.773003578186035
2013-07-05,15.779019355773926
2013-07-08,15.785043716430664
2013-07-09,16.08605194091797
2013-07-10,16.11616325378418
2013-07-11,16.489404678344727
2013-07-12,16.471351623535156
2013-07-15,16.56165313720703
2013-07-16,16.603792190551758
2013-07-17,16.579715728759766
2013-07-18,17.187753677368164
2013-07-19,17.12153434753418
2013-07-22,17.27806282043457
2013-07-23,17.187753677368164
2013-07-24,16.609813690185547
2013-07-25,16.706134796142578
2013-07-26,16.049936294555664
2013-07-29,15.935548782348633
2013-07-30,15.754940032958984
2013-07-31,15.339542388916016
2013-08-01,15.520153045654297
2013-08-02,15.201080322265625
2013-08-05,15.074651718139648
2013-08-06,15.044556617736816
2013-08-07,15.201080322265625
2013-08-08,15.002416610717773
2013-08-09,15.116803169250488
2013-08-12,14.972312927246094
2013-08-13,14.701399803161621
2013-08-14,14.7315034866333
2013-08-15,14.334165573120117
2013-08-16,13.942850112915039
2013-08-19,13.623781204223633
2013-08-20,13.924793243408203
2013-08-21,13.792346000671387
2013-08-22,13.978970527648926
2013-08-23,14.23182201385498
2013-08-26,14.213764190673828
2013-08-27,14.10539436340332
2013-08-28,13.991011619567871
2013-08-29,13.954894065856934
2013-08-30,13.714089393615723
2013-09-03,13.665921211242676
2013-09-04,13.75020980834961
2013-09-05,13.62979507446289
2013-09-06,13.912751197814941
2013-09-09,14.310084342956543
2013-09-10,14.129478454589844
2013-09-11,14.273961067199707
2013-09-12,14.135496139526367
2013-09-13,14.099377632141113
2013-09-16,14.286003112792969
