Date,STGW
2010-06-09,6.086044788360596
2010-06-10,6.399600028991699
2010-06-11,6.569226264953613
2010-06-14,6.677173614501953
2010-06-15,6.6668925285339355
2010-06-16,6.661752700805664
2010-06-17,6.677173614501953
2010-06-18,6.589787006378174
2010-06-21,6.53324556350708
2010-06-22,6.2865142822265625
2010-06-23,6.5126848220825195
2010-06-24,6.2865142822265625
2010-06-25,6.188849449157715
2010-06-28,5.957539081573486
2010-06-29,5.7108073234558105
2010-06-30,5.489776611328125
2010-07-01,5.484636306762695
2010-07-02,5.3304290771484375
2010-07-06,5.279027462005615
2010-07-07,5.26360559463501
2010-07-08,5.243045330047607
2010-07-09,5.3407111167907715
2010-07-12,5.500057697296143
2010-07-13,5.551459789276123
2010-07-14,5.654263496398926
2010-07-15,5.638843536376953
2010-07-16,5.350990295410156
2010-07-19,5.350990295410156
2010-07-20,5.546319484710693
2010-07-21,5.54118013381958
2010-07-22,5.623422622680664
2010-07-23,5.787911891937256
2010-07-26,5.762209415435791
2010-07-27,5.793050289154053
2010-07-28,5.803330421447754
2010-07-29,5.880435466766357
2010-07-30,6.337916851043701
2010-08-02,6.2967939376831055
2010-08-03,6.332777976989746
2010-08-04,6.337916851043701
2010-08-05,6.4818434715271
2010-08-06,6.497264385223389
2010-08-09,6.522965908050537
2010-08-10,6.384178161621094
2010-08-11,6.228592872619629
2010-08-12,6.2130351066589355
2010-08-13,6.228592872619629
2010-08-16,6.155986309051514
2010-08-17,6.2752685546875
2010-08-18,6.26489782333374
2010-08-19,6.26489782333374
2010-08-20,6.254524230957031
2010-08-23,6.119682788848877
2010-08-24,5.958911895751953
2010-08-25,5.9796576499938965
2010-08-26,5.974470138549805
2010-08-27,6.005587577819824
2010-08-30,6.0678229331970215
2010-08-31,6.047077178955078
2010-09-01,6.270083427429199
2010-09-02,6.285640716552734
2010-09-03,6.581254005432129
2010-09-07,6.498273849487305
2010-09-08,6.705721855163574
2010-09-09,6.60718297958374
2010-09-10,6.695347785949707
2010-09-13,6.78351354598999
2010-09-14,6.757582664489746
2010-09-15,6.819816589355469
2010-09-16,6.814631938934326
2010-09-17,6.726466178894043
2010-09-20,6.773141384124756
2010-09-21,6.767954349517822
2010-09-22,6.736838340759277
2010-09-23,6.721280574798584
2010-09-24,7.006521224975586
2010-09-27,6.835376262664795
2010-09-28,6.767954349517822
2010-09-29,6.778326988220215
2010-09-30,6.9442853927612305
2010-10-01,6.913167476654053
2010-10-04,6.845748424530029
2010-10-05,6.9442853927612305
2010-10-06,6.975402355194092
2010-10-07,6.939099311828613
2010-10-08,6.949470043182373
2010-10-11,7.042821884155273
2010-10-12,7.073939323425293
2010-10-13,7.234710216522217
2010-10-14,7.105058193206787
2010-10-15,7.136174201965332
2010-10-18,7.156916618347168
2010-10-19,7.089498043060303
2010-10-20,7.125799655914307
2010-10-21,7.146545886993408
2010-10-22,7.213965892791748
2010-10-25,7.172476768493652
2010-10-26,7.1776628494262695
2010-10-27,7.1776628494262695
2010-10-28,7.219151020050049
2010-10-29,7.20359468460083
2010-11-01,7.208779811859131
2010-11-02,7.271013259887695
2010-11-03,7.245082378387451
2010-11-04,7.105058193206787
2010-11-05,7.032447814941406
2010-11-08,7.053194522857666
2010-11-09,7.178864002227783
2010-11-10,7.273117542266846
2010-11-11,7.2783522605896
2010-11-12,7.267880439758301
2010-11-15,7.309770107269287
2010-11-16,7.225989818572998
2010-11-17,7.2574076652526855
2010-11-18,7.445911407470703
2010-11-19,7.367370128631592
2010-11-22,7.3830766677856445
2010-11-23,7.3411865234375
2010-11-24,7.1998066902160645
2010-11-26,7.225989818572998
2010-11-29,7.315005302429199
2010-11-30,7.4616217613220215
2010-12-01,7.7705559730529785
2010-12-02,8.027132987976074
2010-12-03,8.01142406463623
2010-12-06,7.822917461395264
2010-12-07,7.990481376647949
2010-12-08,7.990481376647949
2010-12-09,7.985243320465088
2010-12-10,7.959061145782471
2010-12-13,8.032369613647461
2010-12-14,7.796740531921387
2010-12-15,7.833393573760986
2010-12-16,8.2156343460083
2010-12-17,8.205163955688477
2010-12-20,8.456504821777344
2010-12-21,8.503629684448242
2010-12-22,8.891108512878418
2010-12-23,8.87540340423584
2010-12-27,8.86492919921875
2010-12-28,8.896346092224121
2010-12-29,8.922527313232422
2010-12-30,9.022014617919922
2010-12-31,9.042960166931152
2011-01-03,9.090084075927734
2011-01-04,8.775915145874023
2011-01-05,9.05866813659668
2011-01-06,9.142447471618652
2011-01-07,9.173867225646973
2011-01-10,9.194811820983887
2011-01-11,9.40425968170166
2011-01-12,9.503748893737793
2011-01-13,9.660835266113281
2011-01-14,9.718433380126953
2011-01-18,9.707961082458496
2011-01-19,9.037724494934082
2011-01-20,8.823038101196289
2011-01-21,8.807329177856445
2011-01-24,8.901583671569824
2011-01-25,8.823038101196289
2011-01-26,8.980125427246094
2011-01-27,8.974889755249023
2011-01-28,8.802092552185059
2011-01-31,8.765439987182617
2011-02-01,8.906818389892578
2011-02-02,8.86492919921875
2011-02-03,8.94347095489502
2011-02-04,8.786385536193848
2011-02-07,8.786385536193848
2011-02-08,8.94347095489502
2011-02-09,8.990596771240234
2011-02-10,9.289063453674316
2011-02-11,9.273354530334473
2011-02-14,9.4147310256958
2011-02-15,9.529930114746094
2011-02-16,9.524693489074707
2011-02-17,9.393787384033203
2011-02-18,9.51945686340332
2011-02-22,9.158156394958496
2011-02-23,9.095322608947754
2011-02-24,9.032486915588379
2011-02-25,9.116266250610352
2011-02-28,9.08484935760498
2011-03-01,8.817801475524902
2011-03-02,9.105794906616211
2011-03-03,9.351897239685059
2011-03-04,9.42520523071289
2011-03-07,9.838866233825684
2011-03-08,9.755085945129395
2011-03-09,9.781267166137695
2011-03-10,9.838866233825684
2011-03-11,9.30477237701416
2011-03-14,9.08484935760498
2011-03-15,8.96871566772461
2011-03-16,8.625590324401855
2011-03-17,8.556968688964844
2011-03-18,8.625590324401855
2011-03-21,8.625590324401855
2011-03-22,8.588642120361328
2011-03-23,8.509459495544434
2011-03-24,8.641429901123047
2011-03-25,8.868416786193848
2011-03-28,8.96871566772461
2011-03-29,8.831465721130371
2011-03-30,8.630870819091797
2011-03-31,8.852583885192871
2011-04-01,8.905369758605957
2011-04-04,8.921209335327148
2011-04-05,9.195706367492676
2011-04-06,8.947601318359375
2011-04-07,8.79979419708252
2011-04-08,9.037339210510254
2011-04-11,8.973995208740234
2011-04-12,8.673102378845215
2011-04-13,8.905369758605957
2011-04-14,9.20626163482666
2011-04-15,9.074292182922363
2011-04-18,8.657265663146973
2011-04-19,8.430276870727539
2011-04-20,8.625590324401855
2011-04-21,8.704774856567383
2011-04-25,8.710053443908691
2011-04-26,8.599199295043945
2011-04-27,8.604479789733887
2011-04-28,8.583362579345703
2011-04-29,8.77340030670166
2011-05-02,8.551691055297852
2011-05-03,8.250799179077148
2011-05-04,8.213844299316406
2011-05-05,8.372208595275879
2011-05-06,8.56224536895752
2011-05-09,8.630870819091797
2011-05-10,8.747007369995117
2011-05-11,8.720611572265625
2011-05-12,8.970836639404297
2011-05-13,9.114583015441895
2011-05-16,9.13055419921875
2011-05-17,9.13055419921875
2011-05-18,9.955764770507812
2011-05-19,9.769426345825195
2011-05-20,9.955764770507812
2011-05-23,9.982385635375977
2011-05-24,9.59373950958252
2011-05-25,9.742806434631348
2011-05-26,9.631006240844727
2011-05-27,9.742806434631348
2011-05-31,9.780075073242188
2011-06-01,9.588411331176758
2011-06-02,9.173145294189453
2011-06-03,9.050695419311523
2011-06-06,8.954865455627441
2011-06-07,8.90162467956543
2011-06-08,8.789823532104492
2011-06-09,8.811118125915527
2011-06-10,8.662047386169434
2011-06-13,9.652300834655762
2011-06-14,9.923823356628418
2011-06-15,9.609707832336426
2011-06-16,9.513875961303711
2011-06-17,9.25832748413086
2011-06-20,9.284947395324707
2011-06-21,9.237030029296875
2011-06-22,9.55114459991455
2011-06-23,9.476607322692871
2011-06-24,9.237030029296875
2011-06-27,9.082637786865234
2011-06-28,9.300917625427246
2011-06-29,9.460638999938965
2011-06-30,9.615032196044922
2011-07-01,9.737483024597168
2011-07-05,9.812017440795898
2011-07-06,9.492581367492676
2011-07-07,9.934469223022461
2011-07-08,9.929145812988281
2011-07-11,9.732160568237305
2011-07-12,9.689567565917969
2011-07-13,9.657625198364258
2011-07-14,9.407398223876953
2011-07-15,9.497907638549805
2011-07-18,9.290271759033203
2011-07-19,9.577764511108398
2011-07-20,9.449990272521973
2011-07-21,9.796050071716309
2011-07-22,10.195340156555176
2011-07-25,10.094188690185547
2011-07-26,10.078215599060059
2011-07-27,9.90785026550293
2011-07-28,9.721510887145996
2011-07-29,10.631904602050781
2011-08-01,10.834213256835938
2011-08-02,9.897202491760254
2011-08-03,10.179369926452637
2011-08-04,9.449990272521973
2011-08-05,9.300917625427246
2011-08-08,8.214838027954102
2011-08-09,8.523626327514648
2011-08-10,7.570640563964844
2011-08-11,8.012527465820312
2011-08-12,8.065766334533691
2011-08-15,8.377436637878418
2011-08-16,8.15174388885498
2011-08-17,7.764845848083496
2011-08-18,7.077024459838867
2011-08-19,6.8674540519714355
2011-08-22,6.980299472808838
2011-08-23,7.845447540283203
2011-08-24,7.813206672668457
2011-08-25,7.544527053833008
2011-08-26,8.409677505493164
2011-08-29,8.662237167358398
2011-08-30,8.58163070678711
2011-08-31,8.570883750915527
2011-09-01,8.689103126525879
2011-09-02,7.899186611175537
2011-09-06,7.5875163078308105
2011-09-07,8.323699951171875
2011-09-08,7.9690423011779785
2011-09-09,7.823955059051514
2011-09-12,7.528405666351318
2011-09-13,8.269962310791016
2011-09-14,8.565511703491211
2011-09-15,8.533270835876465
2011-09-16,8.613873481750488
2011-09-19,8.29145622253418
2011-09-20,8.60312557220459
2011-09-21,8.044270515441895
2011-09-22,7.571397304534912
2011-09-23,7.979787826538086
2011-09-26,7.936801433563232
2011-09-27,7.576768398284912
2011-09-28,7.533779621124268
2011-09-29,7.823955059051514
2011-09-30,7.74872350692749
2011-10-03,7.243607997894287
2011-10-04,7.9690423011779785
2011-10-05,8.511774063110352
2011-10-06,8.506402015686035
2011-10-07,8.15174388885498
2011-10-10,8.646116256713867
2011-10-11,8.597752571105957
2011-10-12,8.608497619628906
2011-10-13,8.463411331176758
2011-10-14,8.721345901489258
2011-10-17,8.490280151367188
2011-10-18,8.828817367553711
2011-10-19,8.871806144714355
2011-10-20,8.705222129821777
2011-10-21,9.12973690032959
2011-10-24,9.14586067199707
2011-10-25,8.732093811035156
2011-10-26,9.209076881408691
2011-10-27,9.46925163269043
2011-10-28,9.4204683303833
2011-10-31,9.127774238586426
2011-11-01,8.493598937988281
2011-11-02,7.967832088470459
2011-11-03,8.477338790893555
2011-11-04,8.547801971435547
2011-11-07,8.580323219299316
2011-11-08,8.770035743713379
2011-11-09,8.265945434570312
2011-11-10,7.642612457275391
2011-11-11,8.087077140808105
2011-11-14,7.84316349029541
2011-11-15,7.783539295196533
2011-11-16,7.56130838394165
2011-11-17,7.452902317047119
2011-11-18,7.485424995422363
2011-11-21,7.409540176391602
2011-11-22,7.13310432434082
2011-11-23,6.992177486419678
2011-11-25,7.100583553314209
2011-11-28,7.5667290687561035
2011-11-29,7.377018928527832
2011-11-30,7.859424114227295
2011-12-01,7.604671001434326
2011-12-02,7.832324504852295
2011-12-05,8.065397262573242
2011-12-06,8.108758926391602
2011-12-07,8.130438804626465
2011-12-08,7.631772994995117
2011-12-09,7.832324504852295
2011-12-12,7.854004383087158
2011-12-13,7.6263532638549805
2011-12-14,7.707655906677246
2011-12-15,7.729338645935059
2011-12-16,7.371598243713379
2011-12-19,6.85667085647583
2011-12-20,7.290294647216797
2011-12-21,7.3173956871032715
2011-12-22,7.203569412231445
2011-12-23,7.3011345863342285
2011-12-27,7.344497203826904
2011-12-28,7.154786109924316
2011-12-29,7.3173956871032715
2011-12-30,7.3282365798950195
2012-01-03,7.615509986877441
2012-01-04,7.3282365798950195
2012-01-05,7.13310432434082
2012-01-06,7.035540580749512
2012-01-09,6.742844104766846
2012-01-10,7.0246992111206055
2012-01-11,7.089743614196777
2012-01-12,7.073482036590576
2012-01-13,6.943395614624023
2012-01-17,6.791627407073975
2012-01-18,7.181888103485107
2012-01-19,7.084322452545166
2012-01-20,7.257771968841553
2012-01-23,7.279452800750732
2012-01-24,7.143948078155518
2012-01-25,7.214408874511719
2012-01-26,7.165626525878906
2012-01-27,7.165626525878906
2012-01-30,7.046381950378418
2012-01-31,7.084322452545166
2012-02-01,7.198148727416992
2012-02-02,7.208990097045898
2012-02-03,7.837744235992432
2012-02-06,7.7347588539123535
2012-02-07,7.691394329071045
2012-02-08,7.545047760009766
2012-02-09,7.5287861824035645
2012-02-10,7.333657264709473
2012-02-13,7.5363054275512695
2012-02-14,7.147439002990723
2012-02-15,7.196732521057129
2012-02-16,7.300796031951904
2012-02-17,7.284364223480225
2012-02-21,7.180300712585449
2012-02-22,7.043376922607422
2012-02-23,7.267933368682861
2012-02-24,7.525348663330078
2012-02-27,7.2460246086120605
2012-02-28,7.0817155838012695
2012-02-29,7.076237201690674
2012-03-01,7.125530242919922
2012-03-02,7.382950782775879
2012-03-05,7.476056098937988
2012-03-06,7.125530242919922
2012-03-07,7.087193012237549
2012-03-08,7.382950782775879
2012-03-09,7.229592800140381
2012-03-12,7.0105156898498535
2012-03-13,7.059808731079102
2012-03-14,6.972177028656006
2012-03-15,6.544973850250244
2012-03-16,6.408048629760742
2012-03-19,6.336849212646484
2012-03-20,6.3532795906066895
2012-03-21,6.4847259521484375
2012-03-22,6.632604598999023
2012-03-23,6.851683616638184
2012-03-26,6.4847259521484375
2012-03-27,6.572358131408691
2012-03-28,6.325894832611084
2012-03-29,6.183493137359619
2012-03-30,6.0903849601745605
2012-04-02,6.0301384925842285
2012-04-03,5.728905200958252
2012-04-04,5.986323833465576
2012-04-05,6.024661064147949
2012-04-09,5.635797023773193
2012-04-10,5.504349708557129
2012-04-11,5.6412739753723145
2012-04-12,5.564595699310303
2012-04-13,5.471487998962402
2012-04-16,5.438626766204834
2012-04-17,5.345518112182617
2012-04-18,5.225024700164795
2012-04-19,5.367424964904785
2012-04-20,5.449580192565918
2012-04-23,5.367424964904785
2012-04-24,5.422194957733154
2012-04-25,5.581026554107666
2012-04-26,5.761767864227295
2012-04-27,5.756290912628174
2012-04-30,5.652227878570557
2012-05-01,5.6412739753723145
2012-05-02,5.6412739753723145
2012-05-03,5.591981887817383
2012-05-04,5.524404525756836
2012-05-07,5.5525617599487305
2012-05-08,5.603244304656982
2012-05-09,5.468090057373047
2012-05-10,5.377989292144775
2012-05-11,5.5863494873046875
2012-05-14,5.456827640533447
2012-05-15,5.423039436340332
2012-05-16,5.468090057373047
2012-05-17,5.327306270599365
2012-05-18,5.259729862213135
2012-05-21,5.34420108795166
2012-05-22,5.316042900085449
2012-05-23,5.304780006408691
2012-05-24,5.349830627441406
2012-05-25,5.377989292144775
2012-05-29,5.484984397888184
2012-05-30,5.473721981048584
2012-05-31,5.468090057373047
2012-06-01,5.484984397888184
2012-06-04,5.417407512664795
2012-06-05,5.473721981048584
2012-06-06,5.541299343109131
2012-06-07,5.558194160461426
2012-06-08,5.524404525756836
2012-06-11,5.355462551116943
2012-06-12,5.451196193695068
2012-06-13,5.355462551116943
2012-06-14,5.4793548583984375
2012-06-15,5.462459087371826
2012-06-18,5.406144618988037
2012-06-19,5.6370320320129395
2012-06-20,5.620138168334961
2012-06-21,5.355462551116943
2012-06-22,5.698978900909424
2012-06-25,5.603244304656982
2012-06-26,5.580719947814941
2012-06-27,5.732767581939697
2012-06-28,6.0143351554870605
2012-06-29,6.386009216308594
2012-07-02,6.504268646240234
2012-07-03,6.476111888885498
2012-07-05,6.436691761016846
2012-07-06,6.363482475280762
2012-07-09,6.110070705413818
2012-07-10,5.997442245483398
2012-07-11,6.149490833282471
2012-07-12,6.126964092254639
2012-07-13,6.194540977478027
2012-07-16,6.098807334899902
2012-07-17,6.172016620635986
2012-07-18,6.211435317993164
2012-07-19,6.149490833282471
2012-07-20,6.0199689865112305
2012-07-23,5.625770092010498
2012-07-24,5.423039436340332
2012-07-25,5.355462551116943
2012-07-26,5.332937240600586
2012-07-27,5.366725444793701
2012-07-30,5.338568687438965
2012-07-31,5.299148082733154
2012-08-01,5.366725444793701
2012-08-02,5.220308303833008
2012-08-03,5.349830627441406
2012-08-06,5.389251708984375
2012-08-07,5.411777496337891
2012-08-08,5.372357368469238
2012-08-09,5.411777496337891
2012-08-10,5.411777496337891
2012-08-13,5.355462551116943
2012-08-14,5.287886142730713
2012-08-15,5.332937240600586
2012-08-16,5.355462551116943
2012-08-17,5.34420108795166
2012-08-20,5.34420108795166
2012-08-21,5.321674823760986
2012-08-22,5.29351806640625
2012-08-23,5.209046363830566
2012-08-24,5.34420108795166
2012-08-27,5.423039436340332
2012-08-28,5.591981887817383
2012-08-29,5.85102653503418
2012-08-30,5.738397121429443
2012-08-31,5.6933465003967285
2012-09-04,5.744029998779297
2012-09-05,5.6933465003967285
2012-09-06,5.738397121429443
2012-09-07,5.755292892456055
2012-09-10,5.862288951873779
2012-09-11,6.036862373352051
2012-09-12,6.048125267028809
2012-09-13,6.3071699142456055
2012-09-14,6.335326194763184
2012-09-17,6.31843376159668
2012-09-18,6.284644603729248
2012-09-19,6.324064254760742
2012-09-20,6.3522210121154785
2012-09-21,6.571846008300781
2012-09-24,6.76894474029541
2012-09-25,6.847784042358398
2012-09-26,7.039252281188965
2012-09-27,6.932255268096924
2012-09-28,6.949150562286377
2012-10-01,6.926623821258545
2012-10-02,6.999831676483154
2012-10-03,6.994201183319092
2012-10-04,7.056146621704102
2012-10-05,7.056146621704102
2012-10-08,6.960411548614502
2012-10-09,6.83089017868042
2012-10-10,6.66757869720459
2012-10-11,6.678842544555664
2012-10-12,6.706999778747559
2012-10-15,6.7971014976501465
2012-10-16,6.78020715713501
2012-10-17,6.881572723388672
2012-10-18,6.859047889709473
2012-10-19,6.706999778747559
2012-10-22,6.571846008300781
2012-10-23,6.493006229400635
2012-10-24,6.476111888885498
2012-10-25,6.436691761016846
2012-10-26,6.408535480499268
2012-10-31,6.374746322631836
2012-11-01,6.2959065437316895
2012-11-02,6.177647113800049
2012-11-05,6.2959065437316895
2012-11-06,5.98054838180542
2012-11-07,6.076281547546387
2012-11-08,5.958022594451904
2012-11-09,5.901708602905273
2012-11-12,5.879183769226074
2012-11-13,5.862288951873779
2012-11-14,5.631402015686035
2012-11-15,5.4906158447265625
2012-11-16,5.468090057373047
2012-11-19,5.66519021987915
2012-11-20,5.64829683303833
2012-11-21,5.535667419433594
2012-11-23,5.54693078994751
2012-11-26,5.524404525756836
2012-11-27,5.5863494873046875
2012-11-28,5.631402015686035
2012-11-29,5.715872764587402
2012-11-30,5.96928596496582
2012-12-03,6.0030741691589355
2012-12-04,6.126964092254639
2012-12-05,6.104440212249756
2012-12-06,6.098807334899902
2012-12-07,5.941128730773926
2012-12-10,5.873551368713379
2012-12-11,6.188910961151123
2012-12-12,6.149490833282471
2012-12-13,5.901708602905273
2012-12-14,5.85102653503418
2012-12-17,5.845394134521484
2012-12-18,5.92642068862915
2012-12-19,5.9322075843811035
2012-12-20,5.978508472442627
2012-12-21,6.128983974456787
2012-12-24,6.152133464813232
2012-12-26,6.2100090980529785
2012-12-27,6.1174092292785645
2012-12-28,6.3257598876953125
2012-12-31,6.539896488189697
2013-01-02,6.72509765625
2013-01-03,6.88136100769043
2013-01-04,6.8929362297058105
2013-01-07,6.846635341644287
2013-01-08,7.00868558883667
2013-01-09,6.9913225173950195
2013-01-10,6.858211040496826
2013-01-11,6.956598281860352
2013-01-14,6.9971113204956055
2013-01-15,6.910298824310303
2013-01-16,6.927661418914795
2013-01-17,6.950811862945557
2013-01-18,7.066561222076416
2013-01-22,7.0434112548828125
2013-01-23,6.97974967956543
2013-01-24,6.97974967956543
2013-01-25,7.03183650970459
2013-01-28,7.147586345672607
2013-01-29,7.222824573516846
2013-01-30,7.263338565826416
2013-01-31,7.367513179779053
2013-02-01,7.489051342010498
2013-02-04,7.3848748207092285
2013-02-05,7.4195990562438965
2013-02-06,7.2980637550354
2013-02-07,7.240187644958496
2013-02-08,7.344363689422607
2013-02-11,7.234399318695068
2013-02-12,7.338574409484863
2013-02-13,7.286487102508545
2013-02-14,7.350150108337402
2013-02-15,7.315424919128418
2013-02-19,7.373298645019531
2013-02-20,7.112860679626465
2013-02-21,7.089712142944336
2013-02-22,7.558502674102783
2013-02-25,7.552712917327881
2013-02-26,7.703187465667725
2013-02-27,7.853664875030518
2013-02-28,7.957839488983154
2013-03-01,7.957839488983154
2013-03-04,7.8131513595581055
2013-03-05,7.76685094833374
2013-03-06,7.986775875091553
2013-03-07,8.160401344299316
2013-03-08,8.507655143737793
2013-03-11,8.525015830993652
2013-03-12,8.443990707397461
2013-03-13,8.513442039489746
2013-03-14,8.438204765319824
2013-03-15,8.490291595458984
2013-03-18,8.594466209411621
2013-03-19,8.386115074157715
2013-03-20,8.681279182434082
2013-03-21,8.681279182434082
2013-03-22,8.906991958618164
2013-03-25,8.999594688415527
2013-03-26,9.15585708618164
2013-03-27,9.15585708618164
2013-03-28,9.358419418334961
2013-04-01,9.190582275390625
2013-04-02,9.161643981933594
2013-04-03,8.883840560913086
2013-04-04,9.132706642150879
2013-04-05,9.097980499267578
2013-04-08,9.184794425964355
2013-04-09,8.941720962524414
2013-04-10,9.086407661437988
2013-04-11,9.045894622802734
2013-04-12,8.96487045288086
2013-04-15,8.69864273071289
2013-04-16,8.883840560913086
2013-04-17,8.739153861999512
2013-04-18,8.386115074157715
2013-04-19,8.264577865600586
2013-04-22,8.299302101135254
2013-04-23,8.542380332946777
2013-04-24,8.484502792358398
2013-04-25,8.675491333007812
2013-04-26,9.202157974243164
2013-04-29,9.775120735168457
2013-04-30,9.890871047973633
2013-05-01,9.786694526672363
2013-05-02,10.226546287536621
2013-05-03,10.232335090637207
2013-05-06,10.209185600280762
2013-05-07,10.313359260559082
2013-05-08,10.325119972229004
2013-05-09,10.348639488220215
2013-05-10,10.595597267150879
2013-05-13,10.619115829467773
2013-05-14,10.666153907775879
2013-05-15,10.71319580078125
2013-05-16,10.378040313720703
2013-05-17,10.519156455993652
2013-05-20,10.619115829467773
2013-05-21,10.607356071472168
2013-05-22,10.38979721069336
2013-05-23,10.283960342407227
2013-05-24,10.289840698242188
2013-05-28,10.525038719177246
2013-05-29,10.401558876037598
2013-05-30,10.660274505615234
2013-05-31,10.366280555725098
2013-06-03,10.572076797485352
2013-06-04,10.219281196594238
2013-06-05,10.24280071258545
2013-06-06,10.33687973022461
2013-06-07,10.289840698242188
2013-06-10,10.677915573120117
2013-06-11,10.707315444946289
2013-06-12,10.724952697753906
2013-06-13,10.866071701049805
2013-06-14,10.819034576416016
2013-06-17,10.883710861206055
2013-06-18,11.065987586975098
2013-06-19,10.907232284545898
2013-06-20,10.207521438598633
2013-06-21,10.525038719177246
2013-06-24,10.33687973022461
2013-06-25,10.654394149780273
2013-06-26,10.360400199890137
2013-06-27,10.430957794189453
2013-06-28,10.607356071472168
2013-07-01,11.00718879699707
2013-07-02,11.107147216796875
2013-07-03,11.189468383789062
2013-07-05,11.31882381439209
2013-07-08,11.501102447509766
2013-07-09,11.471704483032227
2013-07-10,11.495223045349121
2013-07-11,11.665740966796875
2013-07-12,11.718659400939941
2013-07-15,12.194931030273438
2013-07-16,11.900935173034668
2013-07-17,12.012655258178711
2013-07-18,12.359570503234863
2013-07-19,12.535964965820312
2013-07-22,12.659442901611328
2013-07-23,12.641803741455078
2013-07-24,12.759404182434082
2013-07-25,12.941680908203125
2013-07-26,13.570830345153809
2013-07-29,14.111781120300293
2013-07-30,14.170580863952637
2013-07-31,14.482218742370605
2013-08-01,14.64685344696045
2013-08-02,14.439643859863281
2013-08-05,14.22651195526123
2013-08-06,14.646854400634766
2013-08-07,14.380439758300781
2013-08-08,14.24427318572998
2013-08-09,14.250192642211914
2013-08-12,14.68237590789795
2013-08-13,14.6054105758667
2013-08-14,14.575810432434082
2013-08-15,14.262033462524414
2013-08-16,14.12586498260498
2013-08-19,14.149548530578613
2013-08-20,14.415961265563965
2013-08-21,14.315317153930664
2013-08-22,14.273873329162598
2013-08-23,14.498847961425781
2013-08-26,14.481084823608398
2013-08-27,14.114026069641113
2013-08-28,13.835769653320312
2013-08-29,14.13770580291748
2013-08-30,13.24966049194336
2013-09-03,13.841691017150879
2013-09-04,13.894972801208496
2013-09-05,13.989701271057129
2013-09-06,13.936415672302246
2013-09-09,14.19098949432373
