Date,GCI
2014-12-05,13.401800155639648
2014-12-08,13.335214614868164
2014-12-09,13.619711875915527
2014-12-10,13.801308631896973
2014-12-11,14.170555114746094
2014-12-12,13.916319847106934
2014-12-15,13.837631225585938
2014-12-16,14.05554485321045
2014-12-17,14.406631469726562
2014-12-18,14.60638427734375
2014-12-19,14.727448463439941
2014-12-22,14.491374969482422
2014-12-23,14.291616439819336
2014-12-24,14.618491172790527
2014-12-26,14.582173347473145
2014-12-29,14.279512405395508
2014-12-30,14.279512405395508
2014-12-31,14.303723335266113
2015-01-02,14.097916603088379
2015-01-05,14.134234428405762
2015-01-06,13.377585411071777
2015-01-07,13.026500701904297
2015-01-08,13.31705379486084
2015-01-09,13.292840003967285
2015-01-12,13.571288108825684
2015-01-13,13.516809463500977
2015-01-14,12.590670585632324
2015-01-15,12.572507858276367
2015-01-16,12.923593521118164
2015-01-20,12.838850021362305
2015-01-21,12.863061904907227
2015-01-22,12.984127044677734
2015-01-23,13.21414852142334
2015-01-26,13.510754585266113
2015-01-27,13.492593765258789
2015-01-28,13.5349702835083
2015-01-29,13.958693504333496
2015-01-30,14.158451080322266
2015-02-02,13.813413619995117
2015-02-03,13.898159980773926
2015-02-04,14.140289306640625
2015-02-05,14.406631469726562
2015-02-06,14.067649841308594
2015-02-09,13.643928527832031
2015-02-10,13.510754585266113
2015-02-11,13.916319847106934
2015-02-12,13.38364028930664
2015-02-13,13.54707145690918
2015-02-17,13.601554870605469
2015-02-18,13.637870788574219
2015-02-19,13.716564178466797
2015-02-20,13.758936882019043
2015-02-23,13.649979591369629
2015-02-24,13.886053085327148
2015-02-25,14.297672271728516
2015-02-26,15.175384521484375
2015-02-27,14.951420783996582
2015-03-02,14.999845504760742
2015-03-03,14.55795955657959
2015-03-04,14.618491172790527
2015-03-05,14.800087928771973
2015-03-06,14.642704010009766
2015-03-09,15.016585350036621
2015-03-10,14.84496784210205
2015-03-11,15.09013843536377
2015-03-12,15.163688659667969
2015-03-13,14.998200416564941
2015-03-16,15.427244186401367
2015-03-17,15.31691837310791
2015-03-18,15.218849182128906
2015-03-19,15.390467643737793
2015-03-20,15.562090873718262
2015-03-23,15.169818878173828
2015-03-24,15.133044242858887
2015-03-25,14.673351287841797
2015-03-26,14.164624214172363
2015-03-27,14.305598258972168
2015-03-30,14.397536277770996
2015-03-31,14.667222023010254
2015-04-01,14.556897163391113
2015-04-02,14.69786548614502
2015-04-06,14.268824577331543
2015-04-07,14.3362455368042
2015-04-08,14.3362455368042
2015-04-09,14.042043685913086
2015-04-10,14.158498764038086
2015-04-13,13.545575141906738
2015-04-14,13.692676544189453
2015-04-15,13.422990798950195
2015-04-16,13.441375732421875
2015-04-17,13.22072696685791
2015-04-20,13.386212348937988
2015-04-21,13.398473739624023
2015-04-22,13.44750690460205
2015-04-23,13.649773597717285
2015-04-24,13.551705360412598
2015-04-27,13.521058082580566
2015-04-28,13.557831764221191
2015-04-29,13.429116249084473
2015-04-30,14.176884651184082
2015-05-01,14.630448341369629
2015-05-04,14.354632377624512
2015-05-05,13.778488159179688
2015-05-06,13.588479042053223
2015-05-07,13.723321914672852
2015-05-08,13.704935073852539
2015-05-11,13.922669410705566
2015-05-12,14.047091484069824
2015-05-13,13.841796875
2015-05-14,13.897788047790527
2015-05-15,13.810689926147461
2015-05-18,13.997323036193848
2015-05-19,14.134183883666992
2015-05-20,14.115525245666504
2015-05-21,13.95999526977539
2015-05-22,14.103078842163086
2015-05-26,13.742260932922363
2015-05-27,13.941329956054688
2015-05-28,13.810689926147461
2015-05-29,13.698715209960938
2015-06-01,13.711153030395508
2015-06-02,13.686271667480469
2015-06-03,14.009765625
2015-06-04,13.21969223022461
2015-06-05,11.645771026611328
2015-06-08,11.776415824890137
2015-06-09,11.819961547851562
2015-06-10,11.701760292053223
2015-06-11,11.633330345153809
2015-06-12,11.216522216796875
2015-06-15,11.37826919555664
2015-06-16,11.540013313293457
2015-06-17,11.372047424316406
2015-06-18,11.589780807495117
2015-06-19,11.94438362121582
2015-06-22,11.869729995727539
2015-06-23,11.98792839050293
2015-06-24,11.316057205200195
2015-06-25,11.35338306427002
2015-06-26,11.3409423828125
2015-06-29,10.88680648803711
2015-06-30,11.15431022644043
2015-07-01,11.191636085510254
2015-07-02,11.098322868347168
2015-07-06,10.88680648803711
2015-07-07,10.563313484191895
2015-07-08,10.55709171295166
2015-07-09,10.693954467773438
2015-07-10,10.87436294555664
2015-07-13,11.092101097106934
2015-07-14,11.316057205200195
2015-07-15,10.936576843261719
2015-07-16,11.135647773742676
2015-07-17,10.805932998657227
2015-07-20,10.843259811401367
2015-07-21,10.190049171447754
2015-07-22,10.389124870300293
2015-07-23,10.202492713928223
2015-07-24,10.258480072021484
2015-07-27,10.17760944366455
2015-07-28,10.314473152160645
2015-07-29,10.46999740600586
2015-07-30,11.204079627990723
2015-07-31,10.581976890563965
2015-08-03,9.866558074951172
2015-08-04,9.829231262207031
2015-08-05,10.115397453308105
2015-08-06,9.891441345214844
2015-08-07,9.816790580749512
2015-08-10,9.899391174316406
2015-08-11,9.867619514465332
2015-08-12,9.810434341430664
2015-08-13,9.785018920898438
2015-08-14,9.886682510375977
2015-08-17,10.12177562713623
2015-08-18,9.854913711547852
2015-08-19,9.835851669311523
2015-08-20,9.568985939025879
2015-08-21,9.562631607055664
2015-08-24,9.30212116241455
2015-08-25,9.111503601074219
2015-08-26,9.575340270996094
2015-08-27,9.746895790100098
2015-08-28,9.60075569152832
2015-08-31,9.48003101348877
2015-09-01,9.60075569152832
2015-09-02,9.677002906799316
2015-09-03,9.638877868652344
2015-09-04,9.562631607055664
2015-09-08,9.82314395904541
2015-09-09,9.848559379577637
2015-09-10,9.931158065795898
2015-09-11,9.867619514465332
2015-09-14,9.594402313232422
2015-09-15,9.886682510375977
2015-09-16,10.083653450012207
2015-09-17,10.204375267028809
2015-09-18,10.350516319274902
2015-09-21,10.140837669372559
2015-09-22,9.91209888458252
2015-09-23,9.848559379577637
2015-09-24,9.549922943115234
2015-09-25,9.530862808227539
2015-09-28,9.537216186523438
2015-09-29,9.524507522583008
2015-09-30,9.82314395904541
2015-10-01,9.861266136169434
2015-10-02,10.058238983154297
2015-10-05,10.53477954864502
2015-10-06,10.363224983215332
2015-10-07,10.617380142211914
2015-10-08,11.093923568725586
2015-10-09,11.411620140075684
2015-10-12,11.303603172302246
2015-10-13,11.036739349365234
2015-10-14,11.030385971069336
2015-10-15,11.112985610961914
2015-10-16,11.08757209777832
2015-10-19,10.687274932861328
2015-10-20,10.90330696105957
2015-10-21,10.64279556274414
2015-10-22,10.827061653137207
2015-10-23,10.973200798034668
2015-10-26,10.706336975097656
2015-10-27,10.687274932861328
2015-10-28,10.941429138183594
2015-10-29,10.04552936553955
2015-10-30,10.229792594909668
2015-11-02,10.916015625
2015-11-03,10.617380142211914
2015-11-04,10.86518383026123
2015-11-05,11.062153816223145
2015-11-06,11.246418952941895
2015-11-09,11.142823219299316
2015-11-10,11.03923225402832
2015-11-11,11.162248611450195
2015-11-12,10.754349708557129
2015-11-13,10.844990730285645
2015-11-16,11.065128326416016
2015-11-17,11.019806861877441
2015-11-18,11.265841484069824
2015-11-19,11.33706283569336
2015-11-20,11.440656661987305
2015-11-23,11.641371726989746
2015-11-24,11.680219650268555
2015-11-25,11.764388084411621
2015-11-27,11.809709548950195
2015-11-30,11.790284156799316
2015-12-01,11.978049278259277
2015-12-02,11.770864486694336
2015-12-03,11.978049278259277
2015-12-04,12.45069694519043
2015-12-07,12.275883674621582
2015-12-08,12.385952949523926
2015-12-09,12.17228889465332
2015-12-10,12.28883171081543
2015-12-11,12.159343719482422
2015-12-14,12.327680587768555
2015-12-15,12.411850929260254
2015-12-16,12.457174301147461
2015-12-17,12.903924942016602
2015-12-18,12.411850929260254
2015-12-21,12.625513076782227
2015-12-22,12.534868240356445
2015-12-23,12.845649719238281
2015-12-24,12.774428367614746
2015-12-28,12.832701683044434
2015-12-29,12.936293601989746
2015-12-30,12.735580444335938
2015-12-31,12.599613189697266
2016-01-04,12.308259010314941
2016-01-05,12.340625762939453
2016-01-06,12.114017486572266
2016-01-07,11.673746109008789
2016-01-08,11.673746109008789
2016-01-11,11.49245548248291
2016-01-12,11.712591171264648
2016-01-13,10.838518142700195
2016-01-14,11.188145637512207
2016-01-15,10.76729679107666
2016-01-19,10.663702011108398
2016-01-20,10.773774147033691
2016-01-21,10.851468086242676
2016-01-22,11.129875183105469
2016-01-25,10.663702011108398
2016-01-26,11.078079223632812
2016-01-27,10.624855041503906
2016-01-28,10.883841514587402
2016-01-29,11.214045524597168
2016-02-01,11.01333236694336
2016-02-02,10.806143760681152
2016-02-03,10.611903190612793
2016-02-04,10.391769409179688
2016-02-05,10.249327659606934
2016-02-08,9.796103477478027
2016-02-09,9.65365982055664
2016-02-10,9.563016891479492
2016-02-11,9.595390319824219
2016-02-12,9.485321998596191
2016-02-16,9.750779151916504
2016-02-17,9.582439422607422
2016-02-18,9.640710830688477
2016-02-19,9.595390319824219
2016-02-22,9.89322280883789
2016-02-23,9.86732292175293
2016-02-24,9.919122695922852
2016-02-25,10.333495140075684
2016-02-26,9.880271911621094
2016-02-29,10.119834899902344
2016-03-01,10.18458080291748
2016-03-02,10.035663604736328
2016-03-03,10.469462394714355
2016-03-04,10.540685653686523
2016-03-07,10.68607234954834
2016-03-08,10.692683219909668
2016-03-09,10.672857284545898
2016-03-10,10.520858764648438
2016-03-11,10.811637878417969
2016-03-14,10.8380708694458
2016-03-15,10.520858764648438
2016-03-16,10.904156684875488
2016-03-17,10.619989395141602
2016-03-18,10.73233413696289
2016-03-21,10.73894214630127
2016-03-22,10.857897758483887
2016-03-23,10.626596450805664
2016-03-24,10.679465293884277
2016-03-28,10.811637878417969
2016-03-29,11.003284454345703
2016-03-30,10.791810989379883
2016-03-31,10.996679306030273
2016-04-01,10.778593063354492
2016-04-04,10.725723266601562
2016-04-05,9.813739776611328
2016-04-06,9.648526191711426
2016-04-07,9.615483283996582
2016-04-08,9.62869930267334
2016-04-11,9.741047859191895
2016-04-12,9.985562324523926
2016-04-13,10.20364761352539
2016-04-14,10.23669147491455
2016-04-15,9.972347259521484
2016-04-18,10.11773681640625
2016-04-19,10.349035263061523
2016-04-20,10.296168327331543
2016-04-21,10.216864585876465
2016-04-22,10.322600364685059
2016-04-25,10.401905059814453
2016-04-26,10.646422386169434
2016-04-27,10.646422386169434
2016-04-28,10.778593063354492
2016-04-29,10.606771469116211
2016-05-02,10.712507247924805
2016-05-03,10.547292709350586
2016-05-04,10.501032829284668
2016-05-05,10.699289321899414
2016-05-06,10.864506721496582
2016-05-09,10.810554504394531
2016-05-10,10.877992630004883
2016-05-11,10.803810119628906
2016-05-12,10.588003158569336
2016-05-13,10.655442237854004
2016-05-16,10.857760429382324
2016-05-17,10.898225784301758
2016-05-18,11.060080528259277
2016-05-19,10.979153633117676
2016-05-20,11.505180358886719
2016-05-23,11.35007095336914
2016-05-24,11.430996894836426
2016-05-25,11.208447456359863
2016-05-26,11.262399673461914
2016-05-27,11.404022216796875
2016-05-31,11.754707336425781
2016-06-01,11.572619438171387
2016-06-02,11.781682014465332
2016-06-03,11.633317947387695
2016-06-06,11.727731704711914
2016-06-07,11.808658599853516
2016-06-08,12.071672439575195
2016-06-09,12.044696807861328
2016-06-10,11.963768005371094
2016-06-13,11.774937629699707
2016-06-14,11.774937629699707
2016-06-15,11.795169830322266
2016-06-16,11.842378616333008
2016-06-17,11.795169830322266
2016-06-20,11.963768005371094
2016-06-21,11.727731704711914
2016-06-22,11.849120140075684
2016-06-23,12.132367134094238
2016-06-24,11.855865478515625
2016-06-27,11.430996894836426
2016-06-28,11.532156944274902
2016-06-29,11.950282096862793
2016-06-30,12.186321258544922
2016-07-01,12.247016906738281
2016-07-05,12.422356605529785
2016-07-06,12.577467918395996
2016-07-07,12.766300201416016
2016-07-08,12.698860168457031
2016-07-11,12.887690544128418
2016-07-12,13.076520919799805
2016-07-13,13.036055564880371
2016-07-14,13.042800903320312
2016-07-15,13.137215614318848
2016-07-18,13.143962860107422
2016-07-19,13.19791316986084
2016-07-20,13.238375663757324
2016-07-21,13.251863479614258
2016-07-22,13.2855863571167
2016-07-25,13.19791316986084
2016-07-26,13.366510391235352
2016-07-27,13.218144416809082
2016-07-28,12.152600288391113
2016-07-29,11.909818649291992
2016-08-01,11.950282096862793
2016-08-02,11.592852592468262
2016-08-03,11.579365730285645
2016-08-04,11.552387237548828
2016-08-05,11.754707336425781
2016-08-08,11.658468246459961
2016-08-09,11.775327682495117
2016-08-10,11.548482894897461
2016-08-11,11.575981140136719
2016-08-12,11.630972862243652
2016-08-15,11.665342330932617
2016-08-16,11.541610717773438
2016-08-17,11.548482894897461
2016-08-18,11.603476524353027
2016-08-19,11.562231063842773
2016-08-22,11.596603393554688
2016-08-23,11.617225646972656
2016-08-24,10.58611011505127
2016-08-25,10.751089096069336
2016-08-26,10.716717720031738
2016-08-29,10.86107349395752
2016-08-30,11.053548812866211
2016-08-31,10.984807968139648
2016-09-01,10.936688423156738
2016-09-02,11.1154146194458
2016-09-06,11.108542442321777
2016-09-07,11.356009483337402
2016-09-08,11.301018714904785
2016-09-09,10.86107349395752
2016-09-12,11.06729793548584
2016-09-13,10.957310676574707
2016-09-14,10.867948532104492
2016-09-15,11.074172973632812
2016-09-16,10.751089096069336
2016-09-19,10.85420036315918
2016-09-20,10.85420036315918
2016-09-21,10.696096420288086
2016-09-22,10.874821662902832
2016-09-23,11.156660079956055
2016-09-26,10.881695747375488
2016-09-27,10.977934837341309
2016-09-28,11.204779624938965
2016-09-29,10.74421501159668
2016-09-30,10.654851913452148
2016-10-03,10.64110279083252
2016-10-04,10.58611011505127
2016-10-05,10.544865608215332
2016-10-06,10.455501556396484
2016-10-07,10.118670463562012
2016-10-10,10.153042793273926
2016-10-11,9.857455253601074
2016-10-12,10.049931526184082
2016-10-13,10.118670463562012
2016-10-14,10.104923248291016
2016-10-17,9.891827583312988
2016-10-18,10.001811981201172
2016-10-19,10.091175079345703
2016-10-20,9.871203422546387
2016-10-21,9.919323921203613
2016-10-24,10.001811981201172
2016-10-25,9.905572891235352
2016-10-26,9.713099479675293
2016-10-27,10.345518112182617
2016-10-28,9.809337615966797
2016-10-31,9.898699760437012
2016-11-01,9.795589447021484
2016-11-02,9.733721733093262
2016-11-03,9.898699760437012
2016-11-04,10.201159477233887
2016-11-07,10.623570442199707
2016-11-08,10.651728630065918
2016-11-09,11.250141143798828
2016-11-10,11.496546745300293
2016-11-11,12.052717208862305
2016-11-14,11.940073013305664
2016-11-15,11.749991416931152
2016-11-16,11.820393562316895
2016-11-17,11.792230606079102
2016-11-18,11.03893756866455
2016-11-21,10.989657402038574
2016-11-22,11.024856567382812
2016-11-23,11.060056686401367
2016-11-25,11.067097663879395
2016-11-28,11.017817497253418
2016-11-29,10.708051681518555
2016-11-30,10.813652992248535
2016-12-01,10.77845287322998
2016-12-02,11.257181167602539
2016-12-05,11.15861988067627
2016-12-06,11.18678092956543
2016-12-07,11.257181167602539
2016-12-08,11.299422264099121
2016-12-09,11.36982250213623
2016-12-12,11.2853422164917
2016-12-13,11.299422264099121
2016-12-14,11.13749885559082
2016-12-15,11.123418807983398
2016-12-16,11.264222145080566
2016-12-19,11.334624290466309
2016-12-20,11.454305648803711
2016-12-21,11.32054328918457
2016-12-22,11.236062049865723
2016-12-23,11.236062049865723
2016-12-27,11.306461334228516
2016-12-28,11.144536972045898
2016-12-29,11.264222145080566
2016-12-30,11.257181167602539
2017-01-03,11.292384147644043
2017-01-04,11.461346626281738
2017-01-05,11.355743408203125
2017-01-06,11.207901000976562
2017-01-09,11.13749885559082
2017-01-10,11.081178665161133
2017-01-11,11.18678092956543
2017-01-12,11.18678092956543
2017-01-13,11.271261215209961
2017-01-17,11.13045883178711
2017-01-18,10.968534469604492
2017-01-19,10.75029182434082
2017-01-20,10.806612968444824
2017-01-23,10.743250846862793
2017-01-24,10.722129821777344
2017-01-25,10.764371871948242
2017-01-26,10.764371871948242
2017-01-27,10.736211776733398
2017-01-30,10.693970680236816
2017-01-31,10.729170799255371
2017-02-01,11.355743408203125
2017-02-02,11.16565990447998
2017-02-03,11.214940071105957
2017-02-06,11.13749885559082
2017-02-07,10.947416305541992
2017-02-08,10.884054183959961
2017-02-09,10.97557544708252
2017-02-10,11.116378784179688
2017-02-13,11.081178665161133
2017-02-14,11.081178665161133
2017-02-15,11.18678092956543
2017-02-16,11.200860023498535
2017-02-17,11.18678092956543
2017-02-21,10.56724739074707
2017-02-22,10.715089797973633
2017-02-23,10.630609512329102
2017-02-24,10.77845287322998
2017-02-27,10.933334350585938
2017-02-28,10.862933158874512
2017-03-01,10.891095161437988
2017-03-02,10.701010704040527
2017-03-03,10.693970680236816
2017-03-06,10.650733947753906
2017-03-07,10.55705451965332
2017-03-08,10.549847602844238
2017-03-09,10.54263973236084
2017-03-10,10.600292205810547
2017-03-13,10.600292205810547
2017-03-14,10.621908187866211
2017-03-15,10.773239135742188
2017-03-16,10.629114151000977
2017-03-17,10.693970680236816
2017-03-20,10.5786714553833
2017-03-21,10.355280876159668
2017-03-22,10.21115779876709
2017-03-23,10.297633171081543
2017-03-24,10.31924819946289
2017-03-27,10.218362808227539
2017-03-28,10.23277473449707
2017-03-29,10.153508186340332
2017-03-30,10.290423393249512
2017-03-31,10.239981651306152
2017-04-03,9.973353385925293
2017-04-04,9.951735496520996
2017-04-05,9.814814567565918
2017-04-06,9.843642234802246
2017-04-07,9.843642234802246
2017-04-10,9.915702819824219
2017-04-11,10.124683380126953
2017-04-12,9.958940505981445
2017-04-13,9.843642234802246
2017-04-17,9.980560302734375
2017-04-18,9.994972229003906
2017-04-19,10.067033767700195
2017-04-20,10.384106636047363
2017-04-21,10.283217430114746
2017-04-24,10.268807411193848
2017-04-25,10.376897811889648
2017-04-26,10.55705451965332
2017-04-27,9.663487434387207
2017-04-28,9.483331680297852
2017-05-01,9.483331680297852
2017-05-02,9.728340148925781
2017-05-03,10.182332992553711
2017-05-04,9.764372825622559
2017-05-05,9.814814567565918
2017-05-08,9.837006568908691
2017-05-09,9.873987197875977
2017-05-10,9.607720375061035
2017-05-11,9.481986045837402
2017-05-12,9.319269180297852
2017-05-15,9.326664924621582
2017-05-16,9.097382545471191
2017-05-17,8.779341697692871
2017-05-18,9.178739547729492
2017-05-19,9.178739547729492
2017-05-22,9.35624885559082
2017-05-23,9.415419578552246
2017-05-24,9.48938274383545
2017-05-25,9.393230438232422
2017-05-26,9.48938274383545
2017-05-30,9.622514724731445
2017-05-31,9.563344955444336
2017-06-01,9.726062774658203
2017-06-02,9.378438949584961
2017-06-05,9.334059715270996
2017-06-06,9.363646507263184
2017-06-07,9.430212020874023
2017-06-08,9.48938274383545
2017-06-09,9.703873634338379
2017-06-12,9.844402313232422
2017-06-13,9.903573036193848
2017-06-14,9.903573036193848
2017-06-15,9.896175384521484
2017-06-16,9.999722480773926
2017-06-19,10.132854461669922
2017-06-20,9.822212219238281
2017-06-21,9.844402313232422
2017-06-22,9.903573036193848
2017-06-23,9.873987197875977
2017-06-26,10.095874786376953
2017-06-27,10.147648811340332
2017-06-28,10.280780792236328
2017-06-29,10.16983699798584
2017-06-30,9.970138549804688
2017-07-03,10.221610069274902
2017-07-05,10.066289901733398
2017-07-06,9.851798057556152
2017-07-07,9.925761222839355
2017-07-10,9.873987197875977
2017-07-11,9.888778686523438
2017-07-12,9.910968780517578
2017-07-13,9.940553665161133
2017-07-14,10.058893203735352
2017-07-17,10.132854461669922
2017-07-18,10.02191162109375
2017-07-19,10.199420928955078
2017-07-20,10.280780792236328
2017-07-21,10.04410171508789
2017-07-24,10.04410171508789
2017-07-25,10.140252113342285
2017-07-26,9.873987197875977
2017-07-27,10.16983699798584
2017-07-28,10.443497657775879
2017-07-31,10.310365676879883
2017-08-01,10.465686798095703
2017-08-02,9.925761222839355
2017-08-03,9.955345153808594
2017-08-04,10.110668182373047
2017-08-07,10.05753231048584
2017-08-08,10.034762382507324
2017-08-09,10.53573989868164
2017-08-10,10.345975875854492
2017-08-11,10.110668182373047
2017-08-14,10.399109840393066
2017-08-15,10.292841911315918
2017-08-16,10.247296333312988
2017-08-17,10.05753231048584
2017-08-18,10.247296333312988
2017-08-21,10.23211669921875
2017-08-22,10.421881675720215
2017-08-23,10.285250663757324
2017-08-24,10.345975875854492
2017-08-25,10.406700134277344
2017-08-28,10.452244758605957
2017-08-29,10.383928298950195
2017-08-30,10.467425346374512
2017-08-31,10.467425346374512
2017-09-01,10.634418487548828
2017-09-05,10.452244758605957
2017-09-06,10.490195274353027
2017-09-07,10.338384628295898
2017-09-08,10.209342956542969
2017-09-11,10.262478828430176
2017-09-12,10.414290428161621
2017-09-13,10.42947006225586
2017-09-14,10.53573989868164
2017-09-15,10.490195274353027
2017-09-18,10.497788429260254
2017-09-19,10.505377769470215
2017-09-20,10.642008781433105
2017-09-21,10.664779663085938
2017-09-22,10.786230087280273
2017-09-25,11.006355285644531
2017-09-26,11.089853286743164
2017-09-27,11.180940628051758
2017-09-28,11.249256134033203
2017-09-29,11.226483345031738
2017-10-02,11.317570686340332
2017-10-03,11.385887145996094
2017-10-04,11.621195793151855
2017-10-05,11.7730073928833
2017-10-06,11.727461814880371
2017-10-09,11.66673755645752
2017-10-10,11.727461814880371
2017-10-11,11.735054016113281
2017-10-12,11.76541519165039
2017-10-13,11.697101593017578
