Date,DAKT
2010-05-18,5.372607231140137
2010-05-19,5.2900495529174805
2010-05-20,5.131284713745117
2010-05-21,5.093181610107422
2010-05-24,5.080479145050049
2010-05-25,5.169388771057129
2010-05-26,4.997921943664551
2010-05-27,5.4424638748168945
2010-05-28,5.347204685211182
2010-06-01,5.131284713745117
2010-06-02,5.156688213348389
2010-06-03,5.201140403747559
2010-06-04,5.0042724609375
2010-06-07,4.889961242675781
2010-06-08,4.820104598999023
2010-06-09,4.813754558563232
2010-06-10,5.122657775878906
2010-06-11,5.270674705505371
2010-06-14,5.341465473175049
2010-06-15,5.450869083404541
2010-06-16,5.437998294830322
2010-06-17,5.483046054840088
2010-06-18,5.373643398284912
2010-06-21,5.206319332122803
2010-06-22,5.090481281280518
2010-06-23,5.090481281280518
2010-06-24,5.006818771362305
2010-06-25,5.180578708648682
2010-06-28,5.045433521270752
2010-06-29,4.92315673828125
2010-06-30,4.826624870300293
2010-07-01,4.910286903381348
2010-07-02,4.94890022277832
2010-07-06,4.775141716003418
2010-07-07,4.936028957366943
2010-07-08,5.122657775878906
2010-07-09,5.174142837524414
2010-07-12,5.1612725257873535
2010-07-13,5.392951011657715
2010-07-14,5.4766106605529785
2010-07-15,5.412256240844727
2010-07-16,5.148399829864502
2010-07-19,5.187013149261475
2010-07-20,5.412256240844727
2010-07-21,5.225627422332764
2010-07-22,5.437998294830322
2010-07-23,5.592448711395264
2010-07-26,5.631063461303711
2010-07-27,5.5988850593566895
2010-07-28,5.412256240844727
2010-07-29,5.521658420562744
2010-07-30,5.483046054840088
2010-08-02,5.470175266265869
2010-08-03,5.418691635131836
2010-08-04,5.425127983093262
2010-08-05,5.328593730926514
2010-08-06,5.328593730926514
2010-08-09,5.463739395141602
2010-08-10,5.238497734069824
2010-08-11,4.936028957366943
2010-08-12,4.897416114807129
2010-08-13,4.807317733764648
2010-08-16,4.794447422027588
2010-08-17,5.026127338409424
2010-08-18,4.936028957366943
2010-08-19,4.749399185180664
2010-08-20,4.9553351402282715
2010-08-23,5.032561779022217
2010-08-24,5.901355743408203
2010-08-25,5.927095890045166
2010-08-26,5.978579521179199
2010-08-27,6.338969707489014
2010-08-30,6.017193794250488
2010-08-31,5.927095890045166
2010-09-01,6.133031368255615
2010-09-02,6.223129749298096
2010-09-03,6.364711284637451
2010-09-07,6.364711284637451
2010-09-08,6.686485767364502
2010-09-09,6.564208984375
2010-09-10,6.544903755187988
2010-09-13,6.725098133087158
2010-09-14,6.692919731140137
2010-09-15,6.744403839111328
2010-09-16,6.654306888580322
2010-09-17,6.660743236541748
2010-09-20,6.802325248718262
2010-09-21,6.570646286010742
2010-09-22,6.557774066925049
2010-09-23,6.564208984375
2010-09-24,6.609259605407715
2010-09-27,6.506288528442383
2010-09-28,6.397965908050537
2010-09-29,6.364113807678223
2010-09-30,6.648468017578125
2010-10-01,6.675548553466797
2010-10-04,6.614614963531494
2010-10-05,6.8922014236450195
2010-10-06,6.7161712646484375
2010-10-07,6.790645599365234
2010-10-08,6.878659248352051
2010-10-11,6.8177266120910645
2010-10-12,6.91928243637085
2010-10-13,7.1291608810424805
2010-10-14,7.251028060913086
2010-10-15,7.081768989562988
2010-10-18,7.454139709472656
2010-10-19,7.041147232055664
2010-10-20,7.014066219329834
2010-10-21,7.1223907470703125
2010-10-22,7.217176914215088
2010-10-25,7.311960697174072
2010-10-26,7.339041233062744
2010-10-27,7.339041233062744
2010-10-28,7.345813751220703
2010-10-29,7.393207550048828
2010-11-01,7.474447250366211
2010-11-02,7.657247543334961
2010-11-03,7.68433141708374
2010-11-04,8.077009201049805
2010-11-05,7.9957661628723145
2010-11-08,8.063467979431152
2010-11-09,8.043155670166016
2010-11-10,8.151479721069336
2010-11-11,7.961913108825684
2010-11-12,7.738492488861084
2010-11-15,7.8265061378479
2010-11-16,7.6166276931762695
2010-11-17,8.442607879638672
2010-11-18,8.584784507751465
2010-11-19,8.591553688049316
2010-11-22,8.63217544555664
2010-11-23,8.76081371307373
2010-11-24,9.194114685058594
2010-11-26,9.437845230102539
2010-11-29,9.356603622436523
2010-11-30,9.126408576965332
2010-12-01,9.417534828186035
2010-12-02,9.728970527648926
2010-12-03,9.89823055267334
2010-12-06,10.087796211242676
2010-12-07,10.317989349365234
2010-12-08,10.758062362670898
2010-12-09,10.771601676940918
2010-12-10,10.771601676940918
2010-12-13,10.670048713684082
2010-12-14,10.676817893981934
2010-12-15,10.852846145629883
2010-12-16,10.900239944458008
2010-12-17,10.947629928588867
2010-12-20,11.306458473205566
2010-12-21,11.516338348388672
2010-12-22,11.299687385559082
2010-12-23,11.164281845092773
2010-12-27,11.171051025390625
2010-12-28,11.116888046264648
2010-12-29,10.846076011657715
2010-12-30,10.852846145629883
2010-12-31,10.778373718261719
2011-01-03,11.049184799194336
2011-01-04,10.595573425292969
2011-01-05,10.98147964477539
2011-01-06,10.900239944458008
2011-01-07,10.900239944458008
2011-01-10,11.00179386138916
2011-01-11,11.096578598022461
2011-01-12,11.17782211303711
2011-01-13,11.089808464050293
2011-01-14,11.171051025390625
2011-01-18,10.825764656066895
2011-01-19,10.250285148620605
2011-01-20,10.223203659057617
2011-01-21,10.243515968322754
2011-01-24,10.324759483337402
2011-01-25,10.372153282165527
2011-01-26,10.615886688232422
2011-01-27,10.575263977050781
2011-01-28,10.026864051818848
2011-01-31,10.338298797607422
2011-02-01,10.541410446166992
2011-02-02,10.406003952026367
2011-02-03,10.609113693237305
2011-02-04,10.39923095703125
2011-02-07,10.548181533813477
2011-02-08,10.392463684082031
2011-02-09,10.378925323486328
2011-02-10,10.670048713684082
2011-02-11,10.791912078857422
2011-02-14,10.920548439025879
2011-02-15,10.697129249572754
2011-02-16,10.98147964477539
2011-02-17,10.920548439025879
2011-02-18,11.008563995361328
2011-02-22,8.043155670166016
2011-02-23,7.494760513305664
2011-02-24,7.325500011444092
2011-02-25,7.88067102432251
2011-02-28,7.7520318031311035
2011-03-01,7.440596580505371
2011-03-02,7.406744956970215
2011-03-03,7.582772731781006
2011-03-04,7.650477886199951
2011-03-07,7.332273006439209
2011-03-08,7.603086948394775
2011-03-09,7.603086948394775
2011-03-10,7.325500011444092
2011-03-11,7.278112888336182
2011-03-14,7.176554203033447
2011-03-15,7.054688930511475
2011-03-16,6.8854289054870605
2011-03-17,6.8380351066589355
2011-03-18,7.318731784820557
2011-03-21,7.589544773101807
2011-03-22,7.515072822570801
2011-03-23,7.542153358459473
2011-03-24,7.427056789398193
2011-03-25,7.311960697174072
2011-03-28,7.366124629974365
2011-03-29,7.379664897918701
2011-03-30,7.413515090942383
2011-03-31,7.278112888336182
2011-04-01,7.4338250160217285
2011-04-04,7.501532077789307
2011-04-05,7.467677593231201
2011-04-06,7.474447250366211
2011-04-07,7.271340847015381
2011-04-08,7.149474143981934
2011-04-11,7.000524997711182
2011-04-12,6.973445415496826
2011-04-13,6.8922014236450195
2011-04-14,6.905740261077881
2011-04-15,7.007295608520508
2011-04-18,6.844805717468262
2011-04-19,6.905740261077881
2011-04-20,7.284879684448242
2011-04-21,7.102080821990967
2011-04-25,7.102080821990967
2011-04-26,7.29164981842041
2011-04-27,7.366124629974365
2011-04-28,7.284879684448242
2011-04-29,7.257800102233887
2011-05-02,7.068227767944336
2011-05-03,6.93282413482666
2011-05-04,6.7364821434021
2011-05-05,6.655238151550293
2011-05-06,6.770333766937256
2011-05-09,6.905740261077881
2011-05-10,7.176554203033447
2011-05-11,6.78387451171875
2011-05-12,6.8380351066589355
2011-05-13,6.59430456161499
2011-05-16,6.485980987548828
2011-05-17,6.553685188293457
2011-05-18,6.634927749633789
2011-05-19,6.689091205596924
2011-05-20,6.59430456161499
2011-05-23,6.44536018371582
2011-05-24,6.540141582489014
2011-05-25,6.831267833709717
2011-05-26,6.912511348724365
2011-05-27,6.8380351066589355
2011-05-31,7.278112888336182
2011-06-01,7.9483723640441895
2011-06-02,7.738492488861084
2011-06-03,7.406744956970215
2011-06-06,7.176554203033447
2011-06-07,7.054688930511475
2011-06-08,6.8854289054870605
2011-06-09,6.844362258911133
2011-06-10,6.755387306213379
2011-06-13,6.618499279022217
2011-06-14,6.707475662231445
2011-06-15,6.67325496673584
2011-06-16,6.700631618499756
2011-06-17,6.74169921875
2011-06-20,6.796454906463623
2011-06-21,7.1044511795043945
2011-06-22,6.940184593200684
2011-06-23,7.138670921325684
2011-06-24,7.090760707855225
2011-06-27,7.111293315887451
2011-06-28,7.152359485626221
2011-06-29,7.282403945922852
2011-06-30,7.385068893432617
2011-07-01,7.4740447998046875
2011-07-05,7.679377555847168
2011-07-06,7.563022136688232
2011-07-07,7.610931873321533
2011-07-08,7.542490005493164
2011-07-11,7.453513145446777
2011-07-12,7.398756980895996
2011-07-13,7.48773193359375
2011-07-14,7.19342565536499
2011-07-15,7.213959217071533
2011-07-18,7.077071189880371
2011-07-19,7.3645339012146
2011-07-20,7.296091556549072
2011-07-21,7.467200756072998
2011-07-22,7.44666862487793
2011-07-25,7.330313682556152
2011-07-26,7.200270175933838
2011-07-27,6.871742248535156
2011-07-28,6.789609432220459
2011-07-29,6.796454906463623
2011-08-01,7.124982833862305
2011-08-02,6.837519645690918
2011-08-03,7.001783847808838
2011-08-04,6.67325496673584
2011-08-05,6.6116557121276855
2011-08-08,6.036727428436279
2011-08-09,6.4337005615234375
2011-08-10,5.988818645477295
2011-08-11,6.153080940246582
2011-08-12,6.077795028686523
2011-08-15,6.19414758682251
2011-08-16,5.927216529846191
2011-08-17,5.940907955169678
2011-08-18,5.667133808135986
2011-08-19,5.756110191345215
2011-08-22,5.886151313781738
2011-08-23,6.207836627960205
2011-08-24,6.146237850189209
2011-08-25,6.050417423248291
2011-08-26,6.2352142333984375
2011-08-29,6.666409492492676
2011-08-30,6.570590972900391
2011-08-31,6.597966194152832
2011-09-01,6.467924118041992
2011-09-02,6.296814918518066
2011-09-06,6.166770935058594
2011-09-07,6.413168430328369
2011-09-08,6.207836627960205
2011-09-09,5.913530349731445
2011-09-12,6.255748271942139
2011-09-13,6.365257263183594
2011-09-14,6.5021443367004395
2011-09-15,6.481613636016846
2011-09-16,6.508990287780762
2011-09-19,6.515836715698242
2011-09-20,6.447391033172607
2011-09-21,6.351569175720215
2011-09-22,6.023038864135742
2011-09-23,6.132547855377197
2011-09-26,6.248903274536133
2011-09-27,6.303658962249756
2011-09-28,5.84508752822876
2011-09-29,6.132547855377197
2011-09-30,5.872463226318359
2011-10-03,5.53709077835083
2011-10-04,6.016195774078369
2011-10-05,6.105173587799072
2011-10-06,6.159926414489746
2011-10-07,6.0298848152160645
2011-10-10,6.324191570281982
2011-10-11,6.4337005615234375
2011-10-12,6.5569024085998535
2011-10-13,6.5021443367004395
2011-10-14,6.584277153015137
2011-10-17,6.283127307891846
2011-10-18,6.5569024085998535
2011-10-19,6.324191570281982
2011-10-20,6.461078643798828
2011-10-21,6.515836715698242
2011-10-24,6.680099964141846
2011-10-25,6.406322956085205
2011-10-26,6.714321613311768
2011-10-27,7.261870861053467
2011-10-28,7.186583995819092
2011-10-31,6.912806034088135
2011-11-01,6.591124057769775
2011-11-02,6.74169921875
2011-11-03,7.049696445465088
2011-11-04,7.03600549697876
2011-11-07,6.940184593200684
2011-11-08,6.967561721801758
2011-11-09,6.5569024085998535
2011-11-10,6.522677898406982
2011-11-11,6.714321613311768
2011-11-14,6.666409492492676
2011-11-15,6.803295612335205
2011-11-16,6.693787097930908
2011-11-17,6.700631618499756
2011-11-18,6.8101420402526855
2011-11-21,6.495300769805908
2011-11-22,6.248903274536133
2011-11-23,6.153080940246582
2011-11-25,6.016195774078369
2011-11-28,6.269436836242676
2011-11-29,6.050417423248291
2011-11-30,6.4337005615234375
2011-12-01,6.324191570281982
2011-12-02,6.748541355133057
2011-12-05,6.816988468170166
2011-12-06,6.946835041046143
2011-12-07,7.0838942527771
2011-12-08,7.040612697601318
2011-12-09,7.17045783996582
2011-12-12,7.069466590881348
2011-12-13,6.889126300811768
2011-12-14,6.7087788581848145
2011-12-15,6.780916213989258
2011-12-16,6.853053569793701
2011-12-19,6.752060890197754
2011-12-20,7.177672863006592
2011-12-21,7.098320007324219
2011-12-22,7.0838942527771
2011-12-23,7.026183605194092
2011-12-27,7.0333991050720215
2011-12-28,7.141602993011475
2011-12-29,7.134390830993652
2011-12-30,6.903550148010254
2012-01-03,7.105536460876465
2012-01-04,7.0333991050720215
2012-01-05,7.0550384521484375
2012-01-06,7.040612697601318
2012-01-09,6.9973297119140625
2012-01-10,7.2353835105896
2012-01-11,7.228171348571777
2012-01-12,7.271453380584717
2012-01-13,7.17045783996582
2012-01-17,7.0838942527771
2012-01-18,7.444579124450684
2012-01-19,7.495078086853027
2012-01-20,7.632138252258301
2012-01-23,7.560000419616699
2012-01-24,7.682634353637695
2012-01-25,7.790840148925781
2012-01-26,7.841336250305176
2012-01-27,8.115460395812988
2012-01-30,7.920687675476074
2012-01-31,7.891831398010254
2012-02-01,8.223666191101074
2012-02-02,8.266948699951172
2012-02-03,8.519430160522461
2012-02-06,8.411224365234375
2012-02-07,8.375153541564941
2012-02-08,8.346297264099121
2012-02-09,8.339085578918457
2012-02-10,8.01446533203125
2012-02-13,8.230879783630371
2012-02-14,8.129889488220215
2012-02-15,7.927902698516846
2012-02-16,8.238094329833984
2012-02-17,8.129889488220215
2012-02-21,7.098320007324219
2012-02-22,6.629428386688232
2012-02-23,6.6005730628967285
2012-02-24,6.672710418701172
2012-02-27,6.672710418701172
2012-02-28,6.679924964904785
2012-02-29,6.492366790771484
2012-03-01,6.477939605712891
2012-03-02,6.268740653991699
2012-03-05,6.138894557952881
2012-03-06,6.167747974395752
2012-03-07,6.110038757324219
2012-03-08,6.160536289215088
2012-03-09,6.247097969055176
2012-03-12,6.239886283874512
2012-03-13,6.355307579040527
2012-03-14,6.239886283874512
2012-03-15,6.362518787384033
2012-03-16,6.340878963470459
2012-03-19,6.3697333335876465
2012-03-20,6.268740653991699
2012-03-21,6.211030960083008
2012-03-22,6.232672691345215
2012-03-23,6.218245029449463
2012-03-26,6.362518787384033
2012-03-27,6.297596454620361
2012-03-28,6.333664894104004
2012-03-29,6.355307579040527
2012-03-30,6.413017749786377
2012-04-02,6.4418721199035645
2012-04-03,6.261528015136719
2012-04-04,6.117251396179199
2012-04-05,6.095611572265625
2012-04-09,5.987405776977539
2012-04-10,5.871984958648682
2012-04-11,5.929694175720215
2012-04-12,5.994618892669678
2012-04-13,5.864772319793701
2012-04-16,5.915268421173096
2012-04-17,5.987405776977539
2012-04-18,5.900841236114502
2012-04-19,5.821489334106445
2012-04-20,5.8287034034729
2012-04-23,5.763779163360596
2012-04-24,5.835917949676514
2012-04-25,5.958549976348877
2012-04-26,5.929694175720215
2012-04-27,6.1028265953063965
2012-04-30,5.871984958648682
2012-05-01,5.922482013702393
2012-05-02,5.951336860656738
2012-05-03,5.713283061981201
2012-05-04,5.61229133605957
2012-05-07,5.619504451751709
2012-05-08,5.547367572784424
2012-05-09,5.597864627838135
2012-05-10,5.547367572784424
2012-05-11,5.439160346984863
2012-05-14,5.453588962554932
2012-05-15,5.51851224899292
2012-05-16,5.3886637687683105
2012-05-17,5.3814520835876465
2012-05-18,5.330955982208252
2012-05-21,5.403092384338379
2012-05-22,5.143396377563477
2012-05-23,5.229963302612305
2012-05-24,5.17946720123291
2012-05-25,5.157824993133545
2012-05-29,5.258817672729492
2012-05-30,4.739428520202637
2012-05-31,4.724999904632568
2012-06-01,4.60958194732666
2012-06-04,4.703360080718994
2012-06-05,4.753856658935547
2012-06-06,4.854848861694336
2012-06-07,4.970267295837402
2012-06-08,4.970267295837402
2012-06-11,4.775495529174805
2012-06-12,4.8525800704956055
2012-06-13,4.8158745765686035
2012-06-14,4.837897300720215
2012-06-15,4.911310195922852
2012-06-18,4.793850421905518
2012-06-19,4.889286041259766
2012-06-20,4.918652057647705
2012-06-21,4.764483451843262
2012-06-22,4.9039692878723145
2012-06-25,4.749802112579346
2012-06-26,4.7130961418151855
2012-06-27,4.727778911590576
2012-06-28,4.889286041259766
2012-06-29,5.072817325592041
2012-07-02,5.1535725593566895
2012-07-03,5.293056011199951
2012-07-05,5.263691425323486
2012-07-06,5.329762935638428
2012-07-09,5.439880847930908
2012-07-10,5.616072654724121
2012-07-11,5.674801826477051
2012-07-12,5.682143211364746
2012-07-13,5.784923076629639
2012-07-16,5.784923076629639
2012-07-17,5.858334541320801
2012-07-18,6.159326553344727
2012-07-19,6.129961967468262
2012-07-20,6.034524440765381
2012-07-23,5.836309432983398
2012-07-24,5.645437240600586
2012-07-25,5.616072654724121
2012-07-26,5.630755424499512
2012-07-27,5.814287185668945
2012-07-30,5.7115092277526855
2012-07-31,5.674801826477051
2012-08-01,5.513294219970703
2012-08-02,5.403174877166748
2012-08-03,5.608731269836426
2012-08-06,5.652778625488281
2012-08-07,5.66746187210083
2012-08-08,5.66746187210083
2012-08-09,5.682143211364746
2012-08-10,5.704167366027832
2012-08-13,5.74821662902832
2012-08-14,5.608731269836426
2012-08-15,5.74821662902832
2012-08-16,5.858334541320801
2012-08-17,5.88035774230957
2012-08-20,5.917064666748047
2012-08-21,6.922820568084717
2012-08-22,7.010916233062744
2012-08-23,6.981550216674805
2012-08-24,6.981550216674805
2012-08-27,7.135714054107666
2012-08-28,7.1797614097595215
2012-08-29,7.194446086883545
2012-08-30,6.988892555236816
2012-08-31,7.018257141113281
2012-09-04,7.054962158203125
2012-09-05,7.099010467529297
2012-09-06,7.128374099731445
2012-09-07,7.2164692878723145
2012-09-10,7.2751994132995605
2012-09-11,7.143057823181152
2012-09-12,7.018257141113281
2012-09-13,7.08432674407959
2012-09-14,7.08432674407959
2012-09-17,6.988892555236816
2012-09-18,6.974209308624268
2012-09-19,6.996231555938721
2012-09-20,6.9595255851745605
2012-09-21,7.135714054107666
2012-09-24,7.106350421905518
2012-09-25,6.966865062713623
2012-09-26,6.930160045623779
2012-09-27,7.091667175292969
2012-09-28,6.981550216674805
2012-10-01,6.930160045623779
2012-10-02,6.820041179656982
2012-10-03,6.783332824707031
2012-10-04,6.812699317932129
2012-10-05,6.790674686431885
2012-10-08,6.790674686431885
2012-10-09,6.827382564544678
2012-10-10,6.8787713050842285
2012-10-11,6.966865062713623
2012-10-12,6.790674686431885
2012-10-15,6.834723949432373
2012-10-16,6.790674686431885
2012-10-17,6.731945991516113
2012-10-18,6.58512020111084
2012-10-19,6.313492774963379
2012-10-22,6.4970245361328125
2012-10-23,6.555755615234375
2012-10-24,6.504366397857666
2012-10-25,6.577776908874512
2012-10-26,6.533731460571289
2012-10-31,6.438294887542725
2012-11-01,6.614483833312988
2012-11-02,6.401587009429932
2012-11-05,6.489684581756592
2012-11-06,6.570437908172607
2012-11-07,6.335516452789307
2012-11-08,6.122620105743408
2012-11-09,6.0492072105407715
2012-11-12,6.100596904754639
2012-11-13,6.093255519866943
2012-11-14,5.961111545562744
2012-11-15,5.895040988922119
2012-11-16,6.071231365203857
2012-11-19,5.975795269012451
2012-11-20,6.893454074859619
2012-11-21,7.018257141113281
2012-11-23,7.106350421905518
2012-11-26,7.2091288566589355
2012-11-27,7.26785945892334
2012-11-28,7.260519504547119
2012-11-29,7.444047927856445
2012-11-30,7.67896842956543
2012-12-03,7.825795650482178
2012-12-04,7.605557918548584
2012-12-05,7.355954170227051
2012-12-06,7.719644546508789
2012-12-07,7.758752822875977
2012-12-10,7.907356262207031
2012-12-11,7.86824893951416
2012-12-12,7.6961798667907715
2012-12-13,7.758752822875977
2012-12-14,7.758752822875977
2012-12-17,8.063782691955566
2012-12-18,8.165460586547852
2012-12-19,8.024677276611328
2012-12-20,8.110712051391602
2012-12-21,8.220210075378418
2012-12-24,8.134175300598145
2012-12-26,8.493956565856934
2012-12-27,8.454850196838379
2012-12-28,8.407922744750977
2012-12-31,8.666025161743164
2013-01-02,8.971057891845703
2013-01-03,8.939773559570312
2013-01-04,8.978877067565918
2013-01-07,8.963237762451172
2013-01-08,9.072734832763672
2013-01-09,9.010162353515625
2013-01-10,9.072734832763672
2013-01-11,9.049270629882812
2013-01-14,9.13530445098877
2013-01-15,9.088375091552734
2013-01-16,8.931950569152832
2013-01-17,9.104018211364746
2013-01-18,8.869379997253418
2013-01-22,8.924127578735352
2013-01-23,9.02580738067627
2013-01-24,9.174409866333008
2013-01-25,9.11184024810791
2013-01-28,9.205696105957031
2013-01-29,9.127484321594238
2013-01-30,9.041449546813965
2013-01-31,9.276089668273926
2013-02-01,9.432516098022461
2013-02-04,9.276089668273926
2013-02-05,9.33865737915039
2013-02-06,9.432516098022461
2013-02-07,9.119660377502441
2013-02-08,9.276089668273926
2013-02-11,9.276089668273926
2013-02-12,9.424694061279297
2013-02-13,9.51072883605957
2013-02-14,9.502904891967773
2013-02-15,9.698442459106445
2013-02-19,8.8224515914917
2013-02-20,8.314067840576172
2013-02-21,8.126355171203613
2013-02-22,7.891714096069336
2013-02-25,7.782215595245361
2013-02-26,7.922999382019043
2013-02-27,7.860429286956787
2013-02-28,7.985570430755615
2013-03-01,8.157642364501953
2013-03-04,8.165460586547852
2013-03-05,8.173280715942383
2013-03-06,8.228032112121582
2013-03-07,8.212390899658203
2013-03-08,8.251494407653809
2013-03-11,8.34535026550293
2013-03-12,8.423565864562988
2013-03-13,8.572168350219727
2013-03-14,8.587811470031738
2013-03-15,8.658204078674316
2013-03-18,8.486133575439453
2013-03-19,8.392279624938965
2013-03-20,8.423565864562988
2013-03-21,8.392279624938965
2013-03-22,8.251494407653809
2013-03-25,8.188923835754395
2013-03-26,8.34535026550293
2013-03-27,8.134175300598145
2013-03-28,8.212390899658203
2013-04-01,7.985570430755615
2013-04-02,8.009035110473633
2013-04-03,7.907356262207031
2013-04-04,7.907356262207031
2013-04-05,7.829145431518555
2013-04-08,7.876071929931641
2013-04-09,7.821325778961182
2013-04-10,8.001211166381836
2013-04-11,8.110712051391602
2013-04-12,7.946463584899902
2013-04-15,7.649251461029053
2013-04-16,7.743110656738281
2013-04-17,7.578860759735107
2013-04-18,7.49282693862915
2013-04-19,7.547576427459717
2013-04-22,7.49282693862915
2013-04-23,7.571040153503418
2013-04-24,7.73529052734375
2013-04-25,7.750929355621338
2013-04-26,7.48500394821167
2013-04-29,7.65707540512085
2013-04-30,7.813504695892334
2013-05-01,7.53193473815918
2013-05-02,7.539755821228027
2013-05-03,7.758752822875977
2013-05-06,7.86824893951416
2013-05-07,7.9621076583862305
2013-05-08,7.821325778961182
2013-05-09,7.805678367614746
2013-05-10,7.876071929931641
2013-05-13,7.743110656738281
2013-05-14,7.9699273109436035
2013-05-15,8.228032112121582
2013-05-16,8.337529182434082
2013-05-17,8.470491409301758
2013-05-20,8.470491409301758
2013-05-21,8.439207077026367
2013-05-22,8.384458541870117
2013-05-23,8.493956565856934
2013-05-24,8.431385040283203
2013-05-28,8.611274719238281
2013-05-29,7.946463584899902
2013-05-30,8.081015586853027
2013-05-31,8.128504753112793
2013-06-03,8.302629470825195
2013-06-04,8.18390941619873
2013-06-05,8.191823959350586
2013-06-06,8.263055801391602
2013-06-07,8.294713973999023
2013-06-10,8.405519485473633
2013-06-11,8.160163879394531
2013-06-12,8.057270050048828
2013-06-13,8.215568542480469
2013-06-14,8.081015586853027
2013-06-17,8.128504753112793
2013-06-18,8.128504753112793
2013-06-19,8.128504753112793
2013-06-20,7.914804458618164
2013-06-21,8.017696380615234
2013-06-24,7.99395227432251
2013-06-25,8.009783744812012
2013-06-26,7.954377174377441
2013-06-27,8.175994873046875
2013-06-28,8.120590209960938
2013-07-01,8.326375007629395
2013-07-02,8.223480224609375
2013-07-03,8.389693260192871
2013-07-05,8.540074348449707
2013-07-08,8.587562561035156
2013-07-09,8.737943649291992
2013-07-10,8.84875202178955
2013-07-11,8.880412101745605
2013-07-12,8.912069320678711
2013-07-15,8.951644897460938
2013-07-16,8.904153823852539
2013-07-17,8.99913215637207
2013-07-18,9.054534912109375
2013-07-19,9.038708686828613
2013-07-22,9.07828140258789
2013-07-23,8.904153823852539
2013-07-24,8.880412101745605
2013-07-25,9.094109535217285
2013-07-26,8.872495651245117
2013-07-29,8.761689186096191
2013-07-30,8.635052680969238
2013-07-31,8.611306190490723
2013-08-01,8.6746244430542
2013-08-02,8.864579200744629
2013-08-05,9.12576961517334
2013-08-06,8.888324737548828
2013-08-07,8.71419906616211
2013-08-08,8.571733474731445
2013-08-09,8.476753234863281
2013-08-12,8.658795356750488
2013-08-13,8.563817024230957
2013-08-14,8.547991752624512
2013-08-15,8.3342924118042
2013-08-16,8.27096939086914
2013-08-19,8.3817777633667
2013-08-20,8.888324737548828
2013-08-21,8.492586135864258
2013-08-22,8.745859146118164
2013-08-23,8.555902481079102
2013-08-26,8.682539939880371
2013-08-27,8.365949630737305
2013-08-28,8.492586135864258
2013-08-29,8.722115516662598
2013-08-30,8.460926055908203
2013-09-03,8.65088176727295
2013-09-04,8.762606620788574
2013-09-05,8.730685234069824
2013-09-06,8.71472454071045
2013-09-09,8.746646881103516
