Date,CMPO
2020-11-19,7.8267388343811035
2020-11-20,7.818809986114502
2020-11-23,7.818809986114502
2020-11-24,7.913967609405518
2020-11-25,7.884626865386963
2020-11-27,7.884626865386963
2020-11-30,7.850528717041016
2020-12-01,7.8743181228637695
2020-12-02,7.883041858673096
2020-12-03,7.850528717041016
2020-12-04,7.8822479248046875
2020-12-07,7.9298272132873535
2020-12-08,8.009125709533691
2020-12-09,7.969475746154785
2020-12-10,7.9932661056518555
2020-12-11,8.064634323120117
2020-12-14,8.013090133666992
2020-12-15,8.032915115356445
2020-12-16,8.032915115356445
2020-12-17,8.032915115356445
2020-12-18,7.9774065017700195
2020-12-21,8.009125709533691
2020-12-22,8.009125709533691
2020-12-23,8.048774719238281
2020-12-24,8.092389106750488
2020-12-28,8.088423728942871
2020-12-29,8.01705551147461
2020-12-30,8.072564125061035
2020-12-31,8.01705551147461
2021-01-04,8.064634323120117
2021-01-05,8.080493927001953
2021-01-06,8.120142936706543
2021-01-07,8.10111141204834
2021-01-08,8.183582305908203
2021-01-11,8.18120288848877
2021-01-12,8.223231315612793
2021-01-13,8.302529335021973
2021-01-14,8.365966796875
2021-01-15,8.262879371643066
2021-01-19,8.326318740844727
2021-01-20,8.24701976776123
2021-01-21,8.254949569702148
2021-01-22,8.254949569702148
2021-01-25,8.437335968017578
2021-01-26,8.381827354431152
2021-01-27,8.072564125061035
2021-01-28,8.16772174835205
2021-01-29,8.175651550292969
2021-02-01,8.262879371643066
2021-02-02,8.24701976776123
2021-02-03,8.24701976776123
2021-02-04,8.286669731140137
2021-02-05,8.24701976776123
2021-02-08,8.24701976776123
2021-02-09,8.24701976776123
2021-02-10,8.215301513671875
2021-02-11,8.199441909790039
2021-02-12,8.159791946411133
2021-02-16,8.199441909790039
2021-02-17,8.286669731140137
2021-02-18,8.24701976776123
2021-02-19,8.342178344726562
2021-02-22,8.326318740844727
2021-02-23,8.239090919494629
2021-02-24,8.262879371643066
2021-02-25,8.207371711730957
2021-02-26,8.191511154174805
2021-03-01,8.24701976776123
2021-03-02,8.056703567504883
2021-03-03,7.890178680419922
2021-03-04,8.01705551147461
2021-03-05,7.985335350036621
2021-03-08,8.056703567504883
2021-03-09,7.9456868171691895
2021-03-10,7.9298272132873535
2021-03-11,7.9456868171691895
2021-03-12,7.9218974113464355
2021-03-15,7.953617095947266
2021-03-16,8.088423728942871
2021-03-17,7.953617095947266
2021-03-18,7.9774065017700195
2021-03-19,7.9218974113464355
2021-03-22,7.850528717041016
2021-03-23,7.866389274597168
2021-03-24,7.933792591094971
2021-03-25,7.866389274597168
2021-03-26,7.949652194976807
2021-03-29,7.953617095947266
2021-03-30,7.867181301116943
2021-03-31,7.890178680419922
2021-04-01,7.890178680419922
2021-04-05,7.875904083251953
2021-04-06,7.866389274597168
2021-04-07,7.875111103057861
2021-04-08,7.9060378074646
2021-04-09,7.890178680419922
2021-04-12,7.9060378074646
2021-04-13,7.9298272132873535
2021-04-14,8.009125709533691
2021-04-15,7.953617095947266
2021-04-16,8.001195907592773
2021-04-19,8.01705551147461
2021-04-20,8.009125709533691
2021-04-21,8.040844917297363
2021-04-22,8.032915115356445
2021-04-23,8.064634323120117
2021-04-26,8.040844917297363
2021-04-27,8.040844917297363
2021-04-28,8.040844917297363
2021-04-29,8.032915115356445
2021-04-30,8.040844917297363
2021-05-03,8.001195907592773
2021-05-04,8.009125709533691
2021-05-05,8.001195907592773
2021-05-06,8.01705551147461
2021-05-07,8.001195907592773
2021-05-10,7.9774065017700195
2021-05-11,7.9932661056518555
2021-05-12,7.9774065017700195
2021-05-13,8.001195907592773
2021-05-14,8.001195907592773
2021-05-17,7.9932661056518555
2021-05-18,7.985335350036621
2021-05-19,7.9774065017700195
2021-05-20,8.001195907592773
2021-05-21,7.985335350036621
2021-05-24,7.985335350036621
2021-05-25,7.985335350036621
2021-05-26,7.9774065017700195
2021-05-27,7.9774065017700195
2021-05-28,7.9774065017700195
2021-06-01,7.9774065017700195
2021-06-02,8.000402450561523
2021-06-03,8.001195907592773
2021-06-04,7.985335350036621
2021-06-07,7.9932661056518555
2021-06-08,8.001195907592773
2021-06-09,8.009125709533691
2021-06-10,8.01705551147461
2021-06-11,8.024986267089844
2021-06-14,8.024986267089844
2021-06-15,8.024986267089844
2021-06-16,8.01705551147461
2021-06-17,8.01705551147461
2021-06-18,8.040844917297363
2021-06-21,8.024986267089844
2021-06-22,8.048774719238281
2021-06-23,8.040844917297363
2021-06-24,8.009125709533691
2021-06-25,8.024986267089844
2021-06-28,8.032915115356445
2021-06-29,8.01705551147461
2021-06-30,8.01705551147461
2021-07-01,8.009125709533691
2021-07-02,8.009125709533691
2021-07-06,8.009125709533691
2021-07-07,7.9932661056518555
2021-07-08,7.9932661056518555
2021-07-09,7.9932661056518555
2021-07-12,7.9932661056518555
2021-07-13,8.001195907592773
2021-07-14,8.001195907592773
2021-07-15,8.001195907592773
2021-07-16,8.001195907592773
2021-07-19,8.009125709533691
2021-07-20,8.009125709533691
2021-07-21,8.009125709533691
2021-07-22,8.009125709533691
2021-07-23,7.9932661056518555
2021-07-26,8.024986267089844
2021-07-27,8.024986267089844
2021-07-28,7.9932661056518555
2021-07-29,7.985335350036621
2021-07-30,7.997231483459473
2021-08-02,7.9932661056518555
2021-08-03,7.9774065017700195
2021-08-04,7.9774065017700195
2021-08-05,7.9774065017700195
2021-08-06,8.009125709533691
2021-08-09,8.013090133666992
2021-08-10,7.9774065017700195
2021-08-11,8.009125709533691
2021-08-12,8.001195907592773
2021-08-13,8.009125709533691
2021-08-16,8.032915115356445
2021-08-17,8.032915115356445
2021-08-18,8.01705551147461
2021-08-19,8.048774719238281
2021-08-20,8.056703567504883
2021-08-23,7.969475746154785
2021-08-24,8.009125709533691
2021-08-25,8.032915115356445
2021-08-26,8.032915115356445
2021-08-27,8.040844917297363
2021-08-30,7.9932661056518555
2021-08-31,8.009125709533691
2021-09-01,8.024986267089844
2021-09-02,8.009125709533691
2021-09-03,8.013090133666992
2021-09-07,8.040844917297363
2021-09-08,8.009125709533691
2021-09-09,8.024986267089844
2021-09-10,7.9932661056518555
2021-09-13,8.024986267089844
2021-09-14,8.01705551147461
2021-09-15,8.009125709533691
2021-09-16,8.024986267089844
2021-09-17,8.040844917297363
2021-09-20,8.005160331726074
2021-09-21,8.009125709533691
2021-09-22,8.01705551147461
2021-09-23,8.021020889282227
2021-09-24,8.024986267089844
2021-09-27,8.024986267089844
2021-09-28,8.024986267089844
2021-09-29,8.009125709533691
2021-09-30,8.01705551147461
2021-10-01,8.01705551147461
2021-10-04,8.032915115356445
2021-10-05,8.024986267089844
2021-10-06,8.024986267089844
2021-10-07,8.032915115356445
2021-10-08,8.032915115356445
2021-10-11,8.024986267089844
2021-10-12,8.040844917297363
2021-10-13,8.034501075744629
2021-10-14,8.040844917297363
2021-10-15,8.040844917297363
2021-10-18,8.032915115356445
2021-10-19,8.040051460266113
2021-10-20,8.032915115356445
2021-10-21,8.040844917297363
2021-10-22,8.044809341430664
2021-10-25,8.080493927001953
2021-10-26,8.096353530883789
2021-10-27,8.080493927001953
2021-10-28,8.088423728942871
2021-10-29,8.088423728942871
2021-11-01,8.096353530883789
2021-11-02,8.088423728942871
2021-11-03,8.080493927001953
2021-11-04,8.072564125061035
2021-11-05,8.080493927001953
2021-11-08,8.072564125061035
2021-11-09,8.072564125061035
2021-11-10,8.072564125061035
2021-11-11,8.072564125061035
2021-11-12,8.072564125061035
2021-11-15,8.056703567504883
2021-11-16,8.072564125061035
2021-11-17,8.064634323120117
2021-11-18,8.064634323120117
2021-11-19,8.056703567504883
2021-11-22,8.056703567504883
2021-11-23,8.056703567504883
2021-11-24,8.072564125061035
2021-11-26,8.070978164672852
2021-11-29,8.064634323120117
2021-11-30,8.064634323120117
2021-12-01,8.0606689453125
2021-12-02,8.048774719238281
2021-12-03,8.056703567504883
2021-12-06,8.050360679626465
2021-12-07,8.064634323120117
2021-12-08,8.064634323120117
2021-12-09,8.080493927001953
2021-12-10,8.048774719238281
2021-12-13,8.040844917297363
2021-12-14,8.048774719238281
2021-12-15,8.048774719238281
2021-12-16,8.048774719238281
2021-12-17,8.056703567504883
2021-12-20,8.088423728942871
2021-12-21,7.9218974113464355
2021-12-22,8.001195907592773
2021-12-23,7.9932661056518555
2021-12-27,7.890178680419922
2021-12-28,7.580914497375488
2021-12-29,6.312142848968506
2021-12-30,6.185265064239502
2021-12-31,6.510387897491455
2022-01-03,6.565896511077881
2022-01-04,6.026668548583984
2022-01-05,5.733264446258545
2022-01-06,5.51915979385376
2022-01-07,5.951335430145264
2022-01-10,5.836352825164795
2022-01-11,6.050457954406738
2022-01-12,5.987019062042236
2022-01-13,5.8918609619140625
2022-01-14,5.9394402503967285
2022-01-18,6.177335739135742
2022-01-19,6.33593225479126
2022-01-20,6.502458095550537
2022-01-21,6.557967185974121
2022-01-24,6.256633281707764
2022-01-25,5.9394402503967285
2022-01-26,6.066318035125732
2022-01-27,6.145615577697754
2022-01-28,6.129756927490234
2022-01-31,6.105967044830322
2022-02-01,6.605546474456787
2022-02-02,6.542107105255127
2022-02-03,6.145615577697754
2022-02-04,6.201125144958496
2022-02-07,6.534177780151367
2022-02-08,6.621405601501465
2022-02-09,6.811721324920654
2022-02-10,6.589685916900635
2022-02-11,6.209054470062256
2022-02-14,5.741194725036621
2022-02-15,5.757054328918457
2022-02-16,5.653966903686523
2022-02-17,5.503300666809082
2022-02-18,5.297124862670898
2022-02-22,5.297124862670898
2022-02-23,5.400212287902832
2022-02-24,5.154387950897217
2022-02-25,5.51915979385376
2022-02-28,5.606388092041016
2022-03-01,5.384352684020996
2022-03-02,5.471580505371094
2022-03-03,5.26540470123291
2022-03-04,5.233686447143555
2022-03-07,5.772914886474609
2022-03-08,5.51915979385376
2022-03-09,5.455721378326416
2022-03-10,5.257475852966309
2022-03-11,5.987019062042236
2022-03-14,5.9949493408203125
2022-03-15,6.129756927490234
2022-03-16,6.256633281707764
2022-03-17,5.979089260101318
2022-03-18,5.9394402503967285
2022-03-21,5.947370529174805
2022-03-22,5.947370529174805
2022-03-23,5.907721519470215
2022-03-24,6.0345988273620605
2022-03-25,5.8918609619140625
2022-03-28,5.836352825164795
2022-03-29,6.018739223480225
2022-03-30,6.050457954406738
2022-03-31,6.018739223480225
2022-04-01,6.058387756347656
2022-04-04,5.883931636810303
2022-04-05,5.828423023223877
2022-04-06,5.5350189208984375
2022-04-07,5.5350189208984375
2022-04-08,5.297124862670898
2022-04-11,5.154387950897217
2022-04-12,5.439860820770264
2022-04-13,5.622247219085693
2022-04-14,5.7015461921691895
2022-04-18,6.090107440948486
2022-04-19,6.19319486618042
2022-04-20,6.15354585647583
2022-04-21,5.987019062042236
2022-04-22,5.883931636810303
2022-04-25,5.772914886474609
2022-04-26,5.693615913391113
2022-04-27,5.772914886474609
2022-04-28,5.812563419342041
2022-04-29,6.113896369934082
2022-05-02,5.979089260101318
2022-05-03,5.907721519470215
2022-05-04,5.931510925292969
2022-05-05,5.804633140563965
2022-05-06,6.113896369934082
2022-05-09,5.764984607696533
2022-05-10,5.312983989715576
2022-05-11,4.916492938995361
2022-05-12,4.781686305999756
2022-05-13,5.130598068237305
2022-05-16,5.114738464355469
2022-05-17,5.511229991912842
2022-05-18,5.566739082336426
2022-05-19,5.923581123352051
2022-05-20,5.963230133056641
2022-05-23,5.907721519470215
2022-05-24,5.804633140563965
2022-05-25,5.971159934997559
2022-05-26,5.979089260101318
2022-05-27,6.026668548583984
2022-05-31,6.0345988273620605
2022-06-01,6.050457954406738
2022-06-02,6.026668548583984
2022-06-03,5.971159934997559
2022-06-06,5.26540470123291
2022-06-07,5.2416157722473145
2022-06-08,5.138528347015381
2022-06-09,5.114738464355469
2022-06-10,4.789615631103516
2022-06-13,4.66273832321167
2022-06-14,4.297966003417969
2022-06-15,4.202807903289795
2022-06-16,4.131440162658691
2022-06-17,4.210738182067871
2022-06-21,4.329685688018799
2022-06-22,4.258317470550537
2022-06-23,4.345545291900635
2022-06-24,4.583439826965332
2022-06-27,4.670668601989746
2022-06-28,4.440703392028809
2022-06-29,4.186948776245117
2022-06-30,4.123509883880615
2022-07-01,4.329685688018799
2022-07-05,4.432773113250732
2022-07-06,4.139369487762451
2022-07-07,4.377264976501465
2022-07-08,4.448632717132568
2022-07-11,4.543790817260742
2022-07-12,4.416913986206055
2022-07-13,4.139369487762451
2022-07-14,4.0997209548950195
2022-07-15,4.044211387634277
2022-07-18,4.036282062530518
2022-07-19,4.258317470550537
2022-07-20,4.321755886077881
2022-07-21,4.234527587890625
2022-07-22,4.131440162658691
2022-07-25,4.266247749328613
2022-07-26,4.036282062530518
2022-07-27,4.163159370422363
2022-07-28,4.274177074432373
2022-07-29,4.329685688018799
2022-08-01,4.70238733291626
2022-08-02,4.829265117645264
2022-08-03,4.860983848571777
2022-08-04,4.837194442749023
2022-08-05,5.249546051025391
2022-08-08,5.2416157722473145
2022-08-09,5.328843593597412
2022-08-10,5.59052848815918
2022-08-11,5.090949058532715
2022-08-12,5.511229991912842
2022-08-15,5.47951078414917
2022-08-16,5.336773872375488
2022-08-17,5.011650085449219
2022-08-18,4.995790958404541
2022-08-19,4.623089790344238
2022-08-22,4.599299907684326
2022-08-23,4.59136962890625
2022-08-24,4.567580223083496
2022-08-25,4.757896423339844
2022-08-26,4.726177215576172
2022-08-29,4.718246936798096
2022-08-30,4.757896423339844
2022-08-31,4.583439826965332
2022-09-01,4.638948917388916
2022-09-02,4.726177215576172
2022-09-06,4.297966003417969
2022-09-07,4.186948776245117
2022-09-08,4.464493274688721
2022-09-09,4.575510501861572
2022-09-12,4.73410701751709
2022-09-13,4.353475570678711
2022-09-14,4.258317470550537
2022-09-15,4.044211387634277
2022-09-16,3.9569833278656006
2022-09-19,4.06007194519043
2022-09-20,3.9411239624023438
2022-09-21,4.044211387634277
2022-09-22,3.853895902633667
2022-09-23,3.8380370140075684
2022-09-26,3.806317090988159
2022-09-27,3.8142473697662354
2022-09-28,3.893545150756836
2022-09-29,3.84596586227417
2022-09-30,3.972843885421753
2022-10-03,3.9569833278656006
2022-10-04,4.0680012702941895
2022-10-05,4.210738182067871
2022-10-06,4.06007194519043
2022-10-07,3.925264835357666
2022-10-10,4.171089172363281
2022-10-11,4.234527587890625
2022-10-12,4.234527587890625
2022-10-13,4.202807903289795
2022-10-14,4.123509883880615
2022-10-17,3.9807729721069336
2022-10-18,4.075931072235107
2022-10-19,4.115580081939697
2022-10-20,4.155229091644287
2022-10-21,4.179018497467041
2022-10-24,4.210738182067871
2022-10-25,4.480352401733398
2022-10-26,4.440703392028809
2022-10-27,4.416913986206055
2022-10-28,4.131440162658691
2022-10-31,4.234527587890625
2022-11-01,4.163159370422363
2022-11-02,3.822176694869995
2022-11-03,4.131440162658691
2022-11-04,4.044211387634277
2022-11-07,4.0481767654418945
2022-11-08,3.972843885421753
2022-11-09,3.830106735229492
2022-11-10,3.9807729721069336
2022-11-11,3.9807729721069336
2022-11-14,3.9649136066436768
2022-11-15,3.925264835357666
2022-11-16,3.925264835357666
2022-11-17,3.8856148719787598
2022-11-18,3.84596586227417
2022-11-21,3.996633529663086
2022-11-22,3.9649136066436768
2022-11-23,3.9569833278656006
2022-11-25,3.8856148719787598
2022-11-28,4.0521416664123535
2022-11-29,3.9411239624023438
2022-11-30,3.972843885421753
2022-12-01,3.972843885421753
2022-12-02,3.9649136066436768
2022-12-05,3.798386812210083
2022-12-06,3.584282159805298
2022-12-07,3.481193780899048
2022-12-08,3.497054100036621
2022-12-09,3.449475049972534
2022-12-12,3.84596586227417
2022-12-13,3.853895902633667
2022-12-14,3.94905424118042
2022-12-15,3.94905424118042
2022-12-16,3.9569833278656006
2022-12-19,3.8142473697662354
2022-12-20,3.798386812210083
2022-12-21,3.5287728309631348
2022-12-22,3.6715099811553955
2022-12-23,3.8618252277374268
2022-12-27,3.6397905349731445
2022-12-28,3.6556506156921387
2022-12-29,3.798386812210083
2022-12-30,3.893545150756836
2023-01-03,3.7349483966827393
2023-01-04,3.806317090988159
2023-01-05,3.917334794998169
2023-01-06,3.8856148719787598
2023-01-09,3.84596586227417
2023-01-10,3.9649136066436768
2023-01-11,3.9331936836242676
2023-01-12,3.9649136066436768
2023-01-13,3.9887032508850098
2023-01-17,4.194879055023193
2023-01-18,4.337615013122559
2023-01-19,4.543790817260742
2023-01-20,4.607229232788086
2023-01-23,4.757896423339844
2023-01-24,4.757896423339844
2023-01-25,4.789615631103516
2023-01-26,4.7658257484436035
2023-01-27,5.098879337310791
2023-01-30,5.075089931488037
2023-01-31,5.043370246887207
2023-02-01,4.932352542877197
2023-02-02,4.964072227478027
2023-02-03,4.940282821655273
2023-02-06,4.900632858276367
2023-02-07,4.8689141273498535
2023-02-08,4.8213348388671875
2023-02-09,4.983896732330322
2023-02-10,5.2257561683654785
2023-02-13,5.400212287902832
2023-02-14,5.3447041511535645
2023-02-15,5.44779109954834
2023-02-16,5.297124862670898
2023-02-17,5.439860820770264
2023-02-21,5.51915979385376
2023-02-22,5.542949199676514
2023-02-23,5.48744010925293
2023-02-24,5.408142566680908
2023-02-27,5.424001693725586
2023-02-28,5.47951078414917
2023-03-01,5.384352684020996
2023-03-02,5.098879337310791
2023-03-03,5.3447041511535645
2023-03-06,5.257475852966309
2023-03-07,5.503300666809082
2023-03-08,5.550878524780273
2023-03-09,5.59052848815918
2023-03-10,5.431931972503662
2023-03-13,5.392282962799072
2023-03-14,5.400212287902832
2023-03-15,5.392282962799072
2023-03-16,5.48744010925293
2023-03-17,5.574667930603027
2023-03-20,5.59052848815918
2023-03-21,5.733264446258545
2023-03-22,5.780843734741211
2023-03-23,5.955300807952881
2023-03-24,5.852212429046631
2023-03-27,5.820493698120117
2023-03-28,5.495370388031006
2023-03-29,5.7015461921691895
2023-03-30,5.788774013519287
2023-03-31,5.836352825164795
2023-04-03,5.741194725036621
2023-04-04,5.820493698120117
2023-04-05,5.812563419342041
2023-04-06,5.868072032928467
2023-04-10,5.955300807952881
2023-04-11,6.082177639007568
2023-04-12,6.098036766052246
2023-04-13,6.137686252593994
2023-04-14,6.145615577697754
2023-04-17,6.090107440948486
2023-04-18,6.010808944702148
2023-04-19,6.010808944702148
2023-04-20,6.066318035125732
2023-04-21,6.145615577697754
2023-04-24,6.0425286293029785
2023-04-25,5.764984607696533
2023-04-26,5.844282150268555
2023-04-27,5.852212429046631
2023-04-28,5.947370529174805
2023-05-01,5.844282150268555
2023-05-02,5.836352825164795
2023-05-03,5.852212429046631
2023-05-04,5.550878524780273
2023-05-05,5.8918609619140625
2023-05-08,5.733264446258545
2023-05-09,5.677756309509277
2023-05-10,5.717405319213867
2023-05-11,5.709475040435791
