Date,BHVN
2023-06-20,23.81999969482422
2023-06-21,22.940000534057617
2023-06-22,23.8799991607666
2023-06-23,23.200000762939453
2023-06-26,22.600000381469727
2023-06-27,23.219999313354492
2023-06-28,24.5
2023-06-29,23.93000030517578
2023-06-30,23.920000076293945
2023-07-03,23.170000076293945
2023-07-05,23.139999389648438
2023-07-06,22.90999984741211
2023-07-07,22.739999771118164
2023-07-10,23.219999313354492
2023-07-11,24.600000381469727
2023-07-12,25.0
2023-07-13,24.5
2023-07-14,24.06999969482422
2023-07-17,26.40999984741211
2023-07-18,26.239999771118164
2023-07-19,25.530000686645508
2023-07-20,24.75
2023-07-21,25.440000534057617
2023-07-24,23.829999923706055
2023-07-25,23.700000762939453
2023-07-26,23.799999237060547
2023-07-27,18.420000076293945
2023-07-28,19.049999237060547
2023-07-31,19.8799991607666
2023-08-01,19.649999618530273
2023-08-02,19.280000686645508
2023-08-03,19.149999618530273
2023-08-04,19.690000534057617
2023-08-07,19.229999542236328
2023-08-08,20.280000686645508
2023-08-09,21.25
2023-08-10,21.200000762939453
2023-08-11,20.84000015258789
2023-08-14,20.520000457763672
2023-08-15,20.75
2023-08-16,19.8799991607666
2023-08-17,19.219999313354492
2023-08-18,19.270000457763672
2023-08-21,19.459999084472656
2023-08-22,19.959999084472656
2023-08-23,19.770000457763672
2023-08-24,18.81999969482422
2023-08-25,19.25
2023-08-28,19.229999542236328
2023-08-29,19.049999237060547
2023-08-30,18.420000076293945
2023-08-31,18.290000915527344
2023-09-01,18.940000534057617
2023-09-05,17.770000457763672
2023-09-06,18.399999618530273
2023-09-07,19.450000762939453
2023-09-08,18.530000686645508
2023-09-11,18.729999542236328
2023-09-12,19.209999084472656
2023-09-13,19.020000457763672
2023-09-14,19.40999984741211
2023-09-15,19.100000381469727
2023-09-18,18.280000686645508
2023-09-19,18.06999969482422
2023-09-20,17.059999465942383
2023-09-21,17.190000534057617
2023-09-22,16.93000030517578
2023-09-25,17.239999771118164
2023-09-26,17.649999618530273
2023-09-27,23.530000686645508
2023-09-28,26.010000228881836
2023-09-29,26.010000228881836
2023-10-02,24.06999969482422
2023-10-03,23.219999313354492
2023-10-04,22.93000030517578
2023-10-05,24.149999618530273
2023-10-06,24.020000457763672
2023-10-09,24.850000381469727
2023-10-10,26.1299991607666
2023-10-11,27.700000762939453
2023-10-12,26.1299991607666
2023-10-13,27.139999389648438
2023-10-16,27.389999389648438
2023-10-17,27.920000076293945
2023-10-18,27.510000228881836
2023-10-19,26.940000534057617
2023-10-20,27.3700008392334
2023-10-23,26.850000381469727
2023-10-24,27.90999984741211
2023-10-25,27.649999618530273
2023-10-26,27.989999771118164
2023-10-27,26.84000015258789
2023-10-30,27.6299991607666
2023-10-31,26.510000228881836
2023-11-01,29.489999771118164
2023-11-02,29.489999771118164
2023-11-03,30.81999969482422
2023-11-06,28.850000381469727
2023-11-07,30.239999771118164
2023-11-08,29.829999923706055
2023-11-09,27.6200008392334
2023-11-10,28.600000381469727
2023-11-13,28.770000457763672
2023-11-14,29.780000686645508
2023-11-15,29.049999237060547
2023-11-16,29.65999984741211
2023-11-17,30.09000015258789
2023-11-20,30.600000381469727
2023-11-21,29.530000686645508
2023-11-22,30.270000457763672
2023-11-24,30.440000534057617
2023-11-27,31.440000534057617
2023-11-28,31.239999771118164
2023-11-29,32.11000061035156
2023-11-30,33.31999969482422
2023-12-01,33.65999984741211
2023-12-04,33.939998626708984
2023-12-05,33.5
2023-12-06,33.31999969482422
2023-12-07,33.0099983215332
2023-12-08,33.060001373291016
2023-12-11,33.61000061035156
2023-12-12,35.75
2023-12-13,36.150001525878906
2023-12-14,37.650001525878906
2023-12-15,39.0
2023-12-18,39.040000915527344
2023-12-19,38.36000061035156
2023-12-20,37.91999816894531
2023-12-21,38.02000045776367
2023-12-22,40.08000183105469
2023-12-26,43.279998779296875
2023-12-27,43.7599983215332
2023-12-28,43.279998779296875
2023-12-29,42.79999923706055
2024-01-02,41.93000030517578
2024-01-03,40.189998626708984
2024-01-04,42.36000061035156
2024-01-05,42.59000015258789
2024-01-08,47.060001373291016
2024-01-09,47.709999084472656
2024-01-10,46.5
2024-01-11,45.459999084472656
2024-01-12,45.34000015258789
2024-01-16,44.599998474121094
2024-01-17,43.4900016784668
2024-01-18,42.709999084472656
2024-01-19,44.349998474121094
2024-01-22,48.45000076293945
2024-01-23,48.310001373291016
2024-01-24,45.599998474121094
2024-01-25,44.970001220703125
2024-01-26,44.88999938964844
2024-01-29,45.66999816894531
2024-01-30,43.810001373291016
2024-01-31,44.47999954223633
2024-02-01,45.0
2024-02-02,44.790000915527344
2024-02-05,47.15999984741211
2024-02-06,47.209999084472656
2024-02-07,47.2599983215332
2024-02-08,46.91999816894531
2024-02-09,48.54999923706055
2024-02-12,48.709999084472656
2024-02-13,46.95000076293945
2024-02-14,47.119998931884766
2024-02-15,49.11000061035156
2024-02-16,49.5
2024-02-20,47.2400016784668
2024-02-21,46.56999969482422
2024-02-22,47.33000183105469
2024-02-23,47.310001373291016
2024-02-26,46.18000030517578
2024-02-27,47.65999984741211
2024-02-28,47.29999923706055
2024-02-29,48.13999938964844
2024-03-01,49.540000915527344
2024-03-04,56.38999938964844
2024-03-05,58.650001525878906
2024-03-06,58.130001068115234
2024-03-07,58.04999923706055
2024-03-08,57.970001220703125
2024-03-11,55.380001068115234
2024-03-12,58.58000183105469
2024-03-13,59.75
2024-03-14,56.41999816894531
2024-03-15,57.06999969482422
2024-03-18,56.7400016784668
2024-03-19,56.95000076293945
2024-03-20,59.36000061035156
2024-03-21,55.880001068115234
2024-03-22,55.849998474121094
2024-03-25,55.22999954223633
2024-03-26,56.290000915527344
2024-03-27,57.02000045776367
2024-03-28,54.689998626708984
2024-04-01,52.060001373291016
2024-04-02,50.790000915527344
2024-04-03,52.279998779296875
2024-04-04,52.33000183105469
2024-04-05,52.52000045776367
2024-04-08,51.40999984741211
2024-04-09,51.97999954223633
2024-04-10,51.060001373291016
2024-04-11,53.4900016784668
2024-04-12,53.08000183105469
2024-04-15,44.77000045776367
2024-04-16,43.77000045776367
2024-04-17,44.029998779296875
2024-04-18,42.15999984741211
2024-04-19,38.9900016784668
2024-04-22,38.33000183105469
2024-04-23,39.61000061035156
2024-04-24,38.720001220703125
2024-04-25,38.540000915527344
2024-04-26,38.970001220703125
2024-04-29,39.83000183105469
2024-04-30,38.79999923706055
2024-05-01,40.18000030517578
2024-05-02,39.900001525878906
2024-05-03,40.689998626708984
2024-05-06,41.189998626708984
2024-05-07,41.470001220703125
2024-05-08,40.779998779296875
2024-05-09,41.36000061035156
2024-05-10,35.689998626708984
2024-05-13,33.779998779296875
2024-05-14,37.2400016784668
2024-05-15,37.08000183105469
2024-05-16,38.45000076293945
2024-05-17,37.369998931884766
2024-05-20,39.31999969482422
2024-05-21,38.720001220703125
2024-05-22,37.9900016784668
2024-05-23,36.5099983215332
2024-05-24,36.720001220703125
2024-05-28,37.939998626708984
2024-05-29,33.16999816894531
2024-05-30,35.22999954223633
2024-05-31,35.099998474121094
2024-06-03,34.59000015258789
2024-06-04,33.38999938964844
2024-06-05,34.810001373291016
2024-06-06,33.61000061035156
2024-06-07,33.63999938964844
2024-06-10,35.060001373291016
2024-06-11,34.209999084472656
2024-06-12,33.75
2024-06-13,33.40999984741211
2024-06-14,33.83000183105469
2024-06-17,32.9900016784668
2024-06-18,32.77000045776367
2024-06-20,33.439998626708984
2024-06-21,33.560001373291016
2024-06-24,34.7400016784668
2024-06-25,35.0
2024-06-26,35.02000045776367
2024-06-27,35.09000015258789
2024-06-28,34.709999084472656
2024-07-01,35.310001373291016
2024-07-02,34.16999816894531
2024-07-03,33.790000915527344
2024-07-05,34.06999969482422
2024-07-08,34.5
2024-07-09,35.279998779296875
2024-07-10,36.18000030517578
2024-07-11,37.95000076293945
2024-07-12,38.09000015258789
2024-07-15,38.45000076293945
2024-07-16,37.939998626708984
2024-07-17,36.290000915527344
2024-07-18,34.709999084472656
2024-07-19,35.97999954223633
2024-07-22,36.45000076293945
2024-07-23,37.810001373291016
2024-07-24,38.63999938964844
2024-07-25,40.2400016784668
2024-07-26,41.209999084472656
2024-07-29,39.720001220703125
2024-07-30,38.43000030517578
2024-07-31,39.33000183105469
2024-08-01,38.130001068115234
2024-08-02,35.869998931884766
2024-08-05,34.22999954223633
2024-08-06,35.720001220703125
2024-08-07,34.56999969482422
2024-08-08,36.619998931884766
2024-08-09,38.90999984741211
2024-08-12,36.970001220703125
2024-08-13,39.310001373291016
2024-08-14,38.11000061035156
2024-08-15,39.27000045776367
2024-08-16,38.58000183105469
2024-08-19,39.75
2024-08-20,41.0
2024-08-21,41.290000915527344
2024-08-22,39.959999084472656
2024-08-23,41.72999954223633
2024-08-26,41.560001373291016
2024-08-27,41.349998474121094
2024-08-28,41.0099983215332
2024-08-29,39.810001373291016
2024-08-30,39.400001525878906
2024-09-03,38.16999816894531
2024-09-04,37.849998474121094
2024-09-05,36.91999816894531
2024-09-06,36.900001525878906
2024-09-09,36.380001068115234
2024-09-10,35.939998626708984
2024-09-11,35.720001220703125
2024-09-12,35.75
2024-09-13,38.08000183105469
2024-09-16,39.02000045776367
2024-09-17,39.0
2024-09-18,39.400001525878906
2024-09-19,40.41999816894531
2024-09-20,40.38999938964844
2024-09-23,45.939998626708984
2024-09-24,45.040000915527344
2024-09-25,49.22999954223633
2024-09-26,51.18000030517578
2024-09-27,51.0
2024-09-30,49.970001220703125
2024-10-01,48.56999969482422
2024-10-02,47.9900016784668
2024-10-03,46.650001525878906
2024-10-04,47.630001068115234
2024-10-07,52.75
2024-10-08,53.54999923706055
2024-10-09,51.27000045776367
2024-10-10,51.45000076293945
2024-10-11,53.72999954223633
2024-10-14,52.77000045776367
2024-10-15,50.709999084472656
2024-10-16,51.470001220703125
2024-10-17,51.63999938964844
2024-10-18,52.959999084472656
2024-10-21,51.34000015258789
2024-10-22,52.650001525878906
2024-10-23,52.75
2024-10-24,52.36000061035156
2024-10-25,52.84000015258789
2024-10-28,51.75
2024-10-29,50.95000076293945
2024-10-30,50.459999084472656
2024-10-31,49.7599983215332
2024-11-01,50.880001068115234
2024-11-04,50.040000915527344
2024-11-05,51.40999984741211
2024-11-06,53.7400016784668
2024-11-07,53.09000015258789
2024-11-08,53.470001220703125
2024-11-11,52.43000030517578
2024-11-12,50.36000061035156
2024-11-13,49.040000915527344
2024-11-14,48.65999984741211
2024-11-15,44.38999938964844
2024-11-18,45.40999984741211
2024-11-19,46.29999923706055
2024-11-20,46.83000183105469
2024-11-21,45.189998626708984
2024-11-22,45.59000015258789
2024-11-25,45.22999954223633
2024-11-26,47.279998779296875
2024-11-27,46.380001068115234
2024-11-29,46.0099983215332
2024-12-02,44.7400016784668
2024-12-03,43.68000030517578
2024-12-04,46.060001373291016
2024-12-05,43.4900016784668
2024-12-06,44.79999923706055
2024-12-09,43.25
2024-12-10,42.59000015258789
2024-12-11,42.790000915527344
2024-12-12,40.15999984741211
2024-12-13,38.470001220703125
2024-12-16,41.439998626708984
2024-12-17,39.119998931884766
2024-12-18,36.0
2024-12-19,35.34000015258789
2024-12-20,36.2599983215332
2024-12-23,36.150001525878906
2024-12-24,35.75
2024-12-26,36.41999816894531
2024-12-27,36.65999984741211
2024-12-30,35.779998779296875
2024-12-31,37.349998474121094
2025-01-02,37.279998779296875
2025-01-03,38.63999938964844
2025-01-06,38.869998931884766
2025-01-07,39.5099983215332
2025-01-08,39.16999816894531
2025-01-10,36.720001220703125
2025-01-13,37.47999954223633
2025-01-14,35.56999969482422
2025-01-15,36.189998626708984
2025-01-16,35.849998474121094
2025-01-17,37.59000015258789
2025-01-21,39.029998779296875
2025-01-22,40.560001373291016
2025-01-23,40.709999084472656
2025-01-24,39.33000183105469
2025-01-27,39.93000030517578
2025-01-28,38.369998931884766
2025-01-29,37.72999954223633
2025-01-30,39.0
2025-01-31,38.25
2025-02-03,37.709999084472656
2025-02-04,39.310001373291016
2025-02-05,39.13999938964844
2025-02-06,38.880001068115234
2025-02-07,38.43000030517578
2025-02-10,38.25
2025-02-11,42.529998779296875
2025-02-12,42.119998931884766
2025-02-13,41.790000915527344
2025-02-14,41.43000030517578
2025-02-18,39.38999938964844
2025-02-19,39.2400016784668
2025-02-20,39.77000045776367
2025-02-21,36.90999984741211
2025-02-24,35.529998779296875
2025-02-25,36.43000030517578
2025-02-26,37.18000030517578
2025-02-27,36.540000915527344
2025-02-28,37.18000030517578
2025-03-03,32.060001373291016
2025-03-04,31.3700008392334
2025-03-05,30.969999313354492
2025-03-06,30.399999618530273
2025-03-07,29.860000610351562
2025-03-10,27.6299991607666
2025-03-11,29.40999984741211
2025-03-12,29.40999984741211
2025-03-13,28.219999313354492
2025-03-14,29.149999618530273
2025-03-17,29.65999984741211
2025-03-18,28.850000381469727
2025-03-19,28.75
2025-03-20,28.18000030517578
2025-03-21,28.540000915527344
2025-03-24,31.040000915527344
2025-03-25,29.8700008392334
2025-03-26,28.860000610351562
2025-03-27,28.389999389648438
2025-03-28,27.649999618530273
2025-03-31,24.040000915527344
2025-04-01,22.600000381469727
2025-04-02,23.68000030517578
2025-04-03,20.549999237060547
2025-04-04,18.59000015258789
2025-04-07,17.90999984741211
2025-04-08,16.540000915527344
2025-04-09,18.670000076293945
2025-04-10,17.1299991607666
2025-04-11,17.6200008392334
2025-04-14,18.510000228881836
2025-04-15,18.559999465942383
2025-04-16,18.68000030517578
2025-04-17,20.3700008392334
2025-04-21,20.549999237060547
2025-04-22,21.149999618530273
2025-04-23,21.420000076293945
2025-04-24,23.399999618530273
2025-04-25,19.84000015258789
2025-04-28,21.739999771118164
2025-04-29,21.8799991607666
2025-04-30,22.1200008392334
2025-05-01,22.450000762939453
2025-05-02,22.850000381469727
2025-05-05,22.6200008392334
2025-05-06,19.170000076293945
2025-05-07,19.020000457763672
2025-05-08,20.25
2025-05-09,20.239999771118164
2025-05-12,20.559999465942383
2025-05-13,19.510000228881836
2025-05-14,19.65999984741211
2025-05-15,15.819999694824219
2025-05-16,16.020000457763672
2025-05-19,15.75
2025-05-20,16.25
2025-05-21,15.699999809265137
2025-05-22,15.430000305175781
2025-05-23,15.640000343322754
2025-05-27,15.34000015258789
2025-05-28,15.0600004196167
2025-05-29,14.739999771118164
2025-05-30,14.8100004196167
2025-06-02,15.680000305175781
2025-06-03,15.779999732971191
2025-06-04,16.209999084472656
2025-06-05,16.200000762939453
2025-06-06,17.030000686645508
2025-06-09,17.06999969482422
2025-06-10,16.790000915527344
2025-06-11,15.6899995803833
2025-06-12,15.59000015258789
2025-06-13,15.460000038146973
2025-06-16,15.180000305175781
2025-06-17,14.5600004196167
2025-06-18,14.390000343322754
2025-06-20,14.460000038146973
2025-06-23,14.460000038146973
2025-06-24,14.770000457763672
2025-06-25,14.329999923706055
2025-06-26,14.739999771118164
2025-06-27,14.09000015258789
2025-06-30,14.109999656677246
2025-07-01,13.960000038146973
2025-07-02,14.760000228881836
2025-07-03,14.630000114440918
2025-07-07,13.789999961853027
2025-07-08,13.9399995803833
2025-07-09,14.479999542236328
2025-07-10,15.029999732971191
2025-07-11,13.930000305175781
2025-07-14,14.1899995803833
2025-07-15,13.260000228881836
2025-07-16,13.359999656677246
2025-07-17,15.109999656677246
2025-07-18,14.050000190734863
2025-07-21,13.8100004196167
2025-07-22,13.430000305175781
2025-07-23,13.739999771118164
2025-07-24,13.6899995803833
2025-07-25,13.5
2025-07-28,13.050000190734863
2025-07-29,12.829999923706055
2025-07-30,15.600000381469727
2025-07-31,15.100000381469727
2025-08-01,14.710000038146973
2025-08-04,14.710000038146973
2025-08-05,15.239999771118164
2025-08-06,15.0600004196167
2025-08-07,15.229999542236328
2025-08-08,14.739999771118164
2025-08-11,13.40999984741211
2025-08-12,13.470000267028809
2025-08-13,14.390000343322754
2025-08-14,14.229999542236328
2025-08-15,15.710000038146973
2025-08-18,16.010000228881836
2025-08-19,15.25
2025-08-20,14.699999809265137
2025-08-21,14.680000305175781
2025-08-22,15.609999656677246
2025-08-25,14.9399995803833
2025-08-26,15.729999542236328
2025-08-27,15.600000381469727
2025-08-28,15.520000457763672
2025-08-29,15.390000343322754
2025-09-02,15.890000343322754
2025-09-03,16.209999084472656
2025-09-04,16.06999969482422
2025-09-05,15.869999885559082
2025-09-08,14.489999771118164
2025-09-09,14.479999542236328
2025-09-10,14.010000228881836
2025-09-11,14.069999694824219
2025-09-12,13.930000305175781
2025-09-15,13.739999771118164
2025-09-16,13.489999771118164
2025-09-17,14.699999809265137
2025-09-18,15.520000457763672
2025-09-19,14.319999694824219
