Date,NOVT
2010-07-14,6.480000019073486
2010-07-15,6.510000228881836
2010-07-16,6.480000019073486
2010-07-19,6.900000095367432
2010-07-20,6.869999885559082
2010-07-21,6.960000038146973
2010-07-22,6.75
2010-07-23,6.900000095367432
2010-07-26,7.170000076293945
2010-07-27,7.199999809265137
2010-07-28,7.019999980926514
2010-07-29,7.050000190734863
2010-07-30,6.900000095367432
2010-08-02,6.900000095367432
2010-08-03,6.75
2010-08-04,6.539999961853027
2010-08-05,6.539999961853027
2010-08-06,6.75
2010-08-09,6.75
2010-08-10,6.510000228881836
2010-08-11,6.420000076293945
2010-08-12,6.239999771118164
2010-08-13,6.210000038146973
2010-08-16,6.300000190734863
2010-08-17,6.329999923706055
2010-08-18,6.420000076293945
2010-08-19,6.449999809265137
2010-08-20,6.71999979019165
2010-08-23,6.599999904632568
2010-08-24,6.599999904632568
2010-08-25,6.570000171661377
2010-08-26,6.539999961853027
2010-08-27,6.630000114440918
2010-08-30,6.599999904632568
2010-08-31,6.630000114440918
2010-09-01,6.570000171661377
2010-09-02,6.659999847412109
2010-09-03,6.690000057220459
2010-09-07,6.900000095367432
2010-09-08,6.690000057220459
2010-09-09,7.050000190734863
2010-09-10,7.139999866485596
2010-09-13,7.050000190734863
2010-09-14,6.989999771118164
2010-09-15,6.900000095367432
2010-09-16,7.019999980926514
2010-09-17,7.079999923706055
2010-09-20,7.199999809265137
2010-09-21,7.230000019073486
2010-09-22,7.349999904632568
2010-09-23,7.260000228881836
2010-09-24,7.409999847412109
2010-09-27,7.5
2010-09-28,7.349999904632568
2010-09-29,7.559999942779541
2010-09-30,7.53000020980835
2010-10-01,7.5
2010-10-04,7.5
2010-10-05,7.440000057220459
2010-10-06,7.5
2010-10-07,7.5
2010-10-08,7.5
2010-10-11,7.590000152587891
2010-10-12,7.5
2010-10-13,7.800000190734863
2010-10-14,7.800000190734863
2010-10-15,7.769999980926514
2010-10-18,7.800000190734863
2010-10-19,7.800000190734863
2010-10-20,7.800000190734863
2010-10-21,7.889999866485596
2010-10-22,7.980000019073486
2010-10-25,8.130000114440918
2010-10-26,8.3100004196167
2010-10-27,8.430000305175781
2010-10-28,8.520000457763672
2010-10-29,8.850000381469727
2010-11-01,8.9399995803833
2010-11-02,8.9399995803833
2010-11-03,8.850000381469727
2010-11-04,8.9399995803833
2010-11-05,8.789999961853027
2010-11-08,8.729999542236328
2010-11-09,8.729999542236328
2010-11-10,8.640000343322754
2010-11-11,8.520000457763672
2010-11-12,8.609999656677246
2010-11-15,8.550000190734863
2010-11-16,8.399999618530273
2010-11-17,8.399999618530273
2010-11-18,8.640000343322754
2010-11-19,8.550000190734863
2010-11-22,8.550000190734863
2010-11-23,8.640000343322754
2010-11-24,8.699999809265137
2010-11-26,8.699999809265137
2010-11-29,8.699999809265137
2010-11-30,8.699999809265137
2010-12-01,8.640000343322754
2010-12-02,8.670000076293945
2010-12-03,8.729999542236328
2010-12-06,9.0
2010-12-07,9.029999732971191
2010-12-08,9.149999618530273
2010-12-09,9.149999618530273
2010-12-10,9.270000457763672
2010-12-13,9.449999809265137
2010-12-14,9.390000343322754
2010-12-15,9.569999694824219
2010-12-16,9.75
2010-12-17,9.84000015258789
2010-12-20,9.869999885559082
2010-12-21,10.020000457763672
2010-12-22,9.869999885559082
2010-12-23,9.84000015258789
2010-12-27,9.869999885559082
2010-12-28,10.140000343322754
2010-12-29,10.449999809265137
2010-12-30,10.600000381469727
2010-12-31,10.579999923706055
2011-01-03,10.850000381469727
2011-01-04,10.800000190734863
2011-01-05,10.699999809265137
2011-01-06,10.850000381469727
2011-01-07,10.890000343322754
2011-01-10,10.9399995803833
2011-01-11,11.100000381469727
2011-01-12,11.149999618530273
2011-01-13,11.0
2011-01-14,11.100000381469727
2011-01-18,11.149999618530273
2011-01-19,11.210000038146973
2011-01-20,11.1899995803833
2011-01-21,11.1899995803833
2011-01-24,11.25
2011-01-25,11.25
2011-01-26,11.399999618530273
2011-01-27,11.5
2011-01-28,11.890000343322754
2011-01-31,11.970000267028809
2011-02-01,12.0
2011-02-02,12.0
2011-02-03,11.899999618530273
2011-02-04,11.850000381469727
2011-02-07,12.0
2011-02-08,12.050000190734863
2011-02-09,12.050000190734863
2011-02-10,12.6899995803833
2011-02-11,13.050000190734863
2011-02-14,13.960000038146973
2011-02-15,13.460000038146973
2011-02-16,13.510000228881836
2011-02-17,13.5
2011-02-18,13.399999618530273
2011-02-22,12.930000305175781
2011-02-23,12.489999771118164
2011-02-24,12.75
2011-02-25,12.800000190734863
2011-02-28,12.90999984741211
2011-03-01,12.859999656677246
2011-03-02,12.9399995803833
2011-03-03,12.979999542236328
2011-03-04,13.15999984741211
2011-03-07,12.420000076293945
2011-03-08,11.930000305175781
2011-03-09,11.670000076293945
2011-03-10,11.3100004196167
2011-03-11,11.699999809265137
2011-03-14,11.699999809265137
2011-03-15,11.34000015258789
2011-03-16,11.1899995803833
2011-03-17,10.699999809265137
2011-03-18,10.6899995803833
2011-03-21,10.949999809265137
2011-03-22,10.6899995803833
2011-03-23,10.800000190734863
2011-03-24,11.449999809265137
2011-03-25,11.739999771118164
2011-03-28,11.850000381469727
2011-03-29,10.779999732971191
2011-03-30,10.59000015258789
2011-03-31,10.300000190734863
2011-04-01,10.489999771118164
2011-04-04,10.619999885559082
2011-04-05,10.760000228881836
2011-04-06,10.720000267028809
2011-04-07,10.649999618530273
2011-04-08,10.6899995803833
2011-04-11,10.630000114440918
2011-04-12,10.5
2011-04-13,10.3100004196167
2011-04-14,10.420000076293945
2011-04-15,10.529999732971191
2011-04-18,10.34000015258789
2011-04-19,10.430000305175781
2011-04-20,11.109999656677246
2011-04-21,11.039999961853027
2011-04-25,10.9399995803833
2011-04-26,10.989999771118164
2011-04-27,11.199999809265137
2011-04-28,11.279999732971191
2011-04-29,11.350000381469727
2011-05-02,11.40999984741211
2011-05-03,11.109999656677246
2011-05-04,11.229999542236328
2011-05-05,11.369999885559082
2011-05-06,11.550000190734863
2011-05-09,11.520000457763672
2011-05-10,11.630000114440918
2011-05-11,11.670000076293945
2011-05-12,11.75
2011-05-13,11.4399995803833
2011-05-16,11.029999732971191
2011-05-17,11.760000228881836
2011-05-18,11.640000343322754
2011-05-19,11.600000381469727
2011-05-20,11.529999732971191
2011-05-23,11.699999809265137
2011-05-24,11.699999809265137
2011-05-25,11.699999809265137
2011-05-26,11.699999809265137
2011-05-27,11.920000076293945
2011-05-31,11.899999618530273
2011-06-01,11.550000190734863
2011-06-02,11.699999809265137
2011-06-03,11.680000305175781
2011-06-06,11.680000305175781
2011-06-07,11.630000114440918
2011-06-08,11.350000381469727
2011-06-09,11.710000038146973
2011-06-10,12.0
2011-06-13,11.899999618530273
2011-06-14,12.069999694824219
2011-06-15,11.949999809265137
2011-06-16,11.489999771118164
2011-06-17,11.260000228881836
2011-06-20,11.569999694824219
2011-06-21,11.779999732971191
2011-06-22,11.800000190734863
2011-06-23,11.649999618530273
2011-06-24,11.319999694824219
2011-06-27,11.550000190734863
2011-06-28,11.819999694824219
2011-06-29,12.029999732971191
2011-06-30,12.050000190734863
2011-07-01,12.180000305175781
2011-07-05,12.5600004196167
2011-07-06,12.5
2011-07-07,12.649999618530273
2011-07-08,12.579999923706055
2011-07-11,12.09000015258789
2011-07-12,11.989999771118164
2011-07-13,12.130000114440918
2011-07-14,11.989999771118164
2011-07-15,12.020000457763672
2011-07-18,11.779999732971191
2011-07-19,11.949999809265137
2011-07-20,12.079999923706055
2011-07-21,11.989999771118164
2011-07-22,11.890000343322754
2011-07-25,11.739999771118164
2011-07-26,11.680000305175781
2011-07-27,11.300000190734863
2011-07-28,11.229999542236328
2011-07-29,11.229999542236328
2011-08-01,11.0
2011-08-02,10.579999923706055
2011-08-03,10.229999542236328
2011-08-04,9.850000381469727
2011-08-05,9.960000038146973
2011-08-08,8.9399995803833
2011-08-09,9.079999923706055
2011-08-10,8.890000343322754
2011-08-11,9.670000076293945
2011-08-12,10.5600004196167
2011-08-15,10.569999694824219
2011-08-16,10.329999923706055
2011-08-17,10.210000038146973
2011-08-18,9.449999809265137
2011-08-19,9.239999771118164
2011-08-22,9.220000267028809
2011-08-23,9.680000305175781
2011-08-24,9.5600004196167
2011-08-25,9.1899995803833
2011-08-26,9.449999809265137
2011-08-29,9.630000114440918
2011-08-30,9.4399995803833
2011-08-31,9.479999542236328
2011-09-01,9.300000190734863
2011-09-02,8.880000114440918
2011-09-06,8.850000381469727
2011-09-07,9.1899995803833
2011-09-08,8.760000228881836
2011-09-09,8.399999618530273
2011-09-12,8.319999694824219
2011-09-13,8.40999984741211
2011-09-14,8.479999542236328
2011-09-15,9.220000267028809
2011-09-16,9.220000267028809
2011-09-19,9.25
2011-09-20,9.199999809265137
2011-09-21,8.859999656677246
2011-09-22,8.5600004196167
2011-09-23,8.399999618530273
2011-09-26,8.399999618530273
2011-09-27,8.319999694824219
2011-09-28,7.989999771118164
2011-09-29,7.880000114440918
2011-09-30,7.679999828338623
2011-10-03,7.269999980926514
2011-10-04,7.849999904632568
2011-10-05,7.840000152587891
2011-10-06,8.0
2011-10-07,7.619999885559082
2011-10-10,8.050000190734863
2011-10-11,8.119999885559082
2011-10-12,8.75
2011-10-13,8.779999732971191
2011-10-14,9.079999923706055
2011-10-17,8.699999809265137
2011-10-18,8.869999885559082
2011-10-19,8.600000381469727
2011-10-20,8.819999694824219
2011-10-21,9.15999984741211
2011-10-24,9.600000381469727
2011-10-25,9.5600004196167
2011-10-26,10.020000457763672
2011-10-27,10.5
2011-10-28,10.029999732971191
2011-10-31,9.770000457763672
2011-11-01,9.010000228881836
2011-11-02,9.350000381469727
2011-11-03,9.670000076293945
2011-11-04,9.510000228881836
2011-11-07,9.520000457763672
2011-11-08,9.649999618530273
2011-11-09,8.970000267028809
2011-11-10,9.0
2011-11-11,9.510000228881836
2011-11-14,9.210000038146973
2011-11-15,9.34000015258789
2011-11-16,10.40999984741211
2011-11-17,10.649999618530273
2011-11-18,10.760000228881836
2011-11-21,10.5600004196167
2011-11-22,10.75
2011-11-23,10.40999984741211
2011-11-25,10.25
2011-11-28,10.829999923706055
2011-11-29,10.789999961853027
2011-11-30,11.020000457763672
2011-12-01,10.979999542236328
2011-12-02,10.960000038146973
2011-12-05,11.079999923706055
2011-12-06,11.0
2011-12-07,11.010000228881836
2011-12-08,10.359999656677246
2011-12-09,10.5
2011-12-12,10.229999542236328
2011-12-13,9.84000015258789
2011-12-14,10.039999961853027
2011-12-15,9.90999984741211
2011-12-16,10.100000381469727
2011-12-19,9.390000343322754
2011-12-20,9.979999542236328
2011-12-21,10.100000381469727
2011-12-22,10.25
2011-12-23,10.229999542236328
2011-12-27,10.229999542236328
2011-12-28,10.020000457763672
2011-12-29,10.170000076293945
2011-12-30,10.229999542236328
2012-01-03,10.789999961853027
2012-01-04,10.960000038146973
2012-01-05,10.890000343322754
2012-01-06,10.90999984741211
2012-01-09,10.890000343322754
2012-01-10,11.050000190734863
2012-01-11,11.09000015258789
2012-01-12,11.020000457763672
2012-01-13,10.949999809265137
2012-01-17,10.890000343322754
2012-01-18,11.020000457763672
2012-01-19,11.119999885559082
2012-01-20,11.449999809265137
2012-01-23,11.470000267028809
2012-01-24,11.5
2012-01-25,11.699999809265137
2012-01-26,11.75
2012-01-27,11.779999732971191
2012-01-30,11.680000305175781
2012-01-31,11.550000190734863
2012-02-01,11.829999923706055
2012-02-02,11.729999542236328
2012-02-03,12.0
2012-02-06,11.8100004196167
2012-02-07,11.869999885559082
2012-02-08,11.550000190734863
2012-02-09,11.5600004196167
2012-02-10,11.65999984741211
2012-02-13,11.920000076293945
2012-02-14,11.90999984741211
2012-02-15,11.75
2012-02-16,11.84000015258789
2012-02-17,11.90999984741211
2012-02-21,11.649999618530273
2012-02-22,11.680000305175781
2012-02-23,12.0
2012-02-24,11.970000267028809
2012-02-27,11.819999694824219
2012-02-28,11.75
2012-02-29,11.489999771118164
2012-03-01,11.569999694824219
2012-03-02,11.510000228881836
2012-03-05,11.5
2012-03-06,11.289999961853027
2012-03-07,11.369999885559082
2012-03-08,11.5
2012-03-09,11.550000190734863
2012-03-12,11.489999771118164
2012-03-13,11.510000228881836
2012-03-14,11.5
2012-03-15,11.550000190734863
2012-03-16,11.640000343322754
2012-03-19,11.920000076293945
2012-03-20,11.779999732971191
2012-03-21,11.920000076293945
2012-03-22,12.069999694824219
2012-03-23,12.149999618530273
2012-03-26,12.239999771118164
2012-03-27,12.170000076293945
2012-03-28,12.220000267028809
2012-03-29,11.989999771118164
2012-03-30,12.0600004196167
2012-04-02,12.300000190734863
2012-04-03,12.0
2012-04-04,11.729999542236328
2012-04-05,11.579999923706055
2012-04-09,11.75
2012-04-10,11.520000457763672
2012-04-11,11.859999656677246
2012-04-12,12.039999961853027
2012-04-13,11.779999732971191
2012-04-16,11.970000267028809
2012-04-17,12.130000114440918
2012-04-18,12.0
2012-04-19,11.960000038146973
2012-04-20,11.970000267028809
2012-04-23,11.819999694824219
2012-04-24,12.0
2012-04-25,12.210000038146973
2012-04-26,12.260000228881836
2012-04-27,12.300000190734863
2012-04-30,12.069999694824219
2012-05-01,12.170000076293945
2012-05-02,12.0600004196167
2012-05-03,11.90999984741211
2012-05-04,11.369999885559082
2012-05-07,11.229999542236328
2012-05-08,11.369999885559082
2012-05-09,12.4399995803833
2012-05-10,12.319999694824219
2012-05-11,12.359999656677246
2012-05-14,12.430000305175781
2012-05-15,11.949999809265137
2012-05-16,12.029999732971191
2012-05-17,12.010000228881836
2012-05-18,11.619999885559082
2012-05-21,12.029999732971191
2012-05-22,12.029999732971191
2012-05-23,12.050000190734863
2012-05-24,11.859999656677246
2012-05-25,11.850000381469727
2012-05-29,11.989999771118164
2012-05-30,11.630000114440918
2012-05-31,11.609999656677246
2012-06-01,11.479999542236328
2012-06-04,11.300000190734863
2012-06-05,11.170000076293945
2012-06-06,11.930000305175781
2012-06-07,11.75
2012-06-08,11.920000076293945
2012-06-11,11.619999885559082
2012-06-12,11.880000114440918
2012-06-13,11.779999732971191
2012-06-14,11.84000015258789
2012-06-15,12.079999923706055
2012-06-18,12.100000381469727
2012-06-19,12.199999809265137
2012-06-20,12.180000305175781
2012-06-21,11.920000076293945
2012-06-22,12.149999618530273
2012-06-25,11.569999694824219
2012-06-26,11.40999984741211
2012-06-27,11.460000038146973
2012-06-28,11.09000015258789
2012-06-29,11.460000038146973
2012-07-02,11.600000381469727
2012-07-03,11.550000190734863
2012-07-05,11.609999656677246
2012-07-06,11.529999732971191
2012-07-09,11.399999618530273
2012-07-10,11.350000381469727
2012-07-11,11.149999618530273
2012-07-12,10.920000076293945
2012-07-13,11.0
2012-07-16,10.609999656677246
2012-07-17,10.619999885559082
2012-07-18,11.020000457763672
2012-07-19,10.729999542236328
2012-07-20,10.34000015258789
2012-07-23,10.100000381469727
2012-07-24,9.989999771118164
2012-07-25,9.989999771118164
2012-07-26,9.970000267028809
2012-07-27,10.270000457763672
2012-07-30,10.260000228881836
2012-07-31,10.300000190734863
2012-08-01,9.760000228881836
2012-08-02,10.079999923706055
2012-08-03,10.489999771118164
2012-08-06,10.020000457763672
2012-08-07,10.359999656677246
2012-08-08,9.15999984741211
2012-08-09,9.199999809265137
2012-08-10,9.399999618530273
2012-08-13,9.319999694824219
2012-08-14,9.170000076293945
2012-08-15,9.210000038146973
2012-08-16,9.180000305175781
2012-08-17,9.220000267028809
2012-08-20,9.210000038146973
2012-08-21,9.270000457763672
2012-08-22,9.239999771118164
2012-08-23,9.210000038146973
2012-08-24,9.199999809265137
2012-08-27,9.029999732971191
2012-08-28,9.020000457763672
2012-08-29,8.989999771118164
2012-08-30,8.949999809265137
2012-08-31,9.0
2012-09-04,9.109999656677246
2012-09-05,9.020000457763672
2012-09-06,9.289999961853027
2012-09-07,9.390000343322754
2012-09-10,9.140000343322754
2012-09-11,9.270000457763672
2012-09-12,9.380000114440918
2012-09-13,9.430000305175781
2012-09-14,9.449999809265137
2012-09-17,9.289999961853027
2012-09-18,9.109999656677246
2012-09-19,8.869999885559082
2012-09-20,8.6899995803833
2012-09-21,8.770000457763672
2012-09-24,9.010000228881836
2012-09-25,9.079999923706055
2012-09-26,8.949999809265137
2012-09-27,8.960000038146973
2012-09-28,8.90999984741211
2012-10-01,8.869999885559082
2012-10-02,8.789999961853027
2012-10-03,8.8100004196167
2012-10-04,8.989999771118164
2012-10-05,8.65999984741211
2012-10-08,8.510000228881836
2012-10-09,8.470000267028809
2012-10-10,8.430000305175781
2012-10-11,8.460000038146973
2012-10-12,8.170000076293945
2012-10-15,8.010000228881836
2012-10-16,8.119999885559082
2012-10-17,8.199999809265137
2012-10-18,8.079999923706055
2012-10-19,8.0
2012-10-22,7.980000019073486
2012-10-23,7.949999809265137
2012-10-24,7.929999828338623
2012-10-25,8.0
2012-10-26,7.960000038146973
2012-10-31,7.769999980926514
2012-11-01,7.760000228881836
2012-11-02,7.75
2012-11-05,7.840000152587891
2012-11-06,7.699999809265137
2012-11-07,7.610000133514404
2012-11-08,7.730000019073486
2012-11-09,7.659999847412109
2012-11-12,7.789999961853027
2012-11-13,7.650000095367432
2012-11-14,7.440000057220459
2012-11-15,7.360000133514404
2012-11-16,7.28000020980835
2012-11-19,7.480000019073486
2012-11-20,7.489999771118164
2012-11-21,7.239999771118164
2012-11-23,7.260000228881836
2012-11-26,7.440000057220459
2012-11-27,7.739999771118164
2012-11-28,7.730000019073486
2012-11-29,7.71999979019165
2012-11-30,7.590000152587891
2012-12-03,7.619999885559082
2012-12-04,7.75
2012-12-05,7.710000038146973
2012-12-06,7.809999942779541
2012-12-07,7.820000171661377
2012-12-10,8.039999961853027
2012-12-11,8.229999542236328
2012-12-12,8.220000267028809
2012-12-13,8.100000381469727
2012-12-14,8.149999618530273
2012-12-17,8.470000267028809
2012-12-18,8.529999732971191
2012-12-19,8.569999694824219
2012-12-20,8.619999885559082
2012-12-21,8.399999618530273
2012-12-24,8.449999809265137
2012-12-26,8.220000267028809
2012-12-27,8.329999923706055
2012-12-28,8.210000038146973
2012-12-31,8.65999984741211
2013-01-02,8.930000305175781
2013-01-03,8.949999809265137
2013-01-04,8.90999984741211
2013-01-07,8.609999656677246
2013-01-08,8.399999618530273
2013-01-09,8.539999961853027
2013-01-10,8.729999542236328
2013-01-11,8.520000457763672
2013-01-14,8.470000267028809
2013-01-15,9.319999694824219
2013-01-16,9.220000267028809
2013-01-17,9.300000190734863
2013-01-18,9.300000190734863
2013-01-22,9.289999961853027
2013-01-23,9.260000228881836
2013-01-24,9.239999771118164
2013-01-25,9.260000228881836
2013-01-28,9.369999885559082
2013-01-29,9.479999542236328
2013-01-30,9.390000343322754
2013-01-31,9.5
2013-02-01,9.5
2013-02-04,9.25
2013-02-05,9.40999984741211
2013-02-06,9.59000015258789
2013-02-07,9.59000015258789
2013-02-08,9.5600004196167
2013-02-11,9.479999542236328
2013-02-12,9.5
2013-02-13,9.539999961853027
2013-02-14,9.5
2013-02-15,9.529999732971191
2013-02-19,9.609999656677246
2013-02-20,9.460000038146973
2013-02-21,9.609999656677246
2013-02-22,10.0
2013-02-25,9.649999618530273
2013-02-26,9.729999542236328
2013-02-27,9.65999984741211
2013-02-28,9.600000381469727
2013-03-01,9.729999542236328
2013-03-04,9.670000076293945
2013-03-05,9.75
2013-03-06,9.8100004196167
2013-03-07,9.850000381469727
2013-03-08,9.779999732971191
2013-03-11,9.710000038146973
2013-03-12,9.579999923706055
2013-03-13,8.9399995803833
2013-03-14,8.920000076293945
2013-03-15,8.710000038146973
2013-03-18,8.75
2013-03-19,8.579999923706055
2013-03-20,8.84000015258789
2013-03-21,9.039999961853027
2013-03-22,9.039999961853027
2013-03-25,8.880000114440918
2013-03-26,8.850000381469727
2013-03-27,8.800000190734863
2013-03-28,8.529999732971191
2013-04-01,8.550000190734863
2013-04-02,8.529999732971191
2013-04-03,8.539999961853027
2013-04-04,8.579999923706055
2013-04-05,8.5
2013-04-08,8.569999694824219
2013-04-09,8.489999771118164
2013-04-10,8.880000114440918
2013-04-11,8.819999694824219
2013-04-12,8.619999885559082
2013-04-15,8.489999771118164
2013-04-16,8.680000305175781
2013-04-17,8.619999885559082
2013-04-18,8.350000381469727
2013-04-19,8.5
2013-04-22,8.479999542236328
2013-04-23,8.720000267028809
2013-04-24,8.739999771118164
2013-04-25,8.4399995803833
2013-04-26,8.40999984741211
2013-04-29,8.510000228881836
2013-04-30,8.539999961853027
2013-05-01,8.390000343322754
2013-05-02,8.600000381469727
2013-05-03,8.449999809265137
2013-05-06,8.470000267028809
2013-05-07,8.510000228881836
2013-05-08,8.489999771118164
2013-05-09,7.980000019073486
2013-05-10,8.170000076293945
2013-05-13,8.15999984741211
2013-05-14,8.279999732971191
2013-05-15,8.039999961853027
2013-05-16,8.229999542236328
2013-05-17,8.220000267028809
2013-05-20,8.319999694824219
2013-05-21,8.229999542236328
2013-05-22,8.069999694824219
2013-05-23,8.25
2013-05-24,8.0600004196167
2013-05-28,8.380000114440918
2013-05-29,8.359999656677246
2013-05-30,8.350000381469727
2013-05-31,8.140000343322754
2013-06-03,8.3100004196167
2013-06-04,8.210000038146973
2013-06-05,8.119999885559082
2013-06-06,8.210000038146973
2013-06-07,8.25
2013-06-10,8.399999618530273
2013-06-11,8.369999885559082
2013-06-12,8.140000343322754
2013-06-13,8.3100004196167
2013-06-14,8.09000015258789
2013-06-17,8.649999618530273
2013-06-18,8.649999618530273
2013-06-19,8.680000305175781
2013-06-20,8.569999694824219
2013-06-21,8.34000015258789
2013-06-24,8.039999961853027
2013-06-25,8.09000015258789
2013-06-26,8.0600004196167
2013-06-27,8.140000343322754
2013-06-28,8.039999961853027
2013-07-01,8.210000038146973
2013-07-02,8.180000305175781
2013-07-03,8.3100004196167
2013-07-05,8.4399995803833
2013-07-08,8.460000038146973
2013-07-09,8.5
2013-07-10,8.579999923706055
2013-07-11,8.720000267028809
2013-07-12,8.6899995803833
2013-07-15,8.739999771118164
2013-07-16,8.640000343322754
2013-07-17,8.59000015258789
2013-07-18,8.520000457763672
2013-07-19,8.680000305175781
2013-07-22,8.710000038146973
2013-07-23,8.75
2013-07-24,8.739999771118164
2013-07-25,8.75
2013-07-26,8.550000190734863
2013-07-29,8.5600004196167
2013-07-30,8.40999984741211
2013-07-31,8.40999984741211
2013-08-01,8.520000457763672
2013-08-02,8.399999618530273
2013-08-05,8.75
2013-08-06,8.529999732971191
2013-08-07,8.390000343322754
2013-08-08,8.449999809265137
2013-08-09,8.40999984741211
2013-08-12,8.550000190734863
2013-08-13,8.609999656677246
2013-08-14,8.609999656677246
2013-08-15,8.4399995803833
2013-08-16,8.4399995803833
2013-08-19,8.420000076293945
2013-08-20,8.329999923706055
2013-08-21,8.1899995803833
2013-08-22,8.550000190734863
2013-08-23,8.510000228881836
2013-08-26,8.5
2013-08-27,8.390000343322754
2013-08-28,8.399999618530273
2013-08-29,8.539999961853027
2013-08-30,8.430000305175781
2013-09-03,8.460000038146973
2013-09-04,8.630000114440918
2013-09-05,8.75
2013-09-06,8.670000076293945
2013-09-09,8.760000228881836
2013-09-10,8.720000267028809
2013-09-11,8.729999542236328
2013-09-12,8.670000076293945
2013-09-13,8.710000038146973
2013-09-16,8.739999771118164
2013-09-17,8.960000038146973
2013-09-18,9.010000228881836
2013-09-19,9.039999961853027
2013-09-20,9.479999542236328
2013-09-23,9.5600004196167
2013-09-24,9.640000343322754
2013-09-25,9.420000076293945
2013-09-26,9.5600004196167
2013-09-27,9.569999694824219
2013-09-30,9.539999961853027
2013-10-01,9.569999694824219
2013-10-02,9.470000267028809
2013-10-03,9.569999694824219
2013-10-04,9.5600004196167
2013-10-07,9.619999885559082
2013-10-08,9.609999656677246
2013-10-09,9.640000343322754
2013-10-10,9.880000114440918
2013-10-11,9.960000038146973
2013-10-14,10.0
2013-10-15,9.899999618530273
2013-10-16,9.84000015258789
