Date,MLYS
2023-06-05,14.609999656677246
2023-06-06,15.260000228881836
2023-06-07,15.119999885559082
2023-06-08,15.34000015258789
2023-06-09,14.819999694824219
2023-06-12,14.970000267028809
2023-06-13,15.819999694824219
2023-06-14,15.949999809265137
2023-06-15,15.579999923706055
2023-06-16,15.75
2023-06-20,16.0
2023-06-21,16.420000076293945
2023-06-22,16.09000015258789
2023-06-23,15.949999809265137
2023-06-26,15.300000190734863
2023-06-27,16.139999389648438
2023-06-28,17.100000381469727
2023-06-29,16.56999969482422
2023-06-30,17.049999237060547
2023-07-03,15.970000267028809
2023-07-05,15.760000228881836
2023-07-06,15.5
2023-07-07,15.510000228881836
2023-07-10,15.369999885559082
2023-07-11,15.25
2023-07-12,15.550000190734863
2023-07-13,15.539999961853027
2023-07-14,15.520000457763672
2023-07-17,14.989999771118164
2023-07-18,14.920000076293945
2023-07-19,14.989999771118164
2023-07-20,14.84000015258789
2023-07-21,15.109999656677246
2023-07-24,14.920000076293945
2023-07-25,14.770000457763672
2023-07-26,14.850000381469727
2023-07-27,13.979999542236328
2023-07-28,14.529999732971191
2023-07-31,14.130000114440918
2023-08-01,13.850000381469727
2023-08-02,13.649999618530273
2023-08-03,13.640000343322754
2023-08-04,13.300000190734863
2023-08-07,12.5
2023-08-08,13.369999885559082
2023-08-09,13.229999542236328
2023-08-10,13.119999885559082
2023-08-11,12.8100004196167
2023-08-14,13.25
2023-08-15,12.470000267028809
2023-08-16,12.220000267028809
2023-08-17,12.180000305175781
2023-08-18,12.180000305175781
2023-08-21,11.989999771118164
2023-08-22,13.050000190734863
2023-08-23,12.970000267028809
2023-08-24,12.930000305175781
2023-08-25,13.0
2023-08-28,12.970000267028809
2023-08-29,12.579999923706055
2023-08-30,12.850000381469727
2023-08-31,12.84000015258789
2023-09-01,12.920000076293945
2023-09-05,12.199999809265137
2023-09-06,12.119999885559082
2023-09-07,11.720000267028809
2023-09-08,11.850000381469727
2023-09-11,12.0
2023-09-12,12.010000228881836
2023-09-13,12.020000457763672
2023-09-14,11.949999809265137
2023-09-15,11.510000228881836
2023-09-18,10.9399995803833
2023-09-19,10.680000305175781
2023-09-20,10.15999984741211
2023-09-21,10.720000267028809
2023-09-22,10.739999771118164
2023-09-25,10.220000267028809
2023-09-26,10.100000381469727
2023-09-27,9.850000381469727
2023-09-28,9.300000190734863
2023-09-29,9.510000228881836
2023-10-02,9.130000114440918
2023-10-03,9.229999542236328
2023-10-04,9.270000457763672
2023-10-05,9.84000015258789
2023-10-06,9.760000228881836
2023-10-09,9.390000343322754
2023-10-10,9.6899995803833
2023-10-11,9.380000114440918
2023-10-12,8.579999923706055
2023-10-13,9.0600004196167
2023-10-16,9.529999732971191
2023-10-17,9.359999656677246
2023-10-18,8.920000076293945
2023-10-19,8.149999618530273
2023-10-20,8.359999656677246
2023-10-23,8.40999984741211
2023-10-24,8.770000457763672
2023-10-25,8.180000305175781
2023-10-26,8.050000190734863
2023-10-27,7.599999904632568
2023-10-30,8.069999694824219
2023-10-31,7.730000019073486
2023-11-01,7.75
2023-11-02,7.800000190734863
2023-11-03,8.3100004196167
2023-11-06,8.100000381469727
2023-11-07,8.75
2023-11-08,8.15999984741211
2023-11-09,7.400000095367432
2023-11-10,6.449999809265137
2023-11-13,6.360000133514404
2023-11-14,7.150000095367432
2023-11-15,6.78000020980835
2023-11-16,6.710000038146973
2023-11-17,6.829999923706055
2023-11-20,6.429999828338623
2023-11-21,6.019999980926514
2023-11-22,5.960000038146973
2023-11-24,6.269999980926514
2023-11-27,6.440000057220459
2023-11-28,6.650000095367432
2023-11-29,6.75
2023-11-30,6.659999847412109
2023-12-01,7.199999809265137
2023-12-04,6.739999771118164
2023-12-05,6.800000190734863
2023-12-06,6.53000020980835
2023-12-07,6.900000095367432
2023-12-08,7.179999828338623
2023-12-11,7.019999980926514
2023-12-12,7.090000152587891
2023-12-13,8.039999961853027
2023-12-14,8.25
2023-12-15,8.0600004196167
2023-12-18,7.860000133514404
2023-12-19,8.0
2023-12-20,7.599999904632568
2023-12-21,7.46999979019165
2023-12-22,8.09000015258789
2023-12-26,8.15999984741211
2023-12-27,8.34000015258789
2023-12-28,8.569999694824219
2023-12-29,8.600000381469727
2024-01-02,8.680000305175781
2024-01-03,8.550000190734863
2024-01-04,8.630000114440918
2024-01-05,8.649999618530273
2024-01-08,9.119999885559082
2024-01-09,9.0600004196167
2024-01-10,9.229999542236328
2024-01-11,9.020000457763672
2024-01-12,9.300000190734863
2024-01-16,8.680000305175781
2024-01-17,8.710000038146973
2024-01-18,8.270000457763672
2024-01-19,8.770000457763672
2024-01-22,8.949999809265137
2024-01-23,9.449999809265137
2024-01-24,10.010000228881836
2024-01-25,10.640000343322754
2024-01-26,10.300000190734863
2024-01-29,10.9399995803833
2024-01-30,10.850000381469727
2024-01-31,10.90999984741211
2024-02-01,12.699999809265137
2024-02-02,12.15999984741211
2024-02-05,12.029999732971191
2024-02-06,12.279999732971191
2024-02-07,12.470000267028809
2024-02-08,14.029999732971191
2024-02-09,14.729999542236328
2024-02-12,14.720000267028809
2024-02-13,14.25
2024-02-14,14.539999961853027
2024-02-15,14.979999542236328
2024-02-16,15.479999542236328
2024-02-20,15.300000190734863
2024-02-21,15.25
2024-02-22,15.65999984741211
2024-02-23,15.880000114440918
2024-02-26,16.149999618530273
2024-02-27,15.989999771118164
2024-02-28,14.739999771118164
2024-02-29,15.380000114440918
2024-03-01,15.34000015258789
2024-03-04,14.989999771118164
2024-03-05,14.600000381469727
2024-03-06,14.0
2024-03-07,13.979999542236328
2024-03-08,14.100000381469727
2024-03-11,13.260000228881836
2024-03-12,12.859999656677246
2024-03-13,12.59000015258789
2024-03-14,12.600000381469727
2024-03-15,12.6899995803833
2024-03-18,12.609999656677246
2024-03-19,13.479999542236328
2024-03-20,13.390000343322754
2024-03-21,13.09000015258789
2024-03-22,12.84000015258789
2024-03-25,12.920000076293945
2024-03-26,12.84000015258789
2024-03-27,12.779999732971191
2024-03-28,12.90999984741211
2024-04-01,13.029999732971191
2024-04-02,12.579999923706055
2024-04-03,12.899999618530273
2024-04-04,12.609999656677246
2024-04-05,12.989999771118164
2024-04-08,13.260000228881836
2024-04-09,13.140000343322754
2024-04-10,12.84000015258789
2024-04-11,13.109999656677246
2024-04-12,13.010000228881836
2024-04-15,12.34000015258789
2024-04-16,12.069999694824219
2024-04-17,12.0
2024-04-18,10.75
2024-04-19,11.289999961853027
2024-04-22,11.140000343322754
2024-04-23,11.430000305175781
2024-04-24,11.359999656677246
2024-04-25,11.039999961853027
2024-04-26,11.869999885559082
2024-04-29,12.369999885559082
2024-04-30,12.25
2024-05-01,12.800000190734863
2024-05-02,13.09000015258789
2024-05-03,12.949999809265137
2024-05-06,13.75
2024-05-07,14.170000076293945
2024-05-08,14.649999618530273
2024-05-09,14.270000457763672
2024-05-10,13.520000457763672
2024-05-13,12.930000305175781
2024-05-14,13.0600004196167
2024-05-15,13.069999694824219
2024-05-16,13.149999618530273
2024-05-17,13.0
2024-05-20,12.8100004196167
2024-05-21,12.90999984741211
2024-05-22,12.520000457763672
2024-05-23,12.229999542236328
2024-05-24,12.199999809265137
2024-05-28,12.15999984741211
2024-05-29,12.3100004196167
2024-05-30,12.420000076293945
2024-05-31,12.770000457763672
2024-06-03,13.079999923706055
2024-06-04,13.0
2024-06-05,13.489999771118164
2024-06-06,13.449999809265137
2024-06-07,13.140000343322754
2024-06-10,13.5
2024-06-11,12.989999771118164
2024-06-12,12.600000381469727
2024-06-13,12.6899995803833
2024-06-14,12.579999923706055
2024-06-17,12.199999809265137
2024-06-18,11.789999961853027
2024-06-20,11.710000038146973
2024-06-21,12.039999961853027
2024-06-24,12.630000114440918
2024-06-25,12.170000076293945
2024-06-26,11.09000015258789
2024-06-27,11.5
2024-06-28,11.699999809265137
2024-07-01,12.170000076293945
2024-07-02,12.09000015258789
2024-07-03,12.149999618530273
2024-07-05,12.430000305175781
2024-07-08,12.550000190734863
2024-07-09,12.890000343322754
2024-07-10,13.100000381469727
2024-07-11,13.569999694824219
2024-07-12,14.479999542236328
2024-07-15,14.579999923706055
2024-07-16,14.579999923706055
2024-07-17,13.890000343322754
2024-07-18,13.619999885559082
2024-07-19,13.199999809265137
2024-07-22,13.670000076293945
2024-07-23,13.420000076293945
2024-07-24,13.75
2024-07-25,13.470000267028809
2024-07-26,13.449999809265137
2024-07-29,12.829999923706055
2024-07-30,12.5
2024-07-31,12.390000343322754
2024-08-01,12.050000190734863
2024-08-02,11.829999923706055
2024-08-05,11.15999984741211
2024-08-06,11.170000076293945
2024-08-07,11.279999732971191
2024-08-08,11.170000076293945
2024-08-09,11.020000457763672
2024-08-12,11.34000015258789
2024-08-13,11.829999923706055
2024-08-14,9.130000114440918
2024-08-15,9.760000228881836
2024-08-16,9.8100004196167
2024-08-19,10.619999885559082
2024-08-20,10.520000457763672
2024-08-21,11.140000343322754
2024-08-22,11.270000457763672
2024-08-23,11.609999656677246
2024-08-26,12.050000190734863
2024-08-27,12.199999809265137
2024-08-28,12.119999885559082
2024-08-29,12.569999694824219
2024-08-30,12.40999984741211
2024-09-03,11.949999809265137
2024-09-04,11.819999694824219
2024-09-05,11.9399995803833
2024-09-06,11.229999542236328
2024-09-09,11.84000015258789
2024-09-10,12.010000228881836
2024-09-11,11.640000343322754
2024-09-12,11.59000015258789
2024-09-13,11.760000228881836
2024-09-16,11.600000381469727
2024-09-17,11.979999542236328
2024-09-18,11.6899995803833
2024-09-19,12.100000381469727
2024-09-20,11.710000038146973
2024-09-23,11.449999809265137
2024-09-24,11.699999809265137
2024-09-25,11.869999885559082
2024-09-26,11.989999771118164
2024-09-27,11.899999618530273
2024-09-30,12.109999656677246
2024-10-01,12.279999732971191
2024-10-02,12.800000190734863
2024-10-03,12.90999984741211
2024-10-04,13.880000114440918
2024-10-07,13.65999984741211
2024-10-08,13.600000381469727
2024-10-09,13.710000038146973
2024-10-10,13.420000076293945
2024-10-11,13.5600004196167
2024-10-14,13.59000015258789
2024-10-15,13.699999809265137
2024-10-16,13.9399995803833
2024-10-17,13.880000114440918
2024-10-18,14.399999618530273
2024-10-21,13.829999923706055
2024-10-22,13.949999809265137
2024-10-23,13.670000076293945
2024-10-24,13.600000381469727
2024-10-25,13.609999656677246
2024-10-28,13.890000343322754
2024-10-29,13.960000038146973
2024-10-30,13.779999732971191
2024-10-31,13.380000114440918
2024-11-01,13.449999809265137
2024-11-04,13.5
2024-11-05,13.510000228881836
2024-11-06,14.949999809265137
2024-11-07,14.15999984741211
2024-11-08,14.039999961853027
2024-11-11,14.920000076293945
2024-11-12,13.380000114440918
2024-11-13,12.449999809265137
2024-11-14,12.170000076293945
2024-11-15,11.479999542236328
2024-11-18,11.399999618530273
2024-11-19,12.859999656677246
2024-11-20,12.600000381469727
2024-11-21,11.869999885559082
2024-11-22,12.489999771118164
2024-11-25,12.699999809265137
2024-11-26,12.520000457763672
2024-11-27,13.109999656677246
2024-11-29,12.770000457763672
2024-12-02,13.489999771118164
2024-12-03,12.869999885559082
2024-12-04,12.550000190734863
2024-12-05,12.220000267028809
2024-12-06,13.210000038146973
2024-12-09,13.329999923706055
2024-12-10,13.140000343322754
2024-12-11,12.949999809265137
2024-12-12,12.170000076293945
2024-12-13,11.899999618530273
2024-12-16,12.15999984741211
2024-12-17,12.350000381469727
2024-12-18,11.640000343322754
2024-12-19,11.829999923706055
2024-12-20,12.34000015258789
2024-12-23,12.0600004196167
2024-12-24,12.800000190734863
2024-12-26,12.869999885559082
2024-12-27,12.819999694824219
2024-12-30,12.520000457763672
2024-12-31,12.3100004196167
2025-01-02,12.25
2025-01-03,12.75
2025-01-06,13.050000190734863
2025-01-07,12.979999542236328
2025-01-08,11.199999809265137
2025-01-10,9.869999885559082
2025-01-13,9.359999656677246
2025-01-14,9.119999885559082
2025-01-15,9.829999923706055
2025-01-16,9.5
2025-01-17,9.239999771118164
2025-01-21,9.770000457763672
2025-01-22,10.1899995803833
2025-01-23,10.260000228881836
2025-01-24,9.970000267028809
2025-01-27,10.0
2025-01-28,9.859999656677246
2025-01-29,10.359999656677246
2025-01-30,10.270000457763672
2025-01-31,10.300000190734863
2025-02-03,9.930000305175781
2025-02-04,10.210000038146973
2025-02-05,10.260000228881836
2025-02-06,10.050000190734863
2025-02-07,9.8100004196167
2025-02-10,9.510000228881836
2025-02-11,9.65999984741211
2025-02-12,10.630000114440918
2025-02-13,10.199999809265137
2025-02-14,10.239999771118164
2025-02-18,9.600000381469727
2025-02-19,9.319999694824219
2025-02-20,9.529999732971191
2025-02-21,9.5600004196167
2025-02-24,9.25
2025-02-25,8.760000228881836
2025-02-26,9.680000305175781
2025-02-27,9.960000038146973
2025-02-28,9.140000343322754
2025-03-03,8.9399995803833
2025-03-04,9.920000076293945
2025-03-05,10.010000228881836
2025-03-06,10.539999961853027
2025-03-07,10.520000457763672
2025-03-10,14.960000038146973
2025-03-11,14.300000190734863
2025-03-12,13.109999656677246
2025-03-13,13.5
2025-03-14,14.25
2025-03-17,14.220000267028809
2025-03-18,15.430000305175781
2025-03-19,16.75
2025-03-20,16.729999542236328
2025-03-21,16.8700008392334
2025-03-24,16.170000076293945
2025-03-25,16.780000686645508
2025-03-26,16.149999618530273
2025-03-27,15.0
2025-03-28,14.65999984741211
2025-03-31,15.880000114440918
2025-04-01,13.84000015258789
2025-04-02,14.0
2025-04-03,13.529999732971191
2025-04-04,12.399999618530273
2025-04-07,12.050000190734863
2025-04-08,11.770000457763672
2025-04-09,12.829999923706055
2025-04-10,12.1899995803833
2025-04-11,13.399999618530273
2025-04-14,13.920000076293945
2025-04-15,13.880000114440918
2025-04-16,13.5
2025-04-17,13.350000381469727
2025-04-21,13.239999771118164
2025-04-22,13.210000038146973
2025-04-23,13.529999732971191
2025-04-24,14.09000015258789
2025-04-25,13.34000015258789
2025-04-28,13.5600004196167
2025-04-29,13.9399995803833
2025-04-30,14.210000038146973
2025-05-01,14.960000038146973
2025-05-02,15.420000076293945
2025-05-05,15.630000114440918
2025-05-06,14.460000038146973
2025-05-07,14.760000228881836
2025-05-08,15.609999656677246
2025-05-09,14.649999618530273
2025-05-12,15.010000228881836
2025-05-13,15.1899995803833
2025-05-14,15.109999656677246
2025-05-15,15.359999656677246
2025-05-16,15.350000381469727
2025-05-19,15.319999694824219
2025-05-20,16.100000381469727
2025-05-21,16.65999984741211
2025-05-22,16.31999969482422
2025-05-23,15.960000038146973
2025-05-27,15.729999542236328
2025-05-28,15.84000015258789
2025-05-29,15.65999984741211
2025-05-30,15.579999923706055
2025-06-02,15.699999809265137
2025-06-03,16.18000030517578
2025-06-04,15.520000457763672
2025-06-05,15.619999885559082
2025-06-06,16.1200008392334
2025-06-09,16.190000534057617
2025-06-10,16.030000686645508
2025-06-11,15.550000190734863
2025-06-12,14.920000076293945
2025-06-13,14.319999694824219
2025-06-16,13.449999809265137
2025-06-17,13.779999732971191
2025-06-18,13.729999542236328
2025-06-20,13.479999542236328
2025-06-23,13.770000457763672
2025-06-24,14.140000343322754
2025-06-25,14.239999771118164
2025-06-26,14.0
2025-06-27,13.710000038146973
2025-06-30,13.529999732971191
2025-07-01,13.699999809265137
2025-07-02,14.300000190734863
2025-07-03,14.539999961853027
2025-07-07,13.529999732971191
2025-07-08,13.949999809265137
2025-07-09,14.369999885559082
2025-07-10,14.640000343322754
2025-07-11,14.489999771118164
2025-07-14,15.020000457763672
2025-07-15,14.619999885559082
2025-07-16,14.319999694824219
2025-07-17,14.34000015258789
2025-07-18,14.229999542236328
2025-07-21,13.619999885559082
2025-07-22,13.34000015258789
2025-07-23,13.3100004196167
2025-07-24,14.260000228881836
2025-07-25,14.319999694824219
2025-07-28,13.600000381469727
2025-07-29,13.880000114440918
2025-07-30,14.489999771118164
2025-07-31,14.149999618530273
2025-08-01,13.664999961853027
2025-08-04,13.029999732971191
2025-08-05,13.40999984741211
2025-08-06,13.460000038146973
2025-08-07,12.869999885559082
2025-08-08,13.0
2025-08-11,13.1899995803833
2025-08-12,13.510000228881836
2025-08-13,13.5600004196167
2025-08-14,14.130000114440918
2025-08-15,14.520000457763672
2025-08-18,15.34000015258789
2025-08-19,14.470000267028809
2025-08-20,15.479999542236328
2025-08-21,14.609999656677246
2025-08-22,14.885000228881836
2025-08-25,14.739999771118164
2025-08-26,15.109999656677246
2025-08-27,15.210000038146973
2025-08-28,15.220000267028809
2025-08-29,15.479999542236328
2025-09-02,28.860000610351562
2025-09-03,29.25
2025-09-04,33.119998931884766
2025-09-05,34.79999923706055
2025-09-08,35.93000030517578
2025-09-09,38.5
2025-09-10,38.560001373291016
2025-09-11,37.15999984741211
2025-09-12,37.099998474121094
2025-09-15,36.209999084472656
2025-09-16,37.41999816894531
2025-09-17,37.290000915527344
2025-09-18,39.869998931884766
2025-09-19,39.27000045776367
