Date,TRST
2010-01-04,16.585973739624023
2010-01-05,16.01582908630371
2010-01-06,15.782587051391602
2010-01-07,15.963997840881348
2010-01-08,15.912168502807617
2010-01-11,15.782587051391602
2010-01-12,15.575264930725098
2010-01-13,15.912168502807617
2010-01-14,16.067659378051758
2010-01-15,15.93807601928711
2010-01-19,16.22315216064453
2010-01-20,15.756667137145996
2010-01-21,15.471602439880371
2010-01-22,15.238362312316895
2010-01-25,15.290191650390625
2010-01-26,15.393856048583984
2010-01-27,15.730759620666504
2010-01-28,15.886246681213379
2010-01-29,15.549355506896973
2010-02-01,15.523430824279785
2010-02-02,15.31611156463623
2010-02-03,15.031037330627441
2010-02-04,14.590465545654297
2010-02-05,14.720054626464844
2010-02-08,14.434982299804688
2010-02-09,14.512725830078125
2010-02-10,14.538642883300781
2010-02-11,14.745963096618652
2010-02-12,14.849627494812012
2010-02-16,15.031037330627441
2010-02-17,15.264277458190918
2010-02-18,15.445684432983398
2010-02-19,15.471602439880371
2010-02-22,15.627092361450195
2010-02-23,15.601179122924805
2010-02-24,15.93807601928711
2010-02-25,16.119491577148438
2010-02-26,15.67892837524414
2010-03-01,15.963997840881348
2010-03-02,16.041751861572266
2010-03-03,15.76159381866455
2010-03-04,16.023418426513672
2010-03-05,16.285236358642578
2010-03-08,15.944870948791504
2010-03-09,16.101966857910156
2010-03-10,16.259057998657227
2010-03-11,16.363784790039062
2010-03-12,16.259057998657227
2010-03-15,16.337602615356445
2010-03-16,16.363784790039062
2010-03-17,16.416149139404297
2010-03-18,16.38996696472168
2010-03-19,16.913610458374023
2010-03-22,17.018341064453125
2010-03-23,17.20161247253418
2010-03-24,17.096878051757812
2010-03-25,16.78270149230957
2010-03-26,16.337602615356445
2010-03-29,16.285236358642578
2010-03-30,16.442333221435547
2010-03-31,16.154329299926758
2010-04-01,16.337602615356445
2010-04-05,16.363784790039062
2010-04-06,16.6256046295166
2010-04-07,16.730331420898438
2010-04-08,16.86124038696289
2010-04-09,16.651782989501953
2010-04-12,16.520883560180664
2010-04-13,16.520883560180664
2010-04-14,16.939788818359375
2010-04-15,17.044513702392578
2010-04-16,16.730331420898438
2010-04-19,16.80887794494629
2010-04-20,17.227792739868164
2010-04-21,18.196529388427734
2010-04-22,18.720165252685547
2010-04-23,18.48453712463379
2010-04-26,17.699068069458008
2010-04-27,17.699068069458008
2010-04-28,17.856159210205078
2010-04-29,18.48453712463379
2010-04-30,17.41106605529785
2010-05-03,17.803796768188477
2010-05-04,17.489614486694336
2010-05-05,17.56815528869629
2010-05-06,17.38488006591797
2010-05-07,17.070697784423828
2010-05-10,18.091800689697266
2010-05-11,18.196529388427734
2010-05-12,18.48453712463379
2010-05-13,18.30125617980957
2010-05-14,18.039440155029297
2010-05-17,18.22271156311035
2010-05-18,17.725250244140625
2010-05-19,17.489614486694336
2010-05-20,16.677968978881836
2010-05-21,16.86124038696289
2010-05-24,16.285236358642578
2010-05-25,16.23287582397461
2010-05-26,16.101966857910156
2010-05-27,16.599422454833984
2010-05-28,16.311420440673828
2010-06-01,15.60450267791748
2010-06-02,16.088748931884766
2010-06-03,16.141672134399414
2010-06-04,15.294898986816406
2010-06-07,15.189057350158691
2010-06-08,15.215517044067383
2010-06-09,15.294898986816406
2010-06-10,15.63890266418457
2010-06-11,15.744749069213867
2010-06-14,15.771209716796875
2010-06-15,16.16813850402832
2010-06-16,16.273984909057617
2010-06-17,16.30045509338379
2010-06-18,16.379838943481445
2010-06-21,16.16813850402832
2010-06-22,16.141672134399414
2010-06-23,16.16813850402832
2010-06-24,16.009368896484375
2010-06-25,16.406291961669922
2010-06-28,16.194604873657227
2010-06-29,15.189057350158691
2010-06-30,14.81859016418457
2010-07-01,14.68627643585205
2010-07-02,14.765666961669922
2010-07-06,14.553971290588379
2010-07-07,14.81859016418457
2010-07-08,15.109667778015137
2010-07-09,15.109667778015137
2010-07-12,14.81859016418457
2010-07-13,15.665367126464844
2010-07-14,15.506597518920898
2010-07-15,15.215517044067383
2010-07-16,14.448128700256348
2010-07-19,14.501049041748047
2010-07-20,14.633360862731934
2010-07-21,13.918888092041016
2010-07-22,14.474588394165039
2010-07-23,14.95090103149414
2010-07-26,15.400752067565918
2010-07-27,15.533059120178223
2010-07-28,15.241979598999023
2010-07-29,15.453673362731934
2010-07-30,15.400752067565918
2010-08-02,15.268437385559082
2010-08-03,15.109667778015137
2010-08-04,15.189057350158691
2010-08-05,14.897974967956543
2010-08-06,14.792125701904297
2010-08-09,15.347827911376953
2010-08-10,14.871516227722168
2010-08-11,14.10412311553955
2010-08-12,14.395201683044434
2010-08-13,14.077661514282227
2010-08-16,14.368742942810059
2010-08-17,14.73921012878418
2010-08-18,14.81859016418457
2010-08-19,14.209965705871582
2010-08-20,14.448128700256348
2010-08-23,14.024737358093262
2010-08-24,13.998272895812988
2010-08-25,14.209965705871582
2010-08-26,14.10412311553955
2010-08-27,14.553971290588379
2010-08-30,14.10412311553955
2010-08-31,14.077661514282227
2010-09-01,14.468853950500488
2010-09-02,14.388473510742188
2010-09-03,14.495652198791504
2010-09-07,14.09373950958252
2010-09-08,14.040152549743652
2010-09-09,13.959765434265137
2010-09-10,14.013354301452637
2010-09-13,14.334890365600586
2010-09-14,14.602825164794922
2010-09-15,14.977946281433105
2010-09-16,14.951149940490723
2010-09-17,15.165498733520508
2010-09-20,15.085118293762207
2010-09-21,14.73679256439209
2010-09-22,14.763594627380371
2010-09-23,14.683206558227539
2010-09-24,15.138710021972656
2010-09-27,14.81717586517334
2010-09-28,14.897565841674805
2010-09-29,14.977946281433105
2010-09-30,14.897565841674805
2010-10-01,14.81717586517334
2010-10-04,14.790386199951172
2010-10-05,15.192299842834473
2010-10-06,15.03152847290039
2010-10-07,14.897565841674805
2010-10-08,15.165498733520508
2010-10-11,14.924358367919922
2010-10-12,14.81717586517334
2010-10-13,15.219091415405273
2010-10-14,15.111912727355957
2010-10-15,14.602825164794922
2010-10-18,15.138710021972656
2010-10-19,14.656414031982422
2010-10-20,14.763594627380371
2010-10-21,14.763594627380371
2010-10-22,14.710002899169922
2010-10-25,14.710002899169922
2010-10-26,14.549230575561523
2010-10-27,14.602825164794922
2010-10-28,14.576027870178223
2010-10-29,14.44206428527832
2010-11-01,14.308088302612305
2010-11-02,14.683206558227539
2010-11-03,14.870765686035156
2010-11-04,15.353065490722656
2010-11-05,15.540619850158691
2010-11-08,15.326272010803223
2010-11-09,15.03152847290039
2010-11-10,15.567421913146973
2010-11-11,15.326272010803223
2010-11-12,15.219091415405273
2010-11-15,15.40665340423584
2010-11-16,15.245888710021973
2010-11-17,15.085118293762207
2010-11-18,15.219091415405273
2010-11-19,15.138710021972656
2010-11-22,15.004741668701172
2010-11-23,15.004741668701172
2010-11-24,15.326272010803223
2010-11-26,15.138710021972656
2010-11-29,15.219091415405273
2010-11-30,15.085118293762207
2010-12-01,15.480953216552734
2010-12-02,15.670740127563477
2010-12-03,15.779186248779297
2010-12-06,15.616518020629883
2010-12-07,15.670740127563477
2010-12-08,16.050310134887695
2010-12-09,16.240093231201172
2010-12-10,16.456989288330078
2010-12-13,16.32143211364746
2010-12-14,16.565441131591797
2010-12-15,16.511211395263672
2010-12-16,16.619659423828125
2010-12-17,16.619659423828125
2010-12-20,16.70099449157715
2010-12-21,17.161903381347656
2010-12-22,17.812591552734375
2010-12-23,17.568584442138672
2010-12-27,17.812591552734375
2010-12-28,17.67702865600586
2010-12-29,17.6228084564209
2010-12-30,17.405908584594727
2010-12-31,17.189014434814453
2011-01-03,17.75836181640625
2011-01-04,17.3516845703125
2011-01-05,17.514358520507812
2011-01-06,17.053449630737305
2011-01-07,16.863672256469727
2011-01-10,16.836557388305664
2011-01-11,16.945003509521484
2011-01-12,16.972116470336914
2011-01-13,16.917896270751953
2011-01-14,17.080570220947266
2011-01-18,16.972116470336914
2011-01-19,16.375654220581055
2011-01-20,16.565441131591797
2011-01-21,16.375654220581055
2011-01-24,16.538328170776367
2011-01-25,16.70099449157715
2011-01-26,17.10767936706543
2011-01-27,16.999231338500977
2011-01-28,16.402769088745117
2011-01-31,16.240093231201172
2011-02-01,16.565441131591797
2011-02-02,16.34854507446289
2011-02-03,16.42987823486328
2011-02-04,16.212976455688477
2011-02-07,16.32143211364746
2011-02-08,16.34854507446289
2011-02-09,16.240093231201172
2011-02-10,16.267200469970703
2011-02-11,16.70099449157715
2011-02-14,16.592548370361328
2011-02-15,16.131643295288086
2011-02-16,16.34854507446289
2011-02-17,16.42987823486328
2011-02-18,16.48409652709961
2011-02-22,16.212976455688477
2011-02-23,15.914752960205078
2011-02-24,16.050310134887695
2011-02-25,16.104536056518555
2011-02-28,16.34854507446289
2011-03-01,16.18586540222168
2011-03-02,16.449052810668945
2011-03-03,16.723203659057617
2011-03-04,16.531301498413086
2011-03-07,16.284564971923828
2011-03-08,16.58612823486328
2011-03-09,16.613544464111328
2011-03-10,16.092660903930664
2011-03-11,15.955578804016113
2011-03-14,15.654014587402344
2011-03-15,15.654014587402344
2011-03-16,15.352457046508789
2011-03-17,15.352457046508789
2011-03-18,15.07829475402832
2011-03-21,15.489522933959961
2011-03-22,15.626603126525879
2011-03-23,15.736263275146484
2011-03-24,15.654014587402344
2011-03-25,15.955578804016113
2011-03-28,15.68143367767334
2011-03-29,15.955578804016113
2011-03-30,16.120073318481445
2011-03-31,16.25714874267578
2011-04-01,16.47647476196289
2011-04-04,16.778039932250977
2011-04-05,16.750619888305664
2011-04-06,16.997356414794922
2011-04-07,16.805448532104492
2011-04-08,16.449052810668945
2011-04-11,16.339393615722656
2011-04-12,16.120073318481445
2011-04-13,15.845927238464355
2011-04-14,16.092660903930664
2011-04-15,16.31197738647461
2011-04-18,15.98299789428711
2011-04-19,16.092660903930664
2011-04-20,16.14748764038086
2011-04-21,16.25714874267578
2011-04-25,16.120073318481445
2011-04-26,16.284564971923828
2011-04-27,16.284564971923828
2011-04-28,16.4216365814209
2011-04-29,16.449052810668945
2011-05-02,16.065244674682617
2011-05-03,15.900749206542969
2011-05-04,15.818496704101562
2011-05-05,15.845927238464355
2011-05-06,15.736263275146484
2011-05-09,15.763683319091797
2011-05-10,15.98299789428711
2011-05-11,15.654014587402344
2011-05-12,15.900749206542969
2011-05-13,15.544361114501953
2011-05-16,15.352457046508789
2011-05-17,15.59919261932373
2011-05-18,15.763683319091797
2011-05-19,15.59919261932373
2011-05-20,15.407285690307617
2011-05-23,15.215373992919922
2011-05-24,15.105713844299316
2011-05-25,15.59919261932373
2011-05-26,15.626603126525879
2011-05-27,15.818496704101562
2011-05-31,16.229736328125
2011-06-01,15.747329711914062
2011-06-02,15.636436462402344
2011-06-03,15.331467628479004
2011-06-06,15.192843437194824
2011-06-07,15.303747177124023
2011-06-08,14.943333625793457
2011-06-09,14.80471134185791
2011-06-10,14.49974536895752
2011-06-13,14.527473449707031
2011-06-14,14.555191040039062
2011-06-15,14.111608505249023
2011-06-16,14.194777488708496
2011-06-17,14.222500801086426
2011-06-20,14.444293975830078
2011-06-21,14.582918167114258
2011-06-22,14.277947425842285
2011-06-23,14.028429985046387
2011-06-24,13.806638717651367
2011-06-27,14.222500801086426
2011-06-28,14.05615520477295
2011-06-29,13.806638717651367
2011-06-30,13.584845542907715
2011-07-01,13.584845542907715
2011-07-05,13.501680374145508
2011-07-06,13.501680374145508
2011-07-07,13.806638717651367
2011-07-08,13.612567901611328
2011-07-11,13.557124137878418
2011-07-12,13.695744514465332
2011-07-13,13.862088203430176
2011-07-14,13.529397964477539
2011-07-15,13.390777587890625
2011-07-18,13.36305046081543
2011-07-19,13.668024063110352
2011-07-20,13.557124137878418
2011-07-21,13.778916358947754
2011-07-22,13.668024063110352
2011-07-25,13.473955154418945
2011-07-26,13.44622802734375
2011-07-27,13.141261100769043
2011-07-28,13.002642631530762
2011-07-29,12.808566093444824
2011-08-01,12.919466972351074
2011-08-02,12.61450481414795
2011-08-03,12.83629322052002
2011-08-04,12.475879669189453
2011-08-05,12.392705917358398
2011-08-08,11.283738136291504
2011-08-09,12.392705917358398
2011-08-10,11.450088500976562
2011-08-11,11.755049705505371
2011-08-12,11.727327346801758
2011-08-15,12.143187522888184
2011-08-16,11.865944862365723
2011-08-17,11.94912338256836
2011-08-18,11.366911888122559
2011-08-19,10.951051712036133
2011-08-22,11.034228324890137
2011-08-23,11.94912338256836
2011-08-24,12.281808853149414
2011-08-25,11.810501098632812
2011-08-26,11.921399116516113
2011-08-29,12.78084659576416
2011-08-30,12.78084659576416
2011-08-31,13.135245323181152
2011-09-01,12.825847625732422
2011-09-02,12.291433334350586
2011-09-06,12.17893123626709
2011-09-07,12.685212135314941
2011-09-08,12.26330852508545
2011-09-09,12.066425323486328
2011-09-12,12.17893123626709
2011-09-13,12.488327980041504
2011-09-14,12.600836753845215
2011-09-15,12.71334171295166
2011-09-16,12.853974342346191
2011-09-19,12.403944969177246
2011-09-20,12.37581729888916
2011-09-21,11.925786018371582
2011-09-22,11.953913688659668
2011-09-23,12.235183715820312
2011-09-26,12.657079696655273
2011-09-27,12.628959655761719
2011-09-28,12.12267780303955
2011-09-29,12.825847625732422
2011-09-30,12.544576644897461
2011-10-03,12.01016616821289
2011-10-04,13.163370132446289
2011-10-05,12.994608879089355
2011-10-06,13.107118606567383
2011-10-07,12.432075500488281
2011-10-10,13.022735595703125
2011-10-11,12.994608879089355
2011-10-12,13.332132339477539
2011-10-13,13.163370132446289
2011-10-14,13.360251426696777
2011-10-17,12.882101058959961
2011-10-18,13.388384819030762
2011-10-19,13.360251426696777
2011-10-20,13.388384819030762
2011-10-21,13.64152717590332
2011-10-24,13.613396644592285
2011-10-25,13.107118606567383
2011-10-26,13.613396644592285
2011-10-27,14.457202911376953
2011-10-28,14.119685173034668
2011-10-31,13.950920104980469
2011-11-01,13.64152717590332
2011-11-02,14.119685173034668
2011-11-03,14.344696998596191
2011-11-04,14.316571235656738
2011-11-07,14.513459205627441
2011-11-08,14.569716453552246
2011-11-09,13.782160758972168
2011-11-10,14.091552734375
2011-11-11,14.457202911376953
2011-11-14,14.175934791564941
2011-11-15,14.457202911376953
2011-11-16,14.204065322875977
2011-11-17,14.204065322875977
2011-11-18,14.204065322875977
2011-11-21,13.89466667175293
2011-11-22,13.866540908813477
2011-11-23,13.388384819030762
2011-11-25,13.332132339477539
2011-11-28,14.344696998596191
2011-11-29,14.232193946838379
2011-11-30,15.018753051757812
2011-12-01,14.762267112731934
2011-12-02,15.047250747680664
2011-12-05,15.161245346069336
2011-12-06,15.161245346069336
2011-12-07,15.503230094909668
2011-12-08,14.961752891540527
2011-12-09,15.474726676940918
2011-12-12,15.417732238769531
2011-12-13,15.104247093200684
2011-12-14,14.847760200500488
2011-12-15,15.246743202209473
2011-12-16,15.132743835449219
2011-12-19,15.132743835449219
2011-12-20,15.78821086883545
2011-12-21,15.845208168029785
2011-12-22,15.959206581115723
2011-12-23,15.930704116821289
2011-12-27,15.959206581115723
2011-12-28,15.81671142578125
2011-12-29,16.130189895629883
2011-12-30,15.987707138061523
2012-01-03,16.301189422607422
2012-01-04,16.158695220947266
2012-01-05,16.24419403076172
2012-01-06,16.187192916870117
2012-01-09,16.358192443847656
2012-01-10,16.386688232421875
2012-01-11,16.386688232421875
2012-01-12,16.50067138671875
2012-01-13,16.27268409729004
2012-01-17,16.07320213317871
2012-01-18,16.130189895629883
2012-01-19,16.101699829101562
2012-01-20,16.386688232421875
2012-01-23,16.4721736907959
2012-01-24,15.987707138061523
2012-01-25,16.01620101928711
2012-01-26,15.759710311889648
2012-01-27,15.959206581115723
2012-01-30,15.987707138061523
2012-01-31,15.902209281921387
2012-02-01,16.215696334838867
2012-02-02,16.358192443847656
2012-02-03,16.87116050720215
2012-02-06,16.70016860961914
2012-02-07,16.4721736907959
2012-02-08,16.4721736907959
2012-02-09,16.386688232421875
2012-02-10,15.902209281921387
2012-02-13,16.101699829101562
2012-02-14,15.930704116821289
2012-02-15,15.674215316772461
2012-02-16,16.301189422607422
2012-02-17,16.301189422607422
2012-02-21,16.101699829101562
2012-02-22,15.845208168029785
2012-02-23,16.158695220947266
2012-02-24,15.959206581115723
2012-02-27,15.78821086883545
2012-02-28,15.81671142578125
2012-02-29,15.459075927734375
2012-03-01,15.459075927734375
2012-03-02,14.997611045837402
2012-03-05,15.228344917297363
2012-03-06,14.853404998779297
2012-03-07,15.084136009216309
2012-03-08,15.199504852294922
2012-03-09,15.459075927734375
2012-03-12,15.459075927734375
2012-03-13,16.151275634765625
2012-03-14,15.94937801361084
2012-03-15,16.09359359741211
2012-03-16,15.978221893310547
2012-03-19,16.20895767211914
2012-03-20,16.035903930664062
2012-03-21,16.06475067138672
2012-03-22,15.689810752868652
2012-03-23,15.86285400390625
2012-03-26,16.1224308013916
2012-03-27,16.180118560791016
2012-03-28,16.353164672851562
2012-03-29,16.353164672851562
2012-03-30,16.46852684020996
2012-04-02,16.901155471801758
2012-04-03,16.814624786376953
2012-04-04,16.61273956298828
2012-04-05,16.67041778564453
2012-04-09,16.410852432250977
2012-04-10,16.09359359741211
2012-04-11,16.295482635498047
2012-04-12,16.58390235900879
2012-04-13,16.09359359741211
2012-04-16,16.23780059814453
2012-04-17,16.555063247680664
2012-04-18,16.1224308013916
2012-04-19,16.1224308013916
2012-04-20,16.23780059814453
2012-04-23,16.035903930664062
2012-04-24,16.1224308013916
2012-04-25,16.151275634765625
2012-04-26,16.09359359741211
2012-04-27,16.06475067138672
2012-04-30,15.776334762573242
2012-05-01,15.718650817871094
2012-05-02,15.574447631835938
2012-05-03,15.459075927734375
2012-05-04,15.286027908325195
2012-05-07,15.60328483581543
2012-05-08,15.747492790222168
2012-05-09,15.689810752868652
2012-05-10,15.660964965820312
2012-05-11,15.487919807434082
2012-05-14,15.343710899353027
2012-05-15,15.40139102935791
2012-05-16,15.40139102935791
2012-05-17,15.31486701965332
2012-05-18,15.170658111572266
2012-05-21,15.199504852294922
2012-05-22,14.968770027160645
2012-05-23,15.026453971862793
2012-05-24,15.286027908325195
2012-05-25,15.199504852294922
2012-05-29,15.286027908325195
2012-05-30,15.04069995880127
2012-05-31,15.128315925598145
2012-06-01,14.661033630371094
2012-06-04,14.95309066772461
2012-06-05,14.98228931427002
2012-06-06,15.069912910461426
2012-06-07,15.157525062561035
2012-06-08,15.332756996154785
2012-06-11,15.128315925598145
2012-06-12,15.069912910461426
2012-06-13,15.069912910461426
2012-06-14,15.361956596374512
2012-06-15,15.712422370910645
2012-06-18,15.420370101928711
2012-06-19,15.741631507873535
2012-06-20,15.712422370910645
2012-06-21,15.303549766540527
2012-06-22,15.624807357788086
2012-06-25,15.332756996154785
2012-06-26,15.128315925598145
2012-06-27,15.53719425201416
2012-06-28,15.53719425201416
2012-06-29,15.94606876373291
2012-07-02,16.267318725585938
2012-07-03,16.354942321777344
2012-07-05,16.41335678100586
2012-07-06,16.41335678100586
2012-07-09,16.41335678100586
2012-07-10,16.500965118408203
2012-07-11,16.530168533325195
2012-07-12,16.58858299255371
2012-07-13,16.763816833496094
2012-07-16,16.676189422607422
2012-07-17,16.705408096313477
2012-07-18,16.705408096313477
2012-07-19,16.530168533325195
2012-07-20,16.41335678100586
2012-07-23,16.121299743652344
2012-07-24,16.092092514038086
2012-07-25,16.004472732543945
2012-07-26,16.033681869506836
2012-07-27,16.29652976989746
2012-07-30,16.15049934387207
2012-07-31,16.092092514038086
2012-08-01,15.770838737487793
2012-08-02,15.683218002319336
2012-08-03,16.062883377075195
2012-08-06,16.092092514038086
2012-08-07,16.208911895751953
2012-08-08,16.29652976989746
2012-08-09,16.32573127746582
2012-08-10,16.61779022216797
2012-08-13,16.676189422607422
2012-08-14,16.559375762939453
2012-08-15,16.676189422607422
2012-08-16,16.646991729736328
2012-08-17,16.793018341064453
2012-08-20,16.763816833496094
2012-08-21,16.61779022216797
2012-08-22,16.471757888793945
2012-08-23,16.267318725585938
2012-08-24,16.32573127746582
2012-08-27,16.354942321777344
2012-08-28,16.354942321777344
2012-08-29,16.471757888793945
2012-08-30,16.354942321777344
2012-08-31,16.29652976989746
2012-09-04,16.41335678100586
2012-09-05,16.46063232421875
2012-09-06,16.844812393188477
2012-09-07,16.933473587036133
2012-09-10,16.933473587036133
2012-09-11,16.87436294555664
2012-09-12,17.051677703857422
2012-09-13,17.199440002441406
2012-09-14,17.40630531311035
2012-09-17,17.228992462158203
