Date,GTLB
2022-06-06,39.84000015258789
2022-06-07,51.0
2022-06-08,50.349998474121094
2022-06-09,49.15999984741211
2022-06-10,44.95000076293945
2022-06-13,42.52000045776367
2022-06-14,45.13999938964844
2022-06-15,47.84000015258789
2022-06-16,43.93000030517578
2022-06-17,44.0099983215332
2022-06-21,46.72999954223633
2022-06-22,47.880001068115234
2022-06-23,52.93000030517578
2022-06-24,54.36000061035156
2022-06-27,53.959999084472656
2022-06-28,51.630001068115234
2022-06-29,53.41999816894531
2022-06-30,53.13999938964844
2022-07-01,54.349998474121094
2022-07-05,59.150001525878906
2022-07-06,56.0099983215332
2022-07-07,59.09000015258789
2022-07-08,57.81999969482422
2022-07-11,57.369998931884766
2022-07-12,54.22999954223633
2022-07-13,55.720001220703125
2022-07-14,53.959999084472656
2022-07-15,56.34000015258789
2022-07-18,58.20000076293945
2022-07-19,57.400001525878906
2022-07-20,57.5099983215332
2022-07-21,58.279998779296875
2022-07-22,57.79999923706055
2022-07-25,55.560001373291016
2022-07-26,52.310001373291016
2022-07-27,54.970001220703125
2022-07-28,55.5
2022-07-29,57.400001525878906
2022-08-01,58.29999923706055
2022-08-02,60.34000015258789
2022-08-03,62.720001220703125
2022-08-04,63.33000183105469
2022-08-05,65.83000183105469
2022-08-08,66.62000274658203
2022-08-09,65.47000122070312
2022-08-10,68.33000183105469
2022-08-11,68.63999938964844
2022-08-12,69.16000366210938
2022-08-15,69.94000244140625
2022-08-16,67.58999633789062
2022-08-17,65.12000274658203
2022-08-18,64.12999725341797
2022-08-19,61.06999969482422
2022-08-22,59.310001373291016
2022-08-23,62.060001373291016
2022-08-24,63.560001373291016
2022-08-25,65.5
2022-08-26,64.43000030517578
2022-08-29,62.75
2022-08-30,62.33000183105469
2022-08-31,59.869998931884766
2022-09-01,50.529998779296875
2022-09-02,48.310001373291016
2022-09-06,47.400001525878906
2022-09-07,54.15999984741211
2022-09-08,55.279998779296875
2022-09-09,57.97999954223633
2022-09-12,61.709999084472656
2022-09-13,58.22999954223633
2022-09-14,61.209999084472656
2022-09-15,60.209999084472656
2022-09-16,57.380001068115234
2022-09-19,55.290000915527344
2022-09-20,54.13999938964844
2022-09-21,55.209999084472656
2022-09-22,50.83000183105469
2022-09-23,47.900001525878906
2022-09-26,47.31999969482422
2022-09-27,50.5
2022-09-28,52.880001068115234
2022-09-29,52.529998779296875
2022-09-30,51.220001220703125
2022-10-03,51.220001220703125
2022-10-04,54.459999084472656
2022-10-05,54.36000061035156
2022-10-06,56.7599983215332
2022-10-07,53.13999938964844
2022-10-10,49.560001373291016
2022-10-11,48.470001220703125
2022-10-12,47.52000045776367
2022-10-13,47.599998474121094
2022-10-14,41.93000030517578
2022-10-17,45.02000045776367
2022-10-18,48.2599983215332
2022-10-19,45.47999954223633
2022-10-20,46.869998931884766
2022-10-21,48.0
2022-10-24,48.869998931884766
2022-10-25,51.130001068115234
2022-10-26,47.7400016784668
2022-10-27,49.779998779296875
2022-10-28,49.04999923706055
2022-10-31,48.459999084472656
2022-11-01,46.7400016784668
2022-11-02,41.88999938964844
2022-11-03,41.599998474121094
2022-11-04,36.709999084472656
2022-11-07,35.939998626708984
2022-11-08,36.439998626708984
2022-11-09,34.220001220703125
2022-11-10,42.9900016784668
2022-11-11,45.959999084472656
2022-11-14,45.2400016784668
2022-11-15,47.63999938964844
2022-11-16,43.790000915527344
2022-11-17,41.06999969482422
2022-11-18,40.060001373291016
2022-11-21,38.220001220703125
2022-11-22,37.84000015258789
2022-11-23,39.709999084472656
2022-11-25,39.400001525878906
2022-11-28,38.849998474121094
2022-11-29,38.38999938964844
2022-11-30,39.54999923706055
2022-12-01,42.939998626708984
2022-12-02,41.27000045776367
2022-12-05,38.33000183105469
2022-12-06,41.95000076293945
2022-12-07,42.779998779296875
2022-12-08,47.43000030517578
2022-12-09,46.369998931884766
2022-12-12,49.2400016784668
2022-12-13,49.290000915527344
2022-12-14,49.70000076293945
2022-12-15,48.83000183105469
2022-12-16,49.77000045776367
2022-12-19,45.18000030517578
2022-12-20,46.459999084472656
2022-12-21,48.130001068115234
2022-12-22,45.869998931884766
2022-12-23,46.130001068115234
2022-12-27,43.95000076293945
2022-12-28,43.459999084472656
2022-12-29,45.95000076293945
2022-12-30,45.439998626708984
2023-01-03,43.93000030517578
2023-01-04,42.56999969482422
2023-01-05,38.209999084472656
2023-01-06,38.72999954223633
2023-01-09,40.15999984741211
2023-01-10,41.02000045776367
2023-01-11,43.45000076293945
2023-01-12,44.540000915527344
2023-01-13,44.970001220703125
2023-01-17,46.91999816894531
2023-01-18,46.560001373291016
2023-01-19,44.209999084472656
2023-01-20,46.27000045776367
2023-01-23,48.869998931884766
2023-01-24,47.349998474121094
2023-01-25,47.400001525878906
2023-01-26,49.650001525878906
2023-01-27,51.79999923706055
2023-01-30,48.630001068115234
2023-01-31,49.40999984741211
2023-02-01,54.150001525878906
2023-02-02,58.56999969482422
2023-02-03,52.20000076293945
2023-02-06,50.22999954223633
2023-02-07,52.15999984741211
2023-02-08,49.22999954223633
2023-02-09,42.30500030517578
2023-02-10,41.56999969482422
2023-02-13,43.2400016784668
2023-02-14,47.2599983215332
2023-02-15,49.22999954223633
2023-02-16,47.25
2023-02-17,45.45000076293945
2023-02-21,44.189998626708984
2023-02-22,44.31999969482422
2023-02-23,44.77000045776367
2023-02-24,43.36000061035156
2023-02-27,43.68000030517578
2023-02-28,44.040000915527344
2023-03-01,42.81999969482422
2023-03-02,49.97999954223633
2023-03-03,52.2599983215332
2023-03-06,51.189998626708984
2023-03-07,49.84000015258789
2023-03-08,50.029998779296875
2023-03-09,47.369998931884766
2023-03-10,44.35499954223633
2023-03-13,44.599998474121094
2023-03-14,33.959999084472656
2023-03-15,33.45000076293945
2023-03-16,35.220001220703125
2023-03-17,36.91999816894531
2023-03-20,36.25
2023-03-21,37.97999954223633
2023-03-22,36.16999816894531
2023-03-23,36.93000030517578
2023-03-24,33.7400016784668
2023-03-27,33.939998626708984
2023-03-28,33.900001525878906
2023-03-29,33.58000183105469
2023-03-30,33.0099983215332
2023-03-31,34.290000915527344
2023-04-03,34.34000015258789
2023-04-04,34.22999954223633
2023-04-05,33.34000015258789
2023-04-06,33.400001525878906
2023-04-10,33.58000183105469
2023-04-11,33.09000015258789
2023-04-12,33.869998931884766
2023-04-13,33.130001068115234
2023-04-14,32.34000015258789
2023-04-17,32.77000045776367
2023-04-18,32.91999816894531
2023-04-19,32.97999954223633
2023-04-20,32.529998779296875
2023-04-21,32.93000030517578
2023-04-24,32.540000915527344
2023-04-25,30.639999389648438
2023-04-26,30.850000381469727
2023-04-27,31.280000686645508
2023-04-28,30.360000610351562
2023-05-01,29.93000030517578
2023-05-02,29.559999465942383
2023-05-03,28.219999313354492
2023-05-04,26.770000457763672
2023-05-05,27.709999084472656
2023-05-08,30.209999084472656
2023-05-09,31.079999923706055
2023-05-10,30.299999237060547
2023-05-11,29.020000457763672
2023-05-12,28.739999771118164
2023-05-15,30.719999313354492
2023-05-16,30.329999923706055
2023-05-17,31.809999465942383
2023-05-18,32.54999923706055
2023-05-19,32.66999816894531
2023-05-22,34.619998931884766
2023-05-23,34.04999923706055
2023-05-24,34.16999816894531
2023-05-25,32.9900016784668
2023-05-26,34.650001525878906
2023-05-30,35.75
2023-05-31,36.959999084472656
2023-06-01,35.939998626708984
2023-06-02,33.72999954223633
2023-06-05,35.400001525878906
2023-06-06,46.439998626708984
2023-06-07,47.08000183105469
2023-06-08,45.86000061035156
2023-06-09,47.18000030517578
2023-06-12,49.11000061035156
2023-06-13,50.68000030517578
2023-06-14,50.810001373291016
2023-06-15,53.439998626708984
2023-06-16,51.2400016784668
2023-06-20,49.560001373291016
2023-06-21,46.779998779296875
2023-06-22,49.619998931884766
2023-06-23,48.65999984741211
2023-06-26,49.060001373291016
2023-06-27,49.18000030517578
2023-06-28,49.720001220703125
2023-06-29,49.5
2023-06-30,51.11000061035156
2023-07-03,50.75
2023-07-05,50.68000030517578
2023-07-06,49.7400016784668
2023-07-07,48.939998626708984
2023-07-10,50.349998474121094
2023-07-11,51.119998931884766
2023-07-12,52.900001525878906
2023-07-13,54.119998931884766
2023-07-14,52.09000015258789
2023-07-17,52.9900016784668
2023-07-18,53.959999084472656
2023-07-19,52.18000030517578
2023-07-20,49.709999084472656
2023-07-21,50.0
2023-07-24,49.279998779296875
2023-07-25,48.869998931884766
2023-07-26,48.43000030517578
2023-07-27,46.875
2023-07-28,47.97999954223633
2023-07-31,49.630001068115234
2023-08-01,48.5
2023-08-02,45.96500015258789
2023-08-03,47.04999923706055
2023-08-04,47.56999969482422
2023-08-07,47.400001525878906
2023-08-08,45.45000076293945
2023-08-09,44.4900016784668
2023-08-10,43.47999954223633
2023-08-11,43.970001220703125
2023-08-14,45.779998779296875
2023-08-15,45.209999084472656
2023-08-16,45.40999984741211
2023-08-17,43.0099983215332
2023-08-18,44.36000061035156
2023-08-21,44.209999084472656
2023-08-22,44.970001220703125
2023-08-23,46.40999984741211
2023-08-24,43.95000076293945
2023-08-25,45.189998626708984
2023-08-28,45.06999969482422
2023-08-29,45.9900016784668
2023-08-30,46.09000015258789
2023-08-31,47.369998931884766
2023-09-01,49.16999816894531
2023-09-05,49.7400016784668
2023-09-06,49.9900016784668
2023-09-07,51.939998626708984
2023-09-08,52.349998474121094
2023-09-11,52.72999954223633
2023-09-12,52.349998474121094
2023-09-13,50.97999954223633
2023-09-14,49.93000030517578
2023-09-15,48.79999923706055
2023-09-18,48.09000015258789
2023-09-19,47.720001220703125
2023-09-20,47.41999816894531
2023-09-21,44.849998474121094
2023-09-22,45.0
2023-09-25,43.84000015258789
2023-09-26,42.150001525878906
2023-09-27,42.939998626708984
2023-09-28,43.9900016784668
2023-09-29,45.220001220703125
2023-10-02,46.02000045776367
2023-10-03,43.380001068115234
2023-10-04,44.7400016784668
2023-10-05,44.540000915527344
2023-10-06,46.41999816894531
2023-10-09,46.47999954223633
2023-10-10,47.689998626708984
2023-10-11,48.34000015258789
2023-10-12,47.72999954223633
2023-10-13,45.689998626708984
2023-10-16,46.91999816894531
2023-10-17,48.380001068115234
2023-10-18,46.540000915527344
2023-10-19,46.72999954223633
2023-10-20,44.31999969482422
2023-10-23,44.400001525878906
2023-10-24,45.880001068115234
2023-10-25,42.29999923706055
2023-10-26,41.27000045776367
2023-10-27,42.2400016784668
2023-10-30,41.86000061035156
2023-10-31,43.279998779296875
2023-11-01,42.029998779296875
2023-11-02,41.650001525878906
2023-11-03,42.36000061035156
2023-11-06,41.47999954223633
2023-11-07,44.54999923706055
2023-11-08,44.7400016784668
2023-11-09,43.27000045776367
2023-11-10,44.61000061035156
2023-11-13,45.209999084472656
2023-11-14,48.7599983215332
2023-11-15,48.97999954223633
2023-11-16,48.54999923706055
2023-11-17,46.810001373291016
2023-11-20,47.04999923706055
2023-11-21,46.150001525878906
2023-11-22,46.84000015258789
2023-11-24,47.04999923706055
2023-11-27,46.47999954223633
2023-11-28,47.599998474121094
2023-11-29,48.599998474121094
2023-11-30,48.34000015258789
2023-12-01,52.470001220703125
2023-12-04,52.93000030517578
2023-12-05,58.9900016784668
2023-12-06,60.099998474121094
2023-12-07,59.06999969482422
2023-12-08,59.20000076293945
2023-12-11,59.689998626708984
2023-12-12,61.560001373291016
2023-12-13,64.72000122070312
2023-12-14,64.80000305175781
2023-12-15,62.34000015258789
2023-12-18,63.880001068115234
2023-12-19,63.83000183105469
2023-12-20,61.7599983215332
2023-12-21,63.2400016784668
2023-12-22,63.189998626708984
2023-12-26,64.47000122070312
2023-12-27,64.12999725341797
2023-12-28,64.62000274658203
2023-12-29,62.959999084472656
2024-01-02,60.040000915527344
2024-01-03,58.349998474121094
2024-01-04,57.58000183105469
2024-01-05,57.0
2024-01-08,59.650001525878906
2024-01-09,61.290000915527344
2024-01-10,62.290000915527344
2024-01-11,62.029998779296875
2024-01-12,61.560001373291016
2024-01-16,62.72999954223633
2024-01-17,63.459999084472656
2024-01-18,65.0999984741211
2024-01-19,68.37000274658203
2024-01-22,70.29000091552734
2024-01-23,70.68000030517578
2024-01-24,68.4800033569336
2024-01-25,70.0
2024-01-26,69.41000366210938
2024-01-29,73.58000183105469
2024-01-30,74.37999725341797
2024-01-31,71.11000061035156
2024-02-01,72.33000183105469
2024-02-02,72.3499984741211
2024-02-05,71.97000122070312
2024-02-06,70.94999694824219
2024-02-07,72.75
2024-02-08,76.19000244140625
2024-02-09,77.5999984741211
2024-02-12,72.80000305175781
2024-02-13,72.62999725341797
2024-02-14,74.05000305175781
2024-02-15,74.0999984741211
2024-02-16,73.37000274658203
2024-02-20,70.18000030517578
2024-02-21,67.41000366210938
2024-02-22,69.61000061035156
2024-02-23,69.94000244140625
2024-02-26,71.11000061035156
2024-02-27,72.12999725341797
2024-02-28,72.19999694824219
2024-02-29,72.12000274658203
2024-03-01,73.30999755859375
2024-03-04,74.47000122070312
2024-03-05,58.84000015258789
2024-03-06,61.41999816894531
2024-03-07,59.08000183105469
2024-03-08,57.70000076293945
2024-03-11,56.439998626708984
2024-03-12,57.2400016784668
2024-03-13,55.66999816894531
2024-03-14,54.77000045776367
2024-03-15,53.41999816894531
2024-03-18,55.2400016784668
2024-03-19,55.58000183105469
2024-03-20,57.220001220703125
2024-03-21,59.869998931884766
2024-03-22,58.720001220703125
2024-03-25,58.79999923706055
2024-03-26,59.08000183105469
2024-03-27,58.75
2024-03-28,58.31999969482422
2024-04-01,55.54999923706055
2024-04-02,55.209999084472656
2024-04-03,56.5099983215332
2024-04-04,56.599998474121094
2024-04-05,56.380001068115234
2024-04-08,58.599998474121094
2024-04-09,59.529998779296875
2024-04-10,57.95000076293945
2024-04-11,58.11000061035156
2024-04-12,57.06999969482422
2024-04-15,53.83000183105469
2024-04-16,53.86000061035156
2024-04-17,53.5099983215332
2024-04-18,52.560001373291016
2024-04-19,51.4900016784668
2024-04-22,52.52000045776367
2024-04-23,56.08000183105469
2024-04-24,56.380001068115234
2024-04-25,56.0099983215332
2024-04-26,55.459999084472656
2024-04-29,55.349998474121094
2024-04-30,52.470001220703125
2024-05-01,53.36000061035156
2024-05-02,54.41999816894531
2024-05-03,54.540000915527344
2024-05-06,55.209999084472656
2024-05-07,53.459999084472656
2024-05-08,52.939998626708984
2024-05-09,52.90999984741211
2024-05-10,52.869998931884766
2024-05-13,53.27000045776367
2024-05-14,54.279998779296875
2024-05-15,57.099998474121094
2024-05-16,56.5
2024-05-17,56.2599983215332
2024-05-20,58.52000045776367
2024-05-21,58.16999816894531
2024-05-22,57.439998626708984
2024-05-23,56.9900016784668
2024-05-24,55.16999816894531
2024-05-28,53.5
2024-05-29,53.11000061035156
2024-05-30,48.540000915527344
2024-05-31,47.189998626708984
2024-06-03,47.06999969482422
2024-06-04,44.75
2024-06-05,44.88999938964844
2024-06-06,44.119998931884766
2024-06-07,43.59000015258789
2024-06-10,44.27000045776367
2024-06-11,43.59000015258789
2024-06-12,46.279998779296875
2024-06-13,45.22999954223633
2024-06-14,44.5099983215332
2024-06-17,43.43000030517578
2024-06-18,43.0099983215332
2024-06-20,42.900001525878906
2024-06-21,43.81999969482422
2024-06-24,44.099998474121094
2024-06-25,43.599998474121094
2024-06-26,48.560001373291016
2024-06-27,49.45000076293945
2024-06-28,49.720001220703125
2024-07-01,51.34000015258789
2024-07-02,51.75
2024-07-03,53.16999816894531
2024-07-05,52.58000183105469
2024-07-08,53.0
2024-07-09,50.209999084472656
2024-07-10,50.70000076293945
2024-07-11,52.08000183105469
2024-07-12,50.95000076293945
2024-07-15,48.439998626708984
2024-07-16,50.65999984741211
2024-07-17,55.38999938964844
2024-07-18,53.0099983215332
2024-07-19,53.56999969482422
2024-07-22,53.540000915527344
2024-07-23,55.04999923706055
2024-07-24,51.959999084472656
2024-07-25,53.439998626708984
2024-07-26,53.369998931884766
2024-07-29,52.869998931884766
2024-07-30,50.130001068115234
2024-07-31,51.22999954223633
2024-08-01,48.459999084472656
2024-08-02,47.709999084472656
2024-08-05,42.66999816894531
2024-08-06,43.040000915527344
2024-08-07,43.189998626708984
2024-08-08,40.84000015258789
2024-08-09,41.70000076293945
2024-08-12,41.9900016784668
2024-08-13,44.119998931884766
2024-08-14,42.970001220703125
2024-08-15,44.79999923706055
2024-08-16,45.40999984741211
2024-08-19,46.36000061035156
2024-08-20,46.52000045776367
2024-08-21,47.2599983215332
2024-08-22,46.119998931884766
2024-08-23,46.97999954223633
2024-08-26,47.29999923706055
2024-08-27,47.0099983215332
2024-08-28,46.099998474121094
2024-08-29,47.88999938964844
2024-08-30,47.400001525878906
2024-09-03,44.68000030517578
2024-09-04,54.349998474121094
2024-09-05,55.849998474121094
2024-09-06,53.09000015258789
2024-09-09,53.5
2024-09-10,56.20000076293945
2024-09-11,55.290000915527344
2024-09-12,54.150001525878906
2024-09-13,54.4900016784668
2024-09-16,52.7400016784668
2024-09-17,51.630001068115234
2024-09-18,51.16999816894531
2024-09-19,52.349998474121094
2024-09-20,52.04999923706055
2024-09-23,53.18000030517578
2024-09-24,53.09000015258789
2024-09-25,51.650001525878906
2024-09-26,51.40999984741211
2024-09-27,51.650001525878906
2024-09-30,51.540000915527344
2024-10-01,49.68000030517578
2024-10-02,50.22999954223633
2024-10-03,48.7599983215332
2024-10-04,50.15999984741211
2024-10-07,49.470001220703125
2024-10-08,49.970001220703125
2024-10-09,53.84000015258789
2024-10-10,54.36000061035156
2024-10-11,54.72999954223633
2024-10-14,54.970001220703125
2024-10-15,54.41999816894531
2024-10-16,54.349998474121094
2024-10-17,54.43000030517578
2024-10-18,55.34000015258789
2024-10-21,55.43000030517578
2024-10-22,54.849998474121094
2024-10-23,53.060001373291016
2024-10-24,55.63999938964844
2024-10-25,55.119998931884766
2024-10-28,53.880001068115234
2024-10-29,54.72999954223633
2024-10-30,54.560001373291016
2024-10-31,53.75
2024-11-01,56.939998626708984
2024-11-04,55.9900016784668
2024-11-05,56.41999816894531
2024-11-06,60.209999084472656
2024-11-07,61.189998626708984
2024-11-08,60.5
2024-11-11,60.150001525878906
2024-11-12,59.95000076293945
2024-11-13,60.93000030517578
2024-11-14,61.150001525878906
2024-11-15,59.869998931884766
2024-11-18,59.959999084472656
2024-11-19,60.90999984741211
2024-11-20,62.150001525878906
2024-11-21,64.80000305175781
2024-11-22,66.62000274658203
2024-11-25,66.37000274658203
2024-11-26,66.37000274658203
2024-11-27,63.79999923706055
2024-11-29,63.75
2024-12-02,62.9900016784668
2024-12-03,63.86000061035156
2024-12-04,66.55999755859375
2024-12-05,66.04000091552734
2024-12-06,67.19000244140625
2024-12-09,66.7300033569336
2024-12-10,61.58000183105469
2024-12-11,60.68000030517578
2024-12-12,61.040000915527344
2024-12-13,58.599998474121094
2024-12-16,59.06999969482422
2024-12-17,59.13999938964844
2024-12-18,57.2400016784668
2024-12-19,55.65999984741211
2024-12-20,59.83000183105469
2024-12-23,60.0099983215332
2024-12-24,60.45000076293945
2024-12-26,59.7400016784668
2024-12-27,57.970001220703125
2024-12-30,56.470001220703125
2024-12-31,56.349998474121094
2025-01-02,56.36000061035156
2025-01-03,59.7599983215332
2025-01-06,61.560001373291016
2025-01-07,60.56999969482422
2025-01-08,61.63999938964844
2025-01-10,59.939998626708984
2025-01-13,57.369998931884766
2025-01-14,61.220001220703125
2025-01-15,62.93000030517578
2025-01-16,64.19999694824219
2025-01-17,63.02000045776367
2025-01-21,65.06999969482422
2025-01-22,63.68000030517578
2025-01-23,63.939998626708984
2025-01-24,64.79000091552734
2025-01-27,64.76000213623047
2025-01-28,72.75
2025-01-29,70.33000183105469
2025-01-30,69.37999725341797
2025-01-31,72.76000213623047
2025-02-03,70.72000122070312
2025-02-04,71.44000244140625
2025-02-05,73.13500213623047
2025-02-06,71.44999694824219
2025-02-07,70.55000305175781
2025-02-10,71.27999877929688
2025-02-11,68.5
2025-02-12,69.79000091552734
2025-02-13,70.55999755859375
2025-02-14,67.83000183105469
2025-02-18,71.54000091552734
2025-02-19,69.81999969482422
2025-02-20,67.44999694824219
2025-02-21,64.12000274658203
2025-02-24,62.279998779296875
2025-02-25,60.79999923706055
2025-02-26,61.0
2025-02-27,60.040000915527344
2025-02-28,60.209999084472656
2025-03-03,56.25
2025-03-04,62.79999923706055
2025-03-05,61.790000915527344
2025-03-06,58.25
2025-03-07,56.380001068115234
2025-03-10,50.9900016784668
2025-03-11,51.939998626708984
2025-03-12,52.790000915527344
2025-03-13,49.97999954223633
2025-03-14,52.08000183105469
2025-03-17,51.939998626708984
2025-03-18,49.88999938964844
2025-03-19,51.599998474121094
2025-03-20,51.15999984741211
2025-03-21,50.95000076293945
2025-03-24,52.119998931884766
2025-03-25,53.130001068115234
2025-03-26,51.400001525878906
2025-03-27,50.18000030517578
2025-03-28,48.380001068115234
2025-03-31,47.0
2025-04-01,47.650001525878906
2025-04-02,48.33000183105469
2025-04-03,42.529998779296875
2025-04-04,41.09000015258789
2025-04-07,42.79999923706055
2025-04-08,40.52000045776367
2025-04-09,46.29999923706055
2025-04-10,42.97999954223633
2025-04-11,41.91999816894531
2025-04-14,42.40999984741211
2025-04-15,43.650001525878906
2025-04-16,42.16999816894531
2025-04-17,42.900001525878906
2025-04-21,40.970001220703125
2025-04-22,41.54999923706055
2025-04-23,42.91999816894531
2025-04-24,45.66999816894531
2025-04-25,47.15999984741211
2025-04-28,46.959999084472656
2025-04-29,47.150001525878906
2025-04-30,46.66999816894531
2025-05-01,46.959999084472656
2025-05-02,46.54999923706055
2025-05-05,45.47999954223633
2025-05-06,46.4900016784668
2025-05-07,47.08000183105469
2025-05-08,49.529998779296875
2025-05-09,49.15999984741211
2025-05-12,52.060001373291016
2025-05-13,53.36000061035156
2025-05-14,53.43000030517578
2025-05-15,51.810001373291016
2025-05-16,51.4900016784668
2025-05-19,48.95000076293945
2025-05-20,50.15999984741211
2025-05-21,47.599998474121094
2025-05-22,47.77000045776367
2025-05-23,47.5
2025-05-27,48.0
2025-05-28,46.25
2025-05-29,45.68000030517578
2025-05-30,45.5099983215332
2025-06-02,45.54999923706055
2025-06-03,46.66999816894531
2025-06-04,47.38999938964844
2025-06-05,48.77000045776367
2025-06-06,48.77000045776367
2025-06-09,48.63999938964844
2025-06-10,48.5099983215332
2025-06-11,43.369998931884766
2025-06-12,43.709999084472656
2025-06-13,41.22999954223633
2025-06-16,42.08000183105469
2025-06-17,41.869998931884766
2025-06-18,42.040000915527344
2025-06-20,40.7599983215332
2025-06-23,40.709999084472656
2025-06-24,42.83000183105469
2025-06-25,42.59000015258789
2025-06-26,44.22999954223633
2025-06-27,45.13999938964844
2025-06-30,45.11000061035156
2025-07-01,45.5099983215332
2025-07-02,45.13999938964844
2025-07-03,46.369998931884766
2025-07-07,46.54999923706055
2025-07-08,46.599998474121094
2025-07-09,46.880001068115234
2025-07-10,45.09000015258789
2025-07-11,42.029998779296875
2025-07-14,42.56999969482422
2025-07-15,42.900001525878906
2025-07-16,42.56999969482422
2025-07-17,43.91999816894531
2025-07-18,45.369998931884766
2025-07-21,44.91999816894531
2025-07-22,46.029998779296875
