Date,SMBC
2010-01-04,4.368495941162109
2010-01-05,4.531388282775879
2010-01-06,4.479558944702148
2010-01-07,4.468451976776123
2010-01-08,4.535091876983643
2010-01-11,4.609132766723633
2010-01-12,4.609132766723633
2010-01-13,4.605431079864502
2010-01-14,4.62764310836792
2010-01-15,4.720198631286621
2010-01-19,4.731303691864014
2010-01-20,4.986750602722168
2010-01-21,4.986750602722168
2010-01-22,4.886791229248047
2010-01-25,4.886791229248047
2010-01-26,4.886791229248047
2010-01-27,4.90530252456665
2010-01-28,4.886791229248047
2010-01-29,4.99044942855835
2010-02-01,4.997854709625244
2010-02-02,4.997854709625244
2010-02-03,5.275513172149658
2010-02-04,4.997854709625244
2010-02-05,4.923811912536621
2010-02-08,4.923811912536621
2010-02-09,4.927515983581543
2010-02-10,5.002230644226074
2010-02-11,5.002230644226074
2010-02-12,5.002230644226074
2010-02-16,5.043325901031494
2010-02-17,5.043325901031494
2010-02-18,5.043325901031494
2010-02-19,5.043325901031494
2010-02-22,5.062003135681152
2010-02-23,5.368340015411377
2010-02-24,5.368340015411377
2010-02-25,5.230113506317139
2010-02-26,5.136720180511475
2010-03-01,5.230113506317139
2010-03-02,5.304830551147461
2010-03-03,5.304830551147461
2010-03-04,5.248794078826904
2010-03-05,5.267472743988037
2010-03-08,5.230113506317139
2010-03-09,5.230113506317139
2010-03-10,5.230113506317139
2010-03-11,5.230113506317139
2010-03-12,5.230113506317139
2010-03-15,5.379544734954834
2010-03-16,5.379544734954834
2010-03-17,5.379544734954834
2010-03-18,5.2413225173950195
2010-03-19,5.2413225173950195
2010-03-22,5.416905403137207
2010-03-23,5.233850955963135
2010-03-24,5.4094319343566895
2010-03-25,5.4094319343566895
2010-03-26,5.304830551147461
2010-03-29,5.301094055175781
2010-03-30,5.304830551147461
2010-03-31,5.304830551147461
2010-04-01,5.304830551147461
2010-04-05,5.416905403137207
2010-04-06,5.416905403137207
2010-04-07,5.304830551147461
2010-04-08,5.304830551147461
2010-04-09,5.416905403137207
2010-04-12,5.428112030029297
2010-04-13,5.428112030029297
2010-04-14,5.428112030029297
2010-04-15,5.428112030029297
2010-04-16,5.416905403137207
2010-04-19,5.416905403137207
2010-04-20,5.416905403137207
2010-04-21,5.480410099029541
2010-04-22,5.416905403137207
2010-04-23,5.603694438934326
2010-04-26,5.599957466125488
2010-04-27,5.603694438934326
2010-04-28,5.323509693145752
2010-04-29,5.286151885986328
2010-04-30,5.304830551147461
2010-05-03,5.342188358306885
2010-05-04,5.304830551147461
2010-05-05,5.379544734954834
2010-05-06,5.379544734954834
2010-05-07,5.379544734954834
2010-05-10,5.603694438934326
2010-05-11,5.697088718414307
2010-05-12,5.764865875244141
2010-05-13,6.3070878982543945
2010-05-14,6.3070878982543945
2010-05-17,6.020915508270264
2010-05-18,6.013384819030762
2010-05-19,5.968199729919434
2010-05-20,5.968199729919434
2010-05-21,5.836409568786621
2010-05-24,5.836409568786621
2010-05-25,6.043509006500244
2010-05-26,6.043509006500244
2010-05-27,6.043509006500244
2010-05-28,5.923014163970947
2010-06-01,6.020915508270264
2010-06-02,6.020915508270264
2010-06-03,6.020915508270264
2010-06-04,5.840175151824951
2010-06-07,5.930545330047607
2010-06-08,5.945605278015137
2010-06-09,5.949373245239258
2010-06-10,5.949373245239258
2010-06-11,5.949373245239258
2010-06-14,6.115052223205566
2010-06-15,5.930545330047607
2010-06-16,5.930545330047607
2010-06-17,5.930545330047607
2010-06-18,5.930545330047607
2010-06-21,5.930545330047607
2010-06-22,5.930545330047607
2010-06-23,5.930545330047607
2010-06-24,5.945605278015137
2010-06-25,6.096224308013916
2010-06-28,5.930545330047607
2010-06-29,5.704620838165283
2010-06-30,5.651904582977295
2010-07-01,5.685791492462158
2010-07-02,5.651904582977295
2010-07-06,5.738508701324463
2010-07-07,5.685791492462158
2010-07-08,5.704620838165283
2010-07-09,5.704620838165283
2010-07-12,5.704620838165283
2010-07-13,5.704620838165283
2010-07-14,5.704620838165283
2010-07-15,5.685791492462158
2010-07-16,5.685791492462158
2010-07-19,5.685791492462158
2010-07-20,5.685791492462158
2010-07-21,5.685791492462158
2010-07-22,5.685791492462158
2010-07-23,5.685791492462158
2010-07-26,5.685791492462158
2010-07-27,6.028448104858398
2010-07-28,5.704620838165283
2010-07-29,5.69332218170166
2010-07-30,5.689558506011963
2010-08-02,5.689558506011963
2010-08-03,5.708383560180664
2010-08-04,5.761101245880127
2010-08-05,5.761101245880127
2010-08-06,5.761101245880127
2010-08-09,5.761101245880127
2010-08-10,5.723444938659668
2010-08-11,5.712061405181885
2010-08-12,5.7310380935668945
2010-08-13,5.7310380935668945
2010-08-16,5.7310380935668945
2010-08-17,5.7310380935668945
2010-08-18,5.7310380935668945
2010-08-19,5.772787094116211
2010-08-20,5.78796911239624
2010-08-23,5.78796911239624
2010-08-24,5.818332195281982
2010-08-25,5.818332195281982
2010-08-26,5.818332195281982
2010-08-27,5.818332195281982
2010-08-30,5.818332195281982
2010-08-31,5.818332195281982
2010-09-01,5.818332195281982
2010-09-02,5.78796911239624
2010-09-03,5.78796911239624
2010-09-07,5.636152744293213
2010-09-08,5.693083763122559
2010-09-09,5.693083763122559
2010-09-10,5.674106597900391
2010-09-13,5.696881294250488
2010-09-14,5.655129432678223
2010-09-15,5.655129432678223
2010-09-16,6.046055316925049
2010-09-17,6.046055316925049
2010-09-20,5.605789661407471
2010-09-21,5.768992900848389
2010-09-22,5.875262260437012
2010-09-23,5.67031192779541
2010-09-24,5.522292137145996
2010-09-27,5.522292137145996
2010-09-28,5.522292137145996
2010-09-29,5.655129432678223
2010-09-30,5.890443325042725
2010-10-01,5.628561973571777
2010-10-04,5.628561973571777
2010-10-05,5.628561973571777
2010-10-06,5.7310380935668945
2010-10-07,5.814535617828369
2010-10-08,5.814535617828369
2010-10-11,5.860080718994141
2010-10-12,5.860080718994141
2010-10-13,5.860080718994141
2010-10-14,5.860080718994141
2010-10-15,5.860080718994141
2010-10-18,5.860080718994141
2010-10-19,5.768992900848389
2010-10-20,5.768992900848389
2010-10-21,5.768992900848389
2010-10-22,5.772787094116211
2010-10-25,5.939782619476318
2010-10-26,5.939782619476318
2010-10-27,5.992918491363525
2010-10-28,5.958761215209961
2010-10-29,6.015691757202148
2010-11-01,6.015691757202148
2010-11-02,5.996716022491455
2010-11-03,5.985330104827881
2010-11-04,5.985330104827881
2010-11-05,5.985330104827881
2010-11-08,5.985330104827881
2010-11-09,5.9435811042785645
2010-11-10,5.96652889251709
2010-11-11,5.96652889251709
2010-11-12,5.96652889251709
2010-11-15,5.96652889251709
2010-11-16,5.96652889251709
2010-11-17,6.100391387939453
2010-11-18,6.100391387939453
2010-11-19,6.100391387939453
2010-11-22,5.87091064453125
2010-11-23,6.069793701171875
2010-11-24,5.901507377624512
2010-11-26,5.87091064453125
2010-11-29,5.87091064453125
2010-11-30,6.100391387939453
2010-12-01,5.890032768249512
2010-12-02,5.890032768249512
2010-12-03,6.119516372680664
2010-12-06,6.234256267547607
2010-12-07,6.352822780609131
2010-12-08,6.360467910766602
2010-12-09,6.161588668823242
2010-12-10,6.161588668823242
2010-12-13,6.61290168762207
2010-12-14,6.425490379333496
2010-12-15,6.050670623779297
2010-12-16,6.272505283355713
2010-12-17,6.272505283355713
2010-12-20,6.459914684295654
2010-12-21,6.459914684295654
2010-12-22,6.459914684295654
2010-12-23,6.387242794036865
2010-12-27,6.501984596252441
2010-12-28,6.459914684295654
2010-12-29,6.459914684295654
2010-12-30,6.501984596252441
2010-12-31,6.597601413726807
2011-01-03,6.635849952697754
2011-01-04,6.6932220458984375
2011-01-05,6.654972553253174
2011-01-06,6.654972553253174
2011-01-07,6.968599796295166
2011-01-10,6.815611362457275
2011-01-11,6.815611362457275
2011-01-12,6.815611362457275
2011-01-13,6.872981071472168
2011-01-14,6.968599796295166
2011-01-18,7.075690269470215
2011-01-19,7.075690269470215
2011-01-20,7.16365909576416
2011-01-21,7.16365909576416
2011-01-24,6.830909252166748
2011-01-25,6.811787128448486
2011-01-26,6.811787128448486
2011-01-27,7.198081016540527
2011-01-28,7.198081016540527
2011-01-31,7.2439775466918945
2011-02-01,7.2439775466918945
2011-02-02,7.320470809936523
2011-02-03,7.366367340087891
2011-02-04,7.343417167663574
2011-02-07,7.572897911071777
2011-02-08,7.572897911071777
2011-02-09,7.802382469177246
2011-02-10,7.572897911071777
2011-02-11,7.619074821472168
2011-02-14,7.580595970153809
2011-02-15,7.696035861968994
2011-02-16,7.619074821472168
2011-02-17,7.792239189147949
2011-02-18,7.699883937835693
2011-02-22,9.008210182189941
2011-02-23,7.984638690948486
2011-02-24,7.884590148925781
2011-02-25,7.77684211730957
2011-02-28,8.069293975830078
2011-03-01,8.46179485321045
2011-03-02,8.811967849731445
2011-03-03,8.65804386138916
2011-03-04,8.65804386138916
2011-03-07,9.058236122131348
2011-03-08,9.154438018798828
2011-03-09,9.189066886901855
2011-03-10,8.469491004943848
2011-03-11,8.319416046142578
2011-03-14,9.185219764709473
2011-03-15,9.150588035583496
2011-03-16,9.196762084960938
2011-03-17,8.815811157226562
2011-03-18,9.196762084960938
2011-03-21,9.200611114501953
2011-03-22,9.196762084960938
2011-03-23,8.869684219360352
2011-03-24,8.64265251159668
2011-03-25,8.64265251159668
2011-03-28,8.719611167907715
2011-03-29,9.189066886901855
2011-03-30,9.262182235717773
2011-03-31,8.588777542114258
2011-04-01,9.119805335998535
2011-04-04,9.350686073303223
2011-04-05,9.543083190917969
2011-04-06,9.523847579956055
2011-04-07,8.969731330871582
2011-04-08,9.427643775939941
2011-04-11,9.523847579956055
2011-04-12,9.450733184814453
2011-04-13,9.947128295898438
2011-04-14,9.99329948425293
2011-04-15,9.870165824890137
2011-04-18,10.054871559143066
2011-04-19,10.058719635009766
2011-04-20,10.043330192565918
2011-04-21,9.793208122253418
2011-04-25,9.850929260253906
2011-04-26,9.723944664001465
2011-04-27,9.88940715789795
2011-04-28,9.985607147216797
2011-04-29,9.893254280090332
2011-05-02,9.90095329284668
2011-05-03,9.904800415039062
2011-05-04,9.950977325439453
2011-05-05,9.950977325439453
2011-05-06,9.908646583557129
2011-05-09,9.966368675231934
2011-05-10,9.620047569274902
2011-05-11,8.64953327178955
2011-05-12,8.885396957397461
2011-05-13,8.614740371704102
2011-05-16,8.119812965393066
2011-05-17,7.883951187133789
2011-05-18,7.965150356292725
2011-05-19,7.771823406219482
2011-05-20,7.880089282989502
2011-05-23,7.810490608215332
2011-05-24,7.733155727386475
2011-05-25,7.938084602355957
2011-05-26,7.984482288360596
2011-05-27,8.320876121520996
2011-05-31,8.019285202026367
2011-06-01,7.97288179397583
2011-06-02,7.930352687835693
2011-06-03,7.965150356292725
2011-06-06,7.930352687835693
2011-06-07,7.941952705383301
2011-06-08,8.027012825012207
2011-06-09,8.030884742736816
2011-06-10,8.09274959564209
2011-06-13,8.027012825012207
2011-06-14,7.992211818695068
2011-06-15,8.042482376098633
2011-06-16,8.030884742736816
2011-06-17,7.930352687835693
2011-06-20,7.999949932098389
2011-06-21,7.938084602355957
2011-06-22,7.938084602355957
2011-06-23,7.938084602355957
2011-06-24,7.938084602355957
2011-06-27,8.038617134094238
2011-06-28,8.038617134094238
2011-06-29,8.030884742736816
2011-06-30,8.034749031066895
2011-07-01,8.034749031066895
2011-07-05,7.965150356292725
2011-07-06,7.965150356292725
2011-07-07,7.965150356292725
2011-07-08,7.965150356292725
2011-07-11,7.941952705383301
2011-07-12,8.003816604614258
2011-07-13,8.278346061706543
2011-07-14,8.885396957397461
2011-07-15,8.60313606262207
2011-07-18,8.054080963134766
2011-07-19,8.054080963134766
2011-07-20,8.119812965393066
2011-07-21,8.046350479125977
2011-07-22,8.568336486816406
2011-07-25,8.44460391998291
2011-07-26,8.506473541259766
2011-07-27,8.31700611114502
2011-07-28,8.332475662231445
2011-07-29,8.332475662231445
2011-08-01,8.09661865234375
2011-08-02,8.09661865234375
2011-08-03,8.027012825012207
2011-08-04,8.483268737792969
2011-08-05,8.583800315856934
2011-08-08,8.216479301452637
2011-08-09,8.808065414428711
2011-08-10,7.961281776428223
2011-08-11,8.1674165725708
2011-08-12,8.322986602783203
2011-08-15,8.478553771972656
2011-08-16,8.478553771972656
2011-08-17,8.459113121032715
2011-08-18,8.1674165725708
2011-08-19,8.11296558380127
2011-08-22,8.1674165725708
2011-08-23,8.074070930480957
2011-08-24,8.074070930480957
2011-08-25,8.455217361450195
2011-08-26,8.43966293334961
2011-08-29,8.43966293334961
2011-08-30,8.373544692993164
2011-08-31,8.886923789978027
2011-09-01,8.268533706665039
2011-09-02,8.268533706665039
2011-09-06,8.824694633483887
2011-09-07,8.272422790527344
2011-09-08,8.466891288757324
2011-09-09,8.1674165725708
2011-09-12,8.1674165725708
2011-09-13,8.186860084533691
2011-09-14,8.186860084533691
2011-09-15,8.186860084533691
2011-09-16,8.186860084533691
2011-09-19,8.039066314697266
2011-09-20,8.171308517456055
2011-09-21,8.171308517456055
2011-09-22,7.930170059204102
2011-09-23,7.937948703765869
2011-09-26,7.996289253234863
2011-09-27,7.972952842712402
2011-09-28,7.972952842712402
2011-09-29,8.019622802734375
2011-09-30,8.019622802734375
2011-10-03,8.019622802734375
2011-10-04,7.887386322021484
2011-10-05,8.665240287780762
2011-10-06,8.750805854797363
2011-10-07,8.758580207824707
2011-10-10,8.653570175170898
2011-10-11,8.571895599365234
2011-10-12,8.404659271240234
2011-10-13,8.404659271240234
