Date,CB
2010-09-24,42.50965881347656
2010-09-27,42.15816116333008
2010-09-28,42.78060531616211
2010-09-29,42.52285385131836
2010-09-30,42.898441314697266
2010-10-01,42.85426712036133
2010-10-04,42.78795623779297
2010-10-05,43.81901550292969
2010-10-06,43.5244255065918
2010-10-07,43.458160400390625
2010-10-08,43.384517669677734
2010-10-11,43.58335494995117
2010-10-12,43.95894241333008
2010-10-13,43.95894241333008
2010-10-14,43.99576187133789
2010-10-15,43.9442138671875
2010-10-18,44.4818115234375
2010-10-19,43.75273132324219
2010-10-20,44.607017517089844
2010-10-21,44.50391387939453
2010-10-22,44.46710205078125
2010-10-25,44.71748352050781
2010-10-26,45.115177154541016
2010-10-27,44.518646240234375
2010-10-28,43.95894241333008
2010-10-29,43.760093688964844
2010-11-01,44.408172607421875
2010-11-02,44.607017517089844
2010-11-03,44.58491516113281
2010-11-04,45.851619720458984
2010-11-05,45.571773529052734
2010-11-08,45.00469207763672
2010-11-09,44.36400604248047
2010-11-10,44.982608795166016
2010-11-11,44.3050651550293
2010-11-12,44.03995132446289
2010-11-15,44.23878860473633
2010-11-16,43.36976623535156
2010-11-17,43.44342041015625
2010-11-18,44.386070251464844
2010-11-19,44.518646240234375
2010-11-22,44.29033660888672
2010-11-23,43.28139114379883
2010-11-24,43.95159149169922
2010-11-26,43.384517669677734
2010-11-29,43.649627685546875
2010-11-30,43.0972900390625
2010-12-01,43.804283142089844
2010-12-02,44.06941604614258
2010-12-03,43.76747131347656
2010-12-06,43.49496078491211
2010-12-07,43.62753677368164
2010-12-08,43.7453727722168
2010-12-09,43.81901550292969
2010-12-10,44.39344024658203
2010-12-13,44.88688278198242
2010-12-14,44.93129348754883
2010-12-15,45.00534439086914
2010-12-16,45.53107452392578
2010-12-17,45.20527267456055
2010-12-20,45.13862609863281
2010-12-21,45.7606201171875
2010-12-22,46.01237487792969
2010-12-23,46.00497055053711
2010-12-27,45.953125
2010-12-28,46.12342834472656
2010-12-29,46.116050720214844
2010-12-30,46.182674407958984
2010-12-31,46.093833923339844
2011-01-03,46.086421966552734
2011-01-04,46.05680847167969
2011-01-05,45.901302337646484
2011-01-06,45.70137405395508
2011-01-07,45.36075973510742
2011-01-10,44.768402099609375
2011-01-11,44.9757194519043
2011-01-12,45.05717468261719
2011-01-13,45.071983337402344
2011-01-14,45.01274871826172
2011-01-18,44.916481018066406
2011-01-19,44.8498420715332
2011-01-20,44.953495025634766
2011-01-21,44.80540466308594
2011-01-24,44.94610595703125
2011-01-25,46.00497055053711
2011-01-26,46.24191665649414
2011-01-27,46.78985595703125
2011-01-28,45.294124603271484
2011-01-31,45.60512924194336
2011-02-01,46.027183532714844
2011-02-02,46.2789306640625
2011-02-03,46.8639030456543
2011-02-04,46.693603515625
2011-02-07,46.523292541503906
2011-02-08,47.58957290649414
2011-02-09,47.44887924194336
2011-02-10,47.204524993896484
2011-02-11,46.9749641418457
2011-02-14,46.2789306640625
2011-02-15,46.19007873535156
2011-02-16,46.560340881347656
2011-02-17,46.90092468261719
2011-02-18,48.678043365478516
2011-02-22,48.01161193847656
2011-02-23,47.6043701171875
2011-02-24,46.38261413574219
2011-02-25,46.85649871826172
2011-02-28,46.83428955078125
2011-03-01,46.33817672729492
2011-03-02,45.56068801879883
2011-03-03,46.456642150878906
2011-03-04,46.41963195800781
2011-03-07,45.99015426635742
2011-03-08,46.34557342529297
2011-03-09,46.116050720214844
2011-03-10,45.20527267456055
2011-03-11,45.4570198059082
2011-03-14,45.23487854003906
2011-03-15,44.538841247558594
2011-03-16,44.642520904541016
2011-03-17,45.027557373046875
2011-03-18,45.04235076904297
2011-03-21,45.97535705566406
2011-03-22,45.72357940673828
2011-03-23,45.72357940673828
2011-03-24,46.01237487792969
2011-03-25,46.182674407958984
2011-03-28,46.78985595703125
2011-03-29,47.39704513549805
2011-03-30,47.76174545288086
2011-03-31,48.15620803833008
2011-04-01,49.004730224609375
2011-04-04,49.838340759277344
2011-04-05,49.4438591003418
2011-04-06,49.4810791015625
2011-04-07,48.98239517211914
2011-04-08,48.9675178527832
2011-04-11,49.585289001464844
2011-04-12,49.57784652709961
2011-04-13,49.42152404785156
2011-04-14,49.27267837524414
2011-04-15,49.03449630737305
2011-04-18,48.26787185668945
2011-04-19,47.99249267578125
2011-04-20,47.873390197753906
2011-04-21,48.61770248413086
2011-04-25,48.71443557739258
2011-04-26,48.65491485595703
2011-04-27,49.26523971557617
2011-04-28,50.07651901245117
2011-04-29,50.05418395996094
2011-05-02,49.71925354003906
2011-05-03,50.24772262573242
2011-05-04,49.4736213684082
2011-05-05,49.71925354003906
2011-05-06,50.04676055908203
2011-05-09,50.136070251464844
2011-05-10,50.94734573364258
2011-05-11,50.545433044433594
2011-05-12,50.97712326049805
2011-05-13,50.463558197021484
2011-05-16,50.33702087402344
2011-05-17,51.05154800415039
2011-05-18,51.61722946166992
2011-05-19,51.50556182861328
2011-05-20,51.06643295288086
2011-05-23,50.530521392822266
2011-05-24,50.44866943359375
2011-05-25,50.32957458496094
2011-05-26,50.3519172668457
2011-05-27,51.04410934448242
2011-05-31,51.22272872924805
2011-06-01,50.58264923095703
2011-06-02,50.872901916503906
2011-06-03,50.68684005737305
2011-06-06,50.04676055908203
2011-06-07,50.09885787963867
2011-06-08,49.33222198486328
2011-06-09,49.7415885925293
2011-06-10,49.116363525390625
2011-06-13,48.93029022216797
2011-06-14,48.93029022216797
2011-06-15,47.821285247802734
2011-06-16,48.200870513916016
2011-06-17,47.86593246459961
2011-06-20,47.999916076660156
2011-06-21,48.26787185668945
2011-06-22,48.223209381103516
2011-06-23,47.99249267578125
2011-06-24,47.59800720214844
2011-06-27,48.17856216430664
2011-06-28,48.425514221191406
2011-06-29,49.450767517089844
2011-06-30,49.256160736083984
2011-07-01,49.58544921875
2011-07-05,48.867034912109375
2011-07-06,48.859561920166016
2011-07-07,49.5106201171875
2011-07-08,49.1214599609375
2011-07-11,48.2608642578125
2011-07-12,48.507816314697266
2011-07-13,48.657493591308594
2011-07-14,48.47039794921875
2011-07-15,48.32073974609375
2011-07-18,47.662193298339844
2011-07-19,47.79689025878906
2011-07-20,47.69211959838867
2011-07-21,48.83711242675781
2011-07-22,49.22624206542969
2011-07-25,49.009220123291016
2011-07-26,49.30107116699219
2011-07-27,51.17194366455078
2011-07-28,50.23649597167969
2011-07-29,50.124244689941406
2011-08-01,49.548030853271484
2011-08-02,49.76503372192383
2011-08-03,50.05691146850586
2011-08-04,48.006439208984375
2011-08-05,47.280540466308594
2011-08-08,44.13747024536133
2011-08-09,47.33292007446289
2011-08-10,44.41436004638672
2011-08-11,47.460147857666016
2011-08-12,46.94379425048828
2011-08-15,48.036373138427734
2011-08-16,47.37034606933594
2011-08-17,47.84928512573242
2011-08-18,45.70153045654297
2011-08-19,44.88582229614258
2011-08-22,44.82595443725586
2011-08-23,46.37504577636719
2011-08-24,46.83901596069336
2011-08-25,45.941001892089844
2011-08-26,46.696842193603516
2011-08-29,48.425514221191406
2011-08-30,48.013919830322266
2011-08-31,48.32822799682617
2011-09-01,47.684661865234375
2011-09-02,46.562137603759766
2011-09-06,46.01583480834961
2011-09-07,48.036373138427734
2011-09-08,47.78193283081055
2011-09-09,46.098167419433594
2011-09-12,46.28524398803711
2011-09-13,46.0457763671875
2011-09-14,45.88860321044922
2011-09-15,46.270267486572266
2011-09-16,47.04106140136719
2011-09-19,46.696842193603516
2011-09-20,47.325435638427734
2011-09-21,45.08040237426758
2011-09-22,44.54158020019531
2011-09-23,44.6762809753418
2011-09-26,45.8287467956543
2011-09-27,45.477027893066406
2011-09-28,45.28132629394531
2011-09-29,46.45551681518555
2011-09-30,45.61250305175781
2011-10-03,44.491004943847656
2011-10-04,44.852291107177734
2011-10-05,45.94368362426758
2011-10-06,46.342620849609375
2011-10-07,45.41680908203125
2011-10-10,47.1780891418457
2011-10-11,47.215721130371094
2011-10-12,47.26087188720703
2011-10-13,46.97484588623047
2011-10-14,47.53184127807617
2011-10-17,46.41786575317383
2011-10-18,48.194210052490234
2011-10-19,49.63182067871094
2011-10-20,51.15977096557617
2011-10-21,52.83071517944336
2011-10-24,53.116722106933594
2011-10-25,51.93501663208008
2011-10-26,53.440406799316406
2011-10-27,55.19413375854492
2011-10-28,54.840362548828125
2011-10-31,54.30597686767578
2011-11-01,52.25114440917969
2011-11-02,54.04252624511719
2011-11-03,54.71243667602539
2011-11-04,54.223182678222656
2011-11-07,54.366214752197266
2011-11-08,54.74253845214844
2011-11-09,52.88340759277344
2011-11-10,53.00382995605469
2011-11-11,53.62104797363281
2011-11-14,52.91350555419922
2011-11-15,52.93609619140625
2011-11-16,51.74686050415039
2011-11-17,50.497413635253906
2011-11-18,51.09202575683594
2011-11-21,49.94041442871094
2011-11-22,49.52646255493164
2011-11-23,48.600650787353516
2011-11-25,48.871604919433594
2011-11-28,49.85009765625
2011-11-29,49.69203567504883
2011-11-30,52.333953857421875
2011-12-01,51.63395690917969
2011-12-02,51.4683723449707
2011-12-05,52.07804489135742
2011-12-06,52.86836242675781
2011-12-07,52.905982971191406
2011-12-08,51.69417953491211
2011-12-09,52.213504791259766
2011-12-12,51.490936279296875
2011-12-13,50.55009841918945
2011-12-14,50.62537384033203
2011-12-15,50.36945343017578
2011-12-16,50.233978271484375
2011-12-19,49.895259857177734
2011-12-20,51.227516174316406
2011-12-21,52.1307373046875
2011-12-22,52.6575927734375
2011-12-23,53.041465759277344
2011-12-27,53.13180160522461
2011-12-28,52.66511917114258
2011-12-29,53.116722106933594
2011-12-30,52.778038024902344
2012-01-03,52.93609619140625
2012-01-04,52.431800842285156
2012-01-05,52.58233642578125
2012-01-06,52.71029281616211
2012-01-09,52.95115280151367
2012-01-10,53.64826965332031
2012-01-11,52.845069885253906
2012-01-12,53.11027145385742
2012-01-13,52.860225677490234
2012-01-17,53.01176071166992
2012-01-18,53.11027145385742
2012-01-19,53.746768951416016
2012-01-20,55.06525421142578
2012-01-23,54.406009674072266
2012-01-24,53.86802673339844
2012-01-25,54.30751419067383
2012-01-26,53.98927307128906
2012-01-27,52.632896423339844
2012-01-30,52.26917266845703
2012-01-31,52.738983154296875
2012-02-01,54.93644332885742
2012-02-02,54.92130661010742
2012-02-03,56.23218536376953
2012-02-06,55.30014419555664
2012-02-07,56.22460174560547
2012-02-08,55.76995849609375
2012-02-09,55.74721145629883
2012-02-10,55.375919342041016
2012-02-13,56.027584075927734
2012-02-14,55.76995849609375
2012-02-15,55.269859313964844
2012-02-16,55.46687316894531
2012-02-17,55.754791259765625
2012-02-21,56.06547927856445
2012-02-22,55.15618133544922
2012-02-23,55.580535888671875
2012-02-24,55.4138298034668
2012-02-27,55.18648147583008
2012-02-28,54.633338928222656
2012-02-29,54.33781814575195
2012-03-01,54.868255615234375
2012-03-02,54.898563385009766
2012-03-05,55.141021728515625
2012-03-06,54.269622802734375
2012-03-07,54.209007263183594
2012-03-08,54.17111587524414
2012-03-09,54.315093994140625
2012-03-12,54.421180725097656
2012-03-13,55.04254913330078
2012-03-14,55.580535888671875
2012-03-15,55.59568786621094
2012-03-16,54.76215744018555
2012-03-19,55.49717712402344
2012-03-20,56.027584075927734
2012-03-21,55.81542205810547
2012-03-22,55.1940803527832
2012-03-23,55.12587356567383
2012-03-26,56.19429397583008
2012-03-27,55.64870834350586
2012-03-28,55.93088912963867
2012-03-29,55.74788284301758
2012-03-30,55.82413101196289
2012-04-02,56.58675003051758
2012-04-03,56.068153381347656
2012-04-04,55.999534606933594
2012-04-05,55.80888366699219
2012-04-09,55.09962463378906
2012-04-10,54.573421478271484
2012-04-11,54.99285888671875
2012-04-12,55.68685531616211
2012-04-13,54.573421478271484
2012-04-16,55.24454116821289
2012-04-17,55.6411018371582
2012-04-18,55.1759033203125
2012-04-19,57.074825286865234
2012-04-20,57.42564392089844
2012-04-23,56.8155403137207
2012-04-24,57.379913330078125
2012-04-25,57.92134094238281
2012-04-26,58.69160842895508
2012-04-27,58.234004974365234
2012-04-30,57.936580657958984
2012-05-01,58.5390625
2012-05-02,58.59245681762695
2012-05-03,58.722110748291016
2012-05-04,58.2950325012207
2012-05-07,58.302677154541016
2012-05-08,57.82221603393555
2012-05-09,57.40275192260742
2012-05-10,57.92897415161133
2012-05-11,58.165401458740234
2012-05-14,57.56292724609375
2012-05-15,57.70016860961914
2012-05-16,57.3951416015625
2012-05-17,55.991920471191406
2012-05-18,54.92421340942383
2012-05-21,55.458072662353516
2012-05-22,55.313175201416016
2012-05-23,55.572452545166016
2012-05-24,55.85463333129883
2012-05-25,55.80888366699219
2012-05-29,55.999534606933594
2012-05-30,54.86322021484375
2012-05-31,55.16064453125
2012-06-01,53.551483154296875
2012-06-04,53.38375473022461
2012-06-05,53.64300537109375
2012-06-06,55.16064453125
2012-06-07,55.328426361083984
2012-06-08,55.55718994140625
2012-06-11,54.420894622802734
2012-06-12,54.977603912353516
2012-06-13,54.32176208496094
2012-06-14,55.37416458129883
2012-06-15,55.4809455871582
2012-06-18,55.11488723754883
2012-06-19,55.740238189697266
2012-06-20,55.663970947265625
2012-06-21,54.45903396606445
2012-06-22,55.12250900268555
2012-06-25,53.940452575683594
2012-06-26,54.34465026855469
2012-06-27,54.76406478881836
2012-06-28,55.13777160644531
2012-06-29,56.533363342285156
2012-07-02,56.76976776123047
2012-07-03,57.143470764160156
2012-07-05,56.068153381347656
2012-07-06,55.313175201416016
2012-07-09,55.16064453125
2012-07-10,54.34465026855469
2012-07-11,53.59726333618164
2012-07-12,54.54291915893555
2012-07-13,55.52668762207031
2012-07-16,55.069114685058594
2012-07-17,54.908966064453125
2012-07-18,55.061485290527344
2012-07-19,54.63443374633789
2012-07-20,53.97857666015625
2012-07-23,53.299835205078125
2012-07-24,52.750732421875
2012-07-25,55.145381927490234
2012-07-26,55.09199142456055
2012-07-27,56.481773376464844
2012-07-30,56.47411346435547
2012-07-31,56.43571472167969
2012-08-01,56.136253356933594
2012-08-02,55.71396255493164
2012-08-03,56.55857467651367
2012-08-06,56.58163070678711
2012-08-07,56.21305465698242
2012-08-08,56.28215026855469
2012-08-09,56.14392852783203
2012-08-10,55.85216522216797
2012-08-13,55.629486083984375
2012-08-14,55.52198791503906
2012-08-15,55.98270797729492
2012-08-16,56.21305465698242
2012-08-17,56.40500259399414
2012-08-20,56.88874053955078
2012-08-21,56.91943359375
2012-08-22,57.04997634887695
2012-08-23,56.911773681640625
2012-08-24,57.01158905029297
2012-08-27,56.75051498413086
2012-08-28,56.719818115234375
2012-08-29,56.54319763183594
2012-08-30,56.4510498046875
2012-08-31,56.6123161315918
2012-09-04,57.272674560546875
2012-09-05,57.073020935058594
2012-09-06,57.68729782104492
2012-09-07,57.64120101928711
2012-09-10,57.441585540771484
2012-09-11,57.65655517578125
2012-09-12,58.0097770690918
2012-09-13,59.153831481933594
2012-09-14,59.14615249633789
2012-09-17,58.65474319458008
2012-09-18,59.0079460144043
2012-09-19,58.50885009765625
2012-09-20,58.60101318359375
2012-09-21,58.30155563354492
2012-09-24,58.416725158691406
2012-09-25,58.0097770690918
2012-09-26,58.12570571899414
2012-09-27,58.37300109863281
2012-09-28,58.42711639404297
2012-10-01,59.462711334228516
2012-10-02,59.55548095703125
2012-10-03,59.78731918334961
2012-10-04,60.173728942871094
2012-10-05,60.38240051269531
2012-10-08,60.336036682128906
2012-10-09,59.849117279052734
2012-10-10,59.92645263671875
2012-10-11,60.2432746887207
2012-10-12,59.51679992675781
2012-10-15,60.02688980102539
2012-10-16,60.82292175292969
2012-10-17,61.2789306640625
2012-10-18,63.141456604003906
2012-10-19,62.22951126098633
2012-10-22,62.51546859741211
2012-10-23,62.02083206176758
2012-10-24,61.62665557861328
2012-10-25,61.83535385131836
2012-10-26,61.325294494628906
2012-10-31,60.784305572509766
2012-11-01,60.53697204589844
2012-11-02,59.89549255371094
2012-11-05,60.22782897949219
2012-11-06,61.0857048034668
2012-11-07,60.189178466796875
2012-11-08,60.297386169433594
2012-11-09,60.397891998291016
2012-11-12,59.934181213378906
2012-11-13,59.408599853515625
2012-11-14,58.81354522705078
2012-11-15,59.30042266845703
2012-11-16,59.74095153808594
2012-11-19,60.43650817871094
2012-11-20,60.77656936645508
2012-11-21,60.838382720947266
2012-11-23,61.673065185546875
2012-11-26,61.03932189941406
2012-11-27,60.606529235839844
2012-11-28,61.04704284667969
2012-11-29,61.533935546875
2012-11-30,61.23253631591797
2012-12-03,61.23253631591797
2012-12-04,61.34075927734375
2012-12-05,62.06721496582031
2012-12-06,62.25271987915039
2012-12-07,62.57727813720703
2012-12-10,62.46137237548828
2012-12-11,61.75807571411133
2012-12-12,62.507728576660156
2012-12-13,62.017887115478516
2012-12-14,61.67573928833008
2012-12-17,62.904296875
2012-12-18,63.24641418457031
2012-12-19,62.97425079345703
2012-12-20,63.47968292236328
2012-12-21,62.25891876220703
2012-12-24,62.24336242675781
2012-12-26,62.204471588134766
2012-12-27,61.90900421142578
2012-12-28,61.40360641479492
2012-12-31,62.04898452758789
2013-01-02,63.59629821777344
2013-01-03,63.93065643310547
2013-01-04,64.00840759277344
2013-01-07,63.23086929321289
2013-01-08,62.196712493896484
2013-01-09,62.702110290527344
2013-01-10,63.790706634521484
2013-01-11,64.35050201416016
2013-01-14,64.56045532226562
2013-01-15,64.86371612548828
2013-01-16,64.490478515625
2013-01-17,64.71597290039062
2013-01-18,64.7237548828125
2013-01-22,65.97561645507812
2013-01-23,65.82012176513672
2013-01-24,66.33330535888672
2013-01-25,66.35662841796875
2013-01-28,65.82791900634766
2013-01-29,66.04560089111328
2013-01-30,65.23695373535156
2013-01-31,66.34886932373047
2013-02-01,66.55101776123047
2013-02-04,65.7034683227539
2013-02-05,66.60545349121094
2013-02-06,66.56657409667969
2013-02-07,66.27886962890625
2013-02-08,67.02533721923828
2013-02-11,67.1886215209961
2013-02-12,67.50741577148438
2013-02-13,67.38301849365234
2013-02-14,67.21194458007812
2013-02-15,67.25860595703125
2013-02-19,67.60848236083984
2013-02-20,66.84651184082031
2013-02-21,66.98646545410156
2013-02-22,67.40634155273438
2013-02-25,65.64128112792969
2013-02-26,66.11558532714844
2013-02-27,66.69097137451172
2013-02-28,66.3955307006836
2013-03-01,66.61321258544922
2013-03-04,66.69876861572266
2013-03-05,67.45296478271484
2013-03-06,67.38301849365234
2013-03-07,67.35191345214844
2013-03-08,67.63182067871094
2013-03-11,67.91172790527344
2013-03-12,68.45602416992188
2013-03-13,68.89144897460938
2013-03-14,69.24913787841797
2013-03-15,68.62708282470703
2013-03-18,68.19943237304688
2013-03-19,68.22277069091797
2013-03-20,68.77482604980469
2013-03-21,68.18387603759766
2013-03-22,68.67375946044922
2013-03-25,68.79039764404297
2013-03-26,69.03276062011719
2013-03-27,69.07184600830078
2013-03-28,69.56442260742188
2013-04-01,69.35332489013672
2013-04-02,69.54879760742188
2013-04-03,68.81383514404297
2013-04-04,69.63481903076172
2013-04-05,69.572265625
2013-04-08,70.40107727050781
2013-04-09,70.7841796875
2013-04-10,71.10475158691406
2013-04-11,71.8631820678711
2013-04-12,71.92572784423828
2013-04-15,69.4393539428711
2013-04-16,70.26812744140625
2013-04-17,69.51753234863281
2013-04-18,69.07184600830078
2013-04-19,69.6113510131836
2013-04-22,69.79900360107422
2013-04-23,70.36979675292969
2013-04-24,70.01012420654297
2013-04-25,69.97887420654297
2013-04-26,69.54097747802734
2013-04-29,69.52532958984375
2013-04-30,69.69735717773438
2013-05-01,69.04058074951172
2013-05-02,69.31427764892578
2013-05-03,70.29158782958984
2013-05-06,70.90148162841797
2013-05-07,71.45662689208984
2013-05-08,72.13682556152344
2013-05-09,71.76153564453125
2013-05-10,71.62077331542969
2013-05-13,71.48007202148438
2013-05-14,72.41834259033203
2013-05-15,72.4574203491211
2013-05-16,72.01956176757812
2013-05-17,71.65991973876953
2013-05-20,71.18293762207031
2013-05-21,70.37762451171875
2013-05-22,70.01792907714844
2013-05-23,69.67391967773438
2013-05-24,70.1977767944336
2013-05-28,69.98667907714844
2013-05-29,69.68172454833984
2013-05-30,70.44795989990234
2013-05-31,70.11959075927734
2013-06-03,69.25951385498047
2013-06-04,69.42372131347656
2013-06-05,68.68872833251953
2013-06-06,69.59571075439453
2013-06-07,70.27597045898438
2013-06-10,70.54961395263672
2013-06-11,69.92410278320312
2013-06-12,69.05623626708984
2013-06-13,70.1977767944336
2013-06-14,69.23605346679688
2013-06-17,69.98667907714844
2013-06-18,70.49488830566406
2013-06-19,69.20478820800781
2013-06-20,67.61754608154297
2013-06-21,67.35955047607422
2013-06-24,67.07804870605469
2013-06-25,67.53935241699219
2013-06-26,69.27513885498047
2013-06-27,69.9945068359375
2013-06-28,69.96321105957031
2013-07-01,70.1899642944336
2013-07-02,69.572265625
2013-07-03,69.58790588378906
2013-07-05,70.46363067626953
2013-07-08,71.5191650390625
2013-07-09,72.23065948486328
2013-07-10,71.73811340332031
2013-07-11,72.14464569091797
2013-07-12,73.10639190673828
2013-07-15,73.28620910644531
2013-07-16,72.88746643066406
2013-07-17,73.67715454101562
2013-07-18,74.4825210571289
2013-07-19,74.47466278076172
2013-07-22,75.13500213623047
2013-07-23,73.2876205444336
2013-07-24,72.22640228271484
2013-07-25,72.65876007080078
2013-07-26,72.58018493652344
2013-07-29,72.15567016601562
2013-07-30,71.79407501220703
2013-07-31,71.83338165283203
2013-08-01,72.58018493652344
2013-08-02,72.28144836425781
2013-08-05,71.5031967163086
2013-08-06,70.82715606689453
2013-08-07,70.56776428222656
2013-08-08,70.64634704589844
2013-08-09,70.544189453125
2013-08-12,70.6070556640625
2013-08-13,71.02369689941406
2013-08-14,71.17304229736328
2013-08-15,70.46558380126953
2013-08-16,70.39480590820312
2013-08-19,69.86027526855469
2013-08-20,70.30834197998047
2013-08-21,70.2454605102539
2013-08-22,71.2202377319336
2013-08-23,71.09442901611328
2013-08-26,70.55989074707031
2013-08-27,69.53011322021484
2013-08-28,69.12919616699219
2013-08-29,69.3807601928711
2013-08-30,68.95626068115234
2013-09-03,69.39649200439453
2013-09-04,69.35718536376953
2013-09-05,69.32572937011719
2013-09-06,69.32572937011719
2013-09-09,70.35553741455078
2013-09-10,70.75643920898438
2013-09-11,72.49366760253906
2013-09-12,71.57393646240234
2013-09-13,72.0613021850586
2013-09-16,72.63521575927734
2013-09-17,72.94964599609375
2013-09-18,74.1680908203125
