Date,HEI
2010-08-31,9.997810363769531
2010-09-01,10.419504165649414
2010-09-02,10.279742240905762
2010-09-03,10.299022674560547
2010-09-07,10.019495964050293
2010-09-08,10.115883827209473
2010-09-09,9.961662292480469
2010-09-10,10.091788291931152
2010-09-13,10.554449081420898
2010-09-14,10.46287727355957
2010-09-15,10.484563827514648
2010-09-16,10.214679718017578
2010-09-17,10.395408630371094
2010-09-20,10.978553771972656
2010-09-21,11.029156684875488
2010-09-22,10.764091491699219
2010-09-23,10.612279891967773
2010-09-24,10.993013381958008
2010-09-27,10.800235748291016
2010-09-28,11.062893867492676
2010-09-29,11.180967330932617
2010-09-30,10.99782943725586
2010-10-01,11.130364418029785
2010-10-04,10.82433032989502
2010-10-05,11.313501358032227
2010-10-06,11.376150131225586
2010-10-07,11.371333122253418
2010-10-08,11.4773588180542
2010-10-11,11.419525146484375
2010-10-12,11.409886360168457
2010-10-13,11.836402893066406
2010-10-14,11.889415740966797
2010-10-15,11.814714431762695
2010-10-18,11.927972793579102
2010-10-19,11.667724609375
2010-10-20,11.838814735412598
2010-10-21,11.684595108032227
2010-10-22,11.77616024017334
2010-10-25,11.879776000976562
2010-10-26,12.108696937561035
2010-10-27,12.096648216247559
2010-10-28,12.02917766571045
2010-10-29,11.995441436767578
2010-11-01,11.976164817810059
2010-11-02,12.438822746276855
2010-11-03,12.434005737304688
2010-11-04,12.660518646240234
2010-11-05,12.460509300231934
2010-11-08,12.315932273864746
2010-11-09,12.166528701782227
2010-11-10,12.474971771240234
2010-11-11,12.087008476257324
2010-11-12,11.805076599121094
2010-11-15,11.821942329406738
2010-11-16,11.718328475952148
2010-11-17,11.667724609375
2010-11-18,11.932790756225586
2010-11-19,11.925559997558594
2010-11-22,12.096648216247559
2010-11-23,12.024357795715332
2010-11-24,12.354486465454102
2010-11-26,12.347254753112793
2010-11-29,12.585813522338867
2010-11-30,12.674976348876953
2010-12-01,12.990644454956055
2010-12-02,13.217159271240234
2010-12-03,13.238844871520996
2010-12-06,13.37137508392334
2010-12-07,13.89186954498291
2010-12-08,13.790663719177246
2010-12-09,13.450896263122559
2010-12-10,13.409931182861328
2010-12-13,13.438846588134766
2010-12-14,13.515955924987793
2010-12-15,13.576201438903809
2010-12-16,13.00510311126709
2010-12-17,12.650877952575684
2010-12-20,12.648469924926758
2010-12-21,12.778590202331543
2010-12-22,12.711119651794434
2010-12-23,12.631597518920898
2010-12-27,12.626785278320312
2010-12-28,12.564129829406738
2010-12-29,12.508706092834473
2010-12-30,12.441234588623047
2010-12-31,12.296655654907227
2011-01-03,12.56653881072998
2011-01-04,12.600314140319824
2011-01-05,12.670276641845703
2011-01-06,12.76195240020752
2011-01-07,12.718525886535645
2011-01-10,12.718525886535645
2011-01-11,12.769186019897461
2011-01-12,13.087631225585938
2011-01-13,13.027318000793457
2011-01-14,13.186544418334961
2011-01-18,13.217905044555664
2011-01-19,12.947709083557129
2011-01-20,12.518288612365723
2011-01-21,12.535176277160645
2011-01-24,12.55206298828125
2011-01-25,12.443502426147461
2011-01-26,12.733000755310059
2011-01-27,12.455567359924316
2011-01-28,11.977898597717285
2011-01-31,12.614787101745605
2011-02-01,13.140706062316895
2011-02-02,13.365066528320312
2011-02-03,13.365066528320312
2011-02-04,13.439849853515625
2011-02-07,13.558062553405762
2011-02-08,13.618374824523926
2011-02-09,13.553238868713379
2011-02-10,13.553238868713379
2011-02-11,13.654561042785645
2011-02-14,13.830673217773438
2011-02-15,13.758296966552734
2011-02-16,13.796896934509277
2011-02-17,13.50981330871582
2011-02-18,13.196192741394043
2011-02-22,12.841564178466797
2011-02-23,13.637673377990723
2011-02-24,13.372299194335938
2011-02-25,13.444679260253906
2011-02-28,13.345766067504883
2011-03-01,12.870508193969727
2011-03-02,13.198603630065918
2011-03-03,13.702810287475586
2011-03-04,13.681099891662598
2011-03-07,13.632851600646973
2011-03-08,14.108107566833496
2011-03-09,14.178069114685059
2011-03-10,13.784835815429688
2011-03-11,13.989895820617676
2011-03-14,13.895807266235352
2011-03-15,13.753472328186035
2011-03-16,13.632851600646973
2011-03-17,13.683510780334473
2011-03-18,14.001956939697266
2011-03-21,14.301100730895996
2011-03-22,14.260090827941895
2011-03-23,14.3734769821167
2011-03-24,14.404839515686035
2011-03-25,14.523049354553223
2011-03-28,14.407249450683594
2011-03-29,15.000717163085938
2011-03-30,15.37224006652832
2011-03-31,15.082740783691406
2011-04-01,14.819781303405762
2011-04-04,14.889748573303223
2011-04-05,14.952468872070312
2011-04-06,15.007954597473145
2011-04-07,15.061028480529785
2011-04-08,14.759468078613281
2011-04-11,14.696747779846191
2011-04-12,14.404839515686035
2011-04-13,14.412076950073242
2011-04-14,14.351766586303711
2011-04-15,14.31799030303955
2011-04-18,13.989895820617676
2011-04-19,13.91993236541748
2011-04-20,14.363824844360352
2011-04-21,14.465150833129883
2011-04-25,14.252853393554688
2011-04-26,14.302909851074219
2011-04-27,14.299895286560059
2011-04-28,14.342113494873047
2011-04-29,14.523049354553223
2011-05-02,14.363224029541016
2011-05-03,14.049603462219238
2011-05-04,13.687732696533203
2011-05-05,13.763121604919434
2011-05-06,14.532095909118652
2011-05-09,14.758267402648926
2011-05-10,15.144261360168457
2011-05-11,15.053794860839844
2011-05-12,15.295036315917969
2011-05-13,15.096010208129883
2011-05-16,14.93919563293457
2011-05-17,15.00554370880127
2011-05-18,15.014588356018066
2011-05-19,15.19250774383545
2011-05-20,15.201554298400879
2011-05-23,15.216633796691895
2011-05-24,15.00855827331543
2011-05-25,16.498258590698242
2011-05-26,16.293197631835938
2011-05-27,16.27208709716797
2011-05-31,16.579679489135742
2011-06-01,15.861966133117676
2011-06-02,15.952437400817871
2011-06-03,15.73229694366455
2011-06-06,15.699127197265625
2011-06-07,15.68103313446045
2011-06-08,15.687065124511719
2011-06-09,15.596599578857422
2011-06-10,15.234729766845703
2011-06-13,15.548345565795898
2011-06-14,16.01877784729004
2011-06-15,15.828795433044434
2011-06-16,15.940369606018066
2011-06-17,15.88910961151123
2011-06-20,16.23891258239746
2011-06-21,16.66109848022461
2011-06-22,16.474132537841797
2011-06-23,16.495235443115234
2011-06-24,16.054969787597656
2011-06-27,16.235898971557617
2011-06-28,16.35350799560547
2011-06-29,16.347476959228516
2011-06-30,16.507307052612305
2011-07-01,16.884662628173828
2011-07-05,16.981266021728516
2011-07-06,17.25598907470703
2011-07-07,17.370710372924805
2011-07-08,17.431089401245117
2011-07-11,17.09900665283203
2011-07-12,16.951078414916992
2011-07-13,16.9993839263916
2011-07-14,16.679384231567383
2011-07-15,16.6733455657959
2011-07-18,16.395605087280273
2011-07-19,17.02655792236328
2011-07-20,17.144287109375
2011-07-21,17.180517196655273
2011-07-22,17.174480438232422
2011-07-25,16.957115173339844
2011-07-26,16.730701446533203
2011-07-27,15.749561309814453
2011-07-28,15.843147277832031
2011-07-29,15.7767333984375
2011-08-01,15.785786628723145
2011-08-02,15.423521995544434
2011-08-03,15.453715324401855
2011-08-04,14.50275993347168
2011-08-05,13.938227653503418
2011-08-08,12.4861421585083
2011-08-09,14.366908073425293
2011-08-10,13.497468948364258
2011-08-11,13.932188987731934
2011-08-12,14.451438903808594
2011-08-15,14.78351879119873
2011-08-16,14.48162841796875
2011-08-17,14.535966873168945
2011-08-18,13.63029956817627
2011-08-19,13.33444881439209
2011-08-22,13.385767936706543
2011-08-23,15.043140411376953
2011-08-24,15.390314102172852
2011-08-25,16.217485427856445
2011-08-26,16.49825096130371
2011-08-29,16.62202262878418
2011-08-30,16.582775115966797
2011-08-31,16.459001541137695
2011-09-01,16.15107536315918
2011-09-02,15.402393341064453
2011-09-06,15.649943351745605
2011-09-07,15.803902626037598
2011-09-08,15.287670135498047
2011-09-09,14.68087387084961
2011-09-12,14.656723976135254
2011-09-13,14.735217094421387
2011-09-14,14.970685958862305
2011-09-15,15.148802757263184
2011-09-16,14.97974681854248
2011-09-19,14.741250038146973
2011-09-20,14.086153984069824
2011-09-21,14.339737892150879
2011-09-22,13.687658309936523
2011-09-23,14.240116119384766
2011-09-26,14.48162841796875
2011-09-27,15.248425483703613
2011-09-28,14.901254653930664
2011-09-29,14.747292518615723
2011-09-30,14.865026473999023
2011-10-03,13.908039093017578
2011-10-04,14.569178581237793
2011-10-05,15.885416030883789
2011-10-06,15.662013053894043
2011-10-07,15.864279747009277
2011-10-10,16.302021026611328
2011-10-11,16.283905029296875
2011-10-12,16.286924362182617
2011-10-13,16.163148880004883
2011-10-14,16.129941940307617
2011-10-17,15.453715324401855
2011-10-18,15.988053321838379
2011-10-19,15.613712310791016
2011-10-20,15.91560173034668
2011-10-21,16.24164390563965
2011-10-24,16.748815536499023
2011-10-25,16.298999786376953
2011-10-26,16.62202262878418
2011-10-27,17.89599609375
2011-10-28,17.554855346679688
2011-10-31,17.213727951049805
2011-11-01,16.67032814025879
2011-11-02,17.26202392578125
2011-11-03,17.847686767578125
2011-11-04,17.612220764160156
2011-11-07,17.62429428100586
2011-11-08,18.086191177368164
2011-11-09,17.388818740844727
2011-11-10,17.735992431640625
2011-11-11,18.17070960998535
2011-11-14,17.9412784576416
2011-11-15,18.379016876220703
2011-11-16,17.684673309326172
2011-11-17,17.40995216369629
2011-11-18,17.40995216369629
2011-11-21,17.014476776123047
2011-11-22,16.667308807373047
2011-11-23,15.988053321838379
2011-11-25,15.803902626037598
2011-11-28,16.908817291259766
2011-11-29,16.510326385498047
2011-11-30,17.914106369018555
2011-12-01,17.606184005737305
2011-12-02,17.76618194580078
2011-12-05,17.99561882019043
2011-12-06,18.062036514282227
2011-12-07,17.926179885864258
2011-12-08,17.219762802124023
2011-12-09,18.110336303710938
2011-12-12,17.82051658630371
2011-12-13,17.479389190673828
2011-12-14,17.494482040405273
2011-12-15,17.666555404663086
2011-12-16,16.932968139648438
2011-12-19,16.736738204956055
2011-12-20,17.778255462646484
2011-12-21,17.832603454589844
2011-12-22,17.805421829223633
2011-12-23,17.74203109741211
2011-12-27,18.00165367126465
2011-12-28,17.46731185913086
2011-12-29,17.735992431640625
2011-12-30,17.65447998046875
2012-01-03,17.482229232788086
2012-01-04,17.116567611694336
2012-01-05,17.059154510498047
2012-01-06,16.914091110229492
2012-01-09,16.905029296875
2012-01-10,17.056129455566406
2012-01-11,17.071237564086914
2012-01-12,17.056129455566406
2012-01-13,16.557497024536133
2012-01-17,16.518218994140625
2012-01-18,16.42755699157715
2012-01-19,16.811344146728516
2012-01-20,17.249536514282227
2012-01-23,16.983598709106445
2012-01-24,16.557497024536133
2012-01-25,16.481948852539062
2012-01-26,16.55447769165039
2012-01-27,16.620962142944336
2012-01-30,16.557497024536133
2012-01-31,16.802278518676758
2012-02-01,17.545690536499023
2012-02-02,17.445966720581055
2012-02-03,17.989927291870117
2012-02-06,17.512449264526367
2012-02-07,17.70283317565918
2012-02-08,17.784433364868164
2012-02-09,17.684703826904297
2012-02-10,17.51849365234375
2012-02-13,17.78745460510254
2012-02-14,17.74211883544922
2012-02-15,17.657503128051758
2012-02-16,17.829761505126953
2012-02-17,17.80860710144043
2012-02-21,17.70585823059082
2012-02-22,17.61520004272461
2012-02-23,16.926183700561523
2012-02-24,17.22535514831543
2012-02-27,16.847610473632812
2012-02-28,16.741840362548828
2012-02-29,16.524259567260742
2012-03-01,16.6693115234375
2012-03-02,16.481948852539062
2012-03-05,16.24321174621582
2012-03-06,15.889636993408203
2012-03-07,15.986344337463379
2012-03-08,16.134418487548828
2012-03-09,16.128376007080078
2012-03-12,16.203929901123047
2012-03-13,16.61189842224121
2012-03-14,16.71162223815918
2012-03-15,16.234142303466797
2012-03-16,16.14952850341797
2012-03-19,16.336891174316406
2012-03-20,15.910791397094727
2012-03-21,15.947056770324707
2012-03-22,15.762714385986328
2012-03-23,15.771782875061035
2012-03-26,16.240192413330078
2012-03-27,16.0135440826416
2012-03-28,15.771782875061035
2012-03-29,15.74457836151123
2012-03-30,15.590460777282715
2012-04-02,15.427275657653809
2012-04-03,15.32452392578125
2012-04-04,15.112991333007812
2012-04-05,15.040456771850586
2012-04-09,15.079744338989258
2012-04-10,14.925623893737793
2012-04-11,15.094855308532715
2012-04-12,15.28524112701416
2012-04-13,15.05556869506836
2012-04-16,15.067658424377441
2012-04-17,15.693208694458008
2012-04-18,15.611614227294922
2012-04-19,15.158318519592285
2012-04-20,15.632768630981445
2012-04-23,15.20969009399414
2012-04-24,15.354747772216797
2012-04-25,15.442383766174316
2012-04-26,15.298840522766113
2012-04-27,15.461273193359375
2012-04-30,15.230841636657715
2012-05-01,14.970197677612305
2012-05-02,15.072189331054688
2012-05-03,14.962645530700684
2012-05-04,14.739768028259277
2012-05-07,14.883316993713379
2012-05-08,14.898426055908203
2012-05-09,14.87198257446289
2012-05-10,14.781323432922363
2012-05-11,14.76243782043457
2012-05-14,14.577339172363281
2012-05-15,14.667999267578125
2012-05-16,14.600003242492676
2012-05-17,14.388465881347656
2012-05-18,13.961606979370117
2012-05-21,14.256250381469727
2012-05-22,14.524452209472656
2012-05-23,15.805021286010742
2012-05-24,15.789915084838867
2012-05-25,15.789915084838867
2012-05-29,15.937238693237305
2012-05-30,15.676584243774414
2012-05-31,15.737027168273926
2012-06-01,14.985308647155762
2012-06-04,14.875761032104492
2012-06-05,14.822876930236816
2012-06-06,15.117524147033691
2012-06-07,15.106186866760254
2012-06-08,15.287505149841309
2012-06-11,14.83043098449707
2012-06-12,15.170404434204102
2012-06-13,14.819099426269531
2012-06-14,14.92109203338623
2012-06-15,14.569783210754395
2012-06-18,14.596226692199707
2012-06-19,15.159070014953613
2012-06-20,15.227071762084961
2012-06-21,14.743548393249512
2012-06-22,14.826651573181152
2012-06-25,14.664220809936523
2012-06-26,14.713327407836914
2012-06-27,14.694443702697754
2012-06-28,14.482903480529785
2012-06-29,14.928645133972168
2012-07-02,14.905980110168457
2012-07-03,15.310174942016602
2012-07-05,15.344218254089355
2012-07-06,15.283692359924316
2012-07-09,15.177760124206543
2012-07-10,15.226943969726562
2012-07-11,14.6594820022583
2012-07-12,14.738926887512207
2012-07-13,15.139936447143555
2012-07-16,14.852416038513184
2012-07-17,14.8599853515625
2012-07-18,14.754056930541992
2012-07-19,14.73514461517334
2012-07-20,14.496808052062988
2012-07-23,14.144980430603027
2012-07-24,13.5775146484375
2012-07-25,13.558602333068848
2012-07-26,13.558602333068848
2012-07-27,13.92556095123291
2012-07-30,13.823416709899902
2012-07-31,13.501853942871094
2012-08-01,12.941959381103516
2012-08-02,13.165160179138184
2012-08-03,13.79315185546875
2012-08-06,13.698576927185059
2012-08-07,13.974740982055664
2012-08-08,13.464024543762207
2012-08-09,13.626697540283203
2012-08-10,13.297569274902344
2012-08-13,13.221907615661621
2012-08-14,13.157591819763184
2012-08-15,13.089496612548828
2012-08-16,13.33161449432373
2012-08-17,13.58130168914795
2012-08-20,13.49807071685791
2012-08-21,13.467806816101074
2012-08-22,13.165160179138184
2012-08-23,14.334134101867676
2012-08-24,13.422410011291504
2012-08-27,13.255952835083008
2012-08-28,13.28243350982666
2012-08-29,13.308917045593262
2012-08-30,13.195423126220703
2012-08-31,13.180293083190918
2012-09-04,13.24082088470459
2012-09-05,13.263518333435059
2012-09-06,13.501853942871094
2012-09-07,13.532121658325195
2012-09-10,13.49807071685791
2012-09-11,13.728839874267578
2012-09-12,13.861249923706055
2012-09-13,14.144980430603027
2012-09-14,14.30765151977539
2012-09-17,14.296304702758789
2012-09-18,14.334134101867676
2012-09-19,14.470328330993652
2012-09-20,14.47411060333252
2012-09-21,14.515724182128906
2012-09-24,14.564902305603027
2012-09-25,14.534640312194824
2012-09-26,14.485457420349121
2012-09-27,14.621650695800781
2012-09-28,14.636781692504883
2012-10-01,14.617867469787598
2012-10-02,14.610300064086914
2012-10-03,14.42871379852295
2012-10-04,14.591385841369629
2012-10-05,14.59895133972168
2012-10-08,14.451411247253418
2012-10-09,14.300086975097656
2012-10-10,14.458976745605469
2012-10-11,14.477893829345703
2012-10-12,14.500591278076172
2012-10-15,14.591385841369629
2012-10-16,14.602736473083496
2012-10-17,14.602736473083496
2012-10-18,15.026439666748047
2012-10-19,14.678397178649902
2012-10-22,14.527071952819824
2012-10-23,14.432494163513184
2012-10-24,14.409797668457031
2012-10-25,14.421149253845215
2012-10-26,14.349267959594727
2012-10-31,14.614083290100098
2012-11-01,15.295042991638184
2012-11-02,14.674612045288086
2012-11-05,14.791892051696777
2012-11-06,15.030227661132812
2012-11-07,14.754056930541992
2012-11-08,14.477893829345703
2012-11-09,14.916730880737305
2012-11-12,14.905383110046387
2012-11-13,14.761621475219727
2012-11-14,14.614083290100098
2012-11-15,14.383316993713379
2012-11-16,14.356831550598145
2012-11-19,14.754056930541992
2012-11-20,14.89024829864502
2012-11-21,14.905383110046387
2012-11-23,15.064273834228516
2012-11-26,15.272339820861816
2012-11-27,15.453927993774414
2012-11-28,15.593904495239258
2012-11-29,15.87006664276123
2012-11-30,15.578774452209473
2012-12-03,15.783055305480957
2012-12-04,16.025175094604492
2012-12-05,15.688482284545898
2012-12-06,16.047874450683594
2012-12-07,16.081926345825195
2012-12-10,16.074357986450195
2012-12-11,16.46780014038086
2012-12-12,16.312685012817383
2012-12-13,16.260866165161133
2012-12-14,16.260866165161133
2012-12-17,16.468168258666992
2012-12-18,16.930593490600586
2012-12-19,17.333234786987305
2012-12-20,17.508636474609375
2012-12-21,17.456811904907227
2012-12-24,17.696001052856445
2012-12-26,17.703975677490234
2012-12-27,17.688024520874023
2012-12-28,17.32525634765625
2012-12-31,17.843502044677734
2013-01-02,18.166404724121094
2013-01-03,18.262083053588867
2013-01-04,18.449443817138672
2013-01-07,18.242149353027344
2013-01-08,17.935192108154297
2013-01-09,18.074718475341797
2013-01-10,18.054786682128906
2013-01-11,17.899311065673828
2013-01-14,17.8315372467041
2013-01-15,17.959108352661133
2013-01-16,17.97505760192871
2013-01-17,18.162418365478516
2013-01-18,18.27802276611328
2013-01-22,18.55309295654297
2013-01-23,18.42951202392578
2013-01-24,18.748435974121094
2013-01-25,18.77235221862793
2013-01-28,18.497282028198242
2013-01-29,18.64079475402832
2013-01-30,18.19829559326172
2013-01-31,18.082691192626953
2013-02-01,18.39363670349121
2013-02-04,17.9949893951416
2013-02-05,18.242149353027344
2013-02-06,18.31789207458496
2013-02-07,18.3657283782959
2013-02-08,18.493301391601562
2013-02-11,18.377689361572266
2013-02-12,18.461406707763672
2013-02-13,18.469379425048828
2013-02-14,18.377689361572266
2013-02-15,18.39761734008789
2013-02-19,18.76438331604004
2013-02-20,18.361743927001953
2013-02-21,17.915266036987305
2013-02-22,18.058767318725586
2013-02-25,17.524580001831055
2013-02-26,17.604312896728516
2013-02-27,17.82356834411621
2013-02-28,17.30532455444336
2013-03-01,17.213632583618164
2013-03-04,17.19768714904785
2013-03-05,17.31330108642578
2013-03-06,17.18174934387207
2013-03-07,17.341209411621094
2013-03-08,17.604312896728516
2013-03-11,17.935192108154297
2013-03-12,18.146472930908203
2013-03-13,18.30991554260254
2013-03-14,18.497282028198242
2013-03-15,18.28600311279297
2013-03-18,18.078702926635742
2013-03-19,17.9949893951416
2013-03-20,18.182355880737305
2013-03-21,17.66809844970703
2013-03-22,17.580394744873047
2013-03-25,17.568429946899414
2013-03-26,17.596330642700195
2013-03-27,17.488704681396484
2013-03-28,17.30532455444336
2013-04-01,17.20964813232422
2013-04-02,16.787084579467773
2013-04-03,16.60369873046875
2013-04-04,16.978429794311523
2013-04-05,16.998363494873047
2013-04-08,17.257490158081055
2013-04-09,17.185731887817383
2013-04-10,17.536542892456055
2013-04-11,17.528566360473633
2013-04-12,17.5644474029541
2013-04-15,17.050186157226562
2013-04-16,17.125932693481445
2013-04-17,16.635597229003906
2013-04-18,16.396408081054688
2013-04-19,16.492080688476562
2013-04-22,16.910667419433594
2013-04-23,17.237558364868164
2013-04-24,17.281410217285156
2013-04-25,17.47674560546875
2013-04-26,17.23356819152832
2013-04-29,17.30532455444336
2013-04-30,17.544511795043945
2013-05-01,16.870800018310547
2013-05-02,17.185731887817383
2013-05-03,17.456811904907227
2013-05-06,17.520593643188477
2013-05-07,17.62026023864746
2013-05-08,17.5405330657959
2013-05-09,17.488704681396484
2013-05-10,17.815595626831055
2013-05-13,17.703975677490234
2013-05-14,17.899311065673828
2013-05-15,18.27802276611328
2013-05-16,18.22221565246582
2013-05-17,18.449443817138672
2013-05-20,18.529172897338867
2013-05-21,18.52120018005371
2013-05-22,18.301952362060547
2013-05-23,19.669309616088867
2013-05-24,19.896541595458984
2013-05-28,20.51444435119629
2013-05-29,20.135726928710938
2013-05-30,20.35897445678711
2013-05-31,20.163631439208984
2013-06-03,20.62606430053711
2013-06-04,20.51444435119629
2013-06-05,20.35897445678711
2013-06-06,20.52640151977539
2013-06-07,20.62606430053711
2013-06-10,20.83734703063965
2013-06-11,20.618099212646484
2013-06-12,20.339040756225586
2013-06-13,20.55829620361328
2013-06-14,20.474576950073242
2013-06-17,20.84930992126465
2013-06-18,20.897144317626953
2013-06-19,20.6818790435791
2013-06-20,20.191545486450195
2013-06-21,20.458635330200195
2013-06-24,20.147687911987305
2013-06-25,20.087892532348633
2013-06-26,20.032081604003906
2013-06-27,20.29518699645996
2013-06-28,20.07992172241211
2013-07-01,20.462615966796875
2013-07-02,20.33106803894043
2013-07-03,20.614498138427734
2013-07-05,21.15740203857422
2013-07-08,21.59652328491211
2013-07-09,21.93184471130371
2013-07-10,21.556598663330078
2013-07-11,21.89591407775879
2013-07-12,21.664386749267578
2013-07-15,22.215274810791016
2013-07-16,21.883939743041992
2013-07-17,21.58853530883789
2013-07-18,21.99970817565918
2013-07-19,22.119464874267578
2013-07-22,22.247211456298828
2013-07-23,22.279146194458008
2013-07-24,22.542612075805664
2013-07-25,22.802091598510742
2013-07-26,22.686325073242188
2013-07-29,22.678342819213867
2013-07-30,22.790117263793945
2013-07-31,22.674346923828125
2013-08-01,23.089515686035156
2013-08-02,23.133419036865234
2013-08-05,23.464759826660156
2013-08-06,23.149396896362305
2013-08-07,23.06556510925293
2013-08-08,23.532623291015625
2013-08-09,23.684310913085938
2013-08-12,23.752180099487305
2013-08-13,24.015649795532227
2013-08-14,24.071529388427734
2013-08-15,23.257179260253906
2013-08-16,23.520645141601562
2013-08-19,23.448793411254883
2013-08-20,23.80806541442871
2013-08-21,23.660362243652344
2013-08-22,23.907867431640625
2013-08-23,23.832019805908203
2013-08-26,23.875932693481445
2013-08-27,23.0535888671875
2013-08-28,24.123428344726562
2013-08-29,25.42081642150879
2013-08-30,24.94976806640625
2013-09-03,25.161340713500977
2013-09-04,25.129411697387695
2013-09-05,25.13739013671875
2013-09-06,25.121429443359375
2013-09-09,25.233196258544922
2013-09-10,25.696266174316406
2013-09-11,25.744169235229492
2013-09-12,25.692279815673828
2013-09-13,25.61243438720703
2013-09-16,25.935787200927734
