Date,MYGN
2010-04-19,22.780000686645508
2010-04-20,22.799999237060547
2010-04-21,22.329999923706055
2010-04-22,22.479999542236328
2010-04-23,22.979999542236328
2010-04-26,23.309999465942383
2010-04-27,23.899999618530273
2010-04-28,23.6299991607666
2010-04-29,23.850000381469727
2010-04-30,24.0
2010-05-03,24.43000030517578
2010-05-04,24.079999923706055
2010-05-05,18.489999771118164
2010-05-06,17.540000915527344
2010-05-07,17.5
2010-05-10,17.979999542236328
2010-05-11,18.0
2010-05-12,18.34000015258789
2010-05-13,18.940000534057617
2010-05-14,18.600000381469727
2010-05-17,18.799999237060547
2010-05-18,18.610000610351562
2010-05-19,18.600000381469727
2010-05-20,18.260000228881836
2010-05-21,18.510000228881836
2010-05-24,18.479999542236328
2010-05-25,18.299999237060547
2010-05-26,18.5
2010-05-27,18.3799991607666
2010-05-28,18.25
2010-06-01,17.84000015258789
2010-06-02,18.459999084472656
2010-06-03,18.309999465942383
2010-06-04,17.920000076293945
2010-06-07,17.899999618530273
2010-06-08,17.709999084472656
2010-06-09,17.690000534057617
2010-06-10,18.049999237060547
2010-06-11,17.59000015258789
2010-06-14,18.040000915527344
2010-06-15,18.149999618530273
2010-06-16,16.420000076293945
2010-06-17,16.889999389648438
2010-06-18,16.549999237060547
2010-06-21,16.229999542236328
2010-06-22,15.979999542236328
2010-06-23,16.079999923706055
2010-06-24,15.699999809265137
2010-06-25,15.770000457763672
2010-06-28,16.260000228881836
2010-06-29,15.40999984741211
2010-06-30,14.949999809265137
2010-07-01,14.670000076293945
2010-07-02,14.979999542236328
2010-07-06,14.75
2010-07-07,15.010000228881836
2010-07-08,15.699999809265137
2010-07-09,15.0600004196167
2010-07-12,14.9399995803833
2010-07-13,15.609999656677246
2010-07-14,15.65999984741211
2010-07-15,15.720000267028809
2010-07-16,15.479999542236328
2010-07-19,15.390000343322754
2010-07-20,15.130000114440918
2010-07-21,14.729999542236328
2010-07-22,14.489999771118164
2010-07-23,14.9399995803833
2010-07-26,15.09000015258789
2010-07-27,15.039999961853027
2010-07-28,14.630000114440918
2010-07-29,14.5
2010-07-30,14.510000228881836
2010-08-02,14.779999732971191
2010-08-03,14.880000114440918
2010-08-04,15.369999885559082
2010-08-05,15.15999984741211
2010-08-06,15.390000343322754
2010-08-09,15.319999694824219
2010-08-10,15.59000015258789
2010-08-11,14.989999771118164
2010-08-12,15.800000190734863
2010-08-13,16.030000686645508
2010-08-16,16.270000457763672
2010-08-17,16.489999771118164
2010-08-18,16.540000915527344
2010-08-19,16.170000076293945
2010-08-20,15.970000267028809
2010-08-23,15.949999809265137
2010-08-24,15.569999694824219
2010-08-25,15.640000343322754
2010-08-26,15.100000381469727
2010-08-27,15.75
2010-08-30,15.619999885559082
2010-08-31,15.630000114440918
2010-09-01,16.0
2010-09-02,16.100000381469727
2010-09-03,16.110000610351562
2010-09-07,15.720000267028809
2010-09-08,15.880000114440918
2010-09-09,16.09000015258789
2010-09-10,16.1200008392334
2010-09-13,16.420000076293945
2010-09-14,16.420000076293945
2010-09-15,16.530000686645508
2010-09-16,16.18000030517578
2010-09-17,16.450000762939453
2010-09-20,16.68000030517578
2010-09-21,16.219999313354492
2010-09-22,16.399999618530273
2010-09-23,16.110000610351562
2010-09-24,16.399999618530273
2010-09-27,16.34000015258789
2010-09-28,16.040000915527344
2010-09-29,15.920000076293945
2010-09-30,16.40999984741211
2010-10-01,16.489999771118164
2010-10-04,16.540000915527344
2010-10-05,17.0
2010-10-06,16.530000686645508
2010-10-07,16.479999542236328
2010-10-08,16.950000762939453
2010-10-11,16.920000076293945
2010-10-12,18.65999984741211
2010-10-13,19.940000534057617
2010-10-14,19.799999237060547
2010-10-15,19.34000015258789
2010-10-18,19.34000015258789
2010-10-19,19.06999969482422
2010-10-20,19.809999465942383
2010-10-21,19.790000915527344
2010-10-22,19.670000076293945
2010-10-25,19.940000534057617
2010-10-26,19.860000610351562
2010-10-27,20.190000534057617
2010-10-28,20.15999984741211
2010-10-29,19.860000610351562
2010-11-01,19.770000457763672
2010-11-02,19.700000762939453
2010-11-03,20.649999618530273
2010-11-04,20.780000686645508
2010-11-05,20.709999084472656
2010-11-08,20.719999313354492
2010-11-09,20.90999984741211
2010-11-10,21.030000686645508
2010-11-11,20.979999542236328
2010-11-12,20.690000534057617
2010-11-15,20.899999618530273
2010-11-16,20.34000015258789
2010-11-17,21.0
2010-11-18,21.100000381469727
2010-11-19,21.3799991607666
2010-11-22,21.239999771118164
2010-11-23,21.959999084472656
2010-11-24,22.040000915527344
2010-11-26,21.8700008392334
2010-11-29,21.729999542236328
2010-11-30,21.530000686645508
2010-12-01,21.40999984741211
2010-12-02,21.59000015258789
2010-12-03,21.65999984741211
2010-12-06,21.6299991607666
2010-12-07,21.389999389648438
2010-12-08,22.040000915527344
2010-12-09,21.959999084472656
2010-12-10,22.81999969482422
2010-12-13,22.989999771118164
2010-12-14,22.780000686645508
2010-12-15,22.920000076293945
2010-12-16,22.969999313354492
2010-12-17,23.709999084472656
2010-12-20,22.860000610351562
2010-12-21,23.100000381469727
2010-12-22,23.1299991607666
2010-12-23,23.100000381469727
2010-12-27,23.049999237060547
2010-12-28,22.760000228881836
2010-12-29,22.690000534057617
2010-12-30,22.93000030517578
2010-12-31,22.84000015258789
2011-01-03,22.229999542236328
2011-01-04,21.729999542236328
2011-01-05,21.6200008392334
2011-01-06,21.299999237060547
2011-01-07,20.299999237060547
2011-01-10,20.809999465942383
2011-01-11,21.389999389648438
2011-01-12,22.010000228881836
2011-01-13,21.59000015258789
2011-01-14,21.469999313354492
2011-01-18,20.739999771118164
2011-01-19,20.5
2011-01-20,20.829999923706055
2011-01-21,20.829999923706055
2011-01-24,21.200000762939453
2011-01-25,21.540000915527344
2011-01-26,21.8799991607666
2011-01-27,22.40999984741211
2011-01-28,19.299999237060547
2011-01-31,19.959999084472656
2011-02-01,19.84000015258789
2011-02-02,19.81999969482422
2011-02-03,19.93000030517578
2011-02-04,19.700000762939453
2011-02-07,19.479999542236328
2011-02-08,19.479999542236328
2011-02-09,18.959999084472656
2011-02-10,19.079999923706055
2011-02-11,19.010000228881836
2011-02-14,19.239999771118164
2011-02-15,19.389999389648438
2011-02-16,19.40999984741211
2011-02-17,19.100000381469727
2011-02-18,19.06999969482422
2011-02-22,18.709999084472656
2011-02-23,18.0
2011-02-24,18.56999969482422
2011-02-25,18.469999313354492
2011-02-28,18.520000457763672
2011-03-01,18.5
2011-03-02,19.219999313354492
2011-03-03,19.6299991607666
2011-03-04,19.520000457763672
2011-03-07,19.030000686645508
2011-03-08,18.899999618530273
2011-03-09,19.010000228881836
2011-03-10,18.540000915527344
2011-03-11,18.739999771118164
2011-03-14,18.84000015258789
2011-03-15,18.700000762939453
2011-03-16,18.639999389648438
2011-03-17,18.8700008392334
2011-03-18,19.229999542236328
2011-03-21,19.25
2011-03-22,19.209999084472656
2011-03-23,19.34000015258789
2011-03-24,19.399999618530273
2011-03-25,19.690000534057617
2011-03-28,19.780000686645508
2011-03-29,19.81999969482422
2011-03-30,19.950000762939453
2011-03-31,20.149999618530273
2011-04-01,20.239999771118164
2011-04-04,20.0
2011-04-05,20.110000610351562
2011-04-06,20.1200008392334
2011-04-07,19.989999771118164
2011-04-08,20.290000915527344
2011-04-11,20.31999969482422
2011-04-12,20.489999771118164
2011-04-13,19.920000076293945
2011-04-14,20.100000381469727
2011-04-15,20.540000915527344
2011-04-18,20.200000762939453
2011-04-19,20.030000686645508
2011-04-20,20.399999618530273
2011-04-21,20.540000915527344
2011-04-25,20.239999771118164
2011-04-26,20.559999465942383
2011-04-27,20.530000686645508
2011-04-28,21.43000030517578
2011-04-29,21.440000534057617
2011-05-02,21.520000457763672
2011-05-03,21.34000015258789
2011-05-04,22.3799991607666
2011-05-05,22.549999237060547
2011-05-06,22.690000534057617
2011-05-09,23.200000762939453
2011-05-10,23.739999771118164
2011-05-11,24.219999313354492
2011-05-12,24.479999542236328
2011-05-13,24.190000534057617
2011-05-16,24.1299991607666
2011-05-17,24.170000076293945
2011-05-18,24.889999389648438
2011-05-19,25.15999984741211
2011-05-20,24.979999542236328
2011-05-23,24.549999237060547
2011-05-24,24.6200008392334
2011-05-25,24.889999389648438
2011-05-26,25.3799991607666
2011-05-27,25.530000686645508
2011-05-31,25.40999984741211
2011-06-01,25.200000762939453
2011-06-02,25.030000686645508
2011-06-03,24.940000534057617
2011-06-06,24.5
2011-06-07,24.56999969482422
2011-06-08,24.649999618530273
2011-06-09,24.8700008392334
2011-06-10,24.190000534057617
2011-06-13,24.309999465942383
2011-06-14,24.190000534057617
2011-06-15,22.969999313354492
2011-06-16,23.020000457763672
2011-06-17,22.700000762939453
2011-06-20,22.760000228881836
2011-06-21,23.0
2011-06-22,22.8700008392334
2011-06-23,22.989999771118164
2011-06-24,22.520000457763672
2011-06-27,22.850000381469727
2011-06-28,22.790000915527344
2011-06-29,22.829999923706055
2011-06-30,22.709999084472656
2011-07-01,23.1299991607666
2011-07-05,23.059999465942383
2011-07-06,23.25
2011-07-07,23.520000457763672
2011-07-08,23.260000228881836
2011-07-11,23.25
2011-07-12,23.709999084472656
2011-07-13,23.520000457763672
2011-07-14,23.270000457763672
2011-07-15,23.559999465942383
2011-07-18,23.329999923706055
2011-07-19,23.860000610351562
2011-07-20,23.469999313354492
2011-07-21,23.520000457763672
2011-07-22,23.329999923706055
2011-07-25,23.170000076293945
2011-07-26,21.75
2011-07-27,21.31999969482422
2011-07-28,21.329999923706055
2011-07-29,21.270000457763672
2011-08-01,20.860000610351562
2011-08-02,20.399999618530273
2011-08-03,19.8799991607666
2011-08-04,19.549999237060547
2011-08-05,19.34000015258789
2011-08-08,17.90999984741211
2011-08-09,18.979999542236328
2011-08-10,18.209999084472656
2011-08-11,17.860000610351562
2011-08-12,18.59000015258789
2011-08-15,19.229999542236328
2011-08-16,19.459999084472656
2011-08-17,19.93000030517578
2011-08-18,19.030000686645508
2011-08-19,18.81999969482422
2011-08-22,18.600000381469727
2011-08-23,19.3700008392334
2011-08-24,19.600000381469727
2011-08-25,19.209999084472656
2011-08-26,19.280000686645508
2011-08-29,20.1299991607666
2011-08-30,19.959999084472656
2011-08-31,19.829999923706055
2011-09-01,19.420000076293945
2011-09-02,18.6200008392334
2011-09-06,18.5
2011-09-07,19.190000534057617
2011-09-08,18.959999084472656
2011-09-09,18.200000762939453
2011-09-12,18.530000686645508
2011-09-13,19.469999313354492
2011-09-14,19.90999984741211
2011-09-15,19.899999618530273
2011-09-16,20.219999313354492
2011-09-19,19.309999465942383
2011-09-20,19.729999542236328
2011-09-21,18.979999542236328
2011-09-22,18.43000030517578
2011-09-23,18.469999313354492
2011-09-26,18.440000534057617
2011-09-27,18.93000030517578
2011-09-28,18.40999984741211
2011-09-29,18.6200008392334
2011-09-30,18.739999771118164
2011-10-03,18.25
2011-10-04,19.030000686645508
2011-10-05,19.610000610351562
2011-10-06,19.950000762939453
2011-10-07,19.549999237060547
2011-10-10,20.219999313354492
2011-10-11,20.3799991607666
2011-10-12,20.31999969482422
2011-10-13,20.459999084472656
2011-10-14,20.43000030517578
2011-10-17,19.850000381469727
2011-10-18,20.040000915527344
2011-10-19,19.219999313354492
2011-10-20,19.5
2011-10-21,20.09000015258789
2011-10-24,20.40999984741211
2011-10-25,20.450000762939453
2011-10-26,20.8700008392334
2011-10-27,21.760000228881836
2011-10-28,21.690000534057617
2011-10-31,21.280000686645508
2011-11-01,20.329999923706055
2011-11-02,21.139999389648438
2011-11-03,21.06999969482422
2011-11-04,20.610000610351562
2011-11-07,20.520000457763672
2011-11-08,20.84000015258789
2011-11-09,20.43000030517578
2011-11-10,20.329999923706055
2011-11-11,20.690000534057617
2011-11-14,20.510000228881836
2011-11-15,20.6200008392334
2011-11-16,20.309999465942383
2011-11-17,19.920000076293945
2011-11-18,19.979999542236328
2011-11-21,19.56999969482422
2011-11-22,19.8799991607666
2011-11-23,19.829999923706055
2011-11-25,19.520000457763672
2011-11-28,20.899999618530273
2011-11-29,21.100000381469727
2011-11-30,21.25
2011-12-01,21.329999923706055
2011-12-02,21.290000915527344
2011-12-05,21.3799991607666
2011-12-06,21.200000762939453
2011-12-07,20.600000381469727
2011-12-08,19.920000076293945
2011-12-09,20.3799991607666
2011-12-12,20.010000228881836
2011-12-13,19.889999389648438
2011-12-14,19.229999542236328
2011-12-15,19.440000534057617
2011-12-16,19.959999084472656
2011-12-19,20.06999969482422
2011-12-20,20.610000610351562
2011-12-21,20.280000686645508
2011-12-22,20.329999923706055
2011-12-23,20.309999465942383
2011-12-27,20.8700008392334
2011-12-28,20.530000686645508
2011-12-29,20.899999618530273
2011-12-30,20.940000534057617
2012-01-03,21.0
2012-01-04,20.360000610351562
2012-01-05,20.639999389648438
2012-01-06,21.190000534057617
2012-01-09,21.200000762939453
2012-01-10,21.0
2012-01-11,20.979999542236328
2012-01-12,20.75
2012-01-13,20.68000030517578
2012-01-17,20.950000762939453
2012-01-18,21.329999923706055
2012-01-19,21.860000610351562
2012-01-20,22.219999313354492
2012-01-23,22.1200008392334
2012-01-24,22.450000762939453
2012-01-25,22.829999923706055
2012-01-26,23.079999923706055
2012-01-27,23.290000915527344
2012-01-30,23.260000228881836
2012-01-31,23.65999984741211
2012-02-01,23.969999313354492
2012-02-02,23.65999984741211
2012-02-03,23.84000015258789
2012-02-06,24.0
2012-02-07,23.940000534057617
2012-02-08,23.579999923706055
2012-02-09,23.3700008392334
2012-02-10,23.280000686645508
2012-02-13,23.469999313354492
2012-02-14,23.0
2012-02-15,23.389999389648438
2012-02-16,23.90999984741211
2012-02-17,23.799999237060547
2012-02-21,23.34000015258789
2012-02-22,23.079999923706055
2012-02-23,23.969999313354492
2012-02-24,23.8700008392334
2012-02-27,24.049999237060547
2012-02-28,24.450000762939453
2012-02-29,24.200000762939453
2012-03-01,24.5
2012-03-02,24.3700008392334
2012-03-05,24.229999542236328
2012-03-06,23.760000228881836
2012-03-07,23.979999542236328
2012-03-08,24.489999771118164
2012-03-09,24.68000030517578
2012-03-12,24.770000457763672
2012-03-13,24.860000610351562
2012-03-14,24.920000076293945
2012-03-15,24.950000762939453
2012-03-16,25.3700008392334
2012-03-19,25.639999389648438
2012-03-20,24.309999465942383
2012-03-21,23.31999969482422
2012-03-22,22.969999313354492
2012-03-23,22.780000686645508
2012-03-26,23.34000015258789
2012-03-27,23.40999984741211
2012-03-28,23.559999465942383
2012-03-29,23.56999969482422
2012-03-30,23.65999984741211
2012-04-02,23.770000457763672
2012-04-03,24.139999389648438
2012-04-04,23.6299991607666
2012-04-05,23.670000076293945
2012-04-09,23.459999084472656
2012-04-10,23.100000381469727
2012-04-11,23.549999237060547
2012-04-12,24.010000228881836
2012-04-13,23.690000534057617
2012-04-16,23.8700008392334
2012-04-17,24.079999923706055
2012-04-18,23.780000686645508
2012-04-19,24.40999984741211
2012-04-20,25.860000610351562
2012-04-23,25.3700008392334
2012-04-24,25.209999084472656
2012-04-25,25.959999084472656
2012-04-26,26.18000030517578
2012-04-27,26.709999084472656
2012-04-30,26.010000228881836
2012-05-01,25.969999313354492
2012-05-02,26.450000762939453
2012-05-03,26.450000762939453
2012-05-04,26.100000381469727
2012-05-07,26.059999465942383
2012-05-08,25.969999313354492
2012-05-09,25.610000610351562
2012-05-10,25.75
2012-05-11,25.899999618530273
2012-05-14,25.81999969482422
2012-05-15,25.829999923706055
2012-05-16,25.889999389648438
2012-05-17,24.799999237060547
2012-05-18,24.540000915527344
2012-05-21,25.690000534057617
2012-05-22,25.780000686645508
2012-05-23,25.43000030517578
2012-05-24,25.56999969482422
2012-05-25,25.530000686645508
2012-05-29,25.200000762939453
2012-05-30,24.979999542236328
2012-05-31,24.1299991607666
2012-06-01,22.979999542236328
2012-06-04,22.809999465942383
2012-06-05,23.100000381469727
2012-06-06,22.709999084472656
2012-06-07,22.670000076293945
2012-06-08,22.979999542236328
2012-06-11,22.790000915527344
2012-06-12,23.299999237060547
2012-06-13,22.979999542236328
2012-06-14,23.270000457763672
2012-06-15,23.68000030517578
2012-06-18,23.579999923706055
2012-06-19,23.260000228881836
2012-06-20,22.940000534057617
2012-06-21,22.459999084472656
2012-06-22,22.6299991607666
2012-06-25,22.579999923706055
2012-06-26,22.520000457763672
2012-06-27,23.170000076293945
2012-06-28,23.25
2012-06-29,23.770000457763672
2012-07-02,25.280000686645508
2012-07-03,25.639999389648438
2012-07-05,25.639999389648438
2012-07-06,25.799999237060547
2012-07-09,25.729999542236328
2012-07-10,25.479999542236328
2012-07-11,25.540000915527344
2012-07-12,25.670000076293945
2012-07-13,25.579999923706055
2012-07-16,25.299999237060547
2012-07-17,25.56999969482422
2012-07-18,25.899999618530273
2012-07-19,25.959999084472656
2012-07-20,25.6299991607666
2012-07-23,25.360000610351562
2012-07-24,25.420000076293945
2012-07-25,25.850000381469727
2012-07-26,26.049999237060547
2012-07-27,26.209999084472656
2012-07-30,25.899999618530273
2012-07-31,24.850000381469727
2012-08-01,24.329999923706055
2012-08-02,24.40999984741211
2012-08-03,24.68000030517578
2012-08-06,24.979999542236328
2012-08-07,25.030000686645508
2012-08-08,25.0
2012-08-09,25.200000762939453
2012-08-10,25.34000015258789
2012-08-13,25.239999771118164
2012-08-14,25.469999313354492
2012-08-15,24.989999771118164
2012-08-16,24.200000762939453
2012-08-17,25.3799991607666
2012-08-20,26.420000076293945
2012-08-21,25.600000381469727
2012-08-22,24.90999984741211
2012-08-23,24.959999084472656
2012-08-24,24.84000015258789
2012-08-27,24.56999969482422
2012-08-28,24.729999542236328
2012-08-29,25.100000381469727
2012-08-30,25.190000534057617
2012-08-31,24.989999771118164
2012-09-04,25.510000228881836
2012-09-05,26.3799991607666
2012-09-06,26.690000534057617
2012-09-07,26.829999923706055
2012-09-10,27.0
2012-09-11,26.84000015258789
2012-09-12,27.06999969482422
2012-09-13,27.079999923706055
2012-09-14,27.530000686645508
2012-09-17,27.75
2012-09-18,27.600000381469727
2012-09-19,27.440000534057617
2012-09-20,27.469999313354492
2012-09-21,27.3799991607666
2012-09-24,27.049999237060547
2012-09-25,26.389999389648438
2012-09-26,26.5
2012-09-27,26.799999237060547
2012-09-28,26.950000762939453
2012-10-01,27.399999618530273
2012-10-02,27.860000610351562
2012-10-03,28.309999465942383
2012-10-04,28.31999969482422
2012-10-05,28.280000686645508
2012-10-08,27.889999389648438
2012-10-09,27.020000457763672
2012-10-10,27.030000686645508
2012-10-11,27.1200008392334
2012-10-12,27.09000015258789
2012-10-15,26.860000610351562
2012-10-16,27.15999984741211
2012-10-17,27.239999771118164
2012-10-18,26.459999084472656
2012-10-19,25.8700008392334
2012-10-22,25.440000534057617
2012-10-23,25.3700008392334
2012-10-24,26.020000457763672
2012-10-25,26.139999389648438
2012-10-26,26.040000915527344
2012-10-31,26.170000076293945
2012-11-01,26.860000610351562
2012-11-02,27.010000228881836
2012-11-05,26.850000381469727
2012-11-06,30.649999618530273
2012-11-07,30.049999237060547
2012-11-08,29.579999923706055
2012-11-09,29.450000762939453
2012-11-12,30.0
2012-11-13,30.25
2012-11-14,30.030000686645508
2012-11-15,30.399999618530273
2012-11-16,30.040000915527344
2012-11-19,30.56999969482422
2012-11-20,30.40999984741211
2012-11-21,30.040000915527344
2012-11-23,30.3799991607666
2012-11-26,30.649999618530273
2012-11-27,30.40999984741211
2012-11-28,29.700000762939453
2012-11-29,29.850000381469727
2012-11-30,28.719999313354492
2012-12-03,27.790000915527344
2012-12-04,27.969999313354492
2012-12-05,27.610000610351562
2012-12-06,27.670000076293945
2012-12-07,27.350000381469727
2012-12-10,27.639999389648438
2012-12-11,27.809999465942383
2012-12-12,27.5
2012-12-13,27.15999984741211
2012-12-14,26.950000762939453
2012-12-17,27.110000610351562
2012-12-18,27.459999084472656
2012-12-19,27.329999923706055
2012-12-20,27.510000228881836
2012-12-21,27.1299991607666
2012-12-24,27.239999771118164
2012-12-26,26.90999984741211
2012-12-27,27.239999771118164
2012-12-28,27.09000015258789
2012-12-31,27.25
2013-01-02,27.68000030517578
2013-01-03,26.399999618530273
2013-01-04,26.170000076293945
2013-01-07,26.510000228881836
2013-01-08,26.739999771118164
2013-01-09,27.049999237060547
2013-01-10,26.75
2013-01-11,26.979999542236328
2013-01-14,27.229999542236328
2013-01-15,27.639999389648438
2013-01-16,27.459999084472656
2013-01-17,27.540000915527344
2013-01-18,27.399999618530273
2013-01-22,27.209999084472656
2013-01-23,26.950000762939453
2013-01-24,26.729999542236328
2013-01-25,27.209999084472656
2013-01-28,27.549999237060547
2013-01-29,27.6200008392334
2013-01-30,27.1299991607666
2013-01-31,27.059999465942383
2013-02-01,27.15999984741211
2013-02-04,26.920000076293945
2013-02-05,27.139999389648438
2013-02-06,26.219999313354492
2013-02-07,26.030000686645508
2013-02-08,26.309999465942383
2013-02-11,25.040000915527344
2013-02-12,24.530000686645508
2013-02-13,24.440000534057617
2013-02-14,24.190000534057617
2013-02-15,24.389999389648438
2013-02-19,24.59000015258789
2013-02-20,24.459999084472656
2013-02-21,24.8799991607666
2013-02-22,25.010000228881836
2013-02-25,24.989999771118164
2013-02-26,25.049999237060547
2013-02-27,25.200000762939453
2013-02-28,25.420000076293945
2013-03-01,25.459999084472656
2013-03-04,24.739999771118164
2013-03-05,25.030000686645508
2013-03-06,25.020000457763672
2013-03-07,25.010000228881836
2013-03-08,25.1299991607666
2013-03-11,24.510000228881836
2013-03-12,24.649999618530273
2013-03-13,25.860000610351562
2013-03-14,25.940000534057617
2013-03-15,25.899999618530273
2013-03-18,25.510000228881836
2013-03-19,25.43000030517578
2013-03-20,25.309999465942383
2013-03-21,25.489999771118164
2013-03-22,25.190000534057617
2013-03-25,24.950000762939453
2013-03-26,24.790000915527344
2013-03-27,25.280000686645508
2013-03-28,25.40999984741211
2013-04-01,25.1200008392334
2013-04-02,24.799999237060547
2013-04-03,24.350000381469727
2013-04-04,24.450000762939453
2013-04-05,24.5
2013-04-08,24.600000381469727
2013-04-09,24.489999771118164
2013-04-10,25.43000030517578
2013-04-11,26.010000228881836
2013-04-12,26.100000381469727
2013-04-15,26.649999618530273
2013-04-16,27.59000015258789
2013-04-17,27.799999237060547
2013-04-18,27.639999389648438
2013-04-19,28.59000015258789
2013-04-22,28.280000686645508
2013-04-23,28.059999465942383
2013-04-24,27.18000030517578
2013-04-25,27.690000534057617
2013-04-26,27.43000030517578
2013-04-29,27.579999923706055
2013-04-30,27.850000381469727
2013-05-01,27.239999771118164
2013-05-02,27.610000610351562
2013-05-03,27.93000030517578
2013-05-06,28.100000381469727
2013-05-07,28.299999237060547
2013-05-08,30.6299991607666
2013-05-09,30.479999542236328
2013-05-10,33.099998474121094
2013-05-13,33.11000061035156
2013-05-14,34.099998474121094
2013-05-15,33.529998779296875
2013-05-16,33.130001068115234
2013-05-17,32.93000030517578
2013-05-20,33.060001373291016
2013-05-21,33.0099983215332
2013-05-22,32.2400016784668
2013-05-23,32.189998626708984
2013-05-24,31.43000030517578
2013-05-28,32.16999816894531
2013-05-29,31.670000076293945
2013-05-30,32.16999816894531
2013-05-31,32.099998474121094
2013-06-03,31.81999969482422
2013-06-04,31.459999084472656
2013-06-05,30.469999313354492
2013-06-06,31.059999465942383
2013-06-07,32.91999816894531
2013-06-10,34.029998779296875
2013-06-11,34.2599983215332
2013-06-12,33.91999816894531
2013-06-13,32.0099983215332
2013-06-14,27.59000015258789
2013-06-17,26.6200008392334
2013-06-18,26.440000534057617
2013-06-19,25.8799991607666
2013-06-20,26.18000030517578
2013-06-21,25.75
2013-06-24,26.239999771118164
2013-06-25,25.969999313354492
2013-06-26,26.530000686645508
2013-06-27,26.540000915527344
2013-06-28,26.8700008392334
2013-07-01,27.31999969482422
2013-07-02,27.790000915527344
2013-07-03,28.489999771118164
2013-07-05,28.860000610351562
2013-07-08,29.520000457763672
2013-07-09,29.84000015258789
2013-07-10,30.90999984741211
2013-07-11,31.579999923706055
2013-07-12,31.790000915527344
2013-07-15,31.799999237060547
2013-07-16,31.799999237060547
2013-07-17,30.959999084472656
2013-07-18,30.850000381469727
2013-07-19,31.0
2013-07-22,31.420000076293945
2013-07-23,30.93000030517578
2013-07-24,31.1299991607666
2013-07-25,31.389999389648438
2013-07-26,31.40999984741211
2013-07-29,30.459999084472656
2013-07-30,30.049999237060547
2013-07-31,29.670000076293945
2013-08-01,30.15999984741211
2013-08-02,29.780000686645508
2013-08-05,29.829999923706055
2013-08-06,29.6299991607666
2013-08-07,29.459999084472656
2013-08-08,30.049999237060547
2013-08-09,30.0
2013-08-12,30.5
2013-08-13,30.25
2013-08-14,28.139999389648438
2013-08-15,27.6200008392334
2013-08-16,27.40999984741211
2013-08-19,27.010000228881836
2013-08-20,27.260000228881836
2013-08-21,27.520000457763672
2013-08-22,28.350000381469727
2013-08-23,27.770000457763672
2013-08-26,27.479999542236328
2013-08-27,26.8799991607666
2013-08-28,26.450000762939453
2013-08-29,26.479999542236328
2013-08-30,26.170000076293945
2013-09-03,26.540000915527344
2013-09-04,27.25
2013-09-05,27.780000686645508
2013-09-06,27.850000381469727
2013-09-09,28.81999969482422
2013-09-10,26.850000381469727
2013-09-11,27.0
2013-09-12,26.889999389648438
2013-09-13,26.139999389648438
2013-09-16,26.34000015258789
2013-09-17,26.489999771118164
2013-09-18,26.059999465942383
2013-09-19,25.690000534057617
2013-09-20,25.09000015258789
2013-09-23,24.399999618530273
2013-09-24,25.079999923706055
2013-09-25,25.860000610351562
2013-09-26,25.489999771118164
2013-09-27,25.920000076293945
2013-09-30,23.5
2013-10-01,25.309999465942383
2013-10-02,24.760000228881836
2013-10-03,24.8700008392334
2013-10-04,25.110000610351562
2013-10-07,24.690000534057617
2013-10-08,24.25
