Date,HAE
2010-05-12,29.059999465942383
2010-05-13,28.68000030517578
2010-05-14,28.155000686645508
2010-05-17,28.454999923706055
2010-05-18,28.145000457763672
2010-05-19,28.06999969482422
2010-05-20,27.2450008392334
2010-05-21,27.135000228881836
2010-05-24,27.454999923706055
2010-05-25,27.075000762939453
2010-05-26,26.96500015258789
2010-05-27,27.2549991607666
2010-05-28,26.969999313354492
2010-06-01,26.790000915527344
2010-06-02,27.274999618530273
2010-06-03,27.6200008392334
2010-06-04,26.75
2010-06-07,26.530000686645508
2010-06-08,26.549999237060547
2010-06-09,26.684999465942383
2010-06-10,27.360000610351562
2010-06-11,27.690000534057617
2010-06-14,27.475000381469727
2010-06-15,27.690000534057617
2010-06-16,27.40999984741211
2010-06-17,27.21500015258789
2010-06-18,27.2549991607666
2010-06-21,27.235000610351562
2010-06-22,26.969999313354492
2010-06-23,26.670000076293945
2010-06-24,26.795000076293945
2010-06-25,26.860000610351562
2010-06-28,27.219999313354492
2010-06-29,26.795000076293945
2010-06-30,26.760000228881836
2010-07-01,27.299999237060547
2010-07-02,27.760000228881836
2010-07-06,28.30500030517578
2010-07-07,28.399999618530273
2010-07-08,28.450000762939453
2010-07-09,28.405000686645508
2010-07-12,27.885000228881836
2010-07-13,28.18000030517578
2010-07-14,28.0
2010-07-15,27.774999618530273
2010-07-16,27.065000534057617
2010-07-19,27.19499969482422
2010-07-20,27.03499984741211
2010-07-21,26.6200008392334
2010-07-22,27.09000015258789
2010-07-23,27.209999084472656
2010-07-26,27.6299991607666
2010-07-27,27.7450008392334
2010-07-28,27.145000457763672
2010-07-29,27.299999237060547
2010-07-30,27.625
2010-08-02,26.90999984741211
2010-08-03,26.729999542236328
2010-08-04,27.139999389648438
2010-08-05,27.19499969482422
2010-08-06,27.06999969482422
2010-08-09,27.424999237060547
2010-08-10,27.315000534057617
2010-08-11,26.700000762939453
2010-08-12,26.625
2010-08-13,26.354999542236328
2010-08-16,26.479999542236328
2010-08-17,26.790000915527344
2010-08-18,26.799999237060547
2010-08-19,26.30500030517578
2010-08-20,26.239999771118164
2010-08-23,25.8799991607666
2010-08-24,25.6200008392334
2010-08-25,26.174999237060547
2010-08-26,26.229999542236328
2010-08-27,26.610000610351562
2010-08-30,26.139999389648438
2010-08-31,26.040000915527344
2010-09-01,26.690000534057617
2010-09-02,27.280000686645508
2010-09-03,27.665000915527344
2010-09-07,27.25
2010-09-08,27.424999237060547
2010-09-09,27.415000915527344
2010-09-10,27.46500015258789
2010-09-13,27.9950008392334
2010-09-14,27.8799991607666
2010-09-15,28.364999771118164
2010-09-16,28.110000610351562
2010-09-17,28.424999237060547
2010-09-20,28.989999771118164
2010-09-21,28.415000915527344
2010-09-22,28.420000076293945
2010-09-23,28.045000076293945
2010-09-24,28.290000915527344
2010-09-27,28.434999465942383
2010-09-28,28.895000457763672
2010-09-29,29.31999969482422
2010-09-30,29.264999389648438
2010-10-01,29.28499984741211
2010-10-04,28.899999618530273
2010-10-05,29.100000381469727
2010-10-06,28.969999313354492
2010-10-07,28.06999969482422
2010-10-08,27.959999084472656
2010-10-11,27.75
2010-10-12,27.549999237060547
2010-10-13,27.479999542236328
2010-10-14,27.5
2010-10-15,27.530000686645508
2010-10-18,27.670000076293945
2010-10-19,27.454999923706055
2010-10-20,27.459999084472656
2010-10-21,27.524999618530273
2010-10-22,27.325000762939453
2010-10-25,27.309999465942383
2010-10-26,27.610000610351562
2010-10-27,27.584999084472656
2010-10-28,27.604999542236328
2010-10-29,27.325000762939453
2010-11-01,27.530000686645508
2010-11-02,28.479999542236328
2010-11-03,28.834999084472656
2010-11-04,28.934999465942383
2010-11-05,28.954999923706055
2010-11-08,28.81999969482422
2010-11-09,29.084999084472656
2010-11-10,29.389999389648438
2010-11-11,29.579999923706055
2010-11-12,29.5
2010-11-15,29.4950008392334
2010-11-16,29.375
2010-11-17,28.829999923706055
2010-11-18,29.030000686645508
2010-11-19,29.34000015258789
2010-11-22,29.434999465942383
2010-11-23,29.354999542236328
2010-11-24,29.80500030517578
2010-11-26,29.65999984741211
2010-11-29,29.4950008392334
2010-11-30,29.395000457763672
2010-12-01,30.450000762939453
2010-12-02,30.860000610351562
2010-12-03,30.665000915527344
2010-12-06,30.579999923706055
2010-12-07,30.860000610351562
2010-12-08,30.854999542236328
2010-12-09,30.6200008392334
2010-12-10,31.31999969482422
2010-12-13,31.125
2010-12-14,32.0
2010-12-15,31.854999542236328
2010-12-16,32.119998931884766
2010-12-17,32.165000915527344
2010-12-20,32.189998626708984
2010-12-21,31.8799991607666
2010-12-22,32.05500030517578
2010-12-23,32.1150016784668
2010-12-27,32.185001373291016
2010-12-28,31.924999237060547
2010-12-29,31.920000076293945
2010-12-30,31.934999465942383
2010-12-31,31.59000015258789
2011-01-03,30.139999389648438
2011-01-04,29.3799991607666
2011-01-05,29.719999313354492
2011-01-06,29.399999618530273
2011-01-07,29.09000015258789
2011-01-10,29.165000915527344
2011-01-11,29.280000686645508
2011-01-12,29.354999542236328
2011-01-13,29.25
2011-01-14,29.280000686645508
2011-01-18,29.420000076293945
2011-01-19,29.135000228881836
2011-01-20,29.440000534057617
2011-01-21,29.485000610351562
2011-01-24,29.479999542236328
2011-01-25,29.559999465942383
2011-01-26,29.649999618530273
2011-01-27,29.514999389648438
2011-01-28,29.420000076293945
2011-01-31,29.670000076293945
2011-02-01,30.375
2011-02-02,30.18000030517578
2011-02-03,30.420000076293945
2011-02-04,30.56999969482422
2011-02-07,30.264999389648438
2011-02-08,30.110000610351562
2011-02-09,29.875
2011-02-10,29.875
2011-02-11,30.75
2011-02-14,30.71500015258789
2011-02-15,30.55500030517578
2011-02-16,30.59000015258789
2011-02-17,30.44499969482422
2011-02-18,30.93000030517578
2011-02-22,30.360000610351562
2011-02-23,29.7549991607666
2011-02-24,30.145000457763672
2011-02-25,30.895000457763672
2011-02-28,30.825000762939453
2011-03-01,30.385000228881836
2011-03-02,30.549999237060547
2011-03-03,31.114999771118164
2011-03-04,30.889999389648438
2011-03-07,30.625
2011-03-08,31.399999618530273
2011-03-09,31.809999465942383
2011-03-10,31.809999465942383
2011-03-11,31.8799991607666
2011-03-14,31.889999389648438
2011-03-15,31.530000686645508
2011-03-16,31.360000610351562
2011-03-17,31.565000534057617
2011-03-18,31.575000762939453
2011-03-21,31.850000381469727
2011-03-22,31.924999237060547
2011-03-23,31.780000686645508
2011-03-24,31.8799991607666
2011-03-25,31.729999542236328
2011-03-28,31.559999465942383
2011-03-29,32.099998474121094
2011-03-30,32.529998779296875
2011-03-31,32.77000045776367
2011-04-01,33.28499984741211
2011-04-04,33.19499969482422
2011-04-05,32.685001373291016
2011-04-06,32.86000061035156
2011-04-07,33.15999984741211
2011-04-08,33.45000076293945
2011-04-11,33.584999084472656
2011-04-12,33.34000015258789
2011-04-13,33.23500061035156
2011-04-14,33.560001373291016
2011-04-15,33.654998779296875
2011-04-18,33.23500061035156
2011-04-19,33.34000015258789
2011-04-20,33.6349983215332
2011-04-21,33.80500030517578
2011-04-25,33.435001373291016
2011-04-26,34.0
2011-04-27,34.275001525878906
2011-04-28,34.560001373291016
2011-04-29,35.099998474121094
2011-05-02,34.43000030517578
2011-05-03,34.03499984741211
2011-05-04,33.744998931884766
2011-05-05,33.75
2011-05-06,33.630001068115234
2011-05-09,33.83000183105469
2011-05-10,34.099998474121094
2011-05-11,33.79999923706055
2011-05-12,34.279998779296875
2011-05-13,33.814998626708984
2011-05-16,33.47999954223633
2011-05-17,33.3650016784668
2011-05-18,33.67499923706055
2011-05-19,33.380001068115234
2011-05-20,33.244998931884766
2011-05-23,33.040000915527344
2011-05-24,33.08000183105469
2011-05-25,33.130001068115234
2011-05-26,33.3849983215332
2011-05-27,33.56999969482422
2011-05-31,33.814998626708984
2011-06-01,33.244998931884766
2011-06-02,33.084999084472656
2011-06-03,33.04999923706055
2011-06-06,32.8650016784668
2011-06-07,32.82500076293945
2011-06-08,32.59000015258789
2011-06-09,32.775001525878906
2011-06-10,32.38999938964844
2011-06-13,32.220001220703125
2011-06-14,32.22999954223633
2011-06-15,31.655000686645508
2011-06-16,32.02000045776367
2011-06-17,31.834999084472656
2011-06-20,32.04999923706055
2011-06-21,32.11000061035156
2011-06-22,31.889999389648438
2011-06-23,31.209999084472656
2011-06-24,31.549999237060547
2011-06-27,31.7450008392334
2011-06-28,32.125
2011-06-29,31.93000030517578
2011-06-30,32.185001373291016
2011-07-01,32.900001525878906
2011-07-05,33.290000915527344
2011-07-06,33.650001525878906
2011-07-07,34.154998779296875
2011-07-08,34.095001220703125
2011-07-11,33.744998931884766
2011-07-12,34.040000915527344
2011-07-13,34.375
2011-07-14,34.45500183105469
2011-07-15,34.060001373291016
2011-07-18,33.66999816894531
2011-07-19,34.14500045776367
2011-07-20,34.14500045776367
2011-07-21,34.59000015258789
2011-07-22,34.525001525878906
2011-07-25,33.90999984741211
2011-07-26,33.630001068115234
2011-07-27,33.11000061035156
2011-07-28,32.59000015258789
2011-07-29,32.75
2011-08-01,29.18000030517578
2011-08-02,29.200000762939453
2011-08-03,30.059999465942383
2011-08-04,29.5
2011-08-05,29.450000762939453
2011-08-08,28.149999618530273
2011-08-09,28.549999237060547
2011-08-10,28.014999389648438
2011-08-11,29.424999237060547
2011-08-12,30.024999618530273
2011-08-15,30.405000686645508
2011-08-16,29.75
2011-08-17,30.020000457763672
2011-08-18,28.790000915527344
2011-08-19,28.8799991607666
2011-08-22,29.684999465942383
2011-08-23,30.850000381469727
2011-08-24,31.075000762939453
2011-08-25,29.979999542236328
2011-08-26,30.440000534057617
2011-08-29,31.450000762939453
2011-08-30,30.875
2011-08-31,31.2549991607666
2011-09-01,30.850000381469727
2011-09-02,29.825000762939453
2011-09-06,29.915000915527344
2011-09-07,30.915000915527344
2011-09-08,30.65999984741211
2011-09-09,29.40999984741211
2011-09-12,29.639999389648438
2011-09-13,29.795000076293945
2011-09-14,30.125
2011-09-15,30.21500015258789
2011-09-16,30.325000762939453
2011-09-19,29.684999465942383
2011-09-20,29.489999771118164
2011-09-21,28.225000381469727
2011-09-22,28.360000610351562
2011-09-23,29.385000228881836
2011-09-26,29.299999237060547
2011-09-27,30.024999618530273
2011-09-28,29.020000457763672
2011-09-29,29.4950008392334
2011-09-30,29.239999771118164
2011-10-03,28.30500030517578
2011-10-04,29.770000457763672
2011-10-05,29.719999313354492
2011-10-06,29.774999618530273
2011-10-07,29.145000457763672
2011-10-10,29.709999084472656
2011-10-11,29.510000228881836
2011-10-12,29.40999984741211
2011-10-13,29.6200008392334
2011-10-14,30.149999618530273
2011-10-17,29.364999771118164
2011-10-18,29.969999313354492
2011-10-19,30.014999389648438
2011-10-20,29.875
2011-10-21,30.25
2011-10-24,30.709999084472656
2011-10-25,30.719999313354492
2011-10-26,30.920000076293945
2011-10-27,32.290000915527344
2011-10-28,31.924999237060547
2011-10-31,30.475000381469727
2011-11-01,29.309999465942383
2011-11-02,29.450000762939453
2011-11-03,29.860000610351562
2011-11-04,29.579999923706055
2011-11-07,29.610000610351562
2011-11-08,29.934999465942383
2011-11-09,28.700000762939453
2011-11-10,29.170000076293945
2011-11-11,29.84000015258789
2011-11-14,29.5049991607666
2011-11-15,29.719999313354492
2011-11-16,29.219999313354492
2011-11-17,28.9950008392334
2011-11-18,29.15999984741211
2011-11-21,28.635000228881836
2011-11-22,28.375
2011-11-23,27.96500015258789
2011-11-25,27.5049991607666
2011-11-28,28.4950008392334
2011-11-29,28.434999465942383
2011-11-30,29.614999771118164
2011-12-01,29.524999618530273
2011-12-02,29.53499984741211
2011-12-05,29.864999771118164
2011-12-06,29.5
2011-12-07,29.350000381469727
2011-12-08,28.549999237060547
2011-12-09,29.350000381469727
2011-12-12,29.344999313354492
2011-12-13,29.280000686645508
2011-12-14,29.0049991607666
2011-12-15,29.40999984741211
2011-12-16,29.46500015258789
2011-12-19,29.290000915527344
2011-12-20,30.28499984741211
2011-12-21,30.44499969482422
2011-12-22,30.545000076293945
2011-12-23,30.600000381469727
2011-12-27,30.834999084472656
2011-12-28,30.31999969482422
2011-12-29,30.790000915527344
2011-12-30,30.610000610351562
2012-01-03,31.389999389648438
2012-01-04,31.149999618530273
2012-01-05,31.040000915527344
2012-01-06,30.969999313354492
2012-01-09,30.924999237060547
2012-01-10,31.21500015258789
2012-01-11,31.15999984741211
2012-01-12,31.375
2012-01-13,31.280000686645508
2012-01-17,31.860000610351562
2012-01-18,32.02000045776367
2012-01-19,32.709999084472656
2012-01-20,32.73500061035156
2012-01-23,32.71500015258789
2012-01-24,32.59000015258789
2012-01-25,32.4900016784668
2012-01-26,32.7400016784668
2012-01-27,33.130001068115234
2012-01-30,32.51499938964844
2012-01-31,32.47999954223633
2012-02-01,33.68000030517578
2012-02-02,33.93000030517578
2012-02-03,33.92499923706055
2012-02-06,33.70500183105469
2012-02-07,33.58000183105469
2012-02-08,33.38999938964844
2012-02-09,33.150001525878906
2012-02-10,33.125
2012-02-13,33.540000915527344
2012-02-14,33.314998626708984
2012-02-15,32.93000030517578
2012-02-16,33.69499969482422
2012-02-17,33.619998931884766
2012-02-21,33.48500061035156
2012-02-22,33.6349983215332
2012-02-23,34.01499938964844
2012-02-24,34.064998626708984
2012-02-27,34.16999816894531
2012-02-28,34.150001525878906
2012-02-29,33.51499938964844
2012-03-01,33.20500183105469
2012-03-02,32.650001525878906
2012-03-05,32.75
2012-03-06,32.099998474121094
2012-03-07,32.42499923706055
2012-03-08,32.86000061035156
2012-03-09,33.31999969482422
2012-03-12,32.994998931884766
2012-03-13,33.599998474121094
2012-03-14,33.6150016784668
2012-03-15,33.70500183105469
2012-03-16,33.96500015258789
2012-03-19,34.474998474121094
2012-03-20,34.130001068115234
2012-03-21,34.279998779296875
2012-03-22,34.32500076293945
2012-03-23,34.525001525878906
2012-03-26,35.14500045776367
2012-03-27,35.040000915527344
2012-03-28,35.099998474121094
2012-03-29,35.15999984741211
2012-03-30,34.84000015258789
2012-04-02,35.564998626708984
2012-04-03,35.25
2012-04-04,34.5099983215332
2012-04-05,34.38999938964844
2012-04-09,33.875
2012-04-10,33.630001068115234
2012-04-11,33.84000015258789
2012-04-12,34.154998779296875
2012-04-13,33.564998626708984
2012-04-16,33.57500076293945
2012-04-17,34.334999084472656
2012-04-18,33.869998931884766
2012-04-19,33.70000076293945
2012-04-20,33.970001220703125
2012-04-23,33.44499969482422
2012-04-24,33.69499969482422
2012-04-25,33.650001525878906
2012-04-26,34.13999938964844
2012-04-27,34.35499954223633
2012-04-30,35.78499984741211
2012-05-01,36.150001525878906
2012-05-02,36.02000045776367
2012-05-03,35.66999816894531
2012-05-04,35.625
2012-05-07,35.724998474121094
2012-05-08,35.61000061035156
2012-05-09,35.71500015258789
2012-05-10,35.904998779296875
2012-05-11,35.970001220703125
2012-05-14,35.73500061035156
2012-05-15,35.69499969482422
2012-05-16,35.744998931884766
2012-05-17,35.380001068115234
2012-05-18,34.8650016784668
2012-05-21,35.40999984741211
2012-05-22,34.720001220703125
2012-05-23,34.630001068115234
2012-05-24,35.0
2012-05-25,34.85499954223633
2012-05-29,35.084999084472656
2012-05-30,34.80500030517578
2012-05-31,34.85499954223633
2012-06-01,34.36000061035156
2012-06-04,34.45500183105469
2012-06-05,34.63999938964844
2012-06-06,35.130001068115234
2012-06-07,34.849998474121094
2012-06-08,34.935001373291016
2012-06-11,34.46500015258789
2012-06-12,34.64500045776367
2012-06-13,34.790000915527344
2012-06-14,35.005001068115234
2012-06-15,35.09000015258789
2012-06-18,35.494998931884766
2012-06-19,36.209999084472656
2012-06-20,36.040000915527344
2012-06-21,35.255001068115234
2012-06-22,35.959999084472656
2012-06-25,35.82500076293945
2012-06-26,35.974998474121094
2012-06-27,36.5
2012-06-28,36.51499938964844
2012-06-29,37.05500030517578
2012-07-02,36.8650016784668
2012-07-03,37.345001220703125
2012-07-05,37.26499938964844
2012-07-06,37.1150016784668
2012-07-09,37.209999084472656
2012-07-10,36.91999816894531
2012-07-11,37.224998474121094
2012-07-12,36.73500061035156
2012-07-13,36.77000045776367
2012-07-16,36.72999954223633
2012-07-17,37.23500061035156
2012-07-18,37.525001525878906
2012-07-19,37.4900016784668
2012-07-20,37.2599983215332
2012-07-23,36.56999969482422
2012-07-24,36.38999938964844
2012-07-25,36.89500045776367
2012-07-26,36.5
2012-07-27,36.369998931884766
2012-07-30,36.31999969482422
2012-07-31,35.95500183105469
2012-08-01,35.18000030517578
2012-08-02,34.32500076293945
2012-08-03,35.14500045776367
2012-08-06,35.54499816894531
2012-08-07,35.720001220703125
2012-08-08,35.630001068115234
2012-08-09,35.66999816894531
2012-08-10,35.45000076293945
2012-08-13,35.11000061035156
2012-08-14,34.915000915527344
2012-08-15,35.55500030517578
2012-08-16,35.875
2012-08-17,36.119998931884766
2012-08-20,36.03499984741211
2012-08-21,36.45000076293945
2012-08-22,36.189998626708984
2012-08-23,36.17499923706055
2012-08-24,36.685001373291016
2012-08-27,36.64500045776367
2012-08-28,36.71500015258789
2012-08-29,37.10499954223633
2012-08-30,36.994998931884766
2012-08-31,36.834999084472656
2012-09-04,37.63999938964844
2012-09-05,37.540000915527344
2012-09-06,38.10499954223633
2012-09-07,37.91999816894531
2012-09-10,38.099998474121094
2012-09-11,38.30500030517578
2012-09-12,38.790000915527344
2012-09-13,39.83000183105469
2012-09-14,39.35499954223633
2012-09-17,39.599998474121094
2012-09-18,39.529998779296875
2012-09-19,39.6349983215332
2012-09-20,40.2400016784668
2012-09-21,40.70000076293945
2012-09-24,40.625
2012-09-25,40.51499938964844
2012-09-26,40.20500183105469
2012-09-27,40.0099983215332
2012-09-28,40.099998474121094
2012-10-01,40.165000915527344
2012-10-02,40.39500045776367
2012-10-03,40.474998474121094
2012-10-04,40.59000015258789
2012-10-05,40.790000915527344
2012-10-08,40.42499923706055
2012-10-09,40.084999084472656
2012-10-10,39.94499969482422
2012-10-11,39.724998474121094
2012-10-12,39.33000183105469
2012-10-15,39.36000061035156
2012-10-16,39.61000061035156
2012-10-17,40.255001068115234
2012-10-18,39.81999969482422
2012-10-19,39.8849983215332
2012-10-22,39.3849983215332
2012-10-23,38.915000915527344
2012-10-24,39.20000076293945
2012-10-25,39.39500045776367
2012-10-26,39.18000030517578
2012-10-31,40.849998474121094
2012-11-01,40.69499969482422
2012-11-02,40.55500030517578
2012-11-05,40.904998779296875
2012-11-06,41.31999969482422
2012-11-07,40.63999938964844
2012-11-08,40.224998474121094
2012-11-09,40.30500030517578
2012-11-12,40.35499954223633
2012-11-13,40.025001525878906
2012-11-14,39.90999984741211
2012-11-15,39.64500045776367
2012-11-16,40.220001220703125
2012-11-19,40.584999084472656
2012-11-20,40.584999084472656
2012-11-21,40.64500045776367
2012-11-23,40.97999954223633
2012-11-26,41.375
2012-11-27,41.0
2012-11-28,40.69499969482422
2012-11-29,40.6349983215332
2012-11-30,40.51499938964844
2012-12-03,41.380001068115234
2012-12-04,40.86000061035156
2012-12-05,40.25
2012-12-06,40.220001220703125
2012-12-07,40.31999969482422
2012-12-10,40.220001220703125
2012-12-11,40.43000030517578
2012-12-12,40.11000061035156
2012-12-13,39.540000915527344
2012-12-14,39.869998931884766
2012-12-17,40.25
2012-12-18,40.56999969482422
2012-12-19,40.540000915527344
2012-12-20,40.529998779296875
2012-12-21,40.47999954223633
2012-12-24,40.4900016784668
2012-12-26,39.93000030517578
2012-12-27,40.45000076293945
2012-12-28,39.97999954223633
2012-12-31,40.84000015258789
2013-01-02,42.130001068115234
2013-01-03,41.720001220703125
2013-01-04,41.630001068115234
2013-01-07,41.45000076293945
2013-01-08,41.900001525878906
2013-01-09,41.95000076293945
2013-01-10,42.279998779296875
2013-01-11,42.25
2013-01-14,42.2599983215332
2013-01-15,42.5099983215332
2013-01-16,42.5
2013-01-17,42.84000015258789
2013-01-18,43.380001068115234
2013-01-22,43.63999938964844
2013-01-23,43.560001373291016
2013-01-24,43.79999923706055
2013-01-25,44.040000915527344
2013-01-28,44.06999969482422
2013-01-29,44.439998626708984
2013-01-30,41.880001068115234
2013-01-31,41.939998626708984
2013-02-01,42.08000183105469
2013-02-04,41.34000015258789
2013-02-05,41.540000915527344
2013-02-06,41.84000015258789
2013-02-07,41.689998626708984
2013-02-08,41.63999938964844
2013-02-11,41.68000030517578
2013-02-12,41.75
2013-02-13,41.720001220703125
2013-02-14,41.47999954223633
2013-02-15,41.27000045776367
2013-02-19,41.459999084472656
2013-02-20,40.95000076293945
2013-02-21,41.130001068115234
2013-02-22,41.119998931884766
2013-02-25,40.779998779296875
2013-02-26,40.779998779296875
2013-02-27,40.93000030517578
2013-02-28,41.25
2013-03-01,41.709999084472656
2013-03-04,41.52000045776367
2013-03-05,41.720001220703125
2013-03-06,41.52000045776367
2013-03-07,41.290000915527344
2013-03-08,41.560001373291016
2013-03-11,41.40999984741211
2013-03-12,40.84000015258789
2013-03-13,41.150001525878906
2013-03-14,41.34000015258789
2013-03-15,41.5
2013-03-18,41.22999954223633
2013-03-19,41.349998474121094
2013-03-20,41.5
2013-03-21,41.11000061035156
2013-03-22,40.79999923706055
2013-03-25,40.83000183105469
2013-03-26,41.279998779296875
2013-03-27,41.27000045776367
2013-03-28,41.65999984741211
2013-04-01,41.61000061035156
2013-04-02,41.79999923706055
2013-04-03,41.0099983215332
2013-04-04,40.7400016784668
2013-04-05,40.31999969482422
2013-04-08,40.25
2013-04-09,40.290000915527344
2013-04-10,41.060001373291016
2013-04-11,41.18000030517578
2013-04-12,40.97999954223633
2013-04-15,40.0099983215332
2013-04-16,40.130001068115234
2013-04-17,39.72999954223633
2013-04-18,39.09000015258789
2013-04-19,39.70000076293945
2013-04-22,39.130001068115234
2013-04-23,39.08000183105469
2013-04-24,38.61000061035156
2013-04-25,38.810001373291016
2013-04-26,39.04999923706055
2013-04-29,39.16999816894531
2013-04-30,38.5
2013-05-01,37.75
2013-05-02,37.959999084472656
2013-05-03,38.470001220703125
2013-05-06,38.810001373291016
2013-05-07,39.189998626708984
2013-05-08,39.61000061035156
2013-05-09,39.5099983215332
2013-05-10,39.79999923706055
2013-05-13,39.58000183105469
2013-05-14,39.61000061035156
2013-05-15,39.599998474121094
2013-05-16,39.88999938964844
2013-05-17,41.13999938964844
2013-05-20,41.029998779296875
2013-05-21,41.810001373291016
2013-05-22,41.29999923706055
2013-05-23,41.279998779296875
2013-05-24,41.08000183105469
2013-05-28,41.79999923706055
2013-05-29,41.68000030517578
2013-05-30,41.90999984741211
2013-05-31,41.279998779296875
2013-06-03,41.060001373291016
2013-06-04,40.61000061035156
2013-06-05,40.380001068115234
2013-06-06,40.20000076293945
2013-06-07,40.27000045776367
2013-06-10,40.220001220703125
2013-06-11,40.619998931884766
2013-06-12,41.0099983215332
2013-06-13,42.02000045776367
2013-06-14,42.2400016784668
2013-06-17,42.29999923706055
2013-06-18,42.709999084472656
2013-06-19,42.349998474121094
2013-06-20,41.599998474121094
2013-06-21,42.15999984741211
2013-06-24,41.54999923706055
2013-06-25,41.4900016784668
2013-06-26,41.0099983215332
2013-06-27,41.560001373291016
2013-06-28,41.349998474121094
2013-07-01,42.43000030517578
2013-07-02,42.290000915527344
2013-07-03,42.31999969482422
2013-07-05,42.83000183105469
2013-07-08,43.529998779296875
2013-07-09,44.06999969482422
2013-07-10,43.939998626708984
2013-07-11,44.20000076293945
2013-07-12,44.40999984741211
2013-07-15,44.68000030517578
2013-07-16,44.65999984741211
2013-07-17,44.849998474121094
2013-07-18,45.130001068115234
2013-07-19,45.2400016784668
2013-07-22,45.630001068115234
2013-07-23,45.540000915527344
2013-07-24,45.470001220703125
2013-07-25,45.810001373291016
2013-07-26,45.43000030517578
2013-07-29,41.91999816894531
2013-07-30,41.709999084472656
2013-07-31,42.220001220703125
2013-08-01,42.810001373291016
2013-08-02,43.0
2013-08-05,42.970001220703125
2013-08-06,42.810001373291016
2013-08-07,42.06999969482422
2013-08-08,42.54999923706055
2013-08-09,42.060001373291016
2013-08-12,42.349998474121094
2013-08-13,42.150001525878906
2013-08-14,41.13999938964844
2013-08-15,40.630001068115234
2013-08-16,40.470001220703125
2013-08-19,40.45000076293945
2013-08-20,40.880001068115234
2013-08-21,40.619998931884766
2013-08-22,40.7599983215332
2013-08-23,40.529998779296875
2013-08-26,40.939998626708984
2013-08-27,40.119998931884766
2013-08-28,40.08000183105469
2013-08-29,40.18000030517578
2013-08-30,39.849998474121094
2013-09-03,40.0099983215332
2013-09-04,39.880001068115234
2013-09-05,39.88999938964844
2013-09-06,39.630001068115234
2013-09-09,40.060001373291016
2013-09-10,40.599998474121094
2013-09-11,40.880001068115234
2013-09-12,40.54999923706055
2013-09-13,40.150001525878906
2013-09-16,40.25
2013-09-17,40.40999984741211
2013-09-18,40.790000915527344
2013-09-19,40.900001525878906
2013-09-20,40.900001525878906
2013-09-23,40.90999984741211
2013-09-24,40.86000061035156
2013-09-25,40.529998779296875
2013-09-26,40.400001525878906
2013-09-27,39.95000076293945
2013-09-30,39.880001068115234
2013-10-01,39.95000076293945
2013-10-02,39.93000030517578
2013-10-03,39.68000030517578
2013-10-04,39.70000076293945
2013-10-07,39.349998474121094
2013-10-08,39.209999084472656
