Date,MOS
2010-11-05,54.32373809814453
2010-11-08,54.44654083251953
2010-11-09,55.41358947753906
2010-11-10,55.275447845458984
2010-11-11,56.6876335144043
2010-11-12,53.49482727050781
2010-11-15,50.96976089477539
2010-11-16,50.90068817138672
2010-11-17,51.74492645263672
2010-11-18,53.218528747558594
2010-11-19,53.76346969604492
2010-11-22,53.533206939697266
2010-11-23,52.97292709350586
2010-11-24,54.03208541870117
2010-11-26,53.57158660888672
2010-11-29,52.435691833496094
2010-11-30,51.906097412109375
2010-12-01,52.56614685058594
2010-12-02,51.391883850097656
2010-12-03,53.034339904785156
2010-12-06,53.203189849853516
2010-12-07,53.08805465698242
2010-12-08,52.665931701660156
2010-12-09,52.435691833496094
2010-12-10,52.642906188964844
2010-12-13,51.09254455566406
2010-12-14,50.271324157714844
2010-12-15,50.747169494628906
2010-12-16,50.66275405883789
2010-12-17,51.675865173339844
2010-12-20,51.74492645263672
2010-12-21,53.08038330078125
2010-12-22,53.11875534057617
2010-12-23,54.53097915649414
2010-12-27,54.861000061035156
2010-12-28,54.83029556274414
2010-12-29,57.40910339355469
2010-12-30,58.1995964050293
2010-12-31,58.606380462646484
2011-01-03,58.52197265625
2011-01-04,57.562564849853516
2011-01-05,59.197364807128906
2011-01-06,59.57345962524414
2011-01-07,58.55265426635742
2011-01-10,58.00774002075195
2011-01-11,58.437538146972656
2011-01-12,61.254249572753906
2011-01-13,61.929649353027344
2011-01-14,63.67957305908203
2011-01-18,65.29132843017578
2011-01-19,58.44522476196289
2011-01-20,55.7743034362793
2011-01-21,56.18109130859375
2011-01-24,58.35309982299805
2011-01-25,58.1075325012207
2011-01-26,60.48677444458008
2011-01-27,60.37931442260742
2011-01-28,61.231258392333984
2011-01-31,62.19828796386719
2011-02-01,64.417724609375
2011-02-02,63.903194427490234
2011-02-03,63.75730514526367
2011-02-04,63.38097381591797
2011-02-07,64.31793212890625
2011-02-08,64.54827880859375
2011-02-09,64.90924072265625
2011-02-10,65.98440551757812
2011-02-11,67.82755279541016
2011-02-14,68.3958511352539
2011-02-15,65.21644592285156
2011-02-16,66.25318908691406
2011-02-17,66.6218490600586
2011-02-18,63.75730514526367
2011-02-22,61.55318832397461
2011-02-23,62.44404602050781
2011-02-24,63.127532958984375
2011-02-25,65.22412872314453
2011-02-28,65.9306411743164
2011-03-01,65.24714660644531
2011-03-02,64.8401107788086
2011-03-03,66.12265014648438
2011-03-04,65.6618423461914
2011-03-07,63.52689743041992
2011-03-08,62.63605499267578
2011-03-09,60.54713439941406
2011-03-10,57.77476501464844
2011-03-11,58.58112335205078
2011-03-14,58.588802337646484
2011-03-15,58.596500396728516
2011-03-16,57.966758728027344
2011-03-17,59.07262420654297
2011-03-18,58.0051383972168
2011-03-21,59.31837463378906
2011-03-22,58.52736282348633
2011-03-23,59.3414192199707
2011-03-24,59.55647659301758
2011-03-25,60.53179168701172
2011-03-28,59.64860534667969
2011-03-29,60.55485153198242
2011-03-30,61.783565521240234
2011-03-31,60.47801971435547
2011-04-01,61.72219467163086
2011-04-04,63.327232360839844
2011-04-05,63.40401077270508
2011-04-06,61.96788024902344
2011-04-07,60.777523040771484
2011-04-08,60.21693801879883
2011-04-11,60.05564880371094
2011-04-12,58.88063049316406
2011-04-13,58.97279357910156
2011-04-14,57.97443771362305
2011-04-15,56.71495819091797
2011-04-18,56.69192123413086
2011-04-19,58.942081451416016
2011-04-20,58.22740936279297
2011-04-21,58.99588394165039
2011-04-25,58.40413284301758
2011-04-26,58.957435607910156
2011-04-27,58.2504768371582
2011-04-28,56.23705291748047
2011-04-29,57.52809143066406
2011-05-02,56.490638732910156
2011-05-03,54.84611511230469
2011-05-04,54.44649124145508
2011-05-05,53.916263580322266
2011-05-06,54.69242477416992
2011-05-09,55.36869430541992
2011-05-10,54.67705535888672
2011-05-11,52.794281005859375
2011-05-12,52.04116439819336
2011-05-13,51.756839752197266
2011-05-16,51.9566535949707
2011-05-17,52.68669891357422
2011-05-18,52.64057540893555
2011-05-19,50.95762634277344
2011-05-20,50.27366256713867
2011-05-23,51.29574966430664
2011-05-24,51.68768310546875
2011-05-25,52.24098205566406
2011-05-26,53.14009475708008
2011-05-27,53.82402420043945
2011-05-31,54.44649124145508
2011-06-01,52.709739685058594
2011-06-02,53.2323112487793
2011-06-03,53.01713180541992
2011-06-06,51.27269744873047
2011-06-07,51.2573356628418
2011-06-08,50.45812225341797
2011-06-09,52.901859283447266
2011-06-10,52.0565299987793
2011-06-13,50.550323486328125
2011-06-14,51.7491340637207
2011-06-15,49.582054138183594
2011-06-16,47.36115646362305
2011-06-17,45.58597183227539
2011-06-20,46.66953659057617
2011-06-21,49.2515983581543
2011-06-22,48.84431076049805
2011-06-23,48.713680267333984
2011-06-24,48.87505340576172
2011-06-27,49.79722595214844
2011-06-28,50.0815544128418
2011-06-29,52.5714225769043
2011-06-30,52.048851013183594
2011-07-01,52.12570571899414
2011-07-05,52.81734848022461
2011-07-06,52.4330940246582
2011-07-07,52.93260192871094
2011-07-08,54.239013671875
2011-07-11,51.48017120361328
2011-07-12,50.96530532836914
2011-07-13,51.44174575805664
2011-07-14,50.78086471557617
2011-07-15,51.29574966430664
2011-07-18,51.0728759765625
2011-07-19,52.63288497924805
2011-07-20,52.99408721923828
2011-07-21,54.269752502441406
2011-07-22,56.006507873535156
2011-07-25,56.12179183959961
2011-07-26,55.476261138916016
2011-07-27,54.27743148803711
2011-07-28,54.215965270996094
2011-07-29,54.34659194946289
2011-08-01,54.86149215698242
2011-08-02,52.93893814086914
2011-08-03,53.83100509643555
2011-08-04,49.36302185058594
2011-08-05,48.90161895751953
2011-08-08,44.22600173950195
2011-08-09,46.856040954589844
2011-08-10,45.74097442626953
2011-08-11,49.5706672668457
2011-08-12,49.80905532836914
2011-08-15,51.09331512451172
2011-08-16,50.39351272583008
2011-08-17,51.608551025390625
2011-08-18,49.27842712402344
2011-08-19,48.463279724121094
2011-08-22,48.286407470703125
2011-08-23,50.33198165893555
2011-08-24,51.87001037597656
2011-08-25,51.377830505371094
2011-08-26,53.35422897338867
2011-08-29,55.861183166503906
2011-08-30,56.276466369628906
2011-08-31,54.69997787475586
2011-09-01,54.330867767333984
2011-09-02,53.83100509643555
2011-09-06,54.12322235107422
2011-09-07,54.692298889160156
2011-09-08,54.42312240600586
2011-09-09,53.80791091918945
2011-09-12,53.43879318237305
2011-09-13,54.01555633544922
2011-09-14,54.41543197631836
2011-09-15,54.65384292602539
2011-09-16,54.592308044433594
2011-09-19,52.6851692199707
2011-09-20,50.785701751708984
2011-09-21,48.90161895751953
2011-09-22,46.22545623779297
2011-09-23,44.37213134765625
2011-09-26,45.1872673034668
2011-09-27,46.41001892089844
2011-09-28,43.97991180419922
2011-09-29,41.68056869506836
2011-09-30,37.658634185791016
2011-10-03,36.243629455566406
2011-10-04,37.74322509765625
2011-10-05,40.12715530395508
2011-10-06,40.98844528198242
2011-10-07,39.36583709716797
2011-10-10,41.12687683105469
2011-10-11,42.88792419433594
2011-10-12,42.78793716430664
2011-10-13,42.9494514465332
2011-10-14,43.91840744018555
2011-10-17,41.9035758972168
2011-10-18,42.6649055480957
2011-10-19,41.10380172729492
2011-10-20,42.48804473876953
2011-10-21,44.948883056640625
2011-10-24,45.525638580322266
2011-10-25,44.47977828979492
2011-10-26,45.71790313720703
2011-10-27,47.53276062011719
2011-10-28,47.64812088012695
2011-10-31,45.03347396850586
2011-11-01,43.00154113769531
2011-11-02,43.42485427856445
2011-11-03,44.109867095947266
2011-11-04,44.7102165222168
2011-11-07,45.35673141479492
2011-11-08,45.84931564331055
2011-11-09,43.44794845581055
2011-11-10,43.29402542114258
2011-11-11,44.47160720825195
2011-11-14,43.73274612426758
2011-11-15,42.9322624206543
2011-11-16,42.0086784362793
2011-11-17,39.068519592285156
2011-11-18,40.684844970703125
2011-11-21,40.90802764892578
2011-11-22,39.9228401184082
2011-11-23,38.49126052856445
2011-11-25,37.944801330566406
2011-11-28,39.21475601196289
2011-11-29,38.56822967529297
2011-11-30,40.60785675048828
2011-12-01,40.61555480957031
2011-12-02,39.41486358642578
2011-12-05,39.57651138305664
2011-12-06,40.938819885253906
2011-12-07,40.9696044921875
2011-12-08,39.35329055786133
2011-12-09,38.876094818115234
2011-12-12,38.48355484008789
2011-12-13,38.09103012084961
2011-12-14,36.45162582397461
2011-12-15,36.42084884643555
2011-12-16,37.03657913208008
2011-12-19,36.46703338623047
2011-12-20,38.4296989440918
2011-12-21,38.45277786254883
2011-12-22,39.730438232421875
2011-12-23,40.369266510009766
2011-12-27,40.27690887451172
2011-12-28,38.70676803588867
2011-12-29,38.6990852355957
2011-12-30,38.81454849243164
2012-01-03,40.477012634277344
2012-01-04,40.25381088256836
2012-01-05,41.02348709106445
2012-01-06,40.538597106933594
2012-01-09,40.838775634765625
2012-01-10,42.21647644042969
2012-01-11,42.362709045410156
2012-01-12,42.016361236572266
2012-01-13,42.47046661376953
2012-01-17,42.56282424926758
2012-01-18,41.67770004272461
2012-01-19,41.44681930541992
2012-01-20,42.3396110534668
2012-01-23,42.385799407958984
2012-01-24,42.308837890625
2012-01-25,43.11700439453125
2012-01-26,42.61669921875
2012-01-27,43.53261184692383
2012-01-30,43.31711196899414
2012-01-31,43.11680603027344
2012-02-01,43.89487838745117
2012-02-02,43.99501419067383
2012-02-03,44.22613525390625
2012-02-06,44.1953125
2012-02-07,43.463470458984375
2012-02-08,43.31709289550781
2012-02-09,43.139930725097656
2012-02-10,41.922760009765625
2012-02-13,42.415794372558594
2012-02-14,42.30793380737305
2012-02-15,42.2540168762207
2012-02-16,42.75475311279297
2012-02-17,42.854881286621094
2012-02-21,43.840946197509766
2012-02-22,45.29692077636719
2012-02-23,45.404781341552734
2012-02-24,45.20447540283203
2012-02-27,45.42787551879883
2012-02-28,45.65128707885742
2012-02-29,44.48804473876953
2012-03-01,44.688323974609375
2012-03-02,44.280052185058594
2012-03-05,43.41726303100586
2012-03-06,42.369571685791016
2012-03-07,42.21549987792969
2012-03-08,42.80867004394531
2012-03-09,42.777854919433594
2012-03-12,42.36186218261719
2012-03-13,42.90110397338867
2012-03-14,42.369571685791016
2012-03-15,42.569862365722656
2012-03-16,44.30316162109375
2012-03-19,44.280052185058594
2012-03-20,44.71915054321289
2012-03-21,44.203025817871094
2012-03-22,43.34791946411133
2012-03-23,44.449520111083984
2012-03-26,45.173667907714844
2012-03-27,45.12744140625
2012-03-28,44.85011672973633
2012-03-29,42.57756805419922
2012-03-30,42.592960357666016
2012-04-02,42.88569641113281
2012-04-03,42.346458435058594
2012-04-04,41.475955963134766
2012-04-05,40.79803466796875
2012-04-09,39.773468017578125
2012-04-10,38.610233306884766
2012-04-11,38.502376556396484
2012-04-12,39.419105529785156
2012-04-13,38.70267105102539
2012-04-16,38.610233306884766
2012-04-17,39.187992095947266
2012-04-18,38.94918441772461
2012-04-19,39.16490173339844
2012-04-20,39.496131896972656
2012-04-23,38.81822967529297
2012-04-24,38.88755798339844
2012-04-25,40.9829216003418
2012-04-26,40.55152893066406
2012-04-27,40.82884216308594
2012-04-30,40.690189361572266
2012-05-01,40.99519348144531
2012-05-02,40.75581741333008
2012-05-03,40.408348083496094
2012-05-04,39.34272384643555
2012-05-07,39.5280647277832
2012-05-08,39.165130615234375
2012-05-09,38.21533966064453
2012-05-10,37.75977325439453
2012-05-11,37.782928466796875
2012-05-14,37.111122131347656
2012-05-15,36.54743576049805
2012-05-16,36.15361022949219
2012-05-17,35.2733268737793
2012-05-18,35.88334274291992
2012-05-21,37.11885070800781
2012-05-22,36.431602478027344
2012-05-23,37.350494384765625
2012-05-24,37.63619613647461
2012-05-25,37.41228103637695
2012-05-29,38.19218063354492
2012-05-30,37.01074981689453
2012-05-31,36.81768798828125
2012-06-01,35.49728012084961
2012-06-04,35.22699737548828
2012-06-05,35.88334274291992
2012-06-06,37.02617263793945
2012-06-07,36.82542037963867
2012-06-08,37.44314956665039
2012-06-11,36.5860481262207
2012-06-12,37.528106689453125
2012-06-13,36.67097854614258
2012-06-14,36.74819564819336
2012-06-15,38.377498626708984
2012-06-18,38.77903747558594
2012-06-19,40.36974334716797
2012-06-20,40.130348205566406
2012-06-21,38.825374603271484
2012-06-22,39.05702209472656
2012-06-25,39.45856475830078
2012-06-26,41.16508865356445
2012-06-27,41.41218948364258
2012-06-28,41.73649215698242
2012-06-29,42.28474426269531
2012-07-02,42.377410888671875
2012-07-03,42.987430572509766
2012-07-05,43.31947326660156
2012-07-06,42.840721130371094
2012-07-09,42.74032974243164
2012-07-10,42.277034759521484
2012-07-11,42.83300018310547
2012-07-12,42.037662506103516
2012-07-13,42.423744201660156
2012-07-16,42.755775451660156
2012-07-17,44.94878387451172
2012-07-18,44.90244674682617
2012-07-19,44.493194580078125
2012-07-20,44.40054702758789
2012-07-23,44.39281463623047
2012-07-24,43.98355484008789
2012-07-25,44.35419845581055
2012-07-26,44.771183013916016
2012-07-27,45.350311279296875
2012-07-30,45.0568962097168
2012-07-31,45.06463623046875
2012-08-01,44.956077575683594
2012-08-02,44.19609451293945
2012-08-03,44.49077224731445
2012-08-06,44.467506408691406
2012-08-07,45.08015441894531
2012-08-08,44.987083435058594
2012-08-09,45.48341369628906
2012-08-10,45.37486267089844
2012-08-13,44.591583251953125
2012-08-14,44.6923942565918
2012-08-15,45.25076675415039
2012-08-16,46.25116729736328
2012-08-17,46.227901458740234
2012-08-20,45.66177749633789
2012-08-21,45.30504608154297
2012-08-22,45.72382736206055
2012-08-23,44.669124603271484
2012-08-24,44.475257873535156
2012-08-27,44.19609451293945
2012-08-28,44.00996398925781
2012-08-29,44.832008361816406
2012-08-30,44.04098129272461
2012-08-31,44.909542083740234
2012-09-04,44.00996398925781
2012-09-05,45.60749435424805
2012-09-06,47.34463882446289
2012-09-07,47.3136100769043
2012-09-10,46.569129943847656
2012-09-11,46.78626251220703
2012-09-12,46.40627670288086
2012-09-13,47.22055435180664
2012-09-14,47.14299774169922
2012-09-17,46.28219985961914
2012-09-18,45.75484848022461
2012-09-19,46.46056365966797
2012-09-20,46.770751953125
2012-09-21,46.53035354614258
2012-09-24,46.258934020996094
2012-09-25,44.630374908447266
2012-09-26,44.23485565185547
2012-09-27,44.707916259765625
2012-09-28,44.6768798828125
2012-10-01,44.987083435058594
2012-10-02,43.242210388183594
2012-10-03,42.5675163269043
2012-10-04,42.73036193847656
2012-10-05,42.714874267578125
2012-10-08,42.412418365478516
2012-10-09,42.22629928588867
2012-10-10,42.22629928588867
2012-10-11,42.91648483276367
2012-10-12,41.99363327026367
2012-10-15,41.81528091430664
2012-10-16,42.25730514526367
2012-10-17,42.64506530761719
2012-10-18,42.412418365478516
2012-10-19,41.85405731201172
2012-10-22,42.05568313598633
2012-10-23,41.156105041503906
2012-10-24,41.2646598815918
2012-10-25,41.295677185058594
2012-10-26,40.93119430541992
2012-10-31,40.78315353393555
2012-11-01,41.39872360229492
2012-11-02,40.666263580322266
2012-11-05,40.93898391723633
2012-11-06,41.796112060546875
2012-11-07,40.697425842285156
2012-11-08,40.15201187133789
2012-11-09,40.18315887451172
2012-11-12,39.84031295776367
2012-11-13,39.54421615600586
2012-11-14,38.258548736572266
2012-11-15,38.274147033691406
2012-11-16,38.585819244384766
2012-11-19,39.894874572753906
2012-11-20,40.79092788696289
2012-11-21,40.29225540161133
2012-11-23,41.02470016479492
2012-11-26,41.51560592651367
2012-11-27,41.45325469970703
2012-11-28,41.42989730834961
2012-11-29,42.1545295715332
2012-11-30,42.123382568359375
2012-12-03,41.172752380371094
2012-12-04,41.28184127807617
2012-12-05,41.359764099121094
2012-12-06,41.85844421386719
2012-12-07,41.764930725097656
2012-12-10,42.38050842285156
2012-12-11,43.479156494140625
2012-12-12,43.97787094116211
2012-12-13,43.346702575683594
2012-12-14,43.29216003417969
2012-12-17,43.65839767456055
2012-12-18,43.603858947753906
2012-12-19,43.20645523071289
2012-12-20,43.50254821777344
2012-12-21,43.346702575683594
2012-12-24,43.33113098144531
2012-12-26,43.650604248046875
2012-12-27,43.75189208984375
2012-12-28,43.01944351196289
2012-12-31,44.12590789794922
2013-01-02,44.81160354614258
2013-01-03,44.23500061035156
2013-01-04,45.67652130126953
2013-01-07,45.74663162231445
2013-01-08,45.559627532958984
2013-01-09,46.24531555175781
2013-01-10,46.541419982910156
2013-01-11,46.54922103881836
2013-01-14,46.385581970214844
2013-01-15,46.3699951171875
2013-01-16,45.96481704711914
2013-01-17,46.10504913330078
2013-01-18,46.26870346069336
2013-01-22,46.58037185668945
2013-01-23,46.331050872802734
2013-01-24,47.46866226196289
2013-01-25,49.26081085205078
2013-01-28,48.5906982421875
2013-01-29,48.3179817199707
2013-01-30,47.73358154296875
2013-01-31,47.72578811645508
2013-02-01,48.395904541015625
2013-02-04,47.523197174072266
2013-02-05,47.804874420166016
2013-02-06,47.93004608154297
2013-02-07,47.8517951965332
2013-02-08,48.03959274291992
2013-02-11,47.836158752441406
2013-02-12,48.11001205444336
2013-02-13,48.6655158996582
2013-02-14,48.49337387084961
2013-02-15,48.649864196777344
2013-02-19,48.08653259277344
2013-02-20,45.7784538269043
2013-02-21,45.16816329956055
2013-02-22,44.964744567871094
2013-02-25,43.924137115478516
2013-02-26,44.08061981201172
2013-02-27,45.488956451416016
2013-02-28,45.80192184448242
2013-03-01,45.74714279174805
2013-03-04,45.65325927734375
2013-03-05,45.661094665527344
2013-03-06,45.5359001159668
2013-03-07,46.38871383666992
2013-03-08,47.11635971069336
2013-03-11,48.117828369140625
2013-03-12,48.43077850341797
2013-03-13,48.32124710083008
2013-03-14,48.77504348754883
2013-03-15,49.048892974853516
2013-03-18,48.45425033569336
2013-03-19,47.99264907836914
2013-03-20,48.09436798095703
2013-03-21,46.97553253173828
2013-03-22,46.71731948852539
2013-03-25,46.41218948364258
2013-03-26,45.950565338134766
2013-03-27,45.91144943237305
2013-03-28,46.63908386230469
2013-04-01,46.36524963378906
2013-04-02,45.41071319580078
2013-04-03,45.78627014160156
2013-04-04,46.43565368652344
2013-04-05,46.27136993408203
2013-04-08,46.099220275878906
2013-04-09,46.905113220214844
2013-04-10,47.00680923461914
2013-04-11,47.42148208618164
2013-04-12,46.318302154541016
2013-04-15,44.76131820678711
2013-04-16,45.30118179321289
2013-04-17,45.363765716552734
2013-04-18,44.90214920043945
2013-04-19,45.011680603027344
2013-04-22,45.62196350097656
2013-04-23,45.614131927490234
2013-04-24,46.92858123779297
2013-04-25,47.5936164855957
2013-04-26,46.83469009399414
2013-04-29,48.383846282958984
2013-04-30,48.383846282958984
2013-05-01,47.36259078979492
2013-05-02,47.527565002441406
2013-05-03,47.78680419921875
2013-05-06,48.022483825683594
2013-05-07,48.878761291503906
2013-05-08,50.512760162353516
2013-05-09,50.15140151977539
2013-05-10,49.71147537231445
2013-05-13,48.15604782104492
2013-05-14,48.42311477661133
2013-05-15,48.29743576049805
2013-05-16,48.00676345825195
2013-05-17,47.72395706176758
2013-05-20,48.14031219482422
2013-05-21,47.35472869873047
2013-05-22,46.57700729370117
2013-05-23,47.150482177734375
2013-05-24,46.96194839477539
2013-05-28,47.747528076171875
2013-05-29,48.55667495727539
2013-05-30,48.62736511230469
2013-05-31,47.77894592285156
2013-06-03,47.90463638305664
2013-06-04,48.548824310302734
2013-06-05,47.07977294921875
2013-06-06,47.158348083496094
2013-06-07,47.48828125
2013-06-10,47.17405319213867
2013-06-11,45.55575942993164
2013-06-12,45.09226989746094
2013-06-13,46.11353302001953
2013-06-14,45.45363998413086
2013-06-17,45.73644256591797
2013-06-18,46.3334846496582
2013-06-19,45.760013580322266
2013-06-20,44.644493103027344
2013-06-21,44.534507751464844
2013-06-24,43.35612869262695
2013-06-25,43.9217643737793
2013-06-26,43.13617706298828
2013-06-27,42.26417922973633
2013-06-28,42.272037506103516
2013-07-01,41.918514251708984
2013-07-02,42.0363655090332
2013-07-03,42.1934700012207
2013-07-05,42.22490692138672
2013-07-08,42.80622482299805
2013-07-09,44.345970153808594
2013-07-10,43.67820739746094
2013-07-11,44.660194396972656
2013-07-12,44.071006774902344
2013-07-15,44.094581604003906
2013-07-16,42.51556396484375
2013-07-17,42.63339614868164
2013-07-18,42.44486618041992
2013-07-19,42.42129135131836
2013-07-22,42.13848876953125
2013-07-23,41.989234924316406
2013-07-24,41.148651123046875
2013-07-25,41.25079345703125
2013-07-26,41.32933807373047
2013-07-29,41.800689697265625
2013-07-30,34.57870101928711
2013-07-31,32.43184280395508
2013-08-01,33.05537796020508
2013-08-02,32.34502029418945
2013-08-05,32.708091735839844
2013-08-06,32.108253479003906
2013-08-07,32.64494323730469
2013-08-08,34.318241119384766
2013-08-09,33.55262756347656
2013-08-12,34.610267639160156
2013-08-13,35.07595443725586
2013-08-14,34.531349182128906
2013-08-15,34.91020584106445
2013-08-16,33.836769104003906
2013-08-19,33.2290153503418
2013-08-20,33.13431167602539
2013-08-21,32.33713150024414
2013-08-22,32.58970642089844
2013-08-23,33.06327438354492
2013-08-26,33.45001983642578
2013-08-27,32.49497604370117
2013-08-28,32.731781005859375
2013-08-29,32.78701400756836
2013-08-30,32.87384033203125
2013-09-03,32.510765075683594
2013-09-04,33.37899398803711
2013-09-05,33.2053337097168
2013-09-06,33.2763671875
2013-09-09,34.973350524902344
2013-09-10,35.93628692626953
2013-09-11,35.46269989013672
2013-09-12,35.028587341308594
2013-09-13,36.299354553222656
2013-09-16,35.952056884765625
