Date,ARI
2010-06-15,3.217313289642334
2010-06-16,3.173734426498413
2010-06-17,3.200260639190674
2010-06-18,3.2248923778533936
2010-06-21,3.25710391998291
2010-06-22,3.211627721786499
2010-06-23,3.2097342014312744
2010-06-24,3.175628662109375
2010-06-25,3.296891689300537
2010-06-28,3.275622606277466
2010-06-29,3.1770057678222656
2010-06-30,3.182806968688965
2010-07-01,3.175072193145752
2010-07-02,3.165404796600342
2010-07-06,3.138331651687622
2010-07-07,3.1963415145874023
2010-07-08,3.2118120193481445
2010-07-09,3.246617555618286
2010-07-12,3.2234134674072266
2010-07-13,3.283357858657837
2010-07-14,3.2524189949035645
2010-07-15,3.2272818088531494
2010-07-16,3.1557369232177734
2010-07-19,3.1596033573150635
2010-07-20,3.1615376472473145
2010-07-21,3.1634702682495117
2010-07-22,3.2388837337493896
2010-07-23,3.2659552097320557
2010-07-26,3.281423330307007
2010-07-27,3.281423330307007
2010-07-28,3.2562875747680664
2010-07-29,3.246617555618286
2010-07-30,3.267888307571411
2010-08-02,3.281423330307007
2010-08-03,3.273688554763794
2010-08-04,3.3007609844207764
2010-08-05,3.2775561809539795
2010-08-06,3.2408173084259033
2010-08-09,3.306560516357422
2010-08-10,3.2582197189331055
2010-08-11,3.2388837337493896
2010-08-12,3.2775561809539795
2010-08-13,3.267888307571411
2010-08-16,3.2852911949157715
2010-08-17,3.3007609844207764
2010-08-18,3.2988266944885254
2010-08-19,3.2659552097320557
2010-08-20,3.267888307571411
2010-08-23,3.2524189949035645
2010-08-24,3.2446842193603516
2010-08-25,3.2388837337493896
2010-08-26,3.2292139530181885
2010-08-27,3.2659552097320557
2010-08-30,3.29302716255188
2010-08-31,3.29302716255188
2010-09-01,3.3316991329193115
2010-09-02,3.335566282272339
2010-09-03,3.362637758255005
2010-09-07,3.318162441253662
2010-09-08,3.3239657878875732
2010-09-09,3.335566282272339
2010-09-10,3.3858418464660645
2010-09-13,3.3897085189819336
2010-09-14,3.3645706176757812
2010-09-15,3.2118120193481445
2010-09-16,3.1131949424743652
2010-09-17,3.1808736324310303
2010-09-20,3.2176122665405273
2010-09-21,3.1460673809051514
2010-09-22,3.1480014324188232
2010-09-23,3.118995428085327
2010-09-24,3.16733717918396
2010-09-27,3.1770057678222656
2010-09-28,3.2067341804504395
2010-09-29,3.2206084728240967
2010-09-30,3.184933662414551
2010-10-01,3.212679862976074
2010-10-04,3.214662551879883
2010-10-05,3.2206084728240967
2010-10-06,3.232499599456787
2010-10-07,3.2166430950164795
2010-10-08,3.256282329559326
2010-10-11,3.2582647800445557
2010-10-12,3.254300355911255
2010-10-13,3.26222825050354
2010-10-14,3.2780838012695312
2010-10-15,3.2007884979248047
2010-10-18,3.238445520401001
2010-10-19,3.202770709991455
2010-10-20,3.248354434967041
2010-10-21,3.2265541553497314
2010-10-22,3.2106993198394775
2010-10-25,3.244391679763794
2010-10-26,3.238445520401001
2010-10-27,3.230517625808716
2010-10-28,3.238445520401001
2010-10-29,3.2285354137420654
2010-11-01,3.2364635467529297
2010-11-02,3.260246515274048
2010-11-03,3.2463724613189697
2010-11-04,3.280064582824707
2010-11-05,3.361323833465576
2010-11-08,3.3751988410949707
2010-11-09,3.359341621398926
2010-11-10,3.3434879779815674
2010-11-11,3.3355584144592285
2010-11-12,3.3315951824188232
2010-11-15,3.2840301990509033
2010-11-16,3.2285354137420654
2010-11-17,3.2106993198394775
2010-11-18,3.2265541553497314
2010-11-19,3.2265541553497314
2010-11-22,3.2225899696350098
2010-11-23,3.2106993198394775
2010-11-24,3.2364635467529297
2010-11-26,3.244391679763794
2010-11-29,3.260246515274048
2010-11-30,3.254300355911255
2010-12-01,3.2761003971099854
2010-12-02,3.2463724613189697
2010-12-03,3.2503364086151123
2010-12-06,3.293937921524048
2010-12-07,3.2959210872650146
2010-12-08,3.2879936695098877
2010-12-09,3.2661919593811035
2010-12-10,3.291956901550293
2010-12-13,3.280064582824707
2010-12-14,3.254300355911255
2010-12-15,3.244391679763794
2010-12-16,3.252318859100342
2010-12-17,3.289975643157959
2010-12-20,3.2721383571624756
2010-12-21,3.293937921524048
2010-12-22,3.3018672466278076
2010-12-23,3.3256494998931885
2010-12-27,3.3395228385925293
2010-12-28,3.3395228385925293
2010-12-29,3.311100959777832
2010-12-30,3.3212525844573975
2010-12-31,3.3192222118377686
2011-01-03,3.355762481689453
2011-01-04,3.3253111839294434
2011-01-05,3.3395230770111084
2011-01-06,3.3253111839294434
2011-01-07,3.337491750717163
2011-01-10,3.347644090652466
2011-01-11,3.3212525844573975
2011-01-12,3.3131327629089355
2011-01-13,3.315162181854248
2011-01-14,3.3273422718048096
2011-01-18,3.3354625701904297
2011-01-19,3.3212525844573975
2011-01-20,3.3131327629089355
2011-01-21,3.3131327629089355
2011-01-24,3.3354625701904297
2011-01-25,3.3070411682128906
2011-01-26,3.3212525844573975
2011-01-27,3.333432912826538
2011-01-28,3.3090713024139404
2011-01-31,3.3354625701904297
2011-02-01,3.3780946731567383
2011-02-02,3.3740341663360596
2011-02-03,3.388245105743408
2011-02-04,3.33140230178833
2011-02-07,3.3740341663360596
2011-02-08,3.390275239944458
2011-02-09,3.3943357467651367
2011-02-10,3.3983962535858154
2011-02-11,3.400426149368286
2011-02-14,3.424788236618042
2011-02-15,3.406515598297119
2011-02-16,3.449148654937744
2011-02-17,3.4633595943450928
2011-02-18,3.4592995643615723
2011-02-22,3.400426149368286
2011-02-23,3.363884449005127
2011-02-24,3.390275239944458
2011-02-25,3.4288485050201416
2011-02-28,3.4552388191223145
2011-03-01,3.416665554046631
2011-03-02,3.4288485050201416
2011-03-03,3.404486894607544
2011-03-04,3.420726776123047
2011-03-07,3.406515598297119
2011-03-08,3.4592995643615723
2011-03-09,3.453209161758423
2011-03-10,3.422757148742676
2011-03-11,3.424788236618042
2011-03-14,3.416665554046631
2011-03-15,3.3780946731567383
2011-03-16,3.3699748516082764
2011-03-17,3.390275239944458
2011-03-18,3.390275239944458
2011-03-21,3.3963661193847656
2011-03-22,3.400426149368286
2011-03-23,3.402456283569336
2011-03-24,3.402456283569336
2011-03-25,3.422757148742676
2011-03-28,3.410576105117798
2011-03-29,3.398098945617676
2011-03-30,3.400179147720337
2011-03-31,3.400179147720337
2011-04-01,3.389780282974243
2011-04-04,3.4022576808929443
2011-04-05,3.385620594024658
2011-04-06,3.3814609050750732
2011-04-07,3.366905450820923
2011-04-08,3.356506824493408
2011-04-11,3.3377904891967773
2011-04-12,3.323232650756836
2011-04-13,3.3065972328186035
2011-04-14,3.3128342628479004
2011-04-15,3.356506824493408
2011-04-18,3.3315505981445312
2011-04-19,3.3149149417877197
2011-04-20,3.3377904891967773
2011-04-21,3.333630084991455
2011-04-25,3.3606653213500977
2011-04-26,3.3710644245147705
2011-04-27,3.385620594024658
2011-04-28,3.40433931350708
2011-04-29,3.398098945617676
2011-05-02,3.368985652923584
2011-05-03,3.375223159790039
2011-05-04,3.375223159790039
2011-05-05,3.366905450820923
2011-05-06,3.3877007961273193
2011-05-09,3.40433931350708
2011-05-10,3.4168152809143066
2011-05-11,3.3544273376464844
2011-05-12,3.3461079597473145
2011-05-13,3.3710644245147705
2011-05-16,3.3461079597473145
2011-05-17,3.3357105255126953
2011-05-18,3.373143196105957
2011-05-19,3.373143196105957
2011-05-20,3.366905450820923
2011-05-23,3.3585870265960693
2011-05-24,3.3461079597473145
2011-05-25,3.3627450466156006
2011-05-26,3.375223159790039
2011-05-27,3.377302646636963
2011-05-31,3.396019458770752
2011-06-01,3.3627450466156006
2011-06-02,3.3793833255767822
2011-06-03,3.364824056625366
2011-06-06,3.3461079597473145
2011-06-07,3.356506824493408
2011-06-08,3.333630084991455
2011-06-09,3.3315505981445312
2011-06-10,3.3086769580841064
2011-06-13,3.3128342628479004
2011-06-14,3.3398702144622803
2011-06-15,3.3086769580841064
2011-06-16,3.3190739154815674
2011-06-17,3.3315505981445312
2011-06-20,3.3461079597473145
2011-06-21,3.393939733505249
2011-06-22,3.389780282974243
2011-06-23,3.410576105117798
2011-06-24,3.425133228302002
2011-06-27,3.4188950061798096
2011-06-28,3.425288677215576
2011-06-29,3.4274213314056396
2011-06-30,3.4359474182128906
2011-07-01,3.4615237712860107
2011-07-05,3.4444739818573
2011-07-06,3.4529993534088135
2011-07-07,3.4807076454162598
2011-07-08,3.4721827507019043
2011-07-11,3.4338157176971436
2011-07-12,3.4103684425354004
2011-07-13,3.43168306350708
2011-07-14,3.393317699432373
2011-07-15,3.395448684692383
2011-07-18,3.376265287399292
2011-07-19,3.403973340988159
2011-07-20,3.399712324142456
2011-07-21,3.450869083404541
2011-07-22,3.4402096271514893
2011-07-25,3.393317699432373
2011-07-26,3.4338157176971436
2011-07-27,3.367738723754883
2011-07-28,3.376265287399292
2011-07-29,3.316584348678589
2011-08-01,3.3890554904937744
2011-08-02,3.2995316982269287
2011-08-03,3.395448684692383
2011-08-04,3.2547719478607178
2011-08-05,3.214272975921631
2011-08-08,2.9307861328125
2011-08-09,3.2590348720550537
2011-08-10,3.1226186752319336
2011-08-11,3.1865646839141846
2011-08-12,3.205747127532959
2011-08-15,3.2334563732147217
2011-08-16,3.2505078315734863
2011-08-17,3.316584348678589
2011-08-18,3.192958354949951
2011-08-19,3.1226186752319336
2011-08-22,3.0544118881225586
2011-08-23,3.0927786827087402
2011-08-24,3.101304531097412
2011-08-25,3.0778589248657227
2011-08-26,3.1226186752319336
2011-08-29,3.2398502826690674
2011-08-30,3.1737749576568604
2011-08-31,3.2036144733428955
2011-09-01,3.148197650909424
2011-09-02,3.0672008991241455
2011-09-06,3.0714640617370605
2011-09-07,3.178039312362671
2011-09-08,3.118356466293335
2011-09-09,3.0437543392181396
2011-09-12,3.039491653442383
2011-09-13,3.052280902862549
2011-09-14,3.0608060359954834
2011-09-15,3.0991740226745605
2011-09-16,3.214272975921631
2011-09-19,3.114093542098999
2011-09-20,3.0735955238342285
2011-09-21,3.0160460472106934
2011-09-22,2.964890718460083
2011-09-23,2.9819421768188477
2011-09-26,3.0075180530548096
2011-09-27,3.0693318843841553
2011-09-28,2.929020404815674
2011-09-29,2.9312126636505127
2011-09-30,2.8873651027679443
2011-10-03,2.679088592529297
2011-10-04,2.8172080516815186
2011-10-05,2.7470529079437256
2011-10-06,2.79528546333313
2011-10-07,2.7229363918304443
2011-10-10,2.8237855434417725
2011-10-11,2.845709800720215
2011-10-12,2.869826078414917
2011-10-13,2.8500943183898926
2011-10-14,2.926828384399414
2011-10-17,2.8347482681274414
2011-10-18,2.920250177383423
2011-10-19,2.8720178604125977
2011-10-20,2.926828384399414
2011-10-21,3.0101373195648193
2011-10-24,3.027677297592163
2011-10-25,2.9969847202301025
2011-10-26,2.9575209617614746
2011-10-27,3.1285274028778076
2011-10-28,3.08467960357666
2011-10-31,3.0715250968933105
2011-11-01,2.981637477874756
2011-11-02,3.0408313274383545
2011-11-03,3.056178331375122
2011-11-04,3.0013673305511475
2011-11-07,2.981637477874756
2011-11-08,3.0627551078796387
2011-11-09,2.9904062747955322
2011-11-10,3.0035603046417236
2011-11-11,3.0627551078796387
2011-11-14,2.972867012023926
2011-11-15,3.0013673305511475
2011-11-16,3.0189075469970703
2011-11-17,3.0101373195648193
2011-11-18,3.0254852771759033
2011-11-21,3.0035603046417236
2011-11-22,2.9860222339630127
2011-11-23,2.91148042678833
2011-11-25,2.87640380859375
2011-11-28,3.0035603046417236
2011-11-29,2.9399821758270264
2011-11-30,2.981637477874756
2011-12-01,2.948751449584961
2011-12-02,2.9575209617614746
2011-12-05,3.0035603046417236
2011-12-06,2.999175786972046
2011-12-07,3.0035603046417236
2011-12-08,2.9575209617614746
2011-12-09,2.9904062747955322
2011-12-12,2.9904062747955322
2011-12-13,2.948751449584961
2011-12-14,2.948751449584961
2011-12-15,2.959712505340576
2011-12-16,3.056178331375122
2011-12-19,2.9312126636505127
2011-12-20,2.9969847202301025
2011-12-21,3.0452160835266113
2011-12-22,3.0715250968933105
2011-12-23,3.0254852771759033
2011-12-27,3.0693318843841553
2011-12-28,2.961003303527832
2011-12-29,2.958745241165161
2011-12-30,2.963259220123291
2012-01-03,3.039991617202759
2012-01-04,2.9993700981140137
2012-01-05,2.9745450019836426
2012-01-06,2.9993700981140137
2012-01-09,3.012911081314087
2012-01-10,3.0535340309143066
2012-01-11,3.1099562644958496
2012-01-12,3.0964136123657227
2012-01-13,3.1031854152679443
2012-01-17,3.098670721054077
2012-01-18,3.1754047870635986
2012-01-19,3.2679359912872314
2012-01-20,3.322101593017578
2012-01-23,3.3198437690734863
2012-01-24,3.349181890487671
2012-01-25,3.3785223960876465
2012-01-26,3.360466957092285
2012-01-27,3.3378989696502686
2012-01-30,3.2679359912872314
2012-01-31,3.322101593017578
2012-02-01,3.3852925300598145
2012-02-02,3.3965768814086914
2012-02-03,3.457512855529785
2012-02-06,3.4168903827667236
2012-02-07,3.3785223960876465
2012-02-08,3.3875503540039062
2012-02-09,3.3672378063201904
2012-02-10,3.3762664794921875
2012-02-13,3.4101173877716064
2012-02-14,3.4056053161621094
2012-02-15,3.3536972999572754
2012-02-16,3.3852925300598145
2012-02-17,3.3785223960876465
2012-02-21,3.4349451065063477
2012-02-22,3.3672378063201904
2012-02-23,3.4101173877716064
2012-02-24,3.3785223960876465
2012-02-27,3.4168903827667236
2012-02-28,3.423659324645996
2012-02-29,3.374008893966675
2012-03-01,3.3785223960876465
2012-03-02,3.3424127101898193
2012-03-05,3.4349451065063477
2012-03-06,3.3943209648132324
2012-03-07,3.4665398597717285
2012-03-08,3.4484853744506836
2012-03-09,3.4868531227111816
2012-03-12,3.5207040309906006
2012-03-13,3.5590710639953613
2012-03-14,3.54101824760437
2012-03-15,3.5568149089813232
2012-03-16,3.5252180099487305
2012-03-19,3.5929245948791504
2012-03-20,3.586153268814087
2012-03-21,3.586153268814087
2012-03-22,3.635805368423462
2012-03-23,3.649345636367798
2012-03-26,3.6470894813537598
2012-03-27,3.635805368423462
2012-03-28,3.6311769485473633
2012-03-29,3.621917486190796
2012-03-30,3.621917486190796
2012-04-02,3.6496903896331787
2012-04-03,3.6034035682678223
2012-04-04,3.612661600112915
2012-04-05,3.6172897815704346
2012-04-09,3.610346794128418
2012-04-10,3.5710036754608154
2012-04-11,3.601090669631958
2012-04-12,3.656632900238037
2012-04-13,3.608034133911133
2012-04-16,3.6589484214782715
2012-04-17,3.6589484214782715
2012-04-18,3.652005195617676
2012-04-19,3.6427462100982666
2012-04-20,3.656632900238037
2012-04-23,3.6543192863464355
2012-04-24,3.689033269882202
2012-04-25,3.6913487911224365
2012-04-26,3.6913487911224365
2012-04-27,3.6959762573242188
2012-04-30,3.733006715774536
2012-05-01,3.698291540145874
2012-05-02,3.6728334426879883
2012-05-03,3.689033269882202
2012-05-04,3.6450624465942383
2012-05-07,3.714492082595825
2012-05-08,3.753833532333374
2012-05-09,3.7376346588134766
2012-05-10,3.7677218914031982
2012-05-11,3.7839229106903076
2012-05-14,3.733006715774536
2012-05-15,3.7399492263793945
2012-05-16,3.709865093231201
2012-05-17,3.6543192863464355
2012-05-18,3.6172897815704346
2012-05-21,3.6959762573242188
2012-05-22,3.6612627506256104
2012-05-23,3.6867198944091797
2012-05-24,3.705235242843628
2012-05-25,3.6774635314941406
2012-05-29,3.689033269882202
2012-05-30,3.6728334426879883
2012-05-31,3.6751482486724854
2012-06-01,3.6705198287963867
2012-06-04,3.698291540145874
2012-06-05,3.73069167137146
2012-06-06,3.7376346588134766
2012-06-07,3.7839229106903076
2012-06-08,3.81400728225708
2012-06-11,3.7376346588134766
2012-06-12,3.7191193103790283
2012-06-13,3.682090997695923
2012-06-14,3.6751482486724854
2012-06-15,3.73069167137146
2012-06-18,3.760777711868286
2012-06-19,3.7445783615112305
2012-06-20,3.751520872116089
2012-06-21,3.7283782958984375
2012-06-22,3.788550615310669
2012-06-25,3.788550615310669
2012-06-26,3.7839229106903076
2012-06-27,3.814762830734253
2012-06-28,3.8622093200683594
2012-06-29,3.8123881816864014
2012-07-02,3.893049478530884
2012-07-03,3.8859341144561768
2012-07-05,3.8883049488067627
2012-07-06,3.8883049488067627
2012-07-09,3.9215176105499268
2012-07-10,3.8977949619293213
2012-07-11,3.909656286239624
2012-07-12,3.9476141929626465
2012-07-13,3.9452414512634277
2012-07-16,3.978456735610962
2012-07-17,3.9713375568389893
2012-07-18,3.959475517272949
2012-07-19,3.9286351203918457
2012-07-20,3.9760830402374268
2012-07-23,3.9428696632385254
2012-07-24,3.938127040863037
2012-07-25,3.9713375568389893
2012-07-26,3.9665935039520264
2012-07-27,3.980827569961548
2012-07-30,3.9926884174346924
2012-07-31,3.9618489742279053
2012-08-01,3.9238901138305664
2012-08-02,3.973710298538208
2012-08-03,3.973710298538208
2012-08-06,3.9523603916168213
2012-08-07,3.9855735301971436
2012-08-08,3.9167747497558594
2012-08-09,3.968966245651245
2012-08-10,4.030646800994873
2012-08-13,4.035392761230469
2012-08-14,4.04962682723999
2012-08-15,4.054371356964111
2012-08-16,4.042508602142334
2012-08-17,4.068604469299316
2012-08-20,4.070977687835693
2012-08-21,4.127913951873779
2012-08-22,4.097073078155518
2012-08-23,4.087582588195801
2012-08-24,4.097073078155518
2012-08-27,4.146894454956055
2012-08-28,4.144521236419678
2012-08-29,4.16112756729126
2012-08-30,4.154010772705078
2012-08-31,4.156384468078613
2012-09-04,4.175361633300781
2012-09-05,4.2085747718811035
2012-09-06,4.227553844451904
2012-09-07,4.222808837890625
2012-09-10,4.248904705047607
2012-09-11,4.251277923583984
2012-09-12,4.246532440185547
2012-09-13,4.227553844451904
2012-09-14,4.256021499633789
2012-09-17,4.251277923583984
2012-09-18,4.260766983032227
2012-09-19,4.272629261016846
2012-09-20,4.258394718170166
2012-09-21,4.277374267578125
2012-09-24,4.296352863311768
2012-09-25,4.301097393035889
2012-09-26,4.179802417755127
2012-09-27,4.201635360717773
2012-09-28,4.206487655639648
2012-10-01,4.225894451141357
2012-10-02,4.2477288246154785
2012-10-03,4.087619781494141
2012-10-04,4.063360214233398
2012-10-05,4.063360214233398
2012-10-08,4.090044975280762
2012-10-09,4.1046013832092285
2012-10-10,4.068213939666748
2012-10-11,4.0512309074401855
2012-10-12,4.029399394989014
2012-10-15,3.9808804988861084
2012-10-16,4.029399394989014
2012-10-17,4.056082725524902
2012-10-18,4.0512309074401855
2012-10-19,4.036674976348877
2012-10-22,4.026973247528076
2012-10-23,4.039100170135498
2012-10-24,4.0463786125183105
2012-10-25,4.04152774810791
2012-10-26,4.119156837463379
2012-10-31,4.102173805236816
2012-11-01,4.092471122741699
2012-11-02,3.9760289192199707
2012-11-05,3.966324806213379
2012-11-06,3.971177816390991
2012-11-07,3.8571596145629883
2012-11-08,3.7940866947174072
2012-11-09,3.8207716941833496
2012-11-12,3.9008259773254395
2012-11-13,3.8717148303985596
2012-11-14,3.7576990127563477
2012-11-15,3.735865592956543
2012-11-16,3.9081029891967773
2012-11-19,3.9008259773254395
2012-11-20,3.925083637237549
2012-11-21,3.959047794342041
2012-11-23,3.9905829429626465
2012-11-26,4.036674976348877
2012-11-27,4.029399394989014
2012-11-28,4.04880428314209
2012-11-29,4.04152774810791
2012-11-30,4.04880428314209
2012-12-03,4.039100170135498
2012-12-04,4.024545669555664
2012-12-05,3.9808804988861084
2012-12-06,3.9760289192199707
2012-12-07,3.9881575107574463
2012-12-10,4.0463786125183105
2012-12-11,4.077915191650391
2012-12-12,4.039100170135498
2012-12-13,4.036674976348877
2012-12-14,4.031822681427002
2012-12-17,4.087619781494141
2012-12-18,4.114303112030029
2012-12-19,4.1046013832092285
2012-12-20,4.119156837463379
2012-12-21,4.092471122741699
2012-12-24,4.099748611450195
2012-12-26,4.075489521026611
2012-12-27,4.053123950958252
2012-12-28,4.020817756652832
2012-12-31,4.033242702484131
2013-01-02,4.184833526611328
2013-01-03,4.212167739868164
2013-01-04,4.2146525382995605
2013-01-07,4.241988182067871
2013-01-08,4.237018585205078
2013-01-09,4.299144268035889
2013-01-10,4.3066020011901855
2013-01-11,4.328965663909912
2013-01-14,4.321510314941406
2013-01-15,4.2941741943359375
2013-01-16,4.29665994644165
2013-01-17,4.3066020011901855
2013-01-18,4.323995590209961
2013-01-22,4.36375617980957
2013-01-23,4.356299877166748
2013-01-24,4.331451892852783
2013-01-25,4.321510314941406
2013-01-28,4.323995590209961
2013-01-29,4.341390132904053
2013-01-30,4.299144268035889
2013-01-31,4.338904857635498
2013-02-01,4.371210098266602
2013-02-04,4.35133171081543
2013-02-05,4.36624002456665
2013-02-06,4.36375617980957
2013-02-07,4.338904857635498
2013-02-08,4.336421012878418
2013-02-11,4.338904857635498
2013-02-12,4.319024085998535
2013-02-13,4.383636474609375
2013-02-14,4.376183986663818
2013-02-15,4.376183986663818
2013-02-19,4.398547649383545
2013-02-20,4.35133171081543
2013-02-21,4.264353275299072
2013-02-22,4.316540718078613
2013-02-25,4.284234523773193
2013-02-26,4.314054489135742
2013-02-27,4.371210098266602
2013-02-28,4.28671932220459
2013-03-01,4.28671932220459
2013-03-04,4.338904857635498
2013-03-05,4.371210098266602
2013-03-06,4.237018585205078
2013-03-07,4.271809101104736
2013-03-08,4.21962308883667
2013-03-11,4.274294853210449
2013-03-12,4.28671932220459
2013-03-13,4.281748294830322
2013-03-14,4.284234523773193
2013-03-15,4.269323348999023
2013-03-18,4.264353275299072
2013-03-19,4.246958255767822
2013-03-20,4.237018585205078
2013-03-21,4.229562282562256
2013-03-22,4.291689395904541
2013-03-25,4.274294853210449
2013-03-26,4.381149768829346
2013-03-27,4.424404144287109
2013-03-28,4.475287437438965
2013-04-01,4.500730514526367
2013-04-02,4.480376720428467
2013-04-03,4.4142255783081055
2013-04-04,4.43966817855835
2013-04-05,4.462567329406738
2013-04-08,4.51090669631958
2013-04-09,4.452390193939209
2013-04-10,4.452390193939209
2013-04-11,4.444756984710693
2013-04-12,4.42949104309082
2013-04-15,4.309913635253906
2013-04-16,4.383695125579834
2013-04-17,4.36334228515625
2013-04-18,4.335355758666992
2013-04-19,4.335355758666992
2013-04-22,4.34553337097168
2013-04-23,4.3658857345581055
2013-04-24,4.398962020874023
2013-04-25,4.416769981384277
2013-04-26,4.447300434112549
2013-04-29,4.485464096069336
2013-04-30,4.513450622558594
2013-05-01,4.457479953765869
2013-05-02,4.528715133666992
2013-05-03,4.513450622558594
2013-05-06,4.5592474937438965
2013-05-07,4.617763996124268
2013-05-08,4.648294448852539
2013-05-09,4.612675666809082
2013-05-10,4.615220546722412
2013-05-13,4.584689617156982
2013-05-14,4.488008499145508
2013-05-15,4.5032758712768555
2013-05-16,4.587233543395996
2013-05-17,4.612675666809082
2013-05-20,4.617763996124268
2013-05-21,4.587233543395996
2013-05-22,4.513450622558594
2013-05-23,4.477832317352295
2013-05-24,4.5032758712768555
2013-05-28,4.485464096069336
2013-05-29,4.426947116851807
2013-05-30,4.381149768829346
2013-05-31,4.241218090057373
2013-06-03,4.238675117492676
2013-06-04,4.2361297607421875
2013-06-05,4.180157661437988
2013-06-06,4.246307373046875
2013-06-07,4.241218090057373
2013-06-10,4.220867156982422
2013-06-11,4.175069808959961
2013-06-12,4.121640205383301
2013-06-13,4.248852729797363
2013-06-14,4.238675117492676
2013-06-17,4.243764877319336
2013-06-18,4.320089340209961
2013-06-19,4.248852729797363
2013-06-20,4.032593250274658
2013-06-21,4.126729488372803
2013-06-24,4.0631232261657715
2013-06-25,4.129272937774658
2013-06-26,4.15535831451416
2013-06-27,4.184051990509033
2013-06-28,4.142315864562988
2013-07-01,4.1475324630737305
2013-07-02,4.126663684844971
2013-07-03,4.126663684844971
2013-07-05,4.126663684844971
2013-07-08,4.113621711730957
2013-07-09,4.157967567443848
2013-07-10,4.171009063720703
2013-07-11,4.26491641998291
2013-07-12,4.197093963623047
2013-07-15,4.231005668640137
2013-07-16,4.231005668640137
2013-07-17,4.231005668640137
2013-07-18,4.2362236976623535
2013-07-19,4.231005668640137
2013-07-22,4.220569133758545
2013-07-23,4.225788593292236
2013-07-24,4.217964172363281
2013-07-25,4.217964172363281
2013-07-26,4.225788593292236
2013-07-29,4.223178863525391
2013-07-30,4.168400287628174
2013-07-31,4.181445121765137
2013-08-01,4.0771026611328125
2013-08-02,4.087538719177246
2013-08-05,4.071887016296387
2013-08-06,4.069277763366699
