Date,WH
2018-11-15,41.43827438354492
2018-11-16,41.98794937133789
2018-11-19,41.801761627197266
2018-11-20,41.61558151245117
2018-11-21,42.1386604309082
2018-11-23,42.005672454833984
2018-11-26,43.21141052246094
2018-11-27,43.29120635986328
2018-11-28,44.36394119262695
2018-11-29,44.46147155761719
2018-11-30,44.44375228881836
2018-12-03,45.25051498413086
2018-12-04,44.665382385253906
2018-12-06,44.7540397644043
2018-12-07,43.956119537353516
2018-12-10,42.856781005859375
2018-12-11,42.431217193603516
2018-12-12,43.105010986328125
2018-12-13,43.06937789916992
2018-12-14,42.579246520996094
2018-12-17,42.106937408447266
2018-12-18,41.83067321777344
2018-12-19,40.262245178222656
2018-12-20,40.02163314819336
2018-12-21,39.2106819152832
2018-12-24,38.76510238647461
2018-12-26,39.97707748413086
2018-12-27,40.378089904785156
2018-12-28,40.146385192871094
2018-12-31,40.43156051635742
2019-01-02,40.53851318359375
2019-01-03,39.45130157470703
2019-01-04,41.590065002441406
2019-01-07,42.4544792175293
2019-01-08,43.327796936035156
2019-01-09,43.09611129760742
2019-01-10,43.14066696166992
2019-01-11,43.30998992919922
2019-01-14,43.238704681396484
2019-01-15,43.71100997924805
2019-01-16,43.595157623291016
2019-01-17,43.77337646484375
2019-01-18,44.53976821899414
2019-01-22,43.327796936035156
2019-01-23,43.28324508666992
2019-01-24,43.791202545166016
2019-01-25,44.06746292114258
2019-01-28,43.621891021728516
2019-01-29,43.898136138916016
2019-01-30,43.97835159301758
2019-01-31,43.74665069580078
2019-02-01,45.217044830322266
2019-02-04,45.29726028442383
2019-02-05,45.69826889038086
2019-02-06,45.60916519165039
2019-02-07,45.564598083496094
2019-02-08,45.065547943115234
2019-02-11,44.86058807373047
2019-02-12,45.600250244140625
2019-02-13,45.28833770751953
2019-02-14,45.448753356933594
2019-02-15,46.20623016357422
2019-02-19,46.59832763671875
2019-02-20,47.4271125793457
2019-02-21,47.694454193115234
2019-02-22,48.380638122558594
2019-02-25,48.44301986694336
2019-02-26,47.774658203125
2019-02-27,46.732017517089844
2019-02-28,46.847869873046875
2019-03-01,47.64990234375
2019-03-04,47.34690856933594
2019-03-05,47.7211799621582
2019-03-06,47.48057556152344
2019-03-07,46.49139404296875
2019-03-08,46.33989715576172
2019-03-11,46.04581832885742
2019-03-12,46.21514129638672
2019-03-13,46.09929275512695
2019-03-14,45.624324798583984
2019-03-15,45.920066833496094
2019-03-18,46.57426452636719
2019-03-19,46.17099380493164
2019-03-20,45.64224624633789
2019-03-21,46.063446044921875
2019-03-22,45.22103500366211
2019-03-25,44.826717376708984
2019-03-26,44.387596130371094
2019-03-27,44.25316619873047
2019-03-28,44.88945007324219
2019-03-29,44.799842834472656
2019-04-01,45.73186111450195
2019-04-02,45.140384674072266
2019-04-03,45.624324798583984
2019-04-04,45.63327407836914
2019-04-05,46.009666442871094
2019-04-08,46.439842224121094
2019-04-09,47.16573715209961
2019-04-10,47.50629425048828
2019-04-11,47.94541549682617
2019-04-12,48.187381744384766
2019-04-15,47.94541549682617
2019-04-16,48.93120193481445
2019-04-17,48.868473052978516
2019-04-18,48.17841339111328
2019-04-22,48.11567687988281
2019-04-23,48.689239501953125
2019-04-24,48.680274963378906
2019-04-25,48.31284713745117
2019-04-26,49.17317581176758
2019-04-29,49.51371383666992
2019-04-30,49.93492889404297
2019-05-01,50.750450134277344
2019-05-02,50.98345184326172
2019-05-03,50.705650329589844
2019-05-06,50.87590789794922
2019-05-07,50.2396240234375
2019-05-08,50.01558303833008
2019-05-09,50.11416244506836
2019-05-10,49.96181106567383
2019-05-13,48.38454818725586
2019-05-14,49.19109344482422
2019-05-15,49.1821403503418
2019-05-16,50.09624099731445
2019-05-17,49.639183044433594
2019-05-20,48.26803207397461
2019-05-21,49.40617752075195
2019-05-22,50.11416244506836
2019-05-23,49.07460021972656
2019-05-24,48.91328048706055
2019-05-28,48.01710891723633
2019-05-29,47.900604248046875
2019-05-30,48.15153121948242
2019-05-31,47.80202865600586
2019-06-03,47.273284912109375
2019-06-04,48.42935562133789
2019-06-05,49.42409896850586
2019-06-06,49.57645034790039
2019-06-07,50.5174446105957
2019-06-10,50.4367790222168
2019-06-11,50.3023567199707
2019-06-12,50.633941650390625
2019-06-13,50.588905334472656
2019-06-14,50.895179748535156
2019-06-17,50.35469436645508
2019-06-18,50.92219161987305
2019-06-19,50.75105285644531
2019-06-20,51.309547424316406
2019-06-21,50.282630920410156
2019-06-24,50.23759078979492
2019-06-25,49.796207427978516
2019-06-26,50.08445358276367
2019-06-27,50.35469436645508
2019-06-28,50.210567474365234
2019-07-01,50.59790802001953
2019-07-02,52.5166130065918
2019-07-03,53.81375503540039
2019-07-05,54.318214416503906
2019-07-08,53.930850982666016
2019-07-09,54.28218078613281
2019-07-10,54.98480987548828
2019-07-11,55.1469612121582
2019-07-12,54.696556091308594
2019-07-15,54.73257827758789
2019-07-16,55.0928955078125
2019-07-17,53.72368240356445
2019-07-18,54.02095031738281
2019-07-19,52.9580078125
2019-07-22,52.651729583740234
2019-07-23,53.70566940307617
2019-07-24,53.61558532714844
2019-07-25,51.66084671020508
2019-07-26,51.102359771728516
2019-07-29,51.426639556884766
2019-07-30,52.13827896118164
2019-07-31,50.940216064453125
2019-08-01,50.543861389160156
2019-08-02,50.17452621459961
2019-08-05,48.210792541503906
2019-08-06,48.886390686035156
2019-08-07,48.29186248779297
2019-08-08,49.46289825439453
2019-08-09,49.10258865356445
2019-08-12,48.4179801940918
2019-08-13,48.841346740722656
2019-08-14,44.724700927734375
2019-08-15,44.526512145996094
2019-08-16,44.98592758178711
2019-08-19,45.65251922607422
2019-08-20,45.69755554199219
2019-08-21,45.69755554199219
2019-08-22,45.74260330200195
2019-08-23,44.92287826538086
2019-08-26,45.13005447387695
2019-08-27,44.625614166259766
2019-08-28,45.34624099731445
2019-08-29,46.09391784667969
2019-08-30,46.2830810546875
2019-09-03,46.31911087036133
2019-09-04,46.6794319152832
2019-09-05,47.607261657714844
2019-09-06,46.967681884765625
2019-09-09,47.994598388671875
2019-09-10,47.94956588745117
2019-09-11,48.255828857421875
2019-09-12,48.554710388183594
2019-09-13,48.65434646606445
2019-09-16,48.22866439819336
2019-09-17,48.011287689208984
2019-09-18,47.90260696411133
2019-09-19,48.101863861083984
2019-09-20,48.20148849487305
2019-09-23,48.0384635925293
2019-09-24,46.752357482910156
2019-09-25,47.15991973876953
2019-09-26,46.56216812133789
2019-09-27,46.43537139892578
2019-09-30,46.861053466796875
2019-10-01,46.67085647583008
2019-10-02,46.036861419677734
2019-10-03,46.725189208984375
2019-10-04,46.31761932373047
2019-10-07,46.000633239746094
2019-10-08,45.00434875488281
2019-10-09,44.922847747802734
2019-10-10,44.343196868896484
2019-10-11,45.21266555786133
2019-10-14,45.00434875488281
2019-10-15,45.375694274902344
2019-10-16,45.97344970703125
2019-10-17,46.08214569091797
2019-10-18,46.00969314575195
2019-10-21,46.16365051269531
2019-10-22,45.81948471069336
2019-10-23,45.83760452270508
2019-10-24,46.870113372802734
2019-10-25,48.00222396850586
2019-10-28,48.22866439819336
2019-10-29,47.35919189453125
2019-10-30,48.554710388183594
2019-10-31,48.88076400756836
2019-11-01,49.71400451660156
2019-11-04,49.52381134033203
2019-11-05,49.94044494628906
2019-11-06,50.16685485839844
2019-11-07,49.80459213256836
2019-11-08,50.520084381103516
2019-11-11,49.68684768676758
2019-11-12,49.58721923828125
2019-11-13,48.99850082397461
2019-11-14,49.26116943359375
2019-11-15,50.24837112426758
2019-11-18,50.94577407836914
2019-11-19,51.443904876708984
2019-11-20,50.855201721191406
2019-11-21,50.6740608215332
2019-11-22,51.73372268676758
2019-11-25,51.91487121582031
2019-11-26,52.42206573486328
2019-11-27,52.920196533203125
2019-11-29,52.467342376708984
2019-12-02,52.24998092651367
2019-12-03,50.991050720214844
2019-12-04,51.57069778442383
2019-12-05,51.643157958984375
2019-12-06,52.54885482788086
2019-12-09,52.49451446533203
2019-12-10,52.24998092651367
2019-12-11,52.9473762512207
2019-12-12,53.238643646240234
2019-12-13,54.076045989990234
2019-12-16,54.94984436035156
2019-12-17,55.01356506347656
2019-12-18,55.86006164550781
2019-12-19,55.960201263427734
2019-12-20,56.342491149902344
2019-12-23,57.334625244140625
2019-12-24,56.97053146362305
2019-12-26,57.51666259765625
2019-12-27,57.543975830078125
2019-12-30,57.40742492675781
2019-12-31,57.1707878112793
2020-01-02,56.95232391357422
2020-01-03,56.324283599853516
2020-01-06,55.941993713378906
2020-01-07,55.05907440185547
2020-01-08,55.06818771362305
2020-01-09,55.05907440185547
2020-01-10,54.30360412597656
2020-01-13,54.649471282958984
2020-01-14,54.5584602355957
2020-01-15,54.89524459838867
2020-01-16,55.38676071166992
2020-01-17,55.805458068847656
2020-01-21,54.958953857421875
2020-01-22,54.7860107421875
2020-01-23,54.06694030761719
2020-01-24,53.338768005371094
2020-01-27,51.782291412353516
2020-01-28,53.038394927978516
2020-01-29,53.557220458984375
2020-01-30,53.903099060058594
2020-01-31,52.03715896606445
2020-02-03,52.929168701171875
2020-02-04,54.412818908691406
2020-02-05,55.468666076660156
2020-02-06,54.148860931396484
2020-02-07,53.548118591308594
2020-02-10,53.38427734375
2020-02-11,54.00322341918945
2020-02-12,54.48564529418945
2020-02-13,53.79387283325195
2020-02-14,53.63913345336914
2020-02-18,53.238643646240234
2020-02-19,54.57666015625
2020-02-20,53.802982330322266
2020-02-21,53.75746536254883
2020-02-24,51.12693405151367
2020-02-25,48.60563278198242
2020-02-26,47.42234802246094
2020-02-27,46.13894271850586
2020-02-28,46.37560272216797
2020-03-02,48.205135345458984
2020-03-03,45.9932975769043
2020-03-04,47.64989471435547
2020-03-05,44.60066604614258
2020-03-06,44.327613830566406
2020-03-09,40.058677673339844
2020-03-10,41.4331169128418
2020-03-11,36.39960861206055
2020-03-12,33.05052185058594
2020-03-13,35.83989334106445
2020-03-16,28.16909408569336
2020-03-17,24.746599197387695
2020-03-18,20.076221466064453
2020-03-19,19.81012535095215
2020-03-20,23.434486389160156
2020-03-23,22.966529846191406
2020-03-24,26.453258514404297
2020-03-25,30.407939910888672
2020-03-26,31.224567413330078
2020-03-27,29.334392547607422
2020-03-30,29.343570709228516
2020-03-31,28.91231918334961
2020-04-01,25.77426528930664
2020-04-02,24.87505340576172
2020-04-03,24.122655868530273
2020-04-06,27.38917350769043
2020-04-07,27.49927520751953
2020-04-08,30.435470581054688
2020-04-09,31.49064826965332
2020-04-13,29.41698455810547
2020-04-14,30.591453552246094
2020-04-15,30.435470581054688
2020-04-16,30.78414535522461
2020-04-17,32.18800735473633
2020-04-20,30.270305633544922
2020-04-21,29.086654663085938
2020-04-22,30.187726974487305
2020-04-23,31.54572868347168
2020-04-24,31.60076141357422
2020-04-27,33.8946647644043
2020-04-28,34.215816497802734
2020-04-29,37.13365173339844
2020-04-30,34.60118865966797
2020-05-01,33.1697998046875
2020-05-04,32.86699676513672
2020-05-05,35.32606887817383
2020-05-06,35.82155227661133
2020-05-07,39.05135726928711
2020-05-08,39.91386795043945
2020-05-11,38.71185302734375
2020-05-12,38.16132354736328
2020-05-13,36.3629035949707
2020-05-14,37.13365173339844
2020-05-15,37.766780853271484
2020-05-18,40.758026123046875
2020-05-19,41.721458435058594
2020-05-20,42.66653823852539
2020-05-21,42.67572784423828
2020-05-22,43.097801208496094
2020-05-26,43.565765380859375
2020-05-27,44.492496490478516
2020-05-28,43.0335807800293
2020-05-29,42.14353942871094
2020-06-01,44.42826461791992
2020-06-02,44.189697265625
2020-06-03,45.648616790771484
2020-06-04,46.254207611083984
2020-06-05,47.593841552734375
2020-06-08,46.68545913696289
2020-06-09,45.41004943847656
2020-06-10,43.16203689575195
2020-06-11,40.335941314697266
2020-06-12,41.24598693847656
2020-06-15,41.66883087158203
2020-06-16,43.20394515991211
2020-06-17,42.036529541015625
2020-06-18,42.946556091308594
2020-06-19,42.14683532714844
2020-06-22,41.75155258178711
2020-06-23,40.722023010253906
2020-06-24,38.88356018066406
2020-06-25,38.093017578125
2020-06-26,37.58744430541992
2020-06-29,38.89274597167969
2020-06-30,39.17770767211914
2020-07-01,39.96824645996094
2020-07-02,40.31755828857422
2020-07-06,41.797523498535156
2020-07-07,39.784400939941406
2020-07-08,40.2715950012207
2020-07-09,38.607791900634766
2020-07-10,38.957096099853516
2020-07-13,38.54344177246094
2020-07-14,39.23286437988281
2020-07-15,43.14879608154297
2020-07-16,42.92818069458008
2020-07-17,42.597251892089844
2020-07-20,41.613677978515625
2020-07-21,43.590030670166016
2020-07-22,43.718727111816406
2020-07-23,42.606449127197266
2020-07-24,42.018150329589844
2020-07-27,42.75353240966797
2020-07-28,42.33067321777344
2020-07-29,42.11005783081055
2020-07-30,41.47578430175781
2020-07-31,40.59333038330078
2020-08-03,40.44624710083008
2020-08-04,42.56968688964844
2020-08-05,42.66160583496094
2020-08-06,43.93013381958008
2020-08-07,44.92292022705078
2020-08-10,46.04437255859375
2020-08-11,46.62350082397461
2020-08-12,46.34772872924805
2020-08-13,46.5131950378418
2020-08-14,46.669456481933594
2020-08-17,45.079193115234375
2020-08-18,44.66553497314453
2020-08-19,45.16191482543945
2020-08-20,46.22822952270508
2020-08-21,46.28337860107422
2020-08-24,47.699005126953125
2020-08-25,48.177001953125
2020-08-26,47.73576736450195
2020-08-27,48.58147048950195
2020-08-28,50.07981491088867
2020-08-31,48.131038665771484
2020-09-01,48.2964973449707
2020-09-02,48.92158126831055
2020-09-03,47.91042709350586
2020-09-04,48.78369140625
2020-09-08,47.99314880371094
2020-09-09,48.15861511230469
2020-09-10,48.41600036621094
2020-09-11,48.41600036621094
2020-09-14,50.4413948059082
2020-09-15,50.26646041870117
2020-09-16,50.284881591796875
2020-09-17,49.62202835083008
2020-09-18,48.830284118652344
2020-09-21,46.02236557006836
2020-09-22,45.11093521118164
2020-09-23,44.40205383300781
2020-09-24,43.343326568603516
2020-09-25,45.36870574951172
2020-09-28,46.82331466674805
2020-09-29,46.547122955322266
2020-09-30,46.491886138916016
2020-10-01,46.88776397705078
2020-10-02,46.280147552490234
2020-10-05,47.00743103027344
2020-10-06,46.95219421386719
2020-10-07,48.314727783203125
2020-10-08,48.82108688354492
2020-10-09,47.84520721435547
2020-10-12,47.30204391479492
2020-10-13,45.40553665161133
2020-10-14,45.727752685546875
2020-10-15,46.05917739868164
2020-10-16,46.289337158203125
2020-10-19,45.35029602050781
2020-10-20,46.57474136352539
2020-10-21,46.068397521972656
2020-10-22,48.33314895629883
2020-10-23,48.195045471191406
2020-10-26,46.040771484375
2020-10-27,44.089027404785156
2020-10-28,43.24205780029297
2020-10-29,43.113162994384766
2020-10-30,42.81856918334961
2020-11-02,44.3652229309082
2020-11-03,46.40903091430664
2020-11-04,46.98902130126953
2020-11-05,48.11219787597656
2020-11-06,47.56901931762695
2020-11-09,50.800437927246094
2020-11-10,49.08806228637695
2020-11-11,49.419490814208984
2020-11-12,48.27790832519531
2020-11-13,50.15598678588867
2020-11-16,51.187103271484375
2020-11-17,51.269954681396484
2020-11-18,50.404563903808594
2020-11-19,50.883296966552734
2020-11-20,50.35853576660156
2020-11-23,52.63249206542969
2020-11-24,54.30804443359375
2020-11-25,53.728050231933594
2020-11-27,53.37820816040039
2020-11-30,52.936309814453125
2020-12-01,52.862648010253906
2020-12-02,53.48867416381836
2020-12-03,54.02264404296875
2020-12-04,55.1366081237793
2020-12-07,53.682010650634766
2020-12-08,53.04677200317383
2020-12-09,53.65439224243164
2020-12-10,54.16075134277344
2020-12-11,52.586463928222656
2020-12-14,51.120609283447266
2020-12-15,52.80772018432617
2020-12-16,52.06096267700195
2020-12-17,51.977989196777344
2020-12-18,51.34186935424805
2020-12-21,50.84403991699219
2020-12-22,50.244773864746094
2020-12-23,51.682979583740234
2020-12-24,51.88579559326172
2020-12-28,52.033302307128906
2020-12-29,52.25457763671875
2020-12-30,53.77574157714844
2020-12-31,54.7990837097168
2021-01-04,53.83106231689453
2021-01-05,54.531715393066406
2021-01-06,57.076229095458984
2021-01-07,56.39400100708008
2021-01-08,56.09899139404297
2021-01-11,55.84084701538086
2021-01-12,56.6798095703125
2021-01-13,56.73512268066406
2021-01-14,57.53718948364258
2021-01-15,56.00680160522461
2021-01-19,56.596824645996094
2021-01-20,56.90106201171875
2021-01-21,56.90106201171875
2021-01-22,55.21394348144531
2021-01-25,55.01111602783203
2021-01-26,55.57349395751953
2021-01-27,52.863037109375
2021-01-28,55.232383728027344
2021-01-29,53.628231048583984
2021-02-01,54.20904541015625
2021-02-02,55.158626556396484
2021-02-03,55.61037826538086
2021-02-04,56.49541473388672
2021-02-05,57.13154220581055
2021-02-08,57.83219909667969
2021-02-09,57.657039642333984
2021-02-10,57.43577575683594
2021-02-11,56.16351318359375
2021-02-12,55.49973678588867
2021-02-16,55.96070861816406
2021-02-17,55.17707061767578
2021-02-18,55.53661346435547
2021-02-19,58.532867431640625
2021-02-22,59.657615661621094
2021-02-23,60.118560791015625
2021-02-24,62.40494918823242
2021-02-25,60.404361724853516
2021-02-26,60.18310546875
2021-03-01,60.01715850830078
2021-03-02,58.440673828125
2021-03-03,59.0030403137207
2021-03-04,58.247074127197266
2021-03-05,60.01715850830078
2021-03-08,62.22054672241211
2021-03-09,62.71839141845703
2021-03-10,62.607757568359375
2021-03-11,63.50202178955078
2021-03-12,63.7878303527832
2021-03-15,65.71463012695312
2021-03-16,65.05862426757812
2021-03-17,65.93640899658203
2021-03-18,63.450843811035156
2021-03-19,63.70033645629883
2021-03-22,63.62640380859375
2021-03-23,61.65829849243164
2021-03-24,61.37185287475586
2021-03-25,63.33073806762695
2021-03-26,65.05862426757812
2021-03-29,63.71879577636719
2021-03-30,64.79988861083984
2021-03-31,64.47650909423828
2021-04-01,66.28751373291016
2021-04-05,67.42402648925781
2021-04-06,67.17456817626953
2021-04-07,67.15606689453125
2021-04-08,66.74028778076172
2021-04-09,66.6940689086914
2021-04-12,68.1724624633789
2021-04-13,67.53490447998047
2021-04-14,67.33163452148438
2021-04-15,67.9599609375
2021-04-16,68.56979370117188
2021-04-19,68.39422607421875
2021-04-20,66.02879333496094
2021-04-21,68.4311752319336
2021-04-22,67.86756134033203
2021-04-23,68.44966888427734
2021-04-26,68.4311752319336
2021-04-27,68.7453384399414
2021-04-28,69.08720397949219
2021-04-29,68.66219329833984
2021-04-30,67.55337524414062
2021-05-03,67.27619934082031
2021-05-04,67.7474136352539
2021-05-05,67.53490447998047
2021-05-06,67.22074127197266
2021-05-07,68.89319610595703
2021-05-10,67.64579772949219
2021-05-11,67.15606689453125
2021-05-12,65.52059936523438
2021-05-13,66.9990005493164
2021-05-14,69.76176452636719
2021-05-17,69.41986846923828
2021-05-18,69.32746887207031
2021-05-19,69.17964172363281
2021-05-20,68.97633361816406
2021-05-21,69.08720397949219
2021-05-24,69.03179168701172
2021-05-25,68.06158447265625
2021-05-26,69.2905044555664
2021-05-27,70.32537078857422
2021-05-28,69.35517120361328
2021-06-01,70.3161392211914
2021-06-02,69.02255249023438
2021-06-03,69.05950164794922
2021-06-04,69.92807006835938
2021-06-07,70.0759048461914
2021-06-08,71.03684997558594
2021-06-09,69.80792999267578
2021-06-10,68.89319610595703
2021-06-11,69.71553039550781
2021-06-14,68.88396453857422
2021-06-15,68.8469009399414
2021-06-16,68.51354217529297
2021-06-17,68.44872283935547
2021-06-18,67.77276611328125
2021-06-21,68.59689331054688
2021-06-22,68.40243530273438
2021-06-23,67.91165924072266
2021-06-24,67.8561019897461
2021-06-25,67.56903839111328
2021-06-28,66.772705078125
2021-06-29,66.51343536376953
2021-06-30,66.93938446044922
2021-07-01,67.56903839111328
2021-07-02,68.60614776611328
2021-07-06,66.3837890625
2021-07-07,65.93006134033203
2021-07-08,64.8188705444336
2021-07-09,66.76344299316406
2021-07-12,66.59677124023438
2021-07-13,65.62448120117188
2021-07-14,65.21704864501953
2021-07-15,65.02259063720703
2021-07-16,63.13359069824219
2021-07-19,61.56867218017578
2021-07-20,63.31876754760742
2021-07-21,65.22631072998047
2021-07-22,64.29106140136719
2021-07-23,64.6336669921875
2021-07-26,64.9762954711914
2021-07-27,65.53187561035156
2021-07-28,65.54114532470703
2021-07-29,67.9857406616211
2021-07-30,66.72639465332031
2021-08-02,65.76338958740234
2021-08-03,64.95777130126953
2021-08-04,63.24469757080078
2021-08-05,65.44853973388672
2021-08-06,65.83747100830078
2021-08-09,65.56892395019531
2021-08-10,66.53195190429688
2021-08-11,66.92086791992188
2021-08-12,65.99488067626953
2021-08-13,65.91152954101562
2021-08-16,65.39298248291016
2021-08-17,63.892887115478516
2021-08-18,63.12430953979492
2021-08-19,63.4021110534668
2021-08-20,64.06883239746094
2021-08-23,64.1984634399414
2021-08-24,65.93006134033203
2021-08-25,67.3560791015625
2021-08-26,66.67084503173828
2021-08-27,68.09687042236328
2021-08-30,67.4856948852539
2021-08-31,67.31903839111328
2021-09-01,67.34681701660156
2021-09-02,66.60601806640625
2021-09-03,65.93931579589844
2021-09-07,65.66152954101562
2021-09-08,65.31891632080078
2021-09-09,66.04117584228516
2021-09-10,66.16156768798828
2021-09-13,67.05048370361328
2021-09-14,67.8401870727539
2021-09-15,67.9238052368164
2021-09-16,68.5927505493164
2021-09-17,67.49644470214844
2021-09-20,66.40945434570312
2021-09-21,66.7531967163086
2021-09-22,67.98885345458984
2021-09-23,70.63668823242188
2021-09-24,72.23466491699219
2021-09-27,73.11727905273438
2021-09-28,73.43317413330078
2021-09-29,72.70850372314453
2021-09-30,71.71440124511719
2021-10-01,74.52017211914062
2021-10-04,75.02185821533203
2021-10-05,75.7743911743164
2021-10-06,75.85802459716797
2021-10-07,77.03793334960938
2021-10-08,77.53033447265625
2021-10-11,77.27947998046875
2021-10-12,77.77188873291016
2021-10-13,76.87996673583984
2021-10-14,77.0843734741211
2021-10-15,77.48387145996094
2021-10-18,77.07508850097656
2021-10-19,75.67220306396484
2021-10-20,75.41206359863281
2021-10-21,76.40615844726562
2021-10-22,76.17390441894531
2021-10-25,75.281982421875
2021-10-26,75.45850372314453
2021-10-27,76.44332885742188
2021-10-28,79.75077819824219
2021-10-29,78.47797393798828
2021-11-01,78.69165802001953
2021-11-02,78.14351654052734
2021-11-03,78.2642822265625
2021-11-04,79.43489837646484
2021-11-05,80.77275848388672
2021-11-08,79.15617370605469
2021-11-09,80.67984771728516
2021-11-10,79.12831115722656
2021-11-11,78.2642822265625
2021-11-12,79.09114837646484
2021-11-15,79.56498718261719
2021-11-16,79.54641723632812
2021-11-17,80.17815399169922
2021-11-18,81.45099639892578
2021-11-19,81.25586700439453
2021-11-22,80.11312103271484
2021-11-23,80.10383605957031
2021-11-24,79.5278091430664
2021-11-26,76.04381561279297
2021-11-29,75.30058288574219
2021-11-30,73.84196472167969
2021-12-01,70.99900817871094
2021-12-02,74.47371673583984
2021-12-03,72.59700012207031
2021-12-06,74.90107727050781
2021-12-07,76.0159683227539
2021-12-08,76.68488311767578
2021-12-09,75.85802459716797
2021-12-10,76.75920867919922
2021-12-13,74.250732421875
2021-12-14,74.48394012451172
2021-12-15,74.0641860961914
2021-12-16,74.58654022216797
2021-12-17,75.75252532958984
2021-12-20,75.8458251953125
2021-12-21,78.64421844482422
2021-12-22,81.15345764160156
2021-12-23,82.37541961669922
2021-12-27,82.86045837402344
2021-12-28,83.22425842285156
2021-12-29,84.1197280883789
2021-12-30,82.40340423583984
2021-12-31,83.6253662109375
2022-01-03,83.59736633300781
2022-01-04,84.13838195800781
2022-01-05,81.88103485107422
2022-01-06,82.36607360839844
2022-01-07,82.53398895263672
2022-01-10,80.8829345703125
2022-01-11,81.49858856201172
2022-01-12,80.79899597167969
2022-01-13,80.7523422241211
2022-01-14,80.0247573852539
2022-01-18,78.18714904785156
2022-01-19,75.59395599365234
2022-01-20,76.21893310546875
2022-01-21,76.00440979003906
2022-01-24,75.85515594482422
2022-01-25,76.41483306884766
2022-01-26,78.21512603759766
2022-01-27,75.556640625
2022-01-28,77.14241027832031
2022-01-31,78.30841064453125
2022-02-01,79.80089569091797
2022-02-02,79.00800323486328
