Date,NBIX
2010-06-28,5.980000019073486
2010-06-29,5.519999980926514
2010-06-30,5.599999904632568
2010-07-01,5.730000019073486
2010-07-02,5.699999809265137
2010-07-06,5.360000133514404
2010-07-07,5.630000114440918
2010-07-08,5.650000095367432
2010-07-09,5.679999828338623
2010-07-12,5.699999809265137
2010-07-13,5.699999809265137
2010-07-14,5.679999828338623
2010-07-15,5.53000020980835
2010-07-16,5.260000228881836
2010-07-19,5.190000057220459
2010-07-20,5.28000020980835
2010-07-21,5.159999847412109
2010-07-22,5.380000114440918
2010-07-23,5.550000190734863
2010-07-26,5.760000228881836
2010-07-27,5.619999885559082
2010-07-28,5.460000038146973
2010-07-29,5.420000076293945
2010-07-30,5.679999828338623
2010-08-02,5.889999866485596
2010-08-03,6.090000152587891
2010-08-04,6.519999980926514
2010-08-05,6.46999979019165
2010-08-06,6.289999961853027
2010-08-09,6.409999847412109
2010-08-10,6.21999979019165
2010-08-11,5.849999904632568
2010-08-12,5.929999828338623
2010-08-13,5.75
2010-08-16,5.909999847412109
2010-08-17,6.03000020980835
2010-08-18,5.869999885559082
2010-08-19,5.880000114440918
2010-08-20,5.900000095367432
2010-08-23,5.579999923706055
2010-08-24,5.619999885559082
2010-08-25,5.820000171661377
2010-08-26,5.440000057220459
2010-08-27,5.75
2010-08-30,5.449999809265137
2010-08-31,5.380000114440918
2010-09-01,5.739999771118164
2010-09-02,5.650000095367432
2010-09-03,5.730000019073486
2010-09-07,5.53000020980835
2010-09-08,5.639999866485596
2010-09-09,5.659999847412109
2010-09-10,5.699999809265137
2010-09-13,6.070000171661377
2010-09-14,6.25
2010-09-15,6.019999980926514
2010-09-16,5.880000114440918
2010-09-17,5.739999771118164
2010-09-20,6.0
2010-09-21,6.059999942779541
2010-09-22,5.96999979019165
2010-09-23,6.190000057220459
2010-09-24,6.320000171661377
2010-09-27,6.190000057220459
2010-09-28,6.349999904632568
2010-09-29,6.260000228881836
2010-09-30,6.059999942779541
2010-10-01,5.96999979019165
2010-10-04,5.989999771118164
2010-10-05,6.340000152587891
2010-10-06,6.159999847412109
2010-10-07,6.340000152587891
2010-10-08,7.340000152587891
2010-10-11,7.489999771118164
2010-10-12,7.409999847412109
2010-10-13,7.440000057220459
2010-10-14,7.519999980926514
2010-10-15,8.039999961853027
2010-10-18,8.300000190734863
2010-10-19,7.840000152587891
2010-10-20,8.529999732971191
2010-10-21,8.34000015258789
2010-10-22,8.479999542236328
2010-10-25,8.479999542236328
2010-10-26,8.449999809265137
2010-10-27,8.350000381469727
2010-10-28,8.220000267028809
2010-10-29,8.140000343322754
2010-11-01,8.0
2010-11-02,7.639999866485596
2010-11-03,7.539999961853027
2010-11-04,7.78000020980835
2010-11-05,7.670000076293945
2010-11-08,7.570000171661377
2010-11-09,7.130000114440918
2010-11-10,7.539999961853027
2010-11-11,7.269999980926514
2010-11-12,7.110000133514404
2010-11-15,7.199999809265137
2010-11-16,6.800000190734863
2010-11-17,6.880000114440918
2010-11-18,6.860000133514404
2010-11-19,6.78000020980835
2010-11-22,6.900000095367432
2010-11-23,6.579999923706055
2010-11-24,6.880000114440918
2010-11-26,6.789999961853027
2010-11-29,7.139999866485596
2010-11-30,7.28000020980835
2010-12-01,7.630000114440918
2010-12-02,8.020000457763672
2010-12-03,7.909999847412109
2010-12-06,7.829999923706055
2010-12-07,7.880000114440918
2010-12-08,7.789999961853027
2010-12-09,7.659999847412109
2010-12-10,7.940000057220459
2010-12-13,7.900000095367432
2010-12-14,8.170000076293945
2010-12-15,8.140000343322754
2010-12-16,8.350000381469727
2010-12-17,8.0600004196167
2010-12-20,8.229999542236328
2010-12-21,8.420000076293945
2010-12-22,8.4399995803833
2010-12-23,8.180000305175781
2010-12-27,8.130000114440918
2010-12-28,7.849999904632568
2010-12-29,7.809999942779541
2010-12-30,7.690000057220459
2010-12-31,7.639999866485596
2011-01-03,7.670000076293945
2011-01-04,7.210000038146973
2011-01-05,7.369999885559082
2011-01-06,7.519999980926514
2011-01-07,7.489999771118164
2011-01-10,7.519999980926514
2011-01-11,7.440000057220459
2011-01-12,7.590000152587891
2011-01-13,7.639999866485596
2011-01-14,7.550000190734863
2011-01-18,7.340000152587891
2011-01-19,7.03000020980835
2011-01-20,7.190000057220459
2011-01-21,7.179999828338623
2011-01-24,7.300000190734863
2011-01-25,7.579999923706055
2011-01-26,7.570000171661377
2011-01-27,7.559999942779541
2011-01-28,7.420000076293945
2011-01-31,7.380000114440918
2011-02-01,7.53000020980835
2011-02-02,7.619999885559082
2011-02-03,7.480000019073486
2011-02-04,7.480000019073486
2011-02-07,7.510000228881836
2011-02-08,7.53000020980835
2011-02-09,7.440000057220459
2011-02-10,7.340000152587891
2011-02-11,7.840000152587891
2011-02-14,7.650000095367432
2011-02-15,7.619999885559082
2011-02-16,7.53000020980835
2011-02-17,7.550000190734863
2011-02-18,7.449999809265137
2011-02-22,7.159999847412109
2011-02-23,7.179999828338623
2011-02-24,7.199999809265137
2011-02-25,7.389999866485596
2011-02-28,6.75
2011-03-01,6.559999942779541
2011-03-02,6.570000171661377
2011-03-03,7.0
2011-03-04,6.940000057220459
2011-03-07,6.690000057220459
2011-03-08,7.019999980926514
2011-03-09,7.099999904632568
2011-03-10,6.869999885559082
2011-03-11,6.840000152587891
2011-03-14,6.550000190734863
2011-03-15,6.800000190734863
2011-03-16,6.46999979019165
2011-03-17,6.559999942779541
2011-03-18,6.690000057220459
2011-03-21,6.760000228881836
2011-03-22,6.579999923706055
2011-03-23,6.619999885559082
2011-03-24,6.690000057220459
2011-03-25,6.789999961853027
2011-03-28,6.820000171661377
2011-03-29,7.230000019073486
2011-03-30,7.5
2011-03-31,7.590000152587891
2011-04-01,7.519999980926514
2011-04-04,7.230000019073486
2011-04-05,8.020000457763672
2011-04-06,8.300000190734863
2011-04-07,8.119999885559082
2011-04-08,8.170000076293945
2011-04-11,7.909999847412109
2011-04-12,7.789999961853027
2011-04-13,7.690000057220459
2011-04-14,7.769999980926514
2011-04-15,7.789999961853027
2011-04-18,7.760000228881836
2011-04-19,7.519999980926514
2011-04-20,7.760000228881836
2011-04-21,7.699999809265137
2011-04-25,7.599999904632568
2011-04-26,7.610000133514404
2011-04-27,7.789999961853027
2011-04-28,7.820000171661377
2011-04-29,7.690000057220459
2011-05-02,7.639999866485596
2011-05-03,7.670000076293945
2011-05-04,7.179999828338623
2011-05-05,7.25
2011-05-06,7.309999942779541
2011-05-09,7.429999828338623
2011-05-10,7.610000133514404
2011-05-11,7.53000020980835
2011-05-12,7.760000228881836
2011-05-13,7.46999979019165
2011-05-16,7.300000190734863
2011-05-17,7.25
2011-05-18,7.28000020980835
2011-05-19,7.170000076293945
2011-05-20,7.070000171661377
2011-05-23,7.0
2011-05-24,6.820000171661377
2011-05-25,7.050000190734863
2011-05-26,7.150000095367432
2011-05-27,7.409999847412109
2011-05-31,8.25
2011-06-01,7.980000019073486
2011-06-02,7.989999771118164
2011-06-03,7.699999809265137
2011-06-06,7.599999904632568
2011-06-07,7.539999961853027
2011-06-08,7.420000076293945
2011-06-09,7.380000114440918
2011-06-10,7.170000076293945
2011-06-13,7.210000038146973
2011-06-14,7.389999866485596
2011-06-15,7.210000038146973
2011-06-16,7.300000190734863
2011-06-17,7.28000020980835
2011-06-20,7.340000152587891
2011-06-21,7.5
2011-06-22,7.21999979019165
2011-06-23,7.610000133514404
2011-06-24,7.53000020980835
2011-06-27,7.659999847412109
2011-06-28,7.860000133514404
2011-06-29,7.880000114440918
2011-06-30,8.050000190734863
2011-07-01,8.039999961853027
2011-07-05,8.09000015258789
2011-07-06,8.229999542236328
2011-07-07,8.4399995803833
2011-07-08,8.399999618530273
2011-07-11,8.140000343322754
2011-07-12,8.09000015258789
2011-07-13,8.050000190734863
2011-07-14,8.029999732971191
2011-07-15,8.020000457763672
2011-07-18,7.900000095367432
2011-07-19,7.849999904632568
2011-07-20,8.020000457763672
2011-07-21,8.15999984741211
2011-07-22,8.270000457763672
2011-07-25,8.149999618530273
2011-07-26,7.980000019073486
2011-07-27,7.78000020980835
2011-07-28,7.980000019073486
2011-07-29,7.730000019073486
2011-08-01,7.460000038146973
2011-08-02,7.28000020980835
2011-08-03,7.179999828338623
2011-08-04,6.690000057220459
2011-08-05,6.46999979019165
2011-08-08,5.860000133514404
2011-08-09,6.199999809265137
2011-08-10,5.590000152587891
2011-08-11,5.920000076293945
2011-08-12,6.0
2011-08-15,6.289999961853027
2011-08-16,6.059999942779541
2011-08-17,6.099999904632568
2011-08-18,5.849999904632568
2011-08-19,5.889999866485596
2011-08-22,5.690000057220459
2011-08-23,5.960000038146973
2011-08-24,5.909999847412109
2011-08-25,5.760000228881836
2011-08-26,6.050000190734863
2011-08-29,6.059999942779541
2011-08-30,6.010000228881836
2011-08-31,6.139999866485596
2011-09-01,5.949999809265137
2011-09-02,5.809999942779541
2011-09-06,5.820000171661377
2011-09-07,6.079999923706055
2011-09-08,5.880000114440918
2011-09-09,5.760000228881836
2011-09-12,5.920000076293945
2011-09-13,5.980000019073486
2011-09-14,6.010000228881836
2011-09-15,6.039999961853027
2011-09-16,6.0
2011-09-19,5.909999847412109
2011-09-20,5.849999904632568
2011-09-21,5.75
2011-09-22,5.619999885559082
2011-09-23,5.800000190734863
2011-09-26,5.809999942779541
2011-09-27,6.010000228881836
2011-09-28,5.739999771118164
2011-09-29,5.960000038146973
2011-09-30,5.980000019073486
2011-10-03,5.559999942779541
2011-10-04,5.869999885559082
2011-10-05,5.559999942779541
2011-10-06,5.710000038146973
2011-10-07,5.5
2011-10-10,5.670000076293945
2011-10-11,5.840000152587891
2011-10-12,6.03000020980835
2011-10-13,6.420000076293945
2011-10-14,6.389999866485596
2011-10-17,6.090000152587891
2011-10-18,6.309999942779541
2011-10-19,6.190000057220459
2011-10-20,6.159999847412109
2011-10-21,6.260000228881836
2011-10-24,6.369999885559082
2011-10-25,6.119999885559082
2011-10-26,6.199999809265137
2011-10-27,6.699999809265137
2011-10-28,6.400000095367432
2011-10-31,6.260000228881836
2011-11-01,7.28000020980835
2011-11-02,7.239999771118164
2011-11-03,7.21999979019165
2011-11-04,7.150000095367432
2011-11-07,7.309999942779541
2011-11-08,7.329999923706055
2011-11-09,6.980000019073486
2011-11-10,6.809999942779541
2011-11-11,6.900000095367432
2011-11-14,6.75
2011-11-15,6.710000038146973
2011-11-16,6.510000228881836
2011-11-17,6.360000133514404
2011-11-18,6.239999771118164
2011-11-21,6.150000095367432
2011-11-22,6.210000038146973
2011-11-23,6.03000020980835
2011-11-25,6.0
2011-11-28,6.21999979019165
2011-11-29,6.179999828338623
2011-11-30,6.539999961853027
2011-12-01,6.599999904632568
2011-12-02,6.849999904632568
2011-12-05,7.0
2011-12-06,7.010000228881836
2011-12-07,7.179999828338623
2011-12-08,7.21999979019165
2011-12-09,7.449999809265137
2011-12-12,7.480000019073486
2011-12-13,7.5
2011-12-14,7.639999866485596
2011-12-15,7.699999809265137
2011-12-16,7.869999885559082
2011-12-19,7.699999809265137
2011-12-20,8.149999618530273
2011-12-21,8.15999984741211
2011-12-22,8.199999809265137
2011-12-23,8.1899995803833
2011-12-27,8.4399995803833
2011-12-28,8.34000015258789
2011-12-29,8.579999923706055
2011-12-30,8.5
2012-01-03,8.550000190734863
2012-01-04,8.319999694824219
2012-01-05,8.260000228881836
2012-01-06,8.170000076293945
2012-01-09,8.329999923706055
2012-01-10,8.420000076293945
2012-01-11,8.569999694824219
2012-01-12,8.65999984741211
2012-01-13,8.609999656677246
2012-01-17,8.529999732971191
2012-01-18,8.640000343322754
2012-01-19,8.109999656677246
2012-01-20,8.140000343322754
2012-01-23,8.09000015258789
2012-01-24,8.100000381469727
2012-01-25,8.170000076293945
2012-01-26,8.430000305175781
2012-01-27,8.779999732971191
2012-01-30,9.229999542236328
2012-01-31,9.300000190734863
2012-02-01,9.649999618530273
2012-02-02,9.789999961853027
2012-02-03,9.479999542236328
2012-02-06,9.649999618530273
2012-02-07,9.460000038146973
2012-02-08,9.369999885559082
2012-02-09,8.550000190734863
2012-02-10,8.619999885559082
2012-02-13,8.770000457763672
2012-02-14,8.619999885559082
2012-02-15,8.729999542236328
2012-02-16,8.880000114440918
2012-02-17,8.569999694824219
2012-02-21,8.470000267028809
2012-02-22,8.079999923706055
2012-02-23,8.149999618530273
2012-02-24,8.119999885559082
2012-02-27,8.039999961853027
2012-02-28,7.949999809265137
2012-02-29,7.869999885559082
2012-03-01,7.949999809265137
2012-03-02,7.760000228881836
2012-03-05,7.800000190734863
2012-03-06,7.329999923706055
2012-03-07,7.739999771118164
2012-03-08,7.869999885559082
2012-03-09,7.989999771118164
2012-03-12,8.09000015258789
2012-03-13,7.989999771118164
2012-03-14,8.15999984741211
2012-03-15,8.5
2012-03-16,8.510000228881836
2012-03-19,8.890000343322754
2012-03-20,8.739999771118164
2012-03-21,9.0600004196167
2012-03-22,8.829999923706055
2012-03-23,9.010000228881836
2012-03-26,8.989999771118164
2012-03-27,7.78000020980835
2012-03-28,8.140000343322754
2012-03-29,7.769999980926514
2012-03-30,7.96999979019165
2012-04-02,8.029999732971191
2012-04-03,7.949999809265137
2012-04-04,7.75
2012-04-05,7.71999979019165
2012-04-09,7.53000020980835
2012-04-10,7.349999904632568
2012-04-11,7.650000095367432
2012-04-12,7.519999980926514
2012-04-13,7.369999885559082
2012-04-16,7.260000228881836
2012-04-17,7.320000171661377
2012-04-18,7.210000038146973
2012-04-19,7.369999885559082
2012-04-20,7.610000133514404
2012-04-23,7.380000114440918
2012-04-24,7.380000114440918
2012-04-25,7.590000152587891
2012-04-26,7.579999923706055
2012-04-27,7.639999866485596
2012-04-30,7.429999828338623
2012-05-01,7.21999979019165
2012-05-02,7.369999885559082
2012-05-03,6.989999771118164
2012-05-04,6.800000190734863
2012-05-07,7.039999961853027
2012-05-08,6.940000057220459
2012-05-09,7.0
2012-05-10,6.960000038146973
2012-05-11,7.110000133514404
2012-05-14,6.96999979019165
2012-05-15,6.889999866485596
2012-05-16,6.849999904632568
2012-05-17,6.610000133514404
2012-05-18,6.550000190734863
2012-05-21,6.800000190734863
2012-05-22,6.599999904632568
2012-05-23,6.659999847412109
2012-05-24,6.480000019073486
2012-05-25,6.5
2012-05-29,6.53000020980835
2012-05-30,6.449999809265137
2012-05-31,6.690000057220459
2012-06-01,6.550000190734863
2012-06-04,6.730000019073486
2012-06-05,6.659999847412109
2012-06-06,6.800000190734863
2012-06-07,6.699999809265137
2012-06-08,6.96999979019165
2012-06-11,6.809999942779541
2012-06-12,6.889999866485596
2012-06-13,6.980000019073486
2012-06-14,7.300000190734863
2012-06-15,7.380000114440918
2012-06-18,7.340000152587891
2012-06-19,7.380000114440918
2012-06-20,7.5
2012-06-21,7.639999866485596
2012-06-22,7.75
2012-06-25,7.869999885559082
2012-06-26,7.829999923706055
2012-06-27,7.920000076293945
2012-06-28,7.860000133514404
2012-06-29,7.900000095367432
2012-07-02,8.270000457763672
2012-07-03,8.199999809265137
2012-07-05,8.319999694824219
2012-07-06,8.229999542236328
2012-07-09,8.0600004196167
2012-07-10,7.900000095367432
2012-07-11,7.849999904632568
2012-07-12,7.829999923706055
2012-07-13,7.829999923706055
2012-07-16,7.880000114440918
2012-07-17,7.860000133514404
2012-07-18,7.849999904632568
2012-07-19,7.800000190734863
2012-07-20,7.71999979019165
2012-07-23,7.579999923706055
2012-07-24,7.369999885559082
2012-07-25,7.480000019073486
2012-07-26,7.659999847412109
2012-07-27,7.889999866485596
2012-07-30,7.739999771118164
2012-07-31,7.599999904632568
2012-08-01,7.0
2012-08-02,7.0
2012-08-03,6.869999885559082
2012-08-06,7.019999980926514
2012-08-07,7.150000095367432
2012-08-08,7.070000171661377
2012-08-09,7.119999885559082
2012-08-10,7.210000038146973
2012-08-13,7.210000038146973
2012-08-14,7.239999771118164
2012-08-15,7.380000114440918
2012-08-16,7.510000228881836
2012-08-17,7.539999961853027
2012-08-20,7.510000228881836
2012-08-21,7.409999847412109
2012-08-22,7.420000076293945
2012-08-23,7.449999809265137
2012-08-24,7.409999847412109
2012-08-27,7.300000190734863
2012-08-28,7.21999979019165
2012-08-29,7.420000076293945
2012-08-30,7.429999828338623
2012-08-31,7.380000114440918
2012-09-04,7.639999866485596
2012-09-05,7.760000228881836
2012-09-06,8.100000381469727
2012-09-07,8.010000228881836
2012-09-10,7.880000114440918
2012-09-11,7.860000133514404
2012-09-12,7.980000019073486
2012-09-13,7.940000057220459
2012-09-14,7.699999809265137
2012-09-17,7.71999979019165
2012-09-18,7.920000076293945
2012-09-19,7.619999885559082
2012-09-20,7.690000057220459
2012-09-21,7.550000190734863
2012-09-24,7.989999771118164
2012-09-25,7.869999885559082
2012-09-26,7.809999942779541
2012-09-27,8.010000228881836
2012-09-28,7.980000019073486
2012-10-01,8.0600004196167
2012-10-02,8.300000190734863
2012-10-03,8.300000190734863
2012-10-04,8.65999984741211
2012-10-05,8.550000190734863
2012-10-08,8.1899995803833
2012-10-09,8.020000457763672
2012-10-10,7.900000095367432
2012-10-11,7.760000228881836
2012-10-12,7.880000114440918
2012-10-15,7.820000171661377
2012-10-16,7.760000228881836
2012-10-17,8.149999618530273
2012-10-18,8.010000228881836
2012-10-19,7.769999980926514
2012-10-22,7.78000020980835
2012-10-23,7.659999847412109
2012-10-24,7.739999771118164
2012-10-25,7.619999885559082
2012-10-26,7.559999942779541
2012-10-31,7.329999923706055
2012-11-01,7.429999828338623
2012-11-02,7.309999942779541
2012-11-05,7.260000228881836
2012-11-06,7.289999961853027
2012-11-07,7.130000114440918
2012-11-08,7.099999904632568
2012-11-09,7.260000228881836
2012-11-12,7.150000095367432
2012-11-13,7.349999904632568
2012-11-14,7.139999866485596
2012-11-15,6.880000114440918
2012-11-16,6.900000095367432
2012-11-19,7.130000114440918
2012-11-20,7.110000133514404
2012-11-21,7.210000038146973
2012-11-23,7.230000019073486
2012-11-26,7.389999866485596
2012-11-27,7.5
2012-11-28,7.21999979019165
2012-11-29,7.5
2012-11-30,7.480000019073486
2012-12-03,7.349999904632568
2012-12-04,7.389999866485596
2012-12-05,7.389999866485596
2012-12-06,7.400000095367432
2012-12-07,7.349999904632568
2012-12-10,7.409999847412109
2012-12-11,7.659999847412109
2012-12-12,7.710000038146973
2012-12-13,7.659999847412109
2012-12-14,7.75
2012-12-17,7.869999885559082
2012-12-18,7.980000019073486
2012-12-19,7.849999904632568
2012-12-20,7.75
2012-12-21,7.920000076293945
2012-12-24,7.96999979019165
2012-12-26,7.710000038146973
2012-12-27,7.550000190734863
2012-12-28,7.420000076293945
2012-12-31,7.480000019073486
2013-01-02,8.140000343322754
2013-01-03,8.220000267028809
2013-01-04,8.369999885559082
2013-01-07,8.380000114440918
2013-01-08,8.359999656677246
2013-01-09,8.569999694824219
2013-01-10,8.649999618530273
2013-01-11,8.65999984741211
2013-01-14,8.869999885559082
2013-01-15,8.90999984741211
2013-01-16,8.829999923706055
2013-01-17,9.0600004196167
2013-01-18,9.199999809265137
2013-01-22,9.239999771118164
2013-01-23,9.1899995803833
2013-01-24,9.140000343322754
2013-01-25,9.0
2013-01-28,9.079999923706055
2013-01-29,9.119999885559082
2013-01-30,8.800000190734863
2013-01-31,9.0600004196167
2013-02-01,9.079999923706055
2013-02-04,9.359999656677246
2013-02-05,10.510000228881836
2013-02-06,10.630000114440918
2013-02-07,10.229999542236328
2013-02-08,10.84000015258789
2013-02-11,10.899999618530273
2013-02-12,10.710000038146973
2013-02-13,10.850000381469727
2013-02-14,11.020000457763672
2013-02-15,11.020000457763672
2013-02-19,11.050000190734863
2013-02-20,11.0
2013-02-21,10.649999618530273
2013-02-22,10.970000267028809
2013-02-25,10.550000190734863
2013-02-26,10.640000343322754
2013-02-27,10.609999656677246
2013-02-28,10.579999923706055
2013-03-01,10.9399995803833
2013-03-04,10.890000343322754
2013-03-05,11.119999885559082
2013-03-06,11.15999984741211
2013-03-07,11.109999656677246
2013-03-08,11.239999771118164
2013-03-11,11.050000190734863
2013-03-12,11.5
2013-03-13,11.140000343322754
2013-03-14,11.399999618530273
2013-03-15,11.149999618530273
2013-03-18,11.050000190734863
2013-03-19,11.1899995803833
2013-03-20,11.329999923706055
2013-03-21,11.350000381469727
2013-03-22,11.319999694824219
2013-03-25,11.1899995803833
2013-03-26,11.239999771118164
2013-03-27,11.390000343322754
2013-03-28,12.15999984741211
2013-04-01,11.800000190734863
2013-04-02,12.649999618530273
2013-04-03,11.930000305175781
2013-04-04,11.819999694824219
2013-04-05,11.949999809265137
2013-04-08,11.779999732971191
2013-04-09,11.770000457763672
2013-04-10,11.930000305175781
2013-04-11,11.930000305175781
2013-04-12,11.979999542236328
2013-04-15,11.550000190734863
2013-04-16,11.6899995803833
2013-04-17,11.789999961853027
2013-04-18,11.729999542236328
2013-04-19,12.020000457763672
2013-04-22,11.920000076293945
2013-04-23,11.949999809265137
2013-04-24,11.859999656677246
2013-04-25,11.920000076293945
2013-04-26,11.930000305175781
2013-04-29,11.989999771118164
2013-04-30,11.539999961853027
2013-05-01,11.0
2013-05-02,10.899999618530273
2013-05-03,11.25
2013-05-06,11.510000228881836
2013-05-07,11.520000457763672
2013-05-08,11.550000190734863
2013-05-09,11.640000343322754
2013-05-10,12.130000114440918
2013-05-13,12.170000076293945
2013-05-14,12.260000228881836
2013-05-15,12.260000228881836
2013-05-16,11.989999771118164
2013-05-17,11.75
2013-05-20,12.010000228881836
2013-05-21,12.0600004196167
2013-05-22,12.010000228881836
2013-05-23,12.710000038146973
2013-05-24,13.170000076293945
2013-05-28,13.380000114440918
2013-05-29,13.539999961853027
2013-05-30,13.430000305175781
2013-05-31,12.930000305175781
2013-06-03,13.569999694824219
2013-06-04,13.15999984741211
2013-06-05,12.800000190734863
2013-06-06,12.960000038146973
2013-06-07,12.869999885559082
2013-06-10,13.0
2013-06-11,12.869999885559082
2013-06-12,12.649999618530273
2013-06-13,12.949999809265137
2013-06-14,12.760000228881836
2013-06-17,12.720000267028809
2013-06-18,12.699999809265137
2013-06-19,12.880000114440918
2013-06-20,12.380000114440918
2013-06-21,12.890000343322754
2013-06-24,12.600000381469727
2013-06-25,12.75
2013-06-26,12.739999771118164
2013-06-27,13.0
2013-06-28,13.380000114440918
2013-07-01,13.569999694824219
2013-07-02,13.539999961853027
2013-07-03,13.710000038146973
2013-07-05,14.0
2013-07-08,14.039999961853027
2013-07-09,14.069999694824219
2013-07-10,14.100000381469727
2013-07-11,14.1899995803833
2013-07-12,14.479999542236328
2013-07-15,14.789999961853027
2013-07-16,14.430000305175781
2013-07-17,14.390000343322754
2013-07-18,14.470000267028809
2013-07-19,14.550000190734863
2013-07-22,14.319999694824219
2013-07-23,14.0
2013-07-24,13.84000015258789
2013-07-25,14.0
2013-07-26,13.90999984741211
2013-07-29,13.859999656677246
2013-07-30,13.829999923706055
2013-07-31,13.989999771118164
2013-08-01,14.630000114440918
2013-08-02,14.779999732971191
2013-08-05,14.800000190734863
2013-08-06,14.670000076293945
2013-08-07,14.539999961853027
2013-08-08,14.430000305175781
2013-08-09,14.470000267028809
2013-08-12,14.25
2013-08-13,14.6899995803833
2013-08-14,14.600000381469727
2013-08-15,14.399999618530273
2013-08-16,14.40999984741211
2013-08-19,14.140000343322754
2013-08-20,14.479999542236328
2013-08-21,14.979999542236328
2013-08-22,15.0
2013-08-23,15.0
2013-08-26,15.289999961853027
2013-08-27,14.4399995803833
2013-08-28,14.399999618530273
2013-08-29,14.979999542236328
2013-08-30,14.569999694824219
2013-09-03,15.640000343322754
2013-09-04,16.469999313354492
2013-09-05,16.559999465942383
2013-09-06,16.110000610351562
2013-09-09,16.700000762939453
2013-09-10,11.739999771118164
2013-09-11,11.569999694824219
2013-09-12,11.149999618530273
2013-09-13,10.640000343322754
2013-09-16,10.739999771118164
2013-09-17,10.600000381469727
2013-09-18,10.720000267028809
2013-09-19,10.789999961853027
2013-09-20,11.0600004196167
2013-09-23,11.0
2013-09-24,10.920000076293945
2013-09-25,11.260000228881836
2013-09-26,11.279999732971191
2013-09-27,11.449999809265137
2013-09-30,11.319999694824219
2013-10-01,11.59000015258789
