Date,DBI
2010-07-07,7.197665214538574
2010-07-08,7.223814010620117
2010-07-09,7.488580703735352
2010-07-12,7.459160327911377
2010-07-13,7.68143367767334
2010-07-14,7.861211776733398
2010-07-15,7.903702259063721
2010-07-16,7.5866379737854
2010-07-19,7.53107213973999
2010-07-20,7.821985721588135
2010-07-21,7.903702259063721
2010-07-22,8.299213409423828
2010-07-23,8.730682373046875
2010-07-26,8.871238708496094
2010-07-27,8.8516263961792
2010-07-28,8.812397003173828
2010-07-29,8.776443481445312
2010-07-30,8.697996139526367
2010-08-02,8.890847206115723
2010-08-03,8.3972749710083
2010-08-04,9.106585502624512
2010-08-05,8.920267105102539
2010-08-06,8.707801818847656
2010-08-09,8.635890007019043
2010-08-10,8.423426628112793
2010-08-11,8.011567115783691
2010-08-12,8.044254302978516
2010-08-13,7.7533416748046875
2010-08-16,7.704313278198242
2010-08-17,7.929853916168213
2010-08-18,8.237110137939453
2010-08-19,8.175004959106445
2010-08-20,8.413619041442871
2010-08-23,8.253453254699707
2010-08-24,8.073675155639648
2010-08-25,7.936388969421387
2010-08-26,7.769684791564941
2010-08-27,7.949462890625
2010-08-30,7.776223659515381
2010-08-31,7.763148784637451
2010-09-01,8.063868522644043
2010-09-02,7.7500715255737305
2010-09-03,7.906970977783203
2010-09-07,7.625863552093506
2010-09-08,7.808911323547363
2010-09-09,7.746804237365723
2010-09-10,8.060602188110352
2010-09-13,8.671845436096191
2010-09-14,8.750295639038086
2010-09-15,8.848355293273926
2010-09-16,8.747028350830078
2010-09-17,9.090238571166992
2010-09-20,9.368077278137207
2010-09-21,8.946415901184082
2010-09-22,8.766639709472656
2010-09-23,9.047744750976562
2010-09-24,9.508630752563477
2010-09-27,9.675336837768555
2010-09-28,9.639378547668457
2010-09-29,9.59361743927002
2010-09-30,9.38115406036377
2010-10-01,9.796278953552246
2010-10-04,9.56746768951416
2010-10-05,9.681872367858887
2010-10-06,9.531512260437012
2010-10-07,9.75051498413086
2010-10-08,10.061042785644531
2010-10-11,10.195060729980469
2010-10-12,10.123146057128906
2010-10-13,10.231014251708984
2010-10-14,10.116609573364258
2010-10-15,10.231014251708984
2010-10-18,10.557881355285645
2010-10-19,10.4794340133667
2010-10-20,10.499045372009277
2010-10-21,10.195060729980469
2010-10-22,10.394449234008789
2010-10-25,10.773616790771484
2010-10-26,10.81611156463623
2010-10-27,10.90109634399414
2010-10-28,10.835722923278809
2010-10-29,10.874947547912598
2010-11-01,10.90762996673584
2010-11-02,10.976278305053711
2010-11-03,11.371784210205078
2010-11-04,11.858821868896484
2010-11-05,12.528909683227539
2010-11-08,12.535443305969238
2010-11-09,12.153006553649902
2010-11-10,12.287023544311523
2010-11-11,12.36874008178711
2010-11-12,12.00264835357666
2010-11-15,12.071294784545898
2010-11-16,11.64635944366455
2010-11-17,12.257604598999023
2010-11-18,12.41123104095459
2010-11-19,12.617164611816406
2010-11-22,13.025744438171387
2010-11-23,12.836163520812988
2010-11-24,12.810012817382812
2010-11-26,12.708686828613281
2010-11-29,12.777324676513672
2010-11-30,12.780594825744629
2010-12-01,12.895003318786621
2010-12-02,13.130343437194824
2010-12-03,13.048626899719238
2010-12-06,12.662925720214844
2010-12-07,13.143418312072754
2010-12-08,12.924419403076172
2010-12-09,12.836163520812988
2010-12-10,12.731562614440918
2010-12-13,12.470071792602539
2010-12-14,12.574671745300293
2010-12-15,12.67272663116455
2010-12-16,12.895003318786621
2010-12-17,12.90807819366455
2010-12-20,12.90807819366455
2010-12-21,13.051895141601562
2010-12-22,12.666190147399902
2010-12-23,12.692338943481445
2010-12-27,12.731562614440918
2010-12-28,12.675995826721191
2010-12-29,12.636772155761719
2010-12-30,12.591010093688965
2010-12-31,12.780594825744629
2011-01-03,12.591010093688965
2011-01-04,11.934000015258789
2011-01-05,11.783645629882812
2011-01-06,11.446965217590332
2011-01-07,11.600595474243164
2011-01-10,11.250843048095703
2011-01-11,11.08414363861084
2011-01-12,11.48292350769043
2011-01-13,11.469850540161133
2011-01-14,11.613670349121094
2011-01-18,11.074337005615234
2011-01-19,10.806303024291992
2011-01-20,11.34237003326416
2011-01-21,11.388132095336914
2011-01-24,11.48292350769043
2011-01-25,11.361982345581055
2011-01-26,11.417551040649414
2011-01-27,11.299877166748047
2011-01-28,10.878215789794922
2011-01-31,10.881485939025879
2011-02-01,11.244308471679688
2011-02-02,11.21162223815918
2011-02-03,11.620211601257324
2011-02-04,11.489462852478027
2011-02-07,11.662698745727539
2011-02-08,11.842475891113281
2011-02-09,13.617380142211914
2011-02-10,13.4277925491333
2011-02-11,13.417991638183594
2011-02-14,13.290509223937988
2011-02-15,12.885196685791016
2011-02-16,13.27416706085205
2011-02-17,13.40164566040039
2011-02-18,13.362419128417969
2011-02-22,13.071510314941406
2011-02-23,12.852509498596191
2011-02-24,12.878656387329102
2011-02-25,13.009403228759766
2011-02-28,13.27416706085205
2011-03-01,12.944029808044434
2011-03-02,13.074774742126465
2011-03-03,13.310125350952148
2011-03-04,13.447407722473145
2011-03-07,12.983255386352539
2011-03-08,13.444143295288086
2011-03-09,13.499704360961914
2011-03-10,13.3035888671875
2011-03-11,13.499704360961914
2011-03-14,13.470284461975098
2011-03-15,12.502758026123047
2011-03-16,12.780594825744629
2011-03-17,13.133617401123047
2011-03-18,12.551788330078125
2011-03-21,12.4962158203125
2011-03-22,12.251066207885742
2011-03-23,12.3131685256958
2011-03-24,12.865583419799805
2011-03-25,12.656384468078613
2011-03-28,12.653116226196289
2011-03-29,12.810012817382812
2011-03-30,13.254558563232422
2011-03-31,13.061702728271484
2011-04-01,13.555279731750488
2011-04-04,13.421260833740234
2011-04-05,14.09787654876709
2011-04-06,14.20901870727539
2011-04-07,14.398595809936523
2011-04-08,14.04557991027832
2011-04-11,14.20247745513916
2011-04-12,13.980208396911621
2011-04-13,14.048845291137695
2011-04-14,13.963863372802734
2011-04-15,14.36264705657959
2011-04-18,14.31361198425293
2011-04-19,14.424753189086914
2011-04-20,14.87909984588623
2011-04-21,14.82679271697998
2011-04-25,15.013106346130371
2011-04-26,15.013106346130371
2011-04-27,15.58513355255127
2011-04-28,15.598214149475098
2011-04-29,15.519765853881836
2011-05-02,15.415166854858398
2011-05-03,15.035996437072754
2011-05-04,14.320154190063477
2011-05-05,14.431285858154297
2011-05-06,14.43782901763916
2011-05-09,14.56203556060791
2011-05-10,14.7189302444458
2011-05-11,14.627403259277344
2011-05-12,14.555495262145996
2011-05-13,14.709127426147461
2011-05-16,14.457435607910156
2011-05-17,14.359376907348633
2011-05-18,14.41494369506836
2011-05-19,14.509732246398926
2011-05-20,14.156716346740723
2011-05-23,14.117488861083984
2011-05-24,16.497102737426758
2011-05-25,16.091779708862305
2011-05-26,16.317323684692383
2011-05-27,16.77821159362793
2011-05-31,16.392499923706055
2011-06-01,15.86624526977539
2011-06-02,15.588403701782227
2011-06-03,15.519765853881836
2011-06-06,14.895437240600586
2011-06-07,15.238656997680664
2011-06-08,14.947736740112305
2011-06-09,15.604747772216797
2011-06-10,15.235384941101074
2011-06-13,15.300760269165039
2011-06-14,15.706080436706543
2011-06-15,15.271341323852539
2011-06-16,15.199429512023926
2011-06-17,15.346526145935059
2011-06-20,15.787790298461914
2011-06-21,16.32386016845703
2011-06-22,16.08850860595703
2011-06-23,16.634387969970703
2011-06-24,16.176773071289062
2011-06-27,16.170230865478516
2011-06-28,16.310787200927734
2011-06-29,16.703033447265625
2011-06-30,16.542865753173828
2011-07-01,16.82069969177246
2011-07-05,16.954715728759766
2011-07-06,17.1312313079834
2011-07-07,17.84380531311035
2011-07-08,17.892831802368164
2011-07-11,17.32081413269043
2011-07-12,17.363304138183594
2011-07-13,17.70651626586914
2011-07-14,17.51039695739746
2011-07-15,17.735933303833008
2011-07-18,17.54635238647461
2011-07-19,17.994159698486328
2011-07-20,18.03011703491211
2011-07-21,17.892831802368164
2011-07-22,18.079147338867188
2011-07-25,17.722858428955078
2011-07-26,17.650951385498047
2011-07-27,17.29465675354004
2011-07-28,17.42867660522461
2011-07-29,17.317543029785156
2011-08-01,17.7032527923584
2011-08-02,16.706300735473633
2011-08-03,17.448291778564453
2011-08-04,15.683195114135742
2011-08-05,15.807404518127441
2011-08-08,13.996551513671875
2011-08-09,15.53283977508545
2011-08-10,14.93793773651123
2011-08-11,14.856217384338379
2011-08-12,14.89870834350586
2011-08-15,14.905242919921875
2011-08-16,14.405131340026855
2011-08-17,14.153448104858398
2011-08-18,13.015939712524414
2011-08-19,12.358933448791504
2011-08-22,12.365471839904785
2011-08-23,13.50951862335205
2011-08-24,13.924637794494629
2011-08-25,14.101141929626465
2011-08-26,14.699318885803223
2011-08-29,15.431506156921387
2011-08-30,15.395551681518555
2011-08-31,15.17000675201416
2011-09-01,14.859488487243652
2011-09-02,14.467242240905762
2011-09-06,14.676438331604004
2011-09-07,15.284409523010254
2011-09-08,14.849679946899414
2011-09-09,14.56203556060791
2011-09-12,14.676438331604004
2011-09-13,15.06214427947998
2011-09-14,15.509954452514648
2011-09-15,15.526297569274902
2011-09-16,15.978218078613281
2011-09-19,16.3822078704834
2011-09-20,15.77964973449707
2011-09-21,15.36196517944336
2011-09-22,14.947701454162598
2011-09-23,15.42016887664795
2011-09-26,16.21787452697754
2011-09-27,16.341123580932617
2011-09-28,15.974803924560547
2011-09-29,16.04669761657715
2011-09-30,15.810461044311523
2011-10-03,15.406472206115723
2011-10-04,16.269235610961914
2011-10-05,16.587629318237305
2011-10-06,16.909454345703125
2011-10-07,16.895767211914062
2011-10-10,17.539411544799805
2011-10-11,17.2518253326416
2011-10-12,17.33399200439453
2011-10-13,17.15938377380371
2011-10-14,17.594194412231445
2011-10-17,17.042984008789062
2011-10-18,17.2518253326416
2011-10-19,17.385347366333008
2011-10-20,17.580490112304688
2011-10-21,17.90573501586914
2011-10-24,18.285770416259766
2011-10-25,17.82015037536621
2011-10-26,17.857810974121094
2011-10-27,18.409013748168945
2011-10-28,18.343976974487305
2011-10-31,17.91943359375
2011-11-01,17.796184539794922
2011-11-02,18.00503158569336
2011-11-03,17.809879302978516
2011-11-04,18.155672073364258
2011-11-07,17.4093074798584
2011-11-08,17.097759246826172
2011-11-09,16.522584915161133
2011-11-10,16.577362060546875
2011-11-11,17.48120880126953
2011-11-14,16.950542449951172
2011-11-15,16.995046615600586
2011-11-16,15.563959121704102
2011-11-17,15.3071870803833
2011-11-18,15.337991714477539
2011-11-21,15.355120658874512
2011-11-22,15.481786727905273
2011-11-23,15.00932502746582
2011-11-25,14.711469650268555
2011-11-28,15.416741371154785
2011-11-29,15.04699420928955
2011-11-30,15.406472206115723
2011-12-01,15.642704963684082
2011-12-02,15.765953063964844
2011-12-05,16.01245880126953
2011-12-06,16.310321807861328
2011-12-07,16.344552993774414
2011-12-08,16.200763702392578
2011-12-09,16.656110763549805
2011-12-12,16.436988830566406
2011-12-13,15.680360794067383
2011-12-14,15.248980522155762
2011-12-15,15.35891056060791
2011-12-16,15.4757080078125
2011-12-19,15.3417329788208
2011-12-20,15.4757080078125
2011-12-21,15.142488479614258
2011-12-22,14.977595329284668
2011-12-23,15.30394458770752
2011-12-27,15.376080513000488
2011-12-28,15.1356201171875
2011-12-29,15.307384490966797
2011-12-30,15.187149047851562
2012-01-03,14.52071762084961
2012-01-04,14.397043228149414
2012-01-05,15.197456359863281
2012-01-06,14.647820472717285
2012-01-09,14.647820472717285
2012-01-10,16.526887893676758
2012-01-11,16.08717918395996
2012-01-12,15.93603229522705
2012-01-13,16.004730224609375
2012-01-17,16.20741081237793
2012-01-18,16.633378982543945
2012-01-19,16.67803955078125
2012-01-20,16.588720321655273
2012-01-23,16.69864273071289
2012-01-24,16.860105514526367
2012-01-25,17.086833953857422
2012-01-26,16.839500427246094
2012-01-27,17.00095558166504
2012-01-30,16.973464965820312
2012-01-31,17.165836334228516
2012-02-01,17.385700225830078
2012-02-02,17.124618530273438
2012-02-03,17.33416748046875
2012-02-06,17.595245361328125
2012-02-07,17.622722625732422
2012-02-08,17.7120361328125
2012-02-09,17.643339157104492
2012-02-10,17.495624542236328
2012-02-13,17.543720245361328
2012-02-14,17.46470832824707
2012-02-15,17.777307510375977
2012-02-16,18.093351364135742
2012-02-17,18.378475189208984
2012-02-21,18.30290412902832
2012-02-22,18.275415420532227
2012-02-23,18.570846557617188
2012-02-24,18.443742752075195
2012-02-27,19.154836654663086
2012-02-28,19.388431549072266
2012-02-29,19.37468910217285
2012-03-01,19.42966079711914
2012-03-02,18.89032554626465
2012-03-05,18.89032554626465
2012-03-06,18.450613021850586
2012-03-07,18.673906326293945
2012-03-08,18.883459091186523
2012-03-09,19.02773666381836
2012-03-12,18.948719024658203
2012-03-13,19.29567527770996
2012-03-14,19.11017608642578
2012-03-15,19.477754592895508
2012-03-16,19.116090774536133
2012-03-19,18.713109970092773
2012-03-20,19.333086013793945
2012-03-21,19.08853530883789
2012-03-22,18.933542251586914
2012-03-23,18.854320526123047
2012-03-26,18.85776710510254
2012-03-27,18.91632080078125
2012-03-28,19.01620864868164
2012-03-29,18.843996047973633
2012-03-30,18.864660263061523
2012-04-02,19.284870147705078
2012-04-03,19.429527282714844
2012-04-04,18.892210006713867
2012-04-05,18.77854347229004
2012-04-09,18.44100570678711
2012-04-10,17.996685028076172
2012-04-11,18.42377471923828
2012-04-12,18.66832733154297
2012-04-13,18.67177963256836
2012-04-16,18.85776710510254
2012-04-17,19.078203201293945
2012-04-18,19.501861572265625
2012-04-19,19.343420028686523
2012-04-20,19.3537540435791
2012-04-23,18.854320526123047
2012-04-24,18.60633659362793
2012-04-25,19.27109146118164
2012-04-26,20.011619567871094
2012-04-27,19.798072814941406
2012-04-30,19.377857208251953
2012-05-01,19.439865112304688
2012-05-02,20.046064376831055
2012-05-03,19.742958068847656
2012-05-04,19.55008316040039
2012-05-07,19.536298751831055
2012-05-08,18.99554443359375
2012-05-09,19.260757446289062
2012-05-10,19.14020347595215
2012-05-11,19.060985565185547
2012-05-14,19.091983795166016
2012-05-15,19.098876953125
2012-05-16,19.178091049194336
2012-05-17,18.695878982543945
2012-05-18,18.92665672302246
2012-05-21,19.219425201416016
2012-05-22,21.08970069885254
2012-05-23,21.189590454101562
2012-05-24,21.14480972290039
2012-05-25,21.06903076171875
2012-05-29,21.086259841918945
2012-05-30,20.562713623046875
2012-05-31,20.555828094482422
2012-06-01,19.722301483154297
2012-06-04,19.746408462524414
2012-06-05,19.904850006103516
2012-06-06,20.20106315612793
2012-06-07,19.866960525512695
2012-06-08,19.78084945678711
2012-06-11,19.6740779876709
2012-06-12,20.23550796508789
2012-06-13,19.822181701660156
2012-06-14,19.856632232666016
2012-06-15,20.316165924072266
2012-06-18,18.01158332824707
2012-06-19,18.12906265258789
2012-06-20,18.388195037841797
2012-06-21,18.236173629760742
2012-06-22,18.329458236694336
2012-06-25,18.156702041625977
2012-06-26,18.381290435791016
2012-06-27,18.57477378845215
2012-06-28,18.478031158447266
2012-06-29,18.7958984375
2012-07-02,19.09995460510254
2012-07-03,19.07577133178711
2012-07-05,19.535303115844727
2012-07-06,19.3279972076416
2012-07-09,19.15868377685547
2012-07-10,19.07921600341797
2012-07-11,19.07231330871582
2012-07-12,19.093046188354492
2012-07-13,19.345272064208984
2012-07-16,19.127595901489258
2012-07-17,19.082679748535156
2012-07-18,19.341812133789062
2012-07-19,19.486928939819336
2012-07-20,19.106863021850586
2012-07-23,19.23124885559082
2012-07-24,19.15868377685547
2012-07-25,19.14832305908203
2012-07-26,19.694238662719727
2012-07-27,20.509647369384766
2012-07-30,20.602937698364258
2012-07-31,20.426719665527344
2012-08-01,20.17795753479004
2012-08-02,20.205589294433594
2012-08-03,20.25396728515625
2012-08-06,20.37834358215332
2012-08-07,20.734233856201172
2012-08-08,20.713497161865234
2012-08-09,20.399084091186523
2012-08-10,20.39217185974121
2012-08-13,20.468185424804688
2012-08-14,20.40253448486328
2012-08-15,20.212501525878906
2012-08-16,20.879344940185547
2012-08-17,21.642925262451172
2012-08-20,21.1557559967041
2012-08-21,22.285587310791016
2012-08-22,22.22684669494629
2012-08-23,22.18192481994629
2012-08-24,22.257938385009766
2012-08-27,22.378870010375977
2012-08-28,22.29940414428711
2012-08-29,22.482521057128906
2012-08-30,22.29940414428711
2012-08-31,22.292491912841797
2012-09-04,22.337413787841797
2012-09-05,22.17156410217285
2012-09-06,22.51707649230957
2012-09-07,22.38578224182129
2012-09-10,22.46870231628418
2012-09-11,22.057540893554688
2012-09-12,22.14737319946289
2012-09-13,22.658735275268555
2012-09-14,22.592912673950195
2012-09-17,22.582517623901367
2012-09-18,22.31227684020996
2012-09-19,22.842365264892578
2012-09-20,22.842365264892578
2012-09-21,23.185359954833984
2012-09-24,22.7730712890625
2012-09-25,22.537471771240234
2012-09-26,22.64487648010254
2012-09-27,23.074491500854492
2012-09-28,23.116065979003906
2012-10-01,22.779998779296875
2012-10-02,22.74535369873047
2012-10-03,23.0537109375
2012-10-04,23.49024772644043
2012-10-05,23.694660186767578
2012-10-08,23.770885467529297
2012-10-09,23.49024772644043
2012-10-10,23.566471099853516
2012-10-11,23.673885345458984
2012-10-12,23.77737808227539
2012-10-15,23.923709869384766
2012-10-16,23.70599937438965
2012-10-17,23.37763023376465
2012-10-18,22.70664405822754
2012-10-19,22.11774444580078
2012-10-22,22.078489303588867
2012-10-23,22.22124481201172
2012-10-24,22.06064224243164
2012-10-25,22.239091873168945
2012-10-26,21.885757446289062
2012-10-31,22.33902931213379
2012-11-01,22.521053314208984
2012-11-02,22.396137237548828
2012-11-05,22.317611694335938
2012-11-06,22.3033390045166
2012-11-07,22.099895477294922
2012-11-08,21.5395450592041
2012-11-09,21.47173500061035
2012-11-12,21.582374572753906
2012-11-13,21.582374572753906
2012-11-14,21.321840286254883
2012-11-15,20.840003967285156
2012-11-16,21.111263275146484
2012-11-19,22.23196029663086
2012-11-20,24.198528289794922
2012-11-21,23.977243423461914
2012-11-23,24.312744140625
2012-11-26,24.362716674804688
2012-11-27,24.155710220336914
2012-11-28,24.284194946289062
2012-11-29,24.423381805419922
2012-11-30,24.28062629699707
2012-12-03,24.19495964050293
2012-12-04,25.169328689575195
2012-12-05,24.11644744873047
2012-12-06,24.341291427612305
2012-12-07,23.934417724609375
2012-12-10,23.420469284057617
2012-12-11,23.37407112121582
2012-12-12,23.04570960998535
2012-12-13,22.927278518676758
2012-12-14,23.08519172668457
2012-12-17,23.171323776245117
2012-12-18,23.42256736755371
2012-12-19,23.684572219848633
2012-12-20,23.479991912841797
2012-12-21,23.2825984954834
2012-12-24,23.261058807373047
2012-12-26,22.84471893310547
2012-12-27,22.923681259155273
2012-12-28,23.08161163330078
2012-12-31,23.576908111572266
2013-01-02,23.74199867248535
2013-01-03,23.96811294555664
2013-01-04,24.2014102935791
2013-01-07,23.544597625732422
2013-01-08,23.65945053100586
2013-01-09,23.70969581604004
2013-01-10,23.573307037353516
2013-01-11,23.465641021728516
2013-01-14,23.63791275024414
2013-01-15,24.11885643005371
2013-01-16,24.2014102935791
2013-01-17,24.169109344482422
2013-01-18,24.463415145874023
2013-01-22,24.294729232788086
2013-01-23,24.330612182617188
2013-01-24,24.294729232788086
2013-01-25,24.531606674194336
2013-01-28,24.283960342407227
2013-01-29,24.004003524780273
2013-01-30,23.828147888183594
2013-01-31,24.021949768066406
2013-02-01,24.244478225708008
2013-02-04,24.004003524780273
2013-02-05,24.287538528442383
2013-02-06,24.434707641601562
2013-02-07,24.38086700439453
2013-02-08,24.617748260498047
2013-02-11,24.373685836791992
2013-02-12,24.362913131713867
2013-02-13,24.355741500854492
2013-02-14,24.409574508666992
2013-02-15,24.222942352294922
2013-02-19,24.721824645996094
2013-02-20,24.258834838867188
2013-02-21,24.07579231262207
2013-02-22,24.151165008544922
2013-02-25,23.684572219848633
2013-02-26,23.55178451538086
2013-02-27,24.057844161987305
2013-02-28,24.294729232788086
2013-03-01,24.276784896850586
2013-03-04,24.423931121826172
2013-03-05,24.567501068115234
2013-03-06,24.560319900512695
2013-03-07,24.398807525634766
2013-03-08,24.305500030517578
2013-03-11,24.890514373779297
2013-03-12,24.25165367126465
2013-03-13,24.52801513671875
2013-03-14,24.599796295166016
2013-03-15,24.266008377075195
2013-03-18,24.065021514892578
2013-03-19,22.575538635253906
2013-03-20,23.006235122680664
2013-03-21,22.75140380859375
2013-03-22,23.580490112304688
2013-03-25,23.121078491210938
2013-03-26,22.737043380737305
2013-03-27,22.86266326904297
2013-03-28,22.898563385009766
2013-04-01,22.57912826538086
2013-04-02,23.020586013793945
2013-04-03,22.95598602294922
2013-04-04,23.40103530883789
2013-04-05,23.447702407836914
2013-04-08,23.523067474365234
2013-04-09,23.544597625732422
2013-04-10,23.749181747436523
2013-04-11,24.26242446899414
2013-04-12,24.09732437133789
2013-04-15,23.56613540649414
2013-04-16,23.691755294799805
2013-04-17,23.12467384338379
2013-04-18,22.70474624633789
2013-04-19,22.78729820251465
2013-04-22,22.708337783813477
2013-04-23,22.769346237182617
2013-04-24,22.722694396972656
2013-04-25,23.2646484375
2013-04-26,23.189279556274414
2013-04-29,23.296951293945312
2013-04-30,23.731229782104492
2013-05-01,23.239524841308594
2013-05-02,22.790889739990234
2013-05-03,23.56613540649414
2013-05-06,23.347204208374023
2013-05-07,23.695341110229492
2013-05-08,23.856853485107422
2013-05-09,24.359333038330078
2013-05-10,24.696704864501953
2013-05-13,24.736183166503906
2013-05-14,25.209951400756836
2013-05-15,25.102283477783203
2013-05-16,24.78284454345703
2013-05-17,24.965883255004883
2013-05-20,25.073566436767578
2013-05-21,25.073566436767578
2013-05-22,24.86180305480957
2013-05-23,25.09868621826172
2013-05-24,24.829509735107422
2013-05-28,25.116634368896484
2013-05-29,26.0139102935791
2013-05-30,26.598922729492188
2013-05-31,26.555870056152344
2013-06-03,26.394351959228516
2013-06-04,26.634830474853516
2013-06-05,26.458959579467773
2013-06-06,26.380006790161133
2013-06-07,26.200542449951172
2013-06-10,26.523563385009766
2013-06-11,26.498443603515625
2013-06-12,26.523563385009766
2013-06-13,26.792753219604492
2013-06-14,26.796356201171875
2013-06-17,26.702716827392578
2013-06-18,26.79275131225586
2013-06-19,26.544269561767578
2013-06-20,26.0581111907959
2013-06-21,26.187747955322266
2013-06-24,25.8924560546875
2013-06-25,26.335397720336914
2013-06-26,26.497451782226562
2013-06-27,26.781949996948242
2013-06-28,26.457839965820312
2013-07-01,27.11685562133789
2013-07-02,27.458972930908203
2013-07-03,27.401344299316406
2013-07-05,27.72185707092285
2013-07-08,28.071165084838867
2013-07-09,28.1143798828125
2013-07-10,28.215213775634766
2013-07-11,28.38806915283203
2013-07-12,28.442092895507812
2013-07-15,28.258426666259766
2013-07-16,28.150400161743164
2013-07-17,28.031543731689453
2013-07-18,28.240421295166016
2013-07-19,27.945110321044922
2013-07-22,27.804677963256836
2013-07-23,27.296907424926758
2013-07-24,27.185277938842773
2013-07-25,27.35453224182129
2013-07-26,27.523780822753906
2013-07-29,27.383344650268555
2013-07-30,27.347333908081055
2013-07-31,27.293317794799805
2013-08-01,27.880308151245117
2013-08-02,27.72905158996582
2013-08-05,27.930709838867188
2013-08-06,29.259552001953125
2013-08-07,28.964263916015625
2013-08-08,29.06147575378418
2013-08-09,29.014673233032227
2013-08-12,29.122711181640625
2013-08-13,29.392797470092773
2013-08-14,28.96785545349121
2013-08-15,28.661758422851562
2013-08-16,28.35565948486328
2013-08-19,28.391672134399414
2013-08-20,28.942651748657227
2013-08-21,28.755390167236328
2013-08-22,28.910236358642578
2013-08-23,29.09749984741211
2013-08-26,29.284767150878906
2013-08-27,31.600322723388672
2013-08-28,30.876483917236328
2013-08-29,31.056537628173828
2013-08-30,31.00251579284668
2013-09-03,30.69641876220703
2013-09-04,30.890888214111328
2013-09-05,30.862071990966797
2013-09-06,30.642396926879883
2013-09-09,30.65682601928711
2013-09-10,30.61359977722168
2013-09-11,30.537960052490234
2013-09-12,30.10223388671875
2013-09-13,29.846546173095703
2013-09-16,29.968992233276367
