Date,TTEK
2010-10-28,3.8663065433502197
2010-10-29,3.8425846099853516
2010-11-01,3.81339168548584
2010-11-02,3.8553566932678223
2010-11-03,3.906444549560547
2010-11-04,3.970306158065796
2010-11-05,3.9557085037231445
2010-11-08,3.941113233566284
2010-11-09,3.8900246620178223
2010-11-10,3.9757816791534424
2010-11-11,4.355296611785889
2010-11-12,4.284135341644287
2010-11-15,4.262239933013916
2010-11-16,4.154589653015137
2010-11-17,4.154589653015137
2010-11-18,4.1801323890686035
2010-11-19,4.174660682678223
2010-11-22,4.172835350036621
2010-11-23,4.169185161590576
2010-11-24,4.280486106872559
2010-11-26,4.240345478057861
2010-11-29,4.247643947601318
2010-11-30,4.21662712097168
2010-12-01,4.320628643035889
2010-12-02,4.389963150024414
2010-12-03,4.448349952697754
2010-12-06,4.4574713706970215
2010-12-07,4.477543830871582
2010-12-08,4.52498197555542
2010-12-09,4.523157119750977
2010-12-10,4.608911514282227
2010-12-13,4.625335216522217
2010-12-14,4.6216840744018555
2010-12-15,4.6198601722717285
2010-12-16,4.701966762542725
2010-12-17,4.820564270019531
2010-12-20,4.80049467086792
2010-12-21,4.826038837432861
2010-12-22,4.820564270019531
2010-12-23,4.849758625030518
2010-12-27,4.753055572509766
2010-12-28,4.758528232574463
2010-12-29,4.725686550140381
2010-12-30,4.608911514282227
2010-12-31,4.572420597076416
2011-01-03,4.6271586418151855
2011-01-04,4.501262664794922
2011-01-05,4.453822135925293
2011-01-06,4.4136810302734375
2011-01-07,4.3352251052856445
2011-01-10,4.3625946044921875
2011-01-11,4.52498197555542
2011-01-12,4.497612953186035
2011-01-13,4.515858173370361
2011-01-14,4.539578437805176
2011-01-18,4.548701763153076
2011-01-19,4.499436378479004
2011-01-20,4.420980930328369
2011-01-21,4.369891166687012
2011-01-24,4.377190113067627
2011-01-25,4.347996711730957
2011-01-26,4.402734279632568
2011-01-27,4.346172332763672
2011-01-28,4.22027587890625
2011-01-31,4.22392463684082
2011-02-01,4.479367733001709
2011-02-02,4.419155597686768
2011-02-03,4.320628643035889
2011-02-04,4.377190113067627
2011-02-07,4.377190113067627
2011-02-08,4.3315749168396
2011-02-09,4.287784099578857
2011-02-10,4.3315749168396
2011-02-11,4.364418983459473
2011-02-14,4.373540878295898
2011-02-15,4.309680938720703
2011-02-16,4.3370490074157715
2011-02-17,4.256766319274902
2011-02-18,4.258591651916504
2011-02-22,4.2421722412109375
2011-02-23,4.152763366699219
2011-02-24,4.196556091308594
2011-02-25,4.240345478057861
2011-02-28,4.287784099578857
2011-03-01,4.161886692047119
2011-03-02,4.125397205352783
2011-03-03,4.187433242797852
2011-03-04,4.21662712097168
2011-03-07,4.176484107971191
2011-03-08,4.271364688873291
2011-03-09,4.31150484085083
2011-03-10,4.207502841949463
2011-03-11,4.21662712097168
2011-03-14,4.207502841949463
2011-03-15,4.1710124015808105
2011-03-16,4.158237457275391
2011-03-17,4.178309440612793
2011-03-18,4.214801788330078
2011-03-21,4.340697765350342
2011-03-22,4.389963150024414
2011-03-23,4.448349952697754
2011-03-24,4.435577392578125
2011-03-25,4.473893642425537
2011-03-28,4.47206974029541
2011-03-29,4.433751583099365
2011-03-30,4.433751583099365
2011-03-31,4.504910945892334
2011-04-01,4.535928726196289
2011-04-04,4.561473369598389
2011-04-05,4.563296794891357
2011-04-06,4.583368301391602
2011-04-07,4.5322794914245605
2011-04-08,4.470243453979492
2011-04-11,4.441050052642822
2011-04-12,4.338873386383057
2011-04-13,4.30238151550293
2011-04-14,4.2914323806762695
2011-04-15,4.251292705535889
2011-04-18,4.229398727416992
2011-04-19,4.251292705535889
2011-04-20,4.254940509796143
2011-04-21,4.256766319274902
2011-04-25,4.238522052764893
2011-04-26,4.2421722412109375
2011-04-27,4.249467849731445
2011-04-28,4.264065742492676
2011-04-29,4.309680938720703
2011-05-02,4.300557613372803
2011-05-03,4.20932674407959
2011-05-04,4.123571395874023
2011-05-05,4.127221584320068
2011-05-06,4.280486106872559
2011-05-09,4.324276447296143
2011-05-10,4.490314483642578
2011-05-11,4.400909423828125
2011-05-12,4.448349952697754
2011-05-13,4.3808393478393555
2011-05-16,4.3607707023620605
2011-05-17,4.34434700012207
2011-05-18,4.364418983459473
2011-05-19,4.3370490074157715
2011-05-20,4.326101303100586
2011-05-23,4.306031227111816
2011-05-24,4.315152645111084
2011-05-25,4.322451591491699
2011-05-26,4.357120037078857
2011-05-27,4.388137340545654
2011-05-31,4.439225673675537
2011-06-01,4.3352251052856445
2011-06-02,4.284135341644287
2011-06-03,4.123571395874023
2011-06-06,4.06335973739624
2011-06-07,4.037815570831299
2011-06-08,3.9940266609191895
2011-06-09,4.017744064331055
2011-06-10,3.941113233566284
2011-06-13,3.970306158065796
2011-06-14,4.019571304321289
2011-06-15,3.9374639987945557
2011-06-16,4.012270927429199
2011-06-17,4.0268683433532715
2011-06-20,4.065184593200684
2011-06-21,4.114448070526123
2011-06-22,4.07066011428833
2011-06-23,4.0414652824401855
2011-06-24,4.129047870635986
2011-06-27,4.123571395874023
2011-06-28,4.125397205352783
2011-06-29,4.101675510406494
2011-06-30,4.105324745178223
2011-07-01,4.189255237579346
2011-07-05,4.20932674407959
2011-07-06,4.196556091308594
2011-07-07,4.245818614959717
2011-07-08,4.300557613372803
2011-07-11,4.169185161590576
2011-07-12,4.087080478668213
2011-07-13,4.105324745178223
2011-07-14,4.0013251304626465
2011-07-15,4.015920639038086
2011-07-18,3.9502360820770264
2011-07-19,4.0505876541137695
2011-07-20,4.07066011428833
2011-07-21,4.205678939819336
2011-07-22,4.222099781036377
2011-07-25,4.165538311004639
2011-07-26,4.099850177764893
2011-07-27,4.014096736907959
2011-07-28,4.014096736907959
2011-07-29,4.014096736907959
2011-08-01,3.988551616668701
2011-08-02,3.8188655376434326
2011-08-03,3.791496753692627
2011-08-04,3.8699536323547363
2011-08-05,3.6637754440307617
2011-08-08,3.3809635639190674
2011-08-09,3.5032124519348145
2011-08-10,3.3298757076263428
2011-08-11,3.510510206222534
2011-08-12,3.526930809020996
2011-08-15,3.6345815658569336
2011-08-16,3.570721387863159
2011-08-17,3.5579490661621094
2011-08-18,3.3481221199035645
2011-08-19,3.3590683937072754
2011-08-22,3.364542007446289
2011-08-23,3.4685440063476562
2011-08-24,3.537879467010498
2011-08-25,3.450298309326172
2011-08-26,3.497737169265747
2011-08-29,3.6655995845794678
2011-08-30,3.683845281600952
2011-08-31,3.6327571868896484
2011-09-01,3.550649881362915
2011-09-02,3.3919107913970947
2011-09-06,3.384612560272217
2011-09-07,3.5032124519348145
2011-09-08,3.4995622634887695
2011-09-09,3.364542007446289
2011-09-12,3.364542007446289
2011-09-13,3.406507968902588
2011-09-14,3.497737169265747
2011-09-15,3.5798439979553223
2011-09-16,3.548826217651367
2011-09-19,3.4849658012390137
2011-09-20,3.4831414222717285
2011-09-21,3.393735885620117
2011-09-22,3.360893964767456
2011-09-23,3.49591326713562
2011-09-26,3.5597739219665527
2011-09-27,3.587144136428833
2011-09-28,3.406507968902588
2011-09-29,3.432051658630371
2011-09-30,3.419280529022217
2011-10-03,3.198505163192749
2011-10-04,3.3882625102996826
2011-10-05,3.4448249340057373
2011-10-06,3.4831414222717285
2011-10-07,3.4375252723693848
2011-10-10,3.5889668464660645
2011-10-11,3.5944406986236572
2011-10-12,3.6893198490142822
2011-10-13,3.727635622024536
2011-10-14,3.831637144088745
2011-10-17,3.7349348068237305
2011-10-18,3.764126777648926
2011-10-19,3.7513554096221924
2011-10-20,3.7878470420837402
2011-10-21,3.871779680252075
2011-10-24,4.079782485961914
2011-10-25,3.944762945175171
2011-10-26,4.021395683288574
2011-10-27,4.2348737716674805
2011-10-28,4.107149124145508
2011-10-31,3.9776062965393066
2011-11-01,3.8334617614746094
2011-11-02,3.917393207550049
2011-11-03,4.083430290222168
2011-11-04,4.010446071624756
2011-11-07,3.9557085037231445
2011-11-08,4.0505876541137695
2011-11-09,3.8881988525390625
2011-11-10,4.048763751983643
2011-11-11,4.110799312591553
2011-11-14,4.039641380310059
2011-11-15,4.156414031982422
2011-11-16,4.065184593200684
2011-11-17,4.003148078918457
2011-11-18,4.0779571533203125
2011-11-21,3.928339958190918
2011-11-22,3.8626554012298584
2011-11-23,3.780548334121704
2011-11-25,3.711214780807495
2011-11-28,3.8535335063934326
2011-11-29,3.8644816875457764
2011-11-30,4.0852556228637695
2011-12-01,4.021395683288574
2011-12-02,4.0013251304626465
2011-12-05,4.034167289733887
2011-12-06,4.096203804016113
2011-12-07,4.081606864929199
2011-12-08,3.9374639987945557
2011-12-09,4.010446071624756
2011-12-12,4.023218154907227
2011-12-13,3.919217109680176
2011-12-14,3.81339168548584
2011-12-15,3.879077434539795
2011-12-16,3.829813241958618
2011-12-19,3.7768988609313965
2011-12-20,3.924691677093506
2011-12-21,3.979429244995117
2011-12-22,4.067010402679443
2011-12-23,4.030517578125
2011-12-27,4.017744064331055
2011-12-28,3.913743257522583
2011-12-29,3.973956346511841
2011-12-30,3.9392879009246826
2012-01-03,4.017744064331055
2012-01-04,3.9757816791534424
2012-01-05,3.983079195022583
2012-01-06,4.0268683433532715
2012-01-09,4.014096736907959
2012-01-10,4.054234981536865
2012-01-11,4.014096736907959
2012-01-12,4.048763751983643
2012-01-13,4.019571304321289
2012-01-17,3.983079195022583
2012-01-18,3.9557085037231445
2012-01-19,3.988551616668701
2012-01-20,4.09437894821167
2012-01-23,4.099850177764893
2012-01-24,4.158237457275391
2012-01-25,4.158237457275391
2012-01-26,4.145466327667236
2012-01-27,4.178309440612793
2012-01-30,4.187433242797852
2012-01-31,4.218450546264648
2012-02-01,4.3315749168396
2012-02-02,4.27318811416626
2012-02-03,4.537753582000732
2012-02-06,4.479367733001709
2012-02-07,4.464770793914795
2012-02-08,4.459295749664307
2012-02-09,4.526806354522705
2012-02-10,4.393610000610352
2012-02-13,4.488490104675293
2012-02-14,4.5322794914245605
2012-02-15,4.439225673675537
2012-02-16,4.526806354522705
2012-02-17,4.48483943939209
2012-02-21,4.5523505210876465
2012-02-22,4.515858173370361
2012-02-23,4.568770408630371
2012-02-24,4.541403293609619
2012-02-27,4.585192680358887
2012-02-28,4.610738277435303
2012-02-29,4.481192588806152
2012-03-01,4.442874431610107
2012-03-02,4.320628643035889
2012-03-05,4.382662296295166
2012-03-06,4.278662204742432
2012-03-07,4.3370490074157715
2012-03-08,4.417329788208008
2012-03-09,4.451996326446533
2012-03-12,4.397260665893555
2012-03-13,4.431927680969238
2012-03-14,4.364418983459473
2012-03-15,4.402734279632568
2012-03-16,4.379014015197754
2012-03-19,4.517682075500488
2012-03-20,4.481192588806152
2012-03-21,4.526806354522705
2012-03-22,4.537753582000732
2012-03-23,4.605263710021973
2012-03-26,4.736632823944092
2012-03-27,4.7658257484436035
2012-03-28,4.771303653717041
2012-03-29,4.787722587585449
2012-03-30,4.809616565704346
2012-04-02,4.904497146606445
2012-04-03,4.83333683013916
2012-04-04,4.769475936889648
2012-04-05,4.734809398651123
2012-04-09,4.701966762542725
2012-04-10,4.6545281410217285
2012-04-11,4.756704330444336
2012-04-12,4.836984634399414
2012-04-13,4.778599739074707
2012-04-16,4.805966854095459
2012-04-17,4.899021148681641
2012-04-18,4.847934246063232
2012-04-19,4.789548397064209
2012-04-20,4.813266277313232
2012-04-23,4.7512288093566895
2012-04-24,4.8442840576171875
2012-04-25,4.931864261627197
2012-04-26,4.904497146606445
2012-04-27,5.0066728591918945
2012-04-30,4.871654033660889
2012-05-01,4.824214458465576
2012-05-02,4.926392078399658
2012-05-03,4.962884426116943
2012-05-04,4.815090179443359
2012-05-07,4.842459678649902
2012-05-08,4.858880519866943
2012-05-09,4.805966854095459
2012-05-10,4.9373393058776855
2012-05-11,4.902670383453369
2012-05-14,4.784072399139404
2012-05-15,4.820564270019531
2012-05-16,4.824214458465576
2012-05-17,4.740284442901611
2012-05-18,4.685544967651367
2012-05-21,4.700141906738281
2012-05-22,4.616209983825684
2012-05-23,4.601613521575928
2012-05-24,4.618035793304443
2012-05-25,4.597964286804199
2012-05-29,4.6070876121521
2012-05-30,4.557824611663818
2012-05-31,4.559649467468262
2012-06-01,4.4374003410339355
2012-06-04,4.426453113555908
2012-06-05,4.477543830871582
2012-06-06,4.572420597076416
2012-06-07,4.488490104675293
2012-06-08,4.592489242553711
2012-06-11,4.5213303565979
2012-06-12,4.565123558044434
2012-06-13,4.48483943939209
2012-06-14,4.577895164489746
2012-06-15,4.625335216522217
2012-06-18,4.681896686553955
2012-06-19,4.836984634399414
2012-06-20,4.990251064300537
2012-06-21,4.880777359008789
2012-06-22,4.701966762542725
2012-06-25,4.5322794914245605
2012-06-26,4.563296794891357
2012-06-27,4.610738277435303
2012-06-28,4.610738277435303
2012-06-29,4.758528232574463
2012-07-02,4.822389602661133
2012-07-03,4.9391632080078125
2012-07-05,4.993901252746582
2012-07-06,4.981128215789795
2012-07-09,4.982951641082764
2012-07-10,4.972006320953369
2012-07-11,4.86253023147583
2012-07-12,4.818741321563721
2012-07-13,4.966531753540039
2012-07-16,4.997550010681152
2012-07-17,5.023094654083252
2012-07-18,4.962884426116943
2012-07-19,4.950111389160156
2012-07-20,4.74758243560791
2012-07-23,4.74758243560791
2012-07-24,4.588840961456299
2012-07-25,4.612560749053955
2012-07-26,4.661824703216553
2012-07-27,4.756704330444336
2012-07-30,4.789548397064209
2012-07-31,4.6910176277160645
2012-08-01,4.588840961456299
2012-08-02,4.486666679382324
2012-08-03,4.6709489822387695
2012-08-06,4.709265232086182
2012-08-07,4.720211982727051
2012-08-08,4.74210786819458
2012-08-09,4.793195724487305
2012-08-10,4.829689025878906
2012-08-13,4.888073444366455
2012-08-14,4.838809490203857
2012-08-15,4.884426116943359
2012-08-16,4.899021148681641
2012-08-17,4.915445327758789
2012-08-20,4.871654033660889
2012-08-21,4.818741321563721
2012-08-22,4.6983160972595215
2012-08-23,4.692844390869141
2012-08-24,4.734809398651123
2012-08-27,4.714738368988037
2012-08-28,4.6910176277160645
2012-08-29,4.700141906738281
2012-08-30,4.685544967651367
2012-08-31,4.732985973358154
2012-09-04,4.873476505279541
2012-09-05,4.880777359008789
2012-09-06,4.9574079513549805
2012-09-07,4.944636821746826
2012-09-10,4.9227423667907715
2012-09-11,4.9647088050842285
2012-09-12,4.988426685333252
2012-09-13,4.9647088050842285
2012-09-14,5.01762056350708
2012-09-17,5.032217025756836
2012-09-18,4.990251064300537
2012-09-19,4.955584526062012
2012-09-20,4.975656032562256
2012-09-21,4.9373393058776855
2012-09-24,4.928215026855469
2012-09-25,4.860705375671387
2012-09-26,4.756704330444336
2012-09-27,4.80049467086792
2012-09-28,4.791370391845703
2012-10-01,4.754878520965576
2012-10-02,4.778599739074707
2012-10-03,4.816916465759277
2012-10-04,4.809616565704346
2012-10-05,4.835161209106445
2012-10-08,4.767651081085205
2012-10-09,4.669122695922852
2012-10-10,4.625335216522217
2012-10-11,4.659999370574951
2012-10-12,4.672772407531738
2012-10-15,4.667298316955566
2012-10-16,4.67824649810791
2012-10-17,4.756704330444336
2012-10-18,4.716564655303955
2012-10-19,4.561473369598389
2012-10-22,4.58701753616333
2012-10-23,4.5213303565979
2012-10-24,4.499436378479004
2012-10-25,4.5085601806640625
2012-10-26,4.579719543457031
2012-10-31,4.731161117553711
2012-11-01,4.840636253356934
2012-11-02,4.838809490203857
2012-11-05,4.718386173248291
2012-11-06,4.805966854095459
2012-11-07,4.707439422607422
2012-11-08,4.641756057739258
2012-11-09,4.603438377380371
2012-11-12,4.566946983337402
2012-11-13,4.464770793914795
2012-11-14,4.446523666381836
2012-11-15,4.439225673675537
2012-11-16,4.426453113555908
2012-11-19,4.581543922424316
2012-11-20,4.468420505523682
2012-11-21,4.570596218109131
2012-11-23,4.592489242553711
2012-11-26,4.566946983337402
2012-11-27,4.537753582000732
2012-11-28,4.599790573120117
2012-11-29,4.672772407531738
2012-11-30,4.700141906738281
2012-12-03,4.718386173248291
2012-12-04,4.6983160972595215
2012-12-05,4.740284442901611
2012-12-06,4.773124694824219
2012-12-07,4.782248497009277
2012-12-10,4.835161209106445
2012-12-11,4.860705375671387
2012-12-12,4.802319526672363
2012-12-13,4.712913513183594
2012-12-14,4.714738368988037
2012-12-17,4.8278632164001465
2012-12-18,4.9227423667907715
2012-12-19,4.882601261138916
2012-12-20,4.8442840576171875
2012-12-21,4.820564270019531
2012-12-24,4.773124694824219
2012-12-26,4.793195724487305
2012-12-27,4.791370391845703
2012-12-28,4.771303653717041
2012-12-31,4.829689025878906
2013-01-02,4.904497146606445
2013-01-03,4.902670383453369
2013-01-04,5.1562910079956055
2013-01-07,5.221973896026611
2013-01-08,5.117972373962402
2013-01-09,5.150815010070801
2013-01-10,5.12891960144043
2013-01-11,5.172708988189697
2013-01-14,5.13621711730957
2013-01-15,5.1562910079956055
2013-01-16,5.112499713897705
2013-01-17,5.187305927276611
2013-01-18,5.2621169090271
2013-01-22,5.273062705993652
2013-01-23,5.19642972946167
2013-01-24,5.243870258331299
2013-01-25,5.307730197906494
2013-01-28,5.342398166656494
2013-01-29,5.347869873046875
2013-01-30,5.218325138092041
2013-01-31,5.229273319244385
2013-02-01,5.252994060516357
2013-02-04,5.1416916847229
2013-02-05,5.198254108428955
2013-02-06,5.200079441070557
2013-02-07,5.2237982749938965
2013-02-08,5.333274841308594
2013-02-11,5.318678379058838
2013-02-12,5.307730197906494
2013-02-13,5.382537841796875
2013-02-14,5.393486022949219
2013-02-15,5.426328659057617
2013-02-19,5.47924280166626
2013-02-20,5.486539363861084
2013-02-21,5.389837265014648
2013-02-22,5.391663074493408
2013-02-25,5.258466720581055
2013-02-26,5.280361175537109
2013-02-27,5.31320333480835
2013-02-28,5.265763759613037
2013-03-01,5.27853536605835
2013-03-04,5.236569881439209
2013-03-05,5.315028667449951
2013-03-06,5.364293098449707
2013-03-07,5.397134780883789
2013-03-08,5.528505325317383
2013-03-11,5.533979892730713
2013-03-12,5.506611347198486
2013-03-13,5.4974870681762695
2013-03-14,5.523030757904053
2013-03-15,5.5668206214904785
2013-03-18,5.60331392288208
2013-03-19,5.588718891143799
2013-03-20,5.741981029510498
2013-03-21,5.661700248718262
2013-03-22,5.696367263793945
2013-03-25,5.648927211761475
2013-03-26,5.579595565795898
2013-03-27,5.554049491882324
2013-03-28,5.563173294067383
2013-04-01,5.444575786590576
2013-04-02,5.340573787689209
2013-04-03,5.23109769821167
2013-04-04,5.247518539428711
2013-04-05,5.147167205810547
2013-04-08,5.174535751342773
2013-04-09,4.754878520965576
2013-04-10,4.769475936889648
2013-04-11,4.74210786819458
2013-04-12,4.6435770988464355
2013-04-15,4.548701763153076
2013-04-16,4.639930248260498
2013-04-17,4.5322794914245605
2013-04-18,4.459295749664307
2013-04-19,4.464770793914795
2013-04-22,4.559649467468262
2013-04-23,4.672772407531738
2013-04-24,4.709265232086182
2013-04-25,4.732985973358154
2013-04-26,4.6983160972595215
2013-04-29,4.743932723999023
2013-04-30,4.796844005584717
2013-05-01,4.6709489822387695
2013-05-02,4.851582050323486
2013-05-03,4.899021148681641
2013-05-06,4.951934814453125
2013-05-07,4.968355655670166
2013-05-08,4.982951641082764
2013-05-09,4.935513973236084
2013-05-10,4.950111389160156
2013-05-13,4.946460723876953
2013-05-14,5.055936336517334
2013-05-15,5.101550579071045
2013-05-16,5.167236328125
2013-05-17,5.2621169090271
2013-05-20,5.232921123504639
2013-05-21,5.145340919494629
2013-05-22,5.085129737854004
2013-05-23,5.085129737854004
2013-05-24,5.121622085571289
2013-05-28,5.148989677429199
2013-05-29,5.048639297485352
2013-05-30,5.0687103271484375
2013-05-31,5.030392169952393
2013-06-03,5.063236713409424
2013-06-04,4.999374866485596
2013-06-05,4.9117937088012695
2013-06-06,4.899021148681641
2013-06-07,4.908144950866699
2013-06-10,4.955584526062012
2013-06-11,4.915445327758789
2013-06-12,4.9117937088012695
2013-06-13,4.8680033683776855
2013-06-14,4.784072399139404
2013-06-17,4.7767744064331055
2013-06-18,4.877127170562744
2013-06-19,4.212976455688477
2013-06-20,4.316977500915527
2013-06-21,4.3315749168396
2013-06-24,4.267714500427246
2013-06-25,4.251292705535889
2013-06-26,4.300557613372803
2013-06-27,4.318803787231445
2013-06-28,4.289608955383301
2013-07-01,4.285959243774414
2013-07-02,4.2002034187316895
2013-07-03,4.256766319274902
2013-07-05,4.315152645111084
2013-07-08,4.287784099578857
2013-07-09,4.36806583404541
2013-07-10,4.384488105773926
2013-07-11,4.435577392578125
2013-07-12,4.439225673675537
2013-07-15,4.5322794914245605
2013-07-16,4.444699287414551
2013-07-17,4.493963718414307
2013-07-18,4.548701763153076
2013-07-19,4.537753582000732
2013-07-22,4.526806354522705
2013-07-23,4.52498197555542
2013-07-24,4.406383991241455
2013-07-25,4.426453113555908
2013-07-26,4.342522621154785
2013-07-29,4.2914323806762695
2013-07-30,4.320628643035889
2013-07-31,4.306031227111816
2013-08-01,4.388137340545654
2013-08-02,4.34434700012207
2013-08-05,4.3534698486328125
2013-08-06,4.267714500427246
2013-08-07,4.247643947601318
2013-08-08,4.264065742492676
2013-08-09,4.2002034187316895
2013-08-12,4.2002034187316895
2013-08-13,4.189255237579346
2013-08-14,4.158237457275391
2013-08-15,4.123571395874023
2013-08-16,4.096203804016113
2013-08-19,4.110799312591553
2013-08-20,4.187433242797852
2013-08-21,4.225749492645264
2013-08-22,4.264065742492676
2013-08-23,4.238522052764893
2013-08-26,4.2932586669921875
