Date,CF
2010-09-09,13.30288028717041
2010-09-10,13.478253364562988
2010-09-13,13.871419906616211
2010-09-14,13.911026000976562
2010-09-15,13.761106491088867
2010-09-16,14.106197357177734
2010-09-17,14.123163223266602
2010-09-20,14.297128677368164
2010-09-21,13.933662414550781
2010-09-22,14.345211029052734
2010-09-23,13.956282615661621
2010-09-24,14.19388484954834
2010-09-27,14.381991386413574
2010-09-28,14.339553833007812
2010-09-29,14.051037788391113
2010-09-30,13.506535530090332
2010-10-01,13.386320114135742
2010-10-04,13.309944152832031
2010-10-05,13.86435604095459
2010-10-06,13.990230560302734
2010-10-07,13.950628280639648
2010-10-08,15.543123245239258
2010-10-11,16.04520606994629
2010-10-12,16.458175659179688
2010-10-13,16.74386215209961
2010-10-14,16.520404815673828
2010-10-15,16.951765060424805
2010-10-18,16.808929443359375
2010-10-19,16.226224899291992
2010-10-20,16.786293029785156
2010-10-21,16.73678970336914
2010-10-22,16.639204025268555
2010-10-25,16.709918975830078
2010-10-26,17.18937110900879
2010-10-27,17.158248901367188
2010-10-28,16.84993553161621
2010-10-29,17.329381942749023
2010-11-01,17.168149948120117
2010-11-02,17.2897891998291
2010-11-03,16.980051040649414
2010-11-04,17.13986587524414
2010-11-05,17.320899963378906
2010-11-08,17.646188735961914
2010-11-09,17.704164505004883
2010-11-10,17.559799194335938
2010-11-11,18.082088470458984
2010-11-12,16.935592651367188
2010-11-15,16.585979461669922
2010-11-16,16.2094783782959
2010-11-17,16.512380599975586
2010-11-18,17.020519256591797
2010-11-19,16.661001205444336
2010-11-22,16.702045440673828
2010-11-23,17.19320297241211
2010-11-24,17.63764190673828
2010-11-26,17.38287353515625
2010-11-29,17.27672004699707
2010-11-30,17.094120025634766
2010-12-01,17.55696678161621
2010-12-02,17.515920639038086
2010-12-03,17.95186996459961
2010-12-06,17.72823143005371
2010-12-07,17.355976104736328
2010-12-08,17.17337989807129
2010-12-09,17.227174758911133
2010-12-10,17.41118049621582
2010-12-13,16.985126495361328
2010-12-14,16.62561798095703
2010-12-15,16.93842124938965
2010-12-16,17.238489151000977
2010-12-17,17.690013885498047
2010-12-20,17.917892456054688
2010-12-21,18.28449821472168
2010-12-22,18.234954833984375
2010-12-23,19.10686683654785
2010-12-27,18.99928855895996
2010-12-28,18.682239532470703
2010-12-29,19.0870418548584
2010-12-30,19.344642639160156
2010-12-31,19.12950897216797
2011-01-03,19.282371520996094
2011-01-04,19.10544776916504
2011-01-05,19.391355514526367
2011-01-06,19.53573226928711
2011-01-07,19.457887649536133
2011-01-10,19.177631378173828
2011-01-11,19.118181228637695
2011-01-12,20.07218360900879
2011-01-13,20.16559600830078
2011-01-14,20.70346450805664
2011-01-18,21.153573989868164
2011-01-19,19.840049743652344
2011-01-20,19.22576141357422
2011-01-21,18.86765480041504
2011-01-24,18.72186279296875
2011-01-25,18.503889083862305
2011-01-26,19.045995712280273
2011-01-27,18.932764053344727
2011-01-28,18.96390151977539
2011-01-31,19.113941192626953
2011-02-01,19.589519500732422
2011-02-02,20.52228546142578
2011-02-03,20.13022232055664
2011-02-04,20.192493438720703
2011-02-07,20.697803497314453
2011-02-08,20.73177146911621
2011-02-09,21.5173282623291
2011-02-10,21.29779815673828
2011-02-11,21.293540954589844
2011-02-14,21.497507095336914
2011-02-15,20.38141441345215
2011-02-16,20.514551162719727
2011-02-17,20.935205459594727
2011-02-18,19.527347564697266
2011-02-22,18.695945739746094
2011-02-23,19.041542053222656
2011-02-24,18.9820499420166
2011-02-25,19.834692001342773
2011-02-28,20.01032066345215
2011-03-01,19.399877548217773
2011-03-02,19.132184982299805
2011-03-03,19.848861694335938
2011-03-04,19.02312469482422
2011-03-07,18.256874084472656
2011-03-08,18.262540817260742
2011-03-09,17.921192169189453
2011-03-10,17.560022354125977
2011-03-11,17.848962783813477
2011-03-14,17.84187889099121
2011-03-15,17.673328399658203
2011-03-16,17.972187042236328
2011-03-17,18.346099853515625
2011-03-18,18.044416427612305
2011-03-21,18.007596969604492
2011-03-22,17.358901977539062
2011-03-23,17.775312423706055
2011-03-24,17.820636749267578
2011-03-25,18.710119247436523
2011-03-28,18.10390281677246
2011-03-29,18.37867546081543
2011-03-30,18.782339096069336
2011-03-31,19.374380111694336
2011-04-01,19.728466033935547
2011-04-04,20.143470764160156
2011-04-05,20.336097717285156
2011-04-06,19.87860107421875
2011-04-07,19.793624877929688
2011-04-08,19.62224006652832
2011-04-11,19.18175506591797
2011-04-12,18.953718185424805
2011-04-13,18.991962432861328
2011-04-14,18.9353084564209
2011-04-15,18.40984344482422
2011-04-18,18.8319091796875
2011-04-19,19.105270385742188
2011-04-20,18.86874008178711
2011-04-21,19.66473388671875
2011-04-25,19.678897857666016
2011-04-26,19.877187728881836
2011-04-27,19.73130226135254
2011-04-28,19.674646377563477
2011-04-29,20.048566818237305
2011-05-02,19.745468139648438
2011-05-03,18.8319091796875
2011-05-04,18.456581115722656
2011-05-05,18.306440353393555
2011-05-06,19.520265579223633
2011-05-09,20.225614547729492
2011-05-10,20.0372371673584
2011-05-11,19.44662094116211
2011-05-12,19.140464782714844
2011-05-13,18.933517456054688
2011-05-16,19.129117965698242
2011-05-17,19.02848243713379
2011-05-18,19.87041473388672
2011-05-19,20.046171188354492
2011-05-20,19.710248947143555
2011-05-23,20.94195556640625
2011-05-24,20.77187156677246
2011-05-25,21.401199340820312
2011-05-26,21.28780746459961
2011-05-27,21.996498107910156
2011-05-31,21.796648025512695
2011-06-01,20.99156379699707
2011-06-02,21.28780746459961
2011-06-03,21.460723876953125
2011-06-06,20.99156379699707
2011-06-07,20.845579147338867
2011-06-08,21.065277099609375
2011-06-09,21.949726104736328
2011-06-10,21.62373161315918
2011-06-13,21.28072166442871
2011-06-14,21.884532928466797
2011-06-15,20.977397918701172
2011-06-16,20.18223762512207
2011-06-17,19.285032272338867
2011-06-20,19.640789031982422
2011-06-21,20.804475784301758
2011-06-22,20.233272552490234
2011-06-23,20.264450073242188
2011-06-24,19.935617446899414
2011-06-27,20.40760612487793
2011-06-28,20.831403732299805
2011-06-29,21.168745040893555
2011-06-30,20.08019256591797
2011-07-01,19.77544593811035
2011-07-05,20.28713035583496
2011-07-06,20.261613845825195
2011-07-07,20.649982452392578
2011-07-08,21.120548248291016
2011-07-11,20.532337188720703
2011-07-12,20.906524658203125
2011-07-13,21.276472091674805
2011-07-14,21.231115341186523
2011-07-15,21.859018325805664
2011-07-18,21.481990814208984
2011-07-19,22.203441619873047
2011-07-20,22.309741973876953
2011-07-21,22.846935272216797
2011-07-22,22.713699340820312
2011-07-25,22.719375610351562
2011-07-26,22.605981826782227
2011-07-27,22.09288787841797
2011-07-28,22.512435913085938
2011-07-29,22.01492691040039
2011-08-01,22.288480758666992
2011-08-02,21.673336029052734
2011-08-03,21.972410202026367
2011-08-04,20.06884765625
2011-08-05,20.78746795654297
2011-08-08,19.595439910888672
2011-08-09,21.265125274658203
2011-08-10,21.202762603759766
2011-08-11,23.33454704284668
2011-08-12,23.904451370239258
2011-08-15,24.10910415649414
2011-08-16,23.849014282226562
2011-08-17,24.43170738220215
2011-08-18,23.33597183227539
2011-08-19,23.422670364379883
2011-08-22,24.241273880004883
2011-08-23,25.432231903076172
2011-08-24,24.927709579467773
2011-08-25,24.895021438598633
2011-08-26,25.631206512451172
2011-08-29,26.803682327270508
2011-08-30,26.971384048461914
2011-08-31,25.972291946411133
2011-09-01,25.93675422668457
2011-09-02,25.85005760192871
2011-09-06,26.390111923217773
2011-09-07,26.041927337646484
2011-09-08,26.30626106262207
2011-09-09,25.594240188598633
2011-09-12,25.160785675048828
2011-09-13,25.18352508544922
2011-09-14,25.541667938232422
2011-09-15,24.924863815307617
2011-09-16,24.89217758178711
2011-09-19,24.882225036621094
2011-09-20,23.260648727416992
2011-09-21,21.7357120513916
2011-09-22,20.875890731811523
2011-09-23,20.705345153808594
2011-09-26,21.61490249633789
2011-09-27,22.02137565612793
2011-09-28,20.604440689086914
2011-09-29,20.030271530151367
2011-09-30,17.53609275817871
2011-10-03,17.193578720092773
2011-10-04,17.636991500854492
2011-10-05,18.97859764099121
2011-10-06,20.28609848022461
2011-10-07,19.144872665405273
2011-10-10,19.952116012573242
2011-10-11,20.864524841308594
2011-10-12,20.550434112548828
2011-10-13,20.965421676635742
2011-10-14,21.388933181762695
2011-10-17,20.641393661499023
2011-10-18,21.12034034729004
2011-10-19,20.396944046020508
2011-10-20,20.93558120727539
2011-10-21,21.80108642578125
2011-10-24,22.616849899291992
2011-10-25,22.440624237060547
2011-10-26,22.967876434326172
2011-10-27,23.877437591552734
2011-10-28,24.180158615112305
2011-10-31,23.061689376831055
2011-11-01,22.544368743896484
2011-11-02,24.06220817565918
2011-11-03,24.77421760559082
2011-11-04,24.70315933227539
2011-11-07,24.731582641601562
2011-11-08,25.07266616821289
2011-11-09,23.65679359436035
2011-11-10,24.0926570892334
2011-11-11,24.58836555480957
2011-11-14,24.353334426879883
2011-11-15,24.145368576049805
2011-11-16,23.784988403320312
2011-11-17,21.108505249023438
2011-11-18,21.605623245239258
2011-11-21,21.27372932434082
2011-11-22,21.511615753173828
2011-11-23,20.625625610351562
2011-11-25,19.906293869018555
2011-11-28,20.80225372314453
2011-11-29,20.477481842041016
2011-11-30,19.91341781616211
2011-12-01,20.936145782470703
2011-12-02,20.04589080810547
2011-12-05,20.054431915283203
2011-12-06,20.913358688354492
2011-12-07,20.93472671508789
2011-12-08,20.21681785583496
2011-12-09,20.16411018371582
2011-12-12,19.849313735961914
2011-12-13,19.18980598449707
2011-12-14,18.51321029663086
2011-12-15,18.540271759033203
2011-12-16,18.501808166503906
2011-12-19,18.49896812438965
2011-12-20,19.64704704284668
2011-12-21,19.689781188964844
2011-12-22,20.332189559936523
2011-12-23,20.53303337097168
2011-12-27,20.769489288330078
2011-12-28,20.262409210205078
2011-12-29,20.5102481842041
2011-12-30,20.651262283325195
2012-01-03,21.909025192260742
2012-01-04,22.504438400268555
2012-01-05,22.74231719970703
2012-01-06,22.504438400268555
2012-01-09,22.76225471496582
2012-01-10,23.675312042236328
2012-01-11,23.810625076293945
2012-01-12,23.686702728271484
2012-01-13,24.578401565551758
2012-01-17,24.596906661987305
2012-01-18,23.900371551513672
2012-01-19,24.383241653442383
2012-01-20,24.997169494628906
2012-01-23,24.71086311340332
2012-01-24,24.55132293701172
2012-01-25,25.790576934814453
2012-01-26,24.79206085205078
2012-01-27,25.58119010925293
2012-01-30,25.220813751220703
2012-01-31,25.26638412475586
2012-02-01,26.18229866027832
2012-02-02,25.967199325561523
2012-02-03,26.601064682006836
2012-02-06,26.69650650024414
2012-02-07,26.85035514831543
2012-02-08,26.994211196899414
2012-02-09,26.455778121948242
2012-02-10,25.716339111328125
2012-02-13,26.02467918395996
2012-02-14,25.395158767700195
2012-02-15,25.577865600585938
2012-02-16,25.108230590820312
2012-02-17,25.529340744018555
2012-02-21,26.308757781982422
2012-02-22,26.557125091552734
2012-02-23,26.739850997924805
2012-02-24,26.24878692626953
2012-02-27,26.99822998046875
2012-02-28,27.345115661621094
2012-02-29,26.55142593383789
2012-03-01,27.012495040893555
2012-03-02,26.872610092163086
2012-03-05,25.406564712524414
2012-03-06,24.120393753051758
2012-03-07,25.101089477539062
2012-03-08,26.1231746673584
2012-03-09,25.513626098632812
2012-03-12,25.694923400878906
2012-03-13,25.73346710205078
2012-03-14,25.909055709838867
2012-03-15,25.859088897705078
2012-03-16,26.295907974243164
2012-03-19,26.14743995666504
2012-03-20,26.264490127563477
2012-03-21,26.557125091552734
2012-03-22,26.043243408203125
2012-03-23,26.945405960083008
2012-03-26,26.841203689575195
2012-03-27,26.76982879638672
2012-03-28,26.140302658081055
2012-03-29,25.62354278564453
2012-03-30,26.073219299316406
2012-04-02,26.806943893432617
2012-04-03,26.87689208984375
2012-04-04,26.70844841003418
2012-04-05,26.64278221130371
2012-04-09,26.086057662963867
2012-04-10,25.557880401611328
2012-04-11,25.959022521972656
2012-04-12,26.963972091674805
2012-04-13,26.587116241455078
2012-04-16,26.09177017211914
2012-04-17,26.658483505249023
2012-04-18,26.589969635009766
2012-04-19,26.522869110107422
2012-04-20,26.647064208984375
2012-04-23,26.02467918395996
2012-04-24,25.894775390625
2012-04-25,27.442176818847656
2012-04-26,27.54924201965332
2012-04-27,28.260141372680664
2012-04-30,27.559234619140625
2012-05-01,27.86613655090332
2012-05-02,28.5684757232666
2012-05-03,28.19019889831543
2012-05-04,26.253076553344727
2012-05-07,26.253076553344727
2012-05-08,26.10889434814453
2012-05-09,25.008296966552734
2012-05-10,24.577194213867188
2012-05-11,24.635854721069336
2012-05-14,23.720136642456055
2012-05-15,23.402498245239258
2012-05-16,22.968955993652344
2012-05-17,22.07040023803711
2012-05-18,22.465299606323242
2012-05-21,23.77307891845703
2012-05-22,23.104883193969727
2012-05-23,23.940479278564453
2012-05-24,24.04922103881836
2012-05-25,23.83173370361328
2012-05-29,24.781801223754883
2012-05-30,24.693090438842773
2012-05-31,24.461292266845703
2012-06-01,23.19215965270996
2012-06-04,22.857351303100586
2012-06-05,23.871803283691406
2012-06-06,24.169408798217773
2012-06-07,23.801692962646484
2012-06-08,24.398340225219727
2012-06-11,23.811702728271484
2012-06-12,24.143665313720703
2012-06-13,23.485477447509766
2012-06-14,23.438262939453125
2012-06-15,23.6242733001709
2012-06-18,24.45414161682129
2012-06-19,25.877822875976562
2012-06-20,25.677488327026367
2012-06-21,25.05079460144043
2012-06-22,25.424236297607422
2012-06-25,26.278453826904297
2012-06-26,27.03247833251953
2012-06-27,27.241384506225586
2012-06-28,27.191307067871094
2012-06-29,27.72071075439453
2012-07-02,27.67778205871582
2012-07-03,28.523395538330078
2012-07-05,28.58205795288086
2012-07-06,28.068391799926758
2012-07-09,27.993988037109375
2012-07-10,27.324373245239258
2012-07-11,27.856630325317383
2012-07-12,27.6849422454834
2012-07-13,27.929601669311523
2012-07-16,28.42324447631836
2012-07-17,29.137224197387695
2012-07-18,29.506378173828125
2012-07-19,29.138648986816406
2012-07-20,29.01274299621582
2012-07-23,28.321651458740234
2012-07-24,27.75361442565918
2012-07-25,27.985410690307617
2012-07-26,27.846620559692383
2012-07-27,28.657882690429688
2012-07-30,28.258686065673828
2012-07-31,28.009733200073242
2012-08-01,27.846620559692383
2012-08-02,27.81370735168457
2012-08-03,28.905418395996094
2012-08-06,29.111465454101562
2012-08-07,29.484909057617188
2012-08-08,29.679506301879883
2012-08-09,30.456436157226562
2012-08-10,29.809919357299805
2012-08-13,29.920307159423828
2012-08-14,29.83285903930664
2012-08-15,30.321691513061523
2012-08-16,30.976804733276367
2012-08-17,31.054210662841797
2012-08-20,30.903688430786133
2012-08-21,30.304479598999023
2012-08-22,30.648527145385742
2012-08-23,29.635032653808594
2012-08-24,29.758316040039062
2012-08-27,29.521778106689453
2012-08-28,29.64505958557129
2012-08-29,29.745407104492188
2012-08-30,29.180606842041016
2012-08-31,29.675168991088867
2012-09-04,29.3512020111084
2012-09-05,29.854368209838867
2012-09-06,30.51664924621582
2012-09-07,30.81623649597168
2012-09-10,30.411998748779297
2012-09-11,30.288719177246094
2012-09-12,30.761775970458984
2012-09-13,31.601810455322266
2012-09-14,32.0662727355957
2012-09-17,31.596086502075195
2012-09-18,31.51007080078125
2012-09-19,31.94156265258789
2012-09-20,31.527273178100586
2012-09-21,31.3509521484375
2012-09-24,31.07571792602539
2012-09-25,30.697261810302734
2012-09-26,30.94957160949707
2012-09-27,31.554502487182617
2012-09-28,31.858413696289062
2012-10-01,32.183815002441406
2012-10-02,31.826881408691406
2012-10-03,31.5344295501709
2012-10-04,32.053348541259766
2012-10-05,31.812530517578125
2012-10-08,31.274967193603516
2012-10-09,31.274967193603516
2012-10-10,30.62702751159668
2012-10-11,30.789024353027344
2012-10-12,30.176897048950195
2012-10-15,30.070823669433594
2012-10-16,30.571121215820312
2012-10-17,30.95817756652832
2012-10-18,30.333160400390625
2012-10-19,29.62786102294922
2012-10-22,30.077983856201172
2012-10-23,29.46586799621582
2012-10-24,29.387041091918945
2012-10-25,29.187780380249023
2012-10-26,29.361238479614258
2012-10-31,29.41427230834961
2012-11-01,30.229942321777344
2012-11-02,28.531230926513672
2012-11-05,29.455842971801758
2012-11-06,29.577701568603516
2012-11-07,28.955551147460938
2012-11-08,28.061023712158203
2012-11-09,28.102609634399414
2012-11-12,28.268878936767578
2012-11-13,28.27892303466797
2012-11-14,28.044803619384766
2012-11-15,27.98158836364746
2012-11-16,28.093631744384766
2012-11-19,29.25282859802246
2012-11-20,29.564529418945312
2012-11-21,29.769943237304688
2012-11-23,30.18218994140625
2012-11-26,29.932252883911133
2012-11-27,29.919326782226562
2012-11-28,29.955230712890625
2012-11-29,30.63897132873535
2012-11-30,30.74384880065918
2012-12-03,30.061532974243164
2012-12-04,30.526931762695312
2012-12-05,30.41489601135254
2012-12-06,30.410572052001953
2012-12-07,30.496768951416016
2012-12-10,30.694984436035156
2012-12-11,31.202041625976562
2012-12-12,30.12042999267578
2012-12-13,29.089075088500977
2012-12-14,29.588958740234375
2012-12-17,29.484088897705078
2012-12-18,29.515687942504883
2012-12-19,29.541540145874023
2012-12-20,29.343326568603516
2012-12-21,28.699787139892578
2012-12-24,28.9023380279541
2012-12-26,29.04024314880371
2012-12-27,28.93107795715332
2012-12-28,28.676816940307617
2012-12-31,29.18243980407715
2013-01-02,29.76851463317871
2013-01-03,29.62772560119629
2013-01-04,30.29135513305664
2013-01-07,30.177881240844727
2013-01-08,29.73546600341797
2013-01-09,30.775436401367188
2013-01-10,31.237974166870117
2013-01-11,31.338510513305664
2013-01-14,31.4132080078125
2013-01-15,31.171892166137695
2013-01-16,31.29255485534668
2013-01-17,31.227914810180664
2013-01-18,31.46636199951172
2013-01-22,32.1299934387207
2013-01-23,32.14435958862305
2013-01-24,32.53075408935547
2013-01-25,33.07802200317383
2013-01-28,32.77781677246094
2013-01-29,32.905662536621094
2013-01-30,33.10819625854492
2013-01-31,32.9185791015625
2013-02-01,33.032066345214844
2013-02-04,32.8812370300293
2013-02-05,32.68156051635742
2013-02-06,32.45174789428711
2013-02-07,32.367000579833984
2013-02-08,32.48622131347656
2013-02-11,32.40865707397461
2013-02-12,31.650222778320312
2013-02-13,31.29827880859375
2013-02-14,31.351530075073242
2013-02-15,31.180288314819336
2013-02-19,31.44795799255371
2013-02-20,29.79878044128418
2013-02-21,29.346908569335938
2013-02-22,29.000102996826172
2013-02-25,28.387056350708008
2013-02-26,28.094934463500977
2013-02-27,28.618757247924805
2013-02-28,28.90081214904785
2013-03-01,28.99722671508789
2013-03-04,28.841806411743164
2013-03-05,29.001543045043945
2013-03-06,29.07205581665039
2013-03-07,29.178546905517578
2013-03-08,29.80886459350586
2013-03-11,29.954206466674805
2013-03-12,29.748428344726562
2013-03-13,29.34404945373535
2013-03-14,29.28647804260254
2013-03-15,29.341163635253906
2013-03-18,29.079246520996094
2013-03-19,28.264734268188477
2013-03-20,28.277679443359375
2013-03-21,27.89777946472168
2013-03-22,27.809995651245117
2013-03-25,27.559593200683594
2013-03-26,27.82151222229004
2013-03-27,27.5955810546875
2013-03-28,27.395545959472656
2013-04-01,27.345184326171875
2013-04-02,26.783933639526367
2013-04-03,26.971019744873047
2013-04-04,27.352371215820312
2013-04-05,27.337976455688477
2013-04-08,27.297677993774414
2013-04-09,27.483320236206055
2013-04-10,27.506345748901367
2013-04-11,27.125001907348633
2013-04-12,26.225582122802734
2013-04-15,25.25421142578125
2013-04-16,25.470067977905273
2013-04-17,24.871417999267578
2013-04-18,25.624052047729492
2013-04-19,25.780914306640625
2013-04-22,25.635562896728516
2013-04-23,25.819759368896484
2013-04-24,26.923526763916016
2013-04-25,27.513551712036133
2013-04-26,26.73069190979004
2013-04-29,27.169618606567383
2013-04-30,26.84007453918457
2013-05-01,26.39826774597168
2013-05-02,26.473102569580078
2013-05-03,26.478849411010742
2013-05-06,26.783933639526367
2013-05-07,26.937911987304688
2013-05-08,27.444469451904297
2013-05-09,28.06039810180664
2013-05-10,28.057514190673828
2013-05-13,27.58262825012207
2013-05-14,27.748117446899414
2013-05-15,27.416439056396484
2013-05-16,27.507293701171875
2013-05-17,27.474132537841797
2013-05-20,27.612560272216797
2013-05-21,27.18716049194336
2013-05-22,27.24339485168457
2013-05-23,27.237621307373047
2013-05-24,26.92757797241211
2013-05-28,27.237621307373047
2013-05-29,27.97595977783203
2013-05-30,28.07402229309082
2013-05-31,27.537572860717773
2013-06-03,27.912517547607422
2013-06-04,27.978853225708008
2013-06-05,27.660139083862305
2013-06-06,27.81444549560547
2013-06-07,28.036523818969727
2013-06-10,27.944236755371094
2013-06-11,27.07611083984375
2013-06-12,26.461795806884766
2013-06-13,26.770397186279297
2013-06-14,26.614665985107422
2013-06-17,26.660797119140625
2013-06-18,27.20157241821289
2013-06-19,27.365970611572266
2013-06-20,26.594459533691406
2013-06-21,26.34210205078125
2013-06-24,25.42783546447754
2013-06-25,25.215862274169922
2013-06-26,25.50714874267578
2013-06-27,25.290843963623047
2013-06-28,24.7313232421875
2013-07-01,24.555404663085938
2013-07-02,24.780353546142578
2013-07-03,25.238929748535156
2013-07-05,25.300935745239258
2013-07-08,25.50714874267578
2013-07-09,26.130128860473633
2013-07-10,26.078210830688477
2013-07-11,27.045827865600586
2013-07-12,26.554092407226562
2013-07-15,26.72569465637207
2013-07-16,26.125802993774414
2013-07-17,26.477657318115234
2013-07-18,26.38391876220703
2013-07-19,26.522371292114258
2013-07-22,26.32769012451172
2013-07-23,26.101285934448242
2013-07-24,25.92247200012207
2013-07-25,25.974384307861328
2013-07-26,26.101285934448242
2013-07-29,29.172861099243164
2013-07-30,28.443185806274414
2013-07-31,28.265811920166016
2013-08-01,28.26149559020996
2013-08-02,27.88078498840332
2013-08-05,27.844728469848633
2013-08-06,27.33279800415039
2013-08-07,27.381826400756836
2013-08-08,27.674562454223633
2013-08-09,27.14677619934082
2013-08-12,27.416439056396484
2013-08-13,27.403461456298828
2013-08-14,27.175142288208008
2013-08-15,27.52773666381836
2013-08-16,27.144777297973633
2013-08-19,26.95114517211914
2013-08-20,27.152006149291992
2013-08-21,27.6014461517334
2013-08-22,28.023414611816406
2013-08-23,28.078323364257812
2013-08-26,28.47861099243164
2013-08-27,27.95549201965332
2013-08-28,27.441028594970703
2013-08-29,27.360111236572266
2013-08-30,27.506061553955078
2013-09-03,27.692481994628906
2013-09-04,27.779184341430664
2013-09-05,27.819650650024414
2013-09-06,28.062429428100586
2013-09-09,28.29653549194336
2013-09-10,28.568214416503906
2013-09-11,28.64335823059082
2013-09-12,28.08989143371582
2013-09-13,28.010406494140625
2013-09-16,29.00029754638672
