Date,AU
2012-10-19,28.336769104003906
2012-10-22,28.37942886352539
2012-10-23,27.534706115722656
2012-10-24,27.338459014892578
2012-10-25,27.730953216552734
2012-10-26,27.68829345703125
2012-10-31,28.99378204345703
2012-11-01,28.652481079101562
2012-11-02,27.944265365600586
2012-11-05,27.918676376342773
2012-11-06,29.04497528076172
2012-11-07,29.82143783569336
2012-11-08,29.087642669677734
2012-11-09,28.490352630615234
2012-11-12,28.558618545532227
2012-11-13,28.140522003173828
2012-11-14,26.835031509399414
2012-11-15,25.887916564941406
2012-11-16,26.22068214416504
2012-11-19,26.52785873413086
2012-11-20,26.21215057373047
2012-11-21,26.399873733520508
2012-11-23,26.681446075439453
2012-11-26,26.817970275878906
2012-11-27,25.802583694458008
2012-11-28,26.201812744140625
2012-11-29,27.013940811157227
2012-11-30,26.47536849975586
2012-12-03,25.67179298400879
2012-12-04,26.133424758911133
2012-12-05,25.62904930114746
2012-12-06,25.569204330444336
2012-12-07,25.78292465209961
2012-12-10,26.065034866333008
2012-12-11,25.825672149658203
2012-12-12,26.432628631591797
2012-12-13,25.834218978881836
2012-12-14,25.560659408569336
2012-12-17,25.637596130371094
2012-12-18,26.15052032470703
2012-12-19,25.902605056762695
2012-12-20,25.800024032592773
2012-12-21,25.936805725097656
2012-12-24,25.902605056762695
2012-12-26,25.98809242248535
2012-12-27,26.458276748657227
2012-12-28,26.210359573364258
2012-12-31,26.81731605529785
2013-01-02,26.77457618713379
2013-01-03,25.979543685913086
2013-01-04,26.05648422241211
2013-01-07,25.535011291503906
2013-01-08,24.80837059020996
2013-01-09,24.680145263671875
2013-01-10,24.594654083251953
2013-01-11,24.928054809570312
2013-01-14,24.893856048583984
2013-01-15,25.261451721191406
2013-01-16,25.150325775146484
2013-01-17,24.91095733642578
2013-01-18,24.90240478515625
2013-01-22,25.312744140625
2013-01-23,24.859664916992188
2013-01-24,24.013343811035156
2013-01-25,23.34653663635254
2013-01-28,23.235408782958984
2013-01-29,23.414932250976562
2013-01-30,23.705591201782227
2013-01-31,23.95349884033203
2013-02-01,25.0477352142334
2013-02-04,24.87676429748535
2013-02-05,24.697237014770508
2013-02-06,24.53481674194336
2013-02-07,24.594654083251953
2013-02-08,24.43222999572754
2013-02-11,24.013343811035156
2013-02-12,24.586103439331055
2013-02-13,24.40658187866211
2013-02-14,24.25270652770996
2013-02-15,23.072980880737305
2013-02-19,22.8507137298584
2013-02-20,21.20936393737793
2013-02-21,21.440170288085938
2013-02-22,21.500019073486328
2013-02-25,21.66244125366211
2013-02-26,21.936004638671875
2013-02-27,21.440170288085938
2013-02-28,20.722084045410156
2013-03-01,20.559659957885742
2013-03-04,20.012544631958008
2013-03-05,20.046737670898438
2013-03-06,20.88450813293457
2013-03-07,20.645143508911133
2013-03-08,21.029842376708984
2013-03-11,21.1837158203125
2013-03-12,21.66244125366211
2013-03-13,21.067848205566406
2013-03-14,21.23920440673828
2013-03-15,21.059284210205078
2013-03-18,21.02501106262207
2013-03-19,20.750844955444336
2013-03-20,20.536653518676758
2013-03-21,20.94790267944336
2013-03-22,20.485252380371094
2013-03-25,20.322463989257812
2013-03-26,20.331029891967773
2013-03-27,20.15110969543457
2013-03-28,20.176815032958984
2013-04-01,19.954055786132812
2013-04-02,19.268644332885742
2013-04-03,18.497556686401367
2013-04-04,19.1401309967041
2013-04-05,18.72031593322754
2013-04-08,18.771718978881836
2013-04-09,19.73129653930664
2013-04-10,19.15726661682129
2013-04-11,18.50612449645996
2013-04-12,17.49513816833496
2013-04-15,15.678797721862793
2013-04-16,15.841583251953125
2013-04-17,15.044795036315918
2013-04-18,15.387496948242188
2013-04-19,15.944397926330566
2013-04-22,15.935831069946289
2013-04-23,15.653097152709961
2013-04-24,16.578401565551758
2013-04-25,16.501296997070312
2013-04-26,15.83301830291748
2013-04-29,16.22713279724121
2013-04-30,16.706918716430664
2013-05-01,16.381345748901367
2013-05-02,16.287105560302734
2013-05-03,16.141456604003906
2013-05-06,16.32994270324707
2013-05-07,15.747337341308594
2013-05-08,16.492727279663086
2013-05-09,16.03006935119629
2013-05-10,16.26140022277832
2013-05-13,15.82444953918457
2013-05-14,15.524581909179688
2013-05-15,15.164741516113281
2013-05-16,15.036225318908691
2013-05-17,14.667817115783691
2013-05-20,14.65068244934082
2013-05-21,14.033808708190918
2013-05-22,14.205163955688477
2013-05-23,14.325109481811523
2013-05-24,13.999540328979492
2013-05-28,13.999540328979492
2013-05-29,14.406107902526855
2013-05-30,15.428976058959961
2013-05-31,15.592287063598633
2013-06-03,16.004880905151367
2013-06-04,15.394597053527832
2013-06-05,15.282853126525879
2013-06-06,15.35161304473877
2013-06-07,14.449085235595703
2013-06-10,14.492064476013184
2013-06-11,14.19981575012207
2013-06-12,14.070879936218262
2013-06-13,14.165432929992676
2013-06-14,14.002118110656738
2013-06-17,14.096668243408203
2013-06-18,13.409028053283691
2013-06-19,13.03941822052002
2013-06-20,12.394754409790039
2013-06-21,12.798745155334473
2013-06-24,12.076719284057617
2013-06-25,12.025144577026367
2013-06-26,11.311717987060547
2013-06-27,11.689920425415039
2013-06-28,12.291604995727539
2013-07-01,12.867507934570312
2013-07-02,12.38615894317627
2013-07-03,11.90480899810791
2013-07-05,11.07963752746582
2013-07-08,10.813176155090332
2013-07-09,10.933513641357422
2013-07-10,10.942110061645508
2013-07-11,11.440650939941406
2013-07-12,10.959298133850098
2013-07-15,10.692840576171875
2013-07-16,11.131211280822754
2013-07-17,10.89913272857666
2013-07-18,10.924918174743652
2013-07-19,11.518010139465332
2013-07-22,12.059528350830078
2013-07-23,12.394754409790039
2013-07-24,11.810259819030762
2013-07-25,11.8704252243042
2013-07-26,11.810259819030762
2013-07-29,11.578179359436035
2013-07-30,11.37188720703125
2013-07-31,11.320313453674316
2013-08-01,10.924918174743652
2013-08-02,10.787388801574707
2013-08-05,10.864750862121582
2013-08-06,10.357612609863281
2013-08-07,10.108342170715332
2013-08-08,10.830368041992188
2013-08-09,11.311717987060547
2013-08-12,11.586772918701172
2013-08-13,11.062445640563965
2013-08-14,11.89621353149414
2013-08-15,12.962058067321777
2013-08-16,12.678407669067383
2013-08-19,11.964978218078613
2013-08-20,12.798745155334473
2013-08-21,11.827448844909668
2013-08-22,11.947784423828125
2013-08-23,12.300204277038574
2013-08-26,12.437731742858887
2013-08-27,12.050932884216309
2013-08-28,11.432055473327637
2013-08-29,11.466437339782715
2013-08-30,11.49222469329834
2013-09-03,11.698514938354492
2013-09-04,11.715706825256348
2013-09-05,11.586772918701172
2013-09-06,12.050932884216309
2013-09-09,11.930596351623535
2013-09-10,11.595369338989258
2013-09-11,11.60396671295166
2013-09-12,11.002277374267578
2013-09-13,10.813176155090332
2013-09-16,11.105423927307129
2013-09-17,11.285931587219238
2013-09-18,12.291604995727539
2013-09-19,11.8704252243042
2013-09-20,11.165593147277832
2013-09-23,11.036661148071289
2013-09-24,10.838963508605957
2013-09-25,11.406268119812012
2013-09-26,11.26014518737793
2013-09-27,11.380481719970703
2013-09-30,11.414863586425781
2013-10-01,11.071043968200684
2013-10-02,11.010873794555664
2013-10-03,10.924918174743652
2013-10-04,10.976491928100586
2013-10-07,11.19137954711914
2013-10-08,10.89913272857666
2013-10-09,11.182785987854004
2013-10-10,11.311717987060547
2013-10-11,11.208571434020996
2013-10-14,11.457841873168945
2013-10-15,11.767278671264648
2013-10-16,11.6727294921875
2013-10-17,12.798745155334473
2013-10-18,12.72138500213623
2013-10-21,12.815935134887695
2013-10-22,13.97633171081543
2013-10-23,13.54655647277832
2013-10-24,13.752846717834473
2013-10-25,13.7872314453125
2013-10-28,14.06229019165039
2013-10-29,13.795825004577637
2013-10-30,13.91616439819336
2013-10-31,12.979249954223633
2013-11-01,12.66981029510498
2013-11-04,12.97065544128418
2013-11-05,12.575261116027832
2013-11-06,13.366049766540527
2013-11-07,13.03941822052002
2013-11-08,13.27149772644043
2013-11-11,13.202733039855957
2013-11-12,12.91048526763916
2013-11-13,13.082396507263184
2013-11-14,13.761442184448242
2013-11-15,13.3316650390625
2013-11-18,12.884697914123535
2013-11-19,12.644025802612305
2013-11-20,12.119697570800781
2013-11-21,11.947784423828125
2013-11-22,11.758685111999512
2013-11-25,11.483627319335938
2013-11-26,11.277334213256836
2013-11-27,11.29452896118164
2013-11-29,11.68132495880127
2013-12-02,10.89913272857666
2013-12-03,10.632670402526855
2013-12-04,10.942110061645508
2013-12-05,10.323233604431152
2013-12-06,10.331828117370605
2013-12-09,10.434972763061523
2013-12-10,11.363290786743164
2013-12-11,10.529522895812988
2013-12-12,10.142725944519043
2013-12-13,10.142725944519043
2013-12-16,10.383400917053223
2013-12-17,10.202895164489746
2013-12-18,10.022387504577637
2013-12-19,9.755926132202148
2013-12-20,9.661375999450684
2013-12-23,9.635587692260742
2013-12-24,9.893454551696777
2013-12-26,9.85047721862793
2013-12-27,10.091150283813477
2013-12-30,9.919240951538086
2013-12-31,10.073963165283203
2014-01-02,10.477951049804688
2014-01-03,10.443567276000977
2014-01-06,10.357612609863281
2014-01-07,10.220087051391602
2014-01-08,10.065364837646484
2014-01-09,9.79030704498291
2014-01-10,10.177106857299805
2014-01-13,10.830368041992188
2014-01-14,10.615479469299316
2014-01-15,10.890533447265625
2014-01-16,10.993683815002441
2014-01-17,11.621156692504883
2014-01-21,11.646942138671875
2014-01-22,11.26014518737793
2014-01-23,11.956380844116211
2014-01-24,12.119697570800781
2014-01-27,11.801661491394043
2014-01-28,12.179866790771484
2014-01-29,12.644025802612305
2014-01-30,12.351777076721191
2014-01-31,12.583855628967285
2014-02-03,12.764365196228027
2014-02-04,12.583855628967285
2014-02-05,12.44632625579834
2014-02-06,12.764365196228027
2014-02-07,13.168351173400879
2014-02-10,13.572340965270996
2014-02-11,14.26858139038086
2014-02-12,14.105262756347656
2014-02-13,14.698358535766602
2014-02-14,15.016392707824707
2014-02-18,15.119539260864258
2014-02-19,14.689760208129883
2014-02-20,15.394597053527832
2014-02-21,15.446163177490234
2014-02-24,15.609482765197754
2014-02-25,15.446163177490234
2014-02-26,14.7929048538208
2014-02-27,15.119539260864258
2014-02-28,15.110941886901855
2014-03-03,15.437570571899414
2014-03-04,15.059368133544922
2014-03-05,15.523526191711426
2014-03-06,15.97908878326416
2014-03-07,16.004880905151367
2014-03-10,15.953304290771484
2014-03-11,15.893136978149414
2014-03-12,16.11661720275879
2014-03-13,16.28852653503418
2014-03-14,16.640945434570312
2014-03-17,16.374483108520508
2014-03-18,16.331504821777344
2014-03-19,15.394597053527832
2014-03-20,15.592287063598633
2014-03-21,15.463357925415039
2014-03-24,14.663971900939941
