Date,ESI
2013-10-22,11.198850631713867
2013-10-23,11.198850631713867
2013-10-24,11.198850631713867
2013-10-25,10.965539932250977
2013-10-28,10.965539932250977
2013-10-29,11.058865547180176
2013-10-30,11.058865547180176
2013-10-31,11.058865547180176
2013-11-01,11.058865547180176
2013-11-04,11.058865547180176
2013-11-05,11.058865547180176
2013-11-06,11.058865547180176
2013-11-07,11.058865547180176
2013-11-08,11.198850631713867
2013-11-11,11.198850631713867
2013-11-12,11.198850631713867
2013-11-13,11.198850631713867
2013-11-14,11.198850631713867
2013-11-15,11.198850631713867
2013-11-18,11.198850631713867
2013-11-19,11.198850631713867
2013-11-20,11.198850631713867
2013-11-21,11.198850631713867
2013-11-22,11.198850631713867
2013-11-25,11.198850631713867
2013-11-26,11.198850631713867
2013-11-27,11.198850631713867
2013-11-29,11.198850631713867
2013-12-02,11.198850631713867
2013-12-03,11.198850631713867
2013-12-04,11.198850631713867
2013-12-05,11.198850631713867
2013-12-06,11.198850631713867
2013-12-09,11.198850631713867
2013-12-10,11.198850631713867
2013-12-11,11.292173385620117
2013-12-12,11.292173385620117
2013-12-13,11.292173385620117
2013-12-16,11.665468215942383
2013-12-17,13.065325736999512
2013-12-18,13.065325736999512
2013-12-19,13.065325736999512
2013-12-20,13.065325736999512
2013-12-23,13.065325736999512
2013-12-24,13.065325736999512
2013-12-26,13.065325736999512
2013-12-27,13.065325736999512
2013-12-30,13.065325736999512
2013-12-31,13.065325736999512
2014-01-02,13.065325736999512
2014-01-03,13.065325736999512
2014-01-06,13.065325736999512
2014-01-07,12.598705291748047
2014-01-08,12.626703262329102
2014-01-09,12.598705291748047
2014-01-10,12.598705291748047
2014-01-13,12.598705291748047
2014-01-14,12.598705291748047
2014-01-15,13.065325736999512
2014-01-16,13.065325736999512
2014-01-17,13.065325736999512
2014-01-21,13.065325736999512
2014-01-22,13.065325736999512
2014-01-23,13.90523910522461
2014-01-24,13.438620567321777
2014-01-27,13.317302703857422
2014-01-28,13.20531177520752
2014-01-29,13.065325736999512
2014-01-30,13.065325736999512
2014-01-31,13.009330749511719
2014-02-03,12.906675338745117
2014-02-04,13.065325736999512
2014-02-05,13.4666166305542
2014-02-06,14.30653190612793
2014-02-07,15.155778884887695
2014-02-10,15.295761108398438
2014-02-11,15.323760032653809
2014-02-12,15.258432388305664
2014-02-13,14.9971284866333
2014-02-14,15.771709442138672
2014-02-18,16.3129940032959
2014-02-19,16.891599655151367
2014-02-20,16.9755859375
2014-02-21,17.059585571289062
2014-02-24,17.143573760986328
2014-02-25,17.91815757751465
2014-02-26,18.198129653930664
2014-02-27,18.38477897644043
2014-02-28,19.112701416015625
2014-03-03,19.700641632080078
2014-03-04,20.363239288330078
2014-03-05,20.055273056030273
2014-03-06,20.195255279541016
2014-03-07,20.241924285888672
2014-03-10,20.0179443359375
2014-03-11,19.504661560058594
2014-03-12,19.27135467529297
2014-03-13,19.383342742919922
2014-03-14,19.17802619934082
2014-03-17,19.17802619934082
2014-03-18,19.31801414489746
2014-03-19,19.17802619934082
2014-03-20,18.804733276367188
2014-03-21,17.28355598449707
2014-03-24,17.768842697143555
2014-03-25,17.740848541259766
2014-03-26,17.684852600097656
2014-03-27,18.095478057861328
2014-03-28,17.834165573120117
2014-03-31,17.778175354003906
2014-04-01,18.66474723815918
2014-04-02,19.504661560058594
2014-04-03,19.532663345336914
2014-04-04,19.877954483032227
2014-04-07,19.392675399780273
2014-04-08,18.590091705322266
2014-04-09,18.88872528076172
2014-04-10,18.832731246948242
2014-04-11,18.57142448425293
2014-04-14,18.57142448425293
2014-04-15,18.534095764160156
2014-04-16,18.347448348999023
2014-04-17,18.646080017089844
2014-04-21,18.907392501831055
2014-04-22,18.804733276367188
2014-04-23,18.562095642089844
2014-04-24,18.375450134277344
2014-04-25,18.431440353393555
2014-04-28,18.590091705322266
2014-04-29,18.515432357788086
2014-04-30,18.23546600341797
2014-05-01,18.216794967651367
2014-05-02,18.618083953857422
2014-05-05,18.506101608276367
2014-05-06,18.674081802368164
2014-05-07,18.375450134277344
2014-05-08,18.17947006225586
2014-05-09,18.08614730834961
2014-05-12,18.515432357788086
2014-05-13,18.842063903808594
2014-05-14,18.590091705322266
2014-05-15,19.60732078552246
2014-05-16,20.857860565185547
2014-05-19,21.604446411132812
2014-05-20,21.837757110595703
2014-05-21,22.84565544128418
2014-05-22,23.340274810791016
2014-05-23,23.676233291625977
2014-05-27,24.628137588500977
2014-05-28,24.702800750732422
2014-05-29,24.992101669311523
2014-05-30,25.421390533447266
2014-06-02,25.56137466430664
2014-06-03,24.758790969848633
2014-06-04,24.012195587158203
2014-06-05,23.853551864624023
2014-06-06,24.217512130737305
2014-06-09,25.608043670654297
2014-06-10,25.66402816772461
2014-06-11,26.00933265686035
2014-06-12,26.46661949157715
2014-06-13,25.906673431396484
2014-06-16,26.177310943603516
2014-06-17,25.094758987426758
2014-06-18,25.197410583496094
2014-06-19,24.72146224975586
2014-06-20,25.188079833984375
2014-06-23,25.570709228515625
2014-06-24,25.542713165283203
2014-06-25,26.139982223510742
2014-06-26,26.78391456604004
2014-06-27,25.486717224121094
2014-06-30,26.158647537231445
2014-07-01,25.990665435791016
2014-07-02,25.570709228515625
2014-07-03,25.70136070251465
2014-07-07,25.972000122070312
2014-07-08,24.805450439453125
2014-07-09,25.32806968688965
2014-07-10,25.104087829589844
2014-07-11,25.570709228515625
2014-07-14,25.56137466430664
2014-07-15,25.290733337402344
2014-07-16,25.384063720703125
2014-07-17,24.992101669311523
2014-07-18,24.954769134521484
2014-07-21,24.870777130126953
2014-07-22,24.712127685546875
2014-07-23,24.51614761352539
2014-07-24,24.292171478271484
2014-07-25,24.152183532714844
2014-07-28,23.984203338623047
2014-07-29,23.78822898864746
2014-07-30,23.078964233398438
2014-07-31,23.0602970123291
2014-08-01,23.56424331665039
2014-08-04,23.56424331665039
2014-08-05,23.601579666137695
2014-08-06,23.573579788208008
2014-08-07,23.573579788208008
2014-08-08,24.13352394104004
2014-08-11,24.208181381225586
2014-08-12,24.040199279785156
2014-08-13,24.09619140625
2014-08-14,24.27350616455078
2014-08-15,24.497482299804688
2014-08-18,24.6561336517334
2014-08-19,24.51614761352539
2014-08-20,24.13352394104004
2014-08-21,24.012195587158203
2014-08-22,24.030864715576172
2014-08-25,24.460153579711914
2014-08-26,24.6561336517334
2014-08-27,24.30150604248047
2014-08-28,25.104087829589844
2014-08-29,25.486717224121094
2014-09-02,25.197410583496094
2014-09-03,25.141422271728516
2014-09-04,24.908109664916992
2014-09-05,25.384063720703125
2014-09-08,24.982770919799805
2014-09-09,25.094758987426758
2014-09-10,24.954769134521484
2014-09-11,25.290733337402344
2014-09-12,25.066761016845703
2014-09-15,25.001436233520508
2014-09-16,25.68269920349121
2014-09-17,25.113420486450195
2014-09-18,25.197410583496094
2014-09-19,25.72935676574707
2014-09-22,25.309402465820312
2014-09-23,24.142858505249023
2014-09-24,23.872215270996094
2014-09-25,23.79755401611328
2014-09-26,23.78822898864746
2014-09-29,23.676233291625977
2014-09-30,23.3496036529541
2014-10-01,21.7351016998291
2014-10-02,23.881549835205078
2014-10-03,25.206748962402344
2014-10-06,25.888010025024414
2014-10-07,25.197410583496094
2014-10-08,25.178749084472656
2014-10-09,24.48815155029297
2014-10-10,23.61090850830078
2014-10-13,22.416364669799805
2014-10-14,22.211050033569336
2014-10-15,22.509687423706055
2014-10-16,23.1442928314209
2014-10-17,22.668336868286133
2014-10-20,24.17085075378418
2014-10-21,24.27350616455078
2014-10-22,24.142858505249023
2014-10-23,24.33883285522461
2014-10-24,24.142858505249023
2014-10-27,24.10552978515625
2014-10-28,24.497482299804688
2014-10-29,24.049531936645508
2014-10-30,23.750892639160156
2014-10-31,24.264177322387695
2014-11-03,24.040199279785156
2014-11-04,23.61090850830078
2014-11-05,24.11486053466797
2014-11-06,23.965538024902344
2014-11-07,24.068199157714844
2014-11-10,23.704233169555664
2014-11-11,23.340274810791016
2014-11-12,23.237611770629883
2014-11-13,23.284276962280273
2014-11-14,23.79755401611328
2014-11-17,24.357500076293945
2014-11-18,24.72146224975586
2014-11-19,24.292171478271484
2014-11-20,24.021535873413086
2014-11-21,24.27350616455078
2014-11-24,23.881549835205078
2014-11-25,23.853551864624023
2014-11-26,23.722898483276367
2014-11-28,23.340274810791016
2014-12-01,22.033733367919922
2014-12-02,22.080400466918945
2014-12-03,22.61234474182129
2014-12-04,22.565685272216797
2014-12-05,23.265609741210938
2014-12-08,22.453693389892578
2014-12-09,22.099061965942383
2014-12-10,21.511127471923828
2014-12-11,21.399137496948242
2014-12-12,20.57788848876953
2014-12-15,19.793968200683594
2014-12-16,19.569988250732422
2014-12-17,20.064605712890625
2014-12-18,20.57788848876953
2014-12-19,21.4271297454834
2014-12-22,21.36180877685547
2014-12-23,21.45513153076172
2014-12-24,21.464458465576172
2014-12-26,21.6324462890625
2014-12-29,21.97774314880371
2014-12-30,21.847089767456055
2014-12-31,21.669771194458008
2015-01-02,21.52978515625
2015-01-05,20.96051025390625
2015-01-06,20.41923713684082
2015-01-07,20.465898513793945
2015-01-08,21.65110969543457
2015-01-09,21.4457950592041
2015-01-12,21.511127471923828
2015-01-13,21.604446411132812
2015-01-14,21.511127471923828
2015-01-15,21.08183479309082
2015-01-16,21.28714370727539
2015-01-20,21.36180877685547
2015-01-21,20.923189163208008
2015-01-22,20.624547958374023
2015-01-23,20.549890518188477
2015-01-26,21.053836822509766
2015-01-27,21.12849235534668
2015-01-28,20.111265182495117
2015-01-29,19.821964263916016
2015-01-30,19.59798240661621
2015-02-02,19.327348709106445
2015-02-03,20.083271026611328
2015-02-04,20.111265182495117
2015-02-05,20.59654998779297
2015-02-06,21.501792907714844
2015-02-09,21.12849235534668
2015-02-10,21.492462158203125
2015-02-11,21.23115348815918
2015-02-12,21.035173416137695
2015-02-13,21.16582679748535
