Date,HCI
2010-04-22,4.046620845794678
2010-04-23,4.046620845794678
2010-04-26,4.117303848266602
2010-04-27,4.0348405838012695
2010-04-28,4.0348405838012695
2010-04-29,3.946486711502075
2010-04-30,4.005387783050537
2010-05-03,4.052510738372803
2010-05-04,4.0348405838012695
2010-05-05,4.064291477203369
2010-05-06,4.005387783050537
2010-05-07,4.052510738372803
2010-05-10,3.9759340286254883
2010-05-11,3.9759340286254883
2010-05-12,3.881692886352539
2010-05-13,3.887582778930664
2010-05-14,3.887582778930664
2010-05-17,3.8345696926116943
2010-05-18,3.828679084777832
2010-05-19,3.6460824012756348
2010-05-20,3.6814236640930176
2010-05-21,3.7992286682128906
2010-05-24,3.811009168624878
2010-05-25,3.7638871669769287
2010-05-26,3.6401898860931396
2010-05-27,3.946486711502075
2010-05-28,3.710874319076538
2010-06-01,3.8227896690368652
2010-06-02,3.6814236640930176
2010-06-03,3.6519718170166016
2010-06-04,3.6814236640930176
2010-06-07,3.6519718170166016
2010-06-08,3.6460824012756348
2010-06-09,3.593067169189453
2010-06-10,3.5341663360595703
2010-06-11,3.4752633571624756
2010-06-14,3.4752633571624756
2010-06-15,3.23376202583313
2010-06-16,3.2278714179992676
2010-06-17,3.1512980461120605
2010-06-18,3.2278714179992676
2010-06-21,3.210200786590576
2010-06-22,3.210200786590576
2010-06-23,3.2278714179992676
2010-06-24,3.2278714179992676
2010-06-25,3.2278714179992676
2010-06-28,3.180748701095581
2010-06-29,3.2219810485839844
2010-06-30,3.4399211406707764
2010-07-01,3.251432418823242
2010-07-02,3.2749948501586914
2010-07-06,3.2749948501586914
2010-07-07,3.239651918411255
2010-07-08,3.2455434799194336
2010-07-09,3.2749948501586914
2010-07-12,3.239651918411255
2010-07-13,3.180748701095581
2010-07-14,3.204310417175293
2010-07-15,3.15718936920166
2010-07-16,3.216090679168701
2010-07-19,3.2278714179992676
2010-07-20,3.1984200477600098
2010-07-21,3.210200786590576
2010-07-22,3.180748701095581
2010-07-23,3.1336276531219482
2010-07-26,3.163079023361206
2010-07-27,3.2278714179992676
2010-07-28,3.2278714179992676
2010-07-29,3.1866400241851807
2010-07-30,3.1866400241851807
2010-08-02,3.210200786590576
2010-08-03,3.210200786590576
2010-08-04,3.369236946105957
2010-08-05,3.375129222869873
2010-08-06,3.451702117919922
2010-08-09,3.3869094848632812
2010-08-10,3.3338959217071533
2010-08-11,3.6814236640930176
2010-08-12,3.6519718170166016
2010-08-13,3.575397253036499
2010-08-16,3.5636179447174072
2010-08-17,3.6696434020996094
2010-08-18,3.593067169189453
2010-08-19,3.628411054611206
2010-08-20,3.7697761058807373
2010-08-23,3.7697761058807373
2010-08-24,3.811009168624878
2010-08-25,3.805119276046753
2010-08-26,3.811009168624878
2010-08-27,3.7992286682128906
2010-08-30,3.6814236640930176
2010-08-31,3.740326404571533
2010-09-01,3.7697761058807373
2010-09-02,3.6814236640930176
2010-09-03,3.6814236640930176
2010-09-07,3.7344346046447754
2010-09-08,3.8227896690368652
2010-09-09,3.8227896690368652
2010-09-10,3.740326404571533
2010-09-13,3.752105951309204
2010-09-14,3.752105951309204
2010-09-15,3.5989577770233154
2010-09-16,3.593067169189453
2010-09-17,3.593067169189453
2010-09-20,3.6166281700134277
2010-09-21,3.7285447120666504
2010-09-22,3.6814236640930176
2010-09-23,3.7344346046447754
2010-09-24,3.7697761058807373
2010-09-27,3.828679084777832
2010-09-28,3.6519718170166016
2010-09-29,3.7285447120666504
2010-09-30,3.828679084777832
2010-10-01,3.828679084777832
2010-10-04,3.952375650405884
2010-10-05,3.9700467586517334
2010-10-06,3.9405953884124756
2010-10-07,4.0584001541137695
2010-10-08,3.905254602432251
2010-10-11,4.028950214385986
2010-10-12,3.9936084747314453
2010-10-13,4.123191833496094
2010-10-14,3.952375650405884
2010-10-15,4.02305793762207
2010-10-18,4.111412048339844
2010-10-19,4.111412048339844
2010-10-20,4.087851047515869
2010-10-21,4.0937418937683105
2010-10-22,4.0937418937683105
2010-10-25,4.0937418937683105
2010-10-26,4.076070308685303
2010-10-27,4.117303848266602
2010-10-28,4.117303848266602
2010-10-29,3.999498128890991
2010-11-01,4.117303848266602
2010-11-02,4.0171685218811035
2010-11-03,4.535511493682861
2010-11-04,4.535511493682861
2010-11-05,4.617976665496826
2010-11-08,4.712221145629883
2010-11-09,4.712221145629883
2010-11-10,4.85947847366333
2010-11-11,4.85947847366333
2010-11-12,4.806465148925781
2010-11-15,5.024405479431152
2010-11-16,5.130430221557617
2010-11-17,5.2158379554748535
2010-11-18,5.130429744720459
2010-11-19,5.026724815368652
2010-11-22,5.020623683929443
2010-11-23,5.002323627471924
2010-11-24,5.014522552490234
2010-11-26,4.819311141967773
2010-11-29,4.971820831298828
2010-11-30,5.06332540512085
2010-12-01,4.953520774841309
2010-12-02,4.8559136390686035
2010-12-03,4.904714584350586
2010-12-06,4.965721607208252
2010-12-07,4.990121841430664
2010-12-08,4.977921009063721
2010-12-09,4.93521785736084
2010-12-10,5.002323627471924
2010-12-13,5.002323627471924
2010-12-14,5.002323627471924
2010-12-15,4.880314350128174
2010-12-16,4.98402214050293
2010-12-17,4.977921009063721
2010-12-20,4.941318511962891
2010-12-21,4.971820831298828
2010-12-22,4.971820831298828
2010-12-23,4.977921009063721
2010-12-27,5.002323627471924
2010-12-28,5.008423805236816
2010-12-29,4.947419166564941
2010-12-30,4.837612628936768
2010-12-31,4.929116249084473
2011-01-03,4.947419166564941
2011-01-04,4.990121841430664
2011-01-05,4.98402214050293
2011-01-06,4.996223449707031
2011-01-07,4.98402214050293
2011-01-10,5.051125526428223
2011-01-11,5.093829154968262
2011-01-12,5.11823034286499
2011-01-13,5.093829154968262
2011-01-14,5.069427490234375
2011-01-18,5.093829154968262
2011-01-19,5.03282356262207
2011-01-20,5.03282356262207
2011-01-21,4.819311141967773
2011-01-24,4.89861536026001
2011-01-25,5.014522552490234
2011-01-26,5.069427490234375
2011-01-27,5.045024394989014
2011-01-28,5.087730407714844
2011-01-31,5.093829154968262
2011-02-01,5.093829154968262
2011-02-02,5.093829154968262
2011-02-03,5.069427490234375
2011-02-04,5.1609320640563965
2011-02-07,5.081627368927002
2011-02-08,5.081627368927002
2011-02-09,5.173133373260498
2011-02-10,5.11823034286499
2011-02-11,5.03282356262207
2011-02-14,5.06332540512085
2011-02-15,5.051125526428223
2011-02-16,5.143749713897705
2011-02-17,5.186975002288818
2011-02-18,5.156100749969482
2011-02-22,5.119049549102783
2011-02-23,5.020252227783203
2011-02-24,5.081998825073242
2011-02-25,5.125225067138672
2011-02-28,5.088174343109131
2011-03-01,5.032601833343506
2011-03-02,5.063477039337158
2011-03-03,5.063477039337158
2011-03-04,5.273423671722412
2011-03-07,5.186975002288818
2011-03-08,5.248724937438965
2011-03-09,5.119049549102783
2011-03-10,5.0140767097473145
2011-03-11,5.094349384307861
2011-03-14,5.032601833343506
2011-03-15,5.0140767097473145
2011-03-16,4.995551586151123
2011-03-17,5.0017266273498535
2011-03-18,4.939975261688232
2011-03-21,5.007902145385742
2011-03-22,4.952326774597168
2011-03-23,4.983201026916504
2011-03-24,5.0017266273498535
2011-03-25,5.0017266273498535
2011-03-28,5.0017266273498535
2011-03-29,5.0017266273498535
2011-03-30,5.032601833343506
2011-03-31,5.051126003265381
2011-04-01,5.0140767097473145
2011-04-04,5.063477039337158
2011-04-05,5.063477039337158
2011-04-06,5.0017266273498535
2011-04-07,4.977027893066406
2011-04-08,5.007902145385742
2011-04-11,5.0017266273498535
2011-04-12,5.0017266273498535
2011-04-13,4.970851898193359
2011-04-14,4.970851898193359
2011-04-15,4.92762565612793
2011-04-18,4.970851898193359
2011-04-19,4.977027893066406
2011-04-20,4.958500862121582
2011-04-21,4.964675426483154
2011-04-25,4.977027893066406
2011-04-26,4.939975261688232
2011-04-27,4.939975261688232
2011-04-28,4.921450614929199
2011-04-29,4.921450614929199
2011-05-02,4.958500862121582
2011-05-03,4.970851898193359
2011-05-04,4.939975261688232
2011-05-05,4.909100532531738
2011-05-06,4.748551845550537
2011-05-09,4.92762565612793
2011-05-10,4.92762565612793
2011-05-11,4.958500862121582
2011-05-12,4.841176509857178
2011-05-13,4.878225803375244
2011-05-16,4.7856011390686035
2011-05-17,4.909100532531738
2011-05-18,4.859072208404541
2011-05-19,4.877833366394043
2011-05-20,4.658955097198486
2011-05-23,4.627685546875
2011-05-24,4.49636173248291
2011-05-25,4.49636173248291
2011-05-26,4.465094089508057
2011-05-27,4.465094089508057
2011-05-31,4.502614974975586
2011-06-01,4.390049934387207
2011-06-02,4.315006256103516
2011-06-03,4.1461567878723145
2011-06-06,4.152411460876465
2011-06-07,4.233710289001465
2011-06-08,4.158665657043457
2011-06-09,4.283736228942871
2011-06-10,4.177425384521484
2011-06-13,4.214949131011963
2011-06-14,4.189932346343994
2011-06-15,4.021084785461426
2011-06-16,4.002325534820557
2011-06-17,4.2274556159973145
2011-06-20,4.233710289001465
2011-06-21,4.171173095703125
2011-06-22,4.189932346343994
2011-06-23,4.189932346343994
2011-06-24,4.377543926239014
2011-06-27,4.3525285720825195
2011-06-28,4.196187496185303
2011-06-29,4.315006256103516
2011-06-30,4.164919376373291
2011-07-01,4.264976978302002
2011-07-05,4.202441692352295
2011-07-06,4.158665657043457
2011-07-07,4.164919376373291
2011-07-08,4.164919376373291
2011-07-11,4.196187496185303
2011-07-12,4.152411460876465
2011-07-13,4.158665657043457
2011-07-14,4.1148905754089355
2011-07-15,4.1461567878723145
2011-07-18,4.083621978759766
2011-07-19,4.233710289001465
2011-07-20,4.183679580688477
2011-07-21,4.127397537231445
2011-07-22,4.189932346343994
2011-07-25,4.10863733291626
2011-07-26,4.189932346343994
2011-07-27,4.158665657043457
2011-07-28,4.158665657043457
2011-07-29,4.171173095703125
2011-08-01,4.377543926239014
2011-08-02,4.25247049331665
2011-08-03,4.221201419830322
2011-08-04,4.315006256103516
2011-08-05,4.3525285720825195
2011-08-08,4.027337074279785
2011-08-09,4.214949131011963
2011-08-10,4.0648603439331055
2011-08-11,3.896013021469116
2011-08-12,4.052354335784912
2011-08-15,3.964804172515869
2011-08-16,3.9210267066955566
2011-08-17,3.971867799758911
2011-08-18,3.9972872734069824
2011-08-19,4.029062271118164
2011-08-22,3.940092086791992
2011-08-23,3.9210267066955566
2011-08-24,3.952803134918213
2011-08-25,3.971867799758911
2011-08-26,3.971867799758911
2011-08-29,3.965512752532959
2011-08-30,3.9591567516326904
2011-08-31,3.965512752532959
2011-09-01,4.035418510437012
2011-09-02,4.029062271118164
2011-09-06,4.086256504058838
2011-09-07,3.978222370147705
2011-09-08,3.9845762252807617
2011-09-09,4.016353130340576
2011-09-12,3.952803134918213
2011-09-13,3.978222370147705
2011-09-14,3.9464478492736816
2011-09-15,3.971867799758911
2011-09-16,3.9845762252807617
2011-09-19,4.048126697540283
2011-09-20,4.016353130340576
2011-09-21,4.098968982696533
2011-09-22,3.9972872734069824
2011-09-23,4.086256504058838
2011-09-26,4.003641605377197
2011-09-27,4.276907920837402
2011-09-28,4.156160354614258
2011-09-29,4.124387741088867
2011-09-30,4.098968982696533
2011-10-03,4.118031978607178
2011-10-04,4.098968982696533
2011-10-05,4.111676216125488
2011-10-06,4.048126697540283
2011-10-07,4.149807453155518
2011-10-10,4.156160354614258
2011-10-11,4.156160354614258
2011-10-12,4.149807453155518
2011-10-13,4.111676216125488
2011-10-14,4.130741119384766
2011-10-17,4.168871879577637
2011-10-18,4.226067066192627
2011-10-19,4.397650718688965
2011-10-20,4.5120415687561035
2011-10-21,4.689980983734131
2011-10-24,4.829792022705078
2011-10-25,4.861565113067627
2011-10-26,5.001375198364258
2011-10-27,5.083991050720215
2011-10-28,5.077634334564209
2011-10-31,5.033149242401123
2011-11-01,4.880629539489746
2011-11-02,4.7471747398376465
2011-11-03,4.575591087341309
2011-11-04,4.861565113067627
2011-11-07,4.855210304260254
2011-11-08,4.93782377243042
2011-11-09,5.077634334564209
2011-11-10,4.975955009460449
2011-11-11,4.982309818267822
2011-11-14,5.211090087890625
2011-11-15,5.204734802246094
2011-11-16,5.11576509475708
2011-11-17,5.11576509475708
2011-11-18,5.033149242401123
2011-11-21,5.020441055297852
2011-11-22,5.096700191497803
2011-11-23,5.11576509475708
2011-11-25,5.033149242401123
2011-11-28,5.096700191497803
2011-11-29,5.198044300079346
2011-11-30,5.191507816314697
2011-12-01,5.237274169921875
2011-12-02,5.217660427093506
2011-12-05,5.165352821350098
2011-12-06,5.198044300079346
2011-12-07,5.028046131134033
2011-12-08,5.099969863891602
2011-12-09,5.12612247467041
2011-12-12,5.178427696228027
2011-12-13,5.230738639831543
2011-12-14,5.198044300079346
2011-12-15,5.237274169921875
2011-12-16,5.171891212463379
2011-12-19,5.2241997718811035
2011-12-20,5.2241997718811035
2011-12-21,5.230738639831543
2011-12-22,5.2961225509643555
2011-12-23,5.2961225509643555
2011-12-27,5.289583206176758
2011-12-28,5.237274169921875
2011-12-29,5.237274169921875
2011-12-30,5.237274169921875
2012-01-03,5.243814945220947
2012-01-04,5.243814945220947
2012-01-05,5.2961225509643555
2012-01-06,5.263429164886475
2012-01-09,5.191507816314697
2012-01-10,5.322274208068848
2012-01-11,5.348428726196289
2012-01-12,5.4072747230529785
2012-01-13,5.479197025299072
2012-01-17,5.845350742340088
2012-01-18,6.1330389976501465
2012-01-19,6.244192600250244
2012-01-20,6.2114996910095215
2012-01-23,6.309577941894531
2012-01-24,6.178807258605957
2012-01-25,6.244192600250244
2012-01-26,6.303039073944092
2012-01-27,6.178807258605957
2012-01-30,6.178807258605957
2012-01-31,6.283421993255615
2012-02-01,6.40765380859375
2012-02-02,6.649576663970947
2012-02-03,6.649576663970947
2012-02-06,6.669190406799316
2012-02-07,6.865341663360596
2012-02-08,6.898036479949951
2012-02-09,6.989571571350098
2012-02-10,7.12034273147583
2012-02-13,7.126881122589111
2012-02-14,7.113802433013916
2012-02-15,7.25965690612793
2012-02-16,7.107172012329102
2012-02-17,7.1270623207092285
2012-02-21,7.120431423187256
2012-02-22,7.087282180786133
2012-02-23,7.226509094238281
2012-02-24,7.0939130783081055
2012-02-27,7.206621170043945
2012-02-28,7.226509094238281
2012-02-29,7.226509094238281
2012-03-01,7.226509094238281
2012-03-02,7.292809963226318
2012-03-05,7.325955867767334
2012-03-06,7.25965690612793
2012-03-07,7.35910701751709
2012-03-08,7.392256736755371
2012-03-09,8.61877155303955
2012-03-12,8.419879913330078
2012-03-13,7.896121978759766
2012-03-14,7.80330228805542
2012-03-15,7.882863998413086
2012-03-16,7.816564083099365
2012-03-19,7.902750015258789
2012-03-20,8.075129508972168
2012-03-21,8.45302677154541
2012-03-22,8.22098159790039
2012-03-23,8.287283897399902
2012-03-26,8.194464683532715
2012-03-27,8.088386535644531
2012-03-28,8.055238723754883
2012-03-29,8.313802719116211
2012-03-30,8.419879913330078
2012-04-02,8.50606632232666
2012-04-03,8.380099296569824
2012-04-04,8.22761344909668
2012-04-05,8.16794490814209
2012-04-09,8.293909072875977
2012-04-10,8.088386535644531
2012-04-11,8.313802719116211
2012-04-12,8.366838455200195
2012-04-13,8.605512619018555
2012-04-16,8.346949577331543
2012-04-17,8.287283897399902
2012-04-18,8.413249015808105
2012-04-19,8.38672924041748
2012-04-20,8.055238723754883
2012-04-23,8.340322494506836
2012-04-24,8.61877155303955
2012-04-25,8.883965492248535
2012-04-26,8.87733268737793
2012-04-27,9.043081283569336
2012-04-30,9.308276176452637
2012-05-01,9.520427703857422
2012-05-02,9.785619735717773
2012-05-03,9.825400352478027
2012-05-04,9.69943618774414
2012-05-07,10.156891822814941
2012-05-08,10.40882682800293
2012-05-09,10.495012283325195
2012-05-10,10.607722282409668
2012-05-11,10.4817533493042
2012-05-14,9.805511474609375
2012-05-15,10.107946395874023
2012-05-16,9.34178352355957
2012-05-17,9.288017272949219
2012-05-18,9.301461219787598
2012-05-21,9.402271270751953
2012-05-22,9.187204360961914
2012-05-23,9.267853736877441
2012-05-24,9.06623363494873
2012-05-25,9.153603553771973
2012-05-29,9.140162467956543
2012-05-30,9.193928718566895
2012-05-31,9.173768043518066
2012-06-01,9.288017272949219
2012-06-04,9.288017272949219
2012-06-05,9.153603553771973
2012-06-06,9.288017272949219
2012-06-07,9.254416465759277
2012-06-08,9.281298637390137
2012-06-11,9.556846618652344
2012-06-12,9.469477653503418
2012-06-13,9.852557182312012
2012-06-14,9.986970901489258
2012-06-15,10.175149917602539
2012-06-18,10.343169212341309
2012-06-19,10.706088066101074
2012-06-20,10.847219467163086
2012-06-21,10.511188507080078
2012-06-22,10.894267082214355
2012-06-25,11.223579406738281
2012-06-26,11.472245216369629
2012-06-27,11.626823425292969
2012-06-28,11.290786743164062
2012-06-29,11.828444480895996
2012-07-02,12.359379768371582
2012-07-03,12.157754898071289
2012-07-05,12.574442863464355
2012-07-06,13.239789962768555
2012-07-09,14.180691719055176
2012-07-10,13.313724517822266
2012-07-11,12.453469276428223
2012-07-12,11.868768692016602
2012-07-13,12.305611610412598
2012-07-16,12.103998184204102
2012-07-17,12.103998184204102
2012-07-18,12.534119606018066
2012-07-19,11.80156421661377
2012-07-20,12.527395248413086
2012-07-23,12.211526870727539
2012-07-24,12.164484977722168
2012-07-25,11.680584907531738
2012-07-26,11.962859153747559
2012-07-27,12.39970588684082
2012-07-30,11.821725845336914
2012-07-31,12.184643745422363
2012-08-01,12.184643745422363
2012-08-02,12.964241981506348
2012-08-03,12.4198637008667
2012-08-06,13.515344619750977
2012-08-07,14.241183280944824
2012-08-08,14.436076164245605
2012-08-09,14.684741020202637
2012-08-10,14.20758056640625
2012-08-13,13.952188491821289
2012-08-14,13.945465087890625
2012-08-15,14.020113945007324
2012-08-16,14.047258377075195
2012-08-17,13.97939682006836
2012-08-20,14.902315139770508
2012-08-21,14.420494079589844
2012-08-22,14.026898384094238
2012-08-23,12.961480140686035
2012-08-24,13.23292350769043
2012-08-27,13.877608299255371
2012-08-28,13.653666496276855
2012-08-29,13.721524238586426
2012-08-30,13.81653881072998
2012-08-31,13.599372863769531
2012-09-04,13.877608299255371
2012-09-05,13.59259033203125
2012-09-06,14.176200866699219
2012-09-07,14.875165939331055
2012-09-10,16.00844955444336
2012-09-11,15.404484748840332
2012-09-12,15.153395652770996
2012-09-13,15.492706298828125
2012-09-14,15.234827995300293
2012-09-17,15.567354202270508
2012-09-18,15.51305866241455
2012-09-19,15.424839973449707
2012-09-20,15.84558391571045
2012-09-21,15.865947723388672
2012-09-24,16.076311111450195
2012-09-25,15.770936012268066
2012-09-26,15.268757820129395
2012-09-27,15.458773612976074
2012-09-28,15.947370529174805
2012-10-01,16.089876174926758
2012-10-02,16.517404556274414
2012-10-03,16.63277244567871
2012-10-04,17.202802658081055
2012-10-05,17.73212242126465
2012-10-08,17.386032104492188
2012-10-09,16.80921173095703
2012-10-10,16.6124210357666
2012-10-11,16.63277244567871
2012-10-12,16.25953483581543
2012-10-15,16.52419090270996
2012-10-16,16.558116912841797
2012-10-17,16.273101806640625
2012-10-18,16.028804779052734
2012-10-19,16.347753524780273
2012-10-22,16.144174575805664
2012-10-23,15.723433494567871
2012-10-24,15.60128116607666
2012-10-25,15.784506797790527
2012-10-26,15.479135513305664
2012-10-31,15.065178871154785
2012-11-01,14.902315139770508
2012-11-02,14.18298625946045
2012-11-05,14.34585189819336
2012-11-06,14.529073715209961
2012-11-07,13.843674659729004
2012-11-08,14.488359451293945
2012-11-09,14.54943561553955
2012-11-12,14.03368854522705
2012-11-13,13.897961616516113
2012-11-14,13.253230094909668
2012-11-15,13.425615310668945
2012-11-16,13.577322959899902
2012-11-19,14.094486236572266
2012-11-20,14.708191871643066
2012-11-21,14.873682975769043
2012-11-23,15.094339370727539
2012-11-26,14.439265251159668
2012-11-27,14.094486236572266
2012-11-28,14.390996932983398
2012-11-29,14.549590110778809
2012-11-30,14.349626541137695
2012-12-03,13.756608009338379
2012-12-04,13.804871559143066
2012-12-05,13.473886489868164
2012-12-06,12.93603801727295
2012-12-07,12.984306335449219
2012-12-10,13.260126113891602
2012-12-11,13.956571578979492
2012-12-12,14.232398986816406
2012-12-13,14.397890090942383
2012-12-14,15.004697799682617
2012-12-17,15.645987510681152
2012-12-18,15.197776794433594
2012-12-19,14.86678695678711
2012-12-20,14.639233589172363
2012-12-21,14.522010803222656
2012-12-24,14.708191871643066
2012-12-26,14.590973854064941
2012-12-27,14.432371139526367
2012-12-28,14.19102954864502
2012-12-31,14.335832595825195
2013-01-02,15.756309509277344
2013-01-03,15.411540985107422
2013-01-04,15.404640197753906
2013-01-07,15.170194625854492
2013-01-08,14.908167839050293
2013-01-09,15.170194625854492
2013-01-10,15.170194625854492
2013-01-11,15.335683822631836
2013-01-14,15.756309509277344
2013-01-15,16.245893478393555
2013-01-16,16.05282211303711
2013-01-17,16.190736770629883
2013-01-18,16.245893478393555
2013-01-22,16.56998634338379
2013-01-23,17.059572219848633
2013-01-24,16.576885223388672
2013-01-25,16.321748733520508
2013-01-28,15.673563003540039
2013-01-29,15.894220352172852
2013-01-30,15.446013450622559
2013-01-31,15.5839262008667
2013-02-01,15.549448013305664
2013-02-04,14.549590110778809
2013-02-05,15.14950942993164
2013-02-06,15.032279968261719
2013-02-07,14.76335620880127
2013-02-08,15.039177894592285
2013-02-11,15.190877914428711
2013-02-12,15.004697799682617
2013-02-13,15.053987503051758
2013-02-14,14.920207977294922
2013-02-15,14.913166999816895
2013-02-19,14.941325187683105
2013-02-20,14.680808067321777
2013-02-21,14.237212181091309
2013-02-22,14.406204223632812
2013-02-25,14.490699768066406
2013-02-26,14.469572067260742
2013-02-27,14.462533950805664
2013-02-28,14.194968223571777
2013-03-01,14.48365306854248
2013-03-04,14.335794448852539
2013-03-05,14.62447452545166
2013-03-06,17.469106674194336
2013-03-07,17.659215927124023
2013-03-08,17.828203201293945
2013-03-11,18.039430618286133
2013-03-12,17.94085693359375
2013-03-13,17.926773071289062
2013-03-14,17.884532928466797
2013-03-15,17.814119338989258
2013-03-18,17.250823974609375
2013-03-19,16.933975219726562
2013-03-20,17.243789672851562
2013-03-21,16.898771286010742
2013-03-22,17.680335998535156
2013-03-25,17.842281341552734
2013-03-26,17.715545654296875
2013-03-27,18.074644088745117
2013-03-28,19.187145233154297
2013-04-01,18.975910186767578
2013-04-02,19.004074096679688
2013-04-03,17.954946517944336
2013-04-04,18.433740615844727
2013-04-05,18.41965675354004
2013-04-08,18.659055709838867
2013-04-09,18.96886444091797
2013-04-10,19.18010139465332
2013-04-11,19.327966690063477
2013-04-12,19.07448959350586
2013-04-15,17.9760684967041
2013-04-16,18.1943416595459
2013-04-17,17.624006271362305
2013-04-18,17.518396377563477
2013-04-19,17.814119338989258
2013-04-22,17.363483428955078
2013-04-23,17.863407135009766
2013-04-24,18.1943416595459
2013-04-25,18.307004928588867
2013-04-26,18.067596435546875
2013-04-29,18.45486068725586
2013-04-30,18.687227249145508
2013-05-01,18.54640007019043
2013-05-02,19.391338348388672
2013-05-03,22.454240798950195
2013-05-06,21.954315185546875
2013-05-07,23.482248306274414
2013-05-08,23.18651580810547
2013-05-09,23.137235641479492
2013-05-10,22.566898345947266
2013-05-13,22.700687408447266
2013-05-14,22.707725524902344
2013-05-15,22.77508544921875
2013-05-16,23.81031036376953
2013-05-17,23.980485916137695
2013-05-20,24.18611717224121
2013-05-21,23.789037704467773
2013-05-22,23.569229125976562
2013-05-23,23.781946182250977
2013-05-24,23.462873458862305
2013-05-28,24.476835250854492
2013-05-29,24.34919548034668
2013-05-30,24.96609115600586
2013-05-31,24.647001266479492
2013-06-03,24.1293888092041
2013-06-04,22.867265701293945
2013-06-05,22.4134578704834
2013-06-06,23.491235733032227
2013-06-07,24.24993133544922
2013-06-10,24.710819244384766
2013-06-11,24.469730377197266
2013-06-12,23.675594329833984
2013-06-13,24.767545700073242
2013-06-14,23.98758316040039
2013-06-17,23.044527053833008
2013-06-18,23.47705078125
2013-06-19,23.150888442993164
2013-06-20,22.519821166992188
2013-06-21,22.39219093322754
2013-06-24,20.633708953857422
2013-06-25,20.952789306640625
2013-06-26,21.130054473876953
2013-06-27,22.002208709716797
2013-06-28,21.782392501831055
2013-07-01,21.973838806152344
2013-07-02,21.364044189453125
2013-07-03,21.264781951904297
2013-07-05,21.449132919311523
2013-07-08,21.661853790283203
2013-07-09,22.151107788085938
2013-07-10,21.93130111694336
2013-07-11,22.349645614624023
2013-07-12,22.93816375732422
2013-07-15,23.24306297302246
2013-07-16,23.34941864013672
2013-07-17,24.342111587524414
2013-07-18,24.7037296295166
2013-07-19,24.96609115600586
2013-07-22,25.171710968017578
2013-07-23,26.136043548583984
2013-07-24,24.533557891845703
2013-07-25,25.07244300842285
2013-07-26,26.008403778076172
2013-07-29,25.306434631347656
2013-07-30,25.363161087036133
2013-07-31,25.88077163696289
2013-08-01,26.19276237487793
2013-08-02,25.065353393554688
2013-08-05,24.888078689575195
2013-08-06,24.533557891845703
2013-08-07,25.391523361206055
2013-08-08,25.249713897705078
2013-08-09,24.973173141479492
2013-08-12,25.086631774902344
2013-08-13,25.001535415649414
2013-08-14,24.498441696166992
2013-08-15,23.713462829589844
2013-08-16,23.749143600463867
2013-08-19,22.6002197265625
2013-08-20,23.720605850219727
2013-08-21,23.156837463378906
2013-08-22,23.149700164794922
2013-08-23,22.91421127319336
2013-08-26,22.73580551147461
2013-08-27,21.979373931884766
2013-08-28,21.75815200805664
2013-08-29,22.10068702697754
2013-08-30,24.8837890625
2013-09-03,25.640226364135742
2013-09-04,25.076465606689453
