Date,DHIL
2010-06-16,24.577409744262695
2010-06-17,24.147348403930664
2010-06-18,24.916738510131836
2010-06-21,24.15523338317871
2010-06-22,24.06447982788086
2010-06-23,24.522172927856445
2010-06-24,23.867197036743164
2010-06-25,26.041242599487305
2010-06-28,25.402050018310547
2010-06-29,23.669918060302734
2010-06-30,22.367855072021484
2010-07-01,21.985130310058594
2010-07-02,21.882537841796875
2010-07-06,21.8115177154541
2010-07-07,22.352073669433594
2010-07-08,23.373992919921875
2010-07-09,23.740942001342773
2010-07-12,23.37794303894043
2010-07-13,23.665966033935547
2010-07-14,23.590999603271484
2010-07-15,22.912357330322266
2010-07-16,22.18241310119629
2010-07-19,21.76022720336914
2010-07-20,21.894380569458008
2010-07-21,20.600204467773438
2010-07-22,21.176267623901367
2010-07-23,21.701040267944336
2010-07-26,22.821603775024414
2010-07-27,22.912357330322266
2010-07-28,22.979427337646484
2010-07-29,22.809764862060547
2010-07-30,22.928136825561523
2010-08-02,24.194679260253906
2010-08-03,23.886924743652344
2010-08-04,24.656328201293945
2010-08-05,24.376188278198242
2010-08-06,24.443265914916992
2010-08-09,24.786529541015625
2010-08-10,24.080265045166016
2010-08-11,22.896568298339844
2010-08-12,22.545406341552734
2010-08-13,22.47043800354004
2010-08-16,21.981184005737305
2010-08-17,22.166627883911133
2010-08-18,21.724712371826172
2010-08-19,21.693147659301758
2010-08-20,21.736547470092773
2010-08-23,21.341989517211914
2010-08-24,20.93558692932129
2010-08-25,21.10919189453125
2010-08-26,20.76592254638672
2010-08-27,21.117084503173828
2010-08-30,20.738306045532227
2010-08-31,20.300336837768555
2010-09-01,21.02238655090332
2010-09-02,21.36171531677246
2010-09-03,21.886486053466797
2010-09-07,21.318309783935547
2010-09-08,21.334095001220703
2010-09-09,21.144702911376953
2010-09-10,21.20389175415039
2010-09-13,21.405118942260742
2010-09-14,21.306476593017578
2010-09-15,21.898317337036133
2010-09-16,23.338483810424805
2010-09-17,23.815902709960938
2010-09-20,28.30998992919922
2010-09-21,28.1087589263916
2010-09-22,27.93910026550293
2010-09-23,27.98250389099121
2010-09-24,29.0991153717041
2010-09-27,28.73612403869629
2010-09-28,29.059661865234375
2010-09-29,29.12674331665039
2010-09-30,28.803194046020508
2010-10-01,29.33191680908203
2010-10-04,29.166200637817383
2010-10-05,30.01845359802246
2010-10-06,29.769882202148438
2010-10-07,30.14471435546875
2010-10-08,30.55900764465332
2010-10-11,30.73261070251465
2010-10-12,31.0679988861084
2010-10-13,31.900524139404297
2010-10-14,31.000925064086914
2010-10-15,31.277122497558594
2010-10-18,31.565149307250977
2010-10-19,31.111406326293945
2010-10-20,31.3481388092041
2010-10-21,30.941736221313477
2010-10-22,30.941736221313477
2010-10-25,30.918062210083008
2010-10-26,31.229772567749023
2010-10-27,30.539278030395508
2010-10-28,30.306482315063477
2010-10-29,30.215742111206055
2010-11-01,30.57478904724121
2010-11-02,30.776012420654297
2010-11-03,30.776012420654297
2010-11-04,33.13551712036133
2010-11-05,32.22407150268555
2010-11-08,31.86895751953125
2010-11-09,31.608552932739258
2010-11-10,32.354278564453125
2010-11-11,32.137264251708984
2010-11-12,31.561201095581055
2010-11-15,31.77427101135254
2010-11-16,31.182424545288086
2010-11-17,31.513858795166016
2010-11-18,32.354278564453125
2010-11-19,32.70149230957031
2010-11-22,33.10395431518555
2010-11-23,32.59891128540039
2010-11-24,33.127620697021484
2010-11-26,33.48271942138672
2010-11-29,33.63650131225586
2010-11-30,32.26195526123047
2010-12-01,34.39598083496094
2010-12-02,33.89741897583008
2010-12-03,33.5479621887207
2010-12-06,33.05406188964844
2010-12-07,33.3895378112793
2010-12-08,33.617862701416016
2010-12-09,33.920719146728516
2010-12-10,34.01390075683594
2010-12-13,34.088462829589844
2010-12-14,34.54974365234375
2010-12-15,34.62894821166992
2010-12-16,35.421058654785156
2010-12-17,35.64471435546875
2010-12-20,35.37446594238281
2010-12-21,35.47697067260742
2010-12-22,35.178775787353516
2010-12-23,34.34007263183594
2010-12-27,33.80424118041992
2010-12-28,34.29813003540039
2010-12-29,34.642921447753906
2010-12-30,33.66444778442383
2010-12-31,33.706382751464844
2011-01-03,34.507808685302734
2011-01-04,33.9906120300293
2011-01-05,34.01390075683594
2011-01-06,34.07448196411133
2011-01-07,33.97197723388672
2011-01-10,34.060508728027344
2011-01-11,34.81999206542969
2011-01-12,34.91783905029297
2011-01-13,34.88056564331055
2011-01-14,34.70816421508789
2011-01-18,34.479854583740234
2011-01-19,33.627174377441406
2011-01-20,32.70926284790039
2011-01-21,32.75120162963867
2011-01-24,32.80246353149414
2011-01-25,32.85835266113281
2011-01-26,32.70926284790039
2011-01-27,32.52289581298828
2011-01-28,31.61429786682129
2011-01-31,31.8239688873291
2011-02-01,32.480960845947266
2011-02-02,32.45766067504883
2011-02-03,32.49959945678711
2011-02-04,32.55550765991211
2011-02-07,32.769832611083984
2011-02-08,32.73255920410156
2011-02-09,32.52289581298828
2011-02-10,32.480960845947266
2011-02-11,32.79779815673828
2011-02-14,32.63473129272461
2011-02-15,32.74187469482422
2011-02-16,33.151912689208984
2011-02-17,33.808895111083984
2011-02-18,33.78094482421875
2011-02-22,34.083805084228516
2011-02-23,34.03719711303711
2011-02-24,34.4845085144043
2011-02-25,34.507808685302734
2011-02-28,34.70351028442383
2011-03-01,34.65225601196289
2011-03-02,34.73145294189453
2011-03-03,35.7425537109375
2011-03-04,35.467655181884766
2011-03-07,34.96910095214844
2011-03-08,35.19740295410156
2011-03-09,35.383785247802734
2011-03-10,34.801353454589844
2011-03-11,35.01568603515625
2011-03-14,34.69417953491211
2011-03-15,34.33540725708008
2011-03-16,34.47052764892578
2011-03-17,35.54685974121094
2011-03-18,35.877681732177734
2011-03-21,36.679107666015625
2011-03-22,36.54398727416992
2011-03-23,36.40885543823242
2011-03-24,36.68842697143555
2011-03-25,36.781612396240234
2011-03-28,36.73501205444336
2011-03-29,36.8049201965332
2011-03-30,36.8934440612793
2011-03-31,37.2755126953125
2011-04-01,37.22891616821289
2011-04-04,37.2522087097168
2011-04-05,37.597007751464844
2011-04-06,37.74146270751953
2011-04-07,37.70418930053711
2011-04-08,37.90920639038086
2011-04-11,37.74146270751953
2011-04-12,37.597007751464844
2011-04-13,37.52713394165039
2011-04-14,37.555084228515625
2011-04-15,37.6016731262207
2011-04-18,36.870147705078125
2011-04-19,37.05186080932617
2011-04-20,37.177669525146484
2011-04-21,36.744327545166016
2011-04-25,37.06584548950195
2011-04-26,37.23823928833008
2011-04-27,37.387332916259766
2011-04-28,37.485191345214844
2011-04-29,38.207401275634766
2011-05-02,37.26154327392578
2011-05-03,37.233585357666016
2011-05-04,37.028568267822266
2011-05-05,37.01924514770508
2011-05-06,37.014591217041016
2011-05-09,37.27085494995117
2011-05-10,37.6016731262207
2011-05-11,37.07981872558594
2011-05-12,37.2755126953125
2011-05-13,37.00993347167969
2011-05-16,37.24755096435547
2011-05-17,37.08448028564453
2011-05-18,36.995948791503906
2011-05-19,36.9213981628418
2011-05-20,36.92605972290039
2011-05-23,36.76763916015625
2011-05-24,36.739688873291016
2011-05-25,37.042537689208984
2011-05-26,37.042537689208984
2011-05-27,37.03788375854492
2011-05-31,37.289493560791016
2011-06-01,36.80956268310547
2011-06-02,37.061180114746094
2011-06-03,36.506710052490234
2011-06-06,36.227142333984375
2011-06-07,36.3436164855957
2011-06-08,36.27373123168945
2011-06-09,36.56727981567383
2011-06-10,36.60921859741211
2011-06-13,37.14039611816406
2011-06-14,38.0396614074707
2011-06-15,36.995948791503906
2011-06-16,37.39667892456055
2011-06-17,37.452571868896484
2011-06-20,38.044315338134766
2011-06-21,38.29127502441406
2011-06-22,37.457237243652344
2011-06-23,36.62786102294922
2011-06-24,36.45079803466797
2011-06-27,36.61387252807617
2011-06-28,36.87946701049805
2011-06-29,37.14039611816406
2011-06-30,37.87657928466797
2011-07-01,38.47764587402344
2011-07-05,38.53822326660156
2011-07-06,38.76653289794922
2011-07-07,39.498069763183594
2011-07-08,38.99018096923828
2011-07-11,38.55219268798828
2011-07-12,38.21671676635742
2011-07-13,39.13928985595703
2011-07-14,38.29127502441406
2011-07-15,39.13928985595703
2011-07-18,39.046104431152344
2011-07-19,39.58659362792969
2011-07-20,39.046104431152344
2011-07-21,39.51670455932617
2011-07-22,38.598793029785156
2011-07-25,37.965110778808594
2011-07-26,37.042537689208984
2011-07-27,35.73323059082031
2011-07-28,36.227142333984375
2011-07-29,36.18986892700195
2011-08-01,36.57194519042969
2011-08-02,35.67732620239258
2011-08-03,36.0407600402832
2011-08-04,34.88056564331055
2011-08-05,34.824649810791016
2011-08-08,33.207820892333984
2011-08-09,35.45832824707031
2011-08-10,32.28525161743164
2011-08-11,35.25797653198242
2011-08-12,35.211387634277344
2011-08-15,35.04829788208008
2011-08-16,33.846168518066406
2011-08-17,33.026100158691406
2011-08-18,31.628273010253906
2011-08-19,32.76051712036133
2011-08-22,32.61607360839844
2011-08-23,33.97197723388672
2011-08-24,33.47807693481445
2011-08-25,32.67198944091797
2011-08-26,33.920719146728516
2011-08-29,34.87590026855469
2011-08-30,34.9224967956543
2011-08-31,34.05583572387695
2011-09-01,32.99348831176758
2011-09-02,32.639373779296875
2011-09-06,32.490272521972656
2011-09-07,33.78094482421875
2011-09-08,32.72789001464844
2011-09-09,32.60209274291992
2011-09-12,32.4856071472168
2011-09-13,33.268402099609375
2011-09-14,34.4518928527832
2011-09-15,34.46587371826172
2011-09-16,35.178775787353516
2011-09-19,34.93182373046875
2011-09-20,34.587013244628906
2011-09-21,33.17987060546875
2011-09-22,31.04584503173828
2011-09-23,31.52576446533203
2011-09-26,33.65047073364258
2011-09-27,33.426822662353516
2011-09-28,31.80999183654785
2011-09-29,32.40639877319336
2011-09-30,32.331851959228516
2011-10-03,30.752294540405273
2011-10-04,30.770936965942383
2011-10-05,34.30744934082031
2011-10-06,33.68775177001953
2011-10-07,33.12395095825195
2011-10-10,34.01390075683594
2011-10-11,34.31676483154297
2011-10-12,35.3884391784668
2011-10-13,34.6196403503418
2011-10-14,35.60744094848633
2011-10-17,33.63650131225586
2011-10-18,35.28594207763672
2011-10-19,34.4845085144043
2011-10-20,34.44722366333008
2011-10-21,35.397762298583984
2011-10-24,35.58879852294922
2011-10-25,34.04652404785156
2011-10-26,35.30457305908203
2011-10-27,37.32210159301758
2011-10-28,36.66047286987305
2011-10-31,35.07625961303711
2011-11-01,33.487396240234375
2011-11-02,33.836849212646484
2011-11-03,34.88988494873047
2011-11-04,33.47340393066406
2011-11-07,33.49669647216797
2011-11-08,34.479854583740234
2011-11-09,33.22646713256836
2011-11-10,33.95333480834961
2011-11-11,34.563720703125
2011-11-14,34.00459289550781
2011-11-15,34.47052764892578
2011-11-16,34.25154495239258
2011-11-17,33.93003845214844
2011-11-18,34.11642074584961
2011-11-21,33.57126235961914
2011-11-22,33.557281494140625
2011-11-23,32.61607360839844
2011-11-25,32.69062423706055
2011-11-28,33.66444778442383
2011-11-29,32.965538024902344
2011-11-30,35.12285232543945
2011-12-01,34.74544143676758
2011-12-02,35.71926498413086
2011-12-05,35.29524612426758
2011-12-06,35.72858428955078
2011-12-07,36.06871795654297
2011-12-08,34.92304611206055
2011-12-09,35.83957290649414
2011-12-12,35.46102523803711
2011-12-13,35.0425910949707
2011-12-14,35.446067810058594
2011-12-15,35.904335021972656
2011-12-16,35.64033889770508
2011-12-19,34.84334182739258
2011-12-20,36.427364349365234
2011-12-21,36.24306106567383
2011-12-22,36.68638610839844
2011-12-23,36.69633865356445
2011-12-27,36.626609802246094
2011-12-28,36.27792739868164
2011-12-29,36.427364349365234
2011-12-30,36.85075759887695
2012-01-03,37.28911209106445
2012-01-04,37.25922775268555
2012-01-05,36.70132827758789
2012-01-06,36.337703704833984
2012-01-09,36.39249038696289
2012-01-10,36.98525619506836
2012-01-11,36.91551971435547
2012-01-12,36.86072540283203
2012-01-13,36.88066101074219
2012-01-17,36.83582305908203
2012-01-18,37.383750915527344
2012-01-19,37.59794998168945
2012-01-20,37.5829963684082
2012-01-23,37.28911209106445
2012-01-24,37.702552795410156
2012-01-25,37.856956481933594
2012-01-26,37.41362762451172
2012-01-27,37.727447509765625
2012-01-30,37.75235366821289
2012-01-31,38.061195373535156
2012-02-01,38.42481231689453
2012-02-02,38.509498596191406
2012-02-03,39.51071548461914
2012-02-06,39.53561782836914
2012-02-07,39.30149459838867
2012-02-08,39.04248809814453
2012-02-09,38.85319137573242
2012-02-10,38.06617736816406
2012-02-13,38.663917541503906
2012-02-14,38.78843688964844
2012-02-15,38.713722229003906
2012-02-16,39.07237243652344
2012-02-17,38.80836868286133
2012-02-21,38.534400939941406
2012-02-22,38.360069274902344
2012-02-23,38.83327102661133
2012-02-24,38.663917541503906
2012-02-27,37.946617126464844
2012-02-28,37.76231384277344
2012-02-29,37.77725601196289
2012-03-01,37.189476013183594
2012-03-02,36.55188751220703
2012-03-05,36.55188751220703
2012-03-06,36.422386169433594
2012-03-07,36.721256256103516
2012-03-08,36.54193878173828
2012-03-09,37.1446533203125
2012-03-12,37.18450164794922
2012-03-13,37.866920471191406
2012-03-14,37.473411560058594
2012-03-15,37.82209014892578
2012-03-16,37.403682708740234
2012-03-19,37.78722381591797
2012-03-20,37.074920654296875
2012-03-21,36.86072540283203
2012-03-22,36.606685638427734
2012-03-23,36.79597854614258
2012-03-26,36.83582305908203
2012-03-27,36.71129608154297
2012-03-28,36.83582305908203
2012-03-29,36.71129608154297
2012-03-30,36.68638610839844
2012-04-02,37.00019454956055
2012-04-03,36.63657760620117
2012-04-04,36.88563537597656
2012-04-05,36.93046951293945
2012-04-09,36.61166000366211
2012-04-10,36.497100830078125
2012-04-11,36.83083724975586
2012-04-12,36.96034240722656
2012-04-13,36.367584228515625
2012-04-16,36.61166000366211
2012-04-17,37.030086517333984
2012-04-18,36.87068176269531
2012-04-19,36.61166000366211
2012-04-20,37.443519592285156
2012-04-23,36.70132827758789
2012-04-24,37.1446533203125
2012-04-25,37.702552795410156
2012-04-26,38.036293029785156
2012-04-27,38.40488815307617
2012-04-30,37.80216979980469
2012-05-01,37.284122467041016
2012-05-02,36.84080123901367
2012-05-03,36.601715087890625
2012-05-04,36.54193878173828
2012-05-07,36.61166000366211
2012-05-08,37.015132904052734
2012-05-09,36.61166000366211
2012-05-10,36.59672927856445
2012-05-11,36.54691696166992
2012-05-14,36.33271789550781
2012-05-15,36.168338775634766
2012-05-16,35.81467819213867
2012-05-17,35.02764892578125
2012-05-18,34.644100189208984
2012-05-21,34.977848052978516
2012-05-22,34.02643585205078
2012-05-23,33.90190124511719
2012-05-24,33.617977142333984
2012-05-25,33.72257995605469
2012-05-29,34.464778900146484
2012-05-30,33.996551513671875
2012-05-31,33.30915832519531
2012-06-01,32.25313186645508
2012-06-04,33.523338317871094
2012-06-05,33.93677520751953
2012-06-06,35.1173210144043
2012-06-07,35.64033889770508
2012-06-08,34.574363708496094
2012-06-11,33.463565826416016
2012-06-12,33.80727005004883
2012-06-13,33.6827392578125
2012-06-14,34.494667053222656
2012-06-15,35.95414733886719
2012-06-18,36.10857009887695
2012-06-19,37.23431396484375
2012-06-20,37.074920654296875
2012-06-21,36.651519775390625
2012-06-22,38.47462463378906
2012-06-25,37.87689208984375
2012-06-26,37.856956481933594
2012-06-27,38.0412712097168
2012-06-28,37.78722381591797
2012-06-29,38.997650146484375
2012-07-02,38.58420944213867
2012-07-03,38.70375061035156
2012-07-05,38.34013748168945
2012-07-06,37.75733947753906
2012-07-09,37.627830505371094
2012-07-10,36.935447692871094
2012-07-11,37.104801177978516
2012-07-12,37.104801177978516
2012-07-13,38.45969009399414
2012-07-16,38.6838264465332
2012-07-17,39.037498474121094
2012-07-18,39.500755310058594
2012-07-19,39.08232116699219
2012-07-20,38.32020950317383
2012-07-23,37.986473083496094
2012-07-24,37.19944763183594
2012-07-25,37.323970794677734
2012-07-26,37.28911209106445
2012-07-27,37.79719543457031
2012-07-30,37.284122467041016
2012-07-31,37.21438980102539
2012-08-01,35.739959716796875
2012-08-02,35.002742767333984
2012-08-03,36.71129608154297
2012-08-06,36.75611877441406
2012-08-07,36.36260223388672
2012-08-08,36.168338775634766
2012-08-09,36.01393127441406
2012-08-10,35.76486587524414
2012-08-13,35.61045455932617
2012-08-14,35.426151275634766
2012-08-15,36.0936279296875
2012-08-16,36.26299285888672
2012-08-17,36.69633865356445
2012-08-20,36.641544342041016
2012-08-21,36.78600311279297
2012-08-22,36.40245819091797
2012-08-23,35.271728515625
2012-08-24,36.153404235839844
2012-08-27,36.28788757324219
2012-08-28,36.58177947998047
2012-08-29,36.68638610839844
2012-08-30,36.19822692871094
2012-08-31,36.367584228515625
2012-09-04,36.59672927856445
2012-09-05,37.05997085571289
2012-09-06,37.80216979980469
2012-09-07,37.96156692504883
2012-09-10,37.92669677734375
2012-09-11,38.10601806640625
2012-09-12,38.05620193481445
2012-09-13,38.87311553955078
2012-09-14,38.95282745361328
2012-09-17,38.599159240722656
2012-09-18,38.88309097290039
2012-09-19,38.255455017089844
2012-09-20,37.916744232177734
2012-09-21,38.42481231689453
2012-09-24,38.519466400146484
2012-09-25,38.48956298828125
2012-09-26,38.37500762939453
2012-09-27,38.599159240722656
2012-09-28,38.19568634033203
2012-10-01,38.389949798583984
2012-10-02,38.37500762939453
2012-10-03,38.67885971069336
2012-10-04,38.838260650634766
2012-10-05,39.351318359375
2012-10-08,39.326416015625
2012-10-09,39.221805572509766
2012-10-10,38.9378776550293
2012-10-11,39.221805572509766
2012-10-12,39.346343994140625
2012-10-15,39.475852966308594
2012-10-16,40.18814468383789
2012-10-17,40.048675537109375
2012-10-18,39.64022445678711
2012-10-19,38.713722229003906
2012-10-22,38.98270797729492
2012-10-23,37.842018127441406
2012-10-24,37.88187026977539
2012-10-25,37.70752716064453
2012-10-26,37.95659255981445
2012-10-31,38.345123291015625
2012-11-01,39.33138656616211
2012-11-02,38.200653076171875
2012-11-05,37.727447509765625
2012-11-06,37.75733947753906
2012-11-07,36.626609802246094
2012-11-08,35.24184799194336
2012-11-09,35.56562423706055
2012-11-12,35.35640335083008
2012-11-13,34.8632698059082
2012-11-14,34.150970458984375
2012-11-15,34.4996452331543
2012-11-16,35.695125579833984
2012-11-19,37.861942291259766
2012-11-20,37.543148040771484
2012-11-21,38.46466827392578
2012-11-23,38.95282745361328
2012-11-26,39.426029205322266
2012-11-27,39.56052017211914
2012-11-28,39.52067947387695
2012-11-29,39.49576950073242
2012-11-30,39.8643798828125
2012-12-03,39.89426803588867
2012-12-04,39.351318359375
2012-12-05,38.85319137573242
2012-12-06,39.90423583984375
2012-12-07,39.61033630371094
2012-12-10,39.85441207885742
2012-12-11,40.24294662475586
2012-12-12,39.85441207885742
2012-12-13,40.34699249267578
2012-12-14,39.63855743408203
2012-12-17,39.15705871582031
2012-12-18,38.98548889160156
2012-12-19,38.991031646728516
2012-12-20,38.74197006225586
2012-12-21,38.775169372558594
2012-12-24,37.989261627197266
2012-12-26,37.884117126464844
2012-12-27,37.61845397949219
2012-12-28,37.48562240600586
2012-12-31,37.55757522583008
2013-01-02,38.54271697998047
2013-01-03,38.127628326416016
2013-01-04,38.18851089477539
2013-01-07,37.563106536865234
2013-01-08,37.77894973754883
2013-01-09,37.884117126464844
2013-01-10,37.5797119140625
2013-01-11,37.302978515625
2013-01-14,37.269775390625
2013-01-15,37.413665771484375
2013-01-16,37.43581771850586
2013-01-17,37.8564453125
2013-01-18,38.88032150268555
2013-01-22,39.323097229003906
2013-01-23,38.07228469848633
2013-01-24,38.43756103515625
2013-01-25,38.747501373291016
2013-01-28,38.93014144897461
2013-01-29,39.24561309814453
2013-01-30,39.26221466064453
2013-01-31,40.03705596923828
2013-02-01,40.39680099487305
2013-02-04,40.014930725097656
2013-02-05,40.407867431640625
2013-02-06,40.95025634765625
2013-02-07,41.54246139526367
2013-02-08,42.94270706176758
2013-02-11,42.560813903808594
2013-02-12,42.89842987060547
2013-02-13,43.047855377197266
2013-02-14,43.47401809692383
2013-02-15,43.33012390136719
2013-02-19,43.889122009277344
2013-02-20,43.20283508300781
2013-02-21,43.22496032714844
2013-02-22,43.418670654296875
2013-02-25,41.57566833496094
2013-02-26,41.3155403137207
2013-02-27,41.370887756347656
2013-02-28,41.52032470703125
2013-03-01,41.99629592895508
2013-03-04,42.25088882446289
2013-03-05,42.59955978393555
2013-03-06,42.018428802490234
2013-03-07,41.974143981933594
2013-03-08,42.25641632080078
2013-03-11,41.84132385253906
2013-03-12,41.13289260864258
2013-03-13,41.13289260864258
2013-03-14,41.332149505615234
2013-03-15,42.920562744140625
2013-03-18,42.621707916259766
2013-03-19,42.328365325927734
2013-03-20,42.915016174316406
2013-03-21,42.62723159790039
2013-03-22,43.678794860839844
2013-03-25,43.73967742919922
2013-03-26,43.62899398803711
2013-03-27,43.429744720458984
2013-03-28,43.06446075439453
2013-04-01,42.870750427246094
2013-04-02,42.82093811035156
2013-04-03,42.45566177368164
2013-04-04,42.48886489868164
2013-04-05,41.89114761352539
2013-04-08,41.592262268066406
2013-04-09,41.60334014892578
2013-04-10,42.306236267089844
2013-04-11,41.70296859741211
2013-04-12,41.66421890258789
2013-04-15,40.73440933227539
2013-04-16,42.17893600463867
2013-04-17,40.70674514770508
2013-04-18,40.5683708190918
2013-04-19,40.73440933227539
2013-04-22,41.9188117980957
2013-04-23,42.12912368774414
2013-04-24,41.32107162475586
2013-04-25,41.61994171142578
2013-04-26,41.29340744018555
2013-04-29,41.50924301147461
2013-04-30,41.78043746948242
2013-05-01,40.125614166259766
2013-05-02,40.82850646972656
2013-05-03,41.708499908447266
2013-05-06,41.38195037841797
2013-05-07,41.74724197387695
2013-05-08,42.394779205322266
2013-05-09,43.09766387939453
2013-05-10,43.169612884521484
2013-05-13,44.21011734008789
2013-05-14,45.08458709716797
2013-05-15,45.4111213684082
2013-05-16,45.57716369628906
2013-05-17,47.19879150390625
2013-05-20,46.739402770996094
2013-05-21,45.5937614440918
2013-05-22,45.43879699707031
2013-05-23,45.654632568359375
2013-05-24,45.4609375
2013-05-28,46.81690216064453
2013-05-29,46.418418884277344
2013-05-30,46.208099365234375
2013-05-31,45.2672233581543
2013-06-03,45.49967956542969
2013-06-04,45.54393768310547
2013-06-05,44.719303131103516
2013-06-06,45.06244659423828
2013-06-07,45.671241760253906
2013-06-10,46.08633804321289
2013-06-11,45.53288650512695
2013-06-12,45.40005874633789
2013-06-13,46.06972885131836
2013-06-14,45.975643157958984
2013-06-17,45.8040771484375
2013-06-18,46.37967300415039
2013-06-19,45.776397705078125
2013-06-20,44.97389602661133
2013-06-21,43.74522018432617
2013-06-24,44.21011734008789
2013-06-25,44.53664779663086
2013-06-26,45.07904052734375
2013-06-27,46.5567741394043
2013-06-28,47.370357513427734
2013-07-01,47.96809005737305
2013-07-02,47.71349334716797
2013-07-03,48.31676483154297
2013-07-05,49.1524772644043
2013-07-08,50.26493453979492
2013-07-09,50.071231842041016
2013-07-10,50.38669204711914
2013-07-11,50.895870208740234
2013-07-12,50.98442840576172
2013-07-15,51.43826675415039
2013-07-16,51.80355453491211
2013-07-17,54.52655029296875
2013-07-18,55.38995361328125
2013-07-19,55.34567642211914
2013-07-22,55.78843307495117
2013-07-23,56.42490005493164
2013-07-24,56.78465270996094
2013-07-25,56.6905632019043
2013-07-26,56.90088653564453
2013-07-29,56.574344635009766
2013-07-30,57.42667007446289
2013-07-31,57.29937744140625
2013-08-01,58.42841720581055
2013-08-02,58.4339714050293
2013-08-05,58.59999465942383
2013-08-06,60.37104415893555
2013-08-07,60.08879089355469
2013-08-08,60.55368423461914
2013-08-09,60.28251266479492
2013-08-12,61.223388671875
2013-08-13,61.444759368896484
2013-08-14,61.78236770629883
2013-08-15,60.78060531616211
2013-08-16,61.090553283691406
2013-08-19,59.94490432739258
2013-08-20,59.729042053222656
2013-08-21,58.959747314453125
2013-08-22,60.38212966918945
2013-08-23,61.64955139160156
2013-08-26,62.62916564941406
2013-08-27,61.422630310058594
2013-08-28,61.42815017700195
2013-08-29,62.24726104736328
2013-08-30,60.719722747802734
2013-09-03,61.53884506225586
2013-09-04,61.599735260009766
2013-09-05,60.819358825683594
2013-09-06,59.884010314941406
2013-09-09,58.58339309692383
2013-09-10,60.531551361083984
2013-09-11,60.476219177246094
2013-09-12,60.880245208740234
2013-09-13,61.334068298339844
2013-09-16,61.5665283203125
2013-09-17,61.50011444091797
