Date,PINC
2014-01-27,30.149477005004883
2014-01-28,30.047273635864258
2014-01-29,30.311298370361328
2014-01-30,30.370908737182617
2014-01-31,29.544788360595703
2014-02-03,28.96564292907715
2014-02-04,28.92305564880371
2014-02-05,28.769752502441406
2014-02-06,28.94008445739746
2014-02-07,28.914533615112305
2014-02-10,29.442577362060547
2014-02-11,29.365928649902344
2014-02-12,29.29779624938965
2014-02-13,30.413497924804688
2014-02-14,29.817317962646484
2014-02-18,29.391477584838867
2014-02-19,29.52775001525879
2014-02-20,29.783254623413086
2014-02-21,28.991188049316406
2014-02-24,28.897504806518555
2014-02-25,28.616451263427734
2014-02-26,28.531280517578125
2014-02-27,28.75271987915039
2014-02-28,28.488698959350586
2014-03-03,28.718650817871094
2014-03-04,29.391477584838867
2014-03-05,29.050809860229492
2014-03-06,29.553295135498047
2014-03-07,29.544788360595703
2014-03-10,29.766218185424805
2014-03-11,29.766218185424805
2014-03-12,29.67253303527832
2014-03-13,29.536264419555664
2014-03-14,29.664016723632812
2014-03-17,29.485157012939453
2014-03-18,29.459619522094727
2014-03-19,29.382963180541992
2014-03-20,29.442577362060547
2014-03-21,28.99970245361328
2014-03-24,28.710132598876953
2014-03-25,28.948610305786133
2014-03-26,28.309843063354492
2014-03-27,28.02879524230957
2014-03-28,27.96065330505371
2014-03-31,28.06285858154297
2014-04-01,28.054336547851562
2014-04-02,27.815868377685547
2014-04-03,27.602947235107422
2014-04-04,26.85347557067871
2014-04-07,26.776823043823242
2014-04-08,26.998258590698242
2014-04-09,28.275772094726562
2014-04-10,27.781801223754883
2014-04-11,27.296344757080078
2014-04-14,27.228208541870117
2014-04-15,26.487245559692383
2014-04-16,26.913087844848633
2014-04-17,28.011754989624023
2014-04-21,27.918073654174805
2014-04-22,27.466684341430664
2014-04-23,27.160078048706055
2014-04-24,26.8790225982666
2014-04-25,26.325429916381836
2014-04-28,26.18916130065918
2014-04-29,25.891075134277344
2014-04-30,25.55040168762207
2014-05-01,25.558914184570312
2014-05-02,24.775373458862305
2014-05-05,24.630586624145508
2014-05-06,24.417667388916016
2014-05-07,24.102542877197266
2014-05-08,23.710773468017578
2014-05-09,23.761871337890625
2014-05-12,24.88608741760254
2014-05-13,24.00034523010254
2014-05-14,22.927223205566406
2014-05-15,23.600053787231445
2014-05-16,23.983308792114258
2014-05-19,23.957759857177734
2014-05-20,24.238813400268555
2014-05-21,24.724275588989258
2014-05-22,24.70723533630371
2014-05-23,25.167146682739258
2014-05-27,25.53337287902832
2014-05-28,25.51633644104004
2014-05-29,25.746286392211914
2014-05-30,25.243797302246094
2014-06-02,25.218246459960938
2014-06-03,25.150108337402344
2014-06-04,25.013843536376953
2014-06-05,24.99681282043457
2014-06-06,24.88608741760254
2014-06-09,25.763320922851562
2014-06-10,25.644084930419922
2014-06-11,25.184181213378906
2014-06-12,25.175661087036133
2014-06-13,25.226764678955078
2014-06-16,24.90312957763672
2014-06-17,25.039392471313477
2014-06-18,24.834989547729492
2014-06-19,24.792402267456055
2014-06-20,24.673168182373047
2014-06-23,24.65613555908203
2014-06-24,24.605039596557617
2014-06-25,24.690202713012695
2014-06-26,24.43470573425293
2014-06-27,24.468767166137695
2014-06-30,24.69871711730957
2014-07-01,24.306949615478516
2014-07-02,24.61355209350586
2014-07-03,24.579486846923828
2014-07-07,24.647621154785156
2014-07-08,24.451730728149414
2014-07-09,24.392118453979492
2014-07-10,24.27288246154785
2014-07-11,24.426183700561523
2014-07-14,24.025896072387695
2014-07-15,24.034408569335938
2014-07-16,24.136613845825195
2014-07-17,24.27288246154785
2014-07-18,24.323978424072266
2014-07-21,24.579486846923828
2014-07-22,24.63910484313965
2014-07-23,24.068477630615234
2014-07-24,24.24732780456543
2014-07-25,24.26436424255371
2014-07-28,23.96628189086914
2014-07-29,24.400634765625
2014-07-30,24.485803604125977
2014-07-31,24.102542877197266
2014-08-01,24.306949615478516
2014-08-04,23.99182891845703
2014-08-05,24.238813400268555
2014-08-06,24.255849838256836
2014-08-07,24.417667388916016
2014-08-08,24.281396865844727
2014-08-11,24.16216278076172
2014-08-12,24.128097534179688
2014-08-13,24.341014862060547
2014-08-14,24.4772891998291
2014-08-15,24.31546401977539
2014-08-18,24.588003158569336
2014-08-19,24.783889770507812
2014-08-20,24.834989547729492
2014-08-21,25.12456512451172
2014-08-22,25.277856826782227
2014-08-25,25.857006072998047
2014-08-26,27.253761291503906
2014-08-27,27.228208541870117
2014-08-28,27.177112579345703
2014-08-29,26.89605712890625
2014-09-02,26.870508193969727
2014-09-03,26.89179801940918
2014-09-04,26.717205047607422
2014-09-05,26.674617767333984
2014-09-08,26.964191436767578
2014-09-09,26.998258590698242
2014-09-10,27.296344757080078
2014-09-11,27.236732482910156
2014-09-12,27.287830352783203
2014-09-15,26.972705841064453
2014-09-16,27.270793914794922
2014-09-17,27.390029907226562
2014-09-18,27.61146354675293
2014-09-19,27.705154418945312
2014-09-22,27.177112579345703
2014-09-23,27.500749588012695
2014-09-24,27.475194931030273
2014-09-25,27.304861068725586
2014-09-26,27.466684341430664
2014-09-29,28.02879524230957
2014-09-30,27.9862060546875
2014-10-01,27.790325164794922
2014-10-02,26.989742279052734
2014-10-03,27.168598175048828
2014-10-06,26.989742279052734
2014-10-07,26.955673217773438
2014-10-08,27.236732482910156
2014-10-09,26.649070739746094
2014-10-10,26.299884796142578
2014-10-13,26.376527786254883
2014-10-14,25.652605056762695
2014-10-15,25.55040168762207
2014-10-16,26.146575927734375
2014-10-17,25.950693130493164
2014-10-20,26.308399200439453
2014-10-21,26.78533363342285
2014-10-22,26.921607971191406
2014-10-23,27.023805618286133
2014-10-24,27.26228141784668
2014-10-27,27.304861068725586
2014-10-28,27.509265899658203
2014-10-29,27.85845184326172
2014-10-30,28.16506004333496
2014-10-31,28.429079055786133
2014-11-03,28.86343765258789
2014-11-04,28.769752502441406
2014-11-05,28.522769927978516
2014-11-06,28.471664428710938
2014-11-07,27.87548828125
2014-11-10,27.952138900756836
2014-11-11,26.61499786376953
2014-11-12,26.844953536987305
2014-11-13,27.55184555053711
2014-11-14,28.148027420043945
2014-11-17,28.471664428710938
2014-11-18,28.84640121459961
2014-11-19,29.084875106811523
2014-11-20,28.642004013061523
2014-11-21,28.360942840576172
2014-11-24,28.676069259643555
2014-11-25,29.255210876464844
2014-11-26,29.442577362060547
2014-11-28,28.974153518676758
2014-12-01,28.326868057250977
2014-12-02,28.4631404876709
2014-12-03,28.531280517578125
2014-12-04,28.33539581298828
2014-12-05,28.420557022094727
2014-12-08,28.148027420043945
2014-12-09,28.94008445739746
2014-12-10,28.011754989624023
2014-12-11,28.11395835876465
2014-12-12,27.31338119506836
2014-12-15,26.887542724609375
2014-12-16,27.023805618286133
2014-12-17,27.407062530517578
2014-12-18,28.130992889404297
2014-12-19,28.412046432495117
2014-12-22,28.360942840576172
2014-12-23,28.51424789428711
2014-12-24,28.616451263427734
2014-12-26,28.54831314086914
2014-12-29,28.105440139770508
2014-12-30,28.429079055786133
2014-12-31,28.556833267211914
2015-01-02,28.30133056640625
2015-01-05,28.054336547851562
2015-01-06,27.75625228881836
2015-01-07,28.24171257019043
2015-01-08,28.718650817871094
2015-01-09,28.63347625732422
2015-01-12,28.258743286132812
2015-01-13,28.377979278564453
2015-01-14,28.16506004333496
2015-01-15,27.500749588012695
2015-01-16,27.407062530517578
2015-01-20,27.177112579345703
2015-01-21,27.347448348999023
2015-01-22,27.441133499145508
2015-01-23,27.449647903442383
2015-01-26,28.02879524230957
2015-01-27,27.69663429260254
2015-01-28,27.63701629638672
2015-01-29,27.935108184814453
2015-01-30,27.679603576660156
2015-02-02,27.372995376586914
2015-02-03,27.296344757080078
2015-02-04,27.15155601501465
2015-02-05,27.398548126220703
2015-02-06,28.071380615234375
2015-02-09,28.539794921875
2015-02-10,30.234643936157227
2015-02-11,30.694557189941406
2015-02-12,30.524215698242188
2015-02-13,30.975601196289062
2015-02-17,30.796751022338867
2015-02-18,30.643444061279297
2015-02-19,30.54124641418457
2015-02-20,30.07282257080078
2015-02-23,30.54976463317871
2015-02-24,31.009674072265625
2015-02-25,31.18000602722168
2015-02-26,31.205551147460938
2015-02-27,31.22258949279785
2015-03-02,31.503637313842773
2015-03-03,31.06928062438965
2015-03-04,31.052257537841797
2015-03-05,30.686031341552734
2015-03-06,30.515701293945312
2015-03-09,30.379417419433594
2015-03-10,30.140949249267578
2015-03-11,30.583824157714844
2015-03-12,30.907474517822266
2015-03-13,30.379417419433594
2015-03-16,30.54124641418457
2015-03-17,30.728612899780273
2015-03-18,31.350345611572266
2015-03-19,31.86134910583496
2015-03-20,32.423465728759766
2015-03-23,32.96854019165039
2015-03-24,32.88336944580078
2015-03-25,31.793216705322266
2015-03-26,31.716562271118164
2015-03-27,31.86134910583496
2015-03-30,32.61935043334961
2015-03-31,32.006141662597656
2015-04-01,32.15943908691406
2015-04-02,31.546236038208008
2015-04-06,31.631397247314453
2015-04-07,31.29924201965332
2015-04-08,31.452552795410156
2015-04-09,31.818761825561523
2015-04-10,32.11685562133789
2015-04-13,32.02316665649414
2015-04-14,31.341825485229492
2015-04-15,31.4610652923584
2015-04-16,31.486610412597656
2015-04-17,31.435514450073242
2015-04-20,31.6824951171875
2015-04-21,32.15943908691406
2015-04-22,32.15943908691406
2015-04-23,32.35532760620117
2015-04-24,32.36384201049805
2015-04-27,32.28718948364258
2015-04-28,32.414947509765625
2015-04-29,32.27015686035156
2015-04-30,32.2786750793457
2015-05-01,32.10832595825195
2015-05-04,32.02316665649414
2015-05-05,31.358854293823242
2015-05-06,31.18000602722168
2015-05-07,30.975601196289062
2015-05-08,30.975601196289062
2015-05-11,32.35532760620117
2015-05-12,33.21552276611328
2015-05-13,32.3808708190918
2015-05-14,32.3808708190918
2015-05-15,32.423465728759766
2015-05-18,32.28718948364258
2015-05-19,32.87485122680664
2015-05-20,32.59379196166992
2015-05-21,32.19350814819336
2015-05-22,32.6448974609375
2015-05-26,31.639917373657227
2015-05-27,31.98910903930664
2015-05-28,32.04872131347656
2015-05-29,32.63637924194336
2015-06-01,32.29570388793945
2015-06-02,31.852846145629883
2015-06-03,31.852846145629883
2015-06-04,31.588815689086914
2015-06-05,31.733598709106445
2015-06-08,31.341825485229492
2015-06-09,31.214073181152344
2015-06-10,30.975601196289062
2015-06-11,32.12537384033203
2015-06-12,32.014652252197266
2015-06-15,31.32479476928711
2015-06-16,31.614364624023438
2015-06-17,31.656944274902344
2015-06-18,32.10832595825195
2015-06-19,32.73857879638672
2015-06-22,32.3808708190918
2015-06-23,32.29570388793945
2015-06-24,32.210540771484375
2015-06-25,32.15943908691406
2015-06-26,32.63637924194336
2015-06-29,32.31273651123047
2015-06-30,32.755619049072266
2015-07-01,33.04518508911133
2015-07-02,31.401439666748047
2015-07-06,31.04374122619629
2015-07-07,30.881921768188477
2015-07-08,30.62640953063965
2015-07-09,30.67751693725586
2015-07-10,31.444015502929688
2015-07-13,30.96709442138672
2015-07-14,31.009674072265625
2015-07-15,31.052257537841797
2015-07-16,31.529197692871094
2015-07-17,31.435514450073242
2015-07-20,30.651973724365234
2015-07-21,30.302780151367188
2015-07-22,30.67751693725586
2015-07-23,30.370908737182617
2015-07-24,30.13243865966797
2015-07-27,29.885454177856445
2015-07-28,30.319805145263672
2015-07-29,29.868419647216797
2015-07-30,30.004680633544922
2015-07-31,30.456077575683594
2015-08-03,30.15798568725586
2015-08-04,30.064300537109375
2015-08-05,30.3538761138916
2015-08-06,30.379417419433594
2015-08-07,30.11541175842285
2015-08-10,30.498668670654297
2015-08-11,30.634933471679688
2015-08-12,30.83081817626953
2015-08-13,30.873401641845703
2015-08-14,31.375896453857422
2015-08-17,31.920963287353516
2015-08-18,31.87838363647461
2015-08-19,31.767662048339844
2015-08-20,31.052257537841797
2015-08-21,30.915985107421875
2015-08-24,29.89396858215332
2015-08-25,28.948610305786133
2015-08-26,29.26372718811035
2015-08-27,30.200572967529297
2015-08-28,30.617902755737305
2015-08-31,30.362394332885742
2015-09-01,29.29779624938965
2015-09-02,30.004680633544922
2015-09-03,30.728612899780273
2015-09-04,30.609376907348633
2015-09-08,31.64842987060547
2015-09-09,31.358854293823242
2015-09-10,31.333316802978516
2015-09-11,31.384408950805664
2015-09-14,31.04374122619629
2015-09-15,31.614364624023438
2015-09-16,31.409963607788086
2015-09-17,31.835798263549805
2015-09-18,31.495132446289062
2015-09-21,31.077804565429688
2015-09-22,30.847848892211914
2015-09-23,31.316274642944336
2015-09-24,30.711578369140625
2015-09-25,29.468130111694336
2015-09-28,28.58238410949707
2015-09-29,28.44611358642578
2015-09-30,29.272241592407227
2015-10-01,29.604394912719727
2015-10-02,29.73215675354004
2015-10-05,30.856361389160156
2015-10-06,29.808801651000977
2015-10-07,30.96709442138672
2015-10-08,31.444015502929688
2015-10-09,31.077804565429688
2015-10-12,30.99263572692871
2015-10-13,30.62640953063965
2015-10-14,30.5753116607666
2015-10-15,30.566797256469727
2015-10-16,30.805267333984375
2015-10-19,30.856361389160156
2015-10-20,30.422008514404297
2015-10-21,30.404979705810547
2015-10-22,28.90601921081543
2015-10-23,28.86343765258789
2015-10-26,28.607938766479492
2015-10-27,28.642004013061523
2015-10-28,28.8719539642334
2015-10-29,28.8719539642334
2015-10-30,28.795305252075195
2015-11-02,30.13243865966797
2015-11-03,29.553295135498047
2015-11-04,29.800289154052734
2015-11-05,29.68105125427246
2015-11-06,30.106891632080078
2015-11-09,30.387948989868164
2015-11-10,30.430522918701172
2015-11-11,29.817317962646484
2015-11-12,29.12746238708496
2015-11-13,29.178558349609375
2015-11-16,29.093385696411133
2015-11-17,28.94008445739746
2015-11-18,29.178558349609375
2015-11-19,28.829364776611328
2015-11-20,29.11893653869629
2015-11-23,29.6129150390625
2015-11-24,29.408510208129883
2015-11-25,29.67253303527832
2015-11-27,29.629945755004883
2015-11-30,29.26372718811035
2015-12-01,29.493680953979492
2015-12-02,29.570329666137695
2015-12-03,28.96564292907715
2015-12-04,29.655500411987305
2015-12-07,29.595882415771484
2015-12-08,29.73215675354004
2015-12-09,29.272241592407227
2015-12-10,29.519235610961914
2015-12-11,28.957122802734375
2015-12-14,28.45462989807129
2015-12-15,28.4631404876709
2015-12-16,28.957122802734375
2015-12-17,29.314830780029297
2015-12-18,28.829364776611328
2015-12-21,28.803823471069336
2015-12-22,29.170040130615234
2015-12-23,29.629945755004883
2015-12-24,29.63846206665039
2015-12-28,29.698081970214844
2015-12-29,29.9110050201416
2015-12-30,30.089855194091797
2015-12-31,30.038755416870117
2016-01-04,29.99617576599121
2016-01-05,30.413497924804688
2016-01-06,30.404979705810547
2016-01-07,29.050809860229492
2016-01-08,29.110429763793945
2016-01-11,27.832902908325195
2016-01-12,27.994722366333008
2016-01-13,27.15155601501465
2016-01-14,27.764772415161133
2016-01-15,27.739219665527344
2016-01-19,27.705154418945312
2016-01-20,27.407062530517578
2016-01-21,26.998258590698242
2016-01-22,27.31338119506836
2016-01-25,27.177112579345703
2016-01-26,27.24524688720703
2016-01-27,26.776823043823242
2016-01-28,26.376527786254883
2016-01-29,27.202661514282227
2016-02-01,27.31338119506836
2016-02-02,27.160078048706055
2016-02-03,26.861988067626953
2016-02-04,27.066390991210938
2016-02-05,26.410602569580078
2016-02-08,25.473752975463867
2016-02-09,27.61998748779297
2016-02-10,28.02879524230957
2016-02-11,27.390029907226562
2016-02-12,27.279315948486328
2016-02-16,27.398548126220703
2016-02-17,27.654056549072266
2016-02-18,27.517784118652344
2016-02-19,27.296344757080078
2016-02-22,27.56036376953125
2016-02-23,27.55184555053711
2016-02-24,27.177112579345703
2016-02-25,27.279315948486328
2016-02-26,27.662572860717773
2016-02-29,27.69663429260254
2016-03-01,27.773283004760742
2016-03-02,27.75625228881836
2016-03-03,27.832902908325195
2016-03-04,28.429079055786133
2016-03-07,28.04582977294922
2016-03-08,27.287830352783203
2016-03-09,27.662572860717773
2016-03-10,27.705154418945312
2016-03-11,28.4631404876709
2016-03-14,28.616451263427734
2016-03-15,27.849937438964844
2016-03-16,27.89252281188965
2016-03-17,27.24524688720703
2016-03-18,27.87548828125
2016-03-21,28.079893112182617
2016-03-22,27.90955352783203
2016-03-23,27.884004592895508
2016-03-24,27.31338119506836
2016-03-28,27.466684341430664
2016-03-29,27.935108184814453
2016-03-30,28.437602996826172
2016-03-31,28.412046432495117
2016-04-01,28.326868057250977
2016-04-04,28.854921340942383
2016-04-05,28.292808532714844
2016-04-06,28.786785125732422
2016-04-07,29.042287826538086
2016-04-08,29.033775329589844
2016-04-11,28.275772094726562
2016-04-12,28.50572967529297
2016-04-13,28.710132598876953
2016-04-14,28.99970245361328
2016-04-15,29.578853607177734
2016-04-18,29.629945755004883
2016-04-19,29.12746238708496
2016-04-20,29.536264419555664
2016-04-21,29.12746238708496
2016-04-22,29.348892211914062
2016-04-25,29.365928649902344
2016-04-26,29.451091766357422
2016-04-27,29.374446868896484
2016-04-28,29.170040130615234
2016-04-29,28.795305252075195
2016-05-02,28.812334060668945
2016-05-03,28.642004013061523
2016-05-04,28.573863983154297
2016-05-05,28.50572967529297
2016-05-06,28.718650817871094
2016-05-09,29.06783676147461
2016-05-10,26.717205047607422
2016-05-11,27.236732482910156
2016-05-12,26.981224060058594
2016-05-13,27.015287399291992
2016-05-16,26.691654205322266
2016-05-17,26.47873306274414
2016-05-18,26.521312713623047
2016-05-19,26.04437255859375
2016-05-20,26.56390380859375
2016-05-23,26.461694717407227
2016-05-24,26.717205047607422
2016-05-25,26.521312713623047
2016-05-26,26.248775482177734
2016-05-27,26.56390380859375
2016-05-31,27.083423614501953
2016-06-01,27.815868377685547
2016-06-02,28.096927642822266
2016-06-03,28.292808532714844
2016-06-06,28.974153518676758
2016-06-07,28.693099975585938
2016-06-08,28.92305564880371
2016-06-09,28.624967575073242
2016-06-10,28.65052032470703
2016-06-13,28.45462989807129
2016-06-14,28.44611358642578
2016-06-15,28.00324058532715
2016-06-16,27.918073654174805
2016-06-17,27.679603576660156
2016-06-20,27.87548828125
2016-06-21,27.739219665527344
2016-06-22,27.645532608032227
2016-06-23,27.815868377685547
2016-06-24,27.219694137573242
2016-06-27,26.470216751098633
2016-06-28,26.85347557067871
2016-06-29,27.568883895874023
2016-06-30,27.849937438964844
2016-07-01,28.3950138092041
2016-07-05,27.90103530883789
2016-07-06,28.2842960357666
2016-07-07,28.318361282348633
2016-07-08,28.76123809814453
2016-07-11,28.429079055786133
2016-07-12,28.974153518676758
2016-07-13,28.94008445739746
2016-07-14,28.437602996826172
2016-07-15,28.30133056640625
2016-07-18,28.318361282348633
2016-07-19,28.079893112182617
2016-07-20,28.275772094726562
2016-07-21,27.935108184814453
2016-07-22,28.088407516479492
2016-07-25,27.952138900756836
2016-07-26,27.764772415161133
2016-07-27,27.415576934814453
2016-07-28,27.602947235107422
2016-07-29,27.849937438964844
2016-08-01,27.713668823242188
2016-08-02,27.594432830810547
2016-08-03,27.849937438964844
2016-08-04,27.517784118652344
2016-08-05,28.659034729003906
2016-08-08,28.275772094726562
2016-08-09,28.207643508911133
2016-08-10,28.105440139770508
2016-08-11,28.122472763061523
2016-08-12,27.935108184814453
2016-08-15,28.00324058532715
2016-08-16,27.790325164794922
2016-08-17,27.355966567993164
2016-08-18,27.90955352783203
2016-08-19,27.969175338745117
2016-08-22,28.735687255859375
2016-08-23,26.589452743530273
2016-08-24,26.282848358154297
2016-08-25,26.376527786254883
2016-08-26,26.274330139160156
2016-08-29,26.827926635742188
2016-08-30,26.913087844848633
2016-08-31,26.955673217773438
2016-09-01,26.921607971191406
2016-09-02,27.083423614501953
2016-09-06,26.649070739746094
2016-09-07,26.836437225341797
2016-09-08,26.955673217773438
2016-09-09,26.827926635742188
2016-09-12,26.921607971191406
2016-09-13,27.00676727294922
2016-09-14,26.913087844848633
2016-09-15,27.023805618286133
2016-09-16,27.015287399291992
2016-09-19,26.844953536987305
2016-09-20,27.083423614501953
2016-09-21,27.296344757080078
2016-09-22,27.372995376586914
2016-09-23,27.330411911010742
2016-09-26,27.270793914794922
2016-09-27,27.338932037353516
2016-09-28,26.998258590698242
2016-09-29,27.015287399291992
2016-09-30,27.5433349609375
2016-10-03,27.270793914794922
2016-10-04,26.827926635742188
2016-10-05,27.143043518066406
2016-10-06,26.921607971191406
2016-10-07,26.887542724609375
2016-10-10,27.13452911376953
2016-10-11,27.228208541870117
2016-10-12,27.500749588012695
2016-10-13,27.287830352783203
2016-10-14,27.3218994140625
2016-10-17,27.38151741027832
2016-10-18,27.500749588012695
2016-10-19,27.462425231933594
2016-10-20,27.602947235107422
2016-10-21,27.500749588012695
2016-10-24,27.56036376953125
2016-10-25,27.466684341430664
2016-10-26,27.287830352783203
2016-10-27,27.253761291503906
2016-10-28,27.083423614501953
2016-10-31,27.117494583129883
2016-11-01,26.51279640197754
2016-11-02,26.85347557067871
2016-11-03,25.754806518554688
2016-11-04,25.754806518554688
2016-11-07,24.281396865844727
2016-11-08,25.073461532592773
2016-11-09,25.005327224731445
2016-11-10,25.133079528808594
2016-11-11,24.90312957763672
2016-11-14,25.337480545043945
2016-11-15,25.073461532592773
2016-11-16,25.328964233398438
2016-11-17,25.439682006835938
2016-11-18,25.133079528808594
2016-11-21,25.235279083251953
2016-11-22,25.439682006835938
2016-11-23,25.58447265625
2016-11-25,25.53337287902832
2016-11-28,25.397098541259766
2016-11-29,25.96771812438965
2016-11-30,25.669633865356445
2016-12-01,25.269344329833984
2016-12-02,25.022361755371094
2016-12-05,25.38006019592285
2016-12-06,25.746286392211914
2016-12-07,25.661117553710938
2016-12-08,26.22322654724121
2016-12-09,26.623519897460938
2016-12-12,26.674617767333984
2016-12-13,26.623519897460938
2016-12-14,26.299884796142578
2016-12-15,26.282848358154297
2016-12-16,26.240262985229492
2016-12-19,26.01030731201172
2016-12-20,25.771841049194336
2016-12-21,25.925142288208008
2016-12-22,25.925142288208008
2016-12-23,25.805904388427734
2016-12-27,26.095476150512695
2016-12-28,25.79738998413086
2016-12-29,25.916622161865234
2016-12-30,25.857006072998047
2017-01-03,26.470216751098633
2017-01-04,26.495763778686523
2017-01-05,26.504283905029297
2017-01-06,27.09194564819336
2017-01-09,27.074909210205078
2017-01-10,27.338932037353516
2017-01-11,27.126007080078125
2017-01-12,27.347448348999023
2017-01-13,27.69663429260254
2017-01-17,27.79883575439453
2017-01-18,27.90955352783203
2017-01-19,27.55184555053711
2017-01-20,27.585914611816406
2017-01-23,27.083423614501953
2017-01-24,26.972705841064453
2017-01-25,26.742748260498047
2017-01-26,26.836437225341797
2017-01-27,26.589452743530273
2017-01-30,26.40208625793457
2017-01-31,27.13452911376953
2017-02-01,26.955673217773438
2017-02-02,26.810890197753906
2017-02-03,27.117494583129883
2017-02-06,27.407062530517578
2017-02-07,26.18916130065918
2017-02-08,26.470216751098633
2017-02-09,26.802370071411133
2017-02-10,26.683135986328125
2017-02-13,26.870508193969727
2017-02-14,27.2111759185791
2017-02-15,26.776823043823242
2017-02-16,26.572418212890625
2017-02-17,26.700170516967773
2017-02-21,26.921607971191406
2017-02-22,27.023805618286133
2017-02-23,26.776823043823242
2017-02-24,26.691654205322266
2017-02-27,27.296344757080078
2017-02-28,26.76830291748047
2017-03-01,26.81940460205078
2017-03-02,26.742748260498047
2017-03-03,26.529834747314453
2017-03-06,26.470216751098633
2017-03-07,26.172128677368164
2017-03-08,26.231746673583984
2017-03-09,26.22322654724121
2017-03-10,26.274330139160156
2017-03-13,26.45317840576172
2017-03-14,26.376527786254883
2017-03-15,26.65758514404297
2017-03-16,26.56390380859375
2017-03-17,26.487245559692383
2017-03-20,26.214710235595703
2017-03-21,25.84848976135254
2017-03-22,25.63556671142578
2017-03-23,25.422649383544922
2017-03-24,25.63556671142578
2017-03-27,25.763320922851562
2017-03-28,27.126007080078125
2017-03-29,26.981224060058594
2017-03-30,27.15155601501465
2017-03-31,27.108976364135742
2017-04-03,27.338932037353516
2017-04-04,27.074909210205078
2017-04-05,26.972705841064453
2017-04-06,27.475194931030273
2017-04-07,27.458168029785156
2017-04-10,27.97768783569336
2017-04-11,28.182092666625977
2017-04-12,27.773283004760742
2017-04-13,27.679603576660156
2017-04-17,27.85845184326172
2017-04-18,27.69663429260254
2017-04-19,28.096927642822266
2017-04-20,28.24171257019043
2017-04-21,28.11395835876465
2017-04-24,28.352428436279297
2017-04-25,28.488698959350586
2017-04-26,28.437602996826172
2017-04-27,28.420557022094727
2017-04-28,28.786785125732422
2017-05-01,28.803823471069336
2017-05-02,28.820858001708984
2017-05-03,28.607938766479492
2017-05-04,28.854921340942383
2017-05-05,28.829364776611328
2017-05-08,28.66754913330078
2017-05-09,28.948610305786133
2017-05-10,29.101909637451172
2017-05-11,29.74066925048828
2017-05-12,29.689565658569336
2017-05-15,29.578853607177734
2017-05-16,29.170040130615234
2017-05-17,29.144495010375977
2017-05-18,29.255210876464844
2017-05-19,29.468130111694336
2017-05-22,29.399993896484375
2017-05-23,28.94008445739746
2017-05-24,29.093385696411133
2017-05-25,29.74066925048828
2017-05-26,29.655500411987305
2017-05-30,29.544788360595703
2017-05-31,29.399993896484375
2017-06-01,29.885454177856445
2017-06-02,30.12392234802246
2017-06-05,30.12392234802246
2017-06-06,30.047273635864258
2017-06-07,30.08133888244629
2017-06-08,30.328325271606445
