Date,MCHP
2010-11-04,11.67879581451416
2010-11-05,11.682231903076172
2010-11-08,11.620314598083496
2010-11-09,11.63751220703125
2010-11-10,11.654715538024902
2010-11-11,11.548075675964355
2010-11-12,11.541191101074219
2010-11-15,11.561835289001465
2010-11-16,11.417250633239746
2010-11-17,11.476335525512695
2010-11-18,11.667491912841797
2010-11-19,11.785661697387695
2010-11-22,11.830842018127441
2010-11-23,11.73352336883545
2010-11-24,11.994193077087402
2010-11-26,11.917732238769531
2010-11-29,11.844742774963379
2010-11-30,11.681394577026367
2010-12-01,11.990720748901367
2010-12-02,12.317420959472656
2010-12-03,12.39388656616211
2010-12-06,12.334799766540527
2010-12-07,12.383459091186523
2010-12-08,12.619803428649902
2010-12-09,12.418035507202148
2010-12-10,12.337331771850586
2010-12-13,12.172412872314453
2010-12-14,12.137317657470703
2010-12-15,12.060127258300781
2010-12-16,12.088194847106934
2010-12-17,11.965385437011719
2010-12-20,11.874155044555664
2010-12-21,12.095215797424316
2010-12-22,12.049600601196289
2010-12-23,12.01451587677002
2010-12-27,12.1443452835083
2010-12-28,12.074164390563965
2010-12-29,12.074164390563965
2010-12-30,12.077669143676758
2010-12-31,12.003981590270996
2011-01-03,12.207503318786621
2011-01-04,12.182939529418945
2011-01-05,12.218027114868164
2011-01-06,12.288208961486816
2011-01-07,12.274170875549316
2011-01-10,12.414522171020508
2011-01-11,12.498737335205078
2011-01-12,12.544358253479004
2011-01-13,12.635590553283691
2011-01-14,12.993498802185059
2011-01-18,13.147889137268066
2011-01-19,12.947881698608398
2011-01-20,12.775944709777832
2011-01-21,12.796996116638184
2011-01-24,13.046128273010254
2011-01-25,13.095251083374023
2011-01-26,13.133858680725098
2011-01-27,13.295263290405273
2011-01-28,12.944371223449707
2011-01-31,12.796996116638184
2011-02-01,13.049639701843262
2011-02-02,13.025079727172852
2011-02-03,13.00402545928955
2011-02-04,13.197015762329102
2011-02-07,13.151396751403809
2011-02-08,13.140868186950684
2011-02-09,13.067181587219238
2011-02-10,13.207541465759277
2011-02-11,13.326844215393066
2011-02-14,13.386492729187012
2011-02-15,13.291752815246582
2011-02-16,13.411060333251953
2011-02-17,13.442636489868164
2011-02-18,13.400532722473145
2011-02-22,13.039112091064453
2011-02-23,12.740859031677246
2011-02-24,12.884720802307129
2011-02-25,13.09876537322998
2011-02-28,12.951384544372559
2011-03-01,12.77243709564209
2011-03-02,12.902265548706055
2011-03-03,13.186490058898926
2011-03-04,13.05314826965332
2011-03-07,12.849629402160645
2011-03-08,12.91629695892334
2011-03-09,12.604007720947266
2011-03-10,12.393470764160156
2011-03-11,12.495231628417969
2011-03-14,12.442596435546875
2011-03-15,12.326804161071777
2011-03-16,12.37592887878418
2011-03-17,12.435577392578125
2011-03-18,12.526813507080078
2011-03-21,12.723315238952637
2011-03-22,12.66015625
2011-03-23,12.874192237854004
2011-03-24,13.246140480041504
2011-03-25,13.235615730285645
2011-03-28,13.28122329711914
2011-03-29,13.28473949432373
2011-03-30,13.40404224395752
2011-03-31,13.337368965148926
2011-04-01,13.305791854858398
2011-04-04,13.326844215393066
2011-04-05,13.36544132232666
2011-04-06,13.481236457824707
2011-04-07,13.390002250671387
2011-04-08,13.319828033447266
2011-04-11,13.16894245147705
2011-04-12,13.01455307006836
2011-04-13,13.137359619140625
2011-04-14,13.16894245147705
2011-04-15,13.225081443786621
2011-04-18,13.049639701843262
2011-04-19,13.116302490234375
2011-04-20,13.635628700256348
2011-04-21,13.719841003417969
2011-04-25,13.740893363952637
2011-04-26,13.961952209472656
2011-04-27,14.200562477111816
2011-04-28,14.298809051513672
2011-04-29,14.400568008422852
2011-05-02,14.256704330444336
2011-05-03,14.228631973266602
2011-05-04,14.263725280761719
2011-05-05,14.225125312805176
2011-05-06,14.47075080871582
2011-05-09,14.232142448425293
2011-05-10,14.502326011657715
2011-05-11,14.309338569641113
2011-05-12,14.495308876037598
2011-05-13,14.340920448303223
2011-05-16,14.14441967010498
2011-05-17,13.891716957092285
2011-05-18,14.20317554473877
2011-05-19,14.185477256774902
2011-05-20,14.146541595458984
2011-05-23,13.916486740112305
2011-05-24,13.739529609680176
2011-05-25,13.792612075805664
2011-05-26,13.774911880493164
2011-05-27,13.849245071411133
2011-05-31,13.990816116333008
2011-06-01,13.548398971557617
2011-06-02,13.569635391235352
2011-06-03,13.22633171081543
2011-06-06,13.272336959838867
2011-06-07,13.22633171081543
2011-06-08,13.08475399017334
2011-06-09,13.081215858459473
2011-06-10,12.90424919128418
2011-06-13,12.794538497924805
2011-06-14,12.921944618225098
2011-06-15,12.773298263549805
2011-06-16,12.684813499450684
2011-06-17,12.631730079650879
2011-06-20,12.730822563171387
2011-06-21,13.04228401184082
2011-06-22,12.946727752685547
2011-06-23,13.180315971374512
2011-06-24,12.93610668182373
2011-06-27,13.070598602294922
2011-06-28,13.123684883117676
2011-06-29,13.187392234802246
2011-06-30,13.41744613647461
2011-07-01,13.573175430297852
2011-07-05,13.413912773132324
2011-07-06,13.470539093017578
2011-07-07,13.587337493896484
2011-07-08,13.403288841247559
2011-07-11,13.265259742736816
2011-07-12,11.654882431030273
2011-07-13,11.470837593078613
2011-07-14,11.329268455505371
2011-07-15,11.446065902709961
2011-07-18,11.315110206604004
2011-07-19,11.626565933227539
2011-07-20,11.573478698730469
2011-07-21,11.803533554077148
2011-07-22,12.072522163391113
2011-07-25,11.934487342834473
2011-07-26,12.118531227111816
2011-07-27,11.870780944824219
2011-07-28,11.984034538269043
2011-07-29,11.945104598999023
2011-08-01,11.934487342834473
2011-08-02,11.60887336730957
2011-08-03,11.70797348022461
2011-08-04,11.244325637817383
2011-08-05,11.03550910949707
2011-08-08,10.695734977722168
2011-08-09,11.152302742004395
2011-08-10,10.869162559509277
2011-08-11,11.354043960571289
2011-08-12,11.343427658081055
2011-08-15,11.446065902709961
2011-08-16,11.219596862792969
2011-08-17,11.108687400817871
2011-08-18,10.629281044006348
2011-08-19,10.589924812316895
2011-08-22,10.797430992126465
2011-08-23,11.341236114501953
2011-08-24,11.355552673339844
2011-08-25,11.251797676086426
2011-08-26,11.552319526672363
2011-08-29,11.942289352416992
2011-08-30,11.745515823364258
2011-08-31,11.738363265991211
2011-09-01,11.634608268737793
2011-09-02,11.219596862792969
2011-09-06,11.258951187133789
2011-09-07,11.670382499694824
2011-09-08,11.530853271484375
2011-09-09,11.47003173828125
2011-09-12,11.70258617401123
2011-09-13,12.031730651855469
2011-09-14,12.325096130371094
2011-09-15,12.27858829498291
2011-09-16,12.360875129699707
2011-09-19,12.232078552246094
2011-09-20,12.06750774383545
2011-09-21,11.874311447143555
2011-09-22,11.491500854492188
2011-09-23,11.777713775634766
2011-09-26,11.63103199005127
2011-09-27,11.877887725830078
2011-09-28,11.595252990722656
2011-09-29,11.455726623535156
2011-09-30,11.130156517028809
2011-10-03,10.886870384216309
2011-10-04,11.33408260345459
2011-10-05,11.684696197509766
2011-10-06,11.910088539123535
2011-10-07,12.049616813659668
2011-10-10,12.289325714111328
2011-10-11,12.275015830993652
2011-10-12,12.328679084777832
2011-10-13,12.632780075073242
2011-10-14,11.967331886291504
2011-10-17,11.938713073730469
2011-10-18,12.060352325439453
2011-10-19,11.96375560760498
2011-10-20,11.813491821289062
2011-10-21,12.092549324035645
2011-10-24,12.410964965820312
2011-10-25,12.353720664978027
2011-10-26,12.597002983093262
2011-10-27,13.008438110351562
2011-10-28,13.044210433959961
2011-10-31,12.944034576416016
2011-11-01,12.335833549499512
2011-11-02,12.3859224319458
2011-11-03,12.79734992980957
2011-11-04,13.2445650100708
2011-11-07,13.07999038696289
2011-11-08,13.20878791809082
2011-11-09,12.682866096496582
2011-11-10,12.79377269744873
2011-11-11,13.151541709899902
2011-11-14,13.03348159790039
2011-11-15,13.190893173217773
2011-11-16,13.101457595825195
2011-11-17,12.566157341003418
2011-11-18,12.490311622619629
2011-11-21,12.284421920776367
2011-11-22,11.988237380981445
2011-11-23,11.757065773010254
2011-11-25,11.666766166687012
2011-11-28,11.944893836975098
2011-11-29,11.90877628326416
2011-11-30,12.609502792358398
2011-12-01,12.591445922851562
2011-12-02,12.515588760375977
2011-12-05,12.609502792358398
2011-12-06,12.605889320373535
2011-12-07,12.68173885345459
2011-12-08,12.515588760375977
2011-12-09,12.573382377624512
2011-12-12,12.522811889648438
2011-12-13,12.273585319519043
2011-12-14,12.168835639953613
2011-12-15,12.208571434020996
2011-12-16,12.454183578491211
2011-12-19,12.284421920776367
2011-12-20,12.89484691619873
2011-12-21,12.804551124572754
2011-12-22,13.107961654663086
2011-12-23,13.219931602478027
2011-12-27,13.26327133178711
2011-12-28,13.107961654663086
2011-12-29,13.306615829467773
2011-12-30,13.230762481689453
2012-01-03,12.91651725769043
2012-01-04,12.938197135925293
2012-01-05,13.046557426452637
2012-01-06,12.865950584411621
2012-01-09,12.995985984802246
2012-01-10,12.99959945678711
2012-01-11,12.930967330932617
2012-01-12,12.912910461425781
2012-01-13,12.862344741821289
2012-01-17,13.064611434936523
2012-01-18,13.805074691772461
2012-01-19,13.682262420654297
2012-01-20,13.498059272766113
2012-01-23,13.425812721252441
2012-01-24,13.476383209228516
2012-01-25,13.288557052612305
2012-01-26,13.411364555358887
2012-01-27,13.288557052612305
2012-01-30,13.317450523376465
2012-01-31,13.328290939331055
2012-02-01,13.566681861877441
2012-02-02,13.613633155822754
2012-02-03,13.877314567565918
2012-02-06,13.73283576965332
2012-02-07,13.47276782989502
2012-02-08,13.465548515319824
2012-02-09,13.483607292175293
2012-02-10,13.252437591552734
2012-02-13,13.23798942565918
2012-02-14,13.342734336853027
2012-02-15,13.256049156188965
2012-02-16,13.540125846862793
2012-02-17,13.554712295532227
2012-02-21,13.3577880859375
2012-02-22,13.237454414367676
2012-02-23,13.244745254516602
2012-02-24,13.262982368469238
2012-02-27,13.252038955688477
2012-02-28,13.405197143554688
2012-02-29,13.15357780456543
2012-03-01,13.17910385131836
2012-03-02,13.018649101257324
2012-03-05,12.825371742248535
2012-03-06,12.883723258972168
2012-03-07,13.007707595825195
2012-03-08,13.073348045349121
2012-03-09,13.175459861755371
2012-03-12,13.076996803283691
2012-03-13,13.343205451965332
2012-03-14,13.324967384338379
2012-03-15,13.452609062194824
2012-03-16,13.30309009552002
2012-03-19,13.397908210754395
2012-03-20,13.343205451965332
2012-03-21,13.423429489135742
2012-03-22,13.383319854736328
2012-03-23,13.335909843444824
2012-03-26,13.481778144836426
2012-03-27,13.463544845581055
2012-03-28,13.346856117248535
2012-03-29,13.397908210754395
2012-03-30,13.56564998626709
2012-04-02,13.60941219329834
2012-04-03,13.38696575164795
2012-04-04,13.182753562927246
2012-04-05,13.17910385131836
2012-04-09,12.923836708068848
2012-04-10,12.788908004760742
2012-04-11,12.963949203491211
2012-04-12,13.19368839263916
2012-04-13,13.058765411376953
2012-04-16,13.018649101257324
2012-04-17,13.26662826538086
2012-04-18,13.208280563354492
2012-04-19,13.040528297424316
2012-04-20,12.865489959716797
2012-04-23,12.653980255126953
2012-04-24,12.606574058532715
2012-04-25,12.730565071105957
2012-04-26,12.89466381072998
2012-04-27,12.912898063659668
2012-04-30,12.89831256866455
2012-05-01,12.847254753112793
2012-05-02,12.734210014343262
2012-05-03,12.650338172912598
2012-05-04,12.322135925292969
2012-05-07,12.201794624328613
2012-05-08,11.924647331237793
2012-05-09,11.669379234313965
2012-05-10,11.643852233886719
2012-05-11,11.632908821105957
2012-05-14,11.55997371673584
2012-05-15,11.55628776550293
2012-05-16,11.552603721618652
2012-05-17,11.427229881286621
2012-05-18,11.242862701416016
2012-05-21,11.39035701751709
2012-05-22,11.412481307983398
2012-05-23,11.500981330871582
2012-05-24,11.379295349121094
2012-05-25,11.405108451843262
2012-05-29,11.55997371673584
2012-05-30,11.541542053222656
2012-05-31,11.438291549682617
2012-06-01,11.209675788879395
2012-06-04,11.250239372253418
2012-06-05,11.353486061096191
2012-06-06,11.689035415649414
2012-06-07,11.703784942626953
2012-06-08,11.8033447265625
2012-06-11,11.64478874206543
2012-06-12,11.895532608032227
2012-06-13,11.748038291931152
2012-06-14,11.736974716186523
2012-06-15,11.976652145385742
2012-06-18,12.116776466369629
2012-06-19,12.186837196350098
2012-06-20,12.25689697265625
2012-06-21,11.991401672363281
2012-06-22,12.242144584655762
2012-06-25,11.843910217285156
2012-06-26,11.936091423034668
2012-06-27,11.980340003967285
2012-06-28,11.888158798217773
2012-06-29,12.197897911071777
2012-07-02,12.098337173461914
2012-07-03,12.190521240234375
2012-07-05,12.205270767211914
2012-07-06,11.873408317565918
2012-07-09,11.714848518371582
2012-07-10,11.58578872680664
2012-07-11,11.57473087310791
2012-07-12,11.441981315612793
2012-07-13,11.663224220275879
2012-07-16,11.633724212646484
2012-07-17,11.65584945678711
2012-07-18,12.009838104248047
2012-07-19,12.102022171020508
2012-07-20,11.94346809387207
2012-07-23,11.725910186767578
2012-07-24,11.604226112365723
2012-07-25,11.770159721374512
2012-07-26,11.972965240478516
2012-07-27,12.131524085998535
2012-07-30,12.301141738891602
2012-07-31,12.308521270751953
2012-08-01,12.385953903198242
2012-08-02,12.315896034240723
2012-08-03,12.795254707336426
2012-08-06,12.773131370544434
2012-08-07,12.865314483642578
2012-08-08,12.880064964294434
2012-08-09,12.854253768920898
2012-08-10,12.92800235748291
2012-08-13,12.90587329864502
2012-08-14,12.998062133789062
2012-08-15,13.034937858581543
2012-08-16,13.130810737609863
2012-08-17,13.175056457519531
2012-08-20,13.05998706817627
2012-08-21,13.041367530822754
2012-08-22,12.99668025970459
2012-08-23,12.855162620544434
2012-08-24,12.933371543884277
2012-08-27,12.866339683532715
2012-08-28,12.944540977478027
2012-08-29,12.93709659576416
2012-08-30,12.825373649597168
2012-08-31,12.940816879272461
2012-09-04,12.817927360534668
2012-09-05,12.69131088256836
2012-09-06,13.007848739624023
2012-09-07,12.911026000976562
2012-09-10,12.713658332824707
2012-09-11,12.687588691711426
2012-09-12,12.590764045715332
2012-09-13,12.791862487792969
2012-09-14,12.791862487792969
2012-09-17,12.732274055480957
2012-09-18,12.780685424804688
2012-09-19,12.739724159240723
2012-09-20,12.747170448303223
2012-09-21,12.687588691711426
2012-09-24,12.568422317504883
2012-09-25,12.266780853271484
2012-09-26,12.184852600097656
2012-09-27,12.259330749511719
2012-09-28,12.192301750183105
2012-10-01,12.251883506774902
2012-10-02,12.42690658569336
2012-10-03,12.374772071838379
2012-10-04,12.348705291748047
2012-10-05,12.382222175598145
2012-10-08,12.285398483276367
2012-10-09,12.08802604675293
2012-10-10,11.935341835021973
2012-10-11,11.935341835021973
2012-10-12,11.80872917175293
2012-10-15,11.991206169128418
2012-10-16,12.151338577270508
2012-10-17,12.110370635986328
2012-10-18,11.812454223632812
2012-10-19,11.674664497375488
2012-10-22,11.652326583862305
2012-10-23,11.782660484313965
2012-10-24,11.734251976013184
2012-10-25,11.69700813293457
2012-10-26,11.816176414489746
2012-10-31,11.670943260192871
2012-11-01,12.102919578552246
2012-11-02,11.968859672546387
2012-11-05,12.061959266662598
2012-11-06,12.34498119354248
2012-11-07,11.957687377929688
2012-11-08,11.883212089538574
2012-11-09,11.402817726135254
2012-11-12,11.302267074584961
2012-11-13,11.22033977508545
2012-11-14,11.13841438293457
2012-11-15,11.026695251464844
2012-11-16,10.937321662902832
2012-11-19,11.284836769104004
2012-11-20,11.16422176361084
2012-11-21,11.085068702697754
2012-11-23,11.303678512573242
2012-11-26,11.194375991821289
2012-11-27,11.209450721740723
2012-11-28,11.405447006225586
2012-11-29,11.371524810791016
2012-11-30,11.465750694274902
2012-12-03,11.273529052734375
2012-12-04,11.239606857299805
2012-12-05,11.28106689453125
2012-12-06,11.499678611755371
2012-12-07,11.627827644348145
2012-12-10,11.680596351623535
2012-12-11,11.861515045166016
2012-12-12,11.94820785522461
2012-12-13,11.967047691345215
2012-12-14,11.925586700439453
2012-12-17,12.008513450622559
2012-12-18,12.181892395019531
2012-12-19,12.234658241271973
2012-12-20,12.298738479614258
2012-12-21,12.283656120300293
2012-12-24,12.272350311279297
2012-12-26,12.272350311279297
2012-12-27,12.181892395019531
2012-12-28,12.102739334106445
2012-12-31,12.283656120300293
2013-01-02,12.720884323120117
2013-01-03,12.58896255493164
2013-01-04,12.51734733581543
2013-01-07,12.502267837524414
2013-01-08,12.279892921447754
2013-01-09,12.415579795837402
2013-01-10,12.645498275756836
2013-01-11,12.660572052001953
2013-01-14,12.479656219482422
2013-01-15,12.445734024047852
2013-01-16,12.573882102966309
2013-01-17,12.66811752319336
2013-01-18,12.637958526611328
2013-01-22,12.524887084960938
2013-01-23,12.494733810424805
2013-01-24,12.528654098510742
2013-01-25,12.551262855529785
2013-01-28,12.709576606750488
2013-01-29,12.656805038452148
2013-01-30,12.728419303894043
2013-01-31,12.607808113098145
2013-02-01,13.01110553741455
2013-02-04,12.815112113952637
2013-02-05,12.898032188415527
2013-02-06,12.984719276428223
2013-02-07,12.792494773864746
2013-02-08,13.7159423828125
2013-02-11,13.734779357910156
2013-02-12,13.802623748779297
2013-02-13,13.859162330627441
2013-02-14,14.066465377807617
2013-02-15,13.976001739501953
2013-02-19,14.13697338104248
2013-02-20,13.870596885681152
2013-02-21,13.752629280090332
2013-02-22,14.03042221069336
2013-02-25,13.741218566894531
2013-02-26,13.866789817810059
2013-02-27,13.977148056030273
2013-02-28,13.87820816040039
2013-03-01,13.87440299987793
2013-03-04,13.828741073608398
2013-03-05,14.049452781677246
2013-03-06,13.996174812316895
2013-03-07,13.98856258392334
2013-03-08,14.02281665802002
2013-03-11,14.060861587524414
2013-03-12,14.015205383300781
2013-03-13,13.939096450805664
2013-03-14,13.980957984924316
2013-03-15,13.805909156799316
2013-03-18,13.706969261169434
2013-03-19,13.710772514343262
2013-03-20,13.836348533630371
2013-03-21,13.596611022949219
2013-03-22,13.775461196899414
2013-03-25,13.783079147338867
2013-03-26,13.969539642333984
2013-03-27,13.889625549316406
2013-03-28,13.992371559143066
2013-04-01,13.802103042602539
2013-04-02,13.733603477478027
2013-04-03,13.459615707397461
2013-04-04,13.56997013092041
2013-04-05,13.524308204650879
2013-04-08,13.585197448730469
2013-04-09,13.668912887573242
2013-04-10,13.980957984924316
2013-04-11,13.96573257446289
2013-04-12,13.8173246383667
2013-04-15,13.64988899230957
2013-04-16,13.813512802124023
2013-04-17,13.292179107666016
2013-04-18,13.02580738067627
2013-04-19,13.067662239074707
2013-04-22,13.208464622497559
2013-04-23,13.471033096313477
2013-04-24,13.60422134399414
2013-04-25,13.809712409973145
2013-04-26,13.54714298248291
2013-04-29,13.68413257598877
2013-04-30,13.85918140411377
2013-05-01,13.737408638000488
2013-05-02,13.931488037109375
2013-05-03,14.289188385009766
2013-05-06,14.235909461975098
2013-05-07,14.140777587890625
2013-05-08,14.254944801330566
2013-05-09,14.117945671081543
2013-05-10,14.159806251525879
2013-05-13,14.140777587890625
2013-05-14,14.232102394104004
2013-05-15,14.319634437561035
2013-05-16,14.300605773925781
2013-05-17,14.244138717651367
2013-05-20,14.090478897094727
2013-05-21,14.086634635925293
2013-05-22,13.95218276977539
2013-05-23,13.959868431091309
2013-05-24,13.95218276977539
2013-05-28,13.998279571533203
2013-05-29,14.055906295776367
2013-05-30,14.3056001663208
2013-05-31,14.013648986816406
2013-06-03,14.151939392089844
2013-06-04,14.247978210449219
2013-06-05,13.998279571533203
2013-06-06,13.909928321838379
2013-06-07,14.098160743713379
2013-06-10,14.144255638122559
2013-06-11,14.125051498413086
2013-06-12,13.959868431091309
2013-06-13,14.309438705444336
2013-06-14,14.228769302368164
2013-06-17,14.424684524536133
2013-06-18,14.612918853759766
2013-06-19,14.37089729309082
2013-06-20,13.998279571533203
2013-06-21,14.117366790771484
2013-06-24,13.944497108459473
2013-06-25,14.140417098999023
2013-06-26,14.194192886352539
2013-06-27,14.247978210449219
2013-06-28,14.309438705444336
2013-07-01,14.35554313659668
2013-07-02,14.386276245117188
2013-07-03,14.520716667175293
2013-07-05,14.68590259552002
2013-07-08,14.382428169250488
2013-07-09,14.520716667175293
2013-07-10,14.609075546264648
2013-07-11,14.95096206665039
2013-07-12,15.150714874267578
2013-07-15,15.123830795288086
2013-07-16,15.216031074523926
2013-07-17,15.362000465393066
2013-07-18,15.37736701965332
2013-07-19,15.315899848937988
2013-07-22,15.281332015991211
2013-07-23,15.369681358337402
2013-07-24,15.16608715057373
2013-07-25,15.242920875549316
2013-07-26,15.093101501464844
2013-07-29,15.062373161315918
2013-07-30,15.07773208618164
2013-07-31,15.265965461730957
2013-08-01,16.015052795410156
2013-08-02,15.934380531311035
2013-08-05,16.011211395263672
2013-08-06,15.869073867797852
2013-08-07,15.753829002380371
2013-08-08,15.69236946105957
2013-08-09,15.600172996520996
2013-08-12,15.657797813415527
2013-08-13,15.703887939453125
2013-08-14,15.50029182434082
2013-08-15,15.13919448852539
2013-08-16,15.17760944366455
2013-08-19,15.086132049560547
2013-08-20,15.159780502319336
2013-08-21,15.055120468139648
2013-08-22,15.140398025512695
2013-08-23,15.148154258728027
2013-08-26,15.183038711547852
2013-08-27,14.938843727111816
2013-08-28,15.10938835144043
2013-08-29,15.128764152526855
2013-08-30,15.04349422454834
2013-09-03,15.190793991088867
2013-09-04,15.338082313537598
2013-09-05,15.159780502319336
2013-09-06,15.078381538391113
2013-09-09,15.093890190124512
2013-09-10,15.283818244934082
2013-09-11,15.283818244934082
2013-09-12,15.299322128295898
2013-09-13,15.34970760345459
