Date,HBAN
2010-10-26,3.3601162433624268
2010-10-27,3.407947301864624
2010-10-28,3.384031295776367
2010-10-29,3.384031295776367
2010-11-01,3.3481600284576416
2010-11-02,3.3242428302764893
2010-11-03,3.3720734119415283
2010-11-04,3.5095889568328857
2010-11-05,3.551438808441162
2010-11-08,3.56339693069458
2010-11-09,3.4976279735565186
2010-11-10,3.6530799865722656
2010-11-11,3.6829731464385986
2010-11-12,3.527524709701538
2010-11-15,3.551438808441162
2010-11-16,3.4557783603668213
2010-11-17,3.395989179611206
2010-11-18,3.4438207149505615
2010-11-19,3.4199039936065674
2010-11-22,3.4318623542785645
2010-11-23,3.3302218914031982
2010-11-24,3.3601162433624268
2010-11-26,3.3182640075683594
2010-11-29,3.4617552757263184
2010-11-30,3.4916515350341797
2010-12-01,3.6052494049072266
2010-12-02,3.7367842197418213
2010-12-03,3.8324456214904785
2010-12-06,3.862339496612549
2010-12-07,3.8324456214904785
2010-12-08,3.8802754878997803
2010-12-09,4.017788887023926
2010-12-10,4.089536666870117
2010-12-13,3.981916666030884
2010-12-14,3.7666783332824707
2010-12-15,3.7487411499023438
2010-12-16,3.7427542209625244
2010-12-17,3.7307755947113037
2010-12-20,3.9104292392730713
2010-12-21,4.012231826782227
2010-12-22,4.102056503295898
2010-12-23,4.120022296905518
2010-12-27,4.167930603027344
2010-12-28,4.167930603027344
2010-12-29,4.167930603027344
2010-12-30,4.126011848449707
2010-12-31,4.1140360832214355
2011-01-03,4.257755756378174
2011-01-04,4.305662631988525
2011-01-05,4.299673557281494
2011-01-06,4.281709671020508
2011-01-07,4.245780944824219
2011-01-10,4.311651706695557
2011-01-11,4.263744354248047
2011-01-12,4.323628902435303
2011-01-13,4.263744354248047
2011-01-14,4.34159517288208
2011-01-18,4.305662631988525
2011-01-19,4.191883087158203
2011-01-20,4.102056503295898
2011-01-21,4.203861713409424
2011-01-24,4.1379876136779785
2011-01-25,4.132000923156738
2011-01-26,4.233802318572998
2011-01-27,4.371535301208496
2011-01-28,4.233802318572998
2011-01-31,4.335603713989258
2011-02-01,4.323628902435303
2011-02-02,4.3176398277282715
2011-02-03,4.407467842102051
2011-02-04,4.467350006103516
2011-02-07,4.527233123779297
2011-02-08,4.431420803070068
2011-02-09,4.413455486297607
2011-02-10,4.419442653656006
2011-02-11,4.509268760681152
2011-02-14,4.539210319519043
2011-02-15,4.551187515258789
2011-02-16,4.515257835388184
2011-02-17,4.401478290557861
2011-02-18,4.323628902435303
2011-02-22,4.108046531677246
2011-02-23,4.0900797843933105
2011-02-24,4.084092140197754
2011-02-25,4.1559529304504395
2011-02-28,4.0960693359375
2011-03-01,3.9283933639526367
2011-03-02,3.9463577270507812
2011-03-03,4.012231826782227
2011-03-04,3.9822909832000732
2011-03-07,3.9104292392730713
2011-03-08,4.102056503295898
2011-03-09,4.054149627685547
2011-03-10,3.964324712753296
2011-03-11,4.054149627685547
2011-03-14,4.0002546310424805
2011-03-15,3.9763011932373047
2011-03-16,3.904331684112549
2011-03-17,3.9763011932373047
2011-03-18,4.012284278869629
2011-03-21,3.988295316696167
2011-03-22,3.9403164386749268
2011-03-23,3.8743443489074707
2011-03-24,3.8983335494995117
2011-03-25,3.9523119926452637
2011-03-28,3.9403164386749268
2011-03-29,3.982297658920288
2011-03-30,4.048271179199219
2011-03-31,3.982297658920288
2011-04-01,4.084255695343018
2011-04-04,4.042272567749023
2011-04-05,4.036276340484619
2011-04-06,4.114242076873779
2011-04-07,4.0782575607299805
2011-04-08,4.036276340484619
2011-04-11,3.9763011932373047
2011-04-12,3.9942941665649414
2011-04-13,3.9223227500915527
2011-04-14,3.8983335494995117
2011-04-15,3.9103293418884277
2011-04-18,3.850355386734009
2011-04-19,3.8623504638671875
2011-04-20,3.8383593559265137
2011-04-21,4.006289005279541
2011-04-25,3.9403164386749268
2011-04-26,3.988295316696167
2011-04-27,4.06026554107666
2011-04-28,4.108244895935059
2011-04-29,4.072259902954102
2011-05-02,4.06026554107666
2011-05-03,4.108244895935059
2011-05-04,4.054269313812256
2011-05-05,3.988295316696167
2011-05-06,3.982297658920288
2011-05-09,4.024281978607178
2011-05-10,4.024281978607178
2011-05-11,4.018282890319824
2011-05-12,3.988295316696167
2011-05-13,3.9463131427764893
2011-05-16,3.892336845397949
2011-05-17,3.9403164386749268
2011-05-18,3.9223227500915527
2011-05-19,3.9403164386749268
2011-05-20,3.820368528366089
2011-05-23,3.8083736896514893
2011-05-24,3.8143699169158936
2011-05-25,3.850355386734009
2011-05-26,3.850355386734009
2011-05-27,3.916327476501465
2011-05-31,3.9583094120025635
2011-06-01,3.8083736896514893
2011-06-02,3.742401599884033
2011-06-03,3.7064170837402344
2011-06-06,3.634446144104004
2011-06-07,3.7244086265563965
2011-06-08,3.778385877609253
2011-06-09,3.78438401222229
2011-06-10,3.718412399291992
2011-06-13,3.7244086265563965
2011-06-14,3.772387742996216
2011-06-15,3.8024237155914307
2011-06-16,3.7964160442352295
2011-06-17,3.8504793643951416
2011-06-20,3.7964160442352295
2011-06-21,3.8444719314575195
2011-06-22,3.7844018936157227
2011-06-23,3.7303378582000732
2011-06-24,3.6642630100250244
2011-06-27,3.7964160442352295
2011-06-28,3.838465452194214
2011-06-29,3.9285686016082764
2011-06-30,3.9405834674835205
2011-07-01,3.982633352279663
2011-07-05,3.9525973796844482
2011-07-06,3.9285686016082764
2011-07-07,4.048709392547607
2011-07-08,3.922563314437866
2011-07-11,3.8024237155914307
2011-07-12,3.7183237075805664
2011-07-13,3.7183237075805664
2011-07-14,3.7183237075805664
2011-07-15,3.6882879734039307
2011-07-18,3.6582553386688232
2011-07-19,3.7603752613067627
2011-07-20,3.790409803390503
2011-07-21,3.6582553386688232
2011-07-22,3.6882879734039307
2011-07-25,3.616206407546997
2011-07-26,3.6402344703674316
2011-07-27,3.604192018508911
2011-07-28,3.6222128868103027
2011-07-29,3.634228229522705
2011-08-01,3.604192018508911
2011-08-02,3.442004919052124
2011-08-03,3.520095109939575
2011-08-04,3.273808002471924
2011-08-05,3.2377660274505615
2011-08-08,2.9614453315734863
2011-08-09,3.1416542530059814
2011-08-10,2.829291343688965
2011-08-11,3.081584930419922
2011-08-12,2.979466676712036
2011-08-15,3.105611801147461
2011-08-16,3.0335288047790527
2011-08-17,3.063563585281372
2011-08-18,2.8473119735717773
2011-08-19,2.7391865253448486
2011-08-22,2.721165657043457
2011-08-23,2.8533198833465576
2011-08-24,2.9554378986358643
2011-08-25,2.9013750553131104
2011-08-26,2.9434235095977783
2011-08-29,3.0755772590637207
2011-08-30,2.9614453315734863
2011-08-31,3.015507936477661
2011-09-01,2.907381772994995
2011-09-02,2.7932493686676025
2011-09-06,2.7451937198638916
2011-09-07,2.9854724407196045
2011-09-08,2.8893613815307617
2011-09-09,2.763213872909546
2011-09-12,2.811269521713257
2011-09-13,2.8953680992126465
2011-09-14,3.021515369415283
2011-09-15,3.106287717819214
2011-09-16,3.088120460510254
2011-09-19,3.003349542617798
2011-09-20,3.0457355976104736
2011-09-21,2.821695566177368
2011-09-22,2.773253917694092
2011-09-23,2.7853639125823975
2011-09-26,3.0154614448547363
2011-09-27,2.997293472290039
2011-09-28,2.930687189102173
2011-09-29,3.021515369415283
2011-09-30,2.906468391418457
2011-10-03,2.8277511596679688
2011-10-04,2.9730734825134277
2011-10-05,3.009404420852661
2011-10-06,3.1850030422210693
2011-10-07,3.003349542617798
2011-10-10,3.1789491176605225
2011-10-11,3.1728928089141846
2011-10-12,3.281886100769043
2011-10-13,3.1728928089141846
2011-10-14,3.1668381690979004
2011-10-17,3.039680242538452
2011-10-18,3.221334218978882
2011-10-19,3.1728928089141846
2011-10-20,2.954908609390259
2011-10-21,2.9670181274414062
2011-10-24,3.1305065155029297
2011-10-25,3.033625602722168
2011-10-26,3.1365623474121094
2011-10-27,3.2697761058807373
2011-10-28,3.312161922454834
2011-10-31,3.1365623474121094
2011-11-01,3.009404420852661
2011-11-02,3.191058397293091
2011-11-03,3.209224224090576
2011-11-04,3.1789491176605225
2011-11-07,3.2334442138671875
2011-11-08,3.3242714405059814
2011-11-09,3.1002306938171387
2011-11-10,3.1305065155029297
2011-11-11,3.2152795791625977
2011-11-14,3.154726505279541
2011-11-15,3.154726505279541
2011-11-16,3.1305065155029297
2011-11-17,3.0760128498077393
2011-11-18,3.1244518756866455
2011-11-21,3.003349542617798
2011-11-22,2.924633026123047
2011-11-23,2.839860677719116
2011-11-25,2.8580262660980225
2011-11-28,2.930687189102173
2011-11-29,2.942797899246216
2011-11-30,3.1789491176605225
2011-12-01,3.1365623474121094
2011-12-02,3.154726505279541
2011-12-05,3.221334218978882
2011-12-06,3.1850030422210693
2011-12-07,3.209224224090576
2011-12-08,3.088120460510254
2011-12-09,3.1850030422210693
2011-12-12,3.112342357635498
2011-12-13,3.0578455924987793
2011-12-14,3.0457355976104736
2011-12-15,3.1002306938171387
2011-12-16,3.1063342094421387
2011-12-19,3.057512044906616
2011-12-20,3.216184139251709
2011-12-21,3.301624059677124
2011-12-22,3.423680067062378
2011-12-23,3.4480929374694824
2011-12-27,3.3870649337768555
2011-12-28,3.3382415771484375
2011-12-29,3.423680067062378
2011-12-30,3.3504467010498047
2012-01-03,3.4358859062194824
2012-01-04,3.4664011001586914
2012-01-05,3.53353214263916
2012-01-06,3.5396344661712646
2012-01-09,3.5762529373168945
2012-01-10,3.6006619930267334
2012-01-11,3.6250736713409424
2012-01-12,3.6433820724487305
2012-01-13,3.6433820724487305
2012-01-17,3.6555888652801514
2012-01-18,3.6799991130828857
2012-01-19,3.53353214263916
2012-01-20,3.6128695011138916
2012-01-23,3.551839828491211
2012-01-24,3.551839828491211
2012-01-25,3.6250736713409424
2012-01-26,3.441988468170166
2012-01-27,3.478605270385742
2012-01-30,3.4541945457458496
2012-01-31,3.490812063217163
2012-02-01,3.5213255882263184
2012-02-02,3.52742862701416
2012-02-03,3.5945591926574707
2012-02-06,3.5640461444854736
2012-02-07,3.618971109390259
2012-02-08,3.692206859588623
2012-02-09,3.6799991130828857
2012-02-10,3.60676646232605
2012-02-13,3.6006619930267334
2012-02-14,3.53353214263916
2012-02-15,3.5396344661712646
2012-02-16,3.618971109390259
2012-02-17,3.7166178226470947
2012-02-21,3.667792558670044
2012-02-22,3.6311771869659424
2012-02-23,3.667792558670044
2012-02-24,3.60676646232605
2012-02-27,3.5884571075439453
2012-02-28,3.6555888652801514
2012-02-29,3.5701487064361572
2012-03-01,3.6006619930267334
2012-03-02,3.5884571075439453
2012-03-05,3.490812063217163
2012-03-06,3.393167018890381
2012-03-07,3.478605270385742
2012-03-08,3.5396344661712646
2012-03-09,3.5762529373168945
2012-03-12,3.5457375049591064
2012-03-13,3.7166178226470947
2012-03-14,3.8081583976745605
2012-03-15,3.9617137908935547
2012-03-16,3.9494292736053467
2012-03-19,3.986281633377075
2012-03-20,3.986281633377075
2012-03-21,3.9371438026428223
2012-03-22,3.9002926349639893
2012-03-23,3.869579553604126
2012-03-26,3.9371438026428223
2012-03-27,3.9002926349639893
2012-03-28,3.9678542613983154
2012-03-29,3.931001901626587
2012-03-30,3.9617137908935547
2012-04-02,4.029276371002197
2012-04-03,3.992424488067627
2012-04-04,3.992424488067627
2012-04-05,3.9432859420776367
2012-04-09,3.894148588180542
2012-04-10,3.7835891246795654
2012-04-11,3.8880069255828857
2012-04-12,3.9494292736053467
2012-04-13,3.8204429149627686
2012-04-16,3.8880069255828857
2012-04-17,3.9002926349639893
2012-04-18,3.931001901626587
2012-04-19,3.9617137908935547
2012-04-20,4.023136615753174
2012-04-23,3.9494292736053467
2012-04-24,4.01699161529541
2012-04-25,4.090698719024658
2012-04-26,4.10912561416626
2012-04-27,4.133695125579834
2012-04-30,4.10912561416626
2012-05-01,4.158263683319092
2012-05-02,4.127552032470703
2012-05-03,4.084556579589844
2012-05-04,3.986281633377075
2012-05-07,4.053845405578613
2012-05-08,4.029276371002197
2012-05-09,3.9432859420776367
2012-05-10,3.992424488067627
2012-05-11,4.01699161529541
2012-05-14,3.9187185764312744
2012-05-15,3.931001901626587
2012-05-16,3.9125757217407227
2012-05-17,3.8204429149627686
2012-05-18,3.7835891246795654
2012-05-21,3.826584815979004
2012-05-22,3.8450119495391846
2012-05-23,3.9002926349639893
2012-05-24,3.986281633377075
2012-05-25,3.9678542613983154
2012-05-29,4.059989929199219
2012-05-30,3.9494292736053467
2012-05-31,4.01699161529541
2012-06-01,3.7528798580169678
2012-06-04,3.5870399475097656
2012-06-05,3.623891830444336
2012-06-06,3.746736764907837
2012-06-07,3.746736764907837
2012-06-08,3.826584815979004
2012-06-11,3.728309154510498
2012-06-12,3.8204429149627686
2012-06-13,3.765164375305176
2012-06-14,3.8393547534942627
2012-06-15,3.8949966430664062
2012-06-18,3.8826303482055664
2012-06-19,3.9135429859161377
2012-06-20,3.901179313659668
2012-06-21,3.84553599357605
2012-06-22,3.8826303482055664
2012-06-25,3.802258014678955
2012-06-26,3.8269877433776855
2012-06-27,3.808440923690796
2012-06-28,3.8269877433776855
2012-06-29,3.956822395324707
2012-07-02,4.006282806396484
2012-07-03,4.0248308181762695
2012-07-05,3.969186782836914
2012-07-06,3.944456100463867
2012-07-09,3.956822395324707
2012-07-10,3.9259095191955566
2012-07-11,3.9939184188842773
2012-07-12,3.8826303482055664
2012-07-13,4.006282806396484
2012-07-16,4.031012058258057
2012-07-17,4.092837810516357
2012-07-18,4.080472946166992
2012-07-19,4.049561977386475
2012-07-20,3.9135429859161377
2012-07-23,3.8331706523895264
2012-07-24,3.8949966430664062
2012-07-25,3.8826303482055664
2012-07-26,3.9630048274993896
2012-07-27,3.956822395324707
2012-07-30,3.901179313659668
2012-07-31,3.84553599357605
2012-08-01,3.851717948913574
2012-08-02,3.808440923690796
2012-08-03,3.907362461090088
2012-08-06,3.9259095191955566
2012-08-07,3.9320919513702393
2012-08-08,3.9382731914520264
2012-08-09,3.956822395324707
2012-08-10,3.987734079360962
2012-08-13,3.987734079360962
2012-08-14,3.9815521240234375
2012-08-15,4.000098705291748
2012-08-16,4.000098705291748
2012-08-17,4.031012058258057
2012-08-20,4.006282806396484
2012-08-21,3.9939184188842773
2012-08-22,4.0248308181762695
2012-08-23,4.043376922607422
2012-08-24,4.049561977386475
2012-08-27,4.031012058258057
2012-08-28,4.049561977386475
2012-08-29,4.092837810516357
2012-08-30,4.043376922607422
2012-08-31,4.074290752410889
2012-09-04,4.061923980712891
2012-09-05,4.01246452331543
2012-09-06,4.086652755737305
2012-09-07,4.142297267913818
2012-09-10,4.136114597320557
2012-09-11,4.210305690765381
2012-09-12,4.296860694885254
2012-09-13,4.383916854858398
2012-09-14,4.477193832397461
2012-09-17,4.396353721618652
2012-09-18,4.383916854858398
2012-09-19,4.377700328826904
2012-09-20,4.340390682220459
2012-09-21,4.315516471862793
2012-09-24,4.334169387817383
2012-09-25,4.240894794464111
2012-09-26,4.234677791595459
2012-09-27,4.290642261505127
2012-09-28,4.290642261505127
2012-10-01,4.30929708480835
2012-10-02,4.296860694885254
2012-10-03,4.365262508392334
2012-10-04,4.477193832397461
2012-10-05,4.470974922180176
2012-10-08,4.446101188659668
2012-10-09,4.415007591247559
2012-10-10,4.402571678161621
2012-10-11,4.446101188659668
2012-10-12,4.30929708480835
2012-10-15,4.346607208251953
2012-10-16,4.290642261505127
2012-10-17,4.383916854858398
2012-10-18,4.110311508178711
2012-10-19,4.010817527770996
2012-10-22,4.017035961151123
2012-10-23,3.9486351013183594
2012-10-24,3.905107259750366
2012-10-25,3.929980516433716
2012-10-26,3.936197280883789
2012-10-31,3.9797275066375732
2012-11-01,3.9610719680786133
2012-11-02,3.9486351013183594
2012-11-05,3.9610719680786133
2012-11-06,4.0854387283325195
2012-11-07,3.861579656600952
2012-11-08,3.8242685794830322
2012-11-09,3.83048677444458
2012-11-12,3.8367061614990234
2012-11-13,3.786959171295166
2012-11-14,3.687464952468872
2012-11-15,3.668811321258545
2012-11-16,3.737212896347046
2012-11-19,3.7993950843811035
2012-11-20,3.818049669265747
2012-11-21,3.7993950843811035
2012-11-23,3.8740155696868896
2012-11-26,3.923762083053589
2012-11-27,3.8367061614990234
2012-11-28,3.83048677444458
2012-11-29,3.83048677444458
2012-11-30,3.8367061614990234
2012-12-03,3.8056142330169678
2012-12-04,3.737212896347046
2012-12-05,3.7931764125823975
2012-12-06,3.83048677444458
2012-12-07,3.842923879623413
2012-12-10,3.8802342414855957
2012-12-11,3.8926713466644287
2012-12-12,3.8864505290985107
2012-12-13,3.8367061614990234
2012-12-14,3.855480432510376
2012-12-17,3.9493658542633057
2012-12-18,4.005695343017578
2012-12-19,4.005695343017578
2012-12-20,3.9994378089904785
2012-12-21,3.9869186878204346
2012-12-24,3.961883306503296
2012-12-26,3.968142509460449
2012-12-27,3.968142509460449
2012-12-28,3.930589199066162
2012-12-31,3.9994378089904785
2013-01-02,4.112097263336182
2013-01-03,4.162167549133301
2013-01-04,4.187203407287598
2013-01-07,4.193461894989014
2013-01-08,4.162167549133301
2013-01-09,4.118356227874756
2013-01-10,4.174685955047607
2013-01-11,4.124612808227539
2013-01-14,4.124612808227539
2013-01-15,4.155909061431885
2013-01-16,4.205979824066162
2013-01-17,4.381228923797607
2013-01-18,4.381228923797607
2013-01-22,4.431299686431885
2013-01-23,4.400007247924805
2013-01-24,4.374969959259033
2013-01-25,4.337416648864746
2013-01-28,4.343675136566162
2013-01-29,4.312380790710449
2013-01-30,4.362452983856201
2013-01-31,4.356194019317627
2013-02-01,4.431299686431885
2013-02-04,4.393747806549072
2013-02-05,4.456335544586182
2013-02-06,4.450076580047607
2013-02-07,4.468852996826172
2013-02-08,4.506407260894775
2013-02-11,4.456335544586182
2013-02-12,4.518924236297607
2013-02-13,4.462594509124756
2013-02-14,4.487631320953369
2013-02-15,4.443819046020508
2013-02-19,4.468852996826172
2013-02-20,4.387488842010498
2013-02-21,4.293605327606201
2013-02-22,4.368711471557617
2013-02-25,4.2560529708862305
2013-02-26,4.2560529708862305
2013-02-27,4.400007247924805
2013-02-28,4.400007247924805
2013-03-01,4.425042629241943
2013-03-04,4.512667655944824
2013-03-05,4.493887424468994
2013-03-06,4.518924236297607
2013-03-07,4.594031810760498
2013-03-08,4.606550693511963
2013-03-11,4.631584167480469
2013-03-12,4.619065284729004
2013-03-13,4.675397872924805
2013-03-14,4.719446182250977
2013-03-15,4.725737571716309
2013-03-18,4.675398349761963
2013-03-19,4.706861972808838
2013-03-20,4.719446182250977
2013-03-21,4.687982082366943
2013-03-22,4.64393424987793
2013-03-25,4.625058650970459
2013-03-26,4.700568199157715
2013-03-27,4.662812232971191
2013-03-28,4.6376423835754395
2013-04-01,4.6124725341796875
2013-04-02,4.574715614318848
2013-04-03,4.52437686920166
2013-04-04,4.562130451202393
2013-04-05,4.536961078643799
2013-04-08,4.625058650970459
2013-04-09,4.650228023529053
2013-04-10,4.687982082366943
2013-04-11,4.700568199157715
2013-04-12,4.650228023529053
2013-04-15,4.499204635620117
2013-04-16,4.543252468109131
2013-04-17,4.411109924316406
2013-04-18,4.316720008850098
2013-04-19,4.4048171043396
2013-04-22,4.392230033874512
2013-04-23,4.442571640014648
2013-04-24,4.467741966247559
2013-04-25,4.474033355712891
2013-04-26,4.474033355712891
2013-04-29,4.486619472503662
2013-04-30,4.511790752410889
2013-05-01,4.442571640014648
2013-05-02,4.480325698852539
2013-05-03,4.574715614318848
2013-05-06,4.6124725341796875
2013-05-07,4.694275379180908
2013-05-08,4.694275379180908
2013-05-09,4.675398349761963
2013-05-10,4.713152885437012
2013-05-13,4.713152885437012
2013-05-14,4.839005947113037
2013-05-15,4.8452982902526855
2013-05-16,4.77608060836792
2013-05-17,4.870467662811279
2013-05-20,4.864176273345947
2013-05-21,4.839005947113037
2013-05-22,4.757202625274658
2013-05-23,4.732030391693115
2013-05-24,4.74461555480957
2013-05-28,4.794957160949707
2013-05-29,4.85159158706665
2013-05-30,4.9648566246032715
2013-05-31,4.876760005950928
2013-06-03,4.857883930206299
2013-06-04,4.794957160949707
2013-06-05,4.725737571716309
2013-06-06,4.750908851623535
2013-06-07,4.832712650299072
2013-06-10,4.914516448974609
2013-06-11,4.832712650299072
2013-06-12,4.77608060836792
2013-06-13,4.896431922912598
2013-06-14,4.769744873046875
2013-06-17,4.788748264312744
2013-06-18,4.826755523681641
2013-06-19,4.731739521026611
2013-06-20,4.757075786590576
2013-06-21,4.8520917892456055
2013-06-24,4.820420265197754
2013-06-25,4.928104877471924
2013-06-26,4.978777885437012
2013-06-27,4.991445541381836
2013-06-28,4.985110759735107
2013-07-01,5.086461067199707
2013-07-02,5.206811428070068
2013-07-03,5.194143772125244
2013-07-05,5.38417387008667
2013-07-08,5.371504306793213
2013-07-09,5.358835697174072
2013-07-10,5.238484859466553
2013-07-11,5.1814751625061035
2013-07-12,5.276492118835449
2013-07-15,5.301827907562256
2013-07-16,5.232150554656982
2013-07-17,5.219481468200684
2013-07-18,5.32082986831665
2013-07-19,5.308163166046143
2013-07-22,5.403176784515381
2013-07-23,5.358835697174072
2013-07-24,5.441183567047119
2013-07-25,5.422180652618408
2013-07-26,5.447516918182373
2013-07-29,5.365170955657959
2013-07-30,5.346168518066406
2013-07-31,5.415846347808838
2013-08-01,5.5171942710876465
2013-08-02,5.5171942710876465
2013-08-05,5.529863357543945
2013-08-06,5.472855091094971
2013-08-07,5.396842956542969
2013-08-08,5.447516918182373
2013-08-09,5.415846347808838
