Date,PHIN
2023-12-11,26.017295837402344
2023-12-12,26.017295837402344
2023-12-13,26.382654190063477
2023-12-14,27.796010971069336
2023-12-15,27.440271377563477
2023-12-18,27.161441802978516
2023-12-19,28.622873306274414
2023-12-20,28.670944213867188
2023-12-21,28.7670955657959
2023-12-22,29.017072677612305
2023-12-26,29.382429122924805
2023-12-27,29.50741958618164
2023-12-28,29.430505752563477
2023-12-29,29.122838973999023
2024-01-02,29.343969345092773
2024-01-03,27.459495544433594
2024-01-04,27.1422119140625
2024-01-05,27.38257598876953
2024-01-08,27.863311767578125
2024-01-09,27.565258026123047
2024-01-10,27.978689193725586
2024-01-11,28.382503509521484
2024-01-12,27.940229415893555
2024-01-16,27.680635452270508
2024-01-17,27.32489013671875
2024-01-18,27.3441219329834
2024-01-19,27.69024658203125
2024-01-22,28.382503509521484
2024-01-23,28.622873306274414
2024-01-24,28.276744842529297
2024-01-25,28.574796676635742
2024-01-26,28.497879028320312
2024-01-29,28.59402847290039
2024-01-30,29.40165901184082
2024-01-31,29.07476234436035
2024-02-01,29.62279510498047
2024-02-02,29.824703216552734
2024-02-05,29.718944549560547
2024-02-06,29.824703216552734
2024-02-07,28.940153121948242
2024-02-08,28.882471084594727
2024-02-09,28.9305419921875
2024-02-12,30.103530883789062
2024-02-13,29.593952178955078
2024-02-14,29.757404327392578
2024-02-15,30.66118049621582
2024-02-16,30.50734519958496
2024-02-20,30.247745513916016
2024-02-21,32.737945556640625
2024-02-22,33.459049224853516
2024-02-23,33.885162353515625
2024-02-26,33.67210388183594
2024-02-27,33.071678161621094
2024-02-28,32.46157455444336
2024-02-29,33.13947296142578
2024-03-01,34.233787536621094
2024-03-04,33.768943786621094
2024-03-05,33.19757843017578
2024-03-06,33.87547302246094
2024-03-07,33.10073471069336
2024-03-08,33.023258209228516
2024-03-11,34.76642608642578
2024-03-12,35.144107818603516
2024-03-13,36.52895736694336
2024-03-14,35.66706466674805
2024-03-15,35.144107818603516
2024-03-18,35.64768981933594
2024-03-19,35.347476959228516
2024-03-20,35.976951599121094
2024-03-21,37.003482818603516
2024-03-22,36.61611557006836
2024-03-25,36.41273880004883
2024-03-26,36.461158752441406
2024-03-27,36.674217224121094
2024-03-28,37.21653366088867
2024-04-01,38.32053756713867
2024-04-02,38.194644927978516
2024-04-03,38.03001403808594
2024-04-04,36.906639099121094
2024-04-05,36.509586334228516
2024-04-08,37.33274459838867
2024-04-09,38.81443405151367
2024-04-10,37.53611373901367
2024-04-11,36.41273880004883
2024-04-12,36.277164459228516
2024-04-15,35.27968978881836
2024-04-16,35.347476959228516
2024-04-17,35.289371490478516
2024-04-18,36.09316635131836
2024-04-19,36.277164459228516
2024-04-22,37.468326568603516
2024-04-23,37.642642974853516
2024-04-24,37.50706481933594
2024-04-25,37.110008239746094
2024-04-26,37.62327194213867
2024-04-29,39.29864501953125
2024-04-30,37.76853942871094
2024-05-01,39.45359420776367
2024-05-02,39.99591064453125
2024-05-03,39.782859802246094
2024-05-06,40.974021911621094
2024-05-07,41.19675827026367
2024-05-08,41.34202194213867
2024-05-09,41.584129333496094
2024-05-10,42.30076599121094
2024-05-13,41.89402389526367
2024-05-14,42.26202392578125
2024-05-15,42.775291442871094
2024-05-16,43.007713317871094
2024-05-17,43.55971145629883
2024-05-20,43.69529342651367
2024-05-21,43.17234802246094
2024-05-22,43.056129455566406
2024-05-23,42.78343963623047
2024-05-24,44.166378021240234
2024-05-28,44.36115646362305
2024-05-29,42.86134719848633
2024-05-30,43.58203887939453
2024-05-31,43.59177780151367
2024-06-03,44.098209381103516
2024-06-04,42.27701187133789
2024-06-05,42.51074981689453
2024-06-06,41.70241165161133
2024-06-07,42.520484924316406
2024-06-10,41.8387565612793
2024-06-11,41.46867370605469
2024-06-12,40.825897216796875
2024-06-13,40.43634033203125
2024-06-14,39.79357147216797
2024-06-17,39.5598258972168
2024-06-18,39.87147903442383
2024-06-20,39.267662048339844
2024-06-21,38.761226654052734
2024-06-24,39.85200119018555
2024-06-25,39.209224700927734
2024-06-26,38.254798889160156
2024-06-27,37.767852783203125
2024-06-28,38.33271408081055
2024-07-01,38.6248893737793
2024-07-02,38.06002426147461
2024-07-03,39.05339813232422
2024-07-05,38.65409851074219
2024-07-08,38.829402923583984
2024-07-09,39.442962646484375
2024-07-10,39.764347076416016
2024-07-11,40.9914665222168
2024-07-12,41.14728546142578
2024-07-15,42.07249450683594
2024-07-16,45.0526237487793
2024-07-17,45.25714874267578
2024-07-18,45.023414611816406
2024-07-19,43.69890594482422
2024-07-22,43.37752151489258
2024-07-23,42.09197235107422
2024-07-24,42.66657257080078
2024-07-25,41.95562744140625
2024-07-26,43.24117660522461
2024-07-29,41.673194885253906
2024-07-30,40.7674674987793
2024-07-31,43.53334045410156
2024-08-01,42.6470947265625
2024-08-02,41.283634185791016
2024-08-05,39.890953063964844
2024-08-06,41.90692901611328
2024-08-07,41.42972183227539
2024-08-08,42.588661193847656
2024-08-09,41.84849548339844
2024-08-12,41.91667175292969
2024-08-13,42.14066696166992
2024-08-14,43.15352249145508
2024-08-15,43.70864486694336
2024-08-16,44.30272674560547
2024-08-19,45.266883850097656
2024-08-20,44.7409782409668
2024-08-21,46.1336555480957
2024-08-22,45.55905532836914
2024-08-23,47.30191421508789
2024-08-26,47.84043884277344
2024-08-27,47.390037536621094
2024-08-28,46.59693908691406
2024-08-29,46.880889892578125
2024-08-30,46.9592170715332
2024-09-03,45.42198181152344
2024-09-04,46.73401641845703
2024-09-05,46.303199768066406
2024-09-06,45.22615051269531
2024-09-09,45.2946891784668
2024-09-10,44.44284439086914
2024-09-11,44.521175384521484
2024-09-12,44.32535171508789
2024-09-13,44.9128303527832
2024-09-16,44.82470703125
2024-09-17,47.057132720947266
2024-09-18,46.812347412109375
2024-09-19,48.52582550048828
2024-09-20,48.986019134521484
2024-09-23,48.84894561767578
2024-09-24,49.64204406738281
2024-09-25,45.68634033203125
2024-09-26,45.862586975097656
2024-09-27,46.00946044921875
2024-09-30,45.069488525390625
2024-10-01,44.60929489135742
2024-10-02,45.19677734375
2024-10-03,44.491798400878906
2024-10-04,44.491798400878906
2024-10-07,43.58120346069336
2024-10-08,43.6105842590332
2024-10-09,44.00223159790039
2024-10-10,43.86515426635742
2024-10-11,44.638671875
2024-10-14,44.746376037597656
2024-10-15,44.139312744140625
2024-10-16,45.147823333740234
2024-10-17,44.805118560791016
2024-10-18,44.805118560791016
2024-10-21,44.06098175048828
2024-10-22,44.61909103393555
2024-10-23,44.08056640625
2024-10-24,43.84557342529297
2024-10-25,43.75745391845703
2024-10-28,44.932411193847656
2024-10-29,44.55055236816406
2024-10-30,43.571414947509766
2024-10-31,45.608009338378906
2024-11-01,44.942203521728516
2024-11-04,44.511383056640625
2024-11-05,45.70592498779297
2024-11-06,50.249107360839844
2024-11-07,49.86724090576172
2024-11-08,50.98345184326172
2024-11-11,51.766761779785156
2024-11-12,51.50238800048828
2024-11-13,51.19886016845703
2024-11-14,51.01282501220703
2024-11-15,51.277191162109375
2024-11-18,51.99195861816406
2024-11-19,51.022621154785156
2024-11-20,51.639469146728516
2024-11-21,53.0592155456543
2024-11-22,53.91106033325195
2024-11-25,55.445472717285156
2024-11-26,54.717613220214844
2024-11-27,54.343841552734375
2024-11-29,55.16023254394531
2024-12-02,55.37662124633789
2024-12-03,54.3831901550293
2024-12-04,53.36024475097656
2024-12-05,52.307796478271484
2024-12-06,52.53402328491211
2024-12-09,52.17992401123047
2024-12-10,52.809425354003906
2024-12-11,52.69139862060547
2024-12-12,52.44549560546875
2024-12-13,51.806156158447266
2024-12-16,51.04878616333008
2024-12-17,50.094696044921875
2024-12-18,47.40946960449219
2024-12-19,46.73078536987305
2024-12-20,46.327510833740234
2024-12-23,46.848819732666016
2024-12-24,47.24225997924805
2024-12-26,47.8619270324707
2024-12-27,47.4389762878418
2024-12-30,46.7012825012207
2024-12-31,47.37995910644531
2025-01-02,47.50783157348633
2025-01-03,47.557010650634766
2025-01-06,46.85865783691406
2025-01-07,46.36685562133789
2025-01-08,47.04553985595703
2025-01-10,46.51439666748047
2025-01-13,47.56684875488281
2025-01-14,49.032405853271484
2025-01-15,51.12747573852539
2025-01-16,50.389774322509766
2025-01-17,50.56682205200195
2025-01-21,50.00617218017578
2025-01-22,50.14387512207031
2025-01-23,49.484867095947266
2025-01-24,49.86846923828125
2025-01-27,49.33732604980469
2025-01-28,49.44552230834961
2025-01-29,49.15044403076172
2025-01-30,50.76354217529297
2025-01-31,50.05535125732422
2025-02-03,48.17667770385742
2025-02-04,49.29798126220703
2025-02-05,50.60616683959961
2025-02-06,49.5340461730957
2025-02-07,49.1110954284668
2025-02-10,48.48159408569336
2025-02-11,48.717655181884766
2025-02-12,48.21602249145508
2025-02-13,48.393070220947266
2025-02-14,50.89141082763672
2025-02-18,52.229103088378906
2025-02-19,52.42582321166992
2025-02-20,52.26844787597656
2025-02-21,49.829124450683594
2025-02-24,49.87830352783203
2025-02-25,49.15044403076172
2025-02-26,49.30781936645508
2025-02-27,48.49142837524414
2025-02-28,48.76835250854492
2025-03-03,46.800209045410156
2025-03-04,45.01998519897461
2025-03-05,45.6925163269043
2025-03-06,43.536460876464844
2025-03-07,42.7056884765625
2025-03-10,40.46062088012695
2025-03-11,41.815574645996094
2025-03-12,41.696895599365234
2025-03-13,40.252933502197266
2025-03-14,42.40898132324219
2025-03-17,42.112281799316406
2025-03-18,42.6562385559082
2025-03-19,43.61558151245117
2025-03-20,43.684814453125
2025-03-21,44.02107620239258
2025-03-24,44.693607330322266
2025-03-25,44.92108154296875
2025-03-26,45.26723861694336
2025-03-27,43.77382278442383
2025-03-28,42.62656784057617
2025-03-31,41.963924407958984
2025-04-01,42.448543548583984
2025-04-02,43.457340240478516
2025-04-03,39.254024505615234
2025-04-04,37.60236740112305
2025-04-07,38.057315826416016
2025-04-08,37.22654342651367
2025-04-09,40.43095397949219
2025-04-10,37.58258819580078
2025-04-11,38.04742431640625
2025-04-14,38.2353401184082
2025-04-15,39.02655029296875
2025-04-16,40.421058654785156
2025-04-17,40.7474365234375
2025-04-21,40.22325897216797
2025-04-22,41.46942138671875
2025-04-23,42.211181640625
2025-04-24,43.52656936645508
2025-04-25,40.36172103881836
2025-04-28,40.36172103881836
2025-04-29,40.519962310791016
2025-04-30,39.7089729309082
2025-05-01,39.985897064208984
2025-05-02,41.43975067138672
2025-05-05,41.479305267333984
2025-05-06,40.92546081542969
2025-05-07,40.46062088012695
2025-05-08,41.489200592041016
2025-05-09,41.26172637939453
2025-05-12,42.943050384521484
2025-05-13,44.307891845703125
2025-05-14,43.83316421508789
2025-05-15,43.932064056396484
2025-05-16,43.71448516845703
2025-05-19,43.63536071777344
2025-05-20,43.51668167114258
2025-05-21,41.97381591796875
2025-05-22,42.379310607910156
2025-05-23,42.359535217285156
2025-05-27,43.6947021484375
2025-05-28,43.40788650512695
2025-05-29,43.27931594848633
2025-05-30,42.92327117919922
2025-06-02,42.395809173583984
2025-06-03,42.773990631103516
2025-06-04,41.3508415222168
2025-06-05,42.27638626098633
2025-06-06,42.52518844604492
2025-06-09,43.17207336425781
2025-06-10,43.83885955810547
2025-06-11,43.868717193603516
2025-06-12,43.580108642578125
2025-06-13,41.868350982666016
2025-06-16,42.594852447509766
2025-06-17,41.94797134399414
2025-06-18,42.415714263916016
2025-06-20,42.3659553527832
2025-06-23,42.46547317504883
2025-06-24,42.8038444519043
2025-06-25,43.36116027832031
2025-06-26,44.34641647338867
2025-06-27,44.42603302001953
2025-06-30,44.27675247192383
2025-07-01,46.74486541748047
2025-07-02,47.600746154785156
2025-07-03,47.123043060302734
2025-07-07,46.854339599609375
2025-07-08,46.89414596557617
2025-07-09,47.690311431884766
2025-07-10,48.18791198730469
2025-07-11,48.02867889404297
2025-07-14,48.71537399291992
2025-07-15,47.73011779785156
2025-07-16,48.287437438964844
2025-07-17,48.128204345703125
2025-07-18,48.05854034423828
2025-07-21,47.88935089111328
2025-07-22,47.54103088378906
2025-07-23,48.69546890258789
2025-07-24,49.660823822021484
2025-07-25,52.109031677246094
2025-07-28,53.59188461303711
2025-07-29,53.45255661010742
2025-07-30,50.99440002441406
2025-07-31,50.45698547363281
2025-08-01,49.28264236450195
2025-08-04,49.312496185302734
2025-08-05,50.526649475097656
2025-08-06,50.34751510620117
2025-08-07,50.90483093261719
2025-08-08,51.770660400390625
2025-08-11,52.46730422973633
2025-08-12,54.32834243774414
2025-08-13,55.781341552734375
2025-08-14,55.622108459472656
2025-08-15,55.01503372192383
2025-08-18,54.766231536865234
2025-08-19,55.32354736328125
2025-08-20,55.751487731933594
2025-08-21,56.060001373291016
2025-08-22,58.2599983215332
2025-08-25,59.040000915527344
2025-08-26,58.959999084472656
2025-08-27,58.97999954223633
2025-08-28,58.849998474121094
2025-08-29,58.47999954223633
2025-09-02,57.97999954223633
2025-09-03,57.720001220703125
2025-09-04,58.529998779296875
2025-09-05,58.599998474121094
2025-09-08,58.83000183105469
2025-09-09,57.86000061035156
2025-09-10,57.970001220703125
2025-09-11,59.529998779296875
2025-09-12,58.20000076293945
2025-09-15,57.4900016784668
2025-09-16,57.65999984741211
2025-09-17,58.5
2025-09-18,59.43000030517578
2025-09-19,58.52000045776367
