Date,SMG
2010-01-04,23.787845611572266
2010-01-05,23.623035430908203
2010-01-06,23.958759307861328
2010-01-07,24.245668411254883
2010-01-08,24.233449935913086
2010-01-11,24.39826202392578
2010-01-12,24.416568756103516
2010-01-13,24.544757843017578
2010-01-14,24.45319175720215
2010-01-15,25.362709045410156
2010-01-19,25.28335952758789
2010-01-20,25.40544319152832
2010-01-21,25.051408767700195
2010-01-22,25.045297622680664
2010-01-25,25.039194107055664
2010-01-26,25.61910057067871
2010-01-27,25.228422164916992
2010-01-28,24.727882385253906
2010-01-29,24.233449935913086
2010-02-01,24.416568756103516
2010-02-02,24.90336799621582
2010-02-03,24.548229217529297
2010-02-04,24.088977813720703
2010-02-05,23.801193237304688
2010-02-08,23.476652145385742
2010-02-09,23.525632858276367
2010-02-10,23.26846694946289
2010-02-11,23.17049217224121
2010-02-12,23.34193229675293
2010-02-16,23.421546936035156
2010-02-17,23.70321273803711
2010-02-18,23.72770118713379
2010-02-19,23.8317928314209
2010-02-22,23.654233932495117
2010-02-23,23.34193229675293
2010-02-24,23.464406967163086
2010-02-25,23.660350799560547
2010-02-26,23.911399841308594
2010-03-01,24.50536346435547
2010-03-02,24.61557960510254
2010-03-03,24.57884407043457
2010-03-04,24.701303482055664
2010-03-05,24.823780059814453
2010-03-08,24.97073745727539
2010-03-09,24.71967887878418
2010-03-10,25.12993812561035
2010-03-11,25.460596084594727
2010-03-12,25.717775344848633
2010-03-15,25.766754150390625
2010-03-16,25.705530166625977
2010-03-17,26.10966682434082
2010-03-18,26.330102920532227
2010-03-19,26.470937728881836
2010-03-22,27.36492347717285
2010-03-23,28.35691261291504
2010-03-24,28.173194885253906
2010-03-25,27.90989875793457
2010-03-26,28.173194885253906
2010-03-29,28.27117919921875
2010-03-30,28.53448486328125
2010-03-31,28.38139533996582
2010-04-01,28.56509017944336
2010-04-05,28.595726013183594
2010-04-06,28.509984970092773
2010-04-07,28.44264030456543
2010-04-08,28.277294158935547
2010-04-09,28.48550033569336
2010-04-12,28.252809524536133
2010-04-13,28.47323989868164
2010-04-14,28.88351058959961
2010-04-15,29.667285919189453
2010-04-16,29.685651779174805
2010-04-19,29.361125946044922
2010-04-20,29.59380340576172
2010-04-21,29.72239875793457
2010-04-22,30.169391632080078
2010-04-23,30.242874145507812
2010-04-26,30.206111907958984
2010-04-27,29.82649040222168
2010-04-28,29.80199432373047
2010-04-29,29.93057632446289
2010-04-30,29.667285919189453
2010-05-03,30.126529693603516
2010-05-04,29.465221405029297
2010-05-05,29.110069274902344
2010-05-06,28.240562438964844
2010-05-07,27.989519119262695
2010-05-10,28.956985473632812
2010-05-11,28.95086097717285
2010-05-12,29.330514907836914
2010-05-13,28.70594024658203
2010-05-14,28.173194885253906
2010-05-17,28.252809524536133
2010-05-18,28.105857849121094
2010-05-19,27.81192970275879
2010-05-20,26.268877029418945
2010-05-21,27.217975616455078
2010-05-24,27.879289627075195
2010-05-25,27.391157150268555
2010-05-26,27.26220703125
2010-05-27,27.685884475708008
2010-05-28,27.280635833740234
2010-06-01,27.059581756591797
2010-06-02,27.962177276611328
2010-06-03,27.956035614013672
2010-06-04,27.624469757080078
2010-06-07,27.219221115112305
2010-06-08,27.913055419921875
2010-06-09,27.66130828857422
2010-06-10,28.115686416625977
2010-06-11,28.349010467529297
2010-06-14,28.158660888671875
2010-06-15,29.02442169189453
2010-06-16,27.46483612060547
2010-06-17,27.888500213623047
2010-06-18,28.177091598510742
2010-06-21,27.5078125
2010-06-22,27.151697158813477
2010-06-23,27.053443908691406
2010-06-24,26.899938583374023
2010-06-25,27.317468643188477
2010-06-28,27.415712356567383
2010-06-29,26.90607261657715
2010-06-30,27.268342971801758
2010-07-01,27.59377098083496
2010-07-02,27.63060760498047
2010-07-06,27.292909622192383
2010-07-07,27.759553909301758
2010-07-08,27.956035614013672
2010-07-09,27.728857040405273
2010-07-12,27.771833419799805
2010-07-13,28.06656837463379
2010-07-14,28.029726028442383
2010-07-15,28.459531784057617
2010-07-16,27.74112892150879
2010-07-19,27.452545166015625
2010-07-20,27.37887191772461
2010-07-21,27.968324661254883
2010-07-22,28.152509689331055
2010-07-23,28.698993682861328
2010-07-26,29.36212921142578
2010-07-27,29.55247688293457
2010-07-28,29.466520309448242
2010-07-29,29.570899963378906
2010-07-30,29.626148223876953
2010-08-02,29.969995498657227
2010-08-03,29.589317321777344
2010-08-04,29.47879981994629
2010-08-05,28.275331497192383
2010-08-06,28.238473892211914
2010-08-09,28.471824645996094
2010-08-10,29.09809684753418
2010-08-11,29.472667694091797
2010-08-12,29.441953659057617
2010-08-13,29.841066360473633
2010-08-16,30.369112014770508
2010-08-17,30.38139533996582
2010-08-18,30.57175064086914
2010-08-19,29.7796688079834
2010-08-20,29.920883178710938
2010-08-23,30.141935348510742
2010-08-24,29.51563835144043
2010-08-25,29.58353042602539
2010-08-26,29.546499252319336
2010-08-27,30.071130752563477
2010-08-30,29.225534439086914
2010-08-31,29.15147590637207
2010-09-01,29.14530372619629
2010-09-02,30.108163833618164
2010-09-03,30.324201583862305
2010-09-07,30.373563766479492
2010-09-08,30.540231704711914
2010-09-09,30.601959228515625
2010-09-10,30.910568237304688
2010-09-13,30.959943771362305
2010-09-14,31.299407958984375
2010-09-15,31.342615127563477
2010-09-16,31.361135482788086
2010-09-17,30.990812301635742
2010-09-20,31.58949851989746
2010-09-21,31.330278396606445
2010-09-22,31.194490432739258
2010-09-23,30.972288131713867
2010-09-24,31.910465240478516
2010-09-27,31.867252349853516
2010-09-28,31.817873001098633
2010-09-29,32.01539993286133
2010-09-30,31.928974151611328
2010-10-01,31.99687957763672
2010-10-04,31.552467346191406
2010-10-05,31.700613021850586
2010-10-06,32.009220123291016
2010-10-07,31.793190002441406
2010-10-08,31.78084373474121
2010-10-11,31.44138526916504
2010-10-12,31.910465240478516
2010-10-13,32.663475036621094
2010-10-14,32.527687072753906
2010-10-15,32.793094635009766
2010-10-18,33.00295639038086
2010-10-19,32.762229919433594
2010-10-20,33.157257080078125
2010-10-21,33.354766845703125
2010-10-22,33.68806457519531
2010-10-25,33.614009857177734
2010-10-26,33.70040512084961
2010-10-27,33.539939880371094
2010-10-28,33.33625793457031
2010-10-29,32.959747314453125
2010-11-01,32.644962310791016
2010-11-02,33.021461486816406
2010-11-03,32.688175201416016
2010-11-04,32.021568298339844
2010-11-05,32.07094192504883
2010-11-08,31.768491744995117
2010-11-09,31.089548110961914
2010-11-10,31.058692932128906
2010-11-11,30.780935287475586
2010-11-12,30.564922332763672
2010-11-15,30.811817169189453
2010-11-16,31.04634666442871
2010-11-17,31.10807991027832
2010-11-18,31.73147964477539
2010-11-19,31.669748306274414
2010-11-22,31.577178955078125
2010-11-23,31.173988342285156
2010-11-24,31.502729415893555
2010-11-26,31.49031639099121
2010-11-29,31.360076904296875
2010-11-30,30.987930297851562
2010-12-01,31.632978439331055
2010-12-02,31.85629653930664
2010-12-03,32.023738861083984
2010-12-06,31.887296676635742
2010-12-07,31.83766746520996
2010-12-08,31.5833683013916
2010-12-09,31.49031639099121
2010-12-10,31.5833683013916
2010-12-13,31.415895462036133
2010-12-14,31.91830825805664
2010-12-15,31.645401000976562
2010-12-16,31.775651931762695
2010-12-17,31.850069046020508
2010-12-20,31.601974487304688
2010-12-21,31.012746810913086
2010-12-22,31.49031639099121
2010-12-23,31.403486251831055
2010-12-27,31.459314346313477
2010-12-28,31.180206298828125
2010-12-29,31.391101837158203
2010-12-30,31.55854606628418
2010-12-31,31.49031639099121
2011-01-03,31.49652671813965
2011-01-04,30.7274112701416
2011-01-05,30.944499969482422
2011-01-06,31.068561553955078
2011-01-07,30.75223731994629
2011-01-10,31.161596298217773
2011-01-11,31.61438751220703
2011-01-12,32.104373931884766
2011-01-13,32.00514602661133
2011-01-14,32.19122314453125
2011-01-18,32.43931579589844
2011-01-19,32.122989654541016
2011-01-20,31.632978439331055
2011-01-21,32.08576583862305
2011-01-24,32.62540054321289
2011-01-25,32.7618522644043
2011-01-26,33.19602584838867
2011-01-27,33.57438659667969
2011-01-28,31.85629653930664
2011-01-31,32.048553466796875
2011-02-01,32.426902770996094
2011-02-02,32.16640090942383
2011-02-03,32.20982360839844
2011-02-04,32.420711517333984
2011-02-07,32.706016540527344
2011-02-08,32.879695892333984
2011-02-09,32.935523986816406
2011-02-10,32.90451431274414
2011-02-11,32.935523986816406
2011-02-14,32.53854751586914
2011-02-15,32.51995086669922
2011-02-16,32.581966400146484
2011-02-17,32.89829635620117
2011-02-18,33.7852668762207
2011-02-22,32.4268684387207
2011-02-23,32.532798767089844
2011-02-24,33.23070526123047
2011-02-25,34.271305084228516
2011-02-28,35.00033187866211
2011-03-01,34.134212493896484
2011-03-02,34.24013900756836
2011-03-03,34.55792999267578
2011-03-04,34.73238754272461
2011-03-07,34.30244827270508
2011-03-08,35.01905059814453
2011-03-09,35.318145751953125
2011-03-10,35.0065803527832
2011-03-11,34.83832550048828
2011-03-14,35.617225646972656
2011-03-15,34.70747756958008
2011-03-16,34.395931243896484
2011-03-17,34.40215301513672
2011-03-18,35.01279830932617
2011-03-21,35.38667297363281
2011-03-22,35.38043975830078
2011-03-23,35.67330551147461
2011-03-24,35.92878341674805
2011-03-25,36.31511688232422
2011-03-28,35.878929138183594
2011-03-29,36.20919418334961
2011-03-30,36.10948181152344
2011-03-31,36.04718017578125
2011-04-01,36.38987731933594
2011-04-04,36.98807907104492
2011-04-05,37.100223541259766
2011-04-06,37.11893844604492
2011-04-07,36.83853530883789
2011-04-08,36.52696990966797
2011-04-11,36.62044906616211
2011-04-12,36.19050216674805
2011-04-13,35.38043975830078
2011-04-14,35.249576568603516
2011-04-15,35.75432205200195
2011-04-18,35.100040435791016
2011-04-19,35.36176300048828
2011-04-20,35.36176300048828
2011-04-21,35.81660842895508
2011-04-25,35.74184036254883
2011-04-26,35.92878341674805
2011-04-27,36.128177642822266
2011-04-28,35.667076110839844
2011-04-29,35.18728256225586
2011-05-02,35.21843338012695
2011-05-03,35.5735969543457
2011-05-04,35.804161071777344
2011-05-05,35.49259948730469
2011-05-06,36.12192916870117
2011-05-09,37.00677490234375
2011-05-10,37.55511474609375
2011-05-11,36.913291931152344
2011-05-12,36.93201446533203
2011-05-13,36.62044906616211
2011-05-16,36.02848815917969
2011-05-17,35.43653106689453
2011-05-18,35.5673713684082
2011-05-19,35.81039047241211
2011-05-20,35.81660842895508
2011-05-23,35.442745208740234
2011-05-24,35.35552978515625
2011-05-25,35.84994888305664
2011-05-26,36.34438705444336
2011-05-27,36.96401596069336
2011-05-31,36.11282730102539
2011-06-01,35.549537658691406
2011-06-02,34.89862823486328
2011-06-03,34.6107292175293
2011-06-06,32.80821990966797
2011-06-07,33.102386474609375
2011-06-08,32.5766487121582
2011-06-09,32.80821990966797
2011-06-10,32.320037841796875
2011-06-13,32.45772171020508
2011-06-14,32.75814437866211
2011-06-15,30.786653518676758
2011-06-16,30.592634201049805
2011-06-17,30.661481857299805
2011-06-20,31.85064125061035
2011-06-21,32.088462829589844
2011-06-22,31.825603485107422
2011-06-23,32.257442474365234
2011-06-24,32.24494171142578
2011-06-27,32.03840255737305
2011-06-28,32.22615432739258
2011-06-29,32.65174865722656
2011-06-30,32.113502502441406
2011-07-01,32.30125045776367
2011-07-05,31.55647850036621
2011-07-06,31.644100189208984
2011-07-07,32.401397705078125
2011-07-08,32.451473236083984
2011-07-11,32.3513298034668
2011-07-12,32.357582092285156
2011-07-13,32.26996612548828
2011-07-14,31.75676155090332
2011-07-15,32.03213119506836
2011-07-18,31.5877628326416
2011-07-19,31.180946350097656
2011-07-20,31.19347381591797
2011-07-21,31.299867630004883
2011-07-22,31.2873592376709
2011-07-25,31.575252532958984
2011-07-26,31.91947364807129
2011-07-27,32.025882720947266
2011-07-28,31.900707244873047
2011-07-29,31.581499099731445
2011-08-01,31.50640106201172
2011-08-02,30.21086311340332
2011-08-03,30.12948226928711
2011-08-04,28.408336639404297
2011-08-05,28.69623374938965
2011-08-08,25.291494369506836
2011-08-09,26.806114196777344
2011-08-10,25.82347869873047
2011-08-11,27.025150299072266
2011-08-12,27.77619743347168
2011-08-15,28.514739990234375
2011-08-16,28.176767349243164
2011-08-17,28.508480072021484
2011-08-18,27.851306915283203
2011-08-19,28.076631546020508
2011-08-22,27.794971466064453
2011-08-23,29.040464401245117
2011-08-24,29.594810485839844
2011-08-25,29.141258239746094
2011-08-26,30.016897201538086
2011-08-29,30.829513549804688
2011-08-30,30.590137481689453
2011-08-31,30.590137481689453
2011-09-01,30.205867767333984
2011-09-02,29.248353958129883
2011-09-06,29.349138259887695
2011-09-07,30.35704803466797
2011-09-08,30.092479705810547
2011-09-09,29.758604049682617
2011-09-12,29.519222259521484
2011-09-13,29.808996200561523
2011-09-14,29.99169158935547
2011-09-15,29.771196365356445
2011-09-16,29.739702224731445
2011-09-19,29.179058074951172
2011-09-20,28.59951400756836
2011-09-21,27.50339698791504
2011-09-22,27.276620864868164
2011-09-23,27.541196823120117
2011-09-26,28.643606185913086
2011-09-27,28.668794631958008
2011-09-28,28.108150482177734
2011-09-29,28.271936416625977
2011-09-30,28.095552444458008
2011-10-03,27.566396713256836
2011-10-04,28.826284408569336
2011-10-05,29.134971618652344
2011-10-06,29.808996200561523
2011-10-07,29.575929641723633
2011-10-10,28.43572235107422
2011-10-11,28.095552444458008
2011-10-12,28.964881896972656
2011-10-13,28.341222763061523
2011-10-14,28.328630447387695
2011-10-17,27.956954956054688
2011-10-18,28.952268600463867
2011-10-19,29.330244064331055
2011-10-20,29.58222007751465
2011-10-21,30.35704803466797
2011-10-24,30.709819793701172
2011-10-25,30.035776138305664
2011-10-26,30.84840202331543
2011-10-27,31.572851181030273
2011-10-28,31.47205352783203
2011-10-31,30.558626174926758
2011-11-01,29.273548126220703
2011-11-02,29.72081184387207
2011-11-03,30.054689407348633
2011-11-04,29.99169158935547
2011-11-07,29.254650115966797
2011-11-08,27.509700775146484
2011-11-09,26.678171157836914
2011-11-10,27.163238525390625
2011-11-11,27.264020919799805
2011-11-14,26.967945098876953
2011-11-15,27.012042999267578
2011-11-16,26.823060989379883
2011-11-17,26.615177154541016
2011-11-18,26.646669387817383
2011-11-21,26.797866821289062
2011-11-22,26.70903205871582
2011-11-23,26.17612648010254
2011-11-25,26.283977508544922
2011-11-28,26.68366813659668
2011-11-29,26.67098045349121
2011-11-30,27.97153663635254
2011-12-01,28.320470809936523
2011-12-02,28.225311279296875
2011-12-05,28.491758346557617
2011-12-06,28.212617874145508
2011-12-07,28.770912170410156
2011-12-08,28.073049545288086
2011-12-09,28.3775691986084
2011-12-12,28.041318893432617
2011-12-13,28.028644561767578
2011-12-14,27.578195571899414
2011-12-15,27.768526077270508
2011-12-16,27.77486801147461
2011-12-19,27.292713165283203
2011-12-20,28.276058197021484
2011-12-21,28.26971435546875
2011-12-22,29.360912322998047
2011-12-23,29.23404312133789
2011-12-27,29.284791946411133
2011-12-28,29.170597076416016
2011-12-29,29.52587127685547
2011-12-30,29.621023178100586
2012-01-03,30.001672744750977
2012-01-04,30.179330825805664
2012-01-05,30.103185653686523
2012-01-06,30.21104621887207
2012-01-09,30.29986000061035
2012-01-10,30.6234188079834
2012-01-11,30.680505752563477
2012-01-12,30.908912658691406
2012-01-13,30.667808532714844
2012-01-17,29.80500030517578
2012-01-18,30.230083465576172
2012-01-19,30.280826568603516
2012-01-20,30.236417770385742
2012-01-23,29.944578170776367
2012-01-24,30.1539306640625
2012-01-25,30.325237274169922
2012-01-26,30.34427261352539
2012-01-27,30.325237274169922
2012-01-30,30.249099731445312
2012-01-31,30.046091079711914
2012-02-01,30.3886775970459
2012-02-02,30.395017623901367
2012-02-03,30.972333908081055
2012-02-06,31.118249893188477
2012-02-07,33.59883499145508
2012-02-08,32.653533935546875
2012-02-09,32.43150329589844
2012-02-10,31.416444778442383
2012-02-13,31.080196380615234
2012-02-14,31.0548095703125
2012-02-15,30.395017623901367
2012-02-16,30.414052963256836
2012-02-17,31.092878341674805
2012-02-21,30.69953727722168
2012-02-22,30.373958587646484
2012-02-23,30.552719116210938
2012-02-24,30.43779754638672
2012-02-27,30.444183349609375
2012-02-28,30.239912033081055
2012-02-29,29.901565551757812
2012-03-01,29.946250915527344
2012-03-02,30.086698532104492
2012-03-05,30.054780960083008
2012-03-06,29.984554290771484
2012-03-07,29.971792221069336
2012-03-08,30.64207649230957
2012-03-09,30.9229679107666
2012-03-12,31.012348175048828
2012-03-13,31.784788131713867
2012-03-14,32.780643463134766
2012-03-15,33.90419006347656
2012-03-16,33.929718017578125
2012-03-19,33.77012252807617
2012-03-20,33.5530891418457
2012-03-21,33.680755615234375
2012-03-22,33.6424560546875
2012-03-23,33.853126525878906
2012-03-26,34.36383056640625
2012-03-27,34.9128303527832
2012-03-28,34.94475555419922
2012-03-29,34.683013916015625
2012-03-30,34.57448959350586
2012-04-02,34.80429458618164
2012-04-03,34.75962448120117
2012-04-04,34.478729248046875
2012-04-05,33.79566192626953
2012-04-09,33.476478576660156
2012-04-10,32.614662170410156
2012-04-11,33.157291412353516
2012-04-12,33.738224029541016
2012-04-13,33.49563217163086
2012-04-16,33.54670715332031
2012-04-17,33.578617095947266
2012-04-18,33.4062614440918
2012-04-19,33.323272705078125
2012-04-20,33.60415267944336
2012-04-23,33.05515670776367
2012-04-24,32.83810806274414
2012-04-25,33.34880447387695
2012-04-26,33.25943374633789
2012-04-27,33.49563217163086
2012-04-30,33.45095443725586
2012-05-01,33.323272705078125
2012-05-02,33.144527435302734
2012-05-03,34.242530822753906
2012-05-04,34.04465103149414
2012-05-07,35.110713958740234
2012-05-08,29.454708099365234
2012-05-09,29.416406631469727
2012-05-10,29.952638626098633
2012-05-11,29.952638626098633
2012-05-14,29.358949661254883
2012-05-15,28.963151931762695
2012-05-16,28.988689422607422
2012-05-17,28.484373092651367
2012-05-18,28.184337615966797
2012-05-21,28.605674743652344
2012-05-22,28.41414451599121
2012-05-23,28.426998138427734
2012-05-24,28.42058563232422
2012-05-25,28.182777404785156
