Date,SPTN
2010-11-04,10.16912841796875
2010-11-05,10.093050003051758
2010-11-08,9.978933334350586
2010-11-09,9.87115478515625
2010-11-10,10.276904106140137
2010-11-11,10.080370903015137
2010-11-12,9.7697172164917
2010-11-15,9.921873092651367
2010-11-16,9.649261474609375
2010-11-17,9.497101783752441
2010-11-18,9.649261474609375
2010-11-19,9.795076370239258
2010-11-22,9.757039070129395
2010-11-23,9.718999862670898
2010-11-24,9.934551239013672
2010-11-26,10.086711883544922
2010-11-29,10.60185718536377
2010-11-30,10.404705047607422
2010-12-01,10.62093734741211
2010-12-02,10.46194076538086
2010-12-03,10.493744850158691
2010-12-06,10.671819686889648
2010-12-07,10.77993392944336
2010-12-08,10.856252670288086
2010-12-09,10.830812454223633
2010-12-10,10.900771141052246
2010-12-13,10.900771141052246
2010-12-14,10.849891662597656
2010-12-15,11.034327507019043
2010-12-16,11.167884826660156
2010-12-17,10.875329971313477
2010-12-20,10.951650619506836
2010-12-21,11.097926139831543
2010-12-22,11.104283332824707
2010-12-23,11.123363494873047
2010-12-27,11.091567039489746
2010-12-28,10.97708797454834
2010-12-29,10.881690979003906
2010-12-30,10.932571411132812
2010-12-31,10.77993392944336
2011-01-03,11.167884826660156
2011-01-04,10.818094253540039
2011-01-05,11.269641876220703
2011-01-06,10.86260986328125
2011-01-07,10.652735710144043
2011-01-10,10.315669059753418
2011-01-11,10.073994636535645
2011-01-12,10.277507781982422
2011-01-13,10.18846321105957
2011-01-14,9.978592872619629
2011-01-18,9.96587085723877
2011-01-19,9.666960716247559
2011-01-20,9.616080284118652
2011-01-21,9.507964134216309
2011-01-24,9.476163864135742
2011-01-25,9.418930053710938
2011-01-26,9.590642929077148
2011-01-27,9.571560859680176
2011-01-28,9.380766868591309
2011-01-31,9.215410232543945
2011-02-01,9.348970413208008
2011-02-02,9.590642929077148
2011-02-03,9.953152656555176
2011-02-04,9.539765357971191
2011-02-07,9.628798484802246
2011-02-08,9.717839241027832
2011-02-09,9.724200248718262
2011-02-10,9.736920356750488
2011-02-11,9.794157028198242
2011-02-14,9.857760429382324
2011-02-15,9.902275085449219
2011-02-16,9.838680267333984
2011-02-17,9.940433502197266
2011-02-18,9.9086332321167
2011-02-22,9.819601058959961
2011-02-23,9.711480140686035
2011-02-24,9.813239097595215
2011-02-25,10.113122940063477
2011-02-28,9.615437507629395
2011-03-01,9.366601943969727
2011-03-02,9.258132934570312
2011-03-03,9.379364013671875
2011-03-04,9.640965461730957
2011-03-07,9.538874626159668
2011-03-08,9.870665550231934
2011-03-09,9.73667049407959
2011-03-10,9.366601943969727
2011-03-11,9.334699630737305
2011-03-14,9.168805122375488
2011-03-15,9.124141693115234
2011-03-16,9.002912521362305
2011-03-17,8.971010208129883
2011-03-18,9.315559387207031
2011-03-21,9.532493591308594
2011-03-22,9.538874626159668
2011-03-23,9.519730567932129
2011-03-24,9.51335620880127
2011-03-25,9.621822357177734
2011-03-28,9.251753807067871
2011-03-29,9.436789512634277
2011-03-30,9.398504257202148
2011-03-31,9.436789512634277
2011-04-01,9.392126083374023
2011-04-04,9.64734172821045
2011-04-05,9.62820816040039
2011-04-06,9.896185874938965
2011-04-07,9.825998306274414
2011-04-08,9.819620132446289
2011-04-11,9.838762283325195
2011-04-12,9.621822357177734
2011-04-13,9.315559387207031
2011-04-14,9.475069999694824
2011-04-15,9.774956703186035
2011-04-18,9.679247856140137
2011-04-19,9.723910331726074
2011-04-20,9.832378387451172
2011-04-21,9.845142364501953
2011-04-25,9.749431610107422
2011-04-26,9.245369911193848
2011-04-27,9.717525482177734
2011-04-28,9.95998764038086
2011-04-29,9.95998764038086
2011-05-02,9.86428165435791
2011-05-03,9.896185874938965
2011-05-04,9.825998306274414
2011-05-05,9.870665550231934
2011-05-06,9.896185874938965
2011-05-09,10.036555290222168
2011-05-10,10.451287269592285
2011-05-11,10.093976974487305
2011-05-12,10.566140174865723
2011-05-13,10.285396575927734
2011-05-16,10.145026206970215
2011-05-17,10.247114181518555
2011-05-18,10.59166145324707
2011-05-19,10.649086952209473
2011-05-20,10.655466079711914
2011-05-23,10.642705917358398
2011-05-24,10.438530921936035
2011-05-25,10.706513404846191
2011-05-26,11.063817977905273
2011-05-27,11.25915813446045
2011-05-31,11.944443702697754
2011-06-01,12.155792236328125
2011-06-02,12.021295547485352
2011-06-03,11.656238555908203
2011-06-06,11.681857109069824
2011-06-07,11.617807388305664
2011-06-08,11.617807388305664
2011-06-09,11.726689338684082
2011-06-10,11.387248039245605
2011-06-13,11.4512939453125
2011-06-14,11.534552574157715
2011-06-15,11.336010932922363
2011-06-16,11.52174186706543
2011-06-17,11.496123313903809
2011-06-20,11.931633949279785
2011-06-21,11.982874870300293
2011-06-22,11.88039493560791
2011-06-23,12.168601989746094
2011-06-24,11.970062255859375
2011-06-27,12.296690940856934
2011-06-28,12.431188583374023
2011-06-29,12.443990707397461
2011-06-30,12.508047103881836
2011-07-01,12.527251243591309
2011-07-05,12.892308235168457
2011-07-06,13.295790672302246
2011-07-07,13.398268699645996
2011-07-08,13.276578903198242
2011-07-11,13.05882453918457
2011-07-12,13.007596969604492
2011-07-13,13.129279136657715
2011-07-14,12.917929649353027
2011-07-15,13.007596969604492
2011-07-18,12.943550109863281
2011-07-19,13.154898643493652
2011-07-20,13.174112319946289
2011-07-21,13.046022415161133
2011-07-22,12.905117988586426
2011-07-25,12.745009422302246
2011-07-26,12.680961608886719
2011-07-27,12.347925186157227
2011-07-28,11.182302474975586
2011-07-29,11.310396194458008
2011-08-01,10.612303733825684
2011-08-02,10.426569938659668
2011-08-03,10.919717788696289
2011-08-04,10.567473411560059
2011-08-05,10.625110626220703
2011-08-08,9.901397705078125
2011-08-09,10.0423002243042
2011-08-10,9.369821548461914
2011-08-11,9.638811111450195
2011-08-12,9.6708345413208
2011-08-15,9.79892349243164
2011-08-16,9.6708345413208
2011-08-17,9.683643341064453
2011-08-18,9.209710121154785
2011-08-19,9.120043754577637
2011-08-22,9.08161735534668
2011-08-23,9.472296714782715
2011-08-24,9.593977928161621
2011-08-25,9.453083038330078
2011-08-26,9.382630348205566
2011-08-29,10.650725364685059
2011-08-30,10.068843841552734
2011-08-31,10.377467155456543
2011-09-01,10.004546165466309
2011-09-02,9.683064460754395
2011-09-06,9.978827476501465
2011-09-07,10.203865051269531
2011-09-08,10.036694526672363
2011-09-09,9.728072166442871
2011-09-12,9.92739200592041
2011-09-13,10.191006660461426
2011-09-14,10.178147315979004
2011-09-15,10.242445945739746
2011-09-16,10.281018257141113
2011-09-19,9.959540367126465
2011-09-20,9.766645431518555
2011-09-21,9.631628036499023
2011-09-22,9.368012428283691
2011-09-23,9.091535568237305
2011-09-26,9.715211868286133
2011-09-27,9.991687774658203
2011-09-28,9.676634788513184
2011-09-29,9.81808853149414
2011-09-30,9.953110694885254
2011-10-03,9.72164249420166
2011-10-04,10.493199348449707
2011-10-05,9.875951766967773
2011-10-06,10.203865051269531
2011-10-07,9.843805313110352
2011-10-10,10.100991249084473
2011-10-11,10.004546165466309
2011-10-12,10.467483520507812
2011-10-13,10.480342864990234
2011-10-14,10.801824569702148
2011-10-17,10.480342864990234
2011-10-18,10.866119384765625
2011-10-19,10.711811065673828
2011-10-20,10.76324462890625
2011-10-21,10.923985481262207
2011-10-24,11.04615306854248
2011-10-25,10.750385284423828
2011-10-26,10.930418014526367
2011-10-27,11.451216697692871
2011-10-28,11.284049034118652
2011-10-31,11.007574081420898
2011-11-01,10.647510528564453
2011-11-02,10.846833229064941
2011-11-03,11.1554536819458
2011-11-04,11.039718627929688
2011-11-07,10.994715690612793
2011-11-08,11.573380470275879
2011-11-09,10.833970069885254
2011-11-10,11.065437316894531
2011-11-11,11.573380470275879
2011-11-14,11.219749450683594
2011-11-15,11.49622917175293
2011-11-16,11.200461387634277
2011-11-17,11.200461387634277
2011-11-18,11.194032669067383
2011-11-21,11.007574081420898
2011-11-22,11.071869850158691
2011-11-23,10.673233032226562
2011-11-25,10.51891803741455
2011-11-28,10.731101036071777
2011-11-29,10.798877716064453
2011-11-30,11.6379976272583
2011-12-01,11.418533325195312
2011-12-02,11.612175941467285
2011-12-05,11.599270820617676
2011-12-06,11.734817504882812
2011-12-07,11.812275886535645
2011-12-08,11.450806617736816
2011-12-09,11.65735912322998
2011-12-12,11.515356063842773
2011-12-13,11.418533325195312
2011-12-14,11.457263946533203
2011-12-15,11.741280555725098
2011-12-16,11.780006408691406
2011-12-19,11.605722427368164
2011-12-20,11.9542818069458
2011-12-21,12.186656951904297
2011-12-22,12.122102737426758
2011-12-23,12.186656951904297
2011-12-27,12.180200576782227
2011-12-28,11.934920310974121
2011-12-29,12.08337688446045
2011-12-30,11.94137191772461
2012-01-03,12.180200576782227
2012-01-04,11.696090698242188
2012-01-05,11.579903602600098
2012-01-06,11.43144702911377
2012-01-09,11.179707527160645
2012-01-10,11.082884788513184
2012-01-11,11.26362133026123
2012-01-12,11.470171928405762
2012-01-13,11.347530364990234
2012-01-17,11.489538192749023
2012-01-18,11.618629455566406
2012-01-19,11.502443313598633
2012-01-20,11.728363990783691
2012-01-23,11.625091552734375
2012-01-24,11.812275886535645
2012-01-25,12.005916595458984
2012-01-26,12.089831352233887
2012-01-27,12.264113426208496
2012-01-30,12.141470909118652
2012-01-31,12.09628963470459
2012-02-01,12.173744201660156
2012-02-02,12.218928337097168
2012-02-03,12.231841087341309
2012-02-06,12.057559967041016
2012-02-07,11.986555099487305
2012-02-08,11.76709270477295
2012-02-09,11.53471851348877
2012-02-10,11.360443115234375
2012-02-13,11.069976806640625
2012-02-14,11.237801551818848
2012-02-15,11.315258026123047
2012-02-16,11.663812637329102
2012-02-17,11.650901794433594
2012-02-21,11.586359977722168
2012-02-22,11.554084777832031
2012-02-23,11.683183670043945
2012-02-24,11.741280555725098
2012-02-27,11.670269966125488
2012-02-28,11.734817504882812
2012-02-29,11.515356063842773
2012-03-01,11.586359977722168
2012-03-02,11.3217134475708
2012-03-05,11.43144702911377
2012-03-06,11.412079811096191
2012-03-07,11.450806617736816
2012-03-08,11.421656608581543
2012-03-09,11.654878616333008
2012-03-12,11.829800605773926
2012-03-13,11.9852876663208
2012-03-14,11.823326110839844
2012-03-15,11.66784381866455
2012-03-16,11.428133964538574
2012-03-19,11.53826904296875
2012-03-20,11.6289701461792
2012-03-21,11.603052139282227
2012-03-22,11.590099334716797
2012-03-23,11.836281776428223
2012-03-26,11.9917631149292
2012-03-27,11.91402530670166
2012-03-28,11.939936637878418
2012-03-29,11.849238395690918
2012-03-30,11.739102363586426
2012-04-02,11.810367584228516
2012-04-03,11.641923904418945
2012-04-04,11.557703971862793
2012-04-05,11.583613395690918
2012-04-09,11.47995662689209
2012-04-10,11.350393295288086
2012-04-11,11.583613395690918
2012-04-12,11.590099334716797
2012-04-13,11.415176391601562
2012-04-16,11.467007637023926
2012-04-17,11.810367584228516
2012-04-18,11.525311470031738
2012-04-19,11.47995662689209
2012-04-20,11.66784381866455
2012-04-23,11.408699035644531
2012-04-24,11.583613395690918
2012-04-25,11.790929794311523
2012-04-26,11.803886413574219
2012-04-27,11.998246192932129
2012-04-30,11.810367584228516
2012-05-01,11.590099334716797
2012-05-02,11.687273025512695
2012-05-03,11.505874633789062
2012-05-04,11.382782936096191
2012-05-07,11.376304626464844
2012-05-08,11.447568893432617
2012-05-09,11.350393295288086
2012-05-10,11.343911170959473
2012-05-11,11.240257263183594
2012-05-14,11.285603523254395
2012-05-15,11.525311470031738
2012-05-16,11.356868743896484
2012-05-17,11.544742584228516
2012-05-18,11.272647857666016
2012-05-21,11.279129028320312
2012-05-22,11.317998886108398
2012-05-23,11.032944679260254
2012-05-24,10.734928131103516
2012-05-25,10.935768127441406
2012-05-29,10.896891593933105
2012-05-30,10.83830738067627
2012-05-31,10.903402328491211
2012-06-01,10.695100784301758
2012-06-04,10.844816207885742
2012-06-05,11.03359603881836
2012-06-06,11.300480842590332
2012-06-07,11.183314323425293
2012-06-08,11.235387802124023
2012-06-11,11.111708641052246
2012-06-12,11.261425971984863
2012-06-13,11.144256591796875
2012-06-14,11.443693161010742
2012-06-15,11.391613006591797
2012-06-18,11.404637336730957
2012-06-19,11.612936973571777
2012-06-20,11.46322250366211
2012-06-21,11.241898536682129
2012-06-22,11.404637336730957
2012-06-25,11.313499450683594
2012-06-26,11.196330070495605
2012-06-27,11.32000732421875
2012-06-28,11.49576473236084
2012-06-29,11.801712036132812
2012-07-02,12.03605842590332
2012-07-03,12.068602561950684
2012-07-05,12.088133811950684
2012-07-06,11.951430320739746
2012-07-09,11.847280502319336
2012-07-10,12.010019302368164
2012-07-11,12.107656478881836
2012-07-12,11.931901931762695
2012-07-13,11.983979225158691
2012-07-16,11.7691650390625
2012-07-17,11.782185554504395
2012-07-18,11.697561264038086
2012-07-19,11.450202941894531
2012-07-20,11.456711769104004
2012-07-23,11.228879928588867
2012-07-24,11.053122520446777
2012-07-25,11.007555961608887
2012-07-26,11.215858459472656
2012-07-27,11.424163818359375
2012-07-30,11.352557182312012
2012-07-31,11.196330070495605
2012-08-01,10.688591003417969
2012-08-02,10.408679008483887
2012-08-03,9.874903678894043
2012-08-06,10.102739334106445
2012-08-07,9.933486938476562
2012-08-08,9.97905445098877
2012-08-09,10.005093574523926
2012-08-10,10.063678741455078
2012-08-13,9.97905445098877
2012-08-14,9.842353820800781
2012-08-15,9.933486938476562
2012-08-16,9.822826385498047
2012-08-17,9.842353820800781
2012-08-20,9.959527015686035
2012-08-21,10.037643432617188
2012-08-22,9.842353820800781
2012-08-23,9.72518539428711
2012-08-24,9.855376243591309
2012-08-27,9.861884117126465
2012-08-28,10.02462387084961
2012-08-29,10.213394165039062
2012-08-30,10.030196189880371
2012-08-31,10.017108917236328
2012-09-04,9.74231243133545
2012-09-05,9.788111686706543
2012-09-06,10.350797653198242
2012-09-07,10.291911125183105
2012-09-10,10.422765731811523
2012-09-11,10.56016731262207
2012-09-12,10.324625968933105
2012-09-13,10.566705703735352
2012-09-14,10.527451515197754
2012-09-17,10.370423316955566
2012-09-18,10.710651397705078
2012-09-19,10.605966567993164
2012-09-20,10.566705703735352
2012-09-21,10.442395210266113
2012-09-24,10.533995628356934
2012-09-25,10.2722806930542
2012-09-26,10.311539649963379
2012-09-27,10.2722806930542
2012-09-28,10.017108917236328
2012-10-01,10.147967338562012
2012-10-02,10.108711242675781
2012-10-03,10.004023551940918
2012-10-04,9.964768409729004
2012-10-05,10.02365493774414
2012-10-08,10.082537651062012
2012-10-09,9.846997261047363
2012-10-10,9.879711151123047
2012-10-11,9.899341583251953
2012-10-12,9.86008358001709
2012-10-15,9.892796516418457
2012-10-16,9.873167037963867
2012-10-17,9.964768409729004
2012-10-18,9.86008358001709
2012-10-19,9.559110641479492
2012-10-22,9.375909805297852
2012-10-23,9.297394752502441
2012-10-24,9.231966018676758
2012-10-25,9.506767272949219
2012-10-26,9.467510223388672
2012-10-31,9.382454872131348
2012-11-01,9.343195915222168
2012-11-02,9.356284141540527
2012-11-05,9.415168762207031
2012-11-06,9.467510223388672
2012-11-07,9.16654109954834
2012-11-08,9.120738983154297
2012-11-09,9.140368461608887
2012-11-12,9.094569206237793
2012-11-13,9.03568172454834
2012-11-14,9.055313110351562
2012-11-15,9.016054153442383
2012-11-16,9.101110458374023
2012-11-19,9.212342262268066
2012-11-20,9.271224975585938
2012-11-21,9.245054244995117
2012-11-23,9.415168762207031
2012-11-26,9.44788646697998
2012-11-27,9.487138748168945
2012-11-28,9.853538513183594
2012-11-29,10.193766593933105
2012-11-30,9.891242027282715
2012-12-03,10.154308319091797
2012-12-04,10.154308319091797
2012-12-05,10.095117568969727
2012-12-06,10.154308319091797
2012-12-07,10.128002166748047
2012-12-10,10.187190055847168
2012-12-11,10.147735595703125
2012-12-12,10.04250431060791
2012-12-13,9.832049369812012
2012-12-14,10.27926254272461
2012-12-17,10.39106559753418
2012-12-18,10.601518630981445
2012-12-19,10.384490966796875
2012-12-20,10.647552490234375
2012-12-21,10.687013626098633
2012-12-24,10.437100410461426
2012-12-26,10.338456153869629
2012-12-27,10.351608276367188
2012-12-28,10.39106559753418
2012-12-31,10.101692199707031
2013-01-02,10.634400367736816
2013-01-03,10.535755157470703
2013-01-04,10.384490966796875
2013-01-07,10.351608276367188
2013-01-08,10.108270645141602
2013-01-09,10.27926254272461
2013-01-10,10.292414665222168
2013-01-11,10.20692253112793
2013-01-14,10.167463302612305
2013-01-15,10.193767547607422
2013-01-16,10.128002166748047
2013-01-17,10.535755157470703
2013-01-18,10.437100410461426
2013-01-22,10.489713668823242
2013-01-23,10.39106559753418
2013-01-24,10.285840034484863
2013-01-25,10.305572509765625
2013-01-28,10.345030784606934
2013-01-29,10.5291748046875
2013-01-30,10.463409423828125
2013-01-31,10.68043327331543
2013-02-01,10.772509574890137
2013-02-04,10.634400367736816
2013-02-05,10.456831932067871
2013-02-06,10.35818099975586
2013-02-07,10.101692199707031
2013-02-08,10.371335983276367
2013-02-11,10.522600173950195
2013-02-12,10.719894409179688
2013-02-13,11.397286415100098
2013-02-14,11.07503604888916
2013-02-15,11.081613540649414
2013-02-19,11.213147163391113
2013-02-20,11.009269714355469
2013-02-21,11.121070861816406
2013-02-22,11.324947357177734
2013-02-25,11.029000282287598
2013-02-26,11.23945140838623
2013-02-27,11.147380828857422
2013-02-28,10.95665454864502
2013-03-01,11.285486221313477
2013-03-04,11.305213928222656
2013-03-05,11.364405632019043
2013-03-06,11.311793327331543
2013-03-07,11.424118995666504
2013-03-08,11.642163276672363
2013-03-11,11.4571533203125
2013-03-12,11.668587684631348
2013-03-13,11.761094093322754
2013-03-14,11.860207557678223
2013-03-15,11.886632919311523
2013-03-18,11.860207557678223
2013-03-19,11.906452178955078
2013-03-20,11.880024909973145
2013-03-21,11.635557174682617
2013-03-22,11.708230972290039
2013-03-25,11.761094093322754
2013-03-26,11.794127464294434
2013-03-27,11.648771286010742
2013-03-28,11.59591007232666
2013-04-01,11.675202369689941
2013-04-02,11.708230972290039
2013-04-03,11.635557174682617
2013-04-04,11.543052673339844
2013-04-05,11.523226737976074
2013-04-08,11.463762283325195
2013-04-09,11.166431427001953
2013-04-10,11.675202369689941
2013-04-11,11.404294967651367
2013-04-12,11.331618309020996
2013-04-15,10.710524559020996
2013-04-16,10.961603164672852
2013-04-17,10.796422004699707
2013-04-18,11.040892601013184
2013-04-19,11.199470520019531
2013-04-22,11.126787185668945
2013-04-23,11.43072509765625
2013-04-24,11.59591007232666
2013-04-25,11.404294967651367
2013-04-26,11.199470520019531
2013-04-29,11.080537796020508
2013-04-30,11.087143898010254
2013-05-01,10.6510591506958
2013-05-02,11.040892601013184
2013-05-03,11.252326965332031
2013-05-06,11.153216361999512
2013-05-07,11.146611213684082
2013-05-08,10.961603164672852
2013-05-09,11.39769172668457
2013-05-10,11.331618309020996
2013-05-13,11.490191459655762
2013-05-14,11.66198444366455
2013-05-15,11.536445617675781
2013-05-16,11.4571533203125
2013-05-17,11.344832420349121
2013-05-20,11.615732192993164
2013-05-21,11.681807518005371
2013-05-22,11.681807518005371
2013-05-23,11.71484375
2013-05-24,11.761094093322754
2013-05-28,12.190571784973145
2013-05-29,11.886632919311523
2013-05-30,11.853596687316895
2013-05-31,11.741272926330566
2013-06-03,12.646475791931152
2013-06-04,12.527546882629395
2013-06-05,12.494352340698242
2013-06-06,12.23543643951416
2013-06-07,12.408048629760742
2013-06-10,13.071935653686523
2013-06-11,12.733354568481445
2013-06-12,12.368215560913086
2013-06-13,12.905964851379395
2013-06-14,12.441243171691895
2013-06-17,12.481073379516602
2013-06-18,12.686883926391602
2013-06-19,12.288548469543457
2013-06-20,12.10930061340332
2013-06-21,12.348296165466309
2013-06-24,12.14249324798584
2013-06-25,12.076108932495117
2013-06-26,12.208883285522461
2013-06-27,12.487712860107422
2013-06-28,12.242076873779297
2013-07-01,12.341663360595703
2013-07-02,12.686883926391602
2013-07-03,12.739992141723633
2013-07-05,12.872767448425293
2013-07-08,13.198071479797363
2013-07-09,13.463628768920898
2013-07-10,13.66943645477295
2013-07-11,13.988096237182617
2013-07-12,14.11423397064209
2013-07-15,14.15406608581543
2013-07-16,14.120881080627441
2013-07-17,14.001375198364258
2013-07-18,14.08104419708252
2013-07-19,14.074407577514648
2013-07-22,14.63206958770752
2013-07-23,13.66279411315918
2013-07-24,13.94826889038086
2013-07-25,13.808845520019531
2013-07-26,13.762372970581055
2013-07-29,13.463628768920898
2013-07-30,13.437071800231934
2013-07-31,13.058661460876465
2013-08-01,13.10512924194336
2013-08-02,13.164880752563477
2013-08-05,13.297656059265137
2013-08-06,14.107592582702637
2013-08-07,14.432901382446289
2013-08-08,14.446183204650879
2013-08-09,14.472735404968262
2013-08-12,14.51257038116455
2013-08-13,14.373153686523438
2013-08-14,14.31340217590332
2013-08-15,13.788931846618652
2013-08-16,13.762372970581055
2013-08-19,13.689346313476562
2013-08-20,14.233736991882324
2013-08-21,13.85531997680664
2013-08-22,14.014653205871582
2013-08-23,14.047850608825684
2013-08-26,13.755736351013184
2013-08-27,13.66943645477295
2013-08-28,13.682711601257324
2013-08-29,13.81606674194336
2013-08-30,13.709385871887207
2013-09-03,13.656035423278809
2013-09-04,13.789398193359375
2013-09-05,13.842741012573242
2013-09-06,13.749388694763184
2013-09-09,13.882749557495117
2013-09-10,13.862749099731445
2013-09-11,13.896084785461426
2013-09-12,14.002776145935059
2013-09-13,14.262825965881348
