Date,AM
2018-03-23,7.709006309509277
2018-03-26,7.72335147857666
2018-03-27,7.627706527709961
2018-03-28,7.5703206062316895
2018-03-29,7.646836280822754
2018-04-02,7.503367900848389
2018-04-03,7.312078475952148
2018-04-04,7.407723426818848
2018-04-05,7.6324896812438965
2018-04-06,7.498584270477295
2018-04-09,7.441198348999023
2018-04-10,7.517714977264404
2018-04-11,7.603796482086182
2018-04-12,7.656402111053467
2018-04-13,7.6946587562561035
2018-04-16,7.924206733703613
2018-04-17,8.201580047607422
2018-04-18,8.196796417236328
2018-04-19,8.029417037963867
2018-04-20,7.909860134124756
2018-04-23,8.139408111572266
2018-04-24,7.972031116485596
2018-04-25,8.091586112976074
2018-04-26,8.311570167541504
2018-04-27,8.278094291687012
2018-04-30,8.235053062438965
2018-05-01,8.340265274047852
2018-05-02,8.459604263305664
2018-05-03,8.204565048217773
2018-05-04,8.137194633483887
2018-05-07,8.339303970336914
2018-05-08,8.35373592376709
2018-05-09,8.25749683380127
2018-05-10,8.31042766571045
2018-05-11,8.348928451538086
2018-05-14,8.522157669067383
2018-05-15,8.546219825744629
2018-05-16,8.584715843200684
2018-05-17,8.62802505493164
2018-05-18,8.796446800231934
2018-05-21,8.945621490478516
2018-05-22,8.955245971679688
2018-05-23,8.96487045288086
2018-05-24,8.767576217651367
2018-05-25,8.762763023376465
2018-05-29,8.738702774047852
2018-05-30,9.089982032775879
2018-05-31,9.263218879699707
2018-06-01,9.417203903198242
2018-06-04,9.388328552246094
2018-06-05,9.292089462280273
2018-06-06,9.147727966308594
2018-06-07,9.258406639099121
2018-06-08,9.181413650512695
2018-06-11,9.263218879699707
2018-06-12,9.147727966308594
2018-06-13,9.046675682067871
2018-06-14,9.138102531433105
2018-06-15,8.830133438110352
2018-06-18,8.887876510620117
2018-06-19,9.133292198181152
2018-06-20,9.20065975189209
2018-06-21,9.195850372314453
2018-06-22,9.23915958404541
2018-06-25,9.12847900390625
2018-06-26,9.114043235778809
2018-06-27,8.815694808959961
2018-06-28,8.955245971679688
2018-06-29,9.075549125671387
2018-07-02,9.080358505249023
2018-07-03,9.147727966308594
2018-07-05,9.162165641784668
2018-07-06,9.292089462280273
2018-07-09,9.393145561218262
2018-07-10,9.23915958404541
2018-07-11,9.205473899841309
2018-07-12,9.373894691467285
2018-07-13,9.142915725708008
2018-07-16,8.830133438110352
2018-07-17,8.979307174682617
2018-07-18,8.988931655883789
2018-07-19,9.272843360900879
2018-07-20,9.258406639099121
2018-07-23,9.248780250549316
2018-07-24,9.17178726196289
2018-07-25,9.335397720336914
2018-07-26,9.383520126342773
2018-07-27,9.195850372314453
2018-07-30,9.268030166625977
2018-07-31,9.248780250549316
2018-08-01,9.309325218200684
2018-08-02,9.222143173217773
2018-08-03,8.960591316223145
2018-08-06,9.149487495422363
2018-08-07,9.130115509033203
2018-08-08,9.207611083984375
2018-08-09,9.294795036315918
2018-08-10,9.367445945739746
2018-08-13,9.207611083984375
2018-08-14,9.251203536987305
2018-08-15,9.013869285583496
2018-08-16,9.067148208618164
2018-08-17,9.144645690917969
2018-08-20,9.246359825134277
2018-08-21,9.37713623046875
2018-08-22,9.430415153503418
2018-08-23,9.081680297851562
2018-08-24,8.887937545776367
2018-08-27,8.74262809753418
2018-08-28,8.558575630187988
2018-08-29,8.359986305236816
2018-08-30,8.369677543640137
2018-08-31,8.18077564239502
2018-09-04,8.25827407836914
2018-09-05,8.175931930541992
2018-09-06,8.001564979553223
2018-09-07,8.103279113769531
2018-09-10,8.112966537475586
2018-09-11,8.301863670349121
2018-09-12,8.514982223510742
2018-09-13,8.529510498046875
2018-09-14,8.340612411499023
2018-09-17,8.059686660766602
2018-09-18,8.272804260253906
2018-09-19,8.224367141723633
2018-09-20,8.292179107666016
2018-09-21,8.403582572937012
2018-09-24,8.355145454406738
2018-09-25,8.31639575958252
2018-09-26,8.171090126037598
2018-09-27,8.2098388671875
2018-09-28,8.195307731628418
2018-10-01,8.476232528686523
2018-10-02,8.621541976928711
2018-10-03,8.514982223510742
2018-10-04,8.45685863494873
2018-10-05,8.481078147888184
2018-10-08,8.292179107666016
2018-10-09,9.052616119384766
2018-10-10,8.98965072631836
2018-10-11,8.737786293029785
2018-10-12,8.665131568908691
2018-10-15,8.6845064163208
2018-10-16,8.931526184082031
2018-10-17,8.766845703125
2018-10-18,8.728099822998047
2018-10-19,8.723255157470703
2018-10-22,8.616697311401367
2018-10-23,8.4132661819458
2018-10-24,8.185622215270996
2018-10-25,8.16624641418457
2018-10-26,7.846570014953613
2018-10-29,7.652827739715576
2018-10-30,7.633453845977783
2018-10-31,7.802978515625
2018-11-01,7.672978401184082
2018-11-02,7.467713356018066
2018-11-05,7.404176712036133
2018-11-06,7.487262725830078
2018-11-07,7.399290561676025
2018-11-08,7.438390254974365
2018-11-09,7.413954257965088
2018-11-12,7.423727512359619
2018-11-13,7.29177188873291
2018-11-14,7.29177188873291
2018-11-15,7.150043487548828
2018-11-16,7.252674102783203
2018-11-19,7.262448310852051
2018-11-20,6.998538494110107
2018-11-21,7.1207170486450195
2018-11-23,6.891017436981201
2018-11-26,7.091395378112793
2018-11-27,7.076735019683838
2018-11-28,7.3748555183410645
2018-11-29,7.311321258544922
2018-11-30,7.238012790679932
2018-12-03,7.399290561676025
2018-12-04,7.228238105773926
2018-12-06,7.091395378112793
2018-12-07,7.066958904266357
2018-12-10,7.0083112716674805
2018-12-11,6.954552173614502
2018-12-12,6.959439277648926
2018-12-13,6.959439277648926
2018-12-14,6.900793552398682
2018-12-17,6.558685302734375
2018-12-18,6.250788688659668
2018-12-19,6.245902061462402
2018-12-20,5.7620625495910645
2018-12-21,5.449281215667725
2018-12-24,5.146271705627441
2018-12-26,5.468827724456787
2018-12-27,5.336874008178711
2018-12-28,5.405296325683594
2018-12-31,5.46394157409668
2019-01-02,5.566573143005371
2019-01-03,5.718078136444092
2019-01-04,6.157930850982666
2019-01-07,6.358307361602783
2019-01-08,6.519586563110352
2019-01-09,6.3094353675842285
2019-01-10,6.148157119750977
2019-01-11,5.986878395080566
2019-01-14,5.8842453956604
2019-01-15,5.952666759490967
2019-01-16,6.025975227355957
2019-01-17,6.153044700622559
2019-01-18,6.226351737976074
2019-01-22,6.118834972381592
2019-01-23,6.109059810638428
2019-01-24,6.260563373565674
2019-01-25,6.4120683670043945
2019-01-28,6.5342488288879395
2019-01-29,6.622220516204834
2019-01-30,6.76883602142334
2019-01-31,6.6372785568237305
2019-02-01,6.632331848144531
2019-02-04,6.755979061126709
2019-02-05,6.805436134338379
2019-02-06,6.75103235244751
2019-02-07,6.429553985595703
2019-02-08,6.3553667068481445
2019-02-11,6.399878978729248
2019-02-12,6.597711086273193
2019-02-13,6.5383620262146
2019-02-14,6.696628570556641
2019-02-15,6.889515399932861
2019-02-19,7.077456951141357
2019-02-20,6.958754062652588
2019-02-21,6.864785671234131
2019-02-22,6.706520080566406
2019-02-25,6.676846504211426
2019-02-26,6.568036079406738
2019-02-27,6.454283714294434
2019-02-28,6.315801620483398
2019-03-01,6.305909156799316
2019-03-04,6.25645112991333
2019-03-05,6.241613388061523
2019-03-06,6.197101593017578
2019-03-07,6.177318096160889
2019-03-08,5.989376068115234
2019-03-11,6.108076095581055
2019-03-12,6.202048301696777
2019-03-13,6.048727035522461
2019-03-14,6.4740681648254395
2019-03-15,6.498796463012695
2019-03-18,6.75103235244751
2019-03-19,6.825219631195068
2019-03-20,6.760923385620117
2019-03-21,6.676846504211426
2019-03-22,6.5779266357421875
2019-03-25,6.582873821258545
2019-03-26,6.5532002449035645
2019-03-27,6.592766284942627
2019-03-28,6.6669535636901855
2019-03-29,6.815326690673828
2019-04-01,7.077456951141357
2019-04-02,6.9637017250061035
2019-04-03,6.95380973815918
2019-04-04,6.884570598602295
2019-04-05,7.008214473724365
2019-04-08,7.047781944274902
2019-04-09,6.889515399932861
2019-04-10,6.795543670654297
2019-04-11,6.938973903656006
2019-04-12,7.057673931121826
2019-04-15,7.003267765045166
2019-04-16,6.988430023193359
2019-04-17,6.815326690673828
2019-04-18,6.75103235244751
2019-04-22,6.686737060546875
2019-04-23,6.676846504211426
2019-04-24,6.607604503631592
2019-04-25,6.462365627288818
2019-04-26,6.406698226928711
2019-04-29,6.366214752197266
2019-04-30,6.178972244262695
2019-05-01,6.087883472442627
2019-05-02,6.219457149505615
2019-05-03,6.173912525177002
2019-05-06,6.108123779296875
2019-05-07,6.239699363708496
2019-05-08,6.204275131225586
2019-05-09,6.194153308868408
2019-05-10,6.573697090148926
2019-05-13,6.482606887817383
2019-05-14,6.563577175140381
2019-05-15,6.750818252563477
2019-05-16,6.872271537780762
2019-05-17,6.745757579803467
2019-05-20,6.735636234283447
2019-05-21,6.715395450592041
2019-05-22,6.801424026489258
2019-05-23,6.599000453948975
2019-05-24,6.533212184906006
2019-05-28,6.3813958168029785
2019-05-29,6.280184268951416
2019-05-30,6.2143964767456055
2019-05-31,6.184032917022705
2019-06-03,6.275123596191406
2019-06-04,6.432002067565918
2019-06-05,6.432002067565918
2019-06-06,6.462365627288818
2019-06-07,6.482606887817383
2019-06-10,6.457304954528809
2019-06-11,6.432002067565918
2019-06-12,6.133426189422607
2019-06-13,6.178972244262695
2019-06-14,5.8550944328308105
2019-06-17,5.9461846351623535
2019-06-18,6.037276268005371
2019-06-19,5.90570068359375
2019-06-20,5.9512457847595215
2019-06-21,5.925942897796631
2019-06-24,5.723519802093506
2019-06-25,5.566641330718994
2019-06-26,5.6324286460876465
2019-06-27,5.718459129333496
2019-06-28,5.799427509307861
2019-07-01,5.925942897796631
2019-07-02,5.865217208862305
2019-07-03,5.9765496253967285
2019-07-05,6.032215595245361
2019-07-08,5.991730690002441
2019-07-09,6.057518005371094
2019-07-10,6.1182451248168945
2019-07-11,6.092942714691162
2019-07-12,5.915821552276611
2019-07-15,5.839913845062256
2019-07-16,5.748820781707764
2019-07-17,5.672913074493408
2019-07-18,5.576762676239014
2019-07-19,5.556519985198975
2019-07-22,5.642550945281982
2019-07-23,5.556519985198975
2019-07-24,5.6273674964904785
2019-07-25,5.423342704772949
2019-07-26,4.918483257293701
2019-07-29,4.580174922943115
2019-07-30,4.705088138580322
2019-07-31,4.746725082397461
2019-08-01,4.387598991394043
2019-08-02,4.3355512619018555
2019-08-05,4.116951942443848
2019-08-06,4.059699535369873
2019-08-07,4.06490421295166
2019-08-08,3.9920382499694824
2019-08-09,3.7734389305114746
2019-08-12,3.669344425201416
2019-08-13,3.757823944091797
2019-08-14,3.591273069381714
2019-08-15,3.820281982421875
2019-08-16,3.9139673709869385
2019-08-19,4.028471946716309
2019-08-20,4.033675670623779
2019-08-21,3.9712202548980713
2019-08-22,3.8827381134033203
2019-08-23,3.74741530418396
2019-08-26,3.69016432762146
2019-08-27,3.5392258167266846
2019-08-28,3.617295980453491
2019-08-29,3.74741530418396
2019-08-30,3.700573205947876
2019-09-03,3.617295980453491
2019-09-04,3.752620220184326
2019-09-05,3.721391439437866
2019-09-06,3.476769208908081
2019-09-09,3.7682344913482666
2019-09-10,3.752620220184326
2019-09-11,3.8775336742401123
2019-09-12,3.6953678131103516
2019-09-13,3.752620220184326
2019-09-16,4.033675670623779
2019-09-17,3.934785842895508
2019-09-18,4.00765323638916
2019-09-19,3.74741530418396
2019-09-20,3.825486183166504
2019-09-23,3.7994627952575684
2019-09-24,3.6641392707824707
2019-09-25,3.7786436080932617
2019-09-26,3.861919641494751
2019-09-27,3.861919641494751
2019-09-30,3.851510763168335
2019-10-01,3.7265965938568115
2019-10-02,3.7265965938568115
2019-10-03,3.6641392707824707
2019-10-04,3.6849582195281982
2019-10-07,3.705777645111084
2019-10-08,3.5288162231445312
2019-10-09,3.586068630218506
2019-10-10,3.74741530418396
2019-10-11,3.8098740577697754
2019-10-14,3.8567144870758057
2019-10-15,3.8775336742401123
2019-10-16,3.7682344913482666
2019-10-17,3.9087626934051514
2019-10-18,3.794257879257202
2019-10-21,3.7734389305114746
2019-10-22,3.846306085586548
2019-10-23,3.939990282058716
2019-10-24,3.8098740577697754
2019-10-25,3.867124557495117
2019-10-28,3.820281982421875
2019-10-29,3.8827381134033203
2019-10-30,3.74741530418396
2019-10-31,3.5016472339630127
2019-11-01,3.637580633163452
2019-11-04,3.914886474609375
2019-11-05,3.827888011932373
2019-11-06,3.7191412448883057
2019-11-07,3.4907729625701904
2019-11-08,3.3494021892547607
2019-11-11,3.066659927368164
2019-11-12,3.153658151626587
2019-11-13,3.061223268508911
2019-11-14,2.9252891540527344
2019-11-15,2.908977508544922
2019-11-18,2.7241079807281494
2019-11-19,2.609923839569092
2019-11-20,2.609923839569092
2019-11-21,2.647984504699707
2019-11-22,2.6262354850769043
2019-11-25,2.7186696529388428
2019-11-26,2.6262354850769043
2019-11-27,2.5338008403778076
2019-11-29,2.490302085876465
2019-12-02,2.4087419509887695
2019-12-03,2.397867441177368
2019-12-04,2.495739459991455
2019-12-05,2.4522407054901123
2019-12-06,2.4413657188415527
2019-12-09,2.794792890548706
2019-12-10,3.017723798751831
2019-12-11,2.9742252826690674
2019-12-12,3.2189066410064697
2019-12-13,3.180844306945801
2019-12-16,3.251530408859253
2019-12-17,3.4363996982574463
2019-12-18,3.62670636177063
2019-12-19,3.708266496658325
2019-12-20,3.7680773735046387
2019-12-23,3.9257607460021973
2019-12-24,3.904010534286499
2019-12-26,4.05625581741333
2019-12-27,4.018194675445557
2019-12-30,3.9910082817077637
2019-12-31,4.126942157745361
2020-01-02,3.855074644088745
2020-01-03,3.8822617530822754
2020-01-06,4.023632049560547
2020-01-07,3.974696159362793
2020-01-08,3.778951644897461
2020-01-09,3.827888011932373
2020-01-10,3.822451591491699
2020-01-13,3.909447431564331
2020-01-14,4.029069423675537
2020-01-15,4.126942157745361
2020-01-16,4.116066932678223
2020-01-17,3.9366345405578613
2020-01-21,3.6810805797576904
2020-01-22,3.572333574295044
2020-01-23,3.5451457500457764
2020-01-24,3.3657140731811523
2020-01-27,3.3494021892547607
2020-01-28,3.2950284481048584
2020-01-29,3.0938467979431152
2020-01-30,2.983476161956787
2020-01-31,2.8972480297088623
2020-02-03,2.960481643676758
2020-02-04,2.8455121517181396
2020-02-05,3.0467095375061035
2020-02-06,2.8512604236602783
2020-02-07,2.834014654159546
2020-02-10,2.736290216445923
2020-02-11,2.661559820175171
2020-02-12,2.736290216445923
2020-02-13,2.644313097000122
2020-02-14,2.5350921154022217
2020-02-18,2.5408408641815186
2020-02-19,2.805271863937378
2020-02-20,2.902996778488159
2020-02-21,2.736290216445923
2020-02-24,2.6385653018951416
2020-02-25,2.5350921154022217
2020-02-26,2.500600814819336
2020-02-27,2.368385076522827
2020-02-28,2.506349563598633
2020-03-02,2.552337646484375
2020-03-03,2.4143733978271484
2020-03-04,2.4373667240142822
2020-03-05,2.3798818588256836
2020-03-06,2.4028756618499756
2020-03-09,1.8912590742111206
2020-03-10,2.0349719524383545
2020-03-11,1.845271110534668
2020-03-12,1.7188037633895874
2020-03-13,1.8165286779403687
2020-03-16,1.753294587135315
2020-03-17,1.511857509613037
2020-03-18,1.1382046937942505
2020-03-19,1.2014378309249878
2020-03-20,1.322156548500061
2020-03-23,1.3853905200958252
2020-03-24,1.414133071899414
2020-03-25,1.2934139966964722
2020-03-26,1.322156548500061
2020-03-27,1.2761688232421875
2020-03-30,1.2531747817993164
2020-03-31,1.2071866989135742
2020-04-01,1.1784440279006958
2020-04-02,1.3106600046157837
2020-04-03,1.4313784837722778
2020-04-06,1.4083844423294067
2020-04-07,1.437126636505127
2020-04-08,1.4486240148544312
2020-04-09,1.4486240148544312
2020-04-13,1.5980852842330933
2020-04-14,1.5980852842330933
2020-04-15,1.575091004371643
2020-04-16,1.6383249759674072
2020-04-17,2.023475170135498
2020-04-20,2.3913793563842773
2020-04-21,2.500600814819336
2020-04-22,2.707547426223755
2020-04-23,2.8225176334381104
2020-04-24,2.730541229248047
2020-04-27,2.7880263328552246
2020-04-28,2.661559820175171
2020-04-29,2.771174192428589
2020-04-30,2.925128936767578
2020-05-01,2.9312870502471924
2020-05-04,2.900496244430542
2020-05-05,2.8019657135009766
2020-05-06,2.5248477458953857
2020-05-07,2.45710825920105
2020-05-08,2.5741124153137207
2020-05-11,2.5433223247528076
2020-05-12,2.5371639728546143
2020-05-13,2.2908377647399902
2020-05-14,2.198464870452881
2020-05-15,2.223097801208496
2020-05-18,2.45710825920105
2020-05-19,2.481741189956665
2020-05-20,2.6972768306732178
2020-05-21,2.6480112075805664
2020-05-22,2.6480112075805664
2020-05-26,2.7834904193878174
2020-05-27,2.8512308597564697
2020-05-28,2.7834904193878174
2020-05-29,2.9436028003692627
2020-06-01,2.906653642654419
2020-06-02,3.0913991928100586
2020-06-03,3.2022457122802734
2020-06-04,3.282302141189575
2020-06-05,3.4793636798858643
2020-06-08,3.66410756111145
2020-06-09,3.5840518474578857
2020-06-10,3.4239399433135986
2020-06-11,3.1714553833007812
2020-06-12,3.251511573791504
2020-06-15,3.7687976360321045
2020-06-16,3.66410756111145
2020-06-17,3.5778939723968506
2020-06-18,3.645634889602661
2020-06-19,3.66410756111145
2020-06-22,3.51631236076355
2020-06-23,3.522470712661743
2020-06-24,3.3315672874450684
2020-06-25,3.325409173965454
2020-06-26,3.122189521789551
2020-06-29,3.085240602493286
2020-06-30,3.1406643390655518
2020-07-01,3.1960883140563965
2020-07-02,3.3561999797821045
2020-07-06,3.3746745586395264
2020-07-07,3.559420585632324
2020-07-08,3.5532619953155518
2020-07-09,3.368516445159912
2020-07-10,3.3007771968841553
2020-07-13,3.2576699256896973
2020-07-14,3.27614426612854
2020-07-15,3.547102928161621
2020-07-16,3.6086859703063965
2020-07-17,3.633317470550537
2020-07-20,3.6579508781433105
2020-07-21,3.7749555110931396
2020-07-22,3.6702661514282227
2020-07-23,3.6887402534484863
2020-07-24,3.694898843765259
2020-07-27,3.559420585632324
2020-07-28,3.5963692665100098
2020-07-29,3.6145713329315186
2020-07-30,3.7900989055633545
2020-07-31,3.6860830783843994
2020-08-03,3.8681118488311768
2020-08-04,4.232169151306152
2020-08-05,4.466206073760986
2020-08-06,4.459704875946045
2020-08-07,4.511713981628418
2020-08-10,4.784756183624268
2020-08-11,4.550718784332275
2020-08-12,4.628731727600098
2020-08-13,4.563721656799316
2020-08-14,4.752251148223877
2020-08-17,4.849766731262207
2020-08-18,4.7002434730529785
2020-08-19,4.752251148223877
2020-08-20,4.693742275238037
2020-08-21,4.7002434730529785
2020-08-24,4.732748031616211
2020-08-25,4.732748031616211
2020-08-26,4.518213748931885
2020-08-27,4.544219017028809
2020-08-28,4.4076972007751465
2020-08-31,4.401196002960205
2020-09-01,4.180161476135254
2020-09-02,4.063142776489258
2020-09-03,3.9656267166137695
2020-09-04,3.90061616897583
2020-09-08,3.809602975845337
2020-09-09,3.7250895500183105
2020-09-10,3.5885679721832275
2020-09-11,3.59506893157959
2020-09-14,3.718587875366211
2020-09-15,3.3935368061065674
2020-09-16,3.4780495166778564
2020-09-17,3.510554790496826
2020-09-18,3.510554790496826
2020-09-21,3.4780495166778564
2020-09-22,3.426041603088379
2020-09-23,3.3805341720581055
2020-09-24,3.465048313140869
2020-09-25,3.471548557281494
2020-09-28,3.575565814971924
2020-09-29,3.575565814971924
2020-09-30,3.49105167388916
2020-10-01,3.3740336894989014
2020-10-02,3.465048313140869
2020-10-05,3.6535775661468506
2020-10-06,3.59506893157959
2020-10-07,3.718587875366211
2020-10-08,3.8681118488311768
2020-10-09,3.855109214782715
2020-10-12,3.952624797821045
2020-10-13,4.056641101837158
2020-10-14,4.134653568267822
2020-10-15,4.180161476135254
2020-10-16,4.186662197113037
2020-10-19,4.271175861358643
2020-10-20,4.225667476654053
2020-10-21,4.115150451660156
2020-10-22,4.264673233032227
2020-10-23,4.303680896759033
2020-10-26,4.212666034698486
2020-10-27,4.134653568267822
2020-10-28,4.146950721740723
2020-10-29,4.0922956466674805
2020-10-30,3.914667844772339
2020-11-02,3.825852870941162
2020-11-03,3.7916927337646484
2020-11-04,3.846349000930786
2020-11-05,3.9556586742401123
2020-11-06,3.7643656730651855
2020-11-09,4.208438396453857
2020-11-10,4.32457971572876
2020-11-11,4.392899036407471
2020-11-12,4.27675724029541
2020-11-13,4.358739852905273
2020-11-16,4.3450751304626465
2020-11-17,4.536368370056152
2020-11-18,4.413394451141357
2020-11-19,4.44072151184082
2020-11-20,4.372404098510742
2020-11-23,4.652510166168213
2020-11-24,4.871131420135498
2020-11-25,4.843803405761719
2020-11-27,4.761820316314697
2020-11-30,4.604687213897705
2020-12-01,4.584191799163818
2020-12-02,4.761820316314697
2020-12-03,4.966777324676514
2020-12-04,5.1649017333984375
2020-12-07,5.123910903930664
2020-12-08,5.349362373352051
2020-12-09,5.383521556854248
2020-12-10,5.759275436401367
2020-12-11,5.752443790435791
2020-12-14,5.390354156494141
2020-12-15,5.615805625915527
2020-12-16,5.438177108764648
2020-12-17,5.554318904876709
2020-12-18,5.656796455383301
2020-12-21,5.629467487335205
2020-12-22,5.745611190795898
2020-12-23,5.766106128692627
2020-12-24,5.7251152992248535
2020-12-28,5.253715991973877
2020-12-29,5.246883869171143
