Date,CI
2010-06-28,30.394731521606445
2010-06-29,29.185911178588867
2010-06-30,28.444124221801758
2010-07-01,27.345190048217773
2010-07-02,27.262767791748047
2010-07-06,27.647397994995117
2010-07-07,28.114442825317383
2010-07-08,28.398338317871094
2010-07-09,28.654754638671875
2010-07-12,28.50822639465332
2010-07-13,28.72801399230957
2010-07-14,28.80128288269043
2010-07-15,28.94780731201172
2010-07-16,27.78476333618164
2010-07-19,28.526540756225586
2010-07-20,28.618120193481445
2010-07-21,28.10528564453125
2010-07-22,28.865385055541992
2010-07-23,28.398338317871094
2010-07-26,29.103487014770508
2010-07-27,28.874544143676758
2010-07-28,27.81224250793457
2010-07-29,28.041181564331055
2010-07-30,28.169391632080078
2010-08-02,28.929489135742188
2010-08-03,29.094331741333008
2010-08-04,29.44232940673828
2010-08-05,31.09988784790039
2010-08-06,31.493671417236328
2010-08-09,31.722618103027344
2010-08-10,31.924081802368164
2010-08-11,30.587051391601562
2010-08-12,30.60536766052246
2010-08-13,30.568735122680664
2010-08-16,30.559579849243164
2010-08-17,30.935049057006836
2010-08-18,30.925888061523438
2010-08-19,30.110841751098633
2010-08-20,29.6804256439209
2010-08-23,29.96431541442871
2010-08-24,29.094331741333008
2010-08-25,29.607166290283203
2010-08-26,29.304960250854492
2010-08-27,29.78116798400879
2010-08-30,29.222536087036133
2010-08-31,29.506427764892578
2010-09-01,30.74273109436035
2010-09-02,30.23905372619629
2010-09-03,30.916730880737305
2010-09-07,30.660316467285156
2010-09-08,30.81598663330078
2010-09-09,31.493671417236328
2010-09-10,31.722618103027344
2010-09-13,32.29038619995117
2010-09-14,32.116397857666016
2010-09-15,31.731773376464844
2010-09-16,31.722618103027344
2010-09-17,31.56694221496582
2010-09-20,32.03397750854492
2010-09-21,32.59260559082031
2010-09-22,32.48271942138672
2010-09-23,32.180503845214844
2010-09-24,32.977237701416016
2010-09-27,32.63839340209961
2010-09-28,32.54681396484375
2010-09-29,32.363670349121094
2010-09-30,32.76660919189453
2010-10-01,32.99555206298828
2010-10-04,32.198822021484375
2010-10-05,32.80324172973633
2010-10-06,31.667678833007812
2010-10-07,32.39113235473633
2010-10-08,32.436927795410156
2010-10-11,33.01387023925781
2010-10-12,33.08713912963867
2010-10-13,33.14206314086914
2010-10-14,32.92228698730469
2010-10-15,32.84902572631836
2010-10-18,32.70249938964844
2010-10-19,31.704309463500977
2010-10-20,32.3361930847168
2010-10-21,32.65671920776367
2010-10-22,33.123756408691406
2010-10-25,33.316070556640625
2010-10-26,33.08713912963867
2010-10-27,32.8215446472168
2010-10-28,32.65671920776367
2010-10-29,32.198822021484375
2010-11-01,32.40028762817383
2010-11-02,33.746490478515625
2010-11-03,33.71901321411133
2010-11-04,34.222694396972656
2010-11-05,34.213531494140625
2010-11-08,33.72818374633789
2010-11-09,33.48091125488281
2010-11-10,33.56332778930664
2010-11-11,33.88385772705078
2010-11-12,34.213531494140625
2010-11-15,33.38933181762695
2010-11-16,32.7940788269043
2010-11-17,33.1878662109375
2010-11-18,33.42596435546875
2010-11-19,34.295963287353516
2010-11-22,34.35090255737305
2010-11-23,33.297760009765625
2010-11-24,33.599971771240234
2010-11-26,33.160400390625
2010-11-29,33.81060028076172
2010-11-30,33.70986557006836
2010-12-01,34.79964065551758
2010-12-02,35.0377311706543
2010-12-03,34.78132629394531
2010-12-06,34.39670181274414
2010-12-07,33.91133117675781
2010-12-08,33.81974792480469
2010-12-09,34.45164108276367
2010-12-10,34.479122161865234
2010-12-13,34.341758728027344
2010-12-14,34.0212287902832
2010-12-15,33.72818374633789
2010-12-16,33.279441833496094
2010-12-17,33.609127044677734
2010-12-20,33.6640739440918
2010-12-21,33.88385772705078
2010-12-22,33.56332778930664
2010-12-23,33.545013427734375
2010-12-27,33.47175598144531
2010-12-28,33.51754379272461
2010-12-29,33.46260452270508
2010-12-30,33.1970100402832
2010-12-31,33.57249450683594
2011-01-03,34.63479995727539
2011-01-04,34.32342529296875
2011-01-05,34.43332290649414
2011-01-06,35.724586486816406
2011-01-07,36.09089279174805
2011-01-10,35.97184753417969
2011-01-11,36.17331314086914
2011-01-12,36.008460998535156
2011-01-13,36.20077133178711
2011-01-14,36.65866470336914
2011-01-18,37.6751823425293
2011-01-19,37.00666046142578
2011-01-20,37.40960693359375
2011-01-21,37.51950454711914
2011-01-24,37.09823989868164
2011-01-25,38.11476135253906
2011-01-26,38.5177116394043
2011-01-27,38.966434478759766
2011-01-28,37.78508758544922
2011-01-31,38.48106384277344
2011-02-01,39.29612350463867
2011-02-02,38.70085906982422
2011-02-03,38.97560119628906
2011-02-04,39.222862243652344
2011-02-07,38.746646881103516
2011-02-08,39.067176818847656
2011-02-09,39.20453643798828
2011-02-10,39.3785400390625
2011-02-11,39.30526351928711
2011-02-14,39.3510627746582
2011-02-15,38.90232467651367
2011-02-16,39.387699127197266
2011-02-17,39.8547477722168
2011-02-18,39.49758529663086
2011-02-22,38.645912170410156
2011-02-23,38.362022399902344
2011-02-24,38.03234100341797
2011-02-25,38.45360565185547
2011-02-28,38.52685546875
2011-03-01,38.32537841796875
2011-03-02,38.856536865234375
2011-03-03,40.129486083984375
2011-03-04,40.129486083984375
2011-03-07,39.3785400390625
2011-03-08,39.8089485168457
2011-03-09,40.441429138183594
2011-03-10,39.35980224609375
2011-03-11,39.937278747558594
2011-03-14,39.37814712524414
2011-03-15,38.86483383178711
2011-03-16,37.95738220214844
2011-03-17,38.24152755737305
2011-03-18,38.14069747924805
2011-03-21,38.46152114868164
2011-03-22,38.39735412597656
2011-03-23,37.98487091064453
2011-03-24,38.89232635498047
2011-03-25,39.048152923583984
2011-03-28,39.020660400390625
2011-03-29,39.19481658935547
2011-03-30,39.891456604003906
2011-03-31,40.588077545166016
2011-04-01,40.8447380065918
2011-04-04,40.7347412109375
2011-04-05,40.1114387512207
2011-04-06,40.18476867675781
2011-04-07,39.735626220703125
2011-04-08,39.533958435058594
2011-04-11,40.31310272216797
2011-04-12,40.927242279052734
2011-04-13,40.56058883666992
2011-04-14,40.633914947509766
2011-04-15,40.771419525146484
2011-04-18,39.54314422607422
2011-04-19,39.735626220703125
2011-04-20,40.221435546875
2011-04-21,41.51388931274414
2011-04-25,41.523040771484375
2011-04-26,41.70635986328125
2011-04-27,42.091339111328125
2011-04-28,43.05380630493164
2011-04-29,42.925479888916016
2011-05-02,42.53133010864258
2011-05-03,42.622989654541016
2011-05-04,42.091339111328125
2011-05-05,43.246299743652344
2011-05-06,42.97129821777344
2011-05-09,43.23712158203125
2011-05-10,43.47545623779297
2011-05-11,43.74127960205078
2011-05-12,44.04375457763672
2011-05-13,44.63039016723633
2011-05-16,44.52957534790039
2011-05-17,44.117088317871094
2011-05-18,45.51034927368164
2011-05-19,45.40034866333008
2011-05-20,45.04287338256836
2011-05-23,44.447078704833984
2011-05-24,43.530452728271484
2011-05-25,43.52127456665039
2011-05-26,44.63956069946289
2011-05-27,45.345367431640625
2011-05-31,45.730350494384766
2011-06-01,45.079532623291016
2011-06-02,45.58369064331055
2011-06-03,45.47368621826172
2011-06-06,43.979583740234375
2011-06-07,44.2087516784668
2011-06-08,44.21791458129883
2011-06-09,46.19782257080078
2011-06-10,44.997047424316406
2011-06-13,45.15286636352539
2011-06-14,46.206993103027344
2011-06-15,45.11619567871094
2011-06-16,44.95121765136719
2011-06-17,44.81371307373047
2011-06-20,45.876991271972656
2011-06-21,46.298648834228516
2011-06-22,45.602012634277344
2011-06-23,45.2078742980957
2011-06-24,44.382911682128906
2011-06-27,45.29035949707031
2011-06-28,46.87611770629883
2011-06-29,46.995277404785156
2011-06-30,47.14194869995117
2011-07-01,47.847755432128906
2011-07-05,47.74691390991211
2011-07-06,47.701080322265625
2011-07-07,47.53609848022461
2011-07-08,47.52692794799805
2011-07-11,45.96867752075195
2011-07-12,46.1519889831543
2011-07-13,46.8577880859375
2011-07-14,47.719398498535156
2011-07-15,47.3527717590332
2011-07-18,47.30693054199219
2011-07-19,47.23360061645508
2011-07-20,47.57275390625
2011-07-21,48.168556213378906
2011-07-22,48.23273468017578
2011-07-25,47.673580169677734
2011-07-26,47.26111602783203
2011-07-27,45.84033966064453
2011-07-28,46.023658752441406
2011-07-29,45.6203498840332
2011-08-01,43.658775329589844
2011-08-02,42.17384338378906
2011-08-03,42.668827056884766
2011-08-04,41.70635986328125
2011-08-05,41.422210693359375
2011-08-08,36.89408874511719
2011-08-09,39.845611572265625
2011-08-10,37.56321334838867
2011-08-11,39.25897979736328
2011-08-12,40.138946533203125
2011-08-15,41.0280647277832
2011-08-16,40.45976257324219
2011-08-17,40.441429138183594
2011-08-18,38.83734130859375
2011-08-19,38.17736053466797
2011-08-22,38.525691986083984
2011-08-23,40.175601959228516
2011-08-24,41.11973190307617
2011-08-25,40.59725570678711
2011-08-26,41.11973190307617
2011-08-29,42.23801040649414
2011-08-30,42.80631637573242
2011-08-31,42.842987060546875
2011-09-01,42.32050323486328
2011-09-02,41.10139083862305
2011-09-06,40.70724105834961
2011-09-07,42.44882583618164
2011-09-08,41.43137741088867
2011-09-09,39.304813385009766
2011-09-12,40.038116455078125
2011-09-13,41.330543518066406
2011-09-14,42.00884246826172
2011-09-15,42.705482482910156
2011-09-16,42.53133010864258
2011-09-19,42.18301773071289
2011-09-20,41.825523376464844
2011-09-21,39.98310852050781
2011-09-22,38.46152114868164
2011-09-23,38.73649978637695
2011-09-26,39.671451568603516
2011-09-27,40.542259216308594
2011-09-28,38.718170166015625
2011-09-29,38.974830627441406
2011-09-30,38.443172454833984
2011-10-03,36.64659881591797
2011-10-04,37.251583099365234
2011-10-05,38.131526947021484
2011-10-06,38.89232635498047
2011-10-07,38.47984313964844
2011-10-10,39.8089485168457
2011-10-11,39.98310852050781
2011-10-12,40.74390411376953
2011-10-13,39.689788818359375
2011-10-14,40.97307205200195
2011-10-17,40.18476867675781
2011-10-18,39.8089485168457
2011-10-19,39.58896255493164
2011-10-20,40.51475143432617
2011-10-21,40.97307205200195
2011-10-24,41.55970764160156
2011-10-25,41.174720764160156
2011-10-26,41.495540618896484
2011-10-27,43.420440673828125
2011-10-28,42.74216079711914
2011-10-31,40.64309310913086
2011-11-01,39.579795837402344
2011-11-02,39.103153228759766
2011-11-03,39.2131462097168
2011-11-04,39.405635833740234
2011-11-07,39.08482360839844
2011-11-08,39.88227844238281
2011-11-09,38.928993225097656
2011-11-10,39.58896255493164
2011-11-11,40.120601654052734
2011-11-14,40.093109130859375
2011-11-15,40.551422119140625
2011-11-16,39.185638427734375
2011-11-17,38.96567153930664
2011-11-18,38.5806770324707
2011-11-21,38.791500091552734
2011-11-22,38.47984313964844
2011-11-23,37.379905700683594
2011-11-25,37.50822830200195
2011-11-28,38.36985778808594
2011-11-29,38.55318832397461
2011-11-30,40.542259216308594
2011-12-01,39.95561599731445
2011-12-02,39.478965759277344
2011-12-05,39.86395263671875
2011-12-06,39.57062911987305
2011-12-07,39.59813690185547
2011-12-08,38.791500091552734
2011-12-09,39.05732727050781
2011-12-12,38.80983352661133
2011-12-13,39.2131462097168
2011-12-14,39.020660400390625
2011-12-15,39.176483154296875
2011-12-16,38.846500396728516
2011-12-19,37.444061279296875
2011-12-20,38.65400314331055
2011-12-21,38.690670013427734
2011-12-22,39.48814010620117
2011-12-23,39.533958435058594
2011-12-27,39.9006233215332
2011-12-28,38.690670013427734
2011-12-29,38.76400375366211
2011-12-30,38.4981803894043
2012-01-03,39.62561798095703
2012-01-04,39.607303619384766
2012-01-05,39.607303619384766
2012-01-06,39.97394561767578
2012-01-09,40.12976837158203
2012-01-10,41.86220169067383
2012-01-11,41.9446907043457
2012-01-12,41.59637451171875
2012-01-13,41.80718994140625
2012-01-17,42.77880096435547
2012-01-18,43.02629470825195
2012-01-19,42.42133331298828
2012-01-20,42.293006896972656
2012-01-23,42.05467987060547
2012-01-24,41.60552978515625
2012-01-25,41.953853607177734
2012-01-26,40.423095703125
2012-01-27,41.41304016113281
2012-01-30,40.789737701416016
2012-01-31,41.09223556518555
2012-02-01,41.87135696411133
2012-02-02,40.45059585571289
2012-02-03,39.91895294189453
2012-02-06,39.34146499633789
2012-02-07,39.63479995727539
2012-02-08,39.735626220703125
2012-02-09,39.90978240966797
2012-02-10,39.90978240966797
2012-02-13,39.579795837402344
2012-02-14,40.32225799560547
2012-02-15,40.45059585571289
2012-02-16,40.97307205200195
2012-02-17,41.18389892578125
2012-02-21,41.58719253540039
2012-02-22,41.376380920410156
2012-02-23,41.09223556518555
2012-02-24,41.330543518066406
2012-02-27,40.918067932128906
2012-02-28,40.64309310913086
2012-02-29,40.432254791259766
2012-03-01,40.82640075683594
2012-03-02,40.51475143432617
2012-03-05,40.74390411376953
2012-03-06,39.671451568603516
2012-03-07,39.94644546508789
2012-03-08,40.478580474853516
2012-03-09,41.45109939575195
2012-03-12,41.084110260009766
2012-03-13,42.240108489990234
2012-03-14,42.845645904541016
2012-03-15,42.946571350097656
2012-03-16,42.95573043823242
2012-03-19,43.23097229003906
2012-03-20,42.64379119873047
2012-03-21,42.31350326538086
2012-03-22,41.799720764160156
2012-03-23,42.056610107421875
2012-03-26,43.093353271484375
2012-03-27,43.26768493652344
2012-03-28,43.18510055541992
2012-03-29,44.92829895019531
2012-03-30,45.18517303466797
2012-04-02,45.350318908691406
2012-04-03,44.90076446533203
2012-04-04,44.77231216430664
2012-04-05,44.94664001464844
2012-04-09,43.955772399902344
2012-04-10,43.478702545166016
2012-04-11,43.65300369262695
2012-04-12,44.423675537109375
2012-04-13,44.32275390625
2012-04-16,43.74475860595703
2012-04-17,44.24018478393555
2012-04-18,44.23100662231445
2012-04-19,44.04751205444336
2012-04-20,44.056697845458984
2012-04-23,44.111732482910156
2012-04-24,44.130096435546875
2012-04-25,44.23100662231445
2012-04-26,43.63465881347656
2012-04-27,43.001609802246094
2012-04-30,42.4144287109375
2012-05-01,42.7630615234375
2012-05-02,42.708011627197266
2012-05-03,42.26763916015625
2012-05-04,41.52448272705078
2012-05-07,41.82725524902344
2012-05-08,41.964866638183594
2012-05-09,41.27677536010742
2012-05-10,41.20338439941406
2012-05-11,41.38687515258789
2012-05-14,41.04741287231445
2012-05-15,40.487754821777344
2012-05-16,40.34095764160156
2012-05-17,39.84552001953125
2012-05-18,39.36844253540039
2012-05-21,40.267555236816406
2012-05-22,39.95562744140625
2012-05-23,39.671199798583984
2012-05-24,40.45105743408203
2012-05-25,40.82720947265625
2012-05-29,41.54283905029297
2012-05-30,40.551971435546875
2012-05-31,40.28592300415039
2012-06-01,39.065673828125
2012-06-04,39.129905700683594
2012-06-05,39.79047393798828
2012-06-06,40.561161041259766
2012-06-07,40.45105743408203
2012-06-08,41.16666793823242
2012-06-11,40.74464797973633
2012-06-12,41.17585372924805
2012-06-13,40.99235916137695
2012-06-14,41.39604187011719
2012-06-15,41.552005767822266
2012-06-18,41.35934829711914
2012-06-19,41.873130798339844
2012-06-20,41.460269927978516
2012-06-21,40.46940231323242
2012-06-22,41.42357635498047
2012-06-25,41.01988220214844
2012-06-26,41.561195373535156
2012-06-27,41.65293884277344
2012-06-28,40.533626556396484
2012-06-29,40.36848068237305
2012-07-02,39.43266677856445
2012-07-03,39.22165298461914
2012-07-05,39.20330047607422
2012-07-06,39.028987884521484
2012-07-09,39.43266677856445
2012-07-10,39.35009002685547
2012-07-11,39.50606918334961
2012-07-12,38.93722915649414
2012-07-13,40.029029846191406
2012-07-16,39.66203689575195
2012-07-17,39.423492431640625
2012-07-18,39.47854232788086
2012-07-19,38.88218688964844
2012-07-20,38.23995590209961
2012-07-23,37.744529724121094
2012-07-24,37.81792449951172
2012-07-25,36.65274429321289
2012-07-26,36.38667678833008
2012-07-27,37.973899841308594
2012-07-30,37.95555114746094
2012-07-31,36.95551300048828
2012-08-01,36.91881561279297
2012-08-02,38.405113220214844
2012-08-03,38.60695266723633
2012-08-06,38.671165466308594
2012-08-07,39.90058135986328
2012-08-08,40.24920654296875
2012-08-09,40.25839614868164
2012-08-10,40.20334243774414
2012-08-13,39.88222122192383
2012-08-14,40.0381965637207
2012-08-15,40.24003219604492
2012-08-16,40.818050384521484
2012-08-17,40.64371871948242
2012-08-20,40.836387634277344
2012-08-21,40.76298904418945
2012-08-22,40.99235916137695
2012-08-23,40.51527404785156
2012-08-24,40.82720947265625
2012-08-27,41.05657196044922
2012-08-28,41.02907180786133
2012-08-29,41.16666793823242
2012-08-30,41.909820556640625
2012-08-31,41.99238967895508
2012-09-04,41.74468231201172
2012-09-05,41.73550033569336
2012-09-06,42.19424057006836
2012-09-07,42.32269287109375
2012-09-10,42.19424057006836
2012-09-11,42.708011627197266
2012-09-12,42.32269287109375
2012-09-13,43.3961181640625
2012-09-14,43.85484313964844
2012-09-17,43.286014556884766
2012-09-18,43.53373336791992
2012-09-19,43.25849914550781
2012-09-20,43.06584167480469
2012-09-21,43.21263122558594
2012-09-24,43.276859283447266
2012-09-25,42.983253479003906
2012-09-26,42.87316131591797
2012-09-27,43.13923263549805
2012-09-28,43.276859283447266
2012-10-01,44.12091827392578
2012-10-02,44.61634063720703
2012-10-03,44.827362060546875
2012-10-04,45.12095642089844
2012-10-05,44.81819152832031
2012-10-08,44.90993118286133
2012-10-09,45.12095642089844
2012-10-10,44.74478530883789
2012-10-11,46.00172424316406
2012-10-12,45.607200622558594
2012-10-15,45.85491943359375
2012-10-16,46.185218811035156
2012-10-17,45.58885955810547
2012-10-18,46.00172424316406
2012-10-19,45.56133270263672
2012-10-22,46.176029205322266
2012-10-23,45.72648620605469
2012-10-24,46.00172424316406
2012-10-25,46.21273422241211
2012-10-26,45.59803771972656
2012-10-31,46.79073715209961
2012-11-01,48.873390197753906
2012-11-02,48.7082405090332
2012-11-05,48.90091323852539
2012-11-06,48.91008377075195
2012-11-07,48.58897399902344
2012-11-08,47.92839813232422
2012-11-09,47.38710403442383
2012-11-12,46.864139556884766
2012-11-13,46.83660888671875
2012-11-14,45.53380584716797
2012-11-15,46.67147445678711
2012-11-16,46.30448913574219
2012-11-19,47.6164665222168
2012-11-20,47.570579528808594
2012-11-21,47.717376708984375
2012-11-23,48.40547561645508
2012-11-26,47.92839813232422
2012-11-27,48.093536376953125
2012-11-28,47.680686950683594
2012-11-29,47.781593322753906
2012-11-30,47.955928802490234
2012-12-03,47.790775299072266
2012-12-04,47.39625930786133
2012-12-05,47.63480758666992
2012-12-06,48.16693878173828
2012-12-07,48.533931732177734
2012-12-10,48.56145095825195
2012-12-11,48.72659683227539
2012-12-12,49.506439208984375
2012-12-13,49.26789474487305
2012-12-14,48.64401626586914
2012-12-17,49.322940826416016
2012-12-18,49.99270248413086
2012-12-19,49.24037170410156
2012-12-20,49.6991081237793
2012-12-21,49.35047149658203
2012-12-24,49.35047149658203
2012-12-26,49.17615509033203
2012-12-27,49.23120880126953
2012-12-28,48.48805236816406
2012-12-31,49.04771423339844
2013-01-02,50.607391357421875
2013-01-03,49.8642463684082
2013-01-04,50.231239318847656
2013-01-07,50.40555191040039
2013-01-08,49.92847442626953
2013-01-09,50.121131896972656
2013-01-10,51.029422760009766
2013-01-11,51.011070251464844
2013-01-14,51.08448028564453
2013-01-15,51.25880432128906
2013-01-16,50.94685745239258
2013-01-17,51.891845703125
2013-01-18,51.68083572387695
2013-01-22,52.423988342285156
2013-01-23,52.64417266845703
2013-01-24,53.35062026977539
2013-01-25,53.65338134765625
2013-01-28,53.635032653808594
2013-01-29,53.9194450378418
2013-01-30,53.946956634521484
2013-01-31,53.52493667602539
2013-02-01,54.02036666870117
2013-02-04,53.53410339355469
2013-02-05,55.396568298339844
2013-02-06,54.74517059326172
2013-02-07,56.2865104675293
2013-02-08,56.81864547729492
2013-02-11,56.72689437866211
2013-02-12,56.86450958251953
2013-02-13,56.78194046020508
2013-02-14,56.378257751464844
2013-02-15,56.03880310058594
2013-02-19,55.442440032958984
2013-02-20,54.37818145751953
2013-02-21,54.28643798828125
2013-02-22,53.86439514160156
2013-02-25,52.882713317871094
2013-02-26,53.102901458740234
2013-02-27,54.11211395263672
2013-02-28,53.635032653808594
2013-03-01,53.45154571533203
2013-03-04,53.36897277832031
2013-03-05,54.48828125
2013-03-06,54.58918762207031
2013-03-07,54.07541275024414
2013-03-08,54.773162841796875
2013-03-11,55.608619689941406
2013-03-12,56.50835037231445
2013-03-13,56.96739196777344
2013-03-14,57.160186767578125
2013-03-15,57.49989318847656
2013-03-18,57.02248764038086
2013-03-19,57.11429214477539
2013-03-20,57.05921173095703
2013-03-21,56.682796478271484
2013-03-22,56.69197082519531
2013-03-25,56.563438415527344
2013-03-26,57.14183807373047
2013-03-27,57.39889907836914
2013-03-28,57.26118469238281
2013-04-01,57.7569580078125
2013-04-02,59.446231842041016
2013-04-03,58.39961242675781
2013-04-04,58.83111572265625
2013-04-05,59.25344467163086
2013-04-08,59.896095275878906
2013-04-09,59.61149978637695
2013-04-10,59.92362594604492
2013-04-11,60.502037048339844
2013-04-12,61.2548828125
2013-04-15,59.83184051513672
2013-04-16,60.96108627319336
2013-04-17,59.55640411376953
2013-04-18,58.7668571472168
2013-04-19,59.81346893310547
2013-04-22,59.71248245239258
2013-04-23,60.263336181640625
2013-04-24,59.87772750854492
2013-04-25,60.336788177490234
2013-04-26,60.419403076171875
2013-04-29,60.65812301635742
2013-04-30,60.74991989135742
2013-05-01,60.024627685546875
2013-05-02,62.49427795410156
2013-05-03,61.631290435791016
2013-05-06,61.59455490112305
2013-05-07,61.44768524169922
2013-05-08,62.77888107299805
2013-05-09,62.45755386352539
2013-05-10,63.18284225463867
2013-05-13,63.375640869140625
2013-05-14,62.31985855102539
2013-05-15,62.52181625366211
2013-05-16,61.84244918823242
2013-05-17,62.338199615478516
2013-05-20,61.438472747802734
2013-05-21,62.06277847290039
2013-05-22,62.39330291748047
2013-05-23,62.35655975341797
2013-05-24,61.723106384277344
2013-05-28,63.41240310668945
2013-05-29,63.210411071777344
2013-05-30,64.03668212890625
2013-05-31,62.338199615478516
2013-06-03,61.45683670043945
2013-06-04,61.98934555053711
2013-06-05,60.56629180908203
2013-06-06,61.475215911865234
2013-06-07,62.843170166015625
2013-06-10,63.3481330871582
2013-06-11,64.22026062011719
2013-06-12,63.7520751953125
2013-06-13,63.74288558959961
2013-06-14,62.576908111572266
2013-06-17,62.68708801269531
2013-06-18,63.95402908325195
2013-06-19,63.28384780883789
2013-06-20,63.568443298339844
2013-06-21,65.22103881835938
2013-06-24,65.03739166259766
2013-06-25,64.88133239746094
2013-06-26,65.52397155761719
2013-06-27,66.61650085449219
2013-06-28,66.55224609375
2013-07-01,66.84601593017578
2013-07-02,66.21253967285156
2013-07-03,66.94702911376953
2013-07-05,67.88346862792969
2013-07-08,67.78247833251953
2013-07-09,68.53531646728516
2013-07-10,68.74647521972656
2013-07-11,69.90324401855469
2013-07-12,69.80227661132812
2013-07-15,69.67373657226562
2013-07-16,68.81071472167969
2013-07-17,69.3064956665039
2013-07-18,71.19776916503906
2013-07-19,71.46401977539062
2013-07-22,71.9781494140625
2013-07-23,71.75779724121094
2013-07-24,71.71190643310547
2013-07-25,71.61092376708984
2013-07-26,71.21612548828125
2013-07-29,70.87642669677734
2013-07-30,70.18787384033203
2013-07-31,71.45484161376953
2013-08-01,70.9406967163086
2013-08-02,70.9682388305664
2013-08-05,71.46401977539062
2013-08-06,71.39056396484375
2013-08-07,71.4456558227539
2013-08-08,72.22600555419922
2013-08-09,72.01486206054688
2013-08-12,72.06078338623047
2013-08-13,72.50145721435547
2013-08-14,71.60171508789062
2013-08-15,70.42657470703125
2013-08-16,71.0233383178711
2013-08-19,71.08761596679688
2013-08-20,72.13422393798828
2013-08-21,71.46401977539062
2013-08-22,72.6024398803711
2013-08-23,72.83197784423828
2013-08-26,73.01558685302734
2013-08-27,71.81289672851562
2013-08-28,72.02404022216797
2013-08-29,72.56573486328125
2013-08-30,72.24437713623047
2013-09-03,72.95132446289062
2013-09-04,73.75922393798828
2013-09-05,74.59468841552734
2013-09-06,74.2091064453125
2013-09-09,74.06219482421875
2013-09-10,74.99866485595703
2013-09-11,75.55870056152344
2013-09-12,75.89836120605469
2013-09-13,76.7981185913086
2013-09-16,77.36734008789062
2013-09-17,76.86239624023438
