Date,MKL
2010-10-04,341.6000061035156
2010-10-05,348.05999755859375
2010-10-06,344.95001220703125
2010-10-07,342.2300109863281
2010-10-08,341.2900085449219
2010-10-11,343.45001220703125
2010-10-12,342.260009765625
2010-10-13,343.79998779296875
2010-10-14,345.2200012207031
2010-10-15,345.2900085449219
2010-10-18,348.20001220703125
2010-10-19,342.239990234375
2010-10-20,346.54998779296875
2010-10-21,344.9100036621094
2010-10-22,345.989990234375
2010-10-25,343.9599914550781
2010-10-26,343.8500061035156
2010-10-27,341.0
2010-10-28,337.7699890136719
2010-10-29,335.0199890136719
2010-11-01,337.739990234375
2010-11-02,345.0799865722656
2010-11-03,353.0
2010-11-04,370.1000061035156
2010-11-05,365.0
2010-11-08,361.92999267578125
2010-11-09,357.3999938964844
2010-11-10,366.5
2010-11-11,360.6499938964844
2010-11-12,359.6000061035156
2010-11-15,362.9700012207031
2010-11-16,358.0
2010-11-17,356.3500061035156
2010-11-18,359.5899963378906
2010-11-19,361.0
2010-11-22,362.3599853515625
2010-11-23,357.04998779296875
2010-11-24,358.2799987792969
2010-11-26,355.5
2010-11-29,356.20001220703125
2010-11-30,353.489990234375
2010-12-01,353.0
2010-12-02,361.6199951171875
2010-12-03,361.2200012207031
2010-12-06,361.5
2010-12-07,357.75
2010-12-08,359.5899963378906
2010-12-09,360.3500061035156
2010-12-10,362.67999267578125
2010-12-13,369.0199890136719
2010-12-14,368.04998779296875
2010-12-15,369.20001220703125
2010-12-16,377.25
2010-12-17,378.0
2010-12-20,378.7300109863281
2010-12-21,380.75
2010-12-22,383.6000061035156
2010-12-23,379.0799865722656
2010-12-27,378.0
2010-12-28,378.8500061035156
2010-12-29,377.5
2010-12-30,374.6700134277344
2010-12-31,378.1300048828125
2011-01-03,390.2300109863281
2011-01-04,390.0799865722656
2011-01-05,393.45001220703125
2011-01-06,389.6600036621094
2011-01-07,393.0299987792969
2011-01-10,392.8900146484375
2011-01-11,393.2200012207031
2011-01-12,391.57000732421875
2011-01-13,390.0799865722656
2011-01-14,393.3500061035156
2011-01-18,391.67999267578125
2011-01-19,390.1499938964844
2011-01-20,391.0
2011-01-21,392.989990234375
2011-01-24,396.0
2011-01-25,401.6000061035156
2011-01-26,400.79998779296875
2011-01-27,400.6300048828125
2011-01-28,399.17999267578125
2011-01-31,402.5
2011-02-01,403.75
2011-02-02,401.70001220703125
2011-02-03,410.0
2011-02-04,412.0
2011-02-07,414.79998779296875
2011-02-08,416.04998779296875
2011-02-09,416.70001220703125
2011-02-10,416.29998779296875
2011-02-11,419.1000061035156
2011-02-14,416.6000061035156
2011-02-15,416.260009765625
2011-02-16,417.8900146484375
2011-02-17,420.75
2011-02-18,422.8299865722656
2011-02-22,413.3999938964844
2011-02-23,407.2300109863281
2011-02-24,402.79998779296875
2011-02-25,411.79998779296875
2011-02-28,415.6499938964844
2011-03-01,407.25
2011-03-02,409.489990234375
2011-03-03,412.25
2011-03-04,410.4200134277344
2011-03-07,411.45001220703125
2011-03-08,409.1000061035156
2011-03-09,408.6499938964844
2011-03-10,402.4700012207031
2011-03-11,403.3999938964844
2011-03-14,398.3299865722656
2011-03-15,394.75
2011-03-16,391.1499938964844
2011-03-17,395.20001220703125
2011-03-18,402.07000732421875
2011-03-21,406.0
2011-03-22,408.5299987792969
2011-03-23,405.0
2011-03-24,405.30999755859375
2011-03-25,401.489990234375
2011-03-28,405.1199951171875
2011-03-29,409.0
2011-03-30,414.3999938964844
2011-03-31,414.45001220703125
2011-04-01,420.8900146484375
2011-04-04,420.8699951171875
2011-04-05,419.0
2011-04-06,422.9599914550781
2011-04-07,423.5
2011-04-08,425.67999267578125
2011-04-11,425.1000061035156
2011-04-12,420.25
2011-04-13,417.3900146484375
2011-04-14,414.57000732421875
2011-04-15,414.67999267578125
2011-04-18,414.0
2011-04-19,413.989990234375
2011-04-20,415.20001220703125
2011-04-21,415.94000244140625
2011-04-25,413.5199890136719
2011-04-26,413.0799865722656
2011-04-27,417.9800109863281
2011-04-28,419.8900146484375
2011-04-29,417.2799987792969
2011-05-02,416.25
2011-05-03,414.4200134277344
2011-05-04,412.9100036621094
2011-05-05,410.0899963378906
2011-05-06,408.1199951171875
2011-05-09,405.3699951171875
2011-05-10,408.0400085449219
2011-05-11,403.75
2011-05-12,414.5
2011-05-13,414.1199951171875
2011-05-16,415.20001220703125
2011-05-17,416.45001220703125
2011-05-18,418.5
2011-05-19,418.75
2011-05-20,414.4200134277344
2011-05-23,412.95001220703125
2011-05-24,414.9800109863281
2011-05-25,414.510009765625
2011-05-26,411.20001220703125
2011-05-27,412.9800109863281
2011-05-31,413.6700134277344
2011-06-01,409.7200012207031
2011-06-02,414.3999938964844
2011-06-03,412.25
2011-06-06,409.0
2011-06-07,407.32000732421875
2011-06-08,405.6600036621094
2011-06-09,407.55999755859375
2011-06-10,404.5
2011-06-13,401.0
2011-06-14,398.1000061035156
2011-06-15,393.1300048828125
2011-06-16,391.6600036621094
2011-06-17,391.20001220703125
2011-06-20,388.8399963378906
2011-06-21,394.1600036621094
2011-06-22,392.9100036621094
2011-06-23,388.1300048828125
2011-06-24,391.70001220703125
2011-06-27,395.05999755859375
2011-06-28,393.5
2011-06-29,399.17999267578125
2011-06-30,396.80999755859375
2011-07-01,401.8500061035156
2011-07-05,399.0299987792969
2011-07-06,399.1199951171875
2011-07-07,401.75
2011-07-08,399.1099853515625
2011-07-11,395.760009765625
2011-07-12,396.489990234375
2011-07-13,396.7099914550781
2011-07-14,394.44000244140625
2011-07-15,392.1499938964844
2011-07-18,388.8699951171875
2011-07-19,390.67999267578125
2011-07-20,393.1199951171875
2011-07-21,401.17999267578125
2011-07-22,398.9700012207031
2011-07-25,396.1300048828125
2011-07-26,397.25
2011-07-27,393.5799865722656
2011-07-28,392.3500061035156
2011-07-29,400.4200134277344
2011-08-01,394.20001220703125
2011-08-02,390.0
2011-08-03,390.989990234375
2011-08-04,383.45001220703125
2011-08-05,381.4800109863281
2011-08-08,352.0
2011-08-09,375.75
2011-08-10,358.67999267578125
2011-08-11,376.9700012207031
2011-08-12,371.5899963378906
2011-08-15,384.79998779296875
2011-08-16,384.4100036621094
2011-08-17,383.6300048828125
2011-08-18,376.5899963378906
2011-08-19,377.0400085449219
2011-08-22,378.7900085449219
2011-08-23,384.7900085449219
2011-08-24,387.8999938964844
2011-08-25,380.25
2011-08-26,383.3999938964844
2011-08-29,395.1000061035156
2011-08-30,393.6000061035156
2011-08-31,393.9800109863281
2011-09-01,392.0
2011-09-02,383.04998779296875
2011-09-06,379.54998779296875
2011-09-07,394.9800109863281
2011-09-08,390.05999755859375
2011-09-09,384.42999267578125
2011-09-12,383.3500061035156
2011-09-13,386.8999938964844
2011-09-14,393.1000061035156
2011-09-15,392.3900146484375
2011-09-16,384.95001220703125
2011-09-19,375.1000061035156
2011-09-20,375.75
2011-09-21,362.0
2011-09-22,351.25
2011-09-23,351.1300048828125
2011-09-26,362.1499938964844
2011-09-27,364.2799987792969
2011-09-28,356.989990234375
2011-09-29,365.0799865722656
2011-09-30,357.1300048828125
2011-10-03,347.3599853515625
2011-10-04,365.8999938964844
2011-10-05,368.510009765625
2011-10-06,368.0
2011-10-07,361.6700134277344
2011-10-10,373.9700012207031
2011-10-11,366.67999267578125
2011-10-12,366.79998779296875
2011-10-13,362.75
2011-10-14,365.70001220703125
2011-10-17,357.30999755859375
2011-10-18,370.3999938964844
2011-10-19,367.510009765625
2011-10-20,373.2900085449219
2011-10-21,385.8699951171875
2011-10-24,388.1700134277344
2011-10-25,383.1099853515625
2011-10-26,389.739990234375
2011-10-27,399.95001220703125
2011-10-28,391.7799987792969
2011-10-31,386.5
2011-11-01,374.29998779296875
2011-11-02,386.44000244140625
2011-11-03,391.0
2011-11-04,389.6499938964844
2011-11-07,396.7099914550781
2011-11-08,394.8800048828125
2011-11-09,387.2799987792969
2011-11-10,389.8500061035156
2011-11-11,394.4800109863281
2011-11-14,394.239990234375
2011-11-15,396.0
2011-11-16,394.07000732421875
2011-11-17,395.1499938964844
2011-11-18,397.6000061035156
2011-11-21,388.30999755859375
2011-11-22,387.1199951171875
2011-11-23,379.5
2011-11-25,385.30999755859375
2011-11-28,386.92999267578125
2011-11-29,386.07000732421875
2011-11-30,401.3999938964844
2011-12-01,396.1000061035156
2011-12-02,398.7699890136719
2011-12-05,400.29998779296875
2011-12-06,399.010009765625
2011-12-07,407.0799865722656
2011-12-08,402.6300048828125
2011-12-09,408.70001220703125
2011-12-12,405.75
2011-12-13,404.0
2011-12-14,404.75
2011-12-15,403.0
2011-12-16,407.0
2011-12-19,401.54998779296875
2011-12-20,408.010009765625
2011-12-21,408.989990234375
2011-12-22,409.95001220703125
2011-12-23,410.8299865722656
2011-12-27,414.25
2011-12-28,413.0899963378906
2011-12-29,415.0
2011-12-30,414.6700134277344
2012-01-03,413.8500061035156
2012-01-04,410.0
2012-01-05,408.8500061035156
2012-01-06,412.2699890136719
2012-01-09,407.42999267578125
2012-01-10,406.1499938964844
2012-01-11,404.8399963378906
2012-01-12,406.4100036621094
2012-01-13,401.82000732421875
2012-01-17,399.1199951171875
2012-01-18,404.0799865722656
2012-01-19,405.05999755859375
2012-01-20,409.4599914550781
2012-01-23,409.8500061035156
2012-01-24,408.5400085449219
2012-01-25,406.8500061035156
2012-01-26,400.8500061035156
2012-01-27,401.5400085449219
2012-01-30,399.5
2012-01-31,403.07000732421875
2012-02-01,405.0
2012-02-02,405.0
2012-02-03,409.0299987792969
2012-02-06,402.5
2012-02-07,404.0
2012-02-08,406.17999267578125
2012-02-09,406.3999938964844
2012-02-10,407.9599914550781
2012-02-13,411.4200134277344
2012-02-14,408.6000061035156
2012-02-15,406.0
2012-02-16,406.94000244140625
2012-02-17,407.8500061035156
2012-02-21,409.3999938964844
2012-02-22,404.32000732421875
2012-02-23,407.0
2012-02-24,409.04998779296875
2012-02-27,409.79998779296875
2012-02-28,409.1099853515625
2012-02-29,407.95001220703125
2012-03-01,411.3500061035156
2012-03-02,407.70001220703125
2012-03-05,406.75
2012-03-06,407.1400146484375
2012-03-07,415.0
2012-03-08,417.25
2012-03-09,419.57000732421875
2012-03-12,420.7200012207031
2012-03-13,427.8999938964844
2012-03-14,424.0
2012-03-15,428.3399963378906
2012-03-16,422.2300109863281
2012-03-19,424.0
2012-03-20,420.5
2012-03-21,418.1700134277344
2012-03-22,416.0
2012-03-23,419.54998779296875
2012-03-26,426.70001220703125
2012-03-27,424.5
2012-03-28,450.8999938964844
2012-03-29,447.6600036621094
2012-03-30,448.94000244140625
2012-04-02,449.20001220703125
2012-04-03,448.2099914550781
2012-04-04,442.2200012207031
2012-04-05,444.2200012207031
2012-04-09,444.5
2012-04-10,439.55999755859375
2012-04-11,446.20001220703125
2012-04-12,445.0
2012-04-13,440.0
2012-04-16,445.2699890136719
2012-04-17,447.6700134277344
2012-04-18,441.8800048828125
2012-04-19,444.25
2012-04-20,444.5
2012-04-23,438.29998779296875
2012-04-24,439.0400085449219
2012-04-25,442.5
2012-04-26,441.75
2012-04-27,442.25
2012-04-30,440.2799987792969
2012-05-01,442.2900085449219
2012-05-02,444.5299987792969
2012-05-03,440.69000244140625
2012-05-04,444.8999938964844
2012-05-07,443.6499938964844
2012-05-08,440.5299987792969
2012-05-09,438.44000244140625
2012-05-10,445.6199951171875
2012-05-11,445.0
2012-05-14,438.6300048828125
2012-05-15,443.0
2012-05-16,441.0
2012-05-17,438.8800048828125
2012-05-18,432.1700134277344
2012-05-21,434.3500061035156
2012-05-22,437.8299865722656
2012-05-23,435.0199890136719
2012-05-24,441.5400085449219
2012-05-25,433.69000244140625
2012-05-29,435.25
2012-05-30,434.25
2012-05-31,438.489990234375
2012-06-01,431.79998779296875
2012-06-04,430.29998779296875
2012-06-05,433.55999755859375
2012-06-06,442.5799865722656
2012-06-07,440.760009765625
2012-06-08,438.760009765625
2012-06-11,433.7200012207031
2012-06-12,434.6000061035156
2012-06-13,434.1300048828125
2012-06-14,434.5400085449219
2012-06-15,434.1000061035156
2012-06-18,435.7900085449219
2012-06-19,435.6199951171875
2012-06-20,434.3800048828125
2012-06-21,422.6000061035156
2012-06-22,426.1000061035156
2012-06-25,422.7900085449219
2012-06-26,425.42999267578125
2012-06-27,432.94000244140625
2012-06-28,433.0799865722656
2012-06-29,441.70001220703125
2012-07-02,443.75
2012-07-03,442.0
2012-07-05,438.7900085449219
2012-07-06,433.5299987792969
2012-07-09,431.25
2012-07-10,432.9100036621094
2012-07-11,426.5
2012-07-12,425.5
2012-07-13,427.7300109863281
2012-07-16,428.04998779296875
2012-07-17,430.0899963378906
2012-07-18,427.0
2012-07-19,431.010009765625
2012-07-20,433.0400085449219
2012-07-23,429.0
2012-07-24,424.1499938964844
2012-07-25,426.5
2012-07-26,431.45001220703125
2012-07-27,433.5299987792969
2012-07-30,426.1400146484375
2012-07-31,432.05999755859375
2012-08-01,428.54998779296875
2012-08-02,421.8999938964844
2012-08-03,427.6000061035156
2012-08-06,427.8299865722656
2012-08-07,428.70001220703125
2012-08-08,431.5899963378906
2012-08-09,434.5
2012-08-10,433.04998779296875
2012-08-13,436.19000244140625
2012-08-14,432.2300109863281
2012-08-15,432.25
2012-08-16,436.20001220703125
2012-08-17,438.489990234375
2012-08-20,438.54998779296875
2012-08-21,440.92999267578125
2012-08-22,440.5
2012-08-23,435.5
2012-08-24,435.57000732421875
2012-08-27,431.75
2012-08-28,433.25
2012-08-29,433.0
2012-08-30,431.6000061035156
2012-08-31,434.8999938964844
2012-09-04,435.8500061035156
2012-09-05,434.04998779296875
2012-09-06,433.3800048828125
2012-09-07,433.0
2012-09-10,438.6499938964844
2012-09-11,439.70001220703125
2012-09-12,440.0
2012-09-13,444.989990234375
2012-09-14,445.2200012207031
2012-09-17,441.55999755859375
2012-09-18,443.3500061035156
2012-09-19,447.79998779296875
2012-09-20,444.25
2012-09-21,453.29998779296875
2012-09-24,454.2099914550781
2012-09-25,452.4200134277344
2012-09-26,452.75
2012-09-27,452.69000244140625
2012-09-28,458.489990234375
2012-10-01,453.04998779296875
2012-10-02,454.6000061035156
2012-10-03,449.8900146484375
2012-10-04,457.4599914550781
2012-10-05,461.5299987792969
2012-10-08,461.8800048828125
2012-10-09,458.9200134277344
2012-10-10,456.3599853515625
2012-10-11,453.760009765625
2012-10-12,450.25
2012-10-15,458.45001220703125
2012-10-16,461.70001220703125
2012-10-17,469.0
2012-10-18,486.79998779296875
2012-10-19,477.8500061035156
2012-10-22,478.6000061035156
2012-10-23,476.75
2012-10-24,482.5
2012-10-25,481.1000061035156
2012-10-26,470.79998779296875
2012-10-31,471.94000244140625
2012-11-01,484.79998779296875
2012-11-02,481.8999938964844
2012-11-05,480.29998779296875
2012-11-06,484.19000244140625
2012-11-07,480.5
2012-11-08,487.20001220703125
2012-11-09,492.25
2012-11-12,500.67999267578125
2012-11-13,499.5199890136719
2012-11-14,476.54998779296875
2012-11-15,475.8699951171875
2012-11-16,479.45001220703125
2012-11-19,482.0
2012-11-20,485.25
2012-11-21,485.75
2012-11-23,488.989990234375
2012-11-26,489.3999938964844
2012-11-27,489.1499938964844
2012-11-28,490.2699890136719
2012-11-29,488.010009765625
2012-11-30,479.0
2012-12-03,483.0199890136719
2012-12-04,482.79998779296875
2012-12-05,486.3299865722656
2012-12-06,487.010009765625
2012-12-07,493.79998779296875
2012-12-10,490.3599853515625
2012-12-11,490.8900146484375
2012-12-12,493.44000244140625
2012-12-13,489.7799987792969
2012-12-14,486.0
2012-12-17,483.0
2012-12-18,486.04998779296875
2012-12-19,436.239990234375
2012-12-20,433.95001220703125
2012-12-21,430.9800109863281
2012-12-24,431.7900085449219
2012-12-26,430.04998779296875
2012-12-27,429.25
2012-12-28,428.29998779296875
2012-12-31,433.4200134277344
2013-01-02,439.0199890136719
2013-01-03,439.989990234375
2013-01-04,447.5
2013-01-07,443.25
2013-01-08,451.20001220703125
2013-01-09,455.0
2013-01-10,462.2900085449219
2013-01-11,459.1300048828125
2013-01-14,460.9200134277344
2013-01-15,461.4100036621094
2013-01-16,459.29998779296875
2013-01-17,467.6700134277344
2013-01-18,463.0299987792969
2013-01-22,466.989990234375
2013-01-23,469.7300109863281
2013-01-24,474.79998779296875
2013-01-25,476.0
2013-01-28,473.0799865722656
2013-01-29,474.54998779296875
2013-01-30,470.4599914550781
2013-01-31,476.1300048828125
2013-02-01,478.32000732421875
2013-02-04,480.0
2013-02-05,488.69000244140625
2013-02-06,495.0
2013-02-07,492.0899963378906
2013-02-08,496.70001220703125
2013-02-11,492.8500061035156
2013-02-12,490.1499938964844
2013-02-13,492.25
2013-02-14,491.1000061035156
2013-02-15,491.8900146484375
2013-02-19,494.1000061035156
2013-02-20,489.6199951171875
2013-02-21,491.20001220703125
2013-02-22,491.7900085449219
2013-02-25,486.8900146484375
2013-02-26,492.1600036621094
2013-02-27,487.5
2013-02-28,483.45001220703125
2013-03-01,485.0199890136719
2013-03-04,484.3500061035156
2013-03-05,488.5
2013-03-06,487.5
2013-03-07,488.5
2013-03-08,494.20001220703125
2013-03-11,500.9800109863281
2013-03-12,502.5
2013-03-13,503.07000732421875
2013-03-14,504.8500061035156
2013-03-15,508.79998779296875
2013-03-18,508.05999755859375
2013-03-19,508.4100036621094
2013-03-20,508.8500061035156
2013-03-21,503.07000732421875
2013-03-22,505.3500061035156
2013-03-25,504.1000061035156
2013-03-26,506.1499938964844
2013-03-27,502.739990234375
2013-03-28,503.5
2013-04-01,505.1499938964844
2013-04-02,509.1099853515625
2013-04-03,512.0
2013-04-04,515.9000244140625
2013-04-05,509.6199951171875
2013-04-08,514.0999755859375
2013-04-09,514.5900268554688
2013-04-10,516.969970703125
2013-04-11,525.9000244140625
2013-04-12,527.530029296875
2013-04-15,516.9000244140625
2013-04-16,521.5599975585938
2013-04-17,518.4000244140625
2013-04-18,507.3699951171875
2013-04-19,513.02001953125
2013-04-22,512.760009765625
2013-04-23,518.4099731445312
2013-04-24,517.22998046875
2013-04-25,515.25
2013-04-26,514.4000244140625
2013-04-29,514.2999877929688
2013-04-30,536.25
2013-05-01,535.0
2013-05-02,537.719970703125
2013-05-03,533.4400024414062
2013-05-06,534.0399780273438
2013-05-07,535.489990234375
2013-05-08,531.5999755859375
2013-05-09,527.27001953125
2013-05-10,525.3300170898438
2013-05-13,525.5900268554688
2013-05-14,530.0
2013-05-15,535.0
2013-05-16,537.0
2013-05-17,539.0
2013-05-20,538.1799926757812
2013-05-21,535.0
2013-05-22,533.239990234375
2013-05-23,530.1799926757812
2013-05-24,533.010009765625
2013-05-28,533.75
2013-05-29,531.0
2013-05-30,532.1500244140625
2013-05-31,522.8900146484375
2013-06-03,520.5999755859375
2013-06-04,517.9500122070312
2013-06-05,512.8499755859375
2013-06-06,519.2000122070312
2013-06-07,531.5399780273438
2013-06-10,533.7000122070312
2013-06-11,532.25
2013-06-12,526.2000122070312
2013-06-13,524.27001953125
2013-06-14,527.0
2013-06-17,528.0
2013-06-18,530.0
2013-06-19,525.260009765625
2013-06-20,518.0
2013-06-21,510.54998779296875
2013-06-24,504.54998779296875
2013-06-25,508.0
2013-06-26,514.2000122070312
2013-06-27,525.9099731445312
2013-06-28,526.9500122070312
2013-07-01,528.02001953125
2013-07-02,526.8900146484375
2013-07-03,528.0900268554688
2013-07-05,528.0
2013-07-08,528.4000244140625
2013-07-09,526.7999877929688
2013-07-10,526.760009765625
2013-07-11,531.5499877929688
2013-07-12,539.8800048828125
2013-07-15,538.0
2013-07-16,537.5999755859375
2013-07-17,539.510009765625
2013-07-18,544.530029296875
2013-07-19,547.02001953125
2013-07-22,546.9000244140625
2013-07-23,543.4000244140625
2013-07-24,537.0599975585938
2013-07-25,540.719970703125
2013-07-26,535.97998046875
2013-07-29,532.8599853515625
2013-07-30,531.9600219726562
2013-07-31,530.0
2013-08-01,534.510009765625
2013-08-02,537.8499755859375
2013-08-05,533.3300170898438
2013-08-06,531.3900146484375
2013-08-07,530.5999755859375
2013-08-08,530.3900146484375
2013-08-09,528.1699829101562
2013-08-12,529.2000122070312
2013-08-13,520.5
2013-08-14,523.0
2013-08-15,519.8499755859375
2013-08-16,514.72998046875
2013-08-19,513.4400024414062
2013-08-20,517.0399780273438
2013-08-21,516.25
2013-08-22,526.2999877929688
2013-08-23,518.0
2013-08-26,520.47998046875
2013-08-27,510.2799987792969
2013-08-28,511.95001220703125
2013-08-29,512.9199829101562
2013-08-30,510.70001220703125
2013-09-03,514.0700073242188
2013-09-04,517.219970703125
2013-09-05,513.7999877929688
2013-09-06,511.7300109863281
2013-09-09,520.1699829101562
2013-09-10,519.0
2013-09-11,518.989990234375
2013-09-12,518.8499755859375
2013-09-13,517.0
2013-09-16,516.9000244140625
2013-09-17,519.5399780273438
2013-09-18,521.9099731445312
2013-09-19,520.239990234375
2013-09-20,519.469970703125
2013-09-23,519.4500122070312
2013-09-24,519.25
2013-09-25,519.030029296875
2013-09-26,520.4500122070312
2013-09-27,520.0499877929688
2013-09-30,517.77001953125
2013-10-01,518.0
2013-10-02,518.0
2013-10-03,518.0
2013-10-04,518.75
2013-10-07,518.27001953125
2013-10-08,514.9500122070312
2013-10-09,514.530029296875
2013-10-10,518.5
2013-10-11,519.010009765625
2013-10-14,518.2899780273438
2013-10-15,517.6099853515625
2013-10-16,519.239990234375
2013-10-17,520.0
2013-10-18,520.02001953125
2013-10-21,522.5
2013-10-22,522.8800048828125
2013-10-23,520.72998046875
2013-10-24,523.7000122070312
2013-10-25,522.510009765625
2013-10-28,522.2100219726562
2013-10-29,528.9400024414062
2013-10-30,529.3800048828125
2013-10-31,529.6699829101562
2013-11-01,531.489990234375
2013-11-04,532.989990234375
2013-11-05,535.1199951171875
2013-11-06,537.5999755859375
2013-11-07,534.75
2013-11-08,538.5800170898438
2013-11-11,536.75
2013-11-12,535.010009765625
2013-11-13,537.9400024414062
2013-11-14,539.75
2013-11-15,539.9600219726562
2013-11-18,543.1400146484375
2013-11-19,542.0
2013-11-20,537.3900146484375
2013-11-21,545.469970703125
2013-11-22,552.739990234375
2013-11-25,554.0599975585938
2013-11-26,555.25
2013-11-27,560.3099975585938
2013-11-29,557.280029296875
2013-12-02,559.510009765625
2013-12-03,560.0800170898438
2013-12-04,560.3499755859375
2013-12-05,557.02001953125
2013-12-06,563.3300170898438
2013-12-09,565.6400146484375
2013-12-10,564.4299926757812
2013-12-11,557.72998046875
2013-12-12,560.469970703125
