Date,TRS
2010-07-19,8.214081764221191
2010-07-20,8.37743091583252
2010-07-21,8.322978973388672
2010-07-22,8.805245399475098
2010-07-23,9.030820846557617
2010-07-26,9.279732704162598
2010-07-27,9.24084186553955
2010-07-28,9.06971549987793
2010-07-29,9.334183692932129
2010-07-30,9.287510871887207
2010-08-02,9.411966323852539
2010-08-03,10.38427734375
2010-08-04,10.477621078491211
2010-08-05,10.37649917602539
2010-08-06,10.656524658203125
2010-08-09,10.78097915649414
2010-08-10,10.804316520690918
2010-08-11,10.135366439819336
2010-08-12,9.598649978637695
2010-08-13,9.528642654418945
2010-08-16,10.143144607543945
2010-08-17,10.734310150146484
2010-08-18,10.547624588012695
2010-08-19,10.252043724060059
2010-08-20,10.438727378845215
2010-08-23,9.964240074157715
2010-08-24,9.629766464233398
2010-08-25,9.754222869873047
2010-08-26,8.883030891418457
2010-08-27,9.51308822631836
2010-08-30,9.707551002502441
2010-08-31,10.026466369628906
2010-09-01,10.897659301757812
2010-09-02,10.889880180358887
2010-09-03,11.00655746459961
2010-09-07,11.123234748840332
2010-09-08,11.193242073059082
2010-09-09,11.061006546020508
2010-09-10,11.1387939453125
2010-09-13,11.154349327087402
2010-09-14,11.146571159362793
2010-09-15,11.17768383026123
2010-09-16,11.193242073059082
2010-09-17,11.18546199798584
2010-09-20,11.395482063293457
2010-09-21,11.317697525024414
2010-09-22,11.286585807800293
2010-09-23,11.099898338317871
2010-09-24,11.628835678100586
2010-09-27,11.659948348999023
2010-09-28,11.519940376281738
2010-09-29,11.57438850402832
2010-09-30,11.55105209350586
2010-10-01,12.079988479614258
2010-10-04,11.519940376281738
2010-10-05,12.2122220993042
2010-10-06,11.986645698547363
2010-10-07,11.924418449401855
2010-10-08,12.398906707763672
2010-10-11,12.23555850982666
2010-10-12,12.313345909118652
2010-10-13,12.468914985656738
2010-10-14,12.414462089538574
2010-10-15,12.39112663269043
2010-10-18,12.632261276245117
2010-10-19,12.282227516174316
2010-10-20,12.27444839477539
2010-10-21,12.111102104187012
2010-10-22,12.406684875488281
2010-10-25,12.531139373779297
2010-10-26,12.663375854492188
2010-10-27,12.360013961791992
2010-10-28,12.414462089538574
2010-10-29,12.313345909118652
2010-11-01,12.344457626342773
2010-11-02,12.072211265563965
2010-11-03,12.219999313354492
2010-11-04,12.624483108520508
2010-11-05,12.67115306854248
2010-11-08,13.223426818847656
2010-11-09,13.456779479980469
2010-11-10,13.861260414123535
2010-11-11,13.806809425354004
2010-11-12,13.511229515075684
2010-11-15,13.931267738342285
2010-11-16,13.760143280029297
2010-11-17,13.620128631591797
2010-11-18,13.977938652038574
2010-11-19,13.99349308013916
2010-11-22,14.53799057006836
2010-11-23,14.802459716796875
2010-11-24,15.33139419555664
2010-11-26,15.813661575317383
2010-11-29,15.47918701171875
2010-11-30,15.518077850341797
2010-12-01,15.74365234375
2010-12-02,16.187026977539062
2010-12-03,16.342599868774414
2010-12-06,16.708189010620117
2010-12-07,17.12044906616211
2010-12-08,17.15155792236328
2010-12-09,17.09711265563965
2010-12-10,17.454917907714844
2010-12-13,17.60271453857422
2010-12-14,17.54048728942871
2010-12-15,17.26823616027832
2010-12-16,16.692626953125
2010-12-17,16.78597068786621
2010-12-20,16.708189010620117
2010-12-21,17.058218002319336
2010-12-22,17.221561431884766
2010-12-23,17.143781661987305
2010-12-27,16.972654342651367
2010-12-28,16.661516189575195
2010-12-29,15.836997032165527
2010-12-30,16.031461715698242
2010-12-31,15.914783477783203
2011-01-03,16.031461715698242
2011-01-04,15.665871620178223
2011-01-05,16.078126907348633
2011-01-06,15.689205169677734
2011-01-07,15.650314331054688
2011-01-10,15.938114166259766
2011-01-11,15.961454391479492
2011-01-12,16.054794311523438
2011-01-13,16.10146713256836
2011-01-14,16.334821701049805
2011-01-18,16.249258041381836
2011-01-19,15.658093452453613
2011-01-20,14.872464179992676
2011-01-21,14.950249671936035
2011-01-24,14.8102388381958
2011-01-25,14.8102388381958
2011-01-26,15.098040580749512
2011-01-27,15.01247787475586
2011-01-28,14.701337814331055
2011-01-31,14.8102388381958
2011-02-01,15.12137508392334
2011-02-02,15.323616981506348
2011-02-03,15.650314331054688
2011-02-04,15.836997032165527
2011-02-07,16.008121490478516
2011-02-08,16.117023468017578
2011-02-09,15.961454391479492
2011-02-10,15.977008819580078
2011-02-11,16.17925453186035
2011-02-14,16.171472549438477
2011-02-15,16.661516189575195
2011-02-16,16.661516189575195
2011-02-17,16.73929786682129
2011-02-18,16.76263427734375
2011-02-22,16.342599868774414
2011-02-23,16.334821701049805
2011-02-24,16.46705436706543
2011-02-25,16.80152702331543
2011-02-28,16.000347137451172
2011-03-01,15.44807243347168
2011-03-02,15.183606147766113
2011-03-03,15.6191987991333
2011-03-04,15.393621444702148
2011-03-07,15.238054275512695
2011-03-08,15.556973457336426
2011-03-09,15.12915325164795
2011-03-10,14.631331443786621
2011-03-11,14.46798324584961
2011-03-14,14.530211448669434
2011-03-15,14.475763320922852
2011-03-16,13.99349308013916
2011-03-17,13.713470458984375
2011-03-18,14.09461498260498
2011-03-21,14.794682502746582
2011-03-22,14.8646879196167
2011-03-23,15.090261459350586
2011-03-24,15.556973457336426
2011-03-25,15.914783477783203
2011-03-28,16.4437198638916
2011-03-29,16.80930519104004
2011-03-30,17.042659759521484
2011-03-31,16.723739624023438
2011-04-01,16.52928352355957
2011-04-04,16.52928352355957
2011-04-05,16.84819793701172
2011-04-06,16.80152702331543
2011-04-07,16.52928352355957
2011-04-08,16.38927459716797
2011-04-11,16.42038345336914
2011-04-12,16.241477966308594
2011-04-13,16.63039779663086
2011-04-14,16.210363388061523
2011-04-15,16.155914306640625
2011-04-18,15.813661575317383
2011-04-19,16.653736114501953
2011-04-20,18.621694564819336
2011-04-21,18.668367385864258
2011-04-25,19.072847366333008
2011-04-26,18.318334579467773
2011-04-27,18.707263946533203
2011-04-28,18.435009002685547
2011-04-29,18.05386734008789
2011-05-02,17.93718910217285
2011-05-03,17.758283615112305
2011-05-04,17.112668991088867
2011-05-05,16.918203353881836
2011-05-06,16.832639694213867
2011-05-09,17.431583404541016
2011-05-10,17.353801727294922
2011-05-11,17.050439834594727
2011-05-12,17.213790893554688
2011-05-13,16.747079849243164
2011-05-16,16.36593246459961
2011-05-17,16.218143463134766
2011-05-18,16.412601470947266
2011-05-19,16.653736114501953
2011-05-20,16.607065200805664
2011-05-23,16.257034301757812
2011-05-24,16.295928955078125
2011-05-25,16.2725887298584
2011-05-26,16.233699798583984
2011-05-27,16.42038345336914
2011-05-31,15.868110656738281
2011-06-01,15.510300636291504
2011-06-02,15.572528839111328
2011-06-03,15.424737930297852
2011-06-06,15.346952438354492
2011-06-07,15.463627815246582
2011-06-08,15.401402473449707
2011-06-09,15.642535209655762
2011-06-10,15.634756088256836
2011-06-13,15.751437187194824
2011-06-14,16.342599868774414
2011-06-15,15.94589900970459
2011-06-16,16.280370712280273
2011-06-17,16.358156204223633
2011-06-20,16.80152702331543
2011-06-21,17.338241577148438
2011-06-22,17.50937271118164
2011-06-23,17.89051628112793
2011-06-24,18.046085357666016
2011-06-27,18.201658248901367
2011-06-28,18.652814865112305
2011-06-29,18.88616371154785
2011-06-30,19.251752853393555
2011-07-01,20.03738021850586
2011-07-05,20.060714721679688
2011-07-06,20.41074562072754
2011-07-07,20.830791473388672
2011-07-08,20.41074562072754
2011-07-11,20.231840133666992
2011-07-12,19.804025650024414
2011-07-13,20.51186752319336
2011-07-14,19.702905654907227
2011-07-15,19.796247482299805
2011-07-18,19.111738204956055
2011-07-19,19.60178565979004
2011-07-20,19.640674591064453
2011-07-21,19.92848014831543
2011-07-22,19.60178565979004
2011-07-25,19.321760177612305
2011-07-26,18.91727638244629
2011-07-27,17.93718910217285
2011-07-28,18.5361328125
2011-07-29,18.64503288269043
2011-08-01,18.3416690826416
2011-08-02,17.229347229003906
2011-08-03,17.174896240234375
2011-08-04,16.435941696166992
2011-08-05,16.04701805114746
2011-08-08,15.090261459350586
2011-08-09,15.168048858642578
2011-08-10,14.133509635925293
2011-08-11,15.199159622192383
2011-08-12,15.36251163482666
2011-08-15,16.132577896118164
2011-08-16,15.766990661621094
2011-08-17,15.393621444702148
2011-08-18,13.99349308013916
2011-08-19,13.161197662353516
2011-08-22,13.036744117736816
2011-08-23,13.682355880737305
2011-08-24,14.16462230682373
2011-08-25,13.511229515075684
2011-08-26,14.219071388244629
2011-08-29,14.895797729492188
2011-08-30,15.051368713378906
2011-08-31,15.035811424255371
2011-09-01,14.032387733459473
2011-09-02,13.526787757873535
2011-09-06,13.332324028015137
2011-09-07,13.931267738342285
2011-09-08,13.752364158630371
2011-09-09,12.888949394226074
2011-09-12,12.818943977355957
2011-09-13,13.43344497680664
2011-09-14,13.620128631591797
2011-09-15,13.627906799316406
2011-09-16,13.99349308013916
2011-09-19,13.184534072875977
2011-09-20,12.74893856048584
2011-09-21,12.181111335754395
2011-09-22,10.843209266662598
2011-09-23,10.765424728393555
2011-09-26,11.628835678100586
2011-09-27,11.932199478149414
2011-09-28,11.659948348999023
2011-09-29,12.118882179260254
2011-09-30,11.55105209350586
2011-10-03,10.920994758605957
2011-10-04,11.768848419189453
2011-10-05,11.994426727294922
2011-10-06,12.118882179260254
2011-10-07,11.57438850402832
2011-10-10,12.111102104187012
2011-10-11,12.398906707763672
2011-10-12,12.733382225036621
2011-10-13,12.437799453735352
2011-10-14,12.951179504394531
2011-10-17,12.803387641906738
2011-10-18,13.215648651123047
2011-10-19,13.137862205505371
2011-10-20,12.834500312805176
2011-10-21,13.122305870056152
2011-10-24,13.767921447753906
2011-10-25,13.519007682800293
2011-10-26,14.032387733459473
2011-10-27,15.673649787902832
2011-10-28,15.595865249633789
2011-10-31,15.16026782989502
2011-11-01,14.242405891418457
2011-11-02,14.289078712463379
2011-11-03,14.981362342834473
2011-11-04,15.090261459350586
2011-11-07,15.15248966217041
2011-11-08,14.895797729492188
2011-11-09,14.156844139099121
2011-11-10,14.063502311706543
2011-11-11,15.12915325164795
2011-11-14,15.393621444702148
2011-11-15,16.381488800048828
2011-11-16,16.280370712280273
2011-11-17,15.658093452453613
2011-11-18,15.61142349243164
2011-11-21,15.043593406677246
2011-11-22,14.763566017150879
2011-11-23,14.016831398010254
2011-11-25,14.16462230682373
2011-11-28,15.043593406677246
2011-11-29,14.646888732910156
2011-11-30,15.875890731811523
2011-12-01,15.308059692382812
2011-12-02,15.269165992736816
2011-12-05,15.308059692382812
2011-12-06,15.315837860107422
2011-12-07,15.323616981506348
2011-12-08,14.709115982055664
2011-12-09,15.113597869873047
2011-12-12,14.405755996704102
2011-12-13,13.900155067443848
2011-12-14,13.19231128692627
2011-12-15,13.35566234588623
2011-12-16,13.223426818847656
2011-12-19,12.554474830627441
2011-12-20,13.519007682800293
2011-12-21,13.635684967041016
2011-12-22,13.985715866088867
2011-12-23,13.845705032348633
2011-12-27,13.853479385375977
2011-12-28,13.324546813964844
2011-12-29,13.674578666687012
2011-12-30,13.962381362915039
2012-01-03,14.335750579833984
2012-01-04,14.343525886535645
2012-01-05,14.584660530090332
2012-01-06,14.522432327270508
2012-01-09,14.49131965637207
2012-01-10,14.856908798217773
2012-01-11,15.12915325164795
2012-01-12,15.238054275512695
2012-01-13,15.098040580749512
2012-01-17,14.965806007385254
2012-01-18,15.175825119018555
2012-01-19,15.051368713378906
2012-01-20,15.261388778686523
2012-01-23,15.15248966217041
2012-01-24,15.401402473449707
2012-01-25,15.969234466552734
2012-01-26,16.257034301757812
2012-01-27,16.428163528442383
2012-01-30,16.723739624023438
2012-01-31,16.855972290039062
2012-02-01,17.454917907714844
2012-02-02,17.60271453857422
2012-02-03,18.046085357666016
2012-02-06,18.20943260192871
2012-02-07,18.310558319091797
2012-02-08,18.318334579467773
2012-02-09,18.598358154296875
2012-02-10,18.295000076293945
2012-02-13,18.333890914916992
2012-02-14,18.27943992614746
2012-02-15,17.89051628112793
2012-02-16,18.17054557800293
2012-02-17,17.93718910217285
2012-02-21,17.91385269165039
2012-02-22,17.9760799407959
2012-02-23,18.575021743774414
2012-02-24,18.084980010986328
2012-02-27,19.57845115661621
2012-02-28,19.181745529174805
2012-02-29,18.847267150878906
2012-03-01,18.92505645751953
2012-03-02,18.32611083984375
2012-03-05,18.27166175842285
2012-03-06,17.346027374267578
2012-03-07,17.594932556152344
2012-03-08,18.092758178710938
2012-03-09,18.36500358581543
2012-03-12,17.77383804321289
2012-03-13,18.41945457458496
2012-03-14,18.077198028564453
2012-03-15,19.049509048461914
2012-03-16,18.839492797851562
2012-03-19,18.769487380981445
2012-03-20,18.302780151367188
2012-03-21,18.077198028564453
2012-03-22,17.54048728942871
2012-03-23,17.867183685302734
2012-03-26,18.3961238861084
2012-03-27,18.05386734008789
2012-03-28,17.5327091217041
2012-03-29,17.2526798248291
2012-03-30,17.416027069091797
2012-04-02,18.559465408325195
2012-04-03,18.069421768188477
2012-04-04,18.046085357666016
2012-04-05,18.310558319091797
2012-04-09,17.626049041748047
2012-04-10,17.128223419189453
2012-04-11,17.727169036865234
2012-04-12,18.613920211791992
2012-04-13,18.108314514160156
2012-04-16,18.489459991455078
2012-04-17,18.699480056762695
2012-04-18,18.20943260192871
2012-04-19,18.084980010986328
2012-04-20,18.092758178710938
2012-04-23,17.423809051513672
2012-04-24,17.60271453857422
2012-04-25,18.232770919799805
2012-04-26,18.372783660888672
2012-04-27,17.921632766723633
2012-04-30,17.12044906616211
2012-05-01,17.089332580566406
2012-05-02,16.692626953125
2012-05-03,15.844772338867188
2012-05-04,15.790326118469238
2012-05-07,15.922564506530762
2012-05-08,16.062572479248047
2012-05-09,16.10146713256836
2012-05-10,16.155914306640625
2012-05-11,16.07035255432129
2012-05-14,15.728096961975098
2012-05-15,15.88366985321045
2012-05-16,15.85255241394043
2012-05-17,15.385843276977539
2012-05-18,15.486966133117676
2012-05-21,15.564751625061035
2012-05-22,15.650314331054688
2012-05-23,15.751437187194824
2012-05-24,15.658093452453613
2012-05-25,15.766990661621094
2012-05-29,15.829221725463867
2012-05-30,15.658093452453613
2012-05-31,15.564751625061035
2012-06-01,15.105819702148438
2012-06-04,14.958028793334961
2012-06-05,15.385843276977539
2012-06-06,15.74365234375
2012-06-07,15.471407890319824
2012-06-08,15.634756088256836
2012-06-11,15.276947021484375
2012-06-12,15.440293312072754
2012-06-13,14.911355972290039
2012-06-14,15.113597869873047
2012-06-15,15.61142349243164
2012-06-18,15.339171409606934
2012-06-19,15.782551765441895
2012-06-20,15.502522468566895
2012-06-21,14.7246732711792
2012-06-22,15.214716911315918
2012-06-25,14.950249671936035
2012-06-26,15.30028247833252
2012-06-27,14.888022422790527
2012-06-28,14.934694290161133
2012-06-29,15.634756088256836
2012-07-02,15.370288848876953
2012-07-03,15.74365234375
2012-07-05,15.798107147216797
2012-07-06,15.29250431060791
2012-07-09,15.308059692382812
2012-07-10,15.090261459350586
2012-07-11,15.035811424255371
2012-07-12,14.981362342834473
2012-07-13,15.199159622192383
2012-07-16,15.113597869873047
2012-07-17,15.518077850341797
2012-07-18,15.720319747924805
2012-07-19,15.494744300842285
2012-07-20,15.01247787475586
2012-07-23,14.833573341369629
2012-07-24,14.771344184875488
2012-07-25,14.312413215637207
2012-07-26,14.35130500793457
2012-07-27,14.92691421508789
2012-07-30,16.887094497680664
2012-07-31,16.910425186157227
2012-08-01,16.700410842895508
2012-08-02,16.280370712280273
2012-08-03,16.988210678100586
2012-08-06,17.011547088623047
2012-08-07,17.307132720947266
2012-08-08,17.011547088623047
2012-08-09,17.027103424072266
2012-08-10,16.964876174926758
2012-08-13,16.871538162231445
2012-08-14,15.580306053161621
2012-08-15,15.961454391479492
2012-08-16,16.397050857543945
2012-08-17,16.708189010620117
2012-08-20,16.607065200805664
2012-08-21,16.700410842895508
2012-08-22,16.568178176879883
2012-08-23,16.747079849243164
2012-08-24,16.5526180267334
2012-08-27,16.38927459716797
2012-08-28,16.817089080810547
2012-08-29,16.84819793701172
2012-08-30,16.58373260498047
2012-08-31,16.723739624023438
2012-09-04,16.988210678100586
2012-09-05,16.941539764404297
2012-09-06,17.416027069091797
2012-09-07,17.330467224121094
2012-09-10,17.283796310424805
2012-09-11,17.431583404541016
2012-09-12,17.486038208007812
2012-09-13,17.680500030517578
2012-09-14,18.069421768188477
2012-09-17,17.828289031982422
2012-09-18,17.812734603881836
2012-09-19,18.318334579467773
2012-09-20,18.93283462524414
2012-09-21,19.259532928466797
2012-09-24,19.21285629272461
2012-09-25,18.785045623779297
2012-09-26,18.613920211791992
2012-09-27,18.971725463867188
2012-09-28,18.753929138183594
2012-10-01,19.150634765625
2012-10-02,19.446210861206055
2012-10-03,18.691699981689453
2012-10-04,18.676145553588867
2012-10-05,18.559465408325195
2012-10-08,18.93283462524414
2012-10-09,18.847267150878906
2012-10-10,18.800596237182617
2012-10-11,18.707263946533203
2012-10-12,18.473905563354492
2012-10-15,18.691699981689453
2012-10-16,18.86282730102539
2012-10-17,19.13507652282715
2012-10-18,18.831710815429688
2012-10-19,18.458349227905273
2012-10-22,18.87838363647461
2012-10-23,18.816160202026367
2012-10-24,18.753929138183594
2012-10-25,18.831710815429688
2012-10-26,18.551687240600586
2012-10-31,19.508445739746094
2012-11-01,20.208507537841797
2012-11-02,20.270732879638672
2012-11-05,19.9051456451416
2012-11-06,20.10738754272461
2012-11-07,19.127294540405273
2012-11-08,18.56724739074707
2012-11-09,18.56724739074707
2012-11-12,18.660587310791016
2012-11-13,18.357227325439453
2012-11-14,17.98386001586914
2012-11-15,17.610490798950195
2012-11-16,17.820512771606445
2012-11-19,18.38056182861328
2012-11-20,18.41945457458496
2012-11-21,18.473905563354492
2012-11-23,18.699480056762695
2012-11-26,19.173965454101562
2012-11-27,19.38398551940918
2012-11-28,20.192951202392578
2012-11-29,20.3796329498291
2012-11-30,20.146276473999023
2012-12-03,20.091829299926758
2012-12-04,20.10738754272461
2012-12-05,20.122941970825195
2012-12-06,20.28628921508789
2012-12-07,20.38741683959961
2012-12-10,20.869678497314453
2012-12-11,21.235261917114258
2012-12-12,20.97079849243164
2012-12-13,20.737443923950195
2012-12-14,20.47297477722168
2012-12-17,20.527427673339844
2012-12-18,20.79966926574707
2012-12-19,20.776338577270508
2012-12-20,20.776338577270508
2012-12-21,20.8541259765625
2012-12-24,20.87745475769043
2012-12-26,20.59743309020996
2012-12-27,20.729665756225586
2012-12-28,20.9941349029541
2012-12-31,21.787538528442383
2013-01-02,22.526493072509766
2013-01-03,22.54204750061035
2013-01-04,22.378704071044922
2013-01-07,22.1920223236084
2013-01-08,22.510934829711914
2013-01-09,22.518718719482422
2013-01-10,22.75984764099121
2013-01-11,22.643171310424805
2013-01-14,22.744295120239258
2013-01-15,22.829858779907227
2013-01-16,22.58872413635254
2013-01-17,22.798742294311523
2013-01-18,23.10210418701172
2013-01-22,23.234336853027344
2013-01-23,23.35100746154785
2013-01-24,23.78660774230957
2013-01-25,23.669931411743164
2013-01-28,24.012187957763672
2013-01-29,23.91884422302246
2013-01-30,23.988853454589844
2013-01-31,24.02774429321289
2013-02-01,24.46333885192871
2013-02-04,23.817724227905273
2013-02-05,24.0355224609375
2013-02-06,24.0355224609375
2013-02-07,23.771053314208984
2013-02-08,24.0355224609375
2013-02-11,24.15220069885254
2013-02-12,24.35443687438965
2013-02-13,24.626691818237305
2013-02-14,24.681135177612305
2013-02-15,24.214427947998047
2013-02-19,24.385555267333984
2013-02-20,23.747716903686523
2013-02-21,23.281005859375
2013-02-22,23.755495071411133
2013-02-25,22.90764045715332
2013-02-26,22.45648956298828
2013-02-27,23.29656410217285
2013-02-28,22.31647491455078
2013-03-01,22.565387725830078
2013-03-04,22.4175968170166
2013-03-05,22.635395050048828
2013-03-06,22.332029342651367
2013-03-07,22.650951385498047
2013-03-08,22.76762580871582
2013-03-11,22.73651885986328
2013-03-12,22.650951385498047
2013-03-13,23.008760452270508
2013-03-14,23.662151336669922
2013-03-15,23.82550048828125
2013-03-18,24.00440788269043
2013-03-19,24.159976959228516
2013-03-20,24.572237014770508
2013-03-21,24.432222366333008
2013-03-22,24.688915252685547
2013-03-25,24.813371658325195
2013-03-26,24.86003875732422
2013-03-27,24.976716995239258
2013-03-28,25.256746292114258
2013-04-01,24.844484329223633
2013-04-02,24.051074981689453
2013-04-03,23.195444107055664
2013-04-04,23.27322769165039
2013-04-05,23.039880752563477
2013-04-08,23.094324111938477
2013-04-09,22.87653350830078
2013-04-10,23.553255081176758
2013-04-11,23.724384307861328
2013-04-12,23.491024017333984
2013-04-15,22.479820251464844
2013-04-16,22.674283981323242
2013-04-17,21.96644401550293
2013-04-18,21.725313186645508
2013-04-19,21.686418533325195
2013-04-22,22.215354919433594
2013-04-23,23.024320602416992
2013-04-24,23.31212043762207
2013-04-25,23.631038665771484
2013-04-26,23.358797073364258
2013-04-29,23.545473098754883
2013-04-30,23.724384307861328
2013-05-01,23.211000442504883
2013-05-02,23.685489654541016
2013-05-03,24.26887321472168
2013-05-06,24.517789840698242
2013-05-07,24.52556610107422
2013-05-08,24.914487838745117
2013-05-09,24.432222366333008
2013-05-10,24.541126251220703
2013-05-13,24.237764358520508
2013-05-14,24.712247848510742
2013-05-15,24.94560432434082
2013-05-16,25.256746292114258
2013-05-17,25.202293395996094
2013-05-20,25.43564796447754
2013-05-21,25.49787712097168
2013-05-22,25.381202697753906
2013-05-23,25.365644454956055
2013-05-24,25.21007537841797
2013-05-28,25.202293395996094
2013-05-29,25.147846221923828
2013-05-30,25.622329711914062
2013-05-31,25.08561134338379
2013-06-03,25.37342071533203
2013-06-04,25.194515228271484
2013-06-05,24.92226791381836
2013-06-06,25.622329711914062
2013-06-07,25.74678611755371
2013-06-10,26.439071655273438
2013-06-11,26.38462257385254
2013-06-12,26.22905731201172
2013-06-13,26.516864776611328
2013-06-14,26.18238067626953
2013-06-17,27.2169189453125
2013-06-18,27.3569393157959
2013-06-19,27.48139190673828
2013-06-20,27.154693603515625
2013-06-21,27.44249725341797
2013-06-24,27.302486419677734
2013-06-25,27.185810089111328
2013-06-26,27.753629684448242
2013-06-27,28.66372299194336
2013-06-28,28.99819564819336
2013-07-01,29.706039428710938
2013-07-02,29.74492835998535
2013-07-03,29.923831939697266
2013-07-05,31.495088577270508
2013-07-08,29.037084579467773
2013-07-09,29.50379753112793
2013-07-10,29.488239288330078
2013-07-11,29.426013946533203
2013-07-12,29.099315643310547
2013-07-15,29.340450286865234
2013-07-16,29.130428314208984
2013-07-17,28.757061004638672
2013-07-18,29.021533966064453
2013-07-19,28.86595916748047
2013-07-22,28.53926658630371
2013-07-23,28.33702278137207
2013-07-24,27.2169189453125
2013-07-25,29.807157516479492
2013-07-26,29.496017456054688
2013-07-29,28.749284744262695
2013-07-30,29.285999298095703
2013-07-31,28.803735733032227
2013-08-01,29.285999298095703
2013-08-02,29.939388275146484
2013-08-05,29.814931869506836
2013-08-06,29.667146682739258
2013-08-07,29.527132034301758
2013-08-08,29.472679138183594
2013-08-09,29.418231964111328
2013-08-12,30.29720115661621
2013-08-13,29.993839263916016
2013-08-14,30.063844680786133
2013-08-15,29.099315643310547
2013-08-16,28.648164749145508
2013-08-19,28.165897369384766
2013-08-20,28.601491928100586
2013-08-21,28.375917434692383
2013-08-22,28.99040985107422
2013-08-23,28.72594451904297
2013-08-26,28.62482452392578
2013-08-27,28.414810180664062
2013-08-28,27.753629684448242
2013-08-29,28.18145179748535
2013-08-30,27.33359718322754
2013-09-03,27.948101043701172
2013-09-04,28.134782791137695
2013-09-05,28.71817398071289
2013-09-06,29.029308319091797
2013-09-09,29.776044845581055
2013-09-10,27.644739151000977
2013-09-11,28.70261001586914
2013-09-12,29.044864654541016
2013-09-13,28.73373031616211
2013-09-16,29.301557540893555
