Date,IMAX
2010-04-15,17.790000915527344
2010-04-16,17.489999771118164
2010-04-19,17.56999969482422
2010-04-20,18.690000534057617
2010-04-21,19.239999771118164
2010-04-22,19.81999969482422
2010-04-23,20.110000610351562
2010-04-26,21.1299991607666
2010-04-27,20.06999969482422
2010-04-28,20.299999237060547
2010-04-29,19.719999313354492
2010-04-30,18.979999542236328
2010-05-03,19.270000457763672
2010-05-04,19.06999969482422
2010-05-05,19.049999237060547
2010-05-06,18.899999618530273
2010-05-07,17.360000610351562
2010-05-10,18.209999084472656
2010-05-11,18.940000534057617
2010-05-12,19.239999771118164
2010-05-13,19.40999984741211
2010-05-14,19.299999237060547
2010-05-17,19.600000381469727
2010-05-18,19.799999237060547
2010-05-19,19.049999237060547
2010-05-20,17.459999084472656
2010-05-21,17.889999389648438
2010-05-24,16.899999618530273
2010-05-25,16.219999313354492
2010-05-26,16.600000381469727
2010-05-27,17.200000762939453
2010-05-28,16.950000762939453
2010-06-01,16.729999542236328
2010-06-02,16.649999618530273
2010-06-03,17.170000076293945
2010-06-04,16.1200008392334
2010-06-07,15.90999984741211
2010-06-08,16.18000030517578
2010-06-09,15.569999694824219
2010-06-10,15.800000190734863
2010-06-11,15.779999732971191
2010-06-14,15.970000267028809
2010-06-15,16.309999465942383
2010-06-16,15.829999923706055
2010-06-17,15.630000114440918
2010-06-18,16.149999618530273
2010-06-21,16.459999084472656
2010-06-22,16.299999237060547
2010-06-23,16.209999084472656
2010-06-24,15.75
2010-06-25,16.0
2010-06-28,15.569999694824219
2010-06-29,14.880000114440918
2010-06-30,14.600000381469727
2010-07-01,14.600000381469727
2010-07-02,13.949999809265137
2010-07-06,12.25
2010-07-07,12.890000343322754
2010-07-08,12.859999656677246
2010-07-09,12.729999542236328
2010-07-12,12.890000343322754
2010-07-13,13.699999809265137
2010-07-14,13.5
2010-07-15,13.100000381469727
2010-07-16,12.539999961853027
2010-07-19,13.279999732971191
2010-07-20,13.4399995803833
2010-07-21,13.529999732971191
2010-07-22,13.869999885559082
2010-07-23,14.050000190734863
2010-07-26,14.869999885559082
2010-07-27,14.670000076293945
2010-07-28,14.350000381469727
2010-07-29,15.489999771118164
2010-07-30,15.470000267028809
2010-08-02,16.049999237060547
2010-08-03,15.670000076293945
2010-08-04,15.789999961853027
2010-08-05,15.260000228881836
2010-08-06,15.449999809265137
2010-08-09,15.25
2010-08-10,15.25
2010-08-11,14.460000038146973
2010-08-12,14.270000457763672
2010-08-13,14.239999771118164
2010-08-16,14.34000015258789
2010-08-17,14.770000457763672
2010-08-18,15.079999923706055
2010-08-19,14.229999542236328
2010-08-20,14.010000228881836
2010-08-23,13.850000381469727
2010-08-24,13.5
2010-08-25,13.829999923706055
2010-08-26,13.899999618530273
2010-08-27,14.119999885559082
2010-08-30,13.800000190734863
2010-08-31,14.130000114440918
2010-09-01,14.390000343322754
2010-09-02,14.960000038146973
2010-09-03,15.09000015258789
2010-09-07,14.680000305175781
2010-09-08,15.109999656677246
2010-09-09,14.5
2010-09-10,14.729999542236328
2010-09-13,14.460000038146973
2010-09-14,14.260000228881836
2010-09-15,14.579999923706055
2010-09-16,14.789999961853027
2010-09-17,15.130000114440918
2010-09-20,15.960000038146973
2010-09-21,17.049999237060547
2010-09-22,16.889999389648438
2010-09-23,16.600000381469727
2010-09-24,16.860000610351562
2010-09-27,16.440000534057617
2010-09-28,16.200000762939453
2010-09-29,16.850000381469727
2010-09-30,16.860000610351562
2010-10-01,18.020000457763672
2010-10-04,17.65999984741211
2010-10-05,17.8700008392334
2010-10-06,17.309999465942383
2010-10-07,17.299999237060547
2010-10-08,17.239999771118164
2010-10-11,17.200000762939453
2010-10-12,17.270000457763672
2010-10-13,17.25
2010-10-14,17.489999771118164
2010-10-15,17.950000762939453
2010-10-18,18.0
2010-10-19,17.81999969482422
2010-10-20,18.360000610351562
2010-10-21,17.93000030517578
2010-10-22,17.989999771118164
2010-10-25,18.18000030517578
2010-10-26,18.350000381469727
2010-10-27,18.850000381469727
2010-10-28,21.389999389648438
2010-10-29,21.649999618530273
2010-11-01,23.15999984741211
2010-11-02,22.75
2010-11-03,22.610000610351562
2010-11-04,21.959999084472656
2010-11-05,21.8700008392334
2010-11-08,22.5
2010-11-09,22.200000762939453
2010-11-10,22.790000915527344
2010-11-11,22.049999237060547
2010-11-12,21.600000381469727
2010-11-15,22.600000381469727
2010-11-16,22.190000534057617
2010-11-17,23.81999969482422
2010-11-18,24.25
2010-11-19,24.18000030517578
2010-11-22,25.25
2010-11-23,25.18000030517578
2010-11-24,26.350000381469727
2010-11-26,26.93000030517578
2010-11-29,27.260000228881836
2010-11-30,27.209999084472656
2010-12-01,26.709999084472656
2010-12-02,25.450000762939453
2010-12-03,26.280000686645508
2010-12-06,26.459999084472656
2010-12-07,26.6200008392334
2010-12-08,26.84000015258789
2010-12-09,26.549999237060547
2010-12-10,27.06999969482422
2010-12-13,26.559999465942383
2010-12-14,26.09000015258789
2010-12-15,25.81999969482422
2010-12-16,25.75
2010-12-17,26.670000076293945
2010-12-20,26.719999313354492
2010-12-21,26.309999465942383
2010-12-22,25.790000915527344
2010-12-23,25.860000610351562
2010-12-27,25.3700008392334
2010-12-28,25.1200008392334
2010-12-29,25.610000610351562
2010-12-30,26.860000610351562
2010-12-31,28.06999969482422
2011-01-03,28.469999313354492
2011-01-04,27.510000228881836
2011-01-05,28.1200008392334
2011-01-06,27.860000610351562
2011-01-07,27.209999084472656
2011-01-10,27.09000015258789
2011-01-11,26.829999923706055
2011-01-12,27.920000076293945
2011-01-13,27.93000030517578
2011-01-14,27.459999084472656
2011-01-18,27.389999389648438
2011-01-19,26.670000076293945
2011-01-20,26.829999923706055
2011-01-21,26.360000610351562
2011-01-24,26.649999618530273
2011-01-25,26.260000228881836
2011-01-26,26.25
2011-01-27,26.09000015258789
2011-01-28,25.56999969482422
2011-01-31,25.59000015258789
2011-02-01,27.3700008392334
2011-02-02,26.799999237060547
2011-02-03,27.440000534057617
2011-02-04,27.209999084472656
2011-02-07,27.040000915527344
2011-02-08,27.690000534057617
2011-02-09,27.56999969482422
2011-02-10,27.56999969482422
2011-02-11,28.200000762939453
2011-02-14,28.459999084472656
2011-02-15,27.920000076293945
2011-02-16,28.280000686645508
2011-02-17,28.149999618530273
2011-02-18,28.479999542236328
2011-02-22,27.450000762939453
2011-02-23,27.780000686645508
2011-02-24,27.010000228881836
2011-02-25,26.65999984741211
2011-02-28,26.510000228881836
2011-03-01,27.020000457763672
2011-03-02,28.15999984741211
2011-03-03,28.520000457763672
2011-03-04,28.40999984741211
2011-03-07,27.809999465942383
2011-03-08,27.860000610351562
2011-03-09,28.479999542236328
2011-03-10,27.899999618530273
2011-03-11,28.1299991607666
2011-03-14,28.059999465942383
2011-03-15,27.040000915527344
2011-03-16,26.3700008392334
2011-03-17,25.889999389648438
2011-03-18,26.200000762939453
2011-03-21,27.09000015258789
2011-03-22,26.65999984741211
2011-03-23,26.600000381469727
2011-03-24,29.989999771118164
2011-03-25,31.709999084472656
2011-03-28,31.170000076293945
2011-03-29,31.489999771118164
2011-03-30,32.349998474121094
2011-03-31,31.979999542236328
2011-04-01,32.11000061035156
2011-04-04,31.610000610351562
2011-04-05,31.579999923706055
2011-04-06,31.450000762939453
2011-04-07,31.079999923706055
2011-04-08,31.0
2011-04-11,30.43000030517578
2011-04-12,30.1200008392334
2011-04-13,30.989999771118164
2011-04-14,31.200000762939453
2011-04-15,31.43000030517578
2011-04-18,31.040000915527344
2011-04-19,30.989999771118164
2011-04-20,31.459999084472656
2011-04-21,32.150001525878906
2011-04-25,32.4900016784668
2011-04-26,32.880001068115234
2011-04-27,32.29999923706055
2011-04-28,34.2400016784668
2011-04-29,35.08000183105469
2011-05-02,35.849998474121094
2011-05-03,34.91999816894531
2011-05-04,34.29999923706055
2011-05-05,33.959999084472656
2011-05-06,34.9900016784668
2011-05-09,34.91999816894531
2011-05-10,35.220001220703125
2011-05-11,35.18000030517578
2011-05-12,34.79999923706055
2011-05-13,36.65999984741211
2011-05-16,35.81999969482422
2011-05-17,35.540000915527344
2011-05-18,35.68000030517578
2011-05-19,36.4900016784668
2011-05-20,36.40999984741211
2011-05-23,35.45000076293945
2011-05-24,34.2400016784668
2011-05-25,34.20000076293945
2011-05-26,35.880001068115234
2011-05-27,36.77000045776367
2011-05-31,37.209999084472656
2011-06-01,36.75
2011-06-02,37.2599983215332
2011-06-03,36.5099983215332
2011-06-06,36.0
2011-06-07,35.9900016784668
2011-06-08,35.02000045776367
2011-06-09,33.15999984741211
2011-06-10,31.450000762939453
2011-06-13,30.700000762939453
2011-06-14,31.829999923706055
2011-06-15,30.0
2011-06-16,30.239999771118164
2011-06-17,29.59000015258789
2011-06-20,29.040000915527344
2011-06-21,29.90999984741211
2011-06-22,29.93000030517578
2011-06-23,29.670000076293945
2011-06-24,30.329999923706055
2011-06-27,29.75
2011-06-28,30.989999771118164
2011-06-29,32.02000045776367
2011-06-30,32.43000030517578
2011-07-01,32.599998474121094
2011-07-05,29.989999771118164
2011-07-06,29.479999542236328
2011-07-07,29.1299991607666
2011-07-08,28.420000076293945
2011-07-11,27.229999542236328
2011-07-12,27.649999618530273
2011-07-13,27.93000030517578
2011-07-14,27.969999313354492
2011-07-15,28.639999389648438
2011-07-18,26.979999542236328
2011-07-19,27.770000457763672
2011-07-20,27.219999313354492
2011-07-21,28.09000015258789
2011-07-22,28.59000015258789
2011-07-25,24.940000534057617
2011-07-26,25.170000076293945
2011-07-27,24.420000076293945
2011-07-28,20.209999084472656
2011-07-29,18.959999084472656
2011-08-01,18.59000015258789
2011-08-02,17.530000686645508
2011-08-03,18.3700008392334
2011-08-04,17.209999084472656
2011-08-05,16.479999542236328
2011-08-08,15.229999542236328
2011-08-09,16.700000762939453
2011-08-10,15.890000343322754
2011-08-11,17.520000457763672
2011-08-12,17.399999618530273
2011-08-15,18.399999618530273
2011-08-16,17.34000015258789
2011-08-17,16.510000228881836
2011-08-18,15.239999771118164
2011-08-19,14.760000228881836
2011-08-22,14.0
2011-08-23,15.890000343322754
2011-08-24,15.600000381469727
2011-08-25,15.710000038146973
2011-08-26,16.15999984741211
2011-08-29,17.729999542236328
2011-08-30,17.100000381469727
2011-08-31,17.530000686645508
2011-09-01,16.639999389648438
2011-09-02,16.5
2011-09-06,16.65999984741211
2011-09-07,18.190000534057617
2011-09-08,18.110000610351562
2011-09-09,16.700000762939453
2011-09-12,17.389999389648438
2011-09-13,17.450000762939453
2011-09-14,17.770000457763672
2011-09-15,18.510000228881836
2011-09-16,17.8700008392334
2011-09-19,17.700000762939453
2011-09-20,17.719999313354492
2011-09-21,16.780000686645508
2011-09-22,15.670000076293945
2011-09-23,15.739999771118164
2011-09-26,15.90999984741211
2011-09-27,16.600000381469727
2011-09-28,16.190000534057617
2011-09-29,15.1899995803833
2011-09-30,14.479999542236328
2011-10-03,13.569999694824219
2011-10-04,14.40999984741211
2011-10-05,15.960000038146973
2011-10-06,16.34000015258789
2011-10-07,15.899999618530273
2011-10-10,16.8799991607666
2011-10-11,17.06999969482422
2011-10-12,17.31999969482422
2011-10-13,17.399999618530273
2011-10-14,17.3799991607666
2011-10-17,16.639999389648438
2011-10-18,16.059999465942383
2011-10-19,15.699999809265137
2011-10-20,16.010000228881836
2011-10-21,16.799999237060547
2011-10-24,17.399999618530273
2011-10-25,17.34000015258789
2011-10-26,17.420000076293945
2011-10-27,19.489999771118164
2011-10-28,20.360000610351562
2011-10-31,19.229999542236328
2011-11-01,18.3799991607666
2011-11-02,19.3799991607666
2011-11-03,19.43000030517578
2011-11-04,19.290000915527344
2011-11-07,19.510000228881836
2011-11-08,19.65999984741211
2011-11-09,18.6200008392334
2011-11-10,18.549999237060547
2011-11-11,19.100000381469727
2011-11-14,18.739999771118164
2011-11-15,19.239999771118164
2011-11-16,19.270000457763672
2011-11-17,19.100000381469727
2011-11-18,19.43000030517578
2011-11-21,18.739999771118164
2011-11-22,18.239999771118164
2011-11-23,17.610000610351562
2011-11-25,18.190000534057617
2011-11-28,18.850000381469727
2011-11-29,18.799999237060547
2011-11-30,19.40999984741211
2011-12-01,19.690000534057617
2011-12-02,19.270000457763672
2011-12-05,21.43000030517578
2011-12-06,21.239999771118164
2011-12-07,20.860000610351562
2011-12-08,20.31999969482422
2011-12-09,21.200000762939453
2011-12-12,20.68000030517578
2011-12-13,20.200000762939453
2011-12-14,19.360000610351562
2011-12-15,18.979999542236328
2011-12-16,20.170000076293945
2011-12-19,19.65999984741211
2011-12-20,19.670000076293945
2011-12-21,19.040000915527344
2011-12-22,18.969999313354492
2011-12-23,19.059999465942383
2011-12-27,19.219999313354492
2011-12-28,18.950000762939453
2011-12-29,18.600000381469727
2011-12-30,18.329999923706055
2012-01-03,17.829999923706055
2012-01-04,18.780000686645508
2012-01-05,19.239999771118164
2012-01-06,19.030000686645508
2012-01-09,20.229999542236328
2012-01-10,20.25
2012-01-11,21.229999542236328
2012-01-12,21.299999237060547
2012-01-13,21.100000381469727
2012-01-17,20.90999984741211
2012-01-18,20.850000381469727
2012-01-19,21.84000015258789
2012-01-20,21.440000534057617
2012-01-23,21.34000015258789
2012-01-24,21.260000228881836
2012-01-25,21.149999618530273
2012-01-26,20.75
2012-01-27,20.850000381469727
2012-01-30,20.850000381469727
2012-01-31,20.709999084472656
2012-02-01,21.229999542236328
2012-02-02,21.420000076293945
2012-02-03,22.219999313354492
2012-02-06,22.190000534057617
2012-02-07,22.530000686645508
2012-02-08,21.889999389648438
2012-02-09,21.600000381469727
2012-02-10,21.219999313354492
2012-02-13,22.06999969482422
2012-02-14,24.530000686645508
2012-02-15,23.84000015258789
2012-02-16,23.729999542236328
2012-02-17,23.75
2012-02-21,24.93000030517578
2012-02-22,23.959999084472656
2012-02-23,25.059999465942383
2012-02-24,25.149999618530273
2012-02-27,24.700000762939453
2012-02-28,25.469999313354492
2012-02-29,25.520000457763672
2012-03-01,25.81999969482422
2012-03-02,26.43000030517578
2012-03-05,26.229999542236328
2012-03-06,24.93000030517578
2012-03-07,25.540000915527344
2012-03-08,25.81999969482422
2012-03-09,25.920000076293945
2012-03-12,25.709999084472656
2012-03-13,25.979999542236328
2012-03-14,25.700000762939453
2012-03-15,26.149999618530273
2012-03-16,25.860000610351562
2012-03-19,26.270000457763672
2012-03-20,25.93000030517578
2012-03-21,26.299999237060547
2012-03-22,25.829999923706055
2012-03-23,25.780000686645508
2012-03-26,25.139999389648438
2012-03-27,24.899999618530273
2012-03-28,24.700000762939453
2012-03-29,24.860000610351562
2012-03-30,24.440000534057617
2012-04-02,24.719999313354492
2012-04-03,24.65999984741211
2012-04-04,23.799999237060547
2012-04-05,23.579999923706055
2012-04-09,23.280000686645508
2012-04-10,22.270000457763672
2012-04-11,22.200000762939453
2012-04-12,23.040000915527344
2012-04-13,23.0
2012-04-16,22.93000030517578
2012-04-17,22.81999969482422
2012-04-18,22.760000228881836
2012-04-19,22.8700008392334
2012-04-20,23.1200008392334
2012-04-23,22.829999923706055
2012-04-24,23.56999969482422
2012-04-25,24.3799991607666
2012-04-26,24.649999618530273
2012-04-27,24.440000534057617
2012-04-30,23.969999313354492
2012-05-01,25.030000686645508
2012-05-02,24.8799991607666
2012-05-03,24.510000228881836
2012-05-04,23.90999984741211
2012-05-07,24.700000762939453
2012-05-08,24.670000076293945
2012-05-09,24.459999084472656
2012-05-10,23.81999969482422
2012-05-11,23.450000762939453
2012-05-14,22.899999618530273
2012-05-15,22.329999923706055
2012-05-16,21.780000686645508
2012-05-17,21.040000915527344
2012-05-18,20.940000534057617
2012-05-21,21.459999084472656
2012-05-22,22.059999465942383
2012-05-23,21.690000534057617
2012-05-24,21.469999313354492
2012-05-25,21.450000762939453
2012-05-29,21.969999313354492
2012-05-30,21.520000457763672
2012-05-31,21.239999771118164
2012-06-01,20.100000381469727
2012-06-04,19.190000534057617
2012-06-05,19.6200008392334
2012-06-06,19.950000762939453
2012-06-07,19.850000381469727
2012-06-08,21.25
2012-06-11,20.850000381469727
2012-06-12,21.739999771118164
2012-06-13,21.06999969482422
2012-06-14,22.600000381469727
2012-06-15,23.030000686645508
2012-06-18,22.860000610351562
2012-06-19,23.31999969482422
2012-06-20,23.440000534057617
2012-06-21,22.559999465942383
2012-06-22,23.389999389648438
2012-06-25,22.899999618530273
2012-06-26,23.34000015258789
2012-06-27,23.719999313354492
2012-06-28,23.719999313354492
2012-06-29,24.030000686645508
2012-07-02,23.889999389648438
2012-07-03,24.270000457763672
2012-07-05,24.010000228881836
2012-07-06,23.350000381469727
2012-07-09,23.049999237060547
2012-07-10,23.09000015258789
2012-07-11,22.899999618530273
2012-07-12,22.579999923706055
2012-07-13,22.799999237060547
2012-07-16,24.1200008392334
2012-07-17,25.34000015258789
2012-07-18,24.700000762939453
2012-07-19,24.420000076293945
2012-07-20,24.020000457763672
2012-07-23,23.389999389648438
2012-07-24,23.049999237060547
2012-07-25,23.540000915527344
2012-07-26,22.459999084472656
2012-07-27,22.760000228881836
2012-07-30,22.280000686645508
2012-07-31,22.15999984741211
2012-08-01,22.020000457763672
2012-08-02,21.489999771118164
2012-08-03,21.989999771118164
2012-08-06,21.270000457763672
2012-08-07,21.780000686645508
2012-08-08,21.670000076293945
2012-08-09,21.299999237060547
2012-08-10,21.079999923706055
2012-08-13,20.81999969482422
2012-08-14,20.8799991607666
2012-08-15,21.25
2012-08-16,21.06999969482422
2012-08-17,21.670000076293945
2012-08-20,21.360000610351562
2012-08-21,21.520000457763672
2012-08-22,21.079999923706055
2012-08-23,20.81999969482422
2012-08-24,20.760000228881836
2012-08-27,20.40999984741211
2012-08-28,20.8700008392334
2012-08-29,20.649999618530273
2012-08-30,20.450000762939453
2012-08-31,20.209999084472656
2012-09-04,20.190000534057617
2012-09-05,19.579999923706055
2012-09-06,19.809999465942383
2012-09-07,20.290000915527344
2012-09-10,19.90999984741211
2012-09-11,19.850000381469727
2012-09-12,19.700000762939453
2012-09-13,20.40999984741211
2012-09-14,19.940000534057617
2012-09-17,19.959999084472656
2012-09-18,19.989999771118164
2012-09-19,20.81999969482422
2012-09-20,20.690000534057617
2012-09-21,20.520000457763672
2012-09-24,19.889999389648438
2012-09-25,19.520000457763672
2012-09-26,19.209999084472656
2012-09-27,20.010000228881836
2012-09-28,19.90999984741211
2012-10-01,20.510000228881836
2012-10-02,20.440000534057617
2012-10-03,20.469999313354492
2012-10-04,21.110000610351562
2012-10-05,20.780000686645508
2012-10-08,20.440000534057617
2012-10-09,20.229999542236328
2012-10-10,20.239999771118164
2012-10-11,21.540000915527344
2012-10-12,21.850000381469727
2012-10-15,22.299999237060547
2012-10-16,22.139999389648438
2012-10-17,21.93000030517578
2012-10-18,22.079999923706055
2012-10-19,21.549999237060547
2012-10-22,21.549999237060547
2012-10-23,21.5
2012-10-24,21.709999084472656
2012-10-25,22.510000228881836
2012-10-26,22.389999389648438
2012-10-31,22.59000015258789
2012-11-01,22.690000534057617
2012-11-02,22.260000228881836
2012-11-05,22.010000228881836
2012-11-06,22.420000076293945
2012-11-07,22.149999618530273
2012-11-08,22.280000686645508
2012-11-09,22.700000762939453
2012-11-12,23.200000762939453
2012-11-13,22.450000762939453
2012-11-14,21.809999465942383
2012-11-15,21.770000457763672
2012-11-16,22.020000457763672
2012-11-19,21.979999542236328
2012-11-20,21.459999084472656
2012-11-21,21.440000534057617
2012-11-23,21.260000228881836
2012-11-26,21.90999984741211
2012-11-27,21.600000381469727
2012-11-28,21.450000762939453
2012-11-29,21.670000076293945
2012-11-30,21.649999618530273
2012-12-03,21.309999465942383
2012-12-04,21.030000686645508
2012-12-05,20.809999465942383
2012-12-06,21.170000076293945
2012-12-07,21.149999618530273
2012-12-10,21.0
2012-12-11,21.049999237060547
2012-12-12,21.43000030517578
2012-12-13,21.65999984741211
2012-12-14,21.709999084472656
2012-12-17,21.450000762939453
2012-12-18,21.6200008392334
2012-12-19,22.1200008392334
2012-12-20,22.030000686645508
2012-12-21,22.0
2012-12-24,21.75
2012-12-26,22.09000015258789
2012-12-27,21.59000015258789
2012-12-28,21.760000228881836
2012-12-31,22.479999542236328
2013-01-02,22.670000076293945
2013-01-03,22.799999237060547
2013-01-04,22.84000015258789
2013-01-07,24.079999923706055
2013-01-08,24.420000076293945
2013-01-09,24.1200008392334
2013-01-10,24.520000457763672
2013-01-11,23.989999771118164
2013-01-14,23.8799991607666
2013-01-15,23.809999465942383
2013-01-16,23.639999389648438
2013-01-17,23.700000762939453
2013-01-18,23.3799991607666
2013-01-22,23.780000686645508
2013-01-23,24.020000457763672
2013-01-24,23.65999984741211
2013-01-25,23.440000534057617
2013-01-28,23.65999984741211
2013-01-29,23.760000228881836
2013-01-30,23.6299991607666
2013-01-31,23.6299991607666
2013-02-01,24.549999237060547
2013-02-04,24.020000457763672
2013-02-05,24.229999542236328
2013-02-06,24.139999389648438
2013-02-07,24.149999618530273
2013-02-08,25.040000915527344
2013-02-11,25.360000610351562
2013-02-12,25.799999237060547
2013-02-13,25.579999923706055
2013-02-14,25.6200008392334
2013-02-15,25.8700008392334
2013-02-19,26.020000457763672
2013-02-20,25.190000534057617
2013-02-21,26.270000457763672
2013-02-22,26.020000457763672
2013-02-25,25.299999237060547
2013-02-26,25.389999389648438
2013-02-27,25.399999618530273
2013-02-28,25.700000762939453
2013-03-01,25.950000762939453
2013-03-04,26.190000534057617
2013-03-05,25.81999969482422
2013-03-06,25.549999237060547
2013-03-07,25.440000534057617
2013-03-08,25.6200008392334
2013-03-11,25.610000610351562
2013-03-12,25.40999984741211
2013-03-13,25.8700008392334
2013-03-14,26.18000030517578
2013-03-15,26.450000762939453
2013-03-18,26.799999237060547
2013-03-19,26.360000610351562
2013-03-20,26.690000534057617
2013-03-21,26.3700008392334
2013-03-22,26.06999969482422
2013-03-25,26.3700008392334
2013-03-26,26.799999237060547
2013-03-27,26.719999313354492
2013-03-28,26.729999542236328
2013-04-01,26.0
2013-04-02,26.3799991607666
2013-04-03,26.0
2013-04-04,26.329999923706055
2013-04-05,26.3799991607666
2013-04-08,26.950000762939453
2013-04-09,27.309999465942383
2013-04-10,27.829999923706055
2013-04-11,27.65999984741211
2013-04-12,27.56999969482422
2013-04-15,27.170000076293945
2013-04-16,27.020000457763672
2013-04-17,27.34000015258789
2013-04-18,27.489999771118164
2013-04-19,27.329999923706055
2013-04-22,27.3799991607666
2013-04-23,27.729999542236328
2013-04-24,26.940000534057617
2013-04-25,26.219999313354492
2013-04-26,25.5
2013-04-29,25.530000686645508
2013-04-30,25.530000686645508
2013-05-01,26.09000015258789
2013-05-02,27.479999542236328
2013-05-03,27.81999969482422
2013-05-06,27.799999237060547
2013-05-07,27.899999618530273
2013-05-08,27.899999618530273
2013-05-09,27.799999237060547
2013-05-10,28.06999969482422
2013-05-13,28.420000076293945
2013-05-14,28.420000076293945
2013-05-15,28.149999618530273
2013-05-16,28.010000228881836
2013-05-17,28.209999084472656
2013-05-20,28.739999771118164
2013-05-21,28.649999618530273
2013-05-22,28.020000457763672
2013-05-23,27.739999771118164
2013-05-24,27.639999389648438
2013-05-28,27.649999618530273
2013-05-29,27.25
2013-05-30,27.059999465942383
2013-05-31,25.90999984741211
2013-06-03,25.90999984741211
2013-06-04,26.780000686645508
2013-06-05,26.549999237060547
2013-06-06,26.530000686645508
2013-06-07,26.709999084472656
2013-06-10,27.489999771118164
2013-06-11,26.8700008392334
2013-06-12,26.280000686645508
2013-06-13,25.75
2013-06-14,25.600000381469727
2013-06-17,25.389999389648438
2013-06-18,25.1200008392334
2013-06-19,25.690000534057617
2013-06-20,24.8799991607666
2013-06-21,24.68000030517578
2013-06-24,23.799999237060547
2013-06-25,24.329999923706055
2013-06-26,24.290000915527344
2013-06-27,24.829999923706055
2013-06-28,24.860000610351562
2013-07-01,25.030000686645508
2013-07-02,24.700000762939453
2013-07-03,24.780000686645508
2013-07-05,25.15999984741211
2013-07-08,25.079999923706055
2013-07-09,25.0
2013-07-10,25.170000076293945
2013-07-11,25.15999984741211
2013-07-12,24.959999084472656
2013-07-15,26.420000076293945
2013-07-16,25.829999923706055
2013-07-17,25.389999389648438
2013-07-18,25.25
2013-07-19,25.110000610351562
2013-07-22,25.049999237060547
2013-07-23,25.219999313354492
2013-07-24,25.100000381469727
2013-07-25,25.600000381469727
2013-07-26,25.770000457763672
2013-07-29,25.6200008392334
2013-07-30,25.489999771118164
2013-07-31,25.18000030517578
2013-08-01,25.84000015258789
2013-08-02,25.479999542236328
2013-08-05,25.260000228881836
2013-08-06,25.65999984741211
2013-08-07,25.739999771118164
2013-08-08,26.989999771118164
2013-08-09,26.729999542236328
2013-08-12,26.649999618530273
2013-08-13,27.0
2013-08-14,26.93000030517578
2013-08-15,26.790000915527344
2013-08-16,26.139999389648438
2013-08-19,26.059999465942383
2013-08-20,27.0
2013-08-21,27.06999969482422
2013-08-22,27.889999389648438
2013-08-23,27.719999313354492
2013-08-26,27.40999984741211
2013-08-27,26.8700008392334
2013-08-28,26.829999923706055
2013-08-29,27.079999923706055
2013-08-30,27.440000534057617
2013-09-03,27.809999465942383
2013-09-04,27.639999389648438
2013-09-05,28.139999389648438
2013-09-06,28.290000915527344
2013-09-09,28.899999618530273
2013-09-10,28.93000030517578
2013-09-11,28.989999771118164
2013-09-12,28.93000030517578
2013-09-13,28.950000762939453
2013-09-16,28.6299991607666
2013-09-17,29.299999237060547
2013-09-18,29.5
2013-09-19,29.3700008392334
2013-09-20,29.049999237060547
2013-09-23,29.18000030517578
2013-09-24,29.1299991607666
2013-09-25,28.969999313354492
2013-09-26,29.209999084472656
2013-09-27,30.09000015258789
2013-09-30,30.239999771118164
2013-10-01,29.700000762939453
2013-10-02,28.399999618530273
2013-10-03,25.959999084472656
