Date,ROG
2010-04-28,34.16999816894531
2010-04-29,35.08000183105469
2010-04-30,33.470001220703125
2010-05-03,34.65999984741211
2010-05-04,31.579999923706055
2010-05-05,32.38999938964844
2010-05-06,31.049999237060547
2010-05-07,29.34000015258789
2010-05-10,30.780000686645508
2010-05-11,30.799999237060547
2010-05-12,31.799999237060547
2010-05-13,32.119998931884766
2010-05-14,31.690000534057617
2010-05-17,31.34000015258789
2010-05-18,30.739999771118164
2010-05-19,29.84000015258789
2010-05-20,28.299999237060547
2010-05-21,28.59000015258789
2010-05-24,28.0
2010-05-25,27.649999618530273
2010-05-26,28.139999389648438
2010-05-27,29.3799991607666
2010-05-28,28.559999465942383
2010-06-01,28.799999237060547
2010-06-02,30.479999542236328
2010-06-03,30.100000381469727
2010-06-04,27.799999237060547
2010-06-07,27.079999923706055
2010-06-08,27.040000915527344
2010-06-09,27.059999465942383
2010-06-10,28.489999771118164
2010-06-11,28.920000076293945
2010-06-14,28.799999237060547
2010-06-15,29.290000915527344
2010-06-16,29.030000686645508
2010-06-17,29.229999542236328
2010-06-18,29.350000381469727
2010-06-21,29.190000534057617
2010-06-22,28.610000610351562
2010-06-23,28.84000015258789
2010-06-24,28.329999923706055
2010-06-25,29.3700008392334
2010-06-28,29.020000457763672
2010-06-29,27.549999237060547
2010-06-30,27.770000457763672
2010-07-01,27.6299991607666
2010-07-02,26.889999389648438
2010-07-06,26.84000015258789
2010-07-07,27.81999969482422
2010-07-08,28.559999465942383
2010-07-09,28.950000762939453
2010-07-12,28.360000610351562
2010-07-13,29.579999923706055
2010-07-14,29.100000381469727
2010-07-15,29.700000762939453
2010-07-16,27.93000030517578
2010-07-19,28.030000686645508
2010-07-20,29.09000015258789
2010-07-21,28.40999984741211
2010-07-22,29.81999969482422
2010-07-23,30.139999389648438
2010-07-26,31.0
2010-07-27,31.110000610351562
2010-07-28,30.579999923706055
2010-07-29,31.030000686645508
2010-07-30,30.950000762939453
2010-08-02,31.610000610351562
2010-08-03,31.43000030517578
2010-08-04,32.34000015258789
2010-08-05,31.649999618530273
2010-08-06,31.479999542236328
2010-08-09,31.389999389648438
2010-08-10,30.530000686645508
2010-08-11,29.3799991607666
2010-08-12,28.829999923706055
2010-08-13,28.25
2010-08-16,28.639999389648438
2010-08-17,29.530000686645508
2010-08-18,29.459999084472656
2010-08-19,28.1299991607666
2010-08-20,28.190000534057617
2010-08-23,27.739999771118164
2010-08-24,27.1200008392334
2010-08-25,27.459999084472656
2010-08-26,26.829999923706055
2010-08-27,27.65999984741211
2010-08-30,26.920000076293945
2010-08-31,26.799999237060547
2010-09-01,28.18000030517578
2010-09-02,28.1299991607666
2010-09-03,28.600000381469727
2010-09-07,28.149999618530273
2010-09-08,28.450000762939453
2010-09-09,28.959999084472656
2010-09-10,28.1299991607666
2010-09-13,29.290000915527344
2010-09-14,29.290000915527344
2010-09-15,29.719999313354492
2010-09-16,29.600000381469727
2010-09-17,29.829999923706055
2010-09-20,31.6299991607666
2010-09-21,30.6299991607666
2010-09-22,30.06999969482422
2010-09-23,29.739999771118164
2010-09-24,31.670000076293945
2010-09-27,31.31999969482422
2010-09-28,31.850000381469727
2010-09-29,32.04999923706055
2010-09-30,31.479999542236328
2010-10-01,31.299999237060547
2010-10-04,31.34000015258789
2010-10-05,32.650001525878906
2010-10-06,31.829999923706055
2010-10-07,31.93000030517578
2010-10-08,32.0
2010-10-11,31.81999969482422
2010-10-12,31.950000762939453
2010-10-13,32.4900016784668
2010-10-14,33.099998474121094
2010-10-15,33.58000183105469
2010-10-18,34.689998626708984
2010-10-19,34.15999984741211
2010-10-20,34.77000045776367
2010-10-21,34.70000076293945
2010-10-22,34.84000015258789
2010-10-25,35.369998931884766
2010-10-26,34.959999084472656
2010-10-27,35.150001525878906
2010-10-28,34.900001525878906
2010-10-29,35.599998474121094
2010-11-01,34.220001220703125
2010-11-02,31.489999771118164
2010-11-03,31.729999542236328
2010-11-04,32.650001525878906
2010-11-05,32.97999954223633
2010-11-08,32.459999084472656
2010-11-09,31.59000015258789
2010-11-10,32.47999954223633
2010-11-11,32.0099983215332
2010-11-12,30.889999389648438
2010-11-15,31.65999984741211
2010-11-16,31.100000381469727
2010-11-17,31.030000686645508
2010-11-18,32.310001373291016
2010-11-19,32.290000915527344
2010-11-22,32.290000915527344
2010-11-23,32.279998779296875
2010-11-24,33.45000076293945
2010-11-26,33.5099983215332
2010-11-29,33.4900016784668
2010-11-30,32.9900016784668
2010-12-01,34.2599983215332
2010-12-02,34.560001373291016
2010-12-03,34.84000015258789
2010-12-06,34.720001220703125
2010-12-07,35.08000183105469
2010-12-08,35.119998931884766
2010-12-09,35.09000015258789
2010-12-10,35.540000915527344
2010-12-13,35.04999923706055
2010-12-14,35.439998626708984
2010-12-15,35.779998779296875
2010-12-16,36.66999816894531
2010-12-17,36.27000045776367
2010-12-20,35.880001068115234
2010-12-21,37.04999923706055
2010-12-22,37.349998474121094
2010-12-23,37.45000076293945
2010-12-27,37.880001068115234
2010-12-28,37.93000030517578
2010-12-29,38.2599983215332
2010-12-30,38.209999084472656
2010-12-31,38.25
2011-01-03,40.0
2011-01-04,39.97999954223633
2011-01-05,40.84000015258789
2011-01-06,40.630001068115234
2011-01-07,41.16999816894531
2011-01-10,41.150001525878906
2011-01-11,40.880001068115234
2011-01-12,41.560001373291016
2011-01-13,41.88999938964844
2011-01-14,42.04999923706055
2011-01-18,42.2400016784668
2011-01-19,41.4900016784668
2011-01-20,40.560001373291016
2011-01-21,40.43000030517578
2011-01-24,41.040000915527344
2011-01-25,42.0099983215332
2011-01-26,43.13999938964844
2011-01-27,42.880001068115234
2011-01-28,42.310001373291016
2011-01-31,42.779998779296875
2011-02-01,44.130001068115234
2011-02-02,44.5099983215332
2011-02-03,44.470001220703125
2011-02-04,44.310001373291016
2011-02-07,44.86000061035156
2011-02-08,45.16999816894531
2011-02-09,44.619998931884766
2011-02-10,45.15999984741211
2011-02-11,45.099998474121094
2011-02-14,44.400001525878906
2011-02-15,43.36000061035156
2011-02-16,42.349998474121094
2011-02-17,43.08000183105469
2011-02-18,46.900001525878906
2011-02-22,46.33000183105469
2011-02-23,45.529998779296875
2011-02-24,45.540000915527344
2011-02-25,47.279998779296875
2011-02-28,47.15999984741211
2011-03-01,45.619998931884766
2011-03-02,45.86000061035156
2011-03-03,46.779998779296875
2011-03-04,46.16999816894531
2011-03-07,44.439998626708984
2011-03-08,45.290000915527344
2011-03-09,45.29999923706055
2011-03-10,45.33000183105469
2011-03-11,45.900001525878906
2011-03-14,45.939998626708984
2011-03-15,45.2400016784668
2011-03-16,43.4900016784668
2011-03-17,43.5
2011-03-18,44.040000915527344
2011-03-21,45.70000076293945
2011-03-22,44.560001373291016
2011-03-23,45.09000015258789
2011-03-24,45.439998626708984
2011-03-25,44.97999954223633
2011-03-28,44.439998626708984
2011-03-29,44.970001220703125
2011-03-30,44.47999954223633
2011-03-31,45.060001373291016
2011-04-01,44.84000015258789
2011-04-04,44.7599983215332
2011-04-05,44.72999954223633
2011-04-06,45.029998779296875
2011-04-07,44.439998626708984
2011-04-08,43.77000045776367
2011-04-11,43.33000183105469
2011-04-12,42.34000015258789
2011-04-13,40.56999969482422
2011-04-14,41.290000915527344
2011-04-15,41.77000045776367
2011-04-18,40.7400016784668
2011-04-19,40.41999816894531
2011-04-20,41.29999923706055
2011-04-21,41.65999984741211
2011-04-25,41.38999938964844
2011-04-26,42.18000030517578
2011-04-27,41.88999938964844
2011-04-28,41.36000061035156
2011-04-29,41.52000045776367
2011-05-02,42.369998931884766
2011-05-03,46.79999923706055
2011-05-04,46.790000915527344
2011-05-05,46.90999984741211
2011-05-06,46.43000030517578
2011-05-09,46.220001220703125
2011-05-10,47.08000183105469
2011-05-11,46.790000915527344
2011-05-12,47.88999938964844
2011-05-13,47.540000915527344
2011-05-16,46.77000045776367
2011-05-17,45.849998474121094
2011-05-18,47.4900016784668
2011-05-19,47.0099983215332
2011-05-20,46.43000030517578
2011-05-23,45.34000015258789
2011-05-24,45.0
2011-05-25,45.529998779296875
2011-05-26,45.97999954223633
2011-05-27,46.25
2011-05-31,46.93000030517578
2011-06-01,44.880001068115234
2011-06-02,45.689998626708984
2011-06-03,45.13999938964844
2011-06-06,44.529998779296875
2011-06-07,44.68000030517578
2011-06-08,43.939998626708984
2011-06-09,43.970001220703125
2011-06-10,43.09000015258789
2011-06-13,42.59000015258789
2011-06-14,44.2400016784668
2011-06-15,43.83000183105469
2011-06-16,44.70000076293945
2011-06-17,45.0099983215332
2011-06-20,45.040000915527344
2011-06-21,45.91999816894531
2011-06-22,45.27000045776367
2011-06-23,45.630001068115234
2011-06-24,45.0
2011-06-27,45.029998779296875
2011-06-28,45.70000076293945
2011-06-29,45.83000183105469
2011-06-30,46.20000076293945
2011-07-01,46.11000061035156
2011-07-05,47.75
2011-07-06,47.75
2011-07-07,48.20000076293945
2011-07-08,48.060001373291016
2011-07-11,47.4900016784668
2011-07-12,46.900001525878906
2011-07-13,47.47999954223633
2011-07-14,47.2400016784668
2011-07-15,47.77000045776367
2011-07-18,47.04999923706055
2011-07-19,48.33000183105469
2011-07-20,48.5
2011-07-21,48.880001068115234
2011-07-22,49.27000045776367
2011-07-25,49.15999984741211
2011-07-26,49.279998779296875
2011-07-27,49.0
2011-07-28,48.97999954223633
2011-07-29,48.47999954223633
2011-08-01,48.02000045776367
2011-08-02,50.88999938964844
2011-08-03,51.900001525878906
2011-08-04,49.0
2011-08-05,48.70000076293945
2011-08-08,45.290000915527344
2011-08-09,48.38999938964844
2011-08-10,44.84000015258789
2011-08-11,46.779998779296875
2011-08-12,46.54999923706055
2011-08-15,48.5
2011-08-16,47.459999084472656
2011-08-17,47.599998474121094
2011-08-18,44.29999923706055
2011-08-19,43.150001525878906
2011-08-22,43.61000061035156
2011-08-23,45.81999969482422
2011-08-24,46.77000045776367
2011-08-25,45.75
2011-08-26,46.630001068115234
2011-08-29,49.20000076293945
2011-08-30,50.27000045776367
2011-08-31,49.869998931884766
2011-09-01,49.66999816894531
2011-09-02,47.5
2011-09-06,46.7400016784668
2011-09-07,48.61000061035156
2011-09-08,48.599998474121094
2011-09-09,46.56999969482422
2011-09-12,46.2599983215332
2011-09-13,47.45000076293945
2011-09-14,48.119998931884766
2011-09-15,49.29999923706055
2011-09-16,49.15999984741211
2011-09-19,47.63999938964844
2011-09-20,46.86000061035156
2011-09-21,44.52000045776367
2011-09-22,42.84000015258789
2011-09-23,42.81999969482422
2011-09-26,42.869998931884766
2011-09-27,43.66999816894531
2011-09-28,40.70000076293945
2011-09-29,40.54999923706055
2011-09-30,39.130001068115234
2011-10-03,37.04999923706055
2011-10-04,40.130001068115234
2011-10-05,40.279998779296875
2011-10-06,41.47999954223633
2011-10-07,40.33000183105469
2011-10-10,41.650001525878906
2011-10-11,40.939998626708984
2011-10-12,41.56999969482422
2011-10-13,41.56999969482422
2011-10-14,42.029998779296875
2011-10-17,40.79999923706055
2011-10-18,41.36000061035156
2011-10-19,41.0
2011-10-20,40.650001525878906
2011-10-21,41.27000045776367
2011-10-24,43.619998931884766
2011-10-25,41.189998626708984
2011-10-26,43.04999923706055
2011-10-27,45.0
2011-10-28,44.619998931884766
2011-10-31,43.16999816894531
2011-11-01,39.16999816894531
2011-11-02,40.369998931884766
2011-11-03,42.060001373291016
2011-11-04,41.779998779296875
2011-11-07,41.52000045776367
2011-11-08,41.7599983215332
2011-11-09,40.0
2011-11-10,40.709999084472656
2011-11-11,41.099998474121094
2011-11-14,40.099998474121094
2011-11-15,41.02000045776367
2011-11-16,39.7400016784668
2011-11-17,39.56999969482422
2011-11-18,39.40999984741211
2011-11-21,38.439998626708984
2011-11-22,37.72999954223633
2011-11-23,36.40999984741211
2011-11-25,35.880001068115234
2011-11-28,37.70000076293945
2011-11-29,36.93000030517578
2011-11-30,39.70000076293945
2011-12-01,38.869998931884766
2011-12-02,39.880001068115234
2011-12-05,41.099998474121094
2011-12-06,40.77000045776367
2011-12-07,40.880001068115234
2011-12-08,39.86000061035156
2011-12-09,40.91999816894531
2011-12-12,39.70000076293945
2011-12-13,39.220001220703125
2011-12-14,38.599998474121094
2011-12-15,38.779998779296875
2011-12-16,39.29999923706055
2011-12-19,37.779998779296875
2011-12-20,38.38999938964844
2011-12-21,38.189998626708984
2011-12-22,38.40999984741211
2011-12-23,38.22999954223633
2011-12-27,37.95000076293945
2011-12-28,36.810001373291016
2011-12-29,37.310001373291016
2011-12-30,36.86000061035156
2012-01-03,38.20000076293945
2012-01-04,36.08000183105469
2012-01-05,33.65999984741211
2012-01-06,34.79999923706055
2012-01-09,34.34000015258789
2012-01-10,34.83000183105469
2012-01-11,35.27000045776367
2012-01-12,36.209999084472656
2012-01-13,35.779998779296875
2012-01-17,35.84000015258789
2012-01-18,37.150001525878906
2012-01-19,37.97999954223633
2012-01-20,38.79999923706055
2012-01-23,37.869998931884766
2012-01-24,38.0
2012-01-25,38.709999084472656
2012-01-26,38.279998779296875
2012-01-27,38.25
2012-01-30,38.0099983215332
2012-01-31,38.43000030517578
2012-02-01,39.709999084472656
2012-02-02,39.65999984741211
2012-02-03,41.36000061035156
2012-02-06,41.720001220703125
2012-02-07,41.310001373291016
2012-02-08,41.529998779296875
2012-02-09,41.27000045776367
2012-02-10,40.52000045776367
2012-02-13,41.310001373291016
2012-02-14,40.7599983215332
2012-02-15,40.61000061035156
2012-02-16,41.880001068115234
2012-02-17,40.400001525878906
2012-02-21,39.790000915527344
2012-02-22,39.349998474121094
2012-02-23,39.45000076293945
2012-02-24,39.40999984741211
2012-02-27,39.290000915527344
2012-02-28,38.709999084472656
2012-02-29,37.09000015258789
2012-03-01,37.349998474121094
2012-03-02,36.5
2012-03-05,35.90999984741211
2012-03-06,35.02000045776367
2012-03-07,35.63999938964844
2012-03-08,36.560001373291016
2012-03-09,37.43000030517578
2012-03-12,38.099998474121094
2012-03-13,38.869998931884766
2012-03-14,38.970001220703125
2012-03-15,39.18000030517578
2012-03-16,38.959999084472656
2012-03-19,39.560001373291016
2012-03-20,38.72999954223633
2012-03-21,38.81999969482422
2012-03-22,38.04999923706055
2012-03-23,37.939998626708984
2012-03-26,38.650001525878906
2012-03-27,38.25
2012-03-28,38.849998474121094
2012-03-29,38.65999984741211
2012-03-30,38.75
2012-04-02,39.38999938964844
2012-04-03,38.25
2012-04-04,37.540000915527344
2012-04-05,37.810001373291016
2012-04-09,37.099998474121094
2012-04-10,36.869998931884766
2012-04-11,37.65999984741211
2012-04-12,38.20000076293945
2012-04-13,37.45000076293945
2012-04-16,37.459999084472656
2012-04-17,38.0099983215332
2012-04-18,37.119998931884766
2012-04-19,36.779998779296875
2012-04-20,37.0
2012-04-23,36.310001373291016
2012-04-24,36.849998474121094
2012-04-25,37.630001068115234
2012-04-26,38.09000015258789
2012-04-27,38.43000030517578
2012-04-30,38.290000915527344
2012-05-01,37.220001220703125
2012-05-02,40.310001373291016
2012-05-03,39.349998474121094
2012-05-04,38.9900016784668
2012-05-07,39.29999923706055
2012-05-08,39.380001068115234
2012-05-09,38.959999084472656
2012-05-10,39.189998626708984
2012-05-11,39.439998626708984
2012-05-14,39.119998931884766
2012-05-15,39.130001068115234
2012-05-16,39.04999923706055
2012-05-17,38.939998626708984
2012-05-18,38.720001220703125
2012-05-21,39.220001220703125
2012-05-22,39.119998931884766
2012-05-23,39.349998474121094
2012-05-24,39.47999954223633
2012-05-25,39.7599983215332
2012-05-29,40.540000915527344
2012-05-30,40.0
2012-05-31,40.310001373291016
2012-06-01,39.0099983215332
2012-06-04,38.56999969482422
2012-06-05,38.689998626708984
2012-06-06,39.220001220703125
2012-06-07,39.09000015258789
2012-06-08,39.9900016784668
2012-06-11,38.54999923706055
2012-06-12,38.77000045776367
2012-06-13,38.369998931884766
2012-06-14,38.810001373291016
2012-06-15,38.880001068115234
2012-06-18,39.06999969482422
2012-06-19,40.54999923706055
2012-06-20,40.369998931884766
2012-06-21,39.959999084472656
2012-06-22,39.56999969482422
2012-06-25,38.91999816894531
2012-06-26,38.880001068115234
2012-06-27,38.849998474121094
2012-06-28,38.56999969482422
2012-06-29,39.61000061035156
2012-07-02,39.900001525878906
2012-07-03,40.619998931884766
2012-07-05,40.810001373291016
2012-07-06,40.52000045776367
2012-07-09,40.34000015258789
2012-07-10,39.689998626708984
2012-07-11,39.470001220703125
2012-07-12,38.459999084472656
2012-07-13,37.63999938964844
2012-07-16,36.52000045776367
2012-07-17,36.97999954223633
2012-07-18,37.13999938964844
2012-07-19,36.970001220703125
2012-07-20,36.2400016784668
2012-07-23,35.79999923706055
2012-07-24,34.779998779296875
2012-07-25,34.720001220703125
2012-07-26,35.15999984741211
2012-07-27,36.459999084472656
2012-07-30,35.720001220703125
2012-07-31,35.849998474121094
2012-08-01,40.0
2012-08-02,39.09000015258789
2012-08-03,39.54999923706055
2012-08-06,39.63999938964844
2012-08-07,40.029998779296875
2012-08-08,40.189998626708984
2012-08-09,39.88999938964844
2012-08-10,39.91999816894531
2012-08-13,40.0
2012-08-14,39.79999923706055
2012-08-15,39.650001525878906
2012-08-16,40.119998931884766
2012-08-17,40.16999816894531
2012-08-20,39.47999954223633
2012-08-21,39.75
2012-08-22,39.970001220703125
2012-08-23,38.650001525878906
2012-08-24,39.2599983215332
2012-08-27,39.15999984741211
2012-08-28,39.31999969482422
2012-08-29,39.540000915527344
2012-08-30,38.90999984741211
2012-08-31,39.790000915527344
2012-09-04,40.09000015258789
2012-09-05,40.27000045776367
2012-09-06,41.08000183105469
2012-09-07,42.279998779296875
2012-09-10,43.279998779296875
2012-09-11,42.58000183105469
2012-09-12,42.380001068115234
2012-09-13,44.029998779296875
2012-09-14,44.220001220703125
2012-09-17,43.20000076293945
2012-09-18,44.349998474121094
2012-09-19,43.97999954223633
2012-09-20,43.400001525878906
2012-09-21,43.95000076293945
2012-09-24,43.79999923706055
2012-09-25,43.2599983215332
2012-09-26,42.400001525878906
2012-09-27,43.099998474121094
2012-09-28,42.36000061035156
2012-10-01,43.27000045776367
2012-10-02,43.369998931884766
2012-10-03,42.900001525878906
2012-10-04,43.25
2012-10-05,43.599998474121094
2012-10-08,43.369998931884766
2012-10-09,42.029998779296875
2012-10-10,41.9900016784668
2012-10-11,42.290000915527344
2012-10-12,41.93000030517578
2012-10-15,41.79999923706055
2012-10-16,42.0
2012-10-17,41.95000076293945
2012-10-18,41.06999969482422
2012-10-19,39.560001373291016
2012-10-22,39.4900016784668
2012-10-23,39.90999984741211
2012-10-24,39.599998474121094
2012-10-25,40.15999984741211
2012-10-26,39.91999816894531
2012-10-31,39.40999984741211
2012-11-01,40.040000915527344
2012-11-02,39.22999954223633
2012-11-05,41.900001525878906
2012-11-06,43.7599983215332
2012-11-07,41.939998626708984
2012-11-08,41.25
2012-11-09,41.5
2012-11-12,41.59000015258789
2012-11-13,40.880001068115234
2012-11-14,40.5
2012-11-15,40.290000915527344
2012-11-16,40.810001373291016
2012-11-19,42.119998931884766
2012-11-20,41.779998779296875
2012-11-21,42.130001068115234
2012-11-23,42.130001068115234
2012-11-26,42.54999923706055
2012-11-27,42.470001220703125
2012-11-28,42.66999816894531
2012-11-29,44.25
2012-11-30,44.43000030517578
2012-12-03,44.529998779296875
2012-12-04,44.90999984741211
2012-12-05,44.65999984741211
2012-12-06,45.08000183105469
2012-12-07,45.209999084472656
2012-12-10,46.0
2012-12-11,46.0
2012-12-12,45.72999954223633
2012-12-13,45.900001525878906
2012-12-14,45.970001220703125
2012-12-17,46.31999969482422
2012-12-18,46.34000015258789
2012-12-19,46.779998779296875
2012-12-20,47.599998474121094
2012-12-21,48.470001220703125
2012-12-24,48.83000183105469
2012-12-26,48.20000076293945
2012-12-27,48.849998474121094
2012-12-28,48.04999923706055
2012-12-31,49.65999984741211
2013-01-02,51.33000183105469
2013-01-03,51.34000015258789
2013-01-04,51.18000030517578
2013-01-07,51.11000061035156
2013-01-08,51.290000915527344
2013-01-09,51.13999938964844
2013-01-10,50.349998474121094
2013-01-11,50.189998626708984
2013-01-14,50.369998931884766
2013-01-15,50.290000915527344
2013-01-16,49.560001373291016
2013-01-17,50.099998474121094
2013-01-18,49.88999938964844
2013-01-22,49.9900016784668
2013-01-23,49.959999084472656
2013-01-24,50.54999923706055
2013-01-25,51.58000183105469
2013-01-28,51.66999816894531
2013-01-29,47.689998626708984
2013-01-30,46.86000061035156
2013-01-31,46.86000061035156
2013-02-01,47.22999954223633
2013-02-04,46.79999923706055
2013-02-05,47.84000015258789
2013-02-06,47.099998474121094
2013-02-07,47.040000915527344
2013-02-08,47.38999938964844
2013-02-11,47.08000183105469
2013-02-12,48.18000030517578
2013-02-13,47.7400016784668
2013-02-14,47.650001525878906
2013-02-15,47.099998474121094
2013-02-19,48.599998474121094
2013-02-20,46.349998474121094
2013-02-21,47.310001373291016
2013-02-22,48.33000183105469
2013-02-25,47.029998779296875
2013-02-26,47.369998931884766
2013-02-27,47.529998779296875
2013-02-28,47.709999084472656
2013-03-01,47.68000030517578
2013-03-04,47.790000915527344
2013-03-05,49.43000030517578
2013-03-06,49.939998626708984
2013-03-07,48.5099983215332
2013-03-08,48.77000045776367
2013-03-11,48.97999954223633
2013-03-12,48.849998474121094
2013-03-13,48.279998779296875
2013-03-14,49.209999084472656
2013-03-15,48.79999923706055
2013-03-18,48.459999084472656
2013-03-19,48.0099983215332
2013-03-20,48.52000045776367
2013-03-21,47.560001373291016
2013-03-22,47.7599983215332
2013-03-25,48.189998626708984
2013-03-26,48.52000045776367
2013-03-27,47.97999954223633
2013-03-28,47.619998931884766
2013-04-01,46.630001068115234
2013-04-02,45.869998931884766
2013-04-03,45.25
2013-04-04,46.790000915527344
2013-04-05,46.279998779296875
2013-04-08,47.11000061035156
2013-04-09,45.91999816894531
2013-04-10,46.33000183105469
2013-04-11,46.02000045776367
2013-04-12,45.380001068115234
2013-04-15,43.09000015258789
2013-04-16,43.84000015258789
2013-04-17,42.83000183105469
2013-04-18,41.290000915527344
2013-04-19,41.20000076293945
2013-04-22,40.58000183105469
2013-04-23,42.0099983215332
2013-04-24,42.11000061035156
2013-04-25,42.529998779296875
2013-04-26,41.72999954223633
2013-04-29,42.15999984741211
2013-04-30,42.63999938964844
2013-05-01,41.40999984741211
2013-05-02,42.7599983215332
2013-05-03,44.130001068115234
2013-05-06,44.540000915527344
2013-05-07,44.7599983215332
2013-05-08,45.119998931884766
2013-05-09,44.560001373291016
2013-05-10,45.18000030517578
2013-05-13,44.650001525878906
2013-05-14,45.06999969482422
2013-05-15,46.27000045776367
2013-05-16,46.9900016784668
2013-05-17,47.56999969482422
2013-05-20,46.959999084472656
2013-05-21,46.939998626708984
2013-05-22,45.540000915527344
2013-05-23,46.04999923706055
2013-05-24,46.220001220703125
2013-05-28,46.54999923706055
2013-05-29,46.650001525878906
2013-05-30,47.27000045776367
2013-05-31,46.27000045776367
2013-06-03,47.970001220703125
2013-06-04,48.0
2013-06-05,47.97999954223633
2013-06-06,48.20000076293945
2013-06-07,48.29999923706055
2013-06-10,48.40999984741211
2013-06-11,48.40999984741211
2013-06-12,47.9900016784668
2013-06-13,48.290000915527344
2013-06-14,47.380001068115234
2013-06-17,47.66999816894531
2013-06-18,48.470001220703125
2013-06-19,48.040000915527344
2013-06-20,46.689998626708984
2013-06-21,46.400001525878906
2013-06-24,45.2599983215332
2013-06-25,46.20000076293945
2013-06-26,46.060001373291016
2013-06-27,46.560001373291016
2013-06-28,47.31999969482422
2013-07-01,47.31999969482422
2013-07-02,47.7599983215332
2013-07-03,47.34000015258789
2013-07-05,47.79999923706055
2013-07-08,47.75
2013-07-09,47.77000045776367
2013-07-10,48.790000915527344
2013-07-11,49.2400016784668
2013-07-12,50.4900016784668
2013-07-15,50.900001525878906
2013-07-16,50.599998474121094
2013-07-17,51.06999969482422
2013-07-18,51.2599983215332
2013-07-19,51.38999938964844
2013-07-22,52.0099983215332
2013-07-23,52.18000030517578
2013-07-24,52.25
2013-07-25,53.27000045776367
2013-07-26,53.310001373291016
2013-07-29,52.470001220703125
2013-07-30,52.70000076293945
2013-07-31,55.619998931884766
2013-08-01,56.0
2013-08-02,55.209999084472656
2013-08-05,55.029998779296875
2013-08-06,54.529998779296875
2013-08-07,54.130001068115234
2013-08-08,54.400001525878906
2013-08-09,53.9900016784668
2013-08-12,54.75
2013-08-13,53.81999969482422
2013-08-14,54.189998626708984
2013-08-15,52.40999984741211
2013-08-16,52.779998779296875
2013-08-19,52.83000183105469
2013-08-20,53.16999816894531
2013-08-21,52.869998931884766
2013-08-22,55.369998931884766
2013-08-23,57.86000061035156
2013-08-26,57.83000183105469
2013-08-27,55.560001373291016
2013-08-28,55.59000015258789
2013-08-29,56.38999938964844
2013-08-30,55.470001220703125
2013-09-03,55.70000076293945
2013-09-04,57.40999984741211
2013-09-05,57.9900016784668
2013-09-06,57.77000045776367
2013-09-09,58.400001525878906
2013-09-10,60.09000015258789
2013-09-11,59.91999816894531
2013-09-12,59.59000015258789
2013-09-13,59.93000030517578
2013-09-16,59.900001525878906
2013-09-17,60.0
2013-09-18,60.290000915527344
2013-09-19,60.400001525878906
2013-09-20,60.47999954223633
2013-09-23,60.09000015258789
2013-09-24,60.40999984741211
2013-09-25,60.0
2013-09-26,60.0
2013-09-27,59.9900016784668
2013-09-30,59.47999954223633
2013-10-01,59.5
2013-10-02,59.04999923706055
2013-10-03,58.31999969482422
2013-10-04,58.349998474121094
2013-10-07,57.869998931884766
