Date,AN
2010-08-02,24.639999389648438
2010-08-03,23.709999084472656
2010-08-04,24.530000686645508
2010-08-05,24.549999237060547
2010-08-06,24.43000030517578
2010-08-09,24.850000381469727
2010-08-10,24.020000457763672
2010-08-11,23.260000228881836
2010-08-12,23.110000610351562
2010-08-13,22.68000030517578
2010-08-16,22.799999237060547
2010-08-17,23.3700008392334
2010-08-18,23.81999969482422
2010-08-19,23.420000076293945
2010-08-20,23.420000076293945
2010-08-23,23.229999542236328
2010-08-24,23.489999771118164
2010-08-25,23.5
2010-08-26,22.979999542236328
2010-08-27,23.239999771118164
2010-08-30,22.579999923706055
2010-08-31,22.559999465942383
2010-09-01,23.209999084472656
2010-09-02,23.8799991607666
2010-09-03,24.540000915527344
2010-09-07,23.920000076293945
2010-09-08,23.899999618530273
2010-09-09,23.450000762939453
2010-09-10,23.350000381469727
2010-09-13,23.5
2010-09-14,23.540000915527344
2010-09-15,23.56999969482422
2010-09-16,23.260000228881836
2010-09-17,23.34000015258789
2010-09-20,23.690000534057617
2010-09-21,23.260000228881836
2010-09-22,23.1200008392334
2010-09-23,23.0
2010-09-24,23.700000762939453
2010-09-27,23.229999542236328
2010-09-28,23.219999313354492
2010-09-29,23.079999923706055
2010-09-30,23.25
2010-10-01,23.59000015258789
2010-10-04,23.510000228881836
2010-10-05,23.59000015258789
2010-10-06,23.200000762939453
2010-10-07,23.350000381469727
2010-10-08,23.270000457763672
2010-10-11,22.940000534057617
2010-10-12,22.860000610351562
2010-10-13,23.06999969482422
2010-10-14,23.3700008392334
2010-10-15,23.739999771118164
2010-10-18,23.889999389648438
2010-10-19,23.510000228881836
2010-10-20,23.84000015258789
2010-10-21,23.719999313354492
2010-10-22,23.81999969482422
2010-10-25,24.200000762939453
2010-10-26,24.549999237060547
2010-10-27,24.799999237060547
2010-10-28,22.950000762939453
2010-10-29,23.219999313354492
2010-11-01,23.520000457763672
2010-11-02,23.799999237060547
2010-11-03,24.969999313354492
2010-11-04,25.690000534057617
2010-11-05,26.3799991607666
2010-11-08,26.540000915527344
2010-11-09,26.280000686645508
2010-11-10,26.84000015258789
2010-11-11,26.6299991607666
2010-11-12,26.399999618530273
2010-11-15,26.360000610351562
2010-11-16,25.739999771118164
2010-11-17,25.959999084472656
2010-11-18,25.889999389648438
2010-11-19,26.1299991607666
2010-11-22,26.059999465942383
2010-11-23,25.979999542236328
2010-11-24,26.329999923706055
2010-11-26,26.040000915527344
2010-11-29,26.030000686645508
2010-11-30,26.1299991607666
2010-12-01,26.489999771118164
2010-12-02,26.90999984741211
2010-12-03,26.889999389648438
2010-12-06,26.65999984741211
2010-12-07,26.31999969482422
2010-12-08,26.270000457763672
2010-12-09,26.34000015258789
2010-12-10,26.5
2010-12-13,26.65999984741211
2010-12-14,26.93000030517578
2010-12-15,27.0
2010-12-16,27.40999984741211
2010-12-17,27.18000030517578
2010-12-20,27.40999984741211
2010-12-21,27.639999389648438
2010-12-22,28.0
2010-12-23,28.100000381469727
2010-12-27,28.06999969482422
2010-12-28,28.020000457763672
2010-12-29,28.3799991607666
2010-12-30,28.459999084472656
2010-12-31,28.200000762939453
2011-01-03,28.479999542236328
2011-01-04,28.040000915527344
2011-01-05,28.190000534057617
2011-01-06,27.530000686645508
2011-01-07,27.760000228881836
2011-01-10,28.350000381469727
2011-01-11,28.18000030517578
2011-01-12,28.280000686645508
2011-01-13,28.239999771118164
2011-01-14,28.389999389648438
2011-01-18,28.200000762939453
2011-01-19,28.530000686645508
2011-01-20,28.81999969482422
2011-01-21,28.760000228881836
2011-01-24,29.18000030517578
2011-01-25,29.450000762939453
2011-01-26,29.6299991607666
2011-01-27,29.770000457763672
2011-01-28,28.700000762939453
2011-01-31,28.709999084472656
2011-02-01,29.149999618530273
2011-02-02,28.25
2011-02-03,31.450000762939453
2011-02-04,30.84000015258789
2011-02-07,31.670000076293945
2011-02-08,32.599998474121094
2011-02-09,33.56999969482422
2011-02-10,33.06999969482422
2011-02-11,33.959999084472656
2011-02-14,33.630001068115234
2011-02-15,33.25
2011-02-16,34.869998931884766
2011-02-17,34.130001068115234
2011-02-18,34.38999938964844
2011-02-22,33.5
2011-02-23,32.22999954223633
2011-02-24,32.4900016784668
2011-02-25,33.5099983215332
2011-02-28,33.63999938964844
2011-03-01,32.5
2011-03-02,32.84000015258789
2011-03-03,32.9900016784668
2011-03-04,32.68000030517578
2011-03-07,32.33000183105469
2011-03-08,33.34000015258789
2011-03-09,33.54999923706055
2011-03-10,32.95000076293945
2011-03-11,33.47999954223633
2011-03-14,33.04999923706055
2011-03-15,33.220001220703125
2011-03-16,32.88999938964844
2011-03-17,33.16999816894531
2011-03-18,33.290000915527344
2011-03-21,33.189998626708984
2011-03-22,33.02000045776367
2011-03-23,33.369998931884766
2011-03-24,34.04999923706055
2011-03-25,34.52000045776367
2011-03-28,34.279998779296875
2011-03-29,34.66999816894531
2011-03-30,35.709999084472656
2011-03-31,35.369998931884766
2011-04-01,35.619998931884766
2011-04-04,34.59000015258789
2011-04-05,34.81999969482422
2011-04-06,35.220001220703125
2011-04-07,35.7599983215332
2011-04-08,34.849998474121094
2011-04-11,33.95000076293945
2011-04-12,33.02000045776367
2011-04-13,33.0
2011-04-14,32.36000061035156
2011-04-15,32.95000076293945
2011-04-18,32.689998626708984
2011-04-19,32.77000045776367
2011-04-20,33.4900016784668
2011-04-21,34.04999923706055
2011-04-25,34.5099983215332
2011-04-26,33.0099983215332
2011-04-27,33.36000061035156
2011-04-28,34.119998931884766
2011-04-29,33.90999984741211
2011-05-02,33.599998474121094
2011-05-03,34.06999969482422
2011-05-04,34.38999938964844
2011-05-05,34.529998779296875
2011-05-06,34.2400016784668
2011-05-09,34.06999969482422
2011-05-10,34.279998779296875
2011-05-11,33.7400016784668
2011-05-12,34.2599983215332
2011-05-13,33.650001525878906
2011-05-16,33.36000061035156
2011-05-17,33.349998474121094
2011-05-18,33.70000076293945
2011-05-19,33.810001373291016
2011-05-20,33.09000015258789
2011-05-23,33.2400016784668
2011-05-24,33.439998626708984
2011-05-25,33.83000183105469
2011-05-26,34.25
2011-05-27,34.54999923706055
2011-05-31,35.099998474121094
2011-06-01,34.5099983215332
2011-06-02,34.06999969482422
2011-06-03,33.65999984741211
2011-06-06,33.09000015258789
2011-06-07,33.790000915527344
2011-06-08,33.27000045776367
2011-06-09,33.880001068115234
2011-06-10,33.33000183105469
2011-06-13,31.149999618530273
2011-06-14,32.099998474121094
2011-06-15,31.489999771118164
2011-06-16,31.670000076293945
2011-06-17,33.11000061035156
2011-06-20,33.709999084472656
2011-06-21,34.619998931884766
2011-06-22,35.06999969482422
2011-06-23,34.66999816894531
2011-06-24,34.439998626708984
2011-06-27,35.22999954223633
2011-06-28,36.41999816894531
2011-06-29,36.439998626708984
2011-06-30,36.61000061035156
2011-07-01,36.939998626708984
2011-07-05,37.119998931884766
2011-07-06,37.81999969482422
2011-07-07,39.290000915527344
2011-07-08,39.220001220703125
2011-07-11,38.599998474121094
2011-07-12,39.0099983215332
2011-07-13,39.04999923706055
2011-07-14,38.720001220703125
2011-07-15,39.18000030517578
2011-07-18,39.36000061035156
2011-07-19,38.68000030517578
2011-07-20,38.619998931884766
2011-07-21,38.84000015258789
2011-07-22,39.08000183105469
2011-07-25,39.38999938964844
2011-07-26,39.970001220703125
2011-07-27,38.959999084472656
2011-07-28,37.650001525878906
2011-07-29,37.61000061035156
2011-08-01,37.150001525878906
2011-08-02,35.77000045776367
2011-08-03,36.150001525878906
2011-08-04,34.04999923706055
2011-08-05,34.97999954223633
2011-08-08,32.709999084472656
2011-08-09,34.2599983215332
2011-08-10,32.689998626708984
2011-08-11,34.459999084472656
2011-08-12,35.599998474121094
2011-08-15,35.79999923706055
2011-08-16,35.4900016784668
2011-08-17,35.68000030517578
2011-08-18,34.34000015258789
2011-08-19,35.720001220703125
2011-08-22,36.31999969482422
2011-08-23,38.68000030517578
2011-08-24,38.970001220703125
2011-08-25,38.31999969482422
2011-08-26,39.0
2011-08-29,40.93000030517578
2011-08-30,40.84000015258789
2011-08-31,40.380001068115234
2011-09-01,40.369998931884766
2011-09-02,39.27000045776367
2011-09-06,39.099998474121094
2011-09-07,40.400001525878906
2011-09-08,39.66999816894531
2011-09-09,38.41999816894531
2011-09-12,38.150001525878906
2011-09-13,39.0099983215332
2011-09-14,39.619998931884766
2011-09-15,37.84000015258789
2011-09-16,37.279998779296875
2011-09-19,37.400001525878906
2011-09-20,36.459999084472656
2011-09-21,35.25
2011-09-22,33.04999923706055
2011-09-23,32.939998626708984
2011-09-26,34.66999816894531
2011-09-27,34.04999923706055
2011-09-28,33.72999954223633
2011-09-29,33.029998779296875
2011-09-30,32.779998779296875
2011-10-03,31.540000915527344
2011-10-04,33.22999954223633
2011-10-05,34.09000015258789
2011-10-06,34.91999816894531
2011-10-07,34.599998474121094
2011-10-10,36.310001373291016
2011-10-11,36.5
2011-10-12,37.5
2011-10-13,37.45000076293945
2011-10-14,37.7400016784668
2011-10-17,36.79999923706055
2011-10-18,37.459999084472656
2011-10-19,37.09000015258789
2011-10-20,37.95000076293945
2011-10-21,39.130001068115234
2011-10-24,40.790000915527344
2011-10-25,39.779998779296875
2011-10-26,39.849998474121094
2011-10-27,40.06999969482422
2011-10-28,39.619998931884766
2011-10-31,38.939998626708984
2011-11-01,37.72999954223633
2011-11-02,37.900001525878906
2011-11-03,37.20000076293945
2011-11-04,36.400001525878906
2011-11-07,36.0099983215332
2011-11-08,35.25
2011-11-09,33.83000183105469
2011-11-10,33.439998626708984
2011-11-11,34.06999969482422
2011-11-14,33.5
2011-11-15,34.150001525878906
2011-11-16,33.029998779296875
2011-11-17,32.97999954223633
2011-11-18,33.5
2011-11-21,33.65999984741211
2011-11-22,34.83000183105469
2011-11-23,34.060001373291016
2011-11-25,34.060001373291016
2011-11-28,35.22999954223633
2011-11-29,35.29999923706055
2011-11-30,36.11000061035156
2011-12-01,35.9900016784668
2011-12-02,36.18000030517578
2011-12-05,36.91999816894531
2011-12-06,36.2400016784668
2011-12-07,36.25
2011-12-08,35.709999084472656
2011-12-09,36.900001525878906
2011-12-12,36.779998779296875
2011-12-13,35.790000915527344
2011-12-14,35.7400016784668
2011-12-15,35.9900016784668
2011-12-16,35.77000045776367
2011-12-19,34.52000045776367
2011-12-20,35.90999984741211
2011-12-21,36.790000915527344
2011-12-22,36.91999816894531
2011-12-23,37.119998931884766
2011-12-27,36.58000183105469
2011-12-28,36.68000030517578
2011-12-29,37.380001068115234
2011-12-30,36.869998931884766
2012-01-03,35.70000076293945
2012-01-04,33.2599983215332
2012-01-05,34.04999923706055
2012-01-06,33.439998626708984
2012-01-09,33.79999923706055
2012-01-10,34.34000015258789
2012-01-11,34.349998474121094
2012-01-12,34.38999938964844
2012-01-13,34.099998474121094
2012-01-17,34.279998779296875
2012-01-18,35.33000183105469
2012-01-19,35.54999923706055
2012-01-20,35.209999084472656
2012-01-23,35.880001068115234
2012-01-24,36.25
2012-01-25,36.34000015258789
2012-01-26,36.81999969482422
2012-01-27,36.5
2012-01-30,36.369998931884766
2012-01-31,35.7599983215332
2012-02-01,36.27000045776367
2012-02-02,35.88999938964844
2012-02-03,37.02000045776367
2012-02-06,37.13999938964844
2012-02-07,37.18000030517578
2012-02-08,36.86000061035156
2012-02-09,36.83000183105469
2012-02-10,36.11000061035156
2012-02-13,35.900001525878906
2012-02-14,35.150001525878906
2012-02-15,34.54999923706055
2012-02-16,34.630001068115234
2012-02-17,35.0
2012-02-21,34.93000030517578
2012-02-22,34.34000015258789
2012-02-23,34.4900016784668
2012-02-24,34.02000045776367
2012-02-27,34.36000061035156
2012-02-28,34.470001220703125
2012-02-29,34.08000183105469
2012-03-01,34.09000015258789
2012-03-02,34.31999969482422
2012-03-05,33.849998474121094
2012-03-06,33.279998779296875
2012-03-07,33.790000915527344
2012-03-08,34.4900016784668
2012-03-09,34.13999938964844
2012-03-12,33.81999969482422
2012-03-13,34.15999984741211
2012-03-14,34.619998931884766
2012-03-15,34.849998474121094
2012-03-16,34.7400016784668
2012-03-19,35.02000045776367
2012-03-20,35.150001525878906
2012-03-21,35.369998931884766
2012-03-22,35.209999084472656
2012-03-23,35.33000183105469
2012-03-26,35.790000915527344
2012-03-27,35.41999816894531
2012-03-28,34.790000915527344
2012-03-29,34.52000045776367
2012-03-30,34.310001373291016
2012-04-02,34.779998779296875
2012-04-03,34.849998474121094
2012-04-04,34.54999923706055
2012-04-05,34.209999084472656
2012-04-09,33.689998626708984
2012-04-10,32.540000915527344
2012-04-11,33.220001220703125
2012-04-12,33.34000015258789
2012-04-13,32.970001220703125
2012-04-16,33.20000076293945
2012-04-17,33.970001220703125
2012-04-18,33.75
2012-04-19,33.380001068115234
2012-04-20,33.7400016784668
2012-04-23,33.599998474121094
2012-04-24,33.58000183105469
2012-04-25,33.22999954223633
2012-04-26,34.380001068115234
2012-04-27,34.5099983215332
2012-04-30,34.58000183105469
2012-05-01,35.18000030517578
2012-05-02,34.939998626708984
2012-05-03,35.220001220703125
2012-05-04,34.939998626708984
2012-05-07,35.0099983215332
2012-05-08,34.400001525878906
2012-05-09,34.95000076293945
2012-05-10,35.040000915527344
2012-05-11,35.02000045776367
2012-05-14,34.849998474121094
2012-05-15,34.79999923706055
2012-05-16,34.91999816894531
2012-05-17,34.18000030517578
2012-05-18,34.380001068115234
2012-05-21,35.029998779296875
2012-05-22,35.560001373291016
2012-05-23,35.790000915527344
2012-05-24,35.880001068115234
2012-05-25,36.27000045776367
2012-05-29,36.61000061035156
2012-05-30,35.91999816894531
2012-05-31,36.02000045776367
2012-06-01,35.0
2012-06-04,35.31999969482422
2012-06-05,35.54999923706055
2012-06-06,36.900001525878906
2012-06-07,36.540000915527344
2012-06-08,37.220001220703125
2012-06-11,36.36000061035156
2012-06-12,36.869998931884766
2012-06-13,36.13999938964844
2012-06-14,36.61000061035156
2012-06-15,36.900001525878906
2012-06-18,37.08000183105469
2012-06-19,37.47999954223633
2012-06-20,36.97999954223633
2012-06-21,35.95000076293945
2012-06-22,35.869998931884766
2012-06-25,34.31999969482422
2012-06-26,34.380001068115234
2012-06-27,34.52000045776367
2012-06-28,34.45000076293945
2012-06-29,35.279998779296875
2012-07-02,36.7599983215332
2012-07-03,37.790000915527344
2012-07-05,38.9900016784668
2012-07-06,38.90999984741211
2012-07-09,39.189998626708984
2012-07-10,39.75
2012-07-11,39.25
2012-07-12,39.43000030517578
2012-07-13,39.84000015258789
2012-07-16,39.720001220703125
2012-07-17,40.93000030517578
2012-07-18,42.45000076293945
2012-07-19,40.779998779296875
2012-07-20,39.68000030517578
2012-07-23,39.540000915527344
2012-07-24,39.25
2012-07-25,39.16999816894531
2012-07-26,39.16999816894531
2012-07-27,40.119998931884766
2012-07-30,39.86000061035156
2012-07-31,39.43000030517578
2012-08-01,38.189998626708984
2012-08-02,38.34000015258789
2012-08-03,38.83000183105469
2012-08-06,38.61000061035156
2012-08-07,39.15999984741211
2012-08-08,39.52000045776367
2012-08-09,39.560001373291016
2012-08-10,39.58000183105469
2012-08-13,39.40999984741211
2012-08-14,39.58000183105469
2012-08-15,39.529998779296875
2012-08-16,39.880001068115234
2012-08-17,39.869998931884766
2012-08-20,39.75
2012-08-21,39.66999816894531
2012-08-22,39.869998931884766
2012-08-23,39.81999969482422
2012-08-24,40.52000045776367
2012-08-27,40.70000076293945
2012-08-28,40.470001220703125
2012-08-29,40.38999938964844
2012-08-30,40.290000915527344
2012-08-31,40.20000076293945
2012-09-04,41.15999984741211
2012-09-05,41.13999938964844
2012-09-06,42.040000915527344
2012-09-07,41.81999969482422
2012-09-10,41.54999923706055
2012-09-11,41.459999084472656
2012-09-12,41.09000015258789
2012-09-13,41.86000061035156
2012-09-14,42.16999816894531
2012-09-17,42.25
2012-09-18,40.97999954223633
2012-09-19,41.939998626708984
2012-09-20,41.540000915527344
2012-09-21,42.95000076293945
2012-09-24,42.709999084472656
2012-09-25,43.060001373291016
2012-09-26,43.2599983215332
2012-09-27,43.380001068115234
2012-09-28,43.66999816894531
2012-10-01,43.5
2012-10-02,44.54999923706055
2012-10-03,45.099998474121094
2012-10-04,46.34000015258789
2012-10-05,46.529998779296875
2012-10-08,47.93000030517578
2012-10-09,47.970001220703125
2012-10-10,46.560001373291016
2012-10-11,46.279998779296875
2012-10-12,46.689998626708984
2012-10-15,47.060001373291016
2012-10-16,47.59000015258789
2012-10-17,47.93000030517578
2012-10-18,48.36000061035156
2012-10-19,48.45000076293945
2012-10-22,47.90999984741211
2012-10-23,47.900001525878906
2012-10-24,48.040000915527344
2012-10-25,45.7599983215332
2012-10-26,44.61000061035156
2012-10-31,44.400001525878906
2012-11-01,44.25
2012-11-02,43.560001373291016
2012-11-05,43.5
2012-11-06,43.47999954223633
2012-11-07,41.93000030517578
2012-11-08,41.060001373291016
2012-11-09,40.869998931884766
2012-11-12,40.560001373291016
2012-11-13,40.81999969482422
2012-11-14,39.540000915527344
2012-11-15,40.279998779296875
2012-11-16,41.08000183105469
2012-11-19,41.29999923706055
2012-11-20,41.439998626708984
2012-11-21,41.41999816894531
2012-11-23,42.08000183105469
2012-11-26,39.83000183105469
2012-11-27,39.47999954223633
2012-11-28,39.900001525878906
2012-11-29,38.900001525878906
2012-11-30,38.939998626708984
2012-12-03,38.630001068115234
2012-12-04,39.36000061035156
2012-12-05,39.369998931884766
2012-12-06,39.529998779296875
2012-12-07,39.7400016784668
2012-12-10,39.52000045776367
2012-12-11,39.63999938964844
2012-12-12,39.11000061035156
2012-12-13,38.689998626708984
2012-12-14,38.41999816894531
2012-12-17,39.310001373291016
2012-12-18,39.52000045776367
2012-12-19,39.349998474121094
2012-12-20,39.38999938964844
2012-12-21,38.900001525878906
2012-12-24,38.90999984741211
2012-12-26,38.68000030517578
2012-12-27,39.189998626708984
2012-12-28,38.91999816894531
2012-12-31,39.70000076293945
2013-01-02,39.59000015258789
2013-01-03,40.58000183105469
2013-01-04,42.22999954223633
2013-01-07,41.66999816894531
2013-01-08,42.119998931884766
2013-01-09,42.25
2013-01-10,42.689998626708984
2013-01-11,43.04999923706055
2013-01-14,43.310001373291016
2013-01-15,43.58000183105469
2013-01-16,43.650001525878906
2013-01-17,44.2400016784668
2013-01-18,44.15999984741211
2013-01-22,44.029998779296875
2013-01-23,44.0099983215332
2013-01-24,44.0099983215332
2013-01-25,44.13999938964844
2013-01-28,44.86000061035156
2013-01-29,44.869998931884766
2013-01-30,44.75
2013-01-31,48.5
2013-02-01,47.58000183105469
2013-02-04,47.38999938964844
2013-02-05,48.4900016784668
2013-02-06,48.04999923706055
2013-02-07,48.15999984741211
2013-02-08,48.599998474121094
2013-02-11,48.15999984741211
2013-02-12,47.47999954223633
2013-02-13,46.88999938964844
2013-02-14,46.88999938964844
2013-02-15,46.029998779296875
2013-02-19,45.33000183105469
2013-02-20,44.68000030517578
2013-02-21,44.27000045776367
2013-02-22,44.540000915527344
2013-02-25,43.099998474121094
2013-02-26,42.90999984741211
2013-02-27,44.029998779296875
2013-02-28,43.77000045776367
2013-03-01,43.45000076293945
2013-03-04,44.2400016784668
2013-03-05,45.0
2013-03-06,45.119998931884766
2013-03-07,44.77000045776367
2013-03-08,44.689998626708984
2013-03-11,44.349998474121094
2013-03-12,44.0099983215332
2013-03-13,44.36000061035156
2013-03-14,43.91999816894531
2013-03-15,44.13999938964844
2013-03-18,43.849998474121094
2013-03-19,43.43000030517578
2013-03-20,44.09000015258789
2013-03-21,43.630001068115234
2013-03-22,43.58000183105469
2013-03-25,43.619998931884766
2013-03-26,43.90999984741211
2013-03-27,43.84000015258789
2013-03-28,43.75
2013-04-01,43.439998626708984
2013-04-02,44.09000015258789
2013-04-03,41.81999969482422
2013-04-04,41.18000030517578
2013-04-05,41.38999938964844
2013-04-08,42.310001373291016
2013-04-09,41.95000076293945
2013-04-10,43.15999984741211
2013-04-11,44.560001373291016
2013-04-12,44.16999816894531
2013-04-15,43.04999923706055
2013-04-16,43.779998779296875
2013-04-17,42.47999954223633
2013-04-18,43.29999923706055
2013-04-19,43.81999969482422
2013-04-22,43.959999084472656
2013-04-23,43.779998779296875
2013-04-24,44.470001220703125
2013-04-25,44.88999938964844
2013-04-26,44.61000061035156
2013-04-29,44.95000076293945
2013-04-30,45.5099983215332
2013-05-01,45.150001525878906
2013-05-02,45.400001525878906
2013-05-03,45.630001068115234
2013-05-06,45.29999923706055
2013-05-07,46.0099983215332
2013-05-08,46.02000045776367
2013-05-09,44.91999816894531
2013-05-10,45.880001068115234
2013-05-13,45.81999969482422
2013-05-14,46.13999938964844
2013-05-15,46.34000015258789
2013-05-16,45.349998474121094
2013-05-17,46.0
2013-05-20,46.08000183105469
2013-05-21,46.119998931884766
2013-05-22,46.56999969482422
2013-05-23,46.36000061035156
2013-05-24,46.279998779296875
2013-05-28,47.130001068115234
2013-05-29,47.02000045776367
2013-05-30,46.16999816894531
2013-05-31,46.33000183105469
2013-06-03,46.220001220703125
2013-06-04,47.06999969482422
2013-06-05,46.22999954223633
2013-06-06,46.439998626708984
2013-06-07,46.81999969482422
2013-06-10,46.130001068115234
2013-06-11,44.29999923706055
2013-06-12,43.27000045776367
2013-06-13,43.869998931884766
2013-06-14,44.06999969482422
2013-06-17,43.97999954223633
2013-06-18,44.68000030517578
2013-06-19,44.119998931884766
2013-06-20,42.869998931884766
2013-06-21,42.97999954223633
2013-06-24,42.400001525878906
2013-06-25,42.709999084472656
2013-06-26,42.70000076293945
2013-06-27,43.38999938964844
2013-06-28,43.38999938964844
2013-07-01,44.939998626708984
2013-07-02,44.560001373291016
2013-07-03,45.27000045776367
2013-07-05,46.13999938964844
2013-07-08,46.41999816894531
2013-07-09,46.650001525878906
2013-07-10,46.400001525878906
2013-07-11,46.4900016784668
2013-07-12,46.0
2013-07-15,46.38999938964844
2013-07-16,45.689998626708984
2013-07-17,45.470001220703125
2013-07-18,44.97999954223633
2013-07-19,44.7400016784668
2013-07-22,45.9900016784668
2013-07-23,46.189998626708984
2013-07-24,46.040000915527344
2013-07-25,45.93000030517578
2013-07-26,45.779998779296875
2013-07-29,45.869998931884766
2013-07-30,46.36000061035156
2013-07-31,47.900001525878906
2013-08-01,49.2599983215332
2013-08-02,49.290000915527344
2013-08-05,48.849998474121094
2013-08-06,48.349998474121094
2013-08-07,48.560001373291016
2013-08-08,48.5
2013-08-09,48.439998626708984
2013-08-12,47.97999954223633
2013-08-13,48.04999923706055
2013-08-14,47.849998474121094
2013-08-15,46.4900016784668
2013-08-16,45.650001525878906
2013-08-19,45.5
2013-08-20,46.63999938964844
2013-08-21,46.599998474121094
2013-08-22,46.43000030517578
2013-08-23,46.41999816894531
2013-08-26,46.310001373291016
2013-08-27,45.31999969482422
2013-08-28,45.369998931884766
2013-08-29,46.7599983215332
2013-08-30,46.7400016784668
2013-09-03,47.25
2013-09-04,47.5
2013-09-05,48.599998474121094
2013-09-06,49.27000045776367
2013-09-09,51.45000076293945
2013-09-10,53.45000076293945
2013-09-11,53.119998931884766
2013-09-12,53.08000183105469
2013-09-13,53.04999923706055
2013-09-16,52.20000076293945
2013-09-17,52.63999938964844
2013-09-18,53.290000915527344
2013-09-19,54.099998474121094
2013-09-20,53.31999969482422
2013-09-23,52.880001068115234
2013-09-24,53.4900016784668
2013-09-25,52.709999084472656
2013-09-26,52.27000045776367
2013-09-27,52.709999084472656
2013-09-30,52.16999816894531
2013-10-01,52.369998931884766
2013-10-02,52.34000015258789
2013-10-03,51.439998626708984
2013-10-04,50.95000076293945
