Date,WEN
2010-08-05,2.9010069370269775
2010-08-06,2.9010069370269775
2010-08-09,2.9610276222229004
2010-08-10,2.874330759048462
2010-08-11,2.767627239227295
2010-08-12,2.760958671569824
2010-08-13,2.7076070308685303
2010-08-16,2.6809303760528564
2010-08-17,2.760958671569824
2010-08-18,2.767627239227295
2010-08-19,2.794302463531494
2010-08-20,2.7409508228302
2010-08-23,2.747619152069092
2010-08-24,2.71427583694458
2010-08-25,2.7409508228302
2010-08-26,2.7009379863739014
2010-08-27,2.6875994205474854
2010-08-30,2.6708645820617676
2010-08-31,2.6173136234283447
2010-09-01,2.757885217666626
2010-09-02,2.945314645767212
2010-09-03,2.905151128768921
2010-09-07,2.9252326488494873
2010-09-08,2.9185383319854736
2010-09-09,3.0122528076171875
2010-09-10,3.1394379138946533
2010-09-13,3.1193559169769287
2010-09-14,3.0457231998443604
2010-09-15,3.0791916847229004
2010-09-16,3.0055596828460693
2010-09-17,3.032334089279175
2010-09-20,2.9787840843200684
2010-09-21,2.9587020874023438
2010-09-22,2.89845609664917
2010-09-23,2.8783764839172363
2010-09-24,2.945314645767212
2010-09-27,2.945314645767212
2010-09-28,3.039029836654663
2010-09-29,2.9720888137817383
2010-09-30,3.032334089279175
2010-10-01,2.9587020874023438
2010-10-04,2.89845609664917
2010-10-05,2.938620090484619
2010-10-06,2.8850691318511963
2010-10-07,2.89845609664917
2010-10-08,2.911843776702881
2010-10-11,3.032334089279175
2010-10-12,3.032334089279175
2010-10-13,3.0055596828460693
2010-10-14,3.199683427810669
2010-10-15,3.2800090312957764
2010-10-18,3.192988395690918
2010-10-19,3.132741928100586
2010-10-20,3.166213274002075
2010-10-21,3.152825117111206
2010-10-22,3.273315906524658
2010-10-25,3.192988395690918
2010-10-26,3.1394379138946533
2010-10-27,3.0858867168426514
2010-10-28,3.1059670448303223
2010-10-29,3.0791916847229004
2010-11-01,3.179600715637207
2010-11-02,3.1595194339752197
2010-11-03,3.179600715637207
2010-11-04,3.2800090312957764
2010-11-05,3.3536417484283447
2010-11-08,3.253232955932617
2010-11-09,3.192988395690918
2010-11-10,3.2933971881866455
2010-11-11,3.373723268508911
2010-11-12,3.3268651962280273
2010-11-15,3.199683427810669
2010-11-16,3.0724985599517822
2010-11-17,3.1394379138946533
2010-11-18,3.1126623153686523
2010-11-19,3.179600715637207
2010-11-22,3.1595194339752197
2010-11-23,3.1394379138946533
2010-11-24,3.2933971881866455
2010-11-26,3.273315906524658
2010-11-29,3.2397072315216064
2010-11-30,3.2061009407043457
2010-12-01,3.2531509399414062
2010-12-02,3.2061009407043457
2010-12-03,3.2665936946868896
2010-12-06,3.2867584228515625
2010-12-07,3.2665936946868896
2010-12-08,3.2262654304504395
2010-12-09,3.1926586627960205
2010-12-10,3.2867584228515625
2010-12-13,3.2061009407043457
2010-12-14,3.2128238677978516
2010-12-15,3.152329921722412
2010-12-16,3.11200213432312
2010-12-17,3.172494411468506
2010-12-20,3.1254451274871826
2010-12-21,3.1321659088134766
2010-12-22,3.1254451274871826
2010-12-23,3.1456081867218018
2010-12-27,3.105280637741089
2010-12-28,3.085116147994995
2010-12-29,3.105280637741089
2010-12-30,3.1254451274871826
2010-12-31,3.105280637741089
2011-01-03,3.098559617996216
2011-01-04,3.0649516582489014
2011-01-05,3.071674346923828
2011-01-06,3.1254451274871826
2011-01-07,3.0649516582489014
2011-01-10,3.0649516582489014
2011-01-11,3.0380663871765137
2011-01-12,3.0649516582489014
2011-01-13,3.0380663871765137
2011-01-14,3.0179033279418945
2011-01-18,3.0313446521759033
2011-01-19,3.004460096359253
2011-01-20,3.2128238677978516
2011-01-21,3.2128238677978516
2011-01-24,3.2397072315216064
2011-01-25,3.1254451274871826
2011-01-26,3.105280637741089
2011-01-27,3.1590511798858643
2011-01-28,3.1792173385620117
2011-01-31,3.246429681777954
2011-02-01,3.353971481323242
2011-02-02,3.407742977142334
2011-02-03,3.4883992671966553
2011-02-04,3.3808557987213135
2011-02-07,3.3875792026519775
2011-02-08,3.367414712905884
2011-02-09,3.333808183670044
2011-02-10,3.273315668106079
2011-02-11,3.259871482849121
2011-02-14,3.280036449432373
2011-02-15,3.2867584228515625
2011-02-16,3.3606925010681152
2011-02-17,3.333808183670044
2011-02-18,3.273315668106079
2011-02-22,3.320364475250244
2011-02-23,3.2934792041778564
2011-02-24,3.2397072315216064
2011-02-25,3.280205249786377
2011-02-28,3.2127108573913574
2011-03-01,3.1317174434661865
2011-03-02,3.199211835861206
2011-03-03,3.4421896934509277
2011-03-04,3.3814454078674316
2011-03-07,3.3139517307281494
2011-03-08,3.3881947994232178
2011-03-09,3.408442735671997
2011-03-10,3.4151923656463623
2011-03-11,3.3881947994232178
2011-03-14,3.4354403018951416
2011-03-15,3.374695301055908
2011-03-16,3.286953926086426
2011-03-17,3.2734546661376953
2011-03-18,3.3072023391723633
2011-03-21,3.3814454078674316
2011-03-22,3.347698926925659
2011-03-23,3.455688238143921
2011-03-24,3.408442735671997
2011-03-25,3.367946147918701
2011-03-28,3.374695301055908
2011-03-29,3.367946147918701
2011-03-30,3.3881947994232178
2011-03-31,3.3949432373046875
2011-04-01,3.4354403018951416
2011-04-04,3.4421896934509277
2011-04-05,3.4489383697509766
2011-04-06,3.4691872596740723
2011-04-07,3.4354403018951416
2011-04-08,3.3409478664398193
2011-04-11,3.226210594177246
2011-04-12,3.239708423614502
2011-04-13,3.24645733833313
2011-04-14,3.2059617042541504
2011-04-15,3.266705274581909
2011-04-18,3.266705274581909
2011-04-19,3.2127108573913574
2011-04-20,3.2059617042541504
2011-04-21,3.158715009689331
2011-04-25,3.199211835861206
2011-04-26,3.2194600105285645
2011-04-27,3.24645733833313
2011-04-28,3.2329587936401367
2011-04-29,3.253206253051758
2011-05-02,3.266705274581909
2011-05-03,3.2734546661376953
2011-05-04,3.286953926086426
2011-05-05,3.3072023391723633
2011-05-06,3.3139517307281494
2011-05-09,3.253206253051758
2011-05-10,3.3881947994232178
2011-05-11,3.3409478664398193
2011-05-12,3.374695301055908
2011-05-13,3.3409478664398193
2011-05-16,3.286953926086426
2011-05-17,3.259956121444702
2011-05-18,3.266705274581909
2011-05-19,3.3409478664398193
2011-05-20,3.361196994781494
2011-05-23,3.320702075958252
2011-05-24,3.320702075958252
2011-05-25,3.293703317642212
2011-05-26,3.320702075958252
2011-05-27,3.354585647583008
2011-05-31,3.408799648284912
2011-06-01,3.341032028198242
2011-06-02,3.2664847373962402
2011-06-03,3.1987152099609375
2011-06-06,3.144500255584717
2011-06-07,3.103839874267578
2011-06-08,3.083508253097534
2011-06-09,3.0699548721313477
2011-06-10,3.0631771087646484
2011-06-13,3.090285301208496
2011-06-14,3.286815643310547
2011-06-15,3.3071470260620117
2011-06-16,3.3207011222839355
2011-06-17,3.3681390285491943
2011-06-20,3.408799648284912
2011-06-21,3.4562392234802246
2011-06-22,3.4155783653259277
2011-06-23,3.4291322231292725
2011-06-24,3.3884706497192383
2011-06-27,3.381692886352539
2011-06-28,3.402024269104004
2011-06-29,3.4494619369506836
2011-06-30,3.4359092712402344
2011-07-01,3.5172317028045654
2011-07-05,3.496900796890259
2011-07-06,3.6663248538970947
2011-07-07,3.7883095741271973
2011-07-08,3.7340941429138184
2011-07-11,3.6256630420684814
2011-07-12,3.65277099609375
2011-07-13,3.6459944248199463
2011-07-14,3.6053316593170166
2011-07-15,3.6053316593170166
2011-07-18,3.5511181354522705
2011-07-19,3.6256630420684814
2011-07-20,3.6324386596679688
2011-07-21,3.7002103328704834
2011-07-22,3.740870714187622
2011-07-25,3.693432092666626
2011-07-26,3.6663248538970947
2011-07-27,3.557894468307495
2011-07-28,3.5850014686584473
2011-07-29,3.571446657180786
2011-08-01,3.557894468307495
2011-08-02,3.4426848888397217
2011-08-03,3.5172317028045654
2011-08-04,3.3207011222839355
2011-08-05,3.313924789428711
2011-08-08,2.9954075813293457
2011-08-09,3.2258238792419434
2011-08-10,3.083508253097534
2011-08-11,3.3681390285491943
2011-08-12,3.381692886352539
2011-08-15,3.4291322231292725
2011-08-16,3.361362934112549
2011-08-17,3.354585647583008
2011-08-18,3.1580545902252197
2011-08-19,3.097062587738037
2011-08-22,3.171607255935669
2011-08-23,3.2732625007629395
2011-08-24,3.3207011222839355
2011-08-25,3.2122697830200195
2011-08-26,3.2190470695495605
2011-08-29,3.381692886352539
2011-08-30,3.361280679702759
2011-08-31,3.3136510848999023
2011-09-01,3.368083953857422
2011-09-02,3.3136510848999023
2011-09-06,3.340867280960083
2011-09-07,3.4361276626586914
2011-09-08,3.3544769287109375
2011-09-09,3.279629707336426
2011-09-12,3.3272600173950195
2011-09-13,3.30684757232666
2011-09-14,3.368083953857422
2011-09-15,3.381692886352539
2011-09-16,3.3272600173950195
2011-09-19,3.347672939300537
2011-09-20,3.408910036087036
2011-09-21,3.347672939300537
2011-09-22,3.2864339351654053
2011-09-23,3.320455312728882
2011-09-26,3.395301580429077
2011-09-27,3.408910036087036
2011-09-28,3.3136510848999023
2011-09-29,3.266022205352783
2011-09-30,3.1231327056884766
2011-10-03,3.0346789360046387
2011-10-04,3.02787446975708
2011-10-05,3.082308292388916
2011-10-06,3.16395902633667
2011-10-07,3.0755035877227783
2011-10-10,3.16395902633667
2011-10-11,3.157153844833374
2011-10-12,3.1775670051574707
2011-10-13,3.2047832012176514
2011-10-14,3.218393087387085
2011-10-17,3.1911754608154297
2011-10-18,3.2728259563446045
2011-10-19,3.2115869522094727
2011-10-20,3.1435465812683105
2011-10-21,3.16395902633667
2011-10-24,3.2320003509521484
2011-10-25,3.3272600173950195
2011-10-26,3.368083953857422
2011-10-27,3.5245814323425293
2011-10-28,3.463343858718872
2011-10-31,3.4429311752319336
2011-11-01,3.463343858718872
2011-11-02,3.5041697025299072
2011-11-03,3.6878838539123535
2011-11-04,3.7423183917999268
2011-11-07,3.7491207122802734
2011-11-08,3.7355124950408936
2011-11-09,3.5790154933929443
2011-11-10,3.517778158187866
2011-11-11,3.5790154933929443
2011-11-14,3.667471408843994
2011-11-15,3.694687843322754
2011-11-16,3.6538612842559814
2011-11-17,3.531385660171509
2011-11-18,3.551800012588501
2011-11-21,3.463343858718872
2011-11-22,3.4429311752319336
2011-11-23,3.3272600173950195
2011-11-25,3.3136510848999023
2011-11-28,3.2728259563446045
2011-11-29,3.279658555984497
2011-11-30,3.388981819152832
2011-12-01,3.470973014831543
2011-12-02,3.4641387462615967
2011-12-05,3.4846372604370117
2011-12-06,3.6281228065490723
2011-12-07,3.682784080505371
2011-12-08,3.511967182159424
2011-12-09,3.5939605236053467
2011-12-12,3.5734612941741943
2011-12-13,3.518800973892212
2011-12-14,3.416311264038086
2011-12-15,3.5392982959747314
2011-12-16,3.4914684295654297
2011-12-19,3.436807870864868
2011-12-20,3.4504740238189697
2011-12-21,3.5939605236053467
2011-12-22,3.6554527282714844
2011-12-23,3.6486196517944336
2011-12-27,3.689615488052368
2011-12-28,3.6349542140960693
2011-12-29,3.6691172122955322
2011-12-30,3.6622838973999023
2012-01-03,3.5939605236053467
2012-01-04,3.6076242923736572
2012-01-05,3.6691172122955322
2012-01-06,3.7101142406463623
2012-01-09,3.6622838973999023
2012-01-10,3.7032806873321533
2012-01-11,3.682784080505371
2012-01-12,3.682784080505371
2012-01-13,3.675950765609741
2012-01-17,3.6281228065490723
2012-01-18,3.689615488052368
2012-01-19,3.6554527282714844
2012-01-20,3.587127685546875
2012-01-23,3.5051345825195312
2012-01-24,3.6007912158966064
2012-01-25,3.587127685546875
2012-01-26,3.5939605236053467
2012-01-27,3.5597972869873047
2012-01-30,3.4231441020965576
2012-01-31,3.204500436782837
2012-02-01,3.2386629581451416
2012-02-02,3.2728259563446045
2012-02-03,3.3001558780670166
2012-02-06,3.3753151893615723
2012-02-07,3.416311264038086
2012-02-08,3.443641185760498
2012-02-09,3.4914684295654297
2012-02-10,3.5597972869873047
2012-02-13,3.5529632568359375
2012-02-14,3.518800973892212
2012-02-15,3.5051345825195312
2012-02-16,3.546130418777466
2012-02-17,3.546130418777466
2012-02-21,3.525632858276367
2012-02-22,3.470973014831543
2012-02-23,3.470973014831543
2012-02-24,3.4641387462615967
2012-02-27,3.416311264038086
2012-02-28,3.553511142730713
2012-02-29,3.4780526161193848
2012-03-01,3.4506113529205322
2012-03-02,3.4300315380096436
2012-03-05,3.340850591659546
2012-03-06,3.2516701221466064
2012-03-07,3.2859699726104736
2012-03-08,3.2996890544891357
2012-03-09,3.354569911956787
2012-03-12,3.2996890544891357
2012-03-13,3.3202710151672363
2012-03-14,3.3202710151672363
2012-03-15,3.368290662765503
2012-03-16,3.4574716091156006
2012-03-19,3.4506113529205322
2012-03-20,3.4643311500549316
2012-03-21,3.4574716091156006
2012-03-22,3.423171043395996
2012-03-23,3.3820104598999023
2012-03-26,3.4643311500549316
2012-03-27,3.423171043395996
2012-03-28,3.402592420578003
2012-03-29,3.402592420578003
2012-03-30,3.4368913173675537
2012-04-02,3.4368913173675537
2012-04-03,3.471191644668579
2012-04-04,3.4300315380096436
2012-04-05,3.423171043395996
2012-04-09,3.3820104598999023
2012-04-10,3.292830228805542
2012-04-11,3.354569911956787
2012-04-12,3.4300315380096436
2012-04-13,3.395730495452881
2012-04-16,3.354569911956787
2012-04-17,3.32712984085083
2012-04-18,3.3134093284606934
2012-04-19,3.2859699726104736
2012-04-20,3.2996890544891357
2012-04-23,3.292830228805542
2012-04-24,3.2310893535614014
2012-04-25,3.3134093284606934
2012-04-26,3.32712984085083
2012-04-27,3.3202710151672363
2012-04-30,3.340850591659546
2012-05-01,3.3820104598999023
2012-05-02,3.3134093284606934
2012-05-03,3.3065500259399414
2012-05-04,3.2996890544891357
2012-05-07,3.340850591659546
2012-05-08,3.2036478519439697
2012-05-09,3.0870277881622314
2012-05-10,3.0870277881622314
2012-05-11,3.0733084678649902
2012-05-14,3.1007473468780518
2012-05-15,3.1076083183288574
2012-05-16,3.0733084678649902
2012-05-17,3.0733084678649902
2012-05-18,3.0801684856414795
2012-05-21,3.128187894821167
2012-05-22,3.0252878665924072
2012-05-23,3.1007473468780518
2012-05-24,3.0733084678649902
2012-05-25,3.1762092113494873
2012-05-29,3.2036478519439697
2012-05-30,3.114084482192993
2012-05-31,3.1623117923736572
2012-06-01,3.2174277305603027
2012-06-04,3.1071953773498535
2012-06-05,3.079637289047241
2012-06-06,3.114084482192993
2012-06-07,3.120973825454712
2012-06-08,3.114084482192993
2012-06-11,3.079637289047241
2012-06-12,3.065857410430908
2012-06-13,3.0383005142211914
2012-06-14,3.065857410430908
2012-06-15,3.1071953773498535
2012-06-18,3.1485328674316406
2012-06-19,3.1485328674316406
2012-06-20,3.1485328674316406
2012-06-21,3.1071953773498535
2012-06-22,3.127864122390747
2012-06-25,3.0727477073669434
2012-06-26,3.0727477073669434
2012-06-27,3.086527109146118
2012-06-28,3.1485328674316406
2012-06-29,3.25187611579895
2012-07-02,3.2312076091766357
2012-07-03,3.265655755996704
2012-07-05,3.2794339656829834
2012-07-06,3.2794339656829834
2012-07-09,3.2174277305603027
2012-07-10,3.1554224491119385
2012-07-11,3.2312076091766357
2012-07-12,3.2794339656829834
2012-07-13,3.286323308944702
2012-07-16,3.2725436687469482
2012-07-17,3.300103187561035
2012-07-18,3.286323308944702
2012-07-19,3.258765697479248
2012-07-20,3.182981014251709
2012-07-23,3.1071953773498535
2012-07-24,3.0383005142211914
2012-07-25,3.0520780086517334
2012-07-26,3.086527109146118
2012-07-27,3.1347546577453613
2012-07-30,3.1623117923736572
2012-07-31,3.1623117923736572
2012-08-01,3.114084482192993
2012-08-02,3.079637289047241
2012-08-03,3.093416213989258
2012-08-06,3.127864122390747
2012-08-07,3.1347546577453613
2012-08-08,3.127864122390747
2012-08-09,3.1554224491119385
2012-08-10,3.065857410430908
2012-08-13,3.010741710662842
2012-08-14,3.0176312923431396
2012-08-15,3.0314104557037354
2012-08-16,3.0245208740234375
2012-08-17,3.010741710662842
2012-08-20,2.9969611167907715
2012-08-21,2.9969611167907715
2012-08-22,2.983182430267334
2012-08-23,2.9349567890167236
2012-08-24,3.010741710662842
2012-08-27,3.0038514137268066
2012-08-28,2.9969611167907715
2012-08-29,3.010741710662842
2012-08-30,2.98305606842041
2012-08-31,2.9553704261779785
2012-09-04,2.9899771213531494
2012-09-05,3.059189558029175
2012-09-06,3.0937960147857666
2012-09-07,3.07995343208313
2012-09-10,3.0453479290008545
2012-09-11,3.07995343208313
2012-09-12,3.1353237628936768
2012-09-13,3.156087636947632
2012-09-14,3.1699302196502686
2012-09-17,3.0522685050964355
2012-09-18,3.059189558029175
2012-09-19,3.121480703353882
2012-09-20,3.1422455310821533
2012-09-21,3.163008689880371
2012-09-24,3.163008689880371
2012-09-25,3.197615623474121
2012-09-26,3.1906931400299072
2012-09-27,3.1491665840148926
2012-09-28,3.1353237628936768
2012-10-01,2.9415290355682373
2012-10-02,2.9622926712036133
2012-10-03,2.9553704261779785
2012-10-04,2.9346067905426025
2012-10-05,2.9069228172302246
2012-10-08,2.9346067905426025
2012-10-09,2.913844108581543
2012-10-10,2.913844108581543
2012-10-11,2.913844108581543
2012-10-12,2.913844108581543
2012-10-15,2.9484505653381348
2012-10-16,2.9553704261779785
2012-10-17,2.969214677810669
2012-10-18,2.98305606842041
2012-10-19,2.900001287460327
2012-10-22,2.8861584663391113
2012-10-23,2.872316360473633
2012-10-24,2.8653957843780518
2012-10-25,2.9622926712036133
2012-10-26,2.8792366981506348
2012-10-31,2.9484505653381348
2012-11-01,3.0038201808929443
2012-11-02,2.98305606842041
2012-11-05,2.9761359691619873
2012-11-06,3.0107409954071045
2012-11-07,2.9484505653381348
2012-11-08,3.038426399230957
2012-11-09,3.07995343208313
2012-11-12,3.0038201808929443
2012-11-13,3.0245845317840576
2012-11-14,3.01766300201416
2012-11-15,2.98305606842041
2012-11-16,3.0661098957061768
2012-11-19,3.1353237628936768
2012-11-20,3.114560127258301
2012-11-21,3.183771848678589
2012-11-23,3.2460639476776123
2012-11-26,3.2460639476776123
2012-11-27,3.218379020690918
2012-11-28,3.2737491130828857
2012-11-29,3.2667675018310547
2012-11-30,3.2528083324432373
2012-12-03,3.217905282974243
2012-12-04,3.2737488746643066
2012-12-05,3.3156299591064453
2012-12-06,3.322610378265381
2012-12-07,3.2877085208892822
2012-12-10,3.308650016784668
2012-12-11,3.308650016784668
2012-12-12,3.294689178466797
2012-12-13,3.3016698360443115
2012-12-14,3.2877085208892822
2012-12-17,3.3365724086761475
2012-12-18,3.350532054901123
2012-12-19,3.357511043548584
2012-12-20,3.350532054901123
2012-12-21,3.322610378265381
2012-12-24,3.322610378265381
2012-12-26,3.280728340148926
2012-12-27,3.294689178466797
2012-12-28,3.3016698360443115
2012-12-31,3.280728340148926
2013-01-02,3.280728340148926
2013-01-03,3.3156299591064453
2013-01-04,3.322610378265381
2013-01-07,3.3435511589050293
2013-01-08,3.308650016784668
2013-01-09,3.3435511589050293
2013-01-10,3.357511043548584
2013-01-11,3.3644912242889404
2013-01-14,3.3854331970214844
2013-01-15,3.4203343391418457
2013-01-16,3.5459792613983154
2013-01-17,3.552960157394409
2013-01-18,3.5599398612976074
2013-01-22,3.6157822608947754
2013-01-23,3.5948402881622314
2013-01-24,3.580880880355835
2013-01-25,3.608802318572998
2013-01-28,3.5948402881622314
2013-01-29,3.580880880355835
2013-01-30,3.5878593921661377
2013-01-31,3.5878593921661377
2013-02-01,3.580880880355835
2013-02-04,3.5669188499450684
2013-02-05,3.5599398612976074
2013-02-06,3.525038957595825
2013-02-07,3.5110766887664795
2013-02-08,3.5040977001190186
2013-02-11,3.62974214553833
2013-02-12,3.685584545135498
2013-02-13,3.664644718170166
2013-02-14,3.6925647258758545
2013-02-15,3.6786019802093506
2013-02-19,3.769347667694092
2013-02-20,3.901973247528076
2013-02-21,3.8321690559387207
2013-02-22,3.8321690559387207
2013-02-25,3.8042492866516113
2013-02-26,3.8600914478302
2013-02-27,3.867123603820801
2013-02-28,4.007745742797852
2013-03-01,3.874152421951294
2013-03-04,3.8460283279418945
2013-03-05,3.8882155418395996
2013-03-06,3.8530609607696533
2013-03-07,3.8460283279418945
2013-03-08,3.874152421951294
2013-03-11,3.8460283279418945
2013-03-12,3.8319668769836426
2013-03-13,3.8600902557373047
2013-03-14,3.867123603820801
2013-03-15,3.8811841011047363
2013-03-18,3.8530609607696533
2013-03-19,3.909308433532715
2013-03-20,3.9374337196350098
2013-03-21,3.9514966011047363
2013-03-22,3.9444661140441895
2013-03-25,3.9585273265838623
2013-03-26,4.056962490081787
2013-03-27,4.063992977142334
2013-03-28,3.993682384490967
2013-04-01,4.021807670593262
2013-04-02,4.014777183532715
2013-04-03,3.9514966011047363
2013-04-04,3.965559244155884
2013-04-05,3.8952481746673584
2013-04-08,3.874152421951294
2013-04-09,3.8811841011047363
2013-04-10,3.9163405895233154
2013-04-11,3.986652374267578
2013-04-12,4.042901992797852
2013-04-15,3.9374337196350098
2013-04-16,3.8882155418395996
2013-04-17,3.754624128341675
2013-04-18,3.761655330657959
2013-04-19,3.7968108654022217
2013-04-22,3.8108739852905273
2013-04-23,3.8460283279418945
2013-04-24,3.9022793769836426
2013-04-25,3.9725899696350098
2013-04-26,4.007745742797852
2013-04-29,3.993682384490967
2013-04-30,4.000713348388672
2013-05-01,3.993682384490967
2013-05-02,4.063992977142334
2013-05-03,4.148369312286377
2013-05-06,4.31711483001709
2013-05-07,4.303051948547363
2013-05-08,4.063992977142334
2013-05-09,4.07102632522583
2013-05-10,4.063992977142334
2013-05-13,4.07102632522583
2013-05-14,4.155398845672607
2013-05-15,4.260866641998291
2013-05-16,4.246804714202881
2013-05-17,4.246804714202881
2013-05-20,4.260866641998291
2013-05-21,4.260866641998291
2013-05-22,4.232741355895996
2013-05-23,4.218678951263428
2013-05-24,4.274927616119385
2013-05-28,4.296021461486816
2013-05-29,4.253833770751953
2013-05-30,4.275068759918213
2013-05-31,4.211367607116699
2013-06-03,4.154745101928711
2013-06-04,4.126431941986084
2013-06-05,3.95656156539917
2013-06-06,4.048576831817627
2013-06-07,4.154745101928711
2013-06-10,4.232602596282959
2013-06-11,4.211367607116699
2013-06-12,4.197211742401123
2013-06-13,4.232602596282959
2013-06-14,4.218445301055908
2013-06-17,4.20428991317749
2013-06-18,4.239677906036377
2013-06-19,4.232602596282959
2013-06-20,4.083964824676514
2013-06-21,4.048576831817627
2013-06-24,4.013186454772949
2013-06-25,4.048576831817627
2013-06-26,4.11227560043335
2013-06-27,4.14058780670166
2013-06-28,4.126431941986084
2013-07-01,4.183056831359863
2013-07-02,4.183056831359863
2013-07-03,4.147665500640869
2013-07-05,4.197211742401123
2013-07-08,4.197211742401123
2013-07-09,4.253834247589111
2013-07-10,4.317537307739258
2013-07-11,4.338769435882568
2013-07-12,4.5864973068237305
2013-07-15,4.607731819152832
2013-07-16,4.650197982788086
2013-07-17,4.6855902671813965
2013-07-18,4.820069313049316
2013-07-19,4.735133647918701
2013-07-22,4.728056907653809
2013-07-23,5.117341995239258
2013-07-24,5.039485454559326
2013-07-25,4.968704700469971
2013-07-26,5.053640365600586
2013-07-29,5.004096031188965
2013-07-30,5.011172294616699
2013-07-31,5.032405853271484
