Date,KEX
2010-01-04,34.939998626708984
2010-01-05,35.90999984741211
2010-01-06,35.0
2010-01-07,34.70000076293945
2010-01-08,35.150001525878906
2010-01-11,35.310001373291016
2010-01-12,34.810001373291016
2010-01-13,35.349998474121094
2010-01-14,35.439998626708984
2010-01-15,34.959999084472656
2010-01-19,34.95000076293945
2010-01-20,34.7599983215332
2010-01-21,34.400001525878906
2010-01-22,34.0
2010-01-25,34.84000015258789
2010-01-26,35.02000045776367
2010-01-27,35.97999954223633
2010-01-28,33.54999923706055
2010-01-29,32.439998626708984
2010-02-01,32.560001373291016
2010-02-02,32.7400016784668
2010-02-03,32.540000915527344
2010-02-04,31.809999465942383
2010-02-05,31.549999237060547
2010-02-08,31.350000381469727
2010-02-09,32.130001068115234
2010-02-10,31.690000534057617
2010-02-11,32.20000076293945
2010-02-12,32.2599983215332
2010-02-16,32.880001068115234
2010-02-17,33.04999923706055
2010-02-18,32.400001525878906
2010-02-19,32.599998474121094
2010-02-22,32.7599983215332
2010-02-23,32.27000045776367
2010-02-24,32.34000015258789
2010-02-25,32.36000061035156
2010-02-26,33.0099983215332
2010-03-01,33.5
2010-03-02,34.0099983215332
2010-03-03,34.40999984741211
2010-03-04,34.540000915527344
2010-03-05,35.09000015258789
2010-03-08,35.47999954223633
2010-03-09,35.63999938964844
2010-03-10,36.040000915527344
2010-03-11,35.970001220703125
2010-03-12,36.18000030517578
2010-03-15,36.349998474121094
2010-03-16,36.16999816894531
2010-03-17,36.4900016784668
2010-03-18,36.5099983215332
2010-03-19,36.33000183105469
2010-03-22,36.75
2010-03-23,37.439998626708984
2010-03-24,37.70000076293945
2010-03-25,37.939998626708984
2010-03-26,37.970001220703125
2010-03-29,38.29999923706055
2010-03-30,38.540000915527344
2010-03-31,38.150001525878906
2010-04-01,38.099998474121094
2010-04-05,38.90999984741211
2010-04-06,38.869998931884766
2010-04-07,38.2599983215332
2010-04-08,38.52000045776367
2010-04-09,39.15999984741211
2010-04-12,39.20000076293945
2010-04-13,39.560001373291016
2010-04-14,39.88999938964844
2010-04-15,39.83000183105469
2010-04-16,39.52000045776367
2010-04-19,39.31999969482422
2010-04-20,40.470001220703125
2010-04-21,40.36000061035156
2010-04-22,40.439998626708984
2010-04-23,40.810001373291016
2010-04-26,41.400001525878906
2010-04-27,41.2400016784668
2010-04-28,41.380001068115234
2010-04-29,43.2400016784668
2010-04-30,42.08000183105469
2010-05-03,42.939998626708984
2010-05-04,41.5099983215332
2010-05-05,40.68000030517578
2010-05-06,39.5
2010-05-07,39.27000045776367
2010-05-10,41.06999969482422
2010-05-11,40.93000030517578
2010-05-12,41.90999984741211
2010-05-13,41.33000183105469
2010-05-14,40.540000915527344
2010-05-17,40.18000030517578
2010-05-18,40.27000045776367
2010-05-19,39.810001373291016
2010-05-20,37.810001373291016
2010-05-21,38.61000061035156
2010-05-24,38.099998474121094
2010-05-25,38.4900016784668
2010-05-26,39.11000061035156
2010-05-27,40.689998626708984
2010-05-28,39.43000030517578
2010-06-01,38.5099983215332
2010-06-02,40.22999954223633
2010-06-03,40.22999954223633
2010-06-04,38.59000015258789
2010-06-07,37.4900016784668
2010-06-08,37.630001068115234
2010-06-09,37.709999084472656
2010-06-10,39.15999984741211
2010-06-11,39.869998931884766
2010-06-14,40.060001373291016
2010-06-15,41.130001068115234
2010-06-16,41.119998931884766
2010-06-17,40.709999084472656
2010-06-18,41.25
2010-06-21,41.04999923706055
2010-06-22,40.619998931884766
2010-06-23,40.5
2010-06-24,40.38999938964844
2010-06-25,40.630001068115234
2010-06-28,41.54999923706055
2010-06-29,39.150001525878906
2010-06-30,38.25
2010-07-01,37.5099983215332
2010-07-02,36.959999084472656
2010-07-06,37.2599983215332
2010-07-07,38.709999084472656
2010-07-08,38.689998626708984
2010-07-09,39.11000061035156
2010-07-12,38.84000015258789
2010-07-13,39.880001068115234
2010-07-14,40.04999923706055
2010-07-15,39.880001068115234
2010-07-16,38.939998626708984
2010-07-19,39.41999816894531
2010-07-20,40.099998474121094
2010-07-21,39.56999969482422
2010-07-22,40.970001220703125
2010-07-23,41.66999816894531
2010-07-26,42.790000915527344
2010-07-27,42.380001068115234
2010-07-28,41.900001525878906
2010-07-29,38.52000045776367
2010-07-30,38.439998626708984
2010-08-02,39.560001373291016
2010-08-03,39.029998779296875
2010-08-04,39.029998779296875
2010-08-05,39.0099983215332
2010-08-06,38.529998779296875
2010-08-09,38.95000076293945
2010-08-10,37.720001220703125
2010-08-11,37.650001525878906
2010-08-12,37.81999969482422
2010-08-13,37.63999938964844
2010-08-16,37.61000061035156
2010-08-17,38.5099983215332
2010-08-18,38.5
2010-08-19,37.5
2010-08-20,37.45000076293945
2010-08-23,36.84000015258789
2010-08-24,36.45000076293945
2010-08-25,36.43000030517578
2010-08-26,36.709999084472656
2010-08-27,37.099998474121094
2010-08-30,36.56999969482422
2010-08-31,36.83000183105469
2010-09-01,38.04999923706055
2010-09-02,38.0
2010-09-03,37.959999084472656
2010-09-07,37.27000045776367
2010-09-08,37.08000183105469
2010-09-09,37.220001220703125
2010-09-10,37.150001525878906
2010-09-13,37.66999816894531
2010-09-14,38.310001373291016
2010-09-15,38.25
2010-09-16,38.189998626708984
2010-09-17,38.380001068115234
2010-09-20,38.7599983215332
2010-09-21,38.86000061035156
2010-09-22,38.40999984741211
2010-09-23,37.86000061035156
2010-09-24,39.099998474121094
2010-09-27,39.5099983215332
2010-09-28,40.06999969482422
2010-09-29,39.54999923706055
2010-09-30,40.060001373291016
2010-10-01,40.27000045776367
2010-10-04,39.5
2010-10-05,40.72999954223633
2010-10-06,40.59000015258789
2010-10-07,40.41999816894531
2010-10-08,40.0
2010-10-11,39.9900016784668
2010-10-12,40.189998626708984
2010-10-13,41.2599983215332
2010-10-14,40.150001525878906
2010-10-15,39.91999816894531
2010-10-18,40.290000915527344
2010-10-19,39.959999084472656
2010-10-20,40.63999938964844
2010-10-21,40.93000030517578
2010-10-22,41.189998626708984
2010-10-25,40.869998931884766
2010-10-26,40.619998931884766
2010-10-27,40.40999984741211
2010-10-28,42.58000183105469
2010-10-29,42.9900016784668
2010-11-01,42.779998779296875
2010-11-02,43.47999954223633
2010-11-03,43.06999969482422
2010-11-04,43.68000030517578
2010-11-05,44.61000061035156
2010-11-08,44.970001220703125
2010-11-09,44.470001220703125
2010-11-10,44.5
2010-11-11,44.369998931884766
2010-11-12,44.029998779296875
2010-11-15,44.619998931884766
2010-11-16,43.810001373291016
2010-11-17,43.779998779296875
2010-11-18,44.40999984741211
2010-11-19,44.4900016784668
2010-11-22,44.720001220703125
2010-11-23,44.290000915527344
2010-11-24,45.459999084472656
2010-11-26,45.349998474121094
2010-11-29,44.540000915527344
2010-11-30,44.66999816894531
2010-12-01,44.880001068115234
2010-12-02,45.029998779296875
2010-12-03,45.38999938964844
2010-12-06,44.9900016784668
2010-12-07,44.84000015258789
2010-12-08,44.779998779296875
2010-12-09,45.130001068115234
2010-12-10,44.970001220703125
2010-12-13,44.630001068115234
2010-12-14,44.02000045776367
2010-12-15,43.880001068115234
2010-12-16,44.65999984741211
2010-12-17,44.0099983215332
2010-12-20,44.380001068115234
2010-12-21,44.70000076293945
2010-12-22,44.630001068115234
2010-12-23,44.47999954223633
2010-12-27,44.540000915527344
2010-12-28,44.22999954223633
2010-12-29,44.119998931884766
2010-12-30,44.119998931884766
2010-12-31,44.04999923706055
2011-01-03,44.38999938964844
2011-01-04,44.33000183105469
2011-01-05,44.689998626708984
2011-01-06,44.720001220703125
2011-01-07,44.650001525878906
2011-01-10,44.849998474121094
2011-01-11,44.939998626708984
2011-01-12,45.4900016784668
2011-01-13,45.290000915527344
2011-01-14,45.650001525878906
2011-01-18,45.619998931884766
2011-01-19,44.61000061035156
2011-01-20,44.040000915527344
2011-01-21,43.75
2011-01-24,43.83000183105469
2011-01-25,43.959999084472656
2011-01-26,44.31999969482422
2011-01-27,46.34000015258789
2011-01-28,47.2400016784668
2011-01-31,46.7400016784668
2011-02-01,47.25
2011-02-02,47.560001373291016
2011-02-03,48.349998474121094
2011-02-04,48.709999084472656
2011-02-07,49.04999923706055
2011-02-08,49.15999984741211
2011-02-09,49.060001373291016
2011-02-10,49.15999984741211
2011-02-11,49.790000915527344
2011-02-14,50.15999984741211
2011-02-15,50.4900016784668
2011-02-16,51.5
2011-02-17,51.459999084472656
2011-02-18,52.04999923706055
2011-02-22,54.209999084472656
2011-02-23,53.36000061035156
2011-02-24,53.2599983215332
2011-02-25,53.84000015258789
2011-02-28,55.34000015258789
2011-03-01,54.9900016784668
2011-03-02,55.52000045776367
2011-03-03,56.34000015258789
2011-03-04,56.16999816894531
2011-03-07,55.209999084472656
2011-03-08,56.369998931884766
2011-03-09,56.43000030517578
2011-03-10,54.83000183105469
2011-03-11,55.33000183105469
2011-03-14,56.33000183105469
2011-03-15,54.81999969482422
2011-03-16,53.959999084472656
2011-03-17,54.63999938964844
2011-03-18,54.36000061035156
2011-03-21,56.25
2011-03-22,55.689998626708984
2011-03-23,56.220001220703125
2011-03-24,56.43000030517578
2011-03-25,56.779998779296875
2011-03-28,56.380001068115234
2011-03-29,56.27000045776367
2011-03-30,56.41999816894531
2011-03-31,57.290000915527344
2011-04-01,57.099998474121094
2011-04-04,57.43000030517578
2011-04-05,57.38999938964844
2011-04-06,57.11000061035156
2011-04-07,56.65999984741211
2011-04-08,56.060001373291016
2011-04-11,55.849998474121094
2011-04-12,55.189998626708984
2011-04-13,55.08000183105469
2011-04-14,54.869998931884766
2011-04-15,55.5
2011-04-18,54.11000061035156
2011-04-19,54.150001525878906
2011-04-20,54.97999954223633
2011-04-21,55.79999923706055
2011-04-25,56.220001220703125
2011-04-26,56.45000076293945
2011-04-27,56.61000061035156
2011-04-28,56.70000076293945
2011-04-29,56.779998779296875
2011-05-02,56.7400016784668
2011-05-03,55.79999923706055
2011-05-04,54.66999816894531
2011-05-05,54.31999969482422
2011-05-06,54.59000015258789
2011-05-09,55.16999816894531
2011-05-10,55.189998626708984
2011-05-11,52.900001525878906
2011-05-12,54.810001373291016
2011-05-13,54.58000183105469
2011-05-16,53.47999954223633
2011-05-17,52.459999084472656
2011-05-18,53.41999816894531
2011-05-19,53.47999954223633
2011-05-20,54.369998931884766
2011-05-23,54.91999816894531
2011-05-24,54.5099983215332
2011-05-25,55.06999969482422
2011-05-26,55.47999954223633
2011-05-27,56.2599983215332
2011-05-31,57.470001220703125
2011-06-01,55.81999969482422
2011-06-02,55.20000076293945
2011-06-03,54.4900016784668
2011-06-06,53.540000915527344
2011-06-07,53.7400016784668
2011-06-08,52.86000061035156
2011-06-09,52.84000015258789
2011-06-10,51.63999938964844
2011-06-13,51.209999084472656
2011-06-14,52.29999923706055
2011-06-15,51.7599983215332
2011-06-16,55.529998779296875
2011-06-17,55.310001373291016
2011-06-20,55.61000061035156
2011-06-21,56.34000015258789
2011-06-22,56.16999816894531
2011-06-23,55.54999923706055
2011-06-24,55.61000061035156
2011-06-27,55.52000045776367
2011-06-28,55.93000030517578
2011-06-29,56.63999938964844
2011-06-30,56.66999816894531
2011-07-01,58.279998779296875
2011-07-05,58.119998931884766
2011-07-06,58.15999984741211
2011-07-07,58.5
2011-07-08,58.5
2011-07-11,57.900001525878906
2011-07-12,57.90999984741211
2011-07-13,57.900001525878906
2011-07-14,58.16999816894531
2011-07-15,58.36000061035156
2011-07-18,57.79999923706055
2011-07-19,58.2599983215332
2011-07-20,58.209999084472656
2011-07-21,58.720001220703125
2011-07-22,58.88999938964844
2011-07-25,59.029998779296875
2011-07-26,57.959999084472656
2011-07-27,56.83000183105469
2011-07-28,58.58000183105469
2011-07-29,58.31999969482422
2011-08-01,59.38999938964844
2011-08-02,57.08000183105469
2011-08-03,56.81999969482422
2011-08-04,53.47999954223633
2011-08-05,52.869998931884766
2011-08-08,47.66999816894531
2011-08-09,51.900001525878906
2011-08-10,51.22999954223633
2011-08-11,52.15999984741211
2011-08-12,52.41999816894531
2011-08-15,53.650001525878906
2011-08-16,54.06999969482422
2011-08-17,53.5099983215332
2011-08-18,50.220001220703125
2011-08-19,49.66999816894531
2011-08-22,49.869998931884766
2011-08-23,51.880001068115234
2011-08-24,52.459999084472656
2011-08-25,51.33000183105469
2011-08-26,52.81999969482422
2011-08-29,55.06999969482422
2011-08-30,54.959999084472656
2011-08-31,55.040000915527344
2011-09-01,54.58000183105469
2011-09-02,52.5
2011-09-06,51.54999923706055
2011-09-07,54.9900016784668
2011-09-08,54.63999938964844
2011-09-09,53.439998626708984
2011-09-12,54.79999923706055
2011-09-13,55.79999923706055
2011-09-14,56.66999816894531
2011-09-15,57.290000915527344
2011-09-16,57.130001068115234
2011-09-19,57.5
2011-09-20,56.34000015258789
2011-09-21,53.61000061035156
2011-09-22,52.150001525878906
2011-09-23,52.88999938964844
2011-09-26,53.84000015258789
2011-09-27,55.25
2011-09-28,53.880001068115234
2011-09-29,53.90999984741211
2011-09-30,52.63999938964844
2011-10-03,50.18000030517578
2011-10-04,52.5099983215332
2011-10-05,53.95000076293945
2011-10-06,55.4900016784668
2011-10-07,53.279998779296875
2011-10-10,55.33000183105469
2011-10-11,55.75
2011-10-12,56.560001373291016
2011-10-13,57.540000915527344
2011-10-14,57.540000915527344
2011-10-17,56.66999816894531
2011-10-18,57.79999923706055
2011-10-19,57.58000183105469
2011-10-20,57.790000915527344
2011-10-21,58.7400016784668
2011-10-24,59.380001068115234
2011-10-25,58.43000030517578
2011-10-26,58.900001525878906
2011-10-27,63.2400016784668
2011-10-28,63.06999969482422
2011-10-31,61.540000915527344
2011-11-01,60.459999084472656
2011-11-02,61.61000061035156
2011-11-03,63.20000076293945
2011-11-04,63.560001373291016
2011-11-07,63.040000915527344
2011-11-08,64.02999877929688
2011-11-09,62.2599983215332
2011-11-10,62.81999969482422
2011-11-11,63.56999969482422
2011-11-14,63.220001220703125
2011-11-15,65.08999633789062
2011-11-16,63.720001220703125
2011-11-17,62.869998931884766
2011-11-18,63.06999969482422
2011-11-21,61.75
2011-11-22,61.650001525878906
2011-11-23,60.40999984741211
2011-11-25,60.45000076293945
2011-11-28,62.2599983215332
2011-11-29,62.65999984741211
2011-11-30,64.27999877929688
2011-12-01,63.2599983215332
2011-12-02,63.0
2011-12-05,64.30999755859375
2011-12-06,65.0
2011-12-07,64.88999938964844
2011-12-08,64.33999633789062
2011-12-09,64.75
2011-12-12,64.19000244140625
2011-12-13,63.619998931884766
2011-12-14,61.84000015258789
2011-12-15,62.34000015258789
2011-12-16,64.01000213623047
2011-12-19,62.79999923706055
2011-12-20,64.5999984741211
2011-12-21,65.3499984741211
2011-12-22,65.33000183105469
2011-12-23,65.63999938964844
2011-12-27,65.73999786376953
2011-12-28,65.23999786376953
2011-12-29,65.98999786376953
2011-12-30,65.83999633789062
2012-01-03,64.93000030517578
2012-01-04,67.0199966430664
2012-01-05,66.70999908447266
2012-01-06,66.94000244140625
2012-01-09,66.77999877929688
2012-01-10,66.91999816894531
2012-01-11,66.6500015258789
2012-01-12,66.62999725341797
2012-01-13,66.86000061035156
2012-01-17,67.70999908447266
2012-01-18,68.33000183105469
2012-01-19,69.8499984741211
2012-01-20,70.0
2012-01-23,68.5999984741211
2012-01-24,67.5
2012-01-25,67.9800033569336
2012-01-26,68.43000030517578
2012-01-27,67.66999816894531
2012-01-30,67.37999725341797
2012-01-31,66.7699966430664
2012-02-01,67.56999969482422
2012-02-02,66.8499984741211
2012-02-03,67.58000183105469
2012-02-06,66.72000122070312
2012-02-07,67.0
2012-02-08,66.44999694824219
2012-02-09,67.20999908447266
2012-02-10,65.54000091552734
2012-02-13,65.75
2012-02-14,65.86000061035156
2012-02-15,65.27999877929688
2012-02-16,66.27999877929688
2012-02-17,67.48999786376953
2012-02-21,67.4000015258789
2012-02-22,67.73999786376953
2012-02-23,68.16000366210938
2012-02-24,68.25
2012-02-27,68.56999969482422
2012-02-28,68.01000213623047
2012-02-29,68.62000274658203
2012-03-01,69.51000213623047
2012-03-02,68.56999969482422
2012-03-05,68.11000061035156
2012-03-06,67.22000122070312
2012-03-07,67.95999908447266
2012-03-08,68.56999969482422
2012-03-09,68.7300033569336
2012-03-12,68.87999725341797
2012-03-13,69.98999786376953
2012-03-14,69.7699966430664
2012-03-15,69.27999877929688
2012-03-16,68.7699966430664
2012-03-19,69.22000122070312
2012-03-20,68.33000183105469
2012-03-21,68.18000030517578
2012-03-22,66.9000015258789
2012-03-23,66.88999938964844
2012-03-26,66.66999816894531
2012-03-27,66.04000091552734
2012-03-28,66.16999816894531
2012-03-29,65.94000244140625
2012-03-30,65.79000091552734
2012-04-02,66.29000091552734
2012-04-03,66.30999755859375
2012-04-04,65.38999938964844
2012-04-05,64.98999786376953
2012-04-09,64.37000274658203
2012-04-10,62.650001525878906
2012-04-11,63.060001373291016
2012-04-12,64.22000122070312
2012-04-13,63.61000061035156
2012-04-16,63.91999816894531
2012-04-17,64.3499984741211
2012-04-18,64.62000274658203
2012-04-19,64.54000091552734
2012-04-20,63.52000045776367
2012-04-23,63.04999923706055
2012-04-24,62.47999954223633
2012-04-25,63.779998779296875
2012-04-26,66.33000183105469
2012-04-27,66.80000305175781
2012-04-30,66.37000274658203
2012-05-01,66.33000183105469
2012-05-02,66.69999694824219
2012-05-03,65.38999938964844
2012-05-04,64.63999938964844
2012-05-07,64.66000366210938
2012-05-08,64.27999877929688
2012-05-09,63.349998474121094
2012-05-10,62.209999084472656
2012-05-11,62.0
2012-05-14,61.0
2012-05-15,60.720001220703125
2012-05-16,61.040000915527344
2012-05-17,56.09000015258789
2012-05-18,55.18000030517578
2012-05-21,55.349998474121094
2012-05-22,55.95000076293945
2012-05-23,56.380001068115234
2012-05-24,55.95000076293945
2012-05-25,55.29999923706055
2012-05-29,55.900001525878906
2012-05-30,54.099998474121094
2012-05-31,52.779998779296875
2012-06-01,51.31999969482422
2012-06-04,50.63999938964844
2012-06-05,50.86000061035156
2012-06-06,51.66999816894531
2012-06-07,50.439998626708984
2012-06-08,51.029998779296875
2012-06-11,50.130001068115234
2012-06-12,50.27000045776367
2012-06-13,50.09000015258789
2012-06-14,50.220001220703125
2012-06-15,51.400001525878906
2012-06-18,51.439998626708984
2012-06-19,52.04999923706055
2012-06-20,51.86000061035156
2012-06-21,51.529998779296875
2012-06-22,51.099998474121094
2012-06-25,45.45000076293945
2012-06-26,45.38999938964844
2012-06-27,45.849998474121094
2012-06-28,46.43000030517578
2012-06-29,47.08000183105469
2012-07-02,46.959999084472656
2012-07-03,47.91999816894531
2012-07-05,47.439998626708984
2012-07-06,47.0
2012-07-09,46.970001220703125
2012-07-10,46.2400016784668
2012-07-11,46.52000045776367
2012-07-12,46.63999938964844
2012-07-13,48.04999923706055
2012-07-16,47.2599983215332
2012-07-17,46.650001525878906
2012-07-18,48.06999969482422
