Date,VECO
2010-05-04,45.90999984741211
2010-05-05,46.470001220703125
2010-05-06,44.560001373291016
2010-05-07,42.779998779296875
2010-05-10,47.29999923706055
2010-05-11,46.7599983215332
2010-05-12,48.599998474121094
2010-05-13,46.91999816894531
2010-05-14,44.79999923706055
2010-05-17,45.5
2010-05-18,40.400001525878906
2010-05-19,41.130001068115234
2010-05-20,39.189998626708984
2010-05-21,41.470001220703125
2010-05-24,38.900001525878906
2010-05-25,35.900001525878906
2010-05-26,35.47999954223633
2010-05-27,39.59000015258789
2010-05-28,38.16999816894531
2010-06-01,37.470001220703125
2010-06-02,39.029998779296875
2010-06-03,39.689998626708984
2010-06-04,35.72999954223633
2010-06-07,31.790000915527344
2010-06-08,31.860000610351562
2010-06-09,32.310001373291016
2010-06-10,34.130001068115234
2010-06-11,35.209999084472656
2010-06-14,36.52000045776367
2010-06-15,38.459999084472656
2010-06-16,37.54999923706055
2010-06-17,38.560001373291016
2010-06-18,41.97999954223633
2010-06-21,40.79999923706055
2010-06-22,39.459999084472656
2010-06-23,39.900001525878906
2010-06-24,38.040000915527344
2010-06-25,38.81999969482422
2010-06-28,38.66999816894531
2010-06-29,35.11000061035156
2010-06-30,34.279998779296875
2010-07-01,34.70000076293945
2010-07-02,34.380001068115234
2010-07-06,34.02000045776367
2010-07-07,37.59000015258789
2010-07-08,39.150001525878906
2010-07-09,40.56999969482422
2010-07-12,40.29999923706055
2010-07-13,41.88999938964844
2010-07-14,41.15999984741211
2010-07-15,38.459999084472656
2010-07-16,36.689998626708984
2010-07-19,38.959999084472656
2010-07-20,39.849998474121094
2010-07-21,38.97999954223633
2010-07-22,40.79999923706055
2010-07-23,42.72999954223633
2010-07-26,44.689998626708984
2010-07-27,43.43000030517578
2010-07-28,43.25
2010-07-29,43.060001373291016
2010-07-30,43.29999923706055
2010-08-02,45.099998474121094
2010-08-03,45.11000061035156
2010-08-04,45.52000045776367
2010-08-05,39.61000061035156
2010-08-06,39.90999984741211
2010-08-09,37.16999816894531
2010-08-10,37.060001373291016
2010-08-11,32.119998931884766
2010-08-12,31.649999618530273
2010-08-13,31.290000915527344
2010-08-16,32.279998779296875
2010-08-17,33.119998931884766
2010-08-18,32.84000015258789
2010-08-19,32.599998474121094
2010-08-20,32.630001068115234
2010-08-23,31.110000610351562
2010-08-24,31.020000457763672
2010-08-25,32.29999923706055
2010-08-26,32.22999954223633
2010-08-27,34.349998474121094
2010-08-30,34.060001373291016
2010-08-31,33.22999954223633
2010-09-01,34.369998931884766
2010-09-02,36.20000076293945
2010-09-03,36.54999923706055
2010-09-07,36.470001220703125
2010-09-08,33.439998626708984
2010-09-09,33.81999969482422
2010-09-10,33.369998931884766
2010-09-13,33.97999954223633
2010-09-14,35.470001220703125
2010-09-15,36.09000015258789
2010-09-16,34.849998474121094
2010-09-17,35.36000061035156
2010-09-20,36.47999954223633
2010-09-21,35.31999969482422
2010-09-22,35.02000045776367
2010-09-23,34.91999816894531
2010-09-24,36.349998474121094
2010-09-27,35.52000045776367
2010-09-28,36.84000015258789
2010-09-29,36.0
2010-09-30,34.869998931884766
2010-10-01,34.22999954223633
2010-10-04,33.709999084472656
2010-10-05,36.25
2010-10-06,35.33000183105469
2010-10-07,35.5
2010-10-08,36.5099983215332
2010-10-11,37.060001373291016
2010-10-12,37.029998779296875
2010-10-13,41.029998779296875
2010-10-14,40.849998474121094
2010-10-15,40.43000030517578
2010-10-18,39.060001373291016
2010-10-19,37.209999084472656
2010-10-20,38.63999938964844
2010-10-21,38.2599983215332
2010-10-22,39.08000183105469
2010-10-25,39.939998626708984
2010-10-26,37.709999084472656
2010-10-27,38.97999954223633
2010-10-28,38.81999969482422
2010-10-29,41.5
2010-11-01,40.11000061035156
2010-11-02,41.93000030517578
2010-11-03,42.43000030517578
2010-11-04,44.09000015258789
2010-11-05,44.0
2010-11-08,45.72999954223633
2010-11-09,44.630001068115234
2010-11-10,43.83000183105469
2010-11-11,43.79999923706055
2010-11-12,42.119998931884766
2010-11-15,42.47999954223633
2010-11-16,41.619998931884766
2010-11-17,41.720001220703125
2010-11-18,43.11000061035156
2010-11-19,42.45000076293945
2010-11-22,43.63999938964844
2010-11-23,42.13999938964844
2010-11-24,44.84000015258789
2010-11-26,44.09000015258789
2010-11-29,45.70000076293945
2010-11-30,43.97999954223633
2010-12-01,44.95000076293945
2010-12-02,45.06999969482422
2010-12-03,46.650001525878906
2010-12-06,47.13999938964844
2010-12-07,46.689998626708984
2010-12-08,45.939998626708984
2010-12-09,46.31999969482422
2010-12-10,48.43000030517578
2010-12-13,49.970001220703125
2010-12-14,42.189998626708984
2010-12-15,42.779998779296875
2010-12-16,40.08000183105469
2010-12-17,40.5099983215332
2010-12-20,41.7599983215332
2010-12-21,40.36000061035156
2010-12-22,41.5099983215332
2010-12-23,43.2400016784668
2010-12-27,43.25
2010-12-28,43.59000015258789
2010-12-29,43.11000061035156
2010-12-30,43.27000045776367
2010-12-31,42.959999084472656
2011-01-03,43.65999984741211
2011-01-04,44.13999938964844
2011-01-05,44.560001373291016
2011-01-06,45.95000076293945
2011-01-07,46.25
2011-01-10,47.04999923706055
2011-01-11,48.040000915527344
2011-01-12,49.66999816894531
2011-01-13,47.56999969482422
2011-01-14,47.93000030517578
2011-01-18,49.15999984741211
2011-01-19,46.15999984741211
2011-01-20,45.970001220703125
2011-01-21,44.5099983215332
2011-01-24,45.130001068115234
2011-01-25,44.709999084472656
2011-01-26,45.66999816894531
2011-01-27,44.75
2011-01-28,43.2400016784668
2011-01-31,43.2599983215332
2011-02-01,42.81999969482422
2011-02-02,43.7400016784668
2011-02-03,44.060001373291016
2011-02-04,44.56999969482422
2011-02-07,45.13999938964844
2011-02-08,47.689998626708984
2011-02-09,47.369998931884766
2011-02-10,49.4900016784668
2011-02-11,52.470001220703125
2011-02-14,52.02000045776367
2011-02-15,50.0
2011-02-16,51.310001373291016
2011-02-17,52.70000076293945
2011-02-18,49.119998931884766
2011-02-22,47.040000915527344
2011-02-23,45.91999816894531
2011-02-24,48.29999923706055
2011-02-25,48.400001525878906
2011-02-28,47.58000183105469
2011-03-01,46.459999084472656
2011-03-02,46.959999084472656
2011-03-03,47.63999938964844
2011-03-04,47.040000915527344
2011-03-07,47.81999969482422
2011-03-08,48.52000045776367
2011-03-09,48.20000076293945
2011-03-10,47.31999969482422
2011-03-11,47.119998931884766
2011-03-14,47.47999954223633
2011-03-15,48.02000045776367
2011-03-16,47.41999816894531
2011-03-17,48.79999923706055
2011-03-18,48.060001373291016
2011-03-21,50.84000015258789
2011-03-22,49.33000183105469
2011-03-23,48.79999923706055
2011-03-24,50.0099983215332
2011-03-25,50.40999984741211
2011-03-28,49.720001220703125
2011-03-29,50.2400016784668
2011-03-30,51.27000045776367
2011-03-31,50.84000015258789
2011-04-01,49.56999969482422
2011-04-04,49.689998626708984
2011-04-05,49.70000076293945
2011-04-06,49.400001525878906
2011-04-07,49.65999984741211
2011-04-08,49.22999954223633
2011-04-11,48.63999938964844
2011-04-12,46.470001220703125
2011-04-13,46.70000076293945
2011-04-14,47.47999954223633
2011-04-15,47.5
2011-04-18,46.810001373291016
2011-04-19,46.5099983215332
2011-04-20,48.70000076293945
2011-04-21,48.900001525878906
2011-04-25,47.970001220703125
2011-04-26,50.02000045776367
2011-04-27,50.31999969482422
2011-04-28,50.349998474121094
2011-04-29,51.130001068115234
2011-05-02,51.56999969482422
2011-05-03,50.61000061035156
2011-05-04,49.959999084472656
2011-05-05,49.65999984741211
2011-05-06,51.0
2011-05-09,50.93000030517578
2011-05-10,51.79999923706055
2011-05-11,50.619998931884766
2011-05-12,52.11000061035156
2011-05-13,51.619998931884766
2011-05-16,52.459999084472656
2011-05-17,51.63999938964844
2011-05-18,55.189998626708984
2011-05-19,55.11000061035156
2011-05-20,54.790000915527344
2011-05-23,54.209999084472656
2011-05-24,53.470001220703125
2011-05-25,54.720001220703125
2011-05-26,54.18000030517578
2011-05-27,55.06999969482422
2011-05-31,57.59000015258789
2011-06-01,55.029998779296875
2011-06-02,55.880001068115234
2011-06-03,53.40999984741211
2011-06-06,53.0
2011-06-07,52.7599983215332
2011-06-08,51.70000076293945
2011-06-09,51.91999816894531
2011-06-10,52.68000030517578
2011-06-13,51.029998779296875
2011-06-14,51.81999969482422
2011-06-15,51.61000061035156
2011-06-16,51.970001220703125
2011-06-17,50.279998779296875
2011-06-20,49.0
2011-06-21,50.7400016784668
2011-06-22,48.790000915527344
2011-06-23,48.040000915527344
2011-06-24,47.0099983215332
2011-06-27,46.790000915527344
2011-06-28,47.599998474121094
2011-06-29,47.04999923706055
2011-06-30,48.40999984741211
2011-07-01,48.59000015258789
2011-07-05,47.209999084472656
2011-07-06,43.790000915527344
2011-07-07,44.97999954223633
2011-07-08,44.84000015258789
2011-07-11,42.869998931884766
2011-07-12,42.880001068115234
2011-07-13,42.810001373291016
2011-07-14,40.869998931884766
2011-07-15,41.290000915527344
2011-07-18,40.04999923706055
2011-07-19,41.59000015258789
2011-07-20,40.060001373291016
2011-07-21,40.7400016784668
2011-07-22,41.16999816894531
2011-07-25,40.68000030517578
2011-07-26,41.900001525878906
2011-07-27,39.95000076293945
2011-07-28,40.939998626708984
2011-07-29,39.790000915527344
2011-08-01,39.04999923706055
2011-08-02,36.150001525878906
2011-08-03,36.43000030517578
2011-08-04,34.9900016784668
2011-08-05,35.38999938964844
2011-08-08,33.209999084472656
2011-08-09,35.58000183105469
2011-08-10,35.63999938964844
2011-08-11,37.09000015258789
2011-08-12,36.470001220703125
2011-08-15,37.5
2011-08-16,35.54999923706055
2011-08-17,34.5099983215332
2011-08-18,33.56999969482422
2011-08-19,34.459999084472656
2011-08-22,34.209999084472656
2011-08-23,36.439998626708984
2011-08-24,35.65999984741211
2011-08-25,34.560001373291016
2011-08-26,35.459999084472656
2011-08-29,37.310001373291016
2011-08-30,36.779998779296875
2011-08-31,36.36000061035156
2011-09-01,34.65999984741211
2011-09-02,33.0
2011-09-06,32.540000915527344
2011-09-07,33.810001373291016
2011-09-08,32.81999969482422
2011-09-09,31.43000030517578
2011-09-12,32.689998626708984
2011-09-13,33.060001373291016
2011-09-14,33.22999954223633
2011-09-15,31.809999465942383
2011-09-16,30.489999771118164
2011-09-19,29.670000076293945
2011-09-20,28.1200008392334
2011-09-21,27.0
2011-09-22,27.530000686645508
2011-09-23,28.690000534057617
2011-09-26,28.549999237060547
2011-09-27,29.579999923706055
2011-09-28,26.940000534057617
2011-09-29,27.170000076293945
2011-09-30,24.399999618530273
2011-10-03,24.010000228881836
2011-10-04,25.899999618530273
2011-10-05,26.969999313354492
2011-10-06,26.760000228881836
2011-10-07,26.90999984741211
2011-10-10,27.420000076293945
2011-10-11,26.68000030517578
2011-10-12,27.030000686645508
2011-10-13,27.729999542236328
2011-10-14,27.790000915527344
2011-10-17,24.610000610351562
2011-10-18,25.420000076293945
2011-10-19,25.3799991607666
2011-10-20,26.040000915527344
2011-10-21,25.440000534057617
2011-10-24,27.049999237060547
2011-10-25,25.65999984741211
2011-10-26,25.469999313354492
2011-10-27,28.420000076293945
2011-10-28,28.1299991607666
2011-10-31,26.690000534057617
2011-11-01,25.260000228881836
2011-11-02,25.399999618530273
2011-11-03,26.510000228881836
2011-11-04,29.200000762939453
2011-11-07,28.649999618530273
2011-11-08,28.670000076293945
2011-11-09,27.020000457763672
2011-11-10,27.40999984741211
2011-11-11,28.739999771118164
2011-11-14,27.06999969482422
2011-11-15,26.34000015258789
2011-11-16,25.25
2011-11-17,24.280000686645508
2011-11-18,24.3700008392334
2011-11-21,23.75
2011-11-22,23.299999237060547
2011-11-23,22.65999984741211
2011-11-25,22.040000915527344
2011-11-28,23.510000228881836
2011-11-29,23.1299991607666
2011-11-30,24.889999389648438
2011-12-01,25.139999389648438
2011-12-02,25.530000686645508
2011-12-05,26.239999771118164
2011-12-06,25.59000015258789
2011-12-07,25.600000381469727
2011-12-08,23.170000076293945
2011-12-09,23.739999771118164
2011-12-12,23.079999923706055
2011-12-13,22.219999313354492
2011-12-14,22.1299991607666
2011-12-15,22.229999542236328
2011-12-16,22.290000915527344
2011-12-19,21.68000030517578
2011-12-20,22.270000457763672
2011-12-21,21.34000015258789
2011-12-22,21.469999313354492
2011-12-23,21.31999969482422
2011-12-27,21.309999465942383
2011-12-28,20.84000015258789
2011-12-29,20.979999542236328
2011-12-30,20.799999237060547
2012-01-03,21.459999084472656
2012-01-04,21.520000457763672
2012-01-05,22.8799991607666
2012-01-06,22.700000762939453
2012-01-09,22.8799991607666
2012-01-10,22.6299991607666
2012-01-11,23.479999542236328
2012-01-12,23.579999923706055
2012-01-13,22.84000015258789
2012-01-17,23.110000610351562
2012-01-18,24.440000534057617
2012-01-19,25.479999542236328
2012-01-20,26.350000381469727
2012-01-23,25.1299991607666
2012-01-24,24.440000534057617
2012-01-25,24.309999465942383
2012-01-26,24.06999969482422
2012-01-27,24.3700008392334
2012-01-30,24.25
2012-01-31,24.40999984741211
2012-02-01,25.40999984741211
2012-02-02,25.829999923706055
2012-02-03,27.170000076293945
2012-02-06,27.139999389648438
2012-02-07,27.360000610351562
2012-02-08,27.56999969482422
2012-02-09,28.280000686645508
2012-02-10,28.360000610351562
2012-02-13,28.09000015258789
2012-02-14,27.610000610351562
2012-02-15,27.639999389648438
2012-02-16,28.350000381469727
2012-02-17,29.420000076293945
2012-02-21,28.889999389648438
2012-02-22,28.489999771118164
2012-02-23,29.3799991607666
2012-02-24,28.829999923706055
2012-02-27,27.989999771118164
2012-02-28,27.899999618530273
2012-02-29,27.040000915527344
2012-03-01,28.56999969482422
2012-03-02,28.010000228881836
2012-03-05,27.690000534057617
2012-03-06,26.450000762939453
2012-03-07,27.360000610351562
2012-03-08,28.489999771118164
2012-03-09,29.809999465942383
2012-03-12,29.450000762939453
2012-03-13,30.049999237060547
2012-03-14,29.979999542236328
2012-03-15,33.400001525878906
2012-03-16,32.93000030517578
2012-03-19,32.599998474121094
2012-03-20,31.030000686645508
2012-03-21,30.5
2012-03-22,29.420000076293945
2012-03-23,30.350000381469727
2012-03-26,30.75
2012-03-27,29.829999923706055
2012-03-28,28.649999618530273
2012-03-29,28.440000534057617
2012-03-30,28.600000381469727
2012-04-02,29.34000015258789
2012-04-03,28.520000457763672
2012-04-04,27.200000762939453
2012-04-05,27.190000534057617
2012-04-09,26.899999618530273
2012-04-10,26.540000915527344
2012-04-11,27.139999389648438
2012-04-12,28.049999237060547
2012-04-13,28.299999237060547
2012-04-16,27.5
2012-04-17,28.270000457763672
2012-04-18,28.280000686645508
2012-04-19,29.06999969482422
2012-04-20,27.729999542236328
2012-04-23,26.889999389648438
2012-04-24,26.649999618530273
2012-04-25,26.829999923706055
2012-04-26,28.68000030517578
2012-04-27,30.350000381469727
2012-04-30,30.190000534057617
2012-05-01,34.81999969482422
2012-05-02,35.79999923706055
2012-05-03,34.95000076293945
2012-05-04,35.2400016784668
2012-05-07,36.0
2012-05-08,36.720001220703125
2012-05-09,36.630001068115234
2012-05-10,36.959999084472656
2012-05-11,36.970001220703125
2012-05-14,36.13999938964844
2012-05-15,36.11000061035156
2012-05-16,34.310001373291016
2012-05-17,34.4900016784668
2012-05-18,33.59000015258789
2012-05-21,34.7400016784668
2012-05-22,33.7599983215332
2012-05-23,34.11000061035156
2012-05-24,33.0
2012-05-25,33.310001373291016
2012-05-29,34.41999816894531
2012-05-30,34.77000045776367
2012-05-31,34.68000030517578
2012-06-01,33.400001525878906
2012-06-04,33.2400016784668
2012-06-05,34.75
2012-06-06,34.95000076293945
2012-06-07,33.52000045776367
2012-06-08,34.599998474121094
2012-06-11,33.040000915527344
2012-06-12,33.900001525878906
2012-06-13,32.9900016784668
2012-06-14,32.77000045776367
2012-06-15,33.279998779296875
2012-06-18,33.2599983215332
2012-06-19,34.369998931884766
2012-06-20,34.810001373291016
2012-06-21,33.40999984741211
2012-06-22,34.06999969482422
2012-06-25,30.200000762939453
2012-06-26,31.40999984741211
2012-06-27,32.75
2012-06-28,32.95000076293945
2012-06-29,34.36000061035156
2012-07-02,35.560001373291016
2012-07-03,36.40999984741211
2012-07-05,36.310001373291016
2012-07-06,35.84000015258789
2012-07-09,35.369998931884766
2012-07-10,35.220001220703125
2012-07-11,34.66999816894531
2012-07-12,34.060001373291016
2012-07-13,34.560001373291016
2012-07-16,32.84000015258789
2012-07-17,32.31999969482422
2012-07-18,33.220001220703125
2012-07-19,32.849998474121094
2012-07-20,32.619998931884766
2012-07-23,31.6200008392334
2012-07-24,31.3799991607666
2012-07-25,30.760000228881836
2012-07-26,33.7400016784668
2012-07-27,34.5
2012-07-30,34.849998474121094
2012-07-31,35.709999084472656
2012-08-01,34.599998474121094
2012-08-02,33.869998931884766
2012-08-03,34.470001220703125
2012-08-06,36.459999084472656
2012-08-07,37.099998474121094
2012-08-08,37.88999938964844
2012-08-09,38.11000061035156
2012-08-10,37.77000045776367
2012-08-13,35.810001373291016
2012-08-14,35.16999816894531
2012-08-15,35.599998474121094
2012-08-16,36.29999923706055
2012-08-17,36.150001525878906
2012-08-20,33.84000015258789
2012-08-21,34.220001220703125
2012-08-22,33.41999816894531
2012-08-23,33.20000076293945
2012-08-24,33.02000045776367
2012-08-27,33.45000076293945
2012-08-28,34.68000030517578
2012-08-29,35.060001373291016
2012-08-30,33.869998931884766
2012-08-31,34.29999923706055
2012-09-04,34.68000030517578
2012-09-05,34.130001068115234
2012-09-06,34.97999954223633
2012-09-07,36.0
2012-09-10,35.540000915527344
2012-09-11,35.810001373291016
2012-09-12,36.029998779296875
2012-09-13,36.59000015258789
2012-09-14,37.7599983215332
2012-09-17,36.06999969482422
2012-09-18,36.349998474121094
2012-09-19,36.02000045776367
2012-09-20,35.060001373291016
2012-09-21,34.959999084472656
2012-09-24,31.399999618530273
2012-09-25,31.0
2012-09-26,30.540000915527344
2012-09-27,30.81999969482422
2012-09-28,30.0
2012-10-01,30.450000762939453
2012-10-02,30.790000915527344
2012-10-03,30.549999237060547
2012-10-04,30.59000015258789
2012-10-05,29.899999618530273
2012-10-08,29.010000228881836
2012-10-09,28.420000076293945
2012-10-10,27.8700008392334
2012-10-11,28.31999969482422
2012-10-12,28.75
2012-10-15,29.059999465942383
2012-10-16,30.059999465942383
2012-10-17,30.100000381469727
2012-10-18,30.010000228881836
2012-10-19,29.489999771118164
2012-10-22,28.8799991607666
2012-10-23,30.899999618530273
2012-10-24,30.270000457763672
2012-10-25,30.299999237060547
2012-10-26,30.3700008392334
2012-10-31,30.700000762939453
2012-11-01,31.450000762939453
2012-11-02,30.899999618530273
2012-11-05,31.489999771118164
2012-11-06,31.520000457763672
2012-11-07,30.790000915527344
2012-11-08,29.649999618530273
2012-11-09,30.170000076293945
2012-11-12,30.040000915527344
2012-11-13,30.0
2012-11-14,29.079999923706055
2012-11-15,26.889999389648438
2012-11-16,27.489999771118164
2012-11-19,27.670000076293945
2012-11-20,27.110000610351562
2012-11-21,27.280000686645508
2012-11-23,27.65999984741211
2012-11-26,27.31999969482422
2012-11-27,27.360000610351562
2012-11-28,29.459999084472656
2012-11-29,29.59000015258789
2012-11-30,28.459999084472656
2012-12-03,28.440000534057617
2012-12-04,28.56999969482422
2012-12-05,28.56999969482422
2012-12-06,28.440000534057617
2012-12-07,28.899999618530273
2012-12-10,29.440000534057617
2012-12-11,30.6200008392334
2012-12-12,30.549999237060547
2012-12-13,29.34000015258789
2012-12-14,29.479999542236328
2012-12-17,29.170000076293945
2012-12-18,29.940000534057617
2012-12-19,29.940000534057617
2012-12-20,29.799999237060547
2012-12-21,29.209999084472656
2012-12-24,29.030000686645508
2012-12-26,29.020000457763672
2012-12-27,28.979999542236328
2012-12-28,28.030000686645508
2012-12-31,29.489999771118164
2013-01-02,31.170000076293945
2013-01-03,30.790000915527344
2013-01-04,30.3799991607666
2013-01-07,30.34000015258789
2013-01-08,30.790000915527344
2013-01-09,31.350000381469727
2013-01-10,30.1200008392334
2013-01-11,30.389999389648438
2013-01-14,31.260000228881836
2013-01-15,30.059999465942383
2013-01-16,29.100000381469727
2013-01-17,30.34000015258789
2013-01-18,30.889999389648438
2013-01-22,31.989999771118164
2013-01-23,33.61000061035156
2013-01-24,32.22999954223633
2013-01-25,32.88999938964844
2013-01-28,32.790000915527344
2013-01-29,32.25
2013-01-30,31.8700008392334
2013-01-31,31.450000762939453
2013-02-01,32.90999984741211
2013-02-04,32.18000030517578
2013-02-05,32.86000061035156
2013-02-06,32.959999084472656
2013-02-07,31.530000686645508
2013-02-08,30.040000915527344
2013-02-11,30.030000686645508
2013-02-12,30.190000534057617
2013-02-13,30.3799991607666
2013-02-14,30.350000381469727
2013-02-15,30.510000228881836
2013-02-19,29.989999771118164
2013-02-20,30.1299991607666
2013-02-21,29.540000915527344
2013-02-22,29.649999618530273
2013-02-25,28.709999084472656
2013-02-26,29.579999923706055
2013-02-27,30.200000762939453
2013-02-28,31.90999984741211
2013-03-01,31.219999313354492
2013-03-04,30.239999771118164
2013-03-05,31.989999771118164
2013-03-06,32.630001068115234
2013-03-07,33.130001068115234
2013-03-08,33.310001373291016
2013-03-11,33.86000061035156
2013-03-12,34.47999954223633
2013-03-13,34.709999084472656
2013-03-14,35.4900016784668
2013-03-15,35.83000183105469
2013-03-18,34.540000915527344
2013-03-19,34.150001525878906
2013-03-20,34.81999969482422
2013-03-21,34.5
2013-03-22,34.959999084472656
2013-03-25,37.93000030517578
2013-03-26,38.0
2013-03-27,38.189998626708984
2013-03-28,38.40999984741211
2013-04-01,37.790000915527344
2013-04-02,37.31999969482422
2013-04-03,36.43000030517578
2013-04-04,36.70000076293945
2013-04-05,36.81999969482422
2013-04-08,37.15999984741211
2013-04-09,37.25
2013-04-10,37.75
2013-04-11,37.880001068115234
2013-04-12,37.380001068115234
2013-04-15,36.150001525878906
2013-04-16,36.95000076293945
2013-04-17,34.02000045776367
2013-04-18,33.279998779296875
2013-04-19,32.5
2013-04-22,32.22999954223633
2013-04-23,37.5099983215332
2013-04-24,36.31999969482422
2013-04-25,38.13999938964844
2013-04-26,37.08000183105469
2013-04-29,37.310001373291016
2013-04-30,38.06999969482422
2013-05-01,36.900001525878906
2013-05-02,35.9900016784668
2013-05-03,37.52000045776367
2013-05-06,37.09000015258789
2013-05-07,36.040000915527344
2013-05-08,36.5099983215332
2013-05-09,36.5099983215332
2013-05-10,37.290000915527344
2013-05-13,36.630001068115234
2013-05-14,36.91999816894531
2013-05-15,37.099998474121094
2013-05-16,36.540000915527344
2013-05-17,36.84000015258789
2013-05-20,37.83000183105469
2013-05-21,39.72999954223633
2013-05-22,39.75
2013-05-23,39.59000015258789
2013-05-24,39.470001220703125
2013-05-28,41.63999938964844
2013-05-29,42.47999954223633
2013-05-30,42.599998474121094
2013-05-31,42.38999938964844
2013-06-03,41.540000915527344
2013-06-04,40.560001373291016
2013-06-05,39.77000045776367
2013-06-06,39.61000061035156
2013-06-07,39.9900016784668
2013-06-10,40.2400016784668
2013-06-11,39.439998626708984
2013-06-12,38.97999954223633
2013-06-13,39.36000061035156
2013-06-14,38.099998474121094
2013-06-17,37.54999923706055
2013-06-18,38.25
2013-06-19,38.25
2013-06-20,36.599998474121094
2013-06-21,36.59000015258789
2013-06-24,35.58000183105469
2013-06-25,35.70000076293945
2013-06-26,35.439998626708984
2013-06-27,35.68000030517578
2013-06-28,35.40999984741211
2013-07-01,35.2400016784668
2013-07-02,35.529998779296875
2013-07-03,35.91999816894531
2013-07-05,36.31999969482422
2013-07-08,34.43000030517578
2013-07-09,34.56999969482422
2013-07-10,35.209999084472656
2013-07-11,35.70000076293945
2013-07-12,35.869998931884766
2013-07-15,35.70000076293945
2013-07-16,35.400001525878906
2013-07-17,35.38999938964844
2013-07-18,35.02000045776367
2013-07-19,34.93000030517578
2013-07-22,35.27000045776367
2013-07-23,34.47999954223633
2013-07-24,33.91999816894531
2013-07-25,34.11000061035156
2013-07-26,34.11000061035156
2013-07-29,35.0
2013-07-30,34.529998779296875
2013-07-31,34.7599983215332
2013-08-01,34.720001220703125
2013-08-02,34.0
2013-08-05,33.849998474121094
2013-08-06,33.650001525878906
2013-08-07,33.33000183105469
2013-08-08,33.83000183105469
2013-08-09,33.86000061035156
2013-08-12,34.119998931884766
2013-08-13,34.18000030517578
2013-08-14,34.0
2013-08-15,34.0
2013-08-16,33.58000183105469
2013-08-19,33.15999984741211
2013-08-20,33.31999969482422
2013-08-21,33.2599983215332
2013-08-22,34.29999923706055
2013-08-23,35.029998779296875
2013-08-26,35.099998474121094
2013-08-27,34.25
2013-08-28,34.79999923706055
2013-08-29,35.25
2013-08-30,35.119998931884766
2013-09-03,35.0099983215332
2013-09-04,35.849998474121094
2013-09-05,35.650001525878906
2013-09-06,35.560001373291016
2013-09-09,35.90999984741211
2013-09-10,35.900001525878906
2013-09-11,35.810001373291016
2013-09-12,36.189998626708984
2013-09-13,36.22999954223633
2013-09-16,36.40999984741211
2013-09-17,35.77000045776367
2013-09-18,35.29999923706055
2013-09-19,35.7400016784668
2013-09-20,35.40999984741211
2013-09-23,35.290000915527344
2013-09-24,35.650001525878906
2013-09-25,35.65999984741211
2013-09-26,36.16999816894531
2013-09-27,36.279998779296875
2013-09-30,37.220001220703125
2013-10-01,37.70000076293945
2013-10-02,37.40999984741211
2013-10-03,37.41999816894531
2013-10-04,38.08000183105469
2013-10-07,37.59000015258789
2013-10-08,36.86000061035156
