Date,A
2010-11-05,23.16653060913086
2010-11-08,23.039169311523438
2010-11-09,22.593416213989258
2010-11-10,22.45331573486328
2010-11-11,22.752613067626953
2010-11-12,23.153789520263672
2010-11-15,23.05190658569336
2010-11-16,22.313228607177734
2010-11-17,22.421478271484375
2010-11-18,23.071014404296875
2010-11-19,23.217470169067383
2010-11-22,23.102853775024414
2010-11-23,22.56157875061035
2010-11-24,23.141056060791016
2010-11-26,23.14742660522461
2010-11-29,22.701669692993164
2010-11-30,22.300493240356445
2010-12-01,23.00096321105957
2010-12-02,23.38304328918457
2010-12-03,23.867002487182617
2010-12-06,23.64413070678711
2010-12-07,23.930681228637695
2010-12-08,23.981626510620117
2010-12-09,24.22997283935547
2010-12-10,24.5419979095459
2010-12-13,24.643892288208008
2010-12-14,24.771249771118164
2010-12-15,24.50379753112793
2010-12-16,25.306156158447266
2010-12-17,25.815584182739258
2010-12-20,25.872900009155273
2010-12-21,26.000259399414062
2010-12-22,26.1467227935791
2010-12-23,26.15308952331543
2010-12-27,26.694366455078125
2010-12-28,26.433273315429688
2010-12-29,26.547901153564453
2010-12-30,26.484216690063477
2010-12-31,26.382333755493164
2011-01-03,26.668893814086914
2011-01-04,26.42053985595703
2011-01-05,26.363231658935547
2011-01-06,26.414167404174805
2011-01-07,26.503324508666992
2011-01-10,26.885398864746094
2011-01-11,27.34389877319336
2011-01-12,27.46488380432129
2011-01-13,27.362993240356445
2011-01-14,27.547666549682617
2011-01-18,28.241769790649414
2011-01-19,27.01913070678711
2011-01-20,26.929977416992188
2011-01-21,26.81535530090332
2011-01-24,27.235637664794922
2011-01-25,27.184694290161133
2011-01-26,27.108278274536133
2011-01-27,27.0318660736084
2011-01-28,26.095783233642578
2011-01-31,26.637048721313477
2011-02-01,26.77714729309082
2011-02-02,26.254980087280273
2011-02-03,26.10214614868164
2011-02-04,27.3757266998291
2011-02-07,28.2990779876709
2011-02-08,28.127140045166016
2011-02-09,27.65591812133789
2011-02-10,28.018898010253906
2011-02-11,28.668415069580078
2011-02-14,28.521955490112305
2011-02-15,27.159217834472656
2011-02-16,27.74507713317871
2011-02-17,27.967945098876953
2011-02-18,27.967945098876953
2011-02-22,27.057334899902344
2011-02-23,25.758275985717773
2011-02-24,26.204036712646484
2011-02-25,26.974546432495117
2011-02-28,26.796245574951172
2011-03-01,25.904735565185547
2011-03-02,26.40143585205078
2011-03-03,27.267475128173828
2011-03-04,29.77005958557129
2011-03-07,29.209692001342773
2011-03-08,29.273372650146484
2011-03-09,29.32431411743164
2011-03-10,28.579259872436523
2011-03-11,28.872194290161133
2011-03-14,28.553796768188477
2011-03-15,27.90427017211914
2011-03-16,26.9554443359375
2011-03-17,27.0318660736084
2011-03-18,27.34389877319336
2011-03-21,27.9870548248291
2011-03-22,27.503087997436523
2011-03-23,27.808752059936523
2011-03-24,27.961580276489258
2011-03-25,28.044363021850586
2011-03-28,27.993425369262695
2011-03-29,28.3754940032959
2011-03-30,28.712995529174805
2011-03-31,28.515588760375977
2011-04-01,28.744827270507812
2011-04-04,28.547426223754883
2011-04-05,28.872194290161133
2011-04-06,28.840354919433594
2011-04-07,28.57290267944336
2011-04-08,28.58563995361328
2011-04-11,28.649311065673828
2011-04-12,28.61747169494629
2011-04-13,29.668184280395508
2011-04-14,29.693653106689453
2011-04-15,30.24765396118164
2011-04-18,29.661819458007812
2011-04-19,29.76370620727539
2011-04-20,30.97360610961914
2011-04-21,31.419376373291016
2011-04-25,30.680686950683594
2011-04-26,31.457584381103516
2011-04-27,31.858741760253906
2011-04-28,32.04342269897461
2011-04-29,31.782339096069336
2011-05-02,32.119834899902344
2011-05-03,32.221710205078125
2011-05-04,31.521251678466797
2011-05-05,31.311105728149414
2011-05-06,31.667715072631836
2011-05-09,31.763235092163086
2011-05-10,32.26631164550781
2011-05-11,31.858741760253906
2011-05-12,32.0497932434082
2011-05-13,33.48258590698242
2011-05-16,33.3170051574707
2011-05-17,32.584693908691406
2011-05-18,32.94131088256836
2011-05-19,32.578330993652344
2011-05-20,32.28541564941406
2011-05-23,31.26653480529785
2011-05-24,31.00545310974121
2011-05-25,31.21559715270996
2011-05-26,31.45120620727539
2011-05-27,31.58492660522461
2011-05-31,31.75687026977539
2011-06-01,30.56606674194336
2011-06-02,30.680686950683594
2011-06-03,30.20309066772461
2011-06-06,29.967479705810547
2011-06-07,30.37502670288086
2011-06-08,30.40049171447754
2011-06-09,31.0181884765625
2011-06-10,30.687055587768555
2011-06-13,30.26677131652832
2011-06-14,31.18375015258789
2011-06-15,30.16488265991211
2011-06-16,29.967479705810547
2011-06-17,30.20309066772461
2011-06-20,30.808069229125977
2011-06-21,31.72504425048828
2011-06-22,31.171009063720703
2011-06-23,31.444841384887695
2011-06-24,30.878087997436523
2011-06-27,31.107343673706055
2011-06-28,32.14532470703125
2011-06-29,32.215362548828125
2011-06-30,32.54648971557617
2011-07-01,33.113243103027344
2011-07-05,32.89673614501953
2011-07-06,32.99858856201172
2011-07-07,33.35521697998047
2011-07-08,31.986108779907227
2011-07-11,31.260164260864258
2011-07-12,30.610641479492188
2011-07-13,30.65520477294922
2011-07-14,30.139404296875
2011-07-15,29.980215072631836
2011-07-18,28.9486083984375
2011-07-19,29.891067504882812
2011-07-20,29.878332138061523
2011-07-21,29.878332138061523
2011-07-22,29.859216690063477
2011-07-25,29.547199249267578
2011-07-26,28.553796768188477
2011-07-27,27.038223266601562
2011-07-28,26.85993003845215
2011-07-29,26.84718894958496
2011-08-01,25.974782943725586
2011-08-02,24.79672622680664
2011-08-03,24.962284088134766
2011-08-04,23.50403594970703
2011-08-05,23.300254821777344
2011-08-08,20.733983993530273
2011-08-09,21.784687042236328
2011-08-10,20.2818546295166
2011-08-11,21.975732803344727
2011-08-12,23.058269500732422
2011-08-15,23.87973976135254
2011-08-16,23.325725555419922
2011-08-17,22.797183990478516
2011-08-18,20.523841857910156
2011-08-19,19.791526794433594
2011-08-22,19.422183990478516
2011-08-23,20.288227081298828
2011-08-24,21.06511878967285
2011-08-25,21.033283233642578
2011-08-26,22.204971313476562
2011-08-29,23.38304328918457
2011-08-30,23.31935691833496
2011-08-31,23.478553771972656
2011-09-01,22.822660446166992
2011-09-02,21.905681610107422
2011-09-06,21.60002326965332
2011-09-07,22.727140426635742
2011-09-08,21.7401123046875
2011-09-09,21.243417739868164
2011-09-12,21.27525520324707
2011-09-13,22.147653579711914
2011-09-14,23.293882369995117
2011-09-15,23.586816787719727
2011-09-16,23.153789520263672
2011-09-19,22.26228141784668
2011-09-20,22.319591522216797
2011-09-21,20.53657341003418
2011-09-22,19.925251007080078
2011-09-23,20.173599243164062
2011-09-26,20.6257266998291
2011-09-27,21.37077522277832
2011-09-28,20.148128509521484
2011-09-29,20.708505630493164
2011-09-30,19.899784088134766
2011-10-03,18.72170639038086
2011-10-04,19.746952056884766
2011-10-05,20.453792572021484
2011-10-06,21.35803985595703
2011-10-07,19.976194381713867
2011-10-10,21.211576461791992
2011-10-11,21.606388092041016
2011-10-12,21.5108642578125
2011-10-13,20.676668167114258
2011-10-14,21.23067283630371
2011-10-17,21.058746337890625
2011-10-18,21.319826126098633
2011-10-19,21.007802963256836
2011-10-20,21.479026794433594
2011-10-21,22.45969009399414
2011-10-24,23.905210494995117
2011-10-25,22.879968643188477
2011-10-26,22.79081916809082
2011-10-27,25.471715927124023
2011-10-28,26.03846549987793
2011-10-31,23.605913162231445
2011-11-01,22.472427368164062
2011-11-02,23.02643585205078
2011-11-03,23.64413070678711
2011-11-04,23.50403594970703
2011-11-07,24.03256607055664
2011-11-08,24.675722122192383
2011-11-09,22.969120025634766
2011-11-10,23.47218894958496
2011-11-11,23.85426139831543
2011-11-14,23.91157341003418
2011-11-15,24.35733413696289
2011-11-16,24.56747055053711
2011-11-17,23.695066452026367
2011-11-18,23.440349578857422
2011-11-21,22.79081916809082
2011-11-22,22.657093048095703
2011-11-23,21.396240234375
2011-11-25,21.542705535888672
2011-11-28,22.3896427154541
2011-11-29,22.300493240356445
2011-11-30,23.87973976135254
2011-12-01,24.083511352539062
2011-12-02,23.408506393432617
2011-12-05,23.599544525146484
2011-12-06,23.54860496520996
2011-12-07,23.344833374023438
2011-12-08,21.918418884277344
2011-12-09,22.49790382385254
2011-12-12,21.479026794433594
2011-12-13,21.10969352722168
2011-12-14,20.96959686279297
2011-12-15,21.30072593688965
2011-12-16,21.307098388671875
2011-12-19,21.160625457763672
2011-12-20,22.02030372619629
2011-12-21,21.880210876464844
2011-12-22,22.185869216918945
2011-12-23,22.517005920410156
2011-12-27,22.44695472717285
2011-12-28,21.721010208129883
2011-12-29,22.32596206665039
2011-12-30,22.243179321289062
2012-01-03,23.23021125793457
2012-01-04,23.045536041259766
2012-01-05,23.561344146728516
2012-01-06,23.816064834594727
2012-01-09,24.44011688232422
2012-01-10,24.898609161376953
2012-01-11,24.783979415893555
2012-01-12,25.166057586669922
2012-01-13,24.87313461303711
2012-01-17,25.46535301208496
2012-01-18,26.280445098876953
2012-01-19,26.649782180786133
2012-01-20,26.1085147857666
2012-01-23,26.1085147857666
2012-01-24,27.12738800048828
2012-01-25,28.050731658935547
2012-01-26,27.165586471557617
2012-01-27,27.178321838378906
2012-01-30,27.483980178833008
2012-01-31,27.044599533081055
2012-02-01,28.13987922668457
2012-02-02,27.840587615966797
2012-02-03,28.833982467651367
2012-02-06,28.439176559448242
2012-02-07,28.400968551635742
2012-02-08,28.636577606201172
2012-02-09,28.712995529174805
2012-02-10,28.10804557800293
2012-02-13,27.917003631591797
2012-02-14,27.878795623779297
2012-02-15,27.789644241333008
2012-02-16,27.91063117980957
2012-02-17,27.47125816345215
2012-02-21,27.133750915527344
2012-02-22,27.203800201416016
2012-02-23,27.6431827545166
2012-02-24,27.394832611083984
2012-02-27,27.60497283935547
2012-02-28,27.78327178955078
2012-02-29,27.77691078186035
2012-03-01,28.12078094482422
2012-03-02,27.840587615966797
2012-03-05,27.24200439453125
2012-03-06,26.923601150512695
2012-03-07,27.675020217895508
2012-03-08,28.197193145751953
2012-03-09,28.369131088256836
2012-03-12,27.77691078186035
2012-03-13,28.72573471069336
2012-03-14,28.636577606201172
2012-03-15,29.20332145690918
2012-03-16,29.050491333007812
2012-03-19,28.88492774963379
2012-03-20,28.547426223754883
2012-03-21,28.47738265991211
2012-03-22,27.834217071533203
2012-03-23,28.209930419921875
2012-03-26,28.687524795532227
2012-03-27,29.082334518432617
2012-03-28,28.394603729248047
2012-03-29,28.31181526184082
2012-03-30,28.407548904418945
2012-04-02,28.63731575012207
2012-04-03,28.611780166625977
2012-04-04,27.916122436523438
2012-04-05,28.573490142822266
2012-04-09,27.794858932495117
2012-04-10,26.9970645904541
2012-04-11,27.105566024780273
2012-04-12,27.782087326049805
2012-04-13,26.95877456665039
2012-04-16,26.799211502075195
2012-04-17,27.220443725585938
2012-04-18,27.009830474853516
2012-04-19,26.75454330444336
2012-04-20,26.86941909790039
2012-04-23,26.339689254760742
2012-04-24,25.401493072509766
2012-04-25,26.28224754333496
2012-04-26,26.799211502075195
2012-04-27,27.163007736206055
2012-04-30,26.920480728149414
2012-05-01,27.424678802490234
2012-05-02,27.469364166259766
2012-05-03,26.939626693725586
2012-05-04,26.17375373840332
2012-05-07,26.07801628112793
2012-05-08,25.701461791992188
2012-05-09,25.484460830688477
2012-05-10,25.363204956054688
2012-05-11,25.17811393737793
2012-05-14,24.827091217041016
2012-05-15,25.854629516601562
2012-05-16,25.375961303710938
2012-05-17,25.29299545288086
2012-05-18,24.71858787536621
2012-05-21,25.52276039123535
2012-05-22,25.84187126159668
2012-05-23,26.020580291748047
2012-05-24,26.180137634277344
2012-05-25,26.17375373840332
2012-05-29,26.920480728149414
2012-05-30,26.3907470703125
2012-05-31,25.950374603271484
2012-06-01,24.39309310913086
2012-06-04,24.150569915771484
2012-06-05,24.437767028808594
2012-06-06,25.382356643676758
2012-06-07,25.503616333007812
2012-06-08,25.273849487304688
2012-06-11,24.878150939941406
2012-06-12,25.19088363647461
2012-06-13,24.890911102294922
2012-06-14,25.114288330078125
2012-06-15,25.5355224609375
2012-06-18,25.624874114990234
2012-06-19,26.26310920715332
2012-06-20,25.937604904174805
2012-06-21,24.96750259399414
2012-06-22,24.91005516052246
2012-06-25,24.035688400268555
2012-06-26,24.246307373046875
2012-06-27,24.47606086730957
2012-06-28,24.073978424072266
2012-06-29,25.110647201538086
2012-07-02,24.899484634399414
2012-07-03,25.302631378173828
2012-07-05,25.19384765625
2012-07-06,24.297956466674805
2012-07-09,24.073978424072266
2012-07-10,23.99078941345215
2012-07-11,23.798803329467773
2012-07-12,23.37006378173828
2012-07-13,23.70282554626465
2012-07-16,23.568437576293945
2012-07-17,23.894805908203125
2012-07-18,24.54751968383789
2012-07-19,24.611522674560547
2012-07-20,24.035581588745117
2012-07-23,23.478851318359375
2012-07-24,22.78773307800293
2012-07-25,23.126888275146484
2012-07-26,23.427650451660156
2012-07-27,24.27875518798828
2012-07-30,24.43233871459961
2012-07-31,24.502731323242188
2012-08-01,24.43233871459961
2012-08-02,24.15717124938965
2012-08-03,25.027469635009766
2012-08-06,25.104259490966797
2012-08-07,25.75697898864746
2012-08-08,26.019359588623047
2012-08-09,26.108943939208984
2012-08-10,25.936155319213867
2012-08-13,25.84016990661621
2012-08-14,25.910564422607422
2012-08-15,25.904163360595703
2012-08-16,23.773212432861328
2012-08-17,23.818012237548828
2012-08-20,23.472448348999023
2012-08-21,23.760421752929688
2012-08-22,23.971586227416992
2012-08-23,23.97799301147461
2012-08-24,24.221158981323242
2012-08-27,23.958789825439453
2012-08-28,23.645235061645508
2012-08-29,23.779617309570312
2012-08-30,23.70282554626465
2012-08-31,23.779617309570312
2012-09-04,23.709218978881836
2012-09-05,23.510841369628906
2012-09-06,23.984392166137695
2012-09-07,24.58592414855957
2012-09-10,24.48352813720703
2012-09-11,24.20836067199707
2012-09-12,23.99078941345215
2012-09-13,24.560327529907227
2012-09-14,25.42422866821289
2012-09-17,25.360225677490234
2012-09-18,25.30903434753418
2012-09-19,25.52020263671875
2012-09-20,25.104259490966797
2012-09-21,24.957075119018555
2012-09-24,24.758697509765625
2012-09-25,24.52192497253418
2012-09-26,24.489933013916016
2012-09-27,24.688304901123047
2012-09-28,24.669063568115234
2012-10-01,24.932113647460938
2012-10-02,24.938528060913086
2012-10-03,25.009105682373047
2012-10-04,25.150251388549805
2012-10-05,24.932113647460938
2012-10-08,24.803794860839844
2012-10-09,24.47658348083496
2012-10-10,24.001806259155273
2012-10-11,24.142961502075195
2012-10-12,23.87990379333496
2012-10-15,23.8542423248291
2012-10-16,24.322601318359375
2012-10-17,24.418840408325195
2012-10-18,23.507781982421875
2012-10-19,22.936771392822266
2012-10-22,23.097166061401367
2012-10-23,22.782787322998047
2012-10-24,23.000934600830078
2012-10-25,23.16774559020996
2012-10-26,23.058671951293945
2012-10-31,23.090761184692383
2012-11-01,23.802913665771484
2012-11-02,23.738759994506836
2012-11-05,24.130123138427734
2012-11-06,24.559986114501953
2012-11-07,24.11087417602539
2012-11-08,23.66176986694336
2012-11-09,23.681018829345703
2012-11-12,23.623268127441406
2012-11-13,23.30889320373535
2012-11-14,23.186992645263672
2012-11-15,22.936771392822266
2012-11-16,22.97527503967285
2012-11-19,24.065963745117188
2012-11-20,23.276819229125977
2012-11-21,22.9945125579834
2012-11-23,23.66176986694336
2012-11-26,24.04030418395996
2012-11-27,23.9569034576416
2012-11-28,24.361101150512695
2012-11-29,24.59848403930664
2012-11-30,24.566404342651367
2012-12-03,24.32901954650879
2012-12-04,24.463756561279297
2012-12-05,24.803794860839844
2012-12-06,24.585649490356445
2012-12-07,24.258441925048828
2012-12-10,24.739633560180664
2012-12-11,25.471046447753906
2012-12-12,25.990724563598633
2012-12-13,25.53520393371582
2012-12-14,25.56728172302246
2012-12-17,26.13829803466797
2012-12-18,26.555326461791992
2012-12-19,26.04206085205078
2012-12-20,26.53607940673828
2012-12-21,26.337190628051758
2012-12-24,26.350021362304688
2012-12-26,26.234533309936523
2012-12-27,26.1380558013916
2012-12-28,25.617103576660156
2012-12-31,26.331012725830078
2013-01-02,26.935583114624023
2013-01-03,27.032058715820312
2013-01-04,27.565879821777344
2013-01-07,27.366500854492188
2013-01-08,27.147825241088867
2013-01-09,27.881019592285156
2013-01-10,28.086837768554688
2013-01-11,27.93248176574707
2013-01-14,28.00322723388672
2013-01-15,27.810277938842773
2013-01-16,27.68808364868164
2013-01-17,28.21547508239746
2013-01-18,28.39554786682129
2013-01-22,28.710704803466797
2013-01-23,28.492029190063477
2013-01-24,28.723573684692383
2013-01-25,29.128759384155273
2013-01-28,29.058012008666992
2013-01-29,28.710704803466797
2013-01-30,28.55634307861328
2013-01-31,28.80074119567871
2013-02-01,29.128759384155273
2013-02-04,28.4663028717041
2013-02-05,28.942241668701172
2013-02-06,29.000123977661133
2013-02-07,28.94867706298828
2013-02-08,28.993696212768555
2013-02-11,28.68497657775879
2013-02-12,28.697845458984375
2013-02-13,28.78145408630371
2013-02-14,28.672117233276367
2013-02-15,27.173553466796875
2013-02-19,27.662349700927734
2013-02-20,27.167116165161133
2013-02-21,26.77478790283203
2013-02-22,26.884119033813477
2013-02-25,26.556114196777344
2013-02-26,26.350305557250977
2013-02-27,26.839109420776367
2013-02-28,26.678314208984375
2013-03-01,26.967741012573242
2013-03-04,27.032058715820312
2013-03-05,27.437246322631836
2013-03-06,27.810277938842773
2013-03-07,27.816713333129883
2013-03-08,27.675212860107422
2013-03-11,27.533720016479492
2013-03-12,27.411514282226562
2013-03-13,27.65591812133789
2013-03-14,27.86173439025879
2013-03-15,27.662349700927734
2013-03-18,27.366500854492188
2013-03-19,27.01275634765625
2013-03-20,27.462970733642578
2013-03-21,26.787656784057617
2013-03-22,26.53038787841797
2013-03-25,26.45320701599121
2013-03-26,26.89699363708496
2013-03-27,27.070646286010742
2013-03-28,27.07064437866211
2013-04-01,26.399845123291016
2013-04-02,26.22569465637207
2013-04-03,26.135395050048828
2013-04-04,26.709444046020508
2013-04-05,26.793292999267578
2013-04-08,26.87069320678711
2013-04-09,26.864246368408203
2013-04-10,27.25769805908203
2013-04-11,28.28969955444336
2013-04-12,28.863744735717773
2013-04-15,27.76079750061035
2013-04-16,27.986539840698242
2013-04-17,27.212539672851562
2013-04-18,26.980342864990234
2013-04-19,27.089990615844727
2013-04-22,26.993240356445312
2013-04-23,27.483444213867188
2013-04-24,27.638240814208984
2013-04-25,27.560850143432617
2013-04-26,26.63849449157715
2013-04-29,26.74169158935547
2013-04-30,26.72879409790039
2013-05-01,26.644941329956055
2013-05-02,26.75459098815918
2013-05-03,26.799739837646484
2013-05-06,27.089990615844727
2013-05-07,27.34798812866211
2013-05-08,27.69629669189453
2013-05-09,27.838186264038086
2013-05-10,28.141338348388672
2013-05-13,27.76079750061035
2013-05-14,28.360645294189453
2013-05-15,29.463584899902344
2013-05-16,29.01854133605957
2013-05-17,29.386194229125977
2013-05-20,29.88928985595703
2013-05-21,30.153730392456055
2013-05-22,29.824798583984375
2013-05-23,29.50229263305664
2013-05-24,29.40554428100586
2013-05-28,29.947341918945312
2013-05-29,29.70223617553711
2013-05-30,29.70223617553711
2013-05-31,29.315244674682617
2013-06-03,29.353954315185547
2013-06-04,29.295883178710938
2013-06-05,28.721847534179688
2013-06-06,29.031444549560547
2013-06-07,29.121753692626953
2013-06-10,28.850841522216797
2013-06-11,28.637990951538086
2013-06-12,28.328397750854492
2013-06-13,28.6960506439209
2013-06-14,28.3799991607666
2013-06-17,28.625091552734375
2013-06-18,28.895994186401367
2013-06-19,28.07039451599121
2013-06-20,27.29639434814453
2013-06-21,27.722095489501953
2013-06-24,27.289945602416992
2013-06-25,27.399593353271484
2013-06-26,27.309289932250977
2013-06-27,27.78659439086914
2013-06-28,27.657236099243164
2013-07-01,28.194072723388672
2013-07-02,27.870670318603516
2013-07-03,27.922412872314453
2013-07-05,28.608028411865234
2013-07-08,28.692119598388672
2013-07-09,28.84734344482422
2013-07-10,29.306575775146484
2013-07-11,29.571765899658203
2013-07-12,29.591171264648438
2013-07-15,29.824026107788086
2013-07-16,29.694652557373047
2013-07-17,29.5006103515625
2013-07-18,29.688180923461914
2013-07-19,29.88222885131836
2013-07-22,30.27031135559082
2013-07-23,30.056865692138672
2013-07-24,30.244436264038086
2013-07-25,30.179758071899414
2013-07-26,29.494152069091797
2013-07-29,29.325979232788086
2013-07-30,29.009050369262695
2013-07-31,28.931428909301758
2013-08-01,29.77874755859375
2013-08-02,29.99864959716797
2013-08-05,29.714059829711914
2013-08-06,29.80461311340332
2013-08-07,29.933963775634766
2013-08-08,29.655853271484375
2013-08-09,29.89516258239746
2013-08-12,30.043926239013672
2013-08-13,30.34792709350586
2013-08-14,30.082725524902344
2013-08-15,30.37380599975586
2013-08-16,30.263845443725586
2013-08-19,30.03746795654297
2013-08-20,30.41907501220703
2013-08-21,30.328521728515625
2013-08-22,31.027082443237305
2013-08-23,30.839494705200195
2013-08-26,30.787744522094727
2013-08-27,30.380264282226562
2013-08-28,30.231494903564453
2013-08-29,30.27031135559082
2013-08-30,30.166828155517578
2013-09-03,30.354393005371094
2013-09-04,30.962387084960938
2013-09-05,30.839494705200195
2013-09-06,30.67778968811035
2013-09-09,31.01413345336914
2013-09-10,31.40220832824707
2013-09-11,31.667407989501953
2013-09-12,31.447486877441406
2013-09-13,31.3439884185791
2013-09-16,31.52510643005371
