Date,RL
2010-11-05,77.54917907714844
2010-11-08,78.67792510986328
2010-11-09,78.56114959716797
2010-11-10,84.29053497314453
2010-11-11,82.90491485595703
2010-11-12,80.73301696777344
2010-11-15,81.23123931884766
2010-11-16,79.7521743774414
2010-11-17,82.06416320800781
2010-11-18,82.71807098388672
2010-11-19,83.41868591308594
2010-11-22,83.90132141113281
2010-11-23,82.95161437988281
2010-11-24,85.4893569946289
2010-11-26,85.4893569946289
2010-11-29,84.61749267578125
2010-11-30,85.03785705566406
2010-12-01,86.08875274658203
2010-12-02,88.00374603271484
2010-12-03,87.27979278564453
2010-12-06,86.60254669189453
2010-12-07,87.06961059570312
2010-12-08,87.77802276611328
2010-12-09,87.98040008544922
2010-12-10,87.95704650878906
2010-12-13,86.98394012451172
2010-12-14,87.04622650146484
2010-12-15,87.12409973144531
2010-12-16,88.1672134399414
2010-12-17,88.86781311035156
2010-12-20,88.42411804199219
2010-12-21,89.77082824707031
2010-12-22,88.5642318725586
2010-12-23,86.9139404296875
2010-12-27,87.82470703125
2010-12-28,87.40433502197266
2010-12-29,86.89790344238281
2010-12-30,87.70821380615234
2010-12-31,86.422607421875
2011-01-03,87.0225830078125
2011-01-04,84.42797088623047
2011-01-05,84.38124084472656
2011-01-06,84.10079193115234
2011-01-07,83.18134307861328
2011-01-10,83.82807159423828
2011-01-11,83.9527359008789
2011-01-12,84.64616394042969
2011-01-13,84.5448989868164
2011-01-14,85.71361541748047
2011-01-18,85.36299896240234
2011-01-19,82.34769439697266
2011-01-20,81.81008911132812
2011-01-21,80.99198150634766
2011-01-24,81.61528778076172
2011-01-25,81.3815689086914
2011-01-26,82.65155029296875
2011-01-27,82.15292358398438
2011-01-28,81.01537322998047
2011-01-31,83.50862121582031
2011-02-01,83.2982406616211
2011-02-02,83.2281265258789
2011-02-03,84.60719299316406
2011-02-04,87.70039367675781
2011-02-07,88.69769287109375
2011-02-08,90.20147705078125
2011-02-09,97.6656723022461
2011-02-10,98.93565368652344
2011-02-11,98.84996032714844
2011-02-14,98.530517578125
2011-02-15,97.42411804199219
2011-02-16,97.82925415039062
2011-02-17,97.33064270019531
2011-02-18,99.71480560302734
2011-02-22,96.4424057006836
2011-02-23,95.13345336914062
2011-02-24,96.4501724243164
2011-02-25,97.61892700195312
2011-02-28,98.72528839111328
2011-03-01,96.69175720214844
2011-03-02,96.83975982666016
2011-03-03,98.530517578125
2011-03-04,97.61892700195312
2011-03-07,97.09687042236328
2011-03-08,98.63961029052734
2011-03-09,98.77986145019531
2011-03-10,97.79034423828125
2011-03-11,99.13044738769531
2011-03-14,96.39563751220703
2011-03-15,95.98271942138672
2011-03-16,94.41663360595703
2011-03-17,94.81400299072266
2011-03-18,91.3857421875
2011-03-21,93.30248260498047
2011-03-22,92.32074737548828
2011-03-23,93.09208679199219
2011-03-24,93.21675109863281
2011-03-25,93.89459228515625
2011-03-28,93.05309295654297
2011-03-29,96.23983764648438
2011-03-30,97.433837890625
2011-03-31,96.49736022949219
2011-04-01,98.82299041748047
2011-04-04,99.89213562011719
2011-04-05,100.35257720947266
2011-04-06,97.93329620361328
2011-04-07,98.39375305175781
2011-04-08,96.4583511352539
2011-04-11,97.14511108398438
2011-04-12,97.01248168945312
2011-04-13,100.19649505615234
2011-04-14,99.89213562011719
2011-04-15,100.67255401611328
2011-04-18,99.40826416015625
2011-04-19,100.2745361328125
2011-04-20,102.83426666259766
2011-04-21,103.7941665649414
2011-04-25,103.20105743408203
2011-04-26,102.22557067871094
2011-04-27,103.25569152832031
2011-04-28,102.6703872680664
2011-04-29,102.05387878417969
2011-05-02,100.89886474609375
2011-05-03,99.704833984375
2011-05-04,100.10285186767578
2011-05-05,101.46854400634766
2011-05-06,101.14857482910156
2011-05-09,101.10956573486328
2011-05-10,103.55223846435547
2011-05-11,102.91231536865234
2011-05-12,105.02721405029297
2011-05-13,104.03608703613281
2011-05-16,103.20886993408203
2011-05-17,102.51429748535156
2011-05-18,104.5823745727539
2011-05-19,106.21342468261719
2011-05-20,101.61685180664062
2011-05-23,100.37600708007812
2011-05-24,100.97689819335938
2011-05-25,89.51274108886719
2011-05-26,92.33780670166016
2011-05-27,98.6668701171875
2011-05-31,98.93224334716797
2011-06-01,94.78048706054688
2011-06-02,94.30439758300781
2011-06-03,95.78719329833984
2011-06-06,94.70242309570312
2011-06-07,95.2643051147461
2011-06-08,93.25086975097656
2011-06-09,95.07701110839844
2011-06-10,93.3601303100586
2011-06-13,94.00785064697266
2011-06-14,95.58429718017578
2011-06-15,94.09370422363281
2011-06-16,95.41259765625
2011-06-17,96.8017349243164
2011-06-20,98.45616149902344
2011-06-21,99.75946044921875
2011-06-22,99.25999450683594
2011-06-23,99.85311889648438
2011-06-24,98.0035400390625
2011-06-27,98.49520874023438
2011-06-28,101.37492370605469
2011-06-29,102.41444396972656
2011-06-30,103.64939880371094
2011-07-01,104.97032165527344
2011-07-05,105.93949890136719
2011-07-06,106.24433135986328
2011-07-07,108.79241943359375
2011-07-08,107.55748748779297
2011-07-11,104.97032165527344
2011-07-12,104.76708221435547
2011-07-13,105.12664794921875
2011-07-14,105.5330810546875
2011-07-15,105.33771514892578
2011-07-18,105.15789031982422
2011-07-19,107.79975891113281
2011-07-20,108.01859283447266
2011-07-21,109.49584197998047
2011-07-22,108.94869995117188
2011-07-25,108.27649688720703
2011-07-26,107.393310546875
2011-07-27,103.97769165039062
2011-07-28,105.97077941894531
2011-07-29,105.57215118408203
2011-08-01,105.86919403076172
2011-08-02,98.95194244384766
2011-08-03,101.23420715332031
2011-08-04,94.00430297851562
2011-08-05,97.326171875
2011-08-08,89.22866821289062
2011-08-09,93.67603302001953
2011-08-10,97.92017364501953
2011-08-11,102.03929138183594
2011-08-12,107.61215209960938
2011-08-15,109.9648208618164
2011-08-16,107.54183197021484
2011-08-17,104.53263092041016
2011-08-18,99.21763610839844
2011-08-19,94.66869354248047
2011-08-22,94.66088104248047
2011-08-23,102.00804138183594
2011-08-24,103.82917785644531
2011-08-25,101.03095245361328
2011-08-26,102.89905548095703
2011-08-29,105.98639678955078
2011-08-30,106.15835571289062
2011-08-31,107.16666412353516
2011-09-01,106.10364532470703
2011-09-02,103.03974914550781
2011-09-06,102.42225646972656
2011-09-07,106.92435455322266
2011-09-08,107.3307876586914
2011-09-09,104.7201919555664
2011-09-12,105.4783706665039
2011-09-13,108.24524688720703
2011-09-14,111.9422836303711
2011-09-15,115.5689926147461
2011-09-16,115.18598937988281
2011-09-19,117.64805603027344
2011-09-20,118.62505340576172
2011-09-21,114.76390838623047
2011-09-22,112.31744384765625
2011-09-23,114.52943420410156
2011-09-26,114.75608825683594
2011-09-27,116.28020477294922
2011-09-28,112.35913848876953
2011-09-29,109.41626739501953
2011-09-30,101.51138305664062
2011-10-03,98.35726928710938
2011-10-04,103.06104278564453
2011-10-05,104.00023651123047
2011-10-06,110.58243560791016
2011-10-07,110.39459228515625
2011-10-10,113.34528350830078
2011-10-11,112.1399154663086
2011-10-12,113.36870574951172
2011-10-13,114.0731201171875
2011-10-14,116.00625610351562
2011-10-17,112.91474914550781
2011-10-18,116.08456420898438
2011-10-19,112.49211883544922
2011-10-20,113.70524597167969
2011-10-21,117.97853088378906
2011-10-24,123.30857849121094
2011-10-25,120.2248764038086
2011-10-26,119.93528747558594
2011-10-27,124.65473175048828
2011-10-28,126.84617614746094
2011-10-31,124.27902221679688
2011-11-01,123.12069702148438
2011-11-02,124.86600494384766
2011-11-03,123.183349609375
2011-11-04,123.14420318603516
2011-11-07,123.12850189208984
2011-11-08,124.48253631591797
2011-11-09,117.35250091552734
2011-11-10,118.35429382324219
2011-11-11,121.70405578613281
2011-11-14,122.1815185546875
2011-11-15,121.6336441040039
2011-11-16,118.96473693847656
2011-11-17,116.00625610351562
2011-11-18,114.44097137451172
2011-11-21,111.95208740234375
2011-11-22,111.27898406982422
2011-11-23,110.97379302978516
2011-11-25,108.63359832763672
2011-11-28,113.75225067138672
2011-11-29,110.0893783569336
2011-11-30,111.0285415649414
2011-12-01,112.17125701904297
2011-12-02,113.25917053222656
2011-12-05,117.51687622070312
2011-12-06,117.89249420166016
2011-12-07,116.89067840576172
2011-12-08,114.53489685058594
2011-12-09,115.19232940673828
2011-12-12,113.64260864257812
2011-12-13,110.36329650878906
2011-12-14,108.69622802734375
2011-12-15,109.65888977050781
2011-12-16,108.89189910888672
2011-12-19,106.4264907836914
2011-12-20,107.45960998535156
2011-12-21,106.92741394042969
2011-12-22,106.4187240600586
2011-12-23,109.02496337890625
2011-12-27,110.0737075805664
2011-12-28,108.72561645507812
2011-12-29,108.47479248046875
2011-12-30,108.22398376464844
2012-01-03,107.47158813476562
2012-01-04,111.98615264892578
2012-01-05,111.42182922363281
2012-01-06,110.27749633789062
2012-01-09,114.71369171142578
2012-01-10,115.46611785888672
2012-01-11,113.28713989257812
2012-01-12,113.20881652832031
2012-01-13,112.6053237915039
2012-01-17,111.44529724121094
2012-01-18,114.20417022705078
2012-01-19,114.95663452148438
2012-01-20,115.1683120727539
2012-01-23,114.40798950195312
2012-01-24,118.1388168334961
2012-01-25,118.92253875732422
2012-01-26,117.78607177734375
2012-01-27,118.75798797607422
2012-01-30,118.35041809082031
2012-01-31,119.13416290283203
2012-02-01,120.63118743896484
2012-02-02,119.91793823242188
2012-02-03,122.24577331542969
2012-02-06,123.37444305419922
2012-02-07,123.10794830322266
2012-02-08,134.4099884033203
2012-02-09,135.23300170898438
2012-02-10,135.27996826171875
2012-02-13,135.09974670410156
2012-02-14,136.98863220214844
2012-02-15,135.29566955566406
2012-02-16,136.7143096923828
2012-02-17,136.7456817626953
2012-02-21,135.26434326171875
2012-02-22,134.42568969726562
2012-02-23,135.78164672851562
2012-02-24,135.84432983398438
2012-02-27,136.73780822753906
2012-02-28,136.92596435546875
2012-02-29,136.1656494140625
2012-03-01,139.44186401367188
2012-03-02,138.42294311523438
2012-03-05,138.5561981201172
2012-03-06,133.6418914794922
2012-03-07,134.2924346923828
2012-03-08,136.204833984375
2012-03-09,138.25051879882812
2012-03-12,139.230224609375
2012-03-13,140.9780731201172
2012-03-14,139.92776489257812
2012-03-15,139.5515594482422
2012-03-16,139.31643676757812
2012-03-19,138.4150390625
2012-03-20,138.72079467773438
2012-03-21,138.39944458007812
2012-03-22,137.55291748046875
2012-03-23,136.502685546875
2012-03-26,138.83834838867188
2012-03-27,138.04673767089844
2012-03-28,137.1600341796875
2012-03-29,137.12086486816406
2012-03-30,136.79124450683594
2012-04-02,137.54452514648438
2012-04-03,137.77993774414062
2012-04-04,136.53233337402344
2012-04-05,139.71804809570312
2012-04-09,138.4547119140625
2012-04-10,133.23670959472656
2012-04-11,134.0605926513672
2012-04-12,134.80609130859375
2012-04-13,135.36318969726562
2012-04-16,133.94288635253906
2012-04-17,135.62208557128906
2012-04-18,135.98300170898438
2012-04-19,132.8835906982422
2012-04-20,134.39016723632812
2012-04-23,131.83213806152344
2012-04-24,128.84255981445312
2012-04-25,131.44769287109375
2012-04-26,134.27243041992188
2012-04-27,135.90455627441406
2012-04-30,135.1748504638672
2012-05-01,135.1748504638672
2012-05-02,138.88633728027344
2012-05-03,136.88540649414062
2012-05-04,132.24798583984375
2012-05-07,132.38145446777344
2012-05-08,128.1991424560547
2012-05-09,126.28459930419922
2012-05-10,124.34639739990234
2012-05-11,125.99417877197266
2012-05-14,123.64019775390625
2012-05-15,118.90081024169922
2012-05-16,117.6689224243164
2012-05-17,113.22764587402344
2012-05-18,111.03843688964844
2012-05-21,114.79700469970703
2012-05-22,117.91215515136719
2012-05-23,117.61388397216797
2012-05-24,116.66451263427734
2012-05-25,117.57475280761719
2012-05-29,119.29313659667969
2012-05-30,116.6723403930664
2012-05-31,116.75863647460938
2012-06-01,111.1325912475586
2012-06-04,112.0977554321289
2012-06-05,112.35668182373047
2012-06-06,113.9495620727539
2012-06-07,113.2041244506836
2012-06-08,113.81617736816406
2012-06-11,110.61473083496094
2012-06-12,111.94083404541016
2012-06-13,109.72017669677734
2012-06-14,111.98793029785156
2012-06-15,114.54589080810547
2012-06-18,113.9103012084961
2012-06-19,115.65225982666016
2012-06-20,115.8563003540039
2012-06-21,112.44297790527344
2012-06-22,112.05851745605469
2012-06-25,110.55193328857422
2012-06-26,110.63827514648438
2012-06-27,108.5923080444336
2012-06-28,107.49066925048828
2012-06-29,110.21333312988281
2012-07-02,110.54385375976562
2012-07-03,113.76228332519531
2012-07-05,116.1386947631836
2012-07-06,113.64422607421875
2012-07-09,112.06256103515625
2012-07-10,113.07764434814453
2012-07-11,109.20610046386719
2012-07-12,107.70313262939453
2012-07-13,110.95304107666016
2012-07-16,111.73992919921875
2012-07-17,111.7556381225586
2012-07-18,113.69140625
2012-07-19,119.8134994506836
2012-07-20,117.31119537353516
2012-07-23,115.87903594970703
2012-07-24,114.15570068359375
2012-07-25,112.58981323242188
2012-07-26,116.09934997558594
2012-07-27,116.57929229736328
2012-07-30,115.76101684570312
2012-07-31,113.58122253417969
2012-08-01,111.99962615966797
2012-08-02,110.26056671142578
2012-08-03,114.62785339355469
2012-08-06,118.08235168457031
2012-08-07,120.41948699951172
2012-08-08,119.09745788574219
2012-08-09,116.7996826171875
2012-08-10,118.16101837158203
2012-08-13,120.40364837646484
2012-08-14,119.78206634521484
2012-08-15,120.01021575927734
2012-08-16,119.92366790771484
2012-08-17,125.73885345458984
2012-08-20,123.66930389404297
2012-08-21,123.06340026855469
2012-08-22,124.35395050048828
2012-08-23,123.13422393798828
2012-08-24,125.57360076904297
2012-08-27,124.80245971679688
2012-08-28,125.1644058227539
2012-08-29,125.3847427368164
2012-08-30,124.20446014404297
2012-08-31,124.84188079833984
2012-09-04,123.55915069580078
2012-09-05,121.81229400634766
2012-09-06,124.99921417236328
2012-09-07,126.75397491455078
2012-09-10,126.14806365966797
2012-09-11,122.9296875
2012-09-12,124.79461669921875
2012-09-13,126.06940460205078
2012-09-14,128.19400024414062
2012-09-17,128.1467742919922
2012-09-18,125.10934448242188
2012-09-19,125.14871978759766
2012-09-20,122.33948516845703
2012-09-21,122.63849639892578
2012-09-24,120.91520690917969
2012-09-25,119.20759582519531
2012-09-26,119.06555938720703
2012-09-27,119.90190887451172
2012-09-28,119.31806945800781
2012-10-01,119.73619079589844
2012-10-02,121.36945343017578
2012-10-03,121.93746948242188
2012-10-04,124.67525482177734
2012-10-05,124.32019805908203
2012-10-08,123.31826782226562
2012-10-09,121.67710876464844
2012-10-10,123.0657958984375
2012-10-11,122.71856689453125
2012-10-12,122.1742172241211
2012-10-15,126.08753204345703
2012-10-16,129.26715087890625
2012-10-17,128.62020874023438
2012-10-18,129.55120849609375
2012-10-19,127.7601318359375
2012-10-22,125.44849395751953
2012-10-23,122.48189544677734
2012-10-24,121.91385650634766
2012-10-25,121.30632019042969
2012-10-26,120.33587646484375
2012-10-31,121.25899505615234
2012-11-01,125.48004150390625
2012-11-02,126.82918548583984
2012-11-05,127.20795440673828
2012-11-06,126.5845947265625
2012-11-07,123.01051330566406
2012-11-08,118.58428192138672
2012-11-09,119.34962463378906
2012-11-12,119.83877563476562
2012-11-13,120.32791137695312
2012-11-14,117.66121673583984
2012-11-15,118.22927856445312
2012-11-16,119.43643188476562
2012-11-19,123.50752258300781
2012-11-20,123.48394012451172
2012-11-21,123.47599029541016
2012-11-23,126.1585693359375
2012-11-26,125.42479705810547
2012-11-27,125.54313659667969
2012-11-28,128.24937438964844
2012-11-29,126.55305480957031
2012-11-30,123.9415512084961
2012-12-03,124.23340606689453
2012-12-04,121.90589904785156
2012-12-05,120.50940704345703
2012-12-06,121.31421661376953
2012-12-07,122.56864166259766
2012-12-10,119.90975952148438
2012-12-11,121.62977600097656
2012-12-12,118.74211883544922
2012-12-13,117.68993377685547
2012-12-14,118.73417663574219
2012-12-17,121.51092529296875
2012-12-18,120.70401000976562
2012-12-19,121.27356719970703
2012-12-20,119.73892211914062
2012-12-21,119.65972137451172
2012-12-24,119.51736450195312
2012-12-26,115.52238464355469
2012-12-27,117.34980010986328
2012-12-28,116.29761505126953
2012-12-31,118.59973907470703
2013-01-02,120.32429504394531
2013-01-03,124.36672973632812
2013-01-04,126.0912857055664
2013-01-07,127.7763671875
2013-01-08,128.35382080078125
2013-01-09,130.98812866210938
2013-01-10,132.49119567871094
2013-01-11,131.2650604248047
2013-01-14,131.58937072753906
2013-01-15,132.07191467285156
2013-01-16,131.91372680664062
2013-01-17,132.95005798339844
2013-01-18,132.665283203125
2013-01-22,130.78245544433594
2013-01-23,129.8885040283203
2013-01-24,130.82989501953125
2013-01-25,134.54806518554688
2013-01-28,133.55918884277344
2013-01-29,132.86300659179688
2013-01-30,132.44374084472656
2013-01-31,131.70010375976562
2013-02-01,127.79219818115234
2013-02-04,128.4566650390625
2013-02-05,130.4581298828125
2013-02-06,138.1474151611328
2013-02-07,140.8609161376953
2013-02-08,140.46531677246094
2013-02-11,140.0302734375
2013-02-12,139.85618591308594
2013-02-13,138.93856811523438
2013-02-14,138.3293914794922
2013-02-15,139.28662109375
2013-02-19,140.0540008544922
2013-02-20,137.26144409179688
2013-02-21,134.97515869140625
2013-02-22,135.37075805664062
2013-02-25,133.5987091064453
2013-02-26,134.57965087890625
2013-02-27,137.10324096679688
2013-02-28,137.22979736328125
2013-03-01,137.78355407714844
2013-03-04,137.96554565429688
2013-03-05,140.09353637695312
2013-03-06,140.35462951660156
2013-03-07,140.1647491455078
2013-03-08,140.38623046875
2013-03-11,139.62677001953125
2013-03-12,137.97341918945312
2013-03-13,136.88172912597656
2013-03-14,136.98458862304688
2013-03-15,135.51318359375
2013-03-18,133.86767578125
2013-03-19,132.26966857910156
2013-03-20,134.88815307617188
2013-03-21,133.36929321289062
2013-03-22,133.2268829345703
2013-03-25,132.45957946777344
2013-03-26,132.87982177734375
2013-03-27,134.5767822265625
2013-03-28,134.25962829589844
2013-04-01,132.22959899902344
2013-04-02,133.16526794433594
2013-04-03,133.79965209960938
2013-04-04,134.5054931640625
2013-04-05,133.79965209960938
2013-04-08,134.48960876464844
2013-04-09,134.8702392578125
2013-04-10,136.86849975585938
2013-04-11,138.76373291015625
2013-04-12,137.9945831298828
2013-04-15,135.4808349609375
2013-04-16,135.8218536376953
2013-04-17,133.67283630371094
2013-04-18,132.7053680419922
2013-04-19,134.12481689453125
2013-04-22,131.57936096191406
2013-04-23,135.40150451660156
2013-04-24,135.94863891601562
2013-04-25,139.0730438232422
2013-04-26,139.24746704101562
2013-04-29,140.35768127441406
2013-04-30,143.98951721191406
2013-05-01,141.60263061523438
2013-05-02,140.7858123779297
2013-05-03,142.14979553222656
2013-05-06,143.4661407470703
2013-05-07,146.70941162109375
2013-05-08,146.99484252929688
2013-05-09,145.60719299316406
2013-05-10,146.7014923095703
2013-05-13,145.741943359375
2013-05-14,147.9305877685547
2013-05-15,148.05746459960938
2013-05-16,146.54290771484375
2013-05-17,148.29534912109375
2013-05-20,148.03367614746094
2013-05-21,150.31748962402344
2013-05-22,149.12799072265625
2013-05-23,145.66270446777344
2013-05-24,143.50582885742188
2013-05-28,141.52328491210938
2013-05-29,140.6193389892578
2013-05-30,139.22364807128906
2013-05-31,138.84300231933594
2013-06-03,139.28709411621094
2013-06-04,139.81837463378906
2013-06-05,137.7725067138672
2013-06-06,138.4465789794922
2013-06-07,139.51710510253906
2013-06-10,139.40606689453125
2013-06-11,137.80418395996094
2013-06-12,136.75747680664062
2013-06-13,138.3197479248047
2013-06-14,137.30470275878906
2013-06-17,139.64401245117188
2013-06-18,141.86428833007812
2013-06-19,140.9999237060547
2013-06-20,135.06849670410156
2013-06-21,134.0851287841797
2013-06-24,133.6807403564453
2013-06-25,135.01292419433594
2013-06-26,135.4183349609375
2013-06-27,138.35028076171875
2013-06-28,138.42193603515625
2013-07-01,138.58132934570312
2013-07-02,137.56948852539062
2013-07-03,137.6650390625
2013-07-05,138.6529998779297
2013-07-08,140.19070434570312
2013-07-09,141.52117919921875
2013-07-10,143.42530822753906
2013-07-11,145.99078369140625
2013-07-12,145.32154846191406
2013-07-15,144.80369567871094
2013-07-16,143.5369110107422
2013-07-17,142.23826599121094
2013-07-18,143.39346313476562
2013-07-19,142.78797912597656
2013-07-22,143.79981994628906
2013-07-23,143.52098083496094
2013-07-24,142.7162628173828
2013-07-25,142.81983947753906
2013-07-26,144.19021606445312
2013-07-29,143.6404571533203
2013-07-30,144.7160186767578
2013-07-31,145.0506591796875
2013-08-01,148.9785614013672
2013-08-02,149.8070068359375
2013-08-05,150.02223205566406
2013-08-06,150.98623657226562
2013-08-07,137.93600463867188
2013-08-08,141.57696533203125
2013-08-09,142.5728302001953
2013-08-12,141.8797149658203
2013-08-13,142.23826599121094
2013-08-14,140.8280029296875
2013-08-15,138.97967529296875
2013-08-16,137.09942626953125
2013-08-19,135.62545776367188
2013-08-20,137.01168823242188
2013-08-21,136.92413330078125
2013-08-22,137.32244873046875
2013-08-23,136.75682067871094
2013-08-26,135.60952758789062
2013-08-27,132.0800323486328
2013-08-28,131.89688110351562
2013-08-29,132.3668975830078
2013-08-30,131.78530883789062
2013-09-03,133.14767456054688
2013-09-04,132.78912353515625
2013-09-05,132.25531005859375
2013-09-06,131.60206604003906
2013-09-09,132.0481719970703
2013-09-10,129.89706420898438
2013-09-11,130.58218383789062
2013-09-12,129.91302490234375
2013-09-13,132.5342254638672
2013-09-16,133.21937561035156
2013-09-17,132.79714965820312
2013-09-18,133.9444122314453
