Date,ACDC
2023-03-27,11.850000381469727
2023-03-28,12.399999618530273
2023-03-29,12.5
2023-03-30,12.25
2023-03-31,12.670000076293945
2023-04-03,13.5600004196167
2023-04-04,13.199999809265137
2023-04-05,13.4399995803833
2023-04-06,13.15999984741211
2023-04-10,13.359999656677246
2023-04-11,13.0
2023-04-12,12.90999984741211
2023-04-13,12.930000305175781
2023-04-14,13.050000190734863
2023-04-17,12.350000381469727
2023-04-18,11.979999542236328
2023-04-19,11.8100004196167
2023-04-20,11.65999984741211
2023-04-21,11.319999694824219
2023-04-24,12.079999923706055
2023-04-25,11.199999809265137
2023-04-26,10.770000457763672
2023-04-27,10.75
2023-04-28,11.199999809265137
2023-05-01,11.489999771118164
2023-05-02,10.239999771118164
2023-05-03,9.4399995803833
2023-05-04,9.449999809265137
2023-05-05,10.15999984741211
2023-05-08,10.199999809265137
2023-05-09,10.579999923706055
2023-05-10,11.039999961853027
2023-05-11,10.854999542236328
2023-05-12,10.5
2023-05-15,10.75
2023-05-16,10.460000038146973
2023-05-17,10.920000076293945
2023-05-18,11.5
2023-05-19,11.800000190734863
2023-05-22,12.029999732971191
2023-05-23,12.3100004196167
2023-05-24,12.300000190734863
2023-05-25,11.779999732971191
2023-05-26,11.720000267028809
2023-05-30,11.84000015258789
2023-05-31,11.220000267028809
2023-06-01,11.739999771118164
2023-06-02,12.350000381469727
2023-06-05,11.720000267028809
2023-06-06,12.010000228881836
2023-06-07,12.180000305175781
2023-06-08,12.800000190734863
2023-06-09,12.640000343322754
2023-06-12,12.140000343322754
2023-06-13,13.470000267028809
2023-06-14,13.520000457763672
2023-06-15,13.710000038146973
2023-06-16,13.520000457763672
2023-06-20,12.630000114440918
2023-06-21,12.210000038146973
2023-06-22,11.760000228881836
2023-06-23,11.6899995803833
2023-06-26,11.6899995803833
2023-06-27,11.65999984741211
2023-06-28,11.8100004196167
2023-06-29,11.470000267028809
2023-06-30,11.15999984741211
2023-07-03,11.430000305175781
2023-07-05,11.300000190734863
2023-07-06,11.050000190734863
2023-07-07,12.229999542236328
2023-07-10,12.319999694824219
2023-07-11,12.399999618530273
2023-07-12,12.5600004196167
2023-07-13,12.579999923706055
2023-07-14,12.3100004196167
2023-07-17,12.789999961853027
2023-07-18,12.569999694824219
2023-07-19,12.84000015258789
2023-07-20,12.600000381469727
2023-07-21,12.569999694824219
2023-07-24,12.829999923706055
2023-07-25,12.850000381469727
2023-07-26,12.84000015258789
2023-07-27,12.4399995803833
2023-07-28,12.390000343322754
2023-07-31,12.869999885559082
2023-08-01,12.779999732971191
2023-08-02,12.300000190734863
2023-08-03,12.4399995803833
2023-08-04,12.630000114440918
2023-08-07,12.380000114440918
2023-08-08,12.4399995803833
2023-08-09,12.699999809265137
2023-08-10,12.0
2023-08-11,11.260000228881836
2023-08-14,10.9399995803833
2023-08-15,10.369999885559082
2023-08-16,10.460000038146973
2023-08-17,10.609999656677246
2023-08-18,10.90999984741211
2023-08-21,10.65999984741211
2023-08-22,10.390000343322754
2023-08-23,10.40999984741211
2023-08-24,10.210000038146973
2023-08-25,10.25
2023-08-28,10.819999694824219
2023-08-29,10.819999694824219
2023-08-30,11.069999694824219
2023-08-31,11.0
2023-09-01,11.079999923706055
2023-09-05,11.079999923706055
2023-09-06,10.960000038146973
2023-09-07,10.890000343322754
2023-09-08,11.140000343322754
2023-09-11,11.0
2023-09-12,11.420000076293945
2023-09-13,11.119999885559082
2023-09-14,11.880000114440918
2023-09-15,11.470000267028809
2023-09-18,11.109999656677246
2023-09-19,11.15999984741211
2023-09-20,10.914999961853027
2023-09-21,10.8100004196167
2023-09-22,10.600000381469727
2023-09-25,10.800000190734863
2023-09-26,10.609999656677246
2023-09-27,11.399999618530273
2023-09-28,11.149999618530273
2023-09-29,10.880000114440918
2023-10-02,10.210000038146973
2023-10-03,10.09000015258789
2023-10-04,9.470000267028809
2023-10-05,9.055000305175781
2023-10-06,8.869999885559082
2023-10-09,9.609999656677246
2023-10-10,9.569999694824219
2023-10-11,9.859999656677246
2023-10-12,9.59000015258789
2023-10-13,9.5600004196167
2023-10-16,9.470000267028809
2023-10-17,9.569999694824219
2023-10-18,9.4399995803833
2023-10-19,9.729999542236328
2023-10-20,9.460000038146973
2023-10-23,9.210000038146973
2023-10-24,9.020000457763672
2023-10-25,9.020000457763672
2023-10-26,9.25
2023-10-27,9.40999984741211
2023-10-30,9.529999732971191
2023-10-31,9.420000076293945
2023-11-01,9.130000114440918
2023-11-02,9.579999923706055
2023-11-03,9.630000114440918
2023-11-06,9.1899995803833
2023-11-07,8.399999618530273
2023-11-08,8.390000343322754
2023-11-09,7.949999809265137
2023-11-10,7.980000019073486
2023-11-13,8.489999771118164
2023-11-14,8.890000343322754
2023-11-15,8.729999542236328
2023-11-16,8.100000381469727
2023-11-17,8.420000076293945
2023-11-20,8.3100004196167
2023-11-21,8.15999984741211
2023-11-22,8.34000015258789
2023-11-24,8.380000114440918
2023-11-27,8.220000267028809
2023-11-28,8.079999923706055
2023-11-29,8.0600004196167
2023-11-30,8.0600004196167
2023-12-01,8.399999618530273
2023-12-04,8.479999542236328
2023-12-05,8.0600004196167
2023-12-06,7.630000114440918
2023-12-07,7.659999847412109
2023-12-08,7.96999979019165
2023-12-11,8.039999961853027
2023-12-12,7.800000190734863
2023-12-13,8.210000038146973
2023-12-14,8.649999618530273
2023-12-15,8.180000305175781
2023-12-18,8.210000038146973
2023-12-19,8.649999618530273
2023-12-20,8.239999771118164
2023-12-21,8.369999885559082
2023-12-22,8.359999656677246
2023-12-26,8.640000343322754
2023-12-27,8.510000228881836
2023-12-28,8.5600004196167
2023-12-29,8.479999542236328
2024-01-02,7.980000019073486
2024-01-03,7.949999809265137
2024-01-04,7.639999866485596
2024-01-05,8.0
2024-01-08,7.949999809265137
2024-01-09,7.829999923706055
2024-01-10,7.420000076293945
2024-01-11,7.380000114440918
2024-01-12,7.460000038146973
2024-01-16,6.96999979019165
2024-01-17,7.0
2024-01-18,7.119999885559082
2024-01-19,7.239999771118164
2024-01-22,7.460000038146973
2024-01-23,7.369999885559082
2024-01-24,7.539999961853027
2024-01-25,7.650000095367432
2024-01-26,7.730000019073486
2024-01-29,7.71999979019165
2024-01-30,8.279999732971191
2024-01-31,7.909999847412109
2024-02-01,7.53000020980835
2024-02-02,7.019999980926514
2024-02-05,6.900000095367432
2024-02-06,7.179999828338623
2024-02-07,6.960000038146973
2024-02-08,7.329999923706055
2024-02-09,7.309999942779541
2024-02-12,7.25
2024-02-13,6.869999885559082
2024-02-14,6.730000019073486
2024-02-15,7.340000152587891
2024-02-16,7.590000152587891
2024-02-20,7.559999942779541
2024-02-21,7.360000133514404
2024-02-22,7.329999923706055
2024-02-23,7.610000133514404
2024-02-26,7.559999942779541
2024-02-27,8.069999694824219
2024-02-28,8.140000343322754
2024-02-29,8.180000305175781
2024-03-01,8.420000076293945
2024-03-04,8.260000228881836
2024-03-05,8.3100004196167
2024-03-06,7.789999961853027
2024-03-07,7.900000095367432
2024-03-08,7.800000190734863
2024-03-11,7.820000171661377
2024-03-12,7.929999828338623
2024-03-13,7.369999885559082
2024-03-14,7.789999961853027
2024-03-15,7.920000076293945
2024-03-18,7.820000171661377
2024-03-19,8.220000267028809
2024-03-20,8.210000038146973
2024-03-21,8.380000114440918
2024-03-22,8.149999618530273
2024-03-25,8.300000190734863
2024-03-26,8.0
2024-03-27,8.260000228881836
2024-03-28,8.359999656677246
2024-04-01,8.520000457763672
2024-04-02,8.600000381469727
2024-04-03,8.960000038146973
2024-04-04,8.859999656677246
2024-04-05,8.960000038146973
2024-04-08,8.75
2024-04-09,8.65999984741211
2024-04-10,8.470000267028809
2024-04-11,8.289999961853027
2024-04-12,8.449999809265137
2024-04-15,8.489999771118164
2024-04-16,7.960000038146973
2024-04-17,7.489999771118164
2024-04-18,7.929999828338623
2024-04-19,8.109999656677246
2024-04-22,8.039999961853027
2024-04-23,8.25
2024-04-24,8.100000381469727
2024-04-25,8.100000381469727
2024-04-26,8.229999542236328
2024-04-29,8.010000228881836
2024-04-30,7.269999980926514
2024-05-01,6.829999923706055
2024-05-02,6.864999771118164
2024-05-03,6.960000038146973
2024-05-06,7.369999885559082
2024-05-07,7.340000152587891
2024-05-08,7.090000152587891
2024-05-09,8.25
2024-05-10,7.940000057220459
2024-05-13,7.920000076293945
2024-05-14,8.710000038146973
2024-05-15,8.949999809265137
2024-05-16,8.550000190734863
2024-05-17,9.010000228881836
2024-05-20,9.239999771118164
2024-05-21,9.529999732971191
2024-05-22,9.470000267028809
2024-05-23,9.399999618530273
2024-05-24,9.1899995803833
2024-05-28,9.635000228881836
2024-05-29,9.34000015258789
2024-05-30,9.300000190734863
2024-05-31,9.619999885559082
2024-06-03,9.149999618530273
2024-06-04,8.75
2024-06-05,8.699999809265137
2024-06-06,8.8100004196167
2024-06-07,8.729999542236328
2024-06-10,8.869999885559082
2024-06-11,8.819999694824219
2024-06-12,8.850000381469727
2024-06-13,8.229999542236328
2024-06-14,7.679999828338623
2024-06-17,7.639999866485596
2024-06-18,7.409999847412109
2024-06-20,7.420000076293945
2024-06-21,7.170000076293945
2024-06-24,7.5
2024-06-25,7.389999866485596
2024-06-26,7.25
2024-06-27,7.329999923706055
2024-06-28,7.409999847412109
2024-07-01,7.28000020980835
2024-07-02,7.269999980926514
2024-07-03,7.659999847412109
2024-07-05,7.340000152587891
2024-07-08,7.190000057220459
2024-07-09,7.324999809265137
2024-07-10,7.650000095367432
2024-07-11,7.980000019073486
2024-07-12,7.909999847412109
2024-07-15,8.100000381469727
2024-07-16,8.5
2024-07-17,8.569999694824219
2024-07-18,8.15999984741211
2024-07-19,7.53000020980835
2024-07-22,7.519999980926514
2024-07-23,7.559999942779541
2024-07-24,7.289999961853027
2024-07-25,8.3100004196167
2024-07-26,8.350000381469727
2024-07-29,7.980000019073486
2024-07-30,8.460000038146973
2024-07-31,9.289999961853027
2024-08-01,8.470000267028809
2024-08-02,7.739999771118164
2024-08-05,7.389999866485596
2024-08-06,7.159999847412109
2024-08-07,7.199999809265137
2024-08-08,6.105000019073486
2024-08-09,5.769999980926514
2024-08-12,5.980000019073486
2024-08-13,6.309999942779541
2024-08-14,6.179999828338623
2024-08-15,6.440000057220459
2024-08-16,6.53000020980835
2024-08-19,6.590000152587891
2024-08-20,6.510000228881836
2024-08-21,6.349999904632568
2024-08-22,6.110000133514404
2024-08-23,6.5
2024-08-26,6.75
2024-08-27,6.860000133514404
2024-08-28,6.710000038146973
2024-08-29,6.769999980926514
2024-08-30,6.849999904632568
2024-09-03,6.570000171661377
2024-09-04,6.159999847412109
2024-09-05,6.25
2024-09-06,6.440000057220459
2024-09-09,6.360000133514404
2024-09-10,6.690000057220459
2024-09-11,5.840000152587891
2024-09-12,6.119999885559082
2024-09-13,6.199999809265137
2024-09-16,6.230000019073486
2024-09-17,6.5
2024-09-18,6.389999866485596
2024-09-19,6.5
2024-09-20,6.440000057220459
2024-09-23,6.610000133514404
2024-09-24,6.599999904632568
2024-09-25,6.46999979019165
2024-09-26,6.420000076293945
2024-09-27,6.690000057220459
2024-09-30,6.789999961853027
2024-10-01,7.170000076293945
2024-10-02,7.46999979019165
2024-10-03,7.619999885559082
2024-10-04,7.389999866485596
2024-10-07,7.619999885559082
2024-10-08,7.199999809265137
2024-10-09,7.090000152587891
2024-10-10,7.349999904632568
2024-10-11,7.309999942779541
2024-10-14,6.980000019073486
2024-10-15,6.78000020980835
2024-10-16,6.960000038146973
2024-10-17,6.579999923706055
2024-10-18,6.239999771118164
2024-10-21,5.809999942779541
2024-10-22,5.670000076293945
2024-10-23,5.340000152587891
2024-10-24,5.525000095367432
2024-10-25,5.909999847412109
2024-10-28,5.909999847412109
2024-10-29,5.960000038146973
2024-10-30,6.130000114440918
2024-10-31,5.954999923706055
2024-11-01,5.960000038146973
2024-11-04,6.239999771118164
2024-11-05,6.71999979019165
2024-11-06,7.460000038146973
2024-11-07,7.139999866485596
2024-11-08,6.96999979019165
2024-11-11,7.429999828338623
2024-11-12,7.239999771118164
2024-11-13,7.010000228881836
2024-11-14,6.710000038146973
2024-11-15,6.429999828338623
2024-11-18,6.829999923706055
2024-11-19,6.75
2024-11-20,7.139999866485596
2024-11-21,7.550000190734863
2024-11-22,7.75
2024-11-25,7.869999885559082
2024-11-26,8.4399995803833
2024-11-27,9.130000114440918
2024-11-29,9.069999694824219
2024-12-02,8.84000015258789
2024-12-03,8.800000190734863
2024-12-04,8.359999656677246
2024-12-05,8.25
2024-12-06,7.409999847412109
2024-12-09,7.690000057220459
2024-12-10,7.900000095367432
2024-12-11,8.029999732971191
2024-12-12,7.949999809265137
2024-12-13,7.730000019073486
2024-12-16,7.389999866485596
2024-12-17,7.5
2024-12-18,6.960000038146973
2024-12-19,7.139999866485596
2024-12-20,6.989999771118164
2024-12-23,7.179999828338623
2024-12-24,7.349999904632568
2024-12-26,7.440000057220459
2024-12-27,7.329999923706055
2024-12-30,7.860000133514404
2024-12-31,7.760000228881836
2025-01-02,8.270000457763672
2025-01-03,8.210000038146973
2025-01-06,7.670000076293945
2025-01-07,7.900000095367432
2025-01-08,7.630000114440918
2025-01-10,7.789999961853027
2025-01-13,8.020000457763672
2025-01-14,8.529999732971191
2025-01-15,8.970000267028809
2025-01-16,9.220000267028809
2025-01-17,8.90999984741211
2025-01-21,9.020000457763672
2025-01-22,8.6899995803833
2025-01-23,8.649999618530273
2025-01-24,8.5
2025-01-27,7.554999828338623
2025-01-28,7.599999904632568
2025-01-29,7.519999980926514
2025-01-30,7.599999904632568
2025-01-31,7.269999980926514
2025-02-03,7.300000190734863
2025-02-04,7.690000057220459
2025-02-05,7.71999979019165
2025-02-06,7.559999942779541
2025-02-07,7.300000190734863
2025-02-10,7.869999885559082
2025-02-11,7.929999828338623
2025-02-12,7.5
2025-02-13,7.75
2025-02-14,7.929999828338623
2025-02-18,8.069999694824219
2025-02-19,7.679999828338623
2025-02-20,7.630000114440918
2025-02-21,7.329999923706055
2025-02-24,7.539999961853027
2025-02-25,6.929999828338623
2025-02-26,6.860000133514404
2025-02-27,7.170000076293945
2025-02-28,7.190000057220459
2025-03-03,6.454999923706055
2025-03-04,6.5
2025-03-05,6.539999961853027
2025-03-06,6.579999923706055
2025-03-07,7.050000190734863
2025-03-10,7.380000114440918
2025-03-11,7.25
2025-03-12,7.510000228881836
2025-03-13,7.199999809265137
2025-03-14,7.269999980926514
2025-03-17,7.03000020980835
2025-03-18,7.130000114440918
2025-03-19,7.670000076293945
2025-03-20,7.730000019073486
2025-03-21,7.670000076293945
2025-03-24,7.769999980926514
2025-03-25,8.0
2025-03-26,8.0600004196167
2025-03-27,8.199999809265137
2025-03-28,7.710000038146973
2025-03-31,7.590000152587891
2025-04-01,8.029999732971191
2025-04-02,8.329999923706055
2025-04-03,6.675000190734863
2025-04-04,5.159999847412109
2025-04-07,4.53000020980835
2025-04-08,4.309999942779541
2025-04-09,5.300000190734863
2025-04-10,4.610000133514404
2025-04-11,4.739999771118164
2025-04-14,4.789999961853027
2025-04-15,4.494999885559082
2025-04-16,4.519999980926514
2025-04-17,4.900000095367432
2025-04-21,4.650000095367432
2025-04-22,4.769999980926514
2025-04-23,4.599999904632568
2025-04-24,4.659999847412109
2025-04-25,4.769999980926514
2025-04-28,4.550000190734863
2025-04-29,4.590000152587891
2025-04-30,4.150000095367432
2025-05-01,4.590000152587891
2025-05-02,4.889999866485596
2025-05-05,4.650000095367432
2025-05-06,4.559999942779541
2025-05-07,4.21999979019165
2025-05-08,3.9749999046325684
2025-05-09,4.400000095367432
2025-05-12,4.940000057220459
2025-05-13,5.690000057220459
2025-05-14,6.150000095367432
2025-05-15,6.28000020980835
2025-05-16,6.130000114440918
2025-05-19,6.409999847412109
2025-05-20,6.489999771118164
2025-05-21,6.550000190734863
2025-05-22,6.670000076293945
2025-05-23,6.480000019073486
2025-05-27,6.994999885559082
2025-05-28,7.230000019073486
2025-05-29,7.929999828338623
2025-05-30,8.34000015258789
2025-06-02,8.210000038146973
2025-06-03,8.199999809265137
2025-06-04,7.800000190734863
2025-06-05,8.630000114440918
2025-06-06,8.869999885559082
2025-06-09,8.729999542236328
2025-06-10,9.470000267028809
2025-06-11,9.529999732971191
2025-06-12,9.0600004196167
2025-06-13,9.149999618530273
2025-06-16,9.8149995803833
2025-06-17,10.529999732971191
2025-06-18,9.619999885559082
2025-06-20,9.369999885559082
2025-06-23,8.25
2025-06-24,8.229999542236328
2025-06-25,7.760000228881836
2025-06-26,8.135000228881836
2025-06-27,8.09000015258789
2025-06-30,7.760000228881836
2025-07-01,7.96999979019165
2025-07-02,7.929999828338623
2025-07-03,7.440000057220459
2025-07-07,7.349999904632568
2025-07-08,7.889999866485596
2025-07-09,7.519999980926514
2025-07-10,7.869999885559082
2025-07-11,7.96999979019165
2025-07-14,7.96999979019165
2025-07-15,7.789999961853027
2025-07-16,7.849999904632568
2025-07-17,8.09000015258789
2025-07-18,7.929999828338623
2025-07-21,7.670000076293945
2025-07-22,7.75
2025-07-23,8.020000457763672
2025-07-24,8.1899995803833
2025-07-25,7.71999979019165
2025-07-28,8.130000114440918
2025-07-29,8.15999984741211
2025-07-30,7.570000171661377
2025-07-31,7.019999980926514
2025-08-01,6.510000228881836
2025-08-04,6.579999923706055
2025-08-05,6.739999771118164
2025-08-06,6.269999980926514
2025-08-07,6.119999885559082
2025-08-08,6.309999942779541
2025-08-11,6.090000152587891
2025-08-12,6.320000171661377
2025-08-13,3.630000114440918
2025-08-14,3.509999990463257
2025-08-15,3.5399999618530273
2025-08-18,3.8499999046325684
2025-08-19,3.950000047683716
2025-08-20,3.890000104904175
2025-08-21,3.799999952316284
2025-08-22,4.010000228881836
2025-08-25,4.110000133514404
2025-08-26,4.03000020980835
2025-08-27,4.150000095367432
2025-08-28,4.230000019073486
2025-08-29,4.0
2025-09-02,3.930000066757202
2025-09-03,3.809999942779541
2025-09-04,3.809999942779541
2025-09-05,3.8399999141693115
2025-09-08,3.8399999141693115
2025-09-09,3.680000066757202
2025-09-10,3.880000114440918
2025-09-11,3.9000000953674316
2025-09-12,3.75
2025-09-15,3.7100000381469727
2025-09-16,3.869999885559082
2025-09-17,3.7100000381469727
2025-09-18,3.7300000190734863
2025-09-19,3.5899999141693115
